Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65)
4.078611457473774e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43930882706785973,0.10688164109348394,0.020204224696336946,0.0,3.9839623342793858e-07,0.0018289801881933266,0.0,0.00010460454019174648,0.0,0.0039513102455526151,8.7284419928317614e-11,0.000337121451865276,4.3643757724353253e-09,3.4142713287008636e-09,0.0,0.0,2.3731847080080782e-08,1.4129625563183812e-06,0.0076196054931642445,0.0052341845181643129,0.00010799447510700575,3.6191382074150335e-08,1.9860865139288095e-08,3.8966578030385122e-08,3.6173438764475064e-05,2.2348507996586646e-06,2.8471478579000641e-07,1.3191399350634206e-07,1.9806039365665127e-11,3.955468358551973e-13
4.10317560808331e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43928112095446614,0.10685964684221085,0.020189592165572492,0.0,4.050848737651216e-07,0.0018407982493333439,0.0,0.000106053275788708,0.0,0.0039722966727417644,8.9298403622483791e-11,0.00033695130703731017,4.425659690001016e-09,3.4863310373652386e-09,0.0,0.0,2.3966288665055191e-08,1.4426987474361771e-06,0.0076175480370349784,0.0052634421079872104,0.00010826042547608318,3.64855712329402e-08,1.9951892874391024e-08,3.9169947945257309e-08,3.6406091034398373e-05,2.2818924024606244e-06,2.8865162619379198e-07,1.34856326959552e-07,2.0125786311961975e-11,4.0384576043320156e-13
4.127739758692846e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43925343899728686,0.10683766861770634,0.020174972075220357,0.0,4.118453414545495e-07,0.0018526087798367609,0.0,0.0001075107261020795,0.0,0.0039932455922611458,9.1342733787749325e-11,0.00033678171993845979,4.4873298195725847e-09,3.5593847095384943e-09,0.0,0.0,2.4201307881403729e-08,1.4728482132357443e-06,0.0076154923627092842,0.0052926747436788241,0.00010852550226884219,3.6780322201235334e-08,2.0042591913604405e-08,3.9372922034375462e-08,3.6638565749842323e-05,2.3295879216517315e-06,2.9261187207998012e-07,1.3784232968746777e-07,2.044882081499331e-11,4.1225933588524477e-13
4.152303909302382e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43922578116575911,0.10681570638533709,0.020160364411879808,0.0,4.1867797842384275e-07,0.0018644118000862046,0.0,0.00010897684900432804,0.0,0.0040141571130656341,9.3417587380738565e-11,0.00033661269309594746,4.5493846098218194e-09,3.6334380866662502e-09,0.0,0.0,2.4436899833334624e-08,1.5034135003585505e-06,0.007613438466611974,0.0053218824516990896,0.00010878971252280091,3.7075631446472369e-08,2.0132963393800083e-08,3.9575501448148125e-08,3.6870863379487293e-05,2.3779413878376851e-06,2.9659540434812758e-07,1.4087229515781328e-07,2.0775157515291507e-11,4.2078825448055962e-13
4.176868059911918e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43919814742944019,0.10679376011065708,0.020145769162169286,0.0,4.2558312606973425e-07,0.0018762073305096821,0.0,0.00011045160233869086,0.0,0.0040350313440251665,9.5523139516070584e-11,0.00033644422878175958,4.611822506766951e-09,3.7084968769989527e-09,0.0,0.0,2.4673059692298822e-08,1.5343971445655595e-06,0.0076113863451828714,0.0053510652584700608,0.00010905306317830936,3.737149546427693e-08,2.0223008448885687e-08,3.9777687335802496e-08,3.7102984392848341e-05,2.4269568144060918e-06,3.0060210384678454e-07,1.4394651558128179e-07,2.1104811026263707e-11,4.2943320529973331e-13
4.201432210521454e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43917053775800602,0.10677182975940905,0.020131186312726378,0.0,4.3256112525904301e-07,0.0018879953915716212,0.0,0.00011193494392553687,0.0,0.0040558683939102324,9.7659563465678672e-11,0.00033627632902697129,4.6746419540403394e-09,3.7845667555948459e-09,0.0,0.0,2.4909782696070268e-08,1.5658016707230367e-06,0.0076093359948770506,0.0053802231903759858,0.00010931556108059876,3.7667910778173008e-08,2.0312728209739212e-08,3.9979480845250252e-08,3.7334929260089103e-05,2.4766381975038898e-06,3.0463185139103529e-07,1.4706528190780998e-07,2.1437795934265763e-11,4.38194874232013e-13
4.22599636113099e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43914295212124882,0.10674991529752607,0.020116615850207766,0.0,4.3961231632964493e-07,0.0018997760037644379,0.0,0.00011342683156855522,0.0,0.0040766683713778819,9.982703065857402e-11,0.00033610899563526027,4.7378413931488492e-09,3.8616533643276173e-09,0.0,0.0,2.514706414783597e-08,1.5976295927900955e-06,0.0076072874121650511,0.0054093562737633971,0.00010957721298176742,3.7964873939235632e-08,2.0402123804146431e-08,4.0180883122959776e-08,3.7566698451846766e-05,2.5269895160175626e-06,3.0868452777955422e-07,1.5022888382311746e-07,2.1774126798659974e-11,4.4707394397310772e-13
4.250560511740526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43911539048907444,0.10672801669113274,0.020102057761289191,0.0,4.4673703909144091e-07,0.0019115491876006024,0.0,0.00011492722306077374,0.0,0.0040974313849582687,1.0202571068104004e-10,0.00033594223019565745,4.8014192637254037e-09,3.9397623118985882e-09,0.0,0.0,2.5384899415295787e-08,1.6298834138079366e-06,0.0076052405935330674,0.0054384645349411847,0.00010983802554270543,3.8262381525772721e-08,2.0491196356739299e-08,4.0381895313822107e-08,3.7798292439067455e-05,2.5780147315560842e-06,3.1276001381118831e-07,1.5343760974550293e-07,2.2113818151864159e-11,4.5607109402343693e-13
4.275124662350062e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43908785283150126,0.1067061339065463,0.020087512032665407,0.0,4.5393563282732184e-07,0.0019233149636051783,0.0,0.00011643607619041194,0.0,0.0041181575430416766,1.0425577127724596e-10,0.00033577603409457713,4.8653740037757091e-09,4.0188991738533184e-09,0.0,0.0,2.562328392977204e-08,1.6625656258907791e-06,0.0076031955354831249,0.0054675480001806836,0.00011009800533496133,3.8560430143059465e-08,2.0579946988939082e-08,4.0582518561030789e-08,3.8029711692851331e-05,2.6297177884364589e-06,3.1685819030107547e-07,1.5669174682289234e-07,2.2456884499431753e-11,4.6518700068686298e-13
4.299688812959598e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43906033911865761,0.10668426691027763,0.02007297865105016,0.0,4.6120843629413264e-07,0.0019350733523087983,0.0,0.00011795334874657089,0.0,0.0041388469538660199,1.0651737835026919e-10,0.00033561040852716952,4.9297040499190307e-09,4.0990694926024789e-09,0.0,0.0,2.5862213185328756e-08,1.6956787102184004e-06,0.0076011522345332417,0.0054966066957157474,0.0001103571588425527,3.8859016422995928e-08,2.0668376818902534e-08,4.0782754005971109e-08,3.8260956684307081e-05,2.6821026136718337e-06,3.2097893809630782e-07,1.5999158093013146e-07,2.2803340320109766e-11,4.7442233706988905e-13
4.324252963569134e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43903284932078068,0.10666241566903199,0.020058457603176115,0.0,4.6855578772362657e-07,0.0019468243742410646,0.0,0.00011947899852476459,0.0,0.0041594997255048234,1.0881069596351366e-10,0.00033544535450803309,4.9944078376199849e-09,4.1802787774468739e-09,0.0,0.0,2.6101682737900655e-08,1.7292251370302242e-06,0.0075991106872175494,0.0055256406477428265,0.00011061549246372332,3.9158137023786141e-08,2.0756486961467803e-08,4.0982602788097992e-08,3.8492027884415117e-05,2.7351731169621333e-06,3.251221380911523e-07,1.63337396666517e-07,2.3153200065875153e-11,4.8377777308125583e-13
4.3488171141786703e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43900538340821371,0.10664058014970994,0.020043948875794852,0.0,4.7597802482342009e-07,0.0019585680499243406,0.0,0.00012101298333229521,0.0,0.0041801159658556358,1.1113588634251243e-10,0.00033528087288132514,5.0594838014153593e-09,4.2625325046064809e-09,0.0,0.0,2.6341688204431791e-08,1.7632073656209745e-06,0.0075970708900864421,0.0055546498824210486,0.00011087301251264882,3.9457788629702359e-08,2.0844278528105161e-08,4.1182066044827643e-08,3.8722925763898869e-05,2.7889331906870826e-06,3.2928767124183566e-07,1.6672947735356039e-07,2.3506478162023796e-11,4.9325397543198378e-13
4.3733812647882063e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43897794135140505,0.10661876031940763,0.020029452455676795,0.0,4.8347548477794218e-07,0.0019703043998679144,0.0,0.0001225552609934762,0.0,0.0042006957826288714,1.1349310987710521e-10,0.00033511696433030381,5.1249303751363592e-09,4.3458361172533907e-09,0.0,0.0,2.6582225262023801e-08,1.7976278443378191e-06,0.0075950328397066643,0.0055836344258723041,0.00011112972522109287,3.9757967950750547e-08,2.0931752626871153e-08,4.1381144911442992e-08,3.8953650793103934e-05,2.8433867099015867e-06,3.3347541858090228e-07,1.7016810503297841e-07,2.3863189007232668e-11,5.0285160763585745e-13
4.3979454153977424e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43895052312090621,0.10659695614541753,0.020014968329611207,0.0,4.9104850424937446e-07,0.0019820334445625103,0.0,0.00012410578935470584,0.0,0.0042212392833370794,1.1588252512397887e-10,0.00033495362938633621,5.19074599212208e-09,4.4301950255485137e-09,0.0,0.0,2.6823289647093799e-08,1.8324890105789161e-06,0.0075929965326614127,0.0056125943041813089,0.00011138563674001612,4.0058671722338063e-08,2.1018910362361303e-08,4.1579840520982571e-08,3.9184203441884591e-05,2.8985375323334477e-06,3.376852612311578e-07,1.7365356046490334e-07,2.4223346973575235e-11,5.1257133001025909e-13
4.4225095660072784e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43892312868737043,0.10657516759522866,0.020000496484406136,0.0,4.986974193785864e-07,0.0019937552044751372,0.0,0.00012566452628939568,0.0,0.0042417465752846153,1.1830428880955847e-10,0.00033479086843740181,5.2569290854274517e-09,4.5156146066819452e-09,0.0,0.0,2.7064877154541772e-08,1.8677932907934083e-06,0.0075909619655504176,0.0056415295433956941,0.00011164075314113941,4.0359896705073162e-08,2.1105752835667311e-08,4.1778154004141238e-08,3.9414584179497039e-05,2.9543894983832712e-06,3.41917080419205e-07,1.7718612312630919e-07,2.4586966406621926e-11,5.2241379967741366e-13
4.4470737166168145e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4388957580215504,0.10655339463652701,0.019986036906888355,0.0,5.064225657860733e-07,0.0020054697000442437,0.0,0.00012723142970275499,0.0,0.004262217765557688,1.2075855583324088e-10,0.00033462868173612031,5.3234780880279256e-09,4.6021002049168709e-09,0.0,0.0,2.7306983636927562e-08,1.9035431004828007e-06,0.0075889291349900143,0.005670440169526076,0.00011189508041846332,4.0661639684443806e-08,2.1192281144338801e-08,4.1976086489191761e-08,3.9644793474499351e-05,3.010946431126519e-06,3.4617075748857964e-07,1.8076607120964588e-07,2.4954061625514923e-11,5.3237967056605162e-13
4.4716378672263505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43886841109429781,0.10653163723719541,0.019971589583903358,0.0,5.1422427857287196e-07,0.0020171769516751678,0.0,0.00012880645753643674,0.0,0.0042826529610147969,1.2324547927095994e-10,0.00033446706940733298,5.3903914330159981e-09,4.6896571316368998e-09,0.0,0.0,2.7549605003657262e-08,1.939740844203604e-06,0.0075868980376131963,0.0056993262085461398,0.00011214862448974571,4.0963897470462076e-08,2.1278496382341944e-08,4.2173639101883894e-08,3.9874831794657401e-05,3.068212136317734e-06,3.5044617391249785e-07,1.843936816216782e-07,2.5324646922949965e-11,5.42469593413382e-13
4.4962020178358866e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43884108787656101,0.10650989536531409,0.019957154502315312,0.0,5.2210289232147924e-07,0.0020288769797358651,0.0,0.00013038956777304591,0.0,0.0043030522682775268,1.2576521037907018e-10,0.00033430603145526014,5.4576675537913706e-09,4.7782906653967038e-09,0.0,0.0,2.7792737220179152e-08,1.9763889155713101e-06,0.0075848686700696688,0.005728187686392704,0.00011240139119793854,4.126666689750387e-08,2.1364399640022247e-08,4.237081296535121e-08,4.0104699606856646e-05,3.1261904023967684e-06,3.5474321130622079e-07,1.8806922998252187e-07,2.5698736565289715e-11,5.526842157674305e-13
4.5207661684454226e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43881378833938395,0.10648816898916022,0.019942731649007003,0.0,5.3005874109676839e-07,0.0020405698045529021,0.0,0.00013198071844051465,0.0,0.0043234157937217035,1.2831789859854238e-10,0.00033414556777026304,5.5253048842489097e-09,4.8680060519758669e-09,0.0,0.0,2.8036376307188973e-08,2.0134896972656546e-06,0.0075828410290258866,0.0057570246289658138,0.00011265338631258588,4.1569944824010985e-08,2.1449992004073462e-08,4.2567609200048779e-08,4.0334397377019328e-05,3.1848850004969517e-06,3.5906175143904845e-07,1.9179299062487293e-07,2.6076344792666325e-11,5.630241819897878e-13
4.5453303190549587e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878651245390482,0.1064664580772082,0.019928321010879817,0.0,5.380921584468857e-07,0.0020522554464076897,0.0,0.00013357986761634603,0.0,0.0043437436434688743,1.3090369155946007e-10,0.00033398567813522893,5.5933018589594946e-09,4.9588085044358521e-09,0.0,0.0,2.8280518339844602e-08,2.0510455610370199e-06,0.0075808151111650748,0.0057858370621287937,0.0001129046155311845,4.187372813209606e-08,2.1535274557501603e-08,4.2764028923662662e-08,4.056392557002691e-05,3.2442996844552854e-06,3.6340167624594584e-07,1.9556523659342488e-07,2.6457485818912335e-11,5.7349013325862565e-13
4.5698944696644947e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43875926019135436,0.10644476259812932,0.019913922574853693,0.0,5.4620347740414236e-07,0.002063933925532955,0.0,0.00013518697343173068,0.0,0.0043640359233781357,1.3352273508580575e-10,0.00033382636223160394,5.6616569133435602e-09,5.050703203179926e-09,0.0,0.0,2.8525159446989983e-08,2.0890588677140479e-06,0.0075787909131872578,0.0058146250117083456,0.00011315508448050827,4.2178013727425612e-08,2.1620248379592251e-08,4.296007325101944e-08,4.0793284649647251e-05,3.3044381908244641e-06,3.6776286783881363e-07,1.993862396444678e-07,2.684217383168365e-11,5.8408270757202881e-13
4.594458620274031e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43873203152305479,0.10642308252079169,0.0198995363278671,0.0,5.543930304859129e-07,0.002075605262109433,0.0,0.00013680199407553747,0.0,0.0043842927390382739,1.3617517320052762e-10,0.00033366761964509218,5.7303684838430466e-09,5.1436952960160236e-09,0.0,0.0,2.8770295810388459e-08,2.1275319672124701e-06,0.0075767684318092691,0.0058433885034946077,0.00011340479871789761,4.2482798538962438e-08,2.1704914545886384e-08,4.3155743294039693e-08,4.1022475078466483e-05,3.3653042388866433e-06,3.7214520851741065e-07,2.032562702456651e-07,2.7230422992616652e-11,5.9480253975173739e-13
4.619022770883567e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43870482642041853,0.10640141781425982,0.019885162256876969,0.0,5.6266114969550788e-07,0.0020872694762627633,0.0,0.00013842488779818192,0.0,0.0044045141957602119,1.3886114813088049e-10,0.00033350944987104114,5.7994350080877361e-09,5.2377898982223925e-09,0.0,0.0,2.9015923663965181e-08,2.1664671985449456e-06,0.0075747476637647521,0.0058721275632412301,0.00011365376373251581,4.278807951850989e-08,2.1789274128149403e-08,4.3351040161659039e-08,4.125149731782508e-05,3.4269015306690866e-06,3.7654858077993338e-07,2.0717559757600321e-07,2.762224743718506e-11,6.0565026144711934e-13
4.643586921493103e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43867764485494704,0.10637976844779452,0.019870800348858696,0.0,5.7100816652303479e-07,0.0020989265880605825,0.0,0.00014005561291537542,0.0,0.004424700398569759,1.4158080031402691e-10,0.00033335185231953126,5.8688549250533961e-09,5.3329920926159122e-09,0.0,0.0,2.9262039293058789e-08,2.2058668898319951e-06,0.0075727286058041646,0.0059008422166654598,0.00011390198494657281,4.3093853640637181e-08,2.1873328194341865e-08,4.3545964959736974e-08,4.1480351827758166e-05,3.4892337509614919e-06,3.8097286733326318e-07,2.1114448952590823e-07,2.8017661274819942e-11,6.1662650113940249e-13
4.668151072102639e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43865048679822954,0.10635813439085229,0.019856450590806068,0.0,5.7943441194628129e-07,0.0021105766175098088,0.0,0.00014169412781175669,0.0,0.0044448514522006568,1.4433426840289141e-10,0.00033319482632018554,5.9386266752183881e-09,5.4293069296230711e-09,0.0,0.0,2.9508639033682193e-08,2.2457333583140955e-06,0.0075707112546947609,0.0059295324894482028,0.00011414946771651741,4.3400117902489351e-08,2.1957077808601928e-08,4.3740518791024773e-08,4.1709039066939526e-05,3.5523045673348732e-06,3.8541795110288655e-07,2.1516321269752627e-07,2.841667858916508e-11,6.2773188414632371e-13
4.692715222712175e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43862335222194132,0.10633651561308498,0.019842112969731263,0.0,5.8794021643155979e-07,0.002122219584554089,0.0,0.00014334039094440924,0.0,0.0044649674610878938,1.4712168927226104e-10,0.0003330383711267171,6.0087487007164786e-09,5.5267394273534295e-09,0.0,0.0,2.9755719271792446e-08,2.2860689103646537e-06,0.0075686956072205866,0.0059581984072341028,0.00011439621733420035,4.3706869323245001e-08,2.20405240312194e-08,4.3934702755101166e-08,4.1937559492629406e-05,3.616117630162174e-06,3.8988371524249703e-07,2.1923203240516169e-07,2.8819313437832325e-11,6.389670326269782e-13
4.717279373321711e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43859624109784351,0.10631491208433941,0.019827787472664768,0.0,5.9652590993453705e-07,0.0021338555090714205,0.0,0.0001449943608462667,0.0,0.0044850485293613171,1.4994319802512101e-10,0.00033288248592122757,6.0792194454808739e-09,5.6252945716754858e-09,0.0,0.0,3.0003276442569536e-08,2.3268758415039622e-06,0.0075666816601824517,0.0059868399956316109,0.00011464223902800768,4.4014104944074157e-08,2.2123667918608555e-08,4.4128517948276042e-08,4.2165913560625512e-05,3.6806765726404508e-06,3.9437004314328462e-07,2.2335121267586935e-07,2.9225579852487602e-11,6.5033256558686344e-13
4.741843523931247e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385691533977813,0.10629332377465675,0.019813474086655389,0.0,6.0519182190109824e-07,0.0021454844108719263,0.0,0.00014665599612940882,0.0,0.0045050947608394698,1.5279892799921519e-10,0.00033272716981827251,6.1500373553861253e-09,5.724977316294938e-09,0.0,0.0,3.0251307029704346e-08,2.3681564364142724e-06,0.0075646694103979019,0.0060154572802130638,0.00011488753796396569,4.4321821828057547e-08,2.2206510523297042e-08,4.4321965463571209e-08,4.2394101725217504e-05,3.7459850108144017e-06,3.9887681844292145e-07,2.2752101625019637e-07,2.9635491839272955e-11,6.6182909888335111e-13
4.766407674540783e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43854208909368325,0.1062717506542719,0.019799172798770189,0.0,6.1393828126816768e-07,0.0021571063096957753,0.0,0.00014832525548825058,0.0,0.0045251062590237314,1.5568901077382802e-10,0.00033257242186870501,6.2212008783882367e-09,5.8257925828351573e-09,0.0,0.0,3.0499807564695296e-08,2.4099129689556332e-06,0.0075626588547011951,0.0060440502865147482,0.0001151321192468201,4.4630017059527727e-08,2.2289052893905185e-08,4.4515046390674604e-08,4.2622124439144427e-05,3.8120465436015027e-06,4.0340392503424922e-07,2.3174170458306897e-07,3.0049063378432407e-11,6.7345724523134615e-13
4.790971825150319e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43851504815755987,0.10625019269361298,0.019784883596094462,0.0,6.2276561646449983e-07,0.0021687212252112426,0.0,0.00015000209770262639,0.0,0.0045450831270926672,1.5861357617677721e-10,0.00033241824106331201,6.2927084646558821e-09,5.927745260919819e-09,0.0,0.0,3.0748774626153953e-08,2.452147702182585e-06,0.0075606499899432611,0.006072619040036982,0.00011537598792108818,4.4938687744036228e-08,2.2371296075119422e-08,4.470776181583534e-08,4.2849982153555014e-05,3.8788647528186153e-06,4.0795124707367526e-07,2.3601353784481984e-07,3.0466308424300964e-11,6.8521761420905281e-13
4.815535975759855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43848803056150282,0.10622864986330068,0.019770606465731675,0.0,6.3167415541152511e-07,0.0021803291770128991,0.0,0.00015168648164077289,0.0,0.0045650254678966506,1.6157275229160505e-10,0.00033226462633625421,6.3645585666983059e-09,6.030840208257667e-09,0.0,0.0,3.0998204839119485e-08,2.4948628883619305e-06,0.0075586428129916575,0.0061011635662441771,0.00011561914897208513,4.5247831008441833e-08,2.2453241107687418e-08,4.4900112821853081e-08,4.3077675317970755e-05,3.946443203209745e-06,4.1251866898928438e-07,2.4033677492235259e-07,3.0887240905994264e-11,6.9711081226419184e-13
4.840100126369391e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43846103627768368,0.10620712213414753,0.019756341394803475,0.0,6.4066422552415224e-07,0.0021919301846199291,0.0,0.00015337836626221093,0.0,0.0045849333839526902,1.6456666546496746e-10,0.00033211157656831989,6.4367496394933384e-09,6.1350822507292802e-09,0.0,0.0,3.1248094874381735e-08,2.5380607689912072e-06,0.0075566373207305391,0.0061296838905649173,0.00011586160732692697,4.5557444000105335e-08,2.2534889028403279e-08,4.5092100488057105e-08,4.3305204380251445e-05,4.0147854424752621e-06,4.1710607548867381e-07,2.4471167342043863e-07,3.131187472688704e-11,7.0913744272040751e-13
4.864664276978927e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43843406527835349,0.10618560947715724,0.01974208837044962,0.0,6.4973615371150965e-07,0.0022035242674745647,0.0,0.00015507771062053057,0.0,0.004604806977439516,1.6759544031421071e-10,0.00033195909059000582,6.5092801406070686e-09,6.2404761824756936e-09,0.0,0.0,3.1498441447812979e-08,2.5817435748178328e-06,0.0075546335100605917,0.0061581800383920249,0.0001161033678555102,4.5867523886818397e-08,2.2616240870080021e-08,4.5283725890189672e-08,4.3532569786563407e-05,4.0838950013025491e-06,4.2171335156651481e-07,2.4913848966314251e-07,3.1740223764388529e-11,7.2129810578367621e-13
4.889228427588463e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43840711753584116,0.10616411186352394,0.019727847379827936,0.0,6.5889026637777786e-07,0.0022151114449406204,0.0,0.00015678447386608085,0.0,0.0046246463501928561,1.7065919973512318e-10,0.00033180716718443138,6.5821485303085619e-09,6.3470267659889835e-09,0.0,0.0,3.1749241319708347e-08,2.6259135258593306e-06,0.0075526313778989948,0.0061866520350826347,0.00011634443537146624,4.617806785714481e-08,2.2697297661550377e-08,4.5474990100397259e-08,4.3759771981349714e-05,4.1537753933975836e-06,4.2634038251185089e-07,2.5361747869537273e-07,3.2172301871041523e-11,7.3359339854918806e-13
4.913792578197999e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43838019302255304,0.10614262926463137,0.01971361841011432,0.0,6.6812688942297705e-07,0.0022266917363021484,0.0,0.00015849861524856564,0.0,0.0046444516037009512,1.7375806490986109e-10,0.00033165580509009819,6.6553532716861527e-09,6.4547387322046153e-09,0.0,0.0,3.20004912941349e-08,2.6705728314242052e-06,0.0075506309211793637,0.006215099905958265,0.00011658481463309618,4.6489073119445172e-08,2.2778060427659173e-08,4.5665894187242396e-08,4.3986811407302698e-05,4.2244301155178478e-06,4.3098705391513585e-07,2.5814889428455223e-07,3.2608122873865542e-11,7.460239150084531e-13
4.938356728807535e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43835329171097148,0.10612116165205222,0.019699401448502671,0.0,6.7744634824365184e-07,0.0022382651607621815,0.0,0.00016022009411954948,0.0,0.0046642228391002597,1.768921553150411e-10,0.00033150500300350316,6.728892830756816e-09,6.5636167805953978e-09,0.0,0.0,3.2252188218288778e-08,2.7157236901332847e-06,0.0075486321368516823,0.0062435236763048853,0.00011682451034428402,4.6800536901683858e-08,2.2858530189233049e-08,4.5856439215574433e-08,4.4213688505338671e-05,4.2958626475066413e-06,4.3565325167501882e-07,2.6273298892240756e-07,3.3047700573717663e-11,7.5859024605627309e-13
4.962920879417071e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43832641357365471,0.10609970899754716,0.019685196482204872,0.0,6.8684896773368564e-07,0.0022498317374415699,0.0,0.00016194886993487365,0.0,0.0046839601571713758,1.8006158872998643e-10,0.00033135475958161214,6.8027656765686107e-09,6.6736655792672035e-09,0.0,0.0,3.2504328981861253e-08,2.7613682899421615e-06,0.0075466350218822611,0.0062719233713729866,0.00011706352715538662,4.711245645213444e-08,2.2938707963086034e-08,4.6046626246511928e-08,4.4440403714574251e-05,4.3680764523281349e-06,4.4033886200488265e-07,2.6737001382687016e-07,3.3491048746987814e-11,7.7129297949821063e-13
4.987485030026607e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43829955858323488,0.10607827127306403,0.019671003498450749,0.0,6.9633507228509146e-07,0.0022613914853779138,0.0,0.00016368490225698593,0.0,0.0047036636583351384,1.8326648124512304e-10,0.00033120507344420357,6.8769702813055335e-09,6.7848897650562791e-09,0.0,0.0,3.275691051641301e-08,2.8075088081642592e-06,0.0075446395732536534,0.0063002990163776506,0.00011730186966410553,4.742482903822997e-08,2.301859476202109e-08,4.6236456337496219e-08,4.4666957472304806e-05,4.4410749761035731e-06,4.4504377143914078e-07,2.7206021894408912e-07,3.3938181144885219e-11,7.8413270005834971e-13
5.012049180636143e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43827272671241863,0.10605684845073708,0.019656822484488027,0.0,7.0590498578862533e-07,0.002272944423524569,0.0,0.00016542815075718537,0.0,0.0047233334426489268,1.8650694727052468e-10,0.00033105594317608803,6.9515051203876043e-09,6.897293943627886e-09,0.0,0.0,3.3009929794756294e-08,2.8541474114941421e-06,0.0075426457879646082,0.0063286506364986219,0.00011753954241634111,4.7737651946110025e-08,2.3098191594795172e-08,4.6425930542153118e-08,4.4893350213984506e-05,4.5148616481489113e-06,4.4976786683929813e-07,2.7680385295054925e-07,3.4389111492057474e-11,7.9710998938676668e-13
5.036613331245679e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43824591793398504,0.10603544050288598,0.019642653427582327,0.0,7.1555903163457465e-07,0.0022844905707497375,0.0,0.00016717857521778405,0.0,0.0047429696098031555,1.8978309954459054e-10,0.00033090736732921205,7.026368672562168e-09,7.0108826895765487e-09,0.0,0.0,3.3263383830345814e-08,2.901286256031935e-06,0.0075406536630299847,0.0063569782568803756,0.00011777654990702297,4.805092248183082e-08,2.3177499466128024e-08,4.6615049910250308e-08,4.5119582373208021e-05,4.5894398810130187e-06,4.5451103539978246e-07,2.8160116325529247e-07,3.4843853489107761e-11,8.1022542606749936e-13
5.061177481855215e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43821913222078523,0.10601404740201489,0.019628496315017094,0.0,7.2529753271357858e-07,0.0022960299458356362,0.0,0.00016893613553418848,0.0,0.0047625722591179186,1.9309504914285124e-10,0.0003307593444246512,7.101559419997465e-09,7.1256605465277387e-09,0.0,0.0,3.3517269676677752e-08,2.9489274873083921e-06,0.0075386631954806977,0.0063852819026321873,0.00011801289658092487,4.8364637970077e-08,2.3256519376715676e-08,4.6803815487801673e-08,4.5345654381693737e-05,4.6648130705167968e-06,4.5927316465355045e-07,2.8645239600224007e-07,3.5302420812030953e-11,8.2347958562693009e-13
