Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41)
0.07149701593778195,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104040193777052,0.099955607673473265,4.8281213757713223e-38,0.099964925660930945,1.2993121948141292e-16,9.1219729364819183e-08,2.7876423262171744e-09,5.148196360537813e-07,0.0,8.2386988141240477e-06,7.2235344759541529e-14,6.8257665925184702e-13,9.8400510172666207e-10,7.9969876928422369e-17,0.0,0.0,2.5605012987022945e-24,0.0,3.5121263231950924e-05,3.5071550449913796e-05,9.0898624079428092e-06,2.2593318875479923e-10,2.7886190650791063e-09,8.7991035078926712e-21,9.7699273890077041e-13,3.2030659792310902e-11,6.8459909199736751e-12,1.5055236864503005e-10,1.8118089302968312e-10,4.371396743568642e-17,1.1801820080448764e-16,1.1287937656631671e-11,2.554240303499853e-17,3.9554108485911375e-21,4.5619634188050986e-20,2.8110700905104811e-20
0.07191290099363107,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104037183712751,0.099955576388755629,-2.0480917440820424e-38,0.099964925648091535,1.3159991725956703e-16,9.1824900975722039e-08,2.8048598821275475e-09,5.2147128999529308e-07,0.0,8.2566655130051396e-06,7.3956185767803059e-14,6.8486944729816041e-13,9.9677212201318679e-10,8.0913297760921195e-17,0.0,0.0,2.5871762716821553e-24,0.0,3.5121247853611771e-05,3.5071546065744458e-05,9.1199632116095533e-06,2.2642586156300675e-10,2.8058426521231868e-09,8.8534489958582533e-21,9.8302690072988766e-13,3.2243154159895882e-11,6.8382726511673825e-12,1.498862706430283e-10,1.8352179209183277e-10,4.4129107847082653e-17,1.1954939732699329e-16,1.1337296692049392e-11,2.6150888795814176e-17,3.9685090711383695e-21,4.6205518264782176e-20,2.8442324984659656e-20
0.07232878604948019,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104034194858726,0.099955545320821765,7.4385049023881828e-39,0.099964925635213572,1.3327631157616533e-16,9.2427785003759661e-08,2.8220851222139484e-09,5.2815174395054551e-07,0.0,8.2743576171650196e-06,7.5703013889438666e-14,6.8714625728413411e-13,1.0095812491145438e-09,8.1858997975718744e-17,0.0,0.0,2.6139284095644003e-24,0.0,3.5121232582350356e-05,3.5071541712422224e-05,9.1498517575948938e-06,2.2691100419481764e-10,2.8230739260248998e-09,8.9078187328668049e-21,9.8906375501604764e-13,3.2454845247236886e-11,6.8305369666762111e-12,1.4922763654491561e-10,1.8587282634260378e-10,4.4545120818883258e-17,1.2108564344664059e-16,1.1386007001624815e-11,2.6768563463863505e-17,3.9815149307496422e-21,4.6794104536721958e-20,2.8774750246133389e-20
0.07274467110532931,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104031227045331,0.099955514467988713,3.3266677008386509e-38,0.09996492562229739,1.3496033557387384e-16,9.3028373834927411e-08,2.8393179923145333e-09,5.3486061742398226e-07,0.0,8.291777573546896e-06,7.7475939349911719e-14,6.8940721206319128e-13,1.0224315775670236e-09,8.2806916035801717e-17,0.0,0.0,2.6407567374311219e-24,0.0,3.5121217417329303e-05,3.5071537389700959e-05,9.1795297437589449e-06,2.2738868375602938e-10,2.8403128326035659e-09,8.9622125480297766e-21,9.951032827849503e-13,3.2665730381402304e-11,6.8227842511925135e-12,1.4857632864930583e-10,1.8823386187506494e-10,4.496199611070593e-17,1.2262683057000319e-16,1.1434070476213494e-11,2.7395466012852966e-17,3.9944291662406818e-21,4.7385369530081508e-20,2.91079550586575e-20
0.07316055616117843,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104028280103112,0.09995548382857404,-3.4525174901263248e-38,0.09996492560934328,1.3665192305250929e-16,9.3626660556210544e-08,2.8565584387022343e-09,5.4159753107019401e-07,0.0,8.3089278262679954e-06,7.9275069572792751e-14,6.9165243446202247e-13,1.0353222084537031e-09,8.3756991127164549e-17,0.0,0.0,2.6676602904668572e-24,0.0,3.51212023577108e-05,3.5071533097334597e-05,9.2089988660640062e-06,2.2785896727484837e-10,2.8575593181134323e-09,9.0166302718303279e-21,1.0011454652145091e-12,3.2875807135593278e-11,6.8150148869002283e-12,1.4793221250046173e-10,1.9060476518708083e-10,4.537972365316999e-17,1.2417285088890519e-16,1.1481489130285403e-11,2.8031634425751753e-17,4.007252515601612e-21,4.7979290001810434e-20,2.9441918045516424e-20
0.07357644121702756,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104025353862818,0.099955453400896149,1.5296793928978477e-37,0.09996492559635152,1.3835100847202148e-16,9.4222638940659635e-08,2.8738064080842219e-09,5.4836210676534349e-07,0.0,8.3258108161042895e-06,8.1100509189907048e-14,6.9388204725355735e-13,1.0482522494820595e-09,8.470916316389882e-17,0.0,0.0,2.694638113950795e-24,0.0,3.5121187402655498e-05,3.5071528835075838e-05,9.2382608182319838e-06,2.2832192168775755e-10,2.874813329243136e-09,9.0710717361213129e-21,1.0071902836346947e-12,3.3085073323904946e-11,6.8072292534565481e-12,1.4729515679663582e-10,1.9298540320647719e-10,4.5798293546665874e-17,1.2572359738972372e-16,1.1528265098197617e-11,2.8677105698382013e-17,4.0199857158476823e-21,4.8575842940643706e-20,2.9776618085937207e-20
0.07399232627287668,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104022448155471,0.099955423183274689,1.6104736011669957e-37,0.099964925583322414,1.4005752697375661e-16,9.4816303433476715e-08,2.8910618476012919e-09,5.5515396767642112e-07,0.0,8.3424289799889882e-06,8.2952360052296146e-14,6.9609617313169288e-13,1.061220815057075e-09,8.566337279322441e-17,0.0,0.0,2.7216892635235524e-24,0.0,3.5121172551328143e-05,3.5071524602679558e-05,9.2673172914091918e-06,2.287776138257645e-10,2.8920748131150886e-09,9.1255367741220567e-21,1.0132377195273391e-12,3.3293526996444444e-11,6.7994277279696617e-12,1.4666503330136629e-10,1.9537564331544789e-10,4.6217696060394568e-17,1.272789638621566e-16,1.1574400630511462e-11,2.933191584329433e-17,4.0326295028730899e-21,4.9175005574567783e-20,3.0112034316860287e-20
0.0744082113287258,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104019562812384,0.099955393174030918,-1.0403350115693371e-37,0.099964925570256283,1.4177141438396624e-16,9.540764913485376e-08,2.9083247048271634e-09,5.6197273832835992e-07,0.0,8.3587847505246203e-06,8.4830721241966201e-14,6.9829493468552904e-13,1.074227026349935e-09,8.6619561399816921e-17,0.0,0.0,2.7488128052213909e-24,0.0,3.5121157802893851e-05,3.5071520399901221e-05,9.2961699738470231e-06,2.2922611040102854e-10,2.9093437172847733e-09,9.180025220417846e-21,1.0192877545258366e-12,3.3501166433298765e-11,6.791610684984944e-12,1.4604171675810098e-10,1.9777535337410069e-10,4.6637921630086616e-17,1.2883884490745885e-16,1.1619898090386131e-11,2.9996099893921079e-17,4.0451846113125825e-21,4.9776755372050925e-20,3.0448146134456627e-20
0.07482409638457492,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104016697665179,0.099955363371488096,1.0409901048771798e-37,0.099964925557153403,1.434926072091505e-16,9.5996671785256737e-08,2.9255949277676921e-09,5.6881804466903403e-07,0.0,8.3748805555086204e-06,8.6735689084396686e-14,7.0047845437393506e-13,1.0872700113624473e-09,8.757767110929693e-17,0.0,0.0,2.7760078153285675e-24,0.0,3.512114315651553e-05,3.5071516226494369e-05,9.3248205505868865e-06,2.2966747799384709e-10,2.9266199897399618e-09,9.2345369109573767e-21,1.0253403704148997e-12,3.3707990139368923e-11,6.7837784964628795e-12,1.4542508480705995e-10,2.001844017433585e-10,4.7058960856646204e-17,1.3040313594616316e-16,1.1664759949997084e-11,3.0669691909002026e-17,4.0576517744042065e-21,5.0381070040408213e-20,3.0784933195354401e-20
0.07523998144042404,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104013852545839,0.099955333773971644,1.955192294565961e-37,0.099964925544014108,1.452210426610359e-16,9.6583367752574685e-08,2.9428724648600112e-09,5.7568951413217062e-07,0.0,8.3907188174721632e-06,8.866735716178355e-14,7.0264685450263553e-13,1.1003489049873826e-09,8.8537644791877808e-17,0.0,0.0,2.8032733807117167e-24,0.0,3.5121128611361413e-05,3.5071512082215224e-05,9.3532707031505796e-06,2.3010178304001004e-10,2.9439035788998547e-09,9.2890716830480509e-21,1.0313955491302972e-12,3.3913996839863206e-11,6.7759315317679726e-12,1.4481501790566404e-10,2.0260265730715931e-10,4.7480804505369957e-17,1.3197173322531647e-16,1.1708988786986385e-11,3.1352724977266622e-17,4.0700317238540357e-21,5.0987927534571908e-20,3.112237541792499e-20
0.07565586649627316,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104011027286715,0.099955304379809665,-1.6124785309617144e-37,0.099964925530838647,1.4695665866061909e-16,9.7167734015007347e-08,2.9601572649715904e-09,5.8258677569820283e-07,0.0,8.4063019532321735e-06,9.0625816326991463e-14,7.0480025720033473e-13,1.1134628490648091e-09,8.9499426065358975e-17,0.0,0.0,2.8306085989180105e-24,0.0,3.5121114166601382e-05,3.5071507966821326e-05,9.3815221092482073e-06,2.3052909181852241e-10,2.9611944336141319e-09,9.3436293753551023e-21,1.0374532727584505e-12,3.4119185474281093e-11,6.7680701576447915e-12,1.4421139925008175e-10,2.0502998949377614e-10,4.7903443503444731e-17,1.3354453382523469e-16,1.175258728099415e-11,3.2045231222365876e-17,4.0823251897097955e-21,5.1597306058509314e-20,3.1460452983330264e-20
0.07607175155212229,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104008221720585,0.099955275187333104,7.0441140873487463e-38,0.099964925517627326,1.4869939382289138e-16,9.7749768146440791e-08,2.9774492773992217e-09,5.8950945995309104e-07,0.0,8.4216323734562979e-06,9.2611154718189144e-14,7.0693878439457488e-13,1.1266109924345189e-09,9.0462959297093063e-17,0.0,0.0,2.8580125778072101e-24,0.0,3.5121099821401841e-05,3.5071503880067354e-05,9.4095764424899776e-06,2.3094947043967142e-10,2.9784925031619509e-09,9.3982098278987887e-21,1.0435135235361081e-12,3.4323555191278021e-11,6.7601947382173546e-12,1.4361411470227631e-10,2.0746626829653479e-10,4.8326868938426019e-17,1.3512143566578411e-16,1.1795558210230814e-11,3.2747241808050484e-17,4.0945329002354003e-21,5.2209184059859593e-20,3.1799146336213325e-20
0.07648763660797141,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104005435680656,0.099955246194876265,1.7049824363467259e-37,0.099964925504380422,1.5044918748640165e-16,9.8329468304860641e-08,2.9947484518679295e-09,5.9645719914514162e-07,0.0,8.4367124822407117e-06,9.4623457774143646e-14,7.0906255779129423e-13,1.1397924909847618e-09,9.1428189606360707e-17,0.0,0.0,2.8854844359564757e-24,0.0,3.512108557493578e-05,3.507149982171117e-05,9.4374353721007889e-06,2.3136298483344734e-10,2.9957977372508472e-09,9.4528128820480651e-21,1.0495762838500275e-12,3.4527105344605956e-11,6.7523056349521426e-12,1.4302305271378058e-10,2.0991136429390628e-10,4.8751072057710572e-17,1.3670233751222607e-16,1.1837904448071438e-11,3.3458786943578731e-17,4.1066555817859169e-21,5.2823540240314614e-20,3.2138436185539152e-20
0.07690352166382053,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104002669000599,0.099955217400776869,-2.9743563437881128e-37,0.099964925491098297,1.5220597972105269e-16,9.8906833215341348e-08,3.0120547385298178e-09,6.0342962723985445e-07,0.0,8.4515446767005278e-06,9.6662808250148337e-14,7.1117169885292391e-13,1.1530065076973472e-09,9.2395062866187676e-17,0.0,0.0,2.9130233029329197e-24,0.0,3.5121071426379634e-05,3.5071495791512998e-05,9.4651005626543494e-06,2.3176970073832089e-10,3.0131100860155814e-09,9.5074383805193019e-21,1.0556415362364756e-12,3.47298354871312e-11,6.7444032066787133e-12,1.4243810426203026e-10,2.1236514866868873e-10,4.9176044265820482e-17,1.382871389806257e-16,1.1879628959727819e-11,3.41798958893458e-17,4.1186939586927777e-21,5.3440353558353223e-20,3.2478303505227363e-20
0.07731940671966965,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103999921514568,0.099955188803376477,1.6272511356243272e-38,0.099964925477781158,1.5396971129839745e-16,9.9481862155340237e-08,3.0293680879628376e-09,6.1042637997282601e-07,0.0,8.4661313465727443e-06,9.8729286234561027e-14,7.1326632877511635e-13,1.166252212689157e-09,9.3363525703859635e-17,0.0,0.0,2.9406283185945908e-24,0.0,3.512105737490444e-05,3.507149178922902e-05,9.4925736738112272e-06,2.3216968369035257e-10,3.0304295000169135e-09,9.5620861673736813e-21,1.0617092633808198e-12,3.4931745365668497e-11,6.7364878095277741e-12,1.4185916277092319e-10,2.1482749322662184e-10,4.9601777122659296e-17,1.3987574054282403e-16,1.1920734798978899e-11,3.4910596962735348e-17,4.1306487531499111e-21,5.4059603218812959e-20,3.2818729534331135e-20
0.07773529177551877,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103997193057253,0.099955160401020746,3.4059263584900778e-37,0.099964925464429311,1.5574032372591051e-16,1.000545549445834e-07,3.046688451169498e-09,6.1744709490073839e-07,0.0,8.4804748738314147e-06,1.008229691659276e-13,7.1534656846889331e-13,1.1795287832503321e-09,9.4333525502125919e-17,0.0,0.0,2.9682986335307014e-24,0.0,3.5121043419688937e-05,3.5071487814618727e-05,9.5198563600562415e-06,2.3256299901263513e-10,3.0477559302403043e-09,9.6167560880089916e-21,1.0677794481171697e-12,3.5132834917442697e-11,6.7285597969945899e-12,1.4128612406574589e-10,2.1729827041447757e-10,5.0028262343319111e-17,1.4146804353101652e-16,1.196122510491869e-11,3.5650917544175001e-17,4.1425206850982429e-21,5.468126868492487e-20,3.3159695777468693e-20
0.0781511768313679,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103994483463875,0.099955132192059731,-4.6278090140357292e-37,0.099964925451043102,1.5751775926345312e-16,1.0062491192824317e-07,3.064015779575508e-09,6.2449141145046682e-07,0.0,8.4945776323150303e-06,1.0294393185066862e-13,7.1741253854093462e-13,1.1928354038791598e-09,9.5305010400009709e-17,0.0,0.0,2.9960334096969371e-24,0.0,3.5121029559917893e-05,3.5071483867445796e-05,9.546950270457566e-06,2.3294971180508672e-10,3.0650893280945646e-09,9.6714479891579014e-21,1.0738520734277913e-12,3.5333104264171448e-11,6.7206195198087666e-12,1.4071888627138017e-10,2.1977735333719892e-10,5.0455491795167556e-17,1.4306395014193982e-16,1.2001103098771802e-11,3.6400884083385867e-17,4.1543104721219355e-21,5.5305329684089635e-20,3.3501184005101491e-20
0.07856706188721702,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103991792570212,0.099955104174848153,-1.2844038784953708e-37,0.099964925437622795,1.5930196087460507e-16,1.0119293396191582e-07,3.0813500250283565e-09,6.3155897096633282e-07,0.0,8.508441987365751e-06,1.0509224648130534e-13,7.194643592706011e-13,1.206171266313662e-09,9.6277929291933279e-17,0.0,0.0,3.0238318192475388e-24,0.0,3.5121015794768161e-05,3.5071479947468192e-05,9.5738570484305968e-06,2.3332988693455673e-10,3.082429645410428e-09,9.7261617188860375e-21,1.0799271224426019e-12,3.5532553706784429e-11,6.7126673261144687e-12,1.4015734982122677e-10,2.2226461577448727e-10,5.0883457495806453e-17,1.4466336344065138e-16,1.2040372080782713e-11,3.7160522105831592e-17,4.1660188293461023e-21,5.5931766190791644e-20,3.3843176253222209e-20
0.07898294694306614,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103989120212635,0.099955076347745545,5.6188406179308532e-37,0.099964925424168599,1.6109287226443309e-16,1.0175862240318899e-07,3.0986911397958331e-09,6.3864941675553509e-07,0.0,8.522070295480568e-06,1.0726798265520244e-13,7.2150215059474431e-13,1.2195355695601811e-09,9.7252231827836491e-17,0.0,0.0,3.0516930448999622e-24,0.0,3.5121002123424806e-05,3.5071476054446999e-05,9.6005783314964412e-06,2.3370358902525186e-10,3.0997768344390767e-09,9.7808971265817093e-21,1.0860045784388015e-12,3.5731183722480834e-11,6.7047035611611992e-12,1.3960141726571414e-10,2.2475993219700386e-10,5.1312151613301049e-17,1.4626618736395643e-16,1.2079035427125105e-11,3.792985621934756e-17,4.1776464693299241e-21,5.6560558439863446e-20,3.4185654823408002e-20
0.07939883199891526,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103986466228142,0.099955048709116687,-6.5088592592207e-37,0.099964925410680874,1.6289043791164245e-16,1.0232197909514356e-07,3.1160390765644914e-09,6.4576239413178719e-07,0.0,8.5354649039737424e-06,1.094712073938056e-13,7.2352603209067377e-13,1.2329275199189908e-09,9.8227868413163589e-17,0.0,0.0,3.0796162812323135e-24,0.0,3.5120988545082763e-05,3.5071472188149932e-05,9.6271157510652535e-06,2.3407088244949147e-10,3.1171308478506e-09,9.8356540629534762e-21,1.0920844248401981e-12,3.5928994958925197e-11,6.6967285677576923e-12,1.3905099346186904e-10,2.2726317778156493e-10,5.1741566463094921e-17,1.4787232672348487e-16,1.2117096586863879e-11,3.8708910120936768e-17,4.1891941019735889e-21,5.7191686937766038e-20,3.4528602282809314e-20
0.07981471705476438,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103983830454331,0.099955021257331661,-3.8516997750191236e-37,0.099964925397159884,1.6469460299602191e-16,1.0288300635071253e-07,3.1333937884380516e-09,6.5289755045719676e-07,0.0,8.5486281506513095e-06,1.1170198516235171e-13,7.2553612295260221e-13,1.2463463310068469e-09,9.9204790206653814e-17,0.0,0.0,3.1076007328986395e-24,0.0,3.5120975058925835e-05,3.5071468348337262e-05,9.6534709322243274e-06,2.3443183131878519e-10,3.1344916387323989e-09,9.8904323800296311e-21,1.098166645216604e-12,3.6125988228743828e-11,6.6887426855621727e-12,1.3850598504750516e-10,2.2977422842577502e-10,5.2171694505581947e-17,1.4948168720838542e-16,1.2154559079001897e-11,3.9497706603744133e-17,4.2006624344270581e-21,5.7825132437117862e-20,3.4872001463364566e-20
0.0802306021106135,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103981212729483,0.09995499399076628,7.4241627151983281e-37,0.099964925383605949,1.6650531343632442e-16,1.0344170694613187e-07,3.1507552289357552e-09,6.6005453518241116e-07,0.0,8.5615623634954942e-06,1.1396037789003039e-13,7.2753254197929397e-13,1.2597912237768433e-09,1.001829491194462e-16,0.0,0.0,3.1356456146713494e-24,0.0,3.5120961664145698e-05,3.5071464534771418e-05,9.6796454935184894e-06,2.3478649947516294e-10,3.1518591605875413e-09,9.9452319311456464e-21,1.1042512232834738e-12,3.632216450724984e-11,6.6807462521079955e-12,1.3796630128752324e-10,2.3229296076245317e-10,5.2602528346840575e-17,1.5109417538770413e-16,1.2191426489554683e-11,4.0296267564189405e-17,4.212052170992061e-21,5.8460875950001202e-20,3.5215835461501363e-20
0.08064648716646262,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103978612892543,0.099954966907802062,-2.4717057675693437e-37,0.099964925370019261,1.683225159477112e-16,1.0399808410496484e-07,3.1681233519906609e-09,6.6723299988506526e-07,0.0,8.5742698603628136e-06,1.1624644499057561e-13,7.295154075601429e-13,1.2732614265355823e-09,1.0116229781443267e-16,0.0,0.0,3.1637501538483368e-24,0.0,3.5120948359949323e-05,3.5071460747224821e-05,9.705641046751756e-06,2.3513495048291359e-10,3.1692333673330532e-09,1.0000052570940518e-20,1.1103381429011528e-12,3.651752492682326e-11,6.6727396013684632e-12,1.3743185227695823e-10,2.3481925217299545e-10,5.303406073543369e-17,1.5270969871245246e-16,1.2227702468664718e-11,4.1104614009239125e-17,4.2233640130369843e-21,5.9098898768118191e-20,3.5560087637903295e-20
0.08106237222231175,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103976030783136,0.09995494000682674,-5.1750880430665893e-37,0.099964925356400183,1.7014615794028895e-16,1.0455214148147391e-07,3.1854981119478969e-09,6.7443259830656e-07,0.0,8.5867529486878319e-06,1.1856024338326792e-13,7.3148483765069459e-13,1.2867561749575322e-09,1.0214278970277757e-16,0.0,0.0,3.1919135877323507e-24,0.0,3.5120935145528622e-05,3.5071456985460537e-05,9.7314591968080353e-06,2.3547724762046608e-10,3.1866142132981746e-09,1.0054894155358628e-20,1.1164273880741593e-12,3.6712070771052338e-11,6.6647230654573097e-12,1.3690255229859228e-10,2.3735298080011516e-10,5.3466284559445485e-17,1.5432816551731856e-16,1.2263390727798885e-11,4.192276606383788e-17,4.2345986589206762e-21,5.9739182427171224e-20,3.5904741616272058e-20
0.08147825727816087,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103973466241613,0.099954913286234265,5.0956124336382811e-37,0.099964925342748978,1.7197618755117654e-16,1.0510388315613095e-07,3.2028794635628539e-09,6.816529863872047e-07,0.0,8.5990139252078159e-06,1.2090182751432343e-13,7.3344094976164748e-13,1.3002747120968631e-09,1.0312437894202939e-16,0.0,0.0,3.2201351628860002e-24,0.0,3.5120922020081713e-05,3.507145324924186e-05,9.7571015414347859e-06,2.3581345387281729e-10,3.2040016532225491e-09,1.0109756541634681e-20,1.1225189429508463e-12,3.6905803473189341e-11,6.6566969733630532e-12,1.3637831305252752e-10,2.3989402556061264e-10,5.3899192847887088e-17,1.5594948502207935e-16,1.2298495036996602e-11,4.2750742978478313e-17,4.2457568038950384e-21,6.0381708718133784e-20,3.6249781282684281e-20
0.08189414233400999,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103970919109052,0.099954886744425084,1.6469933859210867e-37,0.099964925329065882,1.7381255373854359e-16,1.0565331362044628e-07,3.2202673619993451e-09,6.8889382229974846e-07,0.0,8.6110550756777672e-06,1.2327124937865678e-13,7.3538386095182743e-13,1.3138162883971233e-09,1.0410702043510691e-16,0.0,0.0,3.248414139270087e-24,0.0,3.5120908982829405e-05,3.5071449538346621e-05,9.7825696710954428e-06,2.3614363192373695e-10,3.2213956422543824e-09,1.0164639588288126e-20,1.1286127918226013e-12,3.7098724610816078e-11,6.6486616493022011e-12,1.3585905697413034e-10,2.424422661570254e-10,5.4332778767293716e-17,1.575735673327761e-16,1.2333019222128068e-11,4.3588563136884094e-17,4.2568391400417988e-21,6.1026459720247215e-20,3.6595190785231933e-20
0.0822684388842742,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103968641443654,0.099954863008339848,2.3090064768719211e-38,0.09996492531672406,1.7547065944018343e-16,1.0614582898217564e-07,3.2359220313951157e-09,6.9542777682148231e-07,0.0,8.6217060399665675e-06,1.254275713343774e-13,7.3712129059463921e-13,1.3260227920017309e-09,1.0499226078009742e-16,0.0,0.0,3.2739136923217892e-24,0.0,3.5120897324046138e-05,3.5071446219997899e-05,9.805343342476095e-06,2.3643568961759202e-10,3.2370557951276451e-09,1.0214051879005722e-20,1.1340992043043544e-12,3.7271661161984905e-11,6.6414222374923016e-12,1.3539591209281293e-10,2.4474173634946338e-10,5.4723579929383644e-17,1.5903753002896157e-16,1.2363598187662602e-11,4.4351031754705227e-17,4.2667489954075147e-21,6.1608623130445962e-20,3.6906362655636264e-20
0.08260530577951199,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410396660339694,0.099954841767620387,8.4556241287257721e-38,0.09996492530559474,1.7696727814796669e-16,1.0658749872007555e-07,3.2500157105348472e-09,7.0132205853621901e-07,0.0,8.6311426066794568e-06,1.2738760298821425e-13,7.3867598568429387e-13,1.3370236439230565e-09,1.0578964878859379e-16,0.0,0.0,3.2969021023979102e-24,0.0,3.5120886891191302e-05,3.5071443250719769e-05,9.8257210400324904e-06,2.3669444731973036e-10,3.2511544109602838e-09,1.0258537068135699e-20,1.1390385441623977e-12,3.7426744306388825e-11,6.6349007854226566e-12,1.3498242655181966e-10,2.4681608867940019e-10,5.507576166734691e-17,1.6035689505305287e-16,1.2390722543188679e-11,4.5044092678440359e-17,4.2756162540924621e-21,6.2134088165175305e-20,3.718665341896116e-20
0.08294217267474978,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103964576492137,0.099954820641378825,8.302708619275096e-38,0.099964925294444978,1.7846796587846371e-16,1.0702766134070282e-07,3.2641136066536718e-09,7.0722915577512204e-07,0.0,8.64043897237691e-06,1.2936598350216687e-13,7.4022222619455939e-13,1.3480383033660931e-09,1.0658764942108258e-16,0.0,0.0,3.319926890154525e-24,0.0,3.5120876514801945e-05,3.5071440297648672e-05,9.8459872382110704e-06,2.3694936034986352e-10,3.2652572452445262e-09,1.0303035565181884e-20,1.1439793616457698e-12,3.7581298238347726e-11,6.6283738519188964e-12,1.3457206599125639e-10,2.4889495093741244e-10,5.5428376290840862e-17,1.6167791582985032e-16,1.2417473251525624e-11,4.5743641638930893e-17,4.284434994344269e-21,6.2660981793930851e-20,3.746715949874647e-20
0.08324535288046378,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103962761735576,0.099954801724948403,-6.0615752398951347e-38,0.099964925284392853,1.7982204257757861e-16,1.0742252168668055e-07,3.2768052996219802e-09,7.125563540558843e-07,0.0,8.6486868153892862e-06,1.3116223328843376e-13,7.416066646227055e-13,1.35796298474895e-09,1.0730635513954844e-16,0.0,0.0,3.3406799944255613e-24,0.0,3.5120867223975739e-05,3.5071437653637943e-05,9.8641321710618767e-06,2.37175521915306e-10,3.2779533838140723e-09,1.0343095530667809e-20,1.148427354073848e-12,3.7719945203992039e-11,6.6224950627245489e-12,1.3420537740308649e-10,2.5076973139828657e-10,5.5746096776806829e-17,1.6286821211435006e-16,1.2441231179901884e-11,4.6378789709566415e-17,4.2923306760216742e-21,6.3136400038851247e-20,3.7719792512536566e-20
0.08354853308617778,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103960955876499,0.09995478289995946,-7.5476295002224002e-38,0.099964925274324407,1.8117937578579399e-16,1.0781616617285657e-07,3.2895003729837704e-09,7.1789366083508938e-07,0.0,8.6568229273851761e-06,1.3297338039412166e-13,7.4298434896718737e-13,1.3678982612187831e-09,1.0802552259159282e-16,0.0,0.0,3.3614619934396031e-24,0.0,3.5120857978234773e-05,3.5071435022562871e-05,9.882188065167036e-06,2.3739861953109502e-10,3.2906529039575225e-09,1.0383166163996003e-20,1.1528765309895809e-12,3.7858165230258435e-11,6.6166120840750223e-12,1.3384115725702158e-10,2.5264806915034033e-10,5.6064162742417272e-17,1.6405977891951947e-16,1.2464689743556964e-11,4.7019205373683743e-17,4.3001876129071006e-21,6.3612961611874887e-20,3.7972587808557036e-20
0.08385171329189178,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103959158854865,0.099954764165806273,6.0936637730255831e-37,0.099964925264239737,1.8253994720720317e-16,1.0820859729085733e-07,3.3021988101659265e-09,7.2324094828497397e-07,0.0,8.6648481706801493e-06,1.3479944024286679e-13,7.4435532359233337e-13,1.3778438570444228e-09,1.0874513576139414e-16,0.0,0.0,3.3822726191782549e-24,0.0,3.5120848777307555e-05,3.5071432404347832e-05,9.9001555212260363e-06,2.3761867684493572e-10,3.3033557890959914e-09,1.0423247412856249e-20,1.1573268865868064e-12,3.799595919225057e-11,6.6107250436299811e-12,1.3347937706281561e-10,2.545299192084747e-10,5.638257180645443e-17,1.6525258317712418e-16,1.2487850519741868e-11,4.7664894084477875e-17,4.3080060663871021e-21,6.4090660089354425e-20,3.8225539757187331e-20
