Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),HOX(23),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C3H8X(43),C4H7X(268),C5H9X(269),C6H12(397),SX(411),HOCXO(25),C4H7X(207),C4H7(219),C4H7X(463)
1.071133855333547e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799506628,0.099999999996923661,3.3548075214298434e-82,0.099999999998142644,1.9231233548823087e-73,7.0853825325165207e-50,3.7345557538935943e-25,3.2100926677619279e-45,7.3251939761788995e-68,1.4129487395213886e-27,4.2701954042011602e-87,1.1314065709465159e-38,4.8454510079996089e-67,7.4139679935175097e-71,2.1201681639374709e-52,8.0516162600514226e-54,7.3631988316776984e-64,3.0616053214032894e-103,3.0763493396747668e-12,1.8573679089711294e-12,1.8296084439782517e-21,1.8296098569420799e-21,1.0411752757120628e-26,3.8386732815220232e-25,5.7222074231599304e-36,3.2794506474646099e-60,7.5444477619305754e-33,3.4956794524002255e-41,3.8470513931005919e-56,4.8519723546029298e-63,6.572150543623796e-46,3.8069080750159305e-114,9.1441571873264032e-54,9.9352819558322434e-117,7.8348255771826195e-143,7.5002946390884887e-154,9.7871474688202504e-157,6.7945668458882106e-183,5.5940365810361119e-194,7.2996679988501984e-197,4.8935737344101252e-157,3.0157080566703163e-223,2.2188266193988431e-234,7.4672656562624338e-184,6.1478764119784128e-195,3.9929875273545692e-98,8.02237455106035e-198,1.4476753408178273e-237,2.5681118405274639e-264,1.7246882939779498e-275,1.0937566298487046e-41,4.9214954191765985e-198,3.4590620335573935e-202,2.8714867766339136e-213
2.1422686186792836e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799013256,0.099999999993847302,2.6838486712571819e-81,0.099999999996285269,3.5082573665734351e-72,5.6683113888582893e-49,7.5732274995538973e-25,2.568072971695711e-44,5.9972757881669832e-67,5.6517948098757902e-27,2.7326525995873115e-85,4.5256291606121457e-38,1.5503915480037008e-65,1.3527432604638007e-69,8.6530064237895057e-52,3.2860925093188871e-53,6.692003979361801e-63,6.794599904414209e-101,6.1527009240063529e-12,3.7147372600395044e-12,3.6592156128500127e-21,3.6592212647051781e-21,1.0412231703850858e-26,7.6773498168259451e-25,2.3353947360908874e-35,5.247125678790326e-59,3.0177790116546932e-32,2.7965438961938182e-40,6.155279958198536e-55,7.762378116475715e-62,3.0083906876345919e-45,1.5844888548909515e-111,7.3153266560391104e-53,4.1352046673229725e-114,1.2844203320098955e-139,2.4404821955463568e-150,3.1845895317302216e-153,8.826648559288394e-179,1.4520386687505199e-189,1.894767812165645e-192,1.5922947658651108e-153,3.1303990887269249e-218,4.6058778019500521e-229,9.7005344331197754e-180,1.5957983383867052e-190,5.1105164394737647e-96,2.082360057865687e-193,3.0051090064314667e-232,2.1323102678338468e-258,2.8639844077547858e-269,4.3749778008272096e-41,1.277343927203732e-193,1.7947074992203773e-197,2.9787836564562273e-208
4.2845381453707566e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798026512,0.099999999987694613,2.147079998409783e-80,0.099999999992570532,6.9931903577175767e-71,4.5346512551985012e-48,1.5250580440352462e-24,2.0544534695676487e-43,4.8543632702304125e-66,2.2607156493966052e-26,1.7485450471926405e-83,1.810252239315227e-37,4.9602672672383291e-64,2.6971941613919447e-68,3.4964001408536593e-51,1.3278037423909597e-52,6.6358681694129822e-62,1.7380287735736028e-98,1.2305403003072171e-11,7.4294755649330155e-12,7.3184214723540869e-21,7.318444079752003e-21,1.0412244522410728e-26,1.5354702886520227e-24,9.4365743644519364e-35,8.3954031756484653e-58,1.2071103789779765e-31,2.2372331626027341e-39,9.8484250130289352e-54,1.2417297331287089e-60,1.5069694321291381e-44,8.1024741525001678e-109,5.8522562633795464e-52,2.1145867369983352e-111,2.6268959750993635e-136,9.9819185349268659e-147,1.3025423855466075e-149,1.4440663714284502e-174,4.7511202009200969e-185,6.1997453978324375e-188,6.5127119277330374e-150,4.0970994265245211e-213,1.2056430602184661e-223,1.5870367405770354e-175,5.221506758238043e-186,6.5401470185926884e-94,6.8135536726408538e-189,7.8662290399195549e-227,2.2326284336172599e-252,5.9974498779060145e-263,1.7499504778738576e-40,4.1788879112939396e-189,1.17428851939366e-192,3.897518830406028e-203
8.569077198753703e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796053024,0.099999999975389206,1.7176644229027544e-79,0.099999999985141058,1.5604733928941748e-69,3.6277218601602962e-47,3.0605286571486294e-24,1.6435537041352202e-42,3.9064549929758391e-65,9.042840089261208e-26,1.1186164733185622e-81,7.2410101050417493e-37,1.5866537404219456e-62,6.0203619723697263e-67,1.4056726608944749e-50,5.338226016821524e-52,7.3601812015330619e-61,4.4475648557695468e-96,2.4610802802815937e-11,1.4858950585747425e-11,1.4636799278561589e-20,1.463688970792817e-20,1.0412244697443062e-26,3.0709409022254551e-24,3.7938256584398874e-34,1.3432641553683255e-56,4.8284294081019751e-31,1.7897824074559143e-38,1.575739415411515e-52,1.9859640037812871e-59,8.4566155049939075e-44,4.1467915265703933e-106,4.6817943078818848e-51,1.0822313496101892e-108,5.37769660451129e-133,4.0869307812726924e-143,5.3330440758078144e-146,2.3649907963245656e-170,1.5562102056005213e-180,2.0307017218154299e-183,2.6665220379039072e-146,5.3679418362009759e-208,3.159220987570925e-218,2.5991376567968257e-171,1.7102834199413715e-181,8.3680166578352812e-92,2.2317521586533421e-184,2.061236762151949e-221,2.3401126393009295e-246,1.2572362654586726e-256,6.9994734556414999e-40,1.3683904096440232e-184,7.690491631226125e-188,5.1035869412042809e-198
1.2853616252136648e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794079536,0.099999999963083799,5.0993166129545949e-79,0.099999999977711584,6.709011036122428e-69,1.0701219733675437e-46,4.5959992699250951e-24,4.879284408142022e-42,1.1186982947950789e-64,1.9216000917939145e-25,6.3544170093578425e-81,1.5387147187921715e-36,7.4062231297147002e-62,2.5904351165034897e-66,2.9915180545711061e-50,1.1360681581827851e-51,2.4415073316599794e-60,2.9359088309617761e-95,3.6916198244173328e-11,2.2288424017589553e-11,2.1955143172125594e-20,2.1955335334186855e-20,1.0412244700976321e-26,4.6064115154334627e-24,8.0739257931443438e-34,5.0580336155037194e-56,1.0260394061308283e-30,5.1176519981174699e-38,5.9613262878874888e-52,7.5192396449250459e-59,2.1537315360822184e-43,3.1466940066302388e-105,1.338698723044779e-50,8.2122551834809437e-108,5.1534986751015231e-132,4.3242817130200319e-142,5.6427638933551739e-145,2.9751439559235849e-169,2.1132641421195835e-179,2.7576025246220275e-182,2.8213819466775869e-145,8.362955886726835e-207,5.2377944749698122e-217,3.2696992742001499e-170,2.3224887044286195e-180,5.5531882484596297e-91,3.0306200664129238e-183,3.4174040616389383e-220,4.347786745502479e-245,2.4615908946612258e-255,1.4873397761012812e-39,1.8581312159893199e-183,1.1211773890817954e-186,7.9504059965049528e-197
1.7138155305519594e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792106048,0.09999999995077842,1.1111142939462217e-78,0.099999999970282111,2.0227503371081165e-68,2.319250717123263e-46,6.1314698821942974e-24,1.0631667355115415e-41,2.3616437951922005e-64,3.2780182421270014e-25,2.4488159019237024e-80,2.6248663485890075e-36,2.2616799709836315e-61,7.8238707809721725e-66,5.1071761948098361e-50,1.9395170436250059e-51,5.7945180854023593e-60,1.7035173187409618e-94,4.9221589327145937e-11,2.9717895860459738e-11,2.927345315320324e-20,2.9273780958528055e-20,1.0412244703354447e-26,6.1418821282760477e-24,1.3783957456787302e-33,1.3108965802742883e-55,1.7502995889219376e-30,1.0794596510437495e-37,1.5517255742380372e-51,1.9652995401358935e-58,4.2342601482328075e-43,1.8998802598662942e-104,2.8236997554276213e-50,4.9583155244400385e-107,3.7399689199270136e-131,3.274027746187947e-141,4.2722854290515399e-144,2.6687730919807902e-168,1.9673776585921397e-178,2.5672349862858777e-181,2.13614271452577e-144,9.0266469881731455e-206,5.836255658425534e-216,2.9329960402355083e-169,2.1621586712026417e-179,2.3728832260814171e-90,2.8214051137415838e-182,3.8078706609196763e-219,5.5103837836622227e-244,3.2066366404359455e-254,2.5371507157224275e-39,1.7298209697989608e-182,1.0842796648401876e-185,7.9900680934230407e-196
2.5707233412285484e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196878815908,0.099999999926167649,3.2252221561522739e-78,0.099999999955423163,1.0079584154014527e-67,6.667258135287885e-46,9.2024111055395629e-24,3.0860229762195325e-41,6.4559391017000131e-64,6.7867014592149855e-25,1.8872997036737157e-79,5.434452484552634e-36,1.0410574544487612e-60,3.9155903619930546e-65,1.0581930552898344e-49,4.0186267085635069e-51,1.8759064900187332e-59,2.9347035495794842e-93,7.3832361264233739e-11,4.4576835816981325e-11,4.3909993525316798e-20,4.3910672202710248e-20,1.0412244708028519e-26,9.2128233531035887e-24,2.8559981344995486e-33,4.7733505713731394e-55,3.6237627928334004e-30,2.9483328023471611e-37,5.6945812639574095e-51,7.3067696171509839e-58,1.0702497490255101e-42,3.6378798470904681e-103,7.7123834420347699e-50,9.4941544685360099e-106,1.4457983316480384e-129,1.2982522170286357e-139,1.6940919560944081e-142,1.7274913719615896e-166,1.2849675986428609e-176,1.6767567576083596e-179,8.4704597804720403e-143,8.808859635792164e-204,5.7142515000516814e-214,1.8985223467401553e-167,1.4121863301061677e-177,2.0986869651210341e-89,1.842764731584325e-180,3.7282689334250702e-217,7.6225692258846249e-242,4.4383927536139964e-252,5.2525856987331549e-39,1.1298150031065783e-180,7.1696929071705274e-184,5.3662083925945267e-194
3.4276311519051376e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784212112,0.099999999901556891,7.0531972460000546e-78,0.099999999940564244,3.0898300606273816e-67,1.4482878112948093e-45,1.227335232701503e-23,6.7487432951531793e-41,1.3514810010017771e-63,1.154237086768584e-24,7.166028712671042e-79,9.2425804020752909e-36,3.1457725083746331e-60,1.2023796435436762e-64,1.8004995338740297e-49,6.8376327735401271e-51,4.4692451452375899e-59,1.4893746956440608e-92,9.8443117173999065e-11,5.9435769930289203e-11,5.8546409190428303e-20,5.8547563439841178e-20,1.0412244712869395e-26,1.2283764576587337e-23,4.8594370271713531e-33,1.2306144599791904e-54,6.1630548445476943e-30,6.1688867023485759e-37,1.4766405704881965e-50,1.9062943515702052e-57,2.1334906112504236e-42,2.0768903473522583e-102,1.6136855466544564e-49,5.4202775570719959e-105,1.0210041347720458e-128,1.0332642498287032e-138,1.3483086535078203e-141,1.7378613156733778e-165,1.4026155517462797e-175,1.8302758314634829e-178,6.7415432675391016e-142,1.1417805168886538e-202,7.8825428867495757e-213,1.9099189708801145e-166,1.541482065899889e-176,9.0557089738467061e-89,2.011483022798625e-179,5.1429728044587458e-216,1.2032900947768614e-240,7.3731988059158758e-251,8.9328475288044433e-39,1.2332061906682294e-179,8.3768432571559203e-183,6.6412387661727194e-193
4.284538962581727e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968780265147,0.099999999876946147,1.3232758103021775e-77,0.09999999992570531,7.7877110969873754e-67,2.7051528629506641e-45,1.5344293546487504e-23,1.2661482163445e-40,2.4611879298410214e-63,1.7634086406349129e-24,2.1999865428789244e-78,1.4120574512745167e-35,7.8819486172470471e-60,3.0341860109161453e-64,2.7515535580822817e-49,1.0449384980629877e-50,9.1437261055251207e-59,6.2123042344398457e-92,1.2305385591164347e-10,7.4294697783013252e-11,7.3182691241945105e-20,7.3184454669417178e-20,1.0412244717534308e-26,1.5354705798631307e-23,7.426271917445853e-33,2.6784243055752253e-54,9.4157292998633393e-30,1.1230200733095702e-36,3.2286248274972991e-50,4.1839753264182514e-57,3.7493764684990941e-42,9.2666203250004499e-102,2.9376472176159567e-49,2.4184067185775522e-104,5.8548323034926139e-128,6.2656844424735589e-138,8.176104722144289e-141,1.3635595837661868e-164,1.1526434302219138e-174,1.5040867286723233e-177,4.0880523610721445e-141,1.192596759301553e-201,8.4826202126039826e-212,1.4985593461762148e-165,1.2667613544226652e-175,3.0799114919078182e-88,1.6529994373153929e-178,5.5344938778902157e-215,1.5780766076783071e-239,9.8648242991676355e-250,1.3646707913111329e-38,1.0133971970920565e-178,7.2305647250848423e-182,6.0209833216304683e-192
5.998354583934905e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196877237122,0.099999999827724728,3.6207237525850753e-77,0.099999999895987471,4.0605647200232463e-66,7.3640658456383453e-45,2.1486175979296912e-23,3.4643576132067989e-40,6.5015163462070485e-63,3.3909507346657593e-24,1.9533275914902076e-77,2.7153364080786588e-35,4.3390898154931322e-59,1.5840732383652537e-63,5.2930165496420469e-49,2.0100923521402607e-50,3.1405984442314237e-58,1.2933531409195235e-90,1.7227528079198662e-10,1.0401253431347174e-10,1.024548461184832e-19,1.0245823710542984e-19,1.0412244727057436e-26,2.1496588238309484e-23,1.4285517214699386e-32,1.0228972245584998e-53,1.8105997684584293e-29,2.965088443293408e-36,1.2418543321100613e-49,1.6100044378558389e-56,9.3952405580181614e-42,3.3317593726672686e-100,7.7562141119177509e-49,8.6952432467526012e-103,8.1388003834828152e-126,1.6573231745974028e-135,2.1626450838432503e-138,1.7918738082577312e-161,3.1456702964703023e-171,4.1047925749149544e-174,1.0813225419216251e-138,2.0255293082659897e-197,3.1790189247677044e-207,1.9692789919134578e-162,3.4571086433527133e-172,4.2697970988161472e-87,4.5111892069018372e-175,2.0741545284861398e-210,4.3954828252776825e-234,6.2973240788750043e-244,2.623917000648605e-38,2.7634704513677476e-175,4.1424935589038353e-178,7.3246980412273785e-188
7.712170205288084e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968764477298,0.099999999778503379,7.6329262065672177e-77,0.099999999866269659,1.2993590078971025e-65,1.5488123128370932e-44,2.7628058403970414e-23,7.3031847843797941e-40,1.3483053009147133e-62,5.5611161207744387e-24,8.0740099352785021e-77,4.4531447298439969e-35,1.4345539956821857e-58,5.0712406025258781e-63,8.6823139631398425e-49,3.2972224311991432e-50,7.8721498392544217e-58,7.7431624992693355e-90,2.2149663592740074e-10,1.3373034541641526e-10,1.3172645833524999e-19,1.3173201951075793e-19,1.0412244736538778e-26,2.7638470672139964e-23,2.3433008401983627e-32,2.7083027216124633e-53,2.9693604868796468e-29,6.1473412373671264e-36,3.2986449609011006e-49,4.2748579502616677e-56,1.8892512937553175e-41,2.3625880170966424e-99,1.6080497218307419e-48,6.1658954597928851e-102,7.5390266548745461e-125,1.7482587648931077e-134,2.2813073238427158e-137,2.2967449016389554e-160,4.4494012821176199e-170,5.8060344823039378e-173,1.1406536619213579e-137,3.3276428189364477e-196,5.6463350460741877e-206,2.5241350499897455e-161,4.8899160371045302e-171,2.1570939791786821e-86,6.3808632503220019e-174,3.6839578745615397e-209,8.8115365912134566e-233,1.3463735947414326e-242,4.3027443209863369e-38,3.9082466031421105e-174,6.4094825891673098e-177,1.230706312386356e-186
1.113980144799444e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968748689497,0.099999999680060875,2.3282792805371546e-76,0.099999999806834106,8.3121770548546197e-65,4.714537488764937e-44,3.991182322891311e-23,2.2276272171228194e-39,4.0526016945029033e-62,1.1529036133810061e-23,8.4993352357339027e-76,9.2321662776067116e-35,9.8650559952150448e-58,3.2446345157345514e-62,1.8004054625681428e-48,6.8372755254365334e-50,3.329071761611843e-57,1.9771368530877555e-88,3.1993913699335391e-10,1.9316589135058908e-10,1.9026805507012076e-19,1.9027958422937321e-19,1.0412244755501246e-26,3.9922235522260362e-23,4.8591751122909868e-32,1.2250171578213165e-52,6.1559335240743631e-29,1.8470773644084548e-35,1.4969118888728485e-48,1.9329050609326476e-55,5.4694397941388348e-41,1.0127107357196912e-97,4.8316700886659546e-48,2.6429797522591669e-100,9.2012287149168337e-123,3.7518500249704287e-132,4.8958011799619353e-135,1.5081778137970557e-157,5.2986225636667049e-167,6.9141885431466185e-170,2.4479005899809676e-135,1.2675640468067628e-192,3.9794315343393759e-202,1.6574955619605593e-158,5.8232148115682548e-168,3.6510580769279468e-85,7.598730547541512e-171,2.5963858196598715e-205,2.0437179809474266e-228,5.8561561158375273e-238,8.9182523308320069e-38,4.6478679635997971e-171,1.3939791932719344e-173,4.923361004781174e-183
1.7995063933407153e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968717114002,0.099999999483176699,1.0102602685917107e-75,0.099999999687963331,9.9400667030165709e-64,2.0431049549034262e-43,6.4479352781182202e-23,9.6652187929759579e-39,1.7428487689808619e-61,2.9974848972616837e-23,1.8890111574351714e-74,2.4003788238733932e-34,1.3105519072770276e-56,3.8775730330410728e-61,4.6820039801368214e-48,1.7780523270421252e-49,2.3509795902862601e-56,1.3187948261476712e-86,5.1682330231556825e-10,3.1203667813518695e-10,3.0734473812936854e-19,3.0737471329844283e-19,1.0412244793426324e-26,6.4489765152339615e-23,1.2636398217039561e-31,9.1519429862288604e-52,1.600507963542527e-28,7.9409806101494381e-35,1.1205474281517545e-47,1.4345177121879655e-54,2.2725237286826987e-40,1.3215225960147803e-95,2.077238669050363e-47,3.4489240387783125e-98,3.84797111488127e-120,3.1231586684552823e-129,4.0754245398507413e-132,4.0495493922299093e-154,2.8428841181261312e-163,3.7096917873390173e-166,2.0377122699253707e-132,2.1965192607383382e-188,1.3789511895940485e-197,4.450476650801972e-155,3.1243449982194437e-164,1.5412156296910549e-83,4.0769713076972388e-167,8.9969949516647483e-201,2.2878043851554062e-223,1.3110802125172064e-232,2.3176065757685781e-37,2.4862965372685793e-167,1.490626205490362e-169,1.0495149984031371e-178
3.170558890423258e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196865396347,0.09999999908941172,5.7115680979904333e-75,0.099999999450222976,1.8449851988458124e-62,1.1544575229844972e-42,1.1361441149526087e-22,5.4635509579670874e-38,9.816147160722034e-61,9.2903457071339562e-23,6.8209983949219391e-73,7.4401175393071624e-34,2.6502512710669423e-55,7.1903786811645008e-60,1.4514168967351792e-47,5.5119457430980399e-49,2.4113560436612696e-55,1.6381001021752265e-84,9.1058828577528751e-10,5.497770313852698e-10,5.4147206551475976e-19,5.4156496996394791e-19,1.0412244869277037e-26,1.13624824131856e-22,3.9172586346183136e-31,9.725361836547928e-51,4.9605808754687885e-28,4.4714251113032263e-34,1.191620539326395e-46,1.5049107856808931e-53,1.2483113558430675e-39,3.268118139722631e-93,1.1696566268046647e-46,8.5291945875504096e-96,3.3478947162184822e-117,5.4303655400934152e-126,7.0861262161436696e-129,2.4803433630549498e-150,3.4820719378290125e-159,4.5437799009744666e-162,3.5430631080718348e-129,9.4793030336361845e-184,1.1901736360255183e-192,2.7259107505711501e-151,3.826815863872771e-160,1.099097835826436e-81,4.9936386489006503e-163,7.7653259844309213e-196,6.9575826942814917e-218,7.9743727443607217e-227,7.1761784183954939e-37,3.0272697829554347e-163,3.6296863253338352e-165,5.0807146393616848e-174
5.9126638845883434e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968527664226,0.099999998301895154,3.7977815116909054e-74,0.099999998974747151,4.4236063564295037e-61,7.6749150350870064e-42,2.1188452736160048e-22,3.6318857057498445e-37,6.5190414041316968e-60,3.2288702727038043e-22,3.2028155368705052e-71,2.5861244542656143e-33,6.6420685289445329e-54,1.7225692679521488e-58,5.0454355819304819e-47,1.9160702373284395e-48,3.0632414463146456e-54,2.8454912596051787e-82,1.6981048641789376e-09,1.025252856659823e-09,1.0096225869290203e-18,1.0099454774044052e-18,1.041224502098054e-26,2.118949409683351e-22,1.3617136624760794e-30,1.2605650528692123e-49,1.7240541385635227e-27,2.9688719545842901e-33,1.5445775858202813e-45,1.910924809599188e-52,8.1564755944114987e-39,1.1337511701630774e-90,7.7661221802926989e-46,2.9589014714761628e-93,4.329192521953011e-114,1.4040803383986193e-122,1.83220388511921e-125,2.3914323103340234e-146,6.7142336830704511e-155,8.7614855859368208e-158,9.1610194255960499e-126,6.8162412018133229e-179,1.7116100769982856e-187,2.6281970234856967e-147,7.3789790765051663e-156,1.0277955399218186e-79,9.6289199735098044e-159,1.1167495009134777e-190,3.7313560602114797e-212,8.5532867457739695e-221,2.4892002277889239e-36,5.7689400115285487e-159,1.3833628673795673e-160,3.8273913813457354e-169
