Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),H2OX(23)
1.6952952018916624e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749154446547,0.11866989766278209,0.022821566049498379,0.0,5.4161506948610954e-27,2.2304679142736118e-21,0.0,1.7288359063915202e-26,0.0,2.757720729937204e-14,5.5770487135682256e-58,1.7238695489947882e-14,3.5565006631058787e-39,1.1001206927342866e-31,0.0,0.0,4.9419180883702685e-28,1.2367067849467223e-44,6.8365898915945211e-08,3.2871118127400273e-09,1.2567094720748489e-12,4.3815855022208809e-19,1.2670475428036829e-12,1.2383689746202262e-27,1.9613713754617632e-33,1.540082552703416e-21,1.8019428964600192e-25
2.1672575200747722e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747159604511,0.11866987862981949,0.022821565591940186,0.0,1.1186146551964742e-26,3.6452209039054856e-21,0.0,3.5521885097826995e-26,0.0,3.8909230225359835e-14,2.3197336547932301e-57,2.2037859615604773e-14,9.0363270882267801e-39,2.272830359737684e-31,0.0,0.0,8.1205579804566997e-28,3.7965481597542615e-44,8.7398503958342233e-08,4.202228199040421e-09,1.6029230039743818e-12,5.6169094594778082e-19,1.6197938083084847e-12,2.5525990383468302e-27,4.9834022336496956e-33,2.7071145059264196e-21,2.9380838630069251e-25
2.639219838257882e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745164768909,0.11866985959691961,0.022821565134382056,0.0,2.0072237560415101e-26,5.4057240118516887e-21,0.0,6.356877466003711e-26,0.0,5.1819438159706885e-14,7.4873420068231804e-57,2.6837019946480056e-14,1.9289749413494915e-38,4.0844467852788421e-31,0.0,0.0,1.2084675795023055e-27,9.4924257391287146e-44,1.0643104628041148e-07,5.1173444588365573e-09,1.947561008592274e-12,6.8523481480549248e-19,1.9725427350583498e-12,4.5827562371020393e-27,1.0637943162859115e-32,4.3007317219164327e-21,4.3380719855606756e-25
3.5831444746241017e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741175117033,0.11866982153130805,0.022821564219265986,0.0,4.9728251497308303e-26,9.964004503520643e-21,0.0,1.5733175261684452e-25,0.0,8.2345500368885218e-14,6.0913867619156543e-56,3.6435329223921319e-14,6.5055329934868385e-38,1.0177336043489478e-30,0.0,0.0,2.2369497626984721e-27,4.4421041072530034e-43,1.4449594276441166e-07,6.9475765989175674e-09,2.632139344438753e-12,9.3233044082089575e-19,2.6780485723140418e-12,1.1423108777559177e-26,3.5876183163730022e-32,8.9909228550661318e-21,7.904286214440946e-25
4.5270691109903214e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756737185490926,0.11866978346594731,0.02282156330415017,0.0,9.9373694474328689e-26,1.5905357091787442e-20,0.0,3.1484471160172586e-25,0.0,1.1909798695657398e-13,2.7334400216111114e-55,4.6033623322341382e-14,1.6427558106816242e-37,2.0475416880542125e-30,0.0,0.0,3.5796670628740507e-27,1.4092893155132374e-42,1.8256058836961112e-07,8.7778082329852904e-09,3.3105018861307531e-12,1.1794507427525004e-18,3.3835650545548263e-12,2.3017778543035672e-26,9.0591878673206393e-32,1.6053849079903638e-20,1.2450787995659243e-24
5.470993747356541e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756733195890565,0.11866974540083745,0.022821562389034607,0.0,1.7372877949272716e-25,2.3229829169624703e-20,0.0,5.5182646153176554e-25,0.0,1.6202037993669176e-13,9.1200965908373492e-55,5.5631902241809537e-14,3.4696628268916415e-37,3.6053804535017024e-30,0.0,0.0,5.2366482004881882e-27,3.5605068688120908e-42,2.2062498309766454e-07,1.0608039361043778e-08,3.9827051512075178e-12,1.4265939075430009e-18,4.0890921817712285e-12,4.0616925422887932e-26,1.9133600689379702e-31,2.5925665321541996e-20,1.7930473238513982e-24
6.414918383722761e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672920631595,0.11866970733597847,0.022821561473919297,0.0,2.7727613004345663e-25,3.1937468099666148e-20,0.0,8.8353384754812312e-25,0.0,2.1105673152086787e-13,2.5352662404600539e-54,6.5230165982395009e-14,6.4991974098828271e-37,5.7971636282063731e-30,0.0,0.0,7.2079218312801874e-27,7.752125959868024e-42,2.5868912695022544e-07,1.2438269983095645e-08,4.6488050870151609e-12,1.6737597075565029e-18,4.7946299539527982e-12,6.5469783534983698e-26,3.5839538548130202e-31,3.9037945281887405e-20,2.4298613985893911e-24
7.35884302008898e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756725216767086,0.11866966927137035,0.02282156055880424,0.0,4.1428182659195496e-25,4.2028321282827215e-20,0.0,1.3247987180342291e-24,0.0,2.6615157160516951e-13,6.1781505592058909e-54,7.4828414544167072e-14,1.1164785414470608e-36,8.7274216202871018e-30,0.0,0.0,9.4935166241118831e-27,1.5178793604210641e-41,2.9675301992894839e-07,1.4268500099143644e-08,5.3088571632192445e-12,1.9209482252978579e-18,5.5001783710887201e-12,9.8826471031350159e-26,6.1566760528237729e-31,5.5818399109470363e-20,3.1512648198590385e-24
9.24669229282142e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756717237746553,0.11866959314290668,0.022821558728574883,0.0,8.0479322571081635e-25,6.6359860122482518e-20,0.0,2.5933912506120773e-24,0.0,3.9429711385430034e-13,2.7993754752900473e-53,9.4024866131548142e-14,2.7429960751427076e-36,1.7214978167700032e-29,0.0,0.0,1.5007784443809915e-26,4.6528007188922152e-41,3.7288005327150097e-07,1.7928958813239351e-08,6.6110373385015293e-12,2.4153934022772002e-18,6.9113071401806112e-12,1.9605424269320614e-25,1.512542062749452e-30,1.0207628029629086e-19,4.831754457599815e-24
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053910031,0.11866956276567767,0.022821557998259509,0.0,1.0093291350485421e-24,7.7613371887068063e-20,0.0,3.2628334920769058e-24,0.0,4.5203686537050294e-13,4.7216318928506399e-53,1.0168480124745292e-13,3.7324768569255513e-36,2.172246556308604e-29,0.0,0.0,1.7559165911009868e-26,6.8380886119999034e-41,4.0325671150751266e-07,1.9389589560845153e-08,7.1240517269345153e-12,2.6127170180475492e-18,7.4744011489573699e-12,2.479759701552259e-25,2.0581351707758786e-30,1.2585103432533054e-19,5.5854393622639979e-24
1.113454156555386e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375670925882891,0.11866951701544642,0.022821556898346539,0.0,1.3754741327746457e-24,9.6224825272556225e-20,0.0,4.4681081689014024e-24,0.0,5.460229270474981e-13,9.5783257386659697e-53,1.1322125700450725e-13,5.6953873858110063e-36,2.9876773149419559e-29,0.0,0.0,2.1779681239254358e-26,1.1593524725340365e-40,4.490060831385676e-07,2.1589415503354076e-08,7.8896797532623444e-12,2.9099294573478078e-18,8.3224784889606974e-12,3.423090885715574e-25,3.1404493262635062e-30,1.680428446424502e-19,6.8043849728465864e-24
1.30223908382863e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756701280014129,0.11866944088898961,0.022821555068119209,0.0,2.1536809080507552e-24,1.3162359639783279e-19,0.0,7.0531354983569946e-24,0.0,7.2090279965958336e-13,2.7060764088795257e-52,1.3241758716359896e-13,1.0534606349601812e-35,4.7499529080203874e-29,0.0,0.0,2.980943662811938e-26,2.5041318809660794e-40,5.2513110954339476e-07,2.5249870169511128e-08,9.1452106156618392e-12,3.4045563679508417e-18,9.7336924173428776e-12,5.4760048914791618e-25,5.8086203868203544e-30,2.5699820903699734e-19,9.0418804897068865e-24
1.4910240111018739e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375669330130216,0.11866936476353619,0.022821553237892884,0.0,3.1642267745006719e-24,1.7255655316709689e-19,0.0,1.0446669416059067e-23,0.0,9.1851824299460175e-13,6.6550619119712498e-52,1.5161385660937784e-13,1.7907053917156867e-35,7.0848593175678678e-29,0.0,0.0,3.9097280217909019e-26,4.8719075825572563e-40,6.0125513249922814e-07,2.8910322811733688e-08,1.0378048411093268e-11,3.8992741484860064e-18,1.1144948925241178e-11,8.2193657662655839e-25,9.8733583422338266e-30,3.7216027515014573e-19,1.1519508781173362e-23
1.8685938656483617e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756677344186492,0.11866921251563954,0.022821549577443277,0.0,5.9707591531675652e-24,2.710265424483873e-19,0.0,2.0024218049319971e-23,0.0,1.3803192378415934e-12,3.0643521795856212e-51,1.9000621336321492e-13,4.3224467998120908e-35,1.3768465297001022e-28,0.0,0.0,6.1448150453383276e-26,1.4788923410024649e-39,7.5350016811689038e-07,3.6231222024467844e-08,1.2777281392134507e-11,4.8889823375311568e-18,1.3967589679242992e-11,1.617771495023516e-24,2.3830986424017033e-29,6.9367519669851316e-19,1.7107066503498819e-23
2.2461637201948496e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756661387481562,0.11866906027175636,0.022821545916997719,0.0,9.9510847804713388e-24,3.916378310739509e-19,0.0,3.3876025388632637e-23,0.0,1.9282268617741671e-12,1.0503898813021576e-50,2.2839832727045453e-13,8.8347466785496878e-35,2.3610019118095628e-28,0.0,0.0,8.8834128935231134e-26,3.6446153413493309e-39,9.0574119009750735e-07,4.3552113141741228e-08,1.5090577720980606e-11,5.8790540608009272e-18,1.6790400750281046e-11,2.8098652286349659e-24,4.8705492968354639e-29,1.1571314958611107e-18,2.3411701258404827e-23
2.6237335747413374e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756645431187082,0.11866890803188654,0.022821542256556204,0.0,1.5233145950949706e-23,5.3439345765644639e-19,0.0,5.2596302249944725e-23,0.0,2.5591570050976157e-12,2.9538111561532488e-50,2.6679019833553255e-13,1.6106021556689968e-34,3.7149946951431178e-28,0.0,0.0,1.2125705285484694e-25,7.7812484708662184e-39,1.057978198547028e-06,5.0872996163738603e-08,1.7321021483034506e-11,6.8694893524657044e-18,1.9613382137671984e-11,4.4782625448331806e-24,8.8785800889327302e-29,1.7861470192950908e-18,3.0306133149748237e-23
3.0013034292878253e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756629475302713,0.11866875579602996,0.02282153859611874,0.0,2.1922169291673563e-23,6.992964614722121e-19,0.0,7.6705406032072203e-23,0.0,3.2701362349915888e-12,7.2113869452012342e-50,3.0518182656288467e-13,2.7009295125613582e-34,5.4899128569782399e-28,0.0,0.0,1.5871875960985034e-25,1.4965559171910992e-38,1.2102111935713988e-06,5.8193871090644741e-08,1.9471586087718303e-11,7.8602882488342697e-18,2.2436533840734078e-11,6.7030018175839218e-24,1.4888115954203786e-28,2.6034479911698932e-18,3.7685802634400858e-23
3.378873283834313e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756613519828166,0.11866860356418654,0.022821534935685325,0.0,3.0104884704229298e-23,8.8634988242238876e-19,0.0,1.0665638232595167e-22,0.0,4.0582977446713507e-12,1.5821198107361937e-49,3.4357321195694685e-13,4.2499810257730617e-34,7.7340359187926533e-28,0.0,0.0,2.0122108678054771e-25,2.6585098496700969e-38,1.3624401752765624e-06,6.5514737922644336e-08,2.1545138319279132e-11,8.8514507854104315e-18,2.5259855858787215e-11,9.5641140438448624e-24,2.3425266570025025e-28,3.6309017337059139e-18,4.5464650717020894e-23
3.756443138380801e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756597564763163,0.11866845133635616,0.022821531275255953,0.0,3.9852756304260491e-23,1.0955567610114915e-18,0.0,1.4284077769815618e-22,0.0,4.9208775548393282e-12,3.1906056778634513e-49,3.8196435452215476e-13,6.3604189764829272e-34,1.0492970331684131e-27,0.0,0.0,2.4876587211661806e-25,4.4363702499372319e-38,1.514665143768457e-06,7.2835596659921921e-08,2.3544442135306866e-11,9.8429769975857078e-18,2.808334819115283e-11,1.3141622301451567e-23,3.5055335380658643e-28,4.8895473434648946e-18,5.3571887350941613e-23
4.134012992927289e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756581610107422,0.11866829911253871,0.022821527614830632,0.0,5.1224389861019584e-23,1.3269201383487707e-18,0.0,1.855934838075304e-22,0.0,5.8552111866216254e-12,6.0058781035470064e-49,4.2035525426294402e-13,9.1411480766729479e-34,1.3809766554702003e-27,0.0,0.0,3.0135495353739214e-25,7.0381497420267685e-38,1.6668860991530171e-06,8.0156447302661826e-08,2.5472161993770643e-11,1.0834866920678924e-17,3.0907010837153851e-11,1.7515541785800931e-23,5.0377870274571016e-28,6.3996225519519749e-18,6.1949583510823578e-23
4.5115828474737776e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756565655860676,0.11866814689273411,0.02282152395440935,0.0,6.4268210062416215e-23,1.5804430561562344e-18,0.0,2.3519858567646743e-22,0.0,6.8587295036463708e-12,1.0684442878686776e-48,4.5874591118374996e-13,1.2706244443441381e-33,1.7725064008593496e-27,0.0,0.0,3.5899016913596726e-25,1.0709771991659803e-37,1.8191030415361723e-06,8.7477289851048293e-08,2.7330867010906878e-11,1.1827120589900491e-17,3.3730843796114628e-11,2.2765880017088504e-23,7.0020745152739428e-28,8.1805972915092334e-18,7.0549993386349916e-23
4.889152702020266e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375654970202267,0.11866799467694222,0.022821520293992124,0.0,7.9024246076713232e-23,1.8561285567728792e-18,0.0,2.9189383515338937e-22,0.0,7.9289553761680379e-12,1.8128196956302312e-48,4.9713632528900818e-13,1.7174151756011419e-33,2.2277206615169205e-27,0.0,0.0,4.2167335718121678e-25,1.5736644937585203e-37,1.9713159710238487e-06,9.4798124305265419e-08,2.9123034297067912e-11,1.281973804035607e-17,3.6554847067360787e-11,2.8972636951178323e-23,9.463571866144053e-28,1.025120062583656e-17,7.933376845925247e-23
5.266722556566754e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756533748593137,0.11866784246516295,0.022821516633578939,0.0,9.5525477077968342e-23,2.1539796831547631e-18,0.0,3.5587459999191815e-22,0.0,9.0635005746776074e-12,2.9537646315743451e-48,5.3552649658315392e-13,2.266698570903616e-33,2.7502349101563894e-27,0.0,0.0,4.8940635611737817e-25,2.2444878951328981e-37,2.1235248877219679e-06,1.0211895066549726e-07,3.0851052063086734e-11,1.3812719307083273e-17,3.9379020650219267e-11,3.6215804984818867e-23,1.2489459201905576e-27,1.2629445829277253e-17,8.8268611704736343e-23
5.644292411113242e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756517795571855,0.11866769025739621,0.0228215129731698,0.0,1.137989851132098e-22,2.4739994788728693e-18,0.0,4.2729754854996019e-22,0.0,1.0260062732579164e-11,4.6470025760224727e-48,5.7391642507062276e-13,2.9309888263263449e-33,3.3434559772929624e-27,0.0,0.0,5.6219100456234005e-25,3.1202318587462238e-37,2.2757297917364492e-06,1.0943976893192774e-07,3.2517222657575771e-11,1.480606442501825e-17,4.2203364544018152e-11,4.4575368904426039e-23,1.6148564244146052e-27,1.5332654909249892e-17,9.7328124489728694e-23
6.399432120206218e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756485890753113,0.11866738585389981,0.022821505652363669,0.0,1.557479361174573e-22,3.1805572556744255e-18,0.0,5.9292485601440462e-22,0.0,1.2830438928760085e-11,1.0532463168187828e-47,6.5069555364326955e-13,4.6557836502154445e-33,4.7546655145919387e-27,0.0,0.0,7.2292260531461562e-25,5.6550133796654755e-37,2.580127562138151e-06,1.2408138118411975e-07,3.567282126113894e-11,1.6793846353820096e-17,4.7852563261755348e-11,6.4963585467880705e-23,2.5647898996565748e-27,2.1779948545101669e-17,1.1573879355315621e-22
7.154571829299194e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375645398756465,0.11866708146645223,0.022821498331573719,0.0,2.0500693618034635e-22,3.975826248030886e-18,0.0,7.8938777144892044e-22,0.0,1.5623266069361452e-11,2.1685437607900227e-47,7.2747371104242946e-13,6.9956778963712114e-33,6.4848181438632737e-27,0.0,0.0,9.0388287182954882e-25,9.5588540580119856e-37,2.8845092830762253e-06,1.3872296106331072e-07,3.8606647872149181e-11,1.8783084104672858e-17,5.3502443215219268e-11,9.0777012520234568e-23,3.8532516643491002e-27,2.9718770552344011e-17,1.3443542361838314e-22
7.90971153839217e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375642208600485,0.11866677709505258,0.022821491010799954,0.0,2.6167021743332374e-22,4.8598308266330438e-18,0.0,1.0168866388948961e-21,0.0,1.8622911120873951e-11,4.1346748442127963e-47,8.0425089730358118e-13,1.005587088907602e-32,8.5546684724596952e-27,0.0,0.0,1.1050865192489478e-24,1.5283495118967005e-36,3.1888749553978827e-06,1.5336450857096843e-07,4.133433540270962e-11,2.0773777954320262e-17,5.9153004399072524e-11,1.2265525434997363e-22,5.538028043760141e-27,3.9265275092815699e-17,1.5332927712673728e-22
8.664851247485146e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756390186072144,0.11866647273969999,0.022821483690042374,0.0,3.2580352998974901e-22,5.8325953720168383e-18,0.0,1.2752893092553031e-21,0.0,2.1814842416107475e-11,7.4039074857726276e-47,8.8102711246220342e-13,1.3941629633698685e-32,1.0982524264874937e-26,0.0,0.0,1.3265482654577169e-24,2.3351995678862998e-36,3.4932245799502763e-06,1.6800602370855937e-07,4.3870415407479826e-11,2.2765928178453096e-17,6.4804246807991864e-11,1.6123779395509148e-22,7.6769061963721261e-27,5.052675554433537e-17,1.7236010537922466e-22
9.419990956578123e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756358287765115,0.11866616840039367,0.022821476369300979,0.0,3.9745253818923814e-22,6.8941442745618874e-18,0.0,1.5641966726554359e-21,0.0,2.518555280017355e-11,1.2583857553519449e-46,9.5780235655377276e-13,1.8757304924025566e-32,1.3784486909338382e-26,0.0,0.0,1.5682828310723587e-24,3.4358338691827033e-36,3.7975581575805005e-06,1.8264750647754859e-07,4.6228394937071481e-11,2.4759535051807286e-17,7.0456170436666908e-11,2.0716399310964943e-22,1.032713172559428e-26,6.3602264951797615e-17,1.9148775057825558e-22
1e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756333788360043,0.11866593465381604,0.022821470746383962,0.0,4.5760852237191215e-22,7.7698018914080369e-18,0.0,1.8064381878667252e-21,0.0,2.7888029431495102e-11,1.834805320788065e-46,1.0167713624851555e-12,2.3151951898330815e-32,1.6199557430446066e-26,0.0,0.0,1.7677295305988737e-24,4.5220436738671908e-36,4.0313003345989425e-06,1.9389334048216807e-07,4.7926481315843744e-11,2.6291777404589805e-17,7.4797772489861887e-11,2.4782603314775095e-22,1.2745232272857e-26,7.4934601914813183e-17,2.0622812661693956e-22
1.0175130665671099e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756326391082414,0.11866586407713271,0.022821469048575758,0.0,4.7664931784550053e-22,8.0445019344878933e-18,0.0,1.8829985960774303e-21,0.0,2.8722487704837459e-11,2.0465546675617086e-46,1.0345766296137643e-12,2.4605530316453344e-32,1.6974671691293455e-26,0.0,0.0,1.8303049394290499e-24,4.8966510675611633e-36,4.1018756891355954e-06,1.9728895687940018e-07,4.8420828463114113e-11,2.6754598848247157e-17,7.6108775279798786e-11,2.6107309237603955e-22,1.3544967414416532e-26,7.8583196685226767e-17,2.1068564725160639e-22
1.0930270374764076e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756294496022793,0.11866555976991633,0.022821461727866723,0.0,5.6341731592303024e-22,9.2836927618549056e-18,0.0,2.2309218514934366e-21,0.0,3.2413977691446739e-11,3.2051963634138232e-46,1.1113499316776528e-12,3.1586574149267183e-32,2.0565410100566854e-26,0.0,0.0,2.1126293165747543e-24,6.7909160123357988e-36,4.4061771754625428e-06,2.1193037491557686e-07,5.0459385334780893e-11,2.8751119840846197e-17,8.1762061332099088e-11,3.2360421121564978e-22,1.7385336581723235e-26,9.5553829014893115e-17,2.2993586156130175e-22
1.1685410083857052e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375626260258508,0.11866525547874365,0.022821454407173869,0.0,6.5777442448964674e-22,1.0611741176566306e-17,0.0,2.6070701968347272e-21,0.0,3.6249175759561848e-11,4.8586814816033528e-46,1.1881222627809111e-12,3.9797843927032477e-32,2.4567433625965565e-26,0.0,0.0,2.4152706912607046e-24,9.1985855733381823e-36,4.7104626174082727e-06,2.2657176058754033e-07,5.2354912469650667e-11,3.0749098301959247e-17,8.7416028588288759e-11,3.9539634816813584e-22,2.1901550674010775e-26,1.1459183120523781e-16,2.4922601672061485e-22
1.2440549792950029e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756230710768181,0.1186649512036138,0.02282144708649719,0.0,7.5973460851791108e-22,1.202867160837092e-17,0.0,3.0104572447697182e-21,0.0,4.0217999396969307e-11,7.1583146660509791e-46,1.2648936229590109e-12,4.933352836095451e-32,2.899003949084864e-26,0.0,0.0,2.7382437949361574e-24,1.220610132206881e-35,5.0147320158196562e-06,2.4121311389675144e-07,5.4117492303226036e-11,3.2748534503288845e-17,9.3070677043097045e-11,4.7708838100934455e-22,2.7145112944712349e-26,1.3576873132560536e-16,2.6854766485608587e-22
