Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HO2X(136),HOCXO(25)
0.0001031845017291365,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030800721421519683,0.099587142783782681,0.019168692390855079,2.2790267768582788e-06,2.6545942057326899e-05,0.0005566262442168818,4.3893593712776548e-06,1.9666023153837771e-14,3.2964172725331185e-15,3.559604350274984e-14,0.0,7.0155965861502791e-14,3.8363533136707776e-25,5.5612238759224603e-17,3.4316382405507326e-17,1.2244576361956732e-18,2.1765726987947523e-18,1.8616012550385466e-34,5.6875825278568715e-06,0.16130279601032413,3.8379888418998808e-11,0.00038588561020747053,1.7365210614396999e-10,7.6256254123748137e-05,1.2521613994854625e-07,3.1789800063437233e-08,1.2948493737889441e-12,0.00032419859658705313,1.516078708683102e-09,2.506829144394969e-10,4.5802583923640314e-08,1.3015840123410736e-10,5.9397581894652825e-12,2.1266885076590553e-17
0.0001035706724270716,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030741489405486561,0.099586628628903204,0.019138632395715369,2.2953785248164577e-06,2.6681887750468979e-05,0.00055788466802450705,4.4092803585727903e-06,1.9700402872427684e-14,3.308193502378158e-15,3.563982222980651e-14,0.0,7.022656821870879e-14,3.8628681904311979e-25,5.5876446130582674e-17,3.4307014270769286e-17,1.2282703062857856e-18,2.1812641311685326e-18,1.8841842725567867e-34,5.6766155734160842e-06,0.16136189091576647,3.8339755378070034e-11,0.00038554464705822453,1.7304086605099494e-10,7.5908759924585571e-05,1.2539228195773637e-07,3.1800398353416644e-08,1.291889572029447e-12,0.00032503492821402109,1.5209123223055613e-09,2.5133636485834477e-10,4.5813573749138724e-08,1.308401747150402e-10,5.9618216670434033e-12,2.1374826750826961e-17
0.00010395684312500669,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030682579071666403,0.099586115949660908,0.019108734570366478,2.3117656662283057e-06,2.6817871492230666e-05,0.00055913864011697303,4.4291817489096161e-06,1.9734710876716277e-14,3.3199323603874915e-15,3.5683523734478313e-14,0.0,7.0296816899941223e-14,3.8894557969562124e-25,5.6140747888011725e-17,3.4297305756847706e-17,1.2320702791995378e-18,2.1859399835353198e-18,1.9069470731182352e-34,5.6657082164230142e-06,0.16142066505625469,3.8299828971563144e-11,0.00038520425907015887,1.724319395568978e-10,7.556337814790838e-05,1.2556764545189566e-07,3.1810800462649669e-08,1.2889341368366638e-12,0.00032586759676831361,1.5257342349441608e-09,2.519869664140254e-10,4.5824183177770242e-08,1.3152174889031088e-10,5.9838645263929395e-12,2.148274904549273e-17
0.00010434301382294179,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030623987516954408,0.099585604736261241,0.019078997460275103,2.3281880048794808e-06,2.695389240814099e-05,0.00056038818540329839,4.4490634906923561e-06,1.9768947609809852e-14,3.3316339525857047e-15,3.5727148546179692e-14,0.0,7.0366714760447163e-14,3.9161159949247263e-25,5.640514304800105e-17,3.4287263924333371e-17,1.235857606670854e-18,2.1906003479327815e-18,1.9298903140040936e-34,5.654859918846797e-06,0.16147912132240774,3.8260107525712793e-11,0.00038486444867885758,1.7182533925804571e-10,7.5220099609262734e-05,1.2574223623505776e-07,3.1821008491693864e-08,1.2859832472359368e-12,0.00032669662201033849,1.5305444827128111e-09,2.5263473426115068e-10,4.583441662578581e-08,1.3220311781037117e-10,6.0058868183597262e-12,2.1590651578867224e-17
0.00010472918452087688,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030565711874858917,0.099585094979010372,0.019049419629134763,2.3446453460885615e-06,2.7089949634024551e-05,0.00056163332864234724,4.468925534828622e-06,1.9803113510690879e-14,3.3432983864486732e-15,3.5770697189462417e-14,0.0,7.0436264626122603e-14,3.9428486467088523e-25,5.6669630638702092e-17,3.4276895751229698e-17,1.2396323406082525e-18,2.1952453157118691e-18,1.953014651796796e-34,5.6440701494435479e-06,0.16153726256841941,3.8220589386273813e-11,0.00038452521823683646,1.7122107717332406e-10,7.4878915057031962e-05,1.2591606005564224e-07,3.1831024517218213e-08,1.2830370781844665e-12,0.00032752202365616406,1.5353431017325339e-09,2.5327968352409841e-10,4.5844278463332203e-08,1.3288427562883201e-10,6.0278885940254417e-12,2.1698533981601111e-17
0.00010511535521881198,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030507749314910348,0.099584586668313768,0.019019999658572845,2.3611374966992894e-06,2.7226042315878957e-05,0.00056287409444353274,4.4887678346844917e-06,1.983720901427077e-14,3.3549257708584241e-15,3.5814170184055443e-14,0.0,7.0505469293875523e-14,3.9696536153699503e-25,5.6934209699779743e-17,3.4266208133479754e-17,1.2433945330846772e-18,2.1998749775426323e-18,1.9763207423831458e-34,5.6333383836467892e-06,0.16159509161264593,3.8181272918186347e-11,0.00038418657001524579,1.7061916475586662e-10,7.4539815175605172e-05,1.2608912260663073e-07,3.1840850592312133e-08,1.280095800630598e-12,0.00032834382137591009,1.5401301281282281e-09,2.5392182929569771e-10,4.5853773014990781e-08,1.3356521660116707e-10,6.0498699046992465e-12,2.1806395895466288e-17
0.00010550152591674707,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030450097042081906,0.099584079794674957,0.018990736147863289,2.3776642650727538e-06,2.7362169609753522e-05,0.000564110507267521,4.5085903460402381e-06,1.987123455144173e-14,3.3665162160588284e-15,3.5857568044904103e-14,0.0,7.0574331531982872e-14,3.9965307646546986e-25,5.7198879282265274e-17,3.4255207885495612e-17,1.2471442363275405e-18,2.2044894234186258e-18,1.9998092409574546e-34,5.6226641034600383e-06,0.16165261123818261,3.8142156505268156e-11,0.00038384850620553604,1.7001961290482742e-10,7.4202790588471119e-05,1.2626142952616084e-07,3.1850488746789735e-08,1.2771595815776039e-12,0.00032916203479218728,1.5449055980255145e-09,2.5456118663595393e-10,4.586290456027496e-08,1.3424593508343157e-10,6.0718308018994547e-12,2.1914236972467783e-17
0.00010588769661468217,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03039275229622147,0.099583574348693943,0.018961627713644961,2.3942254610795006e-06,2.7498330681629777e-05,0.00056534259142693524,4.5283930270466638e-06,1.9905190549127763e-14,3.3780698336121299e-15,3.5900891282210092e-14,0.0,7.0642854080442551e-14,4.0234799589911682e-25,5.7463638448411868e-17,3.424390174069766e-17,1.2508815027089794e-18,2.2090887426628507e-18,2.0234808020246794e-34,5.6120467973514806e-06,0.16170982419342861,3.8103238549928126e-11,0.0003835110289210857,1.6942243197692826e-10,7.3867831861238844e-05,1.2643298639897148e-07,3.1859940987489224e-08,1.2742285841487546e-12,0.00032997668347858303,1.5496695475476574e-09,2.5519777057080891e-10,4.5871677333858342e-08,1.3492642553099243e-10,6.0937713373465311e-12,2.2022056876927579e-17
0.00010627386731261726,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030335712351494647,0.099583070321066086,0.01893267298964546,2.4108208960915899e-06,2.763452470730358e-05,0.00056657037108706035,4.5481758381820644e-06,1.993907743033481e-14,3.3895867363562682e-15,3.5944140401471455e-14,0.0,7.0711039651319805e-14,4.0505010634849201e-25,5.7728486271551956e-17,3.4232296352057638e-17,1.2546063847363137e-18,2.2136730239345777e-18,2.0473360794035578e-34,5.6014859601507155e-06,0.16176673319264112,3.8064517472839941e-11,0.0003831741401987979,1.6882763179745061e-10,7.3534929504586599e-05,1.2660379875639221e-07,3.1869209298567814e-08,1.2713029676413184e-12,0.00033078778695819314,1.5544220128125635e-09,2.5583159609094065e-10,4.5880095526090739e-08,1.3560668249727275e-10,6.1156915629638507e-12,2.2129855284366961e-17
0.00010666003801055236,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030278974515838584,0.099582567702580685,0.018903870626410281,2.4274503829745875e-06,2.7770750872268276e-05,0.00056779387026655091,4.5679387422097822e-06,1.9972895614199965e-14,3.4010670383629985e-15,3.5987315903520522e-14,0.0,7.0778890929088441e-14,4.0775939439151231e-25,5.7993421835956039e-17,3.422039829263706e-17,1.2583189350427058e-18,2.2182423552326015e-18,2.0713757262297464e-34,5.5909810929474927e-06,0.16182334091647835,3.8025991712638337e-11,0.00038283784200066187,1.6823522167140395e-10,7.3204073977140507e-05,1.2677387207611341e-07,3.1878295641792074e-08,1.2683828875854037e-12,0.00033159536470219782,1.5591630299298461e-09,2.5646267815059456e-10,4.5888163283704861e-08,1.3628670063250816e-10,6.1375915308530815e-12,2.223763187804891e-17
0.00010704620870848745,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030222536130426362,0.099582066484119783,0.0188752192910372,2.4441137360795007e-06,2.7907008371599504e-05,0.00056901311283813634,4.5876817041363823e-06,2.0006645516040003e-14,3.4125108548968006e-15,3.6030418284563301e-14,0.0,7.0846410570967134e-14,4.1047584667306849e-25,5.8258444236693436e-17,3.4208214056138139e-17,1.2620192063780176e-18,2.2227968238999233e-18,2.0956003949589485e-34,5.580531702992406e-06,0.16187965001253268,3.7987659725684778e-11,0.00038250213621528016,1.676452103947857e-10,7.2875255688284438e-05,1.269432117845788e-07,3.1887201956823777e-08,1.2654684958141214e-12,0.0003323994361284826,1.5638926349979659e-09,2.5709103166645282e-10,4.5895884709861043e-08,1.3696647468251656e-10,6.15947129327894e-12,2.2345386353125849e-17
0.00010743237940642255,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030166394569141688,0.099581566656656753,0.018846717666915837,2.4608107712346629e-06,2.8043296409842016e-05,0.00057022812252932977,4.6074046911704056e-06,2.0040327547399014e-14,3.4239183023745709e-15,3.6073448036220266e-14,0.0,7.0913601207250344e-14,4.1319944990464028e-25,5.8523552579496189e-17,3.4195750057465042e-17,1.265707251599871e-18,2.2273365166332539e-18,2.1200107373700532e-34,5.5701373035995076e-06,0.16193566309585281,3.7949519985757168e-11,0.00038216702465936352,1.6705760626480814e-10,7.2548465000902757e-05,1.2711182325751588e-07,3.1895930161501463e-08,1.2625599405133513e-12,0.00033320002060030122,1.5686108641014395e-09,2.5771667151653646e-10,4.5903263864416418e-08,1.3764599948748016e-10,6.1813309026908775e-12,2.2453118418407119e-17
0.00010781855010435765,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030110547238063754,0.099581068211255258,0.018818364453472122,2.4775413057375715e-06,2.8179614200897247e-05,0.00057143892292313599,4.6271076726817142e-06,2.0073942116095202e-14,3.4352894983260497e-15,3.6116405645563071e-14,0.0,7.0980465441634579e-14,4.1593019086391288e-25,5.8788745980623051e-17,3.4183012633267574e-17,1.2693831236648889e-18,2.231861519485721e-18,2.1446074045682569e-34,5.5597974140507998e-06,0.16199138274945624,3.7911570983707706e-11,0.00038183250907919869,1.6647241709020613e-10,7.2223692234056958e-05,1.2727971181746525e-07,3.1904482152117747e-08,1.2596573662673277e-12,0.00033399713742498041,1.5733177533081225e-09,2.5833961253914083e-10,4.5910304765129212e-08,1.383252699807408e-10,6.2031704116975253e-12,2.2560827786681133e-17
0.00010820472080229274,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.030054991574961856,0.099580571139067917,0.018790158365917704,2.4943051583466671e-06,2.831596096791169e-05,0.00057264553745875804,4.6467906201614135e-06,2.0107489626267039e-14,3.4466245613549964e-15,3.615929159515165e-14,0.0,7.1047005851539817e-14,4.1866805639439522e-25,5.9054023566725347e-17,3.4170008042494481e-17,1.2730468756201253e-18,2.2363719178666619e-18,2.1693910469881942e-34,5.5495115595025422e-06,0.16204681152483214,3.787381122729918e-11,0.00038149859115208185,1.6588965020257966e-10,7.1900927665597984e-05,1.2744688273701214e-07,3.1912859803692211e-08,1.256760914139584e-12,0.00033479080585266656,1.5780133386665412e-09,2.5895986953180357e-10,4.5917011387682341e-08,1.3900428118760691e-10,6.2249898730163672e-12,2.2668514178953163e-17
0.00010859089150022784,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029999725048799705,0.099580075431335055,0.018762098135004124,2.5111021492730869e-06,2.8452335943168603e-05,0.0005738479894323087,4.666453507182357e-06,2.014097047841855e-14,3.4579236111011584e-15,3.6202106363077428e-14,0.0,7.1113224988426028e-14,4.2141303340504105e-25,5.9319384474716796e-17,3.4156742466979932e-17,1.2766985605946981e-18,2.2408677965558421e-18,2.1943623143970517e-34,5.5392792708933369e-06,0.16210195194243407,3.7836239240966762e-11,0.00038116527248771646,1.6530931246608328e-10,7.1580161534715294e-05,1.2761334124256955e-07,3.1921064970240559e-08,1.2538707217286529e-12,0.00033558104507511275,1.5826976562033138e-09,2.5957745725030555e-10,4.5923387665033553e-08,1.3968302822417385e-10,6.246789339529538e-12,2.2776177337676694e-17
0.00010897706219816293,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029944745159249202,0.099579581079383736,0.018734182506781639,2.5279321001723563e-06,2.8588738367980247e-05,0.00057504630199751842,4.6860963093602024e-06,2.0174385069463945e-14,3.4691867682029035e-15,3.624485042300029e-14,0.0,7.1179125378104937e-14,4.2416510886987025e-25,5.9584827851644047e-17,3.4143222011995475e-17,1.2803382317915825e-18,2.2453492397107302e-18,2.2195218558976967e-34,5.5291000848540125e-06,0.16215680649216399,3.7798853565349881e-11,0.00038083255462959507,1.6473141028609614e-10,7.1261384044424077e-05,1.2777909250757262e-07,3.1929099485039398e-08,1.2509869231815421e-12,0.000336367874224504,1.58737074192062e-09,2.6019239040770197e-10,4.5929437489394631e-08,1.4036150629615578e-10,6.2685688642964016e-12,2.2883817007245679e-17
0.00010936323289609803,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029890049436213307,0.099579088074626385,0.018706410242362626,2.5447948341360537e-06,2.872516749257897e-05,0.0005762404981664444,4.7057190043150467e-06,2.0207733792771378e-14,3.4804141542605286e-15,3.6287524244178893e-14,0.0,7.1244709521047802e-14,4.2692426982759184e-25,5.9850352854555062e-17,3.4129452706782136e-17,1.2839659424795813e-18,2.2498163308531583e-18,2.2448703199317796e-34,5.518973543619139e-06,0.1622113776338463,3.7761652757166512e-11,0.00038050043905634958,1.641559496209972e-10,7.0944585363992105e-05,1.2794414165324743e-07,3.1936965160887147e-08,1.248109649283458e-12,0.0003371513123723199,1.5920326317937263e-09,2.6080468367338469e-10,4.5935164713247117e-08,1.4103971069773019e-10,6.2903285004096659e-12,2.299143292502192e-17
0.00010974940359403312,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029835635439358067,0.099578596408559719,0.018678780117689437,2.5616901756834408e-06,2.886162257601293e-05,0.00057743060081018045,4.7253215716335831e-06,2.0241017038206169e-14,3.4916058918004112e-15,3.6330128291517581e-14,0.0,7.1309979892688302e-14,4.2969050338123095e-25,6.0115958650375031e-17,3.4115440505169848e-17,1.2875817459854973e-18,2.2542691528855095e-18,2.2704083542828485e-34,5.5088991949402779e-06,0.16226566779769391,3.7724635389232655e-11,0.00038016892718305441,1.6358293599253183e-10,7.0629755631307028e-05,1.2810849376234594e-07,3.1944663790361117e-08,1.2452390275558862e-12,0.00033793137852824128,1.5966833617685915e-09,2.6141435167217437e-10,4.5940573146410975e-08,1.4171763681039511e-10,6.3120683010599896e-12,2.3099024864171053e-17
0.00011013557429196822,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029781500757653383,0.099578106072763684,0.018651290923306602,2.5786179507530443e-06,2.8998102886045233e-05,0.00057861663265956656,4.7449039928318492e-06,2.0274235192173297e-14,3.5027621042398076e-15,3.6372663025610534e-14,0.0,7.1374938943720243e-14,4.324637966977547e-25,6.0381644415785829e-17,3.4101191286167149e-17,1.2911856956864767e-18,2.2587077881207159e-18,2.2961366060794467e-34,5.4988765920008451e-06,0.16231967938476471,3.7687800049767597e-11,0.00037983802036252218,1.6301237449124354e-10,7.0316884955185855e-05,1.282721538687222e-07,3.1952197146070879e-08,1.242375182210941e-12,0.00033870809163908636,1.6013229677595369e-09,2.6202140898344281e-10,4.5945666558009562e-08,1.4239528010183747e-10,6.3337883197203453e-12,2.3206592614852754e-17
0.0001104831279201098,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029733016389114214,0.099577665901035659,0.01862667015573562,2.593880536252412e-06,2.9120956135559828e-05,0.00057968059946942186,4.7625109332261056e-06,2.0304076194147025e-14,3.5127724241691575e-15,3.6410885400690478e-14,0.0,7.1433137916323752e-14,4.349657862246246e-25,6.0620829305942338e-17,3.4088169138279414e-17,1.2944191595649493e-18,2.2626904976476679e-18,2.3194552029386796e-34,5.489900126979771e-06,0.16236805359131889,3.7654802723878349e-11,0.00037954072261310422,1.6250096957808343e-10,7.0036968143332299e-05,1.2841886040932828e-07,3.1958837306309963e-08,1.2398036152473397e-12,0.00033940428219338023,1.6054891318011302e-09,2.6256554043831612e-10,4.5949984371828041e-08,1.4300491357461671e-10,6.3533194670802727e-12,2.3303382688147476e-17
0.00011076696002447312,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02969358648917143,0.099577307221800887,0.018606646793331301,2.6063641305769657e-06,2.9221299461234964e-05,0.00058054707445128742,4.7768776420085779e-06,2.0328407370075814e-14,3.5209262148465075e-15,3.644205882787668e-14,0.0,7.1480482135943797e-14,4.3701328124008554e-25,6.0816208473684581e-17,3.4077398499126274e-17,1.2970527273368404e-18,2.265934571377082e-18,2.3386135073065943e-34,5.4826000384825286e-06,0.16240739395953124,3.7627963057636934e-11,0.00037929829727636669,1.6208480553510378e-10,6.9809538216082401e-05,1.2853825904142814e-07,3.1964162668960158e-08,1.2377077314151923e-12,0.00033997083730429929,1.6088848147310033e-09,2.6300835665385754e-10,4.5953325383193552e-08,1.4350260019359937e-10,6.369257888498007e-12,2.3382412189552765e-17
0.00011105079212883643,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029654304120144508,0.099576949249418206,0.018586697878191567,2.618865001727124e-06,2.932165539427437e-05,0.00058141138233946694,4.7912334461079742e-06,2.0352703924110396e-14,3.5290609922610158e-15,3.6473195455880553e-14,0.0,7.1527661602476661e-14,4.3906457192110479e-25,6.1011629694563024e-17,3.4066507998828802e-17,1.2996799676183979e-18,2.2691710968058003e-18,2.3578754889512773e-34,5.4753272812578335e-06,0.16244658718188382,3.7601219754978748e-11,0.0003790562005673408,1.6166997234564562e-10,6.9583152449613684e-05,1.2865729088794231e-07,3.1969401221658893e-08,1.2356156769452381e-12,0.00034053560786394374,1.612274539381028e-09,2.6344978317724412e-10,4.59565014811232e-08,1.4400012779438179e-10,6.3851856995707479e-12,2.3461428327942879e-17
0.00011133462423319975,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.029615168364103907,0.099576591980656798,0.018566822949723449,2.6313830825389859e-06,2.9422023655741774e-05,0.00058227353196642795,4.8055783407554873e-06,2.0376966004989168e-14,3.537176806548817e-15,3.6504295461690922e-14,0.0,7.157467725547248e-14,4.4111965326008403e-25,6.1207092654862141e-17,3.4055499869332428e-17,1.3023009016501875e-18,2.2724001057791576e-18,2.3772414039146622e-34,5.4680816851948597e-06,0.16248563417254633,3.757457227607137e-11,0.00037881443294045941,1.6125647146275852e-10,6.9357806883049329e-05,1.287759578708006e-07,3.197455364122196e-08,1.2335274967443274e-12,0.00034109860130465491,1.6156583199602444e-09,2.6388982573147752e-10,4.5959514109527719e-08,1.4449749469382789e-10,6.4011029216561364e-12,2.3540430990872584e-17
