Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
4.390207379812095e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3312350227901521,0.113164483425004,0.022410691514345774,8.7806870276217658e-21,1.2075648910030714e-17,1.557045252279736e-07,1.8270201944317128e-10,4.1018375316751568e-17,1.4201610281472092e-25,4.1509140522624549e-09,6.9189891440305258e-33,4.9415744215137688e-09,1.166049919714468e-24,2.3601268754888094e-25,9.0997839576324885e-22,3.0881315220314025e-24,3.56765239877688e-18,1.0089645975094552e-24,0.005504072086992327,0.00082175216168805631,9.3045611253542177e-11,5.3079180061255234e-06,6.5973153917725087e-15,9.5395869994542891e-10,1.4051245379052839e-06,2.2270660644656622e-13,1.2804073049866571e-11,2.0585859477215984e-09,1.7510245919141774e-18,7.5956484779632238e-24,1.4908334118518737e-16
4.4138889724546984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33122624758207453,0.11316009533512633,0.022408520920963057,9.0044471603710532e-21,1.2418824586744592e-17,1.5924766400409447e-07,1.8618669242753467e-10,4.1666835064216992e-17,1.4741462485314241e-25,4.1722917387346814e-09,7.1265290259158805e-33,4.9768864236935984e-09,1.1881977930922723e-24,2.4236121172456475e-25,9.3499264356990103e-22,3.1635330890567418e-24,3.6654071639787586e-18,1.0339403760662852e-24,0.0055084468736821771,0.00082609334477624723,9.3472953370099224e-11,5.3538295537396896e-06,6.6310872390925938e-15,9.713076874553576e-10,1.4183848975202858e-06,2.2582040701448745e-13,1.2993532017610464e-11,2.1070093357641699e-09,1.7923515092502631e-18,7.7489651761015069e-24,1.5192298228336841e-16
4.437570565097302e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33121754559481442,0.1131557799363094,0.022406350652324387,9.2327109679599899e-21,1.2769796232480094e-17,1.6285129559217939e-07,1.8971887418641947e-10,4.2321967402191226e-17,1.5298782715093822e-25,4.1936637819290531e-09,7.3390857407667817e-33,5.0123303375414017e-09,1.2106377204236175e-24,2.4885361242377454e-25,9.6056473882490546e-22,3.2403659550308628e-24,3.7653109867003686e-18,1.0593891842392286e-24,0.0055127489088109844,0.00083043387832696888,9.3900260250085006e-11,5.3998600655315598e-06,6.6649453880335895e-15,9.8887636840819013e-10,1.431705494102906e-06,2.2895947363876294e-13,1.3184819306884277e-11,2.1562911650224786e-09,1.8344232392138627e-18,7.9045657354610461e-24,1.5480127717521831e-16
4.4612521577399054e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120891563736404,0.11315153603821652,0.022404180707421582,9.4655453380432085e-21,1.3128694064158922e-17,1.6651607606607094e-07,1.9329895260593142e-10,4.2983804727334459e-17,1.5874034764896295e-25,4.2150302468497213e-09,7.5567515913342264e-33,5.0479063771458358e-09,1.2333718837622163e-24,2.554926081752321e-25,9.8670431275081396e-22,3.3186495586327458e-24,3.867398970629655e-18,1.0853172419886828e-24,0.0055169793827206329,0.0008347737643562181,9.4327531897708709e-11,5.4460081870805962e-06,6.6988911582322519e-15,1.0066661679854669e-09,1.4450863205581647e-06,2.3212382436712515e-13,1.3377943360716745e-11,2.2064412378468073e-09,1.8772488017591735e-18,8.0624722886368263e-24,1.577185407053153e-16
4.484933750382509e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120035653822966,0.11314736246998963,0.022402011085262363,9.7030178042676142e-21,1.3495649573868883e-17,1.7024266317183608e-07,1.9692731651985596e-10,4.3652379429848076e-17,1.646769188696625e-25,4.2363911982811415e-09,7.7796200549764058e-33,5.083614748087866e-09,1.2564024704040255e-24,2.6228095991121615e-25,1.0134211147344792e-21,3.3984034970079143e-24,3.9717065704817145e-18,1.1117308156295589e-24,0.0055211394662744006,0.00083911300484813172,9.4754768312612086e-11,5.4922725605431619e-06,6.7329258780807396e-15,1.024678506802218e-09,1.4585273697874541e-06,2.3531347589057289e-13,1.3572912619272981e-11,2.2574693878365972e-09,1.9208372623691789e-18,8.2227070690472917e-24,1.6067508847730826e-16
4.5086153430251123e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33119186714511228,0.11314325807993042,0.022399841784870127,9.9451965491993835e-21,1.3870795527819536e-17,1.740317162669543e-07,2.0060435570402456e-10,4.4327723893824209e-17,1.7080236918085937e-25,4.2577467007892448e-09,8.007785792336928e-33,5.1194556474559042e-09,1.2797316729190033e-24,2.6922147149182432e-25,1.0407250131165923e-21,3.4796475261573935e-24,4.0782695923412114e-18,1.1386362179428501e-24,0.0055252303111758133,0.00084345160175551331,9.5181969490021259e-11,5.5386518247731257e-06,6.7670508846394898e-15,1.042914800794192e-09,1.4720286346879317e-06,2.3852844354508959e-13,1.3769735519849552e-11,2.3093854789556491e-09,1.9651977316080786e-18,8.3852924108648645e-24,1.6367123684921732e-16
4.532296935667716e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33118344632459201,0.1131392217351867,0.022397672805283691,1.0192150407248855e-20,1.4254265965111916e-17,1.7788389625913006e-07,2.0433046087070801e-10,4.5009870497593647e-17,1.771216240639215e-25,4.2790968187225483e-09,8.241344656054598e-33,5.155429263861504e-09,1.3033616891829981e-24,2.7631699023333117e-25,1.0686259959783216e-21,3.5624015613242889e-24,4.1871241939655744e-18,1.1660398082878725e-24,0.0055292530502822779,0.00084778955700035128,9.5609135420894497e-11,5.585144615443325e-06,6.8012675235476627e-15,1.0613764611061254e-09,1.485590108151943e-06,2.4176874131355896e-13,1.3968420496869652e-11,2.3621994046402923e-09,2.0103393646693779e-18,8.5502507489469281e-24,1.6670730292875627e-16
4.555978528310319e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33117509296182107,0.11313525232144396,0.022395504145557011,1.0443948867593323e-20,1.4646196196322513e-17,1.8179986554474368e-07,2.0810602366303696e-10,4.5698851614072064e-17,1.8363970738613109e-25,4.3004416162132129e-09,8.4803936995049968e-33,5.1915357774555906e-09,1.3272947224097598e-24,2.8357040744063581e-25,1.0971341719249336e-21,3.6466856773779886e-24,4.29830688504887e-18,1.1939479927151852e-24,0.0055332087979135872,0.00085212687247432828,9.6036266092066393e-11,5.6317495651678683e-06,6.835577148931257e-15,1.080064893981061e-09,1.4992117830664638e-06,2.4503438182787585e-13,1.4168975981878045e-11,2.4159210869006992e-09,2.0562713609194806e-18,8.7176046187663618e-24,1.6978360456868018e-16
4.579660120952923e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33116680596021758,0.11313134874262183,0.02239333580475894,1.0700662077097746e-20,1.5046722801901426e-17,1.8578028794695334e-07,2.1193143664944898e-10,4.6394699611104619e-17,1.9036174267706638e-25,4.3217811571780296e-09,8.725031185574171e-33,5.2277753599452563e-09,1.3515329811830614e-24,2.9098465894378629e-25,1.1262597708662868e-21,3.7325201091960262e-24,4.4118545274461737e-18,1.2223672240801925e-24,0.0055370986501553573,0.00085646355003932281,9.646336148638877e-11,5.6784653036252509e-06,6.8699811233089026e-15,1.0989815006507642e-09,1.5128936523125696e-06,2.4832537637125646e-13,1.4371410403536205e-11,2.4705604754155618e-09,2.1030029634368652e-18,8.8873766563416513e-24,1.7290046036215293e-16
4.603341713595526e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311585842411684,0.11312750992057562,0.022391167781973004,1.0962360843233345e-20,1.5455983630384955e-17,1.8982582865346316e-07,2.1580709331816282e-10,4.7097446851808896e-17,1.9729295440880735e-25,4.3431155053193735e-09,8.9753565954645936e-33,5.2641481746111231e-09,1.3760786794889131e-24,2.9856272563857391e-25,1.156013144794084e-21,3.8199252520435908e-24,4.5278043353583204e-18,1.251304002157424e-24,0.005540923685157512,0.00086079959152790054,9.6890421582867421e-11,5.7252904576822415e-06,6.9044808174953623e-15,1.1181276772272312e-09,1.5266357087649246e-06,2.516417348807421e-13,1.4575732187617224e-11,2.5261275466203115e-09,2.1505434585475652e-18,9.0595895981681386e-24,1.7605818963813969e-16
4.62702330623813e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33115042674373324,0.11312373479480281,0.022389000076297128,1.1229116636994121e-20,1.587411779642268e-17,1.9393715415397116e-07,2.1973338807167847e-10,4.7807125694916249e-17,2.0443866927977905e-25,4.3644447241260764e-09,9.2314706375337693e-33,5.3006543763252402e-09,1.4009340367478588e-24,3.0630763403118285e-25,1.1864047685557776e-21,3.9089216619506921e-24,4.6461938754769362e-18,1.2807648737555046e-24,0.0055446849634278629,0.00086513499874380081,9.7317446356795936e-11,5.7722236515185272e-06,6.9390776105027777e-15,1.1375048145953489e-09,1.5404379452913014e-06,2.5498346594990292e-13,1.4781949757000933e-11,2.5826323027890952e-09,2.1989021753558117e-18,9.2342662811469108e-24,1.7925711245681995e-16
4.650704898880733e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33114233242435648,0.11312002232215421,0.022386832686843411,1.1501001595811228e-20,1.6301265678619447e-17,1.9811493217731072e-07,2.2371071622130449e-10,4.852376849511139e-17,2.118043175020344e-25,4.3857688768742547e-09,9.4934752561656182e-33,5.3372941115695696e-09,1.426101277847349e-24,3.1422245678688725e-25,1.2174452406250102e-21,3.9995300560870253e-24,4.7670610670895913e-18,1.3107564328328069e-24,0.0055483835281208878,0.00086946977346241162,9.774443577988599e-11,5.8192635067520499e-06,6.9737728894397431e-15,1.1571142983066921e-09,1.5543003547521116e-06,2.583505768317344e-13,1.499007153166884e-11,2.6400847711106999e-09,2.2480884852717599e-18,9.4114296425164651e-24,1.824975496050246e-16
4.674386491523337e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311343002565818,0.1131163714765499,0.0223846656127379,1.1778088526465263e-20,1.6737568917192393e-17,2.0235983162830087e-07,2.2773947398171124e-10,4.9247407603370358e-17,2.1939543409179475e-25,4.4070880266281037e-09,9.7614736406749792e-33,5.3740675184550329e-09,1.451582633174163e-24,3.2231031328278186e-25,1.2491452838684894e-21,4.0917713131345195e-24,4.8904441821450162e-18,1.341285320613791e-24,0.0055520204053217895,0.00087380391743123855,9.8171389820394128e-11,5.8664086425650591e-06,7.008568049408108e-15,1.1769575084745105e-09,1.5682229299999657e-06,2.6174307344175219e-13,1.5200105928699099e-11,2.6984950027586492e-09,2.2981118015343841e-18,9.5911027197811658e-24,1.8577982259169459e-16
4.69806808416594e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33112632923077268,0.11311278124869993,0.02238249885312036,1.2060450907996444e-20,1.7183170411443513e-17,2.0667252252431882e-07,2.318200584655098e-10,4.9978075367296881e-17,2.2721766016304172e-25,4.4284022362406107e-09,1.0035570234245439e-32,5.4109747267411286e-09,1.4773803386468862e-24,3.3057437016453254e-25,1.2815157463091787e-21,4.1856664736575697e-24,5.0163818452782609e-18,1.372358225706036e-24,0.0055555966043258744,0.00087813743237036669,9.8598308443245694e-11,5.913657675830784e-06,7.0434644933977859e-15,1.1970358196699173e-09,1.5822056638792526e-06,2.6516096036128197e-13,1.5412061362261596e-11,2.7578730719556526e-09,2.3489815787315968e-18,9.7733086506422585e-24,1.891042536433609e-16
4.721749676808544e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33111841835383687,0.11310925064582934,0.022380332407144019,1.2348162894612639e-20,1.7638214317048139e-17,2.1105367593160965e-07,2.3595286767785805e-10,5.0715804131456974e-17,2.3527674422397882e-25,4.449711568354242e-09,1.0315870742900702e-32,5.4480158578561184e-09,1.5034966357484158e-24,3.3901784190713647e-25,1.3145676018857006e-21,4.2812367404710171e-24,5.1449130337957272e-18,1.4039818842179584e-24,0.0055591131179133875,0.00088247031997291253,9.9025191610155357e-11,5.961009221240745e-06,7.0784636321793241e-15,1.2173506008192938e-09,1.5962485492257352e-06,2.6860424084094257e-13,1.5625946243612853e-11,2.8182290750326515e-09,2.4007073123162981e-18,9.9580706729271689e-24,1.9247116569964871e-16
4.745431269451147e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33111056664895516,0.11310577869140799,0.022378166273975372,1.2641299318595325e-20,1.8102846043159802e-17,2.1550396390134805e-07,2.4013830051109152e-10,5.1460626237711871e-17,2.4357854347615614e-25,4.4710160854015627e-09,1.060248214450983e-32,5.4851910249178015e-09,1.5299337715584925e-24,3.4764399137967533e-25,1.3483119512078466e-21,4.3785034790058104e-24,5.2760770776199823e-18,1.4361630798772201e-24,0.0055625709226198314,0.00088680258190547,9.9452039279744467e-11,6.0084618914326552e-06,7.1135668841945019e-15,1.2379032151029517e-09,1.6103515788661706e-06,2.7207291680432745e-13,1.5841768981091081e-11,2.8795731294826352e-09,2.4532985381190884e-18,1.0145412124518858e-23,1.9588088240880162e-16
4.769112862093751e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311027731553155,0.11310236442488457,0.022376000452793969,1.2939935693203367e-20,1.8577212249332062e-17,2.2002405940546619e-07,2.4437675673938036e-10,5.2212574025549318e-17,2.5212902511606666e-25,4.4923158496058207e-09,1.0895512697826495e-32,5.5225003327548513e-09,1.5566939987862424e-24,3.5645613041404771e-25,1.3827600223080774e-21,4.4774882176724458e-24,5.4099136591943035e-18,1.4689086441498278e-24,0.0055659709790018492,0.00089113421980854953,9.9878851407655671e-11,6.0560142971188648e-06,7.1487756754449019e-15,1.2586950198550552e-09,1.6245147456179445e-06,2.7556698885187629e-13,1.6059537980111149e-11,2.9419153730094741e-09,2.5067648318579802e-18,1.0335356443285966e-23,1.9933372812322866e-16
4.792794454736354e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33109503692785036,0.11309900690142513,0.022373834942792176,1.3244148215574716e-20,1.9061460842257918e-17,2.2461463627226263e-07,2.4866863701341231e-10,5.2971679832413151e-17,2.6093426763901834e-25,4.5136109229814911e-09,1.1195071951562535e-32,5.5599438779287443e-09,1.583779575802722e-24,3.6545762037766721e-25,1.4179231713889171e-21,4.5782126482221169e-24,5.5464628133468933e-18,1.5022254563599241e-24,0.0055693142318987759,0.00089546523529700835,1.0030562794666452e-10,6.1036650472153307e-06,7.1840914393784605e-15,1.2797273664648352e-09,1.6387380422887294e-06,2.7908645626494171e-13,1.6279261643159655e-11,3.0052659625719652e-09,2.5611158086446221e-18,1.0527927167011762e-23,2.0283002789507289e-16
4.816476047378958e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33108735703697922,0.11309570519165579,0.022371669743174977,1.3554013769625952e-20,1.9555740972327377e-17,2.2927636912180748e-07,2.5301434285510047e-10,5.3737975994031134e-17,2.7000046214507636e-25,4.5349013673347474e-09,1.1501270753496062e-32,5.5975217487562699e-09,1.6111927666734475e-24,3.7465187275010819e-25,1.4538128835661279e-21,4.6806986261056475e-24,5.6857649271147046e-18,1.5361204438102658e-24,0.0055726016106898823,0.00089979562996047441,1.0073236884678802e-10,6.1514127489710997e-06,7.2195156167741429e-15,1.3010016002791189e-09,1.6530214616761546e-06,2.8263131701005035e-13,1.6500948369789909e-11,3.0696350734233105e-09,2.6163611224876765e-18,1.0723147933323541e-23,2.0637010747180196e-16
4.840157640021561e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33107973256835516,0.11309245838140967,0.022369504853159746,1.3869609928949686e-20,2.0060203030003989e-17,2.3400993330115858e-07,2.5741427665231717e-10,5.4511494844741185e-17,2.7933391364688427e-25,4.5561872442639207e-09,1.1814221259614293e-32,5.6352340253326203e-09,1.6389358411909097e-24,3.8404234970368487e-25,1.4904407736075632e-21,4.7849681708301813e-24,5.8278607395268653e-18,1.570600581903396e-24,0.0055758340295474279,0.00090412540536376424,1.0115907405539055e-10,6.1992560080982285e-06,7.2550496556246937e-15,1.3225190605061852e-09,1.6673649965674991e-06,2.8620156774335273e-13,1.6724606556617021e-11,3.1350328981462516e-09,2.6725104657933153e-18,1.0921042479621876e-23,2.099542932918201e-16
4.863839232664165e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33107216262261485,0.11308926557147808,0.022367340271976083,1.4191014959709869e-20,2.0574998642021154e-17,2.3881600481940271e-07,2.6186884165365217e-10,5.5292268717815842e-17,2.8894104237915806e-25,4.577468615159892e-09,1.2134036943291402e-32,5.6730807795550622e-09,1.6670110749070491e-24,3.936325646879461e-25,1.5278185866675964e-21,4.8910434663136554e-24,5.9727913413476465e-18,1.6056728942635034e-24,0.0055790123876855498,0.00090845456304729168,1.0158574351728683e-10,6.2471934289021328e-06,7.2906950110175273e-15,1.3442810801209719e-09,1.6817686397393971e-06,2.897972038152661e-13,1.6950244597312929e-11,3.2014696456840776e-09,2.7295735688629802e-18,1.1121634643009833e-23,2.1358291248010119e-16
4.887520825306768e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310646463151336,0.11308612587736559,0.022365175998865568,1.451830782353491e-20,2.1100280667398857e-17,2.436952602825387e-07,2.6637844196319701e-10,5.6080329945784899e-17,2.9882838510965734e-25,4.598745541206455e-09,1.2460832604501565e-32,5.7110620751472094e-09,1.6954207491656968e-24,4.0342608301806806e-25,1.5659581990170139e-21,4.9989468612370676e-24,6.1205981747789681e-18,1.6413444528589687e-24,0.0055821375696050906,0.00091278310452747198,1.0201237717484256e-10,6.2952236144123456e-06,7.326453145013869e-15,1.3662889857716602e-09,1.6962323839575621e-06,2.9341821927530786e-13,1.7177870882601536e-11,3.2689555403677213e-09,2.7875601993883189e-18,1.1324948360221483e-23,2.1725629284384428e-16
4.911202417949372e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33105718277578416,0.11308303842904931,0.022363012033081584,1.4851568180408662e-20,2.1636203193281996e-17,2.4864837682821572e-07,2.7094348253535323e-10,5.6875710860756611e-17,3.0900259645142754e-25,4.6200180833806355e-09,1.2794724379067476e-32,5.7491779676838596e-09,1.7241671511349545e-24,4.13426522467128e-25,1.6048716187682814e-21,5.1087008693945365e-24,6.2713230331224362e-18,1.6776223781256043e-24,0.0055852104453344162,0.00091711103129711764,1.0243897496807197e-10,6.3433451665136226e-06,7.3623255265260576e-15,1.3885440976876455e-09,1.710756221976527e-06,2.9706460687711759e-13,1.7407493800253782e-11,3.3375008209391809e-09,2.8464801619440777e-18,1.1531007667551546e-23,2.2097476286814935e-16
4.934884010591975e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33104977114869905,0.11308000237074189,0.022360848373889131,1.5190876391559304e-20,2.2182921530601009e-17,2.5367603206034293e-07,2.7556436916966706e-10,5.7678443794736762e-17,3.1947045017611827e-25,4.6412863024529638e-09,1.3135829747944475e-32,5.7874285046164479e-09,1.7532525738395165e-24,4.2363755386223875e-25,1.6445709865960712e-21,5.2203281700411872e-24,6.4250080604009063e-18,1.7145138390905746e-24,0.0055882318706662769,0.00092143834482582925,1.0286553683473313e-10,6.3915566860773863e-06,7.3983136311932194e-15,1.4110477295889186e-09,1.7253401465393961e-06,3.0073635808366727e-13,1.7639121735082769e-11,3.4071157395714747e-09,2.9063432974780498e-18,1.1739836700783244e-23,2.2473865171171543e-16
4.958565603234579e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33104241059203693,0.11307701686065874,0.022358685020564623,1.5536313522346009e-20,2.2740592209555918e-17,2.5877890398358528e-07,2.8024150850568614e-10,5.848856107994644e-17,3.3023884052816817e-25,4.6625502589877184e-09,1.3484267546540627e-32,5.8258137252990648e-09,1.7826793161929215e-24,4.3406290168452695e-25,1.6850685764529553e-21,5.3338516082388579e-24,6.581695750939583e-18,1.7520260534970043e-24,0.0055912026873908092,0.00092576504656037833,1.0329206271042088e-10,6.4398567730934681e-06,7.4344189412552e-15,1.4338011885968797e-09,1.7399841503776178e-06,3.0443346307266028e-13,1.787276306893902e-11,3.4778105608853687e-09,2.9671594827994346e-18,1.1951459695117873e-23,2.2854828920255806e-16
