Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CO2X(24),CHOX(53)
6.395815635790524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41863019377113347,0.059815716127710306,0.0038075087434719574,2.2896595680683174e-08,3.8625902350122441e-07,0.10429409188894562,0.032075071565765313,2.5534878087835895e-05,7.6217842235249757e-10,0.0014883853687069756,3.9608803963258053e-11,0.00061614528568058587,2.8189816692378779e-09,1.5876227318460989e-09,3.5935192496829718e-09,1.3806664647114273e-10,4.8334124295091473e-09,3.4720757981058127e-05,0.004062968535088498,0.0059421710215722201,0.00070011959812275838,7.436329177260811e-09,7.3564448260182136e-09,1.8717115122020805e-08,0.0003339008836198241,0.02065303473903227,1.0327073489904179e-05,0.0019744326529600293,5.4946546530340148e-05,1.4098630199689666e-09,9.3943532199706381e-08,1.7616241296507102e-13,1.0713832735803844e-09
6.408697067546099e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41859382518066462,0.059742306114394961,0.0037943955538397821,2.2950944982544756e-08,3.8710545177727893e-07,0.10445050509808389,0.032109122592151811,2.547555033718402e-05,7.6532034700573192e-10,0.001486660431261748,3.9562887386803726e-11,0.00061638194841523929,2.8189964695686138e-09,1.5827371444861991e-09,3.5987140860676724e-09,1.3807853680820582e-10,4.823197603942613e-09,3.4765788776368491e-05,0.0040576290493545102,0.005934335431747895,0.00070056332957188288,7.4318754695170974e-09,7.3584792614078788e-09,1.8785227796692405e-08,0.00033487484693063612,0.020698360119353023,1.0336991875747794e-05,0.0019772231664643763,5.5017810159950511e-05,1.4033790952503389e-09,9.4035093172760153e-08,1.7611438672235185e-13,1.0731851785958267e-09
6.421578499301674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4185574429507487,0.059668994788035494,0.0037813297929757544,2.3005193700995393e-08,3.8795046923000384e-07,0.10460670796725483,0.032143066216760136,2.5416366583019381e-05,7.6846511085249262e-10,0.001484937666593719,3.9517054832700966e-11,0.00061661817729693395,2.8190130781666624e-09,1.5778602346735967e-09,3.6038972717348413e-09,1.3808975187860364e-10,4.8129910694231912e-09,3.4810720001137575e-05,0.0040522970007947547,0.0059265124244076792,0.00070100591185502333,7.4274123928515771e-09,7.360546273656759e-09,1.885342152596022e-08,0.00033584934993484829,0.02074368432779447,1.0346873910383888e-05,0.0019800091176951345,5.5088916213877084e-05,1.3969259906414622e-09,9.4126319239142452e-08,1.7606566682865694e-13,1.0749831974064084e-09
6.434459931057249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41852104720798416,0.059595781997687482,0.0037683112825733357,2.3059341653610559e-08,3.8879407428399764e-07,0.10476270081542675,0.032176902763370055,2.5357326466342598e-05,7.7161268802146884e-10,0.0014832170718428307,3.9471306017022542e-11,0.00061685397357301853,2.8190314866910974e-09,1.5729920620258518e-09,3.6090688284564121e-09,1.38100295031244e-10,4.8027929626336877e-09,3.4855551876058237e-05,0.0040469723791220959,0.0059187020322714855,0.00070144734866261777,7.4229401003071144e-09,7.3626457975749471e-09,1.892169598019969e-08,0.00033682438836660786,0.020789007208397769,1.0356719708056469e-05,0.0019827905140401836,5.5159865041378404e-05,1.3905035554953446e-09,9.4217211447712883e-08,1.7601625948098696e-13,1.0767773341861272e-09
6.447341362812824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41848463807932484,0.059522667592610823,0.0037553398450099829,2.311338866127049e-08,3.8963626539972045e-07,0.10491848396114999,0.032210632555145627,2.5298429628771565e-05,7.7476305270134995e-10,0.0014814986441453351,3.9425640656707836e-11,0.00061708933848500611,2.8190516868181476e-09,1.5681326850933199e-09,3.6142287780394572e-09,1.3811016960299245e-10,4.792603418647377e-09,3.4900284621372845e-05,0.0040416551740629948,0.0059109042873070911,0.00070188764366988529,7.4184587436184981e-09,7.3647777677875798e-09,1.8990050829737794e-08,0.000337799957965767,0.02083432860560119,1.0366529382818059e-05,0.001985567362883424,5.5230656990999674e-05,1.3841116399088628e-09,9.4307770845457823e-08,1.7596617083816141e-13,1.0785675931525217e-09
6.460222794568399e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41844821569206897,0.059449651422270398,0.003742415303344516,2.3167334548135976e-08,3.9047704107322203e-07,0.1050740577225551,0.0322442559146323,2.5239675712546301e-05,7.7791617914112677e-10,0.0014797823806339337,3.9380058469567e-11,0.00061732427326861481,2.8190736702406821e-09,1.5632821613704337e-09,3.6193771423231153e-09,1.3811937891868566e-10,4.7824225709417325e-09,3.4944918456873662e-05,0.0040363453753574641,0.0059031192207383027,0.00070232680053697739,7.4139684732264269e-09,7.3669421187355652e-09,1.9058485744850552e-08,0.00033877605447788422,0.020879648364242158,1.0376303048537664e-05,0.001988339671604708,5.5301292410572567e-05,1.3777500947189993e-09,9.4397998477479039e-08,1.7591540701991463e-13,1.0803539785715061e-09
6.473104226323974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.418411780173849,0.059376733336336841,0.0037295374813144863,2.3221179141624297e-08,3.9131639983587059e-07,0.10522942241735114,0.032277773163753735,2.5181064360533774e-05,7.8107204165038441e-10,0.0014780682784379167,3.9334559174284838e-11,0.00061755877915380629,2.8190974286698123e-09,1.5584405473068813e-09,3.6245139431766917e-09,1.3812792629114609e-10,4.7722505514120363e-09,3.4989453601901713e-05,0.0040310429727590073,0.0058953468630534578,0.00070276482290937512,7.4094694382687255e-09,7.3691387847076433e-09,1.9127000395830361e-08,0.0003397526736541879,0.020924966329559709,1.0386040818827358e-05,0.0019911074475797625,5.5371771647216463e-05,1.3714187715011857e-09,9.4487895386988133e-08,1.7586397410838035e-13,1.0821364947386713e-09
6.485985658079549e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4183753316526207,0.059303913184687231,0.0037167062033335589,2.3274922272385272e-08,3.9215434025408336e-07,0.10538457836282444,0.032311184623808727,2.5122595216232538e-05,7.842306145995922e-10,0.001476356334683297,3.9289142490424441e-11,0.00061779285736482305,2.8191229538346284e-09,1.553607898318696e-09,3.6296392025019745e-09,1.3813581502119583e-10,4.7620874903848828e-09,3.5033890275347781e-05,0.0040257479560345645,0.0058875872440137247,0.00070320171441761099,7.4049617866021525e-09,7.3713676998168689e-09,1.9195594452944057e-08,0.00034072981125181742,0.020970282347196525,1.0395742807100713e-05,0.0019938706981800975,5.5442095047337807e-05,1.3651175225642246e-09,9.4577462615289519e-08,1.7581187814830187e-13,1.0839151459898156e-09
6.498867089835124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41833887025665384,0.059231190817405743,0.0037039212944889066,2.3328563774277389e-08,3.9299086092905927e-07,0.10553952587583687,0.032344490615468499,2.506426792377734e-05,7.873918724203901e-10,0.0014746465464929445,3.9243808138431021e-11,0.00061802650912023125,2.8191502374811779e-09,1.5487842687992449e-09,3.6347529422307125e-09,1.3814304839767114e-10,4.7519335166315858e-09,3.5078228695653003e-05,0.0040204603149644556,0.0058798403926609514,0.00070363747867736805,7.4004456648231219e-09,7.373628797991696e-09,1.9264267586405272e-08,0.00034170746303378299,0.021015596263200813,1.0405409126602435e-05,0.0019966294307729418,5.5512262956629764e-05,1.3588462009460414e-09,9.4666701201768367e-08,1.7575912514517424e-13,1.0856899367130849e-09
6.511748521590699e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41830239611452086,0.059158566084784474,0.0036911825805386097,2.3382103484344084e-08,3.938259604965119e-07,0.1056942652728244,0.032377691458773644,2.5006082127943525e-05,7.9055578960586712e-10,0.0014729389109867184,3.9198555839635404e-11,0.00061825973563295474,2.8191792713743552e-09,1.5439697121301222e-09,3.6398551843215273e-09,1.3814962969743818e-10,4.7417887573814935e-09,3.5122469080807475e-05,0.0040151800393423325,0.0058721063373260128,0.00070407211928992443,7.3959212182485781e-09,7.3759220130228736e-09,1.9333019466477556e-08,0.00034268562476894146,0.021060907924028708,1.0415039890303179e-05,0.0019993836527211675,5.5582275720073872e-05,1.3526046604128456e-09,9.4755612183887465e-08,1.7570572106748615e-13,1.0874608713217031e-09
6.524629953346274e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41826590935508712,0.059086038837323898,0.0036784898879090736,2.3435541242790108e-08,3.9465963762640487e-07,0.10584879686979566,0.032410787473131079,2.494803747415145e-05,7.9372234071083684e-10,0.0014712334252815961,3.9153385316257086e-11,0.00061849253811031325,2.8192100472979254e-09,1.5391642806919533e-09,3.6449459507626662e-09,1.3815556218540817e-10,4.731653338335167e-09,3.51666116483513e-05,0.0040099071189751241,0.0058643851056369885,0.00070450563984187731,7.3913885909389987e-09,7.3782472785374732e-09,1.9401849763429593e-08,0.00034366429223227883,0.021106217176546292,1.0424635210962718e-05,0.0020021333713832034,5.5652133681939401e-05,1.3463927554539769e-09,9.4844196597170306e-08,1.756516718475101e-13,1.0892279542634861e-09
6.537511385101849e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41822941010750214,0.059013608925733714,0.0036658430436924518,2.3488876892958024e-08,3.9549189102268845e-07,0.1060031209823306,0.032443778977311793,2.4890133608470669e-05,7.9689150035210865e-10,0.0014695300864918039,3.9108296291407768e-11,0.00061872491775406303,2.8192425570528437e-09,1.534368025875094e-09,3.6500252635705268e-09,1.3816084911455245e-10,4.7215273836775013e-09,3.5210656615375614e-05,0.0040046415436829803,0.0058566767245265237,0.00070493804390520034,7.3868479257308647e-09,7.3806045279734166e-09,1.9470758147463594e-08,0.00034464346120479484,0.0211515238680311,1.0434195201194654e-05,0.0020048785941129683,5.5721837185782691e-05,1.3402103412768612e-09,9.4932455475187537e-08,1.7559698337774131e-13,1.0909911900453761e-09
6.550392816857424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41819289850118829,0.058941276200933347,0.00365324187564408,2.3542110281304752e-08,3.9632271942303759e-07,0.10615723792557905,0.032476666289447884,2.4832370177624114e-05,8.0006324320875425e-10,0.0014678288917289403,3.9063288489094509e-11,0.0006189568757604321,2.8192767924593885e-09,1.5295809980902481e-09,3.6550931447852803e-09,1.381654937259199e-10,4.711411016090713e-09,3.5254604198520871e-05,0.0039993833032992256,0.0058489812202400333,0.00070536933503770544,7.382299364203552e-09,7.3829936946453947e-09,1.9539744288865035e-08,0.00034562312747350049,0.021196827846174552,1.0443719973320703e-05,0.0020076193282598021,5.5791386574449319e-05,1.334057273807181e-09,9.5020389849557511e-08,1.7554166151412178e-13,1.0927505831951273e-09
6.561986105437442e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41816002759597254,0.058876259720272738,0.0036419397356965834,2.3589932772547669e-08,3.9706924559548688e-07,0.10629576630488625,0.032506176048591101,2.4780502870191671e-05,8.029199995515109e-10,0.0014662996471961046,3.9022850684896334e-11,0.00061916527845045863,2.8193090730129128e-09,1.5252806030795764e-09,3.6596444821042595e-09,1.3816912736358325e-10,4.7023145824043371e-09,3.5294073938825905e-05,0.0039946571499083344,0.0058420662972111809,0.00070575654843000105,7.3781990234965274e-09,7.3851711786510454e-09,1.9601898026201889e-08,0.00034650524882668472,0.021237598981048822,1.0452262249404764e-05,0.0020100821573240182,5.5853849538561903e-05,1.3285444860165751e-09,9.5099254186917426e-08,1.754913350974729e-13,1.0943307553422307e-09
6.5735793940174595e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41812714687994634,0.058811321731944075,0.0036306743298249416,2.3637672202256083e-08,3.978146156525914e-07,0.10643412736112878,0.032535601900357779,2.4728748772742687e-05,8.0577880946869647e-10,0.00146477213487436,3.89824782481935e-11,0.00061937334144303985,2.8193427387980666e-09,1.5209877574033869e-09,3.6641865938116055e-09,1.381722456854148e-10,4.6932260997561558e-09,3.5333465130601761e-05,0.0039899369221758092,0.0058351618432992769,0.00070614286579182765,7.3740925019539033e-09,7.387374412628643e-09,1.9664114239590065e-08,0.00034738776651996621,0.021278367684637291,1.0460776171250053e-05,0.0020125413619363043,5.5916188195441806e-05,1.3230552489069471e-09,9.5177857259603347e-08,1.7544050456360362e-13,1.0959078220105278e-09
6.5851726825974774e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41809425644798826,0.058746462127705873,0.0036194455338305082,2.3685328464875275e-08,3.9855882874315074e-07,0.10657232132315189,0.032564944075328325,2.4677107629111472e-05,8.0863965463174025e-10,0.0014632463526530963,3.8942170979658572e-11,0.00061958106559888593,2.8193777838906166e-09,1.516702495817363e-09,3.6687194960260125e-09,1.3817485102943363e-10,4.6841456545105953e-09,3.5372777930846049e-05,0.0039852226127173084,0.0058282678762400439,0.00070652828968722462,7.3699799002627318e-09,7.3896033476387224e-09,1.9726392688686583e-08,0.00034827067749492347,0.021319133846774078,1.0469261820308592e-05,0.0020149969474445111,5.5978402793545586e-05,1.3175894589222964e-09,9.52561998155545e-08,1.7538917410272096e-13,1.0974817865878931e-09
6.596765971177495e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41806135639513281,0.058681680799455758,0.0036082532239434155,2.3732901456836265e-08,3.9930188403744615e-07,0.10671034841951536,0.032594202803657185,2.4625579183570755e-05,8.1150251675355701e-10,0.0014617222984202865,3.8901928680558297e-11,0.0006197884517751696,2.8194142023811192e-09,1.5124248524603417e-09,3.6732432048815032e-09,1.3817694572587862e-10,4.6750733320779929e-09,3.5412012496260732e-05,0.0039805142141570186,0.0058213844133378169,0.00070691282267089752,7.3658613182925385e-09,7.3918579346780503e-09,1.9788733133269537e-08,0.00034915397869758125,0.021359897357569491,1.0477719277816107e-05,0.0020174489191933059,5.6040493580864452e-05,1.3121470129697072e-09,9.5334282601404248e-08,1.7533734788693115e-13,1.0990526524518459e-09
6.608359259757513e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41802844681656404,0.058616977639230829,0.0035970972768210904,2.3780391076542216e-08,4.0004378072709136e-07,0.10684820887849281,0.032623378315071665,2.4574163180833841e-05,8.1436737758869103e-10,0.0014601999700625521,3.8861751152755209e-11,0.00061999550082555033,2.8194519883713597e-09,1.5081548608603302e-09,3.6777577365295308e-09,1.3817853209721827e-10,4.6660092169220059e-09,3.5451168983255025e-05,0.00397581171912761,0.0058145114714694508,0.00070729646728820027,7.3617368551713997e-09,7.394138124590968e-09,1.9851135333005567e-08,0.0003500376670781124,0.021400658107410851,1.0486148624993071e-05,0.0020198972825241175,5.6102460804922119e-05,1.3067278084126359e-09,9.5412106362460891e-08,1.7528503006051591e-13,1.1006204230408773e-09
6.618793219479529e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41799882013015388,0.058558811539571196,0.0035870879129753981,2.3823060368608367e-08,4.0071049648973581e-07,0.10697214100504444,0.032649565314407374,2.4527984706330115e-05,8.1694744619398832e-10,0.0014588313484160441,3.8825646593912181e-11,0.00062018155743097966,2.8194871601098888e-09,1.5043184378959353e-09,3.6818129818584211e-09,1.3817952712672611e-10,4.657858599555267e-09,3.5486343193534713e-05,0.0039715845150377687,0.0058083348328795996,0.00070764098998710059,7.3580198912635195e-09,7.3962121452952906e-09,1.990734991486177e-08,0.00035083331514014585,0.021437340331281765,1.0493711070064445e-05,0.0020220977287365325,5.6158125864189331e-05,1.3018703112457881e-09,9.5481926896153093e-08,1.7523752709365204e-13,1.1020287729653268e-09
6.628183783229343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41797214963888618,0.058506516045581769,0.0035781045095939316,2.386140486404085e-08,4.0130973727651018e-07,0.10708356480932013,0.032673076278657745,2.4486501621743674e-05,8.1927086859560175e-10,0.0014576007814496785,3.8793197092815125e-11,0.00062034877599843972,2.8195197541219966e-09,1.5008709987616222e-09,3.6854563679184049e-09,1.3818007360619315e-10,4.6505288355334127e-09,3.5517946111593142e-05,0.0039677841103216149,0.0058027831655701346,0.0007079504484578023,7.3546706776630228e-09,7.3980964314241634e-09,1.9957985495991204e-08,0.00035154966259386518,0.021470352279224263,1.0500497907606945e-05,0.0020240756382293103,5.6208139163496612e-05,1.2975145275481164e-09,9.5544586951655221e-08,1.7519443928198844e-13,1.1032941487340316e-09
6.637574346979157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41794547306750351,0.058454271646131227,0.0035691447459092491,2.3899694484693674e-08,4.019082165346298e-07,0.10719487968774227,0.032696533051345018,2.4445091858428667e-05,8.2159557004927737e-10,0.001456371343068227,3.8760789737832576e-11,0.00062051577488400579,2.8195532349066488e-09,1.4974286375860401e-09,3.6890937615720877e-09,1.3818029067755344e-10,4.6432046034175452e-09,3.5549498079533782e-05,0.0039639875658404418,0.0057972384297394815,0.0007082593285673176,7.3513177791083537e-09,7.3999974279518202e-09,2.0008661167589854e-08,0.00035226625866608503,0.021503362221724241,1.0507266445763886e-05,0.0020260511897254858,5.6258071831527498e-05,1.2931738115390587e-09,9.5607078381841654e-08,1.7515103621696311e-13,1.1045574998497908e-09
6.646964910728971e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41791879046685526,0.058402078284112965,0.0035602085571864407,2.3937929180303969e-08,4.0250593387480889e-07,0.10730608576107202,0.03271993575372905,2.4403755281570837e-05,8.2392154093922514e-10,0.0014551430321462628,3.8728424424816859e-11,0.00062068255453468564,2.8195875993528336e-09,1.4939913710399321e-09,3.6927251714279926e-09,1.3818017956018252e-10,4.6358859463085851e-09,3.5580999179913939e-05,0.0039601948776951399,0.0057917006335548365,0.00070856763165110003,7.3479612468010154e-09,7.4019151085816102e-09,2.0059376801982781e-08,0.00035298310174384693,0.021536370101066144,1.051401672740749e-05,0.0020280243860573304,5.630792399893186e-05,1.2888481095478511e-09,9.5669401580250835e-08,1.751073200499325e-13,1.1058188281996033e-09
6.656355474478785e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4178921018878452,0.058349935902481033,0.0035512958788716741,2.3976108901431875e-08,4.031028889166554e-07,0.10741718314994587,0.032743284506883082,2.4362491756549515e-05,8.2624877166784398e-10,0.0014539158475579098,3.8696101049879447e-11,0.00062084911539601341,2.8196228443568286e-09,1.49055921554253e-09,3.6963506060987275e-09,1.3817974147013235e-10,4.6285729069140578e-09,3.5612449495163235e-05,0.003956406041990203,0.0057861697850079838,0.00070887535904063249,7.3446011315842125e-09,7.4038494470146684e-09,2.0110132271615175e-08,0.00035370019021629045,0.021569375859655571,1.0520748795267469e-05,0.0020299952300556505,5.6357695796160661e-05,1.2845373680994083e-09,9.5731556939850557e-08,1.750632929279595e-13,1.1070781356450296e-09
6.665746038228599e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41786540738142969,0.058297844444250187,0.0035424066465916761,2.4014233599455948e-08,4.0369908128861964e-07,0.10752817197487551,0.032766579431693234,2.4321301148938319e-05,8.2857725265576562e-10,0.0014526897881768661,3.8663819509390901e-11,0.00062101545791205727,2.8196589668241582e-09,1.4871321872635722e-09,3.699970074205242e-09,1.3817897762013514e-10,4.6212655275505869e-09,3.5643849107585253e-05,0.0039526210548337173,0.0057806458919167037,0.0007091825120629548,7.3412374839762284e-09,7.4058004168952768e-09,2.0160927448967975e-08,0.00035441752247527641,0.021602379440018839,1.0527462692064881e-05,0.0020319637245497669,5.6407387353464486e-05,1.2802415339100024e-09,9.5793544853023698e-08,1.7501895700186694e-13,1.1083354240208375e-09
6.675136601978413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41783870699861553,0.058245803852496024,0.0035335407961532388,2.4052303226568621e-08,4.042945106279442e-07,0.10763905235624782,0.032789820648858228,2.4280183324505781e-05,8.3090697434190105e-10,0.0014514648528764224,3.8631579699981586e-11,0.00062118158252542953,2.8196959636590941e-09,1.4837103021252833e-09,3.7035835843716094e-09,1.3817788921960784e-10,4.6139638501463581e-09,3.5675198099358511e-05,0.0039488399123373558,0.005775128961926012,0.00070948909204225955,7.3378703542189372e-09,7.4077679918018929e-09,2.0211762206365886e-08,0.00035513509691307058,0.021635380784805515,1.0534158460504075e-05,0.0020339298723675032,5.6456998800892657e-05,1.2759605538884447e-09,9.5855365711572614e-08,1.7497431438453443e-13,1.10959069527415e-09
6.684527165728227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41781200079045822,0.058193814070355107,0.003524698263542703,2.4090317735771597e-08,4.0488917658061249e-07,0.10774982441432457,0.032813008278888979,2.4239138149215977e-05,8.3323792718348485e-10,0.0014502410405294896,3.8599381518542238e-11,0.00062134748967728815,2.8197338317736941e-09,1.4802935758043465e-09,3.707191145225314e-09,1.3817647747465607e-10,4.6066679162435619e-09,3.5706496552533852e-05,0.0039450626106163579,0.005769619002509864,0.00070979510029857244,7.3344997921881528e-09,7.4097521453209952e-09,2.026263641629215e-08,0.00035585291192425582,0.021668379836787023,1.0540836143125569e-05,0.0020358936763351745,5.6506530268296074e-05,1.2716943751375313e-09,9.5917019906725279e-08,1.7492936718798254e-13,1.1108439513109012e-09
6.693917729478041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41778528880806104,0.058141875041025047,0.0035158789849254646,2.4128277080871356e-08,4.0548307880129925e-07,0.10786048826924179,0.032836142442107877,2.4198165489229184e-05,8.3557010165611906e-10,0.0014490183500086168,3.8567224862224122e-11,0.00062151317980734411,2.8197725680915443e-09,1.4768820237338743e-09,3.7107927654017587e-09,1.3817474358807809e-10,4.5993777670008463e-09,3.5737744549035767e-05,0.0039412891457895382,0.005764116020972568,0.00071010053814733103,7.3311258474303618e-09,7.4117528509912331e-09,2.0313549951312002e-08,0.00035657096590650138,0.021701376538856173,1.0547495782451071e-05,0.0020378551392775772,5.6555981885325965e-05,1.267442944949279e-09,9.5978507829119445e-08,1.7488411753749909e-13,1.1120951939765211e-09
6.7023692368528734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41776124312920121,0.058095173261383276,0.0035079614637188064,2.4162393288618825e-08,4.060169375306251e-07,0.10795999332415729,0.032856917574175221,2.4161351985365149e-05,8.3767009531895926e-10,0.0014479188867690001,3.8538319290722232e-11,0.00062166211573301739,2.8198081705468221e-09,1.4738160634153405e-09,3.7140291514214118e-09,1.3817290865051825e-10,4.59282161227724e-09,3.5765824673042081e-05,0.0039378963047849861,0.0057591693095766809,0.00071037494559795199,7.3280864456583678e-09,7.4135676162547266e-09,2.0359405650306111e-08,0.00035721741748661619,0.021731071514444495,1.0553474065968703e-05,0.0020396184566825819,5.6600420175578006e-05,1.2636292243912944e-09,9.603370511845544e-08,1.7484313597248386e-13,1.1132195925866776e-09
6.710820744227706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41773719285195388,0.058048512504235053,0.003500062680401087,2.4196464744123367e-08,4.0655017712472852e-07,0.10805941091912448,0.032877649582882258,2.4124597013354201e-05,8.397710638857789e-10,0.0014468203304726075,3.8509447196863262e-11,0.00062181087654456315,2.8198444715162269e-09,1.470754317456439e-09,3.7172607387896983e-09,1.3817081462202146e-10,4.5862702056274443e-09,3.5793864052945988e-05,0.003934506565699456,0.0057542282611313996,0.00071064889303568363,7.3250443794631116e-09,7.4153957479432511e-09,2.0405293006393547e-08,0.00035786406016980263,0.021760764498990177,1.0559437799721267e-05,0.0020413798822010525,5.6644793986116785e-05,1.2598273694750903e-09,9.608876832675319e-08,1.7480191263227482e-13,1.1143423633495278e-09
6.719272251602539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41771313801366378,0.05800189272829856,0.0034921825888068856,2.4230491415363904e-08,4.0708279734972418e-07,0.10815874114146125,0.032898338555551042,2.4087900476037172e-05,8.418730004516239e-10,0.0014457226802968644,3.8480608506213036e-11,0.00062195946255955679,2.8198814687662851e-09,1.4676967966096204e-09,3.7204875338103229e-09,1.3816846237257265e-10,4.5797235762688896e-09,3.5821862748209037e-05,0.0039311199257109335,0.0057492928806146216,0.00071092238141216629,7.3219996843262567e-09,7.4172372266828967e-09,2.0451211926650994e-08,0.00035851089279128213,0.021790455451118504,1.0565387014588128e-05,0.0020431394178890457,5.6689103411042945e-05,1.2560373421713957e-09,9.6143697737568831e-08,1.747604490308803e-13,1.115463507681337e-09
6.7268786082398884e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41769148479039819,0.057959969934804817,0.0034851064497336583,2.4261077102885693e-08,4.0756162580282201e-07,0.10824806371006694,0.032916921907211551,2.4054923473917995e-05,8.4376556530290306e-10,0.0014447355691918446,3.8454682182989815e-11,0.00062209304078372492,2.8199153597679183e-09,1.4649486490803081e-09,3.7233875570838014e-09,1.3816612528645707e-10,4.5738357183804444e-09,3.5847026837656105e-05,0.003928074597118681,0.0057448558882557442,0.00071116812923808896,7.3192572401123505e-09,7.4189059532507825e-09,2.0492565865473404e-08,0.00035909320358621857,0.021817175536186326,1.0570728919797857e-05,0.002044721385901678,5.6728926921446529e-05,1.2526363988755617e-09,9.6193020044504262e-08,1.7472292761318605e-13,1.1164711481518276e-09
6.734484964877238e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41766982793022051,0.057918080272649275,0.0034780453801655882,2.4291626467018038e-08,4.0803995221934922e-07,0.10833731564104059,0.03293547053379315,2.4021993654662003e-05,8.4565890363365752e-10,0.0014437491907782094,3.8428782802192628e-11,0.00062222647790937118,2.8199498113274426e-09,1.4622039400966746e-09,3.7262837082626352e-09,1.3816358037548757e-10,4.5679517745194452e-09,3.5872158063871783e-05,0.0039250317744570643,0.0057404234943412751,0.00071141350668332349,7.3165127205938769e-09,7.4205854610735596e-09,2.0533945228331878e-08,0.00035967566644146376,0.021843893911500482,1.0576059112114277e-05,0.002046301826313596,5.676869842403489e-05,1.2492449776937356e-09,9.6242234411015483e-08,1.7468521390173883e-13,1.1174774733933466e-09
6.742091321514587e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41764816746040823,0.057876223711821322,0.0034709993466890071,2.432213948548622e-08,4.0851777644033615e-07,0.10842649699786475,0.032953984498694334,2.3989110947711288e-05,8.4755301043547906e-10,0.0014427635444559451,3.8402910309916035e-11,0.00062235977416608167,2.8199848218246405e-09,1.4594626771774068e-09,3.7291759919475999e-09,1.3816082826940136e-10,4.5620717654777233e-09,3.589725647003189e-05,0.0039219914556736495,0.0057359957022776438,0.00071165851443650782,7.3137661512107981e-09,7.4222757359816085e-09,2.0575349947523013e-08,0.00036025828051054081,0.021870610547067692,1.0581377613958635e-05,0.0020478807406215044,5.6808417987135744e-05,1.245863051159074e-09,9.6291341043009426e-08,1.7464730898658804e-13,1.1184824844506719e-09
6.749697678151937e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41762650340825513,0.057834400222336782,0.0034639683159659669,2.4352616136349749e-08,4.0899509831041934e-07,0.10851560784396747,0.032972463865231359,2.395627528259397e-05,8.4944788070797982e-10,0.0014417786296249398,3.837706465236757e-11,0.00062249292978283806,2.820020389641441e-09,1.4567248677415677e-09,3.7320644127411951e-09,1.3815786959652349e-10,4.5561957118885267e-09,3.5922322099258004e-05,0.0039189536387175001,0.0057315725154020855,0.00071190315318458465,7.3110175572630402e-09,7.4239767637967581e-09,2.0616779955374831e-08,0.00036084104494788562,0.021897325412948167,1.0586684447710643e-05,0.0020494581303214174,5.6848085678991295e-05,1.2424905918854964e-09,9.6340340146138823e-08,1.7460921395492406e-13,1.1194861823649927e-09
