Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HOCXO(25)
1.3253755694197299e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.16043762363327255,0.099894445833188975,0.083934161823249046,1.0701051845875074e-11,1.6439689301297575e-07,2.9294080244765282e-06,9.5053163490720126e-10,6.7436580734830765e-15,4.987568494772056e-19,4.6026716530031223e-14,0.0,6.9517003184391114e-15,7.8754960091366161e-29,4.9187217596590057e-16,2.6585990184678281e-19,3.5221522122550419e-21,9.3626246525638455e-17,9.9561198469231152e-41,2.9717888523829175e-05,0.032130772553751553,3.9583445836573744e-10,0.00022154206340639794,1.9112598245069937e-11,7.5354349570226577e-05,2.5802380601818883e-07,8.7136278015167572e-10,1.2451266224324053e-13,4.8035782061598309e-07,4.8882775769494183e-11,2.8264188748462181e-13,1.942464149490424e-10,3.1808061586036476e-15,8.2979137758733288e-19
1.3310383783889824e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.16033111244621068,0.099894039589654357,0.083881701472319284,1.092711819149111e-11,1.6753985183994195e-07,2.9705008162338012e-06,9.646781573420713e-10,6.7975480702580196e-15,5.0839383265322769e-19,4.6192363708787283e-14,0.0,6.9968520991665319e-15,8.0254648455197063e-29,4.9957976995721097e-16,2.691673369716258e-19,3.5780619510791159e-21,9.4710418130890425e-17,1.022950550402044e-40,2.969803806475863e-05,0.032235681325841745,3.9665804609717798e-10,0.00022273584110435018,1.9333525666085171e-11,7.5774052780574666e-05,2.6041937934069129e-07,8.8299984639717194e-10,1.2569809331392551e-13,4.867335522242257e-07,4.9784354750156159e-11,2.8665854679276468e-13,1.9387550203198476e-10,3.2458585447040373e-15,8.4859069611685861e-19
1.3361349064613098e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.16023542602867288,0.099893673416075884,0.083834574642379062,1.113377725583586e-11,1.7040797279190352e-07,3.007820271628937e-06,9.7753525818370896e-10,6.8462405870262079e-15,5.1719006441320144e-19,4.6341330437425879e-14,0.0,7.0375692380201049e-15,8.1623617115473606e-29,5.0659144095125064e-16,2.7216628083378336e-19,3.6289348851577478e-21,9.5692529601626447e-17,1.0481007410705588e-40,2.9680204791162636e-05,0.032329924151568254,3.9739784704831856e-10,0.00022381109530161819,1.9533755243598272e-11,7.6152259735047338e-05,2.625850965496631e-07,8.9356010687471947e-10,1.2677016622021117e-13,4.9251977055795106e-07,5.0606490199074065e-11,2.903062800223086e-13,1.9354591721304681e-10,3.305283107292017e-15,8.6580379142542888e-19
1.3412314345336372e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.16013990363599195,0.099893306719187641,0.083787530444968658,1.1343501030126013e-11,1.7331382738620758e-07,3.0454594036377422e-06,9.905116380589665e-10,6.8951145504690891e-15,5.2610390600813296e-19,4.6490188001841413e-14,0.0,7.0783623921507366e-15,8.3011009337115905e-29,5.1367446468457289e-16,2.7518636579016583e-19,3.6803363646506735e-21,9.6680672207378669e-17,1.073777014240725e-40,2.9662401875975428e-05,0.032424001619472759,3.9813629923704251e-10,0.00022488714999968198,1.9735309698873549e-11,7.6530913805519549e-05,2.6475999774684053e-07,9.0420297163292632e-10,1.2784715259303098e-13,4.9835169797741056e-07,5.143886265359556e-11,2.9398516565462828e-13,1.9322028697292663e-10,3.365547435570543e-15,8.8329872539490912e-19
1.3461084547140525e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.16004864854982095,0.099892955327670049,0.08374258959523273,1.1547091765261708e-11,1.7613017245292902e-07,3.081777992443595e-06,1.0030413773076566e-09,6.9420534061789166e-15,5.3474496260421367e-19,4.6632532465823448e-14,0.0,7.1174695054553062e-15,8.435606480692186e-29,5.2051963679387235e-16,2.7809622355959702e-19,3.7300220272910416e-21,9.7631910164691561e-17,1.0988483927899099e-40,2.9645394079687145e-05,0.032513872775327524,3.9884168699014568e-10,0.00022591760064253493,1.9929426696449603e-11,7.6893676086572547e-05,2.668498189218995e-07,9.1446503705856247e-10,1.2888235490950575e-13,5.0397540104099405e-07,5.22450471757229e-11,2.9753489071360182e-13,1.9291233284430683e-10,3.424010097933751e-15,9.0030726203803558e-19
1.3509854748944677e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15995754282820135,0.099892603460228074,0.083697723985929687,1.1753547771323279e-11,1.7898168379078818e-07,3.1183917525400024e-06,1.0156814483875826e-09,6.9891584250134363e-15,5.434956903486118e-19,4.6774777778811092e-14,0.0,7.1566457396394314e-15,8.5718318112644483e-29,5.2743093588851682e-16,2.8102554378149839e-19,3.7801978299225076e-21,9.8588685699070445e-17,1.1244179357993607e-40,2.9628413929153494e-05,0.032603593364461794,3.9954584669523799e-10,0.00022694876915941453,2.0124762719896916e-11,7.7256844364845966e-05,2.6894803823183282e-07,9.2480322010554351e-10,1.299220589322133e-13,5.0964126877678654e-07,5.3060756172408246e-11,3.011133766488246e-13,1.9260790087522029e-10,3.4832566042547346e-15,9.1758015824142788e-19
1.355862495074883e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15986658606502083,0.099892251118455247,0.083652933409288852,1.1962898103224344e-11,1.8186866311203834e-07,3.1553018733041581e-06,1.0284323928336646e-09,7.036429610605965e-15,5.5235706160053516e-19,4.6916924332557771e-14,0.0,7.1958908564239232e-15,8.7097930655997134e-29,5.3440874825832506e-16,2.8397437671703615e-19,3.8308667862697444e-21,9.9551005923686246e-17,1.1504938350726394e-40,2.9611461349565987e-05,0.032693163801970029,4.0024878176119468e-10,0.00022798064816808403,2.0321320598392391e-11,7.7620416970610037e-05,2.7105464978474951e-07,9.3521775180471444e-10,1.3096626576472472e-13,5.153494516211464e-07,5.3886063483437879e-11,3.0472073780345938e-13,1.9230694408898044e-10,3.5432942759573494e-15,9.3512051987506041e-19
1.3607395152552983e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15977577785574035,0.099891898303939033,0.083608217658338382,1.2175171991491262e-11,1.8479141340320721e-07,3.1925095420345861e-06,1.0412947525586976e-09,7.0838669658684162e-15,5.6133005333219464e-19,4.7058972515298874e-14,0.0,7.2352046175815415e-15,8.8495064789810436e-29,5.4145346074456067e-16,2.8694277248242199e-19,3.8820319164299421e-21,1.0051887787805409e-16,1.1770843893355067e-40,2.9594536266405036e-05,0.032782584501347925,4.0095049561591959e-10,0.0002290132303054114,2.0519103129155538e-11,7.7984392240164249e-05,2.7316964759370413e-07,9.4570886215877402e-10,1.3201497652337899e-13,5.2110009983679202e-07,5.4721043173092184e-11,3.0835708841548714e-13,1.9200941644471922e-10,3.6041304710824816e-15,9.5293147604539523e-19
1.3656165354357136e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15968511779738673,0.099891545018260752,0.083563576526901343,1.2390398842507254e-11,1.8775023892192473e-07,3.2300159439250937e-06,1.054269069849384e-09,7.131470492996312e-15,5.7041564712528238e-19,4.7200922711793544e-14,0.0,7.2745867849383303e-15,8.9909883819822745e-29,5.4856546073409551e-16,2.8993078104916527e-19,3.9336962468440927e-21,1.0149230852819703e-16,1.2041980052686876e-40,2.9577638605438622e-05,0.032871855874500505,4.0165099165100806e-10,0.00023004650822734224,2.0718113110004284e-11,7.8348768515810102e-05,2.7529302557783919e-07,9.5627678013606445e-10,1.3306819226600395e-13,5.268933635121869e-07,5.5565769528801142e-11,3.120225426172105e-13,1.9171527281136406e-10,3.6657725842730867e-15,9.7101617981925692e-19
1.3704935556161289e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15959460548854454,0.099891191262995616,0.083519009809591704,1.2608608238755832e-11,1.9074544519384834e-07,3.2678222620387568e-06,1.0673558873623603e-09,7.1792401934721021e-15,5.7961482916610466e-19,4.7342775303363513e-14,0.0,7.3140371203749532e-15,9.1342552006466128e-29,5.55745136153275e-16,2.9293845224423793e-19,3.9858628102616098e-21,1.02471304766821e-16,1.2318431985425758e-40,2.9560768292720522e-05,0.03296097833174981,4.0235027319937251e-10,0.00023108047460884874,2.0918353351090756e-11,7.8713544145824106e-05,2.7742477758799478e-07,9.6692173366598864e-10,1.3412591396492964e-13,5.3272939256092978e-07,5.6420317059777124e-11,3.1571721443451418e-13,1.9142446894188768e-10,3.7282280467600321e-15,9.8937781027497473e-19
1.3741837505488628e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15952621734207068,0.099890923283125918,0.083485337754215488,1.2775716589880012e-11,1.9303613192241807e-07,3.2966284348904382e-06,1.077333118873163e-09,7.2154955506061116e-15,5.8665147956551978e-19,4.7450043361597596e-14,0.0,7.3439323554098225e-15,9.2438542810846498e-29,5.6122284725632092e-16,2.9522730299552954e-19,4.0256702465868623e-21,1.0321576475994285e-16,1.2531194616824662e-40,2.954802150907289e-05,0.033028314077955444,4.0287857920197941e-10,0.00023186327784232688,2.1070684315278493e-11,7.8989815847023415e-05,2.7904332812837795e-07,9.7502756773498202e-10,1.3492923381455547e-13,5.3717373371515111e-07,5.7073482654068878e-11,3.1853227318792537e-13,1.9120662536323867e-10,3.7760300398550807e-15,1.0034571238323149e-18
1.3778739454815967e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15945791338332835,0.099890655035985015,0.083451708096816596,1.2944562495720387e-11,1.9534795630257532e-07,3.3256075021928777e-06,1.0873753050966648e-09,7.2518460455805089e-15,5.9375415944234556e-19,4.7557255918085835e-14,0.0,7.3738663785271437e-15,9.3544919093237319e-29,5.6673969466434449e-16,2.9752746087977927e-19,4.0657682792453863e-21,1.0396341798756467e-16,1.2747087776220529e-40,2.9535290308822464e-05,0.033095564977572191,4.0340619328748799e-10,0.00023264646789073972,2.1223722396992241e-11,7.926631453293279e-05,2.8066666663109758e-07,9.8317773389029797e-10,1.3573513442971807e-13,5.4164270936641497e-07,5.7732346288135856e-11,3.2136417409715755e-13,1.909906505286044e-10,3.824305214097357e-15,1.0176982115662977e-18
1.3815641404143306e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15938969344018833,0.099890386522248437,0.083418120749317551,1.3115158972785715e-11,1.9768105212750563e-07,3.3547599739590899e-06,1.0974826815236946e-09,7.2882916782362155e-15,6.0092330125871322e-19,4.7664413134178402e-14,0.0,7.403839086639762e-15,9.4661753103922444e-29,5.7229584702995951e-16,2.9983894731749886e-19,4.1061582291640903e-21,1.0471426735222333e-16,1.2966149618722823e-40,2.9522574660259611e-05,0.033162731206558993,4.0393311690482938e-10,0.0002334300416026088,2.1377468786470324e-11,7.9543039494797739e-05,2.822947903281838e-07,9.913723296768225e-10,1.365436162261306e-13,5.4613638425584525e-07,5.8396940489266519e-11,3.242129664349234e-13,1.9077652623103013e-10,3.8730568303975532e-15,1.0321024778272978e-18
1.3852543353470645e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15932155734102341,0.099890117742589643,0.083384575623895549,1.3287519095579798e-11,2.0003555360228741e-07,3.3840863594740853e-06,1.1076554837618435e-09,7.3248324481865491e-15,6.0815933898206848e-19,4.777151517014571e-14,0.0,7.4338503766800006e-15,9.5789117408130562e-29,5.7789147317607908e-16,3.0216178368214324e-19,4.1468414193067521e-21,1.054683157326149e-16,1.3188418668787014e-40,2.9509874531766836e-05,0.033229812940364915,4.0445935149971197e-10,0.0002342139958326713,2.1531924669477128e-11,7.981999002579129e-05,2.8392769642120151e-07,9.9961145229444751e-10,1.3735467961073787e-13,5.5065482306656535e-07,5.9067297855797371e-11,3.2707869943828617e-13,1.9056423452641383e-10,3.9222881616413723e-15,1.0466713349116343e-18
1.3889445302797984e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15925350491470594,0.099889848697680264,0.083351072632981804,1.3461655996659086e-11,2.0241159534306996e-07,3.4135871672885574e-06,1.117893947534504e-09,7.3614683548184227e-15,6.1546270808415323e-19,4.7878562185188102e-14,0.0,7.4639001456000041e-15,9.6927084886462355e-29,5.8352674209448618e-16,3.0449599130017276e-19,4.1878191746668413e-21,1.0622556598363637e-16,1.3413933822855862e-40,2.9497189891818441e-05,0.033296810353930978,4.0498489851227818e-10,0.00023499832744187178,2.1687091227919956e-11,8.0097165421007623e-05,2.8556538208411626e-07,1.0078951985967999e-09,1.3816832498024841e-13,5.551980904235574e-07,5.9743451056775881e-11,3.2996142230853796e-13,1.9035375772823139e-10,3.9720024926851802e-15,1.0614062031354767e-18
1.3926347252125323e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15918553599060656,0.099889579388189875,0.083317611689260274,1.3637582866689575e-11,2.0480931237623405e-07,3.443262905212613e-06,1.1281983086799267e-09,7.398199397293839e-15,6.2283384554024622e-19,4.7985554337445752e-14,0.0,7.4939882903720848e-15,9.807572873531374e-29,5.8920182294448344e-16,3.0684159145113495e-19,4.2290928222618204e-21,1.0698602093642559e-16,1.364273435201906e-40,2.9484520708980146e-05,0.033363723621692119,4.0550975937942971e-10,0.00023578303329735672,2.1842969638774612e-11,8.0374564977455566e-05,2.8720784446255114e-07,1.0162236650903094e-09,1.38984552723622e-13,5.5976625089352012e-07,6.042543283160266e-11,3.3286118421104435e-13,1.9014507840251808e-10,4.0222031203516482e-15,1.0763085108618534e-18
1.3963249201452662e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15911765039859199,0.09988930981478622,0.083284192705666962,1.3815312954503478e-11,2.0722884013754628e-07,3.4731140803095085e-06,1.138568803150271e-09,7.4350255745512972e-15,6.3027318982829053e-19,4.8092491784008609e-14,0.0,7.5241147079890719e-15,9.9235122467297944e-29,5.9491688505151733e-16,3.0919860536773807e-19,4.2706636911269081e-21,1.0774968339840186e-16,1.3874859904680104e-40,2.9471866951908804e-05,0.033430552917579022,4.0603393553364037e-10,0.00023656811027246834,2.1999561074769722e-11,8.0652187994051939e-05,2.8885508067392715e-07,1.0245969479331801e-09,1.3980336322054342e-13,5.643593689847291e-07,6.1113275989671177e-11,3.3577803427508531e-13,1.8993817936286476e-10,4.0728933534254313e-15,1.0913796944915057e-18
1.4000151150780001e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15904984796902305,0.099889039978134947,0.083250815595388911,1.3994859567155634e-11,2.0967031447131695e-07,3.5031411988894038e-06,1.1490056670106603e-09,7.4719468853069261e-15,6.3778118092781397e-19,4.8199374680925534e-14,0.0,7.5542792954646599e-15,1.0040533991166596e-28,6.0067209790574496e-16,3.1156705423591337e-19,4.3125331123079004e-21,1.0851655615330751e-16,1.4110350509229619e-40,2.9459228589351932e-05,0.033497298415019944,4.0655742840325859e-10,0.0002373535552467389,2.2156866704142503e-11,8.0930033771615291e-05,2.9050708780783173e-07,1.0330151429343596e-09,1.4062475684199599e-13,5.6897750914689798e-07,6.1807013410014255e-11,3.3871202159370819e-13,1.8973304366544409e-10,4.1240765126487287e-15,1.1066211985032521e-18
1.4073955049434681e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1589144919211265,0.099888499517743201,0.083184186648776096,1.4359455886641591e-11,2.1461964827107933e-07,3.5637252879360957e-06,1.1700794477212748e-09,7.5460749010722401e-15,6.5300487098082739e-19,4.8412977444867372e-14,0.0,7.614722568152832e-15,1.0277854284024434e-28,6.1230365463144235e-16,3.1633834133719681e-19,4.3971729458112287e-21,1.1005994355874113e-16,1.4591588903650995e-40,2.9433997923223715e-05,0.033630538705776404,4.0760236998207404e-10,0.0002389255367418003,2.2473625193464656e-11,8.1486390822386469e-05,2.9382540306209554e-07,1.0499866508951895e-09,1.4227529489924895e-13,5.7828911318933244e-07,6.3212302899711949e-11,3.4463160418484958e-13,1.8932799570651377e-10,4.2279349522727808e-15,1.1376209860322385e-18
1.4147758948089362e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15877946649961983,0.099887958012302172,0.083117724159903164,1.4731479448153875e-11,2.1965840866840576e-07,3.6250192075362014e-06,1.1914215415564715e-09,7.6205834299160911e-15,6.685084655266167e-19,4.8626363857192941e-14,0.0,7.6753172849767491e-15,1.0519593450362085e-28,6.2409785228326265e-16,3.2115562130933676e-19,4.4830230110847959e-21,1.1161620495070238e-16,1.5086777464555021e-40,2.9408828462378137e-05,0.033763445871411057,4.086445954617259e-10,0.00024049895294237514,2.2793254362947418e-11,8.2043630574105518e-05,2.9716276638646728e-07,1.0671389484213831e-09,1.4393616969013166e-13,5.8770157744207222e-07,6.464156571217631e-11,3.5062032399860907e-13,1.8892980364778883e-10,4.3338052441374565e-15,1.1693195913004912e-18
1.4221562846744042e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15864477036499697,0.099887415467068932,0.083051427443208634,1.5111038809797362e-11,2.2478769703773352e-07,3.6870269804278716e-06,1.2130338410086914e-09,7.6954724536834763e-15,6.842955383497106e-19,4.8839535129755482e-14,0.0,7.7360626228329313e-15,1.0765811697704686e-28,6.3605605256812943e-16,3.2601906196246551e-19,4.5700940281719297e-21,1.1318536175098403e-16,1.5596250374195876e-40,2.9383719960028403e-05,0.033896021281453845,4.0968411612343132e-10,0.00024207377910696594,2.3115763396991848e-11,8.2601747501125387e-05,3.0051915350180645e-07,1.0844727893099853e-09,1.4560738387194923e-13,5.9721541538067481e-07,6.6095067350187092e-11,3.5667857246005033e-13,1.8853834019924491e-10,4.4417143841771354e-15,1.2017288623594715e-18
1.4295366745398722e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15851040218548451,0.099886871887270245,0.082985295817059032,1.5498243466502848e-11,2.3000862120679497e-07,3.7497526167081811e-06,1.2349182402886514e-09,7.770741950776812e-15,7.003696871568148e-19,4.905249245862634e-14,0.0,7.7969577589856819e-15,1.1016569744145148e-28,6.4817961969349814e-16,3.3092883036466573e-19,4.6583967486317676e-21,1.1476743500651573e-16,1.6120348155547588e-40,2.9358672170807495e-05,0.034028266297573655,4.1072094318428363e-10,0.00024364999059256406,2.344116140804153e-11,8.316073610761312e-05,3.038945396924046e-07,1.1019889216755004e-09,1.4728893996581477e-13,6.0683113953078286e-07,6.7573074396249353e-11,3.6280674040061225e-13,1.8815348152356387e-10,4.5516895591877956e-15,1.234860777989328e-18
1.4369170644053402e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15837636063698435,0.099886327278102829,0.082919328603720033,1.5893203851727634e-11,2.3532229542793958e-07,3.8132001136389128e-06,1.2570766352961308e-09,7.8463918961938019e-15,7.1673453354031344e-19,4.9265237024375064e-14,0.0,7.8580018710785724e-15,1.1271928819628001e-28,6.604699203226575e-16,3.3588509284411996e-19,4.747941955323608e-21,1.1636244539068599e-16,1.6659417760806464e-40,2.9333684850757673e-05,0.034160182273636125,4.1175508779766577e-10,0.00024522756285447255,2.3769457436455248e-11,8.3720590927349593e-05,3.0728889980962821e-07,1.1196880879194471e-09,1.4898084035783706e-13,6.165492614639855e-07,6.9075854500956974e-11,3.690052180536437e-13,1.8777510710750807e-10,4.663758146661929e-15,1.2687274482303243e-18
1.4442974542708083e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15824264440301677,0.099885781644733523,0.082853525129327754,1.6296031339130562e-11,2.4072984034905626e-07,3.8773734554537533e-06,1.2795109235909933e-09,7.92242226156472e-15,7.3339372294050907e-19,4.9477769992343674e-14,0.0,7.9191941371460299e-15,1.1531950667217911e-28,6.7292832353008952e-16,3.4088801499125422e-19,4.8387404621909485e-21,1.1797041320466654e-16,1.7213812660631311e-40,2.9308757757320085e-05,0.034291770555761013,4.1278656105377264e-10,0.0002468064714461334,2.410066045034258e-11,8.4281306523530301e-05,3.1070220827551278e-07,1.1375710247004026e-09,1.5068308730040091e-13,6.2637029179375612e-07,7.0603676371303744e-11,3.7527439505001787e-13,1.8740309963925281e-10,4.7779477146180492e-15,1.3033411149025022e-18
