Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50)
5.0204980953535085e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22138084608206371,0.050103064127332099,1.3218329726500056e-07,1.0319844985775998e-11,4.9442204461256641e-08,0.13102641937396872,1.6736654763969569e-05,1.4179934156699398e-09,1.2935177036171996e-13,4.7018576720483491e-07,2.7703506208214862e-18,1.6588182814980014e-06,1.7394868940563925e-15,1.7244340922831565e-15,3.5831221704342163e-14,4.3288815470368083e-16,3.227327423805332e-14,2.8863439608255876e-12,0.0017137855416543397,0.045623241666622107,1.9860472014160775e-09,0.00067006142641840179,1.4736576854550688e-08,0.0019989117398773576,0.064834137299811259,2.329199776472827e-09,2.8408790995894327e-06,0.0013437194858453168,8.103378293706336e-18,1.7654895448044547e-11,9.129921237850783e-12
5.0242358700314295e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22135138219304193,0.050074066428308188,1.3128379456316883e-07,1.0331232362920754e-11,4.9498416741485209e-08,0.13108572650963091,1.6748578625535767e-05,1.4190886075122468e-09,1.2958122058484415e-13,4.7008450115675229e-07,2.7756713366566512e-18,1.6592374793663935e-06,1.7412770575609171e-15,1.7245754634659714e-15,3.5865804746999043e-14,4.3340408790703108e-16,3.2284909796198835e-14,2.8921009818027349e-12,0.0017125656064350405,0.045623229842515101,1.9875234789986978e-09,0.00067012194251788424,1.4749727262341819e-08,0.0020002485791544848,0.064863004612845901,2.3297195866449382e-09,2.8425215758248923e-06,0.0013441488081399609,8.1091404801613767e-18,1.7669049771848788e-11,9.1352097791957526e-12
5.0275998672415586e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22132488262697286,0.050047985929299196,1.3047967954811686e-07,1.0341482173944393e-11,4.9549016180657114e-08,0.1311390668828975,1.67593076903985e-05,1.4200737036934286e-09,1.2978788596798392e-13,4.6999327670243856e-07,2.7804635358231926e-18,1.6596144630487173e-06,1.7428878118679954e-15,1.7247027935592198e-15,3.5896928977937101e-14,4.3386849261999039e-16,3.2295391562467073e-14,2.8972872887277349e-12,0.0017114686253953916,0.045623219192985211,1.988852252713069e-09,0.00067017630750786377,1.476155957369877e-08,0.0020014511673257145,0.064888967374123308,2.330186998873943e-09,2.8439991657917103e-06,0.0013445347991039784,8.1143252765925462e-18,1.7681785433700272e-11,9.1399674120495214e-12
5.030963864451688e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22129840003638662,0.050021921929077423,1.2968068045370739e-07,1.0351733091423138e-11,4.9599623549113794e-08,0.13119237313393906,1.6770034470840536e-05,1.4210582535091966e-09,1.2999470303998634e-13,4.6990197192254762e-07,2.7852590988312572e-18,1.659991168157191e-06,1.7444981930094073e-15,1.724830214594986e-15,3.5928052718220142e-14,4.343329584960151e-16,3.2305882516617825e-14,2.9024783198525445e-12,0.0017103725534384543,0.045623208536105152,1.9901811432173384e-09,0.00067023057841053416,1.4773388988430616e-08,0.0020026532183147184,0.064914913267686392,2.330654016631188e-09,2.8454761509877973e-06,0.001344920412444391,8.1195089629224598e-18,1.7694518034203692e-11,9.1447230995203916e-12
5.034327861661817e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22127193440715409,0.049995874414204604,1.2888676346547597e-07,1.0361985112009004e-11,4.9650238831196496e-08,0.13124564529097835,1.6780758966145087e-05,1.4220422567395734e-09,1.302016717402497e-13,4.6981058702032271e-07,2.7900580218479692e-18,1.6603675950102003e-06,1.7461082000280716e-15,1.7249577265418984e-15,3.5959175958316541e-14,4.347974852896602e-16,3.2316382599104847e-14,2.9076740739041931e-12,0.001709277389587719,0.045623197871943001,1.9915101500022556e-09,0.0006702847553934849,1.4785215504877076e-08,0.0020038547322568387,0.064940842307814842,2.3311206404039909e-09,2.8469525316649491e-06,0.0013453056486159777,8.124691538780003e-18,1.7707247571603488e-11,9.1494768424268163e-12
5.037691858871946e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22124548572516092,0.049969843371256685,1.2809789500114249e-07,1.0372238232357257e-11,4.9700862011268382e-08,0.13129888338220538,1.6791481175597155e-05,1.423025713165786e-09,1.3040879200814434e-13,4.6971912219860709e-07,2.7948603010383544e-18,1.6607437439255252e-06,1.7477178319691247e-15,1.725085329368138e-15,3.5990298688712833e-14,4.3526207275570736e-16,3.2326891750764102e-14,2.9128745496068292e-12,0.0017081831328679855,0.045623187200566406,1.9928392708164705e-09,0.00067033883862461672,1.4797039117036926e-08,0.0020050557092920205,0.064966754508768251,2.3315868706764664e-09,2.8484283080864485e-06,0.001345690508072884,8.129873003917586e-18,1.7719974044422345e-11,9.1542286415850225e-12
5.041055856082075e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2212190539763069,0.049943828786823644,1.2731404170894931e-07,1.0382492449126403e-11,4.9751493073714433e-08,0.13135208743577698,1.6802201098483165e-05,1.4240086225702617e-09,1.3061606378301297e-13,4.6962757765984597e-07,2.7996659325653586e-18,1.661119615220277e-06,1.7493270878798216e-15,1.7252130230414431e-15,3.6021420899881899e-14,4.3572672064916417e-16,3.2337409912810748e-14,2.9180797456817301e-12,0.0017070897823053671,0.045623176522042556,1.9941685052261564e-09,0.00067039282827319744,1.4808859823587416e-08,0.0020062561495655506,0.064992649884785494,2.3320527079431591e-09,2.8499034805030439e-06,0.0013460749912684081,8.1350533579791228e-18,1.7732697451054744e-11,9.158978497814053e-12
5.044419853292204e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2211926391465095,0.049917830647509563,1.2653517046602228e-07,1.039274775897817e-11,4.9802132002941528e-08,0.13140525747982626,1.6812918734090691e-05,1.4249909847366265e-09,1.3082348700417082e-13,4.6953595360608743e-07,2.8044749125898536e-18,1.6614952092112055e-06,1.7509359668095159e-15,1.7253408075291137e-15,3.6052542582326232e-14,4.3619142872526402e-16,3.2347937026839889e-14,2.9232896608473105e-12,0.0017059973369272759,0.045623165836438169,1.9954978530562104e-09,0.00067044672450572722,1.4820677623693987e-08,0.0020074560532123168,0.065018528450100407,2.3325181526893105e-09,2.8513780491639668e-06,0.0013464590986553737,8.1402326005664221e-18,1.7745417789683518e-11,9.1637264119309847e-12
5.04744745078132e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22116888025385859,0.049894446371643239,1.2583841880661129e-07,1.0401978469673918e-11,4.9847713752473566e-08,0.13145308146455559,1.682256264992673e-05,1.4258746426199002e-09,1.3101029733961192e-13,4.6945342413905501e-07,2.8088058544025575e-18,1.6618330069695973e-06,1.7523836347435388e-15,1.7254558911869203e-15,3.6080551636635632e-14,4.3660971724779615e-16,3.2357419035441581e-14,2.927982618257325e-12,0.0017050149092169727,0.04562315621339514,1.9966943613824215e-09,0.00067049515138154414,1.4831311154221494e-08,0.00200853550779233,0.065041804797482963,2.332936717751814e-09,2.8527046449639486e-06,0.0013468044743611041,8.1448929683690667e-18,1.775686347004855e-11,9.1679978748039333e-12
5.050475048270436e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22114513504400352,0.049871075395738179,1.2514565213417146e-07,1.0411210060636152e-11,4.989330185014874e-08,0.13150087794479576,1.6832204711974224e-05,1.4267578569099536e-09,1.3119723025309232e-13,4.6937083057494719e-07,2.8131395025852563e-18,1.6621705805979851e-06,1.7538309958647536e-15,1.7255710483530706e-15,3.6108560248088794e-14,4.370280541420744e-16,3.2366908206092922e-14,2.9326793961520851e-12,0.0017040332132122209,0.045623146584718527,1.9978909594916427e-09,0.00067054350284744707,1.4841942324845653e-08,0.0020096145279235706,0.065065067550057157,2.3333549656190799e-09,2.8540307521170077e-06,0.0013471495463572836,8.1495524354188907e-18,1.7768306662971301e-11,9.1722677658223426e-12
5.053502645759552e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22112140350670983,0.049847717710057957,1.2445684677120038e-07,1.042044252943797e-11,4.9938896284644894e-08,0.13154864694099214,1.6841844919716992e-05,1.4276406274515299e-09,1.3138428570031597e-13,4.6928817306023477e-07,2.8174758543349761e-18,1.6625079303261203e-06,1.7552780494846121e-15,1.7256862790028249e-15,3.6136568409783217e-14,4.3744643923013278e-16,3.2376404496991402e-14,2.9373799935913873e-12,0.0017030522482067109,0.045623136950456063,1.9990876473229888e-09,0.00067059177902473806,1.4852571135147625e-08,0.0020106931137067402,0.065088316718165187,2.3337728966454377e-09,2.8553563708040898e-06,0.0013474943149726333,8.1542110014210545e-18,1.7779747367140113e-11,9.1765360855809702e-12
5.0565302432486675e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22109768563175386,0.049824373304875325,1.2377197918633852e-07,1.0429675873654587e-11,4.9984497044654137e-08,0.13159638847357141,1.6851483272639736e-05,1.4285229540901501e-09,1.3157146363696917e-13,4.6920545174112997e-07,2.8218149068474177e-18,1.6628450563834187e-06,1.7567247949159676e-15,1.7258015831111643e-15,3.6164576114835369e-14,4.3786487233415337e-16,3.2385907866576496e-14,2.9420844096331613e-12,0.0017020720134949851,0.045623127310655126,2.0002844232465101e-09,0.0006706399800336211,1.4863197580762251e-08,0.0020117712652417811,0.065111552312140067,2.3341905111773177e-09,2.8566815012166255e-06,0.0013478387805355343,8.1588686661950135e-18,1.7791185581458598e-11,9.1808028346728674e-12
5.059557840737783e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22107398140892098,0.049801042170472265,1.2309102599343374e-07,1.0438910090863303e-11,5.0030104118882714e-08,0.13164410256293668,1.6861119770228166e-05,1.4294048366721133e-09,1.3175876401872017e-13,4.6912266676358722e-07,2.8261566573169625e-18,1.6631819589988174e-06,1.7581712314731004e-15,1.7259169606527907e-15,3.6192583356360212e-14,4.3828335327646581e-16,3.2395418273526517e-14,2.9467926433334789e-12,0.0017010925083724366,0.045623117665362839,2.0014812867418441e-09,0.00067068810599537135,1.487382166024151e-08,0.0020128489826355652,0.065134774342297683,2.3346078095690567e-09,2.858006143538261e-06,0.0013481829433738234,8.1635254295036274e-18,1.7802621304821723e-11,9.1850680136933278e-12
5.062585438226899e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22105029082800659,0.049777724297139878,1.2241396395061184e-07,1.0448145178643541e-11,5.0075717496051138e-08,0.13169178922947333,1.6870754411968913e-05,1.4302862750444956e-09,1.3194618680121992e-13,4.690398182733036e-07,2.8305011029366807e-18,1.6635186384009586e-06,1.759617358471674e-15,1.7260324116021313e-15,3.6220590127477035e-14,4.3870188187954765e-16,3.2404935676759278e-14,2.9515046937465566e-12,0.0017001137321353073,0.045623108014626004,2.0026782379771678e-09,0.0006707361570311407,1.4884443373767006e-08,0.0020139262659910565,0.065157982818947899,2.3350247921758272e-09,2.8593302979481191e-06,0.001348526803814919,8.1681812910369924e-18,1.7814054535912026e-11,9.189331623236403e-12
5.065613035716015e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22102661387881709,0.049754419675178477,1.2174076995935244e-07,1.0457381134576814e-11,5.0121337164894088e-08,0.1317394484935501,1.6880387197349457e-05,1.4311672690551477e-09,1.3213373194010168e-13,4.6895690641571899e-07,2.834848240898341e-18,1.6638550948182182e-06,1.7610631752287295e-15,1.7261479359333367e-15,3.6248596421321885e-14,4.3912045796602386e-16,3.2414460035430977e-14,2.9562205599247566e-12,0.0016991356840806871,0.04562309835849121,2.0038752755845339e-09,0.00067078413326072744,1.489506271758071e-08,0.0020150031154066751,0.065181177752395167,2.3354414593434124e-09,2.8606539646357349e-06,0.0013488703621859189,8.1728362505825412e-18,1.7825485273536046e-11,9.1935936638935836e-12
5.068640633205131e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22100295055116925,0.049731128294897502,1.2107142106356681e-07,1.046661795624673e-11,5.0166963114160368e-08,0.13178708037550996,1.6890018125858527e-05,1.4320478185526941e-09,1.3232139939098117e-13,4.6887393133601718e-07,2.8391980683924148e-18,1.6641913284784368e-06,1.7625086810627471e-15,1.7262635336202865e-15,3.6276602231039951e-14,4.3953908135866708e-16,3.2423991308931742e-14,2.9609402409185943e-12,0.0016981583635065141,0.045623088697004641,2.0050723978977303e-09,0.00067083203480372523,1.4905679687496983e-08,0.0020160795309935291,0.065204359152921082,2.3358578114190352e-09,2.861977143791989e-06,0.0013492136188134282,8.1774903080235487e-18,1.7836913516918395e-11,9.1978541362606577e-12
5.0716682306942466e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2209793008348879,0.04970785014661553,1.2040589444868763e-07,1.0475855641239006e-11,5.0212595332612938e-08,0.1318346848956799,1.6899647196985693e-05,1.4329279233865301e-09,1.3250918910945696e-13,4.687908931791261e-07,2.8435505826080849e-18,1.6645273396092105e-06,1.7639538752935792e-15,1.7263792046365886e-15,3.6304607549774587e-14,4.3995775188039765e-16,3.243352945688747e-14,2.9656637357767423e-12,0.0016971817697115708,0.045623079030212302,2.0062696059540773e-09,0.00067087986178135958,1.4916294285826626e-08,0.0020171555128540306,0.065227527030806143,2.3362738487606099e-09,2.8632998355900251e-06,0.0013495565740235813,8.1821434629697214e-18,1.7848339264554302e-11,9.2021130409303665e-12
5.074393068434451e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22095802771955275,0.049686911118526578,1.1981016980256095e-07,1.0484170293878937e-11,5.0253669680098514e-08,0.1318775055862898,1.6908311772517364e-05,1.4337196374256573e-09,1.3267830435816812e-13,4.687161050265046e-07,2.8474701402249818e-18,1.6648295595521351e-06,1.765254283119574e-15,1.7264833712258265e-15,3.6329811911188472e-14,4.4033459549908686e-16,3.2442119634526285e-14,2.969918141215302e-12,0.0016963034561134852,0.04562307032560052,2.0073471653252468e-09,0.00067092284240637221,1.4925845393331992e-08,0.0020181235257729405,0.065248366567537547,2.3366480135545289e-09,2.8644898416738958e-06,0.0013498649762701792,8.1863305306082475e-18,1.7858620302547747e-11,9.2059447152394454e-12
5.0771179061746556e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22093676561379014,0.049665982793477392,1.1921750640376058e-07,1.0492485642099014e-11,5.0294749088362475e-08,0.13192030414509062,1.6916974842786008e-05,1.4345109910571084e-09,1.328475185752597e-13,4.6864126600383831e-07,2.8513918697576892e-18,1.6651315995957044e-06,1.7665544375033289e-15,1.7265875971706277e-15,3.6355015864381883e-14,4.4071147702013773e-16,3.2450715318854499e-14,2.9741756344157748e-12,0.0016954257301292739,0.045623061616761176,2.0084247924014228e-09,0.00067096576281654391,1.4935394575163761e-08,0.0020190911875326181,0.065269195166727773,2.3370219239453886e-09,2.8656794532861479e-06,0.00135017313486984,8.1905168669180566e-18,1.7868899317328199e-11,9.2097751206255119e-12
5.07984274391486e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22091551451020339,0.049645065164429167,1.1862788791090849e-07,1.0500801684143549e-11,5.033583354924232e-08,0.1319630805868594,1.6925636407421477e-05,1.4353019841726906e-09,1.3301683172832715e-13,4.6856637621624979e-07,2.8553157691544755e-18,1.665433459905076e-06,1.7678543379518957e-15,1.7266918824511972e-15,3.6380219404375373e-14,4.4108839631476497e-16,3.245931648092087e-14,2.9784362146808272e-12,0.0016945485912495009,0.045623052903727195,2.0095024867708927e-09,0.00067100862309969593,1.4944941830116525e-08,0.002020058498209837,0.065290012835848343,2.3373955801896047e-09,2.8668686705606135e-06,0.0013504810500594535,8.1947024717083568e-18,1.7879176308012666e-11,9.213604257519606e-12
5.0825675816550646e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22089427440140363,0.049624158224349103,1.1804129807324027e-07,1.0509118418258228e-11,5.0376923054584762e-08,0.1320058349263622,1.6934296466054252e-05,1.4360926166647135e-09,1.3318624378495458e-13,4.6849143576869579e-07,2.8592418363627834e-18,1.6657351406452322e-06,1.769153983973239e-15,1.7267962270475672e-15,3.6405422526195433e-14,4.4146535325428005e-16,3.246792309192523e-14,2.9826998813119218e-12,0.0016936720389652824,0.04562304418653132,2.0105802479244065e-09,0.00067105142334213965,1.4954487156754355e-08,0.0020210254578793621,0.06531081958236637,2.3377689825386135e-09,2.8680574936317311e-06,0.0013507887220756784,8.1988873448068343e-18,1.788945127375393e-11,9.2174321263532576e-12
5.085292419395269e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22087304528000806,0.049603261966210288,1.1745772073008418e-07,1.0517435842690101e-11,5.0418017596245699e-08,0.13204856717835112,1.6942955018315424e-05,1.4368828884259892e-09,1.3335575471271497e-13,4.6841644476596647e-07,2.8631700693292324e-18,1.6660366419808941e-06,1.7704533750762511e-15,1.726900630939598e-15,3.6430625224875609e-14,4.4184234771009079e-16,3.2476535123216656e-14,2.9869666336093239e-12,0.0016927960727682848,0.045623035465206116,2.0116580753624324e-09,0.00067109416363057405,1.4964030553681744e-08,0.0020219920666176357,0.065331615413740718,2.3381421312453644e-09,2.8692459226337885e-06,0.0013510961511548926,8.2030714860412603e-18,1.7899724213720978e-11,9.2212587275577801e-12
5.0880172571354736e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22085182713864043,0.049582376382991872,1.1687713981034277e-07,1.0525753955687579e-11,5.0459117166090247e-08,0.13209127735756537,1.6951612063836667e-05,1.4376727993498295e-09,1.3352536447917003e-13,4.6834140331268653e-07,2.8671004659996251e-18,1.6663379640765386e-06,1.7717525107707228e-15,1.727005094106979e-15,3.6455827495453435e-14,4.4221937955370143e-16,3.248515254629294e-14,2.9912364708721035e-12,0.0016919206921507243,0.045623026739783967,2.0127359685856451e-09,0.00067113684405171081,1.4973572019510476e-08,0.0020229583245018148,0.065352400337423053,2.3385150265630231e-09,2.870433957701004e-06,0.0013514033375331828,8.207254895239284e-18,1.7909995127089289e-11,9.2250840615642928e-12
5.090742094875678e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22083061996993109,0.049561501467678896,1.1629953933197716e-07,1.0534072755500433e-11,5.0500221755992698e-08,0.13213396547873185,1.6960267602250296e-05,1.4384623493300477e-09,1.3369507305187062e-13,4.6826631151331479e-07,2.8710330243189524e-18,1.666639107096431e-06,1.7730513905673425e-15,1.7271096165292292e-15,3.6481029332971218e-14,4.4259644865671284e-16,3.2493775332800143e-14,2.9955093923981384e-12,0.0016910458966053689,0.045623018010297077,2.0138139270925264e-09,0.00067117946469186164,1.4983111552840695e-08,0.0020239242316082533,0.065373174360859349,2.3388876687434512e-09,2.8716215989675814e-06,0.0013517102814463715,8.2114375722293743e-18,1.7920264013029166e-11,9.2289081288037341e-12
5.0934669326158826e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22080942376651713,0.049540637213262344,1.1572490340149422e-07,1.05423922403798e-11,5.0541331357836552e-08,0.13217663155656476,1.6968921633189255e-05,1.4392515382609545e-09,1.3386488039835621e-13,4.6819116947214465e-07,2.8749677422313926e-18,1.6669400712046093e-06,1.7743500139777101e-15,1.7272141981856999e-15,3.6506230732477208e-14,4.4297355489082193e-16,3.2502403454531439e-14,2.9997853974841122e-12,0.0016901716856255334,0.045623009276777468,2.0148919503837275e-09,0.00067122202563720337,1.4992649152281517e-08,0.0020248897880136103,0.065393937491488696,2.3392600580382228e-09,2.8728088465676501e-06,0.001352016983130014,8.2156195168399941e-18,1.7930530870714303e-11,9.232730929706865e-12
5.096191770356087e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22078823852104187,0.049519783612739177,1.1515321621343699e-07,1.0550712408578169e-11,5.0582445963514412e-08,0.13221927560576535,1.697757415628712e-05,1.4400403660373602e-09,1.3403478648615543e-13,4.6811597729330486e-07,2.8789046176803253e-18,1.6672408565648753e-06,1.7756483805143388e-15,1.727318839055574e-15,3.6531431689024825e-14,4.4335069812782207e-16,3.2511036883426516e-14,3.0040644854255201e-12,0.0016892980587050815,0.045623000539257011,2.0159700379610074e-09,0.00067126452697388876,1.5002184816449648e-08,0.0020258549937949935,0.065414689736743359,2.3396321946989709e-09,2.8739957006352773e-06,0.0013523234428193826,8.2198007288999452e-18,1.7940795699323588e-11,9.2365524647042651e-12
5.0989166080962916e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22076706422615533,0.049498940659112263,1.145844620498785e-07,1.0559033258349386e-11,5.0623565564928082e-08,0.13226189764102234,1.6986225171178083e-05,1.4408288325545716e-09,1.3420479128278606e-13,4.6804073508075911e-07,2.8828436486083261e-18,1.6675414633408093e-06,1.7769464896906396e-15,1.7274235391178675e-15,3.6556632197672347e-14,4.4372787823960295e-16,3.2519675591570641e-14,3.0083466555166705e-12,0.0016884250153384238,0.045622991797767361,2.0170481893263348e-09,0.0006713069687878673,1.5011718543962423e-08,0.002026819849029434,0.06543543110404916,2.3400040789767426e-09,2.8751821613044766e-06,0.0013526296607494805,8.2239812082383144e-18,1.7951058498036225e-11,9.2403727342263302e-12
5.101641445836496e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22074590087451409,0.049478108345390404,1.1401862527991851e-07,1.0567354787948652e-11,5.0664690153988477e-08,0.13230449767701177,1.6994874677496942e-05,1.4416169377083915e-09,1.3437489475575465e-13,4.6796544293830711e-07,2.8867848329571756e-18,1.6678418916957634e-06,1.7782443410209263e-15,1.7275282983514316e-15,3.6581832253483373e-14,4.441050950981504e-16,3.2528319551194079e-14,3.0126319070506886e-12,0.0016875525550205182,0.045622983052340027,2.018126403982337e-09,0.00067134935116491747,1.5021250333440303e-08,0.0020277843537940352,0.065456161600825333,2.3403757111221469e-09,2.8763682287092102e-06,0.0013529356371550403,8.2281609546844766e-18,1.7961319266033157e-11,9.2441917387032701e-12
5.1043662835767006e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22072474845878104,0.049457286664588346,1.1345569035918285e-07,1.0575676995632521e-11,5.0705819722615609e-08,0.13234707572839699,1.7003522674879133e-05,1.4424046813951192e-09,1.345450968725571e-13,4.6789010096958436e-07,2.8907281686678652e-18,1.6681421417928625e-06,1.7795419340204132e-15,1.7276331167349517e-15,3.660703185152674e-14,4.4448234857554632e-16,3.2536968734671156e-14,3.0169202393195148e-12,0.0016866806772468687,0.045622974303006339,2.0192046814326611e-09,0.00067139167419070903,1.5030780183509367e-08,0.0020287485081661506,0.065476881234484474,2.3407470913855576e-09,2.8775539029833782e-06,0.00135324137227052,8.2323399680680948e-18,1.7971578002498703e-11,9.2480094785651008e-12
5.1098159590571096e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2206824764057243,0.049415675173832073,1.1233846431754554e-07,1.0592323438287048e-11,5.0788093766295922e-08,0.13243216593594517,1.7020814141378313e-05,1.4439790839549642e-09,1.3488579690759272e-13,4.6773926796704996e-07,2.8986212859347938e-18,1.6687421078648655e-06,1.7821363430923597e-15,1.727842930865787e-15,3.6657429654611459e-14,4.4523696487569176e-16,3.2554282663399321e-14,3.0255061432234592e-12,0.0016849386673170766,0.045622956792744342,2.0213614227338789e-09,0.00067147614253044291,1.5049834059940785e-08,0.0020306757660427726,0.065518287942068945,2.3414890972659609e-09,2.8799240726753269e-06,0.001353852119567719,8.2406957949676521e-18,1.7992089377581804e-11,9.2556411661626307e-12
5.1152656345375186e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22064024800841939,0.049374106131079482,1.1123266128167455e-07,1.0608972572392392e-11,5.0870387631511415e-08,0.13251716838072114,1.7038099567771537e-05,1.4455520394143735e-09,1.3522689112764308e-13,4.6758823689896954e-07,2.9065229839213768e-18,1.6693413628573068e-06,1.7847297130462311e-15,1.7280529813366081e-15,3.670782556758028e-14,4.4599172611861656e-16,3.2571617159602622e-14,3.0341043615404748e-12,0.0016831989815239655,0.045622939267228525,2.0235184092728216e-09,0.00067156037448951424,1.5068880162335987e-08,0.0020326016232803993,0.065559651285971562,2.3422300986136012e-09,2.8822926714503862e-06,0.0013544619045113232,8.2490486875797942e-18,1.8012592616801358e-11,9.263267800455505e-12
5.1207153100179276e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22059806320840392,0.049332579480660943,1.1013815996116317e-07,1.062562438404953e-11,5.0952701253949703e-08,0.13260208317957758,1.7055378951164588e-05,1.4471235469614849e-09,1.3556837927228721e-13,4.6743700858855153e-07,2.9144332461275026e-18,1.6699399080670831e-06,1.7873220400361267e-15,1.7282632679710805e-15,3.6758219551169565e-14,4.4674663128443302e-16,3.2588972007385315e-14,3.0427148885637527e-12,0.0016814616158511472,0.045622921726703403,2.0256756371034133e-09,0.00067164437074801074,1.5087918479831363e-08,0.0020345260805019593,0.065600971325256371,2.3429700974181855e-09,2.8846597003777204e-06,0.0013550707289672528,8.257398644551868e-18,1.8033087713706761e-11,9.2708893848773535e-12
5.1261649854983366e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22055592194731924,0.049291095167001038,1.0905484040299931e-07,1.0642278859380915e-11,5.1035034569443241e-08,0.13268691044916595,1.7072652288673174e-05,1.4486936057922797e-09,1.3591026108093374e-13,4.672855838564084e-07,2.9223520560408207e-18,1.6705377447875044e-06,1.7899133202304863e-15,1.7284737905903318e-15,3.6808611566198068e-14,4.4750167935478758e-16,3.2606346993084272e-14,3.0513377185677827e-12,0.0016797265662909001,0.045622904171410732,2.0278331022914361e-09,0.00067172813198380379,1.5106949001625328e-08,0.002036449138332549,0.065642248118882515,2.3437090956639417e-09,2.8870251605255821e-06,0.0013556785947971093,8.2657456645356795e-18,1.805357466188386e-11,9.2785059228589095e-12
5.1316146609787456e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.22051382416690976,0.049249653134618286,1.0798258397626217e-07,1.0658935984530451e-11,5.1117387513968979e-08,0.13277165030593704,1.7089919577422888e-05,1.4502622151105541e-09,1.3625253629282264e-13,4.6713396352056591e-07,2.9302793971368787e-18,1.6711348743083118e-06,1.7925035498120641e-15,1.728684549012985e-15,3.685900157356672e-14,4.4825686931285845e-16,3.2623741905245195e-14,3.0599728458084197e-12,0.0016779938288441476,0.045622886601589627,2.0299908009142254e-09,0.00067181165887249066,1.5125971716976048e-08,0.0020383707973992624,0.065683481725704387,2.3444470953294256e-09,2.8893890529613128e-06,0.0013562855038581898,8.2740897461875043e-18,1.8074053454953569e-11,9.2861174178279836e-12
5.1370643364591546e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.220471769809023,0.049208253328125014,1.0692127335699544e-07,1.0675595745663416e-11,5.1199760023647887e-08,0.132856302866141,1.7107180814549247e-05,1.4518293741278921e-09,1.3659520464702629e-13,4.6698214839647301e-07,2.9382152528792639e-18,1.6717312979156942e-06,1.7950927249778792e-15,1.7288955430551898e-15,3.6909389534258636e-14,4.4901220014335473e-16,3.2641156534598951e-14,3.0686202645229587e-12,0.0016762633995204329,0.045622869017476635,2.0321487290603594e-09,0.00067189495208739766,1.5144986615199864e-08,0.0020402910583311139,0.065724672204472173,2.3451840983875111e-09,2.8917513787513644e-06,0.0013568914580034969,8.2824308881681601e-18,1.8094524086571127e-11,9.2937238732095154e-12
