Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),CO2X(24),CHOX(53),COX(50)
3.606342900221518e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44467207449358781,0.11128015677353698,0.022571279036729033,7.6480461817895878e-18,3.7938116440593516e-13,7.4675195244163406e-05,1.145078530265701e-08,1.0319028388669255e-07,1.2611289907589265e-20,0.00031532360468918669,8.113736970928848e-16,0.00021215455940784195,3.7199487240785343e-12,1.8977894864137927e-15,4.174857447669506e-16,3.2899557018760592e-18,2.4525668197922071e-12,9.6112449615579957e-11,0.0070473507423655934,0.00050056212339106058,5.9030539843131747e-05,4.9754143598862643e-11,4.6536675873702234e-10,2.3417527037337503e-13,1.2752237213164922e-08,2.6901442823924456e-05,1.4512119255588448e-10,1.3440452390118647e-06,1.5108380738642463e-10,1.7703642486239098e-09,2.6715334449064571e-20,4.4084287914101612e-16,3.5605602671282805e-14
3.618362660629641e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44466371017612122,0.11127253388350195,0.02257045918346277,7.773085706647583e-18,3.8422197486619009e-13,7.5233168439645644e-05,1.1593278037227071e-08,1.0419279633528511e-07,1.2845230306267834e-20,0.00031635363131157562,8.2487321339769792e-16,0.00021261234675981733,3.7575239392969806e-12,1.9313008280457769e-15,4.2367743760110473e-16,3.3416700906495945e-18,2.4791037176063603e-12,9.7411458579718111e-11,0.0070537699616366025,0.00050220167428615022,5.9153954889113392e-05,5.0022343178596186e-11,4.6682860472274014e-10,2.3506733025851923e-13,1.2860454671894606e-08,2.7072815878037545e-05,1.4652682950007652e-10,1.3546930849092855e-06,1.5312925272493993e-10,1.7760837506185343e-09,2.7062958443503281e-20,4.4605186571839746e-16,3.604806153798364e-14
3.630382421037764e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465539311000651,0.11126495793186759,0.02256963939073111,7.8997491936671322e-18,3.8910445172123863e-13,7.5792905960993029e-05,1.1737052575183288e-08,1.0520153753745676e-07,1.3082623745759386e-20,0.00031738344465405513,8.3854982970831821e-16,0.00021306889790800914,3.7953473020836187e-12,1.9652829912451681e-15,4.2993791956583681e-16,3.3940213096838347e-18,2.5058247712157406e-12,9.872354923320364e-11,0.0070601419081906015,0.00050384110282395008,5.9276943146754448e-05,5.0290854447652476e-11,4.6829016420105463e-10,2.3596068200613666e-13,1.2969174315186855e-08,2.7244722211875944e-05,1.4794142049938041e-10,1.3653776506196723e-06,1.5519533238923401e-10,1.7818016398563279e-09,2.7413940337869633e-20,4.5130292139563124e-16,3.6494494316482156e-14
3.65442194185401e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463889934622919,0.11124994548088611,0.022567999986158608,8.1580107713989242e-18,3.9899517252911655e-13,7.6917656116161546e-05,1.2028475136478109e-08,1.0723776969481332e-07,1.3567922616130138e-20,0.00031944242860527228,8.6644112944208574e-16,0.00021397830469229595,3.8717413736057893e-12,2.0346790703892464e-15,4.4266723712041887e-16,3.5006569367607433e-18,2.5598210854347923e-12,1.0138732022576755e-10,0.0070727453492554397,0.00050711959422554658,5.9521658251380542e-05,5.0828813822538385e-11,4.7121241962585235e-10,2.3775127674641996e-13,1.3188123385380278e-08,2.7590134259575922e-05,1.5079757361179224e-10,1.3868565409548737e-06,1.5938993927132308e-10,1.793232564463063e-09,2.8126062638252881e-20,4.6193203112455369e-16,3.7399368501223372e-14
3.676057510588632e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446242131034821,0.1112365914057277,0.02256652472729383,8.3961582197767088e-18,4.0804124888268014e-13,7.7935920718134199e-05,1.2295209715778436e-08,1.0909183993258817e-07,1.4016886672604998e-20,0.0003212947774942514,8.9216603063896489e-16,0.00021479257578803105,3.9413519731378742e-12,2.0987943555251999e-15,4.5436387438484197e-16,3.5988641318838531e-18,2.6090519263203911e-12,1.0383031978228815e-10,0.0070839301801299704,0.00051006982151010477,5.9740489251993967e-05,5.1314047653716216e-11,4.7384145960739318e-10,2.3936726953382336e-13,1.3386903123006409e-08,2.7902827764937044e-05,1.5339900742565066e-10,1.4063121252111842e-06,1.6323702380044775e-10,1.8035148419108941e-09,2.8778669925702404e-20,4.7164409309377162e-16,3.8227564261777106e-14
3.6976930793232536e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44460967463422157,0.11122338417653695,0.022565049661823121,8.6398137466358332e-18,4.1722531870086869e-13,7.8959833177767475e-05,1.2566206804567165e-08,1.1096633726366168e-07,1.4477640495323599e-20,0.0003231464241322319,9.1849130321077987e-16,0.00021560289236008905,4.0117778226063417e-12,2.1645108553463513e-15,4.6629114777832109e-16,3.6992237166312714e-18,2.6588861372940817e-12,1.0631705044852319e-10,0.0070949670942489582,0.00051301965772339655,5.9958009457524313e-05,5.1800298163876482e-11,4.7646955575111339e-10,2.409875090988913e-13,1.3587322503508059e-08,2.8217247302568619e-05,1.5602987564313876e-10,1.4258851432945417e-06,1.6715309125365312e-10,1.8137918335492851e-09,2.9442488182739759e-20,4.8149554410942233e-16,3.9068974291356094e-14
3.7193286480578753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44459528199054738,0.11121032187656732,0.022563574788744083,8.8890716568465799e-18,4.2654851114696227e-13,7.998936842938079e-05,1.2841507675643889e-08,1.1286135324104844e-07,1.495041531392533e-20,0.0003249973643306705,9.4542709635264914e-16,0.00021640927333725055,4.0830231152579869e-12,2.2318575289595934e-15,4.7845199355908161e-16,3.8017696757248976e-18,2.7093261911203057e-12,1.0884802187483701e-10,0.0071058580129947568,0.00051596910482879063,6.0174244660086959e-05,5.2287567841414083e-11,4.7909670225060522e-10,2.4261201855135803e-13,1.3789386240252312e-08,2.8533392193293486e-05,1.5869033675147248e-10,1.4455750319160265e-06,1.7113894702500268e-10,1.8240635168235865e-09,3.011764284986194e-20,4.9148754783936291e-16,3.9923726326079479e-14
3.740964216792497e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44458103325021586,0.11119740261405063,0.02256210010706754,9.1440273064553062e-18,4.3601195883667117e-13,8.1024501754227429e-05,1.3121153723354794e-08,1.1477697904660972e-07,1.5435445434208748e-20,0.00032684759391262612,9.7298366253418432e-16,0.00021721173758500718,4.1550920297838365e-12,2.30086364077741e-15,4.908493624410357e-16,3.906536319576446e-18,2.7603745379652872e-12,1.1142374631215399e-10,0.0071166048327639883,0.00051891816476315196,6.038922000355586e-05,5.2775859129707722e-11,4.8172289331443643e-10,2.4424082109040217e-13,1.3993099044432266e-08,2.8851261754394529e-05,1.6138054910632224e-10,1.4653812352212717e-06,1.7519540062805821e-10,1.8343298692494211e-09,3.0804260014923528e-20,5.016212715596087e-16,4.0791948477298888e-14
3.762599785527119e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44456692651630209,0.11118462452187132,0.022560625615817311,9.4047771080769422e-18,4.4561679782530026e-13,8.2065208774907553e-05,1.3405186462644011e-08,1.1671330549068418e-07,1.5932968260177054e-20,0.00032869710871294568,1.001171357733633e-15,0.00021801030390479337,4.2279887302530946e-12,2.3715587609796604e-15,5.0348621948053659e-16,4.0135582852438469e-18,2.8120336056742035e-12,1.1404473860278891e-10,0.0071272094252930246,0.00052186683943719462,6.0602959995794088e-05,5.32651744215207e-11,4.8434812316643228e-10,2.4587393999823155e-13,1.419846562325776e-08,2.9170855299614645e-05,1.6410067093139846e-10,1.4853032047339981e-06,1.7932326568138799e-10,1.8445908684137117e-09,3.1502466412232443e-20,5.118978860869446e-16,4.1673769228639397e-14
3.7842353542617405e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44455295991686555,0.11117198575724502,0.022559151314030062,9.6714185362797009e-18,4.5536416759316315e-13,8.3111465449683974e-05,1.3693647528109282e-08,1.1867042301172742e-07,1.6443224316040133e-20,0.00033054590457844434,1.0300006416666099e-15,0.00021880499103324428,4.3017173660481998e-12,2.4439727659626987e-15,5.1636554396306547e-16,4.1228705373792961e-18,2.8643058000436067e-12,1.167115161712367e-10,0.007137673637979112,0.00052481513073583089,6.081548852106289e-05,5.3755516053971202e-11,4.8697238604595272e-10,2.4751139863380037e-13,1.4405490678228138e-08,2.9492172139157151e-05,1.6685086031803717e-10,1.5053403992926502e-06,1.8352335989400963e-10,1.8548464919756908e-09,3.2212389421642574e-20,5.2231856571146353e-16,4.2569317433053182e-14
3.805870922996362e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44453913160462105,0.11115948450140163,0.022557677200755136,9.9440501329621195e-18,4.6525521102940357e-13,8.4163248066721733e-05,1.3986578673061895e-08,1.2064842167595998e-07,1.6966457268173358e-20,0.00033239397736808073,1.0594820780095281e-15,0.0002195958176414807,4.3762820718009723e-12,2.518135838776283e-15,5.294903292898605e-16,4.2345083691691266e-18,2.9171935050891722e-12,1.1942459901492346e-10,0.0071479992941973873,0.00052776304051851313,6.1026828852566139e-05,5.4246886303810811e-11,4.8959567620818725e-10,2.4915322042652147e-13,1.4614178903451026e-08,2.9815211579686631e-05,1.696312752247899e-10,1.5254922849808453e-06,1.8779650505076891e-10,1.8650967176678813e-09,3.2934157067659979e-20,5.328844881293037e-16,4.3478722309886782e-14
3.827506491730984e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44452543975661224,0.11114711895927214,0.022556203275054372,1.0222771512722271e-17,4.7529107441427616e-13,8.5220533238263509e-05,1.4284021768590987e-08,1.226473911770241e-07,1.7502913947032183e-20,0.00033424132295312788,1.0896263346176145e-15,0.00022038280233442037,4.4516869673297798e-12,2.5940784695480573e-15,5.4286358286450507e-16,4.3485074032653119e-18,2.9706990833086715e-12,1.221845096949165e-10,0.0071581881936136444,0.00053071057061957459,6.1237003665105e-05,5.473928738332142e-11,4.9221798792441382e-10,2.5079942887046989e-13,1.4824534984109122e-08,3.0139972924329989e-05,1.7244207347700975e-10,1.5457583350520024e-06,1.9214352699765605e-10,1.8753415232970456e-09,3.3667898018532771e-20,5.4359683437904585e-16,4.4402113441960462e-14
3.8491420604656056e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44451188257389068,0.11113488735917992,0.022554729536001929,1.0507683368219214e-17,4.8547290740003289e-13,8.6283297894759479e-05,1.4586018802632019e-08,1.2466742083564912e-07,1.8052844369022953e-20,0.00033608793721734008,1.1204441837376054e-15,0.00022116596365011698,4.5279361575777357e-12,2.6718314558959949e-15,5.5648832597949053e-16,4.4649035927087623e-18,3.0248248759402422e-12,1.2499177332659612e-10,0.0071682421124930357,0.00053365772284856203,6.1446035047803521e-05,5.5232721436760004e-11,4.9483931548224864e-10,2.5245004751880372e-13,1.5036563595014189e-08,3.0466455472677867e-05,1.7528341276643487e-10,1.5661380298488389e-06,1.9656525562706084e-10,1.8855808867451072e-09,3.4413741585333038e-20,5.5445678877837742e-16,4.5339620772659707e-14
3.870777629200227e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449845828119761,0.1111227879525358,0.022553255982684175,1.0798887475526725e-17,4.9580186299052026e-13,8.7351519278967656e-05,1.4892611879039511e-08,1.2670859959932544e-07,1.8616501758329633e-20,0.00033793381605711485,1.1519465022151202e-15,0.0002219453200591261,4.6050337325519651e-12,2.7514259033288824e-15,5.7036759370276693e-16,4.583733221844398e-18,3.0795732032159435e-12,1.2784691757028972e-10,0.007178162804004757,0.00053660449899056652,6.1653944516873216e-05,5.5727190536956712e-11,4.9745965318592847e-10,2.5410509997800374e-13,1.5250269399174362e-08,3.0794658520786515e-05,1.7815545065077985e-10,1.5866308567183003e-06,2.0106252486296704e-10,1.8958147859700711e-09,3.5171817721059986e-20,5.6546553886017538e-16,4.629137460304014e-14
3.892413197934849e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448516512665054,0.11111081901353725,0.022551782614199437,1.1096486699479239e-17,5.0627909751958758e-13,8.8425174940037548e-05,1.5203843216663955e-08,1.2877101604198723e-07,1.9194142568696571e-20,0.00033977895538165036,1.1841442716967467e-15,0.00022272088996389821,4.6829837672638859e-12,2.8328932256350358e-15,5.8450443476429667e-16,4.7050329072280494e-18,3.1349463646106539e-12,1.3075047262186906e-10,0.0071879519985227451,0.00053955090080654879,6.1860753028388405e-05,5.6222696682455819e-11,5.0007899535654614e-10,2.5576460990267842e-13,1.5465657046513846e-08,3.1124581361179902e-05,1.8105834455332277e-10,1.607236309922411e-06,2.056361726460876e-10,1.9060431990068811e-09,3.5942257019725613e-20,5.7662427531312829e-16,4.7257505588944764e-14
3.914048766669471e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447200138143311,0.11109897883887133,0.022550309429657925,1.1400584999010028e-17,5.1690577062839484e-13,8.9504242727589658e-05,1.551975514843287e-08,1.3085475836370347e-07,1.9786026505167359e-20,0.00034162335111309974,1.2170485788268149e-15,0.00022349269169819942,4.7617903216705296e-12,2.9162651452593108e-15,5.9890191144261565e-16,4.8288395985251487e-18,3.1909466390862993e-12,1.3370297120331001e-10,0.0071976114039224827,0.00054249693003365909,6.2066480991047798e-05,5.6719241795221592e-11,5.0269733633227514e-10,2.5742860099075098e-13,1.568273117269037e-08,3.1456223282852004e-05,1.8399225176248613e-10,1.6279538905454657e-06,2.1028704091894266e-10,1.9162661039682754e-09,3.6725190715423377e-20,5.8793419192294953e-16,4.8238144738132363e-14
3.9356843354040925e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445896533948986,0.11108726574742178,0.022548836428181528,1.1711287432481529e-17,5.2768304524170499e-13,9.058870078580106e-05,1.5840390120436028e-08,1.3295991439037792e-07,2.0392416545779499e-20,0.00034346699918671965,1.2506706154388695e-15,0.00022426074352655862,4.8414574406168573e-12,3.0015736936684794e-15,6.1356309945142059e-16,4.955190579401221e-18,3.2475762853314613e-12,1.3670494855321712e-10,0.0072071427058739042,0.0005454425883855557,6.2271148278900484e-05,5.7216827718336195e-11,5.0531467046863804e-10,2.5909709697818858e-13,1.590149639788619e-08,3.1789583571269701e-05,1.8695732943143101e-10,1.6487831063979739e-06,2.1501597561087951e-10,1.9264834790456296e-09,3.7520750681428782e-20,5.9939648551191135e-16,4.923342340741962e-14
3.957319904138714e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444605531722331,0.11107567807997976,0.022547363608903664,1.2028700163007861e-17,5.3861208754323872e-13,9.1678527547508199e-05,1.6165790691014855e-08,1.3508657157345743e-07,2.1013578963215096e-20,0.00034530989555101645,1.2850216787418402e-15,0.00022502506364374238,4.9219891537791035e-12,3.088851211705116e-15,6.2849108782618924e-16,5.0841234684041731e-18,3.3048375419963847e-12,1.3975694241731282e-10,0.0072165475681304847,0.00054838787755271561,6.2474774244013694e-05,5.7715456214155558e-11,5.0793099213872695e-10,2.6077012163433692e-13,1.6121957325754336e-08,3.212466150837582e-05,1.8995373457764612e-10,1.6697234719177648e-06,2.1982382662303579e-10,1.9366953025097482e-09,3.8329069429283858e-20,6.110123558838591e-16,5.0243473299835568e-14
3.978955472873336e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443326965319702,0.11106421419895819,0.022545890970969141,1.2352930463769475e-17,5.4969406695018936e-13,9.2773701728336491e-05,1.6495999529855869e-08,1.3723481698964896e-07,2.1649783346408251e-20,0.00034715203616788654,1.3201131715009326e-15,0.00022578567017425617,5.003389475609119e-12,3.1781303499300747e-15,6.4368897881085263e-16,5.215676219838409e-18,3.3627326279234393e-12,1.4285949303889116e-10,0.0072258276328145566,0.00055133279920274367,6.2677377729061865e-05,5.8215128963099569e-11,5.1054629573339394e-10,2.6244769875797366e-13,1.6344118542486157e-08,3.2461456372592304e-05,1.9298162408252579e-10,1.6907745080686595e-06,2.2471144781324919e-10,1.9469015527116404e-09,3.9150280107849101e-20,6.2278300577049098e-16,5.1268426461786967e-14
4.0005910416079576e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44442060670784039,0.1110528724881103,0.02254441851353399,1.2684086723319951e-17,5.6093015608697222e-13,9.3874202320866227e-05,1.6831059417088241e-08,1.3940473734064517e-07,2.2301302622108826e-20,0.00034899341701275497,1.3559566022132389e-15,0.00022654258117187247,5.0856624052797086e-12,3.2694440689536851e-15,6.5915988774452535e-16,5.3498871246307729e-18,3.4212637423730874e-12,1.4601314314923812e-10,0.0072349845206988971,0.00055427735498067652,6.2878977079818858e-05,5.8715847562263296e-11,5.1316057566151308e-10,2.6412985217249251e-13,1.6567984615802288e-08,3.2799967438824054e-05,1.9604115469096701e-10,1.7119357422370681e-06,2.2967969698091113e-10,1.9571022080833004e-09,3.998451650240082e-20,6.3470964077432957e-16,5.2308415280236729e-14
4.022226610342579e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440806486315809,0.11104165135225147,0.022542946235765318,1.3022278450884908e-17,5.7232153075827203e-13,9.498000858884234e-05,1.7171013242385442e-08,1.4159641895285889e-07,2.2968413076402954e-20,0.00035083403407470753,1.3925635852780855e-15,0.00022729581461918488,5.1688119266309675e-12,3.3628256397557512e-15,6.7490694294830671e-16,5.4867948111883102e-18,3.4804330652454117e-12,1.4921843795801861e-10,0.0072440198314846554,0.00055722154650928216,6.3079590157536809e-05,5.921761352436746e-11,5.1577382635018608e-10,2.6581660572161413e-13,1.6793560094095008e-08,3.3140193978462746e-05,1.9913248301096232e-10,1.733206708126858e-06,2.3472943585176839e-10,1.9672972471384344e-09,4.0831913033719823e-20,6.4679346931808947e-16,5.3363572479895422e-14
4.043862179077201e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439564252244446,0.11103054921698469,0.022541474136841169,1.3367616281653016e-17,5.8386936992147329e-13,9.6091100061435956e-05,1.7515904004070915e-08,1.4380994777716528e-07,2.3651394376191309e-20,0.00035267388335662208,1.429945841162119e-15,0.00022804538842718857,5.2528420081175915e-12,3.4583086439944463e-15,6.9093328561216569e-16,5.6264382462479054e-18,3.5402427572972442e-12,1.5247592514362998e-10,0.007252935144075651,0.00056016537538935605,6.3279234351196016e-05,5.9720428277476137e-11,5.1838604224490092e-10,2.6750798326644483e-13,1.7020849505732902e-08,3.3482135259391079e-05,2.0225576551317459e-10,1.7545869456527904e-06,2.3986153006267189e-10,1.9774866484731608e-09,4.1692604757121948e-20,6.5903570259647023e-16,5.4434031120423033e-14
4.065497747811823e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438333810999908,0.11101956452842984,0.022540002215950379,1.3720211982059082e-17,5.9557485565854318e-13,9.720745652756344e-05,1.7865774808227761e-08,1.4604540938865372e-07,2.435052959062472e-20,0.00035451296087529326,1.4681151965591415e-15,0.00022879132043488604,5.3377566027571757e-12,3.5559269743041836e-15,7.0724206968191871e-16,5.7688567357177296e-18,3.6006949603549786e-12,1.5578615484352389e-10,0.0072617320168490845,0.00056310884320001295,6.3477926589613457e-05,6.0224293164364914e-11,5.2099721780978123e-10,2.6920400868110179e-13,1.7249857358228785e-08,3.3825790545987209e-05,2.0541115853053578e-10,1.7760760008328371e-06,2.4507684914627467e-10,1.9876703907667273e-09,4.2566727361549718e-20,6.7143755452239458e-16,5.5519924593643372e-14
