Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24)
2.644022478270834e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30124777375240458,0.11100882315534358,0.0086200866525842686,5.0382077659981866e-15,8.1586803290617354e-11,0.0048157548751430398,2.0583350216607344e-07,2.3197858670753253e-13,4.6948757514272498e-11,1.0592327344771047e-07,1.7616058735135531e-19,3.2969717196638063e-07,1.5881539001130499e-14,8.2237051209229454e-18,1.2978569344231247e-15,4.4335798052107761e-20,5.2161293202886191e-12,1.4517515960628113e-14,0.0051682955631152695,0.028402706164757548,6.6588234359473789e-10,0.00018911144878371023,2.4261837871543892e-11,1.583704336450038e-05,0.0024766481255893823,3.0076418648970119e-10,4.9648153006288109e-08,6.7140462923372959e-05,6.4789739754703677e-20
2.6565546704877883e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30115703737760219,0.11099210023978466,0.0085836273978534793,5.1331663140711948e-15,8.2627015975715799e-11,0.004852988200167648,2.0811148365142028e-07,2.3525341396731736e-13,4.727726700129034e-11,1.0637466641881018e-07,1.7995826347330283e-19,3.3087600635068543e-07,1.6060121523601513e-14,8.3233755642051475e-18,1.3158245329160531e-15,4.5073249581596682e-20,5.2213016788470701e-12,1.4767272997800714e-14,0.0051659572098594923,0.028475621870988836,6.6746916141116635e-10,0.00018971283853087912,2.4616801013579494e-11,1.601335345024309e-05,0.0024955298306134589,3.0258628728640779e-10,5.0170205612854855e-08,6.7639554076714788e-05,6.5658861220246766e-20
2.6690868627047424e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30106660982296019,0.11097533364096072,0.0085473441369076347,5.2293648740894085e-15,8.3675240608588643e-11,0.0048903007069716221,2.1040103080228256e-07,2.3855606234918579e-13,4.7605776898229477e-11,1.0682526331404573e-07,1.8381479964668988e-19,3.3205276302704367e-07,1.6239533115558465e-14,8.4235656316904977e-18,1.3339213340262849e-15,4.5818894979331866e-20,5.2263276749689216e-12,1.5019829267931527e-14,0.0051636226089396891,0.028548185575709911,6.6904694709222113e-10,0.00019031287491382993,2.4975020003285259e-11,1.6190657090314739e-05,0.0025144504598813766,3.0440816958175065e-10,5.0694625212360968e-08,6.8139507449057512e-05,6.6534224566002132e-20
2.6816190549216965e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30097648935336935,0.11095852364035716,0.0085112358609886682,5.3268117195868396e-15,8.4731496880082573e-11,0.0049276918718394467,2.1270210959228826e-07,2.4188659942720671e-13,4.7934279718071552e-11,1.0727506581232135e-07,1.8773072615329526e-19,3.3322744988759337e-07,1.6419769600807079e-14,8.524272576589361e-18,1.3521470972716808e-15,4.6572776308962599e-20,5.2312085898870004e-12,1.5275197703687416e-14,0.005161291742989238,0.028620399296479998,6.7061575283371015e-10,0.00019091156403424321,2.5336504794178078e-11,1.6368953323449963e-05,0.0025334097502769425,3.0622980868944944e-10,5.1221402781537403e-08,6.8640315941605743e-05,6.7415824217199044e-20
2.6941512471386507e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30088667424608262,0.11094167051764313,0.008475301568431343,5.4255151067953906e-15,8.5795804362182684e-11,0.0049651611744270397,2.1501468587057408e-07,2.4524509225024111e-13,4.8262768056399803e-11,1.0772407558445865e-07,1.9170657386274991e-19,3.3440007477050869e-07,1.6600826800976587e-14,8.6254936409083657e-18,1.3705015763942612e-15,4.7334935509111472e-20,5.2359456953019131e-12,1.5533391172408248e-14,0.0051589645947601424,0.028692265036672746,6.7217563049557995e-10,0.00019150891194779393,2.5701265264164997e-11,1.6548241175403573e-05,0.0025524074403947172,3.0805118022694855e-10,5.175052928774902e-08,6.914197250892946e-05,6.8303654372673186e-20
2.7192156315725593e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30070795328858962,0.11090783601556276,0.0084039509618373028,5.6267244428449433e-15,8.7948650652890581e-11,0.0050403321280875872,2.196741936895998e-07,2.520462107150386e-13,4.8919672079164773e-11,1.0861972359413555e-07,1.9984015916626308e-19,3.3673916969014427e-07,1.6965386623764842e-14,8.8294670419096252e-18,1.4075956688673547e-15,4.888425464653628e-20,5.2449935172041998e-12,1.6058304351300779e-14,0.0051543213830610854,0.028834960518628275,6.7526880735656853e-10,0.00019269960815008515,2.6440652376426422e-11,1.6909787775074832e-05,0.002590516982649933,3.1169302455920343e-10,5.2815792938423542e-08,7.0147801950102317e-05,7.0097981877569436e-20
2.741773577563077e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30054813173258843,0.11087724025502052,0.0083403205333500898,5.812192678912742e-15,8.9913941373573373e-11,0.0051082480654080992,2.2390672712476217e-07,2.5826348794633194e-13,4.9510763555349056e-11,1.094231122812064e-07,2.0737065333822458e-19,3.3883738070452623e-07,1.7296255359410634e-14,9.0147735059893977e-18,1.441417974666104e-15,5.0307370333522964e-20,5.2526572935447193e-12,1.6540515571679912e-14,0.0051501550365000365,0.028962216170548439,6.780226459737139e-10,0.00019376670763143677,2.711740115548096e-11,1.7238561018739409e-05,0.002624944309871586,3.1496953086075492e-10,5.3782472807963503e-08,7.1055879258648762e-05,7.1734122228388568e-20
2.7643315235535945e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30038927331186172,0.1108465090467135,0.0082772385507900829,6.0018596866528341e-15,9.1905616986427161e-11,0.005176409227925915,2.2817597602940007e-07,2.6457236078178613e-13,5.010169665097992e-11,1.102239581672665e-07,2.1510357266996483e-19,3.4092903041107382e-07,1.7629718165776156e-14,9.2017023493267617e-18,1.4756532350330628e-15,5.1757952769979204e-20,5.2598744766415739e-12,1.7032077023185167e-14,0.0051460004724305178,0.029088374886404429,6.8074834906253392e-10,0.0001948295537315981,2.7804913325449106e-11,1.7570531383453122e-05,0.0026594920636203727,3.1824480456193743e-10,5.4756622408324796e-08,7.1966597147091982e-05,7.3390349157053664e-20
2.786889469544112e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30023136841219822,0.11081564395782102,0.0082146994209353393,6.1957729494019846e-15,9.3923787361708523e-11,0.0052448126995368891,2.3248173724146342e-07,2.7097320157222082e-13,5.0692431068427414e-11,1.1102227072448715e-07,2.2304203136174316e-19,3.4301416265289285e-07,1.7965750639990164e-14,9.3902371275294448e-18,1.5102998160088929e-15,5.3236241940286108e-20,5.2666521479604e-12,1.7533061383120819e-14,0.0051418575944196,0.029213447852896285,6.8344620726576754e-10,0.0001958881801700794,2.8503243791960318e-11,1.7905692743756878e-05,0.0026941587795216524,3.2151871400504142e-10,5.5738188818909183e-08,7.287991639312236e-05,7.5066621030908186e-20
2.8094474155346297e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30007440754074444,0.11078464653754262,0.0081526976202734927,6.3939797444162302e-15,9.596856113745897e-11,0.0053134555975229833,2.3682380659181601e-07,2.774663773431919e-13,5.1282927316555435e-11,1.1181805935197306e-07,2.3118914793753683e-19,3.4509282075482329e-07,1.8304328382222614e-14,9.5803613054750681e-18,1.545356029627565e-15,5.4742476469177862e-20,5.2729972946180623e-12,1.8043540641901942e-14,0.0051377263072011157,0.029337446117305904,6.8611650790293168e-10,0.00019694262022265072,2.9212446686303927e-11,1.8244038853200534e-05,0.0027289430101359608,3.2479113045897475e-10,5.6727119077583854e-08,7.3795798297171959e-05,7.6762894071812601e-20
2.8320053615251473e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29991838132410942,0.11075351831734435,0.0080912276939304906,6.5965271374881482e-15,9.8040045723737449e-11,0.0053823350720972824,2.4120197897042838e-07,2.8405224983886474e-13,5.1873146697033738e-11,1.1261133337825842e-07,2.3954804482221885e-19,3.4716504753391153e-07,1.8645427001289899e-14,9.7720582633032099e-18,1.580820135436634e-15,5.6276893611775425e-20,5.2789168106813672e-12,1.8563586103215744e-14,0.0051336065166579384,0.029460380589639564,6.8875953501620654e-10,0.00019799290672992611,2.9932575370178479e-11,1.8585563347754329e-05,0.0027638433247268064,3.280619280604994e-10,5.7723360193055209e-08,7.4714204673984009e-05,7.8479122409165578e-20
2.854563307515665e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29976328050650425,0.11072226081120128,0.0080302842546195515,6.8034619777217634e-15,1.0013834730705173e-10,0.0054514483059566483,2.4561604839077352e-07,2.9073117556561957e-13,5.2463051290904257e-11,1.1340210206369343e-07,2.481218479245763e-19,3.4923088530955094e-07,1.8989022120063941e-14,9.9653113022643923e-18,1.616690341997696e-15,5.783972924407748e-20,5.2844174984441395e-12,1.9093268384339917e-14,0.0051294981298045878,0.029582262044729832,6.9137556941558145e-10,0.00019903907210572363,3.0663682440462374e-11,1.8930259749112881e-05,0.0027988583090324086,3.3133098375726378e-10,5.8726859156741242e-08,7.5635097844354733e-05,8.021525813205514e-20
2.8771212535061825e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29960909594791735,0.11069087551583554,0.0079698619816095106,7.0148308924592536e-15,1.0226357085497512e-10,0.005520792513841688,2.5006580805243139e-07,2.975035058353997e-13,5.3052603945390167e-11,1.1419037460272706e-07,2.5691368622605283e-19,3.5129037591328363e-07,1.9335089380695223e-14,1.0160103650432135e-17,1.6529648083671505e-15,5.9431217853888566e-20,5.289506069682977e-12,1.9632657416609598e-14,0.0051254010547701571,0.029703101124298931,6.9396488872319329e-10,0.00020008114834521633,3.1405819734112927e-11,1.927812146797962e-05,0.0028339865650411269,3.3459817725169249e-10,5.9737562954394864e-08,7.6558440627022507e-05,8.1971251340960046e-20
2.8996791994967e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29945581862232473,0.11065936391095081,0.0079099556197125536,7.2306802823611713e-15,1.044158201209447e-10,0.0055903649421040922,2.5455105040195531e-07,3.0436958680880024e-13,5.3641768260948782e-11,1.1497616012608674e-07,2.6592669137533576e-19,3.5334356069828862e-07,1.9683604449650415e-14,1.0356418468277094e-17,1.6896416455567671e-15,6.1051592532185659e-20,5.2941891468916281e-12,2.0181822446031743e-14,0.0051213152007815533,0.029822908338983097,6.9652776741688531e-10,0.00020111916703285644,3.2159038333114986e-11,1.9629141807265178e-05,0.0028692267107706662,3.3786339094581482e-10,6.0755418577345291e-08,7.7484196330718493e-05,8.374705019881767e-20
2.9222371454872177e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29930343961593292,0.11062772745946246,0.0078505599782906464,7.4510563166352841e-15,1.0659519764922917e-10,0.0056601628682810884,2.5907156719207374e-07,3.1132975953789996e-13,5.4230508578558424e-11,1.1575946770286005e-07,2.7516399728869676e-19,3.5539048054858004e-07,2.0034543022573618e-14,1.0554238854108318e-17,1.7267189179741831e-15,6.2701084964905437e-20,5.2984732644945829e-12,2.074083203403897e-14,0.0051172404781470483,0.029941694070319665,6.9906447687312355e-10,0.00020215315935008697,3.2923388569343639e-11,1.9983313965160455e-05,0.0029045773800509705,3.4112650988799727e-10,6.1780373033205708e-08,7.8412328746380793e-05,8.5542600980976287e-20
2.9447950914777353e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29915195012545559,0.11059596760772455,0.0077916699302801986,7.6760049284115796e-15,1.0880180478005798e-10,0.0057301836006768397,2.6362714953927863e-07,3.1838436000884355e-13,5.4818789967233939e-11,1.1654030634248216e-07,2.8462873975606961e-19,3.5743117588792433e-07,2.0387880828976955e-14,1.0753547849384413e-17,1.7641946448432533e-15,6.4379925425141837e-20,5.3023648700402699e-12,2.1309754058377625e-14,0.0051131767982401308,0.030059468572697715,7.0157528540912804e-10,0.00020318315608282701,3.3698920029598397e-11,2.0340631038210637e-05,0.0029400372223105939,3.4438742172039203e-10,6.2812373356397209e-08,7.9342802139508557e-05,8.7357848124772785e-20
2.967353037468253e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29900134145642177,0.11056408578575246,0.00773328041123448,7.9055718102609568e-15,1.11035741654902e-10,0.0058004244779506107,2.6821758797983737e-07,3.2553371918417304e-13,5.5406578211764849e-11,1.1731868499663298e-07,2.9432405605284142e-19,3.594656866884895e-07,2.0743593636766243e-14,1.0954328443897455e-17,1.8020668016042065e-15,6.6088342765743548e-20,5.3058703253742044e-12,2.1888655714124757e-14,0.0051091240734836528,0.030176241975273133,7.0406045832427138e-10,0.0002042091876287876,3.448568156078182e-11,2.0701086024321696e-05,0.0029756049023665423,3.4764601662698859e-10,6.3851366618371451e-08,8.0275581242658333e-05,8.9192734278768427e-20
2.9899109834587705e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29885160502151459,0.11053208340744231,0.0076753864183835303,8.1398024098557945e-15,1.1329710722189927e-10,0.0058708828687116417,2.7284267252424257e-07,3.3277816304491222e-13,5.5993839800672335e-11,1.1809461256104691e-07,3.0425308455736383e-19,3.6149405247923681e-07,2.110165725660575e-14,1.1156563580831665e-17,1.840333321293475e-15,6.7826564412303986e-20,5.3089959077923162e-12,2.2477603514830249e-14,0.0051050822173342386,0.030292024283848733,7.0652025794091158e-10,0.00020523128400460307,3.5283721274798049e-11,2.1064671825615051e-05,0.003011279100217618,3.5090218728384072e-10,6.4897299937232124e-08,8.1210631248096617e-05,9.1047200350430518e-20
3.012468929449288e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29870273233894246,0.11049996187078677,0.007617983009711179,8.3787419257702341e-15,1.1558599924142041e-10,0.0059415561711205931,2.7750219271013569e-07,3.4011801263240225e-13,5.6580541914380534e-11,1.1886809787723831e-07,3.1441896437417361e-19,3.6351631235406367e-07,2.1462047546126598e-14,1.1360236161698964e-17,1.8789920959031221e-15,6.9594816356535678e-20,5.3117478111748649e-12,2.3076663293779834e-14,0.0051010511442670034,0.030406825382720194,7.0895494364447434e-10,0.00020624947485273367,3.6093086553623111e-11,2.1431381251297204e-05,0.0030470585108410453,3.5415582880994356e-10,6.5950120487227807e-08,8.2147917800586668e-05,9.29211855534133e-20
3.0350268754398057e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29855471503083841,0.11046772255808715,0.0075610653030488114,8.6224353034184189e-15,1.1790251429176376e-10,0.0060124418124973779,2.8219593765376486e-07,3.4755358408989301e-13,5.7166652413597829e-11,1.196391497341461e-07,3.2482483496290833e-19,3.6553250497970964e-07,2.1824740413983368e-14,1.156532905115378e-17,1.9180409777198501e-15,7.1393323150019915e-20,5.3141321471012503e-12,2.3685900205374655e-14,0.0050970307697605311,0.030520655036488414,7.1136477192280229e-10,0.00020726378944822707,3.6913824054791625e-11,2.1801207020496351e-05,0.0030829418439923505,3.5740683871813278e-10,6.700977550807349e-08,8.308740699030303e-05,9.4814627455209995e-20
3.0575848214303233e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29840754482169024,0.1104353668361623,0.007504628475185517,8.8709272311280124e-15,1.2024674777497403e-10,0.0060835372489353575,2.8692369610000245e-07,3.5508518870388904e-13,5.7752139827902756e-11,1.2040777686970049e-07,3.3547383577288727e-19,3.675426686034356e-07,2.2189711823763686e-14,1.1771825081689534e-17,1.9574777806435796e-15,7.3222307898322704e-20,5.3161549459462271e-12,2.4305378726622918e-14,0.0050930210102821246,0.0306335228918392,7.1374999640502378e-10,0.00020827425670532658,3.7745979716303311e-11,2.2174141764914211e-05,0.0031189278240085941,3.606551168685634e-10,6.8076212313563466e-08,8.4029065345892723e-05,9.6727462022558891e-20
3.080142767420841e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29826121353679846,0.1104028960565541,0.0074486677609942381,9.1242621363463238e-15,1.2261879392278055e-10,0.0061548399649216925,2.9168525647094384e-07,3.6271313294525165e-13,5.8336973344530696e-11,1.2117398797231553e-07,3.4636910588333786e-19,3.6954684106048667e-07,2.255693779775511e-14,1.197970705821915e-17,1.9973002814856194e-15,7.5081992255468324e-20,5.3178221579578762e-12,2.4935162658739447e-14,0.0050890217832733221,0.030745438479290857,7.1611086789970733e-10,0.00020928090518386217,3.858959876154332e-11,2.2550178031492657e-05,0.0031550151896146861,3.6390056542296696e-10,6.9149378300078442e-08,8.4972859827666856e-05,9.8659623666045246e-20
3.1027007134113585e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29811571310076279,0.11037031155572952,0.0073931784525735891,9.3824841819778015e-15,1.2501874580264405e-10,0.0062263474729637109,2.964804069131506e-07,3.704377185100598e-13,5.8921122797356619e-11,1.2193779168230966e-07,3.575137836492419e-19,3.7154505978134648e-07,2.292639442057364e-14,1.2188957762541741e-17,2.0375062212464256e-15,7.6972596418762555e-20,5.3191396543177294e-12,2.5575315128849319e-14,0.0050850330071356593,0.030856411214910551,7.1844763443227508e-10,0.00021028376309550781,3.9444725705213673e-11,2.2929308285103649e-05,0.0031912026937327112,3.6714308879800209e-10,7.0229220955130488e-08,8.5918757820907087e-05,1.0061104528657865e-19
3.125258659401876e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29797103553599602,0.11033761465527955,0.0073381558984050473,9.6456372628503627e-15,1.2744669532390686e-10,0.0062980573132212789,3.0130893534355317e-07,3.7825924236022718e-13,5.9504558656070221e-11,1.2269919659325862e-07,3.6891100635278218e-19,3.7353736179878982e-07,2.3298057842657501e-14,1.2399559957697534e-17,2.0780933063729864e-15,7.8894339123957416e-20,5.3201132281834408e-12,2.6225898591791674e-14,0.0050810546012166925,0.030966450401999867,7.2076054128203206e-10,0.00021128285830991959,4.0311404358304317e-11,2.3311524911015269e-05,0.0032274891032944772,3.7038259362169381e-10,7.1315687865048932e-08,8.6866727129307142e-05,1.0258165831873409e-19
3.1478166053923937e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29782717296126432,0.11030480666211497,0.007283595502525139,9.913765002307618e-15,1.2990273324404641e-10,0.0063699670531450116,3.0617062949401757e-07,3.8617799676387954e-13,6.008725201553913e-11,1.2345821125328179e-07,3.8056390986036177e-19,3.7552378375474312e-07,2.367190428363036e-14,1.2611496392213156e-17,2.1190592099958517e-15,8.0847437640750029e-20,5.3207485957143982e-12,2.6886974832020131e-14,0.0050770864857962684,0.031075565232750336,7.2304983101850818e-10,0.00021227821836066659,4.1189677832519446e-11,2.3696820217350943e-05,0.003263873199056984,3.7361898869118401e-10,7.2408726722509914e-08,8.7816735968542173e-05,1.0457139277187472e-19
3.1703745513829113e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29768411759025487,0.11027188886865905,0.0072294927237123684,1.0186910748926073e-14,1.3238694917501848e-10,0.0064420742871201253,3.1106527695466279e-07,3.9419426933548953e-13,6.0669174585356787e-11,1.2421484416626624e-07,3.9247562828516761e-19,3.7750436190696008e-07,2.4047910035537518e-14,1.2824749804239376e-17,2.1604015731458912e-15,8.2832107768607497e-20,5.3210513970806577e-12,2.7558604965596069e-14,0.0050731285820730301,0.031183764789869582,7.2531574353702521e-10,0.00021326987045103301,4.2079588546821017e-11,2.4085186437653856e-05,0.003300353775420665,3.7685218492811104e-10,7.3508285334437116e-08,8.8768752959943948e-05,1.0658017727599474e-19
3.192932497373429e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29754186173016856,0.11023886255303701,0.0071758430746885239,1.0465117573355367e-14,1.3489943158968432e-10,0.0065143766361159712,3.1599266521594839e-07,4.0230834307577266e-13,6.1250298679570257e-11,1.2496910379303032e-07,4.0464929365524898e-19,3.7947913213551911e-07,2.442605146595905e-14,1.3039302925583287e-17,2.2021180059508203e-15,8.4848563832910202e-20,5.3210271974556215e-12,2.824084944227125e-14,0.0050691808121511662,0.031291058048178624,7.2755851609402817e-10,0.00021425784145973124,4.2981178232744602e-11,2.4476615733192671e-05,0.0033369296402507099,3.8008209533757558e-10,7.4614311628865065e-08,8.9722747124297209e-05,1.0860793912375967e-19
3.2154904433639465e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29740039778033756,0.11020572897926259,0.0071226421213340966,1.0748428265277051e-14,1.3744026782832822e-10,0.006586871747341105,3.2095258170949228e-07,4.1052049641134162e-13,6.1830597206585537e-11,1.2572099855243011e-07,4.170880355870781e-19,3.8144812994914955e-07,2.4806305021003147e-14,1.3255138485636962e-17,2.2442060888115883e-15,8.6897018681406353e-20,5.3206814879928086e-12,2.8933768047656406e-14,0.0050652430990273814,0.031397453876181015,7.2977838334169589e-10,0.0002152421579464238,4.3894487937727965e-11,2.4871100195199091e-05,0.0033735996147012128,3.8330863496973239e-10,7.5726753661443957e-08,9.0678687875761602e-05,1.1065460430662887e-19
3.238048389354464e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29725971823086866,0.11017248939742195,0.0070698854819174943,1.1036885330482076e-14,1.4000954410524835e-10,0.0066595572939036497,3.2594481384773493e-07,4.1883100323412202e-13,6.241004365924528e-11,1.2647053682241034e-07,4.2979498096456266e-19,3.8341139049139418e-07,2.518864722818337e-14,1.347223921520457e-17,2.2866633735587252e-15,8.8977683680970312e-20,5.3200196867871145e-12,2.9637419905472399e-14,0.0050613153665781006,0.031502961037604353,7.3197557736173551e-10,0.00021622284615710276,4.4819558032362469e-11,2.5268631847324718e-05,0.0034103625330418157,3.8653172087680614e-10,7.6845559622830937e-08,9.1636545015893068e-05,1.127200975605036e-19
3.2606063353449817e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29711981566130985,0.11013914504385411,0.0070175688263377735,1.1330530988066115e-14,1.4260734551541089e-10,0.006732430974477014,3.3096914906249201e-07,4.2724013294052829e-13,6.2988612105076915e-11,1.2721772694100313e-07,4.4277325362347496e-19,3.8536894854661171e-07,2.5573054699182943e-14,1.3690587850229779e-17,2.3294873845887136e-15,9.1090768714657763e-20,5.3190471398209181e-12,3.0351863479880753e-14,0.0050573975395469045,0.03160758819291478,7.341503276991899e-10,0.0002171999320294254,4.5756428216798602e-11,2.5669202647823429e-05,0.0034472172424872966,3.897512720738335e-10,7.7970677844891036e-08,9.2596288727772721e-05,1.1480434240848301e-19
3.2831642813354993e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29698068273934097,0.11010569714132898,0.0069656878753806203,1.1629407167736104e-14,1.4523375604118475e-10,0.0068054905129709175,3.3602537484228228e-07,4.3574815047039993e-13,6.3566277176706584e-11,1.2796257720727663e-07,4.5602597404126488e-19,3.8732083854582695e-07,2.5959504132509395e-14,1.3910167135425386e-17,2.3726756199805228e-15,9.3236482179050769e-20,5.3177691218954003e-12,3.1077156577890569e-14,0.005053489543532152,0.031711343900804968,7.3630286139539512e-10,0.00021817344119786348,4.670513752204618e-11,2.6072804491546402e-05,0.0034841626030299496,3.9296720950477143e-10,7.9102056806052667e-08,9.3557889570257082e-05,1.1690726118939907e-19
3.305722227326017e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29684231221948743,0.11007214689922269,0.0069142383999872929,1.193355550722853e-14,1.4788885855913875e-10,0.0068787336582073321,3.4111327876858223e-07,4.4435531634569854e-13,6.4143014062436206e-11,1.287050958822352e-07,4.6955625903221813e-19,3.892670945724356e-07,2.6347972316042725e-14,1.413095982780702e-17,2.4162255525924046e-15,9.5415030981885677e-20,5.3161908375474137e-12,3.1813356351838566e-14,0.0050495913049748561,0.031814236619656197,7.3843340301996595e-10,0.00021914339899870421,4.7665724317643781e-11,2.6479429212293967e-05,0.0035211974872741735,3.9617945600093949e-10,8.023964513830201e-08,9.4521318472324885e-05,1.1902877510286402e-19
3.3282801733165345e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29670469694185658,0.11003849551368983,0.0068632162205362621,1.224301734984186e-14,1.5057273484687668e-10,0.0069521581836014985,3.4623264855111348e-07,4.5306188670896676e-13,6.4718798496980324e-11,1.2944529118967453e-07,4.8336722144792542e-19,3.9120775036776345e-07,2.6738436129480062e-14,1.4352948700132722e-17,2.4601346311390804e-15,9.7626620539957607e-20,5.31431742195227e-12,3.2560519301939412e-14,0.0050457027511467342,0.031916274708975061,7.4054217470337549e-10,0.00022010983047502432,4.8638226320784276e-11,2.688906858493651e-05,0.0035583207802738141,3.9938793624218266e-10,8.1383391632996149e-08,9.548654672751851e-05,1.2116880425728349e-19
3.350838119307052e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29656782983089658,0.1100047441678333,0.0068126172061372852,1.2557833742072787e-14,1.5328546558994672e-10,0.0070257618868480162,3.5138327206193094e-07,4.6186811336154733e-13,6.5293606752359233e-11,1.3018317131699253e-07,4.9746196988302197e-19,3.9314283933649322e-07,2.7130872546679886e-14,1.4576116544250203e-17,2.5044002812494513e-15,9.9871454777294688e-20,5.3121539418127561e-12,3.331870127890343e-14,0.0050418238101384884,0.032017466430805198,7.4262939616835151e-10,0.00022107276038153492,4.962268059437412e-11,2.7301714327135195e-05,0.0035955313793723741,4.025925767285526e-10,8.2533245244845624e-08,9.6453545988499427e-05,1.2332726768703845e-19
3.3733960652975696e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29643170389417628,0.10997089403187144,0.0067624372739376734,1.2878045431355577e-14,1.5602713038881011e-10,0.0070995425896115648,3.5656493736847487e-07,4.7077424380156404e-13,6.5867415628945927e-11,1.3091874441595909e-07,5.1184360838615882e-19,3.9507239455195473e-07,2.7525258637908517e-14,1.480044617435354e-17,2.5490199065049642e-15,1.0214973612359551e-19,5.3097053962347031e-12,3.4087957486618945e-14,0.0050379544108482641,0.032117819951114832,7.4469528475978397e-10,0.00022203221318919567,5.0619123553796237e-11,2.7717358101574312e-05,0.003632828194045137,4.0579330574051715e-10,8.3689155098540871e-08,9.7422288261701106e-05,1.2550408339379802e-19
3.3936982166890356e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29630981854189198,0.10994034540089846,0.0067176303139314863,1.3170882365740332e-14,1.58519432246373e-10,0.0071660947753666056,3.612548019004508e-07,4.7887538005517258e-13,6.6382970393313269e-11,1.3157879440509646e-07,5.2503493565532821e-19,3.9680428995900636e-07,2.7881854219282409e-14,1.5003321984914686e-17,2.589478055084328e-15,1.0422895271633111e-19,5.3072620522357748e-12,3.4789801647796439e-14,0.0050344800515319784,0.032207428129924325,7.4653652262996699e-10,0.00022289276779686174,5.152620213190573e-11,2.8093993882743412e-05,0.0036664681499011392,4.0867055966634735e-10,8.4734610146898792e-08,9.8295623727266741e-05,1.2747884017479296e-19
3.4140003680805015e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29618852296039216,0.10990971852278876,0.0066731566316321168,1.3468151531398562e-14,1.6103529080674545e-10,0.0072327870305857328,3.6596948464799902e-07,4.8705780983652144e-13,6.6897681103768744e-11,1.3223698816986468e-07,5.3846341011400034e-19,3.9853175320531609e-07,2.8239993967776265e-14,1.5207112451776724e-17,2.6302188816346829e-15,1.0633556968751941e-19,5.3045953513394885e-12,3.5500699467436665e-14,0.0050310133133406676,0.032296369723655093,7.4836081018045966e-10,0.00022375054299904361,5.244304617868814e-11,2.847304512252031e-05,0.0037001762885284831,4.1154453876947202e-10,8.5784892845447079e-08,9.9170328720535507e-05,1.2946833394598531e-19
