Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(58)
6.090772023863287e-07,0.09977366400000001,0.80000000000000004,0.0,0.24540787111740975,0.095945977415708664,0.079343570071541372,4.6086822923677336e-06,0.00071372413173518949,8.8953685019635441e-08,0.00035101992091817559,2.872949422000046e-12,3.103700577725455e-11,1.3676256144026048e-07,1.326699826359967e-20,6.4647570612779221e-11,4.8915859385041085e-15,7.0415848367307709e-09,2.0347909230198506e-16,1.8693706495547214e-19,3.9095649296211035e-07,1.3150603143242348e-16,0.003696537880312073,0.040236098575862363,1.4478003083370366e-08,7.382866524095551e-07,3.3788650848573793e-08,6.3369128317926521e-07,3.4101659536716142e-13,1.0064589617419461e-10,6.8029779810539036e-08,1.6294167340392915e-06,1.0833885783474171e-10,1.2598631612738624e-10
6.103061164575587e-07,0.09977366400000001,0.80000000000000004,0.0,0.24534870122644817,0.095945640495147824,0.079311643916837538,4.6381547256434713e-06,0.00071622060566410193,8.8818635937840605e-08,0.0003522339035781069,2.8883819171146764e-12,3.119771082363329e-11,1.3717104736229255e-07,1.3454971303288892e-20,6.4702711565284776e-11,4.9334490029825134e-15,7.0723815585549083e-09,2.0527171289765674e-16,1.8798670963426683e-19,3.9152677843087129e-07,1.3295914818324461e-16,0.0036956261335961229,0.040296175533444049,1.4499106697462604e-08,7.3876540956328529e-07,3.3889974033041841e-08,6.3301858937424934e-07,3.4149510979924476e-13,1.0057243021810231e-10,6.8012872704555203e-08,1.6341844530175732e-06,1.0880041169216401e-10,1.2639155329228541e-10
6.115350305287887e-07,0.09977366400000001,0.80000000000000004,0.0,0.24528959358170777,0.09594530116073624,0.07927974693147978,4.6677517095906256e-06,0.0007187201809048105,8.8683835073175334e-08,0.00035344930933651673,2.903863253435794e-12,3.1358831037840921e-11,1.37579529161728e-07,1.3645116304371106e-20,6.4758357652236998e-11,4.9755584096869786e-15,7.1032430519090821e-09,2.0707573853384951e-16,1.890399854896502e-19,3.9209604886515769e-07,1.3442468698299865e-16,0.0036947152498708882,0.040356189377581855,1.4520186185998704e-08,7.3924312258774927e-07,3.3991373726471492e-08,6.3234794550435405e-07,3.4197301577569417e-13,1.0049922211575536e-10,6.7995982413679268e-08,1.6389553275207069e-06,1.0926286004815291e-10,1.2679712306036386e-10
6.127639446000187e-07,0.09977366400000001,0.80000000000000004,0.0,0.24523054808900588,0.095944959416285877,0.079247879071480842,4.6974734797359297e-06,0.00072122285231940786,8.8549282474820543e-08,0.00035466613539924337,2.9193934661622647e-12,3.152036609099398e-11,1.3798800514394467e-07,1.3837452338294945e-20,6.4814507962428628e-11,5.0179148533113291e-15,7.1341692798252739e-09,2.0889121038163876e-16,1.9009689682480115e-19,3.9266430650306745e-07,1.3590272084122917e-16,0.0036938052278958212,0.040416140203716665,1.4541241583032168e-08,7.3971979504013275e-07,3.4092849710417612e-08,6.3167934152406759e-07,3.4245031415495313e-13,1.0042627705387503e-10,6.7979108907519581e-08,1.6437293465256879e-06,1.0972620263454603e-10,1.2720302433085107e-10
6.13742469854252e-07,0.09977366400000001,0.80000000000000004,0.0,0.24518357738334715,0.095944685580626771,0.079222525024361973,4.7212288936035604e-06,0.00072321782013472506,8.8442322274890973e-08,0.00035563604940258461,2.9317944052560733e-12,3.1649285141304326e-11,1.383132496672861e-07,1.3992179949340296e-20,6.4859577740192869e-11,5.0518183820065036e-15,7.1588406190730622e-09,2.1034499644715744e-16,1.9094106728172192e-19,3.9311605997322028e-07,1.3708859266166061e-16,0.0036930812365444572,0.040463831164463816,1.4557989779313102e-08,7.4009860463269775e-07,3.4173704575500168e-08,6.3114841642840201e-07,3.4282993009186755e-13,1.0036838121824375e-10,6.7965685330471185e-08,1.6475329099963837e-06,1.1009577889472116e-10,1.2752646036591438e-10
6.147209951084854e-07,0.09977366400000001,0.80000000000000004,0.0,0.24513664597620285,0.095944410221290688,0.07919718939327304,4.74506369184823e-06,0.00072521474514270433,8.8335519524726396e-08,0.00035660686072980262,2.9442263726554476e-12,3.1778466829671414e-11,1.386384885876974e-07,1.4148318603555457e-20,6.4904966172326383e-11,5.0858793254533227e-15,7.1835529589465909e-09,2.1180608649346799e-16,1.917875475836926e-19,3.9356717385818261e-07,1.3828247003460151e-16,0.0036923577901486612,0.040511482279089094,1.4574722744195392e-08,7.4047675850137925e-07,3.4254607562484559e-08,6.3061877332963279e-07,3.4320916203377894e-13,1.0031064548689157e-10,6.7952272362983905e-08,1.6513384546397717e-06,1.104659204497817e-10,1.2785010535455304e-10
6.156995203627187e-07,0.09977366400000001,0.80000000000000004,0.0,0.24508975382029627,0.095944133340191404,0.079171872156134165,4.7689779929818478e-06,0.00072721362476376372,8.8228874239409053e-08,0.00035757856797776898,2.9566893859035907e-12,3.1907910987979307e-11,1.3896372106279486e-07,1.430587807699093e-20,6.4950672803901378e-11,5.1200980325719856e-15,7.2083062806980415e-09,2.1327450130309844e-16,1.9263633989243932e-19,3.9401764928457504e-07,1.3948439009718904e-16,0.0036916348880855622,0.040559093595500896,1.4591440494754263e-08,7.4085425841794465e-07,3.4335558562007011e-08,6.3009040724973606e-07,3.4358801039302014e-13,1.0025307350365257e-10,6.7938869988868441e-08,1.655145974934556e-06,1.1083662724998873e-10,1.2817395874338451e-10
6.166780456169521e-07,0.09977366400000001,0.80000000000000004,0.0,0.2450429008684302,0.095943854939239709,0.079146573290902508,4.7929719154010078e-06,0.00072921445642250792,8.8122386431208456e-08,0.00035855116974555261,2.9691834624769242e-12,3.2037617447505972e-11,1.3928894625404433e-07,1.4464868189593385e-20,6.4996697181481651e-11,5.1544748517501939e-15,7.2331005655548725e-09,2.1475026165766553e-16,1.9348744636654542e-19,3.944674873780307e-07,1.4069439006878985e-16,0.00369091252973329,0.04060666516152707,1.4608143047890216e-08,7.4123110614989896e-07,3.4416557464718291e-08,6.295633132371043e-07,3.4396647565084956e-13,1.0019566570780006e-10,6.7925478195233413e-08,1.6589554653733082e-06,1.1120789892311628e-10,1.2849801998799959e-10
6.175587183457621e-07,0.09977366400000001,0.80000000000000004,0.0,0.24500076669226098,0.095943603080486148,0.079123820001986242,4.8146346195395227e-06,0.00073101687178240031,8.8026682054660461e-08,0.00035942727499489957,2.9804547049263216e-12,3.2154577388688285e-11,1.3958164200852201e-07,1.4609190639031519e-20,6.5038390420571482e-11,5.1855494623332874e-15,7.2554504298457096e-09,2.1608474359287267e-16,1.9425542258616419e-19,3.9487179767201079e-07,1.4179032919340868e-16,0.003690262871575832,0.040649445623835878,1.4623162369017676e-08,7.4156971293788819e-07,3.4489497344653036e-08,6.2909001217604036e-07,3.4430676732632874e-13,1.0014413386247955e-10,6.7913434615446841e-08,1.662385686703739e-06,1.1154252551199474e-10,1.2878985238369134e-10
6.184393910745722e-07,0.09977366400000001,0.80000000000000004,0.0,0.24495866419890389,0.095943349993585988,0.079101081560473255,4.8363619988752065e-06,0.00073282086433854531,8.7931105247304496e-08,0.00036030410265413089,2.991751135417225e-12,3.2271749532862238e-11,1.3987433058108216e-07,1.4754687116663585e-20,6.5080340339382381e-11,5.2167526786662915e-15,7.277833445306486e-09,2.1742520740001801e-16,1.9502527659482718e-19,3.9527559345643692e-07,1.4289287050702e-16,0.0036896136528693033,0.040692193961761249,1.4638169408939412e-08,7.4190779415271977e-07,3.4562475858936928e-08,6.2861773393164122e-07,3.4464674946701027e-13,1.0009273341824923e-10,6.7901399582037444e-08,1.665817495406568e-06,1.1187760880792075e-10,1.2908185230898806e-10
6.192319965305012e-07,0.09977366400000001,0.80000000000000004,0.0,0.24492079901538469,0.095943121166456452,0.07908062964442325,4.8559720087099761e-06,0.00073444580459725137,8.7845195195040304e-08,0.0003610938643675343,3.0019394690509248e-12,3.2377385793499891e-11,1.4013774365713012e-07,1.4886643732319903e-20,6.5118314456794983e-11,5.2449457402788143e-15,7.2980064921191399e-09,2.1863675184632075e-16,1.9571975200750765e-19,3.9563857043324694e-07,1.4389082512589661e-16,0.0036890297313909811,0.040730640028226808,1.4651665255403443e-08,7.4221161893189863e-07,3.4628189488886746e-08,6.2819355508374339e-07,3.4495246905127759e-13,1.000465840348482e-10,6.7890575351769119e-08,1.6689074771463666e-06,1.121795738840986e-10,1.2934479515550409e-10
6.200246019864303e-07,0.09977366400000001,0.80000000000000004,0.0,0.24488295944227961,0.095942891346660619,0.079060189730174243,4.8756345378656683e-06,0.00073607201951068934,8.7759388477571142e-08,0.00036188420966917149,3.0121482243630358e-12,3.2483193747091676e-11,1.4040114998897036e-07,1.501956248853192e-20,6.5156495981452948e-11,5.2732433614606042e-15,7.3182063702293009e-09,2.1985316492016874e-16,1.9641575083969011e-19,3.960011319165135e-07,1.4489416957403489e-16,0.0036884461651738496,0.040769060127309339,1.4665151174750823e-08,7.4251501994954272e-07,3.4693934291217595e-08,6.277701992614932e-07,3.4525793848684501e-13,1.0000053929113622e-10,6.7879758028376509e-08,1.671998738527592e-06,1.1248190822883662e-10,1.2960787309723995e-10
6.208172074423594e-07,0.09977366400000001,0.80000000000000004,0.0,0.24484514545469582,0.095942660535206614,0.079039761806100478,4.895349648985223e-06,0.00073769950772017577,8.7673685094863088e-08,0.00036267513781977726,3.022377410481687e-12,3.2589173302545776e-11,1.4066454914012186e-07,1.5153448709753012e-20,6.5194884675927663e-11,5.3016457260689093e-15,7.3384330696023831e-09,2.2107445766278512e-16,1.9711327423103158e-19,3.9636327850199992e-07,1.4590292382780802e-16,0.0036878629538898092,0.040807454284234441,1.4678627176435455e-08,7.4281799812674723e-07,3.4759710208557797e-08,6.2734766389819449e-07,3.455631580312146e-13,9.9954599011610798e-11,6.7868947604304688e-08,1.6750912766545794e-06,1.1278461160324681e-10,1.29871085847827e-10
6.216098128982884e-07,0.09977366400000001,0.80000000000000004,0.0,0.2448073570277742,0.095942428733101118,0.079019345860591991,4.915117404661674e-06,0.00073932826786880844,8.7588085045739098e-08,0.00036346664808102245,3.0326270365064871e-12,3.2695324368519267e-11,1.409279406757304e-07,1.5288307739473134e-20,6.5233480303420947e-11,5.3301530177273843e-15,7.3586865801935772e-09,2.2230064111472353e-16,1.9781232331984946e-19,3.9672501078501842e-07,1.4691710789869386e-16,0.003687280097211189,0.040845822524193512,1.4692093270060196e-08,7.4312055438138405e-07,3.4825517183655442e-08,6.2692594643838654e-07,3.458681279472683e-13,9.9908762792093088e-11,6.7858144072048878e-08,1.6781850886371869e-06,1.1308768373619666e-10,1.3013443312188443e-10
6.224024183542175e-07,0.09977366400000001,0.80000000000000004,0.0,0.24476959413668931,0.095942195941349562,0.078998941882054682,4.9349378674380958e-06,0.0007409582986014655,8.7502588327889617e-08,0.00036425873971551351,3.0428971115085819e-12,3.2801646853419789e-11,1.4119132416256378e-07,1.5424144940241021e-20,6.5272282627763171e-11,5.3587654198254189e-15,7.3789668919479498e-09,2.2353172631582402e-16,1.9851289924312426e-19,3.9708632936042685e-07,1.4793674183322736e-16,0.0036866975948107428,0.040884164872343712,1.4705549465253552e-08,7.4342268962827545e-07,3.4891355159364169e-08,6.265050443376784e-07,3.4617284849787743e-13,9.9863030280382132e-11,6.7847347423871632e-08,1.6812801715910846e-06,1.1339112435908395e-10,1.3039791463449412e-10
6.231950238101465e-07,0.09977366400000001,0.80000000000000004,0.0,0.24473185675664955,0.095941962160956087,0.078978549858910105,4.954811099807574e-06,0.00074258959856480025,8.7417194937882548e-08,0.00036505141198678976,3.0531876445306859e-12,3.2908140665406986e-11,1.414546991690073e-07,1.5560965693685164e-20,6.5311291413411397e-11,5.3874831155174872e-15,7.3992739948004869e-09,2.2476772430517153e-16,1.9921500313650108e-19,3.9744723482262403e-07,1.4896184571295483e-16,0.0036861154463616493,0.040922481353808084,1.4718995771568027e-08,7.4372440477951191e-07,3.495722407864624e-08,6.2608495506281679e-07,3.4647731994395526e-13,9.9817401151165089e-11,6.7836557652135333e-08,1.684376522637339e-06,1.1369493320937658e-10,1.3066153010120085e-10
6.247802347220045e-07,0.09977366400000001,0.80000000000000004,0.0,0.24465645843070677,0.095941491638253176,0.078937801632564308,4.9947161230479683e-06,0.00074585600077897479,8.7246718122132632e-08,0.00036663849549851382,3.0738301206638983e-12,3.3121641902051491e-11,1.4198142202231606e-07,1.583757948067925e-20,6.5389927429573358e-11,5.4452351191220067e-15,7.4399685334901672e-09,2.272545028008414e-16,2.0062379936948211e-19,3.9816780878265877e-07,1.510285438088741e-16,0.0036849522100123565,0.040999036817001247,1.4745858755802416e-08,7.4432657842895344e-07,3.5089054520328033e-08,6.2524720491284528e-07,3.4708551656732121e-13,9.9726451645477028e-11,6.7814998707585484e-08,1.6905730175180949e-06,1.1430365452593045e-10,1.3118916176193045e-10
6.263654456338626e-07,0.09977366400000001,0.80000000000000004,0.0,0.24458116185228432,0.095941017172999063,0.078897101089241681,5.0348329733270874e-06,0.00074912746371997359,8.707665454894876e-08,0.00036822789274313045,3.0945545366805186e-12,3.3335827338824578e-11,1.4250810581491558e-07,1.6118192535851374e-20,6.546938648002961e-11,5.5034104890547347e-15,7.4807701155434686e-09,2.2976106489775694e-16,2.0203872107732767e-19,3.9888673741100624e-07,1.5311736353734858e-16,0.0036837903855572091,0.041075489114076894,1.4772682299105421e-08,7.4492708256919136e-07,3.5221008054579406e-08,6.2441267594241736e-07,3.4769271990248752e-13,9.9635911560328285e-11,6.7793467177690615e-08,1.6967745503563135e-06,1.1491384555838169e-10,1.317173258393019e-10
6.279506565457206e-07,0.09977366400000001,0.80000000000000004,0.0,0.24450596682425604,0.095940538773179374,0.078856448136879753,5.0751621487880875e-06,0.00075240397662467589,8.6907004151426872e-08,0.00036981959786242452,3.1153609639021728e-12,3.355069623221951e-11,1.4303474715166384e-07,1.6402848601132729e-20,6.5549666702818295e-11,5.5620106820322821e-15,7.5216786600839839e-09,2.3228749887732903e-16,2.0345977729733596e-19,3.9960402544599074e-07,1.5522846680666546e-16,0.0036826299703968612,0.041151838444796383,1.4799466477617717e-08,7.4552592439450678e-07,3.5353084229010484e-08,6.2358134827931022e-07,3.4829893202880633e-13,9.9545778208841715e-11,6.7771963001973816e-08,1.7029810983155753e-06,1.1552550417751893e-10,1.322460200769541e-10
6.295358674575786e-07,0.09977366400000001,0.80000000000000004,0.0,0.24443087315002945,0.09594005644675907,0.078815842683665691,5.1157041467723403e-06,0.00075568552875810335,8.6737766845615058e-08,0.00037141360501298314,3.1362494731988697e-12,3.3766247834898849e-11,1.4356134266286834e-07,1.6691591725658355e-20,6.5630766245832107e-11,5.6210371509536713e-15,7.562694086080115e-09,2.3483389300500484e-16,2.0488697704563527e-19,4.0031967761826086e-07,1.5736201608098652e-16,0.0036814709619386928,0.041228085008380613,1.4826211367274551e-08,7.4612311105435751e-07,3.5485282592955443e-08,6.2275320222319144e-07,3.4890415501978137e-13,9.9456048927369082e-11,6.775048612022207e-08,1.7091926386457685e-06,1.1613862825205808e-10,1.3277524222690757e-10
6.311210783694366e-07,0.09977366400000001,0.80000000000000004,0.0,0.24435588063354366,0.095939570201682173,0.078775284638035223,5.1564594638187502e-06,0.00075897210941332487,8.6568942530817999e-08,0.00037300990836614873,3.1572201349901347e-12,3.3982481395740872e-11,1.4408788900413967e-07,1.698446626641435e-20,6.5712683266758099e-11,5.6804913448806831e-15,7.6038163123471074e-09,2.374003355289522e-16,2.0632032931725e-19,4.0103369865067817e-07,1.5951817437885441e-16,0.003680313357596793,0.041304229003511911,1.4852917043813334e-08,7.4671864965377272e-07,3.5617602697465299e-08,6.2192821824371955e-07,3.4950839094325226e-13,9.9366721076432783e-11,6.7729036472478587e-08,1.7154091486826982e-06,1.1675321564844284e-10,1.3330499004953064e-10
6.327062892812946e-07,0.09977366400000001,0.80000000000000004,0.0,0.24428098907926757,0.095939080045872205,0.078734773908671937,5.197428595663121e-06,0.00076226370791136603,8.6400531089887414e-08,0.00037460850210797522,3.1782730192461043e-12,3.4199396159884431e-11,1.4461438285625018e-07,1.7281516888857261e-20,6.5795415933019203e-11,5.7403747090190796e-15,7.6450452575489548e-09,2.3998691467879294e-16,2.0775984308616408e-19,4.0174609325821098e-07,1.616971052717349e-16,0.0036791571547919299,0.041380270628335894,1.4879583582772792e-08,7.4731254725373276e-07,3.5750044095300689e-08,6.2110637697865627e-07,3.5011164186138046e-13,9.9277792039414533e-11,6.7707613999036264e-08,1.7216306058477566e-06,1.1736926423097669e-10,1.3383526131350572e-10
6.358767111050106e-07,0.09977366400000001,0.80000000000000004,0.0,0.24413150807785869,0.095938088033643412,0.078653894034715344,5.280010282669899e-06,0.00076886191585927158,8.6064946280406749e-08,0.0003778125375751239,3.2206257327921215e-12,3.4635266260189859e-11,1.4566719994107384e-07,1.7888326586496437e-20,6.5963320919575086e-11,5.8614347093671263e-15,7.7278229786682176e-09,2.4522083567465916e-16,2.1065739090699087e-19,4.0316602201844261e-07,1.6612394188451049e-16,0.0036768489435096904,0.04153204755697168,1.4932799549117498e-08,7.484954474811701e-07,3.6015288990496116e-08,6.1947204597217548e-07,3.5131519690193781e-13,9.9101120055447583e-11,6.7664850337469086e-08,1.7340882716736963e-06,1.1860573640125563e-10,1.34897365281609e-10
6.390471329287266e-07,0.09977366400000001,0.80000000000000004,0.0,0.24398242859208089,0.095937080473048469,0.078573202336188017,5.3634531575938173e-06,0.00077548006772573794,8.5731011161656412e-08,0.00038102566519539682,3.2633081646518897e-12,3.5073852023811734e-11,1.4671976786142738e-07,1.8512384334640102e-20,6.6134466737357472e-11,5.984228635830602e-15,7.8110265957979488e-09,2.5053636141116097e-16,2.1357969188157858e-19,4.0457950145698135e-07,1.7064384549378097e-16,0.0036745463075909595,0.041683417368789194,1.4985859866665319e-08,7.4967186735743256e-07,3.6281013734544034e-08,6.1785005759758464e-07,3.5251483652579717e-13,9.8926012497507055e-11,6.76221946628093e-08,1.7465654571931143e-06,1.1984802763615652e-10,1.35961536445664e-10
