Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),CH2X(27),HOX(22),HX(19),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),CO2X(24)
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,9.4692314300717143e-55,3.9732654941528327e-33,1.5163874107818964e-24,9.3495920712012998e-39,6.3149542951596442e-33,2.6021886863506612e-72,1.878797505076228e-16,3.6092489448776238e-70,1.8787946618798011e-16,2.0223383562754849e-47,3.734409413647055e-38,1.5648736915835914e-58,9.4556743819298572e-60,6.677352778096357e-29,1.1677947366536237e-54,7.4510311073383229e-10,3.5825222310246821e-11,1.3806763620963941e-14,7.2477359202669746e-19,2.487385540342452e-21,1.3812779362518078e-14,1.3920137836287196e-18,9.8090127285532181e-20,6.3781744148819997e-34,1.0575543647023927e-29,1.3849514858539406e-48,1.415785161597563e-50
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,3.1231101386077636e-54,7.6360728788696315e-33,2.2703602441725126e-24,2.4629801773214333e-38,1.0736507922891717e-32,8.3779169845545615e-72,2.2720348232784342e-16,9.3697283809431355e-70,2.272030747432712e-16,3.9435446569111371e-47,7.3847435732656141e-38,4.5677415939463587e-58,2.7600352176661513e-59,1.116070246290766e-28,2.583363720765103e-54,9.0105491239499771e-10,4.3323524651188862e-11,1.6696055173132595e-14,9.1954891353625506e-19,3.5657494327977155e-21,1.6704829597475729e-14,2.0838037259759373e-18,1.7177020888129405e-19,1.5125723544144425e-33,1.7675246096904022e-29,4.0424905208778086e-48,4.3080929801229809e-50
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,2.0975038916694835e-53,1.9745018704128989e-32,4.129960283686913e-24,1.0404876731692122e-37,2.3736579077942502e-32,4.5420901502249899e-71,3.0585099347407401e-16,4.1441638011610682e-69,3.0585029127458399e-16,1.0469294787960724e-46,2.0654569208211019e-37,2.1877329178815023e-57,1.3219252666077926e-58,2.3825998177039607e-28,8.1276574191828962e-54,1.2129585061422454e-09,5.8320129313339831e-11,2.247426404907416e-14,1.3139132051940141e-18,6.1431101532161804e-21,2.2489742418848395e-14,3.7691519309865872e-18,3.8713509106174712e-19,5.641008792731413e-33,3.7729879884009035e-29,1.936111921556622e-47,2.7231672086018726e-49
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,8.5550460077229302e-53,4.1811856396193953e-32,6.5622480996685223e-24,3.1710843645281107e-37,4.4466759172613861e-32,1.6775211055840591e-70,3.8449858161752206e-16,1.2469554782260167e-68,3.8449750686696949e-16,2.2707984421776171e-46,4.6245541800579606e-37,7.3801096665718252e-57,4.4593872755462908e-58,4.3323569088457288e-28,2.0102947571709856e-53,1.5248620843693481e-09,7.3316733943505645e-11,2.8251866376811754e-14,1.7127110267598288e-18,9.4022180418144517e-21,2.8275991615408144e-14,5.9306205699757331e-18,7.2907496773182707e-19,1.5229899566815112e-32,6.8599531962280562e-29,6.5311541641811333e-47,9.8909356976996914e-49
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485277,0.11866996419316515,0.022821567648897621,2.8507407269767981e-52,7.9096634115391938e-32,9.6087624141144493e-24,8.2180031489945442e-37,7.5249873002245357e-32,5.234827370054282e-70,4.6314625197264572e-16,3.2277317247032345e-68,4.6314472145676617e-16,4.3883259735507256e-46,9.1365593813977917e-37,2.1097151471459026e-56,1.2747819714561951e-57,7.1663249351195265e-28,4.3722652096866354e-53,1.836765646023611e-09,8.8313338539516914e-11,3.4028821079095321e-14,2.1128457871972546e-18,1.3389218350848533e-20,3.4063700362070916e-14,8.5745767850333582e-18,1.2354359374720142e-18,3.5369440075113214e-32,1.1346330065953062e-28,1.8669871852354438e-46,3.0069689231887344e-48
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102938,0.11866996356934638,0.022821567633901016,4.0719460191117493e-51,2.3966859879210433e-31,1.7582183527308753e-23,5.1388906286337838e-36,1.7892005819462646e-31,6.6219504522776933e-69,6.204418438985745e-16,1.9969337590241944e-67,6.2043914757225112e-16,1.3806405757506121e-45,2.9149620767744055e-36,1.8618193415930336e-55,1.124989420674219e-56,1.6529062269895382e-27,1.8315458067899863e-52,2.4605727186797565e-09,1.1830654762715186e-10,4.5580751521880238e-14,2.9129563208477778e-18,2.3587295584739514e-20,4.5643751695715057e-14,1.5171460783899045e-17,2.9202025367202352e-18,1.5852092487084161e-31,2.6164484170207029e-28,1.6474253256836661e-45,2.9096110538738497e-47
7.648410536476565e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567559967206,0.11866996294552766,0.022821567618904411,2.1683926110639183e-50,5.6357356196525219e-31,2.8054634735994553e-23,1.8730103466687432e-35,3.4936374364765085e-31,3.4810286651365107e-68,7.7773776968500153e-16,7.2253552574627007e-67,7.7773356961514017e-16,3.3160910117943288e-45,7.0293089544468908e-36,8.1993447524001551e-55,4.9543817000960394e-56,3.1750126473204704e-27,5.3602847059553943e-52,3.0843797240099384e-09,1.4829975657603786e-10,5.7130051963852433e-14,3.7128920306321983e-18,3.6740975047669189e-20,5.7230104133746993e-14,2.3365047318039226e-17,5.640961686561883e-18,4.7240091661423573e-31,5.0248171515242311e-28,7.2546412423689214e-45,1.2861126954993426e-46
1.0742149632184954e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755865955945,0.11866996169789042,0.022821567588911202,4.5437251186580932e-49,2.2114713327745234e-30,5.6499396760062555e-23,1.630135824233379e-34,9.7659598345334856e-31,7.5822818539182308e-67,1.0923306231112848e-15,6.3296222902278694e-66,1.0923224014762312e-15,1.3340596197294334e-44,2.8016489052248287e-35,1.1159870784562233e-53,6.7432241390401239e-55,8.7314117451382878e-27,3.1653902842454877e-51,4.3319935325581175e-09,2.0828617405729088e-10,8.0220760694384651e-14,5.3118865670567082e-18,7.1916354437053914e-20,8.0422689131199599e-14,4.3572700130788423e-17,1.5162594305440428e-17,2.6883928620879136e-30,1.3811834032664773e-27,9.8714294343130729e-44,1.6737703394201325e-45
1.3835888727893342e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755735191313,0.11866996045025344,0.022821567558917993,2.6983559293516148e-48,5.8945147648536573e-30,9.4941096669241275e-23,6.6556382634216893e-34,2.0742342597389363e-30,4.5552762233705787e-66,1.4069248119348158e-15,2.6347736453477575e-65,1.4069112170390634e-15,3.5936530457710851e-44,7.535755397777883e-35,5.5736091836164432e-53,3.3677817479659073e-54,1.8415891015331068e-26,1.0682693344864853e-50,5.57960707162342e-09,2.6827259098319014e-10,1.0330094975334256e-13,6.9100709708715231e-18,1.1891092249645044e-19,1.0364256825722635e-13,6.8076714310987464e-17,3.0918432696916128e-17,8.8331999579304734e-30,2.911898563007914e-27,4.9294074039034343e-43,8.2586282258001713e-45
1.692962782360173e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755604426703,0.11866995920261672,0.022821567528924783,1.083665810264803e-47,1.2794923708715864e-29,1.4337649914499152e-22,1.985567931087271e-33,3.7698661439477709e-30,1.8153092163193597e-65,1.7215203356428656e-15,8.1153025565732531e-65,1.7215000163046837e-15,7.8462930343287903e-44,1.6490241153213364e-34,1.9329655739228536e-52,1.1679665797174065e-53,3.3349886797202309e-26,2.7687926492119398e-50,6.8272203411909777e-09,3.282590073537119e-10,1.263706231666937e-13,8.5075269893978368e-18,1.7771836524711971e-19,1.2689071749771079e-13,9.5888872598153128e-17,5.3892587551043333e-17,2.2400753800689187e-29,5.2711243654408451e-27,1.7093330592809743e-42,2.9067122628108294e-44
2.002336691931012e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755473662126,0.1186699579549803,0.022821567498931574,3.4916746655672797e-47,2.439315944429971e-29,2.018019606935402e-22,4.917279647734272e-33,6.1943914242775683e-30,5.7330057614271312e-65,2.0361171936575313e-15,2.0901033236781362e-64,2.0360887992748512e-15,1.5013888218582048e-43,3.1663236228036384e-34,5.4302329302442952e-52,3.2811300960221362e-53,5.46848368155109e-26,6.1101076706427192e-50,8.0748333412558756e-09,3.8824542316885324e-10,1.4942978547346407e-13,1.0104260158828374e-17,2.4833174495945202e-19,1.5016791997219946e-13,1.2621243646218585e-16,8.4877253623408039e-17,4.8431065521014478e-29,8.6398132252134128e-27,4.801396430127347e-42,8.4040688103229483e-44
2.6210845110726898e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755212133033,0.11866995545970822,0.022821567438945159,2.4673924996788232e-46,6.8673333984049432e-29,3.4860904266445975e-22,2.1191124192969562e-32,1.3713253658190206e-29,3.7876223391882828e-64,2.6653149103936095e-15,9.8855192262791003e-64,2.6652663163365137e-15,4.2449333573761348e-43,9.0255180176207646e-34,2.9129547343280655e-51,1.7600917269176926e-52,1.2081258813019538e-25,2.1826217625919696e-49,1.0570058532875028e-08,5.0821825313301532e-10,1.9551659415142969e-13,1.3295547013658563e-17,4.2494999602781489e-19,1.9681144967318124e-13,1.923766329210622e-16,1.7287789652327647e-16,1.657308106524534e-28,1.9072747438874315e-26,2.5749575591436837e-41,4.8792148394108259e-43
3.239832330214368e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754950604034,0.11866995296443726,0.022821567378958744,1.0562461819205932e-45,1.5538656929263994e-28,5.3533202872411649e-22,6.5285527146009307e-32,2.5674940841697626e-29,1.5585771793716405e-63,3.2945179573595008e-15,3.2534650498215274e-63,3.2944437682408032e-15,9.6278103905669439e-43,2.0619688717758477e-33,1.0454526574574893e-50,6.3168912460509173e-52,2.2599963602124393e-25,5.9084394068999051e-49,1.3065282646474687e-08,6.2819108087572033e-10,2.41561413362525e-13,1.6483928087342745e-17,6.4870878693318407e-19,2.4357679131627724e-13,2.6282270069738061e-16,2.9862939761264943e-16,4.3016495268823046e-28,3.5651769864540847e-26,9.2395957705388306e-41,1.8207479490378965e-42
3.858580149356046e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754689075141,0.11866995046916734,0.022821567318972329,3.5312880276174896e-45,3.0645782314344491e-28,7.6193889040257298e-22,1.655265562880825e-31,4.317573366489538e-29,5.0694418532326869e-63,3.9237263295046232e-15,8.7491759543709132e-63,3.9236211550060058e-15,1.9017424954260807e-42,4.094336742230481e-33,3.0215363168198376e-50,1.8256786591893551e-51,3.7991887740151086e-25,1.3534118729045595e-48,1.5560505682052357e-08,7.4816390639702353e-10,2.8756428278003315e-13,1.9669399282444027e-17,9.1954813241154504e-19,2.9046613397378975e-13,3.352426315870507e-16,4.6440010108515252e-16,9.4176792310899243e-28,5.9887524915992113e-26,2.669871291406017e-40,5.40328629421412e-42
4.4773279684977237e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754427546337,0.11866994797389852,0.02282156725898592,1.0176624655430864e-44,5.4933231298082946e-28,1.0283977573839628e-21,3.6915902164784008e-31,6.7298959821696453e-29,1.4293320905461654e-62,4.5529400218088267e-15,2.0676535250459194e-62,4.5527984766508315e-15,3.4126898424507938e-42,7.3718368654399788e-33,7.6173514619483716e-50,4.6025421849296083e-51,5.9214522745824859e-25,2.7718231099634595e-48,1.805572763960938e-08,8.6813672969698665e-10,3.3352524183863923e-13,2.2851973143643812e-17,1.2374084896280464e-18,3.3748023159492667e-13,4.0876422219024616e-16,6.7102276809447808e-16,1.8343651344846861e-27,9.3269614491092984e-26,6.7293786084955163e-40,1.3901098242870196e-41
5.0960757876394016e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754166017627,0.11866994547863077,0.022821567198999509,2.6253927930663507e-44,9.1651663953046324e-28,1.3346775998667897e-21,7.4782229423447228e-31,9.9096225009664776e-29,3.6248039326148337e-62,5.1821590293827037e-15,4.4345063804184698e-62,5.1819757331937182e-15,5.6987161833458556e-42,1.2334055382079469e-32,1.7343188398966149e-49,1.0478998983545181e-50,8.7199007915630569e-25,5.222109669015314e-48,2.0550948519148161e-08,9.8810955077567195e-10,3.7944432894611774e-13,2.6031641352498809e-17,1.6022319074743147e-18,3.8461917969659718e-13,4.8317682220605808e-16,9.1866965429393681e-16,3.2734167669520681e-27,1.3724082869260295e-25,1.5317980009917152e-39,3.2076544446965005e-41
6.333571425922757e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753642960496,0.11866994048809848,0.022821567079026692,1.9610245632665283e-43,2.2610473946575236e-27,2.0665241468852895e-21,2.7945909365043362e-30,1.91674787533231e-28,2.7937943541627835e-61,6.4406129625992902e-15,1.9006801619638148e-61,6.4403300510777965e-15,1.4081381974982171e-41,3.0384972053462969e-32,9.1199881978062335e-49,5.5103181403349976e-50,1.6874257270251792e-24,1.6920285663786591e-47,2.5541387044174688e-08,1.2280551862695448e-09,4.7115710521414412e-13,3.238230511645593e-17,2.4724392081889466e-18,4.792723984465327e-13,6.332505505075172e-16,1.5382426611668519e-15,9.0025313030363365e-27,2.6509337273170311e-25,8.0468103620665366e-39,1.5956194283721637e-40
7.571067064206113e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753119903748,0.11866993549757052,0.022821566959053873,7.726369453708131e-43,4.6597675163870773e-27,2.9572688653820786e-21,7.5629919677739182e-30,3.2799649391746839e-28,1.1331054286923333e-60,7.6990880961123023e-15,5.6599579205480658e-61,7.6986841087822149e-15,2.9054320809558222e-41,6.2496838634108213e-32,3.027798068643816e-48,1.8293802772611078e-49,2.8892260081204252e-24,4.2295914616738147e-47,3.0531821257133717e-08,1.4680008128790358e-09,5.6270287113803302e-13,3.8721402291113026e-17,3.5297786121850379e-18,5.7442649856789187e-13,7.8397727642342197e-16,2.3243461292226698e-15,1.9855477579952197e-26,4.5310722001771246e-25,2.6696113009100775e-38,5.1122801594232966e-40
8.808562702489469e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752596847384,0.11866993050704687,0.022821566839081067,2.3021637489025714e-42,8.5243369270475768e-27,4.0066780040817346e-21,1.7002196456101423e-29,5.1593308094968881e-28,3.4429556189747731e-60,8.9575843930857682e-15,1.3850853616846984e-60,8.9570379064454879e-15,5.320221624651865e-41,1.1422422569832957e-31,7.9361522340247046e-48,4.7949280053230864e-49,4.5475796361139744e-24,9.0080222953286433e-47,3.5522251158028352e-08,1.707946430604586e-09,6.5408191607380745e-13,4.5048954630806561e-17,4.773814006841394e-18,6.7008129156218488e-13,9.3467793286207987e-16,3.2773697846117281e-15,3.8143605362259064e-26,7.119914660700531e-25,6.9929470088505552e-38,1.3149952122697985e-39
1.128355397905618e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751550735792,0.11866992052601251,0.022821566599135461,1.7238896430489966e-41,2.3534107043988504e-26,6.5801978730331671e-21,6.8257952604262128e-29,1.0899653889799057e-27,2.6968295768798284e-59,1.1474640273863042e-14,6.7688504415744013e-60,1.1473744722414852e-14,1.4718462989831729e-40,3.1400879002833103e-31,4.4026573318220579e-47,2.6599441363786055e-48,9.6213952564110317e-24,3.3205736126346161e-46,4.5503098023643382e-08,2.1878376394062948e-09,8.3634144192667459e-13,5.7669536219367883e-17,7.8195654764373197e-18,8.6288897019033509e-13,1.2351929751492853e-15,5.6833868659638397e-15,1.1302521178020832e-25,1.500875878895771e-24,3.8721720968740139e-37,6.9983914073481759e-39
1.351104612796622e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750609236674,0.11866991154309633,0.02282156638318443,6.0135870084294057e-41,4.8040644936420659e-26,9.4365379040503444e-21,1.7314544169063742e-28,1.8653468726334538e-27,9.4866566671159216e-59,1.3740062557902909e-14,1.9440197209661938e-59,1.3738779968906205e-14,3.0089520442241593e-40,6.4044934248848584e-31,1.3222384669611043e-46,7.9883575030604861e-48,1.6486876487511105e-23,8.0741018204186182e-46,5.4485845455473335e-08,2.6197396969493891e-09,9.9980787485454984e-13,6.8988787937281509e-17,1.1194659190813365e-17,1.0381199933099646e-12,1.5046936319890096e-15,8.4174977397656622e-15,2.4021098049203588e-25,2.5641360813568362e-24,1.1616425000203432e-36,2.0911518638649014e-38
1.573853827687626e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749667738789,0.11866990256019413,0.022821566167233413,1.7297994469964883e-40,8.7706122768995354e-26,1.2803080244102225e-20,3.784406915366026e-28,2.9369005680672144e-27,2.7601544246523296e-58,1.6005552801617148e-14,4.7125281874148335e-59,1.600381437516077e-14,5.5011016734506752e-40,1.1695193328203102e-30,3.3418887855484724e-46,2.0189764052936329e-47,2.5991425087955272e-23,1.7091273689234976e-45,6.3468578916272784e-08,3.051641725715815e-09,1.1627389229970207e-12,8.0270966861119925e-17,1.5167442234254529e-17,1.2149597325996277e-12,1.7732732870238798e-15,1.1688475618393264e-14,4.522200584424239e-25,4.0303731818389131e-24,2.9326748097552807e-36,5.2182559025285291e-38
1.7966030425786301e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748726242153,0.11866989357730588,0.022821565951282409,4.2583335964405736e-40,1.4736836190537547e-25,1.6678473770581247e-20,7.3873696272470989e-28,4.3490732801583751e-27,6.8222862654702322e-58,1.8271110792076466e-14,1.0135467839609697e-58,1.8268847941980388e-14,9.2555327118029964e-40,1.9676713301869848e-30,7.3591585782475395e-46,4.4458833509633003e-47,3.8539158281892359e-23,3.2542877792908344e-45,7.245129840606246e-08,3.4835437257081052e-09,1.3251362589686222e-12,9.151618881024632e-17,1.9735404383241929e-17,1.3934031508754793e-12,2.0409541989014956e-15,1.5494625725677589e-14,7.7888205238677023e-25,5.958778963266711e-24,6.4512123571171447e-36,1.148829780951048e-37
2.0193522574696342e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747784746749,0.11866988459443162,0.022821565735331419,9.4011198907762042e-40,2.3273508070115364e-25,2.1061315045115787e-20,1.3284193461014673e-27,6.1477562995349021e-27,1.5056096353967318e-57,2.0536736308103514e-14,1.9933032560781879e-58,2.0533880670197953e-14,1.4635738142903755e-39,3.1131287572937561e-30,1.469461938855012e-45,8.8772514584208863e-47,5.4549400817384615e-23,5.7338855708840281e-45,8.1434003924863824e-08,3.9154456969288956e-09,1.4870016201743436e-12,1.0272457409119877e-16,2.4895941184265535e-17,1.5734450220520273e-12,2.3077532666586359e-15,1.9834193858361219e-14,1.2556624342246365e-24,8.4100851101932054e-24,1.286851902099567e-35,2.3038888197098835e-37
2.464850687251642e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745901759666,0.11866986662872499,0.022821565303429485,3.6272417494436948e-39,5.0457597294148479e-25,3.1344329263845342e-20,3.5747862076410916e-27,1.1066745989944224e-26,5.7388474905081389e-57,2.5068189127032378e-14,6.3289367489995372e-58,2.5063943613801244e-14,3.1807721421835732e-39,6.7807216968222167e-30,4.7200395791042754e-45,2.8513067004186208e-46,9.8452445784844578e-23,1.4944738721160726e-44,9.9399373049579067e-08,4.7792495530653621e-09,1.8091426225935999e-12,1.2503126426697871e-16,3.6985454381875493e-17,1.938305498781476e-12,2.8387280777474071e-15,3.0107358046346821e-14,2.8134945014157032e-24,1.5094284650761734e-23,4.1252063219536331e-35,7.551988999444491e-37
2.91034911703365e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744018777551,0.11866984866307427,0.022821564871527606,1.0918690465826136e-38,9.6028383213255053e-25,4.3640984711317262e-20,8.1020507953503275e-27,1.8052543452176799e-26,1.7048966795707522e-56,2.9599909502995673e-14,1.6383765400803475e-57,2.9594003212581065e-14,6.0672966269542301e-39,1.2967824654487978e-29,1.2304666916249378e-44,7.4327365933458453e-46,1.6102080351471967e-22,3.3067644567614602e-44,1.1736468629059071e-07,5.6430532941460967e-09,2.1291757194359975e-12,1.4719199222257968e-16,5.1415363983291495e-17,2.3094997828430124e-12,3.3662341051821266e-15,4.2494143415915637e-14,5.4935031165501945e-24,2.4551994032878552e-23,1.0734907163113515e-34,2.0001580612453217e-36
3.3558475468156584e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674213580041,0.1186698306974794,0.022821564439625783,2.8188970319282817e-38,1.6705542202204837e-24,5.7939594336409844e-20,1.6376660253650714e-26,2.7477076059937474e-26,4.351175559654614e-56,3.413189559402616e-14,3.7150935325882215e-57,3.4124059473473898e-14,1.0578471221612127e-38,2.2655273351786065e-29,2.8064303627714873e-44,1.6951735518567575e-45,2.4573117420642956e-22,6.5559943184248418e-44,1.3532994364808056e-07,6.5068569201929642e-09,2.4471153798264078e-12,1.692077598747689e-16,6.8164084436527464e-17,2.6869844729485926e-12,3.8902903796501152e-15,5.6980062650526234e-14,9.7548377952311439e-24,3.7263389477714186e-23,2.4441837182530838e-34,4.6185869933294112e-36
3.8013459765976665e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740252828232,0.11866981273194042,0.022821564007724022,6.5535057794692035e-38,2.7176885129626912e-24,7.4228767211318162e-20,3.0454066166310157e-26,3.9697272906731033e-26,1.0015124498058276e-55,3.8664145604755008e-14,7.6702861298795986e-57,3.8654112403240877e-14,1.7247725300415683e-38,3.6982079301403384e-29,5.8256869721183643e-44,3.5187411030281011e-45,3.5596320458143358e-22,1.1997171936323024e-43,1.5329514512222714e-07,7.3706604312272109e-09,2.7629757068471438e-12,1.9107954379347718e-16,8.7210637634639833e-17,3.0707172624104824e-12,4.4109187623081594e-15,7.3550991624395048e-14,1.613771542250431e-23,5.3681669631028208e-23,5.0647848065735329e-34,9.6805030962970912e-36
4.2468444063796746e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738369861039,0.11866979476645731,0.022821563575822313,1.4047400766919928e-37,4.1938740006161453e-24,9.2497520942558273e-20,5.3053020139549592e-26,5.505167802071485e-26,2.1290044910398644e-55,4.3196657804129855e-14,1.471408236922216e-56,4.3184162008401035e-14,2.6676580398106199e-38,5.7226987681273932e-29,1.1240254239613172e-43,6.7888438480424112e-45,4.9496658517915835e-22,2.0619322634536017e-43,1.7126029071320408e-07,8.2344638272692613e-09,3.0767702983569392e-12,2.1280828556468472e-16,1.0853485701302909e-16,3.4606573591327154e-12,4.9281412583778095e-15,9.2193311261855107e-14,2.5255850673355532e-23,7.4229562081695415e-23,9.7543155582183234e-34,1.880511678362839e-35
4.692342836161683e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736486898831,0.11866977680103009,0.02282156314392066,2.8255631512438811e-37,6.200833603863509e-24,1.1273509417615018e-19,8.7676919838897103e-26,7.3866760457317358e-26,4.2553215398006626e-55,4.7729430495867404e-14,2.6603151003565626e-56,4.7714208295342586e-14,3.9533522611833107e-38,8.4809801239924487e-29,2.0458973823407628e-43,1.2356115955969968e-44,6.6591763575055773e-22,3.3685912773978874e-43,1.8922538042118266e-07,9.098267108339083e-09,3.3885124790941816e-12,2.3439490786174795e-16,1.3211703591687031e-16,3.8567647892240566e-12,5.4419805028473209e-15,1.1289367496189217e-13,3.7798205708989453e-23,9.9308639231628719e-23,1.7719990829531074e-33,3.436314219445935e-35
5.13784126594369e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756734603941613,0.11866975883565876,0.022821562712019062,5.353394652468031e-37,8.8484093236923817e-24,1.3493072769069427e-19,1.3855877636249227e-25,9.6465063466657277e-26,8.0278669557380658e-55,5.2262461983966157e-14,4.5657402551350811e-56,5.2244251270452711e-14,5.6544494874734171e-38,1.2127096518145679e-28,3.5367465169793768e-43,2.1358982085279564e-44,8.7198621718167689e-22,5.2713557636588947e-43,2.0719041424633514e-07,9.9620702744566025e-09,3.6982155715828973e-12,2.5584033320509691e-16,1.579375111869827e-16,4.258999585597582e-12,5.9524589254240639e-15,1.3563873854293376e-13,5.4518728790858383e-23,1.2931133568035147e-22,3.0572132221064308e-33,5.9503249870577344e-35
