Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),C3H5X(156),C3H5X(144),allyl(160),C4H8(202),C4H8X(281),C4H7X(280),C4H7X(203),C4H7(284),C4H7X(335),C4H8(148),C4H8X(439)
0.7279885048153305,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097672073724949,0.099887220666635426,0.0,0.099965269681664276,2.2591837701720848e-27,5.7395162414175997e-06,5.6405341262221393e-27,3.6093297956163379e-05,2.7777206268227924e-28,1.7959660094137554e-06,3.0247298065606634e-10,5.4483118451214447e-12,1.173240526429758e-08,0.0,3.737707195615373e-31,2.9866584637165193e-39,-2.9520559091039093e-28,2.8141297460943202e-10,3.4703202246356519e-05,3.4730318335352559e-05,3.6184185538021239e-10,7.2083871825873925e-05,1.0157494060249719e-11,2.0694675140638423e-10,1.994044799573778e-09,1.2539672344861692e-08,1.6765005078579001e-15,1.8889311882241441e-08,1.0179493291678587e-14,9.7769577610788193e-14,4.8222892232746104e-07,5.176826431146867e-13,1.0508632585294184e-13,4.6021350569233694e-10,1.5988914556135704e-13,3.5612287310750021e-07,8.7630147191258604e-19,3.4042635320254166e-07,4.1913489696951027e-18,4.8324754016855245e-12,2.5978475701917268e-10,9.0255419084811215e-14,2.3708973123602601e-07,6.4212158716806666e-18,7.3151833672736075e-12,6.2737763598738104e-18,6.6814101267815526e-11,2.3212811944394888e-14
0.7287877964422422,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409766899822357,0.099887186884363252,0.0,0.099965269686095315,1.6283723053919259e-27,5.7442239491545331e-06,5.6407939367040719e-27,3.610856397543352e-05,2.7751261096566708e-28,1.7952750043964925e-06,3.0273314033678475e-10,5.4505478514960983e-12,1.1732793153199737e-08,0.0,3.7341195422721829e-31,3.0004300966281129e-39,-3.9173022312398917e-30,2.8132657734500042e-10,3.4703186080603728e-05,3.4730313904327947e-05,3.617025892104525e-10,7.2113419124891401e-05,1.0149423067486784e-11,2.0669756239619999e-10,1.9956801147895711e-09,1.2544974522945267e-08,1.674390226749031e-15,1.888939890808997e-08,1.0179828295848659e-14,9.7739548666285667e-14,4.823608049112221e-07,5.17291595979856e-13,1.0517669810612012e-13,4.6018445132734522e-10,1.5987903097670215e-13,3.5638038222366914e-07,8.7666066938401091e-19,3.4084652510851088e-07,4.1893661434172135e-18,4.830189890245185e-12,2.5987399916399367e-10,9.0286412411066231e-14,2.3750185106200598e-07,6.4208189115979687e-18,7.3146980547183509e-12,6.2733294696281924e-18,6.6836745510395525e-11,2.322067613068488e-14
0.729587088069154,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097665924992642,0.099887153126261286,0.0,0.099965269690523023,1.2400907316368817e-27,5.7489300345048804e-06,5.6410533988225886e-27,3.6123817853662309e-05,2.7725350712042434e-28,1.7945850370528169e-06,3.0299320849121645e-10,5.452782171161809e-12,1.1733180143863119e-08,0.0,3.7305368093962506e-31,3.014202351638077e-39,5.771691120712441e-29,2.8124030134002628e-10,3.4703169926472168e-05,3.4730309476618385e-05,3.6156353216906113e-10,7.2142944134478092e-05,1.0141367686260919e-11,2.0644895930706086e-10,1.9973148661240343e-09,1.2550272482735266e-08,1.6722049317888789e-15,1.8889485782141687e-08,1.0180162521910704e-14,9.7709561867510771e-14,4.8249247115995798e-07,5.1690127821193331e-13,1.052670385477559e-13,4.6015535224228533e-10,1.5986890087340175e-13,3.5663758204690653e-07,8.7701959588891608e-19,3.4126666197496393e-07,4.1873858288890351e-18,4.8279072737848093e-12,2.5996302326587626e-10,9.0317329984534011e-14,2.3791410570147656e-07,6.4204188802943267e-18,7.3142092732286939e-12,6.2728796320565804e-18,6.6859333892694414e-11,2.3228520909934091e-14
0.7303863796960657,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097662854027985,0.099887119392285256,0.0,0.099965269694947401,1.5590606889400697e-27,5.7536344996763526e-06,5.641312513252912e-27,3.6139059613909689e-05,2.7699475046707864e-28,1.7938961046953267e-06,3.032531852430365e-10,5.455014807235765e-12,1.1733566239093393e-08,0.0,3.7269590394836203e-31,3.0279752278998306e-39,-1.7420213920384582e-28,2.8115414630765521e-10,3.4703153783928845e-05,3.473030505222949e-05,3.6142468371296157e-10,7.217244689585184e-05,1.0133327869413821e-11,2.0620094005240729e-10,1.9989490543454293e-09,1.255556623223529e-08,1.6697833122636714e-15,1.8889572505020285e-08,1.0180495972300746e-14,9.7679617114867002e-14,4.8262392164228253e-07,5.1651168769011356e-13,1.0535734722084142e-13,4.6012620872765897e-10,1.5985875535249412e-13,3.568944729812002e-07,8.7737825192817507e-19,3.4168676375799379e-07,4.1854080214627397e-18,4.8256275469626983e-12,2.6005182980465797e-10,9.034817197192679e-14,2.3832649480028107e-07,6.4200157893383518e-18,7.3137170359669055e-12,6.2724268584607026e-18,6.6881866539704715e-11,2.3236346325567394e-14
0.7311856713229774,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097659785325426,0.099887085682390908,0.0,0.0999652696993686,1.6727523915615404e-27,5.7583373468852224e-06,5.6415712806815275e-27,3.61542892792099e-05,2.7673634032619215e-28,1.7932082046357134e-06,3.035130707158148e-10,5.4572457628604714e-12,1.1733951441710864e-08,0.0,3.7233861620581951e-31,3.0417487245674292e-39,-1.551828499517296e-28,2.8106811196120527e-10,3.4703137653066005e-05,3.4730300631051562e-05,3.6128604331442864e-10,7.2201927450158795e-05,1.0125303570643534e-11,2.0595350239753699e-10,2.0005826802155878e-09,1.2560855779533311e-08,1.6674387050720549e-15,1.888965907686323e-08,1.0180828649427263e-14,9.7649714307679236e-14,4.8275515692608285e-07,5.161228222779821e-13,1.0544762416828645e-13,4.6009702108020602e-10,1.5984859451580455e-13,3.5715105543036681e-07,8.7773663800379038e-19,3.42106830413795e-07,4.1834327165427976e-18,4.8233507043427415e-12,2.6014041927072216e-10,9.0378938543834023e-14,2.3873901800455028e-07,6.4196096503998361e-18,7.3132213563382749e-12,6.2719711601484717e-18,6.6904343576153917e-11,2.3244152420997765e-14
0.7319849629498891,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097656718880811,0.099887051996534262,0.0,0.099965269703786566,1.4782830726666255e-27,5.7630385783342838e-06,5.641829701781907e-27,3.6169506872502675e-05,2.7647827602172544e-28,1.7925213341967051e-06,3.0377286503272494e-10,5.4594750411381391e-12,1.1734335754521336e-08,0.0,3.719818202795841e-31,3.0555228407971535e-39,1.3355318013919508e-28,2.8098219801515352e-10,3.4703121533864735e-05,3.4730296213075459e-05,3.6114761043418125e-10,7.2231385838389335e-05,1.011729474205768e-11,2.0570664441652096e-10,2.0022157444999169e-09,1.2566141132602057e-08,1.6653755545602257e-15,1.8889745497901217e-08,1.0181160555721501e-14,9.761985334668801e-14,4.8288617757655543e-07,5.1573467980356427e-13,1.0553786943290205e-13,4.6006778959603184e-10,1.5983841846614861e-13,3.5740732979762247e-07,8.7809475461411911e-19,3.4252686189893799e-07,4.181459909536217e-18,4.821076740628885e-12,2.6022879215518592e-10,9.0409629870903929e-14,2.3915167496148791e-07,6.4192004751612486e-18,7.3127222476474091e-12,6.2715125485215387e-18,6.6926765127046769e-11,2.3251939239660534e-14
0.7327842545768009,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097653654689993,0.099887018334671451,0.0,0.099965269708201243,1.403911702390976e-27,5.7677381962187242e-06,5.6420877772308804e-27,3.6184712416678931e-05,2.7622055687810872e-28,1.791835490714122e-06,3.040325683167343e-10,5.4617026451369272e-12,1.1734719180300646e-08,0.0,3.7162551490854893e-31,3.0692975757465104e-39,1.445272102138642e-28,2.8089640418487693e-10,3.4703105426189171e-05,3.4730291798399775e-05,3.6100938452107424e-10,7.2260822101462172e-05,1.0109301335810691e-11,2.0546036424959887e-10,2.0038482479699624e-09,1.2571422299310167e-08,1.6632739927718649e-15,1.8889831768893924e-08,1.0181491693626252e-14,9.7590034134009997e-14,4.8301698415750923e-07,5.1534725811846615e-13,1.0562808305747026e-13,4.6003851456208676e-10,1.5982822730445016e-13,3.5766329648588497e-07,8.7845260225478161e-19,3.4294685817018768e-07,4.1794895958141501e-18,4.8188056506281391e-12,2.6031694893512981e-10,9.0440246118708897e-14,2.3956446531885418e-07,6.4187882750964588e-18,7.312219722841958e-12,6.2710510348637421e-18,6.6949131317103844e-11,2.325970682481732e-14
0.7335835462037126,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097650592748845,0.099886984696758704,0.0,0.099965269712612645,1.4570048169061619e-27,5.7724362027371201e-06,5.6423455077056383e-27,3.6199905934567723e-05,2.7596318222193184e-28,1.7911506715326929e-06,3.0429218069055119e-10,5.4639285779518919e-12,1.1735101721817011e-08,0.0,3.7126969631390643e-31,3.0830729285744593e-39,1.4671514546132867e-32,2.8081073018659057e-10,3.4703089330045839e-05,3.4730287386994635e-05,3.6087136504337383e-10,7.2290236280170343e-05,1.0101323305955603e-11,2.0521465974804558e-10,2.0054801913878869e-09,1.257669928761016e-08,1.6608518492453388e-15,1.8889917890577818e-08,1.0181822065532558e-14,9.7560256570758177e-14,4.8314757723100175e-07,5.1496055513440657e-13,1.0571826508463333e-13,4.600091962626218e-10,1.5981802112914778e-13,3.5791895589767984e-07,8.7881018142210833e-19,3.4336681918455407e-07,4.1775217707930439e-18,4.8165374290245711e-12,2.604048900848261e-10,9.0470787452096534e-14,2.3997738872511088e-07,6.4183730616584089e-18,7.3117137949935159e-12,6.2705866303360256e-18,6.6971442270538255e-11,2.3267455219648015e-14
0.7343828378306243,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097647533053237,0.099886951082752279,0.0,0.099965269717020827,1.4077663751761891e-27,5.7771326000765995e-06,5.6426028938774357e-27,3.6215087448908708e-05,2.7570615138219642e-28,1.7904668740075947e-06,3.0455170227650989e-10,5.4661528426737135e-12,1.1735483381841335e-08,0.0,3.7091436423858618e-31,3.096848898442109e-39,-2.4677857695538402e-31,2.807251757379292e-10,3.4703073245474759e-05,3.4730282978797175e-05,3.6073355147562838e-10,7.2319628415156077e-05,1.0093360605593779e-11,2.0496952894323312e-10,2.0071115755092573e-09,1.2581972105448932e-08,1.6585936127265458e-15,1.8890003862921022e-08,1.0182151673822624e-14,9.7530520558235435e-14,4.8327795735654621e-07,5.1457456872354538e-13,1.0580841555688946e-13,4.5997983498934911e-10,1.5980780004088601e-13,3.5817430843494702e-07,8.7916749261115704e-19,3.4378674489940031e-07,4.1755564298879186e-18,4.8142720704587435e-12,2.604926160916967e-10,9.0501254040532349e-14,2.4039044482973444e-07,6.4179548463292636e-18,7.3112044772382327e-12,6.2701193461001268e-18,6.699369811058298e-11,2.3275184467010666e-14
0.735182129457536,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097644475599075,0.099886917492608765,0.0,0.099965269721425817,1.5937197583538229e-27,5.7818273904162471e-06,5.6428599364143666e-27,3.623025698236619e-05,2.7544946368987966e-28,1.7897840955028947e-06,3.0481113319662787e-10,5.4683754423611405e-12,1.1735864163127213e-08,0.0,3.7055951960999324e-31,3.1106254845123902e-39,5.8148983335401849e-31,2.8063974055738749e-10,3.4703057172425109e-05,3.4730278573829038e-05,3.6059594328288369e-10,7.2348998546931928e-05,1.0085413188246962e-11,2.0472496986286411e-10,2.00874240109371e-09,1.2587240760679276e-08,1.6563699469968023e-15,1.8890089686487773e-08,1.0182480520892956e-14,9.7500825998871062e-14,4.8340812509151528e-07,5.1418929677536528e-13,1.0589853451666049e-13,4.5995043102986246e-10,1.5979756413988657e-13,3.5842935449914355e-07,8.7952453631394971e-19,3.4420663527238849e-07,4.1735935685539894e-18,4.8120095697300008e-12,2.6058012743751803e-10,9.0531646051367619e-14,2.4080363328306272e-07,6.4175336406000124e-18,7.310691782629025e-12,6.2696491933919912e-18,6.7015898961096141e-11,2.3282894609922837e-14
0.7359814210844478,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097641420382257,0.099886883926284739,0.0,0.099965269725827532,1.7253926485830515e-27,5.7865205759311893e-06,5.6431166359840751e-27,3.6245414557541848e-05,2.7519311847768147e-28,1.7891023333921024e-06,3.0507047357265907e-10,5.4705963800717917e-12,1.173624406841115e-08,0.0,3.7020516208645081e-31,3.1244026859497363e-39,-1.5430479575690286e-31,2.8055442436408148e-10,3.4703041110875869e-05,3.4730274172084309e-05,3.6045853993579158e-10,7.2378346715898644e-05,1.0077481007623145e-11,2.0448098053528587e-10,2.0103726688972591e-09,1.2592505261154447e-08,1.6541346686584238e-15,1.8890175361758307e-08,1.0182808609115665e-14,9.7471172795038712e-14,4.8353808099150603e-07,5.1380473719392318e-13,1.0598862200626572e-13,4.5992098466671036e-10,1.5978731352428917e-13,3.5868409449132369e-07,8.79881313021626e-19,3.4462649026142889e-07,4.1716331822261029e-18,4.8097499215775807e-12,2.6066742459768256e-10,9.0561963649786332e-14,2.412169537361513e-07,6.417109455826093e-18,7.3101757240967889e-12,6.2691761832965967e-18,6.703804494569899e-11,2.3290585691338925e-14
0.7367807127113595,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097638367398694,0.099886850383736986,0.0,0.09996526973022607,1.7293888698967256e-27,5.7912121587927313e-06,5.6433729932536519e-27,3.6260560196975886e-05,2.7493711508001563e-28,1.7884215850582136e-06,3.0532972352609891e-10,5.472815658855025e-12,1.1736623100420739e-08,0.0,3.6985129016036868e-31,3.1381805019200725e-39,-3.1860035239464303e-32,2.8046922687803363e-10,3.4703025060806115e-05,3.4730269773557098e-05,3.6032134090691599e-10,7.2407672962347631e-05,1.0069564017635049e-11,2.042375589964225e-10,2.0120023796745937e-09,1.2597765614706351e-08,1.651910220481838e-15,1.8890260889145337e-08,1.0183135940855131e-14,9.7441560849427193e-14,4.8366782561037204e-07,5.1342088788873536e-13,1.0607867806793454e-13,4.5989149618189798e-10,1.5977704829204444e-13,3.5893852881213849e-07,8.8023782322399554e-19,3.4504630982467354e-07,4.1696752663406115e-18,4.8074931207421826e-12,2.6075450804808886e-10,9.0592207001148073e-14,2.4163040584075814e-07,6.416682303323266e-18,7.3096563145260287e-12,6.268700326858144e-18,6.7060136187125535e-11,2.3298257753905006e-14
0.7375800043382712,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097635316644322,0.099886816864922359,0.0,0.099965269734621373,1.6874770956370568e-27,5.7959021411674329e-06,5.6436290088884668e-27,3.6275693923143435e-05,2.7468145283307715e-28,1.7877418478938408e-06,3.0558888317816854e-10,5.4750332817515037e-12,1.1737001261874547e-08,0.0,3.6949790227035544e-31,3.1519589315908919e-39,1.2170285288188273e-33,2.8038414782033162e-10,3.4703009022195029e-05,3.4730265378241559e-05,3.6018434567075917e-10,7.2436977326455559e-05,1.0061662172377378e-11,2.0399470329174373e-10,2.0136315341787512e-09,1.260302182914429e-08,1.6496922058199341e-15,1.8890346269087879e-08,1.0183462518467917e-14,9.7411990065095483e-14,4.837973595001183e-07,5.1303774677751125e-13,1.0616870274380104e-13,4.5986196585725433e-10,1.597667685410423e-13,3.5919265786181053e-07,8.8059406740947475e-19,3.4546609392053089e-07,4.1677198163620752e-18,4.8052391619971365e-12,2.6084137826501508e-10,9.0622376270944398e-14,2.4204398924938713e-07,6.4162521943871213e-18,7.3091335667776761e-12,6.2682216351000318e-18,6.7082172807765407e-11,2.3305910840147541e-14
0.7391785875920945,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097629221806921,0.099886749898320595,0.0,0.099965269743402418,1.4273084755273976e-27,5.8052773130948917e-06,5.64414001790374e-27,3.630592572523941e-05,2.7417114914536281e-28,1.7863853966920654e-06,3.0610693206164848e-10,5.4794635720016793e-12,1.1737754983930348e-08,0.0,3.6879257468472376e-31,3.1795176287121959e-39,4.3932394777731455e-33,2.8021434387900207e-10,3.4702976979265684e-05,3.4730256597222096e-05,3.5991096448427875e-10,7.2495520567757618e-05,1.004590373339038e-11,2.0351068161103835e-10,2.0168881773700717e-09,1.261352187179723e-08,1.6452720645802395e-15,1.8890516588371288e-08,1.0184113420688729e-14,9.735297159413637e-14,4.8405579729062209e-07,5.1227358085166351e-13,1.0634865810616547e-13,4.5980278080693757e-10,1.5974616587124909e-13,3.5970000174637296e-07,8.8130575967616071e-19,3.4630555554505612e-07,4.1638162960172606e-18,4.8007397499095742e-12,2.6101448089479318e-10,9.0682493224767182e-14,2.4287154859263301e-07,6.4153831521974062e-18,7.3080781079654446e-12,6.2672557895252087e-18,6.7126082675788355e-11,2.3321160253609379e-14
0.7407771708459179,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097623135837712,0.099886683026136916,0.0,0.099965269752170655,1.2721397011139185e-27,5.8146461089399857e-06,5.6446496683118613e-27,3.633611014229154e-05,2.7366220214050564e-28,1.7850329591184246e-06,3.0662462118722212e-10,5.4838872749695284e-12,1.1738505256100047e-08,0.0,3.6808917139246716e-31,3.2070787706860623e-39,-1.1363361219937375e-33,2.800450103274096e-10,3.4702944981922215e-05,3.4730247828979297e-05,3.5963839221081077e-10,7.2553976758864039e-05,1.0030205327210299e-11,2.0302890003333267e-10,2.0201426044586607e-09,1.262400545112225e-08,1.6408736696140107e-15,1.8890686323051821e-08,1.0184761334433678e-14,9.7294116613103414e-14,4.8431339874106327e-07,5.115122229280428e-13,1.0652848842846922e-13,4.5974343173856256e-10,1.5972550628696925e-13,3.6020612933793465e-07,8.8201639370038832e-19,3.4714487480754138e-07,4.1599225850716794e-18,4.796251643689835e-12,2.6118673626839641e-10,9.0742315825162574e-14,2.4369962900130954e-07,6.4145024188063553e-18,7.3070094496191763e-12,6.2662787339633779e-18,6.7169775524659768e-11,2.3336334270467501e-14
0.7423757540997412,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097617058704546,0.099886616248030677,0.0,0.099965269760926137,1.2600481516157611e-27,5.8240085458451996e-06,5.6451579653650024e-27,3.6366247351701049e-05,2.7315460657344392e-28,1.7836845146549465e-06,3.0714195151453445e-10,5.488304414661091e-12,1.1739252099727438e-08,0.0,3.6738768528719679e-31,3.2346423509106703e-39,-7.6563075455572038e-35,2.7987614496737601e-10,3.4702913029999899e-05,3.4730239073466835e-05,3.5936662471512404e-10,7.2612346216968982e-05,1.0014566593366943e-11,2.0254934323872205e-10,2.0233948214027854e-09,1.2634472628759817e-08,1.6364985699484613e-15,1.88908554765403e-08,1.0185406278204266e-14,9.7235424357980347e-14,4.8457016819940763e-07,5.1075365664991366e-13,1.0670819404426597e-13,4.5968392085063557e-10,1.5970479055182178e-13,3.607110438223326e-07,8.8272597333818847e-19,3.4798405138468854e-07,4.156038647544925e-18,4.7917748018736083e-12,2.6135814814682007e-10,9.0801845378955025e-14,2.4452822772306418e-07,6.4136100830784048e-18,7.3059276929154033e-12,6.2652905551326591e-18,6.7213252324146384e-11,2.3351433227683963e-14
0.7439743373535646,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097610990375459,0.099886549563663329,0.0,0.099965269769668977,1.2984701755682212e-27,5.8333646408704411e-06,5.645664914286973e-27,3.6396337529820407e-05,2.7264835722784054e-28,1.7823400429324398e-06,3.0765892399879519e-10,5.4927150149427524e-12,1.1739995535984082e-08,0.0,3.6668810889132522e-31,3.2622083628097476e-39,8.923637676618998e-35,2.7970774561532001e-10,3.4702881123335055e-05,3.4730230330638705e-05,3.5909565789197258e-10,7.2670629257421716e-05,9.9989871743387793e-12,2.0207199604561766e-10,2.0266448341320122e-09,1.2644923465985983e-08,1.6321458891296855e-15,1.8891024052220648e-08,1.0186048270352653e-14,9.7176894069824477e-14,4.8482610998388727e-07,5.0999786579068121e-13,1.0688777528556779e-13,4.5962425031974989e-10,1.5968401942181326e-13,3.6121474837831875e-07,8.8343450242316631e-19,3.4882308495730747e-07,4.1521644476195085e-18,4.7873091831843242e-12,2.6152872027315702e-10,9.0861083186747665e-14,2.4535734201767367e-07,6.4127062332349726e-18,7.3048329382953521e-12,6.2642913391179861e-18,6.7256514038891887e-11,2.336645746044055e-14
0.7455729206073879,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097604930818672,0.099886482972698212,0.0,0.09996526977839916,1.3217678200886366e-27,5.8427144109942349e-06,5.6461705202734251e-27,3.6426380851964122e-05,2.7214344891580194e-28,1.7809995237291764e-06,3.0817553959081691e-10,5.4971190995426214e-12,1.1740735585870384e-08,0.0,3.6599043445026775e-31,3.2897767998323812e-39,3.101989471105288e-34,2.7953981010213523e-10,3.470284926176491e-05,3.4730221600449092e-05,3.5882548766583074e-10,7.2728826193744508e-05,9.9834667155229976e-12,2.0159684340920343e-10,2.0298926485476164e-09,1.2655358023716135e-08,1.6278154230556402e-15,1.889119205344875e-08,1.0186687329082587e-14,9.7118524994724087e-14,4.8508122838331376e-07,5.0924483425273653e-13,1.0706723248285831e-13,4.5956442230034933e-10,1.596631936452553e-13,3.6171724617756235e-07,8.8414198476671544e-19,3.4966197521026527e-07,4.1482999496334627e-18,4.7828547465245912e-12,2.6169845637188745e-10,9.0920030542675567e-14,2.4618696915695925e-07,6.4117909568617321e-18,7.303725285473862e-12,6.263281171379321e-18,6.72995616288382e-11,2.3381407302285128e-14
0.7471715038612112,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097598880002599,0.099886416474800566,0.0,0.099965269787116742,1.3217540809189222e-27,5.8520578731142701e-06,5.6466747884916465e-27,3.6456377492417043e-05,2.7163987647764297e-28,1.7796629369695532e-06,3.0869179923704438e-10,5.5015166920516525e-12,1.1741472270216665e-08,0.0,3.6529465436069173e-31,3.3173476554528672e-39,-1.5117129880905975e-35,2.7937233627300552e-10,3.4702817445127607e-05,3.4730212882852474e-05,3.5855610999062297e-10,7.2786937337647662e-05,9.9680048652051071e-12,2.0112387041989006e-10,2.0331382705227825e-09,1.2665776362507874e-08,1.6235070885405022e-15,1.8891359483553794e-08,1.018732347245035e-14,9.706031638373433e-14,4.8533552765732896e-07,5.0849454606614478e-13,1.0724656596510296e-13,4.5950443892453988e-10,1.5964231396269946e-13,3.622185403846389e-07,8.8484842415820163e-19,3.5050072183244433e-07,4.144445118076331e-18,4.7784114509715778e-12,2.618673601485977e-10,9.0978688734308034e-14,2.4701710642472432e-07,6.4108643409051225e-18,7.3026048334354622e-12,6.2622601367483304e-18,6.7342396049165416e-11,2.3396283085110812e-14
0.7503686703688579,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097586804467089,0.099886283756878483,0.0,0.099965269804514353,1.2160860760463417e-27,5.8707259405314217e-06,5.6476793321519545e-27,3.6516231420285218e-05,2.7063671872422597e-28,1.7770014812012003e-06,3.0972325445620347e-10,5.5102924944810031e-12,1.1742935624771451e-08,0.0,3.6390874741356174e-31,3.3724965965099982e-39,1.3414543931549521e-35,2.7903876511843368e-10,3.4702753946008809e-05,3.4730195485257499e-05,3.5801971625429904e-10,7.2902903486051762e-05,9.9372555974709719e-12,2.0018440441142884e-10,2.0396229605046587e-09,1.268656462373275e-08,1.6149560362315622e-15,1.8891692643577843e-08,1.0188587084596939e-14,9.6944377582911388e-14,4.8584168572311837e-07,5.0700213649793297e-13,1.0760486309277624e-13,4.5938401452302229e-10,1.5960039580389963e-13,3.6321753064503542e-07,8.8625818913322861e-19,3.5217778295985744e-07,4.1367643129703529e-18,4.7695581203739184e-12,2.6220268546597286e-10,9.1095142742879164e-14,2.4867890054052567e-07,6.4089774348590255e-18,7.3003259240250529e-12,6.2601858030201145e-18,6.7427429177409887e-11,2.342581379284294e-14
0.7535658368765046,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097574763519783,0.099886151407257512,0.0,0.099965269821862129,1.1684797382121764e-27,5.8893689767035625e-06,5.6486785860465272e-27,3.657590068740724e-05,2.696388432470389e-28,1.7743555178926057e-06,3.1075329714148777e-10,5.5190426082542945e-12,1.1744385762959074e-08,0.0,3.6253032997426985e-31,3.4276551342750476e-39,1.9420564927856648e-34,2.7870701519447011e-10,3.4702690624702433e-05,3.4730178137494794e-05,3.574864448928338e-10,7.3018530160589757e-05,9.9067366140681106e-12,1.992534813914579e-10,2.0460989505070268e-09,1.2707288727068874e-08,1.6064914028546259e-15,1.8892023558398452e-08,1.0189839248353572e-14,9.682907177360282e-14,4.8634461768372443e-07,5.0552051183113001e-13,1.0796266927029902e-13,4.5926299373869663e-10,1.5955827071927974e-13,3.6421174433374149e-07,8.8766382722885889e-19,3.5385426592944335e-07,4.1291217512622133e-18,4.7607488675161836e-12,2.6253472550152346e-10,9.121045538497746e-14,2.503427028730762e-07,6.4070461980721563e-18,7.2979969875463941e-12,6.2580690042009997e-18,6.7511620968721025e-11,2.3455052205301514e-14
0.7567630033841513,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2409756275691437,0.099886019423327893,0.0,0.099965269839160403,1.2190140266245391e-27,5.9079871139499925e-06,5.6496725905153215e-27,3.6635386651795505e-05,2.6864620976455708e-28,1.7717248915601392e-06,3.1178193470996377e-10,5.527767217266932e-12,1.1745822845481587e-08,0.0,3.6115934360682793e-31,3.482823217437074e-39,1.0770533540639475e-34,2.7837706976521481e-10,3.4702627479946712e-05,3.4730160839209499e-05,3.5695626456976034e-10,7.3133819791102087e-05,9.8764452022771301e-12,1.9833098680057369e-10,2.0525662865205052e-09,1.2727949144375328e-08,1.5981119688352763e-15,1.8892352253703554e-08,1.019108010301952e-14,9.6714393138950954e-14,4.8684435658980398e-07,5.0404954877254011e-13,1.0831998707569475e-13,4.5914139285679038e-10,1.5951594436518939e-13,3.6520120651072862e-07,8.8906536798391377e-19,3.5553016839284063e-07,4.1215171543362767e-18,4.7519833713157497e-12,2.6286350924061768e-10,9.1324636732039627e-14,2.5200849211849194e-07,6.405071303648326e-18,7.2956187902020611e-12,6.255910396853491e-18,6.7594978892667055e-11,2.3484000917904931e-14
0.7599601698917979,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24097550784407348,0.099885887802509538,0.0,0.099965269856409578,1.2764761842110005e-27,5.9265804833445202e-06,5.6506613854656806e-27,3.6694690655744839e-05,2.676587784278953e-28,1.7691094489302979e-06,3.1280917451142921e-10,5.5364665033195608e-12,1.174724703048303e-08,0.0,3.597957298530791e-31,3.5380007950760297e-39,2.1921423366118294e-34,2.7804891231221522e-10,3.4702564510494211e-05,3.4730143590050814e-05,3.564291443940462e-10,7.3248774779753864e-05,9.8463786928286417e-12,1.9741680810324901e-10,2.0590250141028088e-09,1.2748546342049733e-08,1.5898164619393971e-15,1.8892678754771401e-08,1.0192309785676081e-14,9.6600335937677063e-14,4.8734093504768014e-07,5.0258912595205498e-13,1.0867681906360506e-13,4.5901922783077888e-10,1.5947342228272768e-13,3.6618594212142474e-07,8.9046284060077673e-19,3.5720548806218407e-07,4.1139502459733695e-18,4.7432613134511031e-12,2.6318906538032185e-10,9.1437696755316e-14,2.5367624715913973e-07,6.4030534149715764e-18,7.2931920870892187e-12,6.2537106279855763e-18,6.7677510344225825e-11,2.3512662500151186e-14
