Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50),CO2X(24),CH4OX(57),HOCOX(184),COX(47)
2.6934133912358846e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18171756333040062,0.090013148525782863,0.090345770167770054,4.2244122524738718e-05,0.011965958621798891,0.00051443200302812083,8.8251125976802621e-10,6.386199379329047e-16,3.0898853827062846e-21,2.0074067647420336e-10,2.4139969769829598e-28,6.5879558481976743e-14,3.0878634584814126e-22,5.6859850853323587e-09,8.3915633951892323e-24,5.7109825834760351e-26,8.2935924720649794e-10,5.9049495892704378e-24,0.003132291961074059,8.8900630851541732e-07,4.6557369241476207e-10,0.00015535907621850727,1.3151104908326617e-11,0.00014740760735436047,0.00047987802459833692,1.5391430365419556e-08,0.0010720781640852037,5.2448491030321416e-06,0.0061850211464452203,3.469965975002638e-10,3.2719077256510683e-10,6.8897182100851721e-10,3.8814902101861805e-14,1.0590031372676948e-12
2.708846637332884e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1816778018207158,0.089978621858593844,0.090290740719965623,4.2744585615778048e-05,0.012033125647162095,0.00051436032674299188,8.8787199866082465e-10,6.4206451052866135e-16,3.1270334921258744e-21,2.006584900791486e-10,2.4550106047770397e-28,6.5874939620176722e-14,3.1224417306432325e-22,5.7156242442857386e-09,8.4424219859436203e-24,5.7782206637359563e-26,8.2915621054600376e-10,6.0070732796126134e-24,0.0031304052912172367,8.8854015702659453e-07,4.6529345718101005e-10,0.00015531425869855152,1.3145378130741633e-11,0.00014735368583700182,0.00047973591518982081,1.5383775557014781e-08,0.0010778606741584319,5.2429708606439604e-06,0.0062211300084852516,3.4899808252353228e-10,3.2994149605331095e-10,6.9242206289892616e-10,3.9030631260040663e-14,1.065203011533279e-12
2.7242798834298834e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18163807780920757,0.089944122941861576,0.090235754882002889,4.3247709393630353e-05,0.012100239949772475,0.00051428868630925303,8.9323022170764579e-10,6.4550560691004072e-16,3.1643825666730965e-21,2.005763429316973e-10,2.4964651054711736e-28,6.5870323166328633e-14,3.1571911688435647e-22,5.7452308903423896e-09,8.4932495205135133e-24,5.8458031763441814e-26,8.2895324523473431e-10,6.1103370058744724e-24,0.003128520758475143,8.8807444040504602e-07,4.6501353919609913e-10,0.00015526948408906637,1.313965625165651e-11,0.00014729980591224616,0.00047959390249662442,1.5376127480870764e-08,0.0010836360520447843,5.2410943849988158e-06,0.0062572061839937599,3.5099746550160719e-10,3.3269969766064028e-10,6.9586692169020785e-10,3.9246033433664782e-14,1.0713972740238876e-12
2.7397131295268828e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18159839123938123,0.089909651737353047,0.090180812598901205,4.3753488541064421e-05,0.012167301595747001,0.00051421708593594431,8.9858593022397617e-10,6.489432315924359e-16,3.2019322507248732e-21,2.0049423507026935e-10,2.5383623690944499e-28,6.5865709369000894e-14,3.1921114324509773e-22,5.7748050727012559e-09,8.5440460553516248e-24,5.9137292831371413e-26,8.2875035143545497e-10,6.2147463916239947e-24,0.0031266383591684642,8.8760915795110858e-07,4.6473393794692048e-10,0.00015522475289271345,1.3133939460800977e-11,0.00014724596918949071,0.00047945199006128609,1.536848613071274e-08,0.0010894043101462626,5.2392197166822924e-06,0.0062932497150483737,3.5299475069456717e-10,3.3546535549806222e-10,6.9930640796269362e-10,3.9461109138018731e-14,1.0775859319421583e-12
2.7551463756238822e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18155874205486702,0.089875208206910279,0.090125913815511965,4.4261917751813925e-05,0.012234310651328082,0.000514145529608052,9.0393912556445586e-10,6.5237738908449974e-16,3.2396821896623408e-21,2.0041216652934181e-10,2.5807042786911294e-28,6.5861098463591e-14,3.2272021813966123e-22,5.804346840469703e-09,8.5948116463016963e-24,5.9819981482693782e-26,8.2854752929707562e-10,6.3203070492338476e-24,0.0031247580896264821,8.8714430896629704e-07,4.6445465291987422e-10,0.00015518006558201588,1.31282279372189e-11,0.00014719217718777802,0.00047931018122712683,1.5360851500055876e-08,0.0010951654608583928,5.23734689396451e-06,0.0063292606439214983,3.5498994233284136e-10,3.3823844774235216e-10,7.0274053227151931e-10,3.9675858888683347e-14,1.0837689925253488e-12
2.7705796217208817e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18151913019941973,0.089840792312450596,0.090071058476533669,4.4772991730567294e-05,0.012301267182870163,0.00051407402109821107,9.092898091206687e-10,6.5580808388806935e-16,3.2776320298621228e-21,2.0033013733966025e-10,2.6234927103375743e-28,6.5856490673012816e-14,3.2624630761728284e-22,5.8338562426632264e-09,8.645546348616147e-24,6.050608938202418e-26,8.2834477895539181e-10,6.4270245798998841e-24,0.0031228799461870621,8.8667989275332953e-07,4.6417568360095216e-10,0.00015513542260094451,1.3122521849833981e-11,0.0001471384313405957,0.00047916847914887561,1.5353223582217126e-08,0.0011009195165690652,5.2354759529212255e-06,0.0063652390130651288,3.5698304461887711e-10,3.4101895263578771e-10,7.0616930514663385e-10,3.9890283201516563e-14,1.0899464630426551e-12
2.786012867817881e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18147955561691764,0.089806404015965943,0.090016246526525942,4.5286705192956235e-05,0.01236817125682702,0.00051400256397779454,9.1463798231905147e-10,6.5923532049809387e-16,3.3157814186878576e-21,2.0024814752843834e-10,2.666729533159139e-28,6.5851886208347309e-14,3.2978937778318583e-22,5.8633333282051736e-09,8.6962502169733464e-24,6.1195608216937703e-26,8.2814210053378269e-10,6.5349045736595605e-24,0.0031210039251966435,8.8621590861598712e-07,4.6389702947576366e-10,0.00015509082436640878,1.3116821357988317e-11,0.00014708473300043147,0.00047902688680271478,1.5345602370323893e-08,0.001106666489657449,5.2336069275488515e-06,0.0064011848650964874,3.5897406172789277e-10,3.4380684848550597e-10,7.0959273709281152e-10,4.0104382592585749e-14,1.0961183507926406e-12
2.8014461139148805e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.181440018251362,0.089772043279522998,0.089961477909922871,4.5803052865543589e-05,0.012435022939739774,0.00051393116162741612,9.199836466189136e-10,6.6265910340256876e-16,3.3541300044819723e-21,2.0016619711954695e-10,2.7104166093470232e-28,6.5847285269459242e-14,3.3334939479844719e-22,5.8927781459265051e-09,8.7469233054943623e-24,6.1888529697861539e-26,8.2793949414387102e-10,6.643952609410358e-24,0.0031191300230101761,8.8575235585926508e-07,4.6361869002968312e-10,0.00015504627126968938,1.3111126611950585e-11,0.0001470310834430636,0.00047888540699580367,1.5337987857328514e-08,0.0011124063924929143,5.2317398498749091e-06,0.0064370982427844198,3.6096299780728279e-10,3.4660211366297244e-10,7.1301083858966556e-10,4.0318157578004585e-14,1.1022846631009028e-12
2.81687936001188e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18140051804687643,0.089737710065262835,0.089906752571045689,4.6322029485810144e-05,0.012501822298225567,0.00051385981724688266,9.2532680351056193e-10,6.6607943708247315e-16,3.3926774365577018e-21,2.0008428613369353e-10,2.7545557941750933e-28,6.5842688045581717e-14,3.3692632487986541e-22,5.9221907445655686e-09,8.7975656677594671e-24,6.2584845557968854e-26,8.2773695988615294e-10,6.7541742549281136e-24,0.0031172582359910951,8.8528923378947243e-07,4.6334066474793634e-10,0.00015500176367779124,1.3105437753394733e-11,0.00014697748387162689,0.00047874404237528765,1.5330380036019362e-08,0.0011181392374340661,5.2298747500608337e-06,0.0064729791890365687,3.6294985697851097e-10,3.4940472660386961e-10,7.164236200916668e-10,4.0531608673954434e-14,1.1084454073178221e-12
2.8323126061088793e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18136105494770613,0.08970340433540086,0.089852070454114474,4.6843629802140763e-05,0.012568569398966773,0.00051378853386462313,9.3066745451352949e-10,6.6949632601171441e-16,3.43142336519133e-21,2.0000241458859129e-10,2.7991489360166554e-28,6.5838094715869729e-14,3.4052013429982983e-22,5.9515711727679155e-09,8.8481773568244017e-24,6.3284547553073821e-26,8.2753449785059157e-10,6.8655750668853521e-24,0.0031153885605113086,8.8482654171397499e-07,4.6306295311557703e-10,0.00015495730193470204,1.3099754915857599e-11,0.00014692393542048367,0.00047860279543680145,1.532277889902549e-08,0.0011238650368278369,5.2280116564992858e-06,0.0065088277468872292,3.6493464333817953e-10,3.5221466580736624e-10,7.1983109202816505e-10,4.0744736396634906e-14,1.1146005908163509e-12
2.8477458522058787e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18132162889821721,0.089669126052226558,0.089797431503259653,4.7367848573809584e-05,0.012635264308700909,0.00051371731434662156,9.3600560117489653e-10,6.7290977465707286e-16,3.4703674416146603e-21,1.9992058249912001e-10,2.8441978763612006e-28,6.5833505449924522e-14,3.4413078938619045e-22,5.9809194790861203e-09,8.8987584252359101e-24,6.3987627461528744e-26,8.2733210811717373e-10,6.978160590869531e-24,0.0031135209929511651,8.8436427894134961e-07,4.6278555461763283e-10,0.00015491288636261281,1.3094078225170864e-11,0.00014687043915886038,0.00047846166853254336,1.5315184438829953e-08,0.0011295838030085852,5.2261505959085306e-06,0.006544643959485852,3.6691736095665091e-10,3.550319098355554e-10,7.2323326480341159e-10,4.095754126206479e-14,1.1207502209900628e-12
2.863179098302878e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18128223984289649,0.089634875178103257,0.089742835662532536,4.7894680570964641e-05,0.012701907094211014,0.00051364616140488065,9.4134124506769961e-10,6.7631978747815334e-16,3.5095093180076992e-21,1.9983878987747782e-10,2.889704449831105e-28,6.5828920408290967e-14,3.4775825652212985e-22,6.0102357119796494e-09,8.9493089250470466e-24,6.4694077084122679e-26,8.2712979075644975e-10,7.091936361401287e-24,0.0031116555296993964,8.8390244478163215e-07,4.6250846873921751e-10,0.00015486851726307608,1.3088407799865456e-11,0.00014681699609428821,0.00047832066387891946,1.5307596647782046e-08,0.001135295548297274,5.2242915934198653e-06,0.0065804278700862086,3.6889801388016592e-10,3.5785643731368206e-10,7.2663014879658812e-10,4.1170023786167039e-14,1.1268943052512749e-12
2.8786123443998776e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18124288772635017,0.089600651675468046,0.089688282875915404,4.8424120574611801e-05,0.012768497822316545,0.00051357507760544339,9.4667438778943024e-10,6.7972636892734043e-16,3.5488486474915482e-21,1.9975703673332504e-10,2.9356704841982987e-28,6.5824339742928664e-14,3.5140250214603461e-22,6.0395199198147193e-09,8.9998289078324408e-24,6.5403888243981385e-26,8.2692754583003509e-10,7.2069079019526061e-24,0.0031097921671531157,8.834410385459052e-07,4.622316949654416e-10,0.00015482419491806484,1.3082743751560588e-11,0.00014676360717589819,0.00047817978356374022,1.5300015518097026e-08,0.0011410002850007304,5.2224346726596529e-06,0.0066161795220361173,3.7087660613255635e-10,3.6068822692924485e-10,7.3002175436183501e-10,4.1382184484740272e-14,1.1330328510291309e-12
2.894045590496877e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18120357249330399,0.08956645550683151,0.089633773087331031,4.895616337659779e-05,0.012835036559864829,0.00051350406537599078,9.5200503096061073e-10,6.8312952344975471e-16,3.5883850841214871e-21,1.996753230739206e-10,2.9820978004008913e-28,6.5819763597657634e-14,3.5506349275136968e-22,6.0687721508642017e-09,9.0503184247025488e-24,6.6117052786468712e-26,8.2672537339108126e-10,7.3230807249649642e-24,0.0031079309017177943,8.8298005954638341e-07,4.619552327815536e-10,0.00015477991959100997,1.3077086185331915e-11,0.00014671027329750646,0.00047803902955306592,1.5292441041867575e-08,0.0011466980254108815,5.2205798558301481e-06,0.0066518989587677543,3.7285314171273788e-10,3.6352725743124022e-10,7.3340809182828176e-10,4.1594023873174905e-14,1.1391658657679702e-12
2.9094788365938764e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18116429408860221,0.089532286634777636,0.08957930624065169,4.9490803779593091e-05,0.012901523373722938,0.00051343312701304232,9.5733317622344544e-10,6.8652925548321494e-16,3.6281182828802672e-21,1.9959364890425083e-10,3.0289882125597608e-28,6.5815192108581956e-14,3.5874119488655196e-22,6.0979924533075308e-09,9.1007775263176947e-24,6.6833562579089875e-26,8.2652327348473567e-10,7.4404603318674289e-24,0.0031060717298072066,8.8251950709693758e-07,4.6167908167310626e-10,0.00015473569152780041,1.3071435200052273e-11,0.00014665699530051852,0.00047789840369770188,1.52848732110798e-08,0.001152388781804063,5.2187271637840612e-06,0.006687586223788464,3.7482762459697207e-10,3.6637350763099042e-10,7.3678917150008203e-10,4.1805542466644908e-14,1.1452933569257799e-12
2.9249120826908758e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18112505245720723,0.08949814502196346,0.089524882279707702,5.0028036597074068e-05,0.012967958330770012,0.00051336226468878116,9.6265882524054588e-10,6.8992556945820309e-16,3.6680478996715774e-21,1.9951201422715192e-10,3.0763435279951101e-28,6.581062540449043e-14,3.6243557515482662e-22,6.1271808752306314e-09,9.1512062629024308e-24,6.755340951139574e-26,8.2632124614857343e-10,7.5590522130947158e-24,0.0031042146478434144,8.8205938051251012e-07,4.6140324112578841e-10,0.00015469151095766855,1.3065790888722187e-11,0.00014660377397673977,0.00047775790773928623,1.5277312017607524e-08,0.0011580725664404137,5.2168766160933632e-06,0.0067232413606721124,3.7680005874177437e-10,3.6922695640103712e-10,7.4016500365644953e-10,4.2016740780125432e-14,1.1514153319725209e-12
2.9403453287878752e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18108584754419899,0.089464030631119143,0.089470501148295384,5.0567856653304207e-05,0.013034341497889984,0.00051329148045751885,9.6798197969372431e-10,6.9331846979782962e-16,3.7081735913136856e-21,1.9943041904342511e-10,3.1241655472429812e-28,6.5806063607235926e-14,3.6614660021414237e-22,6.1563374646258733e-09,9.2016046842584823e-24,6.8276585494888119e-26,8.261192914129868e-10,7.6788618481052153e-24,0.0031023596522567554,8.8159967910896238e-07,4.6112771062553934e-10,0.00015464737809406734,1.3060153338785451e-11,0.00014655061007099959,0.00047761754331608977,1.5269757453219238e-08,0.0011637493915632405,5.2150282311186173e-06,0.0067588644130508841,3.7877044807981629e-10,3.7208758267381478e-10,7.435355985516952e-10,4.2227619327919374e-14,1.157531798388754e-12
2.9557785748848746e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18104667929477453,0.089429943425047509,0.089416162790184758,5.1110258783315486e-05,0.013100672941964783,0.00051322077626182153,9.7330264128284785e-10,6.9670796091780614e-16,3.7484950155332666e-21,1.9934886335194657e-10,3.1724560640717299e-28,6.5801506832095861e-14,3.698742367770299e-22,6.1854622693920341e-09,9.2519728397774184e-24,6.9003082462927656e-26,8.2591740930157927e-10,7.7998947053989582e-24,0.0031005067394857962,8.8114040220406902e-07,4.6085248965881482e-10,0.00015460329313554569,1.3054522632414952e-11,0.00014649750428359138,0.00047747731196854884,1.5262209509601986e-08,0.0011694192693984227,5.2131820260729297e-06,0.0067944554246075354,3.8073879652205976e-10,3.7495536544350162e-10,7.4690096641526822e-10,4.2438178624023579e-14,1.1636427636643957e-12
2.971211820981874e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18100754765424729,0.089395883366624074,0.08936186714912675,5.1655237832889178e-05,0.013166952729867801,0.00051315015393831943,9.7862081172475922e-10,7.0009404722641571e-16,3.7890118309593965e-21,1.9926734714977103e-10,3.2212168654984709e-28,6.5796955188113558e-14,3.7361845161047927e-22,6.2145553373342661e-09,9.302310778454252e-24,6.973289237064173e-26,8.2571559983154463e-10,7.9221562425355509e-24,0.003098655905977295,8.8068154911681429e-07,4.6057757771232846e-10,0.00015455925626648454,1.3048898846792525e-11,0.00014644445727267385,0.00047733721514441188,1.5254668178350774e-08,0.0011750822121539249,5.2113380170792125e-06,0.0068300144390680776,3.8270510796278738e-10,3.7783028376482646e-10,7.5026111745179545e-10,4.2648419182281907e-14,1.1697482352972373e-12
2.9866450670788734e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18096845256804703,0.089361850418796712,0.089307614168859822,5.2202788658535612e-05,0.013233180928457756,0.00051307961522320826,9.8393649275225168e-10,7.0347673312449004e-16,3.8297236971176778e-21,1.9918587043222994e-10,3.2704497318054763e-28,6.5792408778420601e-14,3.7737921153581919e-22,6.2436167161641024e-09,9.3526185488992055e-24,7.0466007194833699e-26,8.2551386301398043e-10,8.0456519061520858e-24,0.0030968071481862099,8.8022311916667371e-07,4.6030297427309526e-10,0.00015451526765782633,1.3043282054382287e-11,0.00014639146965651672,0.00047719725420364252,1.5247133450965185e-08,0.0011807382320192792,5.2094962192296872e-06,0.0068655415001948579,3.8466938627331709e-10,3.807123167503988e-10,7.5361606184112719e-10,4.2858341515514242e-14,1.1758482207917775e-12
3.002078313175873e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18092939398171876,0.08932784454458563,0.089253403793116623,5.2752906127474092e-05,0.013299357604572988,0.00051300916175746239,9.8924968611309519e-10,7.0685602300538565e-16,3.8706302744245549e-21,1.9910443319302447e-10,3.3201564365565461e-28,6.5787867700543978e-14,3.811564834285971e-22,6.2726464534994496e-09,9.4028961993486939e-24,7.1202418933894589e-26,8.2531219885422177e-10,8.1703871319809817e-24,0.0030949604625756517,8.7976511167531099e-07,4.6002867882886169e-10,0.00015447132746785862,1.303767232316903e-11,0.00014633854201553283,0.00047705743042315173,1.5239605318886513e-08,0.0011863873411650629,5.2076566466412418e-06,0.0069010366517800242,3.8663163530336035e-10,3.8360144357414925e-10,7.5696580973837918e-10,4.3067946136128561e-14,1.1819427276582568e-12
3.0175115592728723e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18089037184092274,0.089293865707083017,0.089199235965629772,5.3305585117612977e-05,0.013365482825025912,0.00051293879509178213,9.945603935691247e-10,7.1023192125496436e-16,3.9117312241817854e-21,1.9902303542431367e-10,3.3703387466133341e-28,6.5783332046697213e-14,3.8495023421846003e-22,6.3016445968646182e-09,9.4531437776784995e-24,7.194211960771503e-26,8.2511060735219009e-10,8.296367344867814e-24,0.0030931158456168439,8.7930752596602157e-07,4.5975469086775625e-10,0.000154427435842825,1.3032069716892925e-11,0.00014628567489433124,0.00047691774500115011,1.5232083773486284e-08,0.0011920295517425113,5.2058193125025954e-06,0.006936499937639346,3.8859185888968742e-10,3.8649764347063431e-10,7.603103712739807e-10,4.3277233556660555e-14,1.1880317634113335e-12
