Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),COX(50),CHOX(53),O(29),H2OX(23),HOX(22)
5.7424255738054e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447486405154429,0.11042066377476989,0.022818119405363817,0.0,4.634814888992176e-07,0.00019187009238667832,2.6274046752500278e-08,3.9279106392640078e-07,6.9469102167008891e-20,0.00049486927318224028,7.9895492913259331e-15,0.00027441980343452516,1.4986737063702938e-11,1.0632026621410418e-08,1.2754695228774258e-15,1.4176979039027754e-17,3.9111435296124789e-06,6.2338721478170358e-10,0.0076911856040235123,9.5873719005982225e-08,7.5085629105060042e-05,1.8503970130035888e-09,1.4246002167846612e-12,1.0178953655151202e-07,6.2315170957042226e-05,2.8089699911960823e-09,3.6266947526873431e-06,9.8243196153168262e-10,2.6784260058940148e-11,8.1683109829444606e-14,2.8068115701557797e-16,2.3834180887365395e-06,2.0888976331158988e-11,8.678482357935762e-11
5.750136309356965e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447354132014794,0.11041876955246073,0.022818111811322307,0.0,4.6519320989716368e-07,0.00019237831716194487,2.6376598180106918e-08,3.9428506940674932e-07,6.9897956794541355e-20,0.00049550093657340049,8.0416601640175477e-15,0.00027459758818734953,1.5046040413504112e-11,1.0684708407531795e-08,1.2813291501348595e-15,1.4250310067650409e-17,3.9198429708171538e-06,6.2672875178485567e-10,0.0076922837727541491,9.5873335876979822e-08,7.5138998885419811e-05,1.8526979691818502e-09,1.4279686051000877e-12,1.0212513058910148e-07,6.2476058990136712e-05,2.8125549047977486e-09,3.6366618243801389e-06,9.8770383804803734e-10,2.6865151904831216e-11,8.2001714417763947e-14,2.8172979667474567e-16,2.3880327242504557e-06,2.0966057083078552e-11,8.6891922557680524e-11
5.75784704490853e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447222379184098,0.11041688061739685,0.022818104212210664,0.0,4.6690871230636084e-07,0.00019288704406507221,2.6479413853258796e-08,3.9578258053224729e-07,7.0328865421486629e-20,0.00049613247195567619,8.094035121884241e-15,0.00027477506104749925,1.5105491499825166e-11,1.0737572400461492e-08,1.2872069454332054e-15,1.4323923689731249e-17,3.9285476790964673e-06,6.3008348670929168e-10,0.0076933765748198879,9.5872953907532966e-08,7.5192322028370503e-05,1.8549984534491376e-09,1.4313427373855633e-12,1.024613612686485e-07,6.2637146290035739e-05,2.8161390887664599e-09,3.6466392044081346e-06,9.9299656035394103e-10,2.6946190570119198e-11,8.2321139720327535e-14,2.8278100971187841e-16,2.3926480050557485e-06,2.1043308036597726e-11,8.6999027427403819e-11
5.765557780460095e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447091144162426,0.11041499694481825,0.022818096608036739,0.0,4.6862799842245093e-07,0.00019339627262499165,2.6582494098718912e-08,3.9728359986409293e-07,7.0761835095863223e-20,0.00049676387920838264,8.1466751009405172e-15,0.00027495222257398568,1.5165090448741793e-11,1.0790618940311186e-08,1.2931029359988726e-15,1.4397820620580553e-17,3.9372576436257864e-06,6.3345145234686687e-10,0.0076944640351355072,9.5872573092098991e-08,7.5245598668470716e-05,1.8572984653449114e-09,1.4347226204375967e-12,1.027982289084278e-07,6.2798432816340172e-05,2.8197225424163174e-09,3.6566268828922702e-06,9.9831018030939183e-10,2.7027376154425718e-11,8.2641386752540302e-14,2.8383479937666814e-16,2.3972639233433838e-06,2.1120729295188566e-11,8.7106138204886593e-11
5.77326851601166e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446960424461474,0.11041311851008057,0.022818088998808349,0.0,4.7035107053648519e-07,0.00019390600237152592,2.6685839243183526e-08,3.987881299575794e-07,7.1196872880434966e-20,0.00049739515821109622,8.1995810389260799e-15,0.00027512907332481366,1.5224837386063268e-11,1.084384836716525e-08,1.2990171490443093e-15,1.4472001576344877e-17,3.9459728535961635e-06,6.3683268151718367e-10,0.0076955461784999684,9.5872193425135456e-08,7.5298828939540527e-05,1.8595980044098668e-09,1.4381082610308016e-12,1.0313573382758392e-07,6.2959918528608891e-05,2.8233052650629122e-09,3.6666248499732815e-06,1.0036447498183707e-09,2.7108708757336203e-11,8.2962456529595351e-14,2.8489116891988062e-16,2.4018804713233762e-06,2.1198320962116235e-11,8.7213254905654352e-11
5.7809792515632246e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446830217604594,0.11041124528865454,0.022818081384533298,0.0,4.7207793093493065e-07,0.00019441623283538527,2.6789449613282056e-08,4.002961733620962e-07,7.1633985852722221e-20,0.00049802630884365404,8.2527538753047274e-15,0.00027530561385698331,1.5284732437332463e-11,1.0897261021079979e-08,1.3049496117679841e-15,1.454646727400675e-17,3.9546932982142888e-06,6.4022720706753301e-10,0.007696623029596953,9.5871814901132187e-08,7.5352012974665565e-05,1.8618970701856972e-09,1.4414996659520861e-12,1.0347387634863041e-07,6.3121603386356444e-05,2.8268872560232959e-09,3.6766330958115914e-06,1.0090003208287507e-09,2.7190188478396777e-11,8.3284350066474303e-14,2.8595012159553845e-16,2.4064976412247475e-06,2.1276083140433222e-11,8.7320377545350012e-11
5.7886899871147894e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446700521126636,0.11040937725612536,0.022818073765219393,0.0,4.7380858189967601e-07,0.00019492696354816348,2.6893325535577046e-08,4.0180773262113133e-07,7.2073181105013275e-20,0.00049865733098615342,8.3061945512632725e-15,0.00027548184472649177,1.5344775727825909e-11,1.0950857242082877e-08,1.3109003513543683e-15,1.4621218431384116e-17,3.9634189667024677e-06,6.4363506187283429e-10,0.0076976946129954076,9.5871437514627873e-08,7.5405150906212955e-05,1.8641956622148794e-09,1.4448968419925468e-12,1.0381265678785797e-07,6.3283487349062782e-05,2.8304685146160192e-09,3.6866516105872134e-06,1.014376945332201e-09,2.7271815417119984e-11,8.3607068377944718e-14,2.8701166065376803e-16,2.4111154252954921e-06,2.1354015932987618e-11,8.7427506139163222e-11
5.796400722666354e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446571332573981,0.11040751438819228,0.022818066140874397,0.0,4.7554302570803759e-07,0.00019543819404233408,2.6997467336564055e-08,4.0332281027227304e-07,7.2514465744375338e-20,0.00049928822451895157,8.3599040097104313e-15,0.00027565776648833489,1.540496738255376e-11,1.1004637370171907e-08,1.3168693949739188e-15,1.4696255767129966e-17,3.9721498482985707e-06,6.4705627883557621e-10,0.0076987609531500691,9.5871061260161215e-08,7.5458242865831187e-05,1.8664937800411519e-09,1.4482997959104486e-12,1.0415207546171947e-07,6.3445570376166843e-05,2.8340490401611224e-09,3.6966803844996598e-06,1.0197746753640932e-09,2.7353589672983414e-11,8.3930612478560732e-14,2.8807578934516677e-16,2.4157338158025391e-06,2.1432119442423101e-11,8.7534640701264592e-11
5.804111458217919e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446442649504436,0.11040565666066805,0.022818058511506093,0.0,4.7728126463276588e-07,0.0001959499238512467,2.7101875342671606e-08,4.0484140884721208e-07,7.2957846892666208e-20,0.00049991898932266678,8.4138831952757112e-15,0.00027583337969650933,1.5465307526259874e-11,1.1058601745314738e-08,1.3228567697830632e-15,1.4771580000731899e-17,3.9808859322560103e-06,6.504908908857564e-10,0.0076998220744019944,9.5870686132292476e-08,7.5511288984451091e-05,1.8687914232093212e-09,1.4517085344861334e-12,1.0449213269229045e-07,6.3607852427061205e-05,2.8376288319801105e-09,3.7067194077678339e-06,1.0251935630034072e-09,2.7435511345423358e-11,8.4254983382664838e-14,2.8914251092522625e-16,2.4203528050317163e-06,2.1510393771170177e-11,8.7641781245971856e-11
5.811822193769484e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446314469487186,0.11040380404947828,0.022818050877122218,0.0,4.7902330094205079e-07,0.00019646215250912312,2.7206549880261099e-08,4.0636353087174337e-07,7.3403331686545287e-20,0.00050054962527817731,8.4681330543083047e-15,0.00027600868490401393,1.5525796283421789e-11,1.111275070744803e-08,1.328862502924179e-15,1.4847191852511647e-17,3.9896272078436965e-06,6.5393893098082415e-10,0.0077008780009791026,9.5870312125639025e-08,7.5564289392305011e-05,1.8710885912648755e-09,1.4551230645087955e-12,1.0483282879409157e-07,6.3770333461105429e-05,2.8412078893959789e-09,3.7167686706299412e-06,1.0306336603726382e-09,2.7517580533842529e-11,8.4580182104384886e-14,2.9021182864468885e-16,2.4249723852877097e-06,2.158883902145498e-11,8.7748927787375869e-11
5.819532929321049e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446186790102749,0.11040195653066102,0.022818043237730505,0.0,4.8076913689952842e-07,0.00019697487955105375,2.7311491275626734e-08,4.0788917886576838e-07,7.3850927277484735e-20,0.00050118013226662088,8.5226545348759474e-15,0.00027618368266285175,1.5586433778250796e-11,1.1167084596476684e-08,1.3348866215255812e-15,1.4923092043624687e-17,3.9983736643460052e-06,6.5740043210561924e-10,0.0077019287569966861,9.586993923482182e-08,7.5617244218926702e-05,1.8733852837545698e-09,1.4585433927154248e-12,1.0517416408037809e-07,6.3933013437619763e-05,2.8447862117332126e-09,3.7268281633433908e-06,1.036095019637702e-09,2.7599797337611185e-11,8.4906209657634041e-14,2.912837457536385e-16,2.4295925488940281e-06,2.166745529530225e-11,8.7856080338354333e-11
5.827243664872614e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446059608942973,0.11040011408036626,0.022818035593338674,0.0,4.82518774764287e-07,0.00019748810451299364,2.7416699854995461e-08,4.0941835534329693e-07,7.4300640831781031e-20,0.00050181051016939598,8.5774485867637976e-15,0.00027635837352403179,1.5647220134691942e-11,1.1221603752273112e-08,1.3409291527015033e-15,1.499928129605977e-17,4.0071252910627419e-06,6.608754272723129e-10,0.0077029743664579443,9.5869567454470553e-08,7.5670153593147328e-05,1.8756815002263401e-09,1.4619695258803954e-12,1.0551613887308051e-07,6.4095892315875312e-05,2.8483637983177614e-09,3.7368978761847037e-06,1.0415776930078395e-09,2.7682161856056262e-11,8.5233067056113144e-14,2.9235826550922342e-16,2.4342132881929679e-06,2.1746242694523268e-11,8.7963238911885633e-11
5.8349544004241785e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445932923610859,0.11039827667485527,0.022818027943954437,0.0,4.8427221679087209e-07,0.00019800182693175916,2.7522175944526872e-08,4.109510628124488e-07,7.4752479530566246e-20,0.00050244075886815987,8.6325161614732908e-15,0.0002765327580375705,1.5708155476424049e-11,1.1276308514676499e-08,1.3469901235520823e-15,1.5075760332638484e-17,4.0158820773091146e-06,6.6436394952034814e-10,0.0077040148532544926,9.5869196779277491e-08,7.5723017643119109e-05,1.8779772402286789e-09,1.4654014707976218e-12,1.0585875348533696e-07,6.4258970055111589e-05,2.8519406484770585e-09,3.7469777994494144e-06,1.0470817327355259e-09,2.7764674188469765e-11,8.5560755313308276e-14,2.9343539116310449e-16,2.438834595545571e-06,2.182520132072417e-11,8.8070403521023561e-11
5.841894062420587e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444581932877254,0.11039662730365483,0.022818021055246471,0.0,4.8585356903288733e-07,0.00019846460205210373,2.7617333415810825e-08,4.1233352060074043e-07,7.5160957305180762e-20,0.0005030078721300177,8.6823116285223635e-15,0.00027668944262631271,1.5763124768412777e-11,1.1325701775338205e-08,1.3524607856263251e-15,1.5144839829084957e-17,4.0237675875100771e-06,6.6751521252715511e-10,0.0077049469311500068,9.58688641121331e-08,7.577055664123174e-05,1.8800429984773145e-09,1.4684951958102429e-12,1.061676539383973e-07,6.4405910012844299e-05,2.8551591834221632e-09,3.7560584522941682e-06,1.0520536799475784e-09,2.7839061750626257e-11,8.585638596645807e-14,2.9440703498040334e-16,2.4429942515502781e-06,2.189641056719126e-11,8.816685683925043e-11
5.848833724416996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445706131890472,0.11039498198244098,0.022818014162506475,0.0,4.8743800610566852e-07,0.00019892777940153748,2.7712708072136543e-08,4.1371884233918212e-07,7.5571167531542348e-20,0.00050357488055507418,8.732330117222231e-15,0.0002768458799177448,1.581821492823835e-11,1.1375245900288195e-08,1.3579464255128266e-15,1.5214155164956765e-17,4.0316572605202005e-06,6.7067748337788669e-10,0.0077058748962102897,9.5868532332017545e-08,7.5818059122417694e-05,1.8821083700935953e-09,1.4715936387186669e-12,1.0647707312955378e-07,6.4553010985149304e-05,2.8583771208310247e-09,3.7651473606886259e-06,1.0570430144214469e-09,2.7913569194832722e-11,8.61526911744455e-14,2.9538079458215086e-16,2.4471543559635878e-06,2.1967758663433477e-11,8.8263315064398785e-11
5.8557733864134044e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445593331240396,0.11039334069413756,0.022818007265740039,0.0,4.8902552964336606e-07,0.0001993913586441746,2.7808300151134179e-08,4.1510702984396477e-07,7.5983115475563662e-20,0.00050414178405759722,8.7825723247787101e-15,0.00027700207031077406,1.5873426045509648e-11,1.1424941137197317e-08,1.3634470629382353e-15,1.5283706868919454e-17,4.0395510885821148e-06,6.7385078621472485e-10,0.007706798765622561,9.5868201435101922e-08,7.5865525178692655e-05,1.8841733547505979e-09,1.4746968044705075e-12,1.0678701128829035e-07,6.4700272942227454e-05,2.8615944602164126e-09,3.7742445175973783e-06,1.0620497743386358e-09,2.7988196593396331e-11,8.6449671675655771e-14,2.9635667234088311e-16,2.4513149032555076e-06,2.203924568309437e-11,8.8359778205075619e-11
5.862713048409813e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445480925105285,0.11039170342174021,0.022818000364952736,0.0,4.906161412771655e-07,0.00019985533944468523,2.7904109890389508e-08,4.1649808492742033e-07,7.6396806412918974e-20,0.00050470858255202515,8.8330389495207771e-15,0.00027715801420366147,1.5928758209660995e-11,1.1474787733712817e-08,1.3689627176199116e-15,1.5353495470183935e-17,4.0474490639484747e-06,6.7703514519759675e-10,0.0077077185565021218,9.5867871417575719e-08,7.5912954901640061e-05,1.8862379521221137e-09,1.477804697949065e-12,1.0709746863941018e-07,6.4847695854257988e-05,2.8648112010920758e-09,3.7833499159972701e-06,1.0670739979087811e-09,2.8062944018604505e-11,8.6747328208331966e-14,2.973346706259164e-16,2.4554758879082556e-06,2.2110871699688435e-11,8.8456246269104383e-11
5.869652710406222e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445368911775324,0.11039007014831603,0.022817993460150142,0.0,4.9220984263529106e-07,0.00020031972146829365,2.8000137527443909e-08,4.178920093980225e-07,7.6812245629050966e-20,0.0005052752759529659,8.8837306908998737e-15,0.00027731371199402218,1.5984211509952134e-11,1.1524785937457887e-08,1.3744934092659189e-15,1.5423521498506146e-17,4.0553511788819204e-06,6.8023058450413889e-10,0.0077086342858926609,9.5867542275636447e-08,7.5960348382405197e-05,1.8883021618826613e-09,1.4809173240761047e-12,1.0740844541245374e-07,6.4995279691389186e-05,2.8680273429727236e-09,3.7924635488773377e-06,1.0721157233695922e-09,2.8137811542720337e-11,8.7045661510576145e-14,2.9831479181051243e-16,2.4596373044162349e-06,2.218263678659258e-11,8.8552719264257096e-11
5.8765923724026303e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445257289547846,0.11038844085700326,0.022817986551337804,0.0,4.9380663534300871e-07,0.0002007845043807761,2.8096383299794281e-08,4.1928880506038858e-07,7.7229438419177631e-20,0.00050584186417519748,8.9346482494891688e-15,0.00027746916407882705,1.603978603546826e-11,1.1574935996031221e-08,1.3800391575750122e-15,1.5493785484186836e-17,4.0632574256550755e-06,6.8343712832966241e-10,0.0077095459707665591,9.586721400550041e-08,7.6007705711703423e-05,1.8903659837073402e-09,1.4840346878012125e-12,1.0771994183676122e-07,6.5143024423743243e-05,2.8712428853740317e-09,3.8015854092387613e-06,1.077174988986796e-09,2.8212799237980646e-11,8.7344672320349195e-14,2.9929703826831329e-16,2.4637991472860138e-06,2.2254541017047325e-11,8.8649197198359895e-11
5.883532034399039e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445146056727391,0.11038681553101108,0.02281797963852128,0.0,4.9540652102262943e-07,0.00020124968784845858,2.8192847444893058e-08,4.2068847371528037e-07,7.7648390088298664e-20,0.00050640834713366856,8.9857923269828989e-15,0.0002776243708544032,1.6095481875120059e-11,1.1625238157006626e-08,1.3855999822366322e-15,1.5564287958071303e-17,4.0711677965505152e-06,6.8665480088711769e-10,0.007710453628025183,9.5866886603404332e-08,7.6055026979827853e-05,1.8924294172719142e-09,1.4871567940146698e-12,1.0803195813703636e-07,6.5290930021420979e-05,2.8744578278126525e-09,3.8107154900948146e-06,1.0822518330540833e-09,2.8287907176599833e-11,8.7644361375469957e-14,3.0028141236984891e-16,2.4679614110363041e-06,2.2326584464163138e-11,8.8745680078667905e-11
5.8904716963954476e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445035211625544,0.11038519415361926,0.022817972721706097,0.0,4.9700950129351366e-07,0.00020171527153821546,2.8289530200148128e-08,4.2209101715960533e-07,7.8069105951201119e-20,0.00050697472474349687,9.0371636261957432e-15,0.00027777933271643532,1.6151299117643699e-11,1.1675692667932622e-08,1.3911759029308971e-15,1.5635029451549131e-17,4.0790822838607564e-06,6.8988362640706443e-10,0.0077113572744991364,9.5866560065596004e-08,7.610231227664478e-05,1.8944924622528797e-09,1.4902836476208628e-12,1.0834449454070929e-07,6.5438996454494268e-05,2.8776721698061994e-09,3.819853784470817e-06,1.0873462938930612e-09,2.8363135430769316e-11,8.7944729413615401e-14,3.0126791648802768e-16,2.4721240901979422e-06,2.2398767200915932e-11,8.8842167912161521e-11
5.897411358391856e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444924752561027,0.11038357670817782,0.022817965800897795,0.0,4.9861557777207365e-07,0.00020218125511746674,2.8386431802922782e-08,4.2349643718641813e-07,7.8491591332468077e-20,0.0005075409969199703,9.0887628510619307e-15,0.00027793405005996672,1.6207237851600896e-11,1.1726299776331926e-08,1.3967669393285908e-15,1.5706010496553902e-17,4.0870008798882262e-06,6.9312362913762815e-10,0.0077122569269486418,9.5866234388338264e-08,7.6149561691599203e-05,1.8965551183273507e-09,1.4934152535614098e-12,1.0865755127627825e-07,6.5587223693008053e-05,2.8808859108732527e-09,3.8290002854040739e-06,1.0924584098531811e-09,2.8438484072655446e-11,8.8245777172320795e-14,3.0225655299706287e-16,2.4762871793138643e-06,2.2471089300145383e-11,8.8938660705846187e-11
5.904351020388265e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444814677859573,0.11038196317810678,0.022817958876101885,0.0,5.0022475207177831e-07,0.00020264763825417615,2.8483552490535717e-08,4.2490473558492196e-07,7.8915851566484216e-20,0.00050810716357854637,9.1405907066346156e-15,0.0002780885232794004,1.6263298165378874e-11,1.1777059729701071e-08,1.4023731110911551e-15,1.5777231625562958e-17,4.094923576945251e-06,6.963748333444685e-10,0.0077131526020637895,9.5865909567915891e-08,7.6196775313724599e-05,1.8986173851730375e-09,1.4965516167258852e-12,1.0897112856664541e-07,6.5735611706986679e-05,2.8840990505333658e-09,3.8381549859438289e-06,1.0975882193116932e-09,2.8513953174400554e-11,8.8547505388979121e-14,3.0324732426746128e-16,2.480450672939083e-06,2.2543550834560167e-11,8.9035158466381251e-11
5.9112906823846735e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444704985854,0.11038035354689578,0.022817951947323879,0.0,5.0183702580315532e-07,0.00020311442061684971,2.8580892500260919e-08,4.2631591414046916e-07,7.9341891997443049e-20,0.00050867322463485267,9.1926478990851071e-15,0.00027824275276850004,1.6319480147190446e-11,1.1827972775509961e-08,1.4079944378706824e-15,1.5848693371597092e-17,4.1028503673540329e-06,6.9963726331074291e-10,0.007714044316464861,9.5865585600625196e-08,7.6243953231637634e-05,1.9006792624684369e-09,1.4996927419867672e-12,1.0928522663740339e-07,6.588416046642599e-05,2.8873115883070527e-09,3.8473178791512112e-06,1.1027357606735843e-09,2.85895428081247e-11,8.8849914800840987e-14,3.0424023267194441e-16,2.4846145656406679e-06,2.2616151876737035e-11,8.913166119991353e-11
5.918230344381082e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444595674884074,0.110378747798104,0.022817945014569282,0.0,5.0345240057379573e-07,0.00020358160187453306,2.8678452069327707e-08,4.2772997463456356e-07,7.9769717979353146e-20,0.00050923918000468573,9.2449351357021958e-15,0.000278396738920391,1.6375783885074038e-11,1.1879039161201472e-08,1.4136309393099065e-15,1.5920396268220315e-17,4.1107812434466315e-06,7.0291094333707288e-10,0.0077149320867025877,9.5865262482772426e-08,7.6291095533538049e-05,1.902740749892681e-09,1.5028386343339869e-12,1.0959984571995046e-07,6.6032869941290114e-05,2.8905235237157917e-09,3.8564889580991946e-06,1.1079010723715292e-09,2.8665253045922634e-11,8.9153006145014879e-14,3.0523528058809839e-16,2.4887788519977246e-06,2.2688892499113558e-11,8.9228168912854708e-11
5.925170006377491e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444486743296541,0.11037714591535966,0.022817938077843578,0.0,5.0507087798835686e-07,0.0002040491816968103,2.8776231434920621e-08,4.2914691884486046e-07,8.0199334876044284e-20,0.00050980502960401195,9.2974531248915055e-15,0.00027855048212756147,1.6432209466893645e-11,1.1930259134191065e-08,1.419282635042196e-15,1.599234084953963e-17,4.1187161975649509e-06,7.0619589774151366e-10,0.0077158159292584272,9.5864940210689373e-08,7.6338202307228356e-05,1.9048018471254618e-09,1.5059892986267359e-12,1.0991498603464093e-07,6.618174010152833e-05,2.8937348562820298e-09,3.8656682158725461e-06,1.1130841928658381e-09,2.8741083959865204e-11,8.9456780158466647e-14,3.0623247038578005e-16,2.4929435266013765e-06,2.276177277399969e-11,8.9324681611096611e-11
5.9321096683738994e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444378189445088,0.11037554788235983,0.022817931137152258,0.0,5.0669245964856468e-07,0.00020451715975380191,2.8874230834179426e-08,4.3056674854516865e-07,8.0630748061173657e-20,0.00051037077334896712,9.35020257617474e-15,0.00027870398278186299,1.6488756980338921e-11,1.1981632941866385e-08,1.4249495446915454e-15,1.606452765020475e-17,4.1266552220607122e-06,7.0949215085951816e-10,0.0077166958605448454,9.586461878072187e-08,7.6385273640103721e-05,1.9068625538471982e-09,1.5091447397174716e-12,1.1023064780391186e-07,6.6330770917062063e-05,2.8969455855291819e-09,3.8748556455677796e-06,1.118285160644402e-09,2.8817035622000932e-11,8.9761237578019273e-14,3.072318044367003e-16,2.4971085840547395e-06,2.2834792773573031e-11,8.9421199300176723e-11
5.939049330370308e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444270011690318,0.11037395368287016,0.022817924192500783,0.0,5.0831714715321906e-07,0.0002049855357161626,2.8972450504199043e-08,4.3198946550545157e-07,8.1063962918233597e-20,0.00051093641115585635,9.4031842001889219e-15,0.00027885724127451212,1.6545426512925182e-11,1.2033160831586778e-08,1.4306316878725652e-15,1.6136957205407819e-17,4.1345983092954382e-06,7.1279972704389916e-10,0.0077175718969056317,9.5864298189224301e-08,7.6432309619149888e-05,1.9089228697390123e-09,1.5123049625816025e-12,1.1054683125751279e-07,6.6479962357779713e-05,2.9001557109816208e-09,3.8840512402931089e-06,1.1235040142226335e-09,2.8893108104353417e-11,9.0066379140353063e-14,3.0823328511838818e-16,2.5012740189729042e-06,2.2907952569873732e-11,8.9517721985701506e-11
5.9459889923667167e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444162208399718,0.11037236330072454,0.022817917243894627,0.0,5.0994494209819595e-07,0.0002054543092550793,2.9070890682029524e-08,4.3341507149182845e-07,8.1498984840558343e-20,0.00051150194294115434,9.4563987086855919e-15,0.00027901025799609129,1.6602218151993427e-11,1.2084843050682866e-08,1.4363290841904762e-15,1.6209630050883129e-17,4.1425454516404369e-06,7.1611865066479336e-10,0.0077184440546162001,9.5863978432570902e-08,7.6479310330961108e-05,1.9109827944826135e-09,1.5154699721117818e-12,1.1086353661785422e-07,6.6629314393551261e-05,2.9033652321646888e-09,3.8932549931683886e-06,1.1287407921434088e-09,2.8969301478921782e-11,9.0372205582005519e-14,3.0923691480345416e-16,2.5054398259829099e-06,2.2981252234811854e-11,8.9614249672963946e-11
5.952928654363125e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444054777947606,0.11037077671982476,0.022817910291339234,0.0,5.1157584607645229e-07,0.00020592348004226955,2.9169551604675991e-08,4.3484356826657611e-07,8.1935819231330465e-20,0.00051206736862150425,9.50984681453009e-15,0.00027916303333654947,1.6659131984710371e-11,1.2136679846456141e-08,1.4420417532410983e-15,1.628254672290686e-17,4.1504966414767757e-06,7.1944894610962638e-10,0.0077193123498838735,9.5863659507153802e-08,7.652627586173762e-05,1.9130423277603767e-09,1.5186397731385522e-12,1.1118076410535094e-07,6.6778826994223092e-05,2.9065741486046885e-09,3.902466897325076e-06,1.1339955329770118e-09,2.9045615817682829e-11,9.067871763937075e-14,3.1024269586340214e-16,2.5096059997237248e-06,2.3054691840167265e-11,8.9710782366856507e-11
5.959868316359534e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443947718715138,0.11036919392414041,0.022817903334840059,0.0,5.1320986067802764e-07,0.00020639304774997954,2.9268433509098615e-08,4.3627495758812982e-07,8.2374471503587622e-20,0.00051263268811371928,9.5635292317008279e-15,0.00027931556768520416,1.6716168098068481e-11,1.2188671466178539e-08,1.4477697146108461e-15,1.6355707758296808e-17,4.158451871195267e-06,7.2279063778307893e-10,0.0077201767988481574,9.5863341409375784e-08,7.6573206297279959e-05,1.9151014692553897e-09,1.5218143706051404e-12,1.1149851394692433e-07,6.6928500129609446e-05,2.9097824598288874e-09,3.9116869459061742e-06,1.1392682753210805e-09,2.9122051192589199e-11,9.0985916048699731e-14,3.1125063067488432e-16,2.5137725348462241e-06,2.3128271457584258e-11,8.9807320072225988e-11
5.966807978355943e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443841029090247,0.1103676148977084,0.022817896374402524,0.0,5.148469874900488e-07,0.00020686301205098234,2.9367536632212547e-08,4.3770924121108428e-07,8.2814947080228284e-20,0.00051319790133478086,9.6174466752886386e-15,0.00027946786143074118,1.6773326578885968e-11,1.2240818157092092e-08,1.45351298787672e-15,1.6429113694412179e-17,4.1664111331964541e-06,7.2614375010705609e-10,0.0077210374175809889,9.5863024135655381e-08,7.6620101723002155e-05,1.9171602186513492e-09,1.5249937694235218e-12,1.1181678636545847e-07,6.7078333769503095e-05,2.9129901653655143e-09,3.9209151320662078e-06,1.1445590578005608e-09,2.919860767556862e-11,9.1293801546100055e-14,3.1226072161208956e-16,2.5179394260131749e-06,2.3201991158575348e-11,8.9903862793733165e-11
