Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206)
0.0,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999988,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.305033531594134e-24,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999988,0.11866996602996532,0.022821567693054285,0.0,1.3160304571583639e-65,2.9700073126975632e-36,5.2816394602329709e-88,1.7967589324328686e-54,1.7962024963644936e-131,5.5646920903778486e-20,-6.5427272132085723e-106,5.5646920903778486e-20,2.5936458149773724e-72,1.7917520586997965e-71,1.184982053510413e-111,1.3739839878361999e-112,1.2288348051254942e-51,1.2175393936409189e-85,3.0390311159895404e-18,8.9980309981672622e-20,3.6022135346071855e-22,9.0087835689875108e-38,3.3357983340900261e-37,3.6022135344656061e-22,7.0767277102431574e-33,3.0334352115291142e-40,6.5474352365656778e-44,8.2650055438258812e-75,3.3174158812241552e-54,2.1456307598146115e-52,2.0212293325809721e-98,2.0868649213766788e-105,-2.8880466243356242e-107,-3.9617456116749414e-122
1.7654093888463576e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999988,0.11866996602996532,0.022821567693054285,0.0,2.944133752065668e-64,1.793884455053874e-35,5.8363707906223581e-86,2.7152621216107907e-53,6.4812332513238418e-129,1.5581137853057977e-19,1.2630832281382804e-104,1.558113785305797e-19,7.3144962411153288e-71,5.6335551892456683e-70,2.3688434119911904e-109,2.7466685323388188e-110,1.4588726806427652e-50,6.3023346031472251e-84,8.5092871247707105e-18,2.5194486794868334e-19,1.0086197897129588e-21,5.4413052756594054e-37,2.0148221937883227e-36,1.0086197896274452e-21,4.274343359957691e-32,3.601294144849665e-39,7.773131692865494e-43,5.0280167640741126e-73,3.9384361341695543e-53,2.5472928877062837e-51,1.9034560334686954e-96,4.1717561933222612e-103,2.9227844216010361e-105,1.2754366149055054e-119
4.035221460220246e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999988,0.11866996602996531,0.022821567693054285,0.0,5.8173122175781162e-63,8.6367818380926463e-35,5.2803332133254908e-84,2.9209550875164711e-52,2.3467104837010626e-126,3.5614029378418233e-19,1.3336825001218768e-102,3.5614029378418209e-19,1.591062702303716e-69,1.2568151727776156e-68,4.2885687822181836e-107,4.9725857197877262e-108,1.4323298488473879e-49,2.751845938473576e-82,1.9449799142333041e-17,5.7587398388270478e-19,2.305416662309227e-21,2.6197542618479852e-36,9.7005015555029895e-36,2.3054166618975155e-21,2.0579121525949648e-31,3.5357716538974966e-38,7.631741909782435e-42,2.2698974036450784e-71,3.8667799510936024e-52,2.5009473675684642e-50,1.663630401018563e-94,7.552573246120614e-101,6.1207874561953974e-103,6.6605819700428644e-117
8.574845602968022e-23,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999988,0.11866996602996528,0.022821567693054285,0.0,1.035175974581242e-61,3.7719098789862083e-34,3.9962719079923297e-82,2.6848609618069121e-51,7.1156864829204944e-124,7.5679812429138743e-19,1.0541648647539455e-100,7.5679812429138618e-19,2.9495621046855849e-68,2.3538757240022925e-67,6.4983955344610525e-105,7.5348747978883416e-106,1.2668795306777131e-48,1.0244432459945447e-80,4.1330823177457633e-17,1.2237322157507477e-18,4.8990104078689141e-21,1.1441155132473772e-35,4.2364638842624962e-35,4.8990104060708614e-21,8.9874414480572265e-31,3.1273494654904383e-37,6.7502517673594365e-41,8.5707787764836683e-70,3.4201230767781798e-51,2.2120598113883797e-49,1.241119897240126e-92,1.1444286135618893e-98,9.8365391980517187e-101,2.3499182146123129e-114
1.7654093888463574e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999982,0.11866996602996524,0.022821567693054285,0.0,1.7459888898807919e-60,1.574698409866345e-33,2.7763574854072473e-80,2.296955078874478e-50,1.9791839278411269e-121,1.5581137853057976e-18,7.471547235572376e-99,1.5581137853057924e-18,5.0695436416261753e-67,4.0657349449706362e-66,9.0347455218904436e-103,1.0475766822290739e-103,1.0648885807386234e-47,3.5293623102234864e-79,8.5092871247706566e-17,2.5194486794868328e-18,1.0086197900456891e-20,4.7764570481508413e-35,1.7686402767058782e-34,1.0086197892950375e-20,3.7520785624153064e-30,2.6287247861507297e-36,5.674098443487241e-40,2.9736555187599108e-68,2.8748195237812939e-50,1.8593698728306877e-48,8.5611752635102406e-91,1.5911037173017812e-96,1.4063688116487604e-98,7.0115179816441559e-112
3.581259045945468e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999971,0.11866996602996516,0.022821567693054285,0.0,2.867802753807995e-59,6.4331591495664749e-33,1.8504974456955907e-78,1.899166877970408e-49,5.2791070780657322e-119,3.1607451073346185e-18,5.028008770765111e-97,3.1607451073345965e-18,8.4023968032590617e-66,6.7552794169745504e-65,1.204739618163926e-100,1.3968928389636508e-101,8.7305999632454425e-47,1.1712666716794767e-77,1.7261696738820348e-16,5.1108816069590024e-18,2.0460572891507263e-20,1.9513385560700035e-34,7.2254726233297584e-34,2.0460572860840686e-20,1.5328454380604635e-29,2.1551859631088057e-35,4.6521410729484145e-39,9.903875531696864e-67,2.3569507346702205e-49,1.5244242763152215e-47,5.6855191301215644e-89,2.1216598521244767e-94,1.9011240582792449e-96,1.9346350162227653e-109
7.21295836014369e-22,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999955,0.11866996602996498,0.022821567693054282,0.0,4.6488405047486055e-58,2.600387672427729e-32,1.2085331353659022e-76,1.5443709645999812e-48,1.3794074099464113e-116,6.3660077513922597e-18,3.2990604631771809e-95,6.3660077513921703e-18,1.3681125014872523e-64,1.1012810386649567e-63,1.5738425362770717e-98,1.8248668304831831e-99,7.0702662059517833e-46,3.8164019227727113e-76,3.4766515966919347e-16,1.0293747461903335e-17,4.1209322897105739e-20,7.8876224353799716e-34,2.9206515596162941e-33,4.120932277314643e-20,6.1959975940220253e-29,1.7453231416917571e-34,3.7677036160545043e-38,3.2330256691326769e-65,1.908719812677538e-48,1.2345191383668906e-46,3.7061517690102503e-87,2.7716848290542359e-92,2.5004151335637091e-94,5.1399786979601101e-107
1.4476356988540132e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999921,0.11866996602996462,0.022821567693054278,0.0,7.4868212642121207e-57,1.045605963524611e-31,7.813905826132169e-75,1.2455911316297071e-47,3.5679048317052612e-114,1.2776533039507543e-17,2.1377420831116351e-93,1.2776533039507187e-17,2.2081390932077327e-63,1.7785718166890974e-62,2.0353305718380796e-96,2.3599611548913105e-97,5.6907653412059806e-45,1.2322930545923513e-74,6.9776154423115806e-16,2.0659479171791989e-17,8.2706823002294078e-20,3.1715782898826254e-33,1.1743811465478639e-32,8.2706822503858473e-20,2.4913763468554213e-28,1.4047841562281225e-33,3.0330250386733157e-37,1.0450104066533273e-63,1.5363037595778997e-47,9.9364974913055539e-46,2.3937330202365076e-85,3.5844086924224456e-90,3.2444770961831289e-92,1.3404969822762302e-104
2.9003154245333017e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999849,0.11866996602996391,0.022821567693054268,0.0,1.2018011770454675e-55,4.1933597429612326e-31,5.0275227917818401e-73,1.0005265350756623e-46,9.1829922838055374e-112,2.5597583615738111e-17,1.3766460586937168e-91,2.5597583615736684e-17,3.5484202436692373e-62,2.8590022423432857e-61,2.6191933155440573e-94,3.0369486741242074e-95,4.5664807934683288e-44,3.9610959105035554e-73,1.3979543133550254e-15,4.1390942591569213e-17,1.6570182358863999e-19,1.2719447462603066e-32,4.7097936518078502e-32,1.6570182158968471e-19,9.9914770218236297e-28,1.1272448003086397e-32,2.4345327830305079e-36,3.3615768900456232e-62,1.2327870131701921e-46,7.973435056840724e-45,1.5389993223532982e-83,4.6126459335307068e-88,4.1822065237035761e-90,3.4643344726423889e-102
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,0.0,1.9260159639656272e-54,1.679540890983974e-30,3.2275615200187984e-71,8.0204585820478398e-46,2.3581756746374045e-109,5.1239684768199266e-17,8.8378046879919731e-90,5.123968476819354e-17,5.6898187283433536e-61,4.5850613614808214e-60,3.3629907347008553e-92,3.8993800844258766e-93,3.6587415553532262e-43,1.2703989597293509e-71,2.7983398516025134e-15,8.2853869431123323e-17,3.3169182626523822e-19,5.0944134112973859e-32,1.8863740755231766e-31,3.3169181825894565e-19,4.001757137801982e-27,9.031579391941249e-32,1.951744456351571e-35,1.0789921278733215e-60,9.8772978002120229e-46,6.3884854792554188e-44,9.8720851122658932e-82,5.9225431887519102e-86,5.3743836184668726e-88,8.9145353009655448e-100
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,0.0,3.0841353056730346e-53,6.7226186139467493e-30,2.070622112305025e-69,6.4228717437489449e-45,6.0515412483228464e-107,1.0252388707312159e-16,5.6649371278406132e-88,1.0252388707309867e-16,9.1135983119584366e-60,7.3446355222564435e-59,4.3150351361711377e-90,5.0032733949703035e-91,2.929217913301401e-42,4.0698394751956032e-70,5.5991109280965017e-15,1.6577972311023021e-16,6.6367183763429844e-19,2.0390930051187659e-31,7.5504123306126333e-31,6.6367180558790192e-19,1.6017095625742985e-26,7.2306007759396159e-31,1.5644327168084907e-34,3.4610664920599975e-59,7.9078440380252727e-45,5.1147282727304328e-43,6.3253401927243286e-80,7.5991829747710968e-84,6.8987867976781323e-86,2.2899511802000363e-97
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,0.0,4.9366252817924051e-52,2.6899855556889794e-29,1.329091702636471e-67,5.1409006178333342e-44,1.5537368475986009e-104,2.0509229168296646e-16,3.6283597654728874e-86,2.050922916828747e-16,1.4589672486830193e-58,1.1758250995302903e-57,5.5394503604833521e-88,6.4229800514830867e-89,2.3442645757937487e-41,1.3030791265756394e-68,1.1200653081080526e-14,3.3163143046843888e-16,1.3276318844377718e-18,8.1590280472985911e-31,3.0211484156355009e-30,1.3276317562075525e-18,6.4086350532206143e-26,5.786431149989596e-30,1.2549832298102411e-33,1.1108045553581083e-57,6.3286785503470959e-44,4.0934257834330389e-42,4.0505250089905463e-78,9.7554934030211507e-82,8.8583671637370426e-84,5.8822810952772113e-95
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,0.0,7.9002078220742965e-51,1.0762193442171274e-28,8.548063151572296e-66,4.1137620376897026e-43,3.9970558002705797e-102,4.1022910090265688e-16,2.323046654737462e-84,4.1022910090228976e-16,2.3349809931781178e-57,1.8818670095563876e-56,7.1252933705940025e-86,8.2617613965431298e-87,1.8757678300341137e-40,4.171022351850515e-67,2.2403737387032777e-14,6.6333484518483572e-16,2.6555520743213148e-18,3.2641424910667961e-30,1.2086560889365186e-29,2.6555515612938126e-18,2.5636397018033041e-25,4.6296288577890895e-29,1.0089161215550593e-32,3.5721855326872191e-56,5.0639043313116671e-43,3.2755044826803515e-41,2.5930745689459071e-76,1.2548312149358791e-79,1.1395958326500656e-81,1.5135313889996242e-92
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,0.0,1.264161836859279e-49,4.3056273570087608e-28,5.5218025527728851e-64,3.2914262983168866e-42,1.0327404984632905e-99,8.2050271934204023e-16,1.4870367729786082e-82,8.2050271934057177e-16,3.7364763769168316e-56,3.0114245700408484e-55,9.2051549598259033e-84,1.0673356145194292e-84,1.5007567393819126e-39,1.3349142438068019e-65,4.4809905998874073e-14,1.3267416746175471e-15,5.311392839316217e-18,1.3057632513106757e-29,4.8350178129995938e-29,5.3113907868542268e-18,1.0253540721510963e-24,3.7034224955081834e-28,8.1479055530066562e-32,1.1538440390568703e-54,4.0515080347281056e-42,2.6208794375778532e-40,1.6598041001176591e-74,1.6211144033814275e-77,1.4724242849595639e-79,3.9105906223936611e-90
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,0.0,2.0227617483679121e-48,1.7226405689206128e-27,3.5984408299198416e-62,2.6333077159779846e-41,2.6917854695086379e-97,1.6410499562208178e-15,9.5179535721789719e-81,1.6410499562149443e-15,5.9787676603535145e-55,4.8186285936026428e-54,1.1996789457605905e-81,1.3910249926089295e-82,1.2006623724902574e-38,4.2720249436800174e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623075911188273e-17,5.2232654656749551e-29,1.9340858065471541e-28,1.0623067699527066e-17,4.1001017279638217e-24,2.9618674752120798e-27,6.6398758558593401e-31,3.7601953776110034e-53,3.2413601553513698e-41,2.0971661923749306e-39,1.0623502684315301e-72,2.1127474802390549e-75,1.9192817890328157e-77,1.0190866750381676e-87
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,0.0,3.2365008385684559e-47,6.8932562906825822e-27,2.385204373680093e-60,2.1067128455624883e-40,7.135547320868863e-95,3.2821444299784161e-15,6.0917841310294767e-79,3.2821444299549218e-15,9.566352628016868e-54,7.7100831674754572e-53,1.5901932604919577e-79,1.8438254360417356e-80,9.605526714729999e-38,1.367095878581205e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246448230218463e-17,2.0893486335910322e-28,7.7365004884416649e-28,2.1246415371084359e-17,1.6388900676095584e-23,2.3679338893986363e-26,5.5058263827527769e-30,1.2465383271818097e-51,2.5931494433194253e-40,1.6783531890061659e-38,6.799283764798856e-71,2.8004798567335902e-73,2.5447428952844787e-75,2.7002667474031958e-85
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,0.0,5.1784663072049482e-46,2.7593695197958391e-26,1.6314606754500561e-58,1.6853969456738853e-39,1.9515783044040609e-92,6.5643333774937866e-15,3.8988358720542793e-77,6.5643333773998065e-15,1.5306423687639884e-52,1.2336348545970698e-51,2.1748494339220835e-77,2.5217328973605228e-78,7.6845121545775551e-37,4.3747834258333921e-61,3.5849626655580382e-13,1.0614437286663997e-14,4.2493217631328788e-17,8.3574790655906605e-28,3.0946315655125629e-27,4.2493086099074066e-17,6.5461740468468593e-23,1.8917884798413966e-25,4.7141829829759797e-29,4.2651301369813671e-50,2.0745438047881752e-39,1.3436253417584501e-37,4.3516190344396512e-69,3.8301141659771312e-71,3.482031462841946e-73,7.3790759755509208e-83
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,0.0,8.2855959252342346e-45,1.1053780242688985e-25,1.177894623776781e-56,1.3483282238379004e-38,5.6328014853041539e-90,1.3128711272525216e-14,2.4952850414176425e-75,1.3128711272149297e-14,2.4490485427624712e-51,1.9738309383461214e-50,3.139215870400093e-75,3.6399134673118193e-76,6.1476455372700573e-36,1.3999429408247774e-59,7.1699496431492726e-13,2.122894655754791e-14,8.4986855978528903e-17,3.3430082412216946e-27,1.2378588341842967e-26,8.4986329094782022e-17,2.6109510130637192e-22,1.5093260493184044e-24,4.2645687704647035e-28,1.5408880741970646e-48,1.6596442994523561e-38,1.0763838493982402e-36,2.7850609178962662e-67,5.5284535164965319e-69,5.0299924739607676e-71,2.1268228929979561e-80
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,0.0,1.3256986502564892e-43,4.4344160319352622e-25,9.2372765913661852e-55,1.0786668452506688e-37,1.7654792524707089e-87,2.6257467062590845e-14,1.5969920453686378e-73,2.6257467061087156e-14,3.9184942512628095e-50,3.1581350224871607e-49,4.9209483569491975e-73,5.7058278508142943e-74,4.9181299557397589e-35,4.4798369133306231e-58,1.4339923597684539e-12,4.2457965099231542e-14,1.6997453475631717e-16,1.3372063864374663e-26,4.9514472241164465e-26,1.6997242124693561e-16,1.0384057754893906e-21,1.2009334927066225e-23,4.194589395985741e-27,6.0487046756169154e-47,1.3277184306402218e-37,8.6345482582039358e-36,1.7824468512807831e-65,8.6662498079169674e-67,7.8937752360515008e-69,6.6525931365061634e-78
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,0.0,2.1211182919253987e-42,1.783919159630331e-24,8.0528077411415193e-53,8.6293518146718083e-37,6.1504504713147092e-85,5.2514978642733146e-14,1.0220779770172586e-71,5.2514978636718391e-14,6.2696040061700762e-49,5.0529992829107462e-48,8.5743758307317588e-71,9.9419673207868405e-72,3.9345080957737988e-34,1.4335508759389389e-56,2.8679871504166266e-12,8.4916002182261989e-14,3.399515312595716e-16,5.3488298613969404e-26,1.9805808442395846e-25,3.399430302088139e-16,4.1065685063576871e-21,9.5045914976077206e-23,4.5888728876294591e-26,2.6399686504003858e-45,1.0621748030883153e-36,6.9445956978251044e-35,1.1407684350932013e-63,1.510027101988858e-64,1.3772522667200944e-66,2.3120591644979482e-75
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,0.0,3.3937826200769378e-41,7.2143583498579644e-24,7.8115824599956764e-51,6.9034882534720876e-36,2.3843936968089113e-82,1.0503000180306198e-13,6.5413087416355324e-70,1.0503000177900293e-13,1.003137677431203e-47,8.0847177081473321e-47,1.6625329648191101e-68,1.92770244469643e-69,3.1476060826562823e-33,4.5873673415928713e-55,5.7359767306774536e-12,1.6983207634697563e-13,6.7991231556332736e-16,2.139531316521654e-25,7.9223239030651101e-25,6.7987794687962873e-16,1.6061514504251601e-20,7.4440099958451717e-22,5.5840225063001386e-25,1.2819488677249993e-43,8.497380454217487e-36,5.6130153357343233e-34,7.3009249786679776e-62,2.9278724455173268e-62,2.6737153788726236e-64,8.9434634799439713e-73
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,0.0,5.4300244520834983e-40,2.944916466267147e-23,8.2038559251774117e-49,5.5227932925326226e-35,1.0010572904096515e-79,2.1006004812389653e-13,4.1864405301369058e-68,2.100600480276603e-13,1.6050210494006679e-46,1.2935266655110072e-45,3.4906571873983108e-66,4.0474059558986074e-67,2.5180814351024765e-32,1.4679580429761287e-53,1.1471955887057029e-11,3.3966422467101411e-13,1.359862794224702e-15,8.5581120843881215e-25,3.168926959987073e-24,1.3597225761442306e-15,6.1502599745458152e-20,5.7145450543372462e-21,7.3480930440163552e-24,6.7369745493463686e-42,6.7978680503649098e-35,4.5768314276633432e-33,4.6725931405320195e-60,6.1473566180966277e-60,5.6187777145850573e-62,3.7487248328096575e-70
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,0.0,8.6879452459198628e-39,1.2200319297152184e-22,8.9087530796431336e-47,4.4182356604297233e-34,4.3472539904362706e-77,4.2012014076627245e-13,2.6793226675739028e-66,4.2012014038132822e-13,2.5680340877892854e-45,2.0695238015699308e-44,7.5799722079874072e-64,8.7889470564396177e-65,2.0144585398769023e-31,4.6974650393447166e-52,2.2943914183247862e-11,6.7932852129753529e-13,2.7198914299877926e-15,3.4232326607124607e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.2650594994578594e-19,4.2280834615084716e-20,9.9837530143645158e-23,3.6590729189628059e-40,5.4382333215578056e-34,3.7848231173180168e-32,2.9904585918670552e-58,1.334896099914286e-57,1.2210892631980564e-59,2.5178128211884913e-67
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,0.0,1.3900407916407145e-37,5.1509114358555455e-22,9.4943920125595712e-45,3.5345888597251604e-33,1.8534561629748033e-74,8.4024032605384966e-13,1.7147664701327704e-64,8.4024032451407728e-13,4.1088542157674606e-44,3.3108968302444086e-43,1.6157942755585723e-61,1.8735040506584241e-62,1.6115558168914876e-30,1.5031877485411912e-50,4.5887830709356267e-11,1.3586571144643556e-12,5.4405325410509067e-15,1.3692830063326409e-23,5.0702497023757318e-23,5.4380847497079331e-15,7.8045108888123625e-19,2.9367506944422711e-19,1.329288668561564e-21,1.9494623320028292e-38,4.3504876793995722e-33,3.1878846997728671e-31,1.9138913971352312e-56,2.8455302091010042e-55,2.603757239575147e-57,1.0732867947981445e-64
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,0.0,2.2239675598014088e-36,2.2091078646185214e-21,9.4442243141169386e-43,2.8276710937016625e-32,7.3783863110588409e-72,1.6804806966402835e-12,1.0974501832173848e-62,1.6804806904812307e-12,6.5741644001785789e-43,5.2963461781849589e-42,3.2156009698112432e-59,3.7284591981956559e-60,1.2892268627786586e-29,4.8101929979851178e-49,9.1775663496480062e-11,2.7173143004531075e-12,1.0884509840472446e-14,5.4770509766257787e-23,2.028081485838667e-22,1.0874019973601067e-14,2.431795968949889e-18,1.8528027364091612e-18,1.6494411823634986e-20,9.6892503682112928e-37,3.4802313419684385e-32,2.728564992052196e-30,1.2248875485450408e-54,5.6628343066485239e-53,5.1814372494172453e-55,4.2621466274674013e-62
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727665822779,0.11866996588976481,0.022821567691016301,0.0,8.18560170741816e-36,4.85701095066059e-21,5.7850159734886957e-42,8.3946484220742466e-32,5.9594199489071806e-71,2.520721067237996e-12,6.2309963836635147e-62,2.5207210541500394e-12,2.4871394781629167e-42,2.01909565064655e-41,2.2813661148515072e-58,2.6452203139458345e-59,3.6863538420069156e-29,2.243942988426458e-48,1.3766349601851082e-10,4.0759714860969709e-12,1.6331405132152182e-14,1.1638614386446709e-22,4.3096460718630162e-22,1.6308343451781682e-14,4.4127411494035821e-18,4.6715210206727732e-18,5.4490549928982835e-20,5.016613130130826e-36,9.9510256741157491e-32,8.0267719759544211e-30,6.8496729371196025e-54,4.0175859128099332e-52,3.696590059257016e-54,2.7572034808344909e-61
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.1186699658430313,0.022821567690336973,0.0,2.0760496582189234e-35,8.4867106659778183e-21,2.2781187434594217e-41,1.829149660622252e-31,2.8845169454273303e-70,3.3609614378469452e-12,2.3963144378701095e-61,3.3609614155205092e-12,6.4740088270588428e-42,5.43183717350995e-41,9.9990259142757134e-58,1.1593749965919695e-58,7.7755320125531304e-29,6.8328200651819215e-48,1.835513282754485e-10,5.4346286713959473e-12,2.1781358287054295e-14,1.9853920231811929e-22,7.3517066040838333e-22,2.1741055662233429e-14,6.5934718131935624e-18,8.8681136427976799e-18,1.2637082142558001e-19,1.7614207060305634e-35,2.0989096215515269e-31,1.7284389331378337e-29,2.397717375807034e-53,1.7608658804137279e-51,1.7895474886282306e-53,1.8029399694455246e-60
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956427,0.022821567688978316,0.0,7.26022794615681e-35,1.8097301387573939e-20,1.6820241842824835e-40,5.3094568514606934e-31,2.8580746779556058e-69,5.041442179091115e-12,1.8237829853327711e-60,5.0414421328674053e-12,2.3758691739291194e-41,2.1963225009475089e-40,8.58448406053937e-57,9.9535434703765666e-58,2.1237135636898482e-28,3.1130507021400073e-47,2.7532699216716678e-10,8.1519430411844723e-12,3.2688693484267207e-14,4.1104376142387755e-22,1.5220627484146223e-21,3.2602700018597965e-14,1.1204653320037188e-17,2.0676631326697119e-17,3.8579161348692888e-19,1.1077656376743727e-34,5.7325462843599337e-31,4.8480633306640189e-29,1.3344448895139129e-52,1.511744774133512e-50,2.3880804724683308e-52,4.5838259550005097e-59
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,0.0,1.8141495800882569e-34,3.1421849524687078e-20,6.5701501527293043e-40,1.1611182633153495e-30,1.3732325279917893e-68,6.7219229203764245e-12,6.8865973393277914e-60,6.7219228417625232e-12,6.1608050996596014e-41,5.9479519089313661e-40,3.7480725237794235e-56,4.3458034402836876e-57,4.4434720895615387e-28,9.3505563432878763e-47,3.671026550840434e-10,1.0869257409704728e-11,4.3607846801430778e-14,6.9906736944616614e-22,2.588606248016949e-21,4.345842313746483e-14,1.6066737004239838e-17,3.7934269600496028e-17,8.6744310380546398e-19,3.7792113350204353e-34,1.1993983455788944e-30,1.033483480984277e-28,4.5613845735880266e-52,6.6003906672249128e-50,1.132655550962829e-51,2.6003492757060998e-58
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,0.0,3.8489164825958935e-34,4.8761870620791192e-20,2.0316154259355997e-39,2.1784157488645124e-30,5.1959246781655063e-68,8.4024036617056682e-12,2.1064701761468548e-59,8.4024035416021824e-12,1.3470453792379564e-40,1.3358864593432183e-39,1.2894346227723739e-55,1.495064281790516e-56,8.089084041845995e-28,2.333111088035185e-46,4.5887831695644682e-10,1.3586571776866127e-11,5.4539907164651217e-14,1.0680007045194156e-21,3.9547681564496042e-21,5.4307805265049649e-14,2.1026548722901511e-17,6.1118021560116734e-17,1.6673328445567918e-18,1.0396298450550969e-33,2.1833809371594203e-30,1.9098772860143433e-28,1.2791807583268442e-51,2.2706914251743114e-49,4.2268789585624484e-51,1.1777032713005841e-57
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291128,0.1186699654691632,0.022821567684902348,0.0,7.3278746861795894e-34,7.0207080736509504e-20,5.4337707044669353e-39,3.6876651129220466e-30,1.6892178659380955e-67,1.0082884403079476e-11,5.6151250040316244e-59,1.0082884232221407e-11,2.6260034292331985e-40,2.6481077736919437e-39,3.8193737081911242e-55,4.4284404182118573e-56,1.3416725453488474e-27,5.1503466342801447e-46,5.5065397776534459e-10,1.6303886142643912e-11,6.5485276993840112e-14,1.5193139513326368e-21,5.6259986297519053e-21,6.5150734602013166e-14,2.6005449106044539e-17,9.0318218726266424e-17,2.8855880373586752e-18,2.484774827582181e-33,3.6213076826448041e-30,3.207402533963271e-28,3.1557395439709166e-51,6.7258573773139095e-49,1.3748186182183747e-50,4.5889030477175357e-57
