Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
3.616283619350965e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32590065980327149,0.11291136398194779,0.0197334722324096,1.1376027258163529e-05,0.00013250590532135122,3.7479979885420827e-06,4.479894776135605e-05,7.1994604587530188e-12,3.7789467714206431e-21,8.0836766324987734e-07,9.3714651571964587e-23,1.5591015783466002e-08,1.7265463960441079e-17,8.5911076827625537e-11,8.9316673029021056e-16,1.0005853908362923e-17,2.387935965633908e-06,7.269938861163147e-17,0.0056878080795979427,0.0059594532536607668,1.4680139767263952e-10,5.1589404625003706e-06,1.0181078565437257e-14,3.4992249736795575e-11,1.9106920008677761e-07,6.6556079934085995e-07,7.0367831062402e-09,1.3618408273962029e-05,8.6614781055638775e-10
3.6271091000282074e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32588543528594405,0.11291124123887941,0.019725098130049357,1.1490780859049957e-05,0.00013329204976005027,3.7473815178560383e-06,4.5019732828367248e-05,7.3110660527320483e-12,3.8108101345667668e-21,8.129958063065692e-07,9.6451318277423248e-23,1.5581913218754632e-08,1.7597664027660341e-17,8.7007533399966935e-11,8.9710282949805314e-16,1.0089706782376325e-17,2.3952381276455021e-06,7.4390123671086954e-17,0.0056875339401406396,0.0059748999436523261,1.4717584513510488e-10,5.1531536438513746e-06,1.0207082074577028e-14,3.4967310005900733e-11,1.910535904481113e-07,6.6656189000997332e-07,7.0749092210690343e-09,1.3675132038136244e-05,8.7203881603318448e-10
3.63793458070545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32587022390887815,0.11291111733516389,0.019716728831338171,1.1606309528505439e-05,0.00013408019087241099,3.7467335283065596e-06,4.5240711386578626e-05,7.4239501708613797e-12,3.842815994805675e-21,8.1762986495915304e-07,9.9256462328758e-23,1.5572817847794993e-08,1.7934835099447412e-17,8.8113569019189717e-11,9.0103816137400842e-16,1.017397257399895e-17,2.4025272769830488e-06,7.6113321243244145e-17,0.005687259972487221,0.0059903332870287138,1.4754997262550473e-10,5.1473893154281916e-06,1.0233063582722316e-14,3.4942506251471039e-11,1.9103804045828671e-07,6.6756060174603971e-07,7.1131180945265932e-09,1.3731870080486297e-05,8.7794789890293414e-10
3.648760061382692e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32585502566668889,0.11291099227181638,0.019708364333561122,1.1722615593343548e-05,0.00013487032652733944,3.7460543367889764e-06,4.5461880787023188e-05,7.5381217306271106e-12,3.8749643237157407e-21,8.2226977825111732e-07,1.0213149806958065e-22,1.5563730098490539e-08,1.8277028328204483e-17,8.922922349365217e-11,9.0497269640483318e-16,1.0258651646136211e-17,2.4098034192244705e-06,7.7869465972904552e-17,0.0056869861766042145,0.0060057532899280581,1.4792378022842078e-10,5.1416473453020911e-06,1.025902309514381e-14,3.4917837564086919e-11,1.9102254955756582e-07,6.6855694524773324e-07,7.1514096236239107e-09,1.3788621803056045e-05,8.8387500691895752e-10
3.6595855420599346e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32583984055398613,0.11291086604985141,0.019700004634003617,1.1839701373148143e-05,0.00013566245459681016,3.745344257477272e-06,4.5683238386473135e-05,7.6535896602166872e-12,3.9072550916584438e-21,8.269154854683129e-07,1.0507786243481868e-22,1.5554650388783623e-08,1.8624295105039807e-17,9.0354536522188857e-11,9.0890640523755468e-16,1.0343744356742033e-17,2.4170665602698329e-06,7.9659047478076861e-17,0.0056867125524580151,0.0060211599584912888,1.4829726802869773e-10,5.1359276025748747e-06,1.0284960617135059e-14,3.4893303014285747e-11,1.9100711719714841e-07,6.6955093113229913e-07,7.189783705576328e-09,1.3845386609797672e-05,8.8982008754803258e-10
3.6693284746694525e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32582618517380507,0.11291075146030313,0.019692485004636277,1.194574714255099e-05,0.0001363770716174142,3.7446790345238499e-06,4.5882618956149483e-05,7.7586265805954153e-12,3.9364385427089037e-21,8.3110152578496343e-07,1.077917823598001e-22,1.5546485861449545e-08,1.8941215753847119e-17,9.1375609033875402e-11,9.1244601265458478e-16,1.0420681749045054e-17,2.4235922763201784e-06,8.1298667970896691e-17,0.0056864664375335175,0.0060350145644186099,1.4863313368803175e-10,5.1307987311818535e-06,1.0308285589500572e-14,3.4871335878459451e-11,1.9099327767961924e-07,6.7044351137600909e-07,7.2243908772251712e-09,1.3896485631740081e-05,8.9518598308199769e-10
3.6790714072789704e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32581254042019991,0.11291063593383489,0.019684969257649818,1.2052428034775376e-05,0.00013709329922552736,3.743989270002613e-06,4.6082147911915968e-05,7.8647273239518348e-12,3.965737321083767e-21,8.3529216627984479e-07,1.1056574072991785e-22,1.5538328467820825e-08,1.9262325593279655e-17,9.2404565825851505e-11,9.1598490602547485e-16,1.0497954728443005e-17,2.4301074711827562e-06,8.2966136874127138e-17,0.0056862204616638093,0.0060488583789909435,1.4896874043840239e-10,5.1256876647884751e-06,1.0331592757806344e-14,3.4849476044956196e-11,1.9097948475013882e-07,6.7133419811169379e-07,7.2590647589250205e-09,1.3947594338799141e-05,9.0056635502745135e-10
3.6888143398884883e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32579890628922964,0.11291051947118529,0.019677457391066053,1.2159745725638394e-05,0.00013781113587612833,3.7432751873888793e-06,4.6281823338908139e-05,7.9718984200518935e-12,3.9951514026782224e-21,8.3948736319605665e-07,1.1340083297162621e-22,1.5530178492600078e-08,1.95876625780276e-17,9.3441435608227905e-11,9.195230642750913e-16,1.0575563545639031e-17,2.4366121498087462e-06,8.4661821543439983e-17,0.0056859746248240995,0.0060626914066910648,1.4930408834222114e-10,5.1205943100729012e-06,1.0354882125954833e-14,3.4827722821006848e-11,1.9096573802156416e-07,6.7222299891366288e-07,7.2938052761603096e-09,1.3998712300446606e-05,9.0596116452116868e-10
3.698557272498006e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32578528277694901,0.11291040207309239,0.019669949402907026,1.2267701886127518e-05,0.00013853058002616831,3.7425370084324842e-06,4.6481643326104422e-05,8.0801464049850993e-12,4.0246807626076527e-21,8.4368707293579255e-07,1.1629816993868204e-22,1.5522036214398842e-08,1.9917264816010996e-17,9.4486247017531408e-11,9.2306046642737968e-16,1.0653508448114143e-17,2.44310631734872e-06,8.6386092654519102e-17,0.0056857289269895183,0.0060765136520037023,1.4963917746208281e-10,5.115518574365666e-06,1.0378153697862184e-14,3.4806075573498972e-11,1.9095203711242017e-07,6.7310992130491275e-07,7.3286123545308863e-09,1.4049839087417619e-05,9.1137037255758964e-10
3.708300205107524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32577166987940959,0.11291028374029405,0.019662445291194992,1.2376298182380554e-05,0.00013925163013456094,3.741774953171716e-06,4.6681605966344203e-05,8.189477821000145e-12,4.0543253752119482e-21,8.4789125206034378e-07,1.1925887805646385e-22,1.5513901905839408e-08,2.0251170567565017e-17,9.5539028616309044e-11,9.2659709160397909e-16,1.0731789680133545e-17,2.449589979149882e-06,8.8139324216434594e-17,0.0056854833681350917,0.0060903251194155891,1.4997400786076833e-10,5.1104603656442013e-06,1.0401407477447263e-14,3.4784533773259598e-11,1.9093838164606566e-07,6.739949727576192e-07,7.3634859197438588e-09,1.4100974271713753e-05,9.1679394001195852e-10
