Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49)
4.8715594011286225e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31454612436657486,0.10893952409872812,0.0052289227903698681,0.004207671961727966,0.0088582183126477056,1.366608019478722e-06,0.00018007362325141092,1.8921582099020879e-08,4.621958105915069e-19,5.7791457671238252e-06,2.8376554556857962e-16,1.1823958427698752e-08,1.4965760512026515e-13,7.5015886942919881e-08,2.7637411111311985e-15,1.3132272559684109e-15,6.6757448443531881e-06,2.4534081212040352e-11,0.005293260490035521,0.017679922626926737,4.1634724201956511e-10,3.0889938610465712e-06,2.8961370427499265e-14,2.9643561898960963e-11,1.7715728202927957e-07,1.218888320133552e-06,4.3354849136964415e-05,3.8412171199555534e-07,1.1349591312705773e-08,1.9910541790673812e-08
4.890814624085591e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31457470733501663,0.10892080679125822,0.0052046853479357025,0.0042268514956341858,0.0088965179627323396,1.3687596920928029e-06,0.00018004845826856205,1.9019738860565182e-08,4.6462717979685418e-19,5.7746893284653906e-06,2.8674264647849491e-16,1.1826896011526498e-08,1.5034357780047256e-13,7.5392876812481261e-08,2.7640331355202671e-15,1.3190032748775703e-15,6.6715432275350883e-06,2.4792875565000578e-11,0.0052928293913706492,0.017651769051260122,4.1563187908174002e-10,3.0919453170887953e-06,2.8911388114271686e-14,2.9637417574732743e-11,1.7714893068052621e-07,1.2180157545742801e-06,4.335277615451919e-05,3.8579574157343785e-07,1.1351474361560233e-08,1.9943683712787024e-08
4.91006984704256e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31460340907912343,0.10890211777570238,0.0051805719945466708,0.0042459994328023897,0.0089347546162709488,1.3709292383336961e-06,0.00018002336965069487,1.9117725215248811e-08,4.670622705571127e-19,5.7701944539998795e-06,2.8973096068337033e-16,1.1829860919843131e-08,1.5102642186083382e-13,7.576927964588421e-08,2.7643324996250769e-15,1.3247773214989346e-15,6.6673056199374104e-06,2.5052850697412473e-11,0.0052924015267375949,0.017623493421890801,4.1491399892417443e-10,3.0949144563531591e-06,2.8861230556313901e-14,2.9631305101478869e-11,1.7714071441726397e-07,1.217137735164931e-06,4.3350736896780727e-05,3.8746748535058678e-07,1.135328853998536e-08,1.9977099484996341e-08
4.929325069999529e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31463222727191797,0.10888345719821477,0.0051565817769407083,0.0042651156597505735,0.0089729280460866066,1.3731165664594465e-06,0.00017999835749011076,1.9215539975976561e-08,4.6950108531624259e-19,5.7656617236291895e-06,2.9273038461544062e-16,1.1832853007904848e-08,1.5170612764561039e-13,7.6145091263336108e-08,2.7646391693794911e-15,1.3305493999057929e-15,6.6630324556526585e-06,2.5314001202822202e-11,0.0052919768631002357,0.017595098099206136,4.1419365716263697e-10,3.0979011528039359e-06,2.881090165003286e-14,2.9625225359578109e-11,1.7713263205548438e-07,1.2162543280588703e-06,4.3348731062327515e-05,3.8913693230542382e-07,1.1355034747187652e-08,2.0010787726448498e-08
4.948580292956498e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31466115961822511,0.10886482520215805,0.0051327137532583165,0.0042842000653573933,0.0090110380297243227,1.3753215868660922e-06,0.00017997342187730777,1.931318197901472e-08,4.7194362648960537e-19,5.7610917089026091e-06,2.9574081470048633e-16,1.1835872133531121e-08,1.5238268582130184e-13,7.6520307558500969e-08,2.7649531113226783e-15,1.3363195141838071e-15,6.6587241629354027e-06,2.557632165839626e-11,0.0052915553678591068,0.01756658541134918,4.1347090862008825e-10,3.1009052825055742e-06,2.8760405236205975e-14,2.9619179218904801e-11,1.7712468242774645e-07,1.2153655985237594e-06,4.3346758353935876e-05,3.9080407159364852e-07,1.1356713869947837e-08,2.0044747088682431e-08
4.967835515913467e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31469020385422308,0.10884622192814265,0.0051089669928815196,0.0043032525408290374,0.009049084349384796,1.3775442120462423e-06,0.00017994856290101544,1.9410650083661982e-08,4.7438989646475278e-19,5.7564849731481641e-06,2.9876214736824308e-16,1.1838918157056486e-08,1.5305608737175893e-13,7.6894924497510179e-08,2.7652742925878563e-15,1.3420876684307438e-15,6.6543811642938095e-06,2.5839806625473233e-11,0.0052911370088451126,0.017537957654673204,4.1274580733808605e-10,3.1039267235864036e-06,2.87097451007803e-14,2.961316753894169e-11,1.7711686438292953e-07,1.2144716109554853e-06,4.3344818478520958e-05,3.9246889254601763e-07,1.1358326782806225e-08,2.007897625500214e-08
4.987090738870436e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31471935774700283,0.10882764751406569,0.0050853405762751273,0.0043222729796665573,0.0090870667918591039,1.379784356548686e-06,0.00017992378064822815,1.9507943171924868e-08,4.7683989760220415e-19,5.7518420716016386e-06,3.0179427906261294e-16,1.1841990941283383e-08,1.537263235933598e-13,7.7268938117986649e-08,2.76560268089128e-15,1.3478538667562143e-15,6.6500038765795755e-06,2.6104450650107166e-11,0.0052907217543133227,0.017509217094189764,4.1201840658802632e-10,3.1069653562029366e-06,2.86589249756601e-14,2.9607191168892744e-11,1.7710917678599838e-07,1.2135724288918417e-06,4.3342911147078582e-05,3.941313846661572e-07,1.135987434824527e-08,2.0113473939865298e-08
5.006345961827405e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31474861909413171,0.10880910209514907,0.0050618335948302753,0.0043412612776336824,0.0091249851484643662,1.3820419369390158e-06,0.00017989907520423671,1.9605060148197389e-08,4.7929363223620708e-19,5.7471635515333396e-06,3.0483710625167817e-16,1.1845090351436107e-08,1.5439338609024866e-13,7.7642344528082206e-08,2.7659382445214624e-15,1.3536181132814182e-15,6.6455927110762566e-06,2.6370248263602676e-11,0.0052903095729368655,0.017480365964010255,4.112887588822178e-10,3.1100210625050479e-06,2.8607948539482966e-14,2.9601250947797638e-11,1.7710161851777902e-07,1.2126681150259653e-06,4.334103607462759e-05,3.9579153762840367e-07,1.1361357416869111e-08,2.0148238888287124e-08
5.0256011847843735e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31477798572322491,0.10879058580397706,0.0050384451507102012,0.0043602173327251127,0.0091628392149803364,1.3843168717612267e-06,0.00017987444665265874,1.970199993894517e-08,4.8175110267548847e-19,5.742449952372643e-06,3.0789052543752125e-16,1.1848216255115804e-08,1.5505726676963627e-13,7.8015139905528198e-08,2.7662809523286408e-15,1.359380412138888e-15,6.6411480735860494e-06,2.6637193983041851e-11,0.0052899004338008964,0.017451406467781073,4.1055691598479144e-10,3.113093726601934e-06,2.8556819418384465e-14,2.959534770464321e-11,1.7709418847471917e-07,1.2117587312195341e-06,4.3339192980153003e-05,3.974493412756747e-07,1.1362776827580359e-08,2.0183269875259069e-08
5.044856407741342e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.314807455491522,0.1087720987705335,0.0050151743566982212,0.0043791410451352736,0.0092006287915869234,1.3866090815002748e-06,0.00017984989507546811,1.9798761492393729e-08,4.842123112039895e-19,5.7377018058303733e-06,3.1095443316585382e-16,1.1851368522256489e-08,1.5571795783716219e-13,7.8387320496699096e-08,2.7666307737144727e-15,1.3651407674722423e-15,6.6366703645150316e-06,2.6905282311803206e-11,0.0052894943063966637,0.017422340779112595,4.0982292892245644e-10,3.1161832345285196e-06,2.8505541186751761e-14,2.9589482258474602e-11,1.7708688556866024e-07,1.2108443385157406e-06,4.3337381586549741e-05,3.9910478561737109e-07,1.1364133407754144e-08,2.0218565705181998e-08
5.064111630698311e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31483702628547094,0.10875364112223825,0.0049920203360479228,0.0043980323172275139,0.0092383536828026039,1.3889184885455454e-06,0.00017982542055302241,1.9895343778221047e-08,4.8667726008159067e-19,5.7329196360190721e-06,3.1402872603545668e-16,1.1854547025082034e-08,1.5637545179231713e-13,7.8758882615688721e-08,2.7669876786219452e-15,1.3708991834359417e-15,6.6321599789569466e-06,2.7174507740072544e-11,0.0052890911606156624,0.017393171042001911,4.0908684799509313e-10,3.1192894742126901e-06,2.8454117367966275e-14,2.9583655418509239e-11,1.7707970872663062e-07,1.2099249971520272e-06,4.333560162056711e-05,4.0075786082730493e-07,1.1365427973409368e-08,2.0254125211313234e-08
5.08336685365528e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31486669602031636,0.10873521298398335,0.004968982222335468,0.0044168910535037683,0.009276013697423759,1.3912450171552324e-06,0.00017980102316409008,1.9991745787254232e-08,4.8914595154482194e-19,5.7281039595711568e-06,3.1711330070743363e-16,1.1857751638064148e-08,1.5702974142392626e-13,7.9129822643399051e-08,2.7673516375255106e-15,1.3766556641950441e-15,6.6276173067754855e-06,2.7444864745346104e-11,0.0052886909667438642,0.017363899371249495,4.0834872278619502e-10,3.1224123354433924e-06,2.8402551435135495e-14,2.9577867984247431e-11,1.770726568906159e-07,1.209000766572596e-06,4.3333852812753955e-05,4.0240855724166006e-07,1.1366661329377321e-08,2.0289947255227287e-08
5.102622076612249e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31489646263969512,0.10871681447816836,0.0049460591593140498,0.0044357171605746582,0.0093136086484648679,1.3935885934215864e-06,0.00017977670298587636,2.0087966531170361e-08,4.9161838780756233e-19,5.72325528575507e-06,3.2020805391428229e-16,1.1860982237881327e-08,1.5768081980569174e-13,7.9500137026641685e-08,2.7677226214214471e-15,1.38241021392497e-15,6.6230427326851585e-06,2.7716347792925868e-11,0.005288293695456036,0.017334527852869853,4.0760860217315409e-10,3.1255517098390071e-06,2.8350846811814031e-14,2.9572120745580341e-11,1.7706572901732998e-07,1.2080717054407213e-06,4.3332134897404531e-05,4.0405686535697647e-07,1.1367834269467688e-08,2.0326030726289783e-08
5.121877299569218e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31492632411523747,0.10869844572473544,0.0049232503007704195,0.0044545105471300124,0.0093511383530995827,1.3959491452370002e-06,0.00017975246009404783,2.0184005042201308e-08,4.9409457106172772e-19,5.7183741165894171e-06,3.2331288246878339e-16,1.1864238703378625e-08,1.5832868029179422e-13,7.9869822277251409e-08,2.768100601818412e-15,1.3881628368112697e-15,6.6184366363307549e-06,2.7988951336407305e-11,0.0052878993178101319,0.01730505854449621,4.0686653433739771e-10,3.1287074908164225e-06,2.8299006872714206e-14,2.9566414482903562e-11,1.7705892407803014e-07,1.2071378716508206e-06,4.3330447612504984e-05,4.0570277582816671e-07,1.136894757663187e-08,2.0362374541144155e-08
5.141132522526187e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31495627844617347,0.10868010684120387,0.0049005548103834944,0.0044732711239098355,0.0093886026326026571,1.398326602260924e-06,0.00017972829456275685,2.0279860372842637e-08,4.9657450347794516e-19,5.7134609469551499e-06,3.2642768327271276e-16,1.1867520915528427e-08,1.5897331651255313e-13,8.0238874971211671e-08,2.7684855507282059e-15,1.3939135370493894e-15,6.6137993923654249e-06,2.8262669818159511e-11,0.0052875078052417963,0.017275493475779509,4.0612256677437804e-10,3.1318795735611648e-06,2.824703494440646e-14,2.9560749967227717e-11,1.7705224105830225e-07,1.2061993223403172e-06,4.332879069968068e-05,4.0734627946655565e-07,1.1370002023123911e-08,2.0398977643210756e-08
5.160387745483156e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31498632365894508,0.10866179794270385,0.0048779718615849814,0.004491998803675696,0.009426001312292695,1.4007208958875862e-06,0.00017970420646466458,2.0375531595566411e-08,4.990581872062173e-19,5.7085162647058294e-06,3.2955235332537611e-16,1.187082875739203e-08,1.5961472237014443e-13,8.0607291747792355e-08,2.7688774406567443e-15,1.3996623188444498e-15,6.6091313705274127e-06,2.8537497669797958e-11,0.005287119129558906,0.017245834648781436,4.0537674630341137e-10,3.1350678549976726e-06,2.8194934306009163e-14,2.9555127960281286e-11,1.7704567895781862e-07,1.2052561139013291e-06,4.3327163904144076e-05,4.0898736723794896e-07,1.1370998370658761e-08,2.0435839002198229e-08
5.179642968440125e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31501645780682469,0.10864351914201013,0.004855500637422034,0.0045106935011825144,0.009463334221475779,1.4031319592144793e-06,0.00017968019587096364,2.0471017802537933e-08,5.0154562437657547e-19,5.7035405507760029e-06,3.3268678973197196e-16,1.1874162114082118e-08,1.6025289203437607e-13,8.0975069308699087e-08,2.769276244595223e-15,1.405409186411018e-15,6.6044329357154688e-06,2.8813429312649886e-11,0.0052867332629362102,0.017216084038361938,4.0462911907737674e-10,3.1382722337599534e-06,2.8142708189868649e-14,2.9549549214623463e-11,1.7703923679017476e-07,1.2043083019921257e-06,4.3325566974643324e-05,4.1062603026072809e-07,1.1371937370568177e-08,2.0472957613626554e-08
5.1988981913970935e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31504667896953825,0.10862527054957503,0.0048331403304218579,0.0045293551331507722,0.0095006011933898536,1.4055597270115981e-06,0.00017965626285139984,2.0566318105336292e-08,5.0403681709972074e-19,5.6985342792877643e-06,3.3583088971178307e-16,1.1877520872725948e-08,1.6088781993851986e-13,8.1342204417234163e-08,2.7696819360114594e-15,1.411154143972892e-15,6.5997044480629622e-06,2.9090459158212454e-11,0.0052863501779100526,0.01718624359256115,4.0387973059227196e-10,3.141492610163604e-06,2.8090359782229272e-14,2.9544014473756806e-11,1.7703291358270882e-07,1.2033559415483631e-06,4.3323999663411584e-05,4.1226225980397128e-07,1.1372819763954203e-08,2.051033249836136e-08
5.218153414354062e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31507698525289424,0.10860705227356088,0.0048108901424582925,0.0045479836182391268,0.0095378020651499737,1.4080041356914328e-06,0.00017963240747429353,2.0661431634678784e-08,5.0653176746765609e-19,5.693497917655466e-06,3.3898455060619933e-16,1.1880904922429533e-08,1.6151950077519921e-13,8.1708693897468974e-08,2.7700944888414422e-15,1.4168971957628825e-15,6.5949462630107175e-06,2.9368581608603744e-11,0.0052859698473731705,0.017156315232975655,4.0312862569662702e-10,3.1447288861780663e-06,2.803789222389361e-14,2.9538524472223553e-11,1.7702670837622738e-07,1.2023990867941963e-06,4.3322461726117135e-05,4.1389604728559916e-07,1.1373646281840215e-08,2.0547962702159675e-08
5.237408637311031e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31510737478841816,0.10858886441987202,0.0047887492846203049,0.0045665788770174092,0.0095749366776942801,1.4104651232796626e-06,0.00017960862980655998,2.0756357540149038e-08,5.0903047755430405e-19,5.6884319266886967e-06,3.4214766988657573e-16,1.1884314154242479e-08,1.6214792949233277e-13,8.2074534633427705e-08,2.7705138774810616e-15,1.4226383460225995e-15,6.5901587313786198e-06,2.9647791057006742e-11,0.0052855922445695664,0.017126300855129513,4.0237584860078344e-10,3.1479809653985795e-06,2.7985308610873108e-14,2.9533079935713909e-11,1.7702062022484832e-07,1.2014377912531629e-06,4.3320952921813959e-05,4.1552738427054672e-07,1.1374417645319694e-08,2.0585847295226419e-08
5.256663860268e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31513784573299153,0.10857070709218655,0.0047667169770823801,0.0045851408319400279,0.0096120048757308077,1.4129426293865196e-06,0.00017958492991372981,2.0851094989928871e-08,5.1153294941611985e-19,5.6833367606935021e-06,3.4532014516192626e-16,1.1887748461123503e-08,1.6277310128913314e-13,8.2439723568282256e-08,2.7709400767779951e-15,1.4283775990022434e-15,6.5853421994359761e-06,2.9928081888106327e-11,0.0052852173430894397,0.017096202328839807,4.0162144288603337e-10,3.1512487530197805e-06,2.7932611995029079e-14,2.9527681581186791e-11,1.7701464819589807e-07,1.2004721077588178e-06,4.3319473012893058e-05,4.1715626246895884e-07,1.1375134565702613e-08,2.0623985371780944e-08
5.275919083224969e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31516839626849702,0.10855258039198734,0.0047447924489767875,0.0046036694073197468,0.0096490065076850502,1.4154365951788708e-06,0.00017956130785996808,2.0945643170533792e-08,5.1403918509268854e-19,5.6782128675719051e-06,3.4850187418645687e-16,1.1891207737906915e-08,1.633950116121592e-13,8.2804257703557845e-08,2.7713730620237822e-15,1.4341149589603999e-15,6.5804970089706973e-06,3.0209448478519451e-11,0.0052848451168642178,0.017066021498576934,4.0086545151362914e-10,3.1545321558102335e-06,2.7879805384704593e-14,2.952233011695873e-11,1.7700879136958975e-07,1.1995020884652912e-06,4.3318021765034634e-05,4.1878267373441171e-07,1.1375797744659647e-08,2.0662376049634325e-08
5.295174306181938e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31519902460146854,0.10853448441859276,0.0047229749382676905,0.0046221645293018409,0.009685941425648251,1.4179469633529504e-06,0.00017953776370809387,2.1040001286552151e-08,5.1654918660731536e-19,5.6730606889197622e-06,3.5169275486693958e-16,1.1894691881269762e-08,1.6401365615142269e-13,8.3168134098349926e-08,2.7718128089460971e-15,1.4398504301638332e-15,6.5756234973572855e-06,3.0491885197218507e-11,0.0052844755401616388,0.017035760183819713,4.0010791683365629e-10,3.157831082085524e-06,2.7826891745346818e-14,2.9517026242798584e-11,1.7700304883881255e-07,1.1985277848576616e-06,4.3316598947160792e-05,4.2040661006215816e-07,1.1376407874364086e-08,2.0701018469776821e-08
5.314429529138907e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31522972896274576,0.10851641926918688,0.0047012636916270757,0.0046406261258386304,0.0097228094853264828,1.4204736781076753e-06,0.00017951429751959851,2.1134168560387796e-08,5.1906295596760644e-19,5.6678806601229715e-06,3.5489268526993168e-16,1.1898200789699455e-08,1.6462903083654803e-13,8.3531349868551453e-08,2.7722592937011397e-15,1.4455840168872882e-15,6.5707219976236988e-06,3.077538640594807e-11,0.0052841085875809258,0.01700542017940539,3.9934888059378085e-10,3.1611454416827184e-06,2.7773874000120621e-14,2.9511770650064762e-11,1.7699741970918354e-07,1.197549247762019e-06,4.3315204331388758e-05,4.22028063587395e-07,1.1376965637631621e-08,2.073991179597399e-08
5.333684752095876e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31526050760713398,0.10849838503884933,0.0046796579643124687,0.004659054126664384,0.0097596105459904318,1.4230166851186308e-06,0.00017949090935466395,2.1228144232006337e-08,5.2158049516603782e-19,5.6626732104520903e-06,3.5810156362883891e-16,1.190173436346231e-08,1.652411318329843e-13,8.3893902186090702e-08,2.7727124928661873e-15,1.4513157234132927e-15,6.5657928385170488e-06,3.1059946459635007e-11,0.0052837442340480075,0.016975003255874546,3.985883839478652e-10,3.1644751459376082e-06,2.7720755030512891e-14,2.9506564021794261e-11,1.7699190309871202e-07,1.1965665273554531e-06,4.3313837692985037e-05,4.2364702658355548e-07,1.1377471708057915e-08,2.0779055214372721e-08
5.3529399750528446e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31529135881306924,0.10848038182058461,0.0046581570200464285,0.0046774484632705693,0.0097963444704259033,1.4255759315127054e-06,0.00017946759927218081,2.1321927558684794e-08,5.2410180618051613e-19,5.6574387631553521e-06,3.6131928835082879e-16,1.1905292504572934e-08,1.6584995553826906e-13,8.4255788278179631e-08,2.773172383432378e-15,1.4570455540319622e-15,6.5608363445681995e-06,3.1345559706792154e-11,0.0052833824548108275,0.01694451115981099,3.9782646746445888e-10,3.1678201076593713e-06,2.7667537676928228e-14,2.9501407032761942e-11,1.7698649813737114e-07,1.1955796731760004e-06,4.3312498810320368e-05,4.2526349146062429e-07,1.1377926750154066e-08,2.0818447933117437e-08
5.3721951980098135e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31532228088228803,0.10846240970535105,0.0046367601308977789,0.0046958090688814817,0.009833011124885065,1.4281513658432061e-06,0.00017944436732976552,2.1415517814764744e-08,5.2662689097493179e-19,5.6521777355501573e-06,3.6454575802359415e-16,1.1908875116763825e-08,1.664554985783446e-13,8.4617005426572556e-08,2.7736389427975876e-15,1.4627735130408094e-15,6.5558528361553194e-06,3.1632220489915541e-11,0.005283023225434713,0.016913945614176879,3.970631711351647e-10,3.1711802411044798e-06,2.7614224739275834e-14,2.9496300349640138e-11,1.7698120396738864e-07,1.1945887341321871e-06,4.3311187464824526e-05,4.2687745076347557e-07,1.1378331419480043e-08,2.0858089181973732e-08
5.391450420966782e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31535327213950115,0.10844446878208945,0.0046154665771645526,0.0047141358784302022,0.0098696103790383537,1.4307429380655523e-06,0.00017942121358377767,2.1508914291408788e-08,5.2915575149969909e-19,5.6468905391130405e-06,3.6778087142196894e-16,1.1912482105455623e-08,1.670577578039242e-13,8.4977550966834591e-08,2.7741121487594058e-15,1.4684996047445552e-15,6.5508426295663063e-06,3.1919923145875348e-11,0.0052826665217978151,0.016883308318642841,3.9629853438288243e-10,3.1745554619567298e-06,2.7560818977547872e-14,2.9491244631120293e-11,1.769760197431069e-07,1.1935937585123869e-06,4.3309903440942549e-05,4.2848889717023087e-07,1.1378686362775986e-08,2.0897978211960191e-08
5.410705643923751e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31538433093207369,0.108426559137751,0.004594275647258653,0.0047324288285349103,0.0099061421059271192,1.4333505995136958e-06,0.00017939813808933672,2.1602116296360491e-08,5.31688389692292e-19,5.6415775795681486e-06,3.7102452751440049e-16,1.1916113377728715e-08,1.6765673028690751e-13,8.5337422287620507e-08,2.7745919795083791e-15,1.4742238334549422e-15,6.5458060370601714e-06,3.2208662006300584e-11,0.0052823123200866143,0.016852600949913421,3.9553259606993104e-10,3.1779456873054065e-06,2.7507323112389326e-14,2.9486240527897375e-11,1.7697094463001131e-07,1.1925947939943979e-06,4.3308646526091913e-05,4.3009782349064385e-07,1.1378992218091537e-08,2.093811429499123e-08
5.42996086688072e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31541545562970796,0.1084086808573252,0.0045731866375921491,0.0047506878574755393,0.0099426061819168961,1.4359743028769417e-06,0.0001793751409003389,2.1695123153707432e-08,5.3422480747776639e-19,5.6362392569742544e-06,3.7427662546927837e-16,1.1919768842294872e-08,1.6825241331684741e-13,8.5696616829963089e-08,2.7750784136214064e-15,1.4799462034905531e-15,6.5407433669274679e-06,3.2498431397957675e-11,0.0052819605967914934,0.016821825162047818,3.9476539450605363e-10,3.181350835616636e-06,2.7453739825659658e-14,2.9481288682828676e-11,1.7696597780516299e-07,1.1915918876546278e-06,4.3307416510619089e-05,4.3170422266450195e-07,1.1379249614913169e-08,2.0978496723527083e-08
5.449216089837689e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3154466446241323,0.108390834023867,0.0045521988524652585,0.0047689129051707666,0.0099790024866513796,1.4386140021771288e-06,0.00017935222206947276,2.178793420364766e-08,5.3676500676927893e-19,5.6308759658103443e-06,3.7753706466112232e-16,1.1923448409468713e-08,1.6884480439746734e-13,8.6055132086571559e-08,2.7755714300550613e-15,1.4856667191766295e-15,6.5356549235496516e-06,3.2789225643122951e-11,0.0052816113287023616,0.016790982586775964,3.9399696745630183e-10,3.1847708267142167e-06,2.7400071760986062e-14,2.9476389731177334e-11,1.7696111845791413e-07,1.1905850859767049e-06,4.3306213187756966e-05,4.3330808776005098e-07,1.1379459174289582e-08,2.1019124810228265e-08
5.468471312794658e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31547789632879403,0.10837301871852388,0.0045313116039559205,0.0047871039131553205,0.01001533090300705,1.4412696527466812e-06,0.00017932938164823557,2.1880548802259316e-08,5.3930898946859264e-19,5.6254880950597957e-06,3.8080574467663398e-16,1.1927151991141285e-08,1.6943390124322226e-13,8.6412965601139031e-08,2.7760710081392045e-15,1.4913853848448942e-15,6.5305410074573916e-06,3.3081039059949245e-11,0.0052812644929043709,0.01676007483381008,3.932273521488081e-10,3.1882055817658754e-06,2.7346321524308781e-14,2.947154430048737e-11,1.7695636578801284e-07,1.1895744348605961e-06,4.3305036353585025e-05,4.3490941197244126e-07,1.1379621508955137e-08,2.1059997887622287e-08
5.487726535751627e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31550920917855607,0.10835523502056238,0.0045105242118109908,0.0048052608245576335,0.010051591317048461,1.4439412112071719e-06,0.00017930661968694939,2.1972966321273403e-08,5.418567574665782e-19,5.6200760282931654e-06,3.8408256532061033e-16,1.1930879500754308e-08,1.7001970177590919e-13,8.6770114967660079e-08,2.7765771275709765e-15,1.4971022048333764e-15,6.5254019153880517e-06,3.3373865962826502e-11,0.0052809200667736696,0.016729103491151632,3.9245658528244143e-10,3.191655023251578e-06,2.7292491684418415e-14,2.9466753010609014e-11,1.769517190053065e-07,1.1885599796317933e-06,4.3303885806987834e-05,4.3650818862219634e-07,1.1379737223451426e-08,2.1101115307780349e-08
5.506981758708596e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31554058162939952,0.10833748300739404,0.0044898360033389989,0.0048233835840777979,0.010087783617984132,1.4466286354477645e-06,0.0001792839362347762,2.2065186147849706e-08,5.4440831264370389e-19,5.6146401437496403e-06,3.8736742662172466e-16,1.1934630853272318e-08,1.7060220412133169e-13,8.7126577829757072e-08,2.7770897684084695e-15,1.502817183486241e-15,6.5202379403422122e-06,3.3667700662736598e-11,0.0052805780279732237,0.01669807012539401,3.9168470303435304e-10,3.1951190749374127e-06,2.7238584773485355e-14,2.9462016474238531e-11,1.7694717733271553e-07,1.1875417650491466e-06,4.3302761349612363e-05,4.3810441115369736e-07,1.1379806914247008e-08,2.1142476441992176e-08
5.5262369816655645e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31557201215812841,0.10831976275460148,0.0044692463133044801,0.0048414721379658396,0.010123907698123108,1.4493318846045671e-06,0.00017926133133973213,2.2157207684355791e-08,5.4696365687051964e-19,5.6091808144171473e-06,3.9066022883817506e-16,1.193840596515721e-08,1.7118140660600373e-13,8.7482351880015978e-08,2.7776089110644577e-15,1.5085303251536151e-15,6.515049371639038e-06,3.3962537467602553e-11,0.0052802383544487061,0.016666976282020716,3.9091174106740787e-10,3.1985976618763226e-06,2.7184603287581428e-14,2.9457335296780339e-11,1.7694274000385845e-07,1.1865198353130272e-06,4.3301662785831295e-05,4.3969807313368811e-07,1.1379831169855193e-08,2.118408068045088e-08
5.545492204622533e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31560349926208109,0.1083020743359636,0.004448754483823817,0.0048595264340003099,0.010159963452832125,1.4520509190411455e-06,0.0001792388050487047,2.2249030348149079e-08,5.4952279200813291e-19,5.6036984081111489e-06,3.9396087246320337e-16,1.194220475434633e-08,1.7175730775389438e-13,8.7837434859331105e-08,2.7781345363010778e-15,1.5142416341914249e-15,6.5098364949708831e-06,3.4258370682631947e-11,0.0052799010244244417,0.016635823485699235,3.9013773453751267e-10,3.2020907103816982e-06,2.7130549687194076e-14,2.9452710075838135e-11,1.7693840625908825e-07,1.1854942340750282e-06,4.3300589922705712e-05,4.4128916824980781e-07,1.1379810570950195e-08,2.1225927431958303e-08
