Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),CH2X(134),CHX(26),COX(37),H2X(36),C2H6X(39),CX(24),C2H3X(136),HOX(23),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(150),C3H6X(167),C3H5X(165),HOCXO(25),C3H5X(166),C3H5X(153),allyl(170),C4H8(212),C4H8X(300),H2OX(35),C4H7X(299),C4H7X(215),C4H7(303),C4H7X(360),C4H8(158),C4H8X(467)
0.017044546255732634,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103688627622125,0.099951769496704007,2.04320279219081e-35,0.099965227448849905,3.1447796757563885e-15,1.9366749607909089e-07,3.5292848178919545e-08,3.4674625004725315e-06,4.450621772485392e-22,6.4701192951538698e-06,2.7246458971056338e-12,9.9584751441684165e-13,4.0247655892776219e-09,9.9076837059260949e-16,8.7688193518074768e-22,9.2888351093343647e-22,4.2930303549033646e-23,3.2848688908528137e-10,3.4734298123684054e-05,3.4738974904524519e-05,1.3038858880726351e-09,1.3244713724210321e-05,6.0160106508555569e-18,3.1847373790478341e-08,1.9930615388331831e-10,2.2105344488092269e-08,1.2264638286714693e-11,6.7301505124099645e-11,1.2049799149134836e-09,5.6379716281622307e-13,1.4660655972485898e-08,7.2694377354796764e-16,3.4935566593408828e-15,1.1415267078601168e-13,1.1766662309998824e-08,6.1502834116212542e-12,9.468432679264811e-16,3.7983142750971744e-11,1.3199543892028505e-14,3.7212670368180569e-10,4.2353476672429521e-20,1.9039284209788142e-10,1.8595629215673432e-18,2.1434073693729485e-12,9.3904904137649265e-13,3.2632946761962924e-16,1.0928442144818498e-18,6.0181213165854642e-12,1.1860123887910328e-19,1.3632260334036701e-13,1.180514444112105e-19,2.2262565903406199e-13,7.7364769463209483e-17
0.017059720298125934,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103687972723972,0.099951762647341513,3.7578944359217438e-36,0.09996522741955649,3.1508084969221482e-15,1.9385818126264325e-07,3.5323674786880189e-08,3.4714701154229026e-06,4.4582002417703323e-22,6.4689086783751428e-06,2.7307573618045217e-12,9.9634060350842711e-13,4.0286768988344864e-09,9.9207096758502322e-16,8.7781635278285443e-22,9.3052128954379536e-22,4.299421543839176e-23,3.2875242461791693e-10,3.4734294799725894e-05,3.4738973950485465e-05,1.3036418797905098e-09,1.3251231967041931e-05,6.021265155636806e-18,3.1877031372798862e-08,1.9917074365289414e-10,2.207945913272102e-08,1.227535052583165e-11,6.7367768413858313e-11,1.2063725707673493e-09,5.6270097325021914e-13,1.4662657445100286e-08,7.2797802108404182e-16,3.4969513248491113e-15,1.1424494409246663e-13,1.1792825909955447e-08,6.1481203940964977e-12,9.4896704080801786e-16,3.8062109151180742e-11,1.3226985192648371e-14,3.7342121318111325e-10,4.23743204661883e-20,1.9105992141926118e-10,1.8625684299656661e-18,2.146871826108361e-12,9.4219460337976413e-13,3.2742257479396475e-16,1.0949392638998346e-18,6.0467046111259414e-12,1.1895286697426121e-19,1.3672668015879064e-13,1.1840125162378558e-19,2.2341057151786107e-13,7.7637532744366605e-17
0.017074894340519235,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103687318173725,0.099951755801700473,-6.6138214493354248e-37,0.099965227390262132,3.1568430255315235e-15,1.940488563541332e-07,3.5354501242799438e-08,3.4754761986738205e-06,4.4657869626621789e-22,6.4676973199274088e-06,2.7368736143508783e-12,9.9683342309793722e-13,4.0325849502523228e-09,9.9337359306349671e-16,8.7875121969508378e-22,9.3216049792658684e-22,4.3058159487258575e-23,3.2901752713074142e-10,3.4734291477562379e-05,3.4738972996947537e-05,1.3033977221124311e-09,1.3257746659919833e-05,6.0265196343034019e-18,3.1906689999955137e-08,1.9903549727221283e-10,2.2053623296929973e-08,1.2286062711707789e-11,6.7434028193891102e-11,1.2077646942812275e-09,5.6160769395076028e-13,1.4664654653668774e-08,7.2901276281238446e-16,3.500343161938248e-15,1.1433706691659471e-13,1.1819008142675261e-08,6.145956356796034e-12,9.5109247741551062e-16,3.8141102059519193e-11,1.3254435703824169e-14,3.7471836665698947e-10,4.2395152908018224e-20,1.9172838632706006e-10,1.8655728296469354e-18,2.1503350051045787e-12,9.4534573119844779e-13,3.2851761609332981e-16,1.0970362966167819e-18,6.0753835743936992e-12,1.193049354523004e-19,1.3713126258311909e-13,1.1875149605438862e-19,2.2419696626966792e-13,7.791081111562639e-17
0.017090068382912535,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103686663970755,0.099951748959773989,7.9136398199777515e-36,0.09996522736096683,3.1628832619281003e-15,1.9423952139129858e-07,3.5385327547367067e-08,3.4794807496243948e-06,4.4733819392708897e-22,6.4664852280945442e-06,2.7429946468837138e-12,9.9732597368156079e-13,4.0364897448970917e-09,9.9467624714105065e-16,8.7968653537320441e-22,9.3380113607462854e-22,4.3122135329880923e-23,3.2928219719313413e-10,3.47342881571904e-05,3.4738972043909677e-05,1.3031534167080936e-09,1.3264257809354921e-05,6.0317740869730281e-18,3.1936349670771225e-08,1.9890041468535036e-10,2.202783685356342e-08,1.2296774844583057e-11,6.7500284477313724e-11,1.2091562852463618e-09,5.6051731496302598e-13,1.4666647609737362e-08,7.300479985593523e-16,3.5037321717952891e-15,1.1442903945627483e-13,1.184520896975923e-08,6.1437913153267354e-12,9.5321957501710331e-16,3.8220121329636893e-11,1.328189537469771e-14,3.7601816482374059e-10,4.2415974018739451e-20,1.9239823728461554e-10,1.8685761163019574e-18,2.1537969013938116e-12,9.485024230071521e-13,3.2961459088326128e-16,1.0991353127519889e-18,6.1041583754746668e-12,1.1965744365690498e-19,1.3753634985782942e-13,1.1910217704779751e-19,2.249848428613378e-13,7.8184604428171806e-17
0.017105242425305835,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103686010114436,0.099951742121555123,4.9151875117082084e-36,0.099965227331670556,3.1689292064551582e-15,1.9443017641155791e-07,3.5416153701271365e-08,3.4834837676842301e-06,4.480985175701229e-22,6.4652724111181235e-06,2.7491204515524804e-12,9.9781825575396213e-13,4.0403912841463084e-09,9.9597892993198487e-16,8.8062229927397713e-22,9.3544320398076839e-22,4.3186142787417171e-23,3.2954643537505755e-10,3.4734284838606616e-05,3.4738971091371038e-05,1.302908965238049e-09,1.3270765421838989e-05,6.0370285137630724e-18,3.196601038407357e-08,1.9876549563874051e-10,2.2002099676094508e-08,1.2307486924696788e-11,6.7566537277130673e-11,1.2105473434576597e-09,5.5942982636559145e-13,1.4668636324816008e-08,7.3108372814723331e-16,3.5071183556172619e-15,1.1452086190958812e-13,1.1871428352863426e-08,6.1416252852111445e-12,9.5534833088458202e-16,3.8299166815594891e-11,1.3309364154553786e-14,3.7732060839073772e-10,4.243678381911123e-20,1.9306947475275944e-10,1.87157828564654e-18,2.1572575100370118e-12,9.5166467697128942e-13,3.3071349852610265e-16,1.1012363124246519e-18,6.1330291834000035e-12,1.2001039093181277e-19,1.3794194122745913e-13,1.1945329394885437e-19,2.2577420086187217e-13,7.8458912532194223e-17
0.017120416467699136,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103685356604121,0.099951735287037102,-3.5020769423853667e-36,0.099965227302373352,3.1749808594559566e-15,1.9462082145201214e-07,3.5446979705199169e-08,3.4874852522726429e-06,4.4885966760531697e-22,6.4640588771973996e-06,2.7552510205162915e-12,9.9831026980882003e-13,4.0442895693880715e-09,9.9728164155186256e-16,8.815585108549901e-22,9.3708670163788382e-22,4.3250182572840043e-23,3.2981024224706918e-10,3.4734281521807422e-05,3.4738970139330935e-05,1.3026643693535265e-09,1.3277269503852584e-05,6.0422829147906197e-18,3.1995672138690818e-08,1.9863073971180426e-10,2.1976411641761216e-08,1.2318198952287633e-11,6.7632786606236466e-11,1.2119378687134189e-09,5.5834521849550484e-13,1.4670620810381235e-08,7.3211995139421369e-16,3.5105017146103909e-15,1.1461253447482198e-13,1.1897666253694776e-08,6.1394582818928411e-12,9.5747874229310364e-16,3.8378238371849976e-11,1.333684199281473e-14,3.7862569806279009e-10,4.2457582329857151e-20,1.9374209919000752e-10,1.8745793334197906e-18,2.1607168261219185e-12,9.5483249124811177e-13,3.318143383813631e-16,1.1033392957539612e-18,6.1619961671503864e-12,1.2036377662089527e-19,1.383480359367006e-13,1.198048461025435e-19,2.2656503983756947e-13,7.8733735276945785e-17
0.017135590510092436,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103684703439182,0.099951728456212974,-1.6719437224295247e-36,0.099965227273075205,3.1810382212744167e-15,1.9481145655013151e-07,3.5477805559835795e-08,3.4914852028196275e-06,4.4962164444213854e-22,6.4628446344905211e-06,2.7613863459449867e-12,9.9880201633812076e-13,4.0481846020221904e-09,9.9858438211756136e-16,8.8249516957481683e-22,9.3873162903888407e-22,4.3314254458942927e-23,3.3007361838032879e-10,3.4734278206789803e-05,3.4738969187788183e-05,1.3024196306992703e-09,1.3283770061850587e-05,6.0475372901726132e-18,3.2025334933454076e-08,1.9849614700013981e-10,2.1950772625703912e-08,1.2328910927594003e-11,6.7699032477653926e-11,1.2133278608156032e-09,5.5726348160629056e-13,1.467260107787272e-08,7.3315666813024383e-16,3.5138822499910431e-15,1.1470405735047376e-13,1.1923922634016744e-08,6.1372903207289908e-12,9.5961080652152028e-16,3.845733585328551e-11,1.3364328839051e-14,3.7993343453966644e-10,4.2478369571618134e-20,1.9441611105231651e-10,1.8775792553860812e-18,2.1641748447655942e-12,9.5800586398566455e-13,3.3291710980534751e-16,1.1054442628593251e-18,6.1910594956499858e-12,1.2071760006810531e-19,1.3875463323035047e-13,1.2015683285392076e-19,2.2735735935180001e-13,7.9009072510660723e-17
0.017150764552485737,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103684050619004,0.099951721629076007,4.1015665266282745e-37,0.099965227243776114,3.1871012922545635e-15,1.9500208174298426e-07,3.550863126586499e-08,3.4954836187660916e-06,4.5038444848951043e-22,6.4616296911135256e-06,2.7675264200194445e-12,9.9929349583196097e-13,4.0520763834603922e-09,9.998871517473116e-16,8.834322748930222e-22,9.4037798617671109e-22,4.3378358059956447e-23,3.3033656434661497e-10,3.4734274893550458e-05,3.4738968236741982e-05,1.3021747509104596e-09,1.3290267102264273e-05,6.0527916400256651e-18,3.205499876719694e-08,1.9836171720073849e-10,2.1925182501926556e-08,1.2339622850853681e-11,6.7765274904265756e-11,1.2147173195700036e-09,5.5618460586113958e-13,1.4674577138692475e-08,7.3419387817734151e-16,3.5172599629859303e-15,1.1479543073525595e-13,1.1950197455650911e-08,6.1351214169881853e-12,9.6174452085254141e-16,3.8536459115226422e-11,1.3391824642986627e-14,3.8124381851597245e-10,4.2499145564959921e-20,1.950915107930209e-10,1.8805780473360225e-18,2.1676315611152062e-12,9.6118479332268921e-13,3.340218121511321e-16,1.1075512138602016e-18,6.220219337764583e-12,1.2107186061751969e-19,1.3916173235334309e-13,1.2050925354818377e-19,2.2815115896493117e-13,7.9284924080530197e-17
0.017165938594879037,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410368339814295,0.099951714805619346,-2.2521164293277721e-35,0.099965227214476107,3.1931700727394684e-15,1.9519269706742335e-07,3.5539456823968887e-08,3.4994804995635096e-06,4.5114808015582747e-22,6.4604140551379307e-06,2.7736712349312639e-12,9.9978470877917268e-13,4.0559649151259302e-09,1.0011899505606646e-15,8.8436982627011221e-22,9.4202577304433937e-22,4.3442493599957139e-23,3.3059908071831068e-10,3.4734271582086087e-05,3.4738967286191403e-05,1.3019297316134608e-09,1.3296760631508565e-05,6.058045964466116e-18,3.2084663638755441e-08,1.9822745013746554e-10,2.1899641146524652e-08,1.2350334722303826e-11,6.7831513898880177e-11,1.2161062447860702e-09,5.551085815607662e-13,1.4676549004205836e-08,7.3523158135981795e-16,3.52063485483177e-15,1.148866548280905e-13,1.1976490680475302e-08,6.1329515858535525e-12,9.6387988257259751e-16,3.8615608013428517e-11,1.3419329354495326e-14,3.8255685068130736e-10,4.251991033039594e-20,1.9576829886291332e-10,1.8835757050855815e-18,2.1710869703471903e-12,9.6436927738897884e-13,3.3512844476868174e-16,1.10966014887571e-18,6.2494758623031587e-12,1.2142655761334582e-19,1.3956933255076935e-13,1.2086210753065996e-19,2.2894643823441432e-13,7.9561289832731913e-17
0.017181112637272337,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103682746010394,0.099951707985836233,-2.3470701015521441e-35,0.099965227185175143,3.1992445630720072e-15,1.953833025603077e-07,3.557028223482813e-08,3.5034758446737423e-06,4.5191253984896299e-22,6.4591977345928946e-06,2.7798207828826574e-12,1.000275655667149e-12,4.0598501984533681e-09,1.0024927786784581e-15,8.8530782316753311e-22,9.4367498963477407e-22,4.3506660950571998e-23,3.3086116806837825e-10,3.4734268272393425e-05,3.4738966336135614e-05,1.3016845744259935e-09,1.3303250655979108e-05,6.0633002636100487e-18,3.2114329546968033e-08,1.9809334555275003e-10,2.1874148436399208e-08,1.2361046542181119e-11,6.7897749474307385e-11,1.2174946362768713e-09,5.5403539910639301e-13,1.4678516685742091e-08,7.3626977750067898e-16,3.5240069267750901e-15,1.1497772982810105e-13,1.200280227042381e-08,6.1307808424238075e-12,9.6601688897181175e-16,3.8694782404071692e-11,1.3446842923598235e-14,3.838725317203358e-10,4.2540663888378058e-20,1.9644647571027974e-10,1.8865722244757519e-18,2.1745410676668023e-12,9.6755931430549493e-13,3.3623700700489346e-16,1.1117710680249065e-18,6.2788292380182519e-12,1.2178169039992559e-19,1.3997743306787496e-13,1.212153941468198e-19,2.297431967148407e-13,7.98381696124497e-17
0.017196286679665638,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103682094220721,0.099951701169719867,-5.50850077905654e-37,0.099965227155873235,3.2053247635950022e-15,1.9557389825828226e-07,3.560110749912184e-08,3.507469653569031e-06,4.5267782797626696e-22,6.457980737465751e-06,2.7859750560865211e-12,1.0007663369817545e-12,4.0637322348885731e-09,1.0037956362227978e-15,8.8624626504768675e-22,9.4532563594105175e-22,4.3570860316109936e-23,3.3112282697034278e-10,3.4734264964469253e-05,3.4738965386573618e-05,1.3014392809576815e-09,1.3309737182051324e-05,6.0685545375733063e-18,3.2143996490675537e-08,1.9795940335335799e-10,2.1848704248447433e-08,1.2371758310721684e-11,6.7963981643283403e-11,1.2188824938590674e-09,5.5296504891181127e-13,1.4680480194594504e-08,7.3730846642630018e-16,3.5273761800722317e-15,1.1506865593460638e-13,1.2029132187486545e-08,6.1286092017132599e-12,9.6815553734401119e-16,3.8773982143759638e-11,1.3474365300463692e-14,3.8519086231277538e-10,4.2561406259293265e-20,1.9712604178089361e-10,1.8895676013724751e-18,2.1779938483081171e-12,9.7075490218434719e-13,3.3734749820358697e-16,1.1138839714268217e-18,6.3082796336052787e-12,1.2213725832172713e-19,1.403860331500579e-13,1.2156911274225819e-19,2.3054143395795215e-13,8.0115563263877107e-17
0.01721146072205894,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103681442773303,0.099951694357263546,1.1117906761956053e-35,0.099965227126570383,3.2114106746511493e-15,1.9576448419792626e-07,3.5631932617527619e-08,3.5114619257319915e-06,4.5344394494456444e-22,6.4567630717023014e-06,2.7921340467665022e-12,1.0012567532072796e-12,4.0676110258887047e-09,1.0050985233170418e-15,8.8718515137393589e-22,9.4697771195624093e-22,4.3635091447163759e-23,3.3138405799828143e-10,3.4734261658310277e-05,3.4738964437504595e-05,1.3011938528094107e-09,1.3316220216079769e-05,6.0738087864714439e-18,3.2173664468721179e-08,1.9782562324595948e-10,2.1823308459606746e-08,1.2382470028161161e-11,6.8030210418520963e-11,1.2202698173529416e-09,5.5189752138751989e-13,1.4682439542020174e-08,7.3834764795945851e-16,3.5307426159893264e-15,1.1515943334711756e-13,1.2055480393710207e-08,6.1264366786518857e-12,9.7029582498676999e-16,3.8853207089521237e-11,1.3501896435407883e-14,3.8651184313338443e-10,4.2582137463462018e-20,1.9780699751800886e-10,1.8925618316667817e-18,2.1814453075340611e-12,9.7395603912879835e-13,3.3845991770550867e-16,1.1159988592004502e-18,6.3378272177019279e-12,1.2249326072335981e-19,1.4079513204287595e-13,1.2192326266272381e-19,2.3134114951264265e-13,8.0393470630218231e-17
0.01724180880684554,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103680140902783,0.099951680743304155,1.9650013380502121e-35,0.099965227067961904,3.2235996297319295e-15,1.9614562694760242e-07,3.5693582419378136e-08,3.519441857842726e-06,4.5497866702882048e-22,6.4543257658394371e-06,2.8044661495031575e-12,1.0022367923210083e-12,4.0753588774681026e-09,1.0077043866548513e-15,8.890642552229357e-22,9.5028615308578519e-22,4.3763649443356915e-23,3.3190523873107117e-10,3.4734255051275208e-05,3.4738962540841823e-05,1.3007025988352191e-09,1.3329175833328372e-05,6.0843172095333836e-18,3.2233003523211748e-08,1.9755854874032657e-10,2.1772661589972642e-08,1.2403893310676626e-11,6.816265783830781e-11,1.2230428613746448e-09,5.4977089631825918e-13,1.4686345797440114e-08,7.4042748815167665e-16,3.5374670407962778e-15,1.153405428891319e-13,1.2108231522109715e-08,6.1220890447783227e-12,9.7458130729291111e-16,3.9011732029501746e-11,1.3556984781534034e-14,3.8916175813350821e-10,4.2623566452537219e-20,1.9917307975224239e-10,1.8985468361363908e-18,2.1883442429348286e-12,9.8037495258392727e-13,3.4069053896686311e-16,1.1202345883381949e-18,6.3972146256845548e-12,1.2320656634529658e-19,1.4161482324353069e-13,1.2263285386247119e-19,2.329450137382417e-13,8.0950825875559641e-17
0.01727215689163214,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103678840393902,0.099951667143904521,2.8505621553274016e-34,0.099965227009349705,3.2358114310500592e-15,1.9652673109892196e-07,3.575523164577e-08,3.5274156370717638e-06,4.5651670934587254e-22,6.4518858797357719e-06,2.8168170290967053e-12,1.0032157768531568e-12,4.0830937650711937e-09,1.0103103697033149e-15,8.9094513044050601e-22,9.5360031296858217e-22,4.3892334860279849e-23,3.3242471487000039e-10,3.4734248451262483e-05,3.4738960646140196e-05,1.3002108251435498e-09,1.3342117558172246e-05,6.0948255337152364e-18,3.2292346701233365e-08,1.9729212043357712e-10,2.1722206851933629e-08,1.2425316391601836e-11,6.8295091834312696e-11,1.225813766975382e-09,5.4765544812495726e-13,1.4690235541341471e-08,7.4250929667683059e-16,3.5441802115179647e-15,1.1552106005392608e-13,1.2161055353126011e-08,6.1177380585733428e-12,9.7887331434547586e-16,3.917035608871475e-11,1.3612107567449541e-14,3.9182228202036127e-10,4.2664951016922386e-20,2.0054472590900914e-10,1.9045272055089409e-18,2.1952378365446736e-12,9.868160393228326e-13,3.4292886545440981e-16,1.1244782563880333e-18,6.4569928099055932e-12,1.2392160202562992e-19,1.4243650063784882e-13,1.2334416251513291e-19,2.3455478572654575e-13,8.1510234074561572e-17
0.01730250497641874,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103677541241772,0.099951653559011464,1.6175670017893811e-34,0.099965226950733746,3.2480460813368304e-15,1.9690779693936563e-07,3.581688030206941e-08,3.5353832596467986e-06,4.5805807513153439e-22,6.449443475461776e-06,2.829186623723185e-12,1.0041937106251135e-12,4.0908157007528783e-09,1.0129164734930072e-15,8.9282777276784207e-22,9.5692019155030767e-22,4.4021147451218398e-23,3.3294249102643727e-10,3.4734241858246568e-05,3.4738958753392661e-05,1.2997185442414532e-09,1.3355045440749198e-05,6.1053337599322598e-18,3.2351693993617566e-08,1.9702633678878356e-10,2.1671943277294161e-08,1.244673927280274e-11,6.8427512506448957e-11,1.2285825328448015e-09,5.4555110179366347e-13,1.4694108862494972e-08,7.4459307213828901e-16,3.550882138628491e-15,1.1570098644410154e-13,1.2213951585166667e-08,6.1133838364842442e-12,9.8317182465946356e-16,3.9329078138604483e-11,1.3667264400970474e-14,3.9449342001542706e-10,4.2706291316946524e-20,2.0192193944461147e-10,1.910502907802391e-18,2.2021260514928992e-12,9.9327928386005389e-13,3.4517489178585206e-16,1.1287298642983234e-18,6.5171631173674989e-12,1.2463836252687815e-19,1.4326015819690349e-13,1.2405718339247516e-19,2.3617046176806169e-13,8.2071693937882421e-17
0.01733285306120534,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103676243441527,0.099951639988572136,-1.9564074827991582e-35,0.099965226892114095,3.2603035833193917e-15,1.9728882475420913e-07,3.5878528393618588e-08,3.5433447219554268e-06,4.5960276761332195e-22,6.4469986144360472e-06,2.8415748717307944e-12,1.0051705974346086e-12,4.0985246967407718e-09,1.0155226990731361e-15,8.9471217796134267e-22,9.6024578877713382e-22,4.4150087314421919e-23,3.3345857181946704e-10,3.4734235272202107e-05,3.4738956862592231e-05,1.2992257685046012e-09,1.3367959530884509e-05,6.1158418890956321e-18,3.2411045391233556e-08,1.967611962390866e-10,2.162186990247958e-08,1.2468161956136952e-11,6.8559919953863535e-11,1.2313491577281208e-09,5.4345778280641163e-13,1.4697965849106791e-08,7.4667881314162283e-16,3.557572832751824e-15,1.1588032366494101e-13,1.2266919917543782e-08,6.1090264936488118e-12,9.8747681680970609e-16,3.9487897057328074e-11,1.3722454892245805e-14,3.9717517726253174e-10,4.2747587511939235e-20,2.0330472377587743e-10,1.9164739114250703e-18,2.2090088513588027e-12,9.9976467057458518e-13,3.4742861253179234e-16,1.132989413015983e-18,6.577726894127123e-12,1.2535684261438542e-19,1.4408578989506051e-13,1.2477191126916217e-19,2.3779203810947899e-13,8.2635204160954252e-17
