Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),CH2X(58),CHX(26),COX(32),H2X(31),C2H6X(34),CX(24),HOX(23),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
0.14957927210359137,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100342799645147,0.099914533622165139,1.7532262397793955e-34,0.09996462401692556,3.515161517160915e-13,2.3149428059597004e-06,3.2202529005070857e-07,2.3876538285498169e-05,3.2206471529756358e-18,2.5561429870657295e-06,1.4300971627816799e-10,3.4552154785768745e-12,1.2495349833717489e-08,1.342462665111594e-14,1.1530669480175336e-19,2.0987049688856627e-16,1.5033669579256626e-21,0.0,3.5101445952862828e-05,3.5066064902959153e-05,4.5784199441924937e-05,5.1505048692168985e-10,2.9769782026847933e-07,5.4884079691407638e-17,2.2766025847384646e-11,7.3033888749759295e-10,1.1284378464990775e-10,8.127383409215955e-10,8.4016005881514482e-09,1.1158536350230666e-15,2.3467572789504024e-14,1.1011263322164058e-14,5.0560449469833081e-14,1.0876770062973635e-12,1.4640580998067303e-19,1.2340050767419173e-16,4.7182488261065065e-18,2.414370522827273e-22,7.3847336371744344e-20
0.15013425142013867,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100335289553357,0.099914444736970462,1.7661881875062981e-34,0.099964622840420916,3.5405822303552465e-13,2.322428738104957e-06,3.2321432649819213e-07,2.3922590659217296e-05,3.2272036327407685e-18,2.5529261254544365e-06,1.4349424081258913e-10,3.4608140683431659e-12,1.2499346713467757e-08,1.3483062822218494e-14,1.1535498716089077e-19,2.1040255671356843e-16,1.5119233757453838e-21,0.0,3.5101403787966152e-05,3.5066053563055236e-05,4.5858152368470631e-05,5.1440214598667121e-10,2.9888405360280966e-07,5.5086714723338714e-17,2.2700693400318974e-11,7.2706838455877358e-10,1.1326041033580798e-10,8.1536627448034012e-10,8.4178027282666819e-09,1.1037997717826189e-15,2.3599135986072335e-14,1.101478196110344e-14,5.0731735156242497e-14,1.0849414096734144e-12,1.4664228953400668e-19,1.2429286859432224e-16,4.7387854547162678e-18,2.415380937266371e-22,7.4034529710707842e-20
0.15068923073668597,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100327799348129,0.099914356067122193,1.8816994131522853e-34,0.09996462166370243,3.5660833547294154e-13,2.3299065487324404e-06,3.2440354449700258e-07,2.3968527381479794e-05,3.2337645919562528e-18,2.549725208791938e-06,1.4397831079643472e-10,3.4663975808098033e-12,1.2503324205559461e-08,1.3541516543853093e-14,1.1540378441045261e-19,2.1093412448534399e-16,1.5204941639579542e-21,0.0,3.5101361727707407e-05,3.5066042252011568e-05,4.593190611939648e-05,5.1375701869368283e-10,3.0007047522626515e-07,5.5289380617071746e-17,2.2635811118195267e-11,7.2382594846583528e-10,1.136770994748292e-10,8.1799135574655276e-10,8.433964170199364e-09,1.0919248372217188e-15,2.3730913277149596e-14,1.1018283522553104e-14,5.0902860073658403e-14,1.0822227943160442e-12,1.4687813216994269e-19,1.251880519117336e-16,4.7593282427979259e-18,2.4164019248355911e-22,7.4221549855095075e-20
0.15124421005323327,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100320328905531,0.099914267611322494,1.8316283781248309e-34,0.099964620486770794,3.5916648021769739e-13,2.3373762665482357e-06,3.2559294358446949e-07,2.4014349168777297e-05,3.2403300606325132e-18,2.5465401021205498e-06,1.4446192810993288e-10,3.4719661098573183e-12,1.2507282494399727e-08,1.3599987733134582e-14,1.1545308270667334e-19,2.1146520543248366e-16,1.5290792854455515e-21,0.0,3.5101319771449982e-05,3.5066030969648069e-05,4.6005461935411286e-05,5.131150778423738e-10,3.0125708460679846e-07,5.5492077293939688e-17,2.2571374187592163e-11,7.2061122898791221e-10,1.1409385190522871e-10,8.2061359480339655e-10,8.4500851661005704e-09,1.0802254745636968e-15,2.3862904115421085e-14,1.1021768168980104e-14,5.1073824887137313e-14,1.0795209947929342e-12,1.4711334185596909e-19,1.260860545323685e-16,4.7798771612410381e-18,2.417433405031493e-22,7.4408398644935469e-20
0.15179918936978057,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100312878102848,0.099914179368285713,1.8832024268077054e-34,0.099964619309626718,3.6173264849649249e-13,2.3448379201042375e-06,3.2678252330051624e-07,2.4060056730640374e-05,3.2469000683513192e-18,2.5433706720876488e-06,1.449450946205854e-10,3.4775197484583968e-12,1.2511221761887145e-08,1.3658476307974881e-14,1.1550287825298143e-19,2.1199580473192311e-16,1.5376787033299271e-21,0.0,3.5101277918563327e-05,3.5066019715786444e-05,4.6078821045218374e-05,5.1247629655589097e-10,3.0244388121595121e-07,5.5694804675716424e-17,2.2507377864417782e-11,7.1742388159521813e-10,1.1451066746617036e-10,8.2323300167986081e-10,8.4661659656715127e-09,1.0686984026589161e-15,2.3995107957094041e-14,1.102523606064117e-14,5.1244630257233838e-14,1.0768358478557955e-12,1.4734792252118379e-19,1.2698687337528517e-16,4.8004321812151782e-18,2.418475298339057e-22,7.4595077902079427e-20
0.15235416868632787,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100305446818526,0.099914091336738425,1.9945770766582431e-34,0.099964618132270811,3.6430683157284382e-13,2.3522915377979457e-06,3.2797228318764068e-07,2.410565076972537e-05,3.2534746442712898e-18,2.5402167869227636e-06,1.4542781218327338e-10,3.4830585886893564e-12,1.2515142187452033e-08,1.3716982187070557e-14,1.1555316729933979e-19,2.1252592750960058e-16,1.5462923809700348e-21,0.0,3.51012361684229e-05,3.5066008490250013e-05,4.6151984665666636e-05,5.1184064827626072e-10,3.0363086452881631e-07,5.5897562684613384e-17,2.2443817472652823e-11,7.1426356734385456e-10,1.1492754599771762e-10,8.2584958635069124e-10,8.482206816194121e-09,1.057340417148469e-15,2.4127524261853316e-14,1.1028687355618196e-14,5.1415276840038113e-14,1.0741671924053511e-12,1.4758187805677628e-19,1.2789050537247226e-16,4.8209932741655889e-18,2.4195275262178452e-22,7.4781589430429394e-20
0.15290914800287517,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100298034932208,0.099914003515419209,1.8999621915228901e-34,0.099964616954703808,3.6688902074652426e-13,2.359737147872412e-06,3.2916222279089545e-07,2.4151131981900665e-05,3.2600538171535028e-18,2.537078316414404e-06,1.4591008264036327e-10,3.488582721741446e-12,1.2519043948100995e-08,1.377550528989885e-14,1.1560394614216994e-19,2.1305557884111034e-16,1.5549202819594692e-21,0.0,3.5101194520410082e-05,3.506599729286393e-05,4.6224954001899915e-05,5.1120810675971826e-10,3.0481803402400202e-07,5.6100351243276366e-17,2.2380688403091495e-11,7.1112995275897138e-10,1.1534448734082704e-10,8.2846335873636946e-10,8.4982079625613898e-09,1.0461483827612283e-15,2.4260152492818501e-14,1.1032122209857485e-14,5.1585765287213208e-14,1.0715148694553778e-12,1.4781521231650655e-19,1.2879694746865138e-16,4.8415604118117662e-18,2.4205900111005278e-22,7.4967935016170223e-20
0.15401910663596974,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100283268877823,0.09991382849847838,1.9649643336602084e-34,0.099964614598938975,3.7207738276677426e-13,2.3746044573746152e-06,3.3154263933865352e-07,2.4241758675603031e-05,3.2732260668827726e-18,2.5308471061689246e-06,1.4687328954532007e-10,3.4995872267181923e-12,1.2526792170820388e-08,1.3892602848508863e-14,1.1570695862807089e-19,2.1411348722042805e-16,1.5722186095194135e-21,0.0,3.5101111528322014e-05,3.5065974981851483e-05,4.6370314584695646e-05,5.0995224058220459e-10,3.0719292949311026e-07,5.6506019702633786e-17,2.2255706120907871e-11,7.0494151541749995e-10,1.1617855782997913e-10,8.3368250606676174e-10,8.5300921106497607e-09,1.0242499779520205e-15,2.4526042602868169e-14,1.1038943209460581e-14,5.1926270359433227e-14,1.0662585954692876e-12,1.4828003223922617e-19,1.3061824980072418e-16,4.8827127094207783e-18,2.4227454463233802e-22,7.5340135417434277e-20
0.15500693354776782,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100270191664985,0.099913673434147893,2.0335780034981022e-34,0.099964612501681455,3.7672170314400345e-13,2.3878092142273377e-06,3.3366173241776572e-07,2.4322040637685564e-05,3.2849646782983455e-18,2.5253521363223388e-06,1.477290260347987e-10,3.5093322817725651e-12,1.2533626742275686e-08,1.3996873012606733e-14,1.1580024849229115e-19,2.150534541383994e-16,1.5876610495655103e-21,0.0,3.5101038005660523e-05,3.5065955218788972e-05,4.64990388131201e-05,5.0884475968726243e-10,3.0930713010951149e-07,5.6867153391856306e-17,2.2145882870404428e-11,6.995206494880153e-10,1.1692106306031881e-10,8.3831801265797469e-10,8.5583367592502254e-09,1.0052898941236805e-15,2.4763383817709214e-14,1.1044959863076732e-14,5.2228783103802483e-14,1.0616341021318431e-12,1.4869165400516972e-19,1.3224857275794439e-16,4.9193569709190044e-18,2.4246974730885644e-22,7.567084061616333e-20
0.1559947604595659,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100257174135672,0.099913519017269511,1.5302825615617588e-34,0.09996461040376485,3.8139125801927614e-13,2.4009890225882764e-06,3.3578138808926569e-07,2.4401975391326707e-05,3.2967182720053816e-18,2.5199040975038844e-06,1.4858337337547335e-10,3.5190320849134262e-12,1.2540404757493721e-08,1.4101196558504659e-14,1.1589503599342678e-19,2.1599200213553245e-16,1.6031480104010474e-21,0.0,3.5100964797443217e-05,3.5065935542335845e-05,4.6627165263368216e-05,5.0774673755333239e-10,3.1142191283886688e-07,5.7228382715324431e-17,2.2037359164580517e-11,6.9417955439344568e-10,1.17663764918558e-10,8.4294475733166258e-10,8.5864592242865794e-09,9.868111039050835e-16,2.500138846907013e-14,1.1050926700361814e-14,5.2530804524296514e-14,1.0570590354436383e-12,1.4910136421498398e-19,1.3388775287116946e-16,4.9560199665384231e-18,2.4266808622693104e-22,7.6001046368885461e-20
0.15698258737136397,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100244215649894,0.09991336524112894,1.9154637847022246e-34,0.099964608305192756,3.8608599957141153e-13,2.4141440364973472e-06,3.3790160387396973e-07,2.4481566635467786e-05,3.3084869969319281e-18,2.5145023067364929e-06,1.4943634153505028e-10,3.528687121004636e-12,1.2547127135465161e-08,1.4205573057908784e-14,1.1599130175775302e-19,2.1692915816557164e-16,1.6186792945976737e-21,0.0,3.5100891900378476e-05,3.5065915951561936e-05,4.6754700342946003e-05,5.066580365283288e-10,3.1353727485856736e-07,5.7589707251502682e-17,2.193011119161597e-11,6.889165269128754e-10,1.1840666253800192e-10,8.4756279419455176e-10,8.6144608075034115e-09,9.6879820774748737e-16,2.5240053644944206e-14,1.1056844530957228e-14,5.2832338146576108e-14,1.0525325681178379e-12,1.4950918335833279e-19,1.3553577334696404e-16,4.9927015458599693e-18,2.4286952081044427e-22,7.6330762161038528e-20
0.15797041428316205,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410023131557828,0.099913212099121185,2.4581125796434514e-34,0.099964606205968712,3.9080588032641157e-13,2.4272744085200981e-06,3.4002237731682599e-07,2.456081800734243e-05,3.3202709984591488e-18,2.5091460949886602e-06,1.5028794036373973e-10,3.5382978668564597e-12,1.2553794773844023e-08,1.4310002089575163e-14,1.1608902682184738e-19,2.1786494872554556e-16,1.6342547069118011e-21,0.0,3.5100819311228338e-05,3.5065896445552857e-05,4.6881650352860745e-05,5.0557852177085922e-10,3.1565321337853278e-07,5.7951126582957361e-17,2.182411572576528e-11,6.8372991111854225e-10,1.1914975506038991e-10,8.5217217683537692e-10,8.6423427889281517e-09,9.5123639643585653e-16,2.5479376465340889e-14,1.1062714145704406e-14,5.3133387454738559e-14,1.0480538915924355e-12,1.4991513158432066e-19,1.3719261751382278e-16,5.0294015609412556e-18,2.4307401134261121e-22,7.6659997317325751e-20
0.15895824119496013,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100218473301876,0.099913059584748373,1.7758150111147494e-34,0.099964604106096186,3.9555085315366365e-13,2.4403802897635379e-06,3.421437059865782e-07,2.4639733083861233e-05,3.3320704184697293e-18,2.5038348068108252e-06,1.5113817959606125e-10,3.5478647914046759e-12,1.2560408549579668e-08,1.44144832391566e-14,1.1618819262097874e-19,2.187993998662215e-16,1.649874054245843e-21,0.0,3.5100747026807762e-05,3.5065877023409412e-05,4.7008021489993298e-05,5.0450806117694379e-10,3.1776972564061459e-07,5.8312640296300283e-17,2.1719350109410915e-11,6.7861809677283145e-10,1.1989304163577854e-10,8.5677295833045658e-10,8.670106427358438e-09,9.3411142569264181e-16,2.5719354081743287e-14,1.106853631720171e-14,5.3433955891956437e-14,1.0436222155010636e-12,1.5031922870908097e-19,1.3885826882083729e-16,5.0661198662627797e-18,2.4328151894169581e-22,7.6988761005396835e-20
0.1599460681067582,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100205688211895,0.099912907691617328,1.9223286296673125e-34,0.099964602005578676,4.0032087126336507e-13,2.4534618298961873e-06,3.4426558747543221e-07,2.4718315382965325e-05,3.343885395445341e-18,2.4985677999808242e-06,1.5198706885262859e-10,3.5573883558848613e-12,1.2566969319525217e-08,1.4519016099021296e-14,1.1628878097856509e-19,2.1973253720232497e-16,1.6655371456099405e-21,0.0,3.5100675043983574e-05,3.5065857684246796e-05,4.7133819849409354e-05,5.034465253085674e-10,3.1988680891801023e-07,5.867424798213242e-17,2.1615792235932338e-11,6.7357951780721285e-10,1.206365214224259e-10,8.6136519125074503e-10,8.6977529608384311e-09,9.1740959339955715e-16,2.5959983676613704e-14,1.1074311800340626e-14,5.3734046861109456e-14,1.0392367671613272e-12,1.5072149422316942e-19,1.4053271083679226e-16,5.1028563186641937e-18,2.4349200553888176e-22,7.7317062239446212e-20
0.1609338950185563,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100192959709493,0.09991275641343722,2.6528012006147177e-34,0.09996459990441954,4.0511588820026993e-13,2.4665191771585269e-06,3.4638801939872883e-07,2.4796568364943276e-05,3.3557160646080399e-18,2.4933444451606941e-06,1.5283461764190405e-10,3.5668690140043224e-12,1.2573477921031325e-08,1.4623600268084695e-14,1.1639077409603133e-19,2.2066438592247434e-16,1.681243792087672e-21,0.0,3.5100603359672601e-05,3.506583842719487e-05,4.7259051426627614e-05,5.0239378732449174e-10,3.2200446051469208e-07,5.9035949234986837e-17,2.1513420532621288e-11,6.686126508062716e-10,1.2138019358667539e-10,8.6594892766548226e-10,8.7252836071222829e-09,9.0111771245355676e-16,2.6201262462795052e-14,1.1080041332828887e-14,5.4033663725404626e-14,1.0348967910722923e-12,1.5112194729881211e-19,1.4221592724796788e-16,5.1396107772852024e-18,2.4370543385703452e-22,7.7644909883705552e-20
0.16192172193035437,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100180287205533,0.09991260574401753,1.7093014554876357e-34,0.099964597802622193,4.0993585783962434e-13,2.4795524783789695e-06,3.4851099939462059e-07,2.4874495433711494e-05,3.3675625579693927e-18,2.4881641255650484e-06,1.5368083536192339e-10,3.5763072121079755e-12,1.2579935172517867e-08,1.4728235351670111e-14,1.1649415454096882e-19,2.2159497079883219e-16,1.6969938068007435e-21,0.0,3.5100531970841217e-05,3.5065819251397892e-05,4.7383722119815757e-05,5.0134972291341803e-10,3.2412267776485041e-07,5.939774365327477e-17,2.1412213944605817e-11,6.6371601358936453e-10,1.2212405730284421e-10,8.7052421914782787e-10,8.75269956412487e-09,8.8522308968823344e-16,2.6443187683002095e-14,1.1085725635694217e-14,5.4332809808986533e-14,1.0306015484345778e-12,1.5152060679692918e-19,1.439079018567122e-16,5.1763831035166085e-18,2.4392176738595957e-22,7.797231265584193e-20
0.16290954884215245,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100167670120418,0.099912455677265657,1.6936027431807766e-34,0.099964595700189951,4.1478073438616012e-13,2.4925618789963437e-06,3.5063452512375497e-07,2.4952099938056546e-05,3.3794250044208551e-18,2.4830262366404751e-06,1.5452573130198775e-10,3.5857033893377476e-12,1.2586341874020706e-08,1.4832920961360822e-14,1.1659890523980379e-19,2.225243161964695e-16,1.7127870048717186e-21,0.0,3.5100460874504493e-05,3.5065800156013486e-05,4.750783773190835e-05,5.0031421022939201e-10,3.2624145803235177e-07,5.9759630839232695e-17,2.1312151919598801e-11,6.5888816386563272e-10,1.2286811175311301e-10,8.7509111678277101e-10,8.7800020103589289e-09,8.6971350469491854e-16,2.6685756609396452e-14,1.1091365413766249e-14,5.4631488397536634e-14,1.0263503166927278e-12,1.51917491273912e-19,1.4560861858108919e-16,5.2131731609483725e-18,2.4414097036699355e-22,7.8299279130257359e-20
0.16389737575395052,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100155107883833,0.099912306207184873,2.9918305065425558e-34,0.099964593597126103,4.1965047236755673e-13,2.5055475230684239e-06,3.5275859426896369e-07,2.5029385172842379e-05,3.3913035298622117e-18,2.4779301857547616e-06,1.5536931464432498e-10,3.5950579777908903e-12,1.259269880772106e-08,1.4937656714849842e-14,1.1670500946795778e-19,2.2345244608245552e-16,1.7286232033930482e-21,0.0,3.5100390067724139e-05,3.5065781140212834e-05,4.7631403972692176e-05,4.9928712982914603e-10,3.283607987102106e-07,6.0121610398867361e-17,2.1213214392553489e-11,6.5412769788794039e-10,1.2361235612741582e-10,8.7964967117009437e-10,8.807192105359878e-09,8.5457718838182322e-16,2.6928966543003596e-14,1.109696135614288e-14,5.492970273886024e-14,1.0221423890819608e-12,1.5231261898828542e-19,1.4731806145258121e-16,5.2499808153167573e-18,2.4436300777237155e-22,7.8625817741281974e-20
0.1648852026657486,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100142599934579,0.099912157327872425,1.9490046441168175e-34,0.099964591493433896,4.2454502662916922e-13,2.5185095532851985e-06,3.5488320453495587e-07,2.5106354380184472e-05,3.4031982572231916e-18,2.472875391895345e-06,1.5621159446572238e-10,3.6043714026727663e-12,1.2599006738458531e-08,1.5042442235810098e-14,1.1681245083659746e-19,2.2437938403469341e-16,1.7445022213958235e-21,0.0,3.5100319547608195e-05,3.5065762203180986e-05,4.7754426460825404e-05,4.9826836461131283e-10,3.3048069722007421e-07,6.0483681941904737e-17,2.1115381771287792e-11,6.4943324920062052e-10,1.2435678962333345e-10,8.8419993242906333e-10,8.8342709900992406e-09,8.3980280428455073e-16,2.71728148132181e-14,1.110251413664225e-14,5.5227456043464007e-14,1.0179770741921608e-12,1.5270600790716459e-19,1.4903621461423609e-16,5.2868059344587778e-18,2.4458784527756099e-22,7.8951936786284417e-20
0.16587302957754668,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410013014572035,0.099912009033517393,1.437849950434651e-34,0.099964589389116565,4.2946435233507943e-13,2.5314481109943903e-06,3.5700835364801673e-07,2.51830107505927e-05,3.4151093065698381e-18,2.4678612853768481e-06,1.5705257973913213e-10,3.6136440824424088e-12,1.260526641422481e-08,1.5147277153753094e-14,1.1692121329002007e-19,2.253051532505231e-16,1.7604238798115457e-21,0.0,3.510024931131067e-05,3.5065743344115208e-05,4.7876910725778774e-05,4.9725779975751833e-10,3.3260115101172023e-07,6.0845845081740351e-17,2.1018634922797107e-11,6.448034874372274e-10,1.2510141144599005e-10,8.8874195020741055e-10,8.861239787386721e-09,8.2537942952261916e-16,2.7417298777452451e-14,1.1108024414238013e-14,5.5524751485125049e-14,1.013853695556565e-12,1.5309767571247014e-19,1.5076306232103909e-16,5.3236483882625291e-18,2.4481544925575171e-22,7.9277644428706471e-20
0.16686085648934476,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100117744697566,0.09991186131839877,3.4838191972811516e-34,0.099964587284177286,4.3440840496173441e-13,2.5443633362088412e-06,3.591340393557118e-07,2.5259357424083298e-05,3.4270367952408063e-18,2.4628873075577602e-06,1.578922793352481e-10,3.6228764289588278e-12,1.2611478566639493e-08,1.525216110388917e-14,1.1703128109532207e-19,2.2622977655507595e-16,1.7763880014435908e-21,0.0,3.510017935602914e-05,3.5065724562225333e-05,4.7998862209760393e-05,4.9625532267525289e-10,3.347221575625661e-07,6.1208099435386215e-17,2.0922955159469414e-11,6.402371171294331e-10,1.2584622080794662e-10,8.9327577368388724e-10,8.8880996022614773e-09,8.1129653783938218e-16,2.7662415820570018e-14,1.1113492833478476e-14,5.5821592201447944e-14,1.0097715912420734e-12,1.53487639807076e-19,1.5249858893767775e-16,5.3605080486180646e-18,2.4504578675613151e-22,7.9602948700995433e-20
0.16784868340114284,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100105396331181,0.09991171417688359,2.3622316926108898e-34,0.09996458517861917,4.3937714029036127e-13,2.5572553676165244e-06,3.6126025942659484e-07,2.5335397491260522e-05,3.4389808378064073e-18,2.4579529105659553e-06,1.5873070202405548e-10,3.6320688476229427e-12,1.2617643911410611e-08,1.5357093727020114e-14,1.1714263882693697e-19,2.2715327640940552e-16,1.7923944109430047e-21,0.0,3.5100109679004295e-05,3.5065705856734685e-05,4.8120286269583701e-05,4.9526082294252715e-10,3.368437143771903e-07,6.1570444623421989e-17,2.082832422622979e-11,6.3573287659963074e-10,1.2659121692910015e-10,8.9780145157180187e-10,8.914851522373078e-09,7.9754398210502199e-16,2.7908163354392859e-14,1.1118920024892231e-14,5.6117981294412201e-14,1.0057301134509991e-12,1.5387591732077945e-19,1.5424277893587472e-16,5.3973847893796594e-18,2.4527882547161459e-22,7.9927857507464775e-20
0.16883651031294092,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100093100094486,0.099911567603425122,8.0913369492751057e-35,0.099964583072445323,4.443705144106978e-13,2.5701243426098271e-06,3.6338701164992148e-07,2.5411133994369038e-05,3.4509415461851968e-18,2.4530575570324345e-06,1.5956785647635235e-10,3.6412217375101704e-12,1.2623763148779618e-08,1.5462074669404629e-14,1.1725527136950666e-19,2.2807567491839741e-16,1.8084429347674546e-21,0.0,3.5100040277520488e-05,3.5065687226877724e-05,4.8241188178446371e-05,4.9427419225426274e-10,3.389658189868649e-07,6.1932880269949054e-17,2.0734724288166925e-11,6.3128953687649323e-10,1.2733639903658606e-10,9.0231903212934877e-10,8.9414966183516752e-09,7.841119792334096e-16,2.815453881743178e-14,1.112430660538057e-14,5.6413921830912559e-14,1.0017286281517173e-12,1.5426252511600205e-19,1.5599561689570222e-16,5.4342784863186114e-18,2.45514533744891e-22,8.0252378627088746e-20
0.169824337224739,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100080855468956,0.099911421592561042,3.9924195757980131e-34,0.099964580965658884,4.4938848371572468e-13,2.5829703972920969e-06,3.6551429383536772e-07,2.5486569928317932e-05,3.4629190298367276e-18,2.4482007198329445e-06,1.6040375126524449e-10,3.6503354915054422e-12,1.2629836963950642e-08,1.5567103582619344e-14,1.1736916390682809e-19,2.2899699383844198e-16,1.8245334011521235e-21,0.0,3.5099971148902761e-05,3.5065668671900406e-05,4.8361573127706203e-05,4.9329532437019254e-10,3.4108846894910083e-07,6.2295406002539016e-17,2.0642137918189313e-11,6.2690590064812465e-10,1.280817663646761e-10,9.0682856316184884e-10,8.9680359441682827e-09,7.7099109391133165e-16,2.8401539674334011e-14,1.1129653178595646e-14,5.6709416843286656e-14,9.9776651470980968e-13,1.5464747979346085e-19,1.5775708750373132e-16,5.4711890170743163e-18,2.4575288054507791e-22,8.0576519716193322e-20
0.17081216413653708,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100068661944063,0.099911276138911653,3.1360660771844925e-34,0.099964578858262793,4.5443100488998445e-13,2.5957936664827697e-06,3.6764210381275266e-07,2.5561708241677692e-05,3.4749133956411189e-18,2.4433818818374517e-06,1.6123839486761459e-10,3.6594104964359121e-12,1.2635866027505468e-08,1.5672180123477643e-14,1.1748430190427823e-19,2.2991725458492742e-16,1.8406656400977489e-21,0.0,3.5099902290516212e-05,3.5065650191061958e-05,4.8481446228613392e-05,4.9232411506431985e-10,3.4321166184720146e-07,6.2658021452186557e-17,2.0550548085502848e-11,6.2258080127413244e-10,1.2882731815468179e-10,9.1133009202355901e-10,8.994470537486011e-09,7.5817222578941848e-16,2.8649163415377476e-14,1.1134960335305811e-14,5.7004469329833543e-14,9.9384316552177816e-13,1.5503079769769911e-19,1.5952717554892491e-16,5.5081162611257662e-18,2.459938354310348e-22,8.0900288311088555e-20
0.17179999104833515,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100056519017132,0.099911131237178347,1.0224369573522227e-35,0.099964576750260117,4.5949803491643201e-13,2.60859428375104e-06,3.6977043943176574e-07,2.5636551837650899e-05,3.4869247479768516e-18,2.4386005356670047e-06,1.6207179566556498e-10,3.6684471331913609e-12,1.2641850995804787e-08,1.5777303953904702e-14,1.1760067111576251e-19,2.3083647823952013e-16,1.856839483325401e-21,0.0,3.5099833699767605e-05,3.5065631783631911e-05,4.8600812513940659e-05,4.9136046207599165e-10,3.4533539528982939e-07,6.3020726253267946e-17,2.0459938144354862e-11,6.1831310180753591e-10,1.2957305365486377e-10,9.1582366562957661e-10,9.0208014200015132e-09,7.4564659312176638e-16,2.8897407556289074e-14,1.1140228653749592e-14,5.7299082255326741e-14,9.8995798568175503e-13,1.5541249492231731e-19,1.6130586592504858e-16,5.5450600997477369e-18,2.4623736856609958e-22,8.1223691830647653e-20
0.17278781796013323,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100044426193135,0.099910986882141728,4.3488762315657017e-34,0.099964574641653814,4.6458953107408889e-13,2.621372381422573e-06,3.7189929856169935e-07,2.5711103575017241e-05,3.4989531890323323e-18,2.4338561834577054e-06,1.6290396194783543e-10,3.6774457768484896e-12,1.2647792511375888e-08,1.5882474740789174e-14,1.1771825757374768e-19,2.3175468555722902e-16,1.873054764239475e-21,0.0,3.5099765374101822e-05,3.5065613448889902e-05,4.8719676939623198e-05,4.9040426506231323e-10,3.4745966691058056e-07,6.3383520043490741e-17,2.0370291823015083e-11,6.1410169407622763e-10,1.3031897212033309e-10,9.2030933045811807e-10,9.0470295977772956e-09,7.3340572384484938e-16,2.9146269637708236e-14,1.1145458699977324e-14,5.7593258551514839e-14,9.8611039265148491e-13,1.5579258731521085e-19,1.6309314362984717e-16,5.5820204159585594e-18,2.4648345069685081e-22,8.1546737578782733e-20
0.1737756448719313,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24100032382984582,0.099910843068660174,4.186160472591022e-34,0.099964572532446797,4.6970545091988434e-13,2.6341280905782566e-06,3.7402867909118478e-07,2.5785366269053916e-05,3.5109988186190445e-18,2.4291483366319249e-06,1.6373490191119579e-10,3.686406796796399e-12,1.2653691203287733e-08,1.5987692155929978e-14,1.1783704756926686e-19,2.3267189697332041e-16,1.8893113179367438e-21,0.0,3.5099697311000598e-05,3.5065595186128902e-05,4.8838044386372415e-05,4.8945542555195144e-10,3.4958447436757076e-07,6.3746402463847547e-17,2.028159321339034e-11,6.0994549779061978e-10,1.3106507281295842e-10,9.2478713255006569e-10,9.0731560615661328e-09,7.2144143597969837e-16,2.9395747224652858e-14,1.1150651028181082e-14,5.7887001117611724e-14,9.8229981592183623e-13,1.5617109048371274e-19,1.6488899375866104e-16,5.6189970945014256e-18,2.4673205311131535e-22,8.1869432746866965e-20
