Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
1.4348352944395644e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244656269102345,0.10934978004822778,0.021854786990234486,0.0,2.2772262970197025e-08,0.00052570369614314398,7.1338734016429691e-06,6.9321225037282265e-06,6.1395005572904448e-17,0.0014478432633897279,9.4985181863731893e-13,0.00034710170203104413,2.8072358266599884e-10,6.5719810821569343e-11,4.4766146615368339e-13,1.1109390556075966e-14,3.5157115805940092e-09,2.8651220216695473e-08,0.0078507112461867062,0.0019263764912980698,7.2823927743927272e-05,8.9198644379813738e-09,7.871731339114484e-09,3.8631782962892901e-08,1.033713313786014e-05,4.5263525274852628e-08,1.8751496240543625e-08,1.8811526643243738e-09,1.3541509808112883e-12,8.0779378946245401e-15,3.5310482681956924e-10,1.535619205834723e-07,2.4318781519683935e-07,2.4246348785890767e-14,2.2081222314386497e-11
1.443606943874836e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44243565216952829,0.10934120251894246,0.021849052393872664,0.0,2.3164125861665996e-08,0.00053022767156817821,7.2255835184821528e-06,7.052415875059425e-06,6.2792943762760842e-17,0.0014568169471763769,9.7763401756398884e-13,0.00034728746850844314,2.8566961710189034e-10,6.7368661766380477e-11,4.5368461711009584e-13,1.1322527914716364e-14,3.5600203424504826e-09,2.934613849120346e-08,0.0078499777133374578,0.0019377533677863749,7.2999826917075379e-05,8.9944262580777251e-09,7.9184439804082051e-09,3.8867588568272732e-08,1.0427279261230675e-05,4.6361881037085809e-08,1.9078838877813065e-08,1.9324301259924804e-09,1.3752297532364127e-12,8.2736595753683102e-15,3.5490647036893037e-10,1.5396250962591291e-07,2.4322869170461018e-07,2.4497413356564522e-14,2.2364548879864143e-11
1.4523785933101075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44242474987942504,0.1093326298871006,0.021843319584878056,0.0,2.356019303746828e-08,0.00053475479067258234,7.3178488695797066e-06,7.1739570585492383e-06,6.4212843816509176e-17,0.0014657861293682541,1.0060294357364848e-12,0.00034746780134354579,2.9066765880384323e-10,6.9047308452485302e-11,4.5974192497451928e-13,1.1538245263029509e-14,3.6045601943886961e-09,3.0053189773850765e-08,0.0078492406652639884,0.0019491261097789785,7.3175081032439876e-05,9.0691468009151551e-09,7.9651072070818555e-09,3.9103262546780295e-08,1.0517487263398673e-05,4.747942321783324e-08,1.9409595135854555e-08,1.9847378347764097e-09,1.3965128137930482e-12,8.4727923729405419e-15,3.5670519710797901e-10,1.5436120253631485e-07,2.4326850130615238e-07,2.4749623050685453e-14,2.2649580512356761e-11
1.461150242745379e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241385562012048,0.10932406199315438,0.021837588562415987,0.0,2.3960483885079605e-08,0.00053928497842190936,7.4106690333587234e-06,7.2967490916689962e-06,6.5654900558415058e-17,0.0014747507716033651,1.0350469455532606e-12,0.00034764281271671511,2.957178364745954e-10,7.0756071975636536e-11,4.6583329465312354e-13,1.1756555100604705e-14,3.6493302503304631e-09,3.0772499936388626e-08,0.0078485002934959806,0.0019604947193488146,7.3349698599331221e-05,9.144025611219258e-09,8.0117208416083093e-09,3.9338803931024714e-08,1.0607755571365616e-05,4.8616350977998464e-08,1.974377329159742e-08,2.038088709849984e-09,1.4180010245236722e-12,8.6753715274564767e-15,3.5850103924438678e-10,1.547580203522448e-07,2.4330725769325478e-07,2.5002976694975421e-14,2.2936315785491753e-11
1.4699218921806505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44240296920096017,0.10931549868659106,0.021831859325657291,0.0,2.4365017784864966e-08,0.00054381816133052918,7.5040435864014301e-06,7.4207949619474936e-06,6.7119309357399732e-17,0.0014837108363717204,1.0646954698572928e-12,0.00034781261256719442,3.0082027683398472e-10,7.2495274240530274e-11,4.7195863215857627e-13,1.1977469874602354e-14,3.6943296269973681e-09,3.1504195145826259e-08,0.0078477567797771673,0.0019718591985595788,7.3523687951157244e-05,9.219062237187039e-09,8.0582847112899763e-09,3.9574211775812053e-08,1.0698082644716893e-05,4.9772863946303757e-08,2.0081381482700183e-08,2.0924957206718935e-09,1.4396952471881955e-12,8.8814323589834423e-15,3.6029402840497334e-10,1.5515298373402954e-07,2.4334497434588246e-07,2.5257473116757099e-14,2.3224753267515812e-11
1.478693541615922e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239209044072297,0.10930693982544673,0.021826131873778108,0.0,2.477381411022598e-08,0.00054835426743036976,7.5979721034934823e-06,7.5460976073161457e-06,6.860626612822061e-17,0.0014926662869989404,1.0949839814262433e-12,0.00034797730863699846,3.0597510463515883e-10,7.4265237947382353e-11,4.7811784459917497e-13,1.2201001979814124e-14,3.7395574439315568e-09,3.2248401859680748e-08,0.0078470102965668819,0.0019832195494662017,7.3697057249837584e-05,9.2942562303916027e-09,8.1047986481634787e-09,3.9809485157706763e-08,1.0788466974962431e-05,5.0949162211768302e-08,2.042242770851933e-08,2.1479718863401029e-09,1.4615963432652028e-12,9.0910102661951473e-15,3.6208419564835758e-10,1.5554611297385998e-07,2.4338166453679326e-07,2.5513111144002735e-14,2.3514891521430461e-11
1.4874651910511936e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44238121916714079,0.10929838527584529,0.021820406205959594,0.0,2.518689222774168e-08,0.00055289322624026279,7.6924541576676416e-06,7.6726599164541292e-06,7.011596733262852e-17,0.0015016170876301581,1.1259215024610136e-12,0.0003481370065139872,3.1118244268066201e-10,7.6066286578602205e-11,4.8431084016771721e-13,1.2427163758727867e-14,3.785012823515435e-09,3.3005246821265479e-08,0.0078462610075167374,0.0019945757741152885,7.3869814490092959e-05,9.3696071456880152e-09,8.1512624889061256e-09,4.0044623174600583e-08,1.0878907084890205e-05,5.2145446316247465e-08,2.0766919831078037e-08,2.2045302749497874e-09,1.483705173952565e-12,9.3041407250373356e-15,3.6387157147581746e-10,1.5593742800436872e-07,2.434173413361025e-07,2.5769889605342663e-14,2.380672910512574e-11
1.4962368404864651e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44237035521644102,0.10928983491156057,0.02181468232138771,0.0,2.5604271497302823e-08,0.00055743496873588371,7.7874893202468938e-06,7.8004847291334222e-06,7.1648609980500931e-17,0.0015105632032142097,1.1575171040727835e-12,0.00034829180967413127,3.1644241183842274e-10,7.7898744385562942e-11,4.9053752813020394e-13,1.2655967501597241e-14,3.8306948909903273e-09,3.3774857055016967e-08,0.0078455090679234538,0.0020059278745455447,7.4041967503612373e-05,9.4451145411248339e-09,8.1976760747440907e-09,4.0279624945286473e-08,1.0969401527932268e-05,5.336191724703282e-08,2.1114865576034603e-08,2.262184002954837e-09,1.5060226001682496e-12,9.5208592874041206e-15,3.6565618584208436e-10,1.5632694840703267e-07,2.4345201761532199e-07,2.6027807330103126e-14,2.4100264571511835e-11
1.5050084899217367e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235949843291356,0.10928128861360174,0.021808960219252996,0.0,2.6025971272239812e-08,0.00056197942732029611,7.8830771608869046e-06,7.9295748365636895e-06,7.3204391630950123e-17,0.0015195045994881244,1.1897799057685873e-12,0.00034844181952296078,3.2175513105763825e-10,7.9762936375471077e-11,4.9679781881437945e-13,1.2887425446515971e-14,3.8766027744740844e-09,3.4557359861860797e-08,0.0078447546251582487,0.0020172758527881793,7.4213523963097698e-05,9.5207779778571874e-09,8.2440392513623195e-09,4.0514489609043862e-08,1.1059948887543545e-05,5.4598776429514102e-08,2.1466272533650439e-08,2.3209462345330551e-09,1.5285494825508785e-12,9.7412015798257244e-15,3.6743806816578992e-10,1.5671469342017917e-07,2.4348570605137928e-07,2.6286863148316157e-14,2.4395496468648791e-11
1.5137801393570082e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44234864866850082,0.10927274626982116,0.021803239898750361,0.0,2.6452010899444415e-08,0.00056652653579509354,7.9792172476177049e-06,8.0599329817369439e-06,7.4783510393405908e-17,0.0015284412429619038,1.222719074935493e-12,0.00034858713543620319,3.2712071738453876e-10,8.1659188298336209e-11,5.0309162359806554e-13,1.3121549779496685e-14,3.9227356049776626e-09,3.5352882814617004e-08,0.0078439978190735903,0.0020286197108672715,7.4384491386188912e-05,9.5965970200627897e-09,8.2903518688162089e-09,4.0749216325231177e-08,1.1150547776593208e-05,5.5856225719903568e-08,2.1821148159757354e-08,2.3808301809551172e-09,1.5512866814601106e-12,9.9652033021674581e-15,3.692172473396351e-10,1.5710068194688787e-07,2.4351841913050441e-07,2.6547055890748098e-14,2.4692423339873858e-11
1.5225517887922797e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44233780578240739,0.10926420777454271,0.021797521359078899,0.0,2.6882409719485419e-08,0.00057107622933211906,8.0759091468846048e-06,8.1915618597719141e-06,7.638616492867256e-17,0.0015373731009035939,1.2563438263235139e-12,0.00034872785479963381,3.3253928597804268e-10,8.3587826634039269e-11,5.094188548973001e-13,1.3358352634554161e-14,3.9690925164207457e-09,3.6161553753444075e-08,0.007843238782388906,0.0020399594508001355,7.4554877139276622e-05,9.6725712348609435e-09,8.3366137814449506e-09,4.0983804272886674e-08,1.1241196836768332e-05,5.7134467398021636e-08,2.2179499776724117e-08,2.441849099957286e-09,1.5742350569769879e-12,1.0192900226339735e-14,3.7099375174057597e-10,1.574849325626288e-07,2.4355016915211125e-07,2.6808384388915339e-14,2.4991043723926345e-11
1.5313234382275513e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44232696964073204,0.10925567302820996,0.021791804599441654,0.0,2.7317187066718607e-08,0.0005756284444457466,8.1731524235885243e-06,8.324464118258064e-06,7.8012554449959553e-17,0.0015463001413246293,1.2906634215273708e-12,0.00034886407304816355,3.3801095012530488e-10,8.5549178579498421e-11,5.1577942615433743e-13,1.3597846093792685e-14,4.0156726456463789e-09,3.6983500781321026e-08,0.0078424776410565469,0.0020512950745976547,7.4724688441206466e-05,9.7487001922342205e-09,8.3828248477865103e-09,4.1218252650337173e-08,1.1331894737989416e-05,5.8433704160142634e-08,2.2541334574421978e-08,2.5040162951178901e-09,1.5973954689041238e-12,1.0424328195019031e-14,3.727676092395876e-10,1.5786746352271936e-07,2.4358096823247542e-07,2.7070847475109274e-14,2.5291356155070721e-11
1.5400950876628228e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44231614011611531,0.10924714193705228,0.021786089619045518,0.0,2.775636226939102e-08,0.00058018311896571311,8.2709466411256056e-06,8.4586423575991606e-06,7.966287872388605e-17,0.0015552223329654558,1.3256871684671943e-12,0.00034899588370417782,3.4353582125715124e-10,8.75435720359313e-11,5.2217325182553101e-13,1.3840042187497491e-14,4.0624751324347605e-09,3.7818852259567081e-08,0.0078417145146091102,0.0020626265842645973,7.4893932366878923e-05,9.8249834649529348e-09,8.4289849304942638e-09,4.1452560674814314e-08,1.1422640177837528e-05,5.9754139111900168e-08,2.2906659611188999e-08,2.5673451152375684e-09,1.6207687767658073e-12,1.0659523120379554e-14,3.7453884721133151e-10,1.5824829276950686e-07,2.4361082830830997e-07,2.7334443982410276e-14,2.5593359163217413e-11
1.5488667370980944e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44230531708740872,0.10923861441276912,0.021780376417100986,0.0,2.8199954649739912e-08,0.00058474019201049088,8.3692913614262125e-06,8.5940991313564043e-06,8.1337338071458659e-17,0.0015641396452814227,1.3614244208682498e-12,0.00034912337841513599,3.4911400896340008e-10,8.9571335596214953e-11,5.2860024736909434e-13,1.4084952894230102e-14,4.1094991195161106e-09,3.8667736803399006e-08,0.0078409495164887925,0.0020739539817999186,7.5062615850746858e-05,9.9014206285021215e-09,8.4750938962551912e-09,4.1686727582078755e-08,1.1513431880992884e-05,6.1095975761252222e-08,2.327548181479301e-08,2.6318489537233346e-09,1.6443558398080135e-12,1.0898520982835806e-14,3.7630749254349224e-10,1.586274379393822e-07,2.4363976114019524e-07,2.7599172744708516e-14,2.5897051274041815e-11
1.557638386533366e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44229450043935797,0.10923009037223066,0.021774664992822042,0.0,2.8647983524086291e-08,0.00058929960396119719,8.468186144993209e-06,8.730836946591004e-06,8.3036133369022321e-17,0.0015730520484289435,1.3978845777397758e-12,0.00034924664699044429,3.5474562100807423e-10,9.163279853234202e-11,5.3506032923274553e-13,1.4332590140927443e-14,4.1567437525826951e-09,3.9530283277525896e-08,0.0078401827543597234,0.0020852772691970448,7.5230745690214475e-05,9.9780112610110672e-09,8.5211516157096663e-09,4.192075262605153e-08,1.1604268598684755e-05,6.2459418011505299e-08,2.3647807983393118e-08,2.6975412479764798e-09,1.6681575169982991e-12,1.1141357829795714e-14,3.7807357164603493e-10,1.5900491636957699e-07,2.4366777831596234e-07,2.7865032596717591e-14,2.6202431009100904e-11
1.5664100359686374e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44228369006230422,0.10922156973719448,0.021768955345425979,0.0,2.9100468202923478e-08,0.00059386129643602102,8.5676305509395781e-06,8.8688582642061468e-06,8.4759466049183888e-17,0.0015819595132519179,1.4350770828530297e-12,0.00034936577743761588,3.6043076334449919e-10,9.3728290782973396e-11,5.4155341484125566e-13,1.4582965803004647e-14,4.2042081803000561e-09,4.0406620791780972e-08,0.0078394143304041895,0.0020965964484441408,7.5398328548940995e-05,1.0054754943185182e-08,8.5671579633727855e-09,4.2154635078453014e-08,1.1695149108152355e-05,6.3844670154397504e-08,2.4023644786499512e-08,2.7644354787843288e-09,1.69217466702562e-12,1.1388069774424487e-14,3.7983711046018637e-10,1.5938074510480306e-07,2.4369489125395815e-07,2.8132022373993535e-14,2.6509496885947925e-11
1.575181685403909e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44227288585190005,0.10921305243403713,0.021763247474133291,0.0,2.9557427991000674e-08,0.00059842521226516213,8.6676241370254064e-06,9.0081654992883299e-06,8.6507538101708437e-17,0.0015908620112684102,1.4730114242186255e-12,0.00034948085599773688,3.6616954013028876e-10,9.5858142941086271e-11,5.4807942258392286e-13,1.4836091704461352e-14,4.2518915543174162e-09,4.1296878696790084e-08,0.0078386443416036764,0.002107911521524362,7.5565370960052687e-05,1.0131651258240272e-08,8.6131128175572265e-09,4.238837422844897e-08,1.1786072212116522e-05,6.5251936863239255e-08,2.4402998765931484e-08,2.8325451697158613e-09,1.7164081483000535e-12,1.1638692994418935e-14,3.8159813446731127e-10,1.5975494090368308e-07,2.4372111120624106e-07,2.8400140912947726e-14,2.6818247418245149e-11
1.5839533348391805e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44226208770883996,0.10920453839349999,0.021757541378167492,0.0,3.0018882187401779e-08,0.00060299129546626873,8.7681664596942254e-06,9.1487610214480172e-06,8.8280552074388009e-17,0.0015997595146575859,1.5116971335632567e-12,0.00034959196718024698,3.7196205374221902e-10,9.8022686241717672e-11,5.5463827180197916e-13,1.5091979617991332e-14,4.2997930292773338e-09,4.2201186579676475e-08,0.0078378728800054202,0.0021192224904160971,7.5731879329265866e-05,1.0208699791839106e-08,8.6590160602975708e-09,4.2621969382303698e-08,1.1877036738261982e-05,6.668142318611213e-08,2.4785876336773432e-08,2.9018838865212031e-09,1.740858818952443e-12,1.1893263730792171e-14,3.8335666869752519e-10,1.6012752024502553e-07,2.4374644926165359e-07,2.866938705086398e-14,2.7128681115874509e-11
1.592724984274452e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44225129553860465,0.10919602755044848,0.021751837056755,0.0,3.0484850085619569e-08,0.00060755949122036715,8.8692570741087005e-06,9.2906471551595095e-06,9.0078711073882833e-17,0.0016086519962468901,1.5511437858058824e-12,0.00034969919379705043,3.7780840479098861e-10,1.0022225254980218e-10,5.6122988277593462e-13,1.5350641265095436e-14,4.34791176282463e-09,4.3119674259801966e-08,0.0078371000329752749,0.0021305293570931865,7.589785993792387e-05,1.028590013203018e-08,8.7048675772760913e-09,4.2855419863040004e-08,1.1968041538729943e-05,6.8133334539124532e-08,2.5172283788328855e-08,2.9724652365350199e-09,1.765527536833953e-12,1.2151818286668719e-14,3.8511273773820436e-10,1.604984993339069e-07,2.4377091634883888e-07,2.8939759625910073e-14,2.7440796485046337e-11
1.6014966337097236e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44224050925121894,0.10918751984364403,0.021746134509125031,0.0,3.0955350973625443e-08,0.0006121297458482704,8.9708955341857163e-06,9.4338261801000607e-06,9.1902218766534827e-17,0.0016175394294994745,1.5913609985334594e-12,0.00034980261699596644,3.8370869213586923e-10,1.0245717434810455e-10,5.6785417671287591e-13,1.5612088316197632e-14,4.3962469156145886e-09,4.4052471784543678e-08,0.0078363258834375261,0.0021418321235251465,7.60633189459504e-05,1.0363251869188608e-08,8.7506672577500246e-09,4.30887250101062e-08,1.2059085489620899e-05,6.9607876699724426e-08,2.5562227285072049e-08,3.0443028680838031e-09,1.7904151595155634e-12,1.2414393026089888e-14,3.8686636574225317e-10,1.60867894107615e-07,2.4379452323915555e-07,2.9211257477153812e-14,2.7754592028406241e-11
1.610268283144995e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44222972876102146,0.10917901521552846,0.021740433734509464,0.0,3.1430404133934776e-08,0.00061670200678746014,9.0730813926308107e-06,9.5783003314881119e-06,9.3751279379152969e-17,0.0016264217885018672,1.6323584314762996e-12,0.00034990231629353615,3.8966301289924095e-10,1.0472778472524601e-10,5.7451107573373036e-13,1.5876332390764094e-14,4.4447976513204758e-09,4.4999709425106569e-08,0.0078355505101023772,0.0021531307916773574,7.6228262394722448e-05,1.0440754595959089e-08,8.7964149944801987e-09,4.3321884179049535e-08,1.2150167490507373e-05,7.1105255800068093e-08,2.5955712867597493e-08,3.1174104698970782e-09,1.8155225442874727e-12,1.2681024372829278e-14,3.8861757643628364e-10,1.6123572024141269e-07,2.4381728054954365e-07,2.9483879444573292e-14,2.807006624513994e-11
1.6190399325802666e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44221895398644578,0.10917051361201935,0.021734734732142724,0.0,3.1910028843668243e-08,0.00062127622256942961,9.1758142009720086e-06,9.724071800420673e-06,9.5626097699771235e-17,0.0016352990479518738,1.6741457859831374e-12,0.00034999836960719437,3.9567146248101744e-10,1.0703441736382368e-10,5.8120050286050695e-13,1.6143385057425102e-14,4.493563136640393e-09,4.59615176723711e-08,0.0078347739876817139,0.0021644253635112634,7.6392696209864902e-05,1.0518407907200913e-08,8.8421106836610682e-09,4.3554896741196341e-08,1.2241286463956455e-05,7.2625678320445099e-08,2.6352746453566704e-08,3.1918017705225258e-09,1.8408505481584456e-12,1.2951748809218416e-14,3.9036639312855674e-10,1.6160199315417188e-07,2.4383919874528824e-07,2.9757624369071991e-14,2.8387217631076227e-11
