Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),COX(50),CHOX(53),H2X(49)
5.401211344978867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997716,0.11866996602994355,0.022821567693053765,1.6490553125400787e-92,5.6508875169227366e-51,3.1005081243461449e-34,5.2610673448308535e-69,1.1754320210937378e-47,3.5899609283243786e-111,5.4922588337389169e-21,4.1088624327600342e-98,5.4922588336710128e-21,1.5240780914541858e-66,1.072565673861067e-56,4.2837350273616651e-93,2.5884298559189077e-94,2.3729012520386335e-42,3.8071045073044715e-78,2.1781507667943119e-14,1.0472742449761421e-15,4.0367606993473554e-19,4.036760877525785e-19,8.9064414182443779e-27,2.4333601364359834e-30,1.445695569943434e-35,2.4072034463888227e-30,1.3324931819135833e-58,3.7595896951057205e-43,4.9377040389809508e-84,3.79186511660207e-83,3.9772042210850894e-85,9.1583366193864063e-47
1.0803008822496528e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995435,0.11866996602992176,0.022821567693053241,6.0331122395733208e-90,9.0423397298159166e-50,1.272990905107923e-33,4.8100153076227557e-67,9.4046463345007395e-47,1.3115543231027008e-108,1.0985113680502716e-20,2.6301793293008004e-96,1.0985113680231077e-20,2.4388556378453376e-65,1.7163544556132279e-55,7.8276858403035579e-91,4.7298478635486825e-92,1.8985012391171902e-41,1.2184441632239289e-76,4.3565379037097146e-14,2.0946621388120666e-15,8.0739592846449581e-19,8.0739599975139669e-19,3.5618934904582028e-26,1.9463716730161361e-29,1.6588632429801438e-34,9.6295973930902153e-30,6.099505234257918e-57,3.0079572764933179e-42,9.0353841953749305e-82,6.9288896992107799e-81,7.2777874554209591e-83,7.5079169515877785e-46
2.1606603777531847e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319990866,0.1186699660298782,0.022821567693052193,2.4710998626435133e-87,1.4468478939966158e-48,5.3534753335610724e-33,4.9237101746702501e-65,7.5241926980876758e-46,5.3655217384320678e-106,2.1970823374417921e-20,1.6834770483362488e-94,2.1970823373331321e-20,3.9024333592640683e-64,2.7463665472075467e-54,1.6015997704876572e-88,9.6776018290234486e-90,1.5188730770914161e-40,3.8992942671221897e-75,8.713312177507653e-14,4.1894379264832384e-15,1.614835592075613e-18,1.6148358773125911e-18,1.4240375143527324e-25,1.5563697716695352e-28,2.1301065050561292e-33,3.8519956488712116e-29,3.1255286373290718e-55,2.4064799605388291e-41,1.8509411358962725e-79,1.4176996047922469e-78,1.4908885056636461e-80,6.2953018947186629e-45
4.3213793687602486e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319981734,0.11866996602979106,0.022821567693050097,1.1063070057843128e-84,2.3150153225563813e-47,2.350162308412459e-32,5.5095817951556918e-63,6.0195436726666537e-45,2.4001052605862993e-103,4.3942242763798772e-20,1.0774771148746087e-92,4.3942242759452273e-20,6.2441041066118761e-63,4.3943456964482999e-53,3.582846164956272e-86,2.1649199755188527e-87,1.2151272758859341e-39,1.2478176914606538e-73,1.742686072497207e-13,8.3789895018228716e-15,3.2297147055042632e-18,3.2297158470966281e-18,5.6900524608323351e-25,1.2438448555336709e-27,2.9869627686070795e-32,1.5408295700715431e-28,1.7501875286775492e-53,1.9252295055159289e-40,4.1441784187283537e-77,3.1714531574946921e-76,3.3380330595328453e-78,5.4975824645809653e-44
8.642817350774377e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319963471,0.11866996602961678,0.022821567693045906,5.2503357230913057e-82,3.7040710243027074e-46,1.1065500161200226e-31,6.5359735279681715e-61,4.8157095548756112e-44,1.1384812882920131e-100,8.7885081548762214e-20,6.896017676465635e-91,8.7885081531376014e-20,9.9907327695280868e-62,7.0310794690207196e-52,8.4984361439676795e-84,5.1351433357917831e-85,9.7211331314564212e-39,3.9930853157056952e-72,3.4853957819375061e-13,1.6758092652491302e-14,6.4594720771874619e-18,6.4594766485583035e-18,2.2710884493747372e-24,9.9304488906559519e-27,4.4360453322036848e-31,6.1633806749944737e-28,1.0386479224197054e-51,1.5402016276939485e-39,9.8350128592737456e-75,7.5226177440522408e-74,7.9218457181353496e-76,5.1339040336812285e-43
1.7285693314802633e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319926939,0.11866996602926823,0.022821567693037528,2.574922490281513e-79,5.9265494177485124e-45,5.7499445249001004e-31,8.0130032930205505e-59,3.8525955866728143e-43,5.5821559129054717e-98,1.7577075914349603e-19,4.4135017447877758e-89,1.7577075907395089e-19,1.5985297745222947e-60,1.1249824956383436e-50,2.0835051360460363e-81,1.2589482187850034e-82,7.7769519407857717e-38,1.2777976920992102e-70,6.9708152006077669e-13,3.351629895378482e-14,1.2918983399859233e-17,1.2919001724837028e-17,9.0449950773610809e-24,7.9119133076733931e-26,6.8037492018436209e-30,2.465364567478964e-27,6.3685845026054173e-50,1.232168204641897e-38,2.4118575571332705e-72,1.8442688514637037e-71,1.942681569737577e-73,5.2774920849769849e-42
3.4571445242859147e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319853876,0.11866996602857113,0.02282156769302077,1.2820200999982866e-76,9.4825031220284776e-44,3.3461975335443119e-30,9.9735906347008647e-57,3.0820845998470256e-42,2.7791959238201383e-95,3.5154211443219139e-19,2.8246545745252887e-87,3.5154211415401108e-19,2.5576552175619492e-59,1.7999787683068942e-49,5.1862622215014425e-79,3.1337708644005033e-80,6.2215788718470363e-37,4.0889653908083111e-69,1.3941654037106935e-12,6.7032711556198464e-14,2.5837992362438838e-17,2.5838065973986652e-17,3.5868632176453308e-23,6.2781671300143626e-25,1.0589475682234874e-28,9.8614814128117279e-27,3.9639007089973335e-48,9.8573683371981114e-38,6.0043447854556227e-70,4.590748301474888e-69,4.8362931425744299e-71,6.0727158489027427e-41
6.9142949098972176e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319707748,0.11866996602717694,0.022821567692987255,6.3976446871713744e-74,1.5172009615665424e-42,2.1555744233554671e-29,1.2442692592907183e-54,2.4656660574706475e-41,1.387133482035598e-92,7.0308482540648917e-19,1.8077798032642919e-85,7.0308482429376813e-19,4.092246580914305e-58,2.8799680920059542e-48,1.2940295778938862e-76,7.8190847473082342e-78,4.9772686570425637e-36,1.3084685054317081e-67,2.7883331706739871e-12,1.3406553676033216e-13,5.1675955556658056e-17,5.1676252436258214e-17,1.4104235742381186e-22,4.9422191688365282e-24,1.6514702558243451e-27,3.9445960320216859e-26,2.4726562692374369e-46,7.8858958938636833e-37,1.4981762518448948e-67,1.1454388898584867e-66,1.2067128650986903e-68,7.751254051514576e-40
1.3828595681119822e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319415498,0.11866996602438855,0.022821567692920222,3.1618222569363899e-71,2.4275172290106286e-41,1.4857567498126281e-28,1.5373765365927931e-52,1.9725243976721096e-40,6.8585820244369249e-90,1.4061702489427151e-18,1.1569749626633004e-83,1.4061702444918353e-18,6.5475680603066116e-57,4.6079398533887161e-47,3.1978571592005672e-74,1.9322738569733259e-75,3.9818149604941989e-35,4.1870827777056567e-66,5.576668703254414e-12,2.6813118716582521e-13,1.0335166302226525e-16,1.0335286911738296e-16,5.4560836575782233e-22,3.8310003953872772e-23,2.5500164177759328e-26,1.5778381768593288e-25,1.5274448924915187e-44,6.3087046353496473e-36,3.7020455525435137e-65,2.8306371506536277e-64,2.9817470654002707e-66,1.0623284699592873e-38
2.7657197223565033e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318830999,0.11866996601881177,0.022821567692786156,1.5238489327338062e-68,3.8840091460657577e-40,1.0496364293762549e-27,1.8524550925771695e-50,1.5780036600202016e-39,3.3087068812100321e-87,2.8123411023656545e-18,7.4045703925479768e-82,2.812341084562184e-18,1.0476007544807488e-55,7.3726621101520419e-46,7.7073560476487649e-72,4.6570493569005496e-73,3.185448480126419e-34,1.3398537669412972e-64,1.1153339763030625e-11,5.362624879657142e-13,2.0670220226957211e-16,2.0670716244520974e-16,2.0468873809914059e-21,2.8849369425326717e-22,3.8383776404906029e-25,6.3113448012015294e-25,9.2005318847408407e-43,5.0469387657105019e-35,8.9205949213634845e-63,6.8222150558420177e-62,7.1845340212185162e-64,1.4977105181307054e-37
5.531440030845545e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317661996,0.11866996600765822,0.022821567692518023,7.0015896443862504e-66,6.2143519869567541e-39,7.2689595490404032e-27,2.128080080012373e-48,1.2623766191873392e-38,1.5231705848766432e-84,5.6246828346129944e-18,4.7388309037672254e-80,5.6246827633997371e-18,1.6761274432210998e-54,1.1796116038239354e-44,1.7712193896838485e-69,1.0702109374518424e-70,2.5483517855189001e-33,4.2874471145950566e-63,2.2306681861044477e-11,1.072525089521103e-12,4.1339977808794421e-16,4.134205365204637e-16,7.2735152030210697e-21,2.0639504271181921e-21,5.5050358867174745e-24,2.5245303920501668e-24,5.282573130112762e-41,4.0375088593054628e-34,2.0491529192098391e-60,1.5677688480421518e-59,1.6501737784473031e-61,2.0770278673956148e-36
1.106288064782363e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315323994,0.11866996598535112,0.022821567691981761,2.9750129723045646e-63,9.942759777514482e-38,4.7199254103065192e-26,2.2609967731683454e-46,1.0098588287142835e-37,6.4962377801829303e-82,1.1249366400710007e-17,3.0327295830715486e-78,1.1249366115862313e-17,2.6816948040027517e-53,1.8873206530207745e-43,3.7651739289510178e-67,2.2749156836609724e-68,2.0386696644989339e-32,1.3719281545279352e-61,4.4613365970917906e-11,2.145050292454325e-12,8.2678091949461116e-16,8.2686939733543343e-16,2.3698688850310637e-20,1.3599519952695971e-20,7.2953082477627161e-23,1.0098058938003494e-23,2.8042550335398172e-39,3.2299387467024868e-33,4.3527079115107471e-58,3.3325303324686446e-57,3.5045829376617132e-59,2.7105391792694401e-35
2.2125761881779797e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310647984,0.11866996594073692,0.022821567690909237,1.1337966154509016e-60,1.5907762436512844e-36,2.7672417731211129e-25,2.1548107289815197e-44,8.0781897251104078e-37,2.4933738649333635e-79,2.249873393928537e-17,1.9407899741016612e-76,2.2498732799937592e-17,4.2903617276645038e-52,3.0195439590336518e-42,7.1811337177652718e-65,4.3385020660325068e-66,1.6309166841009285e-31,4.3898177216744142e-60,8.9226733846047639e-11,4.2901006976105447e-12,1.6534871651871248e-15,1.6538678117866283e-15,6.8616402035808661e-20,7.9996244364152729e-20,8.6621740668555319e-22,4.0391729937934393e-23,1.3348198607181613e-37,2.5838413002267351e-32,8.2919765139718489e-56,6.3553713732665355e-55,6.6732366174583876e-57,3.2058262098218883e-34
4.425152434969213e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630129597,0.1186699658515085,0.022821567688764186,3.8164227444991329e-58,2.5450328037962159e-35,1.4417121352886733e-24,1.8139731824485523e-42,6.4614619274536095e-36,8.5048532882243822e-77,4.4997470641737493e-17,1.2419045351915901e-74,4.4997466084690904e-17,6.8634584105134146e-51,4.8307305060688408e-41,1.210078697971323e-62,7.3096009608078844e-64,1.3047027831216088e-30,1.4045160473213329e-58,1.7845346821783861e-10,8.5802015050820953e-12,3.3066755384799466e-15,3.3083033049578795e-15,1.7475749661976922e-19,4.1403525703665415e-19,9.076401070769561e-21,1.6156286394981309e-22,5.6105518732548152e-36,2.0668974007806857e-31,1.3950774174683247e-53,1.07072865374994e-52,1.1216576722788669e-54,3.3785709376149847e-33
6.637728681760446e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291943957,0.11866996576228009,0.022821567686619134,3.0061757330721919e-57,9.3671009440323964e-35,3.3488334439181333e-24,1.067683770758748e-41,1.9180625982898705e-35,6.6808941789305794e-76,6.7496208969253638e-17,7.0507817536654932e-74,6.749619928604699e-17,2.596381790383884e-50,1.8416442889246586e-40,8.290570423676182e-62,5.0077713010180991e-63,3.7305843173781592e-30,6.5516055324111094e-58,2.6768020121116107e-10,1.2870302309712756e-11,4.9596398240673932e-15,4.9631923267617761e-15,2.8639992707445434e-19,9.5597178076968994e-19,2.8032238208741605e-20,3.4331513020828944e-22,2.7742058454448356e-35,5.909746274695152e-31,9.6224593479851328e-53,7.3354345937318271e-52,7.7337307491534718e-54,1.0481717798848412e-32
8.85030492855168e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756282591943,0.1186699656730517,0.022821567684474083,1.5290862353675591e-56,2.3756417034212537e-34,6.0102551703727298e-24,4.0521117429028056e-41,4.178932338230878e-35,3.16403760070925e-75,8.9994948921623327e-17,2.7114283542917499e-73,8.9994932404010563e-17,6.757826241337909e-50,4.954749630217286e-40,3.5164974559823047e-61,2.1239278580762579e-62,7.8687867261824434e-30,1.9948378117120739e-57,3.5690693282601519e-10,1.7160403111502537e-11,6.6123800523324846e-15,6.6185425818474649e-15,3.9989163747470453e-19,1.7053152408935963e-18,6.1845976691376982e-20,5.8564586912788173e-22,9.3416947853365988e-35,1.2464814555956974e-30,4.5039965949533738e-52,3.1111240482956356e-51,3.6195600056247044e-53,2.3229955011981146e-32
1.3275457422134147e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263887916,0.11866996549459488,0.022821567680183983,2.0701669960515148e-55,8.307490915286046e-34,1.3113702562398218e-23,2.7951823826744568e-40,1.2127598973075895e-34,3.1186919345906897e-74,1.3499243263911979e-16,2.0632843167211378e-72,1.3499239844423173e-16,2.4796148378856379e-49,2.0037130578149012e-39,2.8374706755755017e-60,1.7133090943509742e-61,2.1491660251097883e-29,9.0873025323481456e-57,5.3536039282054235e-10,2.5740604708414714e-11,9.9173347542779648e-15,9.9303410764138669e-15,6.280529584239719e-19,3.681318835170703e-18,1.7686676010004261e-19,1.2124730758875366e-21,5.4547763433896498e-34,3.4042764229223714e-30,5.5686971657698565e-51,2.50961475802189e-50,4.4758687073638697e-52,6.6967029965333146e-32
1.7700609915716614e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756245183889,0.11866996531613806,0.022821567675893883,1.0843311334098257e-54,2.0757524516956979e-33,2.3010703602220789e-23,1.0545082819183095e-39,2.6516974264964709e-34,1.494201085330762e-73,1.7998992232992312e-16,7.7902493063795835e-72,1.7998986417780932e-16,6.4289475148315144e-49,5.4269016920118027e-39,1.1989437033411667e-59,7.2381741567472152e-61,4.4966931764657863e-29,2.7292257057503281e-56,7.1381384774594981e-10,3.4320806294879986e-11,1.3221465769871366e-14,1.3243874551337232e-14,8.5689192231235655e-19,6.3926593401160403e-18,3.7976820049178518e-19,2.0620468648313751e-21,1.7947190537850891e-33,7.1224191785560231e-30,2.5618801915964746e-50,1.0602193671756608e-49,2.0585784182928329e-51,1.4483886659715273e-31
2.6550914902881548e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756207775834,0.11866996495922448,0.022821567667313681,4.4864447019264411e-53,9.6110905165312546e-33,5.1981608072455344e-23,1.3521465227306398e-38,8.8166700654582354e-34,6.211666994028104e-72,2.6998492131652647e-16,1.0080672778460876e-70,2.6998479463815968e-16,3.1759399733197882e-48,2.7206223279873643e-38,2.5532366626967699e-58,1.5401426216794367e-59,1.4198436543674366e-28,2.0361834581125067e-55,1.0707207409515476e-09,5.1481209433506573e-11,1.9827024359826544e-14,1.9876794267808236e-14,1.3143925461272162e-18,1.4075266864303451e-17,1.2299489301955162e-18,4.492506293788982e-21,1.423703165561741e-32,2.2486185226940698e-29,5.9702532818888745e-49,2.2557586474167708e-48,4.7870666554788338e-50,4.7939425311186526e-31
3.540121989004648e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675617036778,0.11866996460231091,0.022821567658733478,3.1077382012850504e-52,2.7866177580102217e-32,9.3045448091712669e-23,6.3808623020596531e-38,2.0502757693397091e-33,4.425280683042482e-71,3.5997994613711158e-16,4.7785899992998206e-70,3.5997972377144394e-16,9.4648102863255418e-48,8.1602320402276347e-38,1.4668873940845246e-57,8.8453327987637589e-59,3.2293423504017467e-28,7.6274360008997345e-55,1.4276276122153723e-09,6.8641612526913722e-11,2.6429020537538171e-14,2.6517574115818673e-14,1.7716032045659932e-18,2.4588215451652235e-17,2.8133948752188407e-18,7.8868717417964171e-21,5.4149378002333826e-32,5.1137366269110564e-29,3.4552969738937257e-48,1.295476150081163e-47,2.7680582999475149e-49,1.1171975572794034e-30
5.310182986437635e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756095551682,0.11866996388848382,0.022821567641573077,1.0939477824587474e-50,1.4154913646830526e-31,2.1158555817099488e-22,8.1463069258097594e-37,6.9746643437934344e-33,1.8394674800204775e-69,5.399700735639626e-16,6.2713614127330286e-69,5.3996957803933794e-16,4.9447988734697251e-47,4.2191336652054906e-37,3.0855910216831233e-56,1.8580478207034982e-57,1.0780941138868322e-27,6.2359535741504982e-54,2.1414412886144586e-09,1.0296241857744565e-10,3.9622286367617258e-14,3.9823850923447633e-14,2.6851786315836544e-18,5.3086272198635748e-17,9.2382232027906273e-18,1.7579770814211528e-20,4.2838239637234265e-31,1.7067013615355929e-28,7.2356393744903503e-47,2.7208436425896617e-46,5.7740315061133764e-48,3.8348620072769522e-30
7.080243983870622e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756020735579,0.11866996317465682,0.022821567624412675,7.4790367245005006e-50,4.2341202208020043e-31,3.7864042685620389e-22,3.8253509209199272e-36,1.6304465780860864e-32,1.3304792220638823e-68,7.1996030462888188e-16,3.0016524063324058e-68,7.1995942697660782e-16,1.493689574534699e-46,1.2788283105336865e-36,1.7648470939377422e-55,1.0620271696636765e-56,2.5034937545123147e-27,2.3852906220718194e-53,2.8552548768421345e-09,1.3728322444626864e-10,5.2801260499895451e-14,5.3164014843955381e-14,3.5977524158793816e-18,9.058498584736135e-17,2.0958727182615454e-17,3.1143987688712979e-20,1.6201123954894345e-30,3.9622657901172931e-28,4.1458165774996776e-46,1.5550681448365547e-45,3.3028162353215017e-47,9.0240884554545754e-30
8.850304981303609e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755945919487,0.11866996246082991,0.022821567607252274,3.3240871211433654e-49,9.8594256150094451e-31,5.9417858202601479e-22,1.2513463748249648e-35,3.1414464414085167e-32,6.2457600472154523e-68,8.9995063926188242e-16,1.012751402469294e-67,8.999492705826003e-16,3.4951859455718472e-46,3.0133066301243084e-36,6.6973752892744934e-55,4.0274382098655282e-56,4.8093817117242383e-27,6.6679285293222978e-53,3.5690683768647172e-09,1.7160403013331457e-10,6.5965952343488029e-14,6.6539300131155875e-14,4.5093400885880174e-18,1.3582184996439007e-16,3.9227990099868586e-17,4.8579697110699159e-20,4.5100743565479092e-30,7.6100571536706335e-28,1.6246610286085822e-45,5.8967587606421837e-45,1.2929256929293985e-46,1.7475423922240611e-29
1.0620365978736595e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567558711034,0.11866996174700307,0.022821567590091872,1.1633435822444887e-48,1.9733409211728391e-30,8.581548860120243e-22,3.3237743266180536e-35,5.3712556383423895e-32,2.3222206378481924e-67,1.0799410773635848e-15,2.7908070875264948e-67,1.0799391088581027e-15,7.0150324708513014e-46,6.091269801289439e-36,2.0165039736532959e-54,1.2116715110232008e-55,8.2117083712234455e-27,1.5512360053426541e-52,4.2828817886709854e-09,2.0592483563856165e-10,7.9116375354221642e-14,7.9950796348097469e-14,5.4199404004261596e-18,1.8766693965427876e-16,6.5162482848322289e-17,6.9886051089683227e-20,1.0463437399738849e-29,1.2990782539301764e-27,5.1218600652619225e-45,1.7739489960583115e-44,4.0728355753683208e-46,3.0000334481029043e-29
1.4160487973602569e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755721471243,0.1186699603193497,0.022821567555771066,9.4677095497605289e-48,5.9193817224384665e-30,1.5312358874834066e-21,1.5944541427102173e-34,1.2505442823368829e-31,2.238060020935066e-66,1.4399222635647699e-15,1.4548472571740922e-66,1.4399187694228776e-15,2.1099381929190937e-45,1.8565813749973421e-35,1.2076730975367554e-53,7.2420953192886019e-55,1.9104049698420836e-26,5.9474384773718551e-52,5.71050834762815e-09,2.7456644610365094e-10,1.0537447026699174e-13,1.0688561895850034e-13,7.2381805279271167e-18,3.0781824300199111e-16,1.4333531980654035e-16,1.2410601685780976e-19,3.9750994425799e-29,3.020900001297595e-27,3.4278974072279356e-44,1.0601329434299725e-43,2.7219154256404227e-45,7.0267858389985572e-29
1.7700609968468542e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755571839109,0.11866995889169669,0.022821567521450259,4.3690181336238082e-47,1.3933749171321957e-29,2.3974818190514758e-21,5.2546131175587674e-34,2.415135084072228e-31,1.1388785302587028e-65,1.7999038623510347e-15,5.0469549065131788e-66,1.7998984086823647e-15,4.9718060749256967e-45,4.4200345299513077e-35,4.6318358772682308e-53,2.77331246699713e-54,3.6907120500941782e-26,1.6801942724164636e-51,7.1381345536986958e-09,3.4320805584151629e-10,1.3157566479857044e-13,1.3397474443475736e-13,9.0524817596737037e-18,4.4441845332165613e-16,2.6197811281832309e-16,1.9379381881422945e-19,1.1050827124194501e-28,5.8335805746590653e-27,1.3804152682829172e-43,4.0592810139953067e-43,1.0946738724686551e-44,1.3630500308774587e-28
2.186666486758782e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755395750376,0.11866995721161921,0.022821567481061154,2.2782260359618272e-46,3.1914863258251325e-29,3.6637177925882096e-21,1.7338035767502222e-33,4.5233082860915441e-31,7.2142101089625774e-65,2.2235347348584764e-15,1.7667862499966983e-65,2.2235264207548913e-15,1.1390577912831847e-44,1.0205587180481467e-34,1.8818741690730695e-52,1.1238800306598727e-53,6.9194686171015146e-26,4.6916299886157275e-51,8.8181804838698718e-09,4.2398626395104447e-10,1.6233681557314023e-13,1.6605696351215591e-13,1.1182535097925819e-17,6.1991897381810247e-16,4.5958014101784232e-16,2.9559987290003446e-19,2.9632080163695193e-28,1.0931199767262912e-26,5.7725391021077087e-43,1.6446973245252567e-42,4.5625278650381974e-44,2.5633223135188692e-28
2.6032719766707097e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675521966166,0.11866995553154219,0.022821567440672048,8.4995080782539461e-46,6.3536714535641443e-29,5.1961856666606314e-21,4.6120674392002617e-33,7.6033233115538435e-31,3.0405192159919013e-64,2.6471661759425139e-15,4.9359461121115337e-65,2.6471544033626719e-15,2.267115113748145e-44,2.0405608241642098e-34,5.907752255008936e-52,3.5204900845041822e-53,1.1646449670790282e-25,1.1007289563039887e-50,1.0498225925330054e-08,5.0476447105347705e-10,1.9301954664555026e-13,1.9836377304865166e-13,1.3307158944825143e-17,8.0615825147924366e-16,7.2488868696605809e-16,4.1879365419199027e-19,6.6480478492898797e-28,1.8388947636511381e-26,1.8254791522825574e-42,5.1510096992489486e-42,1.4384584659152204e-43,4.323009907566727e-28
3.019877466582638e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755043572978,0.11866995385146567,0.022821567400282943,2.5583902648741623e-45,1.1436348491399411e-28,6.994213390975518e-21,1.0537345080648765e-32,1.1835659291336005e-30,1.0154088845491153e-63,3.0707981841290495e-15,1.1803795562719062e-64,3.0707823565278983e-15,4.0787410440682439e-44,3.6812817532458505e-34,1.5514559683040537e-51,9.2267355628924022e-53,1.8155812091177579e-25,2.2783142015883309e-50,1.2178270878080847e-08,5.8554267714883486e-10,2.2362405804290709e-13,2.3089819443024152e-13,1.5426366609697545e-17,9.9951481561494416e-16,1.0613251823498229e-15,5.6335744789093978e-19,1.3146023177328307e-27,2.8651475889654642e-26,4.80506903837088e-42,1.3497825465358109e-41,3.7761346066163418e-43,6.7482073534009285e-28
3.436482956494565e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754867484323,0.11866995217138966,0.022821567359893845,6.6486341788388902e-45,1.9095074906510566e-28,9.057131885707336e-21,2.1558678346440907e-32,1.7399108325334565e-30,2.9093606335153241e-63,3.494430757950491e-15,2.5248833195060407e-64,3.4944102802729694e-15,6.8059629399716263e-44,6.1535913708142052e-34,3.5870945975411153e-51,2.1291443190697235e-52,2.6731079546269814e-25,4.2985527403585264e-50,1.3858315342123349e-08,6.6632088223713791e-10,2.5415054890869431e-13,2.6366199526853811e-13,1.7540171714772246e-17,1.197623620181064e-15,1.4710555175352107e-15,7.2927360171857355e-19,2.3693276763254467e-27,4.2161441948214479e-26,1.1124223867571317e-41,3.1142118423116817e-41,8.7203744682313435e-43,9.9445860658250678e-28
3.853088446406493e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754691395696,0.11866995049131412,0.022821567319504743,1.5486241306722044e-44,3.0083305615631087e-28,1.1384273426746542e-20,4.0546473199137819e-32,2.4471252701510133e-30,7.4307554715567713e-63,3.918063895942201e-15,4.9599701191493188e-64,3.9180381746204139e-15,1.0714845432705736e-43,9.6995333120953108e-34,7.5306145794982314e-51,4.4612242971291017e-52,3.765583913981068e-25,7.5515987149802316e-50,1.5538359317458054e-08,7.4709908631840419e-10,2.8459921798375178e-13,2.9665617672455741e-13,1.964858805233402e-17,1.3988872773555436e-15,1.9554783271623607e-15,9.1652448755208834e-19,3.9777837084114674e-27,5.9360625126321635e-26,2.3365847475855893e-41,6.5241554636641799e-41,1.8272519243880862e-42,1.4017659358238875e-27
4.26969393631842e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754515307086,0.11866994881123907,0.022821567279115641,3.2857156546879825e-44,4.5239522759497217e-28,1.3974971392248993e-20,7.121699853590657e-32,3.3228607992749002e-30,1.7213564561955876e-62,4.3416975966419516e-15,9.0842780601416745e-64,4.3416660395928272e-15,1.6100876997215209e-43,1.4588125409249199e-33,1.4587932528672564e-50,8.6259857810210683e-52,5.1213702463782204e-25,1.2519970496848788e-49,1.7218402804085179e-08,8.278772893926517e-10,3.1497026368134283e-13,3.2988130332015601e-13,2.1751629366603532e-17,1.6021460213161167e-15,2.5155549515044989e-15,1.1250924883253927e-18,6.310832223217637e-27,8.0689993582454274e-26,4.5290367209122354e-41,1.2612710139289535e-40,3.5338698009341689e-42,1.9072791747691994e-27
4.6862994262303476e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754339218509,0.11866994713116451,0.022821567238726539,6.5153548681512309e-44,6.5511975623216985e-28,1.6828560801620158e-20,1.1853524162134726e-31,4.3846225230888679e-30,3.6996682991155e-62,4.7653318585911103e-15,1.5750063666790174e-63,4.765293875212855e-15,2.3297370295042996e-43,2.1123090370461701e-33,2.6585245282554429e-50,1.5690559774819951e-51,6.7688172607514006e-25,1.9818358285558419e-49,1.8898445802004809e-08,9.0865549145989821e-10,3.4526388392650454e-13,3.6333753017856193e-13,2.3849309357087736e-17,1.8066509495929743e-15,3.1518363557547946e-15,1.354960000759576e-18,9.5681843263402239e-27,1.0658924630887595e-25,8.250194291681024e-41,2.2938565751264602e-40,6.422627334513578e-42,2.5215102903487832e-27
