Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),C2H6X(34),H2X(31),CX(24),C2H5X(33),HOCXO(25),C3H8X(38),C3H7X(36),C3H7(49),C3H7X(37),C3H7(50),CH2O2(65),CH2O2X(92),CHO2X(91)
2.6148172393286137e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105021572290622,0.099964874774315274,0.0,0.099965652966700874,0.0,8.5035810601788608e-23,0.0,7.7720483960358704e-18,0.0,6.0419258111560491e-13,2.0878306523131002e-33,2.0793894341664981e-21,4.4715039398781072e-26,0.0,0.0,0.0,0.0,0.0,3.5125207974008857e-05,3.4347033299318328e-05,1.8714297800504702e-11,1.6598356558270458e-11,1.2510446412162006e-14,4.9557074015268946e-13,2.1874389845471348e-21,2.3441865261994965e-26,4.0652109115074453e-22,1.6047005282488525e-26,1.21884106726231e-23,5.1729329822781806e-37,3.9310391262451251e-42,5.7025449275390563e-42,2.7638397467063118e-42,4.0216127406319432e-42,6.5043312812114091e-33,1.4769030895506573e-36,9.2167213307239502e-40
2.628426585691147e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105020118014389,0.09996487473417788,0.0,0.099965638464172224,0.0,8.6406479562644717e-23,0.0,7.8900754311768547e-18,0.0,6.1036097419829679e-13,2.1442581388501228e-33,2.1014724703306605e-21,4.5701696945368258e-26,0.0,0.0,0.0,0.0,0.0,3.5125248019244214e-05,3.4361535827959082e-05,1.8816778489196208e-11,1.6679167033526087e-11,1.2572193406062259e-14,5.0069677023241008e-13,2.2231732887963001e-21,2.3847226472997516e-26,4.1291264848811132e-22,1.6310164941856733e-26,1.2255639970858023e-23,5.3219092689477031e-37,4.0458151421617303e-42,5.9025227842489419e-42,2.8445142082082331e-42,4.1626076757188342e-42,6.6095695502180037e-33,1.5037339626848714e-36,9.4140494623897107e-40
2.6420359320536804e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105018692942709,0.099964874696320496,0.0,0.099965624251409133,0.0,8.7792161749622951e-23,0.0,8.0092512827800523e-18,0.0,6.165593023997025e-13,2.201886765464958e-33,2.1236759643162331e-21,4.6704487987284948e-26,0.0,0.0,0.0,0.0,0.0,3.5125285784449667e-05,3.4375748591045538e-05,1.891930958272052e-11,1.6759922373445069e-11,1.2633898270809681e-14,5.0584802931564862e-13,2.2592850512439146e-21,2.4257371360755948e-26,4.1937014129434222e-22,1.6576117838041028e-26,1.2322902409638298e-23,5.4742836499972638e-37,4.1632524193701319e-42,6.1083222244326472e-42,2.9270586511733423e-42,4.3077059965779651e-42,6.7159648207304961e-33,1.5309012920508677e-36,9.6145621020759743e-40
2.6556452784162137e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501729648406,0.099964874660617514,0.0,0.099965610322621981,0.0,8.919294635946372e-23,0.0,8.1295807252841697e-18,0.0,6.2278754515794754e-13,2.2607351578827521e-33,2.145999973600254e-21,4.7723583245057248e-26,0.0,0.0,0.0,0.0,0.0,3.5125321395260408e-05,3.4389677378198216e-05,1.9021891046909004e-11,1.6840622615984206e-11,1.2695561035411939e-14,5.1102450019202308e-13,2.2957760125787209e-21,2.4672330597710316e-26,4.2589389320569343e-22,1.6844876945514293e-26,1.2390197966360633e-23,5.630113030648957e-37,4.2833964380784752e-42,6.3200778232945105e-42,3.011505021478365e-42,4.4570025300602732e-42,6.8235239920024995e-33,1.5584074074026945e-36,9.8182941731862339e-40
2.669254624778747e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105015928059167,0.09996487462695014,0.0,0.099965596672136822,0.0,9.0608922704194357e-23,0.0,8.2510685222933139e-18,0.0,6.2904568192531165e-13,2.3208221206763172e-33,2.1684445556185916e-21,4.8759154229197506e-26,0.0,0.0,0.0,0.0,0.0,3.5125354970468214e-05,3.4403327863358678e-05,1.9124522847612023e-11,1.6921267799069787e-11,1.275718172885328e-14,5.1622616566297005e-13,2.3326479095780563e-21,2.509213489705148e-26,4.324842276379141e-22,1.7116455209672579e-26,1.2457526618433591e-23,5.7894549143184134e-37,4.4062931697838986e-42,6.5379264486647186e-42,3.0978856099296398e-42,4.6105937179042863e-42,6.9322539722375904e-33,1.586254641783507e-36,1.0025280806892062e-39
2.6828639711412804e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105014587100748,0.09996487459520606,0.0,0.099965583294393076,0.0,9.2040180211081822e-23,0.0,8.3737194265947541e-18,0.0,6.3533369216821831e-13,2.3821666378533007e-33,2.1910097677659717e-21,4.9811373238430017e-26,0.0,0.0,0.0,0.0,0.0,3.512538662239269e-05,3.4416705607100855e-05,1.9227204950699063e-11,1.7001857960597677e-11,1.2818760380094622e-14,5.2145300854173588e-13,2.3699024751142169e-21,2.5516815012704146e-26,4.3914146778639762e-22,1.7390865546882048e-26,1.2524888343277703e-23,5.9523674048900741e-37,4.5319890792404121e-42,6.7620072856792336e-42,3.1862330536436031e-42,4.7685776341123372e-42,7.0421616785856205e-33,1.614445331521142e-36,1.0235557342402367e-39
2.696473317503814e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105013273053225,0.099964874565279027,0.0,0.099965570183941255,0.0,9.3486808422585208e-23,0.0,8.4975381801766685e-18,0.0,6.4165155536722207e-13,2.4447878734397819e-33,2.213695667395996e-21,5.0880413357919408e-26,0.0,0.0,0.0,0.0,0.0,3.5125416457232313e-05,3.4429816058896251e-05,1.932993732205878e-11,1.7082393138433502e-11,1.2880297018073634e-14,5.2670501165336654e-13,2.4075414381608033e-21,2.5946401739310062e-26,4.4586593662633108e-22,1.7668120844525903e-26,1.2592283118325609e-23,6.1189092089792253e-37,4.660531126415503e-42,6.9924618615581023e-42,3.2765803374193898e-42,4.9310540023959329e-42,7.1532540371390589e-33,1.6429818162238e-36,1.0449159327232591e-39
2.710082663866347e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105011985372507,0.099964874537068718,0.0,0.099965557335440852,0.0,9.4948896996308098e-23,0.0,8.6225295142458361e-18,0.0,6.479992510169979e-13,2.5087051720603223e-33,2.2365023118211706e-21,5.1966448457502087e-26,0.0,0.0,0.0,0.0,0.0,3.5125444575396563e-05,3.4442664559333737e-05,1.9432719927599095e-11,1.716287337041269e-11,1.2941791671704855e-14,5.3198215783469878e-13,2.4455665237990643e-21,2.6380925912211102e-26,4.5265795691284584e-22,1.794823396105127e-26,1.2659710921022187e-23,6.2891396381808313e-37,4.791966768435522e-42,7.2294340704815135e-42,3.3689607951035319e-42,5.0981242136899235e-42,7.2655379829293221e-33,1.6718664387758224e-36,1.0666122517473735e-39
2.7236920102288805e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105010723525702,0.099964874510480098,0.0,0.099965544743657875,0.0,9.642653570495103e-23,0.0,8.7486981492453293e-18,0.0,6.5437675862633049e-13,2.5739380595144656e-33,2.2594297583129238e-21,5.3069653189920398e-26,0.0,0.0,0.0,0.0,0.0,3.5125471071819993e-05,3.445525634229515e-05,1.9535552733247258e-11,1.7243298694340628e-11,1.3003244369879749e-14,5.372844299343508e-13,2.4839794532242364e-21,2.6820418407432497e-26,4.5951785118116796e-22,1.8231217726016053e-26,1.2727171728824668e-23,6.4631186113052246e-37,4.9263439615198656e-42,7.4730701985630665e-42,3.4634081109468236e-42,5.2698913437350549e-42,7.3790204599230898e-33,1.7011015453335602e-36,1.0886482878061316e-39
2.737301356591414e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105009486990914,0.099964874485423502,0.0,0.099965532403463078,0.0,9.7919814436263866e-23,0.0,8.8760487948721741e-18,0.0,6.6078405771810277e-13,2.6405062433497198e-33,2.282478064101635e-21,5.4190202989059707e-26,0.0,0.0,0.0,0.0,0.0,3.5125496036259302e-05,3.4467596537087313e-05,1.9638435704949924e-11,1.7323669147992754e-11,1.3064655141466812e-14,5.4261181081271198e-13,2.52278194375187e-21,2.7264910141665881e-26,4.6644594174676815e-22,1.8517084940135712e-26,1.279466551920278e-23,6.6409066566006585e-37,5.0637111629040131e-42,7.7235189489197278e-42,3.5599563209533416e-42,5.446460170728503e-42,7.4937084210186294e-33,1.7306894853213387e-36,1.1110276583044193e-39
2.750910702953947e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410500827525697,0.099964874461814013,0.0,0.099965520309829609,0.0,9.942882319299803e-23,0.0,9.0045861500949572e-18,0.0,6.6722112782928344e-13,2.7084296134310021e-33,2.305647286376653e-21,5.5328274068188393e-26,0.0,0.0,0.0,0.0,0.0,3.5125519553574378e-05,3.4479690170531504e-05,1.9741368808673221e-11,1.7403984769114678e-11,1.3126024015311652e-14,5.4796428334193489e-13,2.5619757088241529e-21,2.7714432072252558e-26,4.7344255070551115e-22,1.8805848375330042e-26,1.2862192269638825e-23,6.8225649139628058e-37,5.2041173327514291e-42,7.9809314668378201e-42,3.6586398142216751e-42,5.6279371930420294e-42,7.6096088280421148e-33,1.7606326114275047e-36,1.1337540015853286e-39
2.7645200493164805e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105007087823219,0.099964874439571444,0.0,0.099965508457831156,0.0,1.0095365209285887e-22,0.0,9.1343149031714511e-18,0.0,6.7368794851091835e-13,2.777728242506594e-33,2.3289374822863255e-21,5.6484043418200473e-26,0.0,0.0,0.0,0.0,0.0,3.5125541703994046e-05,3.4491542169011169e-05,1.9844352010402809e-11,1.7484245595422272e-11,1.3187351020237069e-14,5.5334183040592518e-13,2.601562458016223e-21,2.8169015197166553e-26,4.805079999338067e-22,1.9097520774769877e-26,1.292975195762783e-23,7.0081551371312055e-37,5.3476119360543787e-42,8.2454613650346068e-42,3.7594933342783529e-42,5.8144306470073242e-42,7.7267286517439398e-33,1.7909332796005663e-36,1.1568309769570187e-39
2.778129395679014e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105005924199269,0.099964874418619912,0.0,0.099965496842639681,0.0,1.0249439136845787e-22,0.0,9.2652397316661816e-18,0.0,6.801844993281171e-13,2.8484223867705851e-33,2.3523487089380168e-21,5.7657688805861443e-26,0.0,0.0,0.0,0.0,0.0,3.5125562563367445e-05,3.4503157360478717e-05,1.9947385276143965e-11,1.7564451664601794e-11,1.3248636185043147e-14,5.5874443490033333e-13,2.6415438970424703e-21,2.8628690554997894e-26,4.8764261108875782e-22,1.9392114852923727e-26,1.2997344560677621e-23,7.1977396958727442e-37,5.4942449445236938e-42,8.5172647490148174e-42,3.8625519804035334e-42,6.0060505247681744e-42,7.8450748717950302e-33,1.8215938490454078e-36,1.1802622647195651e-39
2.791738742041547e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105004783904793,0.099964874398887696,0.0,0.099965485459523759,0.0,1.0405113136726473e-22,0.0,9.3973653024679718e-18,0.0,6.8671075986004383e-13,2.9205324864218416e-33,2.3758810233981359e-21,5.8849388772056697e-26,0.0,0.0,0.0,0.0,0.0,3.512558220340174e-05,3.4514540476422218e-05,2.0050468571921626e-11,1.7644603014309957e-11,1.3309879538507313e-14,5.6417207973254383e-13,2.6819217277628426e-21,2.9093489224935723e-26,4.9484670560831183e-22,1.9689643295604442e-26,1.3064970056308944e-23,7.391381578152172e-37,5.6440668384675075e-42,8.7965002425216221e-42,3.9678512089489523e-42,6.202908592199051e-42,7.9646544767831585e-33,1.8526166822195928e-36,1.2040515661917993e-39
2.8053480884040805e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105003666469338,0.099964874380307045,0.0,0.099965474303846363,0.0,1.0562396255155966e-22,0.0,9.5306962718074792e-18,0.0,6.9326670969990462e-13,2.9940791662194932e-33,2.3995344826921583e-21,6.005932263004282e-26,0.0,0.0,0.0,0.0,0.0,3.5125600691887067e-05,3.45256961537928e-05,2.0153601863780463e-11,1.772469968217408e-11,1.3371081109384446e-14,5.6962474782166768e-13,2.7226976481891279e-21,2.956344232675143e-26,5.0212060471140925e-22,1.9990118760015706e-26,1.3132628422055573e-23,7.5891443922897113e-37,5.7971286086590103e-42,9.0833290130814544e-42,4.0754268346481599e-42,6.4051184068897529e-42,8.0854744642092323e-33,1.8840041448297346e-36,1.2282026037381354e-39
2.818957434766614e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105002571432041,0.099964874362813858,0.0,0.099965463371063268,0.0,1.0721297549838534e-22,0.0,9.6652372852746834e-18,0.0,6.9985232845493816e-13,3.06908323603496e-33,2.423309143804652e-21,6.1287670463701785e-26,0.0,0.0,0.0,0.0,0.0,3.5125618092909225e-05,3.4536628936893535e-05,2.0256785117784918e-11,1.7804741705792128e-11,1.3432240926406915e-14,5.7510242209853327e-13,2.7638733524912398e-21,3.0038581020781906e-26,5.0946462939813309e-22,2.0293553874798629e-26,1.3200319635464375e-23,7.7910923691058091e-37,5.9534817581932518e-42,9.3779147976421976e-42,4.1853150319190758e-42,6.6127953361956857e-42,8.2075418404836207e-33,1.9157586058279487e-36,1.2527191207953869e-39
2.832566781129147e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105001498341516,0.099964874346347557,0.0,0.099965452656720952,0.0,1.0881826089949904e-22,0.0,9.8009929778363651e-18,0.0,7.0646759574640338e-13,3.1455656914005291e-33,2.4472050636792975e-21,6.2534613125798048e-26,0.0,0.0,0.0,0.0,0.0,3.5125634467050749e-05,3.4547343279230603e-05,2.0360018300019312e-11,1.7884729122732843e-11,1.3493359018284698e-14,5.806050855056756e-13,2.8054505310034911e-21,3.0518936507912646e-26,5.1687910044985794e-22,2.0599961240078142e-26,1.326804367409544e-23,7.9972903640530545e-37,6.1131783043330241e-42,9.6804239283041014e-42,4.2975523361588867e-42,6.8260565753534009e-42,8.3308636209224369e-33,1.9478824374083771e-36,1.2776048818995712e-39
2.8461761274916806e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105000446755573,0.099964874330850856,0.0,0.099965442156454851,0.0,1.104399095613247e-22,0.0,9.9379679738535389e-18,0.0,7.1311249120956941e-13,3.2235477140544891e-33,2.4712222992189168e-21,6.3800332236238318e-26,0.0,0.0,0.0,0.0,0.0,3.5125649871581306e-05,3.4557843545327476e-05,2.0463301376587841e-11,1.7964661970535835e-11,1.3554435413705412e-14,5.8613272099732977e-13,2.8474308702308582e-21,3.1004540029560953e-26,5.2436433842940032e-22,2.0909353427509443e-26,1.3335800515522151e-23,8.2078038593353323e-37,6.2762707803438663e-42,9.9910253581429645e-42,4.4121756450312922e-42,7.0450211656610357e-42,8.4554468297438465e-33,1.9803780150037797e-36,1.3028636727127043e-39
2.859785473854214e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104999416241069,0.099964874316269617,0.0,0.099965431865987664,0.0,1.1207801240490467e-22,0.0,1.0076166887098889e-17,0.0,7.1978699449370442e-13,3.3030506724828307e-33,2.4953609072854936e-21,6.5085010180334334e-26,0.0,0.0,0.0,0.0,0.0,3.5125664360637575e-05,3.4568134012502726e-05,2.0566634313614684e-11,1.8044540286711667e-11,1.3615470141334424e-14,5.9168531153941955e-13,2.8898160528552387e-21,3.1495422867659057e-26,5.319206636811667e-22,2.1221742980324354e-26,1.3403590137331264e-23,8.4226989660141982e-37,6.4428122373181986e-42,1.0309890687124984e-41,4.5292222197461588e-42,7.2698100127232378e-42,8.5812985000643549e-33,2.0132477172821951e-36,1.3284993000495838e-39
2.8733948202167473e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104998406373698,0.0999648743025527,0.0,0.099965421781127578,0.0,1.1373266046585188e-22,0.0,1.0215594320774154e-17,0.0,7.2649108526206567e-13,3.3840961224575363e-33,2.5196209447001999e-21,6.6388830107068277e-26,0.0,0.0,0.0,0.0,0.0,3.5125677985393481e-05,3.45782188726126e-05,2.0670017077244021e-11,1.8124364108741961e-11,1.3676463229814893e-14,5.9726284010955091e-13,2.9326077577417041e-21,3.1991616344637346e-26,5.3954839633130293e-22,2.1537142413377607e-26,1.3471412517123012e-23,8.6420424261026028e-37,6.6128562459886809e-42,1.0637194188112738e-41,4.6487296863315709e-42,7.5005459047601909e-42,8.7084256738950943e-33,2.046493926143665e-36,1.3545155919045593e-39
2.8870041665792806e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104997416737817,0.099964874289651715,0.0,0.099965411897766393,0.0,1.1540394489430156e-22,0.0,1.0356254867527492e-17,0.0,7.3322474319188653e-13,3.4667058075714574e-33,2.5440024682434191e-21,6.771197592736124e-26,0.0,0.0,0.0,0.0,0.0,3.5125690794221182e-05,3.4588102233758394e-05,2.0773449633640102e-11,1.8204133474079456e-11,1.373741470776786e-14,6.0286528969700104e-13,2.9758076599447334e-21,3.2493151823407431e-26,5.4724785628784293e-22,2.1855564213193094e-26,1.3539267632511179e-23,8.8659016146458976e-37,6.7864568985307433e-42,1.0973112832961791e-41,4.7707360368983168e-42,7.7373535309804046e-42,8.836835402138128e-33,2.080119026717027e-36,1.3809163974782952e-39
2.900613512941814e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104996446926244,0.099964874277520904,0.0,0.099965402211878204,0.0,1.1709195695486309e-22,0.0,1.049815310947083e-17,0.0,7.3998794797436846e-13,3.5509016597697949e-33,2.568505534654771e-21,6.9054632312344358e-26,0.0,0.0,0.0,0.0,0.0,3.5125702832843323e-05,3.4597788121960096e-05,2.087693194898727e-11,1.8283848420148125e-11,1.3798324603792306e-14,6.0849264330271064e-13,3.0194174307144515e-21,3.3000060707345408e-26,5.5501936324085808e-22,2.2177020838010073e-26,1.3607155461123164e-23,9.0943445417902748e-37,6.9636688103544033e-42,1.131782631870733e-41,4.895279630896838e-42,7.9803595000168383e-42,8.9665347445827168e-33,2.1141254073567618e-36,1.4077055872045169e-39
2.9142228593043473e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104995496540108,0.099964874266117124,0.0,0.099965392719517362,0.0,1.1879678802657204e-22,0.0,1.0641293618197176e-17,0.0,7.4678067931466855e-13,3.636705799878193e-33,2.5931302006331359e-21,7.0416984691632804e-26,0.0,0.0,0.0,0.0,0.0,3.512571414447702e-05,3.4607280482796259e-05,2.0980463989490074e-11,1.836350898434325e-11,1.3859192946465221e-14,6.1414488393927478e-13,3.063438737502852e-21,3.351237444027489e-26,5.628632366626053e-22,2.2501524717829311e-26,1.3675075980600066e-23,9.3274398548385853e-37,7.144547121885358e-42,1.1671517093840333e-41,5.0223991963666606e-42,8.2296923584259875e-42,9.0975307699016163e-33,2.1485154596399039e-36,1.4348870527767515e-39
2.9278322056668807e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104994565188642,0.099964874255399488,0.0,0.099965383416817127,0.0,1.2051852960284148e-22,0.0,1.0785680954797906e-17,0.0,7.5360291693188933e-13,3.7241405381274677e-33,2.6178765228366776e-21,7.1799219251602604e-26,0.0,0.0,0.0,0.0,0.0,3.5125724769970134e-05,3.4616583183011331e-05,2.1084045721373231e-11,1.8443115204031509e-11,1.3920019764341665e-14,6.1982199463093414e-13,3.1078732439700105e-21,3.403012450645027e-26,5.7077979580767557e-22,2.2829088254459114e-26,1.3743029168596764e-23,9.5652568402936478e-37,7.3291475003353865e-42,1.2034370384672734e-41,5.1521338311783269e-42,8.4854826092496006e-42,9.2298305556473504e-33,2.1832915783630111e-36,1.4624647071750537e-39
2.941441552029414e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104993652489046,0.099964874245329349,0.0,0.099965374299988058,0.0,1.2225727329141406e-22,0.0,1.0931319669880041e-17,0.0,7.604546405590679e-13,3.8132283746749608e-33,2.6427445578828708e-21,7.3201522933670227e-26,0.0,0.0,0.0,0.0,0.0,3.5125734747929992e-05,3.4625700012090809e-05,2.1187677110881758e-11,1.8522667116551047e-11,1.3980805085954858e-14,6.2552395841356592e-13,3.1527226099902944e-21,3.4553342430539758e-26,5.7876935971314386e-22,2.3159723821561428e-26,1.3811015002781966e-23,9.807865425889047e-37,7.5175261414621245e-42,1.2406574221791004e-41,5.2845230042678607e-42,8.7478627306385771e-42,9.3634411882484836e-33,2.2184561615391835e-36,1.4904424846927218e-39
2.9550508983919474e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104992758066285,0.099964874235870263,0.0,0.099965365365316333,0.0,1.2401311081431356e-22,0.0,1.1078214303583463e-17,0.0,7.6733582994316596e-13,3.9039920001225402e-33,2.6677343623485247e-21,7.4624083432575194e-26,0.0,0.0,0.0,0.0,0.0,3.5125744114845323e-05,3.4634634683804808e-05,2.1291358124280928e-11,1.8602164759211587e-11,1.40415489398162e-14,6.3125075833467628e-13,3.1979884916585605e-21,3.5082059777608529e-26,5.8683224719871519e-22,2.3493443764697732e-26,1.3879033460838298e-23,1.0055336182607459e-36,7.709739771318205e-42,1.2788319466597682e-41,5.4196065568637922e-42,9.0169671945387491e-42,9.4983697630059088e-33,2.254011610395142e-36,1.5188243409630011e-39
2.9686602447544807e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104991881552956,0.099964874226987716,0.0,0.099965356609162434,0.0,1.257861340077965e-22,0.0,1.1226369385598157e-17,0.0,7.7424646484505879e-13,3.9964542960312706e-33,2.6928459927698043e-21,7.6067089194665037e-26,0.0,0.0,0.0,0.0,0.0,3.51257529052014e-05,3.464339083772102e-05,2.1395088727856396e-11,1.8681608169294466e-11,1.4102251354415376e-14,6.370023774533898e-13,3.2436725412963435e-21,3.5616308153101912e-26,5.9496877686687494e-22,2.3830260401374983e-26,1.3947084520462366e-23,1.0307740326686592e-36,7.9058456479898428e-42,1.3179799837940281e-41,5.5574247037067496e-42,9.2929324854381016e-42,9.6346233840891093e-33,2.289960329368356e-36,1.5476142529857787e-39
