Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),H2X(49),C2H4(47),C2H6X(52)
2.3744312916961997e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44384825361052938,0.10843230851881364,0.022821508746959394,0.0,1.3205019440255584e-10,0.0016401359344770147,0.0,1.8837912657671035e-05,0.0,0.0018994228521605971,5.6051692519472005e-12,0.00036933938986733779,7.8104811423200983e-10,1.2075508253754313e-11,0.0,0.0,3.3187869724245616e-10,1.5298892797693976e-07,0.0078079102540517227,9.584830954778675e-08,0.00012665491021109378,1.9049331461954201e-07,1.0783937941539995e-08,3.2994462133764243e-08,6.3728482288316174e-05,0.00042779123833131596,3.2567356923993794e-05,2.4189764651236801e-07,5.1611576788235602e-08
2.3880190047578095e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44384355737405856,0.10841945765877405,0.022821508697021427,0.0,1.3460336347177025e-10,0.0016538234900749175,0.0,1.908169940904162e-05,0.0,0.001907690453275967,5.7295508484820364e-12,0.00036938914608069753,7.9129312238133553e-10,1.2357826839101369e-11,0.0,0.0,3.3605203443954218e-10,1.5605289333457297e-07,0.0078069029080302449,9.5847295307469713e-08,0.00012699815087080109,1.9147334438492583e-07,1.0830878617224599e-08,3.3504586001626014e-08,6.4540103690850952e-05,0.00043206392809435679,3.2841227450563686e-05,2.4674369890268742e-07,5.2282577833118955e-08
2.401606717819419e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44383884474325208,0.10840661275431988,0.022821508647203052,0.0,1.3718856835566791e-10,0.0016675323668507956,0.0,1.9326730559775531e-05,0.0,0.0019159321689810687,5.8557116177312788e-12,0.0003694375602356552,8.015922885460548e-10,1.2644724975263039e-11,0.0,0.0,3.4024705002666761e-10,1.5915676646913809e-07,0.0078058956486938931,9.5846277526982364e-08,0.00012734012626791475,1.9245433492318714e-07,1.0877672321172779e-08,3.4019086634917371e-08,6.5356410210960973e-05,0.00043634906879151859,3.3115526063075856e-05,2.5165289227310996e-07,5.2957020363317732e-08
2.4151944308810286e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44383411588742555,0.1083937737975481,0.022821508597503114,0.0,1.3980597628377784e-10,0.0016812622982092249,0.0,1.9572997135166142e-05,0.0,0.0019241481933637008,5.9836602033587948e-12,0.00036948467422017568,8.1194525532877279e-10,1.2936241164958187e-11,0.0,0.0,3.4446362843757758e-10,1.6230075442605029e-07,0.00780488848144123,9.5845256242884419e-08,0.00012768084176902376,1.9343633165945792e-07,1.0924320155324905e-08,3.453796024688271e-08,6.6177378072135773e-05,0.00044064650950384043,3.3390247359600587e-05,2.5662555438021896e-07,5.363487934419712e-08
2.428782143942638e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382937097642045,0.10838094078049643,0.022821508547920432,0.0,1.4245575363086198e-10,0.0016950130182032013,0.0,1.9820490193399642e-05,0.0,0.0019323387209673336,6.1134051217607033e-12,0.0003695305284957982,8.2235166655054513e-10,1.3232413839512502e-11,0.0,0.0,3.4870165389904724e-10,1.6548506283074635e-07,0.0078038814114600652,9.5844231491852549e-08,0.00012802030265593415,1.9441937973406002e-07,1.097082322420947e-08,3.5061202675522927e-08,6.7002983214705677e-05,0.00044495609935169569,3.3665385952290638e-05,2.6166201073310348e-07,5.4316129829630079e-08
2.4423698570042477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382461018057473,0.10836811369514168,0.022821508498453845,0.0,1.4513806591522085e-10,0.0017087842615182286,0.0,2.0069200827480602e-05,0.0,0.0019405039467626109,6.2449547626852177e-12,0.00036957516214311195,8.3281116732759159e-10,1.3533281357037388e-11,0.0,0.0,3.5296101043712384e-10,1.6870989589377474e-07,0.0078028744437430167,9.5843203310667255e-08,0.0001283585141287769,1.9540352399346619e-07,1.1017182634780403e-08,3.5588809385167716e-08,6.7833201299486383e-05,0.00044927768750222257,3.3940936467034564e-05,2.6676258460135966e-07,5.5000746967421484e-08
2.455957570065857e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381983367069444,0.10835529253339826,0.02282150844910218,0.0,1.4785307779704076e-10,0.0017225757634574774,0.0,2.0319120167114581e-05,0.0,0.001948644066119337,6.3783173898984877e-12,0.00036961861290579995,8.4332340414634683e-10,1.3838882000650563e-11,0.0,0.0,3.5724158188321853e-10,1.7197545641617205e-07,0.0078018675831018434,9.5842171736209092e-08,0.00012869548130901525,1.9638880898281004e-07,1.1063399496258724e-08,3.6120775468116518e-08,6.8668007711453316e-05,0.00045361112317679486,3.4216893543132449e-05,2.7192759702358568e-07,5.5688706004611845e-08
2.469545283127467e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381504161802715,0.10834247728711757,0.022821508399864261,0.0,1.5060095307678041e-10,0.0017363872599279731,0.0,2.0570239380548581e-05,0.0,0.0019567592747789368,6.5135011418948234e-12,0.00036966091723331551,8.5388802493708281e-10,1.4149253976737371e-11,0.0,0.0,3.6154325188005686e-10,1.752819457951214e-07,0.0078008608341807173,9.5841136805459189e-08,0.00012903120924235526,1.973752789393294e-07,1.110947491997654e-08,3.6657095646368409e-08,6.9507377563451502e-05,0.00045795625565852693,3.4493251832993041e-05,2.7715736681634775e-07,5.6379982292663218e-08
2.4831329961890763e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381023419423532,0.10832966794808783,0.022821508350738925,0.0,1.5338185469359634e-10,0.00175021848742777,0.0,2.0822549676369913e-05,0.0,0.0019648497688273692,6.6505140326501989e-12,0.00036970211032223672,8.645046791459407e-10,1.4464435413252231e-11,0.0,0.0,3.6586590388749389e-10,1.7862956402992246e-07,0.0077998542014684862,9.5840098555484486e-08,0.00012936570290157437,1.9836297778371502e-07,1.1155410019222044e-08,3.7197764273402678e-08,7.035128569992981e-05,0.00046231293429982163,3.4770006001851726e-05,2.8245221058357083e-07,5.7074551292528743e-08
2.496720709250686e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380541157137143,0.10831686450803468,0.022821508301724983,0.0,1.561959447238055e-10,0.0017640691830340866,0.0,2.1076042305264018e-05,0.0,0.0019729157446684705,6.78936395241793e-12,0.00036974222615634614,8.7517301780532926e-10,1.478446435805966e-11,0.0,0.0,3.7020942118820008e-10,1.8201850972822477e-07,0.0077988476893100199,9.5839057023433375e-08,0.00012969896718925724,1.9935194911287902e-07,1.1201205909088882e-08,3.7742775336021729e-08,7.1199706700701628e-05,0.00046668100852995424,3.5047150727508266e-05,2.8781244272638131e-07,5.7772388579607203e-08
2.5103084223122954e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380057392185351,0.10830406695862192,0.022821508252821261,0.0,1.5904338437938488e-10,0.0017779390843923667,0.0,2.1330708561731469e-05,0.0,0.0019809573989977461,6.9300586685656638e-12,0.00036978129754546745,8.8589269360291701e-10,1.5109378777314455e-11,0.0,0.0,3.7457368689322292e-10,1.8544898011251564e-07,0.0077978413019167145,9.583801224654063e-08,0.00013003100694044552,2.0034223619415659e-07,1.1246863706328067e-08,3.8292122456284964e-08,7.2052614884737155e-05,0.00047106032786268967,3.5324680700084118e-05,2.93238375453402e-07,5.8473469848583386e-08
2.523896135373905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379572141844176,0.10829127529145259,0.022821508204026592,0.0,1.6192433400650699e-10,0.0017918279297062455,0.0,2.15865397857645e-05,0.0,0.001988974928776551,7.0726058264528108e-12,0.00036981935616309475,8.9666336094914246e-10,1.543921655388061e-11,0.0,0.0,3.7895858394742896e-10,1.8892117102690811e-07,0.0077968350433762056,9.5836964262111078e-08,0.00013036182692520933,2.0133388195709835e-07,1.1292384529199872e-08,3.884579889349427e-08,7.2909984313980817e-05,0.00047545074190393264,3.5602590621798602e-05,2.9873031879143473e-07,5.9177770918155123e-08
2.5374838484355145e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437908542342156,0.1082784894980708,0.022821508155339783,0.0,1.6483895308411052e-10,0.001805735457728389,0.0,2.1843527364483521e-05,0.0,0.0019969685312067019,7.2170129503474068e-12,0.00036985643258285339,9.0748467604310577e-10,1.577401548578848e-11,0.0,0.0,3.8336399513483134e-10,1.9243527694418107e-07,0.0077958289176613396,9.5835913107513085e-08,0.00013069143185113469,2.0232692898645797e-07,1.1337769497330155e-08,3.9403797546229808e-08,7.3771788797190877e-05,0.00047985210035941475,3.5880875206763306e-05,3.0428858059656786e-07,5.9885267735648339e-08
2.551071561497124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378597254255198,0.10826570956996344,0.022821508106759668,0.0,1.677874002225054e-10,0.0018196614077521788,0.0,2.210166273373394e-05,0.0,0.0020049384037054722,7.3632874443813938e-12,0.00036989255631382679,9.1835629693703361e-10,1.6113813284729697e-11,0.0,0.0,3.8778980308380878e-10,1.9599149097304382e-07,0.0077948229286384932,9.5834858820189387e-08,0.00013101982636573581,2.0332141951709343e-07,1.1383019731569834e-08,3.9966110954480338e-08,7.4638001893806305e-05,0.00048426425304240852,3.6159529180794139e-05,3.0991346656571708e-07,6.0595936381521032e-08
2.5646592745587336e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378107651710308,0.10825293549856239,0.022821508058285062,0.0,1.7076983316201149e-10,0.0018336055196042109,0.0,2.236093737964391e-05,0.0,0.0020128847438809641,7.5114365935433293e-12,0.00036992775583478699,9.2927788359936744e-10,1.6458647574589256e-11,0.0,0.0,3.9223589027221901e-10,1.9959000486568897e-07,0.0077938170800752587,9.5833801437638831e-08,0.00013134701505879211,2.0431739542628481e-07,1.1428136353853025e-08,4.0532731301830973e-08,7.550859691784234e-05,0.00048868704988146779,3.6438547281240406e-05,3.1560528024852252e-07,6.13097530737575e-08
2.578246987620343e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377616633177602,0.10824016727524688,0.022821508009914778,0.0,1.7378640877163013e-10,0.0018475675336375888,0.0,2.2621342840143152e-05,0.0,0.0020208077495078719,7.6614675647075361e-12,0.00036996205862736332,9.4024909797629049e-10,1.6808555890014335e-11,0.0,0.0,3.967021390324136e-10,2.0323100902558789e-07,0.0077928113756475584,9.5832740997406235e-08,0.00013167300246461075,2.0531489822694057e-07,1.1473120487059606e-08,4.1103650417681611e-08,7.6383546941800027e-05,0.00049312034092820244,3.6717924256830515e-05,3.2136432305963067e-07,6.2026694172154118e-08
2.5918347006819527e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377124216071256,0.108227404891346,0.022821507961647648,0.0,1.7683728304774788e-10,0.0018615471907259774,0.0,2.288287070644342e-05,0.0,0.0020287076185035897,7.8133874076987693e-12,0.00036999549120817702,9.5126960405180551e-10,1.7163575675019386e-11,0.0,0.0,4.0118843155615583e-10,2.0691469251547904e-07,0.0077918058189462361,9.5831677537100085e-08,0.00013199779306422049,2.0631396906310721e-07,1.1517973254881904e-08,4.1678859779566366e-08,7.7262824800602241e-05,0.00049756397636507496,3.6997654867533585e-05,3.2719089429140027e-07,6.2746736182497227e-08
2.605422413743562e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437663041782689,0.10821464833814141,0.022821507913482489,0.0,1.7992261111287213e-10,0.0018755442322583992,0.0,2.3145512624480983e-05,0.0,0.0020365845489046862,7.9672030563914069e-12,0.00037002807915997789,9.6233906790650079e-10,1.7523744281626921e-11,0.0,0.0,4.0569464989944933e-10,2.1064124306563083e-07,0.0077908004134831597,9.5830611094373537e-08,0.00013232139128749462,2.0731464870287924e-07,1.156269578168856e-08,4.2258350515539668e-08,7.8146403095558865e-05,0.00050201780651321656,3.7277733884436527e-05,3.3308529112693105e-07,6.3469855760634742e-08
2.619010126805172e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376135255899612,0.10820189760687035,0.02282150786541811,0.0,1.830425472143979e-10,0.0018895584001347462,0.0,2.3409260296321378e-05,0.0,0.0020444387388437271,8.1229213298422675e-12,0.00037005984716181092,9.7345715777484158e-10,1.7889098968543568e-11,0.0,0.0,4.1022067598727792e-10,2.1441084708234434e-07,0.0077897951626968512,9.5829541706907686e-08,0.00013264380151520839,2.0831697753185979e-07,1.1607289192392612e-08,4.284211340656714e-08,7.9034254198338556e-05,0.00050648168184027362,3.7558156089636078e-05,3.3904780865344108e-07,6.4196029716442252e-08
2.6325978398667813e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375638747762186,0.1081891526887284,0.022821507817453342,0.0,1.861972447234045e-10,0.001903589436761979,0.0,2.3674105481527031e-05,0.0,0.002052270386526426,8.2805489334559884e-12,0.0003700908190182438,9.8462354410098995e-10,1.8259676899870971e-11,0.0,0.0,4.147663916182641e-10,2.1822368965661636e-07,0.0077887900699577222,9.5828469412437505e-08,0.0001329650280810318,2.0932099554916887e-07,1.1651754612325144e-08,4.3430138889024371e-08,7.9926350254967601e-05,0.00051095545296827184,3.7838916276145309e-05,3.4507873987605293e-07,6.4925235017684989e-08
2.646185552928391e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375140910903088,0.10817641357487265,0.022821507769587003,0.0,1.8938685613348296e-10,0.001917637085050998,0.0,2.3940039998488003e-05,0.0,0.0020600796902091306,8.4400924601821236e-12,0.00037012101768768509,9.9583789959335708e-10,1.8635515143850759e-11,0.0,0.0,4.1933167846924735e-10,2.2207995457305753e-07,0.0077877851385729138,9.5827394248733926e-08,0.00013328507527345814,2.1032674236099418e-07,1.169609316710456e-08,4.4022417057278108e-08,8.0822663189855442e-05,0.00051543897068149136,3.8120009247813989e-05,3.5117837573188335e-07,6.5657448793776387e-08
2.6597732659900004e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374641762824751,0.10816368025642488,0.022821507721817905,0.0,1.9261153305959259e-10,0.0019317010884141554,0.0,2.4207055725716346e-05,0.0,0.0020678668481766316,8.6015583917429242e-12,0.00037015046530981821,1.0070998992777654e-09,1.90166506716435e-11,0.0,0.0,4.2391641809978767e-10,2.2597982431905572e-07,0.0077867803717907684,9.5826316253576712e-08,0.00013360394733767265,2.1133425717437122e-07,1.1740305982509302e-08,4.461893766624025e-08,8.1723164709822241e-05,0.00051993208593437113,3.8401429819262586e-05,3.573470051044291e-07,6.639264833943478e-08
2.67336097905161e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374141321041766,0.1081509527244747,0.02282150767414488,0.0,1.9587142623694617e-10,0.0019457811907633892,0.0,2.4475144603104351e-05,0.0,0.002075632058720286,8.764953099890932e-12,0.00037017918323218284,1.0184092205491597e-09,1.9403120356140765e-11,0.0,0.0,4.2852049195659823e-10,2.2992348009406561e-07,0.0077857757728049815,9.5825235464790369e-08,0.00013392164847736161,2.1234357879357364e-07,1.1784394184358354e-08,4.5219690134032208e-08,8.2627826308152117e-05,0.00052443464985942176,3.8683172815829093e-05,3.6358491483835776e-07,6.7130811118239113e-08
2.6869486921132195e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373639603079085,0.10813823097008277,0.022821507626566744,0.0,1.9916668551992472e-10,0.0019598771365089626,0.0,2.4744298633147232e-05,0.0,0.0020833755201164436,8.9302828476953926e-12,0.00037020719203592503,1.0297655432220414e-09,1.9794960970810048e-11,0.0,0.0,4.3314378137790909e-10,2.3391110181912893e-07,0.007784771344758446,9.5824151920229713e-08,0.00013423818285646241,2.1335474561433258e-07,1.1828358898385772e-08,4.5824663544759648e-08,8.3536619268670626e-05,0.00052894651377514523,3.896523307352856e-05,3.6989238975458261e-07,6.7871914766084582e-08
2.700536405174829e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373136626470339,0.10812551498428405,0.022821507579082318,0.0,2.024974598810192e-10,0.0019739886705587759,0.0,2.501450988213048e-05,0.0,0.0020910974306051822,9.0975537908566003e-12,0.00037023451156074531,1.0411685495796179e-09,2.0192209188571976e-11,0.0,0.0,4.3778616759776627e-10,2.379428681466528e-07,0.0077837670907468046,9.5823065657738032e-08,0.00013455355460085906,2.1436779561802092e-07,1.1872201250117068e-08,4.6433846651220888e-08,8.4449514669821075e-05,0.00053346752919397828,3.9247605439024733e-05,3.762697126655809e-07,6.8615937094539538e-08
2.7141241182364386e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372632408756141,0.10811280475809115,0.022821507531690426,0.0,2.0586389740980099e-10,0.0019881155383182432,0.0,2.5285770481282368e-05,0.0,0.002098797988369332,9.2667719790472308e-12,0.00037026116092906807,1.0526179244215269e-09,2.0594901580709275e-11,0.0,0.0,4.4244753175027092e-10,2.4201895647028086e-07,0.00778276301382175,9.5821976715193621e-08,0.00013486776780002299,2.1538276636830948e-07,1.191592236475654e-08,4.7047227877718695e-08,8.5366483388763135e-05,0.00053799754783023931,3.9530284769613227e-05,3.8271716439110816e-07,6.9362856094104862e-08
2.727711831298048e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372126967482406,0.10810010028249759,0.022821507484389898,0.0,2.0926614531191927e-10,0.0020022574856906968,0.0,2.5558072627892034e-05,0.0,0.0021064773915137904,9.4379433572797245e-12,0.00037028715856945635,1.0641133551102765e-09,2.1003074615807101e-11,0.0,0.0,4.471277548737584e-10,2.4613954293496284e-07,0.0077817591169940742,9.5820885130503691e-08,0.0001351808265085991,2.1639969500607067e-07,1.1959523367067054e-08,4.7664795323029899e-08,8.6287496105495114e-05,0.00054253642160807358,3.9813265933216149e-05,3.8923502377418987e-07,7.01126499373765e-08
2.7412995443596577e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371620320198674,0.10808740154848093,0.022821507437179547,0.0,2.1270434990812538e-10,0.0020164142590783267,0.0,2.5831408586393381e-05,0.0,0.002114135838045119,9.6110737672988757e-12,0.00037031252223929524,1.0756545316164749e-09,2.1416764658724116e-11,0.0,0.0,4.5182671791492417e-10,2.5030480244730096e-07,0.0077807554032364957,9.5819790941541971e-08,0.00013549273474794288,2.1741861824405122e-07,1.2003005381249123e-08,4.8286536763258178e-08,8.7212523306968726e-05,0.00054708400266942131,4.0096543808387464e-05,3.9582356769729613e-07,7.0865296982112383e-08
2.754887257421267e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437111248445656,0.1080747085470062,0.022821507390058206,0.0,2.1617865663332445e-10,0.0020305856053836049,0.0,2.6105770689415374e-05,0.0,0.0021217735258514253,9.7861689489986295e-12,0.00037033726904676706,1.0872411465626961e-09,2.183600796959397e-11,0.0,0.0,4.5654430173289632e-10,2.5451490868596411e-07,0.00777975187548627,9.5818694186205682e-08,0.00013580349650760515,2.1843957236369075e-07,1.2046369530834897e-08,4.8912439654774745e-08,8.8141535291228452e-05,0.00055164014338197594,4.0380113284328834e-05,4.0248307109890048e-07,7.1620775774205194e-08
2.768474970482877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370603477808063,0.10806202126902907,0.022821507343024707,0.0,2.1968921003565287e-10,0.0020447712720111952,0.0,2.6381151338798925e-05,0.0,0.0021293906526824989,9.9632345418622455e-12,0.00037036141547213872,1.0988728952660491e-09,2.226084070285651e-11,0.0,0.0,4.6128038710325978e-10,2.5877003411225108e-07,0.0077787485366476224,9.5817594902424853e-08,0.00013611311574676988,2.1946259321071476e-07,1.2089616938573629e-08,4.9542491137379594e-08,8.9074502171565068e-05,0.00055620469634714567,4.0663969260915568e-05,4.0921380699032163e-07,7.2379065050561422e-08
2.7820626835444863e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370093317804082,0.10804933970549892,0.022821507296077868,0.0,2.232361537755824e-10,0.0020589710068703222,0.0,2.6657543006580936e-05,0.0,0.0021369874161302357,1.0142276086424954e-11,0.0003703849773883852,1.1105494757795837e-09,2.2691298906318495e-11,0.0,0.0,4.660348547220331e-10,2.630703499809617e-07,0.0077777453895939951,9.5816493128072709e-08,0.00013642159639564163,2.2048771619037577e-07,1.2132748726312193e-08,5.0176678037299251e-08,9.0011393880667099e-05,0.0005607775144080185,4.0948106648732145e-05,4.1601604647268403e-07,7.3140143741888161e-08
2.795650396606096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369582021992776,0.10803666384736219,0.022821507249216531,0.0,2.2681963062504999e-10,0.0020731845583775912,0.0,2.693493823594574e-05,0.0,0.0021445640136093166,1.0323299025758182e-11,0.00037040797008116579,1.1222705889324155e-09,2.3127418520243033e-11,0.0,0.0,4.7080758520960286e-10,2.6741602635131457e-07,0.0077767424371701123,9.5815388901030695e-08,0.00013672894235679353,2.2151497626433752e-07,1.2175766014895633e-08,5.0814986870221577e-08,9.0952180174783926e-05,0.00056535845065732609,4.1232520369117141e-05,4.2289005875423895e-07,7.3903990975388867e-08
2.8092381096677054e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369069607918094,0.10802399368556534,0.022821507202439525,0.0,2.3043978246661331e-10,0.0020874116754602276,0.0,2.7213329642144349e-05,0.0,0.0021521206423381336,1.0506308706974462e-11,0.00037043040826817799,1.1340359383685493e-09,2.3569235376467494e-11,0.0,0.0,4.7559845911461633e-10,2.7180723209795466e-07,0.0077757396821939171,9.5814282259223783e-08,0.00013703515750645786,2.2254440794696675e-07,1.2218669924058972e-08,5.1457403844661462e-08,9.1896830637914356e-05,0.00056994735844538807,4.1517205354217012e-05,4.2983611116799513e-07,7.4670586077368679e-08
2.822825822729315e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368556093118172,0.10801132921105798,0.022821507155745675,0.0,2.3409675029263204e-10,0.0021016521075597283,0.0,2.7492709913382024e-05,0.0,0.0021596574993199918,1.0691310382752211e-11,0.00037045230611790312,1.1458452305845623e-09,2.4016785197549274e-11,0.0,0.0,4.8040735691783366e-10,2.7624413492229924e-07,0.007774737127458348,9.5813173240495938e-08,0.00013734024569579323,2.2357604530120324e-07,1.226146157230798e-08,5.2103914865085245e-08,9.2845314685966842e-05,0.00057454409138807817,4.1802156547048576e-05,4.3685446918939642e-07,7.5439908575750572e-08
2.8364135357909245e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368041495123894,0.10799867041479586,0.022821507109133832,0.0,2.377906742044737e-10,0.0021159056046359047,0.0,2.777307181167432e-05,0.0,0.0021671747813245402,1.0878309212879475e-11,0.00037047367726776635,1.1576981749660952e-09,2.4470103595939037e-11,0.0,0.0,4.8523415903594665e-10,2.8072690136392848e-07,0.0077737347757329866,9.581206188267798e-08,0.00013764421075207836,2.246099219354323e-07,1.2304142076825714e-08,5.2754505535035133e-08,9.3797601570969386e-05,0.00057914850337474416,4.2087368901569603e-05,4.4394539645432579e-07,7.6211938202503708e-08
2.850001248852534e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367525831457394,0.1079860172877438,0.022821507062602824,0.0,2.4152169341174577e-10,0.0021301719171713039,0.0,2.8054408173672168e-05,0.0,0.0021746726848694627,1.1067310265815818e-11,0.00037049453484172789,1.169594483823058e-09,2.4929226073180834e-11,0.0,0.0,4.9007874582536301e-10,2.8525569681198728e-07,0.0077727326297655913,9.5810948223662974e-08,0.00013794705647991317,2.2564607100046928e-07,1.2346712553372076e-08,5.3409161160654046e-08,9.4753660385233808e-05,0.00058376044857616656,4.23728373827574e-05,4.5110915477746187e-07,7.6986654895984624e-08
2.8635889619141436e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367009119630524,0.10797336982087866,0.022821507016151488,0.0,2.4528994623155204e-10,0.0021444507961759915,0.0,2.833671191145627e-05,0.0,0.0021821514062024066,1.1258318520271468e-11,0.00037051489146732255,1.1815338724236992e-09,2.5394188019138733e-11,0.0,0.0,4.9494099758595461e-10,2.8983068551695352e-07,0.0077717306922835015,9.5809832301239719e-08,0.00013824878666229866,2.2668452518613588e-07,1.2389174116163333e-08,5.4067866754017588e-08,9.5713460065598353e-05,0.00058837978145242706,4.2658556966694909e-05,4.5834600417061359e-07,7.7764038803192229e-08
2.877176674975753e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44366491377143474,0.10796072800519199,0.022821506969778669,0.0,2.4909557008777339e-10,0.0021587419931926762,0.0,2.8619976013301292e-05,0.0,0.0021896111412831442,1.1451338866802937e-11,0.00037053475929216517,1.193516059027557e-09,2.5865024711249447e-11,0.0,0.0,4.9982079456478322e-10,2.9445203060247754e-07,0.0077707289659949431,9.5808714153152678e-08,0.00013854940506181755,2.2772531671800698e-07,1.2431527877783856e-08,5.4730607036184175e-08,9.6676969397539164e-05,0.00059300635676090248,4.2944522640664105e-05,4.6565620286132466e-07,7.8544070281938418e-08
2.8907643880373626e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44365972621483279,0.1079480918316931,0.022821506923483215,0.0,2.5293870151037447e-10,0.0021730452603021615,0.0,2.8904193544410035e-05,0.0,0.002197052085765983,1.1646376109424261e-11,0.00037055414999993889,1.2055407649171797e-09,2.6341771313800469e-11,0.0,0.0,5.047180169597914e-10,2.9911989407712635e-07,0.0077697274535902449,9.5807593817236855e-08,0.00013884891542153218,2.2876847735514687e-07,1.2473774949095294e-08,5.5397366441089291e-08,9.7644157019535465e-05,0.00059764002956398622,4.3230729403246323e-05,4.7304000731189419e-07,7.932672990293416e-08
2.904352101098972e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44365452870122368,0.10793546129141138,0.022821506877263972,0.0,2.5681947613473369e-10,0.0021873603501291247,0.0,2.9189357647618187e-05,0.0,0.0022044744349823983,1.1843434967233038e-11,0.00037057307482588232,1.2176077144286868e-09,2.6824462877233251e-11,0.0,0.0,5.0963254492347224e-10,3.0383443684652508e-07,0.0077687261577429464,9.5806471331203255e-08,0.00013914732146627737,2.2981403838735317e-07,1.2515916439113436e-08,5.6068129118729264e-08,9.8614991426977585e-05,0.00060228065523725114,4.3517172264429159e-05,4.8049767223831602e-07,8.0111998451793361e-08
2.9179398141605817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44364932140517221,0.10792283637539932,0.022821506831119789,0.0,2.607380287009985e-10,0.0022016870158481795,0.0,2.9475461544069858e-05,0.0,0.0022118783839239027,1.204252007605049e-11,0.00037059154457178787,1.2297166349812871e-09,2.7313134337470991e-11,0.0,0.0,5.1456425856651418e-10,3.0859581872561704e-07,0.0077677250811108286,9.5805346732673376e-08,0.00013944462690314172,2.3086203063187903e-07,1.2557953454923715e-08,5.6742878938755645e-08,9.9589440976898292e-05,0.00060692808947676808,4.3803846245719665e-05,4.880294506293994e-07,8.0899856930954547e-08
2.9315275272221913e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44364410450106878,0.10791021707473475,0.02282150678504951,0.0,2.6469449305346525e-10,0.0022160250111902492,0.0,2.9762498533864334e-05,0.0,0.0022192641272251287,1.2243635990074703e-11,0.00037060956962053617,1.2418672571056166e-09,2.7807820515270534e-11,0.0,0.0,5.1951303796142237e-10,3.1340419845071139e-07,0.0077667242263368807,9.5804220059397477e-08,0.00013974083542333334,2.3191248443157017e-07,1.2599887101602503e-08,5.7421599493517769e-08,0.00010056747389121177,0.00061158218830789906,4.4090746380263814e-05,4.9563559376639214e-07,8.1690286561521756e-08
