Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
2.6406861886892484e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31363566689862232,0.097372707975722839,2.4093446337201287e-06,0.0,0.019108629417568971,6.2907766282759792e-05,0.0072689646643757117,0.0041834183206248847,1.0755943430024437e-15,0.00078319285550900732,5.9102347497044707e-08,1.5571662015862578e-07,1.9705285383682752e-08,7.8829192441962173e-05,1.4591383341787857e-12,2.5800426287050331e-12,3.1775538015052356e-07,3.0051162751297249e-05,0.0047173489214699478,0.019180069400679258,4.8555820643074714e-07,6.8010932408493411e-07,2.0865227150552275e-05,8.191571746327999e-07,1.0543018842637481e-05,1.4634299533190376e-11,1.3990415516077781e-10,1.2741062386233816e-07,3.6462861401728535e-08,6.5758769099526922e-11,5.617671105992479e-09,1.2060909258091664e-08,9.1391998487298669e-07,8.569177846114721e-12,1.2831575974437021e-09
2.6425562921603223e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31364977185730347,0.097365560053751729,2.3933398525389867e-06,0.0,0.019118452455256243,6.296689434191279e-05,0.0072731209438501058,0.0041851214552454784,1.0776296569669101e-15,0.00078279722017356764,5.9152359514639085e-08,1.5572814966544421e-07,1.9704261832216233e-08,7.8868914003039613e-05,1.4600819924103862e-12,2.5835040699980396e-12,3.1769454640063219e-07,3.0084143062402191e-05,0.0047172146749659503,0.019166082148245112,4.8531497624390657e-07,6.7993228573570757e-07,2.0875955566274094e-05,8.1961431554578917e-07,1.0547785796487957e-05,1.4529743310618664e-11,1.4001559752983158e-10,1.2750442019607536e-07,3.6472593016764421e-08,6.5799219970674377e-11,5.6211359871949975e-09,1.207414591311468e-08,9.1482014109341346e-07,8.5789680790460916e-12,1.2838619090634874e-09
2.6444263956313962e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31366386930875428,0.097358417472659498,2.3774423185499347e-06,0.0,0.019128269841822709,6.3026073503048052e-05,0.0072772753006458881,0.0041868227535808268,1.0796668363386915e-15,0.00078240176917309984,5.9202341400104393e-08,1.5573961300717282e-07,1.9703225818655372e-08,7.8908603258297087e-05,1.4610247684131577e-12,2.586965993865799e-12,3.1763364729689988e-07,3.0117121601263069e-05,0.0047170805432660175,0.019152102287787964,4.8507185470934191e-07,6.7975517049004005e-07,2.0886688241330019e-05,8.2007123292110008e-07,1.0552548255294215e-05,1.4425939460745373e-11,1.4012720318231521e-10,1.275982915534895e-07,3.6482330184429706e-08,6.5839655291397445e-11,5.6245995366530219e-09,1.2087381856926097e-08,9.1572109513622603e-07,8.5887584468892308e-12,1.2845657221831592e-09
2.64629649910247e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31367795925517555,0.097351280228442472,2.3616513197874403e-06,0.0,0.01913808158016626,6.3085303815011882e-05,0.0072814277353798144,0.0041885222174394979,1.0817058803580686e-15,0.00078200650239743281,5.9252293136550172e-08,1.55751010325201e-07,1.9702177366185287e-08,7.8948260223361905e-05,1.4619666624869396e-12,2.590428396844187e-12,3.1757268292472095e-07,3.0150098347033822e-05,0.0047169465262688224,0.019138129817201206,4.848288417622061e-07,6.7957797845305831e-07,2.0897425178376247e-05,8.205279268255182e-07,1.0557306222756973e-05,1.4322882608725775e-11,1.402389723130577e-10,1.2769223800169888e-07,3.6492072905995642e-08,6.5880075062668684e-11,5.6280617544519033e-09,1.2100617081160443e-08,9.1662284775592123e-07,8.5985489430148141e-12,1.2852690369483697e-09
2.648166602573544e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31369204169877396,0.097344148317100726,2.3459661489412299e-06,0.0,0.019147887673182276,6.3144585326725406e-05,0.0072855782486683195,0.0041902198486282105,1.0837467882647968e-15,0.00078161141973633259,5.9302214707187271e-08,1.5576234176069372e-07,1.9701116497951995e-08,7.8987884913862667e-05,1.4629076749334424e-12,2.593891275473972e-12,3.1751165336935544e-07,3.0183073278907243e-05,0.0047168126238732446,0.019124164734371771,4.8458593733767414e-07,6.7940070972956476e-07,2.0908166380065653e-05,8.2098439732589688e-07,1.0562059702574393e-05,1.422056741763102e-11,1.4035090512372819e-10,1.2778625961516762e-07,3.6501821184639416e-08,6.5920479285463599e-11,5.6315226406775078e-09,1.2113851577467174e-08,9.1752539970816488e-07,8.6083395608044031e-12,1.2859718535050629e-09
2.650036706044618e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31370611664176279,0.097337021734638152,2.3303861033261918e-06,0.0,0.019157688123763651,6.320391808718425e-05,0.0072897268411275295,0.0041919156489518359,1.0857895592981092e-15,0.00078121652107950208,5.9352106095327498e-08,1.5577360745459158e-07,1.9700043237062557e-08,7.9027477345429217e-05,1.4638478060562412e-12,2.5973546263008226e-12,3.1745055871592886e-07,3.0216046376114917e-05,0.004716678835978357,0.019110207037180138,4.843431413709464e-07,6.7922336442512863e-07,2.0918911849059637e-05,8.2144064448922689e-07,1.0566808698442105e-05,1.4118988588180784e-11,1.4046300182260472e-10,1.2788035646493149e-07,3.651157502288909e-08,6.5960867960836805e-11,5.6349821954149823e-09,1.2127085337507384e-08,9.1842875174974028e-07,8.6181302936542241e-12,1.2866741720012701e-09
2.651906809515692e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31372018408636143,0.097329900477062442,2.3149104848527775e-06,0.0,0.019167482934800747,6.3263302145458617e-05,0.0072938735133732703,0.0041936096202133894,1.0878341926967204e-15,0.00078082180631658415,5.9401967284383382e-08,1.5578480754761114e-07,1.9698957606585079e-08,7.9067037533692605e-05,1.4647870561607842e-12,2.6008184458753004e-12,3.1738939904943163e-07,3.0249017617927192e-05,0.0047165451624834303,0.019096256723500415,4.8410045379711179e-07,6.7904594264464065e-07,2.0929661588034443e-05,8.2189666838223844e-07,1.0571553214052339e-05,1.4018140858490198e-11,1.4057526260520839e-10,1.2797452861537165e-07,3.6521334421349327e-08,6.600124108979139e-11,5.6384404187501128e-09,1.2140318352961409e-08,9.1933290463857418e-07,8.6279211349674776e-12,1.2873759925836803e-09
2.6537769129867658e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31373424403479533,0.097322784540385093,2.2995385999973357e-06,0.0,0.01917727210918143,6.3322737550693359e-05,0.0072980182660210367,0.0041953017642140464,1.0898806876988343e-15,0.00078042727533716137,5.9451798257867915e-08,1.5579594218024607e-07,1.9697859629548834e-08,7.9106565494285077e-05,1.4657254255543853e-12,2.6042827307528597e-12,3.1732817445472179e-07,3.0281986983653037e-05,0.0047164116032879311,0.019082313791200411,4.8385787455117165e-07,6.7886844449074512e-07,2.0940415599658386e-05,8.2235246907138922e-07,1.057629325309409e-05,1.3918019003812287e-11,1.4068768765939258e-10,1.2806877614414123e-07,3.6531099383438044e-08,6.6041598673170146e-11,5.6418973107712536e-09,1.215355061553264e-08,9.2023785913380739e-07,8.6377120781493871e-12,1.2880773153952322e-09
2.6554600061107323e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31374689158100899,0.097316384743450127,2.2857920263298095e-06,0.0,0.019186077549167627,6.3376273357734192e-05,0.0073017469026562219,0.0041968231329937546,1.0917241242416972e-15,0.00078007235449926212,5.9496620286144655e-08,1.5580590749692669e-07,1.9696860912910921e-08,7.9142113117080666e-05,1.4665692052562485e-12,2.6074009821338214e-12,3.1727301687588862e-07,3.0311657791682416e-05,0.0047162914976550552,0.019069771461442748,4.8363964579664194e-07,6.7870863094101753e-07,2.0950097865448914e-05,8.2276249890787818e-07,1.0580555463813282e-05,1.3828525669188562e-11,1.4078901084488809e-10,1.2815366342615114e-07,3.6539892608348486e-08,6.6077907207726332e-11,5.6450073753865784e-09,1.2165459001273083e-08,9.2105300418128342e-07,8.6465240086842692e-12,1.2887080804569351e-09
2.6569747899223024e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3137582691840255,0.09731062860603841,2.2734910609315746e-06,0.0,0.019193998545224172,6.3424491208191968e-05,0.0073051013470068578,0.0041981911017551984,1.0933845053962677e-15,0.00077975305288130762,5.953693916463241e-08,1.5581483112888767e-07,1.9695953547080606e-08,7.9174083678570161e-05,1.467327997452949e-12,2.610207726170427e-12,3.1722333019855589e-07,3.0338360192900052e-05,0.0047161834816136913,0.019058488473862521,4.8344331485601827e-07,6.7856474598996729e-07,2.0958814867160308e-05,8.2313137126750008e-07,1.0584388357986466e-05,1.3748477674172385e-11,1.4088031574594847e-10,1.2823011427143554e-07,3.6547810366071298e-08,6.6110574124121553e-11,5.6478055116500891e-09,1.2176176016299678e-08,9.2178719086168325e-07,8.6544548082089146e-12,1.2892754244738314e-09
2.6584895737338725e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.313769641872785,0.097304875952588854,2.2612569368782579e-06,0.0,0.019201915848196947,6.3472742835016499e-05,0.0073084545330026202,0.0041995578748472619,1.0950461065927423e-15,0.00077943387164719003,5.9577238189697344e-08,1.558237120613615e-07,1.9695038121492851e-08,7.9206033123283196e-05,1.4680862123676607e-12,2.6130147693839109e-12,3.1717360107226627e-07,3.0365061326554611e-05,0.004716075540386065,0.019047210325393998,4.8324705487389702e-07,6.7842081111628888e-07,2.0967534676931647e-05,8.2350009730183603e-07,1.0588218321634025e-05,1.3668896756430689e-11,1.4097172878848709e-10,1.2830661469661529e-07,3.6555731777692319e-08,6.6143230842903229e-11,5.6506027745921817e-09,1.2186892522642684e-08,9.2252190482948349e-07,8.6623856628960444e-12,1.2898424421662114e-09
2.6600043575454425e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31378100964848138,0.097299126780989093,2.2490892942464024e-06,0.0,0.019209829459615881,6.3521028264468881e-05,0.0073118064609700118,0.0042009234532236171,1.0967089274253095e-15,0.00077911481073812076,5.9617517352769337e-08,1.5583255036858501e-07,1.9694114648312074e-08,7.9237961459529464e-05,1.4688438501672458e-12,2.6158221099530948e-12,3.1712382954186195e-07,3.0391761181724061e-05,0.0047159676739191138,0.019035937014892156,4.8305086581582025e-07,6.7827682637610458e-07,2.0976257296192761e-05,8.2386867704653922e-07,1.0592045356711433e-05,1.3589780209515182e-11,1.410632500907563e-10,1.2838316474060996e-07,3.6563656844962122e-08,6.6175877364688205e-11,5.653399164258329e-09,1.2197608515914628e-08,9.2325714649030787e-07,8.6703165692699925e-12,1.2904091336144721e-09
2.6615191413570126e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31379237251231185,0.097293381089128342,2.2369877750215961e-06,0.0,0.019217739381009815,6.3569347522842427e-05,0.0073151571312353976,0.0042022878378371467,1.098372967487945e-15,0.00077879587009528704,5.9657776645320957e-08,1.5584134612469957e-07,1.9693183139686124e-08,7.9269868695619307e-05,1.4696009110193516e-12,2.6186297460589012e-12,3.1707401565212804e-07,3.0418459747502874e-05,0.0047158598821598662,0.019024668541209374,4.8285474764720477e-07,6.7813279182396322e-07,2.0984982726381182e-05,8.2423711053687577e-07,1.0595869465172851e-05,1.3511125342470665e-11,1.4115487975112402e-10,1.284597644391668e-07,3.6571585568315262e-08,6.620851368995587e-11,5.6561946806956306e-09,1.2208323991740646e-08,9.239929162502581e-07,8.6782475238517116e-12,1.2909754988955853e-09
2.6630339251685826e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31380373046547527,0.097287638874897525,2.2249520230885569e-06,0.0,0.019225645613906526,6.3617700636462609e-05,0.0073185065441250096,0.0042036510296399451,1.1000382263744159e-15,0.00077847704965985486,5.9698016058867402e-08,1.5585009940375141e-07,1.9692243607746282e-08,7.930175483986339e-05,1.4703573950924111e-12,2.6214376758843531e-12,3.1702415944779362e-07,3.044515701300201e-05,0.0047157521650554313,0.019013404903195433,4.8265870033345893e-07,6.7798870751441435e-07,2.0993710968933195e-05,8.2460539780816197e-07,1.0599690648970853e-05,1.3432929479743712e-11,1.4124661787203682e-10,1.285364138308043e-07,3.657951794892425e-08,6.6241139819197583e-11,5.6589893239512573e-09,1.2219038945753339e-08,9.247292145159517e-07,8.6861785231673632e-12,1.2915415380868773e-09
2.6645487089801527e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31381508350917331,0.097281900136189162,2.21298168422125e-06,0.0,0.019233548159832688,6.3666087631687182e-05,0.0073218546999649367,0.0042050130295833077,1.1017047036782826e-15,0.00077815834937296669,5.9738235584966374e-08,1.5585881027969191e-07,1.9691296064607331e-08,7.9333619900572871e-05,1.4711133025556455e-12,2.6242458976145782e-12,3.1697426097353134e-07,3.047185296734891e-05,0.0047156445225529937,0.019002146099697574,4.8246272384013579e-07,6.7784457350379477e-07,2.1002442025284441e-05,8.2497353889612272e-07,1.0603508910057167e-05,1.3355189961086532e-11,1.4133846457769756e-10,1.2861311295532134e-07,3.6587453988855714e-08,6.6273755753073072e-11,5.6617830940705642e-09,1.222975337358368e-08,9.2546604169450341e-07,8.6941095637569088e-12,1.2921072512699602e-09
2.6660634927917228e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31382643164461022,0.097276164870897394,2.2010764060730415e-06,0.0,0.019241447020313933,6.371450853490591e-05,0.0073252015990811397,0.0042063738386177441,1.1033723989928991e-15,0.00077783976917574404,5.9778435215218046e-08,1.5586747882637751e-07,1.969034052236755e-08,7.9365463886059296e-05,1.4718686335790588e-12,2.6270544094368043e-12,3.1692432027395757e-07,3.0498547599687476e-05,0.0047155369545998247,0.018990892129560472,4.8226681813264424e-07,6.7770038984649764e-07,2.1011175896879946e-05,8.2534153383599807e-07,1.0607324250382361e-05,1.3277904141484418e-11,1.4143041996729758e-10,1.2868986184844931e-07,3.6595393688564214e-08,6.6306361492071446e-11,5.6645759911008901e-09,1.2240467270875767e-08,9.2620339819350231e-07,8.7020406421549786e-12,1.2926726385221742e-09
2.667578276603293e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31383777487299253,0.097270433076917961,2.1892358381668989e-06,0.0,0.019249342196874797,6.3762963372540979e-05,0.0073285472417994428,0.0042077334576929764,1.105041311911415e-15,0.00077752130900928711,5.9818614941264864e-08,1.5587610511756984e-07,1.9689376993108781e-08,7.9397286804634674e-05,1.4726233883334313e-12,2.6298632095403592e-12,3.1687433739363274e-07,3.052524089917803e-05,0.0047154294611432774,0.018979642991626272,4.8207098317632377e-07,6.7755615659644192e-07,2.1019912585164703e-05,8.2570938266297399e-07,1.0611136671895347e-05,1.3201069391068389e-11,1.415224841378443e-10,1.2876666054769398e-07,3.6603337048808446e-08,6.6338957036647383e-11,5.6673680150901743e-09,1.2251180633283949e-08,9.2694128442104432e-07,8.7099717548988945e-12,1.2932376999200692e-09
2.669093060414863e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31384911319552938,0.097264704752148268,2.1774596318856404e-06,0.0,0.019257233691038746,6.3811452171046634e-05,0.0073318916284455266,0.004209091887757933,1.1067114420267775e-15,0.00077720296881467448,5.985877475479153e-08,1.558846892269362e-07,1.968840548889639e-08,7.9429088664611407e-05,1.4733775669903236e-12,2.6326722961166714e-12,3.1682431237706135e-07,3.0551932854997289e-05,0.0047153220421307799,0.018968398684734607,4.8187521893673828e-07,6.7741187381015339e-07,2.1028652091579677e-05,8.2607708541284588e-07,1.0614946176544053e-05,1.3124683095014996e-11,1.416146572195196e-10,1.2884350909403845e-07,3.6611284071996478e-08,6.6371542387500459e-11,5.6701591660837097e-09,1.2261893456458033e-08,9.2767970078573484e-07,8.7179028985440744e-12,1.2938024355464008e-09
2.670607844226433e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31386044661343221,0.097258979894487299,2.1657474404622432e-06,0.0,0.01926512150432818,6.3859974956909489e-05,0.0073352347593449423,0.0042104491297607523,1.1083827889317334e-15,0.00077688474853296503,5.9898914647524916e-08,1.558932312280493e-07,1.9687426021779348e-08,7.9460869474302359e-05,1.4741311697220763e-12,2.635481667359267e-12,3.1677424526869218e-07,3.0578623456338386e-05,0.0047152146975098464,0.018957159207722642,4.8167952537930795e-07,6.7726754154190484e-07,2.1037394417576624e-05,8.2644464212084109e-07,1.061875276627543e-05,1.3048742653476844e-11,1.4170693931354143e-10,1.2892040752390601e-07,3.6619234758800828e-08,6.6404117545134994e-11,5.6729494441290022e-09,1.2272605736060575e-08,9.2841864769665534e-07,8.7258340696390813e-12,1.2943668454790152e-09
2.672122628038003e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31387177512791464,0.097253258501835735,2.1540989189702042e-06,0.0,0.019273005638264406,6.3908531756648329e-05,0.0073385766348231058,0.0042118051846487849,1.110055352218831e-15,0.00077656664810519735,5.9939034611233886e-08,1.5590173119438775e-07,1.9686438603790237e-08,7.9492629242020703e-05,1.4748841967018003e-12,2.638291321463773e-12,3.1672413611291835e-07,3.0605312692410779e-05,0.0047151074272280703,0.018945924559425044,4.8148390246928062e-07,6.7712315984479868e-07,2.1046139564610097e-05,8.2681205282196697e-07,1.0622556443034754e-05,1.2973245481501276e-11,1.4179933050869514e-10,1.2899735587317206e-07,3.6627189109405408e-08,6.6436682509951189e-11,5.6757388492749606e-09,1.2283317467768117e-08,9.2915812556338339e-07,8.7337652647313168e-12,1.2949309297932315e-09
2.673637411849573e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31388309874019321,0.097247540572095822,2.1425137243139452e-06,0.0,0.019280886094367674,6.3957122596814222e-05,0.0073419172552052847,0.0042131600533685939,1.1117291314804207e-15,0.00077624866747239029,5.9979134637729339e-08,1.5591018919933607e-07,1.9685443246945269e-08,7.9524367976080101e-05,1.4756366481033793e-12,2.6411012566279131e-12,3.1667398495407794e-07,3.0632000552440317e-05,0.0047150002312331208,0.018934694738674044,4.8128835017223117e-07,6.76978728775642e-07,2.1054887534126381e-05,8.2717931755210935e-07,1.0626357208766145e-05,1.2898189008925465e-11,1.4189183094182725e-10,1.2907435418375588e-07,3.6635147126467909e-08,6.6469237282694167e-11,5.678527381566739e-09,1.2294028647249443e-08,9.2989813479601148e-07,8.7416964803920041e-12,1.2954946885731042e-09
2.675152195661143e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31389441745148622,0.097241826103171447,2.1309915152192657e-06,0.0,0.01928876287415715,6.4005747503990477e-05,0.00734525662081662,0.0042145137368659576,1.1134041263086565e-15,0.00077593080657554418,6.0019214718863957e-08,1.5591860531618454e-07,1.9684439963244343e-08,7.9556085684794487e-05,1.4763885241014683e-12,2.6439114710515093e-12,3.1662379183645332e-07,3.0658687025669092e-05,0.0047148931094727533,0.018923469744299457,4.8109286845362998e-07,6.7683424838876479e-07,2.1063638327582721e-05,8.2754643634652659e-07,1.0630155065412908e-05,1.2823570680308661e-11,1.4198444071927052e-10,1.2915140249378293e-07,3.6643108811158509e-08,6.6501781863901865e-11,5.6813150410518026e-09,1.2304739270184531e-08,9.3063867580511692e-07,8.7496277131845841e-12,1.296058121897442e-09
2.6766669794727132e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31390573126301458,0.097236115092968103,2.119531952223848e-06,0.0,0.019296635979150944,6.4054406504792603e-05,0.0073485947319821181,0.0042158662360858631,1.1150803362955002e-15,0.00077561306535564004,6.0059274846532268e-08,1.5592697961813002e-07,1.9683428764671039e-08,7.9587782376478242e-05,1.4771398248714922e-12,2.6467219629364797e-12,3.1657355680427172e-07,3.0685372101355549e-05,0.0047147860618947986,0.018912249575128638,4.8089745727860291e-07,6.7668971873620228e-07,2.1072391946444204e-05,8.2791340923998612e-07,1.0633950014916735e-05,1.2749387954859265e-11,1.4207715991817946e-10,1.2922850083689392e-07,3.6651074162961819e-08,6.653431625389797e-11,5.6841018277802736e-09,1.231544933227253e-08,9.3137974900176237e-07,8.757558959665218e-12,1.2966212298397672e-09
2.6781817632842833e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31391704017600153,0.09723040753939291,2.1081346976677993e-06,0.0,0.019304505410866066,6.4103099625868623e-05,0.0073519315890266373,0.0042172175519725116,1.1167577610327203e-15,0.00077529544375364023,6.009931501267044e-08,1.5593531217827563e-07,1.9682409663192654e-08,7.9619458059446111e-05,1.4778905505896398e-12,2.6495327304868375e-12,3.1652327990170597e-07,3.0712055768774398e-05,0.0047146790884471648,0.018901034229986589,4.8070211661272379e-07,6.7654513987509552e-07,2.1081148392163016e-05,8.2828023626847266e-07,1.063774205921794e-05,1.2675638306324336e-11,1.4216998868159277e-10,1.2930564925512937e-07,3.6659043184545505e-08,6.656684045347346e-11,5.6868877417971597e-09,1.2326158829201724e-08,9.3212135479752493e-07,8.76549021642097e-12,1.2971840124854537e-09
2.6796965470958534e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31392834419167254,0.09722470344035461,2.0967994156842642e-06,0.0,0.019312371170818476,6.4151826893898558e-05,0.007355267192274903,0.004218567685469317,1.1184364001118943e-15,0.00077497794171049077,6.0139335209256225e-08,1.5594360306963085e-07,1.9681382670760221e-08,7.9651112742013127e-05,1.4786407014328651e-12,2.6523437719086949e-12,3.1647296117287357e-07,3.0738738017216576e-05,0.0047145721890778395,0.018889823707695919,4.8050684642157047e-07,6.7640051186009551e-07,2.1089907666200021e-05,8.286469174673402e-07,1.0641531200256112e-05,1.2602319222921504e-11,1.4226292712557713e-10,1.2938284778981806e-07,3.666701587793185e-08,6.6599354463226051e-11,5.6896727831495839e-09,1.2336867756668283e-08,9.3286349360447937e-07,8.7734214800315983e-12,1.2977464699149342e-09
2.6810598525262662e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31393851361958597,0.097219572703122079,2.0866503722921224e-06,0.0,0.019319447216670595,6.4195710652848232e-05,0.0073582681634708257,0.0042197817954522298,1.1199482132078091e-15,0.00077469229204565025,6.0175336305619224e-08,1.5595102930530201e-07,1.9680451640669797e-08,7.9679584007853423e-05,1.4793153458205774e-12,2.6548739418675357e-12,3.1642763859188528e-07,3.0762750818751553e-05,0.0047144760429394753,0.018879738360197233,4.8033116347643925e-07,6.7627030466184153e-07,2.1097793432266128e-05,8.2897680589046631e-07,1.0644938946502446e-05,1.253669811667256e-11,1.4234666555209124e-10,1.2945236934592942e-07,3.6674194440257905e-08,6.6628608359880414e-11,5.69217857428141e-09,1.2346505300962712e-08,9.3353187459627069e-07,8.7805596203012378e-12,1.29825240360016e-09
2.682423157956679e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31394867908256469,0.097214444760849533,2.0765510137361062e-06,0.0,0.019326520290725586,6.4239622111963133e-05,0.007361268119591236,0.004220994949149545,1.1214610092917276e-15,0.00077440673913255372,6.0211321214390559e-08,1.5595842190140764e-07,1.9679514237263265e-08,7.9708038276166704e-05,1.4799895248336266e-12,2.6574043309061403e-12,3.1638228219939701e-07,3.0786762454470199e-05,0.0047143799567246712,0.018869656917390946,4.8015553756243839e-07,6.7614005773227334e-07,2.1105681491527949e-05,8.293065762458966e-07,1.0648344344087477e-05,1.2471421934436891e-11,1.4243049298340537e-10,1.2952193155245988e-07,3.6681375977754827e-08,6.6657854003606101e-11,5.694683658629067e-09,1.2356142377395843e-08,9.3420068796239433e-07,8.787697760865011e-12,1.2987580739819741e-09
2.6836501328440507e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31395782460996846,0.097209832001237811,2.0675038722289989e-06,0.0,0.019332883517400104,6.4279166124938159e-05,0.0073639672124054542,0.0042220859704200312,1.1228233659755967e-15,0.00077414982419789723,6.0243693787130941e-08,1.5596504651990508e-07,1.9678665132185218e-08,7.9733632589773631e-05,1.4805958881579463e-12,2.6596818672767989e-12,3.1634143256381344e-07,3.0808371923419241e-05,0.0047142935303347852,0.018860586956663886,4.7999752298064887e-07,6.7602280155773635e-07,2.1112782706429797e-05,8.2960326863909955e-07,1.065140719497503e-05,1.2412966791453109e-11,1.4250601383634448e-10,1.2958457231985736e-07,3.6687841906557125e-08,6.6684168027025798e-11,5.6969376302705583e-09,1.2364815343584232e-08,9.3480298992109144e-07,8.7941220855683633e-12,1.2992129522487451e-09
2.6848771077314223e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31396696692715814,0.097205221503203348,2.0584966050798885e-06,0.0,0.019339244338615846,6.4318732605097887e-05,0.0073666654833723288,0.0042231762181547707,1.1241865184208465e-15,0.00077389298756583606,6.0276053239072505e-08,1.5597164397192657e-07,1.967781087807035e-08,7.9759213144713813e-05,1.4812018747300892e-12,2.6619595790970747e-12,3.1630055559021282e-07,3.0829980436101276e-05,0.0047142071524249127,0.018851520157408208,4.7983955455504445e-07,6.7590551325907704e-07,2.111988578047528e-05,8.29899865436467e-07,1.0654468145618381e-05,1.2354788270977862e-11,1.4258160687773287e-10,1.2964724605592359e-07,3.6694310245966229e-08,6.6710475365983766e-11,5.6991910294731863e-09,1.2373487926012452e-08,9.3540564256712223e-07,8.8005464066740212e-12,1.2996676173236231e-09
2.686104082618794e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31397610603479043,0.0972006132656386,2.0495290380363539e-06,0.0,0.019345602755175873,6.4358321566698897e-05,0.007369362932664097,0.0042242656928532527,1.1255504664099783e-15,0.00077363622920494611,6.0308399566051106e-08,1.5597821429604919e-07,1.9676951481231084e-08,7.9784779945407054e-05,1.4818074846459156e-12,2.6642374654186459e-12,3.1625965130191076e-07,3.0851587986863957e-05,0.0047141208229675982,0.01884245651899261,4.7968163226748581e-07,6.7578819286911658e-07,2.1126990714440634e-05,8.3019636665767795e-07,1.0657527197045044e-05,1.229688507233327e-11,1.4265727221129091e-10,1.2970995278225467e-07,3.6700780997392348e-08,6.6736776021123059e-11,5.7014438562587108e-09,1.2382160122402949e-08,9.3600864612066444e-07,8.8069707223938576e-12,1.3001220692577687e-09
2.6873310575061655e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31398524193352295,0.097196007287436839,2.0406009975962338e-06,0.0,0.019351958767882798,6.4397933024011648e-05,0.0073720595604529404,0.0042253543950146249,1.1269152097254163e-15,0.00077337954908379637,6.0340732763920279e-08,1.5598475753081e-07,1.9676086947972955e-08,7.9810332996273239e-05,1.4824127180016135e-12,2.6665155252940902e-12,3.1621871972219958e-07,3.0873194570061804e-05,0.0047140345419354234,0.018833396040784812,4.7952375609950923e-07,6.7567084041406839e-07,2.1134097509110244e-05,8.3049277232091587e-07,1.0660584350282241e-05,1.2239255900890298e-11,1.4273300987154472e-10,1.2977269252123623e-07,3.6707254161656358e-08,6.6763069992544439e-11,5.70369611065494e-09,1.2390831930492851e-08,9.3661200080212143e-07,8.8133950309100172e-12,1.3005763080885858e-09
2.688558032393537e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31399437462401408,0.097191403567491855,2.031712311004465e-06,0.0,0.019358312377538767,6.4437566991320315e-05,0.0073747553669109853,0.0042264423251377019,1.1282807481495066e-15,0.00077312294717094877,6.0373052828551215e-08,1.5599127371470601e-07,1.9675217284594513e-08,7.983587230173239e-05,1.4830175748936924e-12,2.6687937577768857e-12,3.1617776087434758e-07,3.0894800180056349e-05,0.0047139483093009945,0.018824338722151578,4.793659260323705e-07,6.7555345591834801e-07,2.114120616527623e-05,8.3078908244393902e-07,1.0663639606356774e-05,1.2181899468039901e-11,1.4280881986914723e-10,1.2983546529112818e-07,3.6713729738374168e-08,6.6789357280184084e-11,5.7059477926915994e-09,1.2399503348029212e-08,9.3721570683210771e-07,8.8198193303971967e-12,1.3010303338493086e-09
