Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH4OX(60),acetyl(43)
2.3940238100277006e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44586041857305964,0.11236347206004781,0.022654310867942264,0.0,4.2507793263198081e-08,2.0573014457819742e-05,4.9220795092764122e-07,3.3596230785650189e-08,1.4648864031009515e-19,0.00022122884650013715,1.1710689520077616e-16,0.00015728922224300792,1.1546988099767417e-12,2.1619243762487678e-11,1.301320715879664e-14,1.0253808011745653e-16,5.2827046900992138e-08,1.9358982481903336e-11,0.0060836943703368469,0.00033390151058797018,2.7876884099984383e-05,2.2078099633738685e-08,1.2465253594800558e-09,1.5272280394409231e-08,3.0318922534172111e-11,3.5348190307545426e-07,2.4771049128671281e-12,3.17948935731516e-11,8.0845988682651279e-08,9.1366437844695651e-07,5.0372611702793802e-14,8.3039032290679812e-11,1.5343152032341935e-12,3.6935569589993606e-13,5.5001160452219625e-18,2.4100686580091058e-16,2.7245340973888028e-16
2.4043085518138613e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458473286501255,0.11235093588008757,0.022653603016612955,0.0,4.3351919258668371e-08,2.0767241111815663e-05,4.9922072559960152e-07,3.4032339719861534e-08,1.4987722015023043e-19,0.00022221165326396456,1.1969599505457427e-16,0.00015778889892513649,1.1702278323622588e-12,2.2113871887855765e-11,1.3245919907752253e-14,1.0447620715486251e-16,5.3578937195335263e-08,1.9702172992915416e-11,0.0060952346211461629,0.00033530839295208269,2.8010697877157052e-05,2.2278040718058376e-08,1.2520252649543185e-09,1.5335920921343813e-08,3.0857755953662054e-11,3.570294196500003e-07,2.5225710168176958e-12,3.2184194210557335e-11,8.1626157808572575e-08,9.1804751311961367e-07,5.0868233903047099e-14,8.415545679577494e-11,1.556135361949433e-12,3.7728597102331986e-13,5.597456573913821e-18,2.46514648943842e-16,2.7756300992693109e-16
2.414593293600022e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458343115444548,0.11233847151305364,0.022652895228863601,0.0,4.420771829544495e-08,2.0962497238598207e-05,5.0629663309917378e-07,3.4472209654845152e-08,1.5332725192242898e-19,0.00022319469421372819,1.2233091748158245e-16,0.00015828739797047448,1.1858983996412471e-12,2.2617405117024068e-11,1.3481535251899939e-14,1.0644151291113729e-16,5.4337341863924715e-08,2.004995056167378e-11,0.0061067027671342479,0.00033671506634664396,2.8144000122510885e-05,2.2478459555133114e-08,1.2575261477861424e-09,1.5399575211202665e-08,3.1403809437422696e-11,3.6059750696738229e-07,2.5686159139357227e-12,3.2575661873692599e-11,8.2407332447571632e-08,9.224166262934315e-07,5.1365891602161896e-14,8.5281860429416342e-11,1.5781513919753013e-12,3.8535071465134392e-13,5.6960954787501294e-18,2.5212145338567132e-16,2.8274265834069553e-16
2.4248780353861828e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44582136681048717,0.11232607851224141,0.022652187504458014,0.0,4.5075266796890983e-08,2.1158782008460045e-05,5.1343584208296595e-07,3.4915856693871292e-08,1.5683952590881727e-19,0.00022417796879883027,1.2501227260669853e-16,0.00015878472215663755,1.2017111907655445e-12,2.3129957703819116e-11,1.3720071284488873e-14,1.0843423594453307e-16,5.5102271655665099e-08,2.0402356659968625e-11,0.0061180992555162836,0.00033812153099478632,2.8276789124640478e-05,2.2679349444350605e-08,1.2630280047824852e-09,1.5463243240912432e-08,3.1957148427240706e-11,3.6418616612878707e-07,2.6152429245426557e-12,3.2969269469994442e-11,8.3189458644907022e-08,9.2677161073894318e-07,5.1865573793413787e-14,8.6418287549467799e-11,1.6003638116750148e-12,3.9355159891245716e-13,5.7960444699356192e-18,2.5782854724973364e-16,2.8799292723862488e-16
2.4351627771723435e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44580849400533007,0.11231375643372332,0.022651479843161477,0.0,4.595464075125628e-08,2.1356094545310806e-05,5.2063851896656624e-07,3.5363296937514025e-08,1.6041483784510106e-19,0.00022516147646842744,1.2774067600538233e-16,0.00015928087424844947,1.2176668848997763e-12,2.3651644704125553e-11,1.3961546032282191e-14,1.1045461538923357e-16,5.5873737066748221e-08,2.0759432955602435e-11,0.0061294245307305963,0.00033952778711958512,2.8409063280245713e-05,2.2880703750499073e-08,1.26853083274918e-09,1.5526924987214928e-08,3.2517838675033716e-11,3.6779539719336855e-07,2.6624553470527338e-12,3.3364989704700696e-11,8.3972482793740487e-08,9.3111236112044292e-07,5.2367269443148528e-14,8.7564782507897517e-11,1.6227731324739262e-12,4.0189030906607106e-13,5.8973153129050398e-18,2.6363720753601504e-16,2.9331438945899946e-16
2.4454475189585043e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457956926887427,0.11230150483633167,0.02265077224474071,0.0,4.6845915708946874e-08,2.155443392727547e-05,5.2790482792606472e-07,3.5814546483614415e-08,1.6405398891077457e-19,0.00022614521667143299,1.3051674872794487e-16,0.00015977585699813163,1.2337661614171425e-12,2.4182581975337114e-11,1.4205977454413857e-14,1.1250289094676811e-16,5.6651748343282815e-08,2.1121221312434671e-11,0.0061406790344559333,0.00034093383494407435,2.8540821092727113e-05,2.3082515904452401e-08,1.2740346284909454e-09,1.5590620426674538e-08,3.3085946242922277e-11,3.7142519918507314e-07,2.7102564582518203e-12,3.3762795092432043e-11,8.4756351644074414e-08,9.3543877398574064e-07,5.2870967492207877e-14,8.8721389650680341e-11,1.6453798588647273e-12,4.1036854354217301e-13,5.9999198283365872e-18,2.6954872011491139e-16,2.9870761839325177e-16
2.455732260744665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44578296242311982,0.1122893232816415,0.022650064708963878,0.0,4.774916677999825e-08,2.1753799187300159e-05,5.3523493089979945e-07,3.6269621427243691e-08,1.6775778571901171e-19,0.00022712918885651871,1.3334111732381991e-16,0.00016026967314549076,1.2500096998952099e-12,2.4722886175789094e-11,1.4453383441260086e-14,1.1457930287743527e-16,5.7436315483945204e-08,2.1487763790425404e-11,0.0061518632056286153,0.00034233967469126248,2.8672061170768448e-05,2.3284779403824829e-08,1.2795393888114056e-09,1.5654329535613305e-08,3.3661537503300072e-11,3.7507557009975535e-07,2.7586495131846574e-12,3.41626579686494e-11,8.5541012311394407e-08,9.3975074775598425e-07,5.337665685734604e-14,8.9888153317700039e-11,1.6681844884133357e-12,4.1898801398079888e-13,6.1038698921650188e-18,2.7556437972082329e-16,3.0417318795951437e-16
2.4660170025308258e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44577030277347685,0.11227721133395327,0.022649357235600583,0.0,4.8664468631752524e-08,2.1954189313764548e-05,5.4262898759032385e-07,3.6728537860666372e-08,1.7152704030624184e-19,0.00022811339247211693,1.3621441386581695e-16,0.0001607623254181046,1.2663981801117299e-12,2.5272674764172801e-11,1.4703781813325609e-14,1.166840919917367e-16,5.8227448242649958e-08,2.1859102645677723e-11,0.0061629774804596079,0.00034374530658414664,2.8802782226907393e-05,2.348748781358408e-08,1.2850451105130976e-09,1.5718052290131223e-08,3.4244679138902174e-11,3.7874650691257578e-07,2.8076377451312624e-12,3.4564550501057694e-11,8.6326412285036685e-08,9.4404818271549853e-07,5.3884326432640373e-14,9.1065117842651301e-11,1.6911875117654702e-12,4.2775044527136238e-13,6.2091774355944385e-18,2.8168548994560234e-16,3.0971167257622053e-16
2.4763017443169865e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44575771330743347,0.11226516856027628,0.022648649824421847,0.0,4.9591895486746598e-08,2.2155603251101118e-05,5.5008715546660041e-07,3.7191311873303524e-08,1.7536257012140332e-19,0.00022909782696642309,1.3913727597435556e-16,0.00016125381653150434,1.2829322820404617e-12,2.5832065998932394e-11,1.4957190320145243e-14,1.1881749964182218e-16,5.9025156131239428e-08,2.2235280330478961e-11,0.0061740222924514584,0.000345150730845727,2.8932983076094759e-05,2.3690634766625204e-08,1.2905517903974878e-09,1.5781788666137187e-08,3.4835438142871478e-11,3.8243800558568177e-07,2.857224365633327e-12,3.4968444700909628e-11,8.7112499436266956e-08,9.4833098100167187e-07,5.4393965090893243e-14,9.2252327552941195e-11,1.7143894126539184e-12,4.3665757559183939e-13,6.3158544451107111e-18,2.8791336323177194e-16,3.1532364713586249e-16
2.4865864861031472e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44574519359519893,0.1122531945303115,0.022647942475200109,0.0,5.053152112081108e-08,2.2358039900420362e-05,5.5760958976642126e-07,3.7657959551695762e-08,1.7926519801487591e-19,0.00023008249178739748,1.4211034684168018e-16,0.00016174414918935509,1.2996126858470115e-12,2.6401178937644647e-11,1.521362663920089e-14,1.2097976771294651e-16,5.9829448422191261e-08,2.261633949334071e-11,0.0061849980724151517,0.00034655594769902095,2.9062662634243192e-05,2.3894213964306499e-08,1.2960594252649836e-09,1.5845538639334936e-08,3.5433881818823263e-11,3.861500610761641e-07,2.9074125644956551e-12,3.5374312434177207e-11,8.7899222026082894e-08,9.5259904659489869e-07,5.4905561685028686e-14,9.344982676959089e-11,1.7377906679064878e-12,4.4571115644780399e-13,6.4239129624935689e-18,2.9424932086556394e-16,3.2100968697888748e-16
2.496871227889308e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44573274320955653,0.11224128881643507,0.022647235187709221,0.0,5.1483418861373188e-08,2.2561498120141929e-05,5.6519644349904981e-07,3.812849697946655e-08,1.8323575222709786e-19,0.00023106738638276853,1.4513427525605557e-16,0.00016223332608363429,1.3164400718846836e-12,2.6980133436382285e-11,1.547310837485399e-14,1.2317113861493972e-16,6.0640334151341997e-08,2.3002322979037703e-11,0.0061959052484868438,0.00034796095736707545,2.9191819916766364e-05,2.4098219176947498e-08,1.3015680119149532e-09,1.5909302185216933e-08,3.6040077780907843e-11,3.8988266734427832e-07,2.9582055098035604e-12,3.5782125432617189e-11,8.8686528712738269e-08,9.568522853085827e-07,5.541910504948153e-14,9.4657659807136732e-11,1.7613917474546411e-12,4.5491295271131924e-13,6.5333650848283513e-18,3.0069469296978615e-16,3.2677036786773315e-16
2.5071559696754687e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44572036172584806,0.11222945099368148,0.022646527961724429,0.0,5.2447661585957238e-08,2.2765976726630727e-05,5.7284786744808386e-07,3.8602940237285241e-08,1.8727506637687403e-19,0.00023205251020003454,1.4820971562594249e-16,0.00016272134989480695,1.333415120690345e-12,2.7569050149061745e-11,1.5735653057293183e-14,1.2539185527369005e-16,6.1457822120625336e-08,2.3393273828645477e-11,0.0062067442461444947,0.00034936576007298017,2.9320454037109753e-05,2.4302644244289978e-08,1.3070775471457381e-09,1.5973079279077648e-08,3.6654093953871345e-11,3.9363581736191917e-07,3.0096063479507744e-12,3.6191855304723332e-11,8.9474368558993182e-08,9.6109060477918117e-07,5.5934584001580059e-14,9.5875870973531148e-11,1.7851931143428019e-12,4.6426474265968275e-13,6.6442229645174086e-18,3.0725081849651366e-16,3.3260626596100532e-16
2.5174407114616295e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457080487219594,0.11221768063972712,0.022645820797022355,0.0,5.3424321720880144e-08,2.2971474494837967e-05,5.805640101745324e-07,3.908130540283028e-08,1.9138397944937708e-19,0.00023303786268646714,1.5133732800415368e-16,0.00016320822329199896,1.3505385129803072e-12,2.8168050526776063e-11,1.6001278141497379e-14,1.2764216112264178e-16,6.2281920900823433e-08,2.3789235279576908e-11,0.0062175154882244104,0.00035077035603988006,2.944856420527364e-05,2.4507483075922012e-08,1.3125880277546677e-09,1.6036869896017436e-08,3.7275998573114682e-11,3.9740950312133859e-07,3.0616182036725545e-12,3.6603473546552265e-11,9.0262691039090646e-08,9.6531391445629767e-07,5.6451987342921929e-14,9.7104504570043747e-11,1.8091952247383236e-12,4.7376831801402751e-13,6.7564988092911998e-18,3.139190452196211e-16,3.3851795778780224e-16
2.5277254532477902e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44569580377830503,0.11220597733487388,0.022645113693381021,0.0,5.4413471240140868e-08,2.3177990158946475e-05,5.8834501802011309e-07,3.956360855075234e-08,1.9556333578384403e-19,0.00023402344328911346,1.5451777811198919e-16,0.00016369394893316817,1.3678109296462151e-12,2.8777256817113261e-11,1.6270001006214321e-14,1.2992230009430791e-16,6.3112638834330578e-08,2.4190250765617522e-11,0.0062282193949376513,0.00035217474549098613,2.9576149726329482e-05,2.4712729651666202e-08,1.3180994505380802e-09,1.6100674010939584e-08,3.7905860184750663e-11,4.0120371564410232e-07,3.1142441800872612e-12,3.7016951552417201e-11,9.105144604546443e-08,9.6952212559281983e-07,5.6971303860742625e-14,9.8343604891161449e-11,1.8333985279421189e-12,4.8342548397777843e-13,6.8702048822190067e-18,3.2070072972715651e-16,3.4450602022218689e-16
2.538010195033951e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4456836264778134,0.11219434066203277,0.022644406650579818,0.0,5.5415181664500482e-08,2.3385522413020009e-05,5.961910351107631e-07,4.0049865752637469e-08,1.9981398506097065e-19,0.00023500925145479955,1.577517373633516e-16,0.00016417852946527237,1.3852330517509557e-12,2.9396792063460863e-11,1.6541838952954757e-14,1.3223251661179855e-16,6.3949984037927338e-08,2.4596363916959754e-11,0.0062388563838863828,0.0003535789286495873,2.9703209998930056e-05,2.4918378021932115e-08,1.3236118122913397e-09,1.6164491598554134e-08,3.8543747645659286e-11,4.0501844499027456e-07,3.1674873587456089e-12,3.7432260625451992e-11,9.1840583895178278e-08,9.7371515123510342e-07,5.7492522329277651e-14,9.9593216224489255e-11,1.8578034663999514e-12,4.9323805927496115e-13,6.9853535017193595e-18,3.2759723741356534e-16,3.5057103045781331e-16
2.5482949368201117e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44567151640591218,0.11218277020670765,0.022643699668399499,0.0,5.6429524060749127e-08,2.359406991165615e-05,6.0410220336036277e-07,4.0540093076970252e-08,2.0413678229000743e-19,0.00023599528663013295,1.6103988288884016e-16,0.00016466196752443557,1.4028055605245756e-12,3.0026780104297292e-11,1.68168092050022e-14,1.3457305558036628e-16,6.4793964405564477e-08,2.5007618560235927e-11,0.0062494268700800711,0.00035498290573906106,2.9829744513814672e-05,2.5124422308033864e-08,1.3291251098088512e-09,1.622832263338293e-08,3.91897301235411e-11,4.0885368026782257e-07,3.2213507996870352e-12,3.7849371988038435e-11,9.2630055336101804e-08,9.7789290621320633e-07,5.8015631511117924e-14,1.0085338285065016e-10,1.8824104757143768e-12,5.0320787618836806e-13,7.1019570415700984e-18,3.3460994247177149e-16,3.5671356598270482e-16
2.5585796786062724e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44565947315051324,0.11217126555697927,0.022642992746622171,0.0,5.7456569041155751e-08,2.3803631270642302e-05,6.1207866247467348e-07,4.1034306589096923e-08,2.085325877955609e-19,0.00023698154826150598,1.64382897559824e-16,0.00016514426573611152,1.4205291373602167e-12,3.066734557247063e-11,1.7094928906438234e-14,1.3694416237896833e-16,6.5644587611154482e-08,2.5424058718550163e-11,0.0062599312659516329,0.00035638667698288369,2.9955752852309896e-05,2.5330856702473233e-08,1.3346393398840806e-09,1.6292167089761089e-08,3.9843877096968946e-11,4.1270940964223231e-07,3.2758375415032501e-12,3.8268256792091859e-11,9.341981155282377e-08,9.8205530713115698e-07,5.8540620158557796e-14,1.021241490431852e-10,1.9072199846573316e-12,5.1333678059757691e-13,7.2200279309181104e-18,3.4174022788512186e-16,3.629342045541936e-16
2.5688644203924332e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44564749630199901,0.11215982630348899,0.022642285885031293,0.0,5.8496386763097382e-08,2.4014205067614434e-05,6.201205499554807e-07,4.1532522351188594e-08,2.1300226720410378e-19,0.00023796803579509911,1.677814700124937e-16,0.00016562542671524482,1.4384044638100612e-12,3.1318613894465289e-11,1.7376215121183601e-14,1.3934608285184705e-16,6.6501861111370679e-08,2.584572861150911e-11,0.0062703699813734378,0.00035779024260463991,3.0081234684827011e-05,2.5537675469189012e-08,1.3401544993095753e-09,1.6356024941838928e-08,4.050625835543756e-11,4.1658562034632583e-07,3.3309506014087068e-12,3.868888612920116e-11,9.4209804172307662e-08,9.8620227235727422e-07,5.9067477014936685e-14,1.0340555906845323e-10,1.9322324151833613e-12,5.2362663201682605e-13,7.3395786542887419e-18,3.4898948541920021e-16,3.6923352417401736e-16
2.579149162178594e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44563558545320719,0.11214845203942311,0.022641579083411651,0.0,5.9549046928864808e-08,2.4225789842718244e-05,6.2822800110495099e-07,4.2034756422204301e-08,2.1754669143019611e-19,0.00023895474867688391,1.7123629467189175e-16,0.00016610545306642996,1.4564322215812916e-12,3.1980711289657343e-11,1.7660684832054956e-14,1.4177906330012922e-16,6.7365792148451308e-08,2.6272672655251527e-11,0.0062807434236732372,0.00035919360282803261,3.0206189769356501e-05,2.5744872943773151e-08,1.3456705848769827e-09,1.6419896163585489e-08,4.1176943999411726e-11,4.2048229869027223e-07,3.3866929753178103e-12,3.9111231040622518e-11,9.4999985269290781e-08,9.9033372201451984e-07,5.9596190815973535e-14,1.046976571855304e-10,1.9574481824434894e-12,5.3407930363274499e-13,7.4606217515948733e-18,3.5635911561351754e-16,3.7561210306358143e-16
2.5894339039647547e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44562374019941653,0.11213714236049693,0.022640872341549385,0.0,6.0614618785641172e-08,2.4438384099272203e-05,6.3640114903019079e-07,4.2541024857854307e-08,2.2216673666242213e-19,0.00023994168635262686,1.7474807177592085e-16,0.00016658434738406723,1.4746130925320671e-12,3.2653764769558791e-11,1.794835493983737e-14,1.4424335047344485e-16,6.8236387753008721e-08,2.6704935462476756e-11,0.0062910519976499867,0.00036059675787689094,3.033061794996079e-05,2.5952443533654323e-08,1.3511875933770701e-09,1.6483780728791376e-08,4.185600444037228e-11,4.2439943007178484e-07,3.4430676379286929e-12,3.9535262527120495e-11,9.5790307371431493e-08,9.9444957797089575e-07,6.0126750291094316e-14,1.0600048764610984e-10,1.9828676947997105e-12,5.4469668234193707e-13,7.5831698181456541e-18,3.6385052777308303e-16,3.8207051963938621e-16
2.5997186457509154e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44561196013833315,0.112125896864939,0.02264016565923194,0.0,6.1693171125649629e-08,2.4651986304432327e-05,6.4464012464801293e-07,4.3051343710563114e-08,2.2686328434904439e-19,0.00024092884826789238,1.7831750739932987e-16,0.00016706211225251723,1.4929477586675118e-12,3.3337902137051596e-11,1.8239242262372676e-14,1.4673919156156618e-16,6.9113654746841624e-08,2.7142561842471984e-11,0.0063012961055895697,0.00036199970797517968,3.0454519155265689e-05,2.6160381718249515e-08,1.3567055215997471e-09,1.6547678611071042e-08,4.254351040086061e-11,4.2833699898649396e-07,3.5000775428133369e-12,3.9960951558655054e-11,9.6580723464206822e-08,9.9854976382987486e-07,6.0659144164752559e-14,1.0731409469440059e-10,2.0084913538401202e-12,5.5548066878842043e-13,7.7072355046549362e-18,3.7146513995986516e-16,3.8860935248862402e-16
