Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),CH2OH(40),CH2OX(54),COX(50),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),acetyl(43),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374),C3H5(367)
2.0966293149785212e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430546979856406,0.10849684891910481,0.022402460650967834,0.0,0.00027286754828337344,0.00050793251274537372,9.3286786147102641e-06,2.1977753123183239e-05,2.3816111055282577e-06,0.0022649584338691,9.2592680891859347e-12,0.00033239349032442489,1.3639831648589974e-09,2.0946858027770161e-05,9.3456258237676498e-11,5.871672675739861e-13,0.00041259780502997764,1.9216283264405283e-07,0.0078217607711093332,0.00011019710435799214,5.318320820117676e-05,4.2457332346225487e-07,1.2623014088292788e-08,5.8105256825401571e-08,1.2355638844756193e-08,1.0110428755467126e-05,3.0372542592867126e-07,6.0061179751729669e-08,2.3288587319932411e-10,1.4512411219639953e-08,5.4406141274061833e-14,3.015972057942054e-09,1.881448789596194e-06,4.0970788311383782e-06,2.873433511980855e-14,1.8234486663191358e-09,4.0730380526924382e-09,2.8996584225901486e-11,2.5818944012313871e-06,7.1278661080034945e-14,9.4260511264089071e-06,9.9578216993613606e-20,5.2873188969746774e-14,1.3606616693865901e-12,5.7235505479757709e-10,1.1146608312304137e-13,2.6053675280190457e-12,1.0090918520878431e-23,1.495127116138041e-16
2.1096294104981422e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430631562207096,0.10848194747080983,0.022399417671821964,0.0,0.00027635169852852304,0.00051144115057252847,9.4608263043682881e-06,2.2358912362315334e-05,2.4369324454891105e-06,0.0022794602941301895,9.5429747293927838e-12,0.00033230864945683024,1.3899739236482631e-09,2.132977726645559e-05,9.6094242251829897e-11,6.1094070395248527e-13,0.00041463068943841497,1.9714086488844734e-07,0.0078207118017304157,0.00011014559443295555,5.3316480541983778e-05,4.2550358994527552e-07,1.2702112529815139e-08,5.8476101340725372e-08,1.2512891297269923e-08,1.0181135444554191e-05,3.1159611462504779e-07,6.1108431523843697e-08,2.3714369987115769e-10,1.4924551892116728e-08,5.5815654628193361e-14,3.0526681939776286e-09,1.8996873679892405e-06,4.126462852936481e-06,2.9077492122023628e-14,1.8576853337160172e-09,4.16799068925331e-09,2.9407410083562577e-11,2.6207898414318672e-06,7.2342622686689034e-14,9.4747141821973486e-06,1.045316663173273e-19,5.3965510560115259e-14,1.3991175216377745e-12,5.9240942346997824e-10,1.1537171487461973e-13,2.6973596324148502e-12,1.0715144178013092e-23,1.5574250127420364e-16
2.1226295060177633e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443071626662356,0.10846704120802636,0.022396369690327055,0.0,0.00027985303256547901,0.00051494335507272742,9.593874804517794e-06,2.2743887503299929e-05,2.4931013915052267e-06,0.0022939535630103359,9.8332358711269944e-12,0.00033222180638618098,1.4162641746259978e-09,2.1716609298505072e-05,9.878411012811504e-11,6.3548718954712969e-13,0.00041665061214020042,2.0221285909390438e-07,0.0078196622332243719,0.00011009427183924241,5.3449106145156266e-05,4.2642793290429084e-07,1.2781138293037123e-08,5.8846745837664993e-08,1.2670917371893811e-08,1.0251713743242899e-05,3.196154183621752e-07,6.2166237915307841e-08,2.4144504814407027e-10,1.5345373476537519e-08,5.725177663401467e-14,3.0894956697793964e-09,1.9179407329110198e-06,4.155782827278444e-06,2.942242161536498e-14,1.8922850884925979e-09,4.2644042663740989e-09,2.9821037792119255e-11,2.6599193657196913e-06,7.3412736831740165e-14,9.5233146818857891e-06,1.0969327744769702e-19,5.5072388235795748e-14,1.4383843922153801e-12,6.1302703841772534e-10,1.1938704139122481e-13,2.7919563550764422e-12,1.1373427904159607e-23,1.6218780437498916e-16
2.1356296015373844e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430801091029215,0.10845213021668114,0.02239331672769581,0.0,0.00028337144977668766,0.00051843910677429512,9.7278218567959771e-06,2.3132683175088984e-05,2.5501233635912295e-06,0.0023084381202629648,1.0130149034220326e-11,0.00033213303371025163,1.4428546390563007e-09,2.2107354859193903e-05,1.0152637612254798e-10,6.6082513436307388e-13,0.00041865762754620414,2.0737988178434315e-07,0.0078186120845762114,0.0001100431333007922,5.3581091863709416e-05,4.2734640718457786e-07,1.286009068562481e-08,5.9217187163148025e-08,1.2829712546138143e-08,1.0322163226656853e-05,3.2778502475864125e-07,6.32346122237722e-08,2.4578992647475727e-10,1.5774990580014652e-08,5.8714809414808997e-14,3.1264527025948554e-09,1.9362080758329438e-06,4.1850380089024124e-06,2.976911741323553e-14,1.9272480761190961e-09,4.3622881931616578e-09,3.0237460349629617e-11,2.6992809138967722e-06,7.448894337275354e-14,9.5718557268929069e-06,1.1507014194783897e-19,5.6193895458967861e-14,1.4784731532523761e-12,6.3421967988657496e-10,1.2351435695925034e-13,2.8892126555007812e-12,1.2067376137606324e-23,1.6885451250980219e-16
2.1486296970570055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430886033438288,0.10843721458246738,0.022390258804770052,0.0,0.00028690684995717736,0.00052192838732896952,9.8626651863616553e-06,2.3525303800299048e-05,2.6080037397170163e-06,0.0023229138474778247,1.0433812189945518e-11,0.00033204240183619887,1.4697460183468637e-09,2.2502014427840896e-05,1.043215521377556e-10,6.8697320109957929e-13,0.00042065179067858356,2.1264300183184298e-07,0.0078175613738542676,0.0001099921756319868,5.3712444416927788e-05,4.2825906673969026e-07,1.2938969025995167e-08,5.9587422210279878e-08,1.2989272316012285e-08,1.0392483493515316e-05,3.3610662515471083e-07,6.4313567172786364e-08,2.5017834047439005e-10,1.6213518241069111e-08,6.020505576128319e-14,3.1635375181173288e-09,1.9544885979659341e-06,4.2142276717919787e-06,3.0117573335033629e-14,1.9625744164587207e-09,4.4616518062245717e-09,3.0656670702897512e-11,2.7388724256571705e-06,7.5571182189611026e-14,9.6203403614394833e-06,1.2066953342384947e-19,5.7330105035673294e-14,1.5193947224639191e-12,6.559992837875192e-10,1.2775598618248322e-13,2.9891842274667831e-12,1.2798658930359289e-23,1.7574863325327613e-16
2.1616297925766266e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430971091949517,0.10842229439079974,0.022387195942032055,0.0,0.00029045913331874804,0.00052541117947717058,9.9984025025040725e-06,2.3921753596838656e-05,2.6667478557173377e-06,0.0023373806280558166,1.0744323750552351e-11,0.00033194997904608287,1.4969389941729571e-09,2.2900588230924461e-05,1.0717014766774115e-10,7.1395030493209416e-13,0.00042263315714324915,2.1800329038547195e-07,0.0078165101182738859,0.00010994139573486424,5.384317039407055e-05,4.2916596465575871e-07,1.3017772643169725e-08,5.9957447917720274e-08,1.3149592196215272e-08,1.0462674165404333e-05,3.4458191449965668e-07,6.540311491628788e-08,2.5461029294322759e-10,1.6661071921006289e-08,6.1722819111425434e-14,3.2007483506154894e-09,1.9727815102022131e-06,4.2433511088828904e-06,3.0467783206805184e-14,1.9982642040787074e-09,4.562504369507924e-09,3.1078661749363228e-11,2.7786918410563786e-06,7.6659393197595092e-14,9.6687715725229576e-06,1.2649891049959766e-19,5.8481089116666678e-14,1.561160062355486e-12,6.7837794230570797e-10,1.3211428410070244e-13,3.0919275019924361e-12,1.35690119630589e-23,1.8287629144584448e-16
2.1746298880962477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431056264740226,0.10840736972677344,0.022384128159615355,0.0,0.00029402820049397331,0.00052888746701432328,1.0135031499241345e-05,2.4322036579538537e-05,2.7263610052117567e-06,0.0023518383471843327,1.1061782558772527e-11,0.00033185583156041838,1.5244342286039496e-09,2.3303076245188677e-05,1.1007266974434014e-10,7.4177561324120844e-13,0.00042460178310312389,2.2346182080059058e-07,0.0078154583342563196,0.00010989079059642544,5.3973276257956723e-05,4.3006715317485961e-07,1.3096500876631216e-08,6.0327261269073478e-08,1.3310667720317929e-08,1.0532734886069915e-05,3.5321259123984198e-07,6.6503267043099815e-08,2.590857839051174e-10,1.7117767495316674e-08,6.3268403530497001e-14,3.2380834430616735e-09,1.9910860330572339e-06,4.2724076317728475e-06,3.0819740861877496e-14,2.0343175085611747e-09,4.6648550741461325e-09,3.1503426338962305e-11,2.8187371009674989e-06,7.7753516360095965e-14,9.7171522899284539e-06,1.3256591980761982e-19,5.9646919198421624e-14,1.6037801794329174e-12,7.0136790449741644e-10,1.3659163630594915e-13,3.1974996502351724e-12,1.4380238617173895e-23,1.9024373047795054e-16
2.1876299836158688e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431141550060915,0.10839244067512707,0.022381055477315358,0.0,0.00029761395254002327,0.0005323572347581848,1.0272549855908822e-05,2.4726156561784492e-05,2.7868484395344788e-06,0.0023662868918130743,1.1386287877297568e-11,0.00033176002359985304,1.5522323642310966e-09,2.3709478200738833e-05,1.1302962288525899e-10,7.7046854529014761e-13,0.00042655772525215731,2.2901966856862659e-07,0.0078144060374833093,0.00010984035728603042,5.4102768348435614e-05,4.3096268371765929e-07,1.3175153076183043e-08,6.0696859292289453e-08,1.3472494440936775e-08,1.0602665320732316e-05,3.6200035720755506e-07,6.761403458143595e-08,2.6360481064186974e-10,1.7583721245102709e-08,6.4842113691157714e-14,3.2755410472566865e-09,2.009401396611231e-06,4.3013965704348541e-06,3.1173440141480014e-14,2.0707343748132517e-09,4.7687130383331004e-09,3.1930957275952005e-11,2.8590061475247755e-06,7.8853491700963571e-14,9.765485386274133e-06,1.3887839898820696e-19,6.0827666124203684e-14,1.6472661234148868e-12,7.2498157687535173e-10,1.4119045905652571e-13,3.3059585863368962e-12,1.5234212082315453e-23,1.9785731357256188e-16
2.20063007913549e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431226946230251,0.10837750732020963,0.022377977914599476,0.0,0.00030121629094230875,0.00053582046851716615,1.0410955237737274e-05,2.5134117157152595e-05,2.848215367674096e-06,0.0023807261506303364,1.1717939378231798e-11,0.00033166261744497778,1.5803340242970608e-09,2.4119793584125884e-05,1.1604150904365976e-10,8.0004877185013622e-13,0.00042850104079009013,2.3467791124734116e-07,0.0078133532429475027,0.00010979009295288213,5.423165288574507e-05,4.3185260690531101e-07,1.325372860181138e-08,6.1066239059077576e-08,1.363506792989989e-08,1.0672465155421219e-05,3.7094691751061455e-07,6.8735428003413401e-08,2.6816736772752003e-10,1.8059049848533432e-08,6.6444254853730209e-14,3.3131194239479504e-09,2.0277268404497839e-06,4.3303172729347651e-06,3.1528874895354212e-14,2.1075148233764701e-09,4.8740873072096591e-09,3.2361247320706927e-11,2.8994969245543956e-06,7.9959259316497781e-14,9.8137736770902472e-06,1.4544437970095894e-19,6.2023400085242899e-14,1.6916289864470796e-12,7.4923152398205828e-10,1.4591319938867752e-13,3.41736297021251e-12,1.6132877511200241e-23,2.0572352506564131e-16
2.213630174655111e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431312451630345,0.10836256974595022,0.022374895490617063,0.0,0.00030483511761795562,0.00053927715505961077,1.0550245296421215e-05,2.554592178104636e-05,2.9104669562227882e-06,0.0023951560140397579,1.2056837132524344e-11,0.00033156367349435978,1.6087398128277928e-09,2.4534021641419331e-05,1.1910882755933864e-10,8.305362147750232e-13,0.00043043178739793434,2.4043762839158484e-07,0.007812299964999124,0.00010973999482359372,5.4359935973762991e-05,4.3273697258049627e-07,1.3332226823549934e-08,6.1435397684333209e-08,1.3798383778405089e-08,1.0742134096330934e-05,3.8005398042274605e-07,6.9867457229571409e-08,2.7277344706246275e-10,1.8543870372328382e-08,6.8075132846601703e-14,3.3508168429468402e-09,2.0460616136046093e-06,4.3591691051517194e-06,3.1886038982345082e-14,2.1446588507356659e-09,4.9809868527675536e-09,3.2794289191484684e-11,2.9402073779930049e-06,8.1070759387083883e-14,9.8620199209298499e-06,1.5227209065275292e-19,6.3234190622072008e-14,1.7368799023184698e-12,7.7413046895164889e-10,1.5076233522599973e-13,3.531772210282971e-12,1.7078254238594447e-23,2.1384897168571571e-16
2.226630270174732e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431398064702532,0.10834762803583128,0.022371808224208947,0.0,0.00030847033491911239,0.00054272728208398856,1.0690417670677494e-05,2.5961573652335694e-05,2.9736083293347642e-06,0.0024095763741375032,1.2403081599383446e-11,0.00033146325032085296,1.6374503147657663e-09,2.4952161381268206e-05,1.2223207511149163e-10,8.6195104652582414e-13,0.00043235002321414574,2.4629990148454254e-07,0.0078112462173892316,0.0001096900601998353,5.4487623603156088e-05,4.3361582982782711e-07,1.3410647121347403e-08,6.1804332325574122e-08,1.3962437597170501e-08,1.0811671869194915e-05,3.8932325727474403e-07,7.1010131633395552e-08,2.7742303790744357e-10,1.9038300263272188e-08,6.973505404676492e-14,3.3886315832437223e-09,2.0644049744941329e-06,4.3879514505018967e-06,3.2244926270980013e-14,2.1821664296271336e-09,5.0894205737695653e-09,3.323007556615996e-11,2.981135456294147e-06,8.2187932188490887e-14,9.910226819509589e-06,1.5936996063155234e-19,6.4460106625917221e-14,1.7830300456807322e-12,7.9969129405990172e-10,1.5574037548657947e-13,3.6492464661530954e-12,1.8072438034884657e-23,2.2224038383139523e-16
2.2396303656943532e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431483783943299,0.10833268227286406,0.022368716133916718,0.0,0.00031212184563609923,0.0005461708381899851,1.0831469986794268e-05,2.6381075794997174e-05,3.037644568693644e-06,0.0024239871246898729,1.2756773615676275e-11,0.00033136140472624347,1.6664660961044236e-09,2.5374211577949555e-05,1.2541174567301002e-10,8.9431368964590539e-13,0.00043425580681146652,2.5226581386948125e-07,0.0078101920133098121,0.00010964028645605744,5.4614721654430613e-05,4.3448922699363563e-07,1.3488988884937209e-08,6.2173040182387551e-08,1.4127225016577941e-08,1.0881078218678943e-05,3.9875646234642021e-07,7.2163460045846409e-08,2.8211612691742054e-10,1.9542457339761105e-08,7.1424325360501051e-14,3.4265619331150236e-09,2.0827561908629744e-06,4.4166637096664421e-06,3.2605530640038663e-14,2.2200375093458304e-09,5.1993972956852828e-09,3.3668599083929368e-11,3.0222791108229053e-06,8.3310718102835072e-14,9.958397017879215e-06,1.6674662155025217e-19,6.5701216340165098e-14,1.8300906312700427e-12,8.2592704126280888e-10,1.6084986018788831e-13,3.7698466512344586e-12,1.9117603405336028e-23,2.3090461684614694e-16
2.2526304612139743e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431569607900623,0.10831773253956724,0.022365619237991675,0.0,0.00031578955300039929,0.00054960781285045667,1.0973399859170461e-05,2.6804431039755605e-05,3.102580713488619e-06,0.0024383881611113388,1.3118014385317063e-11,0.00033125819179426912,1.6957877040247187e-09,2.5800170774404082e-05,1.2864833046628486e-10,9.2764481618722526e-13,0.00043614919717442001,2.5833645068200341e-07,0.0078091373654309302,0.00010959067103728905,5.474123590088619e-05,4.3535721170494645e-07,1.3567251513709681e-08,6.2541518495889937e-08,1.4292741686809247e-08,1.0950352907792597e-05,4.0835531275934706e-07,7.3327450759892431e-08,2.868526981752898e-10,2.0056459783382939e-08,7.3143254204204811e-14,3.4646061902299222e-09,2.1011145397217847e-06,4.4453053003220764e-06,3.2967845979103958e-14,2.2582720160517468e-09,5.3109257706422201e-09,3.4109852346987828e-11,3.0636362962388808e-06,8.4439057629205168e-14,1.0006533104618618e-05,1.74410911507928e-19,6.6957587362012786e-14,1.8780729131312817e-12,8.5285091272356943e-10,1.6609336054942385e-13,3.8936344353133735e-12,2.0216005962161203e-23,2.3984865229192136e-16
2.2656305567335954e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431655535170567,0.10830277891794725,0.022362517554403539,0.0,0.00031947336068749812,0.00055303819638423445,1.1116204890845843e-05,2.7231642025726305e-05,3.1684217603991585e-06,0.0024527793804429696,1.3486905468646582e-11,0.00033115366494205849,1.72541566703312e-09,2.6230037285258412e-05,1.3194231792053117e-10,9.6196534708818342e-13,0.00043803025367744397,2.6451289878280721e-07,0.0078080822859351263,0.00010954121145700722,5.4867172011476157e-05,4.3621983088787141e-07,1.3645434416586806e-08,6.2909764548195333e-08,1.4458983277975537e-08,1.1019495717318443e-05,4.1812152837041664e-07,7.4502111535045494e-08,2.9163273322544668e-10,2.0580426130531675e-08,7.4892148485352909e-14,3.5027626617563773e-09,2.1194793072869339e-06,4.473875656874887e-06,3.3331866189100751e-14,2.2968698530754353e-09,5.424014677391866e-09,3.455382792217424e-11,3.1052049708677094e-06,8.5572891393968595e-14,1.0054637612061237e-05,1.8237187785466319e-19,6.8229286644159158e-14,1.9269881838458644e-12,8.804762713280706e-10,1.7147347909310933e-13,4.0206722470641241e-12,2.1369984831138584e-23,2.4907959922046843e-16
2.2786306522532165e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431741564394051,0.10828782148948134,0.02235941110084886,0.0,0.00032317317281957371,0.00055646197992974559,1.1259882674021792e-05,2.766271120205816e-05,3.2351726635880658e-06,0.0024671606813312713,1.3863548771805838e-11,0.00033104787597003517,1.7553504951004503e-09,2.6663809199833678e-05,1.3529419363061778e-10,9.972964515037186e-13,0.00043989903606363748,2.7079624669096321e-07,0.0078070267865492909,0.0001094919052950764,5.4992535553579163e-05,4.3707713078551121e-07,1.3723537011899e-08,6.3277775661893035e-08,1.4625945480239835e-08,1.1088506445258468e-05,4.2805683166620971e-07,7.5687449601899186e-08,2.9645621110720301e-10,2.1114475264058017e-08,7.6671316583620104e-14,3.5410296644571207e-09,2.1378497889190039e-06,4.5023742301983304e-06,3.3697585182827738e-14,2.3358309012224436e-09,5.5386726212903434e-09,3.500051834258839e-11,3.146983097061324e-06,8.6712160160760632e-14,1.0102713016542595e-05,1.9063878026308552e-19,6.9516380496537716e-14,1.9768477737627332e-12,9.0881664118889924e-10,1.7699284974146031e-13,4.1510232765076434e-12,2.258196509918652e-23,2.5860469544107288e-16
2.2916307477728376e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431827694253934,0.10827286033510228,0.022356299894759183,0.0,0.00032688889396804402,0.00055987915541943112,1.1404430790572896e-05,2.8097640829576987e-05,3.3028383347026158e-06,0.0024815319640073934,1.4248046536106897e-11,0.00033094087511033614,1.7855926798023911e-09,2.7101484385139966e-05,1.3870444031736692e-10,1.0336595460883544e-12,0.00044175560442410934,2.7718758451771583e-07,0.0078059708785741993,0.00010944275019575452,5.5117331995683482e-05,4.3792915697508153e-07,1.3801558727264149e-08,6.3645549199537594e-08,1.4793624003933266e-08,1.1157384906297141e-05,4.3816294765818499e-07,7.6883471666668454e-08,3.0132310838806027e-10,2.1658726404957149e-08,7.8481067332140886e-14,3.5794055247853698e-09,2.1562252890617228e-06,4.5308004873737639e-06,3.4064996885469992e-14,2.3751550190766431e-09,5.6549081342932105e-09,3.5449916109181328e-11,3.1889686415471968e-06,8.7856804840151214e-14,1.0150761738672706e-05,1.9922109381900482e-19,7.0818934588255973e-14,2.0276630502320549e-12,9.3788570813795448e-10,1.8265413791352975e-13,4.2847514774159594e-12,2.3854460345390337e-23,2.684313087868764e-16
