Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57),H2OX(23),CHOX(60)
2.0263601417757318e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30914524540973343,0.11177755636956622,0.010603243447085089,2.1092157975203269e-13,1.9192776957887046e-06,0.0029807151382731439,0.0015511139622095252,2.639249214743812e-10,3.6309291663669657e-10,9.2504865138872684e-07,8.1720179261754338e-17,2.6356880622726792e-07,1.0913895664110408e-12,2.5081764648157486e-12,4.3087007748556117e-13,5.0916017227405263e-16,1.1736988056969083e-10,7.5421020952798024e-13,0.0053400184082820863,0.022883504781386597,3.8807010371391669e-08,3.4581372778926763e-08,0.00015577725434973169,8.317432727095551e-12,6.3894018851596458e-08,1.7331358628336182e-07,7.413344928017823e-08,4.2631336493352834e-05,1.1815811409152672e-09,8.4911481133581167e-11,5.5075683824839449e-12
2.039583318804625e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30906329347148687,0.11176297740149535,0.010553419920563233,2.1619152201187308e-13,1.9611255225006251e-06,0.0030132556016050256,0.0015678066839492075,2.6794699509556112e-10,3.6676236086450605e-10,9.296523920372495e-07,8.413095510985068e-17,2.6487784189767565e-07,1.1078591325793816e-12,2.5578550039971792e-12,4.384256032259939e-13,5.1977720395851373e-16,1.1808968325930084e-10,7.7235471093326058e-13,0.0053378989366093471,0.022966416198170199,3.8940589389820036e-08,3.4872787859137437e-08,0.0001564814386282072,8.3781720217205859e-12,6.4171182319258693e-08,1.7323618424228071e-07,7.4889983827735454e-08,4.3085749712804551e-05,1.1939804615237213e-09,8.67163801820056e-11,5.5904060871447364e-12
2.0528064958335186e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30898190847739893,0.11174833844567575,0.010503856648406527,2.2155046317867997e-13,2.0035774803122039e-06,0.0030459003839610182,0.0015845520796945558,2.719974178799492e-10,3.7043213423515425e-10,9.3422737805274272e-07,8.6590009086737398e-17,2.6618386024122079e-07,1.1243979240991766e-12,2.6081204710736776e-12,4.4605327966149599e-13,5.3054546362436802e-16,1.1880656525815744e-10,7.9077154608905357e-13,0.0053357868068997262,0.023048753826021465,3.907313339628068e-08,3.5164142589730889e-08,0.00015718379771638067,8.4389331042761845e-12,6.4447472814589229e-08,1.7315906410793637e-07,7.5648584400997234e-08,4.3541490492009187e-05,1.2064153579867605e-09,8.8546416122871547e-11,5.6738748131144913e-12
2.066029672862412e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30890108672138955,0.11173363998736144,0.010454551975435895,2.2699913893920558e-13,2.0466373081679381e-06,0.0030786486025112182,0.0016013497068448441,2.7607607281128044e-10,3.7410204211078069e-10,9.3877374089538831e-07,8.9097773330499427e-17,2.6748687602646217e-07,1.1410043213941834e-12,2.6589742506523849e-12,4.5375310899683668e-13,5.414660596055883e-16,1.1952054162871611e-10,8.0946184390717171e-13,0.0053336819763776825,0.023130521414187991,3.9204649200657556e-08,3.5455427939495219e-08,0.00015788434302310109,8.4997152648926536e-12,6.4722895249994859e-08,1.7308222390575001e-07,7.640923272966977e-08,4.3998547048104096e-05,1.2188855172788479e-09,9.0401732806382019e-11,5.7579738031543884e-12
2.0792528498913053e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30882082452768378,0.11171888250810666,0.010405504260110278,2.3253828318313973e-13,2.0903087186992352e-06,0.0031114993811472173,0.0016181991261704448,2.8018284200179041e-10,3.7777189277341797e-10,9.4329161212307409e-07,9.1654675569266143e-17,2.6878690387179215e-07,1.1576767103894049e-12,2.7104176889356325e-12,4.6152509030988028e-13,5.5254009847435976e-16,1.2023162742912814e-10,8.2842670662008603e-13,0.0053315844025961382,0.023211722681296218,3.9335143561219802e-08,3.5746635003262283e-08,0.00015858308583660292,8.5605178014841065e-12,6.4997454491914002e-08,1.7300566168940257e-07,7.7171910710506207e-08,4.4456907705912641e-05,1.2313906292369277e-09,9.22824729823516e-11,5.8427022854141024e-12
2.0924760269201987e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874111825049522,0.11170406648580029,0.010356711874382649,2.3816862798131296e-13,2.1345953980561806e-06,0.0031444518504206097,0.0016350999017818867,2.8431760671863196e-10,3.8144149739172395e-10,9.4778112335745582e-07,9.4261139058198274e-17,2.7008395824832608e-07,1.1744134828153614e-12,2.7624520939721533e-12,4.6936921960042942e-13,5.6376868498801388e-16,1.2093983770676044e-10,8.4766720987422174e-13,0.0053294940434332593,0.023292361315670598,3.9464623185094823e-08,3.6037755000412835e-08,0.0001592800373264849,8.621340019677586e-12,6.5271155361532584e-08,1.7292937554010149e-07,7.7936600405386683e-08,4.4916560896716471e-05,1.2439303865275464e-09,9.4188778295981255e-11,5.9280594737332676e-12
2.105699203949092e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30866196427371412,0.11168919239469922,0.010308173203557865,2.4389090356440683e-13,2.1795010057450525e-06,0.0031775051474821851,0.0016520516010992638,2.8848024740983394e-10,3.8511066998795316e-10,9.5224240625165471e-07,9.6917582518664557e-17,2.7137805348270424e-07,1.1912130365018354e-12,2.8150787359100286e-12,4.7728548983839779e-13,5.7515292203661754e-16,1.216451874920964e-10,8.6718440282818874e-13,0.0053274108570892393,0.023372440975648581,3.959309472872802e-08,3.6328779273321696e-08,0.00015997520854563912,8.6821812327233296e-12,6.5544002635468286e-08,1.7285336356587369e-07,7.8703284039418767e-08,4.5377495157047657e-05,1.2565044846142755e-09,9.6120789284003594e-11,6.0140445679240651e-12
2.1189223809779855e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30858335901059797,0.11167426070546228,0.010259886646152379,2.497058383021612e-13,2.2250291744710372e-06,0.003210658416021815,0.0016690537948219791,2.9267064372980876e-10,3.8877922740517279e-10,9.5667559245951819e-07,9.9624420079584316e-17,2.7266920375981125e-07,1.2080737756613409e-12,2.868298847251055e-12,4.8527389101132539e-13,5.8669391059120427e-16,1.2234769179299723e-10,8.8697930825577124e-13,0.00532533480208315,0.023451965289891623,3.9720564798362496e-08,3.6619699285509647e-08,0.00016066861043213316,8.743040761377221e-12,6.5816001046469063e-08,1.7277762390088905e-07,7.9471943999110305e-08,4.5839699127494062e-05,1.2691126217264695e-09,9.8078645370239087e-11,6.1006567540387535e-12
2.132145558006879e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30850529890346751,0.11165927188518296,0.01021185061375572,2.5561415868306608e-13,2.2711835099861998e-06,0.0032439108062090188,0.0016861060568988317,2.9688867456441779e-10,3.9244698927472841e-10,9.6108081360637242e-07,1.0238206122091306e-16,2.7395742312541304e-07,1.2249941111625422e-12,2.9221136231065469e-12,4.9333441017124242e-13,5.9839274965266104e-16,1.2304736558930715e-10,9.0705292265351279e-13,0.0053232658372498265,0.023530937857692318,3.9847039950499784e-08,3.6910506620234582e-08,0.00016136025381104579,8.8039179338403283e-12,6.6087155284081862e-08,1.7270215470480263e-07,8.0242562830528099e-08,4.6303161551520351e-05,1.2817544988277403e-09,1.0006248486190169e-10,6.1878952046611361e-12
2.1453687350357723e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30842778042340557,0.11164422639742225,0.010164063530893776,2.6161658929452941e-13,2.3179675909431916e-06,0.003277261474634181,0.0017032079644984308,3.0113421805559726e-10,3.9611377798396416e-10,9.6545820126120696e-07,1.0519091071924759e-16,2.7524272548871822e-07,1.2419724607938499e-12,2.976524221454634e-12,5.0146703148088748e-13,6.1025053620126221e-16,1.2374422382778636e-10,9.2740621635273044e-13,0.005321203921736779,0.023609362249277534,3.9972526692335189e-08,3.7201192979109073e-08,0.00016205014939625739,8.8648120856790944e-12,6.635746999527402e-08,1.7262695416211847e-07,8.1015123237462495e-08,4.6767871274308155e-05,1.2944298195844578e-09,1.0207244494664563e-10,6.2757590791741846e-12
2.1585919120646657e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30835080006996063,0.11162912470224093,0.010116523834893807,2.6771385280350884e-13,2.3653849687538533e-06,0.0033107095842504451,0.001720359097979943,3.0540715162555596e-10,3.9977941864420056e-10,9.698078869102191e-07,1.0805136859552552e-16,2.765251246248634e-07,1.2590072495174222e-12,3.0315317633986763e-12,5.0967173625928672e-13,6.2226836514683951e-16,1.2443828141735428e-10,9.4804013363579966e-13,0.0053191490150011501,0.023687242006107813,4.0097031482227231e-08,3.7491750180200246e-08,0.00016273830779219898,8.9257225596953108e-12,6.662694978508852e-08,1.725520204815843e-07,8.1789608079682693e-08,4.7233817241610607e-05,1.3071382903359293e-09,1.0410866168840115e-10,6.364247524007304e-12
2.171815089093559e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30827435437085327,0.11161396725623152,0.010069229975751196,2.739066699375989e-13,2.4134391674526704e-06,0.0033442543043162472,0.0017375590408641598,3.0970735200055119e-10,4.0344373905897531e-10,9.7413000193166361e-07,1.1096383006479376e-16,2.7780463417732755e-07,1.2760969097137982e-12,3.0871373334267706e-12,5.1794850302671048e-13,6.3444732927960549e-16,1.2512955322462646e-10,9.6895559285655489e-13,0.0053171010768067141,0.023764580641172928,4.0220560730150975e-08,3.778217015667198e-08,0.00016342473949555806,8.9866487058782237e-12,6.6895599217276809e-08,1.7247735189559956e-07,8.2566000371174165e-08,4.7700988498620253e-05,1.319879620064232e-09,1.0617127002403586e-10,6.4533596729219503e-12
2.1850382661224525e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30819843988168683,0.11159875451254997,0.010022180415997881,2.8019575946656172e-13,2.4621336835660332e-06,0.0033778948103384897,0.0017548073798048878,3.1403469523424719e-10,4.0710656969254749e-10,9.7842467757194827e-07,1.1392868548802039e-16,2.7908126766027745e-07,1.2932398814173859e-12,3.1433419796725895e-12,5.2629730754900511e-13,6.4678851922161613e-16,1.2581805406973374e-10,9.9015348656464833e-13,0.0053150600672208954,0.02384138163928377,4.0343120798104312e-08,3.8072444955642934e-08,0.00016410945489694483,9.047589881339615e-12,6.7163422814856243e-08,1.7240294665964168e-07,8.3344283278359011e-08,4.8169374188854549e-05,1.33265352036365e-09,1.0826040376153768e-10,6.543094647264548e-12
2.198261443151346e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30812305318566158,0.11158348692094684,0.0099753736305724615,2.8658183818429342e-13,2.5114719859861627e-06,0.0034116302840163479,0.0017721037045606519,3.1838905673066342e-10,4.1076774363866989e-10,9.8269204492291532e-07,1.1694632032592395e-16,2.8035503846084744e-07,1.3104346125430182e-12,3.2001467141770743e-12,5.3471812288131065e-13,6.5929302337885776e-16,1.2650379872240776e-10,1.0116346816337226e-12,0.0053130259466118487,0.023917648457360531,4.0464718000566779e-08,3.8362566736202661e-08,0.00016479246428251939,9.1085454501620533e-12,6.7430425060723735e-08,1.7232880305172127e-07,8.4124440118431155e-08,4.8638963553057063e-05,1.3454597054122224e-09,1.1037619557604441e-10,6.6334515561900763e-12
2.2114846201802393e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30804819089329266,0.11156816492779817,0.0099288081066919564,2.9306562089121768e-13,2.5614575158492726e-06,0.003445459913185699,0.0017894476079667115,3.2277031126672485e-10,4.1442709658963198e-10,9.8693223490026438e-07,1.2001711509479458e-16,2.8162595984135446e-07,1.3276795591037897e-12,3.2575525131508217e-12,5.4321091941118014e-13,6.7196192789398339e-16,1.2718680189831513e-10,1.0334000193932497e-12,0.0053109986756455438,0.023993384524717366,4.0585358604954283e-08,3.8652527768033381e-08,0.00016547377783558318,9.1695147833664304e-12,6.7696610398270526e-08,1.7225491937185241e-07,8.4906454357673981e-08,4.9109745928110465e-05,1.3582978919429689e-09,1.1251877700651981e-10,6.7244294969477229e-12
2.2247077972091327e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30797384964213126,0.11155278897613616,0.0098824823437251765,2.9964782037709405e-13,2.6120936864197465e-06,0.0034793828917641647,0.0018068386859073843,3.2717833301441315e-10,4.1808446680557455e-10,9.9114537822305786e-07,1.2314144532428068e-16,2.8289404494145236e-07,1.3449731854203844e-12,3.315560317237722e-12,5.5177566490109894e-13,6.8479631659968801e-16,1.2786707825563761e-10,1.0554503157638898e-12,0.0053089782152829076,0.024068593243343366,4.0705048831990074e-08,3.8942320430610462e-08,0.00016615340563812898,9.23049725887172e-12,6.7961983231869805e-08,1.7218129394152755e-07,8.5690309609728002e-08,4.9581710745965539e-05,1.3711677992141152e-09,1.1468827845544457e-10,6.8160275551206589e-12
2.237930974238026e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30790002609648975,0.11153735950567925,0.0098363948530676946,3.0632914740423669e-13,2.6633838829789121e-06,0.0035133984196967579,0.001824276537288672,3.3161299556252444e-10,4.2173969508407874e-10,9.9533160539426293e-07,1.2631968151711499e-16,2.8415930678022661e-07,1.3623139643220906e-12,3.3741710317792404e-12,5.6041232453040583e-13,6.9779727097268435e-16,1.2854464239187796e-10,1.0777863613962419e-12,0.0053069645267770013,0.024143277988180143,4.0823794856148381e-08,3.9231937211118853e-08,0.00016683135767236237,9.2914922613051418e-12,6.8226547927446328e-08,1.7210792510323268e-07,8.6475989634001355e-08,5.0054847532585934e-05,1.3840691489819254e-09,1.1688482918505349e-10,6.9082448048176946e-12
2.2511541512669195e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30782671694716945,0.1115218769528622,0.0097905441580183935,3.1311031069113154e-13,2.7153314627171096e-06,0.0035475057029021343,0.0018417607640111853,3.3607417193805241e-10,4.2539262473003082e-10,9.9949104668228678e-07,1.2955218911075297e-16,2.8542175825823292e-07,1.3797003773397174e-12,3.4333855270789081e-12,5.6912086093664802e-13,7.1096587008832801e-16,1.2921950884087833e-10,1.1004089218128397e-12,0.0053049575716702154,0.024217442107395931,4.0941602806126016e-08,3.9521370702922903e-08,0.00016750764382218364,9.3524991819891991e-12,6.8490308813096366e-08,1.7203481121996561e-07,8.7263478334072592e-08,5.0529145906904983e-05,1.397001665473416e-09,1.1910855731339462e-10,7.0010803089687697e-12
2.264377328295813e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30775391891119247,0.11150634175086542,0.009744928793657558,3.199920168964456e-13,2.767939754632093e-06,0.003581703953219426,0.0018592909709433704,3.4056173462719087e-10,4.2904310152576396e-10,1.0036238321034626e-06,1.3283932844089639e-16,2.8668141215948017e-07,1.3971309148905962e-12,3.4932046386680666e-12,5.7790123425635582e-13,7.2430319057588914e-16,1.2989169207004963e-10,1.1233187375532675e-12,0.0053029573117915037,0.024291088922656242,4.1058478765170392e-08,3.981061360524872e-08,0.00016818227387464002,9.4135174189451997e-12,6.8753270179502567e-08,1.719619506747646e-07,8.8052759755996017e-08,5.1004595579796007e-05,1.4099650753571966e-09,1.2135958981605575e-10,7.0945331195548965e-12
2.2776005053247063e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30768162873153698,0.11149075432964439,0.0096995473067264994,3.2697497060341964e-13,2.8212120594323362e-06,0.0036159923883556599,0.001876866765895015,3.4507555559595671e-10,4.3269097370147769e-10,1.0077300914054292e-06,1.3618145470687717e-16,2.8793828115336048e-07,1.4146040764558679e-12,3.5536291675721427e-12,5.8675340216523728e-13,7.3781030657438118e-16,1.3056120647779666e-10,1.1465165243222627e-12,0.0053009637092536581,0.024364221729391261,4.1174428771496163e-08,4.0099658721031382e-08,0.00016885525752134107,9.4745463766370928e-12,6.9015436280439658e-08,1.7188934187025595e-07,8.884381808678104e-08,5.148118635305849e-05,1.4229591077174782e-09,1.2363805252288029e-10,7.1886022777532715e-12
2.2908236823535997e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30760984317687518,0.11147511511595856,0.00965439825550868,3.3405987430463678e-13,2.8751516494421655e-06,0.0036503702318337493,0.0018944877595910568,3.4961550631046188e-10,4.363360919059367e-10,1.0118099540513866e-06,1.3957891793887127e-16,2.891923777965293e-07,1.4321183707502451e-12,3.6146598805765276e-12,5.9567731991783282e-13,7.514882896890491e-16,1.3122806639111941e-10,1.1700029731406841e-12,0.0052989767264506127,0.024436843797059841,4.1289458818797535e-08,4.0388498955004162e-08,0.00016952660435985437,9.5355854659802501e-12,6.9276811333439954e-08,1.7181698322824843e-07,8.96366376528885e-08,5.1958908118416517e-05,1.4359834940284207e-09,1.2594407011230307e-10,7.283286814254673e-12
2.304046859382493e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30753855904131489,0.1114594245333997,0.0096094802097123257,3.4124742838715831e-13,2.9297617685135808e-06,0.0036848367129410564,0.0019121535656456648,3.5418145775682318e-10,4.3997830917744931e-10,1.0158635492051761e-06,1.4303206296691903e-16,2.9044371453473452e-07,1.4496723158844284e-12,3.6762975104937229e-12,6.046729403866214e-13,7.6533820894852094e-16,1.3189228606339749e-10,1.1937787504992201e-12,0.0052969963260547752,0.024508958369410316,4.1403574856528228e-08,4.0677127314036703e-08,0.00017019632389505171,9.5966341044293309e-12,6.9537399520131885e-08,1.7174487318925823e-07,9.0431202918563506e-08,5.243775085652912e-05,1.4490379681254191e-09,1.2827776611575755e-10,7.3785857494957534e-12
2.3172700364113865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30746777314414431,0.11144368300242061,0.009564791750354483,3.4853833111802132e-13,2.9850456319439791e-06,0.003719391066678505,0.0019298638005366068,3.5877328046070349e-10,4.436174809151244e-10,1.0198910057171356e-06,1.4654122939172219e-16,2.9169230370460063e-07,1.4672644395203689e-12,3.7385427564311704e-12,6.1374021410054742e-13,7.7936113076245497e-16,1.3255387967234604e-10,1.2178444985147152e-12,0.0052950224710143897,0.024580568664738098,4.1516782790264002e-08,4.0965536905040624e-08,0.00017086442554045011,9.6576917156054012e-12,6.9797204986643272e-08,1.7167301021216552e-07,9.122749848437417e-08,5.291770463601552e-05,1.4621222661801104e-09,1.3063926291569421e-10,7.4744980937275894e-12
2.33049321344028e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30739748232957959,0.11142789094036273,0.0095203314696465421,3.5593327863008868e-13,3.0410064263935459e-06,0.0037540325337102561,0.0019476180835798942,3.6339084450652355e-10,4.4725346485041003e-10,1.0238924521107286e-06,1.5010675155719166e-16,2.9293815753536449e-07,1.4848932790195436e-12,3.8013962840578141e-12,6.228790892830445e-13,7.9355811887984933e-16,1.3321286131811403e-10,1.2422008350890017e-12,0.0052930551245509334,0.024651677876140039,4.1629088482291828e-08,4.1253720932310296e-08,0.00017153091861949897,9.7187577293211988e-12,7.005623184436607e-08,1.7160139277374008e-07,9.2025509085813648e-08,5.3398759612493131e-05,1.4752361266765809e-09,1.3302868173637359e-10,7.5710228473738456e-12
2.3437163904691733e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3073276834665164,0.11141204876148392,0.0094760979708811612,3.6343296490824547e-13,3.0976473098094088e-06,0.0037887603603139171,0.0019654160369046978,3.6803401955633732e-10,4.5088612101891101e-10,1.0278680165698854e-06,1.5372895852471856e-16,2.9418128815056944e-07,1.5025573815844285e-12,3.8648587258719528e-12,6.320895118895393e-13,8.0793023434807002e-16,1.338692450215404e-10,1.2668483540701271e-12,0.0052910942501565488,0.024722289171765822,4.1740497751845871e-08,4.1541672698691283e-08,0.00017219581236687243,9.7798315818347232e-12,7.0314484170227099e-08,1.7153001936840678e-07,9.2825219591651309e-08,5.3880906027626573e-05,1.4883792903829328e-09,1.3544614265153369e-10,7.6681590012872769e-12
2.3569395674980667e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30725837344828327,0.11139615687698595,0.0094320898683205832,3.7103808177593587e-13,3.1549714113579545e-06,0.003823573798331298,0.0019832572854285354,3.7270267486833729e-10,4.5451531173248651e-10,1.0318178269270198e-06,1.5740817404914147e-16,2.9542170756971307e-07,1.5202553043933375e-12,3.9289306814702919e-12,6.413714256443802e-13,8.2247853547227788e-16,1.3452304472256655e-10,1.2917876254158517e-12,0.0052891398115914971,0.02479240569506614,4.1851016375362188e-08,4.182938560386803e-08,0.00017285911592967952,9.8409127152790052e-12,7.0571966006928227e-08,1.71458888507556e-07,9.3626615002515729e-08,5.436413420819011e-05,1.5015515003270266e-09,1.3789176458560984e-10,7.765905536699541e-12
2.37016274452696e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30718954919239871,0.11138021569504139,0.0093883057870863314,3.7874931888203183e-13,3.2129818313538466e-06,0.0038584721051196781,0.0020011414568327228,3.773966793150561e-10,4.5814090155162706e-10,1.0357420106517209e-06,1.6114471655638155e-16,2.9665942770986104e-07,1.5379856147287863e-12,3.9936127178145974e-12,6.5072477207728141e-13,8.3720407777549826e-16,1.3517427427875698e-10,1.3170191953593234e-12,0.0052871917728816407,0.024862030565037916,4.1960650087193997e-08,4.2116853140388189e-08,0.00017352083836874536,9.9020005776646637e-12,7.0828681363833115e-08,1.7138799871981272e-07,9.4429680449619511e-08,5.4848434565142959e-05,1.5147525017748516e-09,1.4036566529818944e-10,7.8642614256263707e-12
2.3833859215558535e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30712120764033163,0.11136422562082059,0.0093447443630503002,3.8656736368802778e-13,3.2716816411948766e-06,0.0038934545435036468,0.0020190681815380977,3.8211590140126247e-10,4.6176275725811124e-10,1.0396406948400752e-06,1.6493889912272083e-16,2.978944603872082e-07,1.5557468900995632e-12,4.0589053694994136e-12,6.601494905593099e-13,8.521079139595419e-16,1.358229474639546e-10,1.3425435865768207e-12,0.0052852500983159648,0.024931166876466574,4.2069404579832659e-08,4.2404068895774726e-08,0.00017418098865971558,9.9630946234681253e-12,7.1084634217324355e-08,1.713173485495394e-07,9.5234401193122496e-08,5.533379759271592e-05,1.5279820422022529e-09,1.4286796139497781e-10,7.9632256312166412e-12
2.396609098584747e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30705334575726373,0.11134818705651781,0.0093014042427271102,3.9449290145555588e-13,3.33107388330943e-06,0.0039285203817273576,0.0020370370926809877,3.8686020928147794e-10,4.6538074782793924e-10,1.0435140062045608e-06,1.6879102945569329e-16,2.9912681731862235e-07,1.5735377183566507e-12,4.1248091390222187e-12,6.6964551833825713e-13,8.6719109386617416e-16,1.3646907796708536e-10,1.3683612983574501e-12,0.0052833147524441234,0.024999817700165274,4.2177285503957475e-08,4.2691026551837541e-08,0.00017483957569435824,1.0024194312737989e-11,7.1339828510530567e-08,1.7124693655860471e-07,9.6040762620734453e-08,5.5820213867508607e-05,1.5412398712710044e-09,1.4539876833604005e-10,8.0627971074871638e-12
2.4098322756136403e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30698596053185562,0.11133210040137792,0.0092582840831678514,4.02526615234216e-13,3.3911615710969347e-06,0.0039636688934074626,0.0020550478260894498,3.9162947077720783e-10,4.6899474440454576e-10,1.0473620710645342e-06,1.7270140987656397e-16,3.0035651012311705e-07,1.5913566978031633e-12,4.1913244970496739e-12,6.7921279057358736e-13,8.8245466443885091e-16,1.3711267939104103e-10,1.3944728067747191e-12,0.0052813857000740044,0.025067986083211341,4.2284298469333405e-08,4.2977719878613071e-08,0.00017549660828150823,1.0085299110952184e-11,7.1594268154837297e-08,1.7117676132202107e-07,9.6848750246588671e-08,5.6307674047601746e-05,1.5545257408097528e-09,1.479582004099704e-10,8.1629747998075665e-12
2.4230554526425337e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30691904897601502,0.11131596605172192,0.0092153825518550871,4.1066918584971005e-13,3.4519476888708745e-06,0.0039988993574862882,0.002073100020259754,3.9642355339391803e-10,4.7260462027228749e-10,1.0511850153372893e-06,1.7667033730436847e-16,3.0158355032334296e-07,1.6092024372984586e-12,4.2584518826842007e-12,6.888512403709314e-13,8.9789966968557022e-16,1.3775376525166395e-10,1.420878564859863e-12,0.0052794629062693412,0.025135675049179827,4.2390449045101082e-08,4.3264142737249981e-08,0.00017615209514853004,1.0146408490268284e-11,7.1847957029576192e-08,1.711068214356164e-07,9.7658349709609139e-08,5.6796168871676892e-05,1.5678394047858501e-09,1.5054637074664426e-10,8.2637576454009729e-12
2.436278629671427e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30685260812466908,0.1112997844009728,0.0091726983265991418,4.1892129189228062e-13,3.5134351918222885e-06,0.0040342110581859303,0.0020911933163331262,4.012423243376078e-10,4.7621025083020957e-10,1.0549829645295835e-06,1.8069810324148528e-16,3.0280794934695605e-07,1.6270735563565632e-12,4.3261917037352414e-12,6.9856079881605459e-13,9.1352715064176753e-16,1.3839234897689473e-10,1.4475790027768514e-12,0.0052775463363473347,0.025202887598374184,4.2495742759460166e-08,4.3550289081605767e-08,0.000176806044941843,1.020752192813209e-11,7.21008989828725e-08,1.7103711549970642e-07,9.8469546772109206e-08,5.7285689158151903e-05,1.5811806192811753e-09,1.5316339133944883e-10,8.3651445728341845e-12
2.448179488997431e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30679321137853804,0.11128518079571269,0.0091344672359990799,4.2644239916523584e-13,3.5693760477637519e-06,0.0040660604587541612,0.0021075121304426929,4.0560021672384352e-10,4.7945158729331592e-10,1.058379851403035e-06,1.8437363606175547e-16,3.0390765963174539e-07,1.6431781307232936e-12,4.3876814870093278e-12,7.0736014075164144e-13,9.2774875822534771e-16,1.3896494603054595e-10,1.4718616854008736e-12,0.0052758267163742706,0.025262974017485236,4.2589779022912438e-08,4.3807579441267947e-08,0.00017739329264034729,1.026252706414812e-11,7.2327911277196686e-08,1.7097457905496713e-07,9.9200978407163949e-08,5.7727126661328925e-05,1.593211068114518e-09,1.5554346845203347e-10,8.4569084053263869e-12
2.458890262390835e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30674007649533641,0.11127200529683488,0.0091002080562353534,4.3328812914554922e-13,3.6202123358058037e-06,0.004094780262328338,0.0021222270683379889,4.0953924528136374e-10,4.8236569249028068e-10,1.0614199010109072e-06,1.8772273171272248e-16,3.0489558436908942e-07,1.6576880562982342e-12,4.4434469051983639e-12,7.1532870189502302e-13,9.4067592125138315e-16,1.3947856775118877e-10,1.4939206956448425e-12,0.0052742833242934665,0.025316725695493991,4.2673825326900345e-08,4.4038941591315652e-08,0.00017792076212083978,1.0312033830780026e-11,7.2531709988039257e-08,1.709184565029497e-07,9.9860355082209444e-08,5.8125118852329979e-05,1.6040572401381859e-09,1.5770566097653781e-10,8.5399128092227441e-12
2.4685299584448983e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30669251474919657,0.11126012139782315,0.009069494733653951,4.3951174684889258e-13,3.6663628153406695e-06,0.0041206725935291049,0.0021354930362684158,4.1309801966317637e-10,4.8498582387272323e-10,1.0641421120136751e-06,1.9077034794187467e-16,3.0578325196770641e-07,1.6707591783600563e-12,4.4939798654856544e-12,7.2254018728327108e-13,9.524142890477408e-16,1.3993944365287973e-10,1.5139396953215502e-12,0.0052728977112918912,0.025364839404905536,4.2748994541791548e-08,4.4247003547813579e-08,0.00017839463520455133,1.0356591426294369e-11,7.2714715536620305e-08,1.7086807539097119e-07,1.0045466919377713e-07,5.848387347017894e-05,1.613833888470617e-09,1.5966798359532125e-10,8.6149540073339514e-12
