Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
2.4438752465297935e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31563947334671011,0.085770912714791619,4.1276116708716641e-06,0.00013608657320617133,0.00047872466487149237,0.055825011218131271,0.02857823348958647,1.2191133492576555e-08,8.878734023337699e-11,8.9226879508817984e-07,2.3896387191163422e-17,1.0702656790558898e-06,9.8419622990172519e-15,2.4490321409488564e-10,3.9485041593752523e-11,8.1368222587863544e-13,2.4350688755162994e-10,1.0475779081161419e-11,0.0041820981276955767,0.016304266943398444,2.1481366841736943e-08,9.6605201212533588e-08,0.000623651092096099,6.9401912339882807e-11,1.9659466313791734e-07,1.3602575673291926e-07,1.3411528140167256e-06,0.00081623835385286026,2.2227212694990165e-08,3.9069051805123213e-10,2.0653196856478062e-08,1.3594327091016416e-10
2.444599381130597e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31564459509795922,0.085766008459633142,4.1165251247559807e-06,0.00013611338641751733,0.00047881657431661566,0.055834881150937134,0.028583282224417503,1.2192451736521062e-08,8.8853351173927633e-11,8.9207886949494931e-07,2.3907512125091748e-17,1.0703640780272987e-06,9.8438831456965527e-15,2.4493553366864913e-10,3.9495648673844967e-11,8.1405945467132596e-13,2.434715160749464e-10,1.0482132847210111e-11,0.0041819267611232719,0.016299094601504301,2.1473650967771911e-08,9.6582918760582692e-08,0.00062371522917034443,6.9410960048119689e-11,1.9660537701697255e-07,1.3602139096026916e-07,1.3414106352893796e-06,0.00081639593113729707,2.2231500171814492e-08,3.9079946932454267e-10,2.0657482913934358e-08,1.3593941102937083e-10
2.4460476503322036e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31565483320711768,0.085756205155268689,4.0944402143281733e-06,0.00013616694203789548,0.0004790001918634529,0.055854610676199686,0.028593374399703386,1.2195085629283162e-08,8.8985439507916366e-11,8.9169927428945729e-07,2.3929761034380847e-17,1.0705607516504338e-06,9.8477222724121554e-15,2.4500009261117786e-10,3.9516854773979693e-11,8.1481393682809921e-13,2.4340077428312749e-10,1.0494844048839477e-11,0.0041815841872070436,0.016288755378931305,2.1458229563444764e-08,9.6538359414685023e-08,0.00062384342759141942,6.9429044401443705e-11,1.9662678728355397e-07,1.360126649134238e-07,1.3419260305121477e-06,0.00081671093458581055,2.2240071009776963e-08,3.9101729475570302e-10,2.0666046397963924e-08,1.3593165069316737e-10
2.4474959195338103e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31566506412919421,0.085746408787342271,4.0724723674608094e-06,0.0001362204032836042,0.00047918354110351692,0.055874326423936922,0.028603459520752331,1.2197716066106412e-08,8.9117616406963457e-11,8.9132002010934066e-07,2.3952008659976486e-17,1.0707572596717232e-06,9.8515579797220897e-15,2.4506454471885988e-10,3.9538050130145359e-11,8.1556845153360905e-13,2.433300340916973e-10,1.0507560139438343e-11,0.0041812418254677164,0.016278423433863605,2.1442821939010235e-08,9.64938075110682e-08,0.00062397152512936021,6.9447114018164154e-11,1.9664817426065215e-07,1.3600394619375502e-07,1.3424410961653371e-06,0.0008170257366586775,2.2248636363385928e-08,3.9123501738274577e-10,2.0674598379536616e-08,1.3592383633112068e-10
2.448944188735417e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31567528786903493,0.08573661935006005,4.0506209723064532e-06,0.00013627377018885178,0.00047936662221822291,0.055894028405667782,0.028613537593477026,1.2200343052059904e-08,8.9249881824498135e-11,8.9094110661568776e-07,2.3974254995171607e-17,1.0709536022801892e-06,9.8553902709659603e-15,2.4512889011777183e-10,3.9559234745665137e-11,8.163229985325191e-13,2.4325929556245486e-10,1.0520281114522783e-11,0.0041808996757523023,0.016268098761362062,2.1427428080584049e-08,9.6449263087542754e-08,0.00062409952188814764,6.9465168915378431e-11,1.9666953798727472e-07,1.3599523479635438e-07,1.3429558324813872e-06,0.00081734033749762355,2.2257196236512985e-08,3.9145263722554193e-10,2.0683138865123511e-08,1.3591596803149395e-10
2.4503924579370238e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31568550443148702,0.085726836837633366,4.0288854201634847e-06,0.00013632704278797111,0.00047954943538908591,0.055913716632900491,0.028623608623784678,1.2202966592204345e-08,8.9382235713925741e-11,8.9056253346980177e-07,2.3996500033278575e-17,1.0711497796645641e-06,9.8592191494806395e-15,2.4519312893387115e-10,3.9580408623868675e-11,8.1707757756995666e-13,2.4318855875698283e-10,1.0533006969613233e-11,0.0041805577379079696,0.016257781356486443,2.1412047974292959e-08,9.6404726181782727e-08,0.00062422741797162247,6.9483209110162208e-11,1.9669087850235621e-07,1.359865307163175e-07,1.3434702396925946e-06,0.00081765473724428658,2.2265750633027329e-08,3.9167015430405063e-10,2.0691667861203038e-08,1.3590804588242304e-10
2.4518407271386305e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3156957138213991,0.08571706124427883,4.0072651054595777e-06,0.00013638022111541948,0.00047973198079771958,0.055933391117132553,0.028633672617576971,1.2205586691592056e-08,8.9514678028627902e-11,8.9018430033320262e-07,2.4018743767629138e-17,1.0713457920132892e-06,9.8630446186002714e-15,2.4525726129299536e-10,3.9601571768092083e-11,8.1783218839151239e-13,2.4311782373664836e-10,1.0545737700234496e-11,0.0041802160117820411,0.016247471214295386,2.1396681606274685e-08,9.6360196831326105e-08,0.00062435521348348539,6.9501234619571495e-11,1.9671219584476482e-07,1.3597783394874867e-07,1.3439843180311145e-06,0.00081796893604021829,2.2274299556795822e-08,3.9188756863831814e-10,2.0700185374261004e-08,1.3590006997191669e-10
2.4532889963402372e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31570591604362075,0.085707292564218288,3.985759425735918e-06,0.00013643330520577817,0.00047991425862583588,0.055953051869850751,0.028643729580750087,1.220820335526701e-08,8.9647208721962488e-11,8.8980640686762674e-07,2.4040986191574369e-17,1.0715416395145172e-06,9.8668666816562615e-15,2.4532128732086291e-10,3.9622724181677921e-11,8.1858683074323872e-13,2.4304709056260376e-10,1.0558473301915725e-11,0.0041798744972220084,0.016237168329846469,2.1381328962677902e-08,9.6315675073575187e-08,0.00062448290852729657,6.9519245460642323e-11,1.9673349005330171e-07,1.3596914448876018e-07,1.3444980677289571e-06,0.00081828293402688257,2.2282843011682885e-08,3.9210488024847683e-10,2.070869141079045e-08,1.3589204038785674e-10
2.4561855347434507e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31572629900439653,0.085687775920892509,3.943089576872149e-06,0.00013653919081416796,0.00048027801226784575,0.055992332226639289,0.028663822438796008,1.2213426395612793e-08,8.9912535057843124e-11,8.8905163759758195e-07,2.4085467081749513e-17,1.0719328407256482e-06,9.8745006028892619e-15,2.4544902088510341e-10,3.9664996830339231e-11,8.2009620902372525e-13,2.4290562999692337e-10,1.0583959100596531e-11,0.0041791921021903664,0.016216584314400224,2.1350664793398787e-08,9.6226654485124589e-08,0.00062473799762430835,6.9555223205812041e-11,1.9677600922362612e-07,1.3595178747200998e-07,1.3455245821299434e-06,0.00081891032813783467,2.2299913530258679e-08,3.9253919537743342e-10,2.0725669080272184e-08,1.3587582054997051e-10
2.459082073146664e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31574665335263313,0.085668286861534937,3.9008711155837003e-06,0.00013664469989225158,0.00048064069777072852,0.056031557794946688,0.028683887244981918,1.221863575342675e-08,9.0178214347962025e-11,8.8829822295793342e-07,2.4129942650997451e-17,1.0723233847974099e-06,9.8821209397761066e-15,2.4557633062994724e-10,3.9707226596721101e-11,8.2160571038906105e-13,2.4276417754489269e-10,1.0609464329976024e-11,0.0041785105515960838,0.016196029270588146,2.13200553558659e-08,9.6137664712953623e-08,0.00062499268608835214,6.9591142481557697e-11,1.9681843632238889e-07,1.3593445962711575e-07,1.3465497847487821e-06,0.00081953692070712235,2.2316962219622638e-08,3.9297309985370705e-10,2.0742600921736695e-08,1.3585938706929028e-10
2.4619786115498776e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31576697912716484,0.08564882534010794,3.8590993327057137e-06,0.00013674983272109493,0.00048100231659160039,0.05607072866628271,0.028703924046279427,1.2223831468761073e-08,9.044424621834184e-11,8.8754616025047561e-07,2.4174412846817977e-17,1.0727132732246614e-06,9.8897277188693504e-15,2.4570321755683543e-10,3.9749413507793236e-11,8.2311533282424149e-13,2.4262273368807358e-10,1.0634988954444113e-11,0.0041778298442247137,0.01617550315883548,2.128950053966679e-08,9.6048706051443085e-08,0.00062524697474289782,6.9627003423445961e-11,1.968607716575774e-07,1.3591716091524727e-07,1.3475736774364051e-06,0.00082016271286333351,2.233398911060446e-08,3.9340659384145328e-10,2.0759486987385953e-08,1.3584274064432582e-10
2.464875149953091e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31578727636684217,0.085629391310657138,3.8177695674073919e-06,0.00013685458958370567,0.00048136287018905031,0.056109844931986529,0.028723932889572416,1.2229013581535518e-08,9.0710630294636737e-11,8.8679544678055761e-07,2.4218877617015822e-17,1.073102507497685e-06,9.8973209666775674e-15,2.4582968266529287e-10,3.9791557590625756e-11,8.2462507432159e-13,2.4248129890466323e-10,1.0660532938460135e-11,0.0041771499788643106,0.016155005939553175,2.1259000234566735e-08,9.5959778792844354e-08,0.00062550086440919914,6.9662806166723965e-11,1.9690301553611082e-07,1.3589989129769531e-07,1.3485962620414522e-06,0.00082078770573366119,2.2350994233995602e-08,3.9383967750618629e-10,2.0776327329534157e-08,1.3582588197157802e-10
2.4677716883563045e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31580754511052955,0.085609984727311475,3.7768772067061611e-06,0.00013695897076501944,0.0004817223600231096,0.05614890668322696,0.028743913821657096,1.2234182131537866e-08,9.0977366202135758e-11,8.8604607985710982e-07,2.4263336909699195e-17,1.0734910891022048e-06,9.9049007096652946e-15,2.4595572695292858e-10,3.983365887238828e-11,8.2613493288073251e-13,2.4233987366951816e-10,1.0686096246552745e-11,0.004176470954305421,0.01613453757313885,2.1228554330509504e-08,9.5870883227293984e-08,0.00062575435590629907,6.9698550846320362e-11,1.969451682638443e-07,1.358826507358702e-07,1.3496175404102579e-06,0.00082141190044390355,2.2367977620549167e-08,3.9427235101476708e-10,2.079312200060613e-08,1.3580881174554602e-10
2.470668226759518e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31582778539710527,0.085590605544282841,3.7364176849851634e-06,0.0001370629765518865,0.0004820807875552219,0.056187914011002725,0.028763866889242196,1.2239337158424355e-08,9.1244453565766173e-11,8.8529805679267054e-07,2.4307790673278329e-17,1.073879019519404e-06,9.9124669742529713e-15,2.4608135141543394e-10,3.9875717380348947e-11,8.2764490650857432e-13,2.421984584541773e-10,1.0711678843319795e-11,0.0041757927693410564,0.016114098019977659,2.1198162717617822e-08,9.5782019642826227e-08,0.00062600745005103966,6.9734237596845913e-11,1.9698723014557334e-07,1.3586543919130171e-07,1.3506375143868571e-06,0.00082203529811846073,2.2384939300979922e-08,3.9470461453539511e-10,2.0809871053136006e-08,1.3579153065873388e-10
2.4735647651627314e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31584799726546037,0.085571253715866366,3.6963864835154188e-06,0.00013716660723305841,0.00048243815424821269,0.056226867006142621,0.028783792138949025,1.2244478701720118e-08,9.1511892010096731e-11,8.8455137490341005e-07,2.4352238856464099e-17,1.0742663002259443e-06,9.9200197868168514e-15,2.4620655704658202e-10,3.9917733141873514e-11,8.291549932192753e-13,2.4205705372688601e-10,1.0737280693428212e-11,0.0041751154227666915,0.016093687240443195,2.1167825286194028e-08,9.5693188325387074e-08,0.00062626014765806742,6.9769866552594359e-11,1.9702920148503851e-07,1.3584825662563827e-07,1.3516561858129772e-06,0.00082265789988033319,2.2401879305964188e-08,3.951364682375977e-10,2.0826574539765702e-08,1.3577403940165773e-10
2.476461303565945e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31586818075449724,0.085551929196439946,3.6567791299834352e-06,0.00013726986309917473,0.00048279446156626024,0.056265765759305808,0.028803689617311619,1.2249606800819649e-08,9.1779681159340908e-11,8.8380603150915868e-07,2.4396681408266577e-17,1.0746529326939788e-06,9.9275591736889543e-15,2.4633134483822649e-10,3.9959706184424469e-11,8.3066519103422699e-13,2.4191565995261861e-10,1.0762901761613905e-11,0.0041744389133802628,0.016073305194898399,2.1137541926720596e-08,9.5604389558847108e-08,0.00062651244953984076,6.9805437847543148e-11,1.9707108258492936e-07,1.3583110300064604e-07,1.3526735565280357e-06,0.00082327970685112007,2.2418797666139805e-08,3.9556791229221959e-10,2.0843232513243558e-08,1.3575633866285263e-10
2.4793578419691584e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31588833590312976,0.085532631940464413,3.6175911980238486e-06,0.00013737274444274977,0.00048314971097486545,0.056304610360982062,0.028823559370776831,1.2254721494987223e-08,9.2047820637360294e-11,8.8306202393342888e-07,2.4441118277993602e-17,1.0750389183911768e-06,9.9350851611570187e-15,2.4645571578030127e-10,4.0001636535560148e-11,8.321754979820284e-13,2.4177427759310281e-10,1.0788542012681626e-11,0.0041737632399821379,0.016052951843696397,2.1107312529860744e-08,9.5515623625014827e-08,0.0006267643565066388,6.9840951615353992e-11,1.9711287374688863e-07,1.3581397827820879e-07,1.3536896283691394e-06,0.00082390072015101968,2.2435694412106121e-08,3.959989468714135e-10,2.0859845026422908e-08,1.357384291288795e-10
2.4822543803723718e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31590846275028173,0.085513361902483417,3.5788183067564784e-06,0.00013747525155815961,0.00048350390394082322,0.056343400901491938,0.028843401445704492,1.2259822823357347e-08,9.2316310067667704e-11,8.8231934950344102e-07,2.4485549415249401e-17,1.0754242587807359e-06,9.9425977754644433e-15,2.4657967086081928e-10,4.0043524222933819e-11,8.336859120984628e-13,2.4163290710684095e-10,1.0814201411504869e-11,0.0041730884013751173,0.016032627147181386,2.1077136986458896e-08,9.5426890803649663e-08,0.00062701586936656699,6.987640798937417e-11,1.9715457527151746e-07,1.3579688242032711e-07,1.3547044031710804e-06,0.00082452094089882405,2.2452569574423907e-08,3.9642957214863058e-10,2.0876412132260701e-08,1.3572031148433209e-10
2.4851509187755853e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31592856133488617,0.085494119037123117,3.5404561203276775e-06,0.00013757738474162867,0.00048385704193219304,0.056382137470987102,0.028863215888367485,1.2264910824935187e-08,9.2585149073430476e-11,8.8157800555014663e-07,2.4529974769933182e-17,1.0758089553214002e-06,9.9500970428102186e-15,2.4670321106587181e-10,4.0085369274292803e-11,8.3519643142647278e-13,2.4149154894913402e-10,1.0839879923025739e-11,0.0041724143963644241,0.016012331065689465,2.1047015187541242e-08,9.5338191372474858e-08,0.00062726698892556451,6.9911807102636374e-11,1.9719618745837795e-07,1.3577981538911723e-07,1.3557178827663328e-06,0.00082514037021192029,2.2469423183615316e-08,3.9685978829860995e-10,2.0892933883816073e-08,1.3570198641184336e-10
2.4880474571787987e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31594863169588416,0.085474903299092353,3.5025003474561899e-06,0.000137679144291217,0.00048420912641827069,0.056420820159450491,0.0288830027449519,1.2269985538597022e-08,9.2854337277473701e-11,8.8083798940825215e-07,2.4574394292237714e-17,1.0761930094674801e-06,9.9575829893488717e-15,2.468263373796284e-10,4.0127171717477584e-11,8.3670705401613867e-13,2.413502035721037e-10,1.0865577512254858e-11,0.0041717412237576787,0.015992063559549529,2.1016947024316296e-08,9.5249525607190665e-08,0.00062751771598741157,6.994714908786022e-11,1.9723771060599875e-07,1.3576277714681115e-07,1.3567300689850505e-06,0.00082575900920628755,2.2486255270163844e-08,3.9728959549736937e-10,2.0909410334248999e-08,1.3568345459209299e-10
2.4909439955820122e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31596867387222505,0.08545571464318244,3.4649467409836168e-06,0.00013778053050680732,0.00048456015886955915,0.05645944905669658,0.028902762061557116,1.2275047003090664e-08,9.312387430228342e-11,8.8009929841624199e-07,2.461880793264798e-17,1.0765764226688657e-06,9.9650556411904237e-15,2.4694905078433536e-10,4.0168931580420912e-11,8.3821777792465363e-13,2.4120887142471481e-10,1.0891294144271238e-11,0.0041710688823649086,0.015971824589084031,2.0986932388175334e-08,9.5160893781486755e-08,0.00062776805135373768,6.9982434077452846e-11,1.9727914501187937e-07,1.3574576765575592e-07,1.3577409636550646e-06,0.00082637685899649587,2.2503065864514285e-08,3.9771899392219505e-10,2.0925841536818936e-08,1.3566471670381348e-10
2.4938405339852257e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31598868790286438,0.085436553024266934,3.4277910974293689e-06,0.0001378815436900918,0.00048491014075774082,0.056498024252371659,0.02892249388419597,1.2280095257035904e-08,9.339375977000981e-11,8.7936192991640078e-07,2.4663215641939762e-17,1.0769591963710494e-06,9.9725150244003425e-15,2.4707135226031613e-10,4.0210648891147027e-11,8.3972860121630032e-13,2.4106755295279746e-10,1.0917029784222151e-11,0.0041703973709985203,0.015951614114609859,2.0956971170692883e-08,9.5072296167055339e-08,0.000628017995824027,7.0017662203509193e-11,1.9732049097249282e-07,1.3572878687841234e-07,1.3587505686018818e-06,0.00082699392069570635,2.251985499707271e-08,3.9814798375163317e-10,2.094222754488345e-08,1.3564577342379743e-10
2.496737072388439e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3160086738267639,0.085417418397301839,3.3910292565499713e-06,0.00013798218414455942,0.00048525907355564913,0.056536545835954029,0.028942198258794832,1.2285130338924948e-08,9.3663993302470392e-11,8.7862588125483559e-07,2.4707617371178262e-17,1.0773413320151359e-06,9.9799611649994923e-15,2.4719324278597001e-10,4.0252323677770707e-11,8.4123952196242839e-13,2.4092624859906945e-10,1.0942784397323036e-11,0.0041697266884732995,0.01593143209643914,2.0927063263627298e-08,9.4983733033603514e-08,0.00062826755019562621,7.0052833597813374e-11,1.9736174878329171e-07,1.3571183477735527e-07,1.3597588856486813e-06,0.00082761019541566661,2.253662269820638e-08,3.9857656516547933e-10,2.095856841189684e-08,1.35626625426904e-10
2.4996336107916526e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31602863168289042,0.08539831071732519,3.3546571009026661e-06,0.00013808245217548318,0.00048560695873724066,0.056575013896754255,0.028961875231193753,1.2290152287122841e-08,9.3934574521153173e-11,8.7789114978149808e-07,2.4752013071716766e-17,1.0777228310378655e-06,9.9873940889640797e-15,2.4731472333777224e-10,4.0293955968496406e-11,8.4275053824143093e-13,2.4078495880315774e-10,1.0968557948857376e-11,0.004169056833606387,0.01591127849488003,2.0897208558921091e-08,9.4895204648865846e-08,0.00062851671526375163,7.0087948391838964e-11,1.9740291873871102e-07,1.3569491131527251e-07,1.3607659166163105e-06,0.00082822568426671136,2.2553368998243739e-08,3.9900473834476862e-10,2.0974864191408856e-08,1.3560727338606552e-10
2.502530149194866e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31604856151021499,0.085379229939457194,3.3186705554133238e-06,0.00013818234808990747,0.00048595379777756782,0.056613428523915425,0.028981524847146597,1.2295161139867906e-08,9.4205503047219772e-11,8.7715773285020522e-07,2.4796402695195257e-17,1.0781036948716286e-06,9.9948138222256004e-15,2.4743579489027347e-10,4.0335545791617488e-11,8.4426164813872025e-13,2.4064368400162033e-10,1.0994350404176567e-11,0.0041683878052172912,0.015891153270237501,2.0867406948701469e-08,9.4806711278617082e-08,0.00062876549182149606,7.012300671674991e-11,1.9744400113217291e-07,1.356780164549642e-07,1.3617716633232873e-06,0.00082884038835776095,2.2570093927474372e-08,3.9943250347176808e-10,2.0991114937063311e-08,1.3558771797229439e-10
2.5054266875980795e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31606846334771255,0.08536017601890003,3.2830655869486357e-06,0.00013828187219663528,0.0004862995921527513,0.05665178980641343,0.029001147152321112,1.230015693527217e-08,9.4476778501508678e-11,8.7642562781866114e-07,2.4840786193539035e-17,1.0784839249444816e-06,1.0002220390670828e-14,2.4755645841609944e-10,4.0377093175515314e-11,8.457728497467066e-13,2.4050242462796766e-10,1.1020161728699822e-11,0.0041677196021278548,0.015871056382814167,2.0837658325280773e-08,9.4718253186684307e-08,0.00062901388065983639,7.0158008703401351e-11,1.9748499625609052e-07,1.3566115015934238e-07,1.3627761275857917e-06,0.00082945430879632041,2.258679751614896e-08,3.9985986072996569e-10,2.100732070259681e-08,1.3556795985468964e-10
2.508323226001293e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31608833723436064,0.085341148910937678,3.2478382038925472e-06,0.00013838102480621551,0.00048664434333995282,0.056690097833057104,0.029020742192299134,1.230513971132181e-08,9.4748400504538236e-11,8.7569483204847668e-07,2.4885163518957415e-17,1.0788635226801649e-06,1.0009613820141738e-14,2.4767671488595063e-10,4.0418598148658398e-11,8.4728414116477379e-13,2.4036118111268455e-10,1.1045991887914036e-11,0.0041670522231622553,0.015850987792911019,2.0807962581156883e-08,9.4629830634959283e-08,0.00062926188256763951,7.0192954482340277e-11,1.9752590440187265e-07,1.3564431239143067e-07,1.3637793112176707e-06,0.00083006744668847677,2.2603479794479256e-08,4.0028681030406128e-10,2.1023481541837421e-08,1.3554799970044362e-10
2.5112197644045064e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31610818320913875,0.085322148570936007,3.2129844557268636e-06,0.00013847980623093054,0.00048698805281734831,0.056728352692488576,0.029040310012576634,1.2310109505877546e-08,9.5020368676509836e-11,8.7496534290518975e-07,2.4929534623942352e-17,1.0792424894981194e-06,1.0016994136435481e-14,2.4779656526860226e-10,4.0460060739601603e-11,8.4879552049925649e-13,2.4021995388325068e-10,1.107184084737369e-11,0.004166385667146992,0.015830947460828221,2.0778319609013663e-08,9.4541443883410754e-08,0.00062950949833167008,7.0227844183806003e-11,1.9756672585992653e-07,1.3562750311436281e-07,1.3647812160304293e-06,0.00083067980313889878,2.2620140792638012e-08,4.0071335237995774e-10,2.1039597508703367e-08,1.355278381748482e-10
2.51411630280772e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31612800131102781,0.085303174954342406,3.1785004326159814e-06,0.00013857821678478385,0.00048733072206410101,0.056766554473183475,0.029059850658563893,1.2315066356675113e-08,9.5292682637310969e-11,8.7423715775828585e-07,2.4973899461267089e-17,1.0796208268135033e-06,1.002436136530434e-14,2.4791601053090361e-10,4.0501480976985306e-11,8.5030698586341722e-13,2.4007874336416189e-10,1.1097708572700708e-11,0.004165719932910877,0.015810935346865826,2.0748729301721317e-08,9.4453093190096427e-08,0.00062975672873659698,7.0262677937731414e-11,1.9760746091966333e-07,1.3561072229138313e-07,1.365781843833232e-06,0.00083129137925083598,2.2636780540758985e-08,4.0113948714475164e-10,2.1055668657201733e-08,1.3550747594130184e-10
2.5170128412109333e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31614779157900941,0.085284228016685976,3.1443822649957359e-06,0.00013867625678348747,0.00048767235256033534,0.056804703263451203,0.029079364175585591,1.2320010301325662e-08,9.5565342006518402e-11,8.7351027398121628e-07,2.5018257983984849e-17,1.0799985360372083e-06,1.0031715532455709e-14,2.480350516377784e-10,4.054285888953461e-11,8.5181853537742432e-13,2.3993754997695149e-10,1.1123595029584364e-11,0.0041650550192850258,0.015790951411324583,2.0719191552336884e-08,9.4364778811175303e-08,0.00063000357456500101,7.0297455873743453e-11,1.9764810986950187e-07,1.3559396988584557e-07,1.3667811964329026e-06,0.00083190217612611719,2.2653399068936897e-08,4.0156521478672427e-10,2.1071695041427224e-08,1.3548691366131584e-10
2.5199093796141468e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31616755405206459,0.08526530771357721,3.1106261231663051e-06,0.00013877392654444961,0.0004880129457871101,0.056842799151435128,0.029098850608880986,1.232494137731618e-08,9.5838346403401138e-11,8.7278468895141798e-07,2.5062610145427499e-17,1.0803756185758752e-06,1.0039056663552032e-14,2.4815368955222461e-10,4.0584194506058431e-11,8.5333016716832824e-13,2.3979637414021035e-10,1.1149500183781149e-11,0.0041643909251028455,0.015770995614506643,2.0689706254104538e-08,9.4276501000919343e-08,0.00063025003659738046,7.0332178121163498e-11,1.9768867299687143e-07,1.3557724586121242e-07,1.3677792756339175e-06,0.00083251219486514896,2.2669996407227391e-08,4.0199053549533186e-10,2.1087676715560817e-08,1.3546615199452101e-10
2.5228059180173602e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31618728876917396,0.085246414000708037,3.0772282168891494e-06,0.00013887122638676233,0.00048835250322639258,0.056880842225112901,0.029118310003603962,1.2329859622009933e-08,9.6111695446923547e-11,8.7206040005033155e-07,2.5106955899204226e-17,1.080752075831913e-06,1.0046384784210781e-14,2.4827192523531428e-10,4.0625487855448798e-11,8.5484187937003869e-13,2.396552162696079e-10,1.1175424001114668e-11,0.0041637276492000278,0.015751067916716273,2.0660273300456025e-08,9.4188260011725649e-08,0.00063049611561215931,7.0366844809008914e-11,1.9772915058821777e-07,1.3556055018105524e-07,1.3687760832384081e-06,0.00083312143656691471,2.268657258564699e-08,4.0241544946119765e-10,2.1103613733868595e-08,1.3544519159867401e-10
2.5257024564205737e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31620699576931582,0.085227546833851531,3.0441847949879192e-06,0.00013896815663118941,0.00048869102636103312,0.056918832572296678,0.029137742404823232,1.233476507264688e-08,9.63853887557484e-11,8.7133740466341989e-07,2.515129519920022e-17,1.0811279092035122e-06,1.0053699920004432e-14,2.4838975964619358e-10,4.0666738966680006e-11,8.5635367012330357e-13,2.3951407677791258e-10,1.1201366447475502e-11,0.0041630651904145336,0.015731168278260616,2.0630892585010951e-08,9.4100056094128039e-08,0.00063074181238569266,7.0401456065992971e-11,1.9776954292900521e-07,1.3554388280905287e-07,1.3697716210461551e-06,0.00083372990232897419,2.2703127634173074e-08,4.028399568761016e-10,2.1119506150700378e-08,1.3542403312966369e-10
2.528598994823787e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31622667509146696,0.085208706168862045,3.0114921449533298e-06,0.00013906471760015407,0.00048902851667473866,0.056956770280633368,0.029157147857522409,1.2339657766344087e-08,9.6659425948239907e-11,8.7061570018018611e-07,2.5195627999575368e-17,1.0815031200846625e-06,1.0061002096460415e-14,2.4850719374208278e-10,4.0707947868807758e-11,8.5786553757568461e-13,2.3937295607501168e-10,1.1227327488821116e-11,0.0041624035475865866,0.015711296659450379,2.0601564001577233e-08,9.4011889496808874e-08,0.000630987127692275,7.0436012020525818e-11,1.9780985030372148e-07,1.3552724370899154e-07,1.370765890854591e-06,0.00083433759324746189,2.271966158274387e-08,4.0326405793297269e-10,2.1135354020488613e-08,1.354026772415178e-10
