Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),CH2X(27),HX(19),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57),CH3OX(56),CH2OX(181),CHOX(183),CH3OX(55),C2H6X(49)
0.0013803100541718398,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1806830588714729,0.066030684532997763,0.03430774871295679,0.031648468974126764,0.058140509420348159,3.031517786506092e-13,7.2197116856201154e-09,7.1498979092562806e-10,2.2523809928659229e-27,9.0761961513665285e-11,1.1541442574535695e-19,2.7687089273558003e-18,5.2961077509412874e-15,1.8790604388560895e-05,2.3608048986605524e-27,6.7859554696427533e-25,5.0672983072549192e-10,6.2507451500700179e-15,0.0022845441942657492,0.0047297875566225502,7.5793160547166097e-10,8.2374519056630523e-07,2.729995609103838e-15,3.7496622512597485e-09,6.4386035997474071e-12,5.7338324388420306e-09,0.0051800293321862109,2.3414174330595906e-06,1.1979140604355177e-07,8.6144647477199465e-12,4.668600725314966e-16,2.2690585959583257e-06,9.5875635728613028e-12,1.917888971615026e-11,1.268221502730255e-05,8.3929405600303152e-08,3.1450647275555739e-12
0.0013857631832483734,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1806832350436926,0.065951165841549697,0.034148822659650628,0.031730612709452988,0.058291465184246341,3.0319921466806766e-13,7.1963801597751787e-09,7.1630039339413844e-10,2.2511406634004075e-27,9.0682155630725735e-11,1.1653420603115464e-19,2.7740981968817654e-18,5.3198640108748054e-15,1.8826365314971178e-05,2.3563493391278374e-27,6.7877661378641627e-25,5.0689555444867091e-10,6.3124174998283184e-15,0.0022817951994037939,0.0047188184062511651,7.5703450443433588e-10,8.2385650109099689e-07,2.7215720189530575e-15,3.7499627787232158e-09,6.4336575917062797e-12,5.7293579315954741e-09,0.0051934829827471564,2.3338533228246659e-06,1.2009799467639453e-07,8.5866342422222891e-12,4.6538919211943378e-16,2.2733797844400553e-06,9.6281575092974691e-12,1.9260122798573969e-11,1.277320828541237e-05,8.4088599021217666e-08,3.1508328395544083e-12
0.001391216312324907,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068343336788931,0.065871893046119956,0.0339904005658948,0.031812501950954419,0.058441953306499123,3.0324841679931454e-13,7.1731846862900092e-09,7.176029242490328e-10,2.249885290756625e-27,9.060174857893742e-11,1.1765799501440681e-19,2.7794714282969589e-18,5.3435275009919965e-15,1.8861770924033288e-05,2.3519107123335489e-27,6.7895261403666131e-25,5.0705646519325852e-10,6.3743653346347404e-15,0.0022790549862160029,0.0047078591557776486,7.561396587519357e-10,8.2396046447738027e-07,2.7131731070841012e-15,3.7502746639850925e-09,6.4287528648016786e-12,5.7249038063007016e-09,0.0052068956357645734,2.3263336028478666e-06,1.2040364880794419e-07,8.5589670680953196e-12,4.6392826961446262e-16,2.2776583513512519e-06,9.6687405773702891e-12,1.9341334402922709e-11,1.2864373879731215e-05,8.4245929571429304e-08,3.1565658445752084e-12
0.0013966694414014407,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068365378980533,0.065792865415016957,0.033832480936625955,0.031894137458158098,0.05859197517582429,3.0329939255837139e-13,7.1501239854880758e-09,7.1889741833651244e-10,2.2486150718091802e-27,9.0520746652994282e-11,1.1878575681612328e-19,2.7848285075442616e-18,5.3670976298371204e-15,1.8896822331586601e-05,2.3474887893028071e-27,6.791235896537876e-25,5.0721258447083021e-10,6.4365875730624688e-15,0.0022763235277225105,0.0046969097614258009,7.5524706171302827e-10,8.2405711900318862e-07,2.7047987701308053e-15,3.750597949910667e-09,6.4238894422455017e-12,5.7204700574706447e-09,0.0052202674181839395,2.3188578548485362e-06,1.2070837133730371e-07,8.5314616862321222e-12,4.6247721614466891e-16,2.2818944321795793e-06,9.7093131145599965e-12,1.9422525204216685e-11,1.2955710117047276e-05,8.4401400279424004e-08,3.1622638969396488e-12
0.0014021225704779743,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068389625554898,0.065714082219683181,0.033675062283273403,0.03197551998731947,0.058741532174982007,3.0335214949838033e-13,7.1271967943579745e-09,7.2018391034774614e-10,2.2473302015279005e-27,9.0439156072608199e-11,1.1991745546598962e-19,2.7901693227083386e-18,5.3905738152871569e-15,1.8931520657016482e-05,2.3430833454830161e-27,6.7928958218451649e-25,5.0736393356402402e-10,6.4990831268654124e-15,0.0022736007970658822,0.0046859701794863817,7.5435670659978072e-10,8.2414650252104554e-07,2.6964489050637692e-15,3.7509326795127157e-09,6.4190673479220715e-12,5.7160566798651099e-09,0.0052335984563845845,2.3114256659936241e-06,1.2101216515057005e-07,8.504116577571818e-12,4.6103594399620323e-16,2.2860881628098923e-06,9.7498754645742756e-12,1.9503695889932784e-11,1.3047215309614276e-05,8.4555014211777602e-08,3.1679271502617774e-12
0.001407575699554508,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068416071159293,0.065635542734684429,0.033518143123736438,0.032056650291434098,0.058890625680795672,3.0340669521288681e-13,7.1044018662687767e-09,7.2146243481944446e-10,2.2460308730009654e-27,9.0356982983420957e-11,1.2105305490597141e-19,2.7954937640006593e-18,5.4139554844713221e-15,1.8965867023108083e-05,2.3386941606613676e-27,6.7945063278831562e-25,5.0751053352906509e-10,6.561850901086176e-15,0.0022708867675106494,0.0046750403663165839,7.5346858668814627e-10,8.2422865246329647e-07,2.6881234091900822e-15,3.7512788959579476e-09,6.4142866064056372e-12,5.7116636684952759e-09,0.0052468888761818995,2.3040366288047035e-06,1.2131503312088657e-07,8.4769302427573613e-12,4.5960436659439687e-16,2.290239679506899e-06,9.7904279773365752e-12,1.9584847159981366e-11,1.3138887775165812e-05,8.4706774472417624e-08,3.173555757450852e-12
0.0014130288286310416,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068444710477405,0.065557246237699207,0.033361721982362071,0.032137529120248955,0.059039257064172297,3.0346303733711064e-13,7.0817379706911192e-09,7.2273302613443331e-10,2.2447172774576971e-27,9.0274233457901063e-11,1.2219251899387836e-19,2.8008017237446272e-18,5.4372420736908715e-15,1.8999862555902614e-05,2.3343210188840232e-27,6.7960678224212662e-25,5.0765240519824186e-10,6.6248897941631246e-15,0.0022681814124428505,0.0046641202783394191,7.5258269524804087e-10,8.2430360584674669e-07,2.6798221801529994e-15,3.7516366425736976e-09,6.4095472429781962e-12,5.7072910186283013e-09,0.0052601388028295695,2.2966903410668669e-06,1.2161697810849409e-07,8.4499012018003183e-12,4.5818239848525063e-16,2.2943491188981352e-06,9.8309710089775542e-12,1.9665979726689083e-11,1.3230725836928991e-05,8.4856684201895645e-08,3.1791498707142066e-12
0.0014184819577075752,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068475538229145,0.065479192009507803,0.033205797389922471,0.032218157220273949,0.059187427690123182,3.0352118354932136e-13,7.059203892924198e-09,7.2399571852222544e-10,2.2433896042910297e-27,9.0190913496225512e-11,1.2333581150688806e-19,2.8060930963609831e-18,5.4604330283391706e-15,1.9033508384555948e-05,2.3299637083767563e-27,6.7975807094501727e-25,5.0778956918232949e-10,6.6881986980365003e-15,0.0022654847053695474,0.0046532098720430924,7.5169902554350998e-10,8.243713992773078e-07,2.6715451159315716e-15,3.7520059628550192e-09,6.4048492836477271e-12,5.7029387257919193e-09,0.0052733483610217409,2.2893864057395387e-06,1.2191800296078206e-07,8.4230279937526457e-12,4.5676995531727999e-16,2.2984166179571946e-06,9.8715049218296083e-12,1.9747094314788082e-11,1.3322727823637415e-05,8.5004746576667473e-08,3.1847096415600681e-12
0.0014239350867841088,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068508549170592,0.06540137933398163,0.033050367883592668,0.032298535334793425,0.059335138917784337,3.0358114157211373e-13,7.0367984338283856e-09,7.2525054605959034e-10,2.2420480410796467e-27,9.0107029027148336e-11,1.2448289614503001e-19,2.811367778352962e-18,5.4835278028220653e-15,1.9066805641199529e-05,2.3256220214673561e-27,6.7990453892276263e-25,5.079220458729831e-10,6.7517764982536143e-15,0.0022627966199183724,0.0046423091039804586,7.5081757083288798e-10,8.2443206895458767e-07,2.6632921148402639e-15,3.7523869004710524e-09,6.4001927551654061e-12,5.6986067857788899e-09,0.0052865176748952275,2.2821244308691346e-06,1.2221811051234039e-07,8.3963091763852683e-12,4.5536695382377151e-16,2.3024423139872527e-06,9.912030084417903e-12,1.9828191661398238e-11,1.3414892069543486e-05,8.5150964808382537e-08,3.1902352208003867e-12
0.0014293882158606425,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1806854373809389,0.065323807498072511,0.032895432006928196,0.032378664203877437,0.059482392100437043,3.0364291917367114e-13,7.0145204095635558e-09,7.2649754267112566e-10,2.2406927736098027e-27,9.0022585908854735e-11,1.2563373653462999e-19,2.8166256682915518e-18,5.5065258604785206e-15,1.9099755460803606e-05,2.3212957545096401e-27,6.8004622583235548e-25,5.0804985544508334e-10,6.8156220740731268e-15,0.0022601171298370615,0.0046314179307684082,7.4993832436895568e-10,8.2448565067637978e-07,2.65506307552854e-15,3.7527794992716168e-09,6.3955776850431883e-12,5.6942951946515736e-09,0.0052996468680317028,2.2749040295035824e-06,1.2251730358500976e-07,8.3697433258735372e-12,4.5397331180540487e-16,2.3064263446048704e-06,9.9525468714545418e-12,1.990927251601536e-11,1.3507216914430121e-05,8.5295342143183131e-08,3.1957267585536646e-12
0.0014348413449371761,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068581099827119,0.065246475791801969,0.032740988309842872,0.032458544564393246,0.059629188585528195,3.0370652416915204e-13,6.9923686513324092e-09,7.2773674212982368e-10,2.2393239858968409e-27,8.9937589929801427e-11,1.2678829623171451e-19,2.8218666668010983e-18,5.5294266735015715e-15,1.9132358981042719e-05,2.3169847078087559e-27,6.8018317096644627e-25,5.0817301785903223e-10,6.8797342985683889e-15,0.0022574462089929872,0.0046205363090872148,7.4906127939907977e-10,8.2453217984307736e-07,2.646857896980385e-15,3.7531838032943523e-09,6.391004101571974e-12,5.6900039487465199e-09,0.0053127360634598695,2.2677248196084655e-06,1.2281558498793289e-07,8.3433290364886489e-12,4.5258894811317322e-16,2.3103688477240553e-06,9.993055663836892e-12,1.9990337640508044e-11,1.359970070362179e-05,8.5437881861010863e-08,3.2011844042477514e-12
0.0014402944740137097,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068620629234239,0.065169383508250578,0.032587035348586507,0.032538177150016598,0.059775529714690731,3.0377196442196688e-13,6.9703420051295492e-09,7.2896817805763814e-10,2.2379418602063936e-27,8.9852046809543322e-11,1.2794653872537625e-19,2.8270906765446098e-18,5.5522297228595671e-15,1.916461734216338e-05,2.3126886855481663e-27,6.8031541325771563e-25,5.0829155286302005e-10,6.9441120387298854e-15,0.0022547838313727066,0.0046096641956799751,7.4818642916535149e-10,8.2457169146202367e-07,2.6386764785138349e-15,3.7535998567710125e-09,6.3864720338385742e-12,5.6857330446788544e-09,0.0053257853836576434,2.2605864239850637e-06,1.2311295751760505e-07,8.3170649202960061e-12,4.5121378263172419e-16,2.3142699615406033e-06,1.0033556848641351e-11,2.0071387809105379e-11,1.369234178799494e-05,8.5578587274920225e-08,3.2066083066226584e-12
0.0014457476030902434,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068662321214921,0.065092529943547223,0.032433571685722751,0.032617562691243107,0.059921416823764007,3.038392478450209e-13,6.9484393314953392e-09,7.3019188392605141e-10,2.2365465770752946e-27,8.976596219954843e-11,1.2910842744109976e-19,2.8322976022091426e-18,5.5749344982177234e-15,1.9196531686853904e-05,2.3084074957181966e-27,6.8044299128318049e-25,5.0840547999524984e-10,7.008754155566747e-15,0.0022521299710814902,0.0045988015473519914,7.4731376690471984e-10,8.2460422015177874e-07,2.6305187197804606e-15,3.7540277041338887e-09,6.3819815117429943e-12,5.6814824793468267e-09,0.0053387949505543045,2.253488470189923e-06,1.2340942395792458e-07,8.2909496068592822e-12,4.4984773626300991e-16,2.3181298245166808e-06,1.007405081911948e-11,2.0152423808389046e-11,1.3785138523987846e-05,8.5717461730403502e-08,3.2119986137333389e-12
0.001451200732166777,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068706170704518,0.065015914396858623,0.032280595890107039,0.032696701915399501,0.060066851242813996,3.0390838240212798e-13,6.9266595052748625e-09,7.3140789305663665e-10,2.2351383153321899e-27,8.9679341683998009e-11,1.3027392574404846e-19,2.837487350491652e-18,5.5975404978599747e-15,1.9228103160116476e-05,2.3041409500456368e-27,6.8056594326843316e-25,5.0851481858611155e-10,7.073659504207373e-15,0.0022494846023428726,0.0045879483209700879,7.4644328584910939e-10,8.2462980014630261e-07,2.6223845207648079e-15,3.7544673900231225e-09,6.3775325660167415e-12,5.6772522499364249e-09,0.0053517648855326673,2.2464305904561264e-06,1.2370498708024307e-07,8.264981742950682e-12,4.4849073091023266e-16,2.321948575365689e-06,1.0114537974700956e-11,2.0233446437299399e-11,1.3878089273609811e-05,8.58545086047219e-08,3.2173554729524761e-12
0.0014566538612433106,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068752172673933,0.064939536170378592,0.032128106536864494,0.032775595546654948,0.06021183429615367,3.0397937610930067e-13,6.9050014153818545e-09,7.3261623862162138e-10,2.233717252117864e-27,8.9592190780574628e-11,1.3144299694231252e-19,2.8426598300844795e-18,5.6200472286111591e-15,1.9259332909141216e-05,2.2998888639250823e-27,6.8068430709181804e-25,5.0861958776032865e-10,7.1388269339991255e-15,0.0022468476994981969,0.0045771044734620406,7.4557497922553622e-10,8.2464846529908602e-07,2.6142737817838341e-15,3.7549189592929442e-09,6.3731252282395979e-12,5.6730423539257214e-09,0.005364695309431242,2.2394124216161688e-06,1.2399964964341575e-07,8.2391599922671168e-12,4.4714268946216796e-16,2.3257263530373633e-06,1.0155018720990112e-11,2.0314456507128846e-11,1.397119240444981e-05,8.5989731306243261e-08,3.2226790309732614e-12
0.0014621069903198443,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.180688003221295,0.064863394569317487,0.031976102207367893,0.032854244306032253,0.060356367302363073,3.0405223703595171e-13,6.8834639645673464e-09,7.3381695364444819e-10,2.2322835629052816e-27,8.9504514941239328e-11,1.3261560429011826e-19,2.8478149516608193e-18,5.6424542057595137e-15,1.929022208318239e-05,2.2956510563516297e-27,6.8079812028854345e-25,5.087198064390719e-10,7.2042552886071344e-15,0.0022442192370061499,0.0045662699618159702,7.4470884025621982e-10,8.2466024908720747e-07,2.6061864034863062e-15,3.7553824570178176e-09,6.3687595308564478e-12,5.6688527890893467e-09,0.0053775863425463474,2.2324336050263637e-06,1.2429341439385103e-07,8.2134830351520571e-12,4.4580353577779843e-16,2.3294632967031239e-06,1.0195493469762914e-11,2.0395454841515538e-11,1.4064446289684558e-05,8.6123133273791134e-08,3.2279694338121442e-12
0.001467560119396378,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068850614112941,0.064787488901891704,0.031824581489215756,0.032932648911419136,0.060500451574309548,3.0412697330634659e-13,6.8620460691928959e-09,7.3501007100033446e-10,2.2308374215193503e-27,8.9416319552993944e-11,1.3379171099099868e-19,2.8529526278608645e-18,5.6647609529794764e-15,1.9320771833436629e-05,2.2914273498546186e-27,6.8090742005473242e-25,5.0881549334201469e-10,7.269943406112212e-15,0.0022415991894423211,0.0045554447430795958,7.4384486215867921e-10,8.2466518461529356e-07,2.5981222868521579e-15,3.7558579285000192e-09,6.3644355071959617e-12,5.6646835535032222e-09,0.0053904381046342856,2.2254937864927714e-06,1.245862840655608e-07,8.1879495683229216e-12,4.4447319467119737e-16,2.333159545741682e-06,1.0235962638975504e-11,2.0476442276460551e-11,1.4157849308085975e-05,8.6254717976000178e-08,3.2332268268115947e-12
0.0014730132484729115,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068903043701212,0.06471181847931308,0.031673542976210556,0.033010810077579326,0.060644088419167824,3.0420359310094429e-13,6.840746659008442e-09,7.3619562341682951e-10,2.2293790001564158e-27,8.9327609938632937e-11,1.3497128020092594e-19,2.8580727732775817e-18,5.6869670022548468e-15,1.9350983312923182e-05,2.2872175704328855e-27,6.8101224325141401e-25,5.0890666698936708e-10,7.335890119107849e-15,0.0022389875314987409,0.0045446287743596703,7.4298303814582694e-10,8.2466330461944345e-07,2.5900813331918368e-15,3.7563454192760123e-09,6.3601531914874156e-12,5.6605346455488534e-09,0.0054032507149134401,2.2185926161986065e-06,1.2487826138020928e-07,8.1625583046039654e-12,4.4315159189675745e-16,2.3368152397248685e-06,1.0276426652764405e-11,2.0557419660328758e-11,1.4251399844028128e-05,8.6384488910675851e-08,3.2384513546428454e-12
0.0014784663775494452,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18068957606006453,0.064636382615778434,0.031522985268336717,0.033088728516163818,0.060787279138440065,3.0428210465750839e-13,6.8195646769347289e-09,7.3737364347437167e-10,2.2279084694034858e-27,8.9238391357484172e-11,1.3615427503140561e-19,2.8631753044420995e-18,5.7090718938022551e-15,1.938085767636609e-05,2.2830215474914911e-27,6.811126264084518e-25,5.0899334570388699e-10,7.4020942547963425e-15,0.0022363842379834399,0.0045338220128214061,7.4212336142606299e-10,8.2465464147109391e-07,2.5820634441456528e-15,3.7568449751219636e-09,6.3559126188766287e-12,5.6564060639176992e-09,0.0054160242920664268,2.2117297486331693e-06,1.2516934904716327e-07,8.1373079726647316e-12,4.418386541347707e-16,2.3404305184037184e-06,1.0316885941441841e-11,2.0638387853839234e-11,1.4345096287493602e-05,8.6512449604166686e-08,3.2436431613086235e-12
0.0014839195066259788,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069014296175862,0.0645611806284591,0.031372906971738994,0.033166404935721878,0.060930025027975822,3.0436251627260837e-13,6.7984990788497761e-09,7.385441636068421e-10,2.2264259982571881e-27,8.9148669006136205e-11,1.3734065855253302e-19,2.868260139810248e-18,5.731075175994977e-15,1.9410396080078368e-05,2.2788391137793179e-27,6.8120860572841763e-25,5.0907554761282064e-10,7.4685546350840162e-15,0.0022337892838199956,0.0045230244156876454,7.4126582520334837e-10,8.2463922718075737e-07,2.5740685216830181e-15,3.7573566420617839e-09,6.3517138254453156e-12,5.6522978076160535e-09,0.005428758954242178,2.2049048425220644e-06,1.2545954976354037e-07,8.1121973167633e-12,4.4053430897716423e-16,2.3440055216947719e-06,1.0357340941510954e-11,2.0719347730095453e-11,1.4438937034079345e-05,8.6638603610744386e-08,3.2488023901458711e-12
0.0014893726357025124,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069073109391637,0.06448621183749037,0.031223306698700822,0.033243840041712241,0.06107232737799205,3.0444483630308276e-13,6.7775488333795415e-09,7.3970721610211831e-10,2.2249317541424805e-27,8.9058448019154889e-11,1.3853039379601163e-19,2.873327199748767e-18,5.7529764052870717e-15,1.9439599681848055e-05,2.274670105327801e-27,6.8130021709040563e-25,5.0915329064983063e-10,7.5352700766755838e-15,0.0022312026440470833,0.0045122359402382734,7.4041042267727463e-10,8.2461709340176443e-07,2.5660964681017359e-15,3.7578804663739778e-09,6.347556848228488e-12,5.6482098759694191e-09,0.0054414548190580923,2.1981175607588178e-06,1.2574886621425904e-07,8.0872250964946126e-12,4.3923848491356061e-16,2.3475403896666194e-06,1.0397792095672808e-11,2.0800300174600166e-11,1.4532920485001956e-05,8.6762954511982937e-08,3.2539291838284708e-12
0.001494825764779046,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069134040870849,0.064411475565961274,0.031074183067622524,0.033321034536514083,0.061214187473092888,3.0452907316699178e-13,6.7567129216935726e-09,7.4086283310262415e-10,2.2234259029311004e-27,8.8967733469790476e-11,1.3972344375813439e-19,2.8783764065204441e-18,5.7747751461378905e-15,1.9468469640826161e-05,2.2705143613917175e-27,6.8138749605379074e-25,5.0922659255690825e-10,7.6022393911675989e-15,0.0022286242938180404,0.0045014565438097317,7.3955714704314705e-10,8.2458827143392781e-07,2.558147186027291e-15,3.7584164945960192e-09,6.3434417252287232e-12,5.6441422686265628e-09,0.005454112003602081,2.1913675703381154e-06,1.2603730107208627e-07,8.0623900865447675e-12,4.3795111131777833e-16,2.3510352625266553e-06,1.0438239852815159e-11,2.0881246085232682e-11,1.4627045047102471e-05,8.6885505916153118e-08,3.2590236843699236e-12
0.0015002788938555797,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1806919708586536,0.064336971139903942,0.030925534702999899,0.033397989119438108,0.061355606592289565,3.0461523534512493e-13,6.7359903373031152e-09,7.4201104660587997e-10,2.2219086089597643e-27,8.8876530370672332e-11,1.4091977140272713e-19,2.8834076842709697e-18,5.7964709709368969e-15,1.9497007117416431e-05,2.2663717243902118e-27,6.8147047786193127e-25,5.0929547088621688e-10,7.6694613851410644e-15,0.0022260542084004131,0.0044906861837941108,7.3870599149203411e-10,8.2455279222710899e-07,2.5502205784120097e-15,3.758964773532785e-09,6.3393684954362481e-12,5.6400949855646536e-09,0.0054667306244346962,2.1846545422898116e-06,1.2632485699768733e-07,8.037691076448296e-12,4.3667211843433101e-16,2.3544902806080642e-06,1.0478684668033927e-11,2.0962186372291071e-11,1.4721309132850652e-05,8.7006261457627892e-08,3.264086033126063e-12
0.0015111851520086472,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069329497581216,0.064188655142987341,0.030629658301453484,0.033551181331618676,0.061637126991169078,3.0479336989023514e-13,6.6948811849873277e-09,7.4428539038948033e-10,2.2188403425159027e-27,8.8692678274667818e-11,1.4332211144959706e-19,2.8934161586259029e-18,5.8395522011402783e-15,1.9553089270668481e-05,2.2581251563444919e-27,6.8162368942753274e-25,5.0942002608190074e-10,7.8046586133257614e-15,0.0022209387336380175,0.0044691724028443998,7.3701001338222589e-10,8.2446198416728166e-07,2.5344349999976452e-15,3.7600982721506553e-09,6.3313478764799797e-12,5.632061393861056e-09,0.0054918526385836783,2.1713380772218856e-06,1.2689734263464923e-07,7.9886962867830076e-12,4.3413900005758347e-16,2.361281314320704e-06,1.0559567324210484e-11,2.1124053779148604e-11,1.4910249553333291e-05,8.7242399616902777e-08,3.2741148374333898e-12
0.0015209714362194478,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1806945546152755,0.064056352609085945,0.030365770376483744,0.033687832122402853,0.061888248949386625,3.0495985320037144e-13,6.658369641492614e-09,7.4630128762069774e-10,2.216049807015298e-27,8.8526091463024431e-11,1.4548854301424409e-19,2.9023350866706248e-18,5.8778548461868158e-15,1.9602291814942564e-05,2.2507685540446867e-27,6.8174688145730129e-25,5.0951689994656502e-10,7.9268206590435523e-15,0.0022163764684738031,0.0044498982366646782,7.3549534758209726e-10,8.2435813566980874e-07,2.5203467007414178e-15,3.7611575566105755e-09,6.3242939564329491e-12,5.6249219889472894e-09,0.0055142646948792388,2.1595117436035514e-06,1.2740807277855014e-07,7.9451841019102906e-12,4.3189386685572398e-16,2.367240669919713e-06,1.063213871637746e-11,2.1269289061154065e-11,1.5080246842526885e-05,8.7448210499621124e-08,3.2830056969741718e-12
0.0015307577204302484,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069588160624198,0.063924786494339539,0.030103392154233032,0.033823720900652526,0.062137970175468793,3.0513267122989688e-13,6.6222080833069012e-09,7.4829382833498253e-10,2.2132248882635074e-27,8.8358005927885779e-11,1.4766495778387736e-19,2.9111951841450407e-18,5.9158197828582426e-15,1.9650441512785042e-05,2.243451868860281e-27,6.818567641071635e-25,5.0959978961613502e-10,8.0497778515759879e-15,0.0022118404446270818,0.0044306525181589465,7.3398740450690459e-10,8.2423330892811909e-07,2.506329944217565e-15,3.7622570319527149e-09,6.3173756085755965e-12,5.6178480565146667e-09,0.0055365543270114014,2.1477995494379791e-06,1.279160127275737e-07,7.9020918825949298e-12,4.2967468600649844e-16,2.3730738384421833e-06,1.0704707943529975e-11,2.1414520853178526e-11,1.5250669230325704e-05,8.7648294772536439e-08,3.2917951599863938e-12
0.001540544004641049,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069727568661542,0.063793953007309029,0.029842515899864027,0.033958851599881171,0.062386297864300361,3.0531187542122609e-13,6.5863911099922251e-09,7.5026319235801895e-10,2.2103664834514038e-27,8.8188448558602348e-11,1.4985114090349967e-19,2.9199960782408111e-18,5.9534448137716472e-15,1.9697545102265814e-05,2.2361742960080365e-27,6.8195353023195746e-25,5.0966878997617983e-10,8.1735231254004658e-15,0.0022073305231785673,0.0044114350029659261,7.3248614465601902e-10,8.2408767074941582e-07,2.4923841810940224e-15,3.7633969791400538e-09,6.3105930958700078e-12,5.6108396087700351e-09,0.0055587221900780222,2.1361997296453707e-06,1.2842117743309098e-07,7.8594131341418068e-12,4.2748108384587835e-16,2.3787816338749293e-06,1.0777277859560807e-11,2.155975486374832e-11,1.5421507742872083e-05,8.7842674299908449e-08,3.3004840202942289e-12
0.0015503302888518497,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18069873659783992,0.063663848386276686,0.029583133940092224,0.034093228122629236,0.062633239154292281,3.0549751797417592e-13,6.5509134345823575e-09,7.5220955805503382e-10,2.2074754752003791e-27,8.8017445666887126e-11,1.5204687740050826e-19,2.928737414616428e-18,5.9907278180047324e-15,1.9743609326375777e-05,2.2289350592842389e-27,6.8203736968225573e-25,5.0972399407889363e-10,8.2980493699630743e-15,0.0022028465663593969,0.0043922454472491391,7.3099152848758624e-10,8.2392138457369841e-07,2.4785088653608143e-15,3.7645776824231576e-09,6.3039466928779359e-12,5.6038966616821281e-09,0.0055807689338686177,2.1247105562492301e-06,1.2892358172469938e-07,7.8171414983850684e-12,4.2531269477403194e-16,2.3843648705570248e-06,1.084985138358447e-11,2.1704996931870518e-11,1.559275346486176e-05,8.8031371171722323e-08,3.3090730651080483e-12
0.0015601165730626503,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18070026408488526,0.063534468899058186,0.029325238662797209,0.034226854340663332,0.062878801127740136,3.056896518725512e-13,6.5157698804402958e-09,7.5413310234068726e-10,2.2045527318634815e-27,8.7845022998074791e-11,1.5425195223345882e-19,2.937418857157023e-18,6.0276667497563597e-15,1.9788640931259246e-05,2.2217334101473992e-27,6.821084693649116e-25,5.0976549317258109e-10,8.423349431259904e-15,0.0021983884375431956,0.0043730836076831103,7.2950351641858131e-10,8.2373461053099418e-07,2.4647034543120772e-15,3.7657994294759758e-09,6.2974366861034679e-12,5.5970192350702005e-09,0.0056026952029019942,2.1133303373490906e-06,1.2942324031109453e-07,7.7752707499091328e-12,4.2316916104576902e-16,2.3898243629714765e-06,1.0922431500320246e-11,2.1850253027800259e-11,1.5764397539544764e-05,8.8214407693638026e-08,3.3175630750726505e-12
0.001569902857273451,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18070185789623328,0.063405810842815449,0.029068822516636929,0.034359734095173872,0.063122990811180321,3.0588833091361377e-13,6.4809553782433674e-09,7.5603400068889541e-10,2.2015991078195487e-27,8.7671205742008678e-11,1.5646615033963719e-19,2.9460400877423084e-18,6.0642596370196375e-15,1.983264666449963e-05,2.2145686268364942e-27,6.8216701330204418e-25,5.0979337672985593e-10,8.5494161133900429e-15,0.0021939560012382091,0.0043539492414386982,7.2802206882454156e-10,8.2352750549623676e-07,2.4509674085270627e-15,3.7670625115415816e-09,6.29106337434992e-12,5.590207352694831e-09,0.0056245016364635698,2.1020574161357415e-06,1.299201677809345e-07,7.7337947924232375e-12,4.2105013256937187e-16,2.3951609255432865e-06,1.0995021260594356e-11,2.1995529254052139e-11,1.5936431168711609e-05,8.8391806377091418e-08,3.3259548243150419e-12
