Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CH4OX(60),CHOX(53),C2H4X(209),C2H4X(65)
4.627257053445042e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41839333699547754,0.068996432910968269,0.0091697303961275241,0.0,0.012054494043509565,0.070421983210286143,0.014823276776395522,6.1378699743459825e-05,1.6914363345805697e-10,0.0023266044651623122,1.1771883113611287e-10,0.00058784080673986465,5.3919655794932043e-09,0.00014812416074731736,1.5841805638583488e-09,8.2529889783385605e-11,0.00027662013012329006,4.7454897653991567e-05,0.004684241292030337,4.669056309781353e-07,0.0005780718844875934,6.3738768539519152e-07,8.3065350668663736e-07,0.0024410920714862477,0.024870480010141,5.3076169919150116e-09,0.0013323241301792547,3.5082226391022419e-08,7.5098198296928484e-05,5.1138280097978054e-07,8.8663825570595056e-08,4.3390782950040728e-08,1.550878224967061e-09,5.5844606231379731e-11,5.1153303646192662e-06,1.2652124912215275e-11
4.647403208496486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41830593852619669,0.068863953497566133,0.0091227493522617522,0.0,0.012098857352241069,0.070656411223293816,0.014875192133270104,6.1277983814396868e-05,1.7099992058771271e-10,0.0023247981764289581,1.17661839971536e-10,0.00058813981531435498,5.3940459373457868e-09,0.000147269351041402,1.5905372671773407e-09,8.2745732099302545e-11,0.00027516035125356577,4.7638981330245919e-05,0.00467425970151286,4.6295150074213352e-07,0.00057885744892444244,6.421989018402786e-07,8.3596274100865993e-07,0.0024528487085621119,0.024951132392807517,5.2763239194732612e-09,0.0013364825076303002,3.4906164689835823e-08,7.5389519506633451e-05,5.1315753293964374e-07,8.8950276140639744e-08,4.3533654543409547e-08,1.5416061700630848e-09,5.6112881798587748e-11,5.1342431770021762e-06,1.2698550976792063e-11
4.667549363547931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41821871894724622,0.06873187931351854,0.0090760024343134686,0.0,0.012143015656103314,0.070890143057258562,0.014926834574263633,6.1178589136125263e-05,1.7286408547922855e-10,0.0023230155496020135,1.1760729727640153e-10,0.00058843562083043903,5.3961865132953897e-09,0.00014641820706334444,1.596861721301159e-09,8.2959735409048955e-11,0.00027370654790651202,4.7822673561567968e-05,0.0046643114055490665,4.5903571339799577e-07,0.00057963876017496903,6.4702084447976203e-07,8.4127488814410154e-07,0.0024645946492620778,0.025031602002344517,5.2452618048874387e-09,0.0013406264311413283,3.4730747402549355e-08,7.5680221217543897e-05,5.1492300584300144e-07,8.9235029072796093e-08,4.3675682780949486e-08,1.5323768741944347e-09,5.6380249634421136e-11,5.1531068691558948e-06,1.2744857667531897e-11
4.687695518599375e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41813167800667461,0.06860020909208589,0.0090294888296875604,0.0,0.012186969424784137,0.071123180895838758,0.014978205169963241,6.1080511913976207e-05,1.747360665954053e-10,0.0023212565498142261,1.1755519986908026e-10,0.00058872825812251181,5.3983872463849676e-09,0.00014557077731419679,1.6031540014166626e-09,8.317191774180324e-11,0.00027225875685650135,4.8005978823428037e-05,0.0046543962865822977,4.5515786822749172e-07,0.00058041584968475694,6.5185339457756125e-07,8.4658985363922983e-07,0.0024763297976725914,0.025111889218346291,5.2144289635231273e-09,0.0013447559551288944,3.4555978903308415e-08,7.5970310512320493e-05,5.1667924713532586e-07,8.9518092157300077e-08,4.3816871461640523e-08,1.5231908085081445e-09,5.664670856098907e-11,5.171921976362202e-06,1.2791046297291055e-11
4.707841673650819e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41804481545652034,0.068468941568891897,0.0089832077191741126,0.0,0.012230719138699726,0.071355526916850542,0.015029304997567447,6.0983748217019411e-05,1.7661580231307194e-10,0.002319521139284529,1.1750554424338311e-10,0.0005890177617071128,5.4006480664648714e-09,0.00014472710806774023,1.6094141850235104e-09,8.3382297040892386e-11,0.00027081701299078647,4.818890157858921e-05,0.0046445142274191735,4.5131756855068821e-07,0.00058118874857484605,6.5669643376473838e-07,8.5190754361448862e-07,0.0024880540586868154,0.025191994415744292,5.1838237116950728e-09,0.0013488711338334749,3.4381863368746326e-08,7.625979445351719e-05,5.1842628467838925e-07,8.9799473210057412e-08,4.3957224399207137e-08,1.5140484205632762e-09,5.6912257498436165e-11,5.1906890320936083e-06,1.2837118174287163e-11
4.727987828702264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41795813105270396,0.068338075482021726,0.0089371582772279235,0.0,0.012274265288679583,0.071587183292129958,0.015080135140546897,6.0888293983021077e-05,1.7850323093021448e-10,0.0023178092773947705,1.1745832658134184e-10,0.00058930416578354663,5.4029688945238489e-09,0.00014388724342178217,1.6156423518632565e-09,8.3590891160902342e-11,0.00026938134935345639,4.8371446276541534e-05,0.0046346651112340901,4.4751442169847153e-07,0.0005819574876460297,6.6154984404018579e-07,8.5722786476024933e-07,0.0024997673379974087,0.02527191796491628,5.1534443671120401e-09,0.0013529720213170766,3.4208404782452364e-08,7.6548680082685601e-05,5.2016414673653302e-07,9.0079180070725147e-08,4.4096745421119942e-08,1.5049501348927278e-09,5.7176895462923165e-11,5.2094085679524554e-06,1.2883074601956656e-11
4.748133983753708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41787162455492222,0.068207609572115857,0.0088913396722414776,0.0,0.01231760837565753,0.07181815218740091,0.015130696688313721,6.0794145023285123e-05,1.8039829067298587e-10,0.0023161209207651075,1.1741354276563207e-10,0.0005895875042345863,5.405349643011673e-09,0.00014305122534873926,1.6218385838498371e-09,8.3797717864922335e-11,0.00026795179718864289,4.8553617352958021e-05,0.004624848821573521,4.4374803898487206e-07,0.00058272209738301629,6.6641350777130456e-07,8.6255072433271908e-07,0.0025114695420895327,0.025351660231792736,5.1232892493060213e-09,0.0013570586714609634,3.4035606939360175e-08,7.6836974419514106e-05,5.2189286196321206e-07,9.0357220600844962e-08,4.4235438367623853e-08,1.4958963535567847e-09,5.7440621564643316e-11,5.2280811136125153e-06,1.2928916878818296e-11
4.7682801388051526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41778529572654505,0.068077542582461084,0.0088457510668115188,0.0,0.012360748910368523,0.072048435762148727,0.015180990735899241,6.0701297027379919e-05,1.8230091970259817e-10,0.0023144560233281084,1.1737118839164773e-10,0.00058986781062725867,5.4077902161535904e-09,0.00014221909374550394,1.6280029650014315e-09,8.4002794821918727e-11,0.00026652838598298882,4.8735419229172028e-05,0.0046150652423600936,4.4001803567896415e-07,0.00058348260795860107,6.7128730769464182e-07,8.6787603014977772e-07,0.0025231605782338154,0.025431221577960871,5.0933566800462853e-09,0.0013611311379634859,3.3863473450059613e-08,7.7124684461000643e-05,5.2361245938780222e-07,9.0633602682025994e-08,4.4373307090791892e-08,1.4868874566883968e-09,5.7703435005868993e-11,5.2467071967630347e-06,1.2974646298342414e-11
4.788426293856597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41769914433451583,0.06794787325907739,0.0088003916179993352,0.0,0.012403687413051295,0.072278036169498933,0.015231018383639895,6.0609745567752361e-05,1.8421105612209968e-10,0.0023128145364015398,1.1733125877923486e-10,0.00059014511821370579,5.4102905102567212e-09,0.00014139088648259244,1.6341355813736755e-09,8.4206139604235404e-11,0.00026511114350738165,4.8916856311675306e-05,0.0046053142578964699,4.3632403097665904e-07,0.00058423904923768518,6.7617112691653958e-07,8.7320369058706806e-07,0.0025348403544796535,0.025510602360765959,5.0636449837385168e-09,0.0013651894743380185,3.3692007745030891e-08,7.7411817180658192e-05,5.2532296840267424e-07,9.090833421417677e-08,4.4510355453604219e-08,1.4779238030301865e-09,5.7965335079035734e-11,5.265287343055134e-06,1.3020264148825836e-11
4.808572448908041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41761317014925264,0.067818600350801658,0.0087552604775849672,0.0,0.012446424413156664,0.072506955556101579,0.015280780736871181,6.0519486104231399e-05,1.861286379830374e-10,0.0023111964087598916,1.1729374898409055e-10,0.00059041945993212181,5.4128504140085788e-09,0.0001405666394525728,1.6402365209942181e-09,8.4407769685216393e-11,0.00026370009585796318,4.9097932991636261e-05,0.0045955957528690276,4.3266564797203712e-07,0.00058499145078134539,6.8106484891371244e-07,8.7853361457387869e-07,0.0025465087796483366,0.025589802933410517,5.0341524878095965e-09,0.0013692337339109978,3.3521213078805482e-08,7.769837952775242e-05,5.2702441875052323e-07,9.1181423113784623e-08,4.464658732905176e-08,1.4690057304631749e-09,5.8226321164852293e-11,5.283822076050513e-06,1.3065771713272326e-11
4.828718603959486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41752737294455278,0.067689722609368105,0.0087103567923153009,0.0,0.012488960449061537,0.072735196062020641,0.015330278905629425,6.0430513988422132e-05,1.8805360329200673e-10,0.0023096015867046134,1.1725865380883512e-10,0.00059069086840775982,5.4154698087678044e-09,0.00013974638661777089,1.6463058737985841e-09,8.4607702436948333e-11,0.00026229526749641598,4.927865364443787e-05,0.004585909612351345,4.2904251362869924e-07,0.00058573984185069489,6.8596835753378583e-07,8.8386571158940697e-07,0.0025581657633266344,0.025668823645050902,5.0048775230781338e-09,0.0013732639698200576,3.3351092534049351e-08,7.7984378426570154e-05,5.2871684051195583e-07,9.1452877312241791e-08,4.4782006599263626e-08,1.4601335565272325e-09,5.8486392730450184e-11,5.3023119171724169e-06,1.3111170269278311e-11
4.84886475901093e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41744175249750004,0.067561238789485334,0.0086656797041463392,0.0,0.012531296067788428,0.07296275982062847,0.015379514004361283,6.0342824467992791e-05,1.8998589001708973e-10,0.0023080300141331035,1.1722596781376351e-10,0.0005909593759540119,5.4181485688472973e-09,0.00013893016005725288,1.65234373156736e-09,8.4805955128119252e-11,0.00026089668128953736,4.9459022629234778e-05,0.0045762557218075005,4.25454258750588e-07,0.000586484251410877,6.9088153699591144e-07,8.8919989165867148e-07,0.0025698112158600381,0.025747664840891957,4.9758184241113109e-09,0.0013772802350122684,3.3181649025574713e-08,7.8269820775718582e-05,5.3040026409332952e-07,9.1722704754217517e-08,4.4916617154658533e-08,1.4513075789332453e-09,5.8745549327555096e-11,5.3207573856587611e-06,1.3156461088923895e-11
4.8690109140623745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41735630858837325,0.067433147648910327,0.0086212283504796226,0.0,0.01257343182473049,0.07318964895850523,0.015428487151640731,6.0256412690856065e-05,1.9192543609418313e-10,0.0023064816326064338,1.1719568532728316e-10,0.0005912250145735479,5.4208865617898644e-09,0.00013811799001308423,1.6583501878646521e-09,8.5002544921990231e-11,0.00025950435854810492,4.9639044288529147e-05,0.0045666339670952048,4.2190051795301441e-07,0.00058722470813474411,6.9580427189113732e-07,8.9453606534901678e-07,0.0025814450483467206,0.025826326862278967,4.9469735295682247e-09,0.0013812825822424651,3.3012885304277017e-08,7.8554713447453751e-05,5.3207472021483926e-07,9.1990913396074295e-08,4.5050422893118764e-08,1.442528076067014e-09,5.9003790590702568e-11,5.3391589985174145e-06,1.3201645438668892e-11
4.889157069113819e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41727104100055723,0.06730544794851924,0.0085770018643930249,0.0,0.01261536828338195,0.073415865595343244,0.01547719946989339,6.0171273709246766e-05,1.9387217943321731e-10,0.0023049563814158645,1.1716780045604568e-10,0.00059148781595952762,5.4236836486365387e-09,0.0001373099049358664,1.6643253379778113e-09,8.5197488874476846e-11,0.00025811831906504348,4.981872294776455e-05,0.004557044234468715,4.183809296329729e-07,0.00058796124040682359,7.0073644718315128e-07,8.998741437659366e-07,0.0025930671726307631,0.025904810046788272,4.9183411825301913e-09,0.0013852710640716724,3.2844803961000265e-08,7.8839063287037837e-05,5.337402398988498e-07,9.2257511204328028e-08,4.5183427719186945e-08,1.433795307484911e-09,5.9261116235465487e-11,5.3575172704835399e-06,1.3246724579253781e-11
4.909303224165263e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41718594952045612,0.067178138452375344,0.0085329993748659728,0.0,0.012657106015073864,0.073641411843855725,0.015525652085128083,6.0087402483697537e-05,1.9582605792426908e-10,0.0023034541976481126,1.1714230709477871e-10,0.000591747811496862,5.4265396841876949e-09,0.00013650593152955034,1.6702692788584181e-09,8.5390803932337221e-11,0.00025673858115289898,4.9998062914937669e-05,0.0045474864105816189,4.1489513593999907e-07,0.00058869387632675091,7.0567794820830745e-07,9.0521403854997238e-07,0.0026046775012966428,0.025983114728314639,4.8899197308182254e-09,0.0013892457328656108,3.2677407430331836e-08,7.9122877112124663e-05,5.3539685445846612e-07,9.2522506154150397e-08,4.5315635543284424e-08,1.4251095144013099e-09,5.9517526056738165e-11,5.375832713978926e-06,1.3291699765605471e-11
4.929449379216708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41710103393740905,0.06705121792779388,0.008489220006999235,0.0,0.012698645598715154,0.07386628980969058,0.015573846126675383,6.0004793886914436e-05,1.9778700944356707e-10,0.0023019750162494319,1.1711919893582486e-10,0.00059200503226354757,5.4294545172571286e-09,0.00013570609479552931,1.6761821090644841e-09,8.5582506931463546e-11,0.00025536516168062653,5.0177068480227129e-05,0.0045379603824894166,4.1144278274593545e-07,0.00058942264371331207,7.1062866067682762e-07,9.1055566187223197e-07,0.0026162759476622008,0.026061241237158275,4.8617075272981474e-09,0.0013932066407933051,3.2510697994323478e-08,7.9406161712172046e-05,5.3704459548634661e-07,9.2785906227913707e-08,4.544705028095165e-08,1.4164709201678161e-09,5.9773019927013359e-11,5.3941058390733194e-06,1.3336572246747736e-11
4.949595534268152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41701629404360691,0.066924685145404297,0.0084456628822293621,0.0,0.012739987620538802,0.074090501591348043,0.015621782726933061,5.9923442707554103e-05,1.997549718593935e-10,0.0023005187700884796,1.1709846947839422e-10,0.00059225950903203553,5.4324279909191982e-09,0.00013491041807601117,1.6820639287038913e-09,8.5772614595274468e-11,0.00025399807610970232,5.0355743915639127e-05,0.0045284660376519641,4.0802351961584121e-07,0.00059014757010748993,7.1558847067195216e-07,9.1589892643200185e-07,0.0026278624257740349,0.026139189900107572,4.8337029301734552e-09,0.0013971538398257629,3.2344677786150981e-08,7.9688923847881076e-05,5.3868349484374453e-07,9.3047719413775052e-08,4.5577675852109002e-08,1.4078797307443254e-09,6.002759779474089e-11,5.4123371534476114e-06,1.3381343265716137e-11
4.9697416893195965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41693172963401121,0.066798538879209599,0.0084023271185379288,0.0,0.012781132673853172,0.074314049280103503,0.015669463021118275,5.9843343653904192e-05,2.0172988303788255e-10,0.0022990853900180254,1.17080112037537e-10,0.00059251127227068516,5.4354599427492e-09,0.00013411892309667388,1.6879148393789886e-09,8.5961143533204682e-11,0.00025263733852956072,5.0534093474669317e-05,0.0045190032639357471,4.0463699977705206e-07,0.00059086868277680605,7.2055726465249152e-07,9.2124374545146701e-07,0.0026394368503996199,0.026216961040523238,4.8059043032665679e-09,0.0014010873817347494,3.2179348793687446e-08,7.9971170250660883e-05,5.4031358464978351e-07,9.3307953704302422e-08,4.5707516180338555e-08,1.3993361351619492e-09,6.028125968263979e-11,5.4305271623589141e-06,1.3426014059477359e-11
4.989887844371041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41684734050627675,0.066672777906642833,0.008359211830655645,0.0,0.012822081358798344,0.074536934959933271,0.015716888147026303,5.9764491357468967e-05,2.0371168084871621e-10,0.0022976748049354481,1.1706411975284281e-10,0.00059276035214522239,5.4385502050571081e-09,0.00013333163000860468,1.6937349441324316e-09,8.6148110239289653e-11,0.0002512829616923768,5.0712121391980525e-05,0.0045095719496159835,4.0128288009050412e-07,0.00059158600871764538,7.2553492944961986e-07,9.2659003267479748e-07,0.0026509991370244801,0.026294554978415784,4.7783100162882693e-09,0.0014050073180916244,3.2014712863043657e-08,8.0252907622118525e-05,5.4193489727095749e-07,9.3566617095136246e-08,4.583657519218563e-08,1.3908403059778573e-09,6.053400568614968e-11,5.4486763686074072e-06,1.347058585885283e-11
5.010033999422485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41676312646067176,0.066547401008621332,0.0083163161302614551,0.0,0.012862834282107428,0.074759160707446634,0.015764059244795733,5.9686880376461745e-05,2.0570030317072043e-10,0.0022962869418421579,1.1705048559687305e-10,0.00059300677852031525,5.4416986051147637e-09,0.00013254855742952747,1.6995243473940755e-09,8.6333531090841702e-11,0.00024993495704717935,5.0889831883095985e-05,0.0045001719833786032,3.9796082101875734e-07,0.00059229957466043004,7.3052135227326499e-07,9.3193770236086208e-07,0.0026625492018420753,0.026371972030528396,4.7509184450964422e-09,0.0014089137002662919,3.1850771701975532e-08,8.0534142633573408e-05,5.4354746531085589e-07,9.3823717583694255e-08,4.596485681648016e-08,1.3823923997220389e-09,6.0785835971745518e-11,5.4667852725049467e-06,1.3515059888446497e-11
5.03018015447393e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4166790873000058,0.066422406969598127,0.0082736391261767402,0.0,0.012903392056872702,0.074980728591818507,0.015810977456679916,5.9610505199205705e-05,2.0769568789736132e-10,0.0022949217259017442,1.1703920238333272e-10,0.00059325058096109198,5.4449049653767851e-09,0.00013176972248432034,1.7052831549291849e-09,8.651742234721568e-11,0.00024859333477334438,5.1067229144107366e-05,0.0044908032543220667,3.9467048659825957e-07,0.00059300940707039348,7.3551642070236241e-07,9.3728666928570658e-07,0.0026740869617549682,0.026449212510407157,4.7237279719430758e-09,0.0014128065794261728,3.1687526883348651e-08,8.0814881925595245e-05,5.4515132160010369e-07,9.4079263167904978e-08,4.6092364983676835e-08,1.3739925573361161e-09,6.1036750775528561e-11,5.484854371845352e-06,1.3559437366576554e-11
5.050326309525374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4165952228295523,0.066297794577610952,0.0082311799245547036,0.0,0.012943755302316656,0.075201640674731271,0.015857643926824646,5.9535360247445446e-05,2.0969777294214351e-10,0.00229357908049721,1.1703026277498758e-10,0.00059349178873486412,5.448169103695079e-09,0.0001309951408448276,1.7110114737874998e-09,8.6699800148660521e-11,0.00024725810381339656,5.1244317351397486e-05,0.0044814656519590315,3.9141154440592055e-07,0.00059371553215491419,7.405200227022433e-07,9.4263684873020066e-07,0.0026856123343589056,0.026526276728486342,4.6967369857120451e-09,0.001416686006535328,3.1524979848308218e-08,8.1095132107565144e-05,5.4674649918652671e-07,9.4333261844991104e-08,4.621910362521476e-08,1.365640904604117e-09,6.1286750401465222e-11,5.5028841618763631e-06,1.3603719505211262e-11
5.068457849071675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41651989400726708,0.066185968734277262,0.0081931521234320827,0.0,0.0129799164171964,0.075399902536998686,0.015899429457757904,5.946877697213084e-05,2.1150532696030999e-10,0.0022923899327266539,1.1702421473013301e-10,0.00059370668124162978,5.451156074330528e-09,0.00013030166575846592,1.7161409824140113e-09,8.6862659409086981e-11,0.00024606186694260999,5.1403435932716536e-05,0.0044730883321724632,3.8850506487244247e-07,0.00059434789641808728,7.4503046839791951e-07,9.474529773289169e-07,0.0026959745110126162,0.026595484075031515,4.6726143333581371e-09,0.0014201660313873995,3.1379285209476569e-08,8.1346944519433874e-05,5.4817476620482723e-07,9.4560544656961304e-08,4.6332513707794961e-08,1.3581657113798903e-09,6.1510967892742326e-11,5.5190777706942755e-06,1.3643492911240573e-11
5.084776234663345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41645221880111044,0.066085588222072805,0.0081590767794397466,0.0,0.013012327512014031,0.075577886693810867,0.015936863576584269,5.9409696677638471e-05,2.1313668552508802e-10,0.0022913352285830108,1.1702038479109076e-10,0.00059389832491914989,5.4538841182064941e-09,0.00012968050151759586,1.7207365661325816e-09,8.7008205281012612e-11,0.00024498968944065911,5.1546433992515113e-05,0.0044655701588343895,3.859105499274767e-07,0.00059491449021306837,7.4909563503929883e-07,9.5178822401951521e-07,0.0027052917857341555,0.02665764901326596,4.6510400271506279e-09,0.0014232888031616513,3.1248644916096073e-08,8.1573245458100676e-05,5.4945423926257038e-07,9.4764038230056683e-08,4.6434054938960965e-08,1.3514715471791002e-09,6.1712130344078314e-11,5.5336254315940296e-06,1.3679224507037803e-11
5.101094620255016e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41638465787069712,0.065985455965571441,0.0081251427385393305,0.0,0.013044612096108551,0.075755444220154761,0.015974134567095292,5.9351413413721491e-05,2.1477232986947998e-10,0.0022902951911844649,1.1701807898924614e-10,0.00059408831730545632,5.4566497323581091e-09,0.00012906215116877944,1.7253123405293023e-09,8.7152786477157104e-11,0.00024392171728695579,5.1689236641956084e-05,0.0044580722126359423,3.8333605182826239e-07,0.00059547869738971009,7.531662025766045e-07,9.5612411727494093e-07,0.0027146007888997426,0.026719698848234236,4.6295937625805505e-09,0.0014264028389898843,3.1118464585898013e-08,8.1799237138983913e-05,5.507280776469974e-07,9.4966531088356652e-08,4.6535098274647248e-08,1.3448091762934621e-09,6.1912693103257414e-11,5.548148173740126e-06,1.3714895684383488e-11
5.1174130058466865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41631721111697001,0.065885571327770523,0.0080913495213751473,0.0,0.013076770509365697,0.075932576197054999,0.016011243040040472,5.9293924101847218e-05,2.1641222705969476e-10,0.0022892697766354552,1.1701729316822303e-10,0.0005942766733896635,5.4594528120398825e-09,0.00012844662041900786,1.7298683647481347e-09,8.7296411341898305e-11,0.00024285795299743411,5.1831846061567518e-05,0.0044505944356616547,3.8078140058460403e-07,0.00059604053138763923,7.5724211218183215e-07,9.6046061304000781e-07,0.0027239014780389846,0.026781633739239478,4.6082746971369713e-09,0.0014295081655622912,3.0988744746071899e-08,8.2024923012905717e-05,5.5199629929667328e-07,9.5168027475426518e-08,4.6635645803393278e-08,1.3381786382853451e-09,6.2112656455975817e-11,5.562646255325223e-06,1.3750507074914769e-11
5.133731391438357e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41624987844179567,0.06578593367329344,0.0080576966477869626,0.0,0.013108803093889249,0.076109283702209526,0.016048189606582455,5.9237225640806884e-05,2.1805634418056335e-10,0.0022882589403791123,1.1701802312078939e-10,0.00059446340803599219,5.462293250909818e-09,0.00012783391442353469,1.7344046983927969e-09,8.7439088166538755e-11,0.0002417983986162256,5.1974264422926738e-05,0.0044431367701769061,3.7824642766964424e-07,0.00059660000554381863,7.6132330520276726e-07,9.6479766747145003e-07,0.0027331938109713991,0.026843453844381342,4.5870819915687735e-09,0.0014326048094800536,3.0859485873257085e-08,8.2250306516523921e-05,5.532589222256334e-07,9.5368531632330243e-08,4.6735699613010683e-08,1.3315799669885116e-09,6.2312020714348943e-11,5.5771199333996129e-06,1.3786059307429896e-11
5.150049777030028e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41618265974794549,0.065686542368402545,0.0080241836368676878,0.0,0.013140710193929626,0.076285567809974072,0.016084974878230133,5.91813149077135e-05,2.1970464833724722e-10,0.0022872626372151673,1.1702026459117957e-10,0.00059464853598435079,5.4651709410931362e-09,0.00012722403779847201,1.7389214015104821e-09,8.7580825189051173e-11,0.00024074305572590745,5.2116493888588339e-05,0.0044356991586282897,3.7573096601329376e-07,0.00059715713308943104,7.6540972315150934e-07,9.6913523694406511e-07,0.0027424777458104604,0.026905159320573531,4.5660148099523525e-09,0.0014356927972551527,3.0730688394523812e-08,8.2475391072217889e-05,5.5451596452032021e-07,9.5568047797262295e-08,4.6835261790391294e-08,1.3250131906442175e-09,6.2510786216555626e-11,5.5915694638642174e-06,1.3821553007872207e-11
5.164736324062531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4161222602978662,0.065597300300443223,0.0079941411115951235,0.0,0.013169319580930526,0.076443862387450379,0.016117944221218119,5.9131666157555089e-05,2.2119167482400756e-10,0.0022863783522990401,1.1702357070754381e-10,0.00059481378949414793,5.4677926217899695e-09,0.00012667757133814054,1.7429697001915998e-09,8.7707591744019362e-11,0.00023979684889341215,5.2244340681889231e-05,0.0044290224069282735,3.7348359573007098e-07,0.00059765655237825383,7.6909191838938124e-07,9.7303945393660955e-07,0.0027508260724017027,0.026960596370156378,4.5471609813168224e-09,0.0014384646070910155,3.0615165469597544e-08,8.2677714388872963e-05,5.5564254614766885e-07,9.574677111283316e-08,4.6924449128398956e-08,1.3191303810590652e-09,6.2689163531894356e-11,5.6045536056467552e-06,1.3853447808377914e-11
5.179422871095035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41606195302496873,0.065508256803997494,0.0079642111334712832,0.0,0.013197827859865365,0.076601815659030154,0.016150783857037079,5.9082650615571524e-05,2.2268204223450752e-10,0.0022855057682471323,1.1702809450242103e-10,0.00059497776398975319,5.470444306813206e-09,0.00012613340261107928,1.7470021915020182e-09,8.7833609618534906e-11,0.00023885405480895014,5.2372037777636223e-05,0.0044223618107446586,3.7125177564313372e-07,0.00059815409104441966,7.7277825614719309e-07,9.7694402143033576e-07,0.0027591675327004544,0.027015940809234536,4.5284075481510314e-09,0.001441229446055085,3.0500016824396779e-08,8.2879800792768566e-05,5.5676463544845857e-07,9.5924700670106642e-08,4.7013241453452881e-08,1.3132734378203456e-09,6.2867056431153333e-11,5.6175185791284218e-06,1.3885296154856e-11
5.192640763424288e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41600775523373834,0.065428287056832277,0.0079373700901239422,0.0,0.013223399074360778,0.076743682428496038,0.016180228998472209,5.9039076105344718e-05,2.2402620961402113e-10,0.0022847304185655217,1.1703320439323447e-10,0.00059512425615026792,5.4728564096258869e-09,0.00012564561722114371,1.7506179552667227e-09,8.7946390455782671e-11,0.00023800845823217782,5.2486838459795116e-05,0.0044163810527785242,3.692563347651948e-07,0.0005986002757085606,7.7609946702186493e-07,9.8045840592839741e-07,0.0027666689515404123,0.027065671715026048,4.5116147986304261e-09,0.001443711856848886,3.0396703229107588e-08,8.3061478033250689e-05,5.5777068589118723e-07,9.6084161155881608e-08,4.7092818065158193e-08,1.3080243125473014e-09,6.3026746111212168e-11,5.6291708185713043e-06,1.3913920320725815e-11
5.205858655753541e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41595363200006541,0.065348477447646269,0.0079106196681326315,0.0,0.013248888784831917,0.076885273933268689,0.016209569763934513,5.8996010918522775e-05,2.2537304632301807e-10,0.0022839644936633458,1.1703929566929365e-10,0.00059526972839904393,5.4752926898117397e-09,0.00012515969630503171,1.7542209839308905e-09,8.8058573908315206e-11,0.00023716562615309401,5.2601520279790055e-05,0.0044104133168720453,3.672733073253306e-07,0.00059904495153832965,7.7942396830087735e-07,9.8397302615231517e-07,0.0027741647627288627,0.027115327778227952,4.4949024441788267e-09,0.0014461886506550406,3.0293693107066458e-08,8.324296716124386e-05,5.5877311808203678e-07,9.6242983439229717e-08,4.7172077052948495e-08,1.3027961513495343e-09,6.3186043884506233e-11,5.640807814557446e-06,1.3942507550587761e-11
