Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
1.1339046725819343e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230165064195094,0.11866440175389359,0.022821486783063262,0.0,2.3365417292372864e-26,4.8019516087763898e-12,0.0,3.5233220350928807e-18,0.0,1.0059415881544762e-07,4.4031097183817921e-35,1.0005978007125663e-07,2.2494655118081624e-24,8.4048783223256757e-27,0.0,0.0,6.3945506247611058e-22,3.6326871717475159e-26,5.4635495878697147e-06,1.6181935154060666e-07,6.5709942909552792e-10,6.7452766850481031e-17,3.1522915823360211e-13,1.3200983465173955e-10,2.0764041262188481e-16,1.7756615610700907e-27,2.9570055110934338e-23,8.9255760319884889e-33,1.005585265262967e-32
1.1583529201144985e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523015293796856,0.11866428182324365,0.022821485038575354,0.0,2.4939484940524343e-26,5.0112329071577723e-12,0.0,3.756138483698171e-18,0.0,1.027658596775226e-07,5.0027379590909595e-35,1.0221682141329498e-07,2.4488906083644015e-24,8.8030986869615746e-27,0.0,0.0,6.6875218944253778e-22,4.0362108945299735e-26,5.5813084058730116e-06,1.6530830632529926e-07,6.7147144621166407e-10,6.8928043138037135e-17,3.2574338141635839e-13,1.3213040854290494e-10,2.2135461360656087e-16,2.0146074900940721e-27,3.2201446870456276e-23,1.0347009662671755e-32,1.1182376237038207e-32
1.1828011676470627e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230140811917047,0.11866416189433827,0.022821483294088441,0.0,2.6583991946883033e-26,5.2249770166909721e-12,0.0,3.9989957393895576e-18,0.0,1.0493757273323777e-07,5.6688582017718391e-35,1.0437384760587697e-07,2.6612541041258265e-24,9.2103130988068964e-27,0.0,0.0,6.9876522455899587e-22,4.4745983103124614e-26,5.6990654768966004e-06,1.6879725897251985e-07,6.8585208269401055e-10,7.0410508791000246e-17,3.3633044255926129e-13,1.3224111265629934e-10,2.3565939323980157e-16,2.2796150217658767e-27,3.5004631569787094e-23,1.1957508124905455e-32,1.2407050774516407e-32
1.2072494151796268e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230128686040488,0.11866404196717745,0.022821481549602528,0.0,2.8300643227405844e-26,5.4431838789377849e-12,0.0,4.2521059898415046e-18,0.0,1.0710929699570177e-07,6.4072326419932417e-35,1.0653085864916083e-07,2.8871000115372972e-24,9.6265163361042706e-27,0.0,0.0,7.2949799826476858e-22,4.9500335249032239e-26,5.8168208009664095e-06,1.7228620948231404e-07,7.0024133847264804e-10,7.1892635784935203e-17,3.4698742243987706e-13,1.3234293679088731e-10,2.5056717086266117e-16,2.5728877510913882e-27,3.7986923615089525e-23,1.3777458593273189e-32,1.3736076883419152e-32
1.231697662712191e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230116560338762,0.11866392204176118,0.022821479805117617,0.0,3.0090977928475788e-26,5.6658534354627682e-12,0.0,4.5156814243572251e-18,0.0,1.0928103157717143e-07,7.2239888718721153e-35,1.086878545433048e-07,3.1269832240679429e-24,1.0051695985985289e-26,0.0,0.0,7.6095432991775227e-22,5.4647872450484187e-26,5.9345743781083752e-06,1.7577515785469487e-07,7.1463921347479387e-10,7.3369745401154228e-17,3.5771151872385063e-13,1.3243677148047832e-10,2.6609036394204349e-16,2.8967634102513538e-27,4.1155789406685037e-23,1.5828952782144135e-32,1.517590313797981e-32
1.2561459102447552e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230104434811791,0.11866380211808941,0.022821478060633713,0.0,3.1956700096721929e-26,5.8929856278332315e-12,0.0,4.7899342336440493e-18,0.0,1.1145277567909927e-07,8.1256348785413507e-35,1.1084483528846716e-07,3.3814694965959283e-24,1.0485847035604283e-26,0.0,0.0,7.9313796771539458e-22,6.021218250657941e-26,6.0523262083484302e-06,1.792641040896836e-07,7.2904570760960798e-10,7.4855228910732462e-17,3.6850004129739875e-13,1.3252341795105972e-10,2.822413880709665e-16,3.2537189346475196e-27,4.4518847300860924e-23,1.8135889549190591e-32,1.6733230323438047e-32
1.2805941577773194e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230092309459513,0.11866368219616212,0.022821476316150807,0.0,3.3899594104078344e-26,6.1245803976192425e-12,0.0,5.0750766096181739e-18,0.0,1.1362452858318011e-07,9.119074333527674e-35,1.1300180088480615e-07,3.6511354258171593e-24,1.0928970015450744e-26,0.0,0.0,8.2605274120854722e-22,6.6217748560960687e-26,6.1700762917125039e-06,1.8275304818733246e-07,7.4346082080672678e-10,7.6342008654669791e-17,3.7935040778491847e-13,1.3260359707845779e-10,2.9903265696882743e-16,3.6463756026115057e-27,4.8083867571535026e-23,2.072408132974871e-32,1.8415015659527063e-32
1.3050424053098835e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230080184281857,0.11866356227597925,0.022821474571668922,0.0,3.5921166458331337e-26,6.3606376863936238e-12,0.0,5.3713207452353128e-18,0.0,1.1579628964329813e-07,1.0211622172438108e-34,1.1515875133248006e-07,3.9365684306794118e-24,1.138105451033277e-26,0.0,0.0,8.5970248872752065e-22,7.2689963606398186e-26,6.2878246282265306e-06,1.8624199014765436e-07,7.578845529979487e-10,7.7820824288110718e-17,3.9026013924454211e-13,1.3267795744584746e-10,3.1647658248166667e-16,4.0775042477884873e-27,5.1858772371797979e-23,2.3621364457168329e-32,2.0228476992618021e-32
1.3294906528424477e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230068059278755,0.11866344235754085,0.022821472827188039,0.0,3.8023116834831761e-26,6.6011574357319546e-12,0.0,5.6788788343440934e-18,0.0,1.1796805827828184e-07,1.1411020464294723e-34,1.1731568663164707e-07,4.2383667328432075e-24,1.1842097210557913e-26,0.0,0.0,8.9409094430756503e-22,7.9655144882098243e-26,6.4055712179164382e-06,1.897309299706622e-07,7.7231690408864212e-10,7.9308859578063111e-17,4.0122685603465072e-13,1.3274708259267187e-10,3.3458557458243358e-16,4.5500305431984864e-27,5.5851635695350727e-23,2.6857713423108603e-32,2.2181096956824438e-32
1.3539389003750119e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230055934450158,0.11866332244084683,0.022821471082708177,0.0,4.0207342066826281e-26,6.84613958721257e-12,0.0,5.9979630715594027e-18,0.0,1.201398339653856e-07,1.2725454569851275e-34,1.1947260678246543e-07,4.5571393371706105e-24,1.2312104503777997e-26,0.0,0.0,9.2922193099399115e-22,8.7140548164779472e-26,6.5233160608081568e-06,1.9321986765641578e-07,7.86757874006574e-10,8.0800910550432477e-17,4.1224827384461291e-13,1.3281149753723608e-10,3.5337204137125023e-16,5.0670403559867436e-27,6.0070683337853309e-23,3.0465359130915757e-32,2.4280627104368107e-32
1.378387147907576e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230043809796017,0.11866320252589718,0.022821469338229323,0.0,4.2475311526077461e-26,7.0955840824165574e-12,0.0,6.3287856521532357e-18,0.0,1.223116162344242e-07,1.4163569588255969e-34,1.2162951178509346e-07,4.8935060122429231e-24,1.2791067386062214e-26,0.0,0.0,9.6509931284235439e-22,9.5174381954536784e-26,6.6410591569276183e-06,1.9670880320493053e-07,8.0120746268983049e-10,8.2281428754574868e-17,4.2332219988330802e-13,1.328716746458369e-10,3.7284838907567657e-16,5.6317851718950062e-27,6.4524292858198291e-23,3.4478911194697936e-32,2.653509200550158e-32
1.4028353954401403e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230031685316274,0.11866308261269191,0.022821467593751494,0.0,4.4828682124119716e-26,7.3494908629277644e-12,0.0,6.6715587719608473e-18,0.0,1.244834046624961e-07,1.5734487091445676e-34,1.2378640163968933e-07,5.2480972709081577e-24,1.3278982393900371e-26,0.0,0.0,1.0017268100321181e-21,1.0378582155649651e-25,6.7588005063007487e-06,2.0019773661620813e-07,8.1566567004006675e-10,8.3771307981100643e-17,4.3444652921926836e-13,1.3292803891336817e-10,3.930270220509743e-16,6.247687588502673e-27,6.9220993539720658e-23,3.8935484336141523e-32,2.8952793318277434e-32
1.4272836429727044e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230019561010903,0.11866296270123093,0.022821465849274684,0.0,4.7269504749277907e-26,7.6078598703327915e-12,0.0,7.0264946273003508e-18,0.0,1.2665519886923601e-07,1.7447822145656665e-34,1.259432763464113e-07,5.6215543508589999e-24,1.3775862170999162e-26,0.0,0.0,1.0391082307683338e-21,1.1300502305925725e-25,6.8765401089534799e-06,2.0368666789031588e-07,8.3013249598107276e-10,8.5269328901058519e-17,4.4561924126650445e-13,1.3298097271405346e-10,4.1392034278037237e-16,6.9183468762961795e-27,7.4169466351354715e-23,4.3874828930396981e-32,3.1542313828452064e-32
1.4517318905052686e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230007436879865,0.11866284279151426,0.022821464104798898,0.0,4.9799220488286452e-26,7.8706910462209891e-12,0.0,7.3938054149039497e-18,0.0,1.2882699851254417e-07,1.931370061942651e-34,1.2810013590541761e-07,6.0145291952419398e-24,1.4281699440170195e-26,0.0,0.0,1.0772474723438985e-21,1.2286313721110802e-25,6.9942779649117372e-06,2.0717559702727567e-07,8.4460794045911933e-10,8.6751758436241319e-17,4.5683839641027836e-13,1.3303082007553422e-10,4.3554075187533067e-16,7.6475446066314493e-27,7.9378543908746825e-23,4.933946575157239e-32,3.431252145981071e-32
1.4761801380378328e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522999531292311,0.11866272288354186,0.022821462360324132,0.0,5.2419383358749336e-26,8.1379843321844749e-12,0.0,7.7737033318593975e-18,0.0,1.3099880328474428e-07,2.1342776777456977e-34,1.3025698031686648e-07,6.4276844332981045e-24,1.4796488527219559e-26,0.0,0.0,1.1161482439114525e-21,1.3339232319500879e-25,7.1120140742014497e-06,2.106645240270738e-07,8.5909200337286999e-10,8.8242477833283726e-17,4.6810213276731118e-13,1.3307789052435471e-10,4.5790064807580475e-16,8.4392503456622653e-27,8.4857210435332165e-23,5.5374824967626814e-32,3.7272573255198874e-32
1.500628385570397e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229983189140638,0.11866260297731371,0.02282146061585039,0.0,5.513224475623879e-26,8.4097396698181084e-12,0.0,8.1664005755602842e-18,0.0,1.3317061290912657e-07,2.3546251159711408e-34,1.3241380958091616e-07,6.8616933610362773e-24,1.5320248563617912e-26,0.0,0.0,1.1558143272140145e-21,1.4462576230330732e-25,7.2297484368485444e-06,2.1415344888978448e-07,8.7358468463919569e-10,8.9747194364755622e-17,4.7940866307511369e-13,1.331224625459304e-10,4.8101242825051049e-16,9.2976274133183355e-27,9.061460172338221e-23,6.202938943377491e-32,4.0431919328541802e-32
1.525076633102961e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229971065532404,0.11866248307282977,0.022821458871377681,0.0,5.7939248422769551e-26,8.68595700071951e-12,0.0,8.5721093436640111e-18,0.0,1.3534242713683773e-07,2.5935888745125535e-34,1.3457062369772489e-07,7.3172399219385212e-24,1.5852974822605161e-26,0.0,0.0,1.1962496603954889e-21,1.5659767151315745e-25,7.3474810528789481e-06,2.1764237161544118e-07,8.8808598421447329e-10,9.1232071051868243e-17,4.9075627170535062e-13,1.3316478669759524e-10,5.0488848739718794e-16,1.0227038706428197e-26,9.6660005095029366e-23,6.9354842332862e-32,4.380030678813116e-32
1.5495248806355253e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229958942098369,0.11866236317009005,0.022821457126905993,0.0,6.0841757768554111e-26,8.9666362664890499e-12,0.0,8.9910418340564422e-18,0.0,1.3751424574408275e-07,2.8524037399313866e-34,1.367274226674509e-07,7.7950186876986831e-24,1.6394656967427673e-26,0.0,0.0,1.2374579482296719e-21,1.6934331696359113e-25,7.465211922318586e-06,2.2113129220401119e-07,9.025959019960624e-10,9.2722285664022053e-17,5.0214331179633528e-13,1.3320508840942393e-10,5.2954121864286618e-16,1.1232052585092506e-26,1.0300285936327324e-22,7.740621921050506e-32,4.7387783631454735e-32
1.5739731281680895e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229946818838523,0.11866224326909447,0.022821455382435345,0.0,6.3842269706400642e-26,9.2517774087298595e-12,0.0,9.4234102448223055e-18,0.0,1.396860685296082e-07,3.1323646605653589e-34,1.3888420649025234e-07,8.2957348389941817e-24,1.6945320676940395e-26,0.0,0.0,1.2794429306451396e-21,1.8289902733519045e-25,7.582941045193384e-06,2.246202106555728e-07,9.1711443789003181e-10,9.4234356252063004e-17,5.1356820249995163e-13,1.3324357050412143e-10,5.5498301324412761e-16,1.2317448821422472e-26,1.0965275479297386e-22,8.6242064452119442e-32,5.1204702611842621e-32
1.5984213757006537e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229934695752866,0.11866212336984307,0.022821453637965724,0.0,6.6942297290822627e-26,9.541380369047818e-12,0.0,9.8694267742205732e-18,0.0,1.4185789531243746e-07,3.4348286479127864e-34,1.4104097516628759e-07,8.8201041462912005e-24,1.7504965519798927e-26,0.0,0.0,1.3222085932270953e-21,1.9730220713329619e-25,7.7006684215292697e-06,2.281091269701782e-07,9.3164159186452275e-10,9.5722685879983907e-17,5.250294263384679e-13,1.3328041546419072e-10,5.812262605873714e-16,1.3488224609767357e-26,1.1661943306183486e-22,9.5924592248276972e-32,5.5261725077201159e-32
1.622869623233218e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229922572841347,0.11866200347233574,0.022821451893497137,0.0,7.014289371044859e-26,9.8354450890515611e-12,0.0,1.0329303620664118e-17,0.0,1.4402972592983331e-07,3.7612167062311285e-34,1.4319772869571472e-07,9.3688529506835419e-24,1.8073573706373214e-26,0.0,0.0,1.3657586484298434e-21,2.1259134987568038e-25,7.8183940513521651e-06,2.3159804114777207e-07,9.4617736381865031e-10,9.7210686724008269e-17,5.3652552666688958e-13,1.3331578747175234e-10,6.0828334818907935e-16,1.4749600637564455e-26,1.2391278722138105e-22,1.0651985209418373e-31,5.956982478110281e-32
1.647317870765782e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229910450103961,0.11866188357657252,0.022821450149029584,0.0,7.3446832541425233e-26,1.0133971510352472e-11,0.0,1.0803252982703049e-17,0.0,1.4620156023546539e-07,4.1130157902882269e-34,1.4535446707869197e-07,9.9427181447652989e-24,1.8651176979267244e-26,0.0,0.0,1.4100967751199193e-21,2.2880605118560136e-25,7.9361179346879959e-06,2.3508695318843172e-07,9.6072175364281461e-10,9.8730553947693833e-17,5.4805510523666527e-13,1.3334983424381599e-10,6.3616666169607831e-16,1.6107027215954464e-26,1.3154286165793195e-22,1.1809789886842178e-31,6.4140291666497848e-32
1.6717661182983462e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229898327540691,0.11866176368255336,0.022821448404563072,0.0,7.6855815346677206e-26,1.0436959574564701e-11,0.0,1.1291487059011186e-17,0.0,1.4837339809776098e-07,4.4917807912048838e-34,1.4751119031537769e-07,1.0542447153537489e-23,1.9237782028928991e-26,0.0,0.0,1.4552270101492199e-21,2.4598702179115099e-25,8.0538400715626866e-06,2.3857586309223727e-07,9.7527476131787614e-10,1.002239799520182e-16,5.5961681985672835e-13,1.3338268868350646e-10,6.6488858488580519e-16,1.7566190469314905e-26,1.3951985205357509e-22,1.3073296753546208e-31,6.8984735622311198e-32
1.6962143658309104e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229886205151532,0.11866164379027824,0.022821446660097593,0.0,8.037043263561199e-26,1.0744409223305136e-11,0.0,1.1794218048375253e-17,0.0,1.5054523939842219e-07,4.899136550327576e-34,1.4966789840592997e-07,1.1168797915348678e-23,1.9833360597665034e-26,0.0,0.0,1.50115309296508e-21,2.6417610043179324e-25,8.1715604620021614e-06,2.4206477085910801e-07,9.8983638674960062e-10,1.0170771264358318e-16,5.7120938214800239e-13,1.3341447036568452e-10,6.9446149966657174e-16,1.9133018582873313e-26,1.4785410534714024e-22,1.4450365251582394e-31,7.4115090213184387e-32
1.7206626133634746e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522987408293645,0.11866152389974713,0.022821444915633152,0.0,8.399373209037611e-26,1.1056320398193427e-11,0.0,1.231165814968633e-17,0.0,1.5271708403109068e-07,5.3367799010702102e-34,1.5182459135050705e-07,1.1822538862869802e-23,2.043794910128531e-26,0.0,0.0,1.5478786185630408e-21,2.8341626667298494e-25,8.2892791060323395e-06,2.4555367648911205e-07,1.0044066298069554e-09,1.0323538585318821e-16,5.8283155538766668e-13,1.3344528687357404e-10,7.2489778607782737e-16,2.0813688107571069e-26,1.5655611969517659e-22,1.59493091767127e-31,7.9543616382620649e-32
1.7451108608960387e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229861960895457,0.11866140401096002,0.022821443171169756,0.0,8.7727795589986711e-26,1.1372693040851974e-11,0.0,1.2844019561933259e-17,0.0,1.5488893190014783e-07,5.8064817386639007e-34,1.5398126914926714e-07,1.2504448904103075e-23,2.1051565503554061e-26,0.0,0.0,1.5954076736126741e-21,3.0375165362976306e-25,8.4069960036791486e-06,2.4904257998236827e-07,1.0189854904831359e-09,1.0473637253055234e-16,5.9448215243960436e-13,1.3347523500134868e-10,7.5620982229042367e-16,2.2614630321357791e-26,1.656365444329349e-22,1.7578915561866182e-31,8.5282906129788978e-32
1.769559108428603e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229849839028524,0.11866128412391687,0.022821441426707403,0.0,9.157257111173722e-26,1.1693527092905932e-11,0.0,1.3391514484197717e-17,0.0,1.5706078291963435e-07,6.3100891177539513e-34,1.5613793180236851e-07,1.3215317403425208e-23,2.1674168077737931e-26,0.0,0.0,1.6437440530941874e-21,3.252275606001689e-25,8.5247111549685097e-06,2.5253148133877053e-07,1.0335729686977867e-09,1.0621352309862891e-16,6.0616003376761147e-13,1.3350440183611965e-10,7.8840998460687879e-16,2.4542537646105074e-26,1.751061800353552e-22,1.9348464040149071e-31,9.1345886160239069e-32
1.794007355961167e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229837717335647,0.11866116423861765,0.022821439682246088,0.0,9.5531314367164906e-26,1.2018822495983206e-11,0.0,1.395435511565061e-17,0.0,1.5923263701227895e-07,6.8495273777832904e-34,1.5829457930996928e-07,1.3955944162664768e-23,2.2305795077297793e-26,0.0,0.0,1.6928912428855495e-21,3.4789046560937578e-25,8.6424245599263452e-06,2.5602038055836479e-07,1.0481690642920728e-09,1.077482790549152e-16,6.1786410552806823e-13,1.3353286573141297e-10,8.2151064746164143e-16,2.6604370119337411e-26,1.8497597807806157e-22,2.1267746691548731e-31,9.7745821510778056e-32
1.8184556034937313e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229825595816814,0.11866104435506235,0.022821437937785814,0.0,9.960677349902561e-26,1.234857919171445e-11,0.0,1.4532753655549708e-17,0.0,1.6140449410862414e-07,7.4268022961018077e-34,1.6045121167222775e-07,1.4727139402213869e-23,2.2946481390361897e-26,0.0,0.0,1.7428533693367222e-21,3.7178803786537605e-25,8.7601362185785778e-06,2.5950927764132099e-07,1.0627737772689304e-09,1.0926029222166287e-16,6.295933177389125e-13,1.3356069718302538e-10,8.5552418342135392e-16,2.8807361919986772e-26,1.9525704119836475e-22,2.3347088377412085e-31,1.0449631914875614e-31
1.8429038510262955e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229813474472014,0.11866092447325093,0.022821436193326591,0.0,1.0379806285213879e-25,1.2682797121733079e-11,0.0,1.5126922303238133e-17,0.0,1.6357635414624015e-07,8.04400226874111e-34,1.6260782888930204e-07,1.5529723742174057e-23,2.3596169272637912e-26,0.0,0.0,1.7936343226157548e-21,3.9696915012707219e-25,8.8778461309511233e-06,2.6299817258751121e-07,1.0773871075719245e-09,1.1072847302613776e-16,6.4134666252187321e-13,1.3358795961704323e-10,8.9046296318511715e-16,3.115902794738618e-26,2.0596062305627384e-22,2.5597367566720138e-31,1.1161133154600678e-31
1.8673520985588596e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229801353301258,0.11866080459318336,0.022821434448868409,0.0,1.0810847485510751e-25,1.3021476227675255e-11,0.0,1.5737073258143763e-17,0.0,1.6574821706901731e-07,8.7033005187944137e-34,1.647644309613504e-07,1.6364528183536397e-23,2.4254893885613962e-26,0.0,0.0,1.8452374540815072e-21,4.2348389098561344e-25,8.9955542970699078e-06,2.6648706539694076e-07,1.0920090550080159e-09,1.122684649862189e-16,6.5312317241504328e-13,1.3361471009882728e-10,9.263393555847537e-16,3.366717045272599e-26,2.1709812829551636e-22,2.8030037658121345e-31,1.1910516022768359e-31
