Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
4.004329849847963e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799216663,0.099999999994249689,1.7527450748480779e-83,0.099999999997916936,1.1842862782410624e-73,3.7062678411626871e-51,1.8797292823713237e-22,3.354278213925365e-46,6.6394108049302755e-74,1.974672756051897e-28,4.7989729291291387e-89,1.5812007986195995e-39,8.2306819639544966e-69,2.4936229071554112e-72,5.4467094980345349e-58,3.68962855564716e-73,3.3287542659488085e-65,0.0,5.7503162704433968e-12,2.0830768330844835e-12,6.8397054235603345e-22,6.8397034488664918e-22,2.0263683460364573e-22,1.4663906364397985e-23,2.114155917882789e-33,1.2825979821548222e-61,1.0543652234441081e-33,1.8263151654118359e-42,1.2022239925752922e-56,2.958084185555287e-45,2.2390389697892611e-64,5.9876778014774363e-70,1.6775840329380872e-99,1.5285820069725479e-42,1.9900407568696049e-84,6.2838771045834256e-83,3.1990145364871968e-50,9.2382381275333195e-84
8.008661396952882e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798433323,0.099999999988499372,1.4021967531114142e-82,0.099999999995833852,1.89793194165218e-72,2.9650156748455697e-50,3.9057383817998386e-22,2.6834224514234014e-45,1.0816219151914029e-72,7.8986915798804165e-28,3.0712305209295316e-87,6.324805204477203e-39,2.6337230484886129e-67,3.996268167086227e-71,4.4268585867918954e-57,5.9823137334196732e-72,2.6671697571411994e-64,0.0,1.1500633723155619e-11,4.1661543840903313e-12,1.3679413745071096e-21,1.367940584629517e-21,4.0527375507283116e-22,1.4699916883933169e-23,8.912971138060938e-33,2.0521576153683693e-60,4.2174611830806891e-33,1.4610523342001394e-41,1.9235582141195985e-55,1.1852167891619159e-44,3.5823307066201709e-63,1.3061425267197713e-68,2.1472292659653186e-97,6.1143030638798548e-42,6.3782971539236196e-83,2.0140505153371945e-81,1.2941938532482754e-49,2.998672966353247e-82
1.601732449116272e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796866642,0.099999999976998738,1.1217576796020635e-81,0.099999999991667698,3.0465248827172535e-71,2.3720130999721455e-49,7.958451577102971e-22,2.1467361772568029e-44,1.7398291777667409e-71,3.1594755699349184e-27,1.9654417639677905e-85,2.5299224834290759e-38,8.4272977214247313e-66,6.4147322133334333e-70,3.5574545210012062e-56,9.605668825232667e-71,2.1404006911237493e-63,0.0,2.3001264863478785e-11,8.3323089910957871e-12,2.7358830384805016e-21,2.7358798789711926e-21,8.1054759594165226e-22,1.47024381947341e-23,3.6619915556294331e-32,3.28345238908665e-59,1.6869839002589842e-32,1.1688415401148808e-40,3.0776901398594827e-54,4.756729620727517e-44,5.7313033396764238e-62,4.1186619674647025e-67,2.7482499034459326e-95,2.4457000883878981e-41,2.047559934766027e-81,6.4654987075335244e-80,5.1918078594393069e-49,9.6329989693445167e-81
2.4025987585372558e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795299968,0.099999999965498104,3.3302183449298817e-81,0.099999999987501545,1.1631662539036121e-70,6.9968144240438533e-49,1.2011189102029223e-21,6.3731195680923733e-44,6.4107615102024687e-71,6.7138836025560793e-27,1.1162006170740694e-84,5.3760855279038478e-38,3.9325005127241636e-65,2.4492012920559404e-69,1.0179766418283377e-55,3.6641151196133377e-70,6.1311553590569887e-63,0.0,3.4501892238701917e-11,1.2498463103095063e-11,4.1038247021251338e-21,4.1038179881698347e-21,1.2158214367409238e-21,1.4702526459563955e-23,7.8436257251820489e-32,1.2363439379305801e-58,3.5848397202335825e-32,3.3421555443598059e-40,1.1643520792473825e-53,1.0131347559954204e-43,2.1691052356319074e-61,2.5254812937515655e-66,1.8233982958743576e-94,5.1970813148871722e-41,9.6216399300250279e-81,3.0382358757655382e-79,1.1038306430940259e-48,4.5234545562075516e-80
3.2034650679582396e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879373329,0.09999999995399747,7.2563707768283064e-81,0.099999999983335391,3.1344073880088482e-70,1.5163561575861079e-48,1.6063927477879437e-21,1.3886683615379467e-43,1.6273282346875232e-70,1.1453092229345519e-26,4.2966255511471811e-84,9.1709696535556166e-38,1.1989710469724495e-64,6.6001284846991595e-69,2.1478346362760279e-55,9.8608887631388168e-70,1.2953327146567307e-62,0.0,4.6002515848826249e-11,1.666461672008822e-11,5.4717663654410053e-21,5.47175491222647e-21,1.6210952774706455e-21,1.4702529548338523e-23,1.3436199778414708e-31,3.2041670059266914e-58,6.1153130262324228e-32,7.0495724657916696e-40,3.0308001645923839e-53,1.7319479458138496e-43,5.6563861107342237e-61,7.6301282662191102e-66,7.7843691063071181e-94,8.8655598599842986e-41,3.0031664145046162e-80,9.4833713152659287e-79,1.8832877339041153e-48,1.4104563766488401e-79
4.805197686800207e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790599936,0.099999999930996245,2.1063006688569984e-80,0.099999999975003084,1.272003064046679e-69,4.3588928049586041e-48,2.4169404324432026e-21,4.0308706025732845e-43,5.7004693244762729e-70,2.3712160754365438e-26,3.2881035191507717e-83,1.8987328196435865e-37,5.4871526132380237e-64,2.6786557159254965e-68,5.8675995012432862e-55,3.9889988393660529e-69,3.5474829563794733e-62,0.0,6.9003754232622307e-11,2.4996922792325662e-11,8.2076496913011718e-21,8.2076259788871977e-21,2.4316429587668603e-21,1.4702526044328995e-23,2.793273699557638e-31,1.1666762088377551e-57,1.266097243385616e-31,1.9254561504079832e-39,1.1122596076083473e-52,3.5984237517531686e-43,2.0876732650897628e-60,4.0025772847378815e-65,6.84635298266966e-93,1.8354844389682078e-40,1.4838225696528106e-79,4.6858902526291297e-78,3.8994254853500579e-48,6.9508649693662315e-79
6.406930305642175e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787466581,0.099999999907995019,4.6062421001977168e-80,0.099999999966670777,3.4535568751229491e-69,9.4681812329153817e-48,3.2274881071588572e-21,8.8150495502204808e-43,1.4258057068651721e-69,4.0328155104237385e-26,1.2446266848891484e-82,3.2292472520141205e-37,1.6525242040517873e-63,7.2729563479488608e-68,1.2277872699328252e-54,1.0805587235444874e-68,7.4402035056326103e-62,0.0,9.2004978770817479e-11,3.3329227044249545e-11,1.094353301595237e-20,1.0943492687366606e-20,3.2421906398073151e-21,1.4702532172278756e-23,4.7617802259165191e-31,3.0076986719283438e-57,2.1532987379374822e-31,4.0286969417564858e-39,2.8841696527348134e-52,6.1404398112354857e-43,5.4281976585263719e-60,1.3050969708841094e-64,2.944854897967112e-92,3.1216505506635076e-40,4.6650222682969841e-79,1.4732587593428596e-77,6.6319029575470429e-48,2.181153798526287e-78
8.008662924484143e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784333235,0.099999999884993807,8.6419371748082518e-80,0.09999999995833847,7.7773325955458991e-69,1.7684470242138949e-47,4.0380357924837865e-21,1.6538213585059384e-42,3.0271856555839291e-69,6.1612277405141022e-26,3.8133137051260243e-82,4.9335601606901288e-37,4.1309892525520729e-63,1.6378921904396859e-67,2.23519170193515e-54,2.4274546367850054e-68,1.3577347074212925e-61,0.0,1.1500618847444842e-10,4.1661529345837847e-11,1.3679416339308247e-20,1.3679354726372889e-20,4.0527383205737428e-21,1.4702527361335521e-23,7.2862003772943077e-31,6.5460608148219267e-57,3.2897522425839479e-31,7.3340862316987875e-39,6.3061637539997037e-52,9.4132060695976141e-43,1.1889090860720454e-59,3.4939797891442906e-64,9.9932106863474035e-92,4.7691332837855359e-40,1.2016030376850643e-78,3.7948728060580159e-77,1.013178126798011e-47,5.6073051124392913e-78
1.121212816216808e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968778066536,0.099999999838991424,2.3645914903653187e-79,0.09999999994167387,3.0393845478789851e-68,4.8139842781780655e-47,5.6591311502403725e-21,4.5251432671018855e-42,1.1098570404981852e-68,1.1847808402949631e-25,3.3802407280430741e-81,9.4870612534378667e-37,2.2702739319408308e-62,6.401026881513827e-67,5.9013417453461279e-54,9.412669107437006e-68,3.6084251973499836e-61,0.0,1.6100856244625252e-10,5.8326127975501684e-11,1.915118298205268e-20,1.9151064502703437e-20,5.6738336812673042e-21,1.4702529623160273e-23,1.4037700182018323e-30,2.4998531131798024e-56,6.3260693444085738e-31,1.9364131528803472e-38,2.4256240074014896e-51,1.8244036443951782e-42,4.5748504154283097e-59,1.9479831439055933e-63,1.3815236799795917e-90,9.1706804426433877e-40,6.8303474829121812e-78,2.1572183307631053e-76,1.9481181497299865e-47,3.1632982552792659e-77
1.4415593399852013e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968771799841,0.099999999792989125,4.9848465643082066e-79,0.099999999925009284,8.1368322934524278e-68,1.0124643077438252e-46,7.2802265088903493e-21,9.5395275385988359e-42,2.8827312632278307e-68,1.9430352892760547e-25,1.3973009326874278e-80,1.5558756079291415e-36,7.5052529296158629e-62,1.7136534264126286e-66,1.2234187165028159e-53,2.5044304832751198e-67,7.5253985984198412e-61,0.0,2.0701087616715315e-10,7.4990718683825009e-11,2.4622949619536134e-20,2.4622755313932265e-20,7.2949290408478949e-21,1.470252965283762e-23,2.3047058450230881e-30,6.6186824258582506e-56,1.0374725400123684e-30,4.0146657341243886e-38,6.4430646453568447e-51,3.0147847070144777e-42,1.2151893922666471e-58,6.5045346877567512e-63,6.9782118108551774e-90,1.5039583390529249e-39,2.2835612574296256e-77,7.2122214911214446e-76,3.1945712465081653e-47,1.0519810796237274e-76
2.0822523875219883e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968759266483,0.099999999700984679,1.5205328420184792e-78,0.099999999891680125,3.703171963668186e-67,3.0818720193593655e-46,1.0522417222248475e-20,2.9098345695648773e-41,1.2777756527161503e-67,4.0282500182573286e-25,1.4742458686402532e-79,3.2256086897421672e-36,5.1716227763439894e-61,7.799060745621032e-66,3.6753293536797179e-53,1.1222955647855214e-66,2.2924934877663374e-60,0.0,2.9901532288205055e-10,1.0831987633980888e-10,3.556648287872236e-20,3.5566080049418823e-20,1.0537119756670645e-20,1.4702529638331209e-23,4.7838393893551185e-30,2.9937020245372667e-55,2.1508609377020268e-30,1.2062884215222841e-37,2.923906450158938e-50,6.3516717113886539e-42,5.5083201444913825e-58,4.3131197939009566e-62,1.1835404667587961e-88,3.1178371752724778e-39,1.5865266562753327e-76,5.0107943319852899e-75,6.6213305081805946e-47,7.1996918573375398e-76
3.363638482595562e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968734199843,0.099999999516976509,6.5977218959239027e-78,0.099999999825021904,2.775789873642907e-66,1.3355584467673451e-45,1.7006798632898115e-20,1.2625863016533465e-40,9.418284035744219e-67,1.0473463262829591e-24,3.2959895591210646e-78,8.3866370905039893e-36,6.9101645161874648e-60,5.8458817310174677e-65,1.5794274956857649e-52,8.141819225607718e-66,1.0155307707064108e-59,0.0,4.8302349341248976e-10,1.7497809660999246e-10,5.7453549333972808e-20,5.745250197646205e-20,1.7021501174962549e-20,1.4702529613305407e-23,1.2451129906376939e-29,2.2365354469916603e-54,5.5922452856805903e-30,5.1861980858862048e-37,2.1888703909976093e-49,1.7070631622178211e-41,4.1122747965116407e-57,5.2277557460211543e-61,5.0256364611952502e-87,8.1056745496668269e-39,2.1310412773383382e-75,6.7304934678293982e-74,1.7206678557342476e-46,9.3601539022935581e-75
5.92641067274271e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968684066892,0.099999999148963056,3.7300623559536306e-77,0.099999999691705838,3.0332282892215605e-65,7.5465554723230696e-45,2.9975561389937613e-20,7.1379281312052734e-40,9.9417273802342839e-66,3.2462773876942705e-24,1.202022686989906e-76,2.5994882734819958e-35,1.411206764229694e-58,6.3879069486885588e-64,8.8853059182806135e-52,8.3432580446535701e-65,6.0726853776579504e-59,0.0,8.5103694292091465e-10,3.0829415698736582e-10,1.0122768199198933e-19,1.0122443567993505e-19,2.9990263958132701e-20,1.4702529573387896e-23,3.8621691236456252e-29,2.3766707534746045e-53,1.7333309491363254e-29,2.9203817282244711e-36,2.3279485177085619e-48,5.6472779241557536e-41,4.3568572123205245e-56,9.6436568555681379e-60,3.6197537286388188e-85,2.5119189460626271e-38,4.4825773269093016e-74,1.4157046627095655e-72,5.3275881185853354e-46,1.8476511060360083e-73
1.1051955053037007e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968583802301,0.099999998412947724,2.4802228856887107e-76,0.099999999425075245,4.2987369027670358e-64,5.0169978581874924e-44,5.5913086647020481e-20,4.7459682822695392e-39,1.2835630076759226e-64,1.1283549532605172e-23,5.7352887503477375e-75,9.0356102974673722e-35,3.5931169892744322e-57,9.0527339815230273e-63,5.8885036577344062e-51,1.0501399160118498e-63,4.5096356114805038e-58,0.0,1.5870522759068376e-09,5.7492475709954228e-10,1.8877594629809871e-19,1.8876466262807044e-19,5.5927789310820814e-20,1.470252949381414e-23,1.3430650415766987e-28,3.0805896775170576e-52,6.024784771181659e-29,1.9392021459170014e-35,3.0181144925226143e-47,2.2134891848464009e-40,5.6214155350505412e-55,2.2912225570184821e-58,3.4394609566764902e-83,8.7278262610882517e-38,1.2503687715665724e-72,3.9488223250579777e-71,1.8478032009914123e-45,4.5848424558516311e-72
2.13030438136256e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968383278345,0.099999996940963329,1.8037347025126476e-75,0.09999999889182011,7.4188362305781292e-63,3.6484018962537459e-43,1.0778813613322254e-19,3.4511427401529254e-38,1.8377605741554875e-63,4.1914603482387305e-23,3.1454580429919015e-73,3.3565739664306855e-34,1.0203767964567845e-55,1.5622501148448556e-61,4.2637758351015061e-50,1.478757600556951e-62,3.9740387360206727e-57,0.0,3.0590366791270824e-09,1.1081798748211008e-09,3.6387247087072813e-19,3.6383055581964476e-19,1.0780283916160648e-19,1.470252933466833e-23,4.990492647951392e-28,4.4304667771462767e-51,2.2380048483722715e-28,1.4096699648080155e-34,4.3405272247995771e-46,1.0089576292222902e-39,8.0260013982178797e-54,6.2753538926485495e-57,3.7659997874843383e-81,3.2397038463622864e-37,4.2778834523516028e-71,1.3509298446785804e-69,6.8344313468535684e-45,1.2832262504567375e-70
3.155413257421419e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968182761373,0.099999995469040592,5.5728666911030449e-75,0.099999998358573094,3.5053187603922008e-62,1.1272085431579414e-42,1.5966318424883183e-19,1.0661896909849346e-37,7.5718227920846805e-63,9.1952870239142022e-23,2.1280465799834075e-72,7.3639715093500527e-34,5.3692312224238747e-55,7.3812786538462357e-61,1.3137080274410042e-49,6.2953632386646807e-62,1.3736835666113113e-56,0.0,4.5309594004414039e-09,1.6414268826233071e-09,5.3896899005737366e-19,5.3887703620518054e-19,1.5967788787296153e-19,1.470252917552843e-23,1.0949541883704026e-27,1.8286712619271416e-50,4.9097664890346883e-28,4.3549114352491396e-34,1.7914615561755154e-45,2.5550987364045741e-39,3.3077902452974492e-53,3.7116949552652467e-56,3.0202417420201108e-80,7.1029351021546708e-37,2.5139321792395068e-70,7.9386681252753636e-69,1.4939658930422483e-44,6.9151488508578974e-70
4.180522133480278e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967982251381,0.099999993997179557,1.2534917281813205e-74,0.099999997825334211,1.1065965381727237e-61,2.5353937673183731e-42,2.1153823099388374e-19,2.3979660921333694e-37,2.1073782784909408e-62,1.6139630061564395e-22,9.0505010681965392e-72,1.2925753510380624e-33,1.8010325314546289e-54,2.3301385750416031e-60,2.94725373182288e-49,1.8001901007117356e-61,3.4020629287820001e-56,0.0,6.002820442312941e-09,2.1746657806240682e-09,7.1406550385822404e-19,7.1390410583407611e-19,2.1155293544491862e-19,1.4702529016398174e-23,1.9220184564775649e-27,5.0980757134207862e-50,8.6176532053033268e-28,9.7948678003964953e-34,4.9940640867990608e-45,5.0663604645882649e-39,9.2071034448121501e-53,1.3620390259869011e-55,1.461569159096435e-79,1.2459672154919453e-36,9.3580480055910585e-70,2.9550797983596574e-68,2.6130949930925273e-44,2.3717675648688552e-69
5.205631009539138e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967781748361,0.099999992525380194,2.3702530907559304e-74,0.099999997292103418,2.795622886386197e-61,4.7942187487642381e-42,2.6341327636841499e-19,4.5340017155163088e-37,4.7440891620267289e-62,2.5024277703515625e-22,2.9524269588098109e-71,2.0041919875913848e-33,4.7411930002609268e-54,5.8865094486190317e-60,5.5587590727318937e-49,4.1334718156325145e-61,7.0213158441287286e-56,0.0,7.4746198072857244e-09,2.7078965689449679e-09,8.8916201227347421e-19,8.8891176682412511e-19,2.6342798187751141e-19,1.4702528857277614e-23,2.9802391642242885e-27,1.1496623575559089e-49,1.3361551125491428e-27,1.852057774108077e-33,1.1261407059930476e-44,8.7559323897186139e-39,2.0721812143296718e-52,3.8272324897819142e-55,5.3432303596364537e-79,1.9307021034521718e-36,2.7173067903946633e-69,8.5804768968345526e-68,4.037499707404869e-44,6.358855724831005e-69
7.255848761656856e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967380763269,0.099999989581966486,6.2409322990856479e-74,0.099999996225666174,1.1959694212482229e-60,1.2623269208413836e-41,3.6716336300605107e-19,1.1936205380779528e-36,1.6468698939347978e-61,4.8613701837063689e-22,1.9464068694369033e-70,3.8937405442126781e-33,2.1359118241817912e-53,2.5180684902540842e-59,1.4561851495228536e-48,1.4738180701325694e-60,2.158514146371905e-55,0.0,1.0418033515964214e-08,3.774333816997541e-09,1.2393550129478966e-18,1.2388688707381231e-18,3.6717807132472924e-19,1.4702528539065618e-23,5.7901391407113714e-27,4.00581689468766e-49,2.5956958466942778e-27,4.8761965352060699e-33,3.9233655266219262e-44,2.0458264198010354e-38,7.1849559061119318e-52,1.8919377361641271e-54,4.3961709887134454e-78,3.7462853003413311e-36,1.4786787918717177e-68,4.6689452662972871e-67,7.7899740138679261e-44,2.9454567445062666e-68
9.306066513774573e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966979806085,0.099999986638799457,1.2981534642625e-73,0.099999995159261362,3.5830162322361968e-60,2.6257179916369368e-41,4.709134441620336e-19,2.4824147383350654e-36,4.2241778049134956e-61,7.99618616054668e-22,7.5794969803637321e-70,6.4050427646512685e-33,6.6191072992140685e-53,7.5433757314689493e-59,3.0140220030073772e-48,3.8413553005719894e-60,5.1152201225767661e-55,0.0,1.3361200546872488e-08,4.8407386277551971e-09,1.5895479920822038e-18,1.5887483649271098e-18,4.709281562148854e-19,1.4702528220892373e-23,9.5246308473642422e-27,1.0310489238400148e-48,4.2695075518354404e-27,1.014222929007722e-32,1.009709260094098e-43,3.9364869431891743e-38,1.8401787173473199e-51,6.2010188300162144e-54,1.9900314627453304e-77,6.1547313294042507e-36,5.2466371876138876e-68,1.6565411173131779e-66,1.2725270788144872e-43,9.2883968425149867e-68
1.1356284265892291e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966578876809,0.099999983695879091,2.34471631431524e-73,0.099999994092888983,8.7733924960563768e-60,4.7425527737649891e-41,5.7466351983667169e-19,4.4830141447015149e-36,9.0720407984816941e-61,1.1906696991287514e-21,2.2868404902148004e-69,9.5380985920939679e-33,1.6646015480659921e-52,1.8469360142417303e-58,5.4169417998434595e-48,8.3246442110422991e-60,1.0375342480542462e-54,0.0,1.6304120921480731e-08,5.9071110022433992e-09,1.9397409496780411e-18,1.9385502672638787e-18,5.7467823654826434e-19,1.4702527902758045e-23,1.418368978878496e-26,2.2221507036547853e-48,6.3574941276420622e-27,1.8317842285215699e-32,2.1759052148249166e-43,6.7261874723665367e-38,3.9447763732056745e-51,1.6207389745691099e-53,6.8367673198852323e-77,9.1536149504545516e-36,1.4825363010284558e-67,4.6805947129003181e-66,1.8816433830845621e-43,2.3650266581104895e-67
1.3406502018010008e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966177975439,0.09999998075320532,3.8485721056894788e-73,0.099999993026549036,1.8840041654334723e-59,7.7843326728645958e-41,6.7841359003027166e-19,7.3571521498527732e-36,1.7306881565013512e-60,1.6592725520116176e-21,5.9049909769808832e-69,1.3292907972375438e-32,3.6583860328283364e-52,3.9658008112524314e-58,8.8460943216346833e-48,1.5952731771433461e-59,1.8945933980574239e-54,0.0,1.9246794661075384e-08,6.9734509414788325e-09,2.2899338857370393e-18,2.2882745954658306e-18,6.7842831232514822e-19,1.4702527584662256e-23,1.976729167977495e-26,4.2551086600700629e-48,8.8595603093125344e-27,3.0064925436025142e-32,4.1660495418853131e-43,1.0591183154232387e-37,7.5091067370031894e-51,3.6585302718442088e-53,1.9961404285499939e-76,1.2740542533428104e-35,3.6324504979973788e-67,1.1467451894783313e-65,2.6037427576040111e-43,5.2446799633618662e-67
1.7506937522245447e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196537625642,0.099999974868597685,8.5534973175911914e-73,0.099999990893966481,6.8529870821375478e-59,1.7300767111868166e-40,8.8591371397553304e-19,1.634571762606518e-35,4.9952949161838663e-60,2.8290656263900641e-21,3.1128531393220115e-68,2.2667787185076536e-32,1.3995256546344683e-51,1.4422432070728947e-57,1.9445772251234686e-47,4.6156365927176791e-59,5.1348304439199222e-54,0.0,2.5131402316883272e-08,9.1060335180919981e-09,2.9903196932507788e-18,2.9874905974130791e-18,8.8592845021051298e-19,1.4702526948587499e-23,3.3708031137038933e-26,1.2397209635152424e-47,1.510556614137229e-26,6.6811905794817702e-32,1.2134102058123509e-42,2.2217399603927098e-37,2.1547189782393908e-50,1.438384783284229e-52,1.5111917360119338e-75,2.1669423234859873e-35,1.7929007104417802e-66,5.6588752033472804e-65,4.3773664921910695e-43,2.0312542720416553e-66
2.1607373026480882e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964574648995,0.099999968984976303,1.6072207080584456e-72,0.099999988761513614,1.8823155878392809e-58,3.2508511584456959e-40,1.0934138160001997e-18,3.0703525245714867e-35,1.1490633912257123e-59,4.3088601709831971e-21,1.0878589972279734e-67,3.4529679979104043e-32,3.9634843559704274e-51,3.9606840888866172e-57,3.6145574201472289e-47,1.0609516172335801e-58,1.1364430784269493e-53,0.0,3.101502367977235e-08,1.1238486365499318e-08,3.6907054146361015e-18,3.6863965084512079e-18,1.0934285698731729e-18,1.4702526312667754e-23,5.1346660400711921e-26,2.8771157647486913e-47,2.3006784743051483e-26,1.2552669897918851e-31,2.8152624085607053e-42,4.017143835606432e-37,4.9285995177028916e-50,4.1371553841958199e-52,6.527375788123462e-75,3.2922947486562025e-35,6.0688793761755084e-66,1.9151726339409684e-64,6.574246795035906e-43,5.7900846284887407e-66
2.5707808530716317e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963773153158,0.099999963102341063,2.7062714395777721e-72,0.099999986629190477,4.3244742620202191e-58,5.4738497521332938e-40,1.3009138961066483e-18,5.1681958716519797e-35,2.2786715698502234e-59,6.0985188407247552e-21,2.9997291209846761e-67,4.8878585930258522e-32,9.2741962515102862e-51,9.0977343556535373e-57,6.0219703507412881e-47,2.1000333168543653e-58,2.1977574026045547e-53,0.0,3.6897658914875006e-08,1.3370809491589858e-08,4.3910910499056653e-18,4.3849924659393997e-18,1.3009286713153163e-18,1.4702525676903124e-23,7.2682991021904986e-26,5.7543012301091387e-47,3.2562477547130917e-26,2.1134073725651358e-31,5.6290745000162903e-42,6.5796291362464203e-37,9.7208683460351044e-50,9.8091617099657429e-52,2.1101229816258477e-74,4.6482865036526291e-35,1.6393287225657864e-65,5.1724530494536675e-64,9.1760703032609938e-43,1.3605478698205682e-65
2.980824403495175e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962971768891,0.099999957220691785,4.218317593281186e-72,0.099999984496997069,8.7946018982260777e-58,8.5321946700340937e-40,1.5084139542972565e-18,8.0530962475636341e-35,4.0757235625451237e-59,8.1979043230502009e-21,7.0963284168167816e-67,6.5714504614126775e-32,1.9067755707028683e-50,1.8498591684690069e-56,9.2885886014439402e-47,3.7474287932253782e-58,3.8645979616161151e-53,0.0,4.2779308187331383e-08,1.5503002904253928e-08,5.0914765990721245e-18,5.0832786072043383e-18,1.5084287545391324e-18,1.4702525041293595e-23,9.7716834520220187e-26,1.0378706057332414e-46,4.3771906161235134e-26,3.2938422016170163e-31,1.0150150913062193e-41,1.0042400312072339e-36,1.7295227019034522e-49,2.0426264846498726e-51,5.6952109497498135e-74,6.2331068976292512e-35,3.8177043157595577e-65,1.2043843722658379e-63,1.2165335368329941e-42,2.8061937581505097e-65
3.8009115043422623e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961369334983,0.099999945460350459,8.7448463879178596e-72,0.099999980232999372,2.8911948867001639e-57,1.7687791380747548e-39,1.923414004940465e-18,1.6683261599298565e-34,1.0610674352953729e-58,1.3325306500688645e-20,3.053588809456831e-66,1.0684737848240884e-31,6.3359240802649951e-50,6.078918935912792e-56,1.8851605935238019e-46,9.7038236681981694e-58,9.8665241534620896e-53,0.0,5.453964950514682e-08,1.9767000620883006e-08,6.4922474391463745e-18,6.4789219903457095e-18,1.9234288663405418e-18,1.4702523770539703e-23,1.5887630575687604e-25,2.7505367625370854e-46,7.1149017387546303e-26,6.8267925236972609e-31,2.6884285381818057e-41,2.0194594634679879e-36,4.4529290932211308e-49,6.9615386914918022e-51,3.2337655711688945e-73,1.0082082710517317e-34,1.6230726610092752e-64,5.118366542449411e-63,1.9241203185891643e-42,9.3783743741391264e-65
4.6209986051893494e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959767347141,0.099999933703951008,1.5713687791956147e-71,0.099999975969520413,7.4820553750663421e-57,3.1783337020828128e-39,2.3384139679488498e-18,2.9958189585981668e-34,2.2782289016681485e-58,1.9689968664769627e-20,9.5651859080227748e-66,1.5792829818929131e-31,1.6407949273555899e-49,1.5725646619718991e-55,3.3179546998867926e-46,2.0723609794983397e-57,2.1004469972368491e-52,0.0,6.6296048954684312e-08,2.4030479578542013e-08,7.8930179349601363e-18,7.8733277560274176e-18,2.3384289052949159e-18,1.4702522500405914e-23,2.3482356544319944e-25,6.0065734446532205e-46,1.0513221376533659e-25,1.2264358239319253e-30,5.8677260751115617e-41,3.5518823140341897e-36,9.4619617956862855e-49,1.8446840843380164e-50,1.2246933253232655e-72,1.4825005519477024e-34,5.0753321495958743e-64,1.5999666171605248e-62,2.767595690318324e-42,2.4398629878499429e-64
