Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),HOX(23),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C4H7X(268),C3H8X(43),C5H9X(269),C6H12(397),SX(411),C4H7X(207),C4H7(219),C4H7X(457)
1.0618597945827564e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799510899,0.099999999996950292,3.2684203148707782e-82,0.099999999998158728,5.8475297083763254e-72,6.9029320042931029e-50,5.2265461308654171e-22,3.1274319470986428e-45,1.007334419830245e-64,1.3885875623162875e-27,4.0531130351939129e-87,1.1118995611036562e-38,4.6392923056089131e-67,6.1553948643435003e-71,2.9411918698178331e-49,1.1169561304503577e-50,6.1975673743259798e-64,2.8626083309969873e-103,3.0497137806779568e-12,1.8412864994162877e-12,1.8137673921956547e-21,1.8137687807980456e-21,1.4702159394226391e-23,5.3735677248870858e-22,7.9381014403714616e-33,3.1673410123407869e-60,7.4143711191749004e-33,3.4056647736305225e-41,3.7155380888170089e-56,2.0766705755119272e-44,4.6861093934457256e-63,3.5320339462254482e-114,8.9086926991729832e-54,9.2179144943520548e-117,7.1453682613679608e-143,6.7817834007092606e-154,8.8495609069500012e-157,6.0378988222387579e-183,4.9280893680838465e-194,6.4306723288626948e-197,4.4247804534750006e-157,2.6109038194171118e-223,1.9043602073914778e-234,6.6356834120449429e-184,5.4159968286358164e-195,7.0673436169154786e-198,3.7571830135981733e-98,1.2425014589547659e-237,2.1661409069121766e-264,1.442138289703527e-275,4.3356164541299926e-198,3.0209145502968495e-202,2.486062539679724e-213
2.123720489315977e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799021799,0.099999999993900579,2.6147388376673249e-81,0.099999999996317437,9.3560543875142876e-71,5.5223508281920547e-49,1.0600111363559686e-21,2.5019444563300492e-44,8.2488607538818714e-64,5.5543501354469361e-27,2.5937360070408942e-85,4.4476010716444399e-38,1.4844285437415891e-65,9.8486317126551384e-70,1.2005919553007059e-48,4.5594051799332644e-50,4.9580556715468292e-63,6.3380653527954555e-101,6.0994297896955242e-12,3.6825744295804386e-12,3.6275335445817558e-21,3.6275390989912065e-21,1.4702864070150165e-23,1.0747140004585246e-21,3.2403259597163716e-32,5.0677501095350351e-59,2.9657483732758228e-32,2.7245321592481505e-40,5.9448588225017071e-55,8.3066841629422362e-44,7.4970305333617777e-62,1.4652404542880942e-111,7.1269550803087313e-53,3.8239897637074275e-114,1.167279018818238e-139,2.1987055232664043e-150,2.8690947232555774e-153,7.8150946607606111e-179,1.2745007119534817e-189,1.6630982194717378e-192,1.4345473616277887e-153,2.7002780481032999e-218,3.9386249512619142e-229,8.5888312359533449e-180,1.4006831651103074e-190,1.827753924412098e-193,4.8087208359323943e-96,2.5697592985746504e-232,1.791964814935716e-258,2.386014954303294e-269,1.1211671613118069e-193,1.5616354554107662e-197,2.5695017641667561e-208
4.2474418787824176e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798043598,0.099999999987801153,2.0917921042091578e-80,0.099999999992634855,1.4969683580871839e-69,4.4178827514656062e-48,2.1347255730478958e-21,2.0015508336195875e-43,6.6775336304670326e-63,2.2217378443103834e-26,1.6596592611129392e-83,1.7790409938164857e-37,4.7492357813717415e-64,1.5757783773147762e-68,4.851630200683945e-48,1.8424701057220253e-49,3.9664429594305104e-62,1.6212348608463018e-98,1.2198860736919461e-11,7.3651498995145172e-12,7.2550575172907205e-21,7.2550797349064219e-21,1.470288309253767e-23,2.1494284562713788e-21,1.3094259064713641e-31,8.1084022115212213e-58,1.1862981584531992e-31,2.1796238468555892e-39,9.5117522147423992e-54,3.3226719851445727e-43,1.199284793645809e-60,7.4925572792802095e-109,5.7015591941314836e-52,1.9554104008725022e-111,2.3872734366138234e-136,8.9928374892261946e-147,1.1734770168668073e-149,1.278547149603591e-174,4.1701247148896578e-185,5.4416033261694203e-188,5.8673850843340365e-150,3.5340801778380379e-213,1.0309606204197303e-223,1.4051302219397183e-175,4.582989581546484e-186,5.9803514416961575e-189,6.1539369860509449e-94,6.7265118781935886e-227,1.8762324669320395e-252,4.9964351385993202e-263,3.6678775381923211e-189,1.0217681263744622e-192,3.3619422227382923e-203
8.4948846577153e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796087196,0.099999999975602286,1.6734340966239818e-79,0.099999999985269705,2.3951462345535434e-68,3.5343070351501924e-47,4.2841544835092118e-21,1.6012319089179918e-42,5.3738910092603255e-62,8.886929460740394e-26,1.061756283537559e-81,7.1161651032842367e-37,1.5191557808585991e-62,2.5212346283826586e-67,1.9506077651914381e-47,7.4076884401614791e-49,3.1731500778041168e-61,4.1487068420086469e-96,2.4397718348124055e-11,1.4730299277806135e-11,1.4510072134608789e-20,1.4510161004852436e-20,1.4702883354305378e-23,4.2988573673899763e-21,5.2645726239266703e-31,1.297344018963087e-56,4.7451808443117158e-31,1.7436950985915351e-38,1.521872136518453e-52,1.3290668162866013e-42,1.9180862872009549e-59,3.8346531667700235e-106,4.5612370256872684e-51,1.0007693504117335e-108,4.8871656888360637e-133,3.6819804657939652e-143,4.8046235975379985e-146,2.0939221591539363e-170,1.3659121518086476e-180,1.7823814186555951e-183,2.4023117987689992e-146,4.630300653328119e-208,2.7014991022075019e-218,2.3012317606970553e-171,1.5011448311594265e-181,1.9588468044790356e-184,7.8738943847470138e-92,1.7625956766378814e-221,1.9665657193683464e-246,1.0473987074920471e-256,1.201065379314049e-184,6.6916645485280573e-188,4.4023150401280117e-198
1.2742327436648182e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794130795,0.099999999963403446,4.9680078226179252e-79,0.099999999977904555,9.1312619461273642e-68,1.0425660413738845e-46,6.4335833935216744e-21,4.7536421165184843e-42,1.5389508009218797e-61,1.8884691722479765e-25,6.0314236344014481e-81,1.5121851546903773e-36,7.0911641249938371e-62,9.6121916073142341e-67,4.1512896060279601e-47,1.5765065932318695e-48,9.073218425144714e-61,2.741939412531999e-95,3.6596571676086897e-11,2.2095447094521536e-11,2.1765053423980099e-20,2.1765242272914022e-20,1.4702883359379326e-23,6.4482862780014649e-21,1.1204078910113347e-30,4.885122294303788e-56,1.0083491341934627e-30,4.9858713431896197e-38,5.7575361137182433e-52,2.8242639025018414e-42,7.2622534676952596e-59,2.9128901461253661e-105,1.3042269384990438e-50,7.6020728699488174e-108,4.6873096584480421e-132,3.8987448066942604e-142,5.0874799189216525e-145,2.6358080862606562e-169,1.8559351310671243e-179,2.4218133890226701e-182,2.5437399594608263e-145,7.2174374855703866e-207,4.4810700487275374e-217,2.8967673209284902e-170,2.0396827316306835e-180,2.6615859930305213e-183,5.2252836817599029e-91,2.9236784746591585e-220,3.6553246689077827e-245,2.0515756352602075e-255,1.631877916348116e-183,9.7609386832715456e-187,6.8614677365178693e-197
1.6989770215581065e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792174399,0.099999999951204593,1.0825027985382577e-78,0.099999999970539405,2.4567337260583022e-67,2.2595293800973399e-46,8.5830123028303353e-21,1.0357900667878578e-41,3.2488475579589913e-61,3.2215009320009541e-25,2.3243458910058832e-80,2.5796100322663225e-36,2.1654712982296007e-61,2.5862243604768392e-66,7.0872085421578346e-47,2.691460258059819e-48,1.9138030600896053e-60,1.5901073991542091e-94,4.8795420720809465e-11,2.9460593349661059e-11,2.9020001385557749e-20,2.9020323539091191e-20,1.4702883362709316e-23,8.5977151881058425e-21,1.9127944237071685e-30,1.2660829501517467e-55,1.7201221419516864e-30,1.0516633414468595e-37,1.4986792899357187e-51,4.8178570216053424e-42,1.8981339700301653e-58,1.7581547915432725e-104,2.7509889005863361e-50,4.5884397862002509e-107,3.4016262489279921e-131,2.9520266068340515e-141,3.852105482578587e-144,2.3647525169535715e-168,1.7281272212784515e-178,2.2550366147142638e-181,1.9260527412892935e-144,7.7918432309171711e-206,4.9941566869963062e-216,2.5988757864813259e-169,1.8992211485731561e-179,2.478297417422638e-182,2.2327715204013522e-90,3.2584423655985538e-219,4.6337790762563136e-244,2.673120769790951e-254,1.5194677767936623e-182,9.4415892320177128e-186,6.8971539286773636e-196
2.548465577344683e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968788261604,0.099999999926806915,3.1421718080447754e-78,0.099999999955809118,9.9357829269145611e-67,6.4955744242015776e-46,1.2881870119791913e-20,3.0065577082227841e-41,8.8813221741807347e-61,6.6696900363691937e-25,1.7913752968084295e-79,5.3407550280106314e-36,9.9677442380584206e-61,1.0460362088694577e-65,1.4684602861103519e-46,5.5766702462544112e-48,5.2271828764495231e-60,2.7377156418384815e-93,7.3193108757756538e-11,4.4190882195018147e-11,4.3529819090896696e-20,4.3530486067022907e-20,1.4702883369245056e-23,1.2896573007124444e-20,3.9632842430289762e-30,4.6101713006398099e-55,3.5612844849307089e-30,2.8724126757339435e-37,5.4999102763307154e-51,9.9747437850264924e-42,7.0570724068404502e-58,3.3645143786526178e-103,7.5137881070133548e-50,8.7807240672451102e-106,1.3142268610113391e-129,1.1699456671542977e-139,1.5266644750607034e-142,1.530131456932643e-166,1.128342530340412e-176,1.4723763938931336e-179,7.6333223753035172e-143,7.6025953758289083e-204,4.8891242466217119e-214,1.6816227343225682e-167,1.2400545342209871e-177,1.6181496081480584e-180,1.9747701809528327e-89,3.1899138515020257e-217,6.4098326502327014e-242,3.6999581115188916e-252,9.9210695939894449e-181,6.2414643470321452e-184,4.6311567154283529e-194
3.3979541331312593e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784348806,0.099999999902409223,6.8715754977511886e-78,0.099999999941078832,2.6912092562386138e-66,1.4109940060940764e-45,1.7180727934158695e-20,6.5749631158035072e-41,1.8592168966019682e-60,1.1343365877949472e-24,6.8018153172151029e-79,9.0832255677413307e-36,3.0119668951880385e-60,2.8334122428815075e-65,2.4985726203074554e-46,9.4886567390133907e-48,1.0937002282203189e-59,1.3893722133054078e-92,9.7590781043713963e-11,5.8921165297906534e-11,5.803951423932355e-20,5.8040648588024935e-20,1.4702883376032528e-23,1.7195430824278224e-20,6.7434932165518572e-30,1.1885453195284381e-54,6.0567960334662359e-30,6.010036804134125e-37,1.426161223411258e-50,1.6964398598944866e-41,1.8411534389396917e-57,1.9206967673449281e-102,1.5721328639542235e-49,5.0126428488458166e-105,9.2798258937512488e-129,9.3102781055201017e-139,1.2149001097976677e-141,1.5390566396337759e-165,1.2314495615776949e-175,1.6069209862771314e-178,6.0745005489883385e-142,9.8526396235445438e-203,6.7432775084112329e-213,1.6914315583096887e-166,1.3533697183586303e-176,1.7660148417578883e-179,8.5210259748708247e-89,4.3996579883021495e-216,1.0117164177619874e-240,6.1457524125673426e-251,1.082720144927645e-179,7.2911802135360264e-183,5.7306613558329912e-193
4.2474426889178354e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968780436013,0.099999999878011558,1.289201098129126e-77,0.099999999926348546,6.0455355554644794e-66,2.6354944407061518e-45,2.147958574574588e-20,1.2335449589078749e-40,3.3858384020313337e-60,1.7330052990716657e-24,2.0881755038508661e-78,1.3877116331826957e-35,7.5467018617605916e-60,6.3651439517073982e-65,3.8183702066872393e-46,1.4500760914154476e-47,1.9910370964991728e-59,5.7951015362042744e-92,1.2198843645362113e-10,7.3651442248152107e-11,7.2549078077796438e-20,7.2550811101602275e-20,1.4702883382554411e-23,2.149428863943398e-20,1.0305543788101446e-29,2.5868611039617971e-54,9.2533905143366436e-30,1.0941021308891868e-36,3.1182535667815694e-50,2.591772387226144e-41,4.0410109874019098e-57,8.5695309906348404e-102,2.8620023402147778e-49,2.2364800241898025e-104,5.3211594673856939e-128,5.6453691377617553e-138,7.3666539656215912e-141,1.2074471510499424e-164,1.0118692461732943e-174,1.3203902102461259e-177,3.6833269828107956e-141,1.0289750485620311e-201,7.2556428631973331e-212,1.3269909395686538e-165,1.1120497659318147e-175,1.4511159715505318e-178,2.8980657532546204e-88,4.7339512944903484e-215,1.3266545360391797e-239,8.221505627528092e-250,8.8963485031556433e-179,6.2927378524596566e-182,5.1948433691975591e-192
5.946419800490989e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968772610431,0.099999999829216313,3.5274891307972946e-77,0.099999999896888014,2.3443077079263531e-65,7.1744391465744376e-45,3.0077301360405754e-20,3.3751510273143331e-40,8.9441280136835683e-60,3.3324867419141726e-24,1.8540672979240591e-77,2.6685202632005031e-35,4.1545614877067961e-59,2.4682893028314368e-64,7.3452174780929622e-46,2.7894425303695913e-47,5.2569079152316166e-59,1.2064651018768707e-90,1.7078369558529731e-10,1.0311197730425647e-10,1.0156780358368703e-19,1.0157113610601656e-19,1.4702883395889933e-23,3.0092004263625925e-20,1.9824278079119188e-29,9.8792900807299867e-54,1.779382894059734e-29,2.8887370855198673e-36,1.1994014207540109e-49,4.9838667136207561e-41,1.555002469282075e-56,3.0810250291855246e-100,7.5564907256386814e-49,8.0408753792505063e-103,7.3965499805182262e-126,1.4931367754073092e-135,1.9483978381703211e-138,1.586524742938746e-161,2.7610615928624652e-171,3.6029157564773439e-174,9.7419891908516054e-139,1.7472233199799034e-197,2.7184818389918877e-207,1.7435992601833883e-162,3.034421601089162e-172,3.9596238731585372e-175,4.0177297311041821e-87,1.7736765739385334e-210,3.6939149831090766e-234,5.2463805009944005e-244,2.4256232395162876e-175,3.6045728729045855e-178,6.3184530332557756e-188
7.645396912064141e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968764784864,0.099999999780421123,7.4363762799605947e-77,0.099999999867427525,6.2378915688279198e-65,1.5089299744139541e-44,3.8675016963775203e-20,7.1151299540507061e-40,1.854866480403308e-59,5.4652362079593665e-24,7.663756292776898e-77,4.3763663726168264e-35,1.3735535611995739e-58,6.5678158801363781e-64,1.2048630095940385e-45,4.5756250679500858e-47,1.0898854090372301e-58,7.2230472323882658e-90,2.195788861745402e-10,1.3257248737125069e-10,1.305859957857041e-19,1.3059146108027532e-19,1.4702883409162422e-23,3.8689719879702853e-20,3.2518480171054829e-29,2.6157181550632231e-53,2.9181653689755627e-29,5.9890467649829486e-36,3.1858807905324557e-49,8.173497208806036e-41,4.1288415227460471e-56,2.1848054106317074e-99,1.5666423253002386e-48,5.701917374258457e-102,6.8515093492792713e-125,1.5750700185787905e-134,2.0553128751379101e-137,2.0335440631964327e-160,3.905401652284488e-170,5.0961680267729669e-173,1.0276564375689551e-137,2.8704345842611058e-196,4.8283745069370792e-206,2.2348759071805565e-161,4.292057506162154e-171,5.6007161822087423e-174,2.0297582346671594e-86,3.1502785552846034e-209,7.4051324732665001e-233,1.1216830234565385e-242,3.4304590855087724e-174,5.5772040897926335e-177,1.0616402389442581e-186
1.1043351135210446e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196874913375,0.099999999682830951,2.2683254556110797e-76,0.099999999808506573,2.7959334459354352e-64,4.5931368659199626e-44,5.5870448136647473e-20,2.1702670769586768e-39,5.5751888278164138e-59,1.1330263854079709e-23,8.0675975509643188e-76,9.0729909975109841e-35,9.4457108894404452e-58,2.943775429907876e-63,2.4984655354340268e-45,9.4882500701828423e-47,3.2747676247354987e-58,1.8443632275293757e-88,3.1716906175511824e-10,1.9149343254855239e-10,1.8862078055348885e-19,1.8863211093833887e-19,1.4702883435707018e-23,5.5885151087515127e-20,6.7431931648324499e-29,1.1831394093645746e-52,6.0497990003502858e-29,1.7995151680682277e-35,1.4457403368647003e-48,1.6944983091342689e-40,1.8669112861998352e-55,9.3652270936033178e-98,4.707254693617169e-48,2.4441436630892574e-100,8.362299367582256e-123,3.3802493131897663e-132,4.4108981698718522e-135,1.3353738810556116e-157,4.650897179289393e-167,6.0689696851127351e-170,2.2054490849359261e-135,1.0934294048105663e-192,3.4030263054189906e-202,1.4675831066863581e-158,5.1113611162326577e-168,6.6698304581353077e-171,3.4355862771732737e-85,2.2203093829250292e-205,1.7175615965677663e-228,4.8789619903173933e-238,4.0797990839528652e-171,1.2130109110966101e-173,4.2472200507058427e-183
1.7839259581503055e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968717831639,0.099999999487651411,9.842457918447396e-76,0.09999999969066499,2.0293400501469188e-63,1.9904944466357409e-43,9.0261310346926963e-20,9.4163503278300328e-39,2.3976537281987696e-58,2.9458059310900666e-23,1.7931192293805856e-74,2.3589929823200814e-34,1.2548863179084248e-56,2.1365548448703355e-62,6.4973395649880987e-45,2.4674497890478845e-46,1.4079062084594945e-57,1.2302688012542937e-86,5.1234859053425426e-10,3.0933502307945283e-10,3.0468395191875894e-19,3.0471341029265272e-19,1.4702883488796449e-23,9.0276013405774395e-20,1.7535861429210127e-28,8.8390802020083611e-52,1.5729139707572009e-28,7.7365022431725292e-35,1.0822424183380083e-47,4.4056475196906504e-40,1.3855885034013726e-54,1.222139228879454e-95,2.0237502586620546e-47,3.1895521675885152e-98,3.4972370697210749e-120,2.8139134704167798e-129,3.6718889420734895e-132,3.5856723656917753e-154,2.4954363479368324e-163,3.2563056317265491e-166,1.8359444710367448e-132,1.8948270478038583e-188,1.1792527313604125e-197,3.9406732935660688e-155,2.7424980224626653e-164,3.5786974742623895e-167,1.4503105688540932e-83,7.69405819819911e-201,1.9227556978286549e-223,1.092340205572267e-232,2.1825422864706799e-167,1.2971850114830548e-169,9.0545663829556805e-179
3.1431076474088277e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968655227867,0.09999999909729565,5.5644936660339436e-75,0.099999999454983002,2.0816810721095741e-62,1.1247299279122476e-42,1.5904303422563347e-19,5.3228769301115284e-38,1.3504191075336402e-57,9.1301775124175031e-23,6.4752153214503248e-73,7.311839652036421e-34,2.5378636614953238e-55,2.1914753939050903e-61,2.0141716924916814e-44,7.6490807784248417e-46,7.9278304224306542e-57,1.5282421011143468e-84,9.0270435861734804e-10,5.4501700486200471e-10,5.3678470480389966e-19,5.3687600755403619e-19,1.4702883594976076e-23,1.5905773765283737e-19,5.4360893690803518e-28,9.3928973920414469e-51,4.8750590924538593e-28,4.3562889724812441e-34,1.1508872837162547e-46,1.3655076383318718e-39,1.4536861680557012e-53,3.0225450178160369e-93,1.139538760696673e-46,7.8882929649194776e-96,3.0429461506956606e-117,4.892997206079634e-126,6.3849098413571439e-129,2.1963684311003733e-150,3.0567123342037577e-159,3.9887250551739512e-162,3.192454920678572e-129,8.1778799036617264e-184,1.0178835399378885e-192,2.4138207668060476e-151,3.3593433624233457e-160,4.3836303759086777e-163,1.0343452126077483e-81,6.6412135303576398e-196,5.8478151500136836e-218,6.6443918152736157e-227,2.657740006365143e-163,3.1590310280828053e-165,4.3840710153595198e-174
5.861471025925873e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968530022113,0.099999998316597283,3.6999876052942441e-74,0.099999998983623842,2.6255385320986806e-61,7.4772838881569496e-42,2.9660647981566444e-19,3.5383811816193018e-37,8.9683323519936101e-57,3.1732068537443868e-22,3.0408884497336741e-71,2.5415361024943479e-33,6.3612978493457981e-54,2.7635939164481363e-60,7.0016968133178739e-44,2.6589860591704586e-45,5.2640223646674684e-56,2.6550360026447097e-82,1.6834027371002311e-09,1.016376171359678e-09,1.0008838722137668e-18,1.0012011962878129e-18,1.4702883807338209e-23,2.9662118458916141e-19,1.8896896472259628e-27,1.2174724873768369e-49,1.6943327010149701e-27,2.8924282237712027e-33,1.4917826032644064e-45,4.7460479366548434e-39,1.8461449537123143e-52,1.0487069916053357e-90,7.5661567847386212e-46,2.7369500779165085e-93,3.9354217140165418e-114,1.2653182520436682e-122,1.6511311830996949e-125,2.1179413476998959e-146,5.8948905537588612e-155,7.6923141863849373e-158,8.2556559154984745e-126,5.8812857005179039e-179,1.4640490237326616e-187,2.3276289786202048e-147,6.4785165527009964e-156,8.4538948315663792e-159,9.6738183060834183e-80,9.5522685712387942e-191,3.1366460550592923e-212,7.1277967865590726e-221,5.0659786079133426e-159,1.2042783263272562e-160,3.3037343832143578e-169
1.1298197782959962e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968279617788,0.099999996755253145,2.6908049389855905e-73,0.099999998040924701,3.7123397804045055e-60,5.4375436648134547e-41,5.7173336232641135e-19,2.5718997689397072e-36,6.5200500799231049e-56,1.1785168320845055e-21,1.6217962133495637e-69,9.4413697064380922e-33,1.7575564360700659e-52,3.9064088446037607e-59,2.6011340605698529e-43,9.8781472398718291e-45,3.82623609158799e-55,5.4428594529451412e-80,3.2447468650049341e-09,1.959075316457365e-09,1.9286730211817616e-18,1.9298515505992524e-18,1.4702884232074019e-23,5.7174807223075579e-19,7.0201123235010643e-27,1.7509067743699914e-48,6.2926762533789234e-27,2.1022365049029179e-32,2.1445380953629739e-44,1.7628173540817854e-38,2.563253796756951e-51,4.2973362523943216e-88,5.4991424695773253e-45,1.1215456836719128e-90,6.2140084158789476e-111,3.9954812689261055e-119,5.2138065909964134e-122,2.5773935855193035e-142,1.4347074688983346e-150,1.8721821480802441e-153,2.6069032954982067e-122,5.5165371779838125e-174,2.7464766559418019e-182,2.832569469159869e-143,1.5767512561564176e-151,2.0575382910677007e-154,1.030164323090459e-77,1.7919666493031587e-185,2.2677415972754577e-206,1.0306480491018259e-214,1.2049952359422062e-154,5.7289637700413291e-156,3.0719505482333638e-164
