Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),H2X(56)
1.1241929297815948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975352735169927,0.1129091398552753,0.021794373542128501,1.8377748065363614e-29,1.4514816435798527e-11,5.8213009819028598e-07,3.7967446023579132e-18,3.3288064512214937e-11,1.9478126666739798e-10,7.7167418855012592e-06,8.9152842848550251e-17,4.595106989003179e-09,4.2958587463425485e-12,4.6599579104967188e-16,6.9914506086168333e-17,9.7278929534570769e-23,1.6389199502828711e-10,1.0725291288791338e-13,0.0057531062718060386,0.0020543853210350572,1.5916082073642598e-09,9.1751195597493538e-12,6.5342645819594626e-06,1.2992258568570055e-09,8.3900966604406848e-09
1.1286008945232732e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974576344807149,0.11290914494260891,0.021790479631199757,1.8981970679138879e-29,1.4722483026592394e-11,5.9144947028588733e-07,3.8696478861398709e-18,3.3903231909875679e-11,1.969173709050097e-10,7.7730780202958259e-06,9.1800624251195498e-17,4.6347577276737364e-09,4.3748473704405782e-12,4.7575209437431902e-16,7.1462390746514058e-17,1.0053696399771019e-22,1.6558662900418285e-10,1.096376337653586e-13,0.0057530448289547439,0.0020621731202253458,1.5981913346225936e-09,9.2627242544825268e-12,6.5716686729186004e-06,1.3084964425790036e-09,8.5266237155575633e-09
1.1330088592649516e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297380033966289,0.11290915191884714,0.021786586599198663,1.9604136509973924e-29,1.4932294272975757e-11,6.0087068364434844e-07,3.9437811993806924e-18,3.4527395804481514e-11,1.9906865571597106e-10,7.8296100728691563e-06,9.4516644766500937e-17,4.6745463356488372e-09,4.4549821707415733e-12,4.8567417641240693e-16,7.3038508339827061e-17,1.0389125630636945e-22,1.6729189343923562e-10,1.1206611991760627e-13,0.00575298130121137,0.0020699591614724692,1.604778760160844e-09,9.3507070075384278e-12,6.6090618867471483e-06,1.3177967982069028e-09,8.6646733970665002e-09
1.13741682400663e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297302471341545,0.1129091607204913,0.021782694445808184,2.0244724619322203e-29,1.5144263619540217e-11,6.1039419319303438e-07,4.0191627810119166e-18,3.5160653069546839e-11,2.0123516962754542e-10,7.8863379341356057e-06,9.7302395957566192e-17,4.7144718489091712e-09,4.5362753226792453e-12,4.9576419486439405e-16,7.46432632687545e-17,1.0734427139472386e-22,1.6900780845114957e-10,1.1453900520771594e-13,0.0057529157521835706,0.0020777434454104671,1.6113704755569187e-09,9.439066076892455e-12,6.6464431915042812e-06,1.3271268887118181e-09,8.8042528077746112e-09
1.1418247887483083e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972249459934772,0.11290917128596516,0.021778803170712908,2.0904225497874792e-29,1.5358404536160594e-11,6.2002044912698925e-07,4.0958111013040871e-18,3.5803101243257625e-11,2.0341696110981363e-10,7.9432614948344394e-06,1.0015939614929303e-16,4.7545332990623068e-09,4.6187390827785262e-12,5.060243267640826e-16,7.6277064118996421e-17,1.1089852760474111e-22,1.7073439404768317e-10,1.1705693021929133e-13,0.005752848243556553,0.0020855259726701727,1.6179664724356897e-09,9.5277997119837546e-12,6.6838115646860826e-06,1.3364866790558022e-09,8.9453689798044831e-09
1.1462327534899867e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971474573276599,0.11290918355555707,0.021774912773598974,2.158314130659582e-29,1.5574730517852501e-11,6.2974989687446086e-07,4.1737448641587507e-18,3.6454838530293124e-11,2.0561407857565969e-10,8.0003806455320854e-06,1.0308919080299652e-16,4.7947297134679198e-09,4.7023857888505583e-12,5.1645676857013203e-16,7.7940323685148084e-17,1.1455659763150665e-22,1.7247167012693107e-10,1.1962054230115477e-13,0.0057527788351511818,0.0020933067438792976,1.6245667424685506e-09,9.6169061540800852e-12,6.7211659932977481e-06,1.3458761341922386e-09,9.0880288740085485e-09
1.1506407182316651e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970700047676849,0.11290919747136353,0.021771023254154025,2.2281986122154623e-29,1.5793255084630141e-11,6.3958297706363627e-07,4.2529830094146676e-18,3.7115963803642354e-11,2.0782657038075751e-10,8.0576952766242812e-06,1.0609335289475042e-16,4.835060115362989e-09,4.7872278601868896e-12,5.2706373625758258e-16,7.9633458996577919e-17,1.1832110948146659e-22,1.7421965647760571e-10,1.2223049561212811e-13,0.0057527075849803395,0.0021010857596625286,1.6311712773729771e-09,9.7063836366413297e-12,6.7585054739233206e-06,1.3552952190662277e-09,9.2322393794018956e-09
1.1550486829733434e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969925877546086,0.11290921297723455,0.021767134612067196,2.3001286186820906e-29,1.6013991781364637e-11,6.4952012549058966e-07,4.333544715168256e-18,3.7786576606415717e-11,2.1005448482355802e-10,8.1152052783382674e-06,1.0917348329748798e-16,4.8755235239868907e-09,4.8732777977529012e-12,5.3784746540938461e-16,8.1356891343341705e-17,1.2219474744370958e-22,1.7597837277931897e-10,1.2488745116592087e-13,0.0057526345493035796,0.0021088630206416068,1.6377800689120743e-09,9.7962303856815145e-12,6.7958290127929347e-06,1.3647438986149681e-09,9.3780073126134691e-09
1.1594566477150218e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969152057464207,0.11290923001872057,0.02176324684702903,2.3741580162890168e-29,1.6236954177642616e-11,6.5956177308844266e-07,4.4154494001082855e-18,3.8466777153651485e-11,2.122978701452767e-10,8.172910540734922e-06,1.1233121116687957e-16,4.9161189547063804e-09,4.9605481843804508e-12,5.4881021130793897e-16,8.3111046302132248e-17,1.2618025307441169e-22,1.7774783860286325e-10,1.2759207687612487e-13,0.0057525597826801307,0.0021166385274354166,1.6443931088941261e-09,9.8864446201292934e-12,6.8331356258475859e-06,1.3742221377681346e-09,9.5253394173557182e-09
1.1638646124567002e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968378582175345,0.11290924854302116,0.021759359958731472,2.450341939170729e-29,1.6462155867625241e-11,6.69708345897739e-07,4.4987167258648273e-18,3.9156666334117305e-11,2.1455677452988228e-10,8.2308109537108854e-06,1.1556819433100838e-16,4.9568454191404412e-09,5.0490516849597335e-12,5.5995424902664285e-16,8.4896353762264124e-17,1.3028042619456659e-22,1.7952807341049295e-10,1.3034504760131427e-13,0.0057524833380202872,0.0021244122806600651,1.6510103891721483e-09,9.9770245521866912e-12,6.8704243388013994e-06,1.3837299014482532e-09,9.674242363912784e-09
1.1682725771983786e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967605446582837,0.11290926849893518,0.021755473946867818,2.5287368157356981e-29,1.6689610469907567e-11,6.799602650380319e-07,4.5833665993725163e-18,3.9856345712106653e-11,2.1683124610408527e-10,8.2889064070006603e-06,1.1888611968386543e-16,4.997701925284977e-09,5.1388010466303785e-12,5.7128187352144456e-16,8.6713247951693437e-17,1.3449812590112659e-22,1.8131909655620539e-10,1.3314704519025173e-13,0.0057524052666352585,0.0021321842809289638,1.6576319016434391e-09,1.0067968387686175e-11,6.9076941872014229e-06,1.3932671545710694e-09,9.8247227486471532e-09
1.172680541940057e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966832645744343,0.11290928983681234,0.02175158881113267,2.6094003955090514e-29,1.6919331627378331e-11,6.9031794668068506e-07,4.6694191752480932e-18,4.0565917529230334e-11,2.1912133293732802e-10,8.3471967901786874e-06,1.2228670358268535e-16,5.0386874776373104e-09,5.2298090989717529e-12,5.8279539972240316e-16,8.8562167463071986e-17,1.3883627159167742e-22,1.8312092728602141e-10,1.3599875852719891e-13,0.0057523256182855096,0.0021399545288528967,1.6642576382491103e-09,1.0159274326445791e-11,6.944944216484937e-06,1.4028338620459157e-09,9.976787093524882e-09
1.1770885066817353e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966060174867223,0.1129093125085064,0.021747704551221891,2.6923917764559158e-29,1.7151333007080079e-11,7.0078180202288406e-07,4.7568948581823018e-18,4.1285484706202854e-11,2.2142708304177454e-10,8.4056819926614054e-06,1.2577169224914404e-16,5.0798010773204762e-09,5.3220887541925081e-12,5.9449716262525594e-16,9.0443555279835831e-17,1.4329784400277395e-22,1.8493358473826651e-10,1.3890088357733207e-13,0.0057522444412276327,0.0021477230250401061,1.6708875909736445e-09,1.0250940562622434e-11,6.9821734820342726e-06,1.4124299887760695e-09,1.0130441845659338e-08
1.1814964714234137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965288029303885,0.11290933646732962,0.021743821166832603,2.7777714327925124e-29,1.73856283000697e-11,7.1135223726285904e-07,4.8458143053461187e-18,4.2015150844623957e-11,2.2374854437230116e-10,8.4643619037092734e-06,1.2934286217444011e-16,5.1210417222072849e-09,5.4156530073193411e-12,6.0638951738299109e-16,9.2357858802327438e-17,1.4788588626206178e-22,1.8675708794385078e-10,1.4185412343226204e-13,0.0057521617822598103,0.0021554897700963543,1.6775217518444237e-09,1.0342965285063022e-11,7.0193810492291566e-06,1.4220554996591139e-09,1.0285693376873488e-08
1.1859044361650921e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964516204547456,0.11290936166800887,0.021739938657663133,2.8656012432922145e-29,1.7622231221279291e-11,7.2202965357631468e-07,4.936198428811343e-18,4.2755020228754909e-11,2.2608576482648819e-10,8.5232364124288006e-06,1.3300202052828045e-16,5.1624084070441085e-09,5.5105149363849865e-12,6.1847483939742533e-16,9.4305529873951739e-17,1.5260350495431036e-22,1.8859145582654954e-10,1.4485918835565742e-13,0.0057520776867658946,0.0021632547646250008,1.6841601129312807e-09,1.0435346677653577e-11,7.056565993496585e-06,1.4317103595872894e-09,1.0442547983280716e-08
1.1903124009067705e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963744696227415,0.11290938806664265,0.021736057023412948,2.9559445200937975e-29,1.7861155509377477e-11,7.3281444709406565e-07,5.0280683979855942e-18,4.3505197827290078e-11,2.2843879224461157e-10,8.5823054077745166e-06,1.3675100557179266e-16,5.2039001235744144e-09,5.6066877026154365e-12,6.3075552441078661e-16,9.628702480736532e-17,1.5745387120148671e-22,1.9043670720328332e-10,1.4791679582897166e-13,0.0057519921987581601,0.0021710180092270629,1.6908026663460228e-09,1.0528082919666083e-11,7.0937274003582126e-06,1.4413945334478437e-09,1.060101188488414e-08
1.1947203656484487e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962973500105508,0.11290941562065976,0.021732176263782682,3.0488660380192624e-29,1.8102414926631072e-11,7.4370700888087581e-07,5.1214456420616876e-18,4.4265789295123262e-11,2.3080767440963506e-10,8.6415687785509496e-06,1.4059168707438435e-16,5.2455158606619724e-09,5.7041845506163875e-12,6.4323398859730145e-16,9.8302804410698449e-17,1.6244022175699601e-22,1.9229286078439752e-10,1.5102767059727268e-13,0.0057519053609187739,0.0021787795045012863,1.6974494042419784e-09,1.0621172186103086e-11,7.1308643654752981e-06,1.4511079861233752e-09,1.0761091225194489e-08
1.199128330390127e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962202612071656,0.11290944428877904,0.021728296378474069,3.1444320644086282e-29,1.8346023258767084e-11,7.5470772491549451e-07,5.216351852481452e-18,4.5036900975109155e-11,2.3319245904720399e-10,8.7010264134145534e-06,1.4452596673457161e-16,5.2872546044137329e-09,5.8030188085589167e-12,6.5591266865478513e-16,1.0035333401380996e-16,1.6756586011421708e-22,1.9415993517394238e-10,1.5419254471517541e-13,0.005751817214639984,0.0021865392510442084,1.7041003188135239e-09,1.0714612648039889e-11,7.1679759946911685e-06,1.4608506824921733e-09,1.0922792070866367e-08
1.2035362951318052e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961432028140075,0.11290947403097042,0.021724417367189896,3.2427103894792135e-29,1.8591994314835172e-11,7.6581697607189055e-07,5.3128089854139705e-18,4.5818639899819775e-11,2.3559319382563786e-10,8.7606782008756478e-06,1.4855577860479766e-16,5.3291153383023696e-09,5.9032038883643928e-12,6.6879402189623597e-16,1.0243908349457418e-16,1.728341576294632e-22,1.9603794886995216e-10,1.5741215759287597e-13,0.0057517278000631207,0.0021942972494502148,1.7107554022956164e-09,1.0808402472964275e-11,7.2050614040712533e-06,1.4706225874285569e-09,1.1086120411352994e-08
1.2079442598734835e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960661744445507,0.11290950480841702,0.021720539229634021,3.3437703572169909e-29,1.8840341927070465e-11,7.7703513810167553e-07,5.410839264248295e-18,4.6611113793295945e-11,2.3800992635592502e-10,8.8205240293003048e-06,1.5268308952026322e-16,5.371097043288427e-09,6.0047532858886131e-12,6.8188052634143051e-16,1.0456052730520021e-16,1.782485546594957e-22,1.9792692026472436e-10,1.6068725604228805e-13,0.0057516371561164075,0.0022020535003116049,1.7174146469633282e-09,1.0902539825113764e-11,7.2421197199406713e-06,1.4804236658032044e-09,1.1251082158579334e-08
1.2123522246151617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959891757239501,0.1129095365834786,0.021716661965511301,3.4476828968076915e-29,1.9091079950756719e-11,7.8836258161771428e-07,5.5104651821006292e-18,4.7414431072793794e-11,2.4044270419171752e-10,8.8805637869122239e-06,1.5690989953178991e-16,5.4131986979420779e-09,6.1076805811051818e-12,6.9517468080852273e-16,1.0671814449858275e-16,1.8381256171372178e-22,1.9982686764509888e-10,1.6401859432327995e-13,0.0057515453205516298,0.0022098080042186451,1.724078045131372e-09,1.0997022865810158e-11,7.2791500789193773e-06,1.4902538824834841e-09,1.1417683146633556e-08
1.21676018935684e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959122062886848,0.11290956931965598,0.021712785574527591,3.5545205546153932e-29,1.9344222264089933e-11,7.997996720789164e-07,5.6117095043360086e-18,4.8228700850526154e-11,2.4289157482932541e-10,8.9407973617945881e-06,1.6123824234273794e-16,5.4554192785644808e-09,6.2119994382881067e-12,7.086790050056434e-16,1.0891241875468418e-16,1.8952976062120709e-22,2.0173780919273641e-10,1.6740693419001289e-13,0.0057514523299796901,0.0022175607617596293,1.7307455891536299e-09,1.1091849753791515e-11,7.3161516279549021e-06,1.5001132023337777e-09,1.1585929131476774e-08
1.2211681540985182e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958352657862194,0.11290960298155633,0.0217089100563897,3.6643575267164608e-29,1.9599782768042284e-11,8.1134676977620342e-07,5.7145952711044929e-18,4.9054032935399181e-11,2.4535658570771315e-10,9.0012246418918946e-06,1.6567018575000007e-16,5.4977577593086476e-09,6.3177236061936489e-12,7.2239603962249938e-16,1.1114383840694822e-16,1.9540380571263299e-22,2.0365976298439738e-10,1.7085304493737969e-13,0.0057513582199050966,0.0022253117735209276,1.7374172714226785e-09,1.1187018645541241e-11,7.3531235243526666e-06,1.510001590215797e-09,1.1755825790671031e-08
1.2255761188401964e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957583538746582,0.11290963753486014,0.021705035410805373,3.7772696919967256e-29,1.9857775386226478e-11,8.2300422981964582e-07,5.819145799891879e-18,4.9890537834743856e-11,2.4783778420849533e-10,9.0618455150117528e-06,1.7020783208909249e-16,5.5402131122999023e-09,6.4248669182413872e-12,7.3632834642197521e-16,1.13412896468744e-16,2.014384250173322e-22,2.0559274699221969e-10,1.7435770344754312e-13,0.0057512630247594076,0.0022330610400870424,1.7440930843693134e-09,1.1282527695614441e-11,7.390064935803914e-06,1.5199190109889043e-09,1.1927378723125382e-08
1.2299840835818747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956814702224285,0.1129096729462884,0.021701161637483254,3.8933346458199388e-29,2.0118214064760504e-11,8.347724021267627e-07,5.9253846880849832e-18,5.0738326756042583e-11,2.5033521765593402e-10,9.1226598688266877e-06,1.7485331868336459e-16,5.5827843077558135e-09,6.5334432926945399e-12,7.5047850833173125e-16,1.157200906598409e-16,2.0763742147553358e-22,2.0753677908399719e-10,1.7792169423657428e-13,0.0057511667779336544,0.0022408085620406614,1.7507730204620786e-09,1.1378375056961328e-11,7.4269750404112467e-06,1.5298654295104203e-09,1.2100593448860119e-08
1.234392048323553e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3295604614507962,0.11290970918357136,0.0216972887361329,4.0126317342755694e-29,2.03811127721327e-11,8.4665163141197974e-07,6.0333358155514608e-18,5.159751160865079e-11,2.5284893331693506e-10,9.1836675908758806e-06,1.7960881829734911e-16,5.6254703141056356e-09,6.6434667328395036e-12,7.6484912953580274e-16,1.1806592343291355e-16,2.1400467416594996e-22,2.0949187702345686e-10,1.8154580950118952e-13,0.0057510695118098022,0.0022485543399627015,1.7574570722067779e-09,1.1474558881247651e-11,7.4638530267117909e-06,1.5398408106359334e-09,1.2275475408788925e-08
1.2388000130652312e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955277864193883,0.11290974621541797,0.021693416706464696,4.1352420890141276e-29,2.0646485499067333e-11,8.5864225717723349e-07,6.143023347234225e-18,5.2468205005513552e-11,2.5537897840104649e-10,9.2448685685669197e-06,1.8447653959427321e-16,5.6682700981092255e-09,6.7549513271646488e-12,7.7944283556619632e-16,1.2045090200007688e-16,2.2054413954884215e-22,2.1145805847053682e-10,1.852308491655869e-13,0.0057509712577912438,0.0022562983744323617,1.7641452321460086e-09,1.1571077319172082e-11,7.50069809369801e-06,1.549845119219603e-09,1.245202996451898e-08
1.2432079778069094e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954509856542419,0.11290978401148621,0.021689545548189873,4.2612486626782854e-29,2.0914346258390418e-11,8.7074461370372263e-07,6.2544717357604602e-18,5.3350520264877396e-11,2.5792540006045619e-10,9.3062626891775125e-06,1.8945872759775351e-16,5.7111826249753961e-09,6.8679112495383305e-12,7.9426227339448248e-16,1.228755383594507e-16,2.2725985272469346e-22,2.1343534098166314e-10,1.8897762092838018e-13,0.0057508720463323795,0.0022640406660271654,1.7708374928586719e-09,1.1667928520780548e-11,7.5375094508361744e-06,1.5598783201144565e-09,1.2630262398168834e-08
1.2476159425485877e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953742119191709,0.11290982254235471,0.021685675261020484,4.3907362649381363e-29,2.118470908489602e-11,8.8295903004478654e-07,6.3677057240652412e-18,5.4244571411996905e-11,2.6048824538999129e-10,9.3678498398571799e-06,1.9455766415769473e-16,5.754206858479715e-09,6.9823607593861636e-12,8.0931011152338666e-16,1.2534034932175412e-16,2.3415592870862932e-22,2.1542374201002695e-10,1.9278694030963121e-13,0.0057507719069673007,0.0022717812153230099,1.777533846959502e-09,1.1765110635777323e-11,7.5742863180825063e-06,1.5699403781726853e-09,1.2810177912204023e-08
1.252023907290266e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952974649296618,0.11290986177949451,0.021681805844669381,4.523791599139023e-29,2.1457588035212959e-11,8.9528583001991648e-07,6.482750348029801e-18,5.5150473180836603e-11,2.630675614271163e-10,9.4296299076289284e-06,1.9977566842041488e-16,5.7973417610817001e-09,7.0983142018675237e-12,8.2458904007837366e-16,1.2784585653692834e-16,2.4123656372071738e-22,2.1742327890586092e-10,1.9665963069797966e-13,0.0057506708683376061,0.0022795200228942062,1.7842342870985737e-09,1.1862621813832949e-11,7.6110279258970105e-06,1.5800312582459368e-09,1.2991781629290262e-08
