Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
3.5632147645494045e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159826651004271,0.11337412953212808,0.02248670428966032,9.5877488310146552e-19,4.0643632188734742e-18,6.492738268009197e-08,2.5391484913354397e-08,8.3722578225981529e-17,9.6356154969792207e-24,3.5141172769144134e-09,9.7908694924826545e-33,3.7882509565153438e-09,2.2252306001452175e-24,1.3046383245399824e-24,9.2617851806507878e-20,3.5261085565702854e-22,1.2547418392144927e-18,1.734466617301024e-24,0.0052948525704908543,0.000669701294549697,3.2452375728481017e-10,3.7869709488474467e-06,2.3391074051591911e-14,1.9151312702076644e-09,9.5266144175102927e-07,1.2949001281355605e-13,1.2060305658241997e-10,8.3209456441457381e-10,2.0740845015992613e-14,4.885569610325218e-17,1.0061957959295149e-21
3.570851591544828e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159430008455415,0.11337158374275901,0.022486000369127665,9.6827689873325204e-19,4.1099134951499918e-18,6.5510936844357252e-08,2.5580583195151135e-08,8.4196140132609512e-17,9.7783075439512122e-24,3.5214979280947607e-09,9.8981808423512543e-33,3.7982009931746291e-09,2.2403442619127024e-24,1.3169839190835554e-24,9.3602473207807981e-20,3.5597716207643215e-22,1.2681669174285397e-18,1.7497441844764031e-24,0.0052973947589782669,0.00067110894583034169,3.2509811682863461e-10,3.8001445005477871e-06,2.3440578689449445e-14,1.9286514403362272e-09,9.5605106422728666e-07,1.3021343406950857e-13,1.2128857286881301e-10,8.3985983824922896e-10,2.0895072132457744e-14,4.9304904220203882e-17,1.0140541670674753e-21
3.578488418540252e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159034732676201,0.11336905155846345,0.022485296487440541,9.7785303161463138e-19,4.1558775676918767e-18,6.6098507861737122e-08,2.5770682970560703e-08,8.4671476207909805e-17,9.9228101300304862e-24,3.5288784033263921e-09,1.0006446983611603e-32,3.8081633533708032e-09,2.2555300461648276e-24,1.3294213173938092e-24,9.4595528424208661e-20,3.5936843572310873e-22,1.2817085575410966e-18,1.7651254118879958e-24,0.0052999233360817456,0.00067251651841593156,3.2567245859093042e-10,3.8133350701078975e-06,2.3490164078696898e-14,1.9422385191035349e-09,9.5944592642572662e-07,1.3093932064592152e-13,1.2197656230444436e-10,8.47680811783316e-10,2.1050114609432407e-14,4.9757284029332142e-17,1.0219573287350467e-21
3.5861252455356753e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158640816436152,0.11336653290701251,0.022484592644538628,9.8750370358823978e-19,4.202258288904819e-18,6.6690114464259103e-08,2.596178733454314e-08,8.514858974036668e-17,1.0069142305981129e-23,3.5362587049004003e-09,1.0115674451749173e-32,3.8181380546784674e-09,2.2707881521561621e-24,1.3419510151606888e-24,9.5597072750414966e-20,3.6278480836612176e-22,1.2953675305760038e-18,1.7806107937065766e-24,0.0053024383740304364,0.00067392401242404444,3.262467826133705e-10,3.8265426185328624e-06,2.35398307240661e-14,1.9558926826945304e-09,9.6284602487330388e-07,1.316676747532322e-13,1.2266702855938649e-10,8.5555775827754748e-10,2.1205974960942983e-14,5.0212850836634265e-17,1.0299054408540087e-21
3.593762072531099e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158248252543304,0.11336402771656154,0.022483888840361902,9.9722933800753312e-19,4.2490585239817847e-18,6.7285775421924901e-08,2.6153899384061432e-08,8.562748401845868e-17,1.0217323289655312e-23,3.5436388351045662e-09,1.0225869813776065e-32,3.8281251145774194e-09,2.286118779315476e-24,1.3545735096988244e-24,9.6607161736613482e-20,3.662264121824665e-22,1.3091446109545217e-18,1.796200825470255e-24,0.0053049399446691136,0.00067533142797162238,3.2682108893702283e-10,3.8397671067526768e-06,2.3589579131953976e-14,1.9696141071587712e-09,9.6625135609557762e-07,1.3239849858788459e-13,1.2335997529832465e-10,8.6349095160954342e-10,2.1362655702623179e-14,5.0671619952758834e-17,1.0378986635547902e-21
3.6013988995265225e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157857033843879,0.11336153591564714,0.022483185074850646,1.0070303597312312e-18,4.2962811509668591e-18,6.7885509542458516e-08,2.6347022218064216e-08,8.6108162330659266e-17,1.0367372458960346e-23,3.5510187962233729e-09,1.0337039668233184e-32,3.8381245504529304e-09,2.3015221272454392e-24,1.3672892999559445e-24,9.7625851188369676e-20,3.6969337975617013e-22,1.3230405764913148e-18,1.8118960040817665e-24,0.0053074281194614116,0.00067673876517497901,3.2739537760235131e-10,3.8530084956227143e-06,2.363940981041611e-14,1.9834029684086755e-09,9.6966191661671763e-07,1.3313179433233418e-13,1.2405540618218418e-10,8.714806662701581e-10,2.1520159351699826e-14,5.1133606731138379e-17,1.0459371571815045e-21
3.609035726521946e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157467153222048,0.11335905743318471,0.022482481347945463,1.0169071951227238e-18,4.3439290608068116e-18,6.8489335671144765e-08,2.6541158937473587e-08,8.6590627965437724e-17,1.0519309348697575e-23,3.5583985905380319e-09,1.0449190645259532e-32,3.8481363795958039e-09,2.3169983957227067e-24,1.3800988865191806e-24,9.8653197167107564e-20,3.7318584407829524e-22,1.3370562083977835e-18,1.8276968278087835e-24,0.0053099029694920908,0.00067814602414980154,3.2796964864922011e-10,3.8662667459240296e-06,2.3689323269167551e-14,1.9972594422174745e-09,9.7307770295951242e-07,1.3386756415502381e-13,1.2475332486782596e-10,8.7952717736125932e-10,2.1678488426982864e-14,5.1598826558571409e-17,1.0540210822931854e-21
3.624309380512793e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156691377936764,0.11335414014116259,0.022481074009717317,1.0368900199106833e-18,4.4405123573928914e-18,6.9709339521327475e-08,2.6932486446016218e-08,8.7560934356587879e-17,1.0828925230960691e-23,3.5731576878634358e-09,1.0676462646249966e-32,3.8681972863740154e-09,2.3481704942977216e-24,1.4060014591081627e-24,1.0073408423580209e-19,3.8024779697095406e-22,1.3654496131985283e-18,1.8596174105188819e-24,0.0053148129777226445,0.00068096030787348212,3.2911813804407817e-10,3.8928336735741459e-06,2.3789400574679852e-14,2.0251759298967737e-09,9.7992493919432871e-07,1.3534653463873131e-13,1.261566402513233e-10,8.9579169229019092e-10,2.1997632939280926e-14,5.2539027074731066e-17,1.0703258702646181e-21
3.6395830345036405e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155920870513117,0.11334927527932707,0.022479666825208459,1.057181253481963e-18,4.538831799978008e-18,7.0945938481356508e-08,2.7327906756157573e-08,8.8538429499603949e-17,1.1146330412830251e-23,3.587916145265438e-09,1.090773949371006e-32,3.8883079713476468e-09,2.3796366767435465e-24,1.4322852649935838e-24,1.0285027658070791e-19,3.8741334294623403e-22,1.3943311432429234e-18,1.8919665871076212e-24,0.0053196705305304558,0.00068377428005576596,3.3026655742874248e-10,3.9194675744732854e-06,2.3889815159308969e-14,2.0533649735234697e-09,9.8679303695485406e-07,1.3683542710568418e-13,1.2756995062156713e-10,9.1228670937190076e-10,2.2320109421347629e-14,5.3492345263835563e-17,1.0868143161776744e-21
3.654856688494488e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155155575372097,0.11334446229245228,0.022478259793954798,1.077784361196044e-18,4.6389109821621771e-18,7.2199284652923484e-08,2.7727444745285381e-08,8.9523139702157085e-17,1.1471686983557e-23,3.6026739808771265e-09,1.1143075376522941e-32,3.9084685694390502e-09,2.4113985475628388e-24,1.458954367992216e-24,1.0500223198137194e-19,3.9468356062730282e-22,1.4237071711776484e-18,1.9247483930238624e-24,0.0053244761831428809,0.0006865879415999445,3.3141490710112109e-10,3.9461681322172729e-06,2.3990571160282635e-14,2.0818279740704138e-09,9.9368196837409245e-07,1.3833425839730386e-13,1.2899328508573457e-10,9.2901445125136333e-10,2.2645938079802415e-14,5.445890542103305e-17,1.1034877121236517e-21
3.670130342485335e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33154395437523765,0.113339700631192,0.022476852915497062,1.0987028327271317e-18,4.7407737053753777e-18,7.3469530725988125e-08,2.8131125321360124e-08,9.0515091271917057e-17,1.1805159682271541e-23,3.6174312127804545e-09,1.1382524998371867e-32,3.9286792140574037e-09,2.4434577140642392e-24,1.4860128582436018e-24,1.0719041238004892e-19,4.0205953518296966e-22,1.4535841245801856e-18,1.9579668856963954e-24,0.0053292304849077224,0.00068940129339960297,3.3256318735004882e-10,3.9729350292357771e-06,2.4091672741168783e-14,2.110566330093201e-09,1.0005917055633916e-06,1.3984304512924045e-13,1.3042667268536536e-10,9.4597715018213689e-10,2.2975139145768443e-14,5.5438832370724681e-17,1.1203473535635951e-21
3.685403996476182e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153640402560847,0.11333498975201609,0.022475446189380792,1.119940182118546e-18,4.8444439794711956e-18,7.4756829974062558e-08,2.8538973422562635e-08,9.1514310516574552e-17,1.2146915918229655e-23,3.6321878590066876e-09,1.1626143580538322e-32,3.9489400370990904e-09,2.4758157863682896e-24,1.5134648522632077e-24,1.0941528390202349e-19,4.0954235833464156e-22,1.4839684861171573e-18,1.991626144568139e-24,0.0053339339793565983,0.00069221433633872762,3.337113984554421e-10,3.9997679468009863e-06,2.4193124091803203e-14,2.1395814376676728e-09,1.007522220612616e-06,1.4136180369090044e-13,1.3187014239636176e-10,9.6317704796271729e-10,2.330773287458184e-14,5.643225146368207e-17,1.1373945393167242e-21
3.715951304457876e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152145426538832,0.11332571819451048,0.022472633192378327,1.1633856928712802e-18,5.0573042652058061e-18,7.7383203978931482e-08,2.9367272102105271e-08,9.3534657261582483e-17,1.2855962147898957e-23,3.6616994663019838e-09,1.2126111116478202e-32,3.9896127384745909e-09,2.5414351029658444e-24,1.5695659498449483e-24,1.1397698585985518e-19,4.2483295012374156e-22,1.5462856407069855e-18,2.0602833889854376e-24,0.0053431906917195274,0.00069783949912393317,3.3600761431165993e-10,4.0536305629245358e-06,2.4397092992540852e-14,2.1984474789982631e-09,1.0214454725439348e-06,1.4442930072685078e-13,1.3478744372774157e-10,9.9829745461334217e-10,2.3983179461455446e-14,5.8460070095532601e-17,1.1720567557556547e-21
3.743443881641401e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33150816865886629,0.11331754213170518,0.022470102011620745,1.2036129688266827e-18,5.2553054999440391e-18,7.9806811863487168e-08,3.0127244635987781e-08,9.5378088700203989e-17,1.3524168529814642e-23,3.6882580897186922e-09,1.2590904423417678e-32,4.0263910721358798e-09,2.6015309562824524e-24,1.6214445591573831e-24,1.1821276382612065e-19,4.3897099152614076e-22,1.6041725835324609e-18,2.1236237064204842e-24,0.0053513533076196898,0.0007029010980028088,3.3807397474246127e-10,4.1023294868349239e-06,2.4581903783249289e-14,2.252387358942197e-09,1.0340471791349263e-06,1.4722431148612541e-13,1.3744778508849006e-10,1.030739723576222e-09,2.4602887983796372e-14,6.0332518179453812e-17,1.2039072501761241e-21
3.7709364588249255e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33149504018427595,0.11330952240925427,0.022467571317594786,1.2449291797902838e-18,5.4595461833858822e-18,8.2288081918005684e-08,3.0901109134651562e-08,9.7245476545994285e-17,1.4221942137886603e-23,3.7148150936909846e-09,1.3070087928518122e-32,4.0633339660118099e-09,2.6626204342134322e-24,1.6746633511435466e-24,1.2257486364008164e-19,4.5347250117127432e-22,1.6638068824506875e-18,2.1884565600911316e-24,0.005359359501438711,0.00070796170949331328,3.401401151103606e-10,4.1512373084764564e-06,2.4767914180505355e-14,2.3072455057148999e-09,1.0467157709703575e-06,1.5005187547083487e-13,1.4014124012120177e-10,1.063985810800066e-09,2.5233904821384471e-14,6.2250653988828644e-17,1.2363857395945313e-21
3.79842903600845e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33148206587129364,0.11330165605962333,0.022465041107816327,1.2873557090051654e-18,5.6701739452327482e-18,8.4827928508253372e-08,3.1689012084980272e-08,9.9136974229068655e-17,1.4950359715383276e-23,3.7413705815983516e-09,1.3564002783048728e-32,4.1004421346399093e-09,2.7247130295362564e-24,1.7292472928926672e-24,1.2706615778798264e-19,4.6834408396504397e-22,1.7252283578492964e-18,2.2548065424208642e-24,0.0053672122407196999,0.00071302133841705186,3.4220603674564915e-10,4.2003521283315105e-06,2.4955149558486757e-14,2.3630299633234418e-09,1.0594510845249764e-06,1.5291208002207435e-13,1.4286797543752276e-10,1.09804912713401e-09,2.5876348941514888e-14,6.421522718546837e-17,1.2694999185358958e-21
3.825921613191975e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33146924280601486,0.11329394017159207,0.022462511379847505,1.330914200487927e-18,5.887338642274554e-18,8.7427271740855246e-08,3.2491100263820735e-08,1.0105273518151103e-16,1.5710528449269038e-23,3.7679246563199049e-09,1.4072995805973547e-32,4.1377162766905095e-09,2.7878182650883819e-24,1.7852216317840479e-24,1.3168956435371138e-19,4.8359241422799152e-22,1.7884774211877997e-18,2.3226984800407047e-24,0.0053749144366916522,0.00071807998950277284,3.4427174089697939e-10,4.2496720354463157e-06,2.5143635560226708e-14,2.4197487447798196e-09,1.0722529560625666e-06,1.55805010070417e-13,1.4562815695870296e-10,1.1329431784090175e-09,2.6530339543181909e-14,6.622699270093423e-17,1.3032575158042628e-21
3.8534141903755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33145656812988,0.11328637188918279,0.022459982131295884,1.3756265601651856e-18,6.1111923666890768e-18,9.0087037367445202e-08,3.3307520731601913e-08,1.0299291283778179e-16,1.6503586540514651e-23,3.7944774202412882e-09,1.4597419539799261e-32,4.1751570749727024e-09,2.8519456938996183e-24,1.8426118962578929e-24,1.3644804741252471e-19,4.9922423583295908e-22,1.8535950778013733e-18,2.3921574345238344e-24,0.0053824689453408781,0.00072313766738815797,3.4633722873401339e-10,4.2991951076110957e-06,2.5333398095708144e-14,2.4774098309424787e-09,1.0851212216396479e-06,1.5873074812855816e-13,1.4842194991534351e-10,1.1686815641264505e-09,2.7195996051820398e-14,6.8286710673099324e-17,1.3376662942532537e-21
3.880906767559025e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33144403903862346,0.11327894841061124,0.022457453359813525,1.4215149570137919e-18,6.3418894538871418e-18,9.2808156687275323e-08,3.4138420825998194e-08,1.0495766063512382e-16,1.7330703789624653e-23,3.8210289752613068e-09,1.5137632306841576e-32,4.2127651964407434e-09,2.9171048993272929e-24,1.9014438965617823e-24,1.4134461742476551e-19,5.152463623415413e-22,1.9206229296421086e-18,2.4632087031299764e-24,0.0053898785684602657,0.00072819437662157034,3.4840250134997559e-10,4.3489194115438445e-06,2.5524463339823152e-14,2.5360211693654864e-09,1.0980557171092612e-06,1.6168937428441749e-13,1.5124951884717898e-10,1.205277976121495e-09,2.7873438114083169e-14,7.0395146381232355e-17,1.3727340505564625e-21
3.9083993447425496e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33143165278124265,0.11327166698725762,0.022454925063096161,1.4686018241986372e-18,6.5795864899056392e-18,9.5591566448248301e-08,3.4983948155631366e-08,1.0694713201396652e-16,1.819308219336895e-23,3.8475794227983483e-09,1.5693998265803378e-32,4.2505412922011523e-09,2.9833054951935111e-24,1.9617437254736567e-24,1.4638233162860792e-19,5.3166567713817893e-22,1.9896031779477377e-18,2.5358778195553493e-24,0.0053971460546781225,0.00073325012166377201,3.5046755976414498e-10,4.3988430030778351e-06,2.5716857730259629e-14,2.5955906731565688e-09,1.1110562781248303e-06,1.6468096619468729e-13,1.5411102760288958e-10,1.2427461972006995e-09,2.8562785592647807e-14,7.2553070180421652e-17,1.4084686149785902e-21
3.9358919219260744e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.331419406658988,0.11326452492265808,0.022452397238882361,1.5169098602045326e-18,6.8244423183754521e-18,9.843820874632037e-08,3.5844250593810317e-08,1.089614804183282e-16,1.9091956547733834e-23,3.8741288637965415e-09,1.6266887468644654e-32,4.2884859975206828e-09,3.0505571259242746e-24,2.0235377590068177e-24,1.5156429443129874e-19,5.484891335614693e-22,2.0605786258322481e-18,2.6101905546870966e-24,0.0054042741004668646,0.00073830490688960634,3.5253240492430474e-10,4.4489639273528987e-06,2.5910607965282495e-14,2.6561262198414879e-09,1.1241227401441035e-06,1.677055990787326e-13,1.5700663933992606e-10,1.2811000997526702e-09,2.9264158561056672e-14,7.476125743488969e-17,1.4448778511467472e-21
3.963384499109599e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3314072980243703,0.11325751957151459,0.022449869884952671,1.5664620299564571e-18,7.0766180470997094e-18,1.0134903092325004e-07,3.6719476272303913e-08,1.1100085929621716e-16,2.0028595050789886e-23,3.9006773987317131e-09,1.685667591767105e-32,4.3265999318353614e-09,3.1188694666899383e-24,2.0868526571025502e-24,1.5689365779820173e-19,5.6572375503186594e-22,2.1335926807908712e-18,2.686172917359186e-24,0.005411265351132997,0.00074335873658964784,3.5459703770909413e-10,4.499280219010564e-06,2.6105741001367568e-14,2.7176356502368855e-09,1.1372549384331762e-06,1.7076334571296884e-13,1.5993651652436949e-10,1.320353644331415e-09,2.997767729858498e-14,7.7020488449710165e-17,1.4819696558213832e-21
3.990877076293124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33139532428018847,0.11325064833872354,0.022447342999128869,1.6172815659297709e-18,7.3362770542349534e-18,1.0432498546274371e-07,3.7609773575147879e-08,1.1306542210003124e-16,2.1004299906629168e-23,3.9272251276171056e-09,1.7463745622865721e-32,4.3648836987605574e-09,3.1882522235470237e-24,2.1517153643097562e-24,1.6237362163978719e-19,5.8337663517605931e-22,2.2086893571208751e-18,2.7638511551107479e-24,0.0054181224017885998,0.00074841161497182145,3.5666145893029626e-10,4.5497899023928912e-06,2.6302284050772749e-14,2.7801267673338243e-09,1.1504527080705809e-06,1.7385427642573384e-13,1.6290082093082839e-10,1.3605208782130913e-09,3.0703462285133408e-14,7.9331548402037847e-17,1.5197519586682483e-21
4.018369653476649e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3313834828785735,0.11324390867842267,0.022444816579273129,1.669391969252695e-18,7.6035849940550808e-18,1.0736702988505893e-07,3.8515291132487574e-08,1.1515532228695656e-16,2.2020407932929423e-23,3.9537721500088926e-09,1.8088484659490737e-32,4.4033378861020339e-09,3.2587151335814152e-24,2.2181531104491482e-24,1.6800743419675026e-19,6.0145493794838304e-22,2.285913278260046e-18,2.8432517549479253e-24,0.0054248477983044364,0.00075346354616299157,3.5872566933509631e-10,4.6004909917448963e-06,2.6500264579015603e-14,2.8436073351883495e-09,1.1637158839514538e-06,1.7697845909249946e-13,1.6589971364234473e-10,1.4016159339270758e-09,3.1441634196152365e-14,8.169522727141345e-17,1.5582327220306136e-21
