Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CHOX(53),CO2X(24)
2.6294094821799327e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479721,0.11866996473923114,0.022821567674291891,7.3045809729078873e-53,5.6866014916168475e-39,2.647845478051006e-19,4.4295480108474355e-36,4.6154194310045283e-29,1.0804711034668403e-63,2.3206630703460982e-11,1.1082499286402588e-56,2.3206629615031361e-11,7.914920849605477e-39,2.0229535588640579e-41,8.5482464338280708e-52,9.9108840119288477e-53,6.210786151754153e-31,3.857565729646446e-44,1.2673773331247603e-09,3.7524793211736237e-11,1.5035561025030496e-13,2.1053615369849804e-21,1.5013883533014767e-13,4.2828812487230458e-17,3.9807014537604449e-17,2.7774867734902151e-18,1.421956700137214e-32,2.8752050844723409e-27,6.0744493055888747e-49,2.959441433678149e-20,1.5051502493363762e-45,4.2917366760340818e-48,3.5891455430142299e-48
3.380669335652884e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727512188212,0.11866996437044998,0.022821567668931207,4.5362561919095216e-52,1.2683693296342262e-38,4.3451380776760473e-19,2.0171105330079182e-35,9.7298454416873706e-29,7.1094939185978301e-63,2.9837096699961179e-11,4.5803320730667748e-56,2.9837094914974616e-11,2.1024002681968402e-38,4.5047997490258022e-41,4.7184112376997994e-51,5.4704699596704692e-52,1.0851589030093239e-30,1.2748579336034502e-43,1.6294851067228581e-09,4.82461626762522e-11,1.9337188097080111e-13,2.8238986419422713e-21,1.9300537085750936e-13,6.1104979425798723e-17,7.249245259791398e-17,6.4652937742281357e-18,5.253136573622005e-32,5.9644087096045869e-27,2.4657048065647112e-48,4.8532727445314267e-20,8.3077499467533955e-45,2.3559899362799862e-47,1.8413010692695841e-47
4.131929189125835e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727474896704,0.11866996400166883,0.022821567663570522,1.8736826699153878e-51,2.3870169267340405e-38,6.4678987384800609e-19,6.5521337891849008e-35,1.7616429031771148e-28,3.0415187538931191e-62,3.6467562727461785e-11,1.4003823892859465e-55,3.6467560071792374e-11,4.5593470730539832e-38,8.4457802559934933e-41,1.7684798887147592e-50,2.0503239369591124e-51,1.6843681647859863e-30,3.2713286323629284e-43,1.9915928638126662e-09,5.8967532120569214e-11,2.3641718378638684e-13,3.5430558012884661e-21,2.3585824041814064e-13,8.0146442860413543e-17,1.1565448320759492e-16,1.2564081762419732e-17,1.4629110839539849e-31,1.0705834544828982e-26,7.3989473568201594e-48,7.2204529658181675e-20,3.1136775891180177e-44,8.9834780308402001e-47,6.6680560301482829e-47
4.883189042598786e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727437605195,0.1186699636328877,0.022821567658209838,6.1963557584776935e-51,4.0258413799745422e-38,9.0162297749642479e-19,1.7486338933810093e-34,2.8879316028335968e-28,1.0221874902919404e-61,4.309802878595124e-11,3.5871021992278665e-55,4.309802508548992e-11,8.6897545112090686e-38,1.4182255284840761e-40,5.3175216227335716e-50,6.1648768372922068e-51,2.4189456970153628e-30,7.1770692473863633e-43,2.353700604394766e-09,6.968890154468914e-11,2.7949255341935615e-13,4.2614556320524402e-21,2.7869744879236003e-13,9.9549575292571747e-17,1.6905130424047572e-16,2.1714511523010992e-17,3.4372262913029113e-31,1.7460394681349563e-26,1.8507571630681947e-47,1.0060906787543652e-19,9.3619932729074702e-44,2.7951155778474873e-46,1.9848085089897367e-46
6.385708749544689e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727363022166,0.1186699628953255,0.02282156764748847,4.6376554856975212e-50,9.2404408992052137e-38,1.5389756392056614e-18,8.6460509942728644e-34,6.3771117203030633e-28,7.6079327305861231e-61,5.6358960995857435e-11,1.6846723983317881e-54,5.6358954683528256e-11,2.4462674200219114e-37,3.2293486607320415e-40,3.2414453541302123e-49,3.7578100319406326e-50,4.2944291765910043e-30,2.5473861642050676e-42,3.0779160360361768e-09,9.113164033233712e-11,3.6573628084922129e-13,5.6973136370431561e-21,3.643348981734312e-13,1.388731034328446e-16,3.0484860727308561e-16,5.1422599562720644e-17,1.3637605467147265e-30,3.8345813265332129e-26,8.2003943893712847e-47,1.7161408422553022e-19,5.7064176828968016e-43,1.8839415984420831e-45,1.2246934308559289e-45
7.888228456490592e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727288439143,0.11866996215776336,0.022821567636767102,2.0384255249084436e-49,1.7727253616667932e-37,2.3465961558883507e-18,2.9362052646015559e-33,1.1924437890759707e-27,3.381539940609838e-60,6.9619893329594752e-11,5.5251545045501591e-54,6.9619883709098491e-11,5.5359223876885907e-37,6.1548831000156118e-40,1.2686406543797444e-48,1.4706881160450336e-49,6.7123221109910892e-30,6.8736493714498492e-42,3.8021314016478716e-09,1.1257437903919661e-10,4.5210863022888057e-13,7.1321717511227103e-21,4.4991775406303491e-13,1.7814315126614862e-16,4.7607723877830043e-16,1.0029411988869314e-16,3.9471926633960276e-30,7.1512630093412808e-26,2.5975634443667373e-46,2.6154285528212256e-19,2.2332530564386719e-42,7.7097487570919592e-45,4.6683562695105905e-45
9.390748163436495e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727213856098,0.11866996142020129,0.022821567626045734,6.9227750498720088e-49,3.0344777569565676e-37,3.3244867073889909e-18,8.0821480235400254e-33,2.0039292915286371e-27,1.1770584233035595e-59,8.288082578707469e-11,1.482579327478052e-53,8.2880812162205988e-11,1.0920599744299088e-36,1.047913845721994e-39,3.9502817720975626e-48,4.5792697806607295e-49,9.6733332127547282e-30,1.5714536494696912e-41,4.5263467012302037e-09,1.3401711766526683e-10,5.3861415444503903e-13,8.5671978636036148e-21,5.3544605295894233e-13,2.1721847911438867e-16,6.7835756364330704e-16,1.7281354257511134e-16,9.4682055083724576e-30,1.2000536361685552e-25,6.7945974895005032e-46,3.7039033674436889e-19,6.9534823085205055e-42,2.4748656698531291e-44,1.4060415079573622e-44
1.0893267870382397e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727139273053,0.11866996068263927,0.022821567615324365,2.019371852884921e-48,4.7946569686900862e-37,4.4726403067818516e-18,1.9437950044431474e-32,3.1226687525042591e-27,3.5398622184702658e-59,9.6141758368210413e-11,3.4983981714859679e-53,9.6141740042852247e-11,1.9581516357049734e-36,1.6484188625317803e-39,1.0677557411979633e-47,1.2377278937127285e-48,1.3178290365360546e-29,3.2142593718670657e-41,5.2505619347830766e-09,1.5545985621054763e-10,6.252563972211198e-13,1.0002395710493382e-20,6.20919830651745e-13,2.5630949389058104e-16,9.0761796495944497e-16,2.7280637886309381e-16,2.0017425321428831e-29,1.8684257339125702e-25,1.5708920499738621e-45,4.9815165618514964e-19,1.8794003817901444e-41,6.8643415840338033e-44,3.6583041571963254e-44
1.2395787577328299e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727064690002,0.11866995994507733,0.022821567604602997,5.2528448395589241e-48,7.1365637262907845e-37,5.7910541181299323e-18,4.2248621577944258e-32,4.5978488313030209e-27,9.5509971307300535e-59,1.0940269107291768e-10,7.494961734605818e-53,1.0940266735103776e-10,3.2683101561980839e-36,2.444425517577033e-39,2.5972393565036321e-47,3.0105732563133003e-48,1.7228013808343889e-29,6.0503943273762886e-41,5.9747771023062728e-09,1.769025946750388e-10,7.1203834714724937e-13,1.1437647046601626e-20,7.0633912186644001e-13,2.9549738087474202e-16,1.1606035860659786e-15,4.0341166441166367e-16,3.8477369862556034e-29,2.7496425194599986e-25,3.3142131092602703e-45,6.4482210651215473e-19,4.5712017790898817e-41,1.7017789215842345e-43,8.4721542752474681e-44
1.3898307284274201e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726990106945,0.11866995920751545,0.022821567593881629,1.2571135301308905e-47,1.0142149667513558e-36,7.2797300268281277e-18,8.5001541577833882e-32,6.4777479911310636e-27,2.4043362631033606e-58,1.2266362390111363e-10,1.4915017429816211e-52,1.226635940867641e-10,5.1574608942355616e-36,3.4628133670196485e-39,5.860323663456208e-47,6.7926686277256136e-48,2.1823303535431925e-29,1.0679375933906839e-40,6.6989922037997039e-09,1.9834533305874032e-10,7.9896264284118324e-13,1.2872874203919603e-20,7.9170396076785796e-13,3.3469150676230091e-16,1.4347548340712839e-15,5.6724554824513623e-16,6.864067093221886e-29,3.872560834514444e-25,6.5292869672708167e-45,8.1039703172733046e-19,1.0313508351877274e-40,3.8806173781939468e-43,1.7893741605662139e-43
1.6903346698166008e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726840940794,0.11866995773239189,0.022821567572438889,5.5832219715137074e-47,1.8478808571463349e-36,1.0767866020773076e-17,2.8071417438162364e-31,1.1648378881212994e-26,1.2383153307472627e-57,1.4918548992763312e-10,4.873608367008241e-52,1.4918544584085047e-10,1.1273141886389731e-35,6.2762289516345394e-39,2.4076589326327617e-46,2.7904501219323922e-47,3.2653798561835553e-29,2.8387506461370162e-40,8.1474222086974061e-09,2.4123080958377465e-10,9.7324812957407518e-13,1.5743303007212932e-20,9.62270421156627e-13,4.1301928161364844e-16,2.036437049931135e-15,1.0046562968354329e-15,1.8290494238083139e-28,6.9610597718905262e-25,2.115939670562735e-44,1.1982412003752892e-18,4.236459830409545e-40,1.5841097214467197e-42,6.2369500010134241e-43
1.9607882170668634e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726706691238,0.11866995640478092,0.022821567553140423,1.6668363103348607e-46,2.9087978559398208e-36,1.4489481319949048e-17,6.8629232932659677e-31,1.8177115603114022e-26,4.1514691472952678e-57,1.7305516977298722e-10,1.1915203670922632e-51,1.730551104617468e-10,2.0406205521961385e-35,9.8419577470999873e-39,6.9041222986337375e-46,8.0012290462878489e-47,4.4275111608688112e-29,5.9648090994328119e-40,9.4510089872840032e-09,2.7982773818000539e-10,1.1306137967584651e-12,1.8326717994297404e-20,1.1155943568429227e-12,4.832665325339004e-16,2.6279269557455752e-15,1.5343000366064767e-15,3.8060991823656787e-28,1.0860830914641976e-24,5.1633059297433277e-44,1.6119065319933847e-18,1.2146592585308888e-39,4.4900046524000595e-42,1.5713633359539998e-42
2.231241764317126e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726572441643,0.11866995507717015,0.022821567533841958,4.2387222311829876e-46,4.3147158800971876e-36,1.8762732427187772e-17,1.4808672153229223e-30,2.6778826275256983e-26,1.1743120733790871e-56,1.9692485001713543e-10,2.5886519187892952e-51,1.9692477322791963e-10,3.4209144437496468e-35,1.455148039655444e-38,1.7080771565233701e-45,1.9793660974735079e-46,5.767652458081864e-29,1.1382071784639395e-39,1.0754595551934749e-08,3.1842466651447828e-10,1.2884708270846019e-12,2.0910166362118759e-20,1.2687424068270527e-12,5.534006952217382e-16,3.2564819823217518e-15,2.2027108370677603e-15,7.1488019582676997e-28,1.5999000754086811e-24,1.1213114282774691e-43,2.0867483846277719e-18,3.004644566848445e-39,1.0978910235175545e-41,3.4684776331212931e-42
2.5016953115673887e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726438192026,0.11866995374955962,0.022821567514543492,9.5725538282730468e-46,6.1147696227665271e-36,2.3587610137036775e-17,2.9063504544610748e-30,3.7739637201135108e-26,2.9185222342842627e-56,2.2079453065958737e-10,5.1391097888597789e-51,2.2079443413938426e-10,5.4053738061828464e-35,2.0563293523266557e-38,3.7780074494914396e-45,4.3777676761580871e-46,7.2862728890142696e-29,2.0164115806622313e-39,1.2058181902649659e-08,3.5702159458719324e-10,1.4468262154785932e-12,2.3493624589168973e-20,1.4217147732973022e-12,6.2353251305760242e-16,3.9142807113106672e-15,3.0173977029834425e-15,1.2420695615611048e-27,2.2546602823640485e-24,2.2259383153308455e-43,2.6227390494992281e-18,6.6449136001592105e-39,2.4037226967824132e-41,6.9334932485882151e-42
2.7721488588176513e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726303942381,0.11866995242194928,0.022821567495245026,1.9736540004109722e-45,8.358298631240867e-36,2.8964109889604956e-17,5.296456102038495e-30,5.1345853922841853e-26,6.5657946391657851e-56,2.44664211699853e-10,9.5043698691428617e-51,2.4466409319615587e-10,8.1488971378459455e-35,2.8035729817565541e-38,7.6603842632160652e-45,8.8758931903920575e-46,8.9838416235439062e-29,3.3678664300939603e-39,1.3361768039428707e-08,3.9561852239814998e-10,1.6056855611323359e-12,2.6077098552753282e-20,1.5745116583116349e-12,6.9361800023071024e-16,4.5952072996992323e-15,3.9843189230161065e-15,2.0298191471431371e-27,3.067478006281865e-24,4.1163403086418218e-43,3.2198508230863715e-18,1.3471578666341838e-38,4.8308935949409457e-41,1.2826943316162507e-41
3.0426024060679136e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726169692709,0.11866995109433917,0.022821567475946561,3.7843100497569591e-45,1.1094784238902603e-35,3.4892227449780823e-17,9.0937830604275827e-30,6.7883572014783153e-26,1.3643824121123168e-55,2.6853389313744314e-10,1.659811166523491e-50,2.6853375039825004e-10,1.1824127286072099e-34,3.7126747006185096e-38,1.448769710722213e-44,1.6785436152626286e-45,1.0860827426023425e-28,5.3623905341965986e-39,1.4665353962271898e-08,4.3421544994734858e-10,1.7650532115240859e-12,2.8660599480627605e-20,1.7271332635725265e-12,7.6360029723299333e-16,5.2944244259427264e-15,5.1081674926011245e-15,3.1573669149435398e-27,4.0554552750416025e-24,7.1876237512243402e-43,3.8780560268578312e-18,2.5474686232070413e-38,9.0640965040490865e-41,2.2291672401581367e-41
3.313055953318176e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726035443009,0.11866994976672926,0.022821567456648095,6.8372534058115634e-45,1.4373859909475862e-35,4.13719566167045e-17,1.48671012568145e-29,8.7638749587018697e-26,2.6570225360181528e-55,2.924035749718695e-10,2.7643823944597714e-50,2.9240340574568266e-10,1.6621414700497253e-34,4.7993955676686819e-38,2.5878856060226837e-44,2.9981280069705525e-45,1.2917699010913396e-28,8.2063997626789934e-39,1.5968939671179255e-08,4.7281237723478898e-10,1.9249324565653331e-12,3.1244121249304703e-20,1.8795797904823741e-12,8.3348728449962263e-16,6.0080237552949838e-15,6.3926429797031295e-15,4.7156539057583809e-27,5.2356862087346019e-24,1.1968800265108172e-42,4.5973269991533829e-18,4.5498393722027996e-38,1.6072157330770171e-40,3.6800204021560952e-41
3.853963047818701e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725766943514,0.11866994711151009,0.022821567418051168,1.9369766461337221e-44,2.2759150946056585e-35,5.5986225555895132e-17,3.5347183733169983e-29,1.3794504824495142e-25,8.6370386085192256e-55,3.4014293982928015e-10,6.8411135025803484e-50,3.4014271087662735e-10,3.0432098218542475e-34,7.5685915803599565e-38,7.2048584811034811e-44,8.3459169871220689e-45,1.7572973770572589e-28,1.7471760781452159e-38,1.857611044718663e-08,5.5000623102439485e-10,2.246234963342575e-12,3.6411224458509798e-20,2.1839484135652112e-12,9.7298546396215772e-16,7.4667092247603838e-15,9.4543221154532879e-15,9.5471974706839475e-27,8.2412709659124801e-24,2.9609083262218145e-42,6.2189556785810999e-18,1.2663640388981965e-37,4.4141132939758676e-40,8.8756143806430964e-41
4.394870142319226e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725498443897,0.11866994445629178,0.02282156737945424,4.7386852157715981e-44,3.3914700292489335e-35,7.2806863258481001e-17,7.4462325744918301e-29,2.0455201636781344e-25,2.3874221337420088e-54,3.8788230626818988e-10,1.5029607847118307e-49,3.878820085891191e-10,5.1457742811428678e-34,1.1236702623464883e-37,1.7411585179234095e-43,2.0166525592375713e-44,2.2953415183270589e-28,3.3679904010320815e-38,2.118328036745112e-08,6.2720008376696728e-10,2.5696060851213753e-12,4.1578363799078146e-20,2.4876191340272892e-12,1.1123071165265461e-15,8.9530638178033155e-15,1.3185759291674203e-14,1.7488455749932428e-26,1.2220967056417526e-23,6.502868318159017e-42,8.0845158279834226e-18,3.0595257322662681e-37,1.0535057154154854e-39,1.8878890664518804e-40
4.9357772368197515e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725229944158,0.11866994180107431,0.022821567340857312,1.0372231818904212e-43,4.8243889232922768e-35,9.1833829075620501e-17,1.4308859369242906e-28,2.8974726708870391e-25,5.8303810880729009e-54,4.3562167428471155e-10,3.0137877461143572e-49,4.3562129888328714e-10,8.1858173384017901e-34,1.5928850843344443e-37,3.7779986254379826e-43,4.3752166315893179e-44,2.9062771070457774e-28,6.016244876722293e-38,2.3790449431973e-08,7.0439393546250577e-10,2.8950532369549402e-12,4.6745710433344394e-20,2.7905935549813355e-12,1.2512150783527231e-15,1.0455349747846861e-14,1.7597330453616578e-14,2.9693528671722259e-26,1.7311534242064219e-23,1.3036477914379824e-41,1.0193786569997218e-17,6.6368383415459344e-37,2.2594157290551995e-39,3.6512728453473034e-40
5.476684331320277e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724961444296,0.1186699391458577,0.022821567302260384,2.0812623954377423e-43,6.6152886551869045e-35,1.1306707209771443e-16,2.5580867081578809e-28,3.9581807675156512e-25,1.293426443199642e-53,4.8336104387496806e-10,5.6223950047175342e-49,4.8336058175926145e-10,1.2407645029252611e-33,2.1769741032571657e-37,7.5337839174664581e-43,8.7236085812448021e-44,3.5904794278615769e-28,1.0117912967555802e-37,2.6397617640752581e-08,7.8158778611101e-10,3.2225789605729794e-12,5.1912926345185536e-20,3.0928732757414533e-12,1.3898220651270541e-15,1.1966014177658296e-14,2.2694880506500413e-14,4.750565405354145e-26,2.3649716680173281e-23,2.4316332446449425e-41,1.2546547236569465e-17,1.3231100881176649e-36,4.4557860651147843e-39,6.556005455804746e-40
6.017591425820801e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724692944313,0.11866993649064196,0.022821567263663457,3.8944321143167561e-43,8.8050438413823232e-35,1.3650654707866454e-16,4.3144157264903741e-28,5.2505088137932606e-25,2.6570356391456027e-53,5.3110041503509246e-10,9.892031780884255e-49,5.3109985721717236e-10,1.8083900675272808e-33,2.8883540353155834e-37,1.4034674157198093e-42,1.6249143383507975e-43,4.3483225714905377e-28,1.6202592418809224e-37,2.9004784993790181e-08,8.5878163571247925e-10,3.5521821823045791e-12,5.7080698092282516e-20,3.3944598914446183e-12,1.5280514856158998e-15,1.3481510764504021e-14,2.8480441334387023e-14,7.2453931141515657e-26,3.1372212597723077e-23,4.2778027093634212e-41,1.5142577426529414e-17,2.4641517410665327e-36,8.2126508201891075e-39,1.1089590588394175e-39
6.558498520321326e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724424444207,0.11866993383542705,0.022821567225066529,6.8800516888916356e-43,1.1434831101351802e-34,1.6215220292542981e-16,6.9358162593480772e-28,6.7973198677926132e-25,5.1215324806892558e-53,5.7883978776122733e-10,1.6579037762791281e-48,5.7883912525714953e-10,2.5515534985799995e-33,3.7394181103363419e-37,2.4715695434568612e-42,2.8611855779143724e-43,5.1801828932856289e-28,2.4914807003620197e-37,3.1611951491086058e-08,9.3597548426691424e-10,3.8838600665708195e-12,6.2247570630860303e-20,3.695354993500516e-12,1.6660359895853823e-15,1.4999647758941607e-14,3.4954484704913628e-14,1.0625026564109565e-25,4.0615716831387437e-23,7.169101980793812e-41,1.7981656959718634e-17,4.3382967878640254e-36,1.4315775408222146e-38,1.7862542906209253e-39
7.09940561482185e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072415594398,0.11866993118021302,0.022821567186469601,1.1582871067731332e-42,1.4546074006294696e-34,1.9000399550322485e-16,1.0711693480149409e-27,8.6214864889225581e-25,9.3530762112588364e-53,6.2657916204952247e-10,2.6672355472408484e-48,6.2657838587932139e-10,3.5031766693258563e-33,4.742485063904848e-37,4.151592240709013e-42,4.805439386649975e-43,6.0864322656554599e-28,3.7026131173233216e-37,3.4219117132640361e-08,1.0131693317743122e-09,4.2176107042167202e-12,6.7416519922558417e-20,3.9955601703775912e-12,1.8036804101471794e-15,1.6517771415504101e-14,4.2118175132197849e-14,1.5079099095289066e-25,5.1516985206217735e-23,1.153285519160327e-40,2.1063565770712861e-17,7.2852087298562833e-36,2.3813052296063081e-38,2.7622271650367558e-39
