Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(65),CH4OX(60),C3H7(36),C2H3(46),C2H2(244),C2H2(264),C2H2X(266),C4H6(280)
5.0383336431474355e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45014135541705119,0.11653234979900051,0.022785824247545276,0.0,1.1922634350072966e-11,8.8075154161542743e-07,3.061454728883441e-10,3.1084039014180028e-10,3.3683021955861113e-24,4.5232546690604119e-05,4.1285170877285748e-20,4.1466028468757922e-05,9.1424932378095307e-15,3.4648862593240303e-15,1.5964341680560665e-18,1.3900586133555634e-20,1.6586177253917126e-10,3.3044016601701213e-14,0.0020923672671782898,7.1485545549113071e-05,2.0434225014676532e-06,3.493231688158893e-10,2.561037191548447e-10,1.5726132316061132e-09,4.9818750481907542e-14,9.5659504189381117e-09,4.0162873576289532e-15,5.296128505218271e-13,1.4360005131213226e-16,7.3480309542659789e-13,2.3384956103595095e-10,1.342472035360423e-08,1.8873745829476262e-17,9.6076913271075325e-16,9.4777726577750883e-21,3.8869678268874941e-20,1.8751250682282445e-22,6.1072939098306969e-20,6.5676559472602031e-19,1.2760969878942358e-22,1.1268441067503142e-21,1.8992694404651969e-39
5.0898331403229515e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45012233496264986,0.11651362665096952,0.022785460864799007,0.0,1.2546784210035395e-11,8.983187734376281e-07,3.1728666424957237e-10,3.2048681210203427e-10,3.5719873338057657e-24,4.5699742648067524e-05,4.3494713668562309e-20,4.1861000005507047e-05,9.4367558503166778e-15,3.6566699934814809e-15,1.675538753053216e-18,1.4544710328311469e-20,1.7221475288105798e-10,3.44511676466505e-14,0.0021106229503393284,7.2212277706990534e-05,2.0809728897462804e-06,3.5925071480022301e-10,2.5874793452513e-10,1.5851787905632547e-09,5.1965560771659771e-14,9.808909369487067e-09,4.1487168280212882e-15,5.4837889442863969e-13,1.5129532670792857e-16,7.4132035600231284e-13,2.419712874130921e-10,1.3639815303498098e-08,1.9377798379128088e-17,9.9572510532597981e-16,9.8809656364621099e-21,4.1020929046871792e-20,1.9756372800069595e-22,6.3806506499127097e-20,6.93228896953995e-19,1.3469778453876747e-22,1.1975516529656776e-21,2.0911040302191394e-39
5.1413326374984675e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45010337123141952,0.116494960367881,0.022785097518510673,0.0,1.3197880047141153e-11,9.1605198947863059e-07,3.2871998609776097e-10,3.3033112243009732e-10,3.785721482180501e-24,4.6167033706948725e-05,4.5798173952722744e-20,4.2255427618071426e-05,9.7373422927907976e-15,3.8572081897648206e-15,1.7576876630318975e-18,1.5211995740327184e-20,1.7874654132385901e-10,3.590301878557233e-14,0.0021288216712023718,7.2938936269051531e-05,2.1188309670716367e-06,3.6935939936877415e-10,2.6139260498461003e-10,1.5977459041804249e-09,5.4181380722060145e-14,1.0055155751187198e-08,4.2845340144852015e-15,5.6759473832375023e-13,1.5931680883135333e-16,7.4787114545642077e-13,2.5029231701290979e-10,1.3856273984876433e-08,1.9890286261861087e-17,1.0315967363536648e-15,1.0296946206903832e-20,4.3270343043820479e-20,2.0804319721785038e-22,6.6632993833898879e-20,7.3131526623459997e-19,1.4210152027323672e-22,1.2718753458330637e-21,2.3000542389295999e-39
5.1928321346739836e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45008446404658181,0.11647635077221666,0.022784734208586011,0.0,1.387683707623144e-11,9.3395107627208716e-07,3.4045016260441997e-10,3.4037534410611985e-10,4.0098899663057146e-24,4.6634419782967692e-05,4.8198532393352043e-20,4.2649312437401476e-05,1.0044322700840549e-14,4.0668163480485166e-15,1.842964501340435e-18,1.5903039706672557e-20,1.854603515755373e-10,3.7400517586476897e-14,0.0021469636073657853,7.3665521413582307e-05,2.1569957368139394e-06,3.7965062502040548e-10,2.6403773004126739e-10,1.6103145745103074e-09,5.646769058033798e-14,1.0304691343619073e-08,4.423807758472856e-15,5.8726595943413945e-13,1.6767474012808489e-16,7.5445653426472903e-13,2.5881543937764895e-10,1.4074088982169097e-08,2.0411264922908656e-17,1.0683987905383767e-15,1.0725984666837978e-20,4.5621455078938138e-20,2.1896455969782473e-22,6.9554591803357383e-20,7.7107957071755244e-19,1.4983158133033778e-22,1.3499587676247316e-21,2.5274501579309765e-39
5.2443316318495e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45006561323191968,0.11645779768701378,0.022784370934931034,0.0,1.4584592942553119e-11,9.5201592464703461e-07,3.5248194508967826e-10,3.5062150049558741e-10,4.2448886720369356e-24,4.710190079201625e-05,5.0698832920245067e-20,4.3042655591297089e-05,1.0357767292453208e-14,4.2858183157635537e-15,1.9314542267444746e-18,1.6618448950723542e-20,1.9235942114367953e-10,3.8944621962519347e-14,0.0021650489358722462,7.439203331819853e-05,2.1954661972616244e-06,3.9012578642083027e-10,2.6668330920405416e-10,1.6228848035920814e-09,5.8825986941778377e-14,1.055751780290186e-08,4.5666081091684742e-15,6.0739813679620233e-13,1.7637957393585683e-16,7.6107761575805467e-13,2.6754344748770607e-10,1.4293252849987326e-08,2.0940789406199918e-17,1.1061461163414548e-15,1.1168354244429725e-20,4.8077893344049807e-20,2.3034175254556864e-22,7.2573520958637363e-20,8.1257796499965687e-19,1.5789889345000667e-22,1.4319495795558591e-21,2.7747103030125789e-39
5.295831129025016e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45004681861177592,0.1164393009358634,0.022784007697452091,0.0,1.5322108041977849e-11,9.7024642972921279e-07,3.6482011174441443e-10,3.6107161534806481e-10,4.4911242173038015e-24,4.7569476650156754e-05,5.3302183426007134e-20,4.3435458204413471e-05,1.067774636774306e-14,4.5145464277411913e-15,2.023243158292719e-18,1.7358839630718918e-20,1.9944701118106682e-10,4.0536300183348705e-14,0.0021830778332104926,7.5118472159847429e-05,2.2342413415993712e-06,4.0078627035537245e-10,2.6932934198288593e-10,1.6354565934514675e-09,6.1257782767752683e-14,1.0813636667757387e-08,4.7130063390537782e-15,6.2799685118696838e-13,1.8544197657421629e-16,7.6773550630464587e-13,2.7647913736408579e-10,1.4513758113791902e-08,2.1478914352782467e-17,1.1448536450635952e-15,1.1624331101198673e-20,5.0643380962222167e-20,2.4218900803127246e-22,7.5692031834731169e-20,8.5586790755558938e-19,1.663146361687953e-22,1.5179995919622339e-21,3.04334652462874e-39
5.347330626200532e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45002808001105166,0.11642086034290855,0.022783644496055813,0.0,1.6090365841532387e-11,9.8864249094215699e-07,3.7746946735181984e-10,3.7172771279592046e-10,4.7490141245922048e-24,4.8037147273620891e-05,5.6011756463529852e-20,4.3827721398267036e-05,1.1004330308700508e-14,4.7533416469477447e-15,2.118418980031321e-18,1.8124837387728449e-20,2.0672640633046571e-10,4.2176530886420157e-14,0.0022010504753170734,7.5844838114809922e-05,2.2733201578869744e-06,4.1163345568166273e-10,2.7197582788863432e-10,1.6480299461007764e-09,6.3764607403690817e-14,1.1073049365401543e-08,4.8630749594484516e-15,6.4906768505901602e-13,1.9487282943236282e-16,7.7443134548819094e-13,2.8562530767120199e-10,1.4735597270561469e-08,2.2025693999299366e-17,1.1845363899659153e-15,1.2094194334938128e-20,5.3321737556195303e-20,2.5452085687976311e-22,7.8912405083635381e-20,9.0100817824612368e-19,1.7509024622914214e-22,1.6082648349011051e-21,3.3349691384544123e-39
5.398830123376048e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450009397255204,0.11640247573284256,0.022783281330649136,0.0,1.6890373200182262e-11,1.0072040120080553e-06,3.9043484300842799e-10,3.8259181735304997e-10,5.0189869940766335e-24,4.8504912578808414e-05,5.8830789944338104e-20,4.4219446291241232e-05,1.1337589578941996e-14,5.0025537061016475e-15,2.2170707455674237e-18,1.8917077393032398e-20,2.1420091456863957e-10,4.3866303088270736e-14,0.0022189670375780844,7.6571131358702936e-05,2.3127016290390776e-06,4.2266871328228415e-10,2.7462276643311961e-10,1.6606048635389557e-09,6.6348006596995376e-14,1.1335757217267842e-08,5.0168877360229654e-15,6.7061622247888967e-13,2.0468323105506509e-16,7.8116629628133713e-13,2.9498475932008655e-10,1.4958762789460957e-08,2.2581182176520543e-17,1.2252094453896067e-15,1.2578225982626736e-20,5.6116880826514384e-20,2.6735213156545306e-22,8.2236951607185841e-20,9.4805889590361629e-19,1.842374210036916e-22,1.7029056291730971e-21,3.6512922838969533e-39
5.450329620551564e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44999077017024536,0.11638414693090739,0.022782918201139278,0.0,1.7723160689810356e-11,1.0259309009483665e-06,4.0372109584464311e-10,3.9366595391359936e-10,5.3014826773848838e-24,4.8972772482285988e-05,6.1762587837804313e-20,4.4610633998592254e-05,1.1677594723460676e-14,5.2625412501640684e-15,2.3192888824823876e-18,1.9736204394912429e-20,2.2187386704957872e-10,4.5606616195758558e-14,0.0022368276948309018,7.7297352066481371e-05,2.3523847328057458e-06,4.3389340601736899e-10,2.7727015712910461e-10,1.6731813477516402e-09,6.9009542514897737e-14,1.160176144456782e-08,5.17451970428059e-15,6.9264804906883017e-13,2.1488449922665279e-16,7.8794154521462632e-13,3.0456029507206315e-10,1.5183247112509957e-08,2.3145432307928227e-17,1.2668879858742755e-15,1.3076711023332484e-20,5.9032828139263092e-20,2.8069796961282484e-22,8.5668012689582591e-20,9.970815359945649e-19,1.9376812193462582e-22,1.8020866577630887e-21,3.9941395183617037e-39
5.50182911772708e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44997219858274062,0.11636587376289166,0.022782555107433784,0.0,1.8589782916332133e-11,1.0448230700841925e-06,4.1733310874480139e-10,4.049521477506888e-10,5.5969524519773299e-24,4.9440726900785909e-05,6.4810520871226178e-20,4.500128563245482e-05,1.2024416368377842e-14,5.5336719796942835e-15,2.4251651965952045e-18,2.0582872764853741e-20,2.2974861794695045e-10,4.7398480017265711e-14,0.0022546326213659131,7.802350041244047e-05,2.3923684417539092e-06,4.4530888867717241e-10,2.7991799949028767e-10,1.6857594007111971e-09,7.1750793762256754e-14,1.187106317369271e-08,5.3360471850056894e-15,7.1516875195164305e-13,2.2548817305308209e-16,7.9475830254075388e-13,3.1435471914295883e-10,1.5409042655251009e-08,2.37184974083567e-17,1.3095872652750704e-15,1.3589937381109012e-20,6.2073698123299626e-20,2.9457381690243682e-22,8.9207960129604878e-20,1.0481389483590667e-18,2.0369457798797488e-22,1.9059770376980323e-21,4.3654496552588099e-39
5.553328614902596e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44995368231980626,0.11634765605512921,0.022782192049440476,0.0,1.9491318840888821e-11,1.0638804360363952e-06,4.3127579006679809e-10,4.1645242451513525e-10,5.905859196123007e-24,4.9908775751204902e-05,6.797802723076342e-20,4.5391402301847827e-05,1.2378125220695176e-14,5.8163227950609207e-15,2.534792876076668e-18,2.1457746543158608e-20,2.3782854429576735e-10,4.9242914773864905e-14,0.0022723819909282426,7.8749576570217759e-05,2.4326517232496608e-06,4.5691650793461865e-10,2.8256629303129533e-10,1.6983390243767714e-09,7.4573355399299542e-14,1.2143663441460792e-08,5.5015477996754808e-15,7.3818391969853648e-13,2.3650601504207044e-16,8.016178023940878e-13,3.2437083680789989e-10,1.5636141807417607e-08,2.4300430082685702e-17,1.3533226158787033e-15,1.4118195927884333e-20,6.5243712276895792e-20,3.0899543098243683e-22,9.2859196372517736e-20,1.1012953750269886e-18,2.1402928912286979e-22,2.014750392319716e-21,4.7672828539313334e-39
5.604828112078112e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44993522120910773,0.11632949363449724,0.022781829027067466,0.0,2.0428872101059789e-11,1.0831029197254593e-06,4.4555407336131342e-10,4.2816881023417623e-10,6.2286775644548761e-24,5.0376918950602977e-05,7.1268613263230471e-20,4.5780985112680014e-05,1.2738792068047684e-14,6.1108799415001922e-15,2.6482664954148525e-18,2.2361499483971437e-20,2.4611704583327439e-10,5.1140951110450116e-14,0.0022900759767194639,7.9475580712795403e-05,2.4732335394414135e-06,4.6871760229783926e-10,2.8521503726767634e-10,1.7109202206943382e-09,7.7478838959305256e-14,1.2419563200214693e-08,5.6711004858319407e-15,7.6169914227977086e-13,2.4795001318130028e-16,8.0852130294533522e-13,3.3461145400677375e-10,1.5864536933602025e-08,2.4891282524588313e-17,1.3981094475184679e-15,1.4661780486341999e-20,6.8547196583679206e-20,3.2397888438556756e-22,9.6624154641669743e-20,1.1566164681106734e-18,2.2478502977570246e-22,2.1285849239705051e-21,5.2018269698802784e-39
5.656327609253628e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44991681507885906,0.11631138632841456,0.02278146604022319,0.0,2.1403571332035301e-11,1.1024904463710903e-06,4.6017291709066993e-10,4.401033313101933e-10,6.5658941640866067e-24,5.0845156416202173e-05,7.4685854178740302e-20,4.6170035167755569e-05,1.3106487778457479e-14,6.4177391550121542e-15,2.7656820192324937e-18,2.3294815099715391e-20,2.5461754483905585e-10,5.3093630106831028e-14,0.0023077147513993149,8.0201513012502216e-05,2.5141128472439263e-06,4.8071350206271234e-10,2.8786423171589452e-10,1.7235029915967506e-09,8.0468872466231295e-14,1.2698763322772718e-08,5.844785512411342e-15,7.8572001101797185e-13,2.5983238301468681e-16,8.1547008655131513e-13,3.4507937695039626e-10,1.6094220373922565e-08,2.5491106515331785e-17,1.4439632466883478e-15,1.5220987832794597e-20,7.1988583137778077e-20,3.3954056795164768e-22,1.0050529906978375e-19,1.2141693077740003e-18,2.3597485235915851e-22,2.2476634870901495e-21,5.6714041738604077e-39
5.707827106429144e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44989846375781978,0.11629333396484008,0.022781103088816337,0.0,2.2416570487690408e-11,1.1220429454915411e-06,4.7513730434735498e-10,4.5225801451943608e-10,6.9180077312734157e-24,5.1313488065385397e-05,7.823339475419625e-20,4.6558553566779699e-05,1.3481283300088298e-14,6.7373058090859522e-15,2.8871368059568588e-18,2.4258386704940941e-20,2.6333348597436125e-10,5.5102003288791791e-14,0.0023252984870874064,8.0927373641015812e-05,2.5552885983231916e-06,4.9290552926541083e-10,2.9051387589332209e-10,1.7360873390037843e-09,8.3545100452283031e-14,1.2981264607238253e-08,6.0226844950280245e-15,8.1025211854396096e-13,2.7216556971671034e-16,8.224654598996978e-13,3.5577741172747006e-10,1.6325184444690462e-08,2.6099953422632931e-17,1.4908995756563223e-15,1.5796117700049717e-20,7.5572411778067204e-20,3.556971941555152e-22,1.0450512482994072e-19,1.2740224202776194e-18,2.4761209077608736e-22,2.3721736617217769e-21,6.1784778486219953e-39
5.810826100780175e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44986192486112964,0.11625739337974053,0.022780377291951228,0.0,2.4562212906770462e-11,1.1616426007159683e-06,5.0612276327176681e-10,4.7723597630428708e-10,7.6689824239985686e-24,5.2250433584832747e-05,8.5734306055571168e-20,4.7333999780032704e-05,1.4252457968910141e-14,7.4162320085400565e-15,3.1425605914954036e-18,2.6279120410111418e-20,2.8142558421533441e-10,5.9290090608470279e-14,0.0023603015272762929,8.2378880567930967e-05,2.6385252106498365e-06,5.1788321254651233e-10,2.9581451150979628e-10,1.7612607709457279e-09,8.9962800636694928e-14,1.3556173508274819e-08,6.3914576155624684e-15,8.6087242678097482e-13,2.9823533500472374e-16,8.3660132506172244e-13,3.7787503817429056e-10,1.6790923627774627e-08,2.7344919383522671e-17,1.5880824456011386e-15,1.6995358727789134e-20,8.3186103288787218e-20,3.8986375256114899e-22,1.1287095702366227e-19,1.4009109083340628e-18,2.7228357939808079e-22,2.6382632386581177e-21,7.3157175989129663e-39
5.9035251956961035e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44982922559484517,0.11622523304160731,0.022779724195058797,0.0,2.6636383018745377e-11,1.1978458771792865e-06,5.3524191986918798e-10,5.0048943663525931e-10,8.4010652121866136e-24,5.3094005834629916e-05,9.2968764728404948e-20,4.8030094077252301e-05,1.497150990941947e-14,8.0749942989692798e-15,3.3872616360157905e-18,2.8208413769398157e-20,2.9848029408133451e-10,6.3260606481553051e-14,0.0023916177457996182,8.3684993395686911e-05,2.7144413729144809e-06,5.4104697521529834e-10,3.0058661681516215e-10,1.7839222703324503e-09,9.6050352482792976e-14,1.4084888131940144e-08,6.7386120316142813e-15,9.0823527147763258e-13,3.2336954222883952e-16,8.4949655231357984e-13,3.9857801877850999e-10,1.7214391102022802e-08,2.8496753939142566e-17,1.679406921168259e-15,1.8132198226781248e-20,9.057338556306794e-20,4.2282272175423317e-22,1.2083176787698236e-19,1.52369518659704e-18,2.9615773547304748e-22,2.8983011489259951e-21,8.4953351303442893e-39
5.996224290612032e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44979670127205479,0.11619324806611651,0.022779071211577209,0.0,2.8853782287605107e-11,1.234582764665929e-06,5.6555923046466193e-10,5.2448775965518755e-10,9.1897436799285834e-24,5.3937881961606234e-05,1.00685332026173e-19,4.8724482770421258e-05,1.5714672261255385e-14,8.7816892404509163e-15,3.646628072184032e-18,3.0246971485311607e-20,3.1628761363052999e-10,6.7428403446116392e-14,0.0024227582902862053,8.4990876649170395e-05,2.7913014663959509e-06,5.6486636856407566e-10,3.0536017177816075e-10,1.8065889068579389e-09,1.0244350657109954e-13,1.4624307997114615e-08,7.1007521072813121e-15,9.5734156204920427e-13,3.5016865778034472e-16,8.6256417822092044e-13,4.2007015506090349e-10,1.7641887304442746e-08,2.9678602603696686e-17,1.7744841870797249e-15,1.9325423567588641e-20,9.8497883015483104e-20,4.579842710492311e-22,1.2921734368126126e-19,1.6550660882483226e-18,3.2170212808600686e-22,3.1790785709036084e-21,9.8419969682642042e-39
6.08892338552796e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44976435091361067,0.11616143746922553,0.02277841834098453,0.0,3.1222098286316342e-11,1.2718530073635334e-06,5.9710460984680749e-10,5.4924277887367855e-10,1.0038388495739979e-23,5.4782061489601007e-05,1.0890787274074901e-19,4.9417172161687275e-05,1.6482361659829389e-14,9.539049081494671e-15,3.921278522392248e-18,3.2399196962132399e-20,3.3486841995050538e-10,7.1799993154804387e-14,0.0024537241452304045,8.6296531306339895e-05,2.8690991857506394e-06,5.8934879780980003e-10,3.1013517361608722e-10,1.8292606912518524e-09,1.0915245302028835e-13,1.5174435642013248e-08,7.4784045136151667e-15,1.0082239570106576e-12,3.7871383768348081e-16,8.7581272032012505e-13,4.4236775625140285e-10,1.8073366650557524e-08,3.0890749869110185e-17,1.8734076252734336e-15,2.0576890069070822e-20,1.0699018650169922e-19,4.9545793804379404e-22,1.3804337580778831e-19,1.7954779531118798e-18,3.4900516732839067e-22,3.4818701780714164e-21,1.1376195060265313e-38
6.1816224804438886e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44973217354596423,0.11612980027242592,0.022777765582761868,0.0,3.3749309887639071e-11,1.3096563944311873e-06,6.2990820882488482e-10,5.7476633162349577e-10,1.0950511919180109e-23,5.5626543944049598e-05,1.1766103836491158e-19,5.0108168521098289e-05,1.7274995562531106e-14,1.0349919225389962e-14,4.2118464827705689e-18,3.4669599796962206e-20,3.5424381199316068e-10,7.6381997787843942e-14,0.0024845162895907966,8.760195833848694e-05,2.9478281696340228e-06,6.145015776917859e-10,3.1491161955525216e-10,1.8519376341104184e-09,1.1618755662810334e-13,1.5735273158975004e-08,7.8721112587803838e-15,1.0609151258245457e-12,4.0908881334899254e-16,8.8925096129669598e-13,4.6548709927766434e-10,1.8508783358895424e-08,3.2133475813048139e-17,1.9762713422222305e-15,2.1888484312216645e-20,1.1608215137519116e-19,5.3535690411406895e-22,1.4732589182124579e-19,1.9454017675561657e-18,3.7815850373185838e-22,3.8080062562765069e-21,1.3120560634654447e-38
