Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
2.535064903637024e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29766544185659144,0.094298045114835166,5.6076766912918579e-06,0.0,0.010071618889294578,1.6110467280381215e-05,0.0,0.0091688502234101403,0.0,0.0014489420239263682,2.7688394451730958e-07,4.5505282622011435e-07,7.7105522515897436e-08,2.6222820754956553e-05,0.0,0.0,2.6987452333823414e-07,8.8948243797333832e-05,0.0043360216414520198,0.035532766699463807,2.1990986108440317e-07,6.3129133675642881e-07,9.9188974692635535e-06,4.0992621375476156e-07,6.3013325141577646e-11,2.1930403878870477e-05,3.5698907094478546e-08,2.2214454919411715e-07,2.4072319574947806e-11,4.0511212749572759e-10
2.5385713716575506e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29767739428304968,0.094276739740176266,5.5460682025154888e-06,0.0,0.010082882718611222,1.6122815612231259e-05,0.0,0.0091798863632943165,0.0,0.001448402817190455,2.775708492688441e-07,4.5544996787768872e-07,7.7175552136130654e-08,2.6260339440431915e-05,0.0,0.0,2.6991323498975026e-07,8.9190093234852461e-05,0.0043352158555226943,0.035521588016222939,2.1982494555528381e-07,6.3133161676668162e-07,9.9230508967964614e-06,4.1040027344494403e-07,6.2297838000601076e-11,2.1957683875014333e-05,3.5795972977180476e-08,2.2232375101807785e-07,2.4138741211186639e-11,4.0570803793134541e-10
2.5420778396780772e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29768933909998818,0.094255451118299582,5.4851622252977915e-06,0.0,0.010094138105515349,1.613516460233394e-05,0.0,0.0091909134190327011,0.0,0.0014478640604136353,2.7825809382934295e-07,4.558464482826564e-07,7.7245467126868384e-08,2.6297846147713127e-05,0.0,0.0,2.6995184766018339e-07,8.9432160467670774e-05,0.0043344106508297672,0.035510416382845536,2.1974010433304392e-07,6.3137179974776194e-07,9.9272032395078022e-06,4.1087401660616371e-07,6.1590773510126463e-11,2.1984943698045179e-05,3.5893126272810231e-08,2.2250296991139603e-07,2.4205226432335062e-11,4.0630379946496537e-10
2.5455843076986037e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29770127630238657,0.094234179229096188,5.4249507863259346e-06,0.0,0.010105385060118087,1.6147514243875547e-05,0.0,0.009201931401574966,0.0,0.0014473257533217274,2.7894567688644764e-07,4.5624226868289208e-07,7.7315267704969776e-08,2.6335340879908228e-05,0.0,0.0,2.6999036160118336e-07,8.9674445132601198e-05,0.0043336060265418029,0.035499251805163293,2.1965533735687348e-07,6.3141188596271861e-07,9.9313544960065666e-06,4.1134744356560358e-07,6.0892032719075454e-11,2.2012183369147613e-05,3.5990366835601037e-08,2.226822057643361e-07,2.4271775141753038e-11,4.0689941207103151e-10
2.5490907757191303e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29771320588538691,0.094212924052482383,5.3654260020948258e-06,0.0,0.010116623592516957,1.6159864530105838e-05,0.0,0.0092129403218574359,0.0,0.0014467878956374441,2.7963359713145173e-07,4.5663743032334603e-07,7.7384954086778029e-08,2.6372823640146016e-05,0.0,0.0,2.7002877706335404e-07,8.9916946867141102e-05,0.0043328019818307069,0.035488094288841962,2.1957064456560943e-07,6.3145187567299386e-07,9.935504664926006e-06,4.1182055465020477e-07,6.0201517832158688e-11,2.2039402909492093e-05,3.6087694520060972e-08,2.2286145846813223e-07,2.4338387242969977e-11,4.0749487572452802e-10
2.5525972437396568e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29772512784429223,0.094191685568399505,5.3065800779039355e-06,0.0,0.010127853712795842,1.6172215454337423e-05,0.0,0.00922394019080304,0.0,0.0014462504870804392,2.8032185325928733e-07,4.5703193444605336e-07,7.7454526488121757e-08,2.6410294431575877e-05,0.0,0.0,2.700670942962605e-07,9.0159665309471105e-05,0.0043319985158716883,0.03547694383938324,2.1948602589774226e-07,6.31491769138436e-07,9.9396537449234021e-06,4.1229335018666316e-07,5.9519132196469233e-11,2.2066602340234743e-05,3.6185109180972389e-08,2.2304072791497879e-07,2.4405062639684367e-11,4.0809019040097637e-10
2.5561037117601833e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2977370421745637,0.094170463756814163,5.2484053068652433e-06,0.0,0.010139075431024979,1.6184567009945184e-05,0.0,0.0092349310193212859,0.0,0.0014457135273673524,2.8101044396851533e-07,4.5742578229014022e-07,7.7523985124316218e-08,2.6447753257367555e-05,0.0,0.0,2.7010531354843644e-07,9.0402600098453534e-05,0.0043311956278432318,0.035465800462126898,2.194014812914208e-07,6.3153156661731587e-07,9.9438017346797686e-06,4.1276583050142881e-07,5.8844780288229825e-11,2.2093781682517221e-05,3.6282610673391209e-08,2.2322001399802139e-07,2.4471801235763435e-11,4.0868535607642957e-10
2.55961017978071e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29774894887182007,0.094149258597718236,5.1908940689221595e-06,0.0,0.010150288757260944,1.619691919036565e-05,0.0,0.0092459128183082252,0.0,0.0014451770162118539,2.8169936796131254e-07,4.5781897509183186e-07,7.759333021016488e-08,2.6485200120710928e-05,0.0,0.0,2.7014343506739045e-07,9.0645750873630671e-05,0.0043303933169270663,0.035454664162252597,2.1931701068445888e-07,6.3157126836633993e-07,9.9479486328996501e-06,4.132379959207021e-07,5.8178367699692855e-11,2.2120940957466555e-05,3.6380198852646283e-08,2.2339931661134781e-07,2.4538602935242762e-11,4.0928037272746874e-10
2.5631166478012364e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29776084793183433,0.09412807007112893,5.1340388298793248e-06,0.0,0.010161493701546644,1.620927198909642e-05,0.0,0.0092568855986464287,0.0,0.0014446409533246866,2.8238862394346046e-07,4.5821151408445989e-07,7.7662561959960751e-08,2.6522635024815817e-05,0.0,0.0,2.7018145909961393e-07,9.0889117275223282e-05,0.0043295915823081503,0.035443534944781981,2.192326140143397e-07,6.3161087464066647e-07,9.952094438310825e-06,4.137098467704331e-07,5.7519801126190959e-11,2.2148080186194946e-05,3.6477873574338743e-08,2.2357863564997917e-07,2.4605467642325866e-11,4.0987524033119813e-10
2.566623115821763e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29777273935053233,0.094106898157088781,5.0778321404431516e-06,0.0,0.010172690273911307,1.6221625399695599e-05,0.0,0.0092678493712049399,0.0,0.00144410533841371,2.8307821062433415e-07,4.5860340049846983e-07,7.7731680587487575e-08,2.656005797291179e-05,0.0,0.0,2.7021938589058763e-07,9.1132698944129049e-05,0.0043287904231746289,0.035432412814580552,2.1914829121822228e-07,6.3165038569391876e-07,9.9562391496640604e-06,4.1418138337631843e-07,5.6868988353336852e-11,2.2175199389799647e-05,3.657563469434144e-08,2.2375797100986085e-07,2.4672395261383943e-11,4.1046995886524169e-10
2.5701295838422895e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29778462312399157,0.094085742835665773,5.0222666352729898e-06,0.0,0.010183878484370463,1.6233979415781186e-05,0.0,0.0092788041468392611,0.0,0.0014435701711839441,2.8376812671688997e-07,4.589946355614283e-07,7.7800686306021406e-08,2.6597468968247909e-05,0.0,0.0,2.7025721568478828e-07,9.1376495521920738e-05,0.0043279898387178078,0.035421297776359564,2.1906404223294664e-07,6.3168980177819975e-07,9.9603827657328813e-06,4.1465260606380011e-07,5.6225838244370282e-11,2.2202298589362818e-05,3.6673482068798162e-08,2.2393732258785405e-07,2.4739385696955385e-11,4.1106452830773787e-10
2.573636051862816e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29779649924843821,0.094064604086953399,4.9673350320428081e-06,0.0,0.010195058342925939,1.6246334031030503e-05,0.0,0.0092897499363913238,0.0,0.0014430354513376106,2.8445837093765516e-07,4.5938522049803077e-07,7.7869579328331944e-08,2.6634868014092559e-05,0.0,0.0,2.7029494872569566e-07,9.1620506650844888e-05,0.0043271898281321448,0.035410189834677933,2.1897986699503915e-07,6.3172912314410593e-07,9.9645252853133304e-06,4.1512351515806309e-07,5.5590260727650888e-11,2.2229377805951356e-05,3.6771415554123106e-08,2.2411669028172666e-07,2.4806438853745507e-11,4.1165894863733655e-10
2.5771425198833426e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29780836772024627,0.094043481891070591,4.9130301305132885e-06,0.0,0.010206229859565843,1.6258689239179655e-05,0.0,0.0093006867506894436,0.0,0.0014425011785741736,2.8514894200671518e-07,4.5977515653010939e-07,7.7938359866683885e-08,2.6672255113733261e-05,0.0,0.0,2.703325852557991e-07,9.1864731973820044e-05,0.0043263903906152028,0.035399088993944117,2.1889576544071767e-07,6.3176835004074217e-07,9.9686667072236866e-06,4.1559411098403297e-07,5.4962166784294891e-11,2.2256437060616731e-05,3.6869435007000198e-08,2.2429607399014481e-07,2.4873554636626133e-11,4.1225321983319378e-10
2.580648987903869e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29782022853593471,0.094022376228161841,4.8593448116141669e-06,0.0,0.010217393044264569,1.6271045034022929e-05,0.0,0.0093116146005483083,0.0,0.0014419673525903817,2.8583983864770377e-07,4.6016444487663901e-07,7.8007028132838007e-08,2.6709630270476446e-05,0.0,0.0,2.7037012551660469e-07,9.2109171134435218e-05,0.0043255915253676202,0.035387995258417904,2.1881173750589701e-07,6.3180748271573327e-07,9.9728070303042533e-06,4.1606439386637466e-07,5.4341468435954159e-11,2.2283476374394826e-05,3.6967540284382454e-08,2.2447547361266451e-07,2.4940732950635244e-11,4.1284734187496871e-10
2.5841554559243957e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29783208169216652,0.094001287078397264,4.8062720365367866e-06,0.0,0.010228547906982764,1.6283401409412277e-05,0.0,0.0093225334967689515,0.0,0.0014414339730803106,2.8653105958779046e-07,4.6055308675374635e-07,7.8075584338053063e-08,2.6746993487647256e-05,0.0,0.0,2.7040756974864104e-07,9.2353823776948336e-05,0.0043247932315931053,0.035376908632212302,2.1872778312619396e-07,6.3184652141523981e-07,9.9769462534171333e-06,4.1653436412948967e-07,5.3728078732736226e-11,2.2310495768305872e-05,3.7065731243491359e-08,2.2465488904972289e-07,2.500797370097658e-11,4.1344131474281832e-10
2.5876619239449222e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29784392718574682,0.093980214421972658,4.7538048458366727e-06,0.0,0.010239694457667349,1.6295758359256735e-05,0.0,0.0093334434501387148,0.0,0.0014409010397353993,2.8722260355766978e-07,4.6094108337471637e-07,7.8144028693086824e-08,2.6784344768589369e-05,0.0,0.0,2.7044491819146675e-07,9.2598689546284678e-05,0.0043239955084983959,0.035365829119295311,2.1864390223693266e-07,6.3188546638397152e-07,9.9810843754459525e-06,4.1700402209751538e-07,5.312191174126315e-11,2.2337495263354216e-05,3.7164007741816242e-08,2.2483432020263017e-07,2.5075276793019374e-11,4.1403513841739464e-10
2.5911683919654487e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29785576501362065,0.093959158239109428,4.7019363585460853e-06,0.0,0.010250832706251474,1.6308115877521876e-05,0.0,0.009344344471431237,0.0,0.0014403685522444943,2.8791446929155059e-07,4.6132843595000013e-07,7.8212361408197431e-08,2.6821684116664789e-05,0.0,0.0,2.704821710836767e-07,9.2843768088035183e-05,0.004323198355293237,0.035354756723491712,2.1856009477314956e-07,6.3192431786519868e-07,9.9852213952956547e-06,4.1747336809432202e-07,5.2522882532868199e-11,2.2364474880528233e-05,3.7262369637113601e-08,2.2501376697356114e-07,2.5142642132297874e-11,4.1462881287984002e-10
2.5946748599859753e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29786759517287181,0.093938118510054736,4.6506597712963778e-06,0.0,0.010261962662654542,1.6320473958229281e-05,0.0,0.0093552365714064077,0.0,0.0014398365102938865,2.8860665552714363e-07,4.6171514568722229e-07,7.8280582693144892e-08,2.685901153525367e-05,0.0,0.0,2.7051932866290764e-07,9.3089059048455107e-05,0.0043224017711903573,0.035343691448484801,2.1847636066959822e-07,6.3196307610076721e-07,9.989357311892275e-06,4.179424024435113e-07,5.1930907171928284e-11,2.2391434640800113e-05,3.7360816787406566e-08,2.2519322926554672e-07,2.5210069624511091e-11,4.1522233811178346e-10
2.5981813280065018e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29787941766072074,0.093917095215081459,4.5999683574501204e-06,0.0,0.010273084336782198,1.6332832595456025e-05,0.0,0.0093661197608103704,0.0,0.0014393049135673485,2.8929916100565173e-07,4.6210121379118795e-07,7.8348692757192308e-08,2.6896327027754098e-05,0.0,0.0,2.7055639116584571e-07,9.3334562074462153e-05,0.0043216057554054371,0.035332633297818224,2.1839269986075468e-07,6.3200174133111186e-07,9.9934921241827024e-06,4.1841112546841521e-07,5.1345902704331013e-11,2.2418374565125869e-05,3.7459349050984138e-08,2.253727069824668e-07,2.5277559175522341e-11,4.158157140953364e-10
2.6016877960270284e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2978912324745227,0.09389608833448837,4.549855466242815e-06,0.0,0.010284197738526292,1.634519178333407e-05,0.0,0.0093769940503754742,0.0,0.0014387737617461778,2.8999198447175787e-07,4.6248664146389114e-07,7.8416691809107283e-08,2.6933630597581942e-05,0.0,0.0,2.705933588282323e-07,9.3580276813635201e-05,0.0043208103071570919,0.035321582274897567,2.1830911228082166e-07,6.3204031379526755e-07,9.997625831134436e-06,4.188795374920926e-07,5.0767787146074375e-11,2.2445294674445007e-05,3.755796628640068e-08,2.2555220002904075e-07,2.5345110691358939e-11,4.1640894081308891e-10
2.605194264047555e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29790303961176662,0.093875097848599917,4.5003145219341566e-06,0.0,0.010295302877764917,1.6357551516049832e-05,0.0,0.0093878594508202667,0.0,0.0014382430545092299,2.9068512467361435e-07,4.6287142990452135e-07,7.8484580057163424e-08,2.6970922248170641e-05,0.0,0.0,2.706302318848702e-07,9.3826202914212606e-05,0.0043200154256668455,0.035310538382992168,2.182255978637343e-07,6.3207879373088323e-07,1.0001758431735393e-05,4.1934763883732919e-07,5.0196479471998326e-11,2.2472194989680551e-05,3.7656668352475249e-08,2.2573170831082041e-07,2.5412724078211832e-11,4.1700201824810633e-10
2.6087007320680814e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29791483907007321,0.093854123737766595,4.4513390229686774e-06,0.0,0.010306399764362364,1.6369911787843573e-05,0.0,0.0093987159728494713,0.0,0.0014377127915329592,2.9137858036283195e-07,4.632555803094711e-07,7.8552357709141488e-08,2.7008201982971018e-05,0.0,0.0,2.7066701056963027e-07,9.4072340025090701e-05,0.0043192211101591004,0.035299501625236776,2.181421565431642e-07,6.3211718137423527e-07,1.0005889924993672e-05,4.198154298266347e-07,4.9631899604645536e-11,2.2499075531738862e-05,3.7755455108290984e-08,2.2591123173418196e-07,2.5480399242435264e-11,4.1759494638392451e-10
2.612207200088608e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29792663084719279,0.0938331659823647,4.402922541145722e-06,0.0,0.010317488408169139,1.6382272593008973e-05,0.0,0.0094095636271539478,0.0,0.0014371829724914539,2.9207235029446899e-07,4.6363909387234402e-07,7.8620024972330792e-08,2.7045469805451116e-05,0.0,0.0,2.7070369511545691e-07,9.4318687795822155e-05,0.0043184273598611198,0.035288472004633149,2.1805878825252422e-07,6.3215547696023807e-07,1.0010020309937315e-05,4.2028291078224157e-07,4.9073968403251138e-11,2.2525936321509457e-05,3.7854326413194432e-08,2.2609077020631816e-07,2.5548136090546355e-11,4.181877252045467e-10
2.6157136681091345e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29793841494100459,0.09381222456279642,4.3550587207986303e-06,0.0,0.010328568819021959,1.6394633925892542e-05,0.0,0.0094204024244106989,0.0,0.0014366535970564741,2.9276643322701978e-07,4.6402197178396144e-07,7.8687582053530671e-08,2.7082725719096013e-05,0.0,0.0,2.707402857543752e-07,9.4565245876614601e-05,0.004317634174003002,0.035277449524051832,2.1797549292497375e-07,6.3219368072245865e-07,1.0014149585614136e-05,4.2075008202610358e-07,4.8522607652859139e-11,2.2552777379864938e-05,3.7953282126795042e-08,2.2627032363523049e-07,2.5615934529224815e-11,4.1878035469444e-10
2.619220136129661e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29795019134951467,0.09379129945949001,4.307741277983002e-06,0.0,0.010339641006743724,1.6406995780893166e-05,0.0,0.0094312323752828268,0.0,0.0014361246648974873,2.9346082792240482e-07,4.644042152323703e-07,7.8755029159051723e-08,2.7119969727407632e-05,0.0,0.0,2.7077678271749585e-07,9.4812013918328905e-05,0.0043168415518176576,0.03526643418623366,2.1789227049342256e-07,6.3223179289312751e-07,1.0018277751091462e-05,4.2121694387989326e-07,4.7977740053564229e-11,2.2579598727660886e-05,3.8052322108964395e-08,2.2644989192972152e-07,2.5683794465312551e-11,4.1937283483853076e-10
2.6227266041501876e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29796196007085402,0.093770390652899618,4.2609639996739976e-06,0.0,0.010350704981143533,1.6419358152461559e-05,0.0,0.0094420534904195198,0.0,0.001435596175681705,2.9415553314595889e-07,4.6478582540285037e-07,7.8822366494717183e-08,2.7157201833904561e-05,0.0,0.0,2.7081318623502199e-07,9.5058991572477796e-05,0.0043160494925407848,0.035255425993791424,2.1780912089053579e-07,6.32269813703151e-07,1.0022404805455944e-05,4.2168349666500115e-07,4.7439289209877974e-11,2.2606400385735654e-05,3.815144621983576e-08,2.2662947499938703e-07,2.5751715805813322e-11,4.199651656222015e-10
2.626233072170714e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29797372110327752,0.09374949812350554,4.2147207429725197e-06,0.0,0.010361760752016683,1.643172103509981e-05,0.0,0.0094528657804560517,0.0,0.0014350681290741163,2.9485054766642117e-07,4.6516680347792169e-07,7.8889594265864408e-08,2.7194422042121917e-05,0.0,0.0,2.708494965362548e-07,9.5306178491224241e-05,0.0043152579954108426,0.035244424949211484,2.1772604404873807e-07,6.3230774338212409e-07,1.0026530747813327e-05,4.2214974070253348e-07,4.6907179620217176e-11,2.2633182374910321e-05,3.8250654319803329e-08,2.2680907275460884e-07,2.5819698457892359e-11,4.2055734703128727e-10
2.6297395401912407e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29798547444516238,0.093728621851814034,4.1690054343202228e-06,0.0,0.010372808329144653,1.6444084423360871e-05,0.0,0.0094636692560137233,0.0,0.0014345405247375249,2.9554587025592378e-07,4.6554715063735213e-07,7.8956712677345961e-08,2.7231630355611124e-05,0.0,0.0,2.7088571384959969e-07,9.5553574327379991e-05,0.004314467059669036,0.035233431054855283,2.1764303990021851e-07,6.3234558215834194e-07,1.0030655577288287e-05,4.2261567631331224e-07,4.6381336666513821e-11,2.2659944715988534e-05,3.8349946269521727e-08,2.2698868510654755e-07,2.5887742328876093e-11,4.2114937905207218e-10
2.6332460082117672e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29799722009500607,0.093707761818357424,4.1238120687232183e-06,0.0,0.0103838477222951,1.645644831184806e-05,0.0,0.0094744639276998863,0.0,0.0014340133623325835,2.9624149968998144e-07,4.659268680581647e-07,7.9023721933531132e-08,2.7268826777939768e-05,0.0,0.0,2.7092183840257167e-07,9.5801178734403932e-05,0.0043136766845592927,0.035222444312960954,2.1756010837693479e-07,6.3238333025881056e-07,1.003477929302416e-05,4.2308130381787057e-07,4.58616866039448e-11,2.2686687429756401e-05,3.8449321929905277e-08,2.2716831196713439e-07,2.5955847326251682e-11,4.2174126167128489e-10
2.6367524762322937e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29800895805142524,0.093686918003694192,4.0791347089844087e-06,0.0,0.010394878941221869,1.6468812695214611e-05,0.0,0.0094852498061079055,0.0,0.0014334866415178257,2.9693743474748097e-07,4.6630595691464464e-07,7.9090622238307355e-08,2.730601131269141e-05,0.0,0.0,2.709578704218017e-07,9.6048991366400727e-05,0.0043128868693282311,0.035211464725644862,2.174772494106171e-07,6.3242098790926073e-07,1.003890189418278e-05,4.2354662353645411e-07,4.5348156550779974e-11,2.2713410536982384e-05,3.8548781162127509e-08,2.2734795324906455e-07,2.6024013357666749e-11,4.2233299487609603e-10
2.6402589442528203e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2980206883131542,0.093666090388408937,4.0349674849443381e-06,0.0,0.010405901995664978,1.6481177568163146e-05,0.0,0.009496026901817136,0.0,0.0014329603619497033,2.9763367421066989e-07,4.6668441837834704e-07,7.9157413795081361e-08,2.7343183963465452e-05,0.0,0.0,2.7099381013304216e-07,9.6297011878119205e-05,0.0043120976132251434,0.035200492294903039,2.173944629327732e-07,6.3245855533415702e-07,1.0043023379944275e-05,4.2401163578901802e-07,4.4840674478347535e-11,2.2740114058417122e-05,3.8648323827620497e-08,2.2752760886578941e-07,2.6092240330928989e-11,4.2292457865411397e-10
2.6437654122733468e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29803241087904359,0.093645278953112449,3.991304592730454e-06,0.0,0.010416916895350624,1.6493542925445266e-05,0.0,0.0095067952253929215,0.0,0.0014324345232826158,2.9833021686514689e-07,4.6706225361810453e-07,7.9224096806780578e-08,2.7380344733876941e-05,0.0,0.0,2.7102965776117254e-07,9.6545239924950897e-05,0.0043113089155019839,0.035189527022612847,2.1731174887469211e-07,6.3249603275671264e-07,1.0047143749506861e-05,4.2447634089522649e-07,4.4339169201114778e-11,2.2766798014793442e-05,3.8747949788074231e-08,2.2770727873151035e-07,2.616052815400589e-11,4.235160129933827e-10
2.6472718802938734e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29804412574805844,0.093624483678441603,3.9481402940147386e-06,0.0,0.010427923649991167,1.6505908761861015e-05,0.0,0.0095175547873865701,0.0,0.0014319091251689471,2.9902706149985048e-07,4.6743946380003376e-07,7.9290671475854576e-08,2.7417493627556391e-05,0.0,0.0,2.7106541353020534e-07,9.6793675162928501e-05,0.0043105207754133333,0.035178568910534273,2.1722910716744863e-07,6.3253342039889627e-07,1.0051263002086635e-05,4.2494073917444958e-07,4.3843570366884076e-11,2.2793462426826127e-05,3.8847658905436089e-08,2.2788696276117046e-07,2.6228876735024282e-11,4.2410729788237608e-10
2.6507783483144e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29805583291927673,0.093603704545059591,3.905468915279543e-06,0.0,0.010438922269285156,1.6518275072258459e-05,0.0,0.0095283055983353473,0.0,0.001431384167259095,2.9972420690704872e-07,4.6781605008754412e-07,7.9357138004276297e-08,2.7454630648149667e-05,0.0,0.0,2.7110107766329157e-07,9.7042317248724372e-05,0.0043097331922163822,0.035167617960311572,2.1714653774190673e-07,6.3257071848144746e-07,1.0055381136917389e-05,4.2540483094576383e-07,4.3353808447101039e-11,2.2820107315211844e-05,3.8947451041910124e-08,2.2806666087044775e-07,2.6297285982270003e-11,4.2469843330999613e-10
2.6542848163349264e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29806753239188877,0.09358294153365572,3.8632848470916114e-06,0.0,0.010449912762917301,1.6530641851533223e-05,0.0,0.0095390476687624518,0.0,0.001430859649201506,3.0042165188232891e-07,4.6819201364134345e-07,7.942349659354351e-08,2.7491755799317796e-05,0.0,0.0,2.711366503827258e-07,9.7291165839649075e-05,0.0043089461651709049,0.035156674173474588,2.1706404052872504e-07,6.3260792722388473e-07,1.0059498153250426e-05,4.2586861652794912e-07,4.286981472727543e-11,2.2846732700629069e-05,3.9047326059956582e-08,2.2824637297574907e-07,2.6365755804187658e-11,4.2528941926556948e-10
2.657791284355453e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29807922416519483,0.093562194624945638,3.8215825433841225e-06,0.0,0.010460895140558485,1.6543009094628005e-05,0.0,0.0095497810091770014,0.0,0.0014303355706427046,3.0111939522458709e-07,4.6856735561944685e-07,7.9489747444679858e-08,2.7528869084736782e-05,0.0,0.0,2.7117213190995269e-07,9.7540220593649919e-05,0.0043081596935392553,0.035145737551440293,2.169816154583591e-07,6.3264504684451908e-07,1.0063614050354341e-05,4.2633209623948868e-07,4.2391521297511793e-11,2.2873338603737957e-05,3.9147283822291254e-08,2.2842609899420179e-07,2.6434286109380162e-11,4.2588025573884287e-10
2.6612977523759795e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29809090823860424,0.093541463799671237,3.7803565207467634e-06,0.0,0.010471869411865765,1.6555376796532167e-05,0.0,0.0095605056300740281,0.0,0.0014298119312273268,3.0181743573601763e-07,4.6894207717718281e-07,7.9555890758236537e-08,2.7565970508097502e-05,0.0,0.0,2.7120752246557162e-07,9.7789481169309253e-05,0.004307373776586328,0.035134808095514135,2.1689926246106707e-07,6.3268207756046231e-07,1.0067728827514859e-05,4.2679527039856673e-07,4.1918861043150423e-11,2.2899925045180208e-05,3.9247324191884797e-08,2.2860583884364828e-07,2.6502876806608384e-11,4.2647094271998133e-10
2.664804220396506e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29810258461163408,0.093520749038600609,3.7396013577236248e-06,0.0,0.010482835586482364,1.6567744952281258e-05,0.0,0.0095712215419344656,0.0,0.0014292887305981505,3.0251577222210263e-07,4.6931617946720138e-07,7.9621926734293464e-08,2.760306007310552e-05,0.0,0.0,2.7124282226934251e-07,9.8038947225843347e-05,0.004306588413579544,0.035123885806891471,2.1681698146691247e-07,6.3271901958763997e-07,1.0071842484034634e-05,4.2725813932306763e-07,4.145176763551517e-11,2.2926492045579019e-05,3.9347447031962307e-08,2.2878559244263853e-07,2.6571527804790944e-11,4.2706148019956404e-10
2.6683106884170326e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29811425328390723,0.093500050322528228,3.6993116941189465e-06,0.0,0.010493793674037671,1.658011355695659e-05,0.0,0.0095819287552251203,0.0,0.0014287659683961263,3.032144034916021e-07,4.696896636394812e-07,7.9687855572460622e-08,2.764013778348092e-05,0.0,0.0,2.7127803154019101e-07,9.8288618423100644e-05,0.0043058036037888301,0.035112970686658952,2.1673477240576855e-07,6.327558731408004e-07,1.0075955019233062e-05,4.2772070333057385e-07,4.0990175522769277e-11,2.2953039625538929e-05,3.9447652206002587e-08,2.2896535971042317e-07,2.6640239013003696e-11,4.2765186816858053e-10
2.671817156437559e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29812591425515184,0.093479367632274907,3.6594822303105473e-06,0.0,0.010504743684147262,1.6592482605684775e-05,0.0,0.0095926272803986828,0.0,0.0014282436442604061,3.0391332835654319e-07,4.7006253084133684e-07,7.9753677471879309e-08,2.7677203642958178e-05,0.0,0.0,2.7131315049621393e-07,9.853849442156029e-05,0.0043050193464866026,0.035102062735795921,2.166526352073218e-07,6.3279263843352669e-07,1.0080066432446097e-05,4.2818296273836604e-07,4.0534019920875769e-11,2.2979567805645778e-05,3.9547939577737617e-08,2.2914514056694711e-07,2.6709010340479477e-11,4.2824210661842827e-10
