Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH3OHX(46),H2OX(35),HO2X(135),C2H6X(39),CH2X(134),CHX(26),CXHO(27),OCX(21),COX(37),HO2(52),CH3O(58),CH2OX(40),CH2OH(57)
0.012455254683229371,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016223551264817036,0.099996752850122841,0.004361955464798551,2.8836886007276293e-20,1.243558441649982e-09,1.4123623576149799e-14,1.3608902089950121e-08,1.7362706294943845e-10,1.720280128834512e-11,2.1255652308124661e-07,0.0,1.8937452894734e-19,9.2535362933517197e-16,2.7197849456075193e-06,1.5027724748270245e-16,3.1010451984823522e-15,1.1194123531958904e-15,6.3432926502535836e-16,3.0081194226008232e-07,0.19127282951554678,4.5929870156078457e-12,4.7996663806895756e-09,7.5935117826168496e-11,8.1817035704825306e-12,3.7408937736762552e-15,2.600457589656711e-07,5.2230789762134957e-16,2.4534181885491336e-15,9.9273953236481409e-12,6.9590814095956243e-18,5.3421607327320151e-21,4.0938531659674374e-14,1.9136888151976239e-13,3.477628296879365e-13,5.1749759717371176e-17,3.4589305349480159e-15
0.01251555344834122,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.001616443092660658,0.099996748267337468,0.0043589959486235409,2.8994557045594406e-20,1.243843314244705e-09,1.406906650151634e-14,1.3661602929177399e-08,1.7409699512373847e-10,1.7362504073848872e-11,2.1305320731029319e-07,0.0,1.8871007980517882e-19,9.3254604931230051e-16,2.7249134827876275e-06,1.5058686397156827e-16,3.1181562852507257e-15,1.1168384539217763e-15,6.4240282861037648e-16,2.997157379522475e-07,0.19127874193747404,4.5869318791574405e-12,4.7881024226504857e-09,7.5473783705528315e-11,8.1672601092852277e-12,3.7281153963944895e-15,2.6076591602181584e-07,5.2181305882671853e-16,2.4495334364047526e-15,9.9141841605536578e-12,6.9682816873402369e-18,5.3432992519365262e-21,4.0947305161233991e-14,1.9281709325796882e-13,3.4924855722048251e-13,5.2039848054510372e-17,3.4759062607534446e-15
0.01257585221345307,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016105779696341123,0.099996743696328855,0.0043560599026142861,2.9152266217225667e-20,1.2441261625626953e-09,1.4015032948135767e-14,1.3714235364822441e-08,1.7456569082072362e-10,1.7522879189718655e-11,2.1354854236017263e-07,0.0,1.8805057385723055e-19,9.3975093416006466e-16,2.7300229642493648e-06,1.5089820020485332e-16,3.1352673107924035e-15,1.114282570538136e-15,6.5053724318529246e-16,2.9862823183017817e-07,0.19128460744152817,4.5809031241227101e-12,4.7766222971822886e-09,7.5017331382571816e-11,8.1528847679000271e-12,3.7154329465751872e-15,2.6148436468436714e-07,5.2131940881565282e-16,2.4456692580188941e-15,9.9010313207528503e-12,6.9775000203897449e-18,5.344416044891775e-21,4.0955911858843654e-14,1.9426940852208001e-13,3.5073265513217655e-13,5.232996695784124e-17,3.4928702852172439e-15
0.012636150978564919,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0016047591742004814,0.099996739137044321,0.0043531470350343599,2.9310012848310997e-20,1.2444070118595957e-09,1.3961515369852194e-14,1.3766799688377099e-08,1.7503315703599179e-10,1.7683925905396874e-11,2.1404253825543303e-07,0.0,1.8739595150831584e-19,9.4696814117653577e-16,2.7351135404973475e-06,1.5120873725013257e-16,3.1523781591504008e-15,1.1117444909228659e-15,6.5873261911929062e-16,2.9754931575676313e-07,0.19129042661100779,4.5749005452134614e-12,4.7652249893110734e-09,7.456568672667942e-11,8.1385769914721828e-12,3.7028452935335706e-15,2.6220111719344399e-07,5.2082694177241907e-16,2.4418254555154264e-15,9.8879363424406035e-12,6.9864250867970621e-18,5.3455113652259884e-21,4.09643536987013e-14,1.9572577899596871e-13,3.522151299424234e-13,5.262011504485236e-17,3.509822609359087e-15
0.012696449743676768,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015989861330692667,0.099996734589431313,0.0043502570591047972,2.9467796272816956e-20,1.2446858869542222e-09,1.3908506365029775e-14,1.3819296189134992e-08,1.7549940070235079e-10,1.7845643493245909e-11,2.1453520490049648e-07,0.0,1.867461541650019e-19,9.5419752868589209e-16,2.7401853601778302e-06,1.5151238994218373e-16,3.1694887152489321e-15,1.1092240064337902e-15,6.6698906574251739e-16,2.9647888343260222e-07,0.19129620001929851,4.5689239394840627e-12,4.7539095011268202e-09,7.4118777069235919e-11,8.124336231672462e-12,3.6903513248204737e-15,2.6291618564241515e-07,5.2033565195906307e-16,2.4380018338371136e-15,9.8748987691986225e-12,6.9954162452458935e-18,5.346585462859564e-21,4.0972632599202721e-14,1.9718622517130601e-13,3.5369598812582545e-13,5.2910290952315445e-17,3.5267632346631374e-15
0.012756748508788617,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.001593258282647346,0.099996730053437372,0.0043473896928972119,2.9625615832423698e-20,1.2449628122381577e-09,1.385599867310575e-14,1.3871725154196485e-08,1.7596442869060115e-10,1.8008031228526857e-11,2.1502655208172613e-07,0.0,1.8610112421729034e-19,9.6143895603341024e-16,2.7452385701099846e-06,1.5181971656223464e-16,3.1865989134294027e-15,1.1067209118473249e-15,6.7530669135316232e-16,2.9541683035638029e-07,0.19130192823008718,4.562973106297904e-12,4.742674851451513e-09,7.3676531183764227e-11,8.1101619465892061e-12,3.6779499458480986e-15,2.636295819804138e-07,5.1984553371283644e-16,2.4341982007098765e-15,9.8619181499179276e-12,7.0045811873955494e-18,5.3476385841972796e-21,4.0980750451537914e-14,1.9865079975147516e-13,3.5517523611249887e-13,5.3200493335937367e-17,3.5436921630665262e-15
0.012817047273900466,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00158757506883084,0.099996725529010358,0.0043445446592296948,2.9783470876415389e-20,1.2452378116851041e-09,1.3803985171245642e-14,1.3924086868524079e-08,1.7642824781030701e-10,1.8171088389379348e-11,2.1551658946934345e-07,0.0,1.854608050176556e-19,9.6869228358045146e-16,2.7502733153166032e-06,1.5212678782813649e-16,3.2037086300807663e-15,1.1042350053150548e-15,6.8368560322450482e-16,2.9436305378627348e-07,0.19130761179756961,4.5570478472867016e-12,4.7315200756145094e-09,7.3238879238730712e-11,8.0960536006328914e-12,3.6656400795263073e-15,2.6434131801476554e-07,5.1935658144424087e-16,2.4304143665753142e-15,9.8489940387104075e-12,7.0132855659203107e-18,5.3486709722246703e-21,4.0988709119934736e-14,2.0011945902231541e-13,3.5665288028852774e-13,5.3490720870034891e-17,3.5606093969489994e-15
0.012877346039012316,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015819359468023568,0.099996721016098092,0.004341721685565382,2.9941360761572042e-20,1.2455109088599963e-09,1.3752458871104385e-14,1.3976381614956565e-08,1.7689086481055416e-10,1.83348142568028e-11,2.1600532661925766e-07,0.0,1.8482514085758113e-19,9.7595737269944185e-16,2.7552897390542104e-06,1.5242249609308848e-16,3.2208177219428525e-15,1.1017660882690146e-15,6.9212590761191936e-16,2.9331745270235586e-07,0.19131325126665361,4.551147966321898e-12,4.7204442249952611e-09,7.2805752756842739e-11,8.0820106644463865e-12,3.6534206659083473e-15,2.6505140541331208e-07,5.1886878963550476e-16,2.4266501445350092e-15,9.8361259948250205e-12,7.0219577391048898e-18,5.3496828663522137e-21,4.0996510442202587e-14,2.0159213252262277e-13,3.5812892699643029e-13,5.3780972247296155e-17,3.5775149391208815e-15
0.012937644804124165,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.001576340380833487,0.099996716514648684,0.0043389205039136933,3.0099284852062961e-20,1.2457821269278657e-09,1.3701412915665663e-14,1.4028609674195203e-08,1.7735228638069649e-10,1.8499208114635244e-11,2.1649277297491872e-07,0.0,1.8419407694481661e-19,9.832340857688168e-16,2.7602879828424631e-06,1.5272663782605042e-16,3.2379261800829286e-15,1.0993139653097963e-15,7.0062770975985568e-16,2.9227992776997865e-07,0.19131884717315625,4.545273269482719e-12,4.709446366476543e-09,7.2377084601994737e-11,8.0680326148004965e-12,3.6412906618432898e-15,2.6575985570668739e-07,5.1838215283809736e-16,2.4229053503152803e-15,9.8233135825748084e-12,7.0311759401758698e-18,5.3506745026187164e-21,4.100415623043393e-14,2.030688997374826e-13,3.5960338253551989e-13,5.4071246178446526e-17,3.5944087928106611e-15
0.012997943569236014,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015707878440923953,0.099996712024610385,0.0043361408507340861,3.0257242519343257e-20,1.2460514886624662e-09,1.3650840576165638e-14,1.4080771324885077e-08,1.7781251915108993e-10,1.8664269249533293e-11,2.1697893786915121e-07,0.0,1.8356755939058415e-19,9.9052228616794797e-16,2.7652681864929173e-06,1.5303330727367469e-16,3.2550339065272395e-15,1.0968784442035626e-15,7.091911139087831e-16,2.9125038130409253e-07,0.19132440004399684,4.5394235650132599e-12,4.6985255824261109e-09,7.1952808937535579e-11,8.054118934502576e-12,3.6292490406383042e-15,2.6646668029056836e-07,5.1789666567086891e-16,2.4191798022067102e-15,9.8105563712566249e-12,7.0397496271438869e-18,5.3516461139526007e-21,4.1011648271163982e-14,2.0454976750848482e-13,3.6107625316223092e-13,5.436154139192294e-17,3.6112909616560677e-15
0.013058242334347863,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015652778184563519,0.09999670754593161,0.004333382466842276,3.0415233142051517e-20,1.2463190164546864e-09,1.3600735249121189e-14,1.4132866843628482e-08,1.78271569693815e-10,1.8829996950955159e-11,2.1746383052591795e-07,0.0,1.8294553519014613e-19,9.9782183827207826e-16,2.7702304881372191e-06,1.5331639607129495e-16,3.272140654951098e-15,1.0944593358406648e-15,7.1781622330208753e-16,2.9022871723448713e-07,0.19132991039738378,4.5335986632966521e-12,4.6876809704492799e-09,7.1532861180885402e-11,8.0402691123157878e-12,3.6172947917303009e-15,2.6717189042789347e-07,5.174123228189716e-16,2.415473321013674e-15,9.7978539350691829e-12,7.0478490783313098e-18,5.3525979298319126e-21,4.1018988325738664e-14,2.0603457088598322e-13,3.6254754509049293e-13,5.4651856633673388e-17,3.62816144969391e-15
0.013118541099459712,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015598097943290475,0.099996703078561011,0.0043306450973188745,3.0573256105907849e-20,1.2465847323207311e-09,1.3551090453427666e-14,1.4184896504919999e-08,1.787294445233877e-10,1.8996390511139121e-11,2.1794746006207699e-07,0.0,1.8232795219302607e-19,1.0051326074472218e-15,2.7751750242546759e-06,1.5361678593455156e-16,3.2892464794936895e-15,1.0920564540534863e-15,7.2650314019295094e-16,2.8921484107192005e-07,0.19133537874299766,4.5277983768308254e-12,4.6769116425083661e-09,7.1117177997769037e-11,8.0264826428574059e-12,3.6054269203628165e-15,2.6787549725102892e-07,5.1692911903145262e-16,2.4117857300217328e-15,9.7852058530457332e-12,7.0572231662203737e-18,5.3535301763715556e-21,4.1026178131197764e-14,2.0752343797057368e-13,3.6401726449211328e-13,5.4942190666839246e-17,3.6450202613480506e-15
0.013178839864571561,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015543832704625487,0.099996698622447339,0.0043279284914203523,3.0731310803616039e-20,1.2468486579100967e-09,1.3501899827526307e-14,1.4236860581282884e-08,1.7918615009745963e-10,1.9163449225082946e-11,2.1842983548909209e-07,0.0,1.8171475909844944e-19,1.0124544600450519e-15,2.7801019296992608e-06,1.5393321905493241e-16,3.3063514195572151e-15,1.0896696156217355e-15,7.3525196585119542e-16,2.8820865987510194e-07,0.19134080558216937,4.5220225201818462e-12,4.6662167250239843e-09,7.0705697270411544e-11,8.0127590265103839e-12,3.5936444472720304e-15,2.6857751176386115e-07,5.1644704911940076e-16,2.4081168549404713e-15,9.7726117089815054e-12,7.0660379996736218e-18,5.3544430769799004e-21,4.1033219400427453e-14,2.0901652687548779e-13,3.6548541749716168e-13,5.5232542271423212e-17,3.6618674014211591e-15
0.01323913862968341,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.001548997753783761,0.09999669417753955,0.0043252324024921959,3.0889396634767806e-20,1.2471108145133505e-09,1.3453157126676824e-14,1.4288759343313082e-08,1.7964169281750666e-10,1.933117239053024e-11,2.1891096571463558e-07,0.0,1.811059054455672e-19,1.0197872633978218e-15,2.7850113377261363e-06,1.5419483772164459e-16,3.3234549973727606e-15,1.0872986403566685e-15,7.4406280057006658e-16,2.8721008221851785e-07,0.19134619140805334,4.5162709099558184e-12,4.6555953591589868e-09,7.0298358042415199e-11,7.9990977693528606e-12,3.5819464083823725e-15,2.692779448438661e-07,5.1596610795536068e-16,2.4044665238599339e-15,9.7600710913498341e-12,7.0730499901352184e-18,5.3553368518468798e-21,4.1040113822171226e-14,2.1051342046129526e-13,3.6695201019436023e-13,5.5522910244129432e-17,3.6787028750851274e-15
0.01329943739479526,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015436527592252438,0.099996689743786893,0.0043225565878843046,3.1047513005744104e-20,1.2473712230696907e-09,1.3404856220291863e-14,1.4340593059476002e-08,1.8009607902950708e-10,1.9499559307948367e-11,2.1939085954425874e-07,0.0,1.8050134156158298e-19,1.0271308858132235e-15,2.7899033800175282e-06,1.5448110771826726e-16,3.3405572414664787e-15,1.0849433507896068e-15,7.5293574367301175e-16,2.8621901816106121e-07,0.19135153670579727,4.5105433647879281e-12,4.6450466992483728e-09,6.9895100512978526e-11,7.9854983830588602e-12,3.5703318545057213e-15,2.6997680724415989e-07,5.1548629047100222e-16,2.4008345672126211e-15,9.7475835932408079e-12,7.0823967730965883e-18,5.3562117175049104e-21,4.1046863062170761e-14,2.120141709884935e-13,3.6841704863140016e-13,5.5813293398062846e-17,3.6955266878692355e-15
0.013359736159907109,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015383478095602769,0.099996685321138687,0.0043199008088685613,3.1205659329621675e-20,1.2476299041743243e-09,1.3356991089320825e-14,1.4392361996326212e-08,1.8054931502460902e-10,1.9668609280504565e-11,2.1986952568309948e-07,0.0,1.7990101856365181e-19,1.0344851965692241e-15,2.794778186707991e-06,1.5483504762444455e-16,3.3576586602534575e-15,1.0826035720828314e-15,7.6187089352043707e-16,2.8523537921544987e-07,0.19135684195270652,4.5048397052945588e-12,4.6345699126567741e-09,6.9495866027022721e-11,7.9719603848103501e-12,3.5587998510489659e-15,2.7067410959544183e-07,5.1500759165512632e-16,2.397220817715588e-15,9.7351488123023934e-12,7.0925715600303947e-18,5.3570678882260867e-21,4.1053468763522459e-14,2.1351948909079814e-13,3.6988053881527952e-13,5.6103690562382418e-17,3.7123388456541969e-15
0.013420034925018958,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015330824352420668,0.099996680909544486,0.0043172648305582874,3.1363835026086085e-20,1.2478868780856663e-09,1.3309555823739955e-14,1.4444066418719847e-08,1.8100140703978789e-10,1.9838321614058471e-11,2.2034697273731003e-07,0.0,1.7930488839251038e-19,1.0418500659090008e-15,2.7996358864094123e-06,1.5506864829585985e-16,3.3747584146128893e-15,1.0802791324691471e-15,7.708683475163624e-16,2.8425907831840802e-07,0.19136210761840541,4.4991597540310347e-12,4.6241641816929975e-09,6.9100597013878683e-11,7.958483297238515e-12,3.5473494777318593e-15,2.7136986240794293e-07,5.1453000655365209e-16,2.3936251103588492e-15,9.7227663506472596e-12,7.0978361200048753e-18,5.3579055757604751e-21,4.1059932545992434e-14,2.1502862334016684e-13,3.7134248671275209e-13,5.6394100582186033e-17,3.7291393546629203e-15
0.013480333690130807,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.001527856174246909,0.099996676508954094,0.0043146484218298236,3.1522039521335771e-20,1.2481421647323366e-09,1.3262544620109197e-14,1.4495706589286274e-08,1.8145236125849272e-10,2.0008695617141813e-11,2.2082320921551907e-07,0.0,1.7871290371581558e-19,1.0492253650357841e-15,2.8044766062354384e-06,1.5529378582703042e-16,3.3918559857607638e-15,1.0779698628156734e-15,7.7992820211509057e-16,2.8329002980159248e-07,0.1913673341649936,4.4935033354993535e-12,4.6138287011162215e-09,6.8709236958394062e-11,7.9450666483271931e-12,3.5359798283067798e-15,2.7206407607342513e-07,5.1405353026740284e-16,2.3900472823523942e-15,9.7104358147910645e-12,7.1056904086089618e-18,5.3587249873854776e-21,4.1066256007438637e-14,2.1654086667971281e-13,3.7280289825063089e-13,5.6684522318226741e-17,3.7459282214462061e-15
0.013540632455242656,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015226685719212268,0.099996672119317523,0.0043120513552461831,3.1680272247987732e-20,1.2483957837199902e-09,1.3215951779157711e-14,1.4547282768647195e-08,1.8190218381128358e-10,2.0179730600923626e-11,2.2129824353067195e-07,0.0,1.7812501789054288e-19,1.056610966107598e-15,2.8093004718249835e-06,1.5574268645601532e-16,3.4089530640022126e-15,1.0756755959821172e-15,7.8905055282790588e-16,2.8232814936322792e-07,0.19137252204719979,4.4878702761154624e-12,4.6035626758071539e-09,6.8321730424162469e-11,7.9317099713224579e-12,3.52469001028572e-15,2.7275676086692918e-07,5.1357815794977988e-16,2.386487173022588e-15,9.6981568156275825e-12,7.119768914785283e-18,5.3595263281371618e-21,4.1072440724920729e-14,2.1805823382884791e-13,3.7426177931603232e-13,5.697495464654387e-17,3.762705452881626e-15
0.013600931220354506,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015175191808324403,0.099996667740584882,0.0043094734069822754,3.183853264500401e-20,1.248647754338001e-09,1.3169771703457513e-14,1.4598795216232142e-08,1.8235088077645954e-10,2.0351425879211961e-11,2.2177208400138039e-07,0.0,1.7754118511994778e-19,1.0640067422322449e-15,2.8141076073657531e-06,1.5598653980310153e-16,3.4260488311092938e-15,1.0733961680020845e-15,7.9823549422959297e-16,2.8137335404044924e-07,0.19137767171253003,4.4822604041287797e-12,4.5933653264266545e-09,6.7938023016457097e-11,7.9184128046873659e-12,3.5134791446788719e-15,2.7344792694850945e-07,5.1310388480740344e-16,2.382944623886664e-15,9.6859289683189405e-12,7.12382375487165e-18,5.3603098025116607e-21,4.1078488252695745e-14,2.1958030157701477e-13,3.7571913575693238e-13,5.7265396458402144e-17,3.7794710561669813e-15
0.013661229985466355,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015124075606234441,0.099996663372706601,0.004306914356751991,3.1996820157603211e-20,1.2488980955659179e-09,1.3123998895180541e-14,1.4650244189184073e-08,1.8279845818067417e-10,2.0523780768446374e-11,2.2224473885285534e-07,0.0,1.7696136032994739e-19,1.0714125674622196e-15,2.8188981356176657e-06,1.5600389078516044e-16,3.4431404929626765e-15,1.0711314180749586e-15,8.0748311996494124e-16,2.8042556218232789e-07,0.19138278360141386,4.476673549637561e-12,4.5832358879088515e-09,6.7558061283460898e-11,7.9051746920091815e-12,3.502346365733421e-15,2.7413758436538329e-07,5.1263070609812168e-16,2.3794194786255665e-15,9.6737518921976624e-12,7.1249126972625231e-18,5.3610756093762701e-21,4.1084400123636728e-14,2.2110354234201684e-13,3.7717497338249182e-13,5.7555846660014918e-17,3.7962250387958021e-15
0.013721528750578204,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015073332778705671,0.099996659015633316,0.0043043739877376185,3.2155134237151306e-20,1.2491468260797972e-09,1.3078627953895096e-14,1.4701629941964859e-08,1.8324492199954558e-10,2.0696794587636585e-11,2.2271621621901888e-07,0.0,1.7638549892402303e-19,1.0788283167892325e-15,2.8236721779345716e-06,1.5660592513355828e-16,3.4602316676555668e-15,1.0688811861326113e-15,8.1679352275546231e-16,2.794846934235333e-07,0.19138785814734618,4.4711095446255136e-12,4.5731735991805127e-09,6.718179275559738e-11,7.8919951819021472e-12,3.4912908206778755e-15,2.7482574305354005e-07,5.1215861712809269e-16,2.3759115827931803e-15,9.6616252108212995e-12,7.1464149904939761e-18,5.3618239432332677e-21,4.109017785251426e-14,2.2263175520581757e-13,3.7862929796301354e-13,5.7846304172146273e-17,3.8129674085632877e-15
0.013781827515690053,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0015022959059451254,0.099996654669315829,0.0043018520865203969,3.231347434110305e-20,1.2493939642584625e-09,1.3033653574389797e-14,1.4752952728785971e-08,1.836902781582562e-10,2.0870466658367094e-11,2.2318652414433438e-07,0.0,1.7581355717493256e-19,1.0862538661392234e-15,2.8284298542858372e-06,1.5709627905778888e-16,3.4773243387594001e-15,1.066645314747768e-15,8.2616679440579729e-16,2.7855066865865251e-07,0.19139289577702603,4.4655682228194834e-12,4.5631777137791784e-09,6.680916603458827e-11,7.8788738279777772e-12,3.4803116694800551e-15,2.7551241283882935e-07,5.1168761325314037e-16,2.3724207840185425e-15,9.6495485518777466e-12,7.1564234905330621e-18,5.3625550024257851e-21,4.1095822931704421e-14,2.2416855799173131e-13,3.8008211523069773e-13,5.8136767930133579e-17,3.8296981735766119e-15
0.013836096404290718,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014977934827296896,0.09999665076678585,0.0042995979916859552,3.2456002241962592e-20,1.2496150421277661e-09,1.2993511383438238e-14,1.4799089609505051e-08,1.840901565086508e-10,2.1027333768473099e-11,2.2360880798326792e-07,0.0,1.7530212538189045e-19,1.0929451377756903e-15,2.8326978681571338e-06,1.5702053253151185e-16,3.4927057183349496e-15,1.0646451825259395e-15,8.346565669088848e-16,2.7771583359988308e-07,0.19139739842763873,4.4606002913652094e-12,4.554237591582358e-09,6.6476873836354069e-11,7.8671139679919884e-12,3.4704950659360351e-15,2.7612915066938029e-07,5.1126463372225231e-16,2.3692935589064807e-15,9.6387220235621564e-12,7.154883444805524e-18,5.3631983443210211e-21,4.110079130291509e-14,2.2555371529148512e-13,3.8138836672705728e-13,5.8398189784022238e-17,3.844745946956618e-15
0.013890365292891383,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014933203153937877,0.099996646872892878,0.0042973585346635758,3.2598550400898248e-20,1.2498348578479725e-09,1.295368244815175e-14,1.4845175873468845e-08,1.8448914666295433e-10,2.1184733023970744e-11,2.2403015675849785e-07,0.0,1.7479380283021629e-19,1.0996441585393764e-15,2.8369528072213548e-06,1.5729256979505992e-16,3.508083163596165e-15,1.0626564481033925e-15,8.4319740245964981e-16,2.7688642315693608e-07,0.19140187181808277,4.4556504812337476e-12,4.5453501420834757e-09,6.6147454363617536e-11,7.855400538344434e-12,3.4607390761762895e-15,2.7674469737384283e-07,5.1084252607501228e-16,2.3661799526694041e-15,9.6279354491308001e-12,7.1643446464745669e-18,5.3638279848274925e-21,4.1105654481027016e-14,2.2693791150851773e-13,3.8269340603939489e-13,5.865961508994175e-17,3.859784333563025e-15
0.013944634181492048,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014888761065127026,0.099996642987601525,0.004295133566667597,3.2741118434706985e-20,1.2500534242232066e-09,1.2914163090633893e-14,1.4891211701687293e-08,1.8488725283816072e-10,2.1342663935580719e-11,2.2445057615072207e-07,0.0,1.7428855894936671e-19,1.1063508399007617e-15,2.8411947561476853e-06,1.5800031121350778e-16,3.5234593573446646e-15,1.0606790008026319e-15,8.5178936610431415e-16,2.7606238218137539e-07,0.19140631624583157,4.4507186748714884e-12,4.5365148408453436e-09,6.5820872010532708e-11,7.8437332236711759e-12,3.4510431133315978e-15,2.7735905989344074e-07,5.1042128702205391e-16,2.3630798581832014e-15,9.6171885653815549e-12,7.1788107559644028e-18,5.3644440612504243e-21,4.1110413514343794e-14,2.2832591349528403e-13,3.8399723726799068e-13,5.8921043100886828e-17,3.8748133398418103e-15
0.013998903070092713,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014844605627936634,0.099996639110876542,0.0042929229409789564,3.2883705963983566e-20,1.2502707538769417e-09,1.2874949690576733e-14,1.4937197275497552e-08,1.8528447921961212e-10,2.1501126015695743e-11,2.2487007178702722e-07,0.0,1.7378636345934812e-19,1.113065093930534e-15,2.8454237987475625e-06,1.5777342350054263e-16,3.5388345357719023e-15,1.0587127326414632e-15,8.6043252230339811e-16,2.7524365629091124e-07,0.19141073200422598,4.4458047559602497e-12,4.5277311766865973e-09,6.5497091427458766e-11,7.8321117117123827e-12,3.4414065983076136e-15,2.7797224510268478e-07,5.100009133044303e-16,2.3599931693565298e-15,9.6064811118766923e-12,7.1752530876076139e-18,5.3650467105298724e-21,4.1115069431898957e-14,2.2971926399423269e-13,3.8529986448854407e-13,5.9182473078829444e-17,3.8898329724535355e-15
0.014047745069833311,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014805108430256601,0.099996635629119326,0.0042909455209052183,3.3012051098403979e-20,1.250465303458893e-09,1.2839916277480187e-14,1.4978541471133278e-08,1.8564123417319326e-10,2.1644195635193857e-11,2.252468326545873e-07,0.0,1.7333696944451774e-19,1.1191143249964919e-15,2.8492189707685886e-06,1.5782834755199894e-16,3.5526696321242224e-15,1.056952562238828e-15,8.6825518532421948e-16,2.7451130304699186e-07,0.19141468191365657,4.4413974271765159e-12,4.5198696134775473e-09,6.5208056152259538e-11,7.8216912566184666e-12,3.4327840902085584e-15,2.7852311081855262e-07,5.0962331414765175e-16,2.3572265252660994e-15,9.596877903112907e-12,7.1806317779208316e-18,5.3655777223613327e-21,4.1119172443090798e-14,2.309744850638876e-13,3.8647120290974599e-13,5.9417761137889537e-17,3.9033426329646714e-15
0.01409658706957391,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014765838996219215,0.099996632154246951,0.004288979496782145,3.3140411448525188e-20,1.2506588703324518e-09,1.2805125242321966e-14,1.5019845232876636e-08,1.8599728286579493e-10,2.1787694754360811e-11,2.2562285381863281e-07,0.0,1.7288999934330713e-19,1.1251695559232842e-15,2.8530038157859115e-06,1.5933037762081023e-16,3.5665068339669924e-15,1.0552012838756885e-15,8.7611941223035682e-16,2.7378317298912354e-07,0.19141860904339969,4.4370044102793847e-12,4.5120491011187569e-09,6.4921237974150319e-11,7.8113074278436768e-12,3.4242088604855497e-15,2.7907303334655476e-07,5.0924641095628884e-16,2.3544705802111127e-15,9.5873062372127944e-12,7.2145770036730109e-18,5.366098057885103e-21,4.1123193504288691e-14,2.3223412126562236e-13,3.876415723051524e-13,5.9653049673795439e-17,3.9168447114341672e-15
0.014145429069314508,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0014726795270710376,0.099996628686234046,0.0042870247658026613,3.32687867454658e-20,1.2508514633378557e-09,1.2770574060945011e-14,1.506110869325567e-08,1.8635262828407864e-10,2.1931623021132412e-11,2.2599813926790298e-07,0.0,1.7244543201051062e-19,1.1312307238453326e-15,2.8567783931673485e-06,1.5867102719726907e-16,3.5803440379983469e-15,1.0534588219234387e-15,8.8402524881164934e-16,2.7305922801141979e-07,0.19142251359900023,4.4326256229022754e-12,4.5042692842604172e-09,6.4636611941132843e-11,7.8009600040426529e-12,3.4156805026184501e-15,2.7962201756111165e-07,5.0887020141467076e-16,2.3517252588902057e-15,9.5777659294126236e-12,7.1987956698477638e-18,5.366607819811448e-21,4.112713332879175e-14,2.334988025025963e-13,3.8881097559809732e-13,5.9888338166751352e-17,3.930339213049315e-15
