Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24),H2OX(23),CHOX(60),COX(57)
8.192145102736371e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31956856711715598,0.11277895025995183,0.016518315226371202,5.4433455255784692e-06,1.154272933055355e-05,0.0005804067167584641,0.00024652427316822944,4.9149912983260983e-15,5.354106202917083e-12,3.1353311680113431e-08,4.0033609628526376e-22,1.2729096495393385e-07,5.3476899573354084e-16,4.8216008368068937e-15,2.3914129092249682e-14,1.959594687535092e-17,2.6935452930395558e-09,1.1309832708765997e-16,0.0055704819068988351,0.012270533520866709,2.95115015011422e-10,8.0760175073307e-05,2.3035733278742944e-14,4.2303680769712168e-09,1.6400897580823171e-06,1.2400907007332513e-07,6.6889846255231854e-05,8.5610400838808521e-06,1.9536373078540355e-10,5.4513653927835144e-10,3.4708148961951159e-11,1.9412393189292909e-10
8.255603068110246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31949387303587246,0.11277588087301219,0.016478465402089994,5.5942589659301219e-06,1.1862757498414102e-05,0.00058880372188590483,0.00025001663810611036,5.0614970714984236e-15,5.4484163444212603e-12,3.1664963840554036e-08,4.1972995397236761e-22,1.2807566606307454e-07,5.4977046742335149e-16,4.9506873672120469e-15,2.4484436151023902e-14,2.0036037539821889e-17,2.7326522098675127e-09,1.1739219611236277e-16,0.0055690216357019064,0.012345241178654333,2.9688846019543591e-10,8.1197217201567836e-05,2.320364137971541e-14,4.2795339737911417e-09,1.6498532314010016e-06,1.2546844517881731e-07,6.7766092685397214e-05,8.6831504597572713e-06,1.9917429464387277e-10,5.5993929306957013e-10,3.5361372744781867e-11,1.9682796742937056e-10
8.319061033484121e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31941943680360879,0.11277278231770933,0.016438730243149371,5.7480760789156493e-06,1.2189076721210534e-05,0.00059724643469280568,0.00025352803273612429,5.2109131668159155e-15,5.5434255904764986e-12,3.1976495468876329e-08,4.3986213362926584e-22,1.2885853459433751e-07,5.6503472357123916e-16,5.0821181068099642e-15,2.5063216273189276e-14,2.0482320015077835e-17,2.7719448633091158e-09,1.2180589605829716e-16,0.0055675645081197404,0.0124196842757591,2.9865544102629558e-10,8.1633104834865773e-05,2.3371544272746842e-14,4.3289149896246509e-09,1.6596108541402464e-06,1.2693207517903605e-07,6.8646436199718225e-05,8.805887338397407e-06,2.0302544157605198e-10,5.7502405700828318e-10,3.6021436756071356e-11,1.9954585643355124e-10
8.382518998857996e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31934525757986998,0.11276965471010811,0.016399109315476907,5.9048268560381917e-06,1.2521758318492275e-05,0.00060573456976949994,0.0002570583470259844,5.3632670169587194e-15,5.6391296813421249e-12,3.2287901317139918e-08,4.6075286819898306e-22,1.2963958254053906e-07,5.8056326403701414e-16,5.215914184991571e-15,2.5650510207500129e-14,2.0934827391511268e-17,2.8114212682023606e-09,1.2634151378364977e-16,0.0055661105157502029,0.01249386368674113,3.0041597766371306e-10,8.206784440141462e-05,2.35394440524862e-14,4.378510224628383e-09,1.6693626403139012e-06,1.2839990328625916e-07,6.9530849168483163e-05,8.9292462990999968e-06,2.0691717502306712e-10,5.9039383694009587e-10,3.668834741422637e-11,2.022775080105159e-10
8.445976964231871e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31927133452896561,0.11276649816579319,0.016359602187176355,6.0645412730314353e-06,1.2860873718145389e-05,0.00061426784249796315,0.00026060747126964629,5.5185859703578829e-15,5.735524361820612e-12,3.2599176276317245e-08,4.8242271489851314e-22,1.3041882157140002e-07,5.9635756551403886e-16,5.3520966703006682e-15,2.6246358121745176e-14,2.1393592557309427e-17,2.8510794500769442e-09,1.3100114793186932e-16,0.005564659650241696,0.012567780281285941,3.0217009016526943e-10,8.2501442211800315e-05,2.3707342792855674e-14,4.4283187813287062e-09,1.6791086040227426e-06,1.2987187307488394e-07,7.0419304080843504e-05,9.0532229388856847e-06,2.1084949579451983e-10,6.060516405168618e-10,3.7362110783150277e-11,2.0502283164840775e-10
8.509434929605746e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31919766681996936,0.11276331279987228,0.016320208428513665,6.2272492878313993e-06,1.3206494450998176e-05,0.00062284596905037989,0.00026417529608721536,5.6768972906252489e-15,5.832605381710312e-12,3.291031537135228e-08,5.048925559577892e-22,1.3119626304636974e-07,6.1241908164127537e-16,5.4906865690557334e-15,2.6850799603803412e-14,2.1858648199034561e-17,2.890917445124347e-09,1.3578690874866433e-16,0.0055632119032926839,0.012641434924242337,3.0391779848781664e-10,8.2933904462686685e-05,2.3875242540881782e-14,4.4783397650342041e-09,1.6888487594561797e-06,1.3134792847854558e-07,7.1311773544409376e-05,9.1778128724186568e-06,2.1482240209580327e-10,6.2200047697407084e-10,3.8042732575072756e-11,2.0778173721708535e-10
8.572892894979621e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31912425362667857,0.11276009872697886,0.016280927611903133,6.3929808385712735e-06,1.355869214544907e-05,0.00063146866638779948,0.00026776171242484941,5.8382281560007179e-15,5.9303684962384497e-12,3.3221313756413545e-08,5.2818359931336699e-22,1.3197191802684007e-07,6.2874924311672115e-16,5.6317048239943352e-15,2.7463873662766214e-14,2.233002680220462e-17,2.9309333001664012e-09,1.4070091789989302e-16,0.0055617672666512137,0.012714828475659978,3.0565912248808992e-10,8.3365237240373938e-05,2.4043145319049548e-14,4.5285722837350754e-09,1.698583120894011e-06,1.3282801378777865e-07,7.2208230284847354e-05,9.303011731930071e-06,2.1883588955607148e-10,6.3824335691688903e-10,3.8730218153862678e-11,2.1055413496694972e-10
8.636350860353496e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31905109412757476,0.11275685606127527,0.016241759311893662,6.5617658415991899e-06,1.3917538522114491e-05,0.00064013565225887984,0.00027136661155465662,6.002605658816094e-15,6.0288094664752076e-12,3.3532166710333429e-08,5.5231737925721431e-22,1.3274579728778256e-07,6.4534945781211235e-16,5.7751723129388192e-15,2.8085618730123963e-14,2.2807760651874242e-17,2.9711250726224049e-09,1.4574530829035699e-16,0.0055603257321144668,0.012787961790826705,3.0739408192277088e-10,8.3795446524222958e-05,2.4211053131150787e-14,4.5790154477456755e-09,1.7083117027078272e-06,1.3431207364647563e-07,7.3108647145480384e-05,9.4288151671432781e-06,2.2288995125710877e-10,6.5478329209533117e-10,3.9424572538360376e-11,2.1333993552773232e-10
8.699808825727371e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31897818750578411,0.11275358491645568,0.016202703105155127,6.7336341895186845e-06,1.4283105388495101e-05,0.00064884664519871164,0.0002749898850745892,6.1700568049747522e-15,6.127924059729646e-12,3.384286963222542e-08,5.7731575704099474e-22,1.3351791132883948e-07,6.622211108887895e-16,5.9211098474831169e-15,2.8716072661014986e-14,2.3291881833216015e-17,3.0114908304749047e-09,1.5092222388350772e-16,0.0055588872915282939,0.012860835720305552,3.0912269645007897e-10,8.4224538189949771e-05,2.4378967954188139e-14,4.629668370252265e-09,1.7180345193626301e-06,1.3580005304900365e-07,7.4012997086888053e-05,9.5552188452006596e-06,2.2698457775975635e-10,6.7162329518248183e-10,4.0125800405020069e-11,2.1613904990708027e-10
8.763266791101246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31890553294903856,0.11275028540574879,0.01616375857046487,6.9086157492516735e-06,1.4655464633666571e-05,0.00065760136452772252,0.00027863142490833112,6.3406085134464013e-15,6.2277080499282558e-12,3.4153418037271848e-08,6.0320092143623094e-22,1.3428827038489947e-07,6.7936556491461502e-16,6.0695381717019121e-15,2.9355272735534974e-14,2.3782422232102063e-17,3.0520286522342544e-09,1.5623381952207457e-16,0.0055574519367867625,0.012933451109971494,3.1084498563056584e-10,8.4652518012789105e-05,2.4546891739741744e-14,4.6805301673077929e-09,1.7277515854178217e-06,1.3729189733838705e-07,7.4921253186509854e-05,9.6822184505920879e-06,2.3111975713083423e-10,6.8876637956994611e-10,4.0833906091138878e-11,2.1895138948940663e-10
8.826724756475121e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31883312964963711,0.112746957641921,0.016124925288694261,7.0867403601237796e-06,1.5034688222992251e-05,0.00066639953035065459,0.0002822911233051816,6.5142876157762368e-15,6.3281572179768165e-12,3.4463807552674815e-08,6.2999538925073901e-22,1.3505688443618435e-07,6.9678415998184485e-16,6.220477960880226e-15,3.000325566010564e-14,2.4279413535685891e-17,3.0927366269020546e-09,1.616822607496227e-16,0.0055560196598317063,0.013005808801047894,3.1256096892670124e-10,8.5079391670542478e-05,2.4714826423151286e-14,4.7315999571970765e-09,1.7374629155292143e-06,1.3878755220276246e-07,7.5833388638249394e-05,9.8098096850849912e-06,2.352954749720107e-10,7.0621555914615971e-10,4.154889359834104e-11,2.2177686603474347e-10
8.890182721848997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31876097680440718,0.11274360173727895,0.0160862028427954,7.2680378319718198e-06,1.5420848192853113e-05,0.0006752408635556169,0.00028596887283993493,6.6911208556078627e-15,6.4292673521062678e-12,3.4774033913763253e-08,6.5772200580171881e-22,1.3582376321787371e-07,7.1447821382586293e-16,6.3739498202628881e-15,3.066005756890029e-14,2.4782887232984503e-17,3.133612853933499e-09,1.6726972363304751e-16,0.0055545904526522871,0.013077909630142694,3.1427066570464436e-10,8.5505164746515843e-05,2.488277391329672e-14,4.7828768611249516e-09,1.7471685244486009e-06,1.4028696367231762e-07,7.6749376752081227e-05,9.9379882676558325e-06,2.3951171444542743e-10,7.2397384807203475e-10,4.2270766595011038e-11,2.2461539167728497e-10
8.953640687222872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31868907361466803,0.11274021780367266,0.016047590817787914,7.452537943273221e-06,1.5814016645404694e-05,0.00068412508581320284,0.0002896645664127531,6.871134888219294e-15,6.531034248203232e-12,3.5084092960249576e-08,6.8640394534588432e-22,1.3658891622929205e-07,7.3244902194468075e-16,6.5299742838262995e-15,3.1325714025324637e-14,2.5292874615460717e-17,3.1746554431988016e-09,1.7299839458601259e-16,0.0055531643072845565,0.013149754429284332,3.1597409523543648e-10,8.5929842732338337e-05,2.5050736092014103e-14,4.8343600034303017e-09,1.7568684270279942e-06,1.4179007811813375e-07,7.7669190953655575e-05,1.0066749934423133e-05,2.437684562992553e-10,7.4204426058861108e-10,4.2999528419360601e-11,2.2746687892424766e-10
9.017098652596747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31861741928619164,0.11273680595249803,0.016009088800745894,7.6402704392972496e-06,1.6214265743358845e-05,0.00069305191957567491,0.00029337809724903707,7.0543562800715051e-15,6.6334537101258288e-12,3.5393980632629843e-08,7.160647114670177e-22,1.3735235274268122e-07,7.5069785771912716e-16,6.6885718130699889e-15,3.2000260023551739e-14,2.5809406777605796e-17,3.21586251494374e-09,1.7887047019333679e-16,0.0055517412158110182,0.013221344025957369,3.1767127669391172e-10,8.6353431030681367e-05,2.5218714827822802e-14,4.8860485105461562e-09,1.7665626382141926e-06,1.4329684224868768e-07,7.8592804783914066e-05,1.019609043858181e-05,2.4806567889681676e-10,7.604298108007492e-10,4.3735182083172804e-11,2.3033124065481423e-10
9.080556617970622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31854601302916741,0.11273336629469979,0.015970696380784841,7.8312650302778822e-06,1.6621667704780079e-05,0.00070202108807621336,0.00029710935889928935,7.2408115083689133e-15,6.7365215500053728e-12,3.5703692968721083e-08,7.4672813742132269e-22,1.3811408181157955e-07,7.6922597253363921e-16,6.8497627958263671e-15,3.2683729990109252e-14,2.6332514617522193e-17,3.2572321997493434e-09,1.8488815703633494e-16,0.0055503211703602029,0.013292679243137848,3.1936222916055502e-10,8.6775934957886687e-05,2.5386711963487717e-14,4.9379415117895204e-09,1.776251173063263e-06,1.4480720310633247e-07,7.9520191898688276e-05,1.0326005550338894e-05,2.5240335824164718e-10,7.7913351244428417e-10,4.4477730274027288e-11,2.332083901186229e-10
9.144014583344497e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31847485405816367,0.11272989894077434,0.015932413149048825,8.0255513896080431e-06,1.7036294797911445e-05,0.0007110323153282235,0.00030085824523897863,7.430526960631268e-15,6.84023358853451e-12,3.601322610033039e-08,7.7841838644096375e-22,1.3887411227882934e-07,7.8803459589758149e-16,7.0135675450929796e-15,3.3376157785516599e-14,2.6862228837506599e-17,3.2987626384908798e-09,1.9105367151911768e-16,0.0055489041631062407,0.013363760899328406,3.2104697162344984e-10,8.7197359746483808e-05,2.555472931214439e-14,4.9900381400050146e-09,1.785934046711845e-06,1.4632110806697349e-07,8.045132606833682e-05,1.0456491056850576e-05,2.5678146800116117e-10,7.981583787089766e-10,4.5227175358066027e-11,2.3609824093461913e-10
9.207472548718372e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31840394159209229,0.11272640400077238,0.015894238698697664,8.2231591520551016e-06,1.7458219336029721e-05,0.00072008532612469775,0.00030462465046838654,7.6235289342764517e-15,6.9445856552423758e-12,3.6322576250050251e-08,8.1115995199615778e-22,1.3963245278423042e-07,8.0712493556702335e-16,7.1800062978843582e-15,3.4077576705971831e-14,2.7398579944633081e-17,3.3404519822962063e-09,1.973692396958536e-16,0.0055474901862684412,0.013434589808593122,3.2272552297628873e-10,8.7617710547619628e-05,2.5722768677092508e-14,5.0423375299623692e-09,1.795611274443605e-06,1.4783850483677157e-07,8.1386181177304452e-05,1.0587542762160435e-05,2.6119997953630504e-10,8.1750742203299001e-10,4.5983519384133327e-11,2.3900070709011489e-10
9.252833294489116e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31835340290172598,0.11272388891663729,0.015867017451004436,8.3664643353999751e-06,1.7764330240134522e-05,0.00072658201619819538,0.00030732761442569596,7.7635185723269952e-15,7.0195681015438315e-12,3.6543590376244076e-08,8.3522222971475292e-22,1.4017349536630005e-07,8.2094432822246514e-16,7.3006048553303358e-15,3.4584490650886106e-14,2.7786056593133058e-17,3.3703485479476743e-09,2.0197691226894796e-16,0.0055464813065331771,0.013485064963841192,3.2392159369709776e-10,8.7917528453789997e-05,2.5842900323652062e-14,5.0798457433633689e-09,1.8025252562865322e-06,1.4892527502511917e-07,8.2056696320239507e-05,1.0681565268238706e-05,2.6438314538652224e-10,8.3153877536895071e-10,4.6528395175102637e-11,2.4108311955683442e-10
9.298194040259861e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31830298948649449,0.11272135983299209,0.015839851432261288,8.5114925459926838e-06,1.8074233263464164e-05,0.00073309981582222886,0.00031003943753642481,7.905210431971307e-15,7.0948739340430768e-12,3.676450779772269e-08,8.5984353708455235e-22,1.4071368178637012e-07,8.3490870002806169e-16,7.4225669282584665e-15,3.5096027230876816e-14,2.8176950937857579e-17,3.4003246998818302e-09,2.0666321799857387e-16,0.0055454739684583001,0.013535411683317304,3.2511451744722044e-10,8.8216802015508012e-05,2.5963044766257849e-14,5.1174568057570956e-09,1.809436366755568e-06,1.5001378395390422e-07,8.2729089969786843e-05,1.0775873423174495e-05,2.6758692722937335e-10,8.457384089637569e-10,4.7076797486341429e-11,2.4317190303854333e-10
9.339018711453531e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31825772429053717,0.11271907172101156,0.015815449114867763,8.6435000376220114e-06,1.8356410103671015e-05,0.00073898380167225161,0.00031248762122439085,8.0341963735876638e-15,7.1629244266974466e-12,3.6963249720138678e-08,8.8248833291393205e-22,1.4119912000715987e-07,8.4760093980747991e-16,7.5335046485449608e-15,3.5560372124328756e-14,2.8531687037912389e-17,3.4273707326169208e-09,2.1094880370052232e-16,0.0055445686799960366,0.01358061416062911,3.2618546379557938e-10,8.8485684301902798e-05,2.6071186234199541e-14,5.151394438958474e-09,1.8156539158489611e-06,1.5099491307936456e-07,8.3335842581411381e-05,1.0860993738682645e-05,2.70487947169804e-10,8.5866286735448571e-10,4.7573375118531621e-11,2.450572297072873e-10
9.3798433826472e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31821256013531973,0.11271677233057337,0.015791091307467645,8.7769197710820686e-06,1.8641699265405545e-05,0.00074488473282560187,0.00031494292188244529,8.1645757491891423e-15,7.2312345330610098e-12,3.7161911326300762e-08,9.0560024747293164e-22,1.4168386928608979e-07,8.6041125666198308e-16,7.6455580649150364e-15,3.6028479157763568e-14,2.8889208305144776e-17,3.454480207481863e-09,2.1529934867093458e-16,0.0055436646359771288,0.013625713055461649,3.2725387156904267e-10,8.8754128439924885e-05,2.6179339044977199e-14,5.1854148980420078e-09,1.8218691478676144e-06,1.5197742171732026e-07,8.3944102287661436e-05,1.0946343098404916e-05,2.7340564629964284e-10,8.7172532417775911e-10,4.807280987672691e-11,2.4694766914344064e-10
9.42066805384087e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31816749681728235,0.11271446169052439,0.015766777903793359,8.911759592547727e-06,1.8930120036807449e-05,0.00075080253681211794,0.0003174053116765609,8.2963554663497605e-15,7.2998031524917647e-12,3.736049169707518e-08,9.2918614536455467e-22,1.4216793173075697e-07,8.7333994992177785e-16,7.7587324841272154e-15,3.6500356615980594e-14,2.9249522661462873e-17,3.4816526427158081e-09,2.1971545520084291e-16,0.0055427618343756851,0.013670708580053127,3.2831974570397528e-10,8.9022135722457716e-05,2.6287503654898972e-14,5.2195179557642287e-09,1.8280820669808962e-06,1.5296129628053599e-07,8.4553862252340547e-05,1.1031920402478777e-05,2.7634001466319719e-10,8.84926580230737e-10,4.8575101983917578e-11,2.4884319882379387e-10
9.457410257915173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31812702587917141,0.1127123725198453,0.015744933718112065,9.0343360855241147e-06,1.9192392201898656e-05,0.00075614292688304754,0.00031962750074250883,8.4161602002476414e-15,7.3617350303473204e-12,3.7539143825519573e-08,9.5082442848940622e-22,1.4260300240594134e-07,8.8507723015543753e-16,7.8615522936851831e-15,3.6928276812236048e-14,2.9576200194205622e-17,3.5061612687536505e-09,2.2374650522640034e-16,0.0055419503735328925,0.013711116345453651,3.292768702317623e-10,8.926296982405456e-05,2.638486226649412e-14,5.2502811420547112e-09,1.8336717201113709e-06,1.5384794006723894e-07,8.5103923306895378e-05,1.1109133961822661e-05,2.7899518985503106e-10,8.9692704563390489e-10,4.9029608056086456e-11,2.505535091294882e-10
9.494152461989476e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31808663630748157,0.11271027428121251,0.01572312533664573,9.1580749071584885e-06,1.9457230662916068e-05,0.0007614968727126546,0.00032185538929525859,8.5371098065979684e-15,7.4238746137046534e-12,3.7717728767922168e-08,9.7285732851049104e-22,1.4303751992432001e-07,8.9691084790771197e-16,7.9652882517323867e-15,3.7359263591794052e-14,2.9905152247816206e-17,3.5307201550763268e-09,2.2783159039209651e-16,0.0055411399159468093,0.013751440705970031,3.3023195007483881e-10,8.9503452035602661e-05,2.6482231129902991e-14,5.2811108844181904e-09,1.8392595062442959e-06,1.5473566946263212e-07,8.5655189092531407e-05,1.1186530469712493e-05,2.8166385097507355e-10,9.0904117015362909e-10,4.9486428808706711e-11,2.5226790800740048e-10
9.530894666063779e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31804632795529653,0.11270816699550194,0.015701352682619123,9.282981760320357e-06,1.9724649487358124e-05,0.00076686432174674754,0.00032408895715911032,8.6592092882260679e-15,7.4862211037898841e-12,3.7896245881174006e-08,9.9528996750565418e-22,1.4347148576266575e-07,9.0884101388024075e-16,8.0699441977973721e-15,3.7793322796892788e-14,3.0236384528989633e-17,3.5553289540471131e-09,2.3197115288206554e-16,0.0055403304601558722,0.013791681814808455,3.3118498879997521e-10,8.9743583274756237e-05,2.6579610570405769e-14,5.3120070181983883e-09,1.8448454284554231e-06,1.5562447467460593e-07,8.6207654665554267e-05,1.1264109130248919e-05,2.8434598999175599e-10,9.2126953691577456e-10,4.9945564296644808e-11,2.539863791668696e-10
9.56763687013808e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31800610067616236,0.1127060506835412,0.015679615679474474,9.4090623422878203e-06,1.9994662744078528e-05,0.00077224522151842152,0.00032632818419475095,8.7824636375515995e-15,7.5487737029921115e-12,3.8074694530329059e-08,1.0181275047488716e-21,1.4390490137970367e-07,9.2086793641983316e-16,8.1755239620793246e-15,3.8230460207706575e-14,3.0569902722908027e-17,3.5799873191496172e-09,2.3616563584110228e-16,0.0055395220047032966,0.013831839824701087,3.3213598996373622e-10,8.9983364451584955e-05,2.6677000911051512e-14,5.3429693789829987e-09,1.850429489834041e-06,1.5651434594588649e-07,8.6761315094816346e-05,1.1341869149388396e-05,2.8704159863294235e-10,9.3361272880358251e-10,5.0407014541159314e-11,2.5570890635770631e-10
9.604379074212383e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31796595432408525,0.11270392536611004,0.01565791425087066,9.5363223446415201e-06,2.0267284502962805e-05,0.00077763951964804226,0.00032857305029924201,8.9068778365658555e-15,7.6115316148758761e-12,3.8253074088448056e-08,1.0413751367077266e-21,1.4433776821646857e-07,9.3299182152649187e-16,8.2820313653823167e-15,3.8670681542476804e-14,3.0905712493278586e-17,3.6046949049848478e-09,2.4041548336389873e-16,0.0055387145481370541,0.013871914887908173,3.3308495711270671e-10,9.0222796468694997e-05,2.6774402472435289e-14,5.3739978026444195e-09,1.8560116934783117e-06,1.5740527355427251e-07,8.7316165461697284e-05,1.1419809734939714e-05,2.8975066838720247e-10,9.4607132845005663e-10,5.0870779530076412e-11,2.57435473370132e-10
9.641121278286685e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3179258887535294,0.11270179106394035,0.015636248320682472,9.6647674531591056e-06,2.0542528834606379e-05,0.0007830471638432283,0.00033082353540601,9.0324568568092152e-15,7.6744940441934723e-12,3.843138393644441e-08,1.065038097039947e-21,1.4477008769665743e-07,9.4521287286143586e-16,8.3894702190502495e-15,3.9113992457643951e-14,3.1243819482371673e-17,3.6294513672682859e-09,2.4472114048430419e-16,0.0055379080890098509,0.013911907156220194,3.3403189378400557e-10,9.0461880221346495e-05,2.6871815572848362e-14,5.4050921255281079e-09,1.8615920424992307e-06,1.5829724781357284e-07,8.7872200860074316e-05,1.1497930096560546e-05,2.9247319050442711e-10,9.5864591824477508e-10,5.1336859217949325e-11,2.5916606403475554e-10
9.677863482360987e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31788590381941473,0.11269964779771643,0.015614617812999778,9.7944033477102458e-06,2.0820409809993372e-05,0.00078846810189883362,0.00033307961948483448,9.1592056593488458e-15,7.7376601968969811e-12,3.8609623462932505e-08,1.0891216565888118e-21,1.4520186122697593e-07,9.5753129175512042e-16,8.497844324902272e-15,3.956039854798033e-14,3.1584229311058771e-17,3.6542563628269444e-09,2.4908305316461619e-16,0.0055371026258790894,0.013951816780959986,3.3497680350464429e-10,9.0700616597572895e-05,2.6969240528448652e-14,5.4362521842210699e-09,1.8671705400214458e-06,1.591902590719447e-07,8.84294163962968e-05,1.1576229445754001e-05,2.9520915599871824e-10,9.713370802958276e-10,5.18052535262765e-11,2.609006622224273e-10
9.714605686435289e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31784599937711494,0.11269749558807506,0.015593022652126781,9.9252357021524341e-06,2.1100941500175712e-05,0.00079390228169693496,0.00033534128254183608,9.2871291947566436e-15,7.8010292801499751e-12,3.8787792064079369e-08,1.113631123377103e-21,1.4563309019747623e-07,9.6994727721525514e-16,8.607157475168711e-15,4.0009905346724521e-14,3.1926947578850533e-17,3.6791095495964219e-09,2.5350166828490721e-16,0.0055362981573068596,0.01399164391298487,3.359196897916459e-10,9.0939006478296799e-05,2.7066677652904417e-14,5.4674778155457797e-09,1.8727471891794908e-06,1.6008429771188808e-07,8.8987807189166046e-05,1.1654706995865235e-05,2.979585556498686e-10,9.8414539641713515e-10,5.2275962343681157e-11,2.6263925184416501e-10
9.75134789050959e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31780617528245514,0.1126953344556057,0.015571462762581249,1.0057270184227593e-05,2.1384137975954376e-05,0.00079934965120681675,0.00033760850461946409,9.4162324030874808e-15,7.8646005023388004e-12,3.8965889143459953e-08,1.1385718425994279e-21,1.4606377598188552e-07,9.8246102593481734e-16,8.717413452428016e-15,4.0462518325717171e-14,3.2271979863934793e-17,3.7040105866179507e-09,2.5797743363239422e-16,0.0055354946818599021,0.014031388702688731,3.3686055615285222e-10,9.1177050737439435e-05,2.7164127257612878e-14,5.4987688568502037e-09,1.8783219931200114e-06,1.6097935415184396e-07,8.954736836990919e-05,1.1733361962078072e-05,3.0072138000338556e-10,9.9707144814747504e-10,5.2748985526055632e-11,2.643818168511601e-10
9.788090094583893e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31776643139170951,0.1126931644208507,0.015549938069093735,1.01905124554595e-05,2.1670013307561471e-05,0.00080481015848496017,0.0003398812657964834,9.5465202138577502e-15,7.928373073083575e-12,3.914391411191601e-08,1.1639491966130337e-21,1.4649391993792597e-07,9.9507273230006588e-16,8.8286160295443384e-15,4.0918242895538419e-14,3.2619331723214618e-17,3.7289591340354357e-09,2.6251079789084577e-16,0.0055346921981095911,0.014071051300004137,3.3779940608612294e-10,9.1414750242032225e-05,2.7261589651975148e-14,5.5301251457330764e-09,1.8838949550028364e-06,1.6187541884418913e-07,9.010809508215428e-05,1.1812193561411702e-05,3.034976193736521e-10,1.0101158167071706e-09,5.3224322896784583e-11,2.6612834123461601e-10
9.824832298658195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31772676756159973,0.11269098550430537,0.015528448496606808,1.0324968171051896e-05,2.1958581564342005e-05,0.00081028375167503327,0.00034215954618796332,9.6779975460241445e-15,7.9923462032488296e-12,3.9321866387417673e-08,1.1897686049272439e-21,1.46923523407627e-07,1.0077825883985498e-15,8.9407689696054289e-15,4.1377084405646449e-14,3.2969008692346288e-17,3.753954853092479e-09,2.6710221063002681e-16,0.0055338907046319046,0.014110631854404421,3.3873624307925894e-10,9.1652105852327171e-05,2.7359065142805973e-14,5.5615465199587935e-09,1.8894660779987674e-06,1.6277248227478858e-07,9.0669982481908148e-05,1.1891201012717373e-05,3.0628726384578319e-10,1.0232790829761403e-09,5.3701974246932937e-11,2.6787880902565644e-10
9.861574502732497e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31768718364929244,0.11268879772641822,0.015506993970274314,1.0460642979787326e-05,2.224985681443826e-05,0.00081577037900788145,0.00034444332594526443,9.8106693079626538e-15,8.0565191049538792e-12,3.9499745394927965e-08,1.2160355241915654e-21,1.4735258771763108e-07,1.0205907840271106e-15,9.0538760258615562e-15,4.1839048144517263e-14,3.3321016285777338e-17,3.7789974061294186e-09,2.7175212229517664e-16,0.0055330902000074031,0.014150130514905743,3.3967107061121062e-10,9.1889118421898549e-05,2.7456554034674847e-14,5.5930328178839134e-09,1.8950353652904757e-06,1.6367053496549049e-07,9.1233025737531273e-05,1.1970383536675142e-05,3.0909030327485065e-10,1.0365618275297701e-09,5.4181939335368775e-11,2.6963320429537001e-10
