Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291128,0.1186699654691632,0.022821567684902348,8.4661747247297183e-55,7.2795725852710476e-34,7.0207080735874261e-20,5.4337702754276459e-39,3.6876651129220459e-30,1.689217747951235e-67,1.0082884403079476e-11,5.6151250040316244e-59,1.0082884232221407e-11,2.6260034292331981e-40,7.0234497903862087e-41,3.8193734263648562e-55,4.4284400914421458e-56,3.5589377444028326e-29,5.1503466342801431e-46,5.5065397776534459e-10,1.6303886142650042e-11,6.5485277006821418e-14,1.5131172450337322e-21,5.6259986297519053e-21,6.5150734601988515e-14,2.6005449107667494e-17,9.0318218721406289e-17,2.8855880361420475e-18,2.4847746139781579e-33,3.2074025338629192e-28,3.1557395439709166e-51,3.6096679292980256e-30,6.7258568810193785e-49,1.2579108879442658e-49,1.3748185322114818e-50
1.5232450909898587e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760438816,0.11866996528222916,0.022821567682185032,1.4940183641020235e-53,2.2393133524027771e-33,1.2541722162565922e-19,3.7721769123031254e-38,8.7525003532768157e-30,2.6039410599665403e-66,1.3443845885959714e-11,3.6645592004080522e-58,1.3443845585816161e-11,8.3832242560040335e-40,2.2472968871489616e-40,3.904655640224333e-54,4.527237201715854e-55,8.2319700461408568e-29,2.2401108642567483e-45,7.3420529619463515e-10,2.1738514870065535e-11,8.7416496159640577e-14,2.6545669316005587e-21,9.883032213964551e-21,8.6817269111709655e-14,3.5943243478236401e-17,1.6626873532080877e-16,7.1194718211370352e-18,1.1929478842017724e-32,7.5803011314310456e-28,1.9029367304189014e-50,8.3487550697847223e-30,6.8757814635617283e-48,1.4069048616774409e-48,1.5388427272612263e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585485198,0.11866996509529512,0.022821567679467716,8.2996842041984848e-53,5.2951873495561436e-33,1.970222540120679e-19,1.4302298707236265e-37,1.70386727786885e-29,1.4402464157693112e-65,1.6804807369015674e-11,1.3395373656925089e-57,1.6804806902607799e-11,2.0205738169047863e-39,5.4059172323415785e-40,1.8000149896524076e-53,2.0870015266493476e-54,1.5811063397543303e-28,6.6343430087646812e-45,9.1775661037892993e-10,2.7173143591963443e-11,1.0940201443809564e-13,4.1197238430719339e-21,1.5357627529243209e-20,1.084580956613574e-13,4.5867189020961827e-17,2.6509450542920069e-16,1.4204338712461678e-17,3.6741104592569341e-32,1.476910977740502e-27,6.8667019377712984e-50,1.603437644990805e-29,3.1696172100286007e-47,6.4449801971665688e-48,7.0523686366476873e-49
2.665678913015273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679245,0.11866996472142707,0.022821567674033087,1.8722037652102156e-51,2.0800787946519019e-32,3.8934677062224446e-19,1.3333567301668597e-36,4.7352743462161201e-29,3.4241006195099019e-64,2.3526730335647243e-11,1.1719418930242587e-56,2.3526729425864064e-11,8.11115178386705e-39,2.1355134194943822e-39,2.6480087722014993e-52,3.0701088754392377e-53,4.3321548908007176e-28,3.9336683403851783e-44,1.2848592260218857e-09,3.8042401019225101e-11,1.5353913229742373e-13,8.0139352572764201e-21,2.9956420410409561e-20,1.5166283855620867e-13,6.5674550672467656e-17,5.2754484498503837e-16,4.053928789677035e-17,2.2239137425639987e-31,4.1274407107080672e-27,6.1638470566588532e-49,4.3927121091172398e-29,4.6625145194287903e-46,8.960805070113554e-47,9.8146006799799613e-48
3.3511392062305216e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513653873,0.11866996438494584,0.02282156766914192,9.3956264873434492e-51,5.0307669616209218e-32,6.1840218746351124e-19,4.8212093387838755e-36,9.3500630608524549e-29,1.6693658070946887e-63,2.9576461006202558e-11,4.2487069410865715e-56,2.9576459571022094e-11,1.9786416035053687e-38,5.1899162559055371e-39,1.1228818667807496e-51,1.3018516861045923e-52,8.4996146427323396e-28,1.1680541933059063e-43,1.61525156559323e-09,4.7824732684916611e-11,1.9345430864561748e-13,1.2612508410786274e-20,4.7255593834588865e-20,1.9045955172650701e-13,8.3459569460973126e-17,8.3480748134380829e-16,8.0795599290208452e-17,6.73530466558492e-31,8.1840175172768077e-27,2.1895929778473002e-48,8.6174769099795988e-29,1.9770652710918579e-45,3.9408264724360419e-46,4.3214316977872909e-47
4.03659949944577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727479628474,0.11866996404846462,0.022821567664250753,3.5897188962092965e-50,1.0337639255491809e-31,9.0043028166785567e-19,1.3876705513661046e-35,1.6250904877153361e-28,6.4303733057201237e-63,3.5626191677305233e-11,1.2066676043219906e-55,3.5626189597036847e-11,4.0886981664413453e-38,1.070639821907603e-38,3.7537997835458861e-51,4.3520390667106118e-52,1.4709213689526801e-27,2.8465163513499797e-43,1.9456438914217482e-09,5.7607064332765054e-11,2.3355479353619183e-13,1.8239360783063727e-20,6.8495305941568361e-20,2.2917351450798491e-13,1.0120672763816222e-16,1.2051625483563416e-15,1.4076208652957116e-16,1.6542804884312686e-30,1.4273341899483439e-26,6.2416267823558326e-48,1.4911551181236477e-28,6.6091283842361405e-45,1.2969833789104225e-45,1.4232610871214824e-46
4.722059792661019e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727445603064,0.11866996371198342,0.022821567659359585,1.1069900412002131e-49,1.8939497215401282e-31,1.2353938260607023e-18,3.3558639239726816e-35,2.5877504244198683e-28,1.9644639487710606e-62,4.1675922348947702e-11,2.9319130660437141e-55,4.1675919503911781e-11,7.5209281557308212e-38,1.9694202226601068e-38,1.0238223846393522e-50,1.186970014526999e-51,2.3345882503473546e-27,6.0005629485436765e-43,2.2760362035076746e-09,6.7389395962777583e-11,2.738435997788153e-13,2.4887590034226695e-20,9.3675058790742438e-20,2.6780489643800754e-13,1.189162265129746e-16,1.6350883231820876e-15,2.2379074152848851e-16,3.5232510350895331e-30,2.2791445589238705e-26,1.4959619452199908e-47,2.3664492071715283e-28,1.8025353679769362e-44,3.6005709057473588e-45,3.9559542293018968e-46
5.4075200858762674e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727411577637,0.11866996337550223,0.022821567654468418,2.9574608768550497e-49,3.1977665766074344e-31,1.6232546910909965e-18,7.2022429812234624e-35,3.8688143538104133e-28,5.1579533043082127e-62,4.7725653021122113e-11,6.348127830801527e-55,4.7725649291649307e-11,1.2738424669753892e-37,3.3371379917418992e-38,2.4376805387402184e-50,2.8260829833583365e-51,3.4808165292959279e-27,1.1434784584088099e-42,2.6064285018511181e-09,7.7171727574961429e-11,3.1432367807432854e-13,3.2550060222639398e-20,1.2279437273807837e-19,3.0635387303080872e-13,1.3658797576378865e-16,2.1211078481731191e-15,3.3318310622803728e-16,6.7727829840953654e-30,3.4150807952949538e-26,3.1852904019484892e-47,3.5279464761573529e-28,4.2916263930281181e-44,8.790760796197309e-45,9.6715815564870617e-46
6.778440672306765e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727343526728,0.11866996270253989,0.022821567644686087,1.5832347041635081e-48,7.6327284674849862e-31,2.5575331022644134e-18,2.571567950756482e-34,7.5505973339297125e-28,2.6138889206651617e-61,5.9825114367038558e-11,2.3317169709900957e-54,5.9825108509718124e-11,3.0553863189050015e-37,8.0163552492238385e-38,1.0407425977172169e-49,1.2065205384092002e-50,6.7625527494540171e-27,3.3377480552239839e-42,3.2672130573106194e-09,9.6736390745868452e-11,3.9586728075825269e-13,5.0892395408253452e-20,1.9285005502449629e-19,3.8320523615893698e-13,1.7181840332725641e-16,3.2499203766296597e-15,6.4194063430602419e-16,2.0059188853732019e-29,6.6871884097331895e-26,1.1215410566751447e-46,6.8526968206667827e-28,1.8321354342669338e-43,4.016124385380502e-44,4.4328762267288976e-45
8.012269200094213e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727282280847,0.11866996209687383,0.022821567635881987,5.4479086923331363e-48,1.4576689520194955e-30,3.5789237736410472e-18,6.6040543443028883e-34,1.2401637661100312e-27,8.6697707023142222e-61,7.0714629580105871e-11,6.094777103323373e-54,7.0714621398546818e-11,5.8559461705981553e-37,1.5375240551476704e-37,3.049108235921021e-49,3.534679975580376e-50,1.1067333996997582e-26,7.4055637051539505e-42,3.8619191102250905e-09,1.1434458753877974e-10,4.6993611377509083e-13,7.0800356800426067e-20,2.693690165198123e-19,4.5209134233456247e-13,2.0339734097457752e-16,4.4271349760596718e-15,1.0388374091824987e-15,4.4737703391865843e-29,1.1006913900147796e-25,2.858015625322223e-46,1.1212774800143595e-27,5.3673645638342802e-43,1.2186505926555052e-43,1.3484259896170588e-44
9.24609772788166e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727221034905,0.11866996149120781,0.022821567627077887,1.5428650891667463e-47,2.5442769903545684e-30,4.7711164899982194e-18,1.4788995036445133e-33,1.8997704564217819e-27,2.3969987653574773e-60,8.1604144794774864e-11,1.3843148146858781e-53,8.16041339013963e-11,1.0253490495739666e-36,2.690959003114512e-37,7.6213182251922087e-49,8.8347620192609366e-50,1.689651083210093e-26,1.4701024258881764e-41,4.456625118614168e-09,1.3195278427403524e-10,5.446631045361673e-13,9.388554503237511e-20,3.5864510023213583e-19,5.2071316332152709e-13,2.3485513848182069e-16,5.739532023001671e-15,1.5650047624137784e-15,8.882770874856863e-29,1.6888076875095382e-25,6.376485181548047e-46,1.7115366579597096e-27,1.3415135564696122e-42,3.1091227098568432e-43,3.4481580463158271e-44
1.0479926255669107e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727159788903,0.11866996088554184,0.022821567618273787,3.8836287929639734e-47,4.1521797631003517e-30,6.1338887836669786e-18,3.0109956380400666e-33,2.761246090809337e-27,5.9248820836917669e-60,9.249366001099919e-11,2.8580313686371147e-53,9.2493646018275942e-11,1.678286149827288e-36,4.3974617675817482e-37,1.7163908849286562e-48,1.9896114213059038e-49,2.4478167901388027e-26,2.6925865116689119e-41,5.0513310824778336e-09,1.4956098095167561e-10,6.2005976136919478e-13,1.2010717181958891e-19,4.6067563360149061e-19,5.8907172983573524e-13,2.6619225010441647e-16,7.1725107571276566e-15,2.2340123332216174e-15,1.6204461315793369e-28,2.4575928209275978e-25,1.2977266253696332e-45,2.4790563658531445e-27,3.0210471997123888e-42,7.1183634897555497e-43,7.9141150683967868e-44
1.1713754783456554e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727098542839,0.11866996027987591,0.022821567609469687,8.9747065137551094e-47,6.4288988627428723e-30,7.6670224617784642e-18,5.6992659747976083e-33,3.8515534814240195e-27,1.3487740013527848e-59,1.0338317522873335e-10,5.4872401268869785e-53,1.0338315774919502e-10,2.6059649847541645e-36,6.8108029374693321e-37,3.5745574659444025e-48,4.1434391345019121e-49,3.4033715490806198e-26,4.633995721469727e-41,5.6460370018160667e-09,1.6716917757174043e-10,6.9613573404695338e-13,1.4942564332441435e-19,5.75457985747706e-19,6.5716805282412558e-13,2.9740915368673029e-16,8.7133882198350465e-15,3.0575317035478154e-15,2.7676236309871736e-28,3.4311742867401446e-25,2.4628322752157232e-45,3.4461502272261817e-27,6.2912758389487477e-42,1.5029176244190722e-42,1.6752336324560616e-43
1.2947583311244001e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037296703,0.11866995967421004,0.022821567600665588,1.9300735785330799e-46,9.5382756047087909e-30,9.3703011363462393e-18,1.0157207612539526e-32,5.1975269542889567e-27,2.8653506380432441e-59,1.1427269044793234e-10,9.9193252156716852e-53,1.1427266909416312e-10,3.8772246378534519e-36,1.0100856242348774e-36,6.9743183462404904e-48,8.0840042797223435e-49,4.5780734101404824e-26,7.579685799939771e-41,6.2407428766288607e-09,1.8477737413426853e-10,7.72899411847434e-13,1.8180204947384034e-19,7.0298953338983826e-19,7.2500313467830965e-13,3.2850629104365358e-16,1.0350767679391293e-14,4.045956819388246e-15,4.4799727397190408e-28,4.6335340355851851e-25,4.4125418546569332e-45,4.6347270289168561e-27,1.2274175338701711e-41,2.9619497586177725e-42,3.3100764646143125e-43
1.4181411839031448e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726976050506,0.1186699590685442,0.022821567591861488,3.9058084386834813e-46,1.366042720276426e-29,1.1243508797063732e-17,1.7207407564821347e-32,6.8260454851358112e-27,5.7434013743522462e-59,1.2516220566855116e-10,1.7045637572951455e-52,1.2516218005319004e-10,5.5682651309340212e-36,1.4453418164478379e-36,1.2877553527112025e-47,1.4926007101834019e-48,5.9934554711244844e-26,1.188193450360401e-40,6.8354487069162246e-09,2.0238557063929843e-10,8.5035818874301496e-13,2.1719788185446201e-19,8.4326764579093364e-19,7.925779758644638e-13,3.5948413050949377e-16,1.2074253431248986e-14,5.2086824983614858e-15,6.9357231678993754e-28,6.0886648043030186e-25,7.5322004928031384e-45,6.0664510759668942e-27,2.2661928882327522e-41,5.5069147407098658e-42,6.1699775638806169e-43
1.5415240366818895e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726914804242,0.11866995846287841,0.022821567583057388,7.4717371670396041e-46,1.8991471418456495e-29,1.3286429723481275e-17,2.7904033175608149e-32,8.7640488244163074e-27,1.0911221163456142e-58,1.3605172089054497e-10,2.8034309949617413e-52,1.3605169062628565e-10,7.7625824046813787e-36,2.0069700864094485e-36,2.2640716878293884e-47,2.6241334435259431e-48,7.670844897012894e-26,1.7963485567659861e-40,7.4301544926781651e-09,2.1999376708686815e-10,9.2851853864664189e-13,2.5557500064016894e-19,9.9628968667619307e-19,8.5989357551396828e-13,3.9034312778350934e-16,1.3874373859265454e-14,6.5541808170454905e-15,1.0342126990179442e-27,7.8205850157304166e-25,1.2327958898106428e-44,7.7627617614784937e-27,3.9840640400312567e-41,9.7204149645037452e-42,1.0918276127708898e-42
1.788289742239379e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726792311515,0.11866995725154696,0.022821567565449192,2.4045173923123662e-45,3.4147170684193888e-29,1.7880553085640576e-17,6.5983720403491748e-32,1.3676231201971903e-26,3.4873552256728082e-58,1.5783075133847878e-10,6.8218512579597989e-52,1.5783071061472281e-10,1.4033428658714271e-35,3.5975954858742472e-36,6.226175198880122e-47,7.2158356881837672e-48,1.1895571986827742e-25,3.758117136624173e-40,8.6195659306257908e-09,2.5521015980977713e-10,1.0869653872160772e-12,3.4112301465721478e-19,1.3405550238489681e-18,9.9375102579205438e-13,4.5170642129194447e-16,1.7671160982410426e-14,9.8228759094516351e-15,2.0995020926343297e-27,1.2210680208440899e-24,2.9819876675895279e-44,1.2033415647281067e-26,1.0954665144987995e-40,2.6769373317537535e-41,3.0223771595508654e-42
2.0350554477968684e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726669818516,0.11866995604021569,0.022821567547840996,6.6054453590761536e-45,5.6900093818095333e-29,2.3150961759299706e-17,1.3913405167892183e-31,2.0149638542609674e-26,9.5679089721203295e-58,1.7960978179137833e-10,1.4797488840859159e-51,1.7960972905955494e-10,2.3510043406763168e-35,5.9735499646442291e-36,1.4984974834486478e-46,1.7365675018799093e-47,1.7417586694969325e-25,7.154543491704331e-40,9.8089771904717559e-09,2.904265523032905e-10,1.2482747608032098e-12,4.3815043568070122e-19,1.7357644748556253e-18,1.1265834036214914e-12,5.1259979425267097e-16,2.1682568994957876e-14,1.3902680795483873e-14,3.8730984482682045e-27,1.7995402300901527e-24,6.4475840079514707e-44,1.7612516309833168e-26,2.6361866066918666e-40,6.4276230826143356e-41,7.2936943938823545e-42
2.2818211533543578e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726547325256,0.11866995482888459,0.0228215675302328,1.6045409496376184e-44,8.9399726868236948e-29,2.9095960299149072e-17,2.684427935547563e-31,2.8399735087438963e-26,2.3273553001647168e-57,2.0138881224889102e-10,2.9361240486164892e-51,2.0138874596086322e-10,3.7135078496166768e-35,9.3497755281824275e-36,3.2493063857859783e-46,3.7652806214614157e-47,2.4397956109055709e-25,1.2658226536711634e-39,1.0998388272216075e-08,3.2564294456769604e-10,1.4124702952662185e-12,5.463692411781639e-19,2.1818969900274102e-18,1.2583985622435483e-12,5.7302685135786277e-16,2.5861399824350877e-14,1.8832937075283462e-14,6.6373912981024938e-27,2.5365759644568417e-24,1.2768785674559705e-43,2.4661309999532456e-26,5.7154978543133821e-40,1.3889154586620988e-40,1.583915049074589e-41
2.5285868589118473e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726424831719,0.11866995361755368,0.022821567512624603,3.5418749348483009e-44,1.3404239689342533e-28,3.5713866834000081e-17,4.8274856066530778e-31,3.8641917464624599e-26,5.1503365893712874e-57,2.2316784271066741e-10,5.429187375057345e-51,2.2316776131872927e-10,5.5973240635009695e-35,1.3963223101391923e-35,6.488415255955568e-46,7.5182474521017407e-47,3.2993633889175621e-25,2.1126411828759789e-39,1.2187799175858765e-08,3.608593366032739e-10,1.5795668351435035e-12,6.6549877021749281e-19,2.6789315342686343e-18,1.389204291998124e-12,6.3299116415276373e-16,3.0169435443399195e-14,2.4644069235150871e-14,1.0729673732864399e-26,3.4512220895084168e-24,2.3580277231046847e-43,3.3336623210692123e-26,1.1411576995198813e-39,2.763292074743445e-40,3.1669267632723199e-41
2.7753525644693367e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726302337909,0.11866995240622293,0.022821567495016407,7.2430048832010408e-44,1.9346354511572958e-28,4.3003012364272169e-17,8.2004913550543244e-31,5.1091581082443536e-26,1.0563566124566318e-56,2.4494687317636066e-10,9.4813044419941237e-51,2.4494677513323499e-10,8.1210885729010521e-35,2.0071567441052985e-35,1.2122388441352184e-45,1.4045508789383448e-46,4.3357639700467521e-25,3.3623600057920605e-39,1.3377209901399851e-08,3.9607572841029746e-10,1.74957229429493e-12,7.9526540246413374e-19,3.2268470804344051e-18,1.5190083235713194e-12,6.9249627549835104e-16,3.4575567480580386e-14,3.1359451785359533e-14,1.6543177886435168e-26,4.5624780415665456e-24,4.1141019842468064e-43,4.3791052436899195e-26,2.1317625050114437e-39,5.1437639025994015e-40,5.9244525753552874e-41
3.0221182700268264e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726179843828,0.11866995119489236,0.022821567477408211,1.3910921776266968e-43,2.7053109023940187e-28,5.0961740469485768e-17,1.3288989980698801e-30,6.5964143041966455e-26,2.0352326593025455e-56,2.6672590364562707e-10,1.579196791318427e-50,2.6672578740446278e-10,1.1415590860904378e-34,2.7952071651163047e-35,2.1437687453609408e-45,2.4836958254742665e-46,5.5639181752525048e-25,5.1443610634987245e-39,1.4566620448839344e-08,4.3129211998903277e-10,1.9224889772930582e-12,9.3540233913515736e-19,3.8256226077317106e-18,1.6478183293748506e-12,7.5154570275267317e-16,3.9054471685662176e-14,3.8996733412007459e-14,2.4527606520915601e-26,5.8892983010179395e-24,6.847575275523934e-43,5.6173095120263922e-26,3.7693974735526021e-39,9.0633414398661699e-40,1.0490799317083477e-40
3.268883975584316e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726057349474,0.11866994998356198,0.022821567459800015,2.5331442099823446e-43,3.6833993264689268e-28,5.9588407304505515e-17,2.0696890327924363e-30,8.3475033511004782e-26,3.7179107204780874e-56,2.8850493411812522e-10,2.5270565998140018e-50,2.8850479813249451e-10,1.5623781017005563e-34,3.7900632533826288e-35,3.6190344726154939e-45,4.1926091488842779e-46,6.998373280824071e-25,7.6129710270325284e-39,1.5756030818177273e-08,4.6650851133973972e-10,2.0983145072967443e-12,1.0856494670864174e-18,4.4752371028758563e-18,1.7756419235773517e-12,8.1014293660038682e-16,4.358567996470627e-14,4.7568764911882073e-14,3.5189370384696132e-26,7.4505919065804951e-24,1.0951622988699248e-42,7.0627232256247022e-26,6.3625337720367022e-39,1.5245688551709503e-39,1.7733879833090034e-40
