Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),CX(24),CO2X(34),COX(37),HOCXO(25)
7.600348513426636e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097877144508330391,0.092527502323847377,0.056398635317657306,3.4486510943851148e-07,0.0031340014073011143,0.0062987749915246081,2.3175833123645636e-08,1.0462429257293787e-15,2.5936103425572385e-15,2.69831613303751e-14,0.0,2.4948898331457233e-13,4.6748151292390581e-27,5.7927561594176209e-14,2.4054353569374986e-17,1.1368196583417472e-19,1.7926905695684136e-14,4.275961215359787e-37,1.6792634901530517e-05,0.083195091162403603,7.2851506932818339e-10,0.0043284698083004974,4.3873705157856994e-09,0.0066041593691009122,2.1203387688567861e-05,1.143138712013555e-06,4.5052366415003006e-11,0.00085115156725504802,5.6875944393871993e-07,2.0836116721164999e-08,6.258150442443279e-11,4.2058450726998546e-12,2.0942627191468874e-14
7.629708538624818e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097744617867036379,0.092497274187673978,0.056330682192534003,3.5019397945760512e-07,0.0031599805877399159,0.0063219553552057092,2.3434839558625471e-08,1.0526968650880776e-15,2.6226654337988201e-15,2.7072480302997328e-14,0.0,2.4987086100990917e-13,4.7371160121263643e-27,5.8424981768520119e-14,2.4251788348179315e-17,1.1499712195688131e-19,1.7998891375058023e-14,4.3630466440738475e-37,1.6764418465642767e-05,0.083296803863564514,7.2899161034035031e-10,0.0043289974279576487,4.408561555711046e-09,0.006626267663616521,2.126056810501112e-05,1.1457921416686199e-06,4.5319454188109162e-11,0.00085929389833404378,5.7269777744546693e-07,2.0952397157346464e-08,6.3462503784740247e-11,4.2470912356089388e-12,2.1201462227115506e-14
7.659068563823e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097612775823796571,0.092467066868887504,0.05626299415390261,3.5558013260992568e-07,0.003186032572447455,0.0063450619618987125,2.3695509892337439e-08,1.059159198972116e-15,2.6518957251439517e-15,2.7161600032988668e-14,0.0,2.5025063711671097e-13,4.7999557461548763e-27,5.8924062627254447e-14,2.4449763780586582e-17,1.1632091212395348e-19,1.8070698306664448e-14,4.4514994875147115e-37,1.6736338036002907e-05,0.083397875183702744,7.2946330913133663e-10,0.0043295029787126212,4.4297204024356846e-09,0.0066483164030084023,2.1317488960066686e-05,1.1484288834624077e-06,4.558655603691648e-11,0.00086747477204386983,5.7664056485710638e-07,2.1068858869117332e-08,6.4351703248788538e-11,4.288541343131594e-12,2.1462143505565051e-14
7.688428589021183e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097481613707506104,0.092436880415641992,0.056195569252603224,3.6102388893777025e-07,0.003212156928339047,0.0063680949790670752,2.395784504201543e-08,1.0656298472807215e-15,2.6813011156132524e-15,2.7250520248490202e-14,0.0,2.5062832724340122e-13,4.8633361637440985e-27,5.9424796520549768e-14,2.4648275145421864e-17,1.1765333796025665e-19,1.8142326366764138e-14,4.5413344919711064e-37,1.6708392690348768e-05,0.083498309513215491,7.2993020253572325e-10,0.0043299867886365372,4.4508467999457729e-09,0.0066703056003531479,2.1374151308305199e-05,1.1510490545973456e-06,4.5853666131366555e-11,0.00087569412775652356,5.8058774588410346e-07,2.1185500809741608e-08,6.5249136039537811e-11,4.3301951259634755e-12,2.1724671763974426e-14
7.717788614219365e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097351126890663997,0.092406714874747956,0.056128405558871296,3.665255680603052e-07,0.003238353224431671,0.0063910545761034455,2.4221845882446882e-08,1.0721087303987479e-15,2.7108815001108189e-15,2.7339240683273269e-14,0.0,2.5100394685095481e-13,4.9272590881102165e-27,5.9927175810399282e-14,2.484731771878927e-17,1.1899440083479728e-19,1.8213775440707445e-14,4.632566481193459e-37,1.6680581514804415e-05,0.083598111202136519,7.3039232703747211e-10,0.0043304491812179652,4.471940496431453e-09,0.0066922352705897949,2.1430556202395928e-05,1.1536527716215773e-06,4.6120778681802277e-11,0.00088395190431696897,5.8453926094418655e-07,2.1302321937337821e-08,6.6154835269181133e-11,4.3720523117352548e-12,2.1989047672219532e-14
7.747148639417547e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097221310788846618,0.092376570291694188,0.056061501162093942,3.7208548916556925e-07,0.0032646210318448493,0.0064139409242660109,2.4487513246180343e-08,1.0785957691938181e-15,2.7406367694688667e-15,2.7427761076689809e-14,0.0,2.5137751125454808e-13,4.9917263332660582e-27,6.0431192870901279e-14,2.5046886774342459e-17,1.2034410186238092e-19,1.8285045422772116e-14,4.7252103561700863e-37,1.6652903603782079e-05,0.083697284560615662,7.3084971877411689e-10,0.0043308904754319061,4.4930012442390391e-09,0.0067141054304909751,2.1486704693032725e-05,1.1562401504266217e-06,4.6387887938852208e-11,0.00089224804005060931,5.884950511557178e-07,2.1419321225592969e-08,6.7068833939114098e-11,4.4141126250519177e-12,2.2255271833271471e-14
7.77650866461573e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.097092160860188903,0.092346446710668717,0.055994854170570027,3.7770397100256477e-07,0.0032909599238012052,0.0064367541966162236,2.4754847923733458e-08,1.0850908850134811e-15,2.7705668104920675e-15,2.7516081173623231e-14,0.0,2.5174903562518652e-13,5.0567397040215377e-27,6.0936840088534873e-14,2.5246977583552522e-17,1.2170244190527137e-19,1.8356136216003907e-14,4.8192810949010213e-37,1.6625358059885446e-05,0.083795833859390517,7.3130241354088882e-10,0.0043313109858075976,4.5140287998237212e-09,0.0067359160986344624,2.1542597828863973e-05,1.1588113062452552e-06,4.6654988193313149e-11,0.00090058247277072104,5.924550583310953e-07,2.153649764396384e-08,6.7991164939912602e-11,4.456375787531691e-12,2.2523344783568705e-14
7.79858261441535e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.09699549716760561,0.092323812548242956,0.05594491488579436,3.8196691020312399e-07,0.0033108090301605291,0.0064538580377832772,2.4956938453805607e-08,1.0899794245047274e-15,2.7931843440696306e-15,2.7582351424109937e-14,0.0,2.5202702697395297e-13,5.1059798888045962e-27,6.1318073260439548e-14,2.539775397591203e-17,1.2272938163088372e-19,1.8409466838230287e-14,4.8909556950672483e-37,1.6604734936625794e-05,0.083869518441516855,7.3163969441484484e-10,0.0043316136413819569,4.5298160881691963e-09,0.0067522749974296397,2.1584452818750834e-05,1.1607337816417653e-06,4.6855794661090916e-11,0.00090687378922431274,5.9543508009085067e-07,2.1624711241103373e-08,6.8690114447251037e-11,4.4882842078666624e-12,2.2726109717288636e-14
7.82065656421497e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096899205593927257,0.092301190299441699,0.05589511925332781,3.8626326640288599e-07,0.0033306978978863335,0.0064709207459043806,2.5159972174255528e-08,1.0948724523588922e-15,2.8159005514277449e-15,2.7648508209983762e-14,0.0,2.523038800084676e-13,5.1555305506806118e-27,6.1700220370677324e-14,2.5548820609187789e-17,1.237612051527012e-19,1.8462696087911472e-14,4.9634517771842349e-37,1.6584185757232867e-05,0.083942854445401102,7.3197435527895567e-10,0.0043319048543141126,4.5455843785914008e-09,0.0067686002887642994,2.1626164502670596e-05,1.1626472000752015e-06,4.7056590440302236e-11,0.0009131866911275099,5.9841742882693547e-07,2.1713023963428487e-08,6.9393806297930106e-11,4.5203070108453165e-12,2.2929920137754304e-14
7.840523119034626e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096812859782132471,0.092280840476032147,0.055850425359323892,3.9015867006188803e-07,0.00334863172683059,0.0064862420768008163,2.534350918992504e-08,1.0992799877866168e-15,2.8364294607536307e-15,2.7707952220406843e-14,0.0,2.5255207968011905e-13,5.2003922297876837e-27,6.2044931524712442e-14,2.5685027072664143e-17,1.2469402204224329e-19,1.8510515712824701e-14,5.0294059493462848e-37,1.6565754409928894e-05,0.084008560279224348,7.3227332221414702e-10,0.0043321572690055519,4.5597595148916062e-09,0.0067832643247209756,2.1663582857946141e-05,1.1643615728305571e-06,4.7237295534137817e-11,0.00091888673609944978,6.0110351244122167e-07,2.1792589814184394e-08,7.0031195118273413e-11,4.5492252302311969e-12,2.3114243535413892e-14
7.860389673854283e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096726812496501516,0.092260500329120282,0.055805846622140831,3.9408134908766613e-07,0.0033665974874202364,0.006501530206381374,2.5527810626270976e-08,1.1036911082640907e-15,2.8570382141778929e-15,2.7767304168157507e-14,0.0,2.5279936696680371e-13,5.2455065579613091e-27,6.2390378014173629e-14,2.5821465535383458e-17,1.2563079488815016e-19,1.8558253178943022e-14,5.0960354664187626e-37,1.654738238571254e-05,0.084073986483407984,7.3257018970595394e-10,0.004332400612520413,4.5739191113595812e-09,0.0067979011541734998,2.1700885817033534e-05,1.1660686835315974e-06,4.7417988313444136e-11,0.00092460422364901379,6.0379144416735384e-07,2.1872235307259949e-08,7.0672446534168815e-11,4.5782359118488741e-12,2.3299414000848294e-14
7.88025622867394e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096641062381333215,0.092240169870840119,0.055761382478529666,3.980314016619171e-07,0.0033845950500526307,0.0065167851903227998,2.5712876676523462e-08,1.1081057900126048e-15,2.877726771752554e-15,2.7826563980934516e-14,0.0,2.5304574639411073e-13,5.2908740828999519e-27,6.2736557496530045e-14,2.595813453048764e-17,1.2657152364828931e-19,1.8605908466666749e-14,5.1633450639335635e-37,1.6529069416466604e-05,0.084139134333432272,7.328649684304463e-10,0.0043326349769721353,4.5880630975144965e-09,0.0068125107850392124,2.1738073702064817e-05,1.167768567053396e-06,4.7598667059082366e-11,0.00093033913389494914,6.0648120682192037e-07,2.1951960133099482e-08,7.1317570597517262e-11,4.6073389658521937e-12,2.3485431618598492e-14
7.900122783493597e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096555608089342229,0.092219849113073557,0.055717032368972179,4.0200892586650772e-07,0.0034026242855656535,0.0065320070846203995,2.5898707525314308e-08,1.1125240093512022e-15,2.8984950927295717e-15,2.7885731587547439e-14,0.0,2.5329122245900246e-13,5.3364953503746841e-27,6.3083467632107978e-14,2.609503259092598e-17,1.2751620822927591e-19,1.8653481558079656e-14,5.2313394933300413e-37,1.6510815235696722e-05,0.084204005096976106,7.3315766899596377e-10,0.004332860453607968,4.6021914036905799e-09,0.0068270932255861082,2.1775146834678894e-05,1.1694612581313668e-06,4.7779330060214099e-11,0.00093609144685598159,6.0917278336037872e-07,2.2031763985016569e-08,7.1966577336985827e-11,4.6365343018073903e-12,2.3672296459657538e-14
7.919989338313254e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096470448281591417,0.092199538067453027,0.055672795737649626,4.0601401968242431e-07,0.003420685065237536,0.0065471959455802725,2.6085303348706926e-08,1.1169457426962841e-15,2.9193431355668716e-15,2.7944806917910034e-14,0.0,2.5353579963003009e-13,5.3823709042296174e-27,6.3431106084124989e-14,2.6232158249491039e-17,1.2846484848670835e-19,1.8700972436928529e-14,5.3000235219211211e-37,1.649261957851854e-05,0.084268600033978694,7.3344830194365023e-10,0.0043330771328176781,4.6163039610286443e-09,0.0068416484844291206,2.1812105536003948e-05,1.1711467913611684e-06,4.7959975614272207e-11,0.0009418611424518048,6.1186615687624073e-07,2.2111646568458226e-08,7.2619476758024602e-11,4.6658218286993515e-12,2.3860008581493948e-14
7.93985589313291e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.09638558162742504,0.092179236745364254,0.055628672032411945,4.1004678098873242e-07,0.0034387772607866593,0.006562351829811683,2.6272664314226094e-08,1.1213709665612184e-15,2.9402708579343616e-15,2.8003789903033725e-14,0.0,2.5377948234754458e-13,5.42850128638241e-27,6.3779470518723075e-14,2.6369510038854176e-17,1.2941744422540307e-19,1.8748381088602857e-14,5.3694019328591565e-37,1.6474482181645426e-05,0.084332920396700276,7.3373687774800228e-10,0.0043332851041421724,4.630400701472012e-09,0.0068561765705264658,2.1848950126660733e-05,1.1728252011985537e-06,4.8140602026953247e-11,0.00094764820050409026,6.1456131060002539e-07,2.2191607576916667e-08,7.3276278842850077e-11,4.6952014549352637e-12,2.4048568028097756e-14
7.957735792470602e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096309451191824311,0.092160973878317537,0.055589056796080866,4.1370000268279454e-07,0.0034550869916856633,0.0065759639775430229,2.6441943511313577e-08,1.1253566331002616e-15,2.9591738984472953e-15,2.8056795578326061e-14,0.0,2.5399803568294512e-13,5.4702369548575451e-27,6.4093617298416961e-14,2.6493318778296496e-17,1.3027816212465233e-19,1.8790978560107855e-14,5.4324401656223593e-37,1.6458208120691908e-05,0.084390574990992187,7.3399484571824169e-10,0.0043334649064206161,4.6430741888209893e-09,0.0068692286229942402,2.1882012958212779e-05,1.1743297079165121e-06,4.8303148038805122e-11,0.0009528713808958061,6.169884572789066e-07,2.2263639288855818e-08,7.3870745728311148e-11,4.7217217873236797e-12,2.4218996018344175e-14
7.973827701874524e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096241135115115034,0.092144544046304275,0.055553480581960288,4.1700718989775409e-07,0.0034697873412376941,0.0065881921463218389,2.6594824889162154e-08,1.1289461201059101e-15,2.9762417607089766e-15,2.8104436645056495e-14,0.0,2.5419411993010633e-13,5.5079762360942577e-27,6.4376849162338378e-14,2.660490135024742e-17,1.3105554725671441e-19,1.882925932209136e-14,5.489661693223859e-37,1.6443601475949266e-05,0.084442275577189363,7.3422560566041689e-10,0.0043336208122425786,4.6544692867714834e-09,0.006880956663955811,2.1911690893534336e-05,1.1756788750217257e-06,4.8449424014067688e-11,0.0009575842413068812,6.191741007057541e-07,2.2328521758634432e-08,7.440848159989259e-11,4.7456537502037084e-12,2.437296805671843e-14
7.989919611278446e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096173009037346838,0.092128120613348768,0.05551797748877986,4.2033270344566286e-07,0.0034845080761003434,0.0066003987806780356,2.6748208546774729e-08,1.1325378557976751e-15,2.9933618228924238e-15,2.8152017004978096e-14,0.0,2.5438962512998991e-13,5.5458836674086554e-27,6.4660553203516238e-14,2.671662967744193e-17,1.318355270676555e-19,1.886748611413287e-14,5.5473473614452866e-37,1.6429032592837559e-05,0.084493798216882979,7.3445503431891321e-10,0.0043337711612872415,4.6658538888508949e-09,0.0068926668939141506,2.1941294529208052e-05,1.1770234292732368e-06,4.8595684445166545e-11,0.00096230845703144507,6.2136088275524514e-07,2.239345515312122e-08,7.4948795681728197e-11,4.769645974742301e-12,2.4527496059327234e-14
8.006011520682368e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096105072266974623,0.092111703585039562,0.055482547230018733,4.2367659514312954e-07,0.0034992491289440328,0.0066125839112456328,2.6902094556908498e-08,1.1361318278783659e-15,3.0105340610140619e-15,2.8199536623507513e-14,0.0,2.5458455358912624e-13,5.5839595330994279e-27,6.4944728187403974e-14,2.6828502980003777e-17,1.3261810135722397e-19,1.890565893153594e-14,5.6054997425280795e-37,1.6414501334450678e-05,0.084545143561087541,7.3468313713455797e-10,0.0043339159995468887,4.6772279604051448e-09,0.0069043593182735634,2.1970824034609524e-05,1.1783633887130471e-06,4.8741928447477853e-11,0.00096704401716187513,6.2354879477475723e-07,2.2458439316087936e-08,7.5491693234177407e-11,4.7936984111774359e-12,2.4682580023975475e-14
8.02210343008629e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.096037324115891359,0.09209529296686407,0.055447189520676815,4.2703891676090328e-07,0.0035140104326281435,0.0066247475687748348,2.7056482988703214e-08,1.1397280240917774e-15,3.0277584507626471e-15,2.8246995466521268e-14,0.0,2.5477890760231042e-13,5.6222041166371449e-27,6.5229372880775876e-14,2.694052047807259e-17,1.3340326990376556e-19,1.8943777770272983e-14,5.6641214154646766e-37,1.6400007564546522e-05,0.084596312257627621,7.3490991952049824e-10,0.004334055372664714,4.6885914671133828e-09,0.0069160339425791513,2.200027957887928e-05,1.179698771322782e-06,4.8888155139899196e-11,0.00097179091075024144,6.257378281689314e-07,2.2523474091748774e-08,7.6037179507612731e-11,4.8178110095086954e-12,2.4838219942775197e-14
8.038195339490212e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095969763899405966,0.092078888764209457,0.055411904077264582,4.3041972002352602e-07,0.0035287919202008932,0.006636889784129579,2.7211373907691658e-08,1.1433264322225535e-15,3.0450349675013067e-15,2.8294393500353583e-14,0.0,2.5497268945267294e-13,5.6606177006645011e-27,6.551448605173773e-14,2.705268139181584e-17,1.3419103246430518e-19,1.8981842626978593e-14,5.7232149659862425e-37,1.638555114754285e-05,0.084647304951158006,7.351353868623736e-10,0.0043341893259376497,4.6999443749860098e-09,0.0069276907725155969,2.2029661330920685e-05,1.1810295950236759e-06,4.9034363644843939e-11,0.00097654912680863808,6.2792797439935782e-07,2.258855932487675e-08,7.6585259742420708e-11,4.8419837194989485e-12,2.4994415802175113e-14
8.054287248894134e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095902390936221354,0.092062490982363618,0.055376690617792955,4.3381905660898637e-07,0.0035435935248992237,0.0066490105882851067,2.7366767375810047e-08,1.1469270400960549e-15,3.0623635862695703e-15,2.8341730691794136e-14,0.0,2.5516590141174994e-13,5.699200566996582e-27,6.5800066469737357e-14,2.7164984941440688e-17,1.3498138877462878e-19,1.9019853498942938e-14,5.782782986550367e-37,1.6371131948513235e-05,0.084698122283183935,7.3535954451849524e-10,0.004334317904319188,4.7112866503625172e-09,0.0069393298139059601,2.2058969459397259e-05,1.1823558776765648e-06,4.918055308823484e-11,0.00098131865430951424,6.3011922498427396e-07,2.2653694860755921e-08,7.7135939169005529e-11,4.8662164906761569e-12,2.5151167582979477e-14
8.086471067701978e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095768204061406001,0.092029714701758136,0.055306478530157493,4.4067353622555132e-07,0.0035732568195631933,0.0066731880874416685,2.7679062189261769e-08,1.1541348065754631e-15,3.097177028447183e-15,2.8436222416922841e-14,0.0,2.5555062468463604e-13,5.776875269698789e-27,6.6372624131412747e-14,2.7390016829433274e-17,1.3656988148206713e-19,1.9095713281047497e-14,5.9033528411944454e-37,1.6342404667924868e-05,0.084799233413113184,7.3580395207110402e-10,0.0043345591145214054,4.7339391706181526e-09,0.0069625545550253782,2.2117365519096004e-05,1.1849948909796601e-06,4.9472871311553882e-11,0.00099089159933225595,6.3450500557191788e-07,2.2784116226295947e-08,7.8245116469227366e-11,4.9148620135391924e-12,2.5466338803904187e-14
