Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24)
0.00030155510455960626,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014630835802005526,0.06689293461435826,0.0044586064744224886,2.3949379000542263e-10,0.013183975863663279,0.052450912781586541,3.9884281633454251e-10,1.2644971695224776e-18,1.6041923208233362e-20,8.0138637455495177e-14,2.1602658647915109e-36,6.6634027151059404e-13,5.7051435841945993e-28,6.7210245476890833e-18,3.8737931052535967e-23,6.1954643826565085e-27,2.2388676223742629e-17,1.4765622584677142e-28,0.0001874096980709792,0.14488833279312588,9.0980477348863245e-11,0.00013062341350266905,8.0988160615887861e-14,1.0510745429709612e-06,3.9645447229746615e-06,6.181843082341305e-07,0.032914637745071564,4.30554664324189e-05,1.593754933053412e-09,9.5219993399922771e-05,1.2178586522732815e-16
0.00030201850328589043,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014627047438662279,0.06687215558004854,0.0044519334607196568,2.3993106738635729e-10,0.013193448523589607,0.052483150516992441,3.992002583680138e-10,1.2654764630223356e-18,1.6077696577865504e-20,8.0157981393975122e-14,2.1693113269638889e-36,6.6653303802731575e-13,5.7175328282276132e-28,6.7303409008399465e-18,3.8783904654222342e-23,6.2078532737164387e-27,2.239937517095078e-17,1.4821998413921755e-28,0.00018730296621092651,0.14487127952078679,9.0937662428449448e-11,0.00013062706043507063,8.1074500885603537e-14,1.0518944058875209e-06,3.9664991095873929e-06,6.1828889953976438e-07,0.032935520734771045,4.307077424918002e-05,1.5952236816792849e-09,9.526353622679654e-05,1.2188034863847909e-16
0.0003024819020121746,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014623272311448486,0.066851391529539922,0.0044452738761505415,2.4036816763420093e-10,0.013202907880872037,0.052515371105057176,3.9955733780819601e-10,1.2664548355273567e-18,1.6113503879445755e-20,8.0177245666600026e-14,2.1783785978539013e-36,6.6672564895950871e-13,5.7299266195609912e-28,6.7396544384258452e-18,3.8829853952195336e-23,6.220247737459898e-27,2.2410063389223504e-17,1.4878496558145562e-28,0.00018719647592181426,0.14485422796432051,9.0894902726631001e-11,0.00013063077293364595,8.1160876747462001e-14,1.0527145287752167e-06,3.9684543658863714e-06,6.1839329894681504e-07,0.032956388497969863,4.3086093292475111e-05,1.5966918662620904e-09,9.5307034251164866e-05,1.2197469749221972e-16
0.00030294530073845876,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014619510364921094,0.066830642427259626,0.0044386276774341718,2.4080509005317997e-10,0.01321235396530001,0.052547574589210201,3.9991405536929224e-10,1.2674322886545756e-18,1.6149345120095343e-20,8.0196430510741721e-14,2.187467685089199e-36,6.6691810470421064e-13,5.7423249394558348e-28,6.7489651617291006e-18,3.8875778984382764e-23,6.2326477662927158e-27,2.2420740910174488e-17,1.4935117062141832e-28,0.00018709022620400025,0.14483717814381181,9.0852198064182137e-11,0.00013063455071670005,8.1247288251939722e-14,1.0535349114126771e-06,3.970410489145635e-06,6.1849750701179159e-07,0.032977241071243418,4.310142351714756e-05,1.5981594882349717e-09,9.535048758487097e-05,1.2206891206518364e-16
0.00030340869946474293,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.01461576154394883,0.066809908237785237,0.0044319948215025638,2.4124183395077334e-10,0.013221786806556219,0.052579761012675211,4.0027041176316357e-10,1.2684088240155368e-18,1.6185220306938582e-20,8.0215536162806698e-14,2.1965785962413882e-36,6.6711040565666351e-13,5.7547277692097502e-28,6.7582730720290794e-18,3.8921679788590444e-23,6.2450533526343326e-27,2.2431407765270584e-17,1.4991859970519014e-28,0.00018698421606345921,0.1448201300791826,9.0809548262521282e-11,0.00013063839350410019,8.1333735460485293e-14,1.0543555535759748e-06,3.9723674766547154e-06,6.1860152428855862e-07,0.032998078491011093,4.3116764878278422e-05,1.5996265490276013e-09,9.5393896339252644e-05,1.2216299263322677e-16
0.0003038720981910271,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.01461202579370989,0.06678918892584379,0.0044253752654993149,2.4167839863769923e-10,0.013231206434217123,0.052611930418471377,4.0062640769933896e-10,1.2693844432163212e-18,1.6221129447102819e-20,8.0234562858241274e-14,2.2057113388261371e-36,6.6730255221032379e-13,5.76713509015677e-28,6.7675781706022218e-18,3.8967556402502375e-23,6.2574644889177862e-27,2.2442063985832617e-17,1.5048725327701163e-28,0.0001868784445117536,0.14480308379019363,9.0766953147249141e-11,0.00013064230101735773,8.1420218270671234e-14,1.0551764550383324e-06,3.9743253257175551e-06,6.1870535132853616e-07,0.033018900793537129,4.3132117331181358e-05,1.6010930500244099e-09,9.5437260625111297e-05,1.2225693947349217e-16
0.00030433549691731126,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014608303059689886,0.066768484456311103,0.0044187689667782191,2.4211478342790434e-10,0.013240612877753482,0.052644082849414707,4.0098204388502728e-10,1.2703591478575759e-18,1.6257072547718393e-20,8.0253510831537029e-14,2.2148659203032899e-36,6.6749454475687299e-13,5.7795468836672576e-28,6.7768804587220512e-18,3.9013408863682237e-23,6.2698811675896693e-27,2.2452709603036366e-17,1.5105713177928233e-28,0.00018677291056598677,0.14478603929644562,9.0724412542097195e-11,0.00013064627297944829,8.1506736721053178e-14,1.0559976155828326e-06,3.9762840336542071e-06,6.1880898868042951e-07,0.033039708014931606,4.3147480831407458e-05,1.6025589926363937e-09,9.5480580552787769e-05,1.22350752859996e-16
0.0003047988956435954,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014604593287679647,0.066747794794210669,0.0044121758829018809,2.4255098763855018e-10,0.013250006166530895,0.052676218348119211,4.0133732102512616e-10,1.2713329395345415e-18,1.6293049615918665e-20,8.0272380316235678e-14,2.2240423480769688e-36,6.6768638368623026e-13,5.7919631311478236e-28,6.7861799376591899e-18,3.905923720957498e-23,6.2823033811100382e-27,2.2463344647913423e-17,1.5162823565256488e-28,0.00018666761324875696,0.14476899661738063,9.0681926270332593e-11,0.00013065030911485064,8.1593290915105304e-14,1.0568190349902582e-06,3.9782435978001666e-06,6.1891243689029846e-07,0.033060500191151206,4.3162855334741597e-05,1.6040243782839823e-09,9.5523856232136801e-05,1.224444330653378e-16
0.0003052622943698796,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014600896423772873,0.066727119904713084,0.0044055959716403446,2.4298701059000236e-10,0.013259386329810304,0.05270833695699826,4.0169223982223406e-10,1.2723058198370814e-18,1.6329060658839901e-20,8.0291171544934336e-14,2.2332406294956929e-36,6.6787806938656221e-13,5.8043838140412316e-28,6.7954766086813674e-18,3.910504147750627e-23,6.2947311219523848e-27,2.247396915135208e-17,1.5220056533558822e-28,0.00018656255158813268,0.14475195577228356,9.063949416085039e-11,0.0001306544091496913,8.167988071837296e-14,1.0576407130351513e-06,3.9802040155045821e-06,6.1901569650186353e-07,0.03308127735800024,4.317824079719513e-05,1.6054892083251979e-09,9.5567087772469118e-05,1.2253798036451091e-16
0.00030572569309616376,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014597212414364178,0.066706459753134884,0.0043990291909697318,2.4342285160581793e-10,0.013268753396748519,0.052740438718265753,4.0204680097666072e-10,1.2732777903497096e-18,1.6365105683621312e-20,8.0309884749290641e-14,2.2424607718524766e-36,6.6806960224429476e-13,5.8168089138263202e-28,6.8047704730534482e-18,3.9150821704682435e-23,6.3071643826035877e-27,2.2484583144098274e-17,1.5277412126525141e-28,0.00018645772461760814,0.14473491678028311,9.0597116040444549e-11,0.00013065857281152192,8.1766506149517691e-14,1.0584626495047959e-06,3.9821652841324857e-06,6.1911876805618013e-07,0.033102039551131453,4.3193637175012362e-05,1.6069534841474012e-09,9.5610275282649108e-05,1.2263139502905794e-16
0.0003061890918224479,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014593541206147007,0.066685814304938015,0.0043924754990709103,2.4385851001273311e-10,0.013278107396398753,0.052772523673937449,4.0240100518643747e-10,1.2742488526516181e-18,1.6401184697404982e-20,8.0328520160027627e-14,2.2517027823849474e-36,6.6826098264412284e-13,5.8292384120179019e-28,6.8140615320374234e-18,3.9196577928192382e-23,6.3196031555638293e-27,2.2495186656756389e-17,1.5334890387662708e-28,0.0001863531313760541,0.14471787966035338,9.0554791733753994e-11,0.00013066279982932739,8.185316737543172e-14,1.0592848441854571e-06,3.9841274010644527e-06,6.1922165209163893e-07,0.033122786806046904,4.3209044424668065e-05,1.6084172071670451e-09,9.5653418871079871e-05,1.2272467732804898e-16
0.0003066524905487321,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014589882746111237,0.066665183525728769,0.0043859348543281345,2.442939851406521e-10,0.013287448357711108,0.052804591865832098,4.0275485314732832e-10,1.2752190083167057e-18,1.6437297707335868e-20,8.0347078006938987e-14,2.2609666682754473e-36,6.6845221096902087e-13,5.8416722901666962e-28,6.823349786892445e-18,3.9242310185007328e-23,6.3320474333465701e-27,2.2505779719790154e-17,1.5392491360296499e-28,0.00018624877090769599,0.14470084443131503,9.0512521072992402e-11,0.00013066708993375548,8.1939864225351119e-14,1.0601072968520991e-06,3.9860903636938332e-06,6.1932434914440712e-07,0.033143519158098871,4.322446250285713e-05,1.6098803787151381e-09,9.569651864560693e-05,1.2281782753446971e-16
0.00030711588927501626,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014586236981541347,0.066644567381257111,0.0043794072153277418,2.4472927632263561e-10,0.013296776309533088,0.052836643335572739,4.031083455528401e-10,1.2761882589136022e-18,1.6473444720561703e-20,8.0365558518893942e-14,2.2702524366511465e-36,6.6864328760025298e-13,5.8541105298592217e-28,6.8326352388748498e-18,3.9288018511980567e-23,6.344497208478549e-27,2.2516362363523494e-17,1.5450215087569551e-28,0.00018614464226207429,0.1446838111118367,9.047030388848192e-11,0.00013067144285684834,8.2026596672194498e-14,1.0609300072957269e-06,3.988054169429533e-06,6.1942685974805066e-07,0.033164236642490671,4.3239891366502667e-05,1.6113430001497309e-09,9.5739574713640772e-05,1.2291084591775753e-16
0.000307532948128672,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014582966604718207,0.066626025335740663,0.004373543426070531,2.4512088056395367e-10,0.013305160366818815,0.052865475395142247,4.0342618528932424e-10,1.2770598119097574e-18,1.6506006111192018e-20,8.0382125046684962e-14,2.27862834356035e-36,6.6881512718402358e-13,5.8653086595124386e-28,6.8409897502390056e-18,3.9329135576608105e-23,6.3557067001648645e-27,2.2525877859332409e-17,1.5502271432843259e-28,0.00018605112390813845,0.14466848277228789,9.0432354000188242e-11,0.00013067541397720356,8.2104686528149697e-14,1.0616706669221976e-06,3.9898223133189039e-06,6.1951896031612637e-07,0.033182869695570057,4.3253786529929823e-05,1.6126588902681305e-09,9.5778287894250489e-05,1.229944499731166e-16
0.0003079500069823277,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014579706430740866,0.066607495091967103,0.0043676901081736042,2.455123347896118e-10,0.01331353393058751,0.052894293973393965,4.0374373808827984e-10,1.2779306342031942e-18,1.6538595055497848e-20,8.0398629283353868e-14,2.2870219861291715e-36,6.6898684447892763e-13,5.8765102937569426e-28,6.8493419932035725e-18,3.9370233314525108e-23,6.3669206332318293e-27,2.2535384961868828e-17,1.5554427275369261e-28,0.00018595779187952156,0.14465315600787959,9.0394447165528818e-11,0.00013067943557150172,8.218280531246344e-14,1.0624115350172617e-06,3.9915911361692813e-06,6.1961091067595648e-07,0.033201490759694634,4.3267690363777806e-05,1.6139743369038736e-09,9.5816965836857952e-05,1.2307794766364554e-16
0.00030836706583598346,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014576456421783315,0.066588976625263335,0.0043618472318610272,2.4590363851992101e-10,0.01332189702165788,0.052923099100269204,4.0406100445062534e-10,1.2788007269266106e-18,1.657121155869563e-20,8.0415071393845279e-14,2.2954333694391162e-36,6.6915843975939543e-13,5.8877154192433674e-28,6.8576919686785992e-18,3.9411311752356233e-23,6.3781390022587214e-27,2.2544883692951817e-17,1.5606682646222237e-28,0.00018586464549422919,0.14463783083191015,9.0356583266999074e-11,0.00013068350744753295,8.2260952784700642e-14,1.0631526114269493e-06,3.9933606361205121e-06,6.1970271121155904e-07,0.033220099860221543,4.3281602837101386e-05,1.6152893409826611e-09,9.5855608618740335e-05,1.2316133918682997e-16
0.0003087841246896392,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014573216540207965,0.066570469911048327,0.0043560147674862075,2.4629479127723353e-10,0.013330249660782565,0.052951890805583789,4.0437798487582367e-10,1.2796700912093153e-18,1.6603855626003599e-20,8.043145154250934e-14,2.3038624985357591e-36,6.6932991329876262e-13,5.8989240226456245e-28,6.8660396775722996e-18,3.9452370916651185e-23,6.3893618018333527e-27,2.2554374074310911e-17,1.5659037576358387e-28,0.00018577168407364218,0.14462250725758105,9.0318762174934535e-11,0.00013068762941375223,8.2339129338061474e-14,1.0638938960089542e-06,3.9951308113250651e-06,6.197943623048774e-07,0.033238697022412403,4.3295523919109551e-05,1.6166039035748525e-09,9.5894216316985714e-05,1.2324462473141218e-16
0.0003092011835432949,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014569986748563978,0.066551974924832863,0.0043501926855311294,2.4668579258593654e-10,0.01333859186864848,0.052980669119028809,4.0469467986188895e-10,1.2805387281772456e-18,1.6636527262641751e-20,8.0447769893104877e-14,2.3123093784288066e-36,6.6950126536927391e-13,5.9101360906608653e-28,6.8743851207910703e-18,3.9493410833885618e-23,6.4005890265520374e-27,2.2563856127586493e-17,1.5711492096615617e-28,0.00018567890694251042,0.14460718529799788,9.0280983769209032e-11,0.00013069180127978813,8.2417334908524154e-14,1.0646353885965541e-06,3.9969016599419709e-06,6.1988586433660111e-07,0.033257282271433639,4.3309453579145822e-05,1.6179180256401761e-09,9.5932789008266087e-05,1.233278044926131e-16
0.0003095765365115851,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.01456708853217222,0.066535339444511787,0.004344961664446834,2.470375638837478e-10,0.013346090954046489,0.053006558175520586,4.0497946170933431e-10,1.2813198805221325e-18,1.6665955311709127e-20,8.0462403706164385e-14,2.3199267513751464e-36,6.6965537860099777e-13,5.920229903142551e-28,6.8818940832835835e-18,3.9530330324981049e-23,6.4106973078377375e-27,2.2572382872837458e-17,1.5758786339793044e-28,0.00018559556453659793,0.14459339692573589,9.0247019605434871e-11,0.00013069559846700789,8.2487744518340508e-14,1.0653029096484171e-06,3.9984959979501072e-06,6.1996808903097755e-07,0.033273998830516571,4.3321997582168057e-05,1.6191003596005775e-09,9.5967474562585217e-05,1.2340257599467878e-16
0.00030991435418304623,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014564487077041983,0.06652037560290161,0.0043402608978231338,2.4735405255382556e-10,0.013352832933406845,0.053029849090047633,4.0523556833346919e-10,1.2820224153826696e-18,1.6692459655772814e-20,8.0475531550660989e-14,2.3267946867628663e-36,6.6979399673687336e-13,5.9293167166083796e-28,6.8886505816042052e-18,3.9563544571563682e-23,6.4197978186459239e-27,2.258005120381177e-17,1.580142016951079e-28,0.00018552068313262385,0.14458098852578982,9.0216481264502327e-11,0.00013069905024871414,8.255113326290966e-14,1.0659038224622188e-06,3.9999313661627854e-06,6.2004198851337783e-07,0.033289035515643745,4.333329308616352e-05,1.6201641563324487e-09,9.5998667416188449e-05,1.2346979733527532e-16
0.00031025217185450736,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014561892175934132,0.066505419412787814,0.0043355668910389734,2.4767044101945314e-10,0.013359568105386068,0.053053131270555193,4.0549148856175153e-10,1.2827244750429532e-18,1.6718982097361004e-20,8.04886191386877e-14,2.333674277238224e-36,6.6993253565754698e-13,5.9384057796298258e-28,6.895405595021208e-18,3.9596746236977944e-23,6.4289012232110456e-27,2.2587714108918011e-17,1.5844119394750904e-28,0.00018544592145130446,0.14456858120826949,9.0185970713716029e-11,0.0001307025344341144,8.2614541170410361e-14,1.0665048714808867e-06,4.001367172959681e-06,6.2011579086802856e-07,0.033304064428977667,4.3344594164164711e-05,1.6212276657834509e-09,9.6029837437129772e-05,1.2353694961212492e-16
0.0003105899895259685,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014559303809299548,0.066490470861329962,0.0043308796286510272,2.4798672903174942e-10,0.013366296480852941,0.053076404732585653,4.0574722265608857e-10,1.2834260600949404e-18,1.6745522639251116e-20,8.0501666556148744e-14,2.3405655253949583e-36,6.7007099550563154e-13,5.9474970851816259e-28,6.9021591240128464e-18,3.9629935335150145e-23,6.4380075186776465e-27,2.259537159948768e-17,1.5886884031675577e-28,0.00018537127914018277,0.14455617497995854,9.0155487900415372e-11,0.00013070605092399535,8.2677967708029384e-14,1.0671060566222968e-06,4.00280341737767e-06,6.2018949629456473e-07,0.033319085583712257,4.3355900800143788e-05,1.6222908883393181e-09,9.6060984665505706e-05,1.2360403293345963e-16
0.0003109278071974296,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014556721957667535,0.066475529935726252,0.0043261990952698859,2.4830291634269567e-10,0.013373018070648501,0.053099669491629094,4.0600277087777551e-10,1.2841271711291661e-18,1.6772081284221245e-20,8.0514673888699268e-14,2.3474684338114904e-36,6.7020937642328225e-13,5.9565906262484115e-28,6.9089111690566263e-18,3.9663111879973871e-23,6.4471167021939488e-27,2.2603023686814852e-17,1.5929714096396494e-28,0.00018529675584820729,0.1445437698476007,9.01250327610387e-11,0.00013070959961929645,8.2741412900285231e-14,1.067707377818433e-06,4.0042400984604218e-06,6.20263104991584e-07,0.033334098993001389,4.3367212978141477e-05,1.6233538245143862e-09,9.6092109141393e-05,1.2367104739979825e-16
0.00031126562486889076,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014554146601645756,0.066460596623213283,0.0043215252755598012,2.4861900270513352e-10,0.01337973288558619,0.05312292556312341,4.0625813348749742e-10,1.2848278087347506e-18,1.6798658035050261e-20,8.0527641221746176e-14,2.3543830050509482e-36,6.7034767855220187e-13,5.9656863958247046e-28,6.9156617306292646e-18,3.9696275885314024e-23,6.4562287709116752e-27,2.2610670382156454e-17,1.5972609604974893e-28,0.00018522235122568666,0.14453136581789952,9.0094605205697702e-11,0.00013071318042091589,8.2804878074081464e-14,1.0683088349807501e-06,4.0056772152611789e-06,6.2033661715619326e-07,0.033349104669959162,4.3378530682274753e-05,1.6244164751261142e-09,9.6123210904909518e-05,1.2373799309741315e-16
0.0003115696607732058,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014551834319006645,0.066447163140626112,0.0043173245653775286,2.489033939167672e-10,0.013385770435441669,0.053143848612331429,4.064878013529826e-10,1.2854579782840597e-18,1.6822592593603029e-20,8.0539277692302337e-14,2.3606160929861796e-36,6.7047208322061146e-13,5.9738744880369223e-28,6.9217359680702001e-18,3.9726112780295429e-23,6.464432097253601e-27,2.261754780709008e-17,1.6011271530427613e-28,0.00018515548823995771,0.14452020313944913,9.0067243961622132e-11,0.0001307164305124915,8.2862012665305121e-14,1.0688502626111752e-06,4.0069709921308621e-06,6.204026957329185e-07,0.033362603178884655,4.3388721327730868e-05,1.6253726166688839e-09,9.615118310571193e-05,1.2379818552521964e-16
0.0003118736966775208,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014549527268137213,0.066433735805084382,0.0043131292697854368,2.4918770298163377e-10,0.013391802514242993,0.053164764648268581,4.0671731927262206e-10,1.286087765259698e-18,1.6846541822179731e-20,8.0550881894153863e-14,2.3668586317187642e-36,6.7059642428721704e-13,5.9820643745822963e-28,6.9278090046314914e-18,3.9755939539560449e-23,6.47263775623313e-27,2.2624420881757437e-17,1.6049986490011414e-28,0.00018508872084149096,0.14450904136438078,9.0039904989717392e-11,0.00013071970645969235,8.2919162184411661e-14,1.069391800259303e-06,4.0082651204684439e-06,6.2046869642236385e-07,0.03337609544471639,4.3398916425000353e-05,1.626328527388323e-09,9.6179136970476941e-05,1.2385832242020266e-16
0.0003121777325818358,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014547225435060514,0.066420314607362849,0.004308939377714263,2.4947192972133286e-10,0.013397829129816097,0.053185673682081713,4.0694668743519573e-10,1.2867171700882117e-18,1.68705057228076e-20,8.0562453889050601e-14,2.3731106230855347e-36,6.7072070185437969e-13,5.990256050374306e-28,6.9338808406591064e-18,3.9785756173149516e-23,6.4808457457813679e-27,2.2631289614288031e-17,1.6088754495330411e-28,0.0001850220487782557,0.14449788049749984,9.0012588226298355e-11,0.00013072300819111162,8.2976327532410961e-14,1.0699334478638574e-06,4.0095595995913275e-06,6.2053461936693926e-07,0.033389581476932419,4.3409115962625892e-05,1.6272842078610436e-09,9.6207072528178269e-05,1.2391840384536901e-16
0.00031248176848615083,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014544928805849185,0.066406899538261011,0.0043047548781293341,2.4975607395802293e-10,0.013403850289968992,0.05320657572488402,4.071759060290879e-10,1.2873461931952286e-18,1.6894484297514332e-20,8.0573993738581876e-14,2.3793720689133409e-36,6.7084491602416474e-13,5.9984495103328799e-28,6.9399514764985161e-18,3.9815562691083436e-23,6.4890560638317577e-27,2.2638154012787298e-17,1.6127575557955791e-28,0.00018495547179914499,0.14448672054358652,8.9985293635034138e-11,0.00013072633563606374,8.3033508265328834e-14,1.0704752053648621e-06,4.0108544288131451e-06,6.2060046470939849e-07,0.033403061284985047,4.3419319929171228e-05,1.6282396583483413e-09,9.6234989807501207e-05,1.2397842987937511e-16
0.00031278580439046585,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0145426373666256,0.066393490588603096,0.0043005757600303764,2.5004013551441972e-10,0.013409866002491853,0.053227470787755228,4.0740497524228978e-10,1.2879748350054656e-18,1.6918477548328039e-20,8.0585501504177283e-14,2.3856429710190727e-36,6.7096906689834346e-13,6.0066447493843697e-28,6.9460209124947109e-18,3.9845359103361043e-23,6.4972687083201001e-27,2.2645014085336725e-17,1.6166449689425892e-28,0.00018488898965395936,0.14447556150739579,8.9958021182679665e-11,0.00013072968872414204,8.309070379695315e-14,1.0710170727092142e-06,4.0121496074495138e-06,6.2066623259215465e-07,0.033416534878301006,4.3429528313236617e-05,1.6291948790778113e-09,9.6262888837043444e-05,1.2403840060198669e-16
0.00031308984029478087,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014540351103562405,0.066380087749238093,0.0042964020124514864,2.5032411421379497e-10,0.013415876275157073,0.05324835888174162,4.0763389526239777e-10,1.2886030959427281e-18,1.6942485477277338e-20,8.0596977247106753e-14,2.391923331209659e-36,6.7109315457839867e-13,6.0148417624615652e-28,6.9520891489921678e-18,3.9875145419962264e-23,6.5054836771844729e-27,2.2651869839993985e-17,1.6205376901246175e-28,0.00018482260209337677,0.14446440339365701,8.9930770805645636e-11,0.00013073306738467565,8.3147915049127159e-14,1.071559049843918e-06,4.0134451348255319e-06,6.2073192315637871e-07,0.033430002266281407,4.3439741103479686e-05,1.6301498706281215e-09,9.6290769645552518e-05,1.2409831607501977e-16
0.0003133938761990959,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014538070002881426,0.066366691011039411,0.0042922336244609277,2.5060800987997449e-10,0.013421881115719309,0.053269240017856261,4.0786266627661613e-10,1.2892309764299158e-18,1.69665080863913e-20,8.0608421028481359e-14,2.3982131512820853e-36,6.7121717916552044e-13,6.0230405445036678e-28,6.9581561863348657e-18,3.9904921650848116e-23,6.5137009683652125e-27,2.2658721284792966e-17,1.6244357204889309e-28,0.00018475630886896031,0.14445324620707467,8.9903542453762756e-11,0.00013073647154751697,8.3205142280989803e-14,1.0721011367027578e-06,4.0147410102652248e-06,6.2079753654317725e-07,0.033443463458301931,4.3449958288587145e-05,1.6311046334205809e-09,9.6318632261557219e-05,1.2415817636878952e-16
0.0003136979121034109,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014535794050853132,0.066353300364904944,0.004288070585160909,2.5089182233733767e-10,0.013427880531915544,0.053290114207079124,4.0809128847175987e-10,1.2898584768890238e-18,1.6990545377699397e-20,8.0619832909254149e-14,2.4045124330234159e-36,6.7134114076060804e-13,6.0312410904562797e-28,6.9642220248663228e-18,3.9934687805957039e-23,6.5219205798050404e-27,2.2665568427743883e-17,1.6283390611795223e-28,0.00018469010973318876,0.14444208995232849,8.987633610363147e-11,0.00013073990114313816,8.3262384442344819e-14,1.0726433332368591e-06,4.0160372330895433e-06,6.2086307289391203e-07,0.033456918463712966,4.346017985726746e-05,1.6320591675720635e-09,9.6346476713350437e-05,1.2421798156786698e-16
0.00031400194800772593,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014533523233797491,0.066339915801757035,0.0042839128836875103,2.5117555141081587e-10,0.013433874531465181,0.05331098146035728,4.0831976203425463e-10,1.2904855977411457e-18,1.7014597353231538e-20,8.063121295022055e-14,2.4108211782107993e-36,6.7146503946427489e-13,6.0394433952714019e-28,6.970286664929564e-18,3.9964443895206325e-23,6.530142509449041e-27,2.2672411276833437e-17,1.6322477133371147e-28,0.0001846240044394015,0.1444309346340733,8.9849151698768163e-11,0.00013074335610175434,8.3319642122106221e-14,1.073185639387279e-06,4.0173338026290864e-06,6.2092853234870272e-07,0.033470367291839609,4.347040579828653e-05,1.6330134735796116e-09,9.637430302936909e-05,1.242777317379495e-16
0.0003142755803216095,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014531483877581531,0.066327874888394173,0.004280175507251377,2.514308361394742e-10,0.013439264506192931,0.053329756067096112,4.0852526131335288e-10,1.291049682291391e-18,1.703625668790008e-20,8.0641427814176537e-14,2.4165071415866516e-36,6.7157649460833443e-13,6.0468269692654283e-28,6.975743816579283e-18,3.999121577740181e-23,6.5375442264966638e-27,2.2678566176344614e-17,1.6357700425234062e-28,0.00018456458970673867,0.14442089565217081,8.9824704467964036e-11,0.00013074648719263731,8.3371186953470242e-14,1.0736738086014978e-06,4.0185010111012053e-06,6.2098738022783199e-07,0.033482465963262355,4.3479612874288878e-05,1.6338721541389162e-09,9.6399331231020419e-05,1.2433145990493395e-16
0.00031454921263549305,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014529448659747597,0.066315838888333603,0.0042764424378100071,2.5168605305897581e-10,0.013444650105278143,0.053348525072494379,4.0873064048605319e-10,1.291613460006048e-18,1.7057927919915094e-20,8.0651616981104946e-14,2.4222007730668746e-36,6.7168789896454803e-13,6.0542119601833745e-28,6.9811999979965979e-18,4.0017979521470858e-23,6.5449478181322265e-27,2.2684717610067541e-17,1.6392966757462919e-28,0.00018450525060842584,0.14441085743593512,8.980027494421861e-11,0.0001307496387209641,8.3422744372425106e-14,1.0741620665188734e-06,4.0196684993838355e-06,6.2104616603638973e-07,0.033494559645380312,4.3488823474668704e-05,1.6347306504574007e-09,9.6424344786153076e-05,1.2438514360943817e-16
0.0003148228449493766,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.014527417570423654,0.066303807795007927,0.0042727136675134222,2.5194120204283722e-10,0.01345003133431188,0.053367288484464509,4.0893589968745536e-10,1.292176931190233e-18,1.7079611050757289e-20,8.0661780495000059e-14,2.427902073926459e-36,6.7179925260566739e-13,6.0615983643584956e-28,6.9866552094305698e-18,4.0044735134602676e-23,6.5523532828624466e-27,2.2690865583775892e-17,1.6428276138305779e-28,0.00018444598696646948,0.14440081998870868,8.9775863097122011e-11,0.00013075281063652382,8.3474314291689892e-14,1.0746504130997585e-06,4.0208362669916797e-06,6.2110488987589212e-07,0.033506648344939362,4.3498037591307911e-05,1.6355889627749608e-09,9.6449343715257751e-05,1.2443878290495926e-16
