Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
8.375796838184154e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19036677333155794,0.098397150428002747,0.099536936631234474,2.5727257667491412e-12,1.4535529741379412e-09,2.3165865405316349e-15,3.4269796615760659e-10,5.3737643633474136e-13,6.6276021299341044e-45,7.6175293297361468e-12,1.4941999199622983e-22,5.8847361493110891e-20,5.0680269800208599e-22,8.8601946281117281e-12,7.698333311284467e-33,1.7894691810979434e-35,3.429457344439434e-16,1.1525825260437242e-27,0.0016028331785278196,0.00092611534491178656,1.5274210106990243e-08,5.1892058552532558e-09,3.1208433565301736e-09,4.2043459783465873e-09,9.6134658869281602e-15,6.3640147662556278e-11,5.0410101056976986e-10,1.8821993358659945e-10,8.8806452703076293e-14,3.1206278316156151e-13,2.4664360503440465e-14,9.449252496670595e-16,3.7990491242478289e-14,7.2536585131330441e-17,4.0809408923280305e-17,1.208434866781811e-22,4.776118398816313e-28,1.3515965617985911e-17,2.5677605378999284e-19,3.9452102711212881e-20,1.5709201068805389e-18,1.3625910789873504e-25,5.2689923754774735e-22,7.920062090940497e-27
8.415934063276878e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19035687030808734,0.098391620399576454,0.0995347501083369,2.6422483392082308e-12,1.4851019589274584e-09,2.3409191775574077e-15,3.5016259854505451e-10,5.4990358589001134e-13,6.9077633423065043e-45,7.7241085426964591e-12,1.5579278307676965e-22,5.9337083828396742e-20,5.2363113774839798e-22,9.0330903401007423e-12,7.9771940899701991e-33,1.8388362534655995e-35,3.467386649998611e-16,1.1966283771023098e-27,0.0016083630520896369,0.00093048826958380324,1.5413307731009586e-08,5.2088245619749093e-09,3.1202209266002157e-09,4.2635614005753754e-09,9.7014301346703062e-15,6.4188521104571895e-11,5.0851968765132848e-10,1.9117046891222621e-10,9.0557459474481676e-14,3.1939915646215981e-13,2.5294348775912525e-14,9.6997423822528117e-16,3.8707768304899326e-14,7.4170894884162141e-17,4.1813304948370396e-17,1.2551401865692198e-22,4.9605109827849098e-28,1.385890206894913e-17,2.6566479731769631e-19,4.1241267161576129e-20,1.615235232899065e-18,1.4253936690910218e-25,5.4707467297965569e-22,8.2233414294548006e-27
8.456071288369602e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19034698433074365,0.098386106865863687,0.09953256386075636,2.7131361126966982e-12,1.5170838083756246e-09,2.3652382052446156e-15,3.5774246034703623e-10,5.6265928401662182e-13,7.1980239108145527e-45,7.831648535124763e-12,1.6240439897708768e-22,5.9826498988797358e-20,5.4093293206689273e-22,9.2082085354028822e-12,8.2643285711747961e-33,1.8892724505356047e-35,3.5054554461685663e-16,1.2421331571528219e-27,0.0016138764302284759,0.00093486064294248021,1.5552970799550074e-08,5.2283006218615717e-09,3.1195174037266662e-09,4.3230208238610299e-09,9.7888485998762442e-15,6.4735126135085255e-11,5.1293902157046802e-10,1.9414571407032048e-10,9.2328676103091721e-14,3.2686015067627979e-13,2.5936470984876078e-14,9.9555463219546057e-16,3.9435025772055309e-14,7.5833553442561546e-17,4.2837273167010776e-17,1.3034265135283605e-22,5.1511366414722357e-28,1.4208357054959918e-17,2.7480472945255581e-19,4.3100885961825719e-20,1.6605757749038811e-18,1.4907572557162069e-25,5.6790198379025336e-22,8.5364158777910964e-27
8.496208513462325e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1903371153500823,0.098380609778257536,0.099530377888074006,2.7854047665256026e-12,1.5495000622929411e-09,2.3895423748509106e-15,3.6543847702901476e-10,5.7564653509960355e-13,7.4986817935274562e-45,7.9401530981744366e-12,1.6926255854020549e-22,6.0315594078037025e-20,5.5871900035910052e-22,9.3855625577510686e-12,8.5599240993890136e-33,1.9407941456527503e-35,3.543662674919275e-16,1.2891378017123118e-27,0.0016193733615515035,0.00093923246582390855,1.5693198496017151e-08,5.2476371353673489e-09,3.118736126496945e-09,4.3827202284509686e-09,9.8771590093323806e-15,6.5279948865926892e-11,5.1735872624524883e-10,1.9714559393845491e-10,9.4120139780028807e-14,3.3444694611798753e-13,2.6590879455111148e-14,1.0216748440593477e-15,4.0172352816024113e-14,7.7524903093085417e-17,4.3881621113671864e-17,1.3533397616824707e-22,5.3481760580867569e-28,1.4564409600422674e-17,2.8420121658748018e-19,4.5033294600577085e-20,1.7069602590826067e-18,1.5587726750563362e-25,5.8939841499494248e-22,8.8595442651102522e-27
8.532332016045777e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19032824775890222,0.098375676420775077,0.099528410747352719,2.8516401895817008e-12,1.579047353984219e-09,2.4114024345558745e-15,3.7246496639777142e-10,5.8753554118486949e-13,7.778415250773412e-45,8.0386350409661224e-12,1.7565224552391087e-22,6.0755495779528886e-20,5.7514969934469867e-22,9.5471038694591612e-12,8.8333513483616168e-33,1.9881054089063227e-35,3.5781666846439929e-16,1.3327589579511736e-27,0.0016243065777729463,0.00094316663644817189,1.5819885506165593e-08,5.2649232254233058e-09,3.117969189263222e-09,4.4366516232123863e-09,9.9571696042834557e-15,6.5768757930608235e-11,5.2133654266362929e-10,1.9986648451174603e-10,9.5749798455919958e-14,3.4138359570072408e-13,2.7190478416073247e-14,1.0456516013489755e-15,4.0844630620818107e-14,7.9071933371138783e-17,4.4839215736069759e-17,1.3996915457354695e-22,5.5311481398966148e-28,1.4890563416257884e-17,2.9288190327294884e-19,4.6836677892966788e-20,1.7496143706701482e-18,1.6223311508737874e-25,6.0933184544343229e-22,9.1591742176081817e-27
8.568455518629228e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19031939385926336,0.098370756310150825,0.099526443828657163,2.9190183190226286e-12,1.6089488138479408e-09,2.433248654375494e-15,3.7958695728535301e-10,5.9961678183912555e-13,8.0670440169377968e-45,8.1379041061759427e-12,1.8225398045717605e-22,6.1195119580148948e-20,5.9198990305541421e-22,9.7104768231819178e-12,9.1139265409899032e-33,2.0363214108068885e-35,3.6127812471098574e-16,1.3776601050362115e-27,0.0016292265465620585,0.00094710036246710221,1.5947028611950314e-08,5.2821009876526697e-09,3.1171442273031264e-09,4.4907714064119164e-09,1.0037101778729436e-14,6.6256111825779146e-11,5.253142238331106e-10,2.026072084039512e-10,9.7395912844210994e-14,3.4842395546416085e-13,2.7800265572128451e-14,1.0700787492552941e-15,4.1525202779010109e-14,8.0642735193716976e-17,4.5813798476519747e-17,1.4474342771188082e-22,5.719603166446329e-28,1.5222183694050085e-17,3.0177881938954295e-19,4.8702753555753459e-20,1.7931431209169153e-18,1.6881835269502587e-25,6.2983460992759481e-22,9.4673582743414395e-27
8.60457902121268e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19031055361542296,0.098365849411247486,0.099524477131684622,2.9875506431782198e-12,1.6392055004726516e-09,2.4550802318994402e-15,3.8680511653658165e-10,6.1189249689157629e-13,8.3647994094616857e-45,8.2379630441154055e-12,1.8907383494326643e-22,6.1634457188688946e-20,6.0924798505508076e-22,9.8756912290299001e-12,9.4017920501513099e-33,2.0854543552285869e-35,3.6475056381343793e-16,1.4238730743756124e-27,0.0016341333030562774,0.00095103364448507089,1.6074627221576603e-08,5.2991726130546997e-09,3.1162635095834789e-09,4.5450768256838488e-09,1.0117416318427748e-14,6.67420044293611e-11,5.2929156866857805e-10,2.0536770607132685e-10,9.9058508504300551e-14,3.5556888068658578e-13,2.8420353746083348e-14,1.0949626000818002e-15,4.2214135008188532e-14,8.2237562752282957e-17,4.6805600335234016e-17,1.4966037771519687e-22,5.9136820811875608e-28,1.5559328810675219e-17,3.1089602811372745e-19,5.0633355218960368e-20,1.8375605175839717e-18,1.7564018418620775e-25,6.5092004290674445e-22,9.7842965443852731e-27
8.64070252379613e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19030172699173334,0.098360955689021132,0.099522510656133087,3.0572486680144664e-12,1.6698184530951645e-09,2.4768963972935677e-15,3.9412010841705605e-10,6.243649419130124e-13,8.6719173224033059e-45,8.3388146008683227e-12,1.9611802677840045e-22,6.2073500648358033e-20,6.2693245258894112e-22,1.0042756924902536e-11,9.6970920976461362e-33,2.1355165298936408e-35,3.6823391480918772e-16,1.4714303468027475e-27,0.001639026882299717,0.00095496648310483643,1.6202680744343219e-08,5.3161402690360376e-09,3.1153292538921743e-09,4.5995651848857544e-09,1.0198133025498605e-14,6.7226430558126926e-11,5.3326837905306802e-10,2.0814791654487471e-10,1.0073761049189776e-13,3.6281922483257622e-13,2.905085632509193e-14,1.120309523280736e-15,4.2911493249695189e-14,8.3856671711650847e-17,4.7814854486241931e-17,1.5472366362125305e-22,6.113528839308211e-28,1.5902057385589231e-17,3.2023764062148896e-19,5.2630359396639469e-20,1.8828807293037542e-18,1.8270600572986606e-25,6.7260172708114615e-22,1.0110192853494343e-26
8.676826026379582e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1902929139526415,0.098356075108520874,0.099520544401701452,3.1281239167798309e-12,1.7007886919996312e-09,2.4986964125715525e-15,4.0153259456382408e-10,6.3703638824795223e-13,8.9886382853441399e-45,8.4404615182985262e-12,2.033929228149675e-22,6.2512242329077347e-20,6.4505194811571339e-22,1.0211683777243393e-11,9.9999727624336283e-33,2.1865203060283994e-35,3.7172810817482995e-16,1.5203650629534845e-27,0.0016439073192434136,0.00095889887892755077,1.6331188590636292e-08,5.3330060987588072e-09,3.1143436249476938e-09,4.654233843990757e-09,1.027884419535756e-14,6.7709387898784875e-11,5.3724445790353205e-10,2.1094777747084646e-10,1.0243324337894289e-13,3.7017583946917445e-13,2.9691887262131668e-14,1.1461259456572747e-15,4.3617343668235881e-14,8.5500319210097922e-17,4.8841796288904634e-17,1.5993702269761459e-22,6.3192904710568945e-28,1.6250428280894019e-17,3.2980781621987929e-19,5.4695686217382835e-20,1.9291180866792221e-18,1.9002341004643183e-25,6.9489349698138021e-22,1.0445254797641969e-26
8.712949528963033e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19028411446268895,0.098351207634888665,0.099518578368089361,3.2001879296702726e-12,1.7321172189158022e-09,2.5204795708548404e-15,4.090432339367879e-10,6.4990912304667902e-13,9.3152075224225122e-45,8.5429065340575296e-12,2.1090504184659378e-22,6.2950674919667927e-20,6.636152508449158e-22,1.0382481681813583e-11,1.0310581988811475e-32,2.2384781380163253e-35,3.7523307580996804e-16,1.5707110337035226e-27,0.0016487746487455748,0.0009628308325527608,1.6460150171923367e-08,5.3497722213072711e-09,3.1133087348418411e-09,4.7090802189883041e-09,1.0360048175792593e-14,6.8190873131738574e-11,5.4121961172870402e-10,2.1376722514562504e-10,1.0414543127435959e-13,3.7763957418271673e-13,3.0343561077503573e-14,1.1724183515732227e-15,4.4331752651491178e-14,8.7168763859465934e-17,4.9886663299433877e-17,1.6530427177433633e-22,6.5311171346353866e-28,1.6604500601414912e-17,3.3961076247679511e-19,5.6831300158376627e-20,1.9762870833839857e-18,1.9760019068479055e-25,7.1780944258234662e-22,1.0789693796980568e-26
8.749073031546484e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19027532848651124,0.098346353233359066,0.099516612554997205,3.2734522635158146e-12,1.763805017415655e-09,2.5422451956202738e-15,4.1665268277265053e-10,6.6298544929697785e-13,9.6518750117531266e-45,8.6461523815921868e-12,2.1866105755798244e-22,6.338879141998623e-20,6.8263127829005183e-22,1.0555160564447398e-11,1.0629069594424561e-32,2.2914025630417993e-35,3.7874875102076079e-16,1.6225027507866507e-27,0.0016536289055718262,0.00096676234457841476,1.6589564900747305e-08,5.3664407314761155e-09,3.1122266453394931e-09,4.7641017817371738e-09,1.0441976366115633e-14,6.8670881688120558e-11,5.4519365203909046e-10,2.1660619456919257e-10,1.0587419785211508e-13,3.8521127649764646e-13,3.1005992860406305e-14,1.1991932831492576e-15,4.5054786809728514e-14,8.8862265745230527e-17,5.0949695282423883e-17,1.7082930860246462e-22,6.7491621519164141e-28,1.696433369481394e-17,3.4965073534540663e-19,5.903921079013496e-20,2.0244023772653366e-18,2.0544434641018321e-25,7.4136391298100477e-22,1.1143725150648916e-26
8.785196534129936e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19026655598883802,0.098341511869258894,0.099514646962126252,3.3479284914738938e-12,1.7958530533090379e-09,2.5639926399711273e-15,4.2436159453930506e-10,6.7626768585577657e-13,9.9988955449588219e-45,8.7502017901522604e-12,2.2666780149600213e-22,6.3826585133313082e-20,7.0210908782672066e-22,1.0729730381716298e-11,1.095558727822201e-32,2.3453062007314584e-35,3.822750685022371e-16,1.6757753974703576e-27,0.001658470124395459,0.00097069341560087187,1.6719432190719911e-08,5.3830136934550868e-09,3.111099368957472e-09,4.8192960597375884e-09,1.0523447472687442e-14,6.9149414940389442e-11,5.4916638932132522e-10,2.1946461947304779e-10,1.0761956633382996e-13,3.9289179179599955e-13,3.1679298270530631e-14,1.2264573404667166e-15,4.5786512975414414e-14,9.0581086426561072e-17,5.2031134222386159e-17,1.7651611322092e-22,6.9735820750386951e-28,1.7329987151712741e-17,3.5993203928699562e-19,6.1321473524523999e-20,2.0734787914481603e-18,2.1356408562796587e-25,7.6557152007868514e-22,1.1507568091731548e-26
8.821320036713387e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19025779693449246,0.098336683508007158,0.099512681589178503,3.4236282027164084e-12,1.8282622750365378e-09,2.5857212859434543e-15,4.3217061989244764e-10,6.897581674805163e-13,1.0356528787038919e-44,8.8550574847979816e-12,2.3493226610069558e-22,6.4264049659159241e-20,7.2205787826508964e-22,1.0906201121486253e-11,1.1290288628261997e-32,2.4002017527878801e-35,3.8581196431850459e-16,1.7305648593972332e-27,0.0016632983397976749,0.00097462404621490712,1.6849751456515609e-08,5.3994931427075312e-09,3.1099288698912001e-09,4.8746606357741156e-09,1.0605441711182978e-14,6.9626470175175632e-11,5.5313763949573575e-10,2.2234243236044458e-10,1.0938155946252571e-13,4.0068196323878425e-13,3.2363593539710949e-14,1.254217181768074e-15,4.6526998202827848e-14,9.2325488936352365e-17,5.3131224335293951e-17,1.8236874934716206e-22,7.2045367490827508e-28,1.7701520805842465e-17,3.7045902738902367e-19,6.3680190372407707e-20,2.1235313154414475e-18,2.2196783091027057e-25,7.9044714231100737e-22,1.1881445842964766e-26
8.853831189038492e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1902499252506285,0.098332349071808753,0.09951091294131427,3.4928136121328178e-12,1.857740158676974e-09,2.6052605067245694e-15,4.3928487529402105e-10,7.0207959298905901e-13,1.0687691158706803e-44,8.9501192334744999e-12,2.4259654674297829e-22,6.4657481220168015e-20,7.404221963691227e-22,1.1066658356645983e-11,1.1598645346872818e-32,2.4504664002265024e-35,3.8900416327397328e-16,1.7812024862893881e-27,0.0016676326442417056,0.00097816123770864093,1.6967424752140367e-08,5.4142463552979972e-09,3.1088400480388774e-09,4.9246324054557795e-09,1.0679717432301584e-14,7.0054554935817614e-11,5.5671034363837574e-10,2.2494898394671224e-10,1.1098158577408273e-13,4.0778756856238533e-13,3.2988952139456439e-14,1.2796304843090475e-15,4.720097950407838e-14,9.391754224278085e-17,5.413745584159657e-17,1.8778133500342358e-22,7.4181179634785851e-28,1.8040978311804483e-17,3.8014701374060518e-19,6.587017926864428e-20,2.169425684706138e-18,2.2978116431350368e-25,8.1341887004544054e-22,1.2226703334637536e-26
8.886342341363598e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19024206440193017,0.098328025114900949,0.099509144471130961,3.5630079133259982e-12,1.8875120250714267e-09,2.6247836119175522e-15,4.4648121770023586e-10,7.145733255608174e-13,1.102786043385905e-44,9.045838258474162e-12,2.5048070828307625e-22,6.5050636925062406e-20,7.5918248431185087e-22,1.1228670781452843e-11,1.1913871420597385e-32,2.5015542272612554e-35,3.9220483526682753e-16,1.8331255513269991e-27,0.0016719564689312405,0.00098169807338339726,1.7085463249706113e-08,5.4289268973165153e-09,3.1077191255160567e-09,4.9747385181428006e-09,1.075384337160147e-14,7.0481442806427857e-11,5.602815653030189e-10,2.2757113333159142e-10,1.1259511204835126e-13,4.1498328783900889e-13,3.3623392680087678e-14,1.3054557485269292e-15,4.7882159332898964e-14,9.553072490770807e-17,5.5159175630443417e-17,1.9333468793771564e-22,7.6372457569870523e-28,1.8385291401502175e-17,3.9004081187959639e-19,6.8125436572866138e-20,2.2161341441067028e-18,2.3783799333928936e-25,8.3695519013151067e-22,1.2580441575319427e-26
8.918853493688703e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19023421436294738,0.098323711612264525,0.099507376178413043,3.6342195867881663e-12,1.9175785310938018e-09,2.6442902082437895e-15,4.5376011543210208e-10,7.2724110039345723e-13,1.1377236273220093e-44,9.1422165376913281e-12,2.5859019481372664e-22,6.5443512693492288e-20,7.7834574819910415e-22,1.1392245744443824e-11,1.2236082770496596e-32,2.5534746624697407e-35,3.9541393645900656e-16,1.8863617183023075e-27,0.0016762698388856213,0.00098523455366948524,1.7203866524694113e-08,5.4435361955105269e-09,3.1065674304406985e-09,5.0249773252506615e-09,1.0828402692807944e-14,7.0907132860759805e-11,5.6385117665593828e-10,2.3020882893848794e-10,1.1422215396773455e-13,4.22269730813502e-13,3.4267001090095967e-14,1.331697949911823e-15,4.8570587031171621e-14,9.7165231744010502e-17,5.619656641747593e-17,1.9903195009319983e-22,7.8620436957818506e-28,1.8734504199506349e-17,4.0014369668557462e-19,7.0447594524390694e-20,2.2636679711000218e-18,2.4614492146864791e-25,8.6106751781678578e-22,1.2942831808511786e-26
8.951364646013808e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19022637510829074,0.098319408538940056,0.099505608062945394,3.7064571227512613e-12,1.9479403231860251e-09,2.663779919627485e-15,4.6112203486562216e-10,7.4008466319410226e-13,1.173602168549753e-44,9.2392560462901778e-12,2.6693056379126594e-22,6.583610462115445e-20,7.9791909090976809e-22,1.1557390616088856e-11,1.2565396575936902e-32,2.6062371873380898e-35,3.9863142386307579e-16,1.9409391395350621e-27,0.0016805727790643803,0.00098877067899618559,1.7322634153267357e-08,5.4580756566191341e-09,3.105386260507446e-09,5.0753472135441749e-09,1.0903310893580433e-14,7.1331625456690282e-11,5.6741905154726005e-10,2.3286201849060364e-10,1.1586272693588317e-13,4.2964750558529486e-13,3.4919863677664104e-14,1.3583621026079427e-15,4.9266312085349155e-14,9.882125853144466e-17,5.7249812411208334e-17,2.0487632187842054e-22,8.0926376380002483e-28,1.9088660990352501e-17,4.1045897521745341e-19,7.28383178633218e-20,2.3120385550764197e-18,2.5470870440346088e-25,8.8576745275622755e-22,1.3314048037461804e-26
8.983875798338913e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19021854661263174,0.098315115870027794,0.099503840124513479,3.7797290210078187e-12,1.9785980375819303e-09,2.683252386768161e-15,4.6856744041064941e-10,7.5310577019729828e-13,1.2104423063399256e-44,9.3369587567090833e-12,2.7550748795369553e-22,6.6228408975438793e-20,8.1790971305418201e-22,1.1724112789031395e-11,1.2901931278890161e-32,2.6598513360305675e-35,4.0185725533103496e-16,1.9968864626244932e-27,0.0016848653143673833,0.00099230644979175471,1.744176571226701e-08,5.4725466666664095e-09,3.1041768828017175e-09,5.1258466048601152e-09,1.0977888163675189e-14,7.1754923090064643e-11,5.709850645823881e-10,2.3553064903530579e-10,1.1751684605453183e-13,4.3711721856613045e-13,3.5582067131739593e-14,1.3854532595292708e-15,4.9969384126228894e-14,1.0049900201660919e-16,5.831909931985869e-17,2.1087106303910142e-22,8.3291557661685812e-28,1.9447806218673866e-17,4.2098998677355028e-19,7.5299304297790867e-20,2.3612573980182838e-18,2.6353625296028995e-25,9.1106678131062213e-22,1.3694267059508166e-26
9.016386950664019e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19021072885070237,0.098310833580687512,0.099502072362903232,3.8540437907308578e-12,2.0095523005300626e-09,2.7027072667368605e-15,4.7609679448974199e-10,7.6630618818295282e-13,1.2482650219677972e-44,9.4353266386649264e-12,2.843267572448245e-22,6.662042219130925e-20,8.383249139338607e-22,1.1892419678370329e-11,1.3245806588219114e-32,2.7143266951586263e-35,4.0509138954223283e-16,2.0542328372171155e-27,0.001689147469634972,0.00099584186648342182,1.7561260779208827e-08,5.4869505945938823e-09,3.1029405308182397e-09,5.1764739558221339e-09,1.1053399757763184e-14,7.2177024786225534e-11,5.7454909418428519e-10,2.3821466697187962e-10,1.1918452614462641e-13,4.4467947443797685e-13,3.6253698523107708e-14,1.4129765124751021e-15,5.0679852928726284e-14,1.0219865991290442e-16,5.9404614358179744e-17,2.1701949353230958e-22,8.5717286288240511e-28,1.9811984489334029e-17,4.317401029512374e-19,7.7832284972067502e-20,2.4113361151588866e-18,2.7263463597437978e-25,9.3697747887351335e-22,1.4083668500674736e-26
