Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
6.157925326779822e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727649432895,0.11866996572768281,0.022821567688660241,1.0652470094224286e-59,1.8011546861871054e-34,1.7837622619465855e-20,2.0153470211125045e-39,8.6272562931434246e-31,5.6718190871531473e-55,5.4348592894784748e-12,6.4182616552870873e-60,5.434858934687623e-12,5.5110347577809469e-41,8.4116097007333574e-39,1.7006313115019987e-55,1.9718702934057871e-56,2.2649624544650504e-27,1.0720290597756099e-46,2.968124775856802e-10,8.7880901251086883e-12,3.518200018943018e-14,5.4105037697491964e-22,2.0033471976709293e-21,3.5181094673028091e-14,9.9729918012670872e-31,2.8612023247489599e-19,4.1033570490224229e-21,9.7445247811005015e-23,3.8209852512497336e-38,6.4515526988598575e-29,1.1818033630118375e-54,7.0554916814469603e-52,2.9948217765188618e-49,6.3053762994210359e-48,7.1413965496493643e-40,5.2500027621227716e-61,8.2094740413580337e-56,5.689606399975621e-49,4.0763085867515244e-64,6.7052862277091185e-60
1.0263208914217328e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727629054834,0.11866996552616113,0.022821567685730876,1.7166917642886852e-57,1.385687083316462e-33,4.9315791010387906e-20,8.5383984665218061e-38,4.0411866654247953e-30,1.3568494327770304e-53,9.0580991708794122e-12,1.7254010820446726e-58,9.0580981899941112e-12,4.3493566668048063e-40,6.9170012197141158e-38,1.2643293155033019e-53,1.4659744481078424e-54,1.0408815839720182e-26,1.4365792253964385e-45,4.9468745672230016e-10,1.4646816916939628e-11,5.8637035901678529e-14,1.4958277701929999e-21,5.5384721007144597e-21,5.863452444607578e-14,4.5826222840127981e-30,7.8350700777298466e-19,1.8405634689013968e-20,7.3253690006487302e-22,9.3490191708237605e-37,2.964894172103794e-28,1.0731966358378831e-52,1.6233531689266953e-50,2.2264015506518573e-47,8.7906437786369566e-47,5.6360589512877854e-39,2.099452151492137e-59,1.885288160300823e-54,7.9325221831057475e-48,1.6945072898031294e-62,1.0915408270435883e-57
1.3957964142911085e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727610714577,0.11866996534479163,0.02282156768309445,1.1115507409107467e-56,3.8161054928384261e-33,8.7816824955665184e-20,3.9985585878377523e-37,9.3254457547016117e-30,5.3320011886414302e-53,1.2319015231906737e-11,7.4919186392799221e-58,1.2319013485248962e-11,1.2205704347492849e-39,2.0173469215529625e-37,6.4746965158191406e-53,7.5073103444897296e-54,2.343000282118583e-26,4.7678948811631624e-45,6.7277493396358581e-10,1.9919671024407242e-11,7.9746763879164107e-14,2.6636056205665351e-21,9.8621492334330429e-21,7.9742282265200271e-14,1.0314694729961428e-29,1.3863920836656418e-18,4.0876693670270418e-20,1.9961032150349473e-21,3.9245572124913011e-36,6.673947319907569e-28,6.531833185456228e-52,6.2043154653208067e-50,1.1401417478070362e-46,3.0132032032892386e-46,1.5816616105726791e-38,9.0156583488097617e-59,7.2014342380207919e-54,2.7191041523977879e-47,7.4570257373300858e-62,7.3912679967027768e-57
1.7652719371604842e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759237432,0.11866996516342213,0.022821567680458024,4.8094212086904035e-56,8.5945302076973526e-33,1.370833223900175e-19,1.3733994302391625e-36,1.7955576927146716e-29,1.6759621064882678e-52,1.5579931470508431e-11,2.26855634296699e-57,1.5579928743964046e-11,2.794566717949534e-39,4.616038996101039e-37,2.571446890144286e-52,2.9815521668539225e-53,4.4283958254597617e-26,1.2811354611078479e-44,8.5086240699035285e-10,2.5192525126391659e-11,1.0085670278336254e-13,4.1578937681039069e-21,1.5394594040275075e-20,1.0084969187555792e-13,1.9493973011614189e-29,2.1504638402016017e-18,7.6182394360357321e-20,4.4432214132675448e-21,1.1466899610608441e-35,1.2614195314143987e-27,2.4203983683555034e-51,1.9350210851432335e-49,4.5280521509678649e-46,8.1387015658079226e-46,3.6213079845904795e-38,3.2335348078955546e-58,2.2443186123039834e-53,7.3444837206310615e-47,2.6983521169473809e-61,3.0218763963382096e-56
2.13474746002986e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727574034063,0.11866996498205262,0.022821567677821598,1.6498472804532652e-55,1.651771365490614e-32,1.96518944651459e-19,3.804528918592697e-36,3.0528887710122611e-29,4.2028909282111807e-52,1.8840847876845371e-11,5.8894066754230507e-57,1.8840843968163459e-11,5.4495713926402813e-39,9.1284446344786559e-37,7.8475736343279096e-52,9.0991218296858235e-53,7.4018532282903486e-26,2.8341703058884562e-44,1.0289498760360605e-09,3.0465379223196614e-11,1.2196684381993678e-13,5.9605993706680891e-21,2.2068778827715666e-20,1.219567725709504e-13,3.258114463900352e-29,3.0642772176588594e-18,1.2568515520226282e-19,8.4486962275843282e-21,2.88379473940758e-35,2.1084149478598127e-27,7.6959152102905593e-51,4.8106337995427307e-49,1.3818604606623985e-45,1.8189293029092695e-45,7.061769779350101e-38,8.9610622373258134e-58,5.5758900848022104e-53,1.6414571122848859e-46,7.5372974262510439e-61,1.0628077615645564e-55
2.8736985057686112e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072753735356,0.11866996461931366,0.022821567672548743,1.2261585495567086e-54,4.2711883809492798e-32,3.3858070162245892e-19,1.773605714276139e-35,6.7499656646851859e-29,1.5910120168248792e-51,2.5362681072029088e-11,2.6049998426646539e-56,2.5362674337849917e-11,1.4468377325556336e-38,2.55332519230764e-36,4.0963670096034139e-51,4.7496281990134264e-52,1.5801965802181727e-25,8.9171563029267361e-44,1.3851248050487438e-09,4.101108740499483e-11,1.6418759538546984e-13,1.0269333478326456e-20,3.8020665588846169e-20,1.6417018389198837e-13,6.9549098022506422e-29,5.226255333007336e-18,2.6272408220949506e-19,2.1480511472406704e-20,1.2056344528782119e-34,4.5012255432966628e-27,5.4555666061086634e-50,1.7729902696433446e-48,7.2130430931115811e-45,5.932837276205177e-45,1.8748709994965395e-37,3.8304599050539125e-57,2.0529247302618063e-52,5.3541105482919438e-46,3.2904963444400049e-60,8.5932157035796509e-55
3.612649551507363e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727500673051,0.11866996425657469,0.022821567667275888,5.2953102674742117e-54,9.0448207068987016e-32,5.1823171215506538e-19,5.7589580981937177e-35,1.2645965186482091e-28,4.5402956084661879e-51,3.1884514887209367e-11,7.8386105507421414e-56,3.1884504579952399e-11,3.1383839532728999e-38,5.717203506200919e-36,1.4668657869191345e-50,1.7007862981400238e-51,2.8733908078056393e-25,2.2056650429348015e-43,1.7412997193458116e-09,5.1556795567647531e-11,2.0640911926541824e-13,1.5718052752071794e-20,5.819230468507295e-20,2.0638237945260487e-13,1.2645387907342917e-28,7.9210983187216469e-18,4.6833782658073688e-19,4.4795676933002515e-20,3.4684170969036533e-34,8.1849901038187852e-27,2.0974653914575851e-49,4.9393014883187555e-48,2.5828777383009416e-44,1.5107583893646483e-44,4.0668481809468902e-37,1.1892305541572026e-56,5.7142943951089219e-52,1.3634199925884849e-45,1.0418067083372555e-59,3.538707887497034e-54
4.351600597246114e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727463992543,0.11866996389383574,0.022821567662003033,1.8497595011780491e-53,1.7110670702922459e-31,7.3802159269183164e-19,1.5788203789951755e-34,2.1402089844423631e-28,1.1231634786984573e-50,3.8406349364421727e-11,2.029106390940268e-55,3.8406334685817181e-11,6.0652964113354547e-38,1.1295904622109965e-35,4.4196488990294596e-50,5.1244273856913547e-51,4.7531070875352739e-25,4.7973981273710388e-43,2.0974746179291381e-09,6.2102503709856043e-11,2.4863148862545205e-13,2.2384037243017869e-20,8.2869433181062379e-20,2.4859327682600284e-13,2.0915652897403006e-28,1.1168467670537282e-17,7.5928995801889468e-19,8.344334721213422e-20,8.5786699714140984e-34,1.3539571490158995e-26,6.6943549216090846e-49,1.1957683625781263e-47,7.7820546932191785e-44,3.3621617048441482e-44,7.8596687320056879e-37,3.1756266479124839e-56,1.3822085442589434e-51,3.0343336845858322e-45,2.835940295254568e-59,1.2454773360270591e-53
5.829502688723617e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727390631548,0.11866996316835789,0.022821567651457327,3.2616551392745444e-52,5.1848737314698095e-31,1.3002798941339716e-18,1.1778456031215511e-33,5.0896772854988251e-28,6.5882016283030036e-50,5.1450020342135762e-11,1.2555914687162673e-54,5.1449994481156833e-11,1.9085597882362599e-37,3.6044222534625114e-35,4.7053464309086159e-49,5.4555806997426e-50,1.0963668370192499e-24,2.0099317693023989e-42,2.8098243670691158e-09,8.3193919931788063e-11,3.330789460717086e-13,3.9436120520996234e-20,1.4599096412506139e-19,3.3301110408701927e-13,4.8232604631666384e-28,1.9251648785691377e-17,1.6675853223412401e-18,2.4219134731182672e-19,4.547531742125997e-33,3.1231500033510461e-26,7.913300206871161e-48,6.7492685390878959e-47,8.2844009158924778e-43,1.4487920965294095e-43,2.4731983808565503e-36,2.4531512289632855e-55,7.7754460648024292e-51,1.3076368331580373e-44,2.2943014089957695e-58,2.2014126879942581e-52
7.30740478020112e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727317270542,0.11866996244288013,0.02282156764091162,1.8816389552050515e-51,1.2192469303899595e-30,2.0255997870982228e-18,4.7152547021903332e-33,9.9399357895208682e-28,2.3606753444598653e-49,6.4493694009052253e-11,4.5435357820311337e-54,6.4493653723040716e-11,4.5847207846760138e-37,8.6930170508691836e-35,2.2659052215322182e-48,2.6271658027426795e-49,2.1060956212338569e-24,5.8830386916646063e-42,3.522174052373154e-09,1.0428533607066601e-10,4.1753014616962847e-13,6.1432632545034912e-20,2.2740870064782707e-19,4.1742365807539606e-13,9.2631899023227294e-28,2.9356292488849667e-17,3.060147496950457e-18,5.4851955848995606e-19,1.4940047284929216e-32,5.999624608668046e-26,3.8082019969851468e-47,2.3861694401278075e-46,3.9892405417782685e-42,4.2801290074041211e-43,5.9411009128183368e-36,1.0386177482765917e-54,2.7422193293003213e-50,3.8633768983690508e-44,9.8698516032843744e-58,1.2493886986558971e-51
1.0263208963156124e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727170548568,0.11866996099192474,0.022821567619820203,4.877936826100637e-50,4.7846885408952428e-30,3.9657506004853814e-18,4.9888430049317817e-32,2.7796330646531701e-27,2.1015535834042052e-48,9.0581049415008472e-11,3.9816901469851473e-53,9.0580970545337472e-11,1.8450736733877267e-36,3.4658007721778715e-34,3.7991138880597432e-47,4.4046906838325758e-48,5.7926233877769788e-24,3.4752003662394056e-41,4.946873231346076e-09,1.4646816809909046e-10,5.8644479707906089e-13,1.2026673367998141e-19,4.451459451815569e-19,5.8623293744210927e-13,2.5463559935173602e-27,5.4974946585048633e-17,7.5993018043439232e-18,1.9621458420742596e-18,1.019874380021967e-31,1.6502219356403688e-25,6.0647269158512302e-46,2.1171583703122418e-45,6.6872867435868452e-41,2.5209949579288063e-42,2.3909471550596299e-35,1.4188370998463207e-53,2.4137061438408143e-49,2.2759728401706712e-43,1.360120309905874e-56,3.2017554370907128e-50
1.3219013146111129e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727023826617,0.11866995954096962,0.022821567598728786,3.1141873415899376e-49,1.2753960095836839e-29,6.5585836063394333e-18,2.2243375328862299e-31,5.9058049630150955e-27,8.7578888108254708e-48,1.1666841558291745e-10,1.6577780795959899e-52,1.1666828515234e-10,4.9715857613050359e-36,9.3245060372068223e-34,2.0588555517399689e-46,2.3870018267204251e-47,1.2218978249794415e-23,1.1730863687658955e-40,6.3715721548054868e-09,1.8865099979506939e-10,7.5537680422833416e-13,1.9888679499167608e-19,7.36061424258643e-19,7.5502111378292844e-13,5.3686891207852094e-27,8.7200593172200022e-17,1.4663565500496363e-17,4.8619404785309084e-18,3.6793279114332583e-31,3.4811322544467333e-25,3.2371134959823921e-45,8.8294393437611121e-45,3.6237028599113512e-40,8.4951330304796813e-42,6.442478345183896e-35,7.2011934826004561e-53,1.0016648318678468e-48,7.6705168701749915e-43,6.9041999286290548e-56,2.0308964093922371e-49
1.6174817329066135e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726877104688,0.11866995809001475,0.022821567577637369,1.3250216155415391e-48,2.7685827461332796e-29,9.8041360427350614e-18,7.0941758302107603e-31,1.0737211112952467e-26,2.6630369949164e-47,1.4275579251210998e-10,5.1071251584217625e-52,1.4275559754392648e-10,1.0857654766596101e-35,2.040946266019299e-33,7.5935352768183782e-46,8.8036678223976836e-47,2.2130203108069572e-23,3.0410787630147479e-40,7.7962708227372787e-09,2.3083383115857922e-10,9.2432759962678724e-13,2.9729082680098698e-19,1.1001244397255385e-18,9.2378818850415668e-13,9.7189284457350859e-27,1.2522691076397582e-16,2.4431573148488254e-17,9.8749033734189111e-18,1.003352831865312e-30,6.3050524001001468e-25,1.2136305085212268e-44,2.6844186173985158e-44,1.3363891207977741e-39,2.2033935834490561e-41,1.4070051843518484e-34,2.5376128826363184e-52,3.0320430678041583e-48,1.9897565801669361e-42,2.4331713751274503e-55,8.7424306452252283e-49
1.913062151202114e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726730382781,0.11866995663906013,0.022821567556545953,4.4965749123472692e-48,5.2784933666001718e-29,1.3702420937011054e-17,1.8588156653424049e-30,1.7648496700791818e-26,6.7205468970526402e-47,1.6884318020148487e-10,1.3156189385389979e-51,1.6884290772005688e-10,2.0781434505886192e-35,3.9198160748042976e-33,2.2474324654626752e-45,2.6055400463893156e-46,3.6291587149242637e-23,6.7123056298798164e-40,9.22096923513678e-09,2.7301666218960846e-10,1.0932985819466506e-12,4.1547602605717285e-19,1.5373006528811485e-18,1.0925341638617444e-12,1.593096885487819e-26,1.683205278380813e-16,3.6968066176572676e-17,1.7668550654164432e-17,2.30605764874239e-30,1.0340144343779993e-24,3.7136477686959857e-44,6.7672715770418181e-44,3.9549215145266945e-39,4.8721504326165393e-41,2.6930026672575667e-34,7.2393450673383599e-52,7.6116302227942638e-48,4.4002757203351967e-42,6.9457876668420656e-55,3.0206218330252008e-48
2.5042229877931148e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726436939056,0.1186699537371517,0.022821567514363119,3.5151668616341617e-47,1.4861880089705112e-28,2.3457197958461965e-17,8.8078847105264688e-30,3.9096300107966807e-26,3.0169869713053143e-46,2.2101798785608885e-10,6.2253778320009287e-51,2.2101752142592953e-10,5.8786327409486932e-35,1.1178938740325632e-32,1.3214657101912741e-44,1.5319474275285218e-45,8.0194654613774532e-23,2.3987030953815374e-39,1.2070365293336364e-08,3.5738232325420184e-10,1.4313057998065568e-12,7.1117842814538304e-19,2.6308615335417601e-18,1.4299628260453383e-12,3.5171890454507681e-26,2.6746503664321047e-16,7.0129122583570411e-17,4.4055176241433853e-17,8.6779316490011899e-30,2.2850728082324333e-24,2.3993631940888377e-43,3.0252940039236065e-43,2.3249962109540749e-38,1.7508701095300915e-40,7.6179960542917641e-34,4.0100702657777905e-51,3.3737234537961767e-47,1.5816719280818785e-41,3.8590659987087874e-54,2.4615190025464349e-47
3.095383824384116e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726143495426,0.11866995083524427,0.022821567472180292,1.5918845885360229e-46,3.3630979693203933e-28,3.5822936546958476e-17,2.874169433421675e-29,7.3246457545993583e-26,9.6397865997812399e-46,2.7319283853659735e-10,2.0496172100595087e-50,2.7319212626991101e-10,1.333959787216399e-34,2.5551475488808993e-32,5.0160914336063029e-44,5.8148285468963979e-45,1.5004887724205651e-22,6.4956924140713195e-39,1.4919760329398292e-08,4.4174798298879856e-10,1.7694080787412865e-12,1.0859691702524834e-18,4.0164606110026666e-18,1.7673071209741453e-12,6.5751716322897345e-26,3.8016441343933395e-16,1.1343459386517326e-16,8.9193447876782928e-17,2.3787422218063892e-29,4.2758300858843126e-24,9.4751864810491283e-43,9.6256615110085422e-43,8.8240435285671844e-38,4.7674063415898903e-40,1.728661970918835e-33,1.4766185671311485e-50,1.0659753704782389e-46,4.3075903551928052e-41,1.4254006698602405e-53,1.1198722136827436e-46
3.8818306411629956e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072575311482,0.11866994697471293,0.022821567416062647,9.2626239221400782e-46,8.1845774190746051e-28,5.6320819148751077e-17,1.0602784693608996e-28,1.4382609676946592e-25,3.569686344692815e-45,3.4260336458847282e-10,7.8464857458724734e-50,3.42602244863541e-10,3.2547518101009314e-34,6.2742857119606298e-32,2.2917906521091662e-43,2.6565406604664453e-44,2.9434779838817055e-22,1.9576355766964628e-38,1.8710432140722744e-08,5.5398326519651335e-10,2.2193611945195745e-12,1.7071166873037462e-18,6.3119466725284228e-18,2.2159600824347682e-12,1.2882859418689997e-25,5.4551301549274472e-16,1.8421029047192804e-16,1.8644179409587969e-16,6.880395408772101e-29,8.3886953527436323e-24,4.4789181457996147e-42,3.5394937009167021e-42,4.0307406674895734e-37,1.4468227622352063e-39,4.2178338131172237e-33,6.4269495048825775e-50,3.8825113932485096e-46,1.3076790955895247e-40,6.2395951802081599e-53,6.6439113164891504e-46
4.6682774579418753e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725362734381,0.11866994311418341,0.022821567359945002,4.2966883295214296e-45,1.7014512661640151e-27,8.143963305903856e-17,3.0324594930491541e-28,2.4967896215573439e-25,1.1105017026885567e-44,4.1201396674386216e-10,2.4055910368519031e-49,4.1201234777330272e-10,6.7795985486937252e-34,1.3114909385004697e-31,8.3569785805685348e-43,9.6863852328693038e-44,5.1068331763382102e-22,4.9229962129706137e-38,2.2501102143054567e-08,6.6621854505019821e-10,2.6695112129296314e-12,2.4681280005153867e-18,9.1230709958124281e-18,2.6644638197730848e-12,2.2323800154776995e-25,7.2337666130212087e-16,2.6709265274482134e-16,3.3415400218453264e-16,1.5858048355323348e-28,1.4555672486557988e-23,1.5558552620100388e-41,1.0949913394064283e-41,1.4691537826694499e-36,3.6539245506336576e-39,8.7857772918847115e-33,2.551067886098754e-49,1.1814504457642785e-45,3.3038232029443533e-40,2.4940854618758357e-52,2.9742498216681752e-45
5.454724274720755e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724972354114,0.1186699392536557,0.022821567303827364,1.3699512827100084e-44,3.1567912597315984e-27,1.1117938255405406e-16,7.1322839344891342e-28,3.9803202705335805e-25,2.7958340919670487e-44,4.8142464497771657e-10,6.0612029699973462e-49,4.8142243499921973e-10,1.2598540360182545e-33,2.4413573581553589e-31,2.3109453001285645e-42,2.6784127233861324e-43,8.137979371786681e-22,1.0642730770024061e-37,2.629177033639454e-08,7.7845382254974959e-10,3.1198694669940612e-12,3.368942201994714e-18,1.2449148108480342e-17,3.1128183839647859e-12,3.553047712648015e-25,9.0965840239556011e-16,3.588668576618091e-16,5.3961660205559284e-16,3.1484894073755036e-28,2.3197642883834449e-23,4.2380440625978188e-41,2.7472008040043794e-41,4.0614595868495689e-36,7.9191044562558686e-39,1.6326791398841637e-32,7.4041563469643131e-49,2.9293105265771653e-45,7.1627600332299333e-40,7.2657809393762301e-52,9.5003583718768535e-45
6.241171091499635e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724581974013,0.11866993539312978,0.022821567247709722,3.6398818197960531e-44,5.388556643516744e-27,1.4554006771120926e-16,1.4688477616332971e-27,5.9598366276593235e-25,6.195126184179772e-44,5.5083539926540604e-10,1.3429383827384635e-48,5.5083250654132073e-10,2.153521477269734e-33,4.1770446466922867e-31,5.4588925712517609e-42,6.3265749298362782e-43,1.2181650327121283e-21,2.0713409379259451e-37,3.0082436720744263e-08,8.9068909769506709e-10,3.5704437411913339e-12,4.4094994500068944e-18,1.6289505492433646e-17,3.5610238251291721e-12,5.3120337707738194e-25,1.1016857701192122e-15,4.5701891285075692e-16,8.0799123664561346e-16,5.6164210361118345e-28,3.4728006148894184e-23,9.8983474837942513e-41,6.0731908063796456e-41,9.5911930726212199e-36,1.5435211036260897e-38,2.7908350166026635e-32,1.8565161982641655e-48,6.4013634520081293e-45,1.3965658889243183e-39,1.8265778753500771e-51,2.5342420900599012e-44
