Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CHOX(50),COX(47),CO2X(24),C2H6X(49),CH4OX(57)
3.5818381436272525e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15983583250890665,0.096993447091871604,0.084941642878338483,6.9921761111608107e-08,3.732604306492065e-05,2.4000884721053359e-10,5.3808177436422567e-06,2.8074942726946293e-08,1.3338818424986309e-25,8.5607127831613101e-10,1.9473540118465049e-28,4.8983164683895134e-17,1.2067669934478953e-20,2.629389759173006e-10,1.5516127747929768e-23,3.8691083542147128e-21,2.2439982627166935e-15,1.4253591200131324e-24,0.0029855454107547757,0.030054779950814636,3.9700893326000341e-07,7.5372438538021771e-08,9.9707254752764654e-08,2.5000977173946923e-13,2.3926149175152864e-09,6.0232854886454171e-09,1.5088135193473421e-05,3.9180682033425204e-06,1.0939965324333778e-12,5.6593882885518337e-09,3.5390133567590404e-11,1.0734224916099056e-10,1.8139016846876496e-11
3.586408648149975e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15980651986755062,0.096993938987283285,0.084926667333278152,7.0232632031246244e-08,3.741138552422875e-05,2.4004415399259119e-10,5.3951485700815854e-06,2.8170381093251828e-08,1.3378487307817089e-25,8.5784396234239348e-10,1.967578727022334e-28,4.8978749668071009e-17,1.2150768913334047e-20,2.6378332221496499e-10,1.5566918253750993e-23,3.885940859028359e-21,2.2480206235860809e-15,1.4371486773236675e-24,0.0029850068877275027,0.030084592263584193,3.9740087973039615e-07,7.5445518683891792e-08,9.9686798553999285e-08,2.5025632910742282e-13,2.3921253749831816e-09,6.0221801300303037e-09,1.5119522330742041e-05,3.9250751166373227e-06,1.0962484287900469e-12,5.673452447404787e-09,3.5499051374878714e-11,1.0769018902475397e-10,1.8203198099936282e-11
3.590979152672698e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15977722328574862,0.096994430554411273,0.084911699918304148,7.0544456571985679e-08,3.7496799720041567e-05,2.4007939862855411e-10,5.4094959183261147e-06,2.826600792527683e-08,1.3418229649890346e-25,8.5961762097374618e-10,1.9879847488889348e-28,4.8974348484798341e-17,1.22343223338745e-20,2.6462931165244095e-10,1.56178025567379e-23,3.9028246295780514e-21,2.252044983904434e-15,1.4490193623077757e-24,0.0029844686556537172,0.030114388203644211,3.9779259437353788e-07,7.5518594259866928e-08,9.9666404180287241e-08,2.5050274107996424e-13,2.3916372401003506e-09,6.0210751954949492e-09,1.5150929159223917e-05,3.932084700071515e-06,1.098502216558898e-12,5.6875290888568537e-09,3.5608146953585581e-11,1.0803873685691703e-10,1.8267513733838597e-11
3.5955496571954207e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15974794274892318,0.096994921793555719,0.084896740626036013,7.0857236278386225e-08,3.7582285581507437e-05,2.4011458152120189e-10,5.4238597775411829e-06,2.8361823297470433e-08,1.34580455108516e-25,8.6139225226222664e-10,2.0085734403480029e-28,4.8969961170144034e-17,1.2318332015731706e-20,2.6547694531064187e-10,1.5668780685320858e-23,3.919759753429657e-21,2.2560713419815686e-15,1.4609716183131658e-24,0.0029839307142714927,0.030144167785869352,3.9818407739570219e-07,7.5591665253055906e-08,9.9646071372450112e-08,2.507490077817525e-13,2.391150510567019e-09,6.019970680639301e-09,1.5182355649663201e-05,3.9390969476708198e-06,1.1007578930663126e-12,5.7016181959005676e-09,3.5717420291250136e-11,1.083878926502538e-10,1.8331963818354019e-11
3.5996631112658714e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15972160397220317,0.096995363628607514,0.084883284201816483,7.1139555957239942e-08,3.7659284072473877e-05,2.4014619366509469e-10,5.436801358765912e-06,2.8448218395620692e-08,1.3493942693634096e-25,8.6299025043667403e-10,2.0272605787544207e-28,4.8966024473941879e-17,1.2394332340624461e-20,2.6624122230406471e-10,1.5714741245378943e-23,3.9350453443559639e-21,2.2596967709387995e-15,1.4717987599130147e-24,0.0029834468153525835,0.030170955436200634,3.9853621424998097e-07,7.5657425219375611e-08,9.9627824277252843e-08,2.5097052371598672e-13,2.3907136474880235e-09,6.0189769803678898e-09,1.5210656277885714e-05,3.9454102434421016e-06,1.1027896172851227e-12,5.714309036282332e-09,3.5815918268430043e-11,1.0870265266438939e-10,1.8390083907210389e-11
3.603776565336322e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15969527816952087,0.096995805198453688,0.084869834345651207,7.142265169703291e-08,3.7736340503764954e-05,2.4017775641203465e-10,5.4497562972181449e-06,2.8534766325371155e-08,1.3529899518436281e-25,8.6458903347307458e-10,2.0460977954132653e-28,4.8962099065570372e-17,1.2470705047526399e-20,2.6700683277710173e-10,1.5760777847799523e-23,3.9503726662567913e-21,2.2633238154819912e-15,1.4826926603181025e-24,0.0029829631514914738,0.030197729859535609,3.9888816380816176e-07,7.572318145533662e-08,9.9609626660740091e-08,2.5119192217868268e-13,2.3902779131042332e-09,6.017983621377225e-09,1.5238972787357392e-05,3.9517256880153328e-06,1.1048228699873533e-12,5.7270099476666629e-09,3.5914560210482147e-11,1.0901790511416519e-10,1.8448313008063073e-11
3.607890019406773e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15966896533028738,0.096996246503312289,0.084856391052179111,7.1706524623448518e-08,3.781345482390119e-05,2.402092700512959e-10,5.4627245850140556e-06,2.8621467140523115e-08,1.3565916028671501e-25,8.6618859995834541e-10,2.0650861008452946e-28,4.8958184970171122e-17,1.2547451472093406e-20,2.6777377751525571e-10,1.5806890513193821e-23,3.9657417830004877e-21,2.2669524743813404e-15,1.4936536463851501e-24,0.002982479722497901,0.03022449106667913,3.9923992622010185e-07,7.578893395232838e-08,9.9591478340814329e-08,2.5141320326455428e-13,2.3898433017130455e-09,6.016990605800569e-09,1.5267305156832567e-05,3.9580432770564321e-06,1.1068576510141128e-12,5.7397209176996435e-09,3.6013346107798332e-11,1.0933364999267008e-10,1.8506651171427816e-11
3.6120034734772234e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15964266544392616,0.096996687543401128,0.084842954316045452,7.1991175862068998e-08,3.7890626981459458e-05,2.4024073487073205e-10,5.4757062142746545e-06,2.8708320894722849e-08,1.3601992267730749e-25,8.6778894848169617e-10,2.0842265112041114e-28,4.8954282212511518e-17,1.262457295299722e-20,2.6854205730321296e-10,1.5853079262136324e-23,3.9811527584679662e-21,2.2705827464078101e-15,1.5046820461805731e-24,0.0029819965281818231,0.030251239068423297,3.9959150163548772e-07,7.5854682701444604e-08,9.9573379132578284e-08,2.5163436706515386e-13,2.3894098104895111e-09,6.0159979315788268e-09,1.52956533650942e-05,3.9643630062389594e-06,1.1088939589126776e-12,5.7524419340417713e-09,3.6112275950662477e-11,1.0964988729245464e-10,1.8565098447706309e-11
3.616116927547674e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15961637849987292,0.096997128318937642,0.08482952413190166,7.2276606538376808e-08,3.7967856925071372e-05,2.4027215115682129e-10,5.4887011771256412e-06,2.8795327641466021e-08,1.3638128278982805e-25,8.6939007763456411e-10,2.1035200481506449e-28,4.8950390816997789e-17,1.2702070831847323e-20,2.69311672924863e-10,1.5899344115164829e-23,3.9966056565498997e-21,2.2742146303331003e-15,1.5157781889512391e-24,0.0029815135683534163,0.030277973875547818,3.9994289020384173e-07,7.5920427693685462e-08,9.9555328855822177e-08,2.5185541367489079e-13,2.3889774339822552e-09,6.0150056008960655e-09,1.5324017390950162e-05,3.9706848712428043e-06,1.1109317934576107e-12,5.7651729843676194e-09,3.6211349729144252e-11,1.099666170055466e-10,1.8623654887189288e-11
3.620230381618125e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15959010448757541,0.096997568830139158,0.084816100494405189,7.2562817777754279e-08,3.8045144603422802e-05,2.4030351919468601e-10,5.5017094656973895e-06,2.8882487434099306e-08,1.3674324105774831e-25,8.709919860105906e-10,2.1229677388282769e-28,4.8946510807680759e-17,1.2779946453167024e-20,2.7008262516330745e-10,1.5945685092781794e-23,4.0121005411484563e-21,2.2778481249296459e-15,1.5269424051168883e-24,0.0029810308428230708,0.030304695498820162,4.0029409207452208e-07,7.5986168920510147e-08,9.9537327327450465e-08,2.5207634318541529e-13,2.3885461691227817e-09,6.0140136121169745e-09,1.5352397213236042e-05,3.9770088677551251e-06,1.112971153335817e-12,5.7779140563657682e-09,3.6310567433243464e-11,1.1028383912345702e-10,1.8682320540057677e-11
3.6243438356885755e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15956384339649321,0.096998009077222738,0.084802683398219614,7.2849810705482657e-08,3.8122489965253738e-05,2.4033483926809838e-10,5.5147310721249255e-06,2.8969800325820511e-08,1.371057979143184e-25,8.7259467220561889e-10,2.1425706158895571e-28,4.8942642208258276e-17,1.2858201164397521e-20,2.7085491480085847e-10,1.5992102215453474e-23,4.0276374761753821e-21,2.2814832289706083e-15,1.5381750262737003e-24,0.0029805483514013936,0.03033140394899551,4.0064510739672415e-07,7.6051906372514742e-08,9.9519374368641867e-08,2.5229715569059883e-13,2.3881160108501982e-09,6.0130219669934432e-09,1.5380792810812278e-05,3.9833349914696036e-06,1.1150120381597275e-12,5.7906651377388278e-09,3.6409929052768415e-11,1.1060155363718123e-10,1.8741095456382579e-11
3.628457289759026e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15953759521609814,0.096998449060405126,0.084789272838014629,7.3137586446740486e-08,3.8199892959358466e-05,2.4036611165948412e-10,5.5277659885479606e-06,2.9057266369678516e-08,1.3746895379257081e-25,8.7419813481769581e-10,2.1623297175295006e-28,4.8938785042076993e-17,1.2936836315905527e-20,2.7162854261903785e-10,1.6038595503610844e-23,4.0432165255536987e-21,2.2851199412298791e-15,1.5494763851992929e-24,0.0029800660938992017,0.030358099236816816,4.0099593631947984e-07,7.6117640041428088e-08,9.9501469797987403e-08,2.5251785128212691e-13,2.3876869558855045e-09,6.0120306641662317e-09,1.5409204162566896e-05,3.9896632380869995e-06,1.1170544467271358e-12,5.8034262162034484e-09,3.6509434577420259e-11,1.1091976053719931e-10,1.879997968612516e-11
3.632570743829477e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15951135993587381,0.09699888877990287,0.084775868808465923,7.3426146126602718e-08,3.8277353534585416e-05,2.403973366499283e-10,5.5408142071108842e-06,2.9144885618573468e-08,1.3783270912531491e-25,8.7580237244706901e-10,2.1822460875120439e-28,4.8934939332134647e-17,1.3015853260987247e-20,2.7240350939857609e-10,1.6085164977648877e-23,4.0588377532161289e-21,2.2887582604820706e-15,1.560846815856246e-24,0.0029795840701275318,0.030384781373014775,4.0134657899165726e-07,7.6183369917514919e-08,9.9483613438061027e-08,2.5273843005344558e-13,2.3872589994210616e-09,6.0110397050603869e-09,1.5437631247412911e-05,3.9959936033147999e-06,1.1190983785412673e-12,5.8161972794903146e-09,3.6609083996755608e-11,1.112384598134771e-10,1.8858973279136701e-11
3.6366841978999275e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15948513754531604,0.096999328235932311,0.08476247130425528,7.37154908700395e-08,3.8354871639837218e-05,2.4042851451918159e-10,5.5538757199627631e-06,2.923265812525699e-08,1.3819706434514116e-25,8.7740738369618304e-10,2.2023207751919501e-28,4.893110510108254e-17,1.3095253355869796e-20,2.731798159194131e-10,1.6131810657927388e-23,4.0745012231064004e-21,2.2923981855025204e-15,1.5722866533946254e-24,0.0029791022798976319,0.030411450368307842,4.016970355619622e-07,7.6249095992708318e-08,9.9465805109186113e-08,2.5295889209625581e-13,2.3868321380107701e-09,6.0100490886063974e-09,1.5466074044290658e-05,4.0023260828673221e-06,1.1211438324979948e-12,5.8289783153441269e-09,3.6708877300170596e-11,1.1155765145546753e-10,1.8918076285158702e-11
3.640797651970378e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15945892803393233,0.096999767428709457,0.084749080320070641,7.4005621801915125e-08,3.8432447224070488e-05,2.4045964554566782e-10,5.5669505192573481e-06,2.9320583942332549e-08,1.385620198844163e-25,8.790131671696757e-10,2.2225548355359493e-28,4.892728237122821e-17,1.3175037959712213e-20,2.7395746296069795e-10,1.617853256477045e-23,4.0902069991779278e-21,2.2960397150672798e-15,1.5837962341543352e-24,0.0029786207230209651,0.030438106233402252,4.0204730617893693e-07,7.6314818257021077e-08,9.9448044635331997e-08,2.5317923750362291e-13,2.3864063670582748e-09,6.009058815969735e-09,1.5494532532165549e-05,4.0086606724657909e-06,1.1231908080131343e-12,5.8417693115235842e-09,3.6808814476972995e-11,1.1187733545211225e-10,1.8977288753823028e-11
3.644911106040829e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15943273139124242,0.097000206358450122,0.084735695850605863,7.4296540046986909e-08,3.8510080236295847e-05,2.4049073000649002e-10,5.5800385971530699e-06,2.9408663122255671e-08,1.3892757617528709e-25,8.8061972147437334e-10,2.2429493291444776e-28,4.8923471164537939e-17,1.3255208434606714e-20,2.7473645130078906e-10,1.6225330718467121e-23,4.1059551453948498e-21,2.299682847953118e-15,1.5953758956675865e-24,0.0029781393993092075,0.03046474897899205,4.0239739099096159e-07,7.6380536702524585e-08,9.9430331838535758e-08,2.5339946636721941e-13,2.3859816829990596e-09,6.0080688863160996e-09,1.5523006690030054e-05,4.0149973678380391e-06,1.1252393040583896e-12,5.8545702558013721e-09,3.6908895516256584e-11,1.1219751179184306e-10,1.9036610734652032e-11
3.6490245601112796e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1594065476067778,0.097000645025369911,0.084722317890560908,7.458824672990433e-08,3.8587770625577838e-05,2.4052176817743722e-10,5.5931399458130367e-06,2.9496895717334269e-08,1.3929373364967562e-25,8.8222704521928809e-10,2.2635053222739248e-28,4.8919671502639286e-17,1.333576614558022e-20,2.7551678171725541e-10,1.6272205139270979e-23,4.1217457257309641e-21,2.3033275829375144e-15,1.6070259766614621e-24,0.0029776583085742497,0.030491378615759113,4.0274729014625363e-07,7.6446251319043065e-08,9.9412666544141997e-08,2.5361957877976499e-13,2.3855580814078894e-09,6.0070793005911761e-09,1.5551496496901817e-05,4.0213361647189677e-06,1.1272893199800428e-12,5.8673811359641376e-09,3.7009120407079722e-11,1.1251818046258339e-10,1.909604227705867e-11
3.65313801418173e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15938037667008192,0.097001083429684137,0.084708946434641816,7.4880742975207612e-08,3.8665518341034825e-05,2.4055276033299138e-10,5.6062545574050463e-06,2.9585281779728851e-08,1.3966049273928311e-25,8.8383513701561308e-10,2.2842238868590349e-28,4.8915883406823545e-17,1.3416712460595914e-20,2.7629845498687477e-10,1.6319155847400722e-23,4.1375788041705379e-21,2.3069739187986581e-15,1.6187468170605088e-24,0.0029771774506281933,0.030517995154373138,4.0309700379286877e-07,7.6511962098728107e-08,9.9395048575880535e-08,2.5383957483287076e-13,2.3851355586352678e-09,6.0060900581512031e-09,1.5580001931825295e-05,4.0276770588498951e-06,1.129340854808971e-12,5.8802019398124876e-09,3.7109489138238208e-11,1.1283934145174959e-10,1.9155583430346638e-11
3.657251468252181e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15935421857071014,0.097001521571607865,0.084695581477560566,7.5174029907326997e-08,3.8743323331838888e-05,2.4058370674633329e-10,5.6193824241015708e-06,2.9673821361452828e-08,1.4002785387558531e-25,8.8544399547671919e-10,2.3051061005353247e-28,4.8912106898048234e-17,1.3498048750554784e-20,2.7708147188563645e-10,1.6366182863039825e-23,4.1534544447074722e-21,2.3106218543154404e-15,1.630538757989322e-24,0.0029766968252833538,0.030544598605491712,4.0344653207870037e-07,7.6577669031270249e-08,9.9377477760459139e-08,2.5405945461894248e-13,2.3847141103951579e-09,6.0051011597627932e-09,1.5608522973870159e-05,4.0340200459793357e-06,1.1313939078373902e-12,5.8930326551609667e-09,3.7210001698538945e-11,1.1316099474625246e-10,1.9215234243710461e-11
3.6613649223226316e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15932807329822973,0.097001959451355951,0.084682223014035218,7.5468108650581343e-08,3.8821185547215911e-05,2.4061460768934946e-10,5.6325235380797654e-06,2.9762514514372755e-08,1.4039581748983603e-25,8.8705361921815142e-10,2.3261530466615149e-28,4.8908341996939498e-17,1.3579776389297138e-20,2.7786583318873838e-10,1.6413286206337029e-23,4.1693727113458885e-21,2.3142713882674601e-15,1.6424021417751207e-24,0.0029762164323522606,0.030571188979760265,4.0379587515148064e-07,7.6643372108853031e-08,9.9359953923281225e-08,2.5427921822950307e-13,2.3842937329808025e-09,6.0041126049368197e-09,1.5637059602132701e-05,4.0403651218620622e-06,1.1334484781415404e-12,5.9058732698380396e-09,3.7310658076484742e-11,1.1348314033249858e-10,1.9274994766235615e-11
3.6654783763930823e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15930194084221971,0.097002397069143001,0.08466887103878977,7.5762980329177354e-08,3.8899104936445311e-05,2.4064546343263827e-10,5.6456778915214745e-06,2.9851361290208622e-08,1.4076438401306274e-25,8.8866400685762418e-10,2.3473658143420084e-28,4.8904588723794605e-17,1.3661896753604083e-20,2.7865153967059042e-10,1.646046589740607e-23,4.1853336680994942e-21,2.3179225194350095e-15,1.6543373119503234e-24,0.0029757362716476506,0.030597766287812137,4.0414503315877972e-07,7.6709071321080314e-08,9.9342476892407321e-08,2.5449886575666892e-13,2.3838744222203383e-09,6.0031243942947045e-09,1.5665611795734465e-05,4.0467122822601425e-06,1.135504564972112e-12,5.9187237716860845e-09,3.7411458260628789e-11,1.1380577819639177e-10,1.9334865046898669e-11
3.669591830463533e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15927582119227104,0.097002834425183329,0.084655525546554339,7.6058646067208351e-08,3.8977081448860097e-05,2.4067627424551641e-10,5.6588454766132207e-06,2.99403617405341e-08,1.4113355387607001e-25,8.9027515701501939e-10,2.3687454984494191e-28,4.8900847098584306e-17,1.3744411223199052e-20,2.7943859210481157e-10,1.6507721956326103e-23,4.201337378991995e-21,2.321575246599082e-15,1.666344613255125e-24,0.002975256342982477,0.030624330540268578,4.0449400624800729e-07,7.6774766660126454e-08,9.9325046494893193e-08,2.5471839729185342e-13,2.3834561743714606e-09,6.0021365274711341e-09,1.5694179533823415e-05,4.0530615229417594e-06,1.137562167439377e-12,5.9315841485613745e-09,3.7512402239186091e-11,1.1412890832333447e-10,1.9394845134567373e-11
3.6737052845339836e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15924971433798649,0.097003271519691098,0.084642186532064914,7.6355106988653268e-08,3.9055115033846792e-05,2.4070704039602553e-10,5.6720262855462054e-06,3.0029515916776786e-08,1.4150332750943535e-25,8.9188706831238072e-10,2.3902931996471536e-28,4.8897117140955282e-17,1.3827321180749257e-20,2.8022699126423308e-10,1.6555054403141518e-23,4.2173839080566125e-21,2.3252295685413601e-15,1.6784243916400767e-24,0.0029747766461699038,0.030650881747738765,4.0484279456641134e-07,7.6840458115548726e-08,9.9307662560142593e-08,2.5493781292690438e-13,2.3830389853565471e-09,6.0011490049703684e-09,1.5722762795572789e-05,4.05941283968248e-06,1.1396212847627215e-12,5.9444543883340603e-09,3.7613490000453713e-11,1.1445253069822913e-10,1.9454935078000783e-11
3.6778187386044343e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15922362026898063,0.09700370835288015,0.084628853990063493,7.6652364217375456e-08,3.9133205640845281e-05,2.4073776215093784e-10,5.6852203105163212e-06,3.0118823870218528e-08,1.418737053435122e-25,8.9349973937391118e-10,2.4120100244120699e-28,4.8893398870232524e-17,1.3910628011867219e-20,2.8101673792089552e-10,1.6602463257862263e-23,4.2334733193363616e-21,2.3288854840442211e-15,1.6905769942686649e-24,0.0029742971810233026,0.030677419920819831,4.0519139826107973e-07,7.6906145679477426e-08,9.9290324916841957e-08,2.5515711275310752e-13,2.3826228514146905e-09,6.0001618265253995e-09,1.5751361560182075e-05,4.0657662282638677e-06,1.1416819160772816e-12,5.9573344788881562e-09,3.7714721532364042e-11,1.1477664530547962e-10,1.9515134925849385e-11
