Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),CHOX(53)
9.731186006397414e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332559003395094,0.10979860917804382,0.02216956709049385,0.0,6.7073602931501614e-05,0.00041294376433195611,0.00014625433070504978,1.766492545371582e-06,9.3778175195186937e-16,0.00083185531957693007,1.0631400178316463e-13,0.00033336243703597503,7.3844529689741165e-11,6.1354297129268488e-07,8.7681324374333594e-12,1.5357101937826867e-13,8.6424545456443587e-05,5.1492277449147741e-09,0.0078745120184590019,0.001002450092513568,8.0954009211876024e-05,1.1717689080158533e-06,4.5877625805510307e-09,5.5996794000851164e-08,3.4526334213925079e-09,8.5681465146522425e-11,4.9262413008997038e-07,1.4007407232078342e-05,2.3092184603674257e-10,8.0383475614153153e-06,8.1283417864295973e-09,4.5357968001434819e-10,2.7837074125960239e-10,5.2111723344428981e-14
9.767047450053747e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332307391485604,0.10979443310288227,0.022167275071035854,0.0,6.7762853250257103e-05,0.0004153884718817027,0.00014737661162921115,1.7842453021612456e-06,9.5091473088502782e-16,0.00083467368526697193,1.0817064584290266e-13,0.00033367929283898546,7.463114758667418e-11,6.2256598695310111e-07,8.8443069244488208e-12,1.5536642324144093e-13,8.7031027365349286e-05,5.2241269691448514e-09,0.0078746847720155017,0.0010046027718617744,8.1074021275680955e-05,1.1760232680609296e-06,4.6028313230565544e-09,5.6180845767183699e-08,3.4866697240040256e-09,8.6014269269412865e-11,4.9392923823781966e-07,1.4023646944980064e-05,2.3223180874323312e-10,8.0869946384261161e-06,8.2466537163938841e-09,4.5705783763613217e-10,2.8302967443988944e-10,5.2485334495484361e-14
9.80290889371008e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332057848966822,0.10979026560570322,0.022164983736469603,0.0,6.8456137074153457e-05,0.0004178363599938469,0.00014850259847272985,1.8021013931034978e-06,9.6417505768244728e-16,0.00083748961080590116,1.1005194442194929e-13,0.00033399343796191428,7.5422888602626948e-11,6.3168096942632367e-07,8.920763597088521e-12,1.571747552715125e-13,8.7638651504104385e-05,5.2998179247323266e-09,0.0078748473502776722,0.0010067451162607897,8.1193763821252592e-05,1.1802690055652789e-06,4.6178835386148702e-09,5.6364717850755923e-08,3.5208915677849311e-09,8.634738704380476e-11,4.9523536981936103e-07,1.4039914510330313e-05,2.3354458454706821e-10,8.1357072377565306e-06,8.3662171607630119e-09,4.6054747171430683e-10,2.8774714400535932e-10,5.2860285181381709e-14
9.838770337366414e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331810352260154,0.10978610647214142,0.02216269308538962,0.0,6.9153457655773284e-05,0.0004202874104416223,0.00014963228747349349,1.8200609043587693e-06,9.7756342594114718e-16,0.00084030309393525577,1.1195811551146056e-13,0.0003343048950233503,7.6219762138204226e-11,6.4088839825846472e-07,8.9975018103042408e-12,1.5899604834316349e-13,8.8247406847088582e-05,5.3763057056592466e-09,0.0078749999728149021,0.001008877139601403,8.1313239442902868e-05,1.1845060962688715e-06,4.6329192200880372e-09,5.6548410136223064e-08,3.5552990169514346e-09,8.6680821630645517e-11,4.9654254359678975e-07,1.4056210046755582e-05,2.3486017016195626e-10,8.1844849773061746e-06,8.487040178311162e-09,4.6404857062849039e-10,2.9252362908764675e-10,5.3236576212005472e-14
9.874631781022747e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331564878254004,0.10978195549249922,0.022160403116383235,0.0,6.9854818183395112e-05,0.00042274160516980194,0.00015076567486854202,1.8381239203400371e-06,9.9108053027100865e-16,0.0008431141324409567,1.1388937790798704e-13,0.0003346136864593092,7.7021777517033605e-11,6.5018875210658671e-07,9.0745209208003819e-12,1.6083033521603881e-13,8.8857282388423212e-05,5.4535954148269565e-09,0.0078751428544913526,0.0010109988558347754,8.1432450707435555e-05,1.1887345162335922e-06,4.6479383605800634e-09,5.6731922511328098e-08,3.589892132973094e-09,8.701457618561488e-11,4.9785077819129741e-07,1.4072533671494291e-05,2.3617856229837184e-10,8.2333274785631545e-06,8.6091308419493049e-09,4.6756112275659833e-10,2.9735961036958752e-10,5.3614208399366435e-14
9.910493224679081e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331321404293711,0.10977781246164615,0.022158113828030613,0.0,7.0560221781236634e-05,0.00042519892629337485,0.00015190275689404121,1.8562905237198863e-06,1.0047270662956654e-15,0.00084592272415286716,1.1584595120889093e-13,0.0003349198345247015,7.7828943985844305e-11,6.5958250872302783e-07,9.1518202870547957e-12,1.6267764853471051e-13,8.9468267142167455e-05,5.5316921639794316e-09,0.0078752762055667655,0.0010131102789719573,8.1551400154530407e-05,1.1929542418402319e-06,4.662940953434326e-09,5.6915254866870286e-08,3.6246709745867782e-09,8.7348653859504897e-11,4.9916009208742131e-07,1.4088885500484835e-05,2.3749975766402026e-10,8.2822343665764047e-06,8.7324972386038456e-09,4.7108511647477342e-10,3.0225557007737583e-10,5.3993182557676205e-14
9.946354668335414e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433107990817165,0.10977367717892046,0.022155825218904822,0.0,7.1269671509697767e-05,0.00042765935609623458,0.00015304352978526072,1.87456079543757e-06,1.0185037306534299e-15,0.00084872886694435212,1.1782805580773689e-13,0.00033522336129478776,7.8641270714545906e-11,6.6907014493983778e-07,9.2293992693393282e-12,1.6453802082864358e-13,9.0080350142511344e-05,5.6106010736266754e-09,0.007875400231795093,0.0010152114230834017,8.1670090297120105e-05,1.1971652497855087e-06,4.6779269922310159e-09,5.7098407096673419e-08,3.6596355978105475e-09,8.7683057798578673e-11,5.0047050363720293e-07,1.4105265648448153e-05,2.3882375296427422e-10,8.3312052699282714e-06,8.8571474690953712e-09,4.7462054015732777e-10,3.0721199197270917e-10,5.4373499503416403e-14
9.982216111991748e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330840368117613,0.10976954944803316,0.022153537287571867,0.0,7.1983170365603019e-05,0.00043012287702987902,0.00015418798977655712,1.892934814706068e-06,1.0324112209982472e-15,0.00085153255873184357,1.1983591288965613e-13,0.00033552428866662215,7.9458766796307209e-11,6.786521366533257e-07,9.3072572297399457e-12,1.664114845121639e-13,9.0693520443965519e-05,5.690327272968215e-09,0.0078755151345210363,0.0010173023022984748,8.1788523621760179e-05,1.20136751707911e-06,4.6928964707846031e-09,5.728137909755473e-08,3.6947860559574824e-09,8.8017791144914451e-11,5.017820310641593e-07,1.4121674228965192e-05,2.4015054490258474e-10,8.3802398207073308e-06,8.9830896480175671e-09,4.7816738217670254e-10,3.1222936134491964e-10,5.4755160055403221e-14
9.999999999999998e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330722297812086,0.10976750522515034,0.022152402940743676,0.0,7.2338501174999597e-05,0.00043134569184240988,0.00015475690024266105,1.9020850977493516e-06,1.0393567630255809e-15,0.0008529220152339687,1.2084124072968805e-13,0.00033567256276914961,7.9866087789419508e-11,6.8343904364108118e-07,9.3459707028948308e-12,1.6734541125194517e-13,9.0997994906591014e-05,5.7301686648813703e-09,0.0078755687923500704,0.0010183353778343929,8.1847160864624522e-05,1.2034481956032736e-06,4.7003137736202473e-09,5.7372049043076779e-08,3.7122863068070441e-09,8.8183910410727972e-11,5.0243284424427221e-07,1.4129821915474333e-05,2.4080954464825236e-10,8.4045798204277881e-06,9.0460267796476469e-09,4.7993051235818089e-10,3.1474025896423402e-10,5.4944926246994243e-14
1.0018077555648081e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330602762789417,0.10976542907697397,0.02215125003259074,0.0,7.2700721282443608e-05,0.00043258947171212117,0.00015533613310136099,1.9114126590191471e-06,1.0464502360006784e-15,0.00085433379747440648,1.2186974442668503e-13,0.00033582263836048302,8.0281441247635003e-11,6.8832895880872297e-07,9.3853935321765433e-12,1.6829807188442935e-13,9.1307767121548059e-05,5.7708758998166829e-09,0.0078756211107744809,0.0010193829308049616,8.1906702588992097e-05,1.2055610210407583e-06,4.7078493831413178e-09,5.7464170769293811e-08,3.7301223996494478e-09,8.8352857036730463e-11,5.0309469246708013e-07,1.413811135454957e-05,2.4148013018086654e-10,8.4293376544814251e-06,9.1103319036162617e-09,4.8172563090343904e-10,3.1730816500309434e-10,5.5138165034846619e-14
1.0053938999304415e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330367071263571,0.10976131587791907,0.022148963452513472,0.0,7.3422327130619227e-05,0.00043505912292581152,0.00015648795599216826,1.9299944041584174e-06,1.0606214753489167e-15,0.00085713258117330743,1.2392977317307749e-13,0.00033611843192129327,8.1109303008453033e-11,6.9810108538495419e-07,9.4638075424223596e-12,1.7019781512940352e-13,9.1923079270968269e-05,5.8522521005214945e-09,0.007875718353362959,0.001021453322848573,8.2024629633699873e-05,1.2097457392973069e-06,4.7227857235766433e-09,5.764678201460174e-08,3.7656446768307683e-09,8.8688258608697122e-11,5.0440850582366292e-07,1.4154577136715665e-05,2.4281250549985951e-10,8.4784984102709499e-06,9.2388823776686114e-09,4.852952747061594e-10,3.2244889126818273e-10,5.5522515265405292e-14
1.0089800442960748e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433013327302634,0.10975720966714123,0.022146677545885177,0.0,7.4147990717679085e-05,0.000437531813617571,0.00015764345468053523,1.9486801242003893e-06,1.0749256397498292e-15,0.00085992890787158784,1.2601622266059231e-13,0.00033641169072002724,8.1942360942180698e-11,7.0796898937952295e-07,9.542498628123021e-12,1.7211074631583246e-13,9.2539446008807431e-05,5.9344610298926035e-09,0.0078758070509620682,0.0010235134927324477,8.2142307165459857e-05,1.2139216497798601e-06,4.7377054865928229e-09,5.7829212739090439e-08,3.8013529327818828e-09,8.9023998992231877e-11,5.0572348899398528e-07,1.4171071686042465e-05,2.4414766755946904e-10,8.5277217305223427e-06,9.3687492253624285e-09,4.8887630195156384e-10,3.2765202996509308e-10,5.5908211573237425e-14
1.0125661886617082e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329901347964806,0.10975311026492139,0.022144392311244095,0.0,7.4877714788562955e-05,0.00044000752689653494,0.00015880262539707694,1.9674698915235256e-06,1.0893634309300297e-15,0.00086272277565363768,1.2812931719375544e-13,0.00033670243595510695,8.2780623835811985e-11,7.179331427935086e-07,9.621466158815202e-12,1.7403689739722411e-13,9.3156856472696625e-05,6.0175078511243485e-09,0.0078758873882040122,0.0010255634548166552,8.2259737568884602e-05,1.2180887307209206e-06,4.7526086669164008e-09,5.8011462851242381e-08,3.8372472101328766e-09,8.9360081315781592e-11,5.0703965972383672e-07,1.4187595112233437e-05,2.4548561305908418e-10,8.5770072610818058e-06,9.4999406151756441e-09,4.9246870100443172e-10,3.3291807241477814e-10,5.629525478704768e-14
1.0161523330273415e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329671276358346,0.10974901749546272,0.022142107747121668,0.0,7.5611502025841259e-05,0.00044248624603310705,0.00015996546437146888,1.9863637768152934e-06,1.1039355516369765e-15,0.0008655141826447735,1.302692818450969e-13,0.00033699068865378651,8.3624100399994242e-11,7.2799401661667403e-07,9.7007095059448827e-12,1.7597630021183082e-13,9.3775299821491503e-05,6.1013977357193915e-09,0.0078759595457642013,0.0010276032235176937,8.2376923203960028e-05,1.2222469606515507e-06,4.7674952594957593e-09,5.8193532262380302e-08,3.8733275488769951e-09,8.9696508705091777e-11,5.0835703564789907e-07,1.4204147524172587e-05,2.4682633869787554e-10,8.6263546511692601e-06,9.632464728755909e-09,4.9607246022763734e-10,3.3824751142630874e-10,5.6683645738128855e-14
1.0197384773929749e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329443038870042,0.10974493118680599,0.022139823852042557,0.0,7.6349355049955172e-05,0.00044496795445772569,0.00016113196783245186,2.0053618490792106e-06,1.1186427056401009e-15,0.00086830312701081849,1.3243634245036388e-13,0.00033727646967352529,8.4472799269107044e-11,7.3815208081268587e-07,9.7802280428852611e-12,1.7792898648263464e-13,9.4394765235444311e-05,6.1861358634127446e-09,0.0078760237004460061,0.0010296328133079916,8.2493866406377074e-05,1.22639631839858e-06,4.7823652594987028e-09,5.8375420886637263e-08,3.9095939863840583e-09,9.0033284283461348e-11,5.0967563429280255e-07,1.4220729029977043e-05,2.4816984117507638e-10,8.6757635533524905e-06,9.7663297608003463e-09,4.9968756798217229e-10,3.4364084128893773e-10,5.7073385260402385e-14
1.0233246217586082e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432921661653848,0.10974085117074708,0.022137540624524724,0.0,7.7091276419456034e-05,0.00044745263575963806,0.00016230213200783955,2.0244641756418939e-06,1.1334855977319608e-15,0.00087108960695768617,1.3463072560370891e-13,0.0003375597997033493,8.5326729001340998e-11,7.4840780430444571e-07,9.8600211449542044e-12,1.7989498781733567e-13,9.5015241916372931e-05,6.2717274220958758e-09,0.0078760800252637205,0.001031652238715406,8.2610569487856785e-05,1.2305367830818188e-06,4.7972186623100168e-09,5.8557128640926909e-08,3.9460465574138744e-09,9.0370411171988794e-11,5.1099547308004943e-07,1.4237339737046297e-05,2.4951611719024356e-10,8.7252336235215347e-06,9.9015439189354299e-09,5.0331401262717615e-10,3.4909855776415361e-10,5.7464474190452989e-14
1.0269107661242416e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328991990769628,0.10973677728275623,0.02213525806307946,0.0,7.7837268631244182e-05,0.0004499402736856873,0.00016347595312452828,2.0436708221600946e-06,1.1484649337294204e-15,0.0008738736207309656,1.3685265865285448e-13,0.00033784069926520141,8.618589807877648e-11,7.5876165495953265e-07,9.9400881894313339e-12,1.8187433570834332e-13,9.5636719087827102e-05,6.3581776077409068e-09,0.0078761286895236982,0.0010336615143227163,8.2727034736470369e-05,1.2346683341113047e-06,4.8120554635290781e-09,5.8738655444913889e-08,3.9826852941294493e-09,9.0707892489803575e-11,5.1231656932882096e-07,1.425397975210834e-05,2.5086516344350277e-10,8.7747645208632556e-06,1.003811542359699e-08,5.0695178251997478e-10,3.5462115807772362e-10,5.7856913367561105e-14
1.0304969104898749e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328769143328933,0.10973270936189876,0.022132976166211443,0.0,7.8587334120807774e-05,0.00045243085213910784,0.00016465342740850996,2.0629818526277406e-06,1.163581420474856e-15,0.00087665516661551051,1.3910236969423388e-13,0.00033811918871528169,8.705031490746251e-11,7.6921409957575559e-07,1.0020428555574732e-11,1.8386706153277042e-13,9.6259185995251781e-05,6.4454916243249114e-09,0.007876169858903808,0.0010356606547671265,8.2843264416952939e-05,1.2387909511845774e-06,4.8268756589674725e-09,5.8920001220984574e-08,4.0195102261103398e-09,9.1045731354289608e-11,5.1363894025866539e-07,1.4270649181262885e-05,2.5221697663577836e-10,8.8243559078361587e-06,1.0176052507910404e-08,5.1060086601612728e-10,3.6020914091172823e-10,5.8250703633732756e-14
1.0340830548555083e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328548056333522,0.10972864725075791,0.022130694932418805,0.0,7.9341475262460475e-05,0.00045492435517833178,0.00016583455108488664,2.0823973293829632e-06,1.1788357658373897e-15,0.00087943424293503018,1.4138008756810831e-13,0.00033839528824537431,8.7919987817495314e-11,7.7976560386681835e-07,1.0101041624637195e-11,1.8587319655243073e-13,9.6882631906147795e-05,6.5336746837542717e-09,0.0078762036955311431,0.0010376496747397581,8.2959260771012073e-05,1.242904614283975e-06,4.8416792446466276e-09,5.9101165894217888e-08,4.0565213803657407e-09,9.1383930881297242e-11,5.1496260299208598e-07,1.4287348130021847e-05,2.5357155346900727e-10,8.8740074501453896e-06,1.0315363417570861e-08,5.1426125146947553e-10,3.6586300639658467e-10,5.8645845833725386e-14
1.0376691992211416e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432832871224463,0.10972459079535911,0.022128414360193194,0.0,8.0099694369579352e-05,0.00045742076701580541,0.00016701932037788695,2.101917313115131e-06,1.1942286787141432e-15,0.00088221084805168478,1.4368604185366131e-13,0.00033866901788416615,8.879492506309716e-11,7.9041663244809416e-07,1.0181926779882111e-11,1.8789277191383885e-13,9.7507046110229675e-05,6.6227320057891507e-09,0.007876230358058069,0.0010396285889851488,8.307502601763088e-05,1.2470093036739537e-06,4.85646621679547e-09,5.9282149392356499e-08,4.0937187813476345e-09,9.1722494185346851e-11,5.1628757455701804e-07,1.4304076703347276e-05,2.5492889064633911e-10,8.9237188167179412e-06,1.0456056410723809e-08,5.1793292723220354e-10,3.7158325610306287e-10,5.9042340815071158e-14
1.041255343586775e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328111093860201,0.10972053984509571,0.022126134448019773,0.0,8.08619936948417e-05,0.00045992007201681498,0.00016820773151088517,2.1215418628718645e-06,1.2097608690315206e-15,0.00088498498036568187,1.4602046286407012e-13,0.00033894039749855244,8.9675134822695035e-11,8.0116764882251104e-07,1.0263083406598932e-11,1.8992581864821343e-13,9.8132417919580807e-05,6.7126688179680361e-09,0.0078762500017366677,0.0010415974123007482,8.3190562353365786e-05,1.2511049998984343e-06,4.8712365718480812e-09,5.9462951645778014e-08,4.1311024509638303e-09,9.2061424379821367e-11,5.1761387188921492e-07,1.4320835005686848e-05,2.5628898487232393e-10,8.9734896796780915e-06,1.0598139757845534e-08,5.2161588165490019e-10,3.7737039303429235e-10,5.9440189428098841e-14
1.0448414879524083e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327895184307625,0.10971649425265675,0.022123855194377342,0.0,8.162837543046185e-05,0.00046242225469832215,0.00016939978070642129,2.1412710360660564e-06,1.2254330477465121e-15,0.00088775663831487542,1.4838358164155404e-13,0.0003392094467949335,9.0560625198999132e-11,8.1201911536654663e-07,1.0344510892118217e-11,1.919723676714836e-13,9.8758736668805769e-05,6.8034903555323706e-09,0.0078762627784915665,0.001043556159536417,8.3305871952639164e-05,1.2551916837781777e-06,4.8859903064413912e-09,5.964357258746662e-08,4.1686724085909653e-09,9.2400724577153618e-11,5.1894151183453904e-07,1.4337623141007146e-05,2.5765183285308606e-10,9.0233197143229938e-06,1.0741621741623854e-08,5.2531010308662751e-10,3.832249216177591e-10,5.9839392525951283e-14
