Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CH4OX(60)
3.00431183920512e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130795548471596,0.11077902256940683,0.0085346499797086476,1.3539110595348782e-05,0.0050827479835707174,1.1743571586780551e-06,0.0025259029970639531,1.0676022670395603e-07,1.6747460858731206e-18,2.0615053867263038e-05,2.5722952499517652e-15,1.1521633880553687e-08,8.9811018483833141e-13,2.4443207194161277e-06,3.772789302364711e-14,5.2315774941048095e-15,7.0754951842924404e-06,6.8413713225726413e-11,0.0053278891426329477,0.020927044327516509,1.4830500662594882e-07,1.3126145484925384e-06,2.2036081129680598e-07,2.7851557718257006e-06,1.0020704545842493e-11,4.8294746286793698e-09,1.7703262876322036e-07,6.9156942782241021e-09,1.9376021745086831e-09,1.0662706621063694e-10,1.6937456317596421e-08,3.9492470397873482e-11
3.008306097023915e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130522866324378,0.11077457019447989,0.0085260714406793191,1.3586540671498785e-05,0.0050921580086919962,1.1740913951859537e-06,0.002530559452066389,1.0704257296527914e-07,1.6806769930992492e-18,2.0620241090708458e-05,2.5855308340461022e-15,1.1521173401715096e-08,9.0063918915532858e-13,2.4495171235943948e-06,3.7796028462784552e-14,5.2490996712251658e-15,7.0765722416034133e-06,6.8735594304285913e-11,0.0053276266591534656,0.020930033255092035,1.4832102187853124e-07,1.3127361199481543e-06,2.2075949682344347e-07,2.7849925269486521e-06,1.0021737835228604e-11,4.8290325244010788e-09,1.7702514281340473e-07,6.9281081604296629e-09,1.9411571095199318e-09,1.068451293027516e-10,1.6933461535426111e-08,3.9576081436175788e-11
3.0123003548427103e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130253015534393,0.11077011693404096,0.0085175065462042166,1.3634060236097923e-05,0.0051015689557854472,1.1738278548570552e-06,0.0025352162873817368,1.0732505456457656e-07,1.6866209302954349e-18,2.0625392912400105e-05,2.5988069413336166e-15,1.1520715858448539e-08,9.0316933987639882e-13,2.4547145999795187e-06,3.7864173685763899e-14,5.266653496151056e-15,7.0776434106258705e-06,6.9058380705496348e-11,0.0053273646256276116,0.020932993417966533,1.4833683184138073e-07,1.3128567902947972e-06,2.2115822840915207e-07,2.7848314646622487e-06,1.0022757730271407e-11,4.8285941331104478e-09,1.7701767083363752e-07,6.940523252425455e-09,1.944712450565784e-09,1.0706324313815953e-10,1.6929500478137882e-08,3.9659711934334316e-11
3.0162946126615054e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31129985987893194,0.11076566279526828,0.0085089552638589801,1.3681669280077178e-05,0.0051109808126233707,1.1735665283941803e-06,0.0025398734968782675,1.0760767057485586e-07,1.6925779079149493e-18,2.0630509435233402e-05,2.6121235842377818e-15,1.1520261240483336e-08,9.057006259075461e-13,2.4599131377659775e-06,3.7932328619259691e-14,5.2842389683284316e-15,7.0787087093378592e-06,6.9382072837647734e-11,0.0053271030409271372,0.020935924899356813,1.4835243713431354e-07,1.3129765622936234e-06,2.2155700560272712e-07,2.7846725776420117e-06,1.0023764271694028e-11,4.8281594396953717e-09,1.7701021279563993e-07,6.9529395401858776e-09,1.9482681933962488e-09,1.0728140737190342e-10,1.6925573004976833e-08,3.9743361729745132e-11
3.0202888704803005e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112972177521498,0.11076120778531849,0.0085004175613055694,1.3729367794196629e-05,0.0051203935670155508,1.1733074065560537e-06,0.0025445310744432476,1.0789042007123095e-07,1.6985479363998422e-18,2.0635590761827395e-05,2.6254807749059675e-15,1.1519809537601652e-08,9.0823303617792021e-13,2.4651127261780223e-06,3.8000493190180734e-14,5.3018560871590646e-15,7.0797681556505477e-06,6.9706671105063682e-11,0.0053268419039268393,0.020938827782250955,1.483678383753818e-07,1.3130954386981808e-06,2.2195582795434994e-07,2.7845158585917066e-06,1.0024757500123183e-11,4.8277284317514194e-09,1.7700276866715056e-07,6.9653570095549563e-09,1.9518243337737217e-09,1.074996216565712e-10,1.6921678976035077e-08,3.9827030660247892e-11
3.0242831282990956e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31129460369336426,0.11075675191132665,0.0084918934062920524,1.3777155769045998e-05,0.0051298072068091238,1.1730504801568984e-06,0.0025491890139828803,1.0817330213092203e-07,1.7045310261809497e-18,2.0640636994525387e-05,2.6388785252100163e-15,1.1519360739638131e-08,9.1076655963985542e-13,2.4703133544696216e-06,3.8068667325669457e-14,5.3195048520007056e-15,7.0808217674085239e-06,7.0032175908109609e-11,0.0053265812135045425,0.020941702149408953,1.4838303618091868e-07,1.3132134222525081e-06,2.2235469501559948e-07,2.7843613002458833e-06,1.0025737456078596e-11,4.8273010994195723e-09,1.7699533841547446e-07,6.9777756462807686e-09,1.9553808674729995e-09,1.0771788563986723e-10,1.6917818252245556e-08,3.991071856412399e-11
3.0282773861178907e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31129201762116643,0.11075229518040636,0.0084833827666523781,1.3825033195045212e-05,0.0051392217198884781,1.1727957400660334e-06,0.0025538473094222441,1.0845631583325549e-07,1.7105271876778964e-18,2.0645648235395707e-05,2.6523168467468239e-15,1.1518914836479598e-08,9.133011852689047e-13,2.4755150119243952e-06,3.8136850953101242e-14,5.3371852621672245e-15,7.0818695623901106e-06,7.0358587643201073e-11,0.0053263209685411031,0.020944548083363247,1.48398031165535e-07,1.3133305156880434e-06,2.2275360633925566e-07,2.784208895378501e-06,1.0026704179938945e-11,4.826877429341676e-09,1.7698792201176889e-07,6.9901954363717985e-09,1.9589377902815075e-09,1.0793619897647564e-10,1.6913990695375882e-08,3.9994425280080542e-11
3.0322716439366858e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31128945945437148,0.11074783759964975,0.0084748856103061734,1.3873000062444981e-05,0.0051486370941751418,1.1725431772074647e-06,0.002558505954705251,1.0873946025966403e-07,1.7165364312991035e-18,2.065062458623233e-05,2.665795750838913e-15,1.1518471818064704e-08,9.158369020638763e-13,2.4807176878555665e-06,3.8205044000083668e-14,5.3548973169287696e-15,7.0829115583076798e-06,7.0685906702812178e-11,0.0053260611679203894,0.020947365666419387,1.4841282394207175e-07,1.3134467217274007e-06,2.231525614793251e-07,2.7840586367964236e-06,1.0027657711968079e-11,4.8264574065636954e-09,1.7698051942509287e-07,7.0026163659488206e-09,1.9624950979991124e-09,1.0815456132844293e-10,1.6910196168022227e-08,4.0078150647255075e-11
3.036265901755481e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31128692911201783,0.1107433791761276,0.0084664019052585054,1.3921056361327385e-05,0.0051580533176276717,1.1722927825594924e-06,0.002563164943794573,1.090227344936864e-07,1.7225587674417931e-18,2.0655566148555596e-05,2.6793152485350202e-15,1.151803167438362e-08,9.1837369904686899e-13,2.4859213716058906e-06,3.8273246394455873e-14,5.372641015511915e-15,7.0839477728079561e-06,7.1014133475483718e-11,0.005325801810529285,0.020950154980656589,1.4842741512167142e-07,1.3135620430846974e-06,2.2355155999129735e-07,2.7839105173328679e-06,1.0028598092337259e-11,4.8260410215987755e-09,1.7697313062216261e-07,7.0150384208688141e-09,1.966052786437844e-09,1.0837297234658334e-10,1.6906434533603316e-08,4.0161894505231005e-11
3.040260159574276e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31128442651336635,0.11073891991688939,0.0084579316195996963,1.3969202081606385e-05,0.0051674703782415374,1.1720445471543111e-06,0.0025678242706715917,1.0930613762096736e-07,1.7285942064919918e-18,2.0660473023612889e-05,2.6928753506106747e-15,1.151759439547769e-08,9.2091156526330473e-13,2.491126052547607e-06,3.8341458064287834e-14,5.3904163570998077e-15,7.08497822347231e-06,7.1343268345831699e-11,0.0053255428952576761,0.020952916107928342,1.4844180531382037e-07,1.3136764824601141e-06,2.2395060143195387e-07,2.7837645298598218e-06,1.0029525361075644e-11,4.825628263795051e-09,1.7696575557581012e-07,7.0274615871449198e-09,1.9696108514222031e-09,1.0859143167987122e-10,1.6902705656354354e-08,4.024565669401982e-11
3.044254417393071e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31128195157790056,0.11073445982896339,0.0084494747215050816,1.40174372130284e-05,0.005176888264049018,1.171798462077623e-06,0.0025724839293363518,1.0958966872925743e-07,1.7346427588245401e-18,2.0665345312379324e-05,2.7064760675687891e-15,1.1517159971439139e-08,9.2345048978196285e-13,2.4963317200823748e-06,3.8409678937879708e-14,5.4082233408323172e-15,7.0860029278170841e-06,7.1673311694555541e-11,0.0053252844209984457,0.020955649129863009,1.484559951261789e-07,1.3137900425479102e-06,2.2434968535912954e-07,2.7836206672819858e-06,1.0030439558103939e-11,4.8252191172864243e-09,1.7695839425445763e-07,7.0398858510640269e-09,1.9731692887890693e-09,1.0880993899831847e-10,1.6899009401321161e-08,4.0329437054052818e-11
3.0478492494299866e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127974772163625,0.11073044504709363,0.0084418749333525795,1.4060925269226373e-05,0.0051853650569545435,1.1715788167146088e-06,0.002576677900869179,1.0984495539820379e-07,1.7400976763460349e-18,2.0669700884227509e-05,2.7187514470170349e-15,1.1516771422568018e-08,9.2573641768134889e-13,2.5010176556648557e-06,3.8471085534252116e-14,5.4242766794795684e-15,7.0869202630492221e-06,7.1971127768916992e-11,0.0053250521703180958,0.020958084886825896,1.484685951334607e-07,1.3138914970546237e-06,2.2470889685531161e-07,2.7834930019047481e-06,1.0031251192030192e-11,4.8248539644534864e-09,1.7695178077222004e-07,7.0510686155362627e-09,1.9763721973752059e-09,1.0900663632860305e-10,1.6895710552894729e-08,4.0404854782969561e-11
3.051444081466902e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127756614912805,0.11072642960475625,0.0084342859403369573,1.4104485732299862e-05,0.005193842499929921,1.1713608995161749e-06,0.0025808721319573688,1.1010034433248716e-07,1.7455632315683004e-18,2.0674028595978649e-05,2.7310597400808822e-15,1.1516385171003358e-08,9.2802318603430133e-13,2.5057043741419682e-06,3.8532499475832731e-14,5.4403556468446273e-15,7.0878329705766915e-06,7.2269680287993641e-11,0.0053248202751605437,0.020960498003593959,1.4848103376462853e-07,1.3139922434592809e-06,2.250681420882863e-07,2.783367046840274e-06,1.0032052299057056e-11,4.8244917211204856e-09,1.7694517836043916e-07,7.0622522476629261e-09,1.9795754012110971e-09,1.0920337199307401e-10,1.6892437922550269e-08,4.0480286985990665e-11
3.0550389135038177e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127540680213822,0.11072241350703088,0.0084267077194338322,1.4148118594428178e-05,0.0052023205843267188,1.1711447040934246e-06,0.0025850666182654892,1.103558348714518e-07,1.7510394320313705e-18,2.0678328520680638e-05,2.7434009538529045e-15,1.1516001209626811e-08,9.3031078692061668e-13,2.5103918678484098e-06,3.8593920710827836e-14,5.4564602422111356e-15,7.0887410630349655e-06,7.2568969521211655e-11,0.0053245887347248945,0.02096288853920892,1.4849331145913193e-07,1.3140922837058174e-06,2.2542742073837017e-07,2.7832427969833486e-06,1.003284290804838e-11,4.8241323756088259e-09,1.7693858699732364e-07,7.0734367375452194e-09,1.982778897287227e-09,1.0940014575400432e-10,1.6889191413566988e-08,4.0555733547681847e-11
3.0586337455407333e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127326962257351,0.11071839675898348,0.0084191402476740847,1.4191823847682106e-05,0.0052107993015203802,1.17093022409161e-06,0.0025892613554702121,1.1061142635582297e-07,1.7565262852679517e-18,2.0682600731204428e-05,2.7557750952482858e-15,1.1515619531352632e-08,9.3259921243549348e-13,2.5150801291380394e-06,3.8655349187593061e-14,5.4725904648347123e-15,7.0896445530175903e-06,7.2868995735448322e-11,0.0053243575482122048,0.020965256552566185,1.4850542865531303e-07,1.3141916197316195e-06,2.2578673248686637e-07,2.7831202472449775e-06,1.0033623047803762e-11,4.8237759204503553e-09,1.7693200665762106e-07,7.0846220750801473e-09,1.98598268260191e-09,1.0959695736387e-10,1.6885970929741394e-08,4.0631194352898802e-11
3.062228577577649e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31127115455248455,0.11071437936566618,0.0084115835021437105,1.4235601484024234e-05,0.0052192786429101556,1.1707174531899088e-06,0.0025934563392602701,1.108671181277068e-07,1.7620237988034252e-18,2.0686845300244428e-05,2.7681821710051756e-15,1.1515240129127458e-08,9.3488845468955324e-13,2.5197691503838335e-06,3.8716784854632981e-14,5.4887463139430334e-15,7.0905434530763508e-06,7.3169759195037324e-11,0.0053241267148254664,0.020967602102415342,1.4851738579047746e-07,1.3142902534638829e-06,2.2614607701598201e-07,2.7829993925607271e-06,1.0034392747027569e-11,4.8234223490188027e-09,1.7692543732108346e-07,7.0958082501958974e-09,1.9891867541614704e-09,1.0979380656719818e-10,1.688277637538395e-08,4.0706669286778352e-11
3.0658234096145644e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31126906153406536,0.11071036133211744,0.0084040374599837174,1.427945149530926e-05,0.005227758599919051,1.1705063851012027e-06,0.0025976515653364394,1.111229095305898e-07,1.7675319801558528e-18,2.0691062300318888e-05,2.7806221876850425e-15,1.1514862995930166e-08,9.3717850580885363e-13,2.524458923977855e-06,3.8778227660600664e-14,5.5049277887359321e-15,7.0914377757214526e-06,7.3471260161773402e-11,0.0053238962337696181,0.020969925247360421,1.4852918330075503e-07,1.3143881868274254e-06,2.2650545400852349e-07,2.7828802278883203e-06,1.0035152034358291e-11,4.8230716494005803e-09,1.7691887896740213e-07,7.1069952530950705e-09,1.9923911089802515e-09,1.0999069312888304e-10,1.6879607655315712e-08,4.0782158234725067e-11
3.06941824165148e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31126699050965356,0.11070634266336202,0.0083965020983899751,1.4323373873284357e-05,0.0052362391639937502,1.1702970135718604e-06,0.0026018470294114971,1.1137879990933891e-07,1.7730508368359777e-18,2.0695251803770344e-05,2.7930951516730316e-15,1.1514488124771688e-08,9.3946935793490962e-13,2.5291494423312196e-06,3.883967755429729e-14,5.521134888385465e-15,7.0923275334216899e-06,7.3773498894917629e-11,0.0053236661042515288,0.020972226045860191,1.4854082162115625e-07,1.3144854217410183e-06,2.2686486314827949e-07,2.782762748200628e-06,1.0035900938373182e-11,4.8227238141041847e-09,1.7691233157104505e-07,7.1181830737560979e-09,1.9955957440803398e-09,1.1018761680459158e-10,1.6876464674865008e-08,4.0857661082432402e-11
3.0730130736883955e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112649414217295,0.11070232336441106,0.0083889773946131171,1.4367368609589473e-05,0.0052447203266045607,1.1700893323815196e-06,0.0026060427272101899,1.1163478861020108e-07,1.7785803763472266e-18,2.069941388276596e-05,2.8056010691783168e-15,1.1514115508694803e-08,9.4176100322470807e-13,2.5338406978740596e-06,3.8901134484671793e-14,5.537367612036016e-15,7.093212738604621e-06,7.4076475651202117e-11,0.005323436325479998,0.020974504556228672,1.4855230118566875e-07,1.3145819601124549e-06,2.2722430411996616e-07,2.7826469484946875e-06,1.003663948755073e-11,4.8223788371325365e-09,1.7690579511096823e-07,7.1293717021602639e-09,1.9988006564917606e-09,1.1038457733872502e-10,1.6873347339864145e-08,4.0933177715874763e-11
3.0762484225216194e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31126311595086953,0.11069870546066875,0.0083822142548890463,1.4407025731640505e-05,0.0052523538776718592,1.1699038594355682e-06,0.0026098190515388493,1.1186526196716874e-07,1.7835661019236558e-18,2.0703136365457444e-05,2.8168845751807262e-15,1.151378207659577e-08,9.4382415567075636e-13,2.5380634519184187e-06,3.8956451696293481e-14,5.5519989711129791e-15,7.0940055411052361e-06,7.4349785951798337e-11,0.0053232298238215523,0.020976536207288069,1.4856249741519758e-07,1.3146682506791734e-06,2.2754782795062304e-07,2.7825441610268938e-06,1.0037295351913667e-11,4.8220707911729219e-09,1.7689992163175641e-07,7.139442150350611e-09,2.0016853123149757e-09,1.105618731434921e-10,1.6870563587796928e-08,4.100115437874566e-11
3.0794837713548433e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31126130816035813,0.11069508705415002,0.0083754597131064888,1.4446741450835745e-05,0.0052599879004784373,1.1697197461642677e-06,0.002613595558630511,1.120958139619832e-07,1.7885604921248535e-18,2.070683674501708e-05,2.8281947826986638e-15,1.1513450460475869e-08,9.4588793854341255e-13,2.5422867914783193e-06,3.901177452938331e-14,5.5666510842528048e-15,7.0947946751018291e-06,7.4623694440652473e-11,0.0053230236050544342,0.020978549894385901,1.4857256571783022e-07,1.3147539799750151e-06,2.2787137708150612e-07,2.7824427266889046e-06,1.0037942872545144e-11,4.821765046232943e-09,1.7689405697651717e-07,7.1495132376621345e-09,2.0045701882070389e-09,1.1073919843468525e-10,1.6867800464728867e-08,4.1069142033181448e-11
3.082719120188067e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125951800855867,0.1106914681484798,0.0083687137527944117,1.4486515760859231e-05,0.0052676223888549747,1.1695369881012388e-06,0.0026173722453932615,1.1232644412092467e-07,1.7935635524056342e-18,2.0710515073691987e-05,2.8395316958944447e-15,1.1513120655328795e-08,9.479523461573304e-13,2.5465107110747008e-06,3.9067102947030403e-14,5.5813239507745831e-15,7.0955801495690844e-06,7.4898201299688114e-11,0.0053228176686058474,0.020980545659733466,1.4858250640763901e-07,1.3148391493799247e-06,2.2819495128437272e-07,2.7823426418759058e-06,1.0038582070059647e-11,4.8214615956033594e-09,1.7688820113062416e-07,7.1595849569553483e-09,2.0074552820191517e-09,1.1091655303670169e-10,1.6865057903045837e-08,4.1137140596628241e-11
3.085954469021291e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125774545392798,0.11068784874727412,0.0083619763575173804,1.4526348655325476e-05,0.0052752573366474835,1.1693555808013882e-06,0.0026211491087429592,1.12557151971178e-07,1.7985752882160233e-18,2.0714171403615278e-05,2.8508953188158432e-15,1.1512792656168697e-08,9.5001737283735358e-13,2.5507352052408891e-06,3.9122436912419808e-14,5.5960175699794567e-15,7.0963619734550553e-06,7.5173306709182373e-11,0.0053226120139042571,0.020982523545447891,1.4859231979796949e-07,1.3149237602699527e-06,2.285185503315352e-07,2.7822439029957063e-06,1.00392129650245e-11,4.8211604331410438e-09,1.768823540780724e-07,7.16965730107494e-09,2.0103405916076159e-09,1.1109393677367752e-10,1.6862335835456148e-08,4.1205149986714327e-11
3.089189817854515e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112559904550154,0.11068422885414021,0.0083552475108755204,1.4566240127779603e-05,0.0052828927377172848,1.1691755198408096e-06,0.0026249261456032218,1.1278793704083264e-07,1.8035957050012558e-18,2.0717805786806198e-05,2.8622856553962632e-15,1.1512466458030104e-08,9.5208301291852556e-13,2.554960268522585e-06,3.9177776388832367e-14,5.6107319411506672e-15,7.0971401556812502e-06,7.5449010847768213e-11,0.0053224066403793797,0.020984483593552317,1.4860200620145206e-07,1.3150078140170187e-06,2.2884217399584197e-07,2.782146506469138e-06,1.0039835577958695e-11,4.8208615527286458e-09,1.7687651580285969e-07,7.1797302628824179e-09,2.0132261148338333e-09,1.1127134946980253e-10,1.6859634194989075e-08,4.127317012124916e-11
3.092425166687739e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125425297046283,0.11068060847267651,0.0083485271965044149,1.4606190171697575e-05,0.0052905285859409686,1.1689968008166494e-06,0.0026287033529054033,1.1301879885888227e-07,1.8086248082017797e-18,2.072141827517039e-05,2.8737027094549689e-15,1.1512142055967816e-08,9.5414926074609751e-13,2.5591858954778352e-06,3.9233121339644366e-14,5.6254670635536093e-15,7.0979147051427349e-06,7.5725313892437727e-11,0.0053222015474621801,0.020986425845976091,1.4861156593000405e-07,1.3150913119890453e-06,2.2916582205067638e-07,2.7820504487300232e-06,1.0040449929333474e-11,4.8205649483329152e-09,1.7687068628903323e-07,7.1898038352528624e-09,2.0161118495642931e-09,1.1144879094985777e-10,1.6856952914992781e-08,4.1341200918222596e-11
3.098895864354187e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125083037946616,0.11067336625910928,0.0083351120992935287,1.4686265947484663e-05,0.0053058015994323559,1.1686433710703679e-06,0.0026362582665994637,1.1348075086066103e-07,1.8187090955865729e-18,2.0728577774475204e-05,2.8966169847155047e-15,1.151149862039178e-08,9.5828355707255889e-13,2.5676388187027699e-06,3.9343827518446984e-14,5.654999559027448e-15,7.0994529412204689e-06,7.627971739981756e-11,0.0053217922011809214,0.020990257131031882,1.4863030660643567e-07,1.3152566460594397e-06,2.2981319042810731e-07,2.7818623354148575e-06,1.0041653929048622e-11,4.8199785431622348e-09,1.768590534825666e-07,7.2099527832915244e-09,2.0218839450292331e-09,1.1180375956275888e-10,1.6851651171383772e-08,4.1477294172344596e-11
3.1053665620206354e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31124747735191582,0.11066612213518412,0.0083217309356758955,1.4766575929118399e-05,0.0053210763284382515,1.1682952567559755e-06,0.0026438138254299861,1.1394300422654145e-07,1.8288281937983177e-18,2.0735650314511995e-05,2.9196381728773333e-15,1.1510862310280335e-08,9.6242021678323731e-13,2.5760939316262749e-06,3.9454555157738537e-14,5.6846150501691039e-15,7.1009767523237621e-06,7.6836518614557503e-11,0.0053213839705331285,0.020994017734182253,1.4864854430839703e-07,1.3154197733442134e-06,2.3046065366150563e-07,2.7816795347802792e-06,1.0042825126980148e-11,4.8194011693777147e-09,1.7684745553223885e-07,7.230104088554465e-09,2.0276568610356302e-09,1.121588412187723e-10,1.6846430077720112e-08,4.1613429096597455e-11
3.1118372596870836e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31124419356025762,0.1106588761293729,0.0083083835760056103,1.4847120061935549e-05,0.0053363527245172153,1.167952423396124e-06,0.0026513700051244374,1.1440555522100498e-07,1.8389821461884535e-18,2.0742636306460029e-05,2.942766300407749e-15,1.151023308679116e-08,9.6655919500847575e-13,2.5845511911552331e-06,3.9565303967943964e-14,5.7143135304642688e-15,7.1024862086711568e-06,7.7395718893825762e-11,0.0053209768510113012,0.020997707987506272,1.4866628150570173e-07,1.3155807046427358e-06,2.3110820995700318e-07,2.7815020187615151e-06,1.0043963685175221e-11,4.818832779060743e-09,1.7683589231202234e-07,7.2502576946749899e-09,2.0334305806972874e-09,1.125140345309076e-10,1.6841289112079636e-08,4.1749605041366659e-11
3.118307957353532e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31124097867839873,0.11065162827000832,0.0082950698911972362,1.4927898290184215e-05,0.0053516307394685528,1.16761483683872e-06,0.0026589267815322892,1.1486840012297873e-07,1.8491709960320116e-18,2.0749536159703184e-05,2.9660013919687024e-15,1.1509610911396572e-08,9.7070044704272122e-13,2.5930105543921521e-06,3.9676073660994468e-14,5.7440949931178407e-15,7.1039813800674262e-06,7.7957319568822411e-11,0.0053205708381277028,0.021001328221601764,1.4868352065689643e-07,1.3157394506911663e-06,2.3175585752914202e-07,2.7813297594970648e-06,1.0045069764921845e-11,4.8182733246428544e-09,1.7682436369635104e-07,7.2704135455537142e-09,2.0392050872081892e-09,1.1286933811887004e-10,1.6836227757466958e-08,4.1885821359895371e-11
3.12477865501998e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.311237832381701,0.11064437858528474,0.008281789752723456,1.5008910557029944e-05,0.005366910325331117,1.1672824632530895e-06,0.0026664841306244104,1.1533153522582667e-07,1.8593947865276767e-18,2.0756350281837521e-05,2.989343470423944e-15,1.1508995745880343e-08,9.7484392834476535e-13,2.6014719786344829e-06,3.9786863950319664e-14,5.7739594310555272e-15,7.1054623359066804e-06,7.8521321944876792e-11,0.0053201659274142877,0.021004878765591786,1.4870026420931085e-07,1.3158960221629045e-06,2.3240359460082877e-07,2.781162729326878e-06,1.004614352675238e-11,4.8177227588999528e-09,1.7681286956010028e-07,7.2905715853572377e-09,2.044980363842072e-09,1.1322475060900436e-10,1.683124550175547e-08,4.2022077408273562e-11
3.1312493526864284e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31123475434697556,0.11063712710325872,0.0082685430326127855,1.5090156804561566e-05,0.0053821914343821654,1.1669552691263213e-06,0.002674042028492485,1.1579495683734023e-07,1.8696535607978506e-18,2.0763079078678485e-05,3.012792556845991e-15,1.1508387552334629e-08,9.7898959453796932e-13,2.6099354213739776e-06,3.9897674550840203e-14,5.8039068369254129e-15,7.1069291451753348e-06,7.9087727301542212e-11,0.0053197621144226073,0.02100835994713094,1.4871651459910681e-07,1.3160504296690377e-06,2.3305141940329375e-07,2.781000900790538e-06,1.0047185130447078e-11,4.8171810349487358e-09,1.7680140977857984e-07,7.3107317585168424e-09,2.0507563939520311e-09,1.1358027063426508e-10,1.6826341837631839e-08,4.215837254542812e-11
3.144190748019325e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31122880177789175,0.11062261885884042,0.0082421493383608435,1.5253351004688151e-05,0.00541275803234417,1.1663162867657472e-06,0.0026891593755239739,1.16722644889608e-07,1.8902762327702801e-18,2.0776282310880926e-05,3.0600118289650574e-15,1.1507191931047993e-08,9.8728730491532589e-13,2.6268681932791803e-06,4.0119355552566822e-14,5.8640505216748726e-15,7.1098205979250796e-06,8.022775194658874e-11,0.0053189577639082466,0.021015115526168929,1.4874754557993124e-07,1.3163527949198613e-06,2.3434732516685386e-07,2.7806927397652726e-06,1.0049172498809547e-11,4.8161239265754748e-09,1.7677859278316666e-07,7.3510582839450905e-09,2.0623106484070328e-09,1.14291627854853e-10,1.6816768278645556e-08,4.2431077535898741e-11
3.1571321433522213e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.311223118414374,0.11060810375847473,0.008215887795699952,1.5417480405961951e-05,0.0054433301562975397,1.1656976278729914e-06,0.0027042786337546369,1.1765143503027485e-07,1.9110393554052112e-18,2.0789149067495828e-05,3.1076593413477746e-15,1.1506023750328176e-08,9.9559322646078929e-13,2.6438085339030404e-06,4.0341114415098485e-14,5.9245259830567058e-15,7.1126562821654663e-06,8.1377403228468488e-11,0.0053181577513861924,0.021021597550820278,1.4877663286714114e-07,1.3166466301026682e-06,2.3564356083454054e-07,2.7804050606630763e-06,1.005103313334048e-11,4.815101631162997e-09,1.7675591172136975e-07,7.3913926825315801e-09,2.0738677189699312e-09,1.1500339897532221e-10,1.6807503116205076e-08,4.2703931259072017e-11
3.170073538685118e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31121770172243329,0.11059358202171976,0.0081897574006362731,1.5582544506927076e-05,0.005473907432926901,1.1650990354206512e-06,0.0027193996162084354,1.1858129823998722e-07,1.931943270942037e-18,2.0801682531681106e-05,3.155735198809261e-15,1.1504882717710437e-08,1.0039070101059943e-12,2.6607561101078191e-06,4.0562948910767411e-14,5.9853331524179092e-15,7.1154367354092072e-06,8.2536690465378348e-11,0.0053173620419666454,0.021027808590094347,1.4880379555292215e-07,1.3169320179073481e-06,2.3694011255156614e-07,2.7801376508073137e-06,1.0052768285559194e-11,4.8141137856165964e-09,1.7673336561146228e-07,7.4317345191189701e-09,2.085427475281633e-09,1.1571557329420589e-10,1.6798542459569071e-08,4.2976928687448566e-11
