Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
7.8472263174677e-08,0.09977366400000001,0.80000000000000004,0.0,0.27843994036721059,0.0958130342982393,0.09662760266599435,9.4345584050422193e-15,1.4382735647043833e-05,9.8815235559734493e-08,7.6387057314333335e-06,4.0666687155913368e-11,4.0996190148743493e-12,1.293310279807169e-07,1.5450672430392582e-22,7.1594288675471412e-11,5.1469316742227739e-16,7.4783181283799345e-09,3.0012905311595427e-19,4.8610940790774282e-22,3.6574525529896829e-08,1.6739418582018618e-18,0.0041790398161080941,0.0067224194062314863,6.726288265373089e-08,3.0821549702794035e-07,1.4422850391620704e-09,1.766067536257939e-06,1.6599950145933192e-12,6.6765954448707863e-09,7.6238336833799671e-08,1.0254611317614126e-10,3.1105018317050089e-12
7.878823948844487e-08,0.09977366400000001,0.80000000000000004,0.0,0.27841425286960747,0.095813039183818352,0.096614632961864136,9.6139572050991277e-15,1.4504665212860641e-05,9.9067190054635899e-08,7.698870052116746e-06,4.1142178312239191e-11,4.1472136734558175e-12,1.3031106773433734e-07,1.5935281734295356e-22,7.173331756216164e-11,5.2468229812686897e-16,7.5550810378494851e-09,3.0668883773776881e-19,4.9198167020357014e-22,3.6805564056304284e-08,1.71342388229472e-18,0.0041789734754324554,0.0067481757961964373,6.751791435640894e-08,3.0882280112039486e-07,1.4509540002538033e-09,1.7626669024797214e-06,1.666018812032888e-12,6.6635291599295701e-09,7.6228753295729183e-08,1.0310846884182009e-10,3.1347124987346531e-12
7.910421580221273e-08,0.09977366400000001,0.80000000000000004,0.0,0.27838858122091514,0.095813050756546378,0.096601667404419736,9.7959051588446867e-15,1.4627033772985074e-05,9.9317445244437722e-08,7.7592568277382042e-06,4.1621276763545163e-11,4.1951618573738664e-12,1.3129439362597353e-07,1.6433012153491607e-22,7.1871019966231916e-11,5.3482303082052157e-16,7.6322858956651768e-09,3.1336277906344837e-19,4.9790009659177906e-22,3.7036824909847104e-08,1.7536706029090663e-18,0.0041789002213953449,0.0067739232320290438,6.777285679353309e-08,3.0942873217562597e-07,1.4596415418596478e-09,1.7592861843872606e-06,1.6720411567443344e-12,6.6505413225729885e-09,7.6219201269767292e-08,1.0367195578415422e-10,3.1590093987092989e-12
7.94201921159806e-08,0.09977366400000001,0.80000000000000004,0.0,0.2783629252539373,0.095813068855076955,0.096588705990820492,9.9804264015902199e-15,1.4749841184465166e-05,9.9566014260190685e-08,7.8198659454969279e-06,4.2103994896579406e-11,4.2434646766596551e-12,1.3228100126360194e-07,1.6944162660921205e-22,7.2007405937177152e-11,5.4511701920384757e-16,7.7099333984455749e-09,3.2015235907881289e-19,5.0386485806437563e-22,3.7268306533115699e-08,1.7946936018419031e-18,0.0041788202154609084,0.0067996617196612015,6.80277099745537e-08,3.1003329642380825e-07,1.4683476432142614e-09,1.7559251771126024e-06,1.6780620376764039e-12,6.6376311031558077e-09,7.620968030173125e-08,1.0423657301943293e-10,3.1833924629360983e-12
7.973616842974846e-08,0.09977366400000001,0.80000000000000004,0.0,0.27833728480521946,0.095813093321775317,0.09657574871824269,1.0167545182246077e-14,1.4873087303000801e-05,9.9812910083815194e-08,7.8806972925998447e-06,4.2590345084262379e-11,4.2921232393012911e-12,1.3327088625964129e-07,1.7469037752879541e-22,7.2142485435334987e-11,5.5556592775248363e-16,7.7880242399187366e-09,3.2705907238625594e-19,5.0987612553253845e-22,3.7500007376795033e-08,1.8365045869658145e-18,0.0041787336153816333,0.0068253912649919339,6.8282473909440453e-08,3.1063650006903492e-07,1.4770722837743709e-09,1.752583678909039e-06,1.6840814440686167e-12,6.6247976834614176e-09,7.6200189947169981e-08,1.0480231958038236e-10,3.2078616227566027e-12
8.005214474351632e-08,0.09977366400000001,0.80000000000000004,0.0,0.27831165971496213,0.095813124002633032,0.096562795583879465,1.035728586324297e-14,1.4996771982975732e-05,1.0005814555049959e-07,7.9417507562618022e-06,4.3080339685701931e-11,4.3411386512465929e-12,1.3426404423095835e-07,1.8007947526909063e-22,7.2276268332985083e-11,5.661714317350634e-16,7.8665591109419024e-09,3.3408442625163197e-19,5.1593406982671098e-22,3.7731925899626714e-08,1.8791153930486975e-18,0.0041786405752836627,0.0068511118738880869,6.853714860867922e-08,3.1123834928620451e-07,1.4858154425483378e-09,1.7492614910861882e-06,1.6900993653189591e-12,6.6120402600564602e-09,7.6190729768540237e-08,1.0536919447875476e-10,3.2324168095476561e-12
8.036812105728419e-08,0.09977366400000001,0.80000000000000004,0.0,0.27828604982693783,0.095813160747184573,0.09654984658494041,1.0549672920452251e-14,1.5120895077486866e-05,1.0030173335104737e-07,8.003026223705859e-06,4.3573991046208365e-11,4.3905120164058451e-12,1.3526047079887456e-07,1.8561207760436887e-22,7.2408764415428685e-11,5.7693521723104185e-16,7.9455386995207488e-09,3.412299406510028e-19,5.220388616966978e-22,3.7964060568370993e-08,1.9225379825748421e-18,0.0041785412457501338,0.0068768235521850032,6.8791734083269135e-08,3.1183885022261961e-07,1.4945770991311395e-09,1.7459584179480733e-06,1.6961157909457946e-12,6.5993580421207556e-09,7.6181299337741045e-08,1.0593719672980816e-10,3.2570579547209357e-12
8.068409737105205e-08,0.09977366400000001,0.80000000000000004,0.0,0.27826045498840829,0.095813203408426015,0.096536901718651091,1.0744730943105345e-14,1.5245456438375472e-05,1.0054368603417446e-07,8.0645235821667374e-06,4.4071311497309647e-11,4.4402444366545614e-12,1.3626016158917185e-07,1.9129139990161937e-22,7.2539983382048991e-11,5.8785898114837681e-16,8.0249636908294215e-09,3.484971483172445e-19,5.2819067181176094e-22,3.819640985776839e-08,1.9667844465673741e-18,0.0041784357739026229,0.0069025263056871769,6.9046230344716981e-08,3.1243800899914369e-07,1.5033572335305979e-09,1.7426742667316102e-06,1.7021307108047716e-12,6.5867502479697343e-09,7.6171898236830428e-08,1.0650632538050752e-10,3.2817849897242077e-12
8.100007368481991e-08,0.09977366400000001,0.80000000000000004,0.0,0.27823487505004452,0.09581325184273537,0.096523960982252743,1.0942484633712297e-14,1.5370455916257259e-05,1.0078401600875839e-07,8.1262427188908487e-06,4.457231335676668e-11,4.4903370118362408e-12,1.3726311223209887e-07,1.9712071592195074e-22,7.2669934847352879e-11,5.9894443124106548e-16,8.1048347672294805e-09,3.5588759478651413e-19,5.3438967076072111e-22,3.8428972250500945e-08,2.0118670054120365e-18,0.0041783243034806891,0.0069282201401689074,6.930063740503387e-08,3.1303583170556597e-07,1.5121558250658932e-09,1.7394088475459117e-06,1.7081441149048711e-12,6.5742161106882324e-09,7.6162526053089384e-08,1.0707657944642321e-10,3.3065978460424538e-12
8.131604999858778e-08,0.09977366400000001,0.80000000000000004,0.0,0.2782093098658488,0.095813305909794907,0.09651102437300213,1.1142958807979258e-14,1.5495893360548488e-05,1.0102273554604062e-07,8.1881835211352428e-06,4.5077008928588586e-11,4.5407908397651333e-12,1.3826931836237676e-07,2.031033586295564e-22,7.2798628341994418e-11,6.1019328612653721e-16,8.1851526082880362e-09,3.6340283844457509e-19,5.4063602905206225e-22,3.8661746237153136e-08,2.0577980096822982e-18,0.0041782069749196167,0.0069539050613749171,6.9554955276732571e-08,3.1363232440235356e-07,1.5209728536043438e-09,1.7361619733157436e-06,1.7141559932693317e-12,6.5617548765673273e-09,7.6153182382312085e-08,1.0764795793530642e-10,3.3314964551969081e-12
8.163202631235564e-08,0.09977366400000001,0.80000000000000004,0.0,0.27818375929307798,0.095813365472515205,0.096498091888170989,1.1346178394725151e-14,1.5621768619495072e-05,1.0125985678178208e-07,8.2503458761724572e-06,4.5585410503048197e-11,4.5916070162289847e-12,1.3927877561920508e-07,2.0924272100827841e-22,7.2926073313780511e-11,6.2160727530290292e-16,8.2659178907973672e-09,3.7104445057298088e-19,5.4692991711403441e-22,3.8894730316172873e-08,2.104589940965787e-18,0.0041780839254263544,0.0069795810750209741,6.9809183972821021e-08,3.1422749312419995e-07,1.5298082997277798e-09,1.7329334597251636e-06,1.7201663363327977e-12,6.5493657978472927e-09,7.6143866831796109e-08,1.0822045991285441e-10,3.3564807487464262e-12
8.19480026261235e-08,0.09977366400000001,0.80000000000000004,0.0,0.27815822319216832,0.095813430396960858,0.096485163525045853,1.1552168435797561e-14,1.5748081540201368e-05,1.0149539171837495e-07,8.3127296712909277e-06,4.6097530356697357e-11,4.642786634991815e-12,1.4029147964626744e-07,2.1554225688580439e-22,7.3052279128659207e-11,6.331881391660606e-16,8.3471312887933909e-09,3.7881401539511857e-19,5.5327150529476485e-22,3.9127922993832022e-08,2.1522554126920307e-18,0.0041779552890537147,0.00700524818679449,7.0063323506798001e-08,3.1482134387304979e-07,1.5386621430656167e-09,1.729723125160041e-06,1.726175134720881e-12,6.537048141343213e-09,7.6134579012094368e-08,1.0879408440287649e-10,3.3815506582890499e-12
8.223238130851458e-08,0.09977366400000001,0.80000000000000004,0.0,0.27813525296194624,0.095813493305023908,0.096473531520060787,1.1739948999314458e-14,1.5862137242371722e-05,1.0170602668967777e-07,8.369064325021486e-06,4.6561627489214235e-11,4.6891599374113218e-12,1.4120568566229617e-07,2.2135169179199943e-22,7.3164812558654167e-11,6.4375504173257909e-16,8.4206070406139297e-09,3.8591734311409145e-19,5.5901985898720826e-22,3.9337973527269022e-08,2.195911746221421e-18,0.0041778348478468293,0.0070283409809678938,7.0291972865322939e-08,3.1535468761517169e-07,1.5466463152657353e-09,1.7268492191497847e-06,1.7315817246579884e-12,6.5260227228824898e-09,7.612624336706555e-08,1.0931130535819196e-10,3.4041867220477883e-12
8.251675999090566e-08,0.09977366400000001,0.80000000000000004,0.0,0.27811229424599077,0.09581356035674958,0.096461902849513406,1.1930012420774199e-14,1.5976547212796158e-05,1.0191539494033935e-07,8.4255781717859889e-06,4.7028755291089552e-11,4.7358293069136119e-12,1.4212251486780867e-07,2.2729632005589902e-22,7.3276356506897192e-11,6.5445981549237623e-16,8.4944467972540135e-09,3.9312677948051274e-19,5.6480711176415906e-22,3.9548190744001519e-08,2.2402953544734152e-18,0.0041777100807833317,0.0070514265733162282,7.0520550024393446e-08,3.1588697297062922e-07,1.5546453592429072e-09,1.723989764493642e-06,1.7369870490525922e-12,6.5150540532407222e-09,7.6117929604791637e-08,1.0982943405730511e-10,3.4268920295742483e-12
8.280113867329673e-08,0.09977366400000001,0.80000000000000004,0.0,0.27808934694887966,0.09581363146076749,0.096450277511454977,1.212237719017637e-14,1.6091311337741533e-05,1.0212350495114256e-07,8.4822711294534403e-06,4.749892268348435e-11,4.7827955366590292e-12,1.4304196409638903e-07,2.3337878926142429e-22,7.3386917634918314e-11,6.6530375190306254e-16,8.5686510444299669e-09,4.0044350646427182e-19,5.7063338764338011e-22,3.9758573571199016e-08,2.2854157098639379e-18,0.004177581079319175,0.0070745049679290049,7.0749054994853873e-08,3.1641820425518013e-07,1.5626592604744601e-09,1.7211446342025991e-06,1.7423911016865189e-12,6.5041416162460451e-09,7.6109637459828463e-08,1.1034846983190559e-10,3.4496665310845162e-12
8.308551735568781e-08,0.09977366400000001,0.80000000000000004,0.0,0.27806641097710094,0.0958137065276016,0.096438655503945828,1.2317061871463389e-14,1.6206429502787469e-05,1.0233036512037802e-07,8.5391431159025101e-06,4.7972138578596195e-11,4.8300594184870228e-12,1.4396403018457696e-07,2.39601789013104e-22,7.3496502552904881e-11,6.762881496140875e-16,8.6432202660935482e-09,4.0786871464033698e-19,5.7649881059034848e-22,3.9969120941064779e-08,2.3312823733817944e-18,0.0041774479330158832,0.0070975761688785539,7.0977487787860662e-08,3.1694838575761772e-07,1.5706880043502612e-09,1.71831370292905e-06,1.7477938757361929e-12,6.4932849139638705e-09,7.6101366662644931e-08,1.1086841190335354e-10,3.4725101768208727e-12
8.33038783380214e-08,0.09977366400000001,0.80000000000000004,0.0,0.27804880715509395,0.095813766802613373,0.096429733771652454,1.2468137310825802e-14,1.6295063538109326e-05,1.0248836020307277e-07,8.5829338928671764e-06,4.833757342517002e-11,4.8665536440589079e-12,1.4467381541009093e-07,2.4447722808800994e-22,7.357998917549427e-11,6.84818702847721e-16,8.700726475104959e-09,4.1364456149265945e-19,5.8102924003576672e-22,4.0130901353096029e-08,2.3670137997323761e-18,0.0041773429380280811,0.0071152865763456745,7.115284157796648e-08,3.1735477729966997e-07,1.576862964185304e-09,1.7161495239736982e-06,1.7519415392324906e-12,6.4849860800087117e-09,7.6095030236034622e-08,1.1126826560498604e-10,3.490097634151207e-12
8.352223932035499e-08,0.09977366400000001,0.80000000000000004,0.0,0.27803120991565777,0.095813829323456348,0.096420814001034819,1.2620600020295905e-14,1.6383906194551444e-05,1.0264562702005756e-07,8.626830139266166e-06,4.8704814939507627e-11,4.9032241881802803e-12,1.4538514023766578e-07,2.4943838778709238e-22,7.3662907044463089e-11,6.9343343564124253e-16,8.7584483742876899e-09,4.1948562188868781e-19,5.8558287965189501e-22,4.0292777673285652e-08,2.4031953403424687e-18,0.0041772355899778509,0.0071329927466641119,7.1328152824456803e-08,3.1776055434265395e-07,1.5830466608697817e-09,1.7139935883718532e-06,1.7560884426195819e-12,6.4767195839812866e-09,7.6088706134239998e-08,1.1166865298958683e-10,3.5077258069522435e-12
8.374060030268857e-08,0.09977366400000001,0.80000000000000004,0.0,0.27801361921866552,0.095813894051812745,0.096411896191225172,1.2774458492881842e-14,1.6472957419519453e-05,1.0280216927683647e-07,8.6708318179386308e-06,4.907386714563868e-11,4.9400714077540383e-12,1.4609800323868073e-07,2.5448653731455564e-22,7.374525909192369e-11,7.0213294458003056e-16,8.8163861806429678e-09,4.2539244521951356e-19,5.9015978549833147e-22,4.045474942420804e-08,2.4398314311086403e-18,0.0041771259272216886,0.0071506946816575585,7.1503421532749638e-08,3.1816571880310008e-07,1.5892390875823869e-09,1.7118458412868213e-06,1.7602345829125701e-12,6.4684852098867121e-09,7.6082394237596294e-08,1.1206957368549924e-10,3.525394672730273e-12
8.395896128502216e-08,0.09977366400000001,0.80000000000000004,0.0,0.2779960350246069,0.09581396094997631,0.096402980341358649,1.2929721247231388e-14,1.6562217160195603e-05,1.0295799065159498e-07,8.7149388917268567e-06,4.9444734064488317e-11,4.977095659225899e-12,1.4681240298554611e-07,2.5962296111335917e-22,7.3827048232789143e-11,7.109178287613464e-16,8.8745401105709851e-09,4.3136558390038338e-19,5.9476001361658731e-22,4.061681613015812e-08,2.4769265393238557e-18,0.0041770139875045003,0.0071683923831441076,7.1678647708368379e-08,3.1857027259178476e-07,1.5954402386743215e-09,1.7097062284212124e-06,1.7643799569894144e-12,6.4602827414412073e-09,7.6076094432244747e-08,1.1247102736102572e-10,3.5431042089998904e-12
8.415548616912239e-08,0.09977366400000001,0.80000000000000004,0.0,0.27798021477779611,0.095814022982829483,0.096394957751517574,1.3070665448366338e-14,1.6642729163905183e-05,1.0309761655298428e-07,8.7547253402531513e-06,4.9780069191622324e-11,5.0105691420577773e-12,1.4745667549635583e-07,2.6432229101579404e-22,7.3900179569854409e-11,7.1889771753695185e-16,8.9270636115334172e-09,4.3679856735123821e-19,5.9892020576917282e-22,4.0762756960273114e-08,2.5107083142586629e-18,0.0041769113256685253,0.0071843166963318121,7.183631490563783e-08,3.1893385045638628e-07,1.6010287286435765e-09,1.7077874871538911e-06,1.7681101368157874e-12,6.4529276135120681e-09,7.6070434861521821e-08,1.1283279117213229e-10,3.5590775463355681e-12
8.431677613488895e-08,0.09977366400000001,0.80000000000000004,0.0,0.27796723483303198,0.09581407516576225,0.096388374715819958,1.3187199187338706e-14,1.6708932312489153e-05,1.0321177674924684e-07,8.7874422237848322e-06,5.0056384850043761e-11,5.0381487029090379e-12,1.4798636489767319e-07,2.6823396004409474e-22,7.3959861769340564e-11,7.2549923403828054e-16,8.9703012163560477e-09,4.4129822678236553e-19,6.023486944599548e-22,4.088258901606897e-08,2.5387161894117157e-18,0.0041768257333131657,0.0071973833816706845,7.1965688240029686e-08,3.1923187505721777e-07,1.605620531632469e-09,1.7062176195786208e-06,1.7711710666343295e-12,6.4469102525104048e-09,7.6065797190072465e-08,1.1313001660468433e-10,3.5722116142280157e-12
8.44780661006555e-08,0.09977366400000001,0.80000000000000004,0.0,0.27795425838087279,0.095814128479783336,0.096381792748205602,1.3304511415346687e-14,1.6775249148093234e-05,1.0332554886639497e-07,8.8202165561237161e-06,5.0333696374021304e-11,5.0658253621538372e-12,1.4851689067623244e-07,2.7219567968177925e-22,7.4019241006064696e-11,7.321481992301394e-16,9.0136570455360201e-09,4.4583487020529898e-19,6.0578998812779787e-22,4.1002472197782581e-08,2.5669810121305691e-18,0.0041767389514633197,0.0072104477598631195,7.2095038377335487e-08,3.195295692183441e-07,1.6102170854067851e-09,1.7046521131366866e-06,1.7742315746545139e-12,6.440909988527171e-09,7.6061165959071727e-08,1.1342753238104796e-10,3.5853678390977204e-12
8.463935606642206e-08,0.09977366400000001,0.80000000000000004,0.0,0.27794128540623692,0.095814182910531523,0.096375211848329964,1.3422605601541826e-14,1.6841679649129853e-05,1.0343893434897909e-07,8.8530483223032983e-06,5.0612005379576737e-11,5.0935992627921959e-12,1.4904825225818606e-07,2.7620798953563829e-22,7.4078318430828869e-11,7.3884485810316138e-16,9.0571311854398925e-09,4.50408724536781e-19,6.0924410933150562e-22,4.1122406316120868e-08,2.5955046275030811e-18,0.0041766509944958213,0.0072235098316341369,7.2224365319926699e-08,3.1982693370184861e-07,1.6148183874548532e-09,1.7030909466849738e-06,1.7772916599634233e-12,6.4349267343524816e-09,7.605654112746756e-08,1.1372533839587944e-10,3.5985462118966805e-12
8.480064603218862e-08,0.09977366400000001,0.80000000000000004,0.0,0.27792831589421446,0.095814238443815161,0.09636863201584929,1.3541485222688841e-14,1.690822379394997e-05,1.0355193463377926e-07,8.8859375073586631e-06,5.0891313481810961e-11,5.1214705476886125e-12,1.4958044906999447e-07,2.8027143393209168e-22,7.4137095189490172e-11,7.4558945639893807e-16,9.1007237222587631e-09,4.5502001760293503e-19,6.1271108062452388e-22,4.1242391182294641e-08,2.6242888901350455e-18,0.0041765618766178387,0.0072365695977071858,7.235366907020498e-08,3.2012396926556117e-07,1.6194244351228752e-09,1.7015340992279551e-06,1.7803513213173983e-12,6.4289604088680079e-09,7.6051922649293999e-08,1.1402343448939637e-10,3.6117467235801343e-12
8.496193599795518e-08,0.09977366400000001,0.80000000000000004,0.0,0.27791534983006405,0.095814295065610344,0.09636205325042066,1.3661153763162393e-14,1.6974881560843297e-05,1.0366455114986475e-07,8.9188840963265449e-06,5.117162229490465e-11,5.1494393595721671e-12,1.5011348053842603e-07,2.8438656194859937e-22,7.4195572422989394e-11,7.5238224061056069e-16,9.1444347420088094e-09,4.5966897814081046e-19,6.1619092455494671e-22,4.1362426608017263e-08,2.6533356641793274e-18,0.0041764716118688977,0.0072496270588041645,7.2482949630601962e-08,3.2042067666513259e-07,1.6240352260962995e-09,1.6999815499243089e-06,1.7834105577117734e-12,6.4230109269450735e-09,7.6047310483632657e-08,1.1432182054805414e-10,3.6249693651060112e-12
8.510709696714508e-08,0.09977366400000001,0.80000000000000004,0.0,0.27790368330821014,0.095814346944446099,0.096356133273581571,1.3769532861578242e-14,1.7034970679927983e-05,1.0376557906704835e-07,8.9485850943772089e-06,5.1424757167852971e-11,5.1746947936978967e-12,1.5059392201789996e-07,2.8813482432471862e-22,7.424794677817323e-11,7.5853714969162068e-16,9.1838760336418804e-09,4.6388543809966398e-19,6.19333808828998e-22,4.1470501564366801e-08,2.679703756515492e-18,0.0041763894044903049,0.0072613768036323256,7.2599282309644452e-08,3.2068743336909747e-07,1.6281889913975657e-09,1.6985879133646524e-06,1.7861635063884949e-12,6.4176707242298978e-09,7.6043164898487195e-08,1.1459061583100475e-10,3.6368886560235602e-12
8.525225793633498e-08,0.09977366400000001,0.80000000000000004,0.0,0.27789201955681525,0.09581439968375971,0.096350214160528566,1.3878556363976213e-14,1.7095151799347206e-05,1.0386629831396713e-07,8.9783325665726991e-06,5.1678705098781209e-11,5.2000294440430666e-12,1.5107503868771958e-07,2.9192580609547193e-22,7.4300080263056281e-11,7.6473147038629033e-16,9.2234134284416594e-09,4.6813276276242691e-19,6.2248715462900136e-22,4.1578617185288634e-08,2.706287373292822e-18,0.0041763062893866963,0.0072731246825374863,7.2715596208691307e-08,3.2095392542099107e-07,1.6323465947579604e-09,1.6971977265569337e-06,1.788916109296881e-12,6.4123440374921286e-09,7.6039024361780667e-08,1.1485964578772403e-10,3.6488258582042616e-12
8.539741890552487e-08,0.09977366400000001,0.80000000000000004,0.0,0.27788035856547655,0.095814453273668207,0.096344295911013358,1.3988226826263232e-14,1.7155424903150385e-05,1.0396670991662099e-07,9.0081265020085779e-06,5.1933467262517296e-11,5.2254434143761906e-12,1.5155683013063985e-07,2.9575991753587703e-22,7.4351973699281858e-11,7.7096538395152046e-16,9.2630469887528071e-09,4.7241112077711197e-19,6.2565097838141585e-22,4.1686773334560337e-08,2.7330878934304887e-18,0.004176222276452337,0.0072848706960427605,7.2831891329576829e-08,3.212201533657117e-07,1.6365080345939585e-09,1.6958109746126819e-06,1.7916683655860871e-12,6.4070308074014051e-09,7.6034888842934191e-08,1.1512891032042883e-10,3.6607809650627887e-12
8.554257987471477e-08,0.09977366400000001,0.80000000000000004,0.0,0.27786870032389704,0.095814507704393884,0.096338378524788021,1.4098546809330952e-14,1.7215789975348771e-05,1.0406681489609318e-07,9.0379668897815626e-06,5.2189044833286692e-11,5.2509368083771772e-12,1.5203929592961844e-07,2.9963757211756209e-22,7.4403627905337344e-11,7.7723907213865206e-16,9.3027767768065958e-09,4.7672068139321843e-19,6.2882529650920094e-22,4.1794969876285605e-08,2.7601067021843162e-18,0.0041761373754763348,0.0072966148446702806,7.2948167674154445e-08,3.2148611774980209e-07,1.6406733092279619e-09,1.6944276427393244e-06,1.7944202747570146e-12,6.4017309706871852e-09,7.6030758315954999e-08,1.1539840937507438e-10,3.6727539700153244e-12
8.568774084390467e-08,0.09977366400000001,0.80000000000000004,0.0,0.27785704482188484,0.095814562966262964,0.096332462001605224,1.4209518879053812e-14,1.7276246999916487e-05,1.0416661426858403e-07,9.0678537189896124e-06,5.2445438984712824e-11,5.2765097296373708e-12,1.5252243566781545e-07,3.0355918652767133e-22,7.4455043696570625e-11,7.8355271719373125e-16,9.3426028547212471e-09,4.8106161446263671e-19,6.3201012543181877e-22,4.1903206674893473e-08,2.787345191164042e-18,0.0041760515961437612,0.0073083571289412098,7.3064425244296748e-08,3.2175181912030299e-07,1.6448424162676522e-09,1.6930477162285642e-06,1.7971718360065865e-12,6.3964444720761635e-09,7.6026632747536234e-08,1.1566814282295959e-10,3.6847448664801822e-12
8.581838571617558e-08,0.09977366400000001,0.80000000000000004,0.0,0.27784655720406365,0.095814613404660409,0.096327137868438065,1.4309953400603507e-14,1.7330736928026897e-05,1.0425617324583721e-07,9.0947915636942567e-06,5.2676892866972648e-11,5.2995934401250969e-12,1.5295783730586998e-07,3.0712657214825224e-22,7.4501114735375311e-11,7.8926931189065211e-16,9.3785287039253553e-09,4.8499541854142319e-19,6.3488547175962734e-22,4.2000654101487407e-08,2.8120488131382542e-18,0.004175973651671324,0.0073189235911901339,7.3169041006845735e-08,3.2199072592308928e-07,1.6485978881593362e-09,1.691808681880037e-06,1.7996479429081833e-12,6.3916979793164761e-09,7.6022923950936643e-08,1.1591110325097858e-10,3.6955519651036922e-12
8.59359661012194e-08,0.09977366400000001,0.80000000000000004,0.0,0.27783712023230334,0.095814659362487453,0.096322346745968276,1.4400799404772758e-14,1.7379841524115119e-05,1.043365659843768e-07,9.1190677728276029e-06,5.2885768402754193e-11,5.3204239901622375e-12,1.5335016497726238e-07,3.1036820919532488e-22,7.4542414606297507e-11,7.944421561803323e-16,9.4109287339919726e-09,4.8855779028699437e-19,6.3748058396350714e-22,4.2088384490350142e-08,2.8344360264359733e-18,0.0041759029056939734,0.0073284321167271949,7.3263182193364821e-08,3.2220556059546878e-07,1.6519804650977709e-09,1.6906958904861208e-06,1.8018761972794422e-12,6.3874352947900229e-09,7.6019589432847488e-08,1.1612992987083501e-10,3.7052907361117238e-12
8.605354648626321e-08,0.09977366400000001,0.80000000000000004,0.0,0.27782768504018968,0.095814705848763088,0.096317556189302558,1.4492077821531468e-14,1.742900642153517e-05,1.0441676000516414e-07,9.1433744328063567e-06,5.3095181781870579e-11,5.3413069019326431e-12,1.5374293407968701e-07,3.1363943981134679e-22,7.4583559492754459e-11,7.9964154183413339e-16,9.4433920499153404e-09,4.9214104948121937e-19,6.4008262148273695e-22,4.2176141051767115e-08,2.8569698671807897e-18,0.0041758316003116594,0.0073379394199834186,7.3357311065368725e-08,3.2242022366664771e-07,1.6553655534432819e-09,1.6895853075147189e-06,1.8041042220455097e-12,6.3831812576821949e-09,7.6016258116329871e-08,1.1634891011189382e-10,3.7150412340451754e-12
8.617112687130702e-08,0.09977366400000001,0.80000000000000004,0.0,0.27781825162250329,0.095814752858541324,0.096312766198310362,1.4583790024054558e-14,1.7478231611698927e-05,1.0449675583901193e-07,9.1677115378391133e-06,5.3305133626878203e-11,5.362242230319122e-12,1.5413614439200779e-07,3.1694049170295923e-22,7.4624549822094362e-11,8.0486756665684875e-16,9.4759186844918645e-09,4.9574528755161638e-19,6.4269159303658722e-22,4.2263923714311883e-08,2.879651087214326e-18,0.0041757597404763732,0.0073474455012339521,7.3451427623888894e-08,3.2263471542270594e-07,1.6587531523184142e-09,1.6884769253305007e-06,1.8063320168593458e-12,6.3789358365610148e-09,7.6012929986940226e-08,1.1656804393229488e-10,3.7248034554101086e-12
8.627694921784646e-08,0.09977366400000001,0.80000000000000004,0.0,0.27780976305944088,0.095814795610883005,0.096308455689960562,1.4666703029808355e-14,1.7522585826031595e-05,1.0456858307671483e-07,9.1896409581036105e-06,5.3494551190056518e-11,5.3811288874037064e-12,1.544904107248592e-07,3.1993712494099509e-22,7.4661309324304266e-11,8.0959384649446524e-16,9.5052468201266797e-09,4.9900711452931226e-19,6.4504560323992102e-22,4.2342950368144052e-08,2.9001908181645788e-18,0.0041756945966257564,0.0073559999297716549,7.3536121999387446e-08,3.2282761176494323e-07,1.6618041370506578e-09,1.6874812567575803e-06,1.8083368352758165e-12,6.3751222989747734e-09,7.6009937383029927e-08,1.1676539564159443e-10,3.7335994752853699e-12
8.638277156438589e-08,0.09977366400000001,0.80000000000000004,0.0,0.27780127592572662,0.09581483877974438,0.096304145639605918,1.4749969520097569e-14,1.7566988864235292e-05,1.046402505954001e-07,9.2115950299501208e-06,5.3684405868147403e-11,5.4000580863276294e-12,1.5484503409759204e-07,3.2295826701115442e-22,7.4697944290011849e-11,8.1434185505436859e-16,9.5346262942376752e-09,5.022860756830802e-19,6.4740524342692746e-22,4.2421998054271393e-08,2.9208510895700829e-18,0.0041756290111949123,0.007364553368907319,7.362080640256946e-08,3.2302036978170866e-07,1.6648571538408625e-09,1.6864873591552477e-06,1.810341466850245e-12,6.3713156937165228e-09,7.600694733730008e-08,1.1696287167340392e-10,3.7424049857648004e-12
