Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(49),CO2X(24),CH4OX(57),COX(47),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
9.120423964900289e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055979307834849341,0.097745158361134579,0.031420468529107938,0.0001310576199460491,0.00058187445382057868,7.0887848356990998e-14,6.5767409016177167e-06,0.00028840012018557174,1.660822090046677e-24,7.2785559199177856e-06,4.2718770463921765e-08,6.329412612197565e-13,9.312473154404836e-10,0.00040781226432763163,5.7721865058752252e-19,4.3571959185924931e-21,3.6692562557216526e-12,1.3856728966012152e-11,0.0010485129815090794,0.13583131393310049,3.9607307344841665e-06,2.4898661077216105e-07,3.3360734859514336e-10,1.6325205002724981e-05,2.6233409874542459e-12,1.0154873805525044e-10,1.8194147640440099e-10,2.1027549865402275e-10,3.9301639369311933e-07,8.6704796689081582e-10,1.5172574308498493e-05,2.4313393896625198e-09,5.9657576931898255e-06,4.0340211405315814e-08,2.9701290522985005e-07,2.5085913761286927e-05,2.9228380367910175e-11,1.2858891268035449e-10,1.3277575852841118e-12,1.7328786407649421e-07,1.7388950587529293e-10,3.4834864987435018e-11,5.0594729416535281e-08,2.2576610705763398e-13
9.164135400107071e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055857627879723502,0.097742484025718154,0.031355568593719178,0.00013166040281364038,0.0005840771893579279,7.1347686655537335e-14,6.574485578607882e-06,0.00028930963855206481,1.6826639624947878e-24,7.2855509497128028e-06,4.2914354455591166e-08,6.3584685029827784e-13,9.3339488212624775e-10,0.00041009359848373945,5.7984056110497424e-19,4.407306474328385e-21,3.6806119797372399e-12,1.3974655298926698e-11,0.0010462019041678594,0.13595523209913402,3.95421870368558e-06,2.4928675295763422e-07,3.3293342542723446e-10,1.6350410253183785e-05,2.6191024312127252e-12,1.0134448028124222e-10,1.8154480021287512e-10,2.0974898398045575e-10,3.9339909599682439e-07,8.6648708233832026e-10,1.5224873614615611e-05,2.4252220619775718e-09,5.9662463954178494e-06,4.0343582891654808e-08,2.9688673769053326e-07,2.5199963005476872e-05,2.929744134652903e-11,1.2867208287336405e-10,1.3294691634943086e-12,1.7461005346142915e-07,1.7380501269628092e-10,3.491831762189682e-11,5.089285501897117e-08,2.2660278784906659e-13
9.207846835313854e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055736753411930927,0.097739802779092624,0.031291082656950249,0.00013226240225125503,0.00058627532337742708,7.1809236029504809e-14,6.5722519536372917e-06,0.0002902161800063689,1.7046550701147403e-24,7.2925059185146103e-06,4.3109523241462164e-08,6.38746821704066e-13,9.3552994920206432e-10,0.00041237407966901218,5.8245697374389701e-19,4.4576921082229469e-21,3.691932915727803e-12,1.4092882358594765e-11,0.0010439060070731843,0.13607832990593252,3.9477401281632209e-06,2.4958498196071324e-07,3.3226372408263426e-10,1.6375460640843088e-05,2.6148852450924789e-12,1.0114153027150637e-10,1.8115080066755312e-10,2.0922645079918535e-10,3.9377805881935934e-07,8.6592823796175371e-10,1.5276990172049426e-05,2.4191513134315514e-09,5.9667030056439295e-06,4.0346736407189536e-08,2.9676014246888324e-07,2.5313776487780835e-05,2.9366075531478078e-11,1.2875413236737381e-10,1.3311718437590452e-12,1.7593429443699473e-07,1.7371994000489607e-10,3.5001245382749688e-11,5.1190856143875222e-08,2.2743641914723243e-13
9.251558270520637e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055616675721092274,0.09773711474601901,0.031227006269279378,0.0001328636214445349,0.00058846888140930088,7.2272492680474771e-14,6.5700396877063419e-06,0.00029111976465591471,1.7267953649239643e-24,7.2994212467582725e-06,4.330427813116755e-08,6.4164119744327789e-13,9.3765263330400245e-10,0.00041465369945028379,5.8506791173868405e-19,4.5083525020534266e-21,3.703219314579663e-12,1.4211408536417816e-11,0.001041625126964499,0.13620061622458052,3.9412947306682692e-06,2.4988131796219398e-07,3.315982012489105e-10,1.6400357754464456e-05,2.6106892563848303e-12,1.0093987397072443e-10,1.8075944766980813e-10,2.0870784906030975e-10,3.9415332730386245e-07,8.6537142589570076e-10,1.5328925158924282e-05,2.4131265538390392e-09,5.9671280645058296e-06,4.034967562449435e-08,2.9663313484894535e-07,2.5427355167031956e-05,2.943428692654794e-11,1.2883507621263874e-10,1.3328657542696407e-12,1.77260569135051e-07,1.7363430234143729e-10,3.5083652902287693e-11,5.1488731110716638e-08,2.2826701875154843e-13
9.29526970572742e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055497386227852025,0.097734420049067627,0.031163335047960757,0.00013346406355922637,0.00059065788876908163,7.2737452823882637e-14,6.5678484486100395e-06,0.0002920204124077671,1.7490847972071701e-24,7.3062973483966113e-06,4.3498620437633584e-08,6.4452999948589481e-13,9.3976304964614166e-10,0.0004169324495851495,5.8767339823826258e-19,4.5592873374469404e-21,3.7144714244798016e-12,1.433023223791295e-11,0.0010393591030258206,0.13632209979272414,3.9348822369679602e-06,2.5017578085261937e-07,3.3093681425248487e-10,1.6425103160782247e-05,2.6065142941863933e-12,1.0073949752945839e-10,1.8037071159471385e-10,2.0819312959028136e-10,3.9452494590576738e-07,8.6481663825419896e-10,1.5380679743694253e-05,2.4071472034552561e-09,5.9675221018858148e-06,4.0352404143063593e-08,2.9650572972132915e-07,2.5540699999443043e-05,2.9502079486722908e-11,1.2891492921990032e-10,1.3345510210991669e-12,1.7858885988108497e-07,1.7354811394410461e-10,3.5165544761490057e-11,5.1786478275953075e-08,2.2909460435495024e-13
9.338981140934203e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055378876481357128,0.097731718808663187,0.031100064675740873,0.0001340637317413244,0.00059284237055983824,7.3204112688996212e-14,6.5656779107726823e-06,0.00029291814297119064,1.7715233155527046e-24,7.3131346310291314e-06,4.3692551476783807e-08,6.4741324976284678e-13,9.4186131204123808e-10,0.00041921032201809296,5.9027345630448552e-19,4.6104962959028524e-21,3.7256894909530539e-12,1.4449351882550798e-11,0.0010371077768388758,0.13644278921713865,3.9285023758197852e-06,2.5046839023471826e-07,3.3027952100726569e-10,1.6449698404893401e-05,2.6023601893858841e-12,1.0054038730561169e-10,1.7998456328336795e-10,2.0768224407607493e-10,3.9489295840563587e-07,8.6426386710686802e-10,1.5432255085221115e-05,2.4012126927418196e-09,5.967885637163111e-06,4.0354925491027262e-08,2.9637794159392458e-07,2.5653811938513114e-05,2.9569457118884593e-11,1.2899370596491234e-10,1.3362277682600835e-12,1.7991914919164488e-07,1.7346138875597428e-10,3.5246925490675665e-11,5.2084096032298533e-08,2.2991919354380623e-13
9.382692576140986e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05526113815679469,0.097729011143129318,0.031037190899605039,0.00013466262911722234,0.00059502235167437079,7.3672468518951667e-14,6.5635277550801013e-06,0.00029381297586017165,1.7941108668882016e-24,7.3199334960275018e-06,4.3886072567252197e-08,6.5029097016326191e-13,9.4394753292105846e-10,0.00042148730887672033,5.9286810891061051e-19,4.6619790588144885e-21,3.7368737568993808e-12,1.4568765903595595e-11,0.0010348709923373432,0.13656269297623638,3.9221548789163036e-06,2.5075916543326624e-07,3.2962628006731648e-10,1.6474145010626942e-05,2.5982267746319798e-12,1.0034252989196266e-10,1.7960097403044848e-10,2.0717514503975162e-10,3.9525740792169559e-07,8.6371310452337107e-10,1.5483652332852453e-05,2.3953224621322931e-09,5.9682191794595739e-06,4.0357243126820516e-08,2.9624978460241516e-07,2.5766691934938393e-05,2.9636423682504388e-11,1.2907142079292974e-10,1.3378961177161557e-12,1.8125141977181393e-07,1.7337414043160333e-10,3.5327799570148556e-11,5.2381582808007636e-08,2.307408037978726e-13
9.42640401134777e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055144163052987014,0.097726297168731435,0.030974709529553057,0.00013526075879385008,0.00059719785679740217,7.4142516570686631e-14,6.5613976687285678e-06,0.00029470493039591029,1.8168473965155176e-24,7.3266943386585979e-06,4.4079185030106492e-08,6.5316318253183312e-13,9.4602182335639643e-10,0.00042376340246804746,5.9545737893982639e-19,4.7137353074902363e-21,3.7480244626294002e-12,1.4688472747947418e-11,0.0010326485957621459,0.13668181942251556,3.9158394808785543e-06,2.5104812549272673e-07,3.2897705051194557e-10,1.6498444480925261e-05,2.5941138843322359e-12,1.0014591204357249e-10,1.7921991557999057e-10,2.0667178582986134e-10,3.9561833692211976e-07,8.631643425080888e-10,1.5534872626499509e-05,2.389475961814987e-09,5.9685232278787689e-06,4.0359360440808234e-08,2.9612127252028209e-07,2.5879340936527796e-05,2.970298299032584e-11,1.2914808782299529e-10,1.3395561894695055e-12,1.8258565451272403e-07,1.7328638234376995e-10,3.5408171430836144e-11,5.2678937066174781e-08,2.3155945249027551e-13
9.470115446554552e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055027943090042566,0.097723576999719175,0.030912616437403267,0.00013585812385882935,0.00059936891040771479,7.4614253115034419e-14,6.5592873450588139e-06,0.0002955940257092631,1.8397328481449874e-24,7.3334175482037365e-06,4.4271890188580026e-08,6.5602990866630193e-13,9.480842930767601e-10,0.00042603859527492186,5.9804128918390032e-19,4.765764723174026e-21,3.759141845901198e-12,1.4808470875986483e-11,0.0010304404356177885,0.13680017678495329,3.9095559191712104e-06,2.5133528919437573e-07,3.2833179210458649e-10,1.6522598298185685e-05,2.5900213546017817e-12,9.9950520732331383e-11,1.7884136010849599e-10,2.0617212058687948e-10,3.9597578723700765e-07,8.6261757311209376e-10,1.5585917096715356e-05,2.3836726515039536e-09,5.9687982717386573e-06,4.0361280756866373e-08,2.9599241876882881e-07,2.5991759888122487e-05,2.976913880903535e-11,1.2922372095230137e-10,1.3412081015176183e-12,1.8392183648910841e-07,1.7319812758954338e-10,3.5488045454917465e-11,5.2976157304049621e-08,2.3237515688753799e-13
9.509455738240657e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0549239841867218,0.097721123644048169,0.030857061269024207,0.00013639510121081483,0.00060131907268107969,7.5040256595078934e-14,6.557404702237849e-06,0.00029639178251632015,1.8604570351439903e-24,7.3394365775160434e-06,4.4444977681153477e-08,6.5860528943325434e-13,9.4993049873969563e-10,0.00042808549255634459,6.0036224454991238e-19,4.8128244915932121e-21,3.7691191946209098e-12,1.4916716977019924e-11,0.0010284651402155366,0.13690604754802235,3.9039277190260652e-06,2.5159221593931314e-07,3.2775442194406166e-10,1.6544213409322941e-05,2.5863553520730968e-12,9.9775706637888439e-11,1.7850277758600096e-10,2.0572554295130436e-10,3.9629455231199665e-07,8.6212717767702988e-10,1.5631707717798715e-05,2.378486160653064e-09,5.969021409029243e-06,4.0362843302910948e-08,2.9587616908163614e-07,2.6092741030271484e-05,2.98283371392618e-11,1.2929091809400249e-10,1.3426879418575457e-12,1.8512605131149977e-07,1.7311828426888112e-10,3.5559510009375581e-11,5.3243539715756279e-08,2.3310678765767461e-13
9.548796029926761e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054820624775106318,0.097718665442213887,0.030801814386302494,0.00013693146393675793,0.00060326566645121287,7.5467622045510753e-14,6.5555376084759226e-06,0.00029718725238022167,1.8813017588995656e-24,7.3454257101868236e-06,4.4617737297704594e-08,6.6117625978630716e-13,9.517672955766166e-10,0.00043013164901344432,6.0267889335981812e-19,4.8601050346369107e-21,3.7790699124931276e-12,1.5025196677835351e-11,0.0010265011480713503,0.1370113077501765,3.8983249085918437e-06,2.5184771594370973e-07,3.2718020762527939e-10,1.6565712778375732e-05,2.5827055931942773e-12,9.9601866424758888e-11,1.7816618060804448e-10,2.052818885921743e-10,3.9661056264595027e-07,8.6163838391366078e-10,1.5677357641283039e-05,2.373333842764102e-09,5.9692217846206843e-06,4.0364251252940946e-08,2.9575966254294964e-07,2.6193537279234915e-05,2.9887214339931263e-11,1.2935729868317869e-10,1.344161350264333e-12,1.8633181774712168e-07,1.7303805821149357e-10,3.563057795396616e-11,5.3510811332160865e-08,2.3383605988548685e-13
9.584202292444255e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054728109201063566,0.097716448982628004,0.030752353390363491,0.00013741366671274319,0.00060501456417905164,7.5853413212182427e-14,6.5538703437761801e-06,0.00029790123113152635,1.9001650326871234e-24,7.3507905926891762e-06,4.477294141874213e-08,6.6348637524614001e-13,9.5341243207486117e-10,0.00043197255217903148,6.0476020875581533e-19,4.9028460935773033e-21,3.7880029282196055e-12,1.5123027231204553e-11,0.0010247431318682423,0.13710552465768316,3.8933039340055351e-06,2.5207645695131004e-07,3.2666608963939214e-10,1.6584964110368145e-05,2.5794346026598969e-12,9.9446235363567626e-11,1.7786492492331525e-10,2.0488507275381791e-10,3.9689264079689426e-07,8.6119983410357131e-10,1.5718322941458874e-05,2.368725664579439e-09,5.9693829402750878e-06,4.0365388122711432e-08,2.9565459456665802e-07,2.6284096383617316e-05,2.9939931447925941e-11,1.2941635106960438e-10,1.3454819864412579e-12,1.8741832427575343e-07,1.7296553496154392e-10,3.5694202561957684e-11,5.3751260207547556e-08,2.3449039855887393e-13
9.619608554961749e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05463607057453624,0.097714228718799853,0.030703137690552013,0.00013789537503646797,0.00060676059814900366,7.6240303441278757e-14,6.5522153510402205e-06,0.00029861337824750415,1.9191258725537134e-24,7.3561316747481275e-06,4.4927881450703017e-08,6.6579294253708768e-13,9.5505006579538431e-10,0.00043381284745668171,6.068380610691633e-19,4.9457656222580401e-21,3.7969146306749833e-12,1.5221045320978708e-11,0.0010229941092569847,0.13719925581105696,3.8883032407317912e-06,2.5230406241472816e-07,3.2615448467372101e-10,1.6604123282335904e-05,2.5761765917504568e-12,9.9291379225548412e-11,1.7756524784367027e-10,2.0449057611402848e-10,3.9717253230346843e-07,8.6076257260468898e-10,1.5759175511490408e-05,2.3641445934466921e-09,5.9695261740116336e-06,4.0366403268382189e-08,2.9554933238735567e-07,2.6374506773181957e-05,2.9992392504242615e-11,1.2947475686366763e-10,1.346797538356094e-12,1.8850606927249102e-07,1.7289271543259228e-10,3.5757510659655489e-11,5.3991617772054655e-08,2.3514284579706317e-13
