Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
1.622967303117325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500064438390258,0.093454131130037255,0.016135639670032065,0.0,0.0080675646605763915,0.0050380795811220567,0.0026902162450516708,0.00113908603518764,0.00063440581289985897,0.010532639012007568,9.0195295972521966e-09,0.00031631904917872058,1.0091458639561526e-07,0.0011036530043695427,4.8602563101833839e-08,5.0805488956671753e-09,0.00078334172978005584,0.00017283891354686701,0.0067465156567804519,5.0639545923725816e-05,0.00016279057192045268,6.0276192439916324e-07,4.2280772132010191e-08,7.12000551603659e-07,3.641484604768001e-07,0.00010132222917958289,0.00027349766288134372,1.3478459030716524e-07,7.5058113474609807e-05,0.00014498050542999794,4.3836218990861052e-11,1.2290197327172985e-08,3.1552385371235552e-06,8.3755840919275508e-09,1.9193985206332346e-05,4.9011667555807734e-11,1.0618482930870592e-07,1.0974517714180431e-06,7.0908215977430915e-11,5.1428094980070212e-05,1.0227413142169538e-12,3.9705473206222159e-05,2.3885426544632027e-14,2.1728993627925674e-09,9.4480631360120028e-06,1.8401095090160549e-09,4.4663717803964539e-08,1.4999631683402451e-16
1.6242422879860374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500130571283608,0.093443041753322978,0.016129902292371139,0.0,0.0080751935855467288,0.005041031628862159,0.0026926461513473829,0.0011400816631908532,0.00063523593407001887,0.01053669675073135,9.0325673400544989e-09,0.00031632354474298453,1.0100837683710157e-07,0.0011043442286741191,4.8661546317646782e-08,5.0895681098402928e-09,0.00078325633947810337,0.0001731696379476673,0.0067457220689355587,5.0617259605891864e-05,0.00016283460684936342,6.0265876448348184e-07,4.2282021429827376e-08,7.1230102335526579e-07,3.6449318258213319e-07,0.0001013818401088162,0.00027402102412148329,1.3484983532079287e-07,7.5074299406317671e-05,0.0001449727701325145,4.3874447921162044e-11,1.2297913071699611e-08,3.1580038692616481e-06,8.3831617328425858e-09,1.9231475829575536e-05,4.910552355501123e-11,1.0625388697283968e-07,1.0988902946843926e-06,7.0999607089875215e-11,5.1455638272474453e-05,1.0229253618420884e-12,3.9705893339476341e-05,2.3962447289388316e-14,2.1773915503930181e-09,9.4758451662161396e-06,1.8455203605574701e-09,4.4795271543663507e-08,1.5072525584957095e-16
1.62551727285475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500196683477544,0.093431956730321009,0.016124165942469917,0.0,0.0080828221055495777,0.00504398219234073,0.0026950754731689796,0.0011410768177015232,0.0006360660563054073,0.010540750750848805,9.045605756548365e-09,0.00031632803935112674,1.0110212439042828e-07,0.0011050345470225006,4.8720507748541831e-08,5.0985895353307763e-09,0.00078317080092320821,0.00017350064409661601,0.0067449287906167438,5.0594987284780815e-05,0.00016287861034559037,6.0255551169704981e-07,4.2283246841856829e-08,7.1260123040166681e-07,3.6483788722775428e-07,0.0001014414212413307,0.00027454483125403391,1.3491499704929616e-07,7.5090444754603413e-05,0.00014496498867083425,4.3912667650256989e-11,1.2305618744665101e-08,3.160767896368333e-06,8.3907375726568314e-09,1.9268999412711944e-05,4.9199459705223029e-11,1.0632285742471173e-07,1.1003288243289963e-06,7.1091006921493183e-11,5.1483153010873586e-05,1.023108517739089e-12,3.9706286812501682e-05,2.4039626732454143e-14,2.1818882977826783e-09,9.5036814211607918e-06,1.8509417729758263e-09,4.4927082631384449e-08,1.5145699303619396e-16
1.6267922577234625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500262774955707,0.093420876059786301,0.016118430621665049,0.0,0.008090450218496123,0.0050469312733767945,0.0026975042104735733,0.0011420714984057853,0.00063689617864437303,0.010544801015871163,9.0586448282992197e-09,0.00031633253296847562,1.0119582900285757e-07,0.0011057239595983386,4.8779447296835513e-08,5.1076131513100581e-09,0.00078308511433530196,0.00017383193180153279,0.0067441358217350169,5.0572728936823198e-05,0.00016292258246052184,6.0245216623811903e-07,4.2284448404807991e-08,7.129011729709562e-07,3.6518257431883274e-07,0.00010150097261353751,0.0002750690839748753,1.3498007559791057e-07,7.5106549596240502e-05,0.00014495716117990571,4.3950878178206858e-11,1.2313314348054325e-08,3.1635306175598128e-06,8.3983116112151168e-09,1.9306555934055712e-05,4.9293475952154434e-11,1.0639174067036378e-07,1.1017673586838639e-06,7.1182415408818416e-11,5.1510639204065925e-05,1.0232907828770655e-12,3.9706653666938674e-05,2.4116964963959349e-14,2.1863896029493288e-09,9.5315719457428747e-06,1.8563737550153303e-09,4.5059151281315813e-08,1.5219153604664261e-16
1.628067242592175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500328845701848,0.093409799740473157,0.016112696331290595,0.0,0.0080980779222997804,0.0050498788737878709,0.0026999323632192207,0.0011430657049909432,0.00063772630012629808,0.010548847549306125,9.0716845368933179e-09,0.00031633702556045211,1.0128949062183192e-07,0.0011064124665864734,4.8838364865004975e-08,5.1166389369581025e-09,0.00078299927993405688,0.00017416350087011483,0.0067433431622013432,5.0550484538512424e-05,0.0001629665232454037,6.0234872830215188e-07,4.2285626155325843e-08,7.1320085129609564e-07,3.6552724376063354e-07,0.00010156049426181794,0.00027559378197969305,1.3504507107179784e-07,7.5122614007892331e-05,0.00014494928779424816,4.3989079505091248e-11,1.2320999883864993e-08,3.1662920319555303e-06,8.4058838483644947e-09,1.9344145371905489e-05,4.9387572241479732e-11,1.0646053671598168e-07,1.1032058960827846e-06,7.1273832488658361e-11,5.1538096860861874e-05,1.0234721582250907e-12,3.9706993944386312e-05,2.4194462073217933e-14,2.1908954638766154e-09,9.5595167848215258e-06,1.8618163154128315e-09,4.5191477707467435e-08,1.5292889255779972e-16
1.6293422274608875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500394895699802,0.093398727771134685,0.01610696307267636,0.0,0.0081057052148776673,0.005052824995388977,0.0027023599313655451,0.0011440594371462385,0.00063855641979228782,0.010552890354655526,9.0847248639515764e-09,0.0003163415170926315,1.0138310919498939e-07,0.0011071000681737197,4.8897260355743297e-08,5.1256668714692225e-09,0.00078291329793871969,0.00017449535110985597,0.0067425508119266274,5.0528254066437202e-05,0.00016301043275138974,6.0224519808574428e-07,4.228678013001602e-08,7.1350026560761436e-07,3.658718954585852e-07,0.00010161998622250354,0.00027611892496385085,1.3510998357554509e-07,7.513863806591648e-05,0.00014494136864779845,4.402727163101178e-11,1.23286753541174e-08,3.1690521386803171e-06,8.4134542839575102e-09,1.9381767704534187e-05,4.9481748518815352e-11,1.0652924556796554e-07,1.1046444348625197e-06,7.136525809785032e-11,5.1565525990091575e-05,1.02365264475232e-12,3.9707307686374708e-05,2.427211814948629e-14,2.1954058785431296e-09,9.5875159831928077e-06,1.867269462892895e-09,4.5324062123550783e-08,1.5366907024764112e-16
1.6306172123296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500460924933438,0.093387660150523355,0.016101230847149487,0.0,0.0081133320941491789,0.0050557696399935884,0.0027047869148731246,0.0011450526945621152,0.00063938653668451186,0.010556929435417575,9.0977657911164322e-09,0.00031634600753068512,1.0147668467011788e-07,0.0011077867645481114,4.8956133671908394e-08,5.1346969340466882e-09,0.00078282716856826779,0.00017482748232812493,0.0067417587708217264,5.0506037497248512e-05,0.00016305431102958269,6.0214157578787719e-07,4.2287910365470297e-08,7.1379941612983443e-07,3.6621652931822256e-07,0.00010167944853189512,0.00027664451262251414,1.3517481321356332e-07,7.5154621846458813e-05,0.00014493340387415496,4.4065454556073881e-11,1.2336340760846044e-08,3.1718109368623381e-06,8.4210229178506391e-09,1.9419422910198843e-05,4.957600472974355e-11,1.0659786723285945e-07,1.1060829733616634e-06,7.1456692173161157e-11,5.1592926600597883e-05,1.023832243427444e-12,3.9707594934391192e-05,2.4349933282140973e-14,2.1999208449240089e-09,9.6155695856138126e-06,1.8727332061724947e-09,4.5456904743093015e-08,1.5441207678953079e-16
1.6318921971983126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500526933386775,0.093376596877390625,0.016095499656033123,0.0,0.0081209585580371817,0.0050587128094128275,0.0027072133137039868,0.001146045476930812,0.00064021664984675419,0.010560964795085023,9.1108073000626484e-09,0.00031635049684042646,1.0157021699522093e-07,0.0011084725558995153,4.9014984716559725e-08,5.1437291039073954e-09,0.00078274089204129205,0.00017515989433210138,0.006740967038797438,5.0483834807681266e-05,0.00016309815813090475,6.020378616044312e-07,4.2289016898193354e-08,7.1409830309131455e-07,3.6656114524524012e-07,0.00010173888122624666,0.00027717054465055033,1.3523956009046423e-07,7.5170565425488426e-05,0.00014492539360627373,4.4103628280400323e-11,1.234399610610496e-08,3.1745684256347527e-06,8.4285897499036861e-09,1.9457110967132652e-05,4.9670340819791302e-11,1.0666640171741279e-07,1.1075215099215945e-06,7.154813465167545e-11,5.1620298701241554e-05,1.0240109552186463e-12,3.9707855729859563e-05,2.4427907559482007e-14,2.2044403609888599e-09,9.6436776367824233e-06,1.8782075539570756e-09,4.5590005779341176e-08,1.5515791988838917e-16
1.6331671820670251e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500592921043897,0.093365537950487368,0.016089769500648318,0.0,0.0081285846044663584,0.0050616545054565764,0.0027096391278209151,0.0011470377839455374,0.00064104675832365337,0.010564996437147711,9.1238493724825096e-09,0.00031635498498774661,1.0166370611846762e-07,0.0011091574424187708,4.9073813392906049e-08,5.1527633602756616e-09,0.00078265446857616412,0.00017549258692886623,0.0067401756157645298,5.0461645974529412e-05,0.00016314197410610722,6.0193405572688607e-07,4.2290099764612544e-08,7.1439692672951217e-07,3.6690574314540725e-07,0.00010179828434178745,0.00027769702074266896,1.3530422431084224e-07,7.5186468878920832e-05,0.00014491733797671646,4.4141792804136552e-11,1.2351641391958218e-08,3.1773246041334072e-06,8.4361547799774861e-09,1.9494831853556182e-05,4.9764756734453973e-11,1.0673484902849675e-07,1.1089600428851613e-06,7.1639585470868903e-11,5.1647642300894073e-05,1.0241887810943093e-12,3.970809011416884e-05,2.4506041068682399e-14,2.2089644247036331e-09,9.6718401813650943e-06,1.8836925149459573e-09,4.5723365445393693e-08,1.5590660728289626e-16
1.6344421669357377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500658887888905,0.093354483368563446,0.016084040382312505,0.0,0.0081362102313645296,0.0050645947299325861,0.0027120643571879877,0.0011480296153011213,0.00064187686116131011,0.010569024365090567,9.1368919900976171e-09,0.00031635947193866523,1.0175715198817665e-07,0.0011098414242983691,4.9132619604354654e-08,5.1617996823883173e-09,0.0007825678983909046,0.00017582555992533085,0.0067393845016337061,5.0439470974656399e-05,0.0001631857590060068,6.0183015835372564e-07,4.2291159001193296e-08,7.1469528726837981e-07,3.6725032292462923e-07,0.0001018576579147044,0.00027822394059331132,1.3536880597812435e-07,7.5202332282280863e-05,0.00014490923711770319,4.41799481274402e-11,1.2359276620490661e-08,3.1800794714986483e-06,8.4437180079399302e-09,1.9532585547668545e-05,4.9859252419181909e-11,1.0680320917316429e-07,1.1103985705977335e-06,7.1731044567797984e-11,5.1674957408443236e-05,1.0243657220231522e-12,3.9708298128650761e-05,2.4584333898281618e-14,2.2134930340307399e-09,9.7000572639745616e-06,1.889188097828002e-09,4.5856983954094943e-08,1.5665814666982522e-16
1.6357171518044502e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500724833906041,0.093343433130367956,0.016078312302339613,0.0,0.0081438354366625693,0.0050675334846465216,0.0027144890017705417,0.0011490209706939824,0.00064270695740725997,0.010573048582393701,9.1499351346584872e-09,0.0003163639576593288,1.0185055455286079e-07,0.0011105245017324181,4.9191403254508022e-08,5.1708380494946664e-09,0.00078248118170318713,0.00017615881312824054,0.0067385936963156234,5.0417309785005802e-05,0.00016322951288122664,6.0172616968120523e-07,4.2292194644319945e-08,7.1499338493202526e-07,3.675948844889646e-07,0.00010191700198114281,0.00027875130389665712,1.354333051964678e-07,7.5218155710950993e-05,0.00014490109116087227,4.4218094250468449e-11,1.2366901793803962e-08,3.1828330268752387e-06,8.4512794336616357e-09,1.9570372027647899e-05,4.9953827819378463e-11,1.0687148215865269e-07,1.1118370914071548e-06,7.1822511879787179e-11,5.1702244032793221e-05,1.024541778972478e-12,3.9708479814580591e-05,2.4662786135675956e-14,2.2180261869275719e-09,9.7283289291707499e-06,1.8946943112817839e-09,4.5990861518039445e-08,1.5741254577885895e-16
1.6369921366731627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500790759079617,0.093332387234649108,0.016072585262040699,0.0,0.0081514602182938458,0.0050704707714023488,0.0027169130615349278,0.0011500118498218371,0.0006435370461102041,0.010577069092533311,9.1629787879392093e-09,0.00031636844211598616,1.0194391376120159e-07,0.001111206674916332,4.925016424712674e-08,5.1798784408542809e-09,0.00078239431873040194,0.00017649234634420756,0.0067378031997208905,5.0395162382588381e-05,0.00016327323578225108,6.0162208990251505e-07,4.2293206730308617e-08,7.1529121995157796e-07,3.6793942774457471e-07,0.00010197631657721414,0.00027927911034667468,1.3549772206972085e-07,7.5233939240181577e-05,0.00014489290023740619,4.4256231173406137e-11,1.2374516914013965e-08,3.1855852694115423e-06,8.4588390570155411e-09,1.9608191271655459e-05,5.0048482880406079e-11,1.0693966799234845e-07,1.1132756036632771e-06,7.1913987344463864e-11,5.1729502182861734e-05,1.0247169529100541e-12,3.9708635213187659e-05,2.4741397867456744e-14,2.2225638813474848e-09,9.7566552214706109e-06,1.9002111639775056e-09,4.6124998349618398e-08,1.581698123637954e-16
1.6382671215418752e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500856663394001,0.093321345680154558,0.016066859262724439,0.0,0.0081590845741937989,0.0050734065920026092,0.0027193365364483438,0.0011510022523834845,0.00064436712631981514,0.010581085898982302,9.1760229317336572e-09,0.00031637292527497278,1.0203722956205672e-07,0.001111887944046616,4.9308902486140991e-08,5.1889208357353032e-09,0.00078230730968969868,0.0001768261593797329,0.0067370130117600764,5.0373028744472772e-05,0.00016331692775948165,6.0151791921085855e-07,4.2294195295440785e-08,7.1558879255788372e-07,3.6828395259770933e-07,0.00010203560173900175,0.00027980735963715586,1.3556205670142179e-07,7.5249682945066016e-05,0.00014488466447815039,4.4294358896452787e-11,1.2382121983249102e-08,3.1883361982589272e-06,8.4663968778776107e-09,1.9646043257838322e-05,5.0143217547594725e-11,1.0700776668177643e-07,1.114714105717624e-06,7.2005470899550787e-11,5.1756731867578094e-05,1.024891244803653e-12,3.970876436566267e-05,2.4820169179952356e-14,2.2271061152401205e-09,9.7850361853552784e-06,1.9057386645783987e-09,4.6259394661053732e-08,1.5892995418563129e-16
1.6395421064105878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450092254683361,0.093310308465631056,0.016061134305696126,0.0,0.0081667085023008155,0.0050763409482478218,0.002721759426479186,0.0011519921780792643,0.00064519719708715706,0.010585099005208959,9.1890675478638073e-09,0.00031637740710274578,1.0213050190445271e-07,0.0011125683093213309,4.9367617875675793e-08,5.1979652134182055e-09,0.00078222015479789057,0.00017716025204115882,0.0067362231323437041,5.0350908847802569e-05,0.0001633605888632436,6.014136578013196e-07,4.2295160375974275e-08,7.1588610297583223e-07,3.6862845895475685e-07,0.00010209485750254848,0.00028033605146164154,1.3562630919497495e-07,7.5265386900453846e-05,0.00014487638401349863,4.4332477419811627e-11,1.2389717003655559e-08,3.1910858125730314e-06,8.4739528961282556e-09,1.9683927964323456e-05,5.0238031766230875e-11,1.0707577823463673e-07,1.1161525959241171e-06,7.2096962482711579e-11,5.1783933095887668e-05,1.0250646556204701e-12,3.9708867313141702e-05,2.489910015953049e-14,2.2316528865510482e-09,9.8134718652545445e-06,1.9112768217376922e-09,4.6394050664324441e-08,1.5969297900301037e-16
1.6408170912793003e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500988409382991,0.093299275589824607,0.016055410392258003,0.0,0.0081743320005559488,0.0050792738419366814,0.0027241817315969254,0.0011529816266108962,0.00064602725746453892,0.010589108414677374,9.202112618176938e-09,0.00031638188756587178,1.0222373073757256e-07,0.0011132477709399266,4.9426310320030073e-08,5.2070115531946107e-09,0.00078213285427148683,0.00017749462413468606,0.0067354335613822418,5.0328802669793035e-05,0.00016340421914373839,6.0130930586800871e-07,4.2296102008116174e-08,7.1618315143099831e-07,3.6897294672222756e-07,0.00010215408390386106,0.00028086518551344899,1.3569047965375364e-07,7.5281051181023368e-05,0.00014486805897339017,4.4370586743698049e-11,1.2397301977394706e-08,3.1938341115133282e-06,8.4815071116508665e-09,1.9721845369219881e-05,5.0332925481560265e-11,1.0714370265878618e-07,1.1175910726388239e-06,7.2188462031758891e-11,5.1811105876750464e-05,1.025237186327404e-12,3.9708944096711846e-05,2.4978190892032223e-14,2.2362041932219219e-09,9.8419623055522086e-06,1.9168256440996559e-09,4.6528966571192024e-08,1.60458894589711e-16
1.6420920761480128e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501054251026728,0.093288247051480505,0.016049687523709798,0.0,0.0081819550669024414,0.0050822052748663755,0.0027266034517719135,0.0011539705976812416,0.00064685730650530121,0.010593114130848206,9.2151581245412569e-09,0.00031638636663100831,1.0231691601077671e-07,0.0011139263291030004,4.9484979723663385e-08,5.216059834365414e-09,0.00078204540832674696,0.0001778292754663987,0.0067346442987861231,5.0306710187719568e-05,0.00016344781865103506,6.0120486360264512e-07,4.2297020228007946e-08,7.1647993815393766e-07,3.6931741580672463e-07,0.00010221328097891621,0.00028139476148571061,1.3575456818099943e-07,7.5296675861341575e-05,0.00014485968948735857,4.4408686868348955e-11,1.240487690664045e-08,3.1965810942424546e-06,8.4890595243309832e-09,1.9759795450621789e-05,5.0427898638792847e-11,1.0721153996222133e-07,1.1190295342195888e-06,7.2279969484798391e-11,5.1838250219138609e-05,1.0254088378914482e-12,3.9708994757419625e-05,2.5057441462453231e-14,2.2407600331904041e-09,9.8705075505939321e-06,1.9223851403011358e-09,4.6664142593237556e-08,1.6122770874438294e-16
1.6433670610167254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501120071749495,0.093277222849342964,0.016043965701347068,0.0,0.008189577699287175,0.0050851352488315684,0.0027290245869759618,0.0011549590909950545,0.0006476873432645048,0.010597116157176375,9.228204048859842e-09,0.00031639084426496236,1.0241005767361809e-07,0.0011146039840130547,4.9543625991251708e-08,5.2251100362471065e-09,0.00078195781717951785,0.00017816420584218712,0.0067338553444657142,5.028463137894905e-05,0.0001634913874351114,6.0110033119793412e-07,4.2297915071753738e-08,7.167764633727121e-07,3.6966186611501398e-07,0.00010227244876364044,0.0002819247790712517,1.3581857487947383e-07,7.5312261015680925e-05,0.00014485127568437958,4.4446777794018845e-11,1.2412441793588312e-08,3.1993267599283106e-06,8.4966101340591763e-09,1.9797778186598768e-05,5.0522951183083802e-11,1.0727929015314652e-07,1.1204679790272227e-06,7.2371484779942779e-11,5.1865366132044054e-05,1.0255796112795834e-12,3.9709019336244501e-05,2.5136851955757932e-14,2.2453204043892482e-09,9.8991076446617165e-06,1.9279553189665783e-09,4.6799578941740958e-08,1.6199942926584716e-16
1.6446420458854379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501185871536053,0.093266202982155544,0.016038244926462809,0.0,0.0081971998956592938,0.0050880637656253759,0.002731445137181784,0.0011559471062582644,0.00064851736679827235,0.01060111449711329,9.2412503730574207e-09,0.00031639532043463414,1.0250315567579687e-07,0.0011152807358737666,4.9602249027635674e-08,5.2341621381659012e-09,0.00078187008104538768,0.00017849941506782268,0.0067330666983313409,5.0262566220908397e-05,0.00016353492554589062,6.0099570884852642e-07,4.2298786575446667e-08,7.1707272730904319e-07,3.70006297553969e-07,0.00010233158729392941,0.0002824552379627093,1.358824998518409e-07,7.5327806718114191e-05,0.00014484281769310057,4.4484859520960468e-11,1.2419996640447375e-08,3.2020711077420573e-06,8.5041589407296047e-09,1.9835793555205277e-05,5.061808305955641e-11,1.0734695323990601e-07,1.1219064054243663e-06,7.2463007855203086e-11,5.1892453624471452e-05,1.0257495074581305e-12,3.9709017874124126e-05,2.5216422457067447e-14,2.249885304747856e-09,9.927762631998217e-06,1.9335361887127652e-09,4.6935275827796023e-08,1.6277406394708185e-16
1.6459170307541504e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501251650371254,0.093255187448660778,0.016032525200346089,0.0,0.0082048216539713555,0.0050909908270385445,0.0027338651023634392,0.0011569346431785513,0.00064934737616433697,0.010605109154105024,9.2542970790912333e-09,0.00031639979510706274,1.0259620996722527e-07,0.0011159565848905839,4.9660848737857714e-08,5.2432161194627868e-09,0.00078178220013956927,0.00017883490294889643,0.0067322783602932722,5.0240514691104969e-05,0.00016357843303312308,6.0089099674631786e-07,4.2299634775091743e-08,7.1736873018903358e-07,3.7035071003061777e-07,0.00010239069660563162,0.00028298613785243643,1.3594634320081583e-07,7.5343313042540972e-05,0.00014483431564155631,4.4522932049448642e-11,1.2427541449445836e-08,3.2048141368597311e-06,8.511705944239736e-09,1.9873841534472984e-05,5.0713294213280572e-11,1.0741452923104308e-07,1.123344811776438e-06,7.2554538648943502e-11,5.1919512705443478e-05,1.0259185273930764e-12,3.9708990411934248e-05,2.5296153050369843e-14,2.2544547321902576e-09,9.9564725567863475e-06,1.9391277581448391e-09,4.7071233462213806e-08,1.6355162061416477e-16
1.647192015622863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501317408240004,0.093244176247600674,0.016026806524283961,0.0,0.0082124429721777137,0.0050939164348605742,0.0027362844824956986,0.0011579217014645456,0.00065017737042128625,0.010609100131594804,9.2673441489361242e-09,0.00031640426824936164,1.0268922049797885e-07,0.0011166315312698919,4.9719425027109306e-08,5.2522719594867917e-09,0.00078169417467706457,0.00017917066929090574,0.0067314903302617369,5.0218476767102095e-05,0.00016362190994640319,6.0078619507949863e-07,4.2300459706613968e-08,7.176644722478662e-07,3.7069510345205828e-07,0.00010244977673457078,0.00028351747843263601,1.3601010502899004e-07,7.5358780062800222e-05,0.00014482576965741298,4.4560995379787058e-11,1.2435076222821837e-08,3.2075558464599945e-06,8.5192511444881034e-09,1.9911922102421494e-05,5.0808584589295133e-11,1.074820181352194e-07,1.1247831964503266e-06,7.2646077099957804e-11,5.1946543383993536e-05,1.0260866720508693e-12,3.9708936990516731e-05,2.5376043818471592e-14,2.2590286846369496e-09,9.9852374631772804e-06,1.9447300358617717e-09,4.7207452055655358e-08,1.6433210712843164e-16
1.6484670004915755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450138314512726,0.093233169377716307,0.016021088899559933,0.0,0.0082200638482358077,0.0050968405908788207,0.00273870327755454,0.0011589082808264593,0.00065100734862916514,0.010613087433021076,9.28039156459643e-09,0.00031640873982877036,1.027821872182801e-07,0.0011173055752196684,4.9777977800780918e-08,5.2613296376004914e-09,0.00078160600487253533,0.00017950671389918655,0.0067307026081469172,5.0196452426530462e-05,0.00016366535633537699,6.0068130404227559e-07,4.2301261405982623e-08,7.1795995370687371e-07,3.7103947772552959e-07,0.00010250882771652785,0.00028404925939525509,1.3607378543816357e-07,7.5374207852363481e-05,0.00014481717986800097,4.4599049512274892e-11,1.2442600962832847e-08,3.2102962357259055e-06,8.5267945413793874e-09,1.9950035237049935e-05,5.090395413259779e-11,1.0754941996127277e-07,1.1262215578154345e-06,7.2737623146520289e-11,5.1973545669171359e-05,1.0262539423977867e-12,3.9708857650657484e-05,2.545609484567957e-14,2.2636071600050023e-09,1.0014057395267995e-05,1.950343030451975e-09,4.7343931818525238e-08,1.6511553130519443e-16
1.649741985360288e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501448861018117,0.093222166837747908,0.016015372327454081,0.0,0.0082276842801060988,0.0050997632968785419,0.0027411214875171209,0.0011598943809760576,0.0006518373098494516,0.010617071061817578,9.2934393081055431e-09,0.00031641320981265101,1.0287511007854235e-07,0.0011179787169494509,4.9836506964458163e-08,5.2703891331799475e-09,0.00078151769094030824,0.0001798430365789165,0.0067299151938589371,5.0174441647097756e-05,0.00016370877224950136,6.0057632382666731e-07,4.2302039909085873e-08,7.1825517478765339e-07,3.7138383275842071e-07,0.00010256784958724197,0.00028458148043199248,1.3613738453062947e-07,7.5389596484566675e-05,0.00014480854640009174,4.4637094447216222e-11,1.2450115671752961e-08,3.2130353038448381e-06,8.5343361348211507e-09,1.9988180916337418e-05,5.0999402788141199e-11,1.0761673471821987e-07,1.1276598942436329e-06,7.2829176727213908e-11,5.2000519570043046e-05,1.0264203393987995e-12,3.9708752433087401e-05,2.5536306215090341e-14,2.2681901562065994e-09,1.0042932397102179e-05,1.9559667504934728e-09,4.7480672960975847e-08,1.6590190099452917e-16
1.6510169702290005e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501514555897692,0.093211168626434956,0.016009656809243714,0.0,0.0082353042657514995,0.0051026845546432841,0.0027435391123615442,0.0011608800016263713,0.00065266725314478628,0.010621051021414233,9.3064873615205809e-09,0.00031641767816846587,1.0296798902934503e-07,0.0011186509566700382,4.9895012423884875e-08,5.2794504256123152e-09,0.00078142923309443561,0.00018017963713514674,0.0067291280873078797,5.0152444406575698e-05,0.00016375215773810554,6.0047125462218119e-07,4.2302795251741913e-08,7.1855013571894298e-07,3.7172816845821844e-07,0.00010262684238241829,0.00028511414123434529,1.3620090240834268e-07,7.5404946032610795e-05,0.0001447998693800275,4.4675130184946064e-11,1.2457620351870064e-08,3.2157730500076809e-06,8.541875924723133e-09,2.0026359118246877e-05,5.109493050083818e-11,1.0768396241522222e-07,1.1290982041087994e-06,7.2920737780946164e-11,5.2027465095688371e-05,1.0265858640195364e-12,3.9708621378492544e-05,2.5616678008963938e-14,2.2727776711500237e-09,1.0071862512680136e-05,1.961601204555851e-09,4.7617675692954414e-08,1.6669122407144911e-16
1.652291955097713e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501580229751198,0.093200174742516254,0.016003942346203812,0.0,0.0082429238031369624,0.0051056043659551678,0.0027459561520667033,0.0011618651424914915,0.00065349717757877933,0.010625027315237762,9.3195357069185148e-09,0.0003164221448637606,1.0306082402144095e-07,0.001119322294593281,4.9953494084974222e-08,5.2885134942940021e-09,0.00078134063154873675,0.00018051651537282271,0.0067283412884037875,5.0130460682791417e-05,0.00016379551285043969,6.0036609661834469e-07,4.2303527469735334e-08,7.1884483672916378e-07,3.720724847324974e-07,0.00010268580613773358,0.00028564724149364294,1.3626433917301629e-07,7.5420256569543951e-05,0.00014479114893382972,4.4713156725811327e-11,1.2465115005484081e-08,3.218509473408259e-06,8.5494139109977903e-09,2.0064569820727786e-05,5.1190537215570809e-11,1.0775110306157572e-07,1.1305364857864789e-06,7.3012306246703401e-11,5.2054382255198618e-05,1.0267505172255737e-12,3.9708464527521219e-05,2.5697210309316862e-14,2.277369702739962e-09,1.0100847785966056e-05,1.967246401201658e-09,4.7754940224237283e-08,1.6748350841741984e-16
