Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),C2H6X(52)
1.4418160238540761e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429355020832739,0.10933328874565831,0.022821511729561348,0.0,1.8237490494597672e-11,0.00056891084209796953,0.0,6.5901876141333664e-06,0.0,0.0013988568562137108,8.8813914662199461e-13,0.00034888622073123653,2.6708407497591258e-10,1.2320624243091478e-12,0.0,0.0,7.9413398619906054e-11,2.8430164245105844e-08,0.0078784129380938036,9.5944474522815153e-08,7.7934015151664635e-05,8.8784597139440368e-08,7.9418142185414763e-09,1.1229665882362627e-05,4.491877944847637e-08,7.8977933660470178e-09,9.1361511299162583e-06,3.6803285612546756e-05,1.7908936193073929e-08
1.447847235239902e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429336713440976,0.1093274103887381,0.022821511696450154,0.0,1.8507707618784529e-11,0.00057233291355523878,0.0,6.6666740593294188e-06,0.0,0.001404597300576694,9.0553402960773274e-13,0.00034901931810623769,2.7023217808180905e-10,1.2551311303330442e-12,0.0,0.0,8.0197976745097373e-11,2.8896328078492295e-08,0.0078780367840341169,9.5944434917445553e-08,7.8066175091904972e-05,8.9158309973564879e-08,7.9744062845116481e-09,1.1298294652791745e-05,4.5655641267723136e-08,7.9833478913058151e-09,9.2198096625492906e-06,3.7077397713296532e-05,1.8118341656601415e-08
1.453878446625728e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429318503393461,0.10932153485502423,0.022821511663354083,0.0,1.8780581913322747e-11,0.00057575715709864007,0.0,6.7436790668077785e-06,0.0,0.0014103344934793924,9.2318391331743796e-13,0.00034914986847897161,2.7340192662756362e-10,1.2785159577709755e-12,0.0,0.0,8.0986047684071331e-11,2.9367965047830624e-08,0.0078776589869038391,9.5944395522393348e-08,7.8197954555495842e-05,8.9531974433452298e-08,8.0069798902073449e-09,1.1366969043221931e-05,4.6401158631258627e-08,8.0694078657344405e-09,9.3038166875958841e-06,3.7352163916929784e-05,1.8329179300867161e-08
1.459909658011554e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429300385014536,0.10931566209307277,0.022821511630273159,0.0,1.9056125100555322e-11,0.00057918354032243376,0.0,6.8212032457846911e-06,0.0,0.0014160684301121635,9.4109118934956097e-13,0.0003492779078600243,2.7659334652601907e-10,1.3022195439388609e-12,0.0,0.0,8.1777601149410589e-11,2.9845112558769606e-08,0.0078772796079215768,9.5944356325399323e-08,7.8329356131648953e-05,8.9905590656918711e-08,8.0395350083101594e-09,1.1435688381053606e-05,4.7155390728051374e-08,8.1559730119485744e-09,9.3881710400071449e-06,3.762757900844969e-05,1.8541450852705436e-08
1.46594086939738e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429282352849714,0.10930979205344063,0.022821511597207425,0.0,1.9334348867543464e-11,0.00058261203114412605,0.0,6.8992471955988474e-06,0.0,0.0014217991058663802,9.5925825679588276e-13,0.00034940347176041174,2.7980646329552756e-10,1.3262445313440375e-12,0.0,0.0,8.2572626822882216e-11,3.032780805997662e-08,0.0078768987061407971,9.5944317314681939e-08,7.8460382372807331e-05,9.0279158789687971e-08,8.0720716126431255e-09,1.1504452000492658e-05,4.7918396815256797e-08,8.2430430338345278e-09,9.4728715442754802e-06,3.7903637766240067e-05,1.8755158011305937e-08
1.471972080783206e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429264401658003,0.10930392468861093,0.022821511564156897,0.0,1.9615264865968542e-11,0.00058604259779994924,0.0,6.97781150578229e-06,0.0,0.0014275265163316549,9.7768752216753793e-13,0.00034952659519835302,2.830413020631305e-10,1.3505935676038167e-12,0.0,0.0,8.3371114356223239e-11,3.0816089042454404e-08,0.0078765163385268282,9.5944278478920811e-08,7.8591035795325139e-05,9.0652678985176922e-08,8.1045896781549512e-09,1.1573259242454969e-05,4.869023621713504e-08,8.3306176165763727e-09,9.5579170144988631e-06,3.818033496223175e-05,1.8970302448410839e-08
1.4780032921690318e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429246526404309,0.10929805995292102,0.022821511531121615,0.0,1.9898884712036437e-11,0.00058947520884040819,0.0,7.0568967561311951e-06,0.0,0.0014332506572931022,9.9638139932114689e-13,0.00034964731270595393,2.8629788756772379e-10,1.3752693053643443e-12,0.0,0.0,8.4173053371915115e-11,3.1309993038863322e-08,0.007876132560031229,9.5944239807240248e-08,7.8721318880133705e-05,9.1026151404283455e-08,8.1370891809044833e-09,1.1642109454472368e-05,4.9470968323977486e-08,8.4186964266840855e-09,9.6433062544457101e-06,3.8457665362068638e-05,1.9186885808511561e-08
1.4840345035548578e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429228722252212,0.10929219780249298,0.022821511498101601,0.0,2.0185219986384507e-11,0.00059290983312588834,0.0,7.1365035167765139e-06,0.0,0.0014389715247286293,1.0153423093850631e-12,0.00034976565833580572,2.8957624416320473e-10,1.4002744022197555e-12,0.0,0.0,8.4978433463947233e-11,3.1809557622848796e-08,0.0078757474236635441,9.5944201289193701e-08,7.8851234073395033e-05,9.1399576215177241e-08,8.1695700980453209e-09,1.171100199059987e-05,5.0260652591041608e-08,8.5072791120232465e-09,9.729038057620199e-06,3.8735623725273837e-05,1.9404909709045051e-08
1.4900657149406837e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429210984556966,0.10928633819516685,0.022821511465096873,0.0,2.0474282233991086e-11,0.00059634643982233197,0.0,7.216632348254467e-06,0.0,0.0014446891148062549,1.0345726806857423e-12,0.00034988166566749548,2.9287639582160567e-10,1.4256115206316494e-12,0.0,0.0,8.5787244198569379e-11,3.231482040837444e-08,0.0078753609805605213,9.5944162914748659e-08,7.8980783787141546e-05,9.1772953593092363e-08,8.2020324078105719e-09,1.1779936211324333e-05,5.1059348537494702e-08,8.5963653018457893e-09,9.8151112073280702e-06,3.9014204805415678e-05,1.9624375740589766e-08
1.4960969263265097e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429193308858728,0.10928048109043609,0.022821511432107457,0.0,2.0766082964087508e-11,0.00059978499839697817,0.0,7.2972838015769052e-06,0.0,0.0014504034238814682,1.0540749486742446e-12,0.00034999536781402953,2.9619836613620885e-10,1.4512833278488758e-12,0.0,0.0,8.6599475115033013e-11,3.2825819049060523e-08,0.0078749732800527678,9.5944124674271844e-08,7.9109970399903056e-05,9.2146283720122998e-08,8.234476089497889e-09,1.1848911483474466e-05,5.186711574536622e-08,8.6859546068219864e-09,9.9015244767428371e-06,3.9293403350273752e-05,1.9845285467061241e-08
1.5021281377123356e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429175690876105,0.10927462644938567,0.022821511399133382,0.0,2.1060633650072606e-11,0.00060322547861416673,0.0,7.3784584183014839e-06,0.0,0.0014561144484946077,1.0738515558528774e-12,0.00035010679742816949,2.9954217832464568e-10,1.4772924958276447e-12,0.0,0.0,8.7415115726321677e-11,3.3342591237528117e-08,0.0078745843697290482,9.5944086558515708e-08,7.9238796257320918e-05,9.251956678502157e-08,8.2669011234545694e-09,1.1917927180132204e-05,5.2684013858508832e-08,8.7760466190735957e-09,9.988276628972443e-06,3.9573214102004831e-05,2.0067640425907263e-08
1.5081593490981616e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429158126499835,0.1092687742346322,0.022821511366174666,0.0,2.1357945729429711e-11,0.00060666785053120544,0.0,7.4601567306017073e-06,0.0,0.0014618221853682804,1.0939049517019748e-12,0.00035021598670868608,3.029078552319796e-10,1.5036417011519484e-12,0.0,0.0,8.8234155519871063e-11,3.3865174704748407e-08,0.0078741942954982727,9.5944048558604111e-08,7.936726367275022e-05,9.2892802982998576e-08,8.2993074910628834e-09,1.198698268054537e-05,5.3510102581568031e-08,8.8666409122083675e-09,1.0075366417126424e-05,3.9853631797308927e-05,2.0291442128302573e-08
1.5141905604839875e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429140611786755,0.10926292441026639,0.022821511333231324,0.0,2.1658030603645905e-11,0.00061011208449429557,0.0,7.5423792613367854e-06,0.0,0.0014675266314048022,1.1142375926068295e-12,0.00035032296740653056,3.0629541933377238e-10,1.5303336249543058e-12,0.0,0.0,8.9056583958278321e-11,3.4393607219397416e-08,0.0078738031016493022,9.594401066601994e-08,7.949537492784975e-05,9.3265992515525739e-08,8.331695174725581e-09,1.2056077370041635e-05,5.4345441678960017e-08,8.9577370413556677e-09,1.016279258438349e-05,4.0134651167595043e-05,2.051669205934316e-08
1.5202217718698135e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429123142953936,0.10925707694179745,0.022821511300303382,0.0,2.1960899638133731e-11,0.00061355815113452194,0.0,7.6251265241213359e-06,0.0,0.0014732277836836736,1.1348519417847825e-12,0.00035042777083092291,3.0970489273913435e-10,1.5573709528368254e-12,0.0,0.0,8.9882390480001368e-11,3.4927926587216115e-08,0.0078734108309086153,9.594397287259208e-08,7.9623132273160544e-05,9.3639135590140913e-08,8.3640641578515167e-09,1.212521063994376e-05,5.5190090973858213e-08,9.0493345432033518e-09,1.0250553864059544e-05,4.0416266939147104e-05,2.0743391678240101e-08
1.5262529832556394e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429105716373102,0.1092512317960997,0.022821511267390855,0.0,2.2266564162155225e-11,0.00061700602136390101,0.0,7.7083990233949021e-06,0.0,0.0014789256394590856,1.1557504692124704e-12,0.00035053042785536073,3.1313629719375676e-10,1.5847563747925965e-12,0.0,0.0,9.0711564500047845e-11,3.5468170650375791e-08,0.0078730175244958959,9.594393517048353e-08,7.9750537928672879e-05,9.401223242025585e-08,8.3964144248415103e-09,1.219438188748609e-05,5.6044110347188096e-08,9.1414329360359311e-09,1.0338648979676188e-05,4.0698473833289651e-05,2.0971542418512911e-08
1.5322841946414654e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429088328565147,0.10924538894136106,0.02282151123449376,0.0,2.2575035468748168e-11,0.0006204556663714874,0.0,7.792197254491286e-06,0.0,0.0014846201961574474,1.1769356515532424e-12,0.00035063096892354643,3.1658965408292926e-10,1.6124925851274035e-12,0.0,0.0,9.1544095410654003e-11,3.6014377286848679e-08,0.0078726232221776604,9.5943897552179321e-08,7.9877594084381943e-05,9.4385283224965613e-08,8.4287459610743121e-09,1.2263590515732322e-05,5.6907559736630419e-08,9.2340317197738902e-09,1.0427076645029653e-05,4.0981266566553668e-05,2.1201145688182445e-08
1.5383154060272913e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429070976194918,0.1092395483470333,0.022821511201612115,0.0,2.2886324814654722e-11,0.00062390705761954123,0.0,7.8765217037077176e-06,0.0,0.0014903114513749505,1.1984099720847517e-12,0.00035072942405523703,3.2006498443453965e-10,1.6405822823817696e-12,0.0,0.0,9.2379972581953839e-11,3.6566584409783951e-08,0.0078722279623189267,9.5943860010475624e-08,8.0004302900832795e-05,9.4758288228861188e-08,8.4610587528927484e-09,1.2332835933494478e-05,5.7780499135632801e-08,9.3271303760142768e-09,1.0515835564260153e-05,4.1264639850842168e-05,2.1432202869963275e-08
1.5443466174131173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429053656066153,0.10923370998378439,0.022821511168745923,0.0,2.320044342025212e-11,0.00062736016683975044,0.0,7.9613728483737968e-06,0.0,0.001495999402875158,1.220175920626721e-12,0.00035082582285201626,3.2356230892205666e-10,1.6690281692533268e-12,0.0,0.0,9.3219185362638311e-11,3.7124829966888763e-08,0.0078718317819330974,9.5943822538468405e-08,8.0130666509654671e-05,9.5131247661843662e-08,8.4933527875900544e-09,1.2402117555253095e-05,5.8662988592429418e-08,9.4207283680725058e-09,1.0604924431921698e-05,4.1548588393595866e-05,2.1664715321455562e-08
1.5503778287989432e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429036365116625,0.10922787382345234,0.022821511135895211,0.0,2.3517402469485721e-11,0.00063081496602951121,0.0,8.0467511569202869e-06,0.0,0.0015016840485866214,1.2422359934688984e-12,0.00035092019450298979,3.2708164786749734e-10,1.6978329525195186e-12,0.0,0.0,9.4061723080605328e-11,3.7689151939814593e-08,0.0078714347167300174,9.5943785129543237e-08,8.0256687014084577e-05,9.5504161758941237e-08,8.5256280533963418e-09,1.2471434801078605e-05,5.9555088209069074e-08,9.5148251410253791e-09,1.0694341933052364e-05,4.1833106897958717e-05,2.1898684375336414e-08
1.5564090401847692e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429019100413442,0.10922203983900085,0.022821511103059987,0.0,2.383721310980406e-11,0.00063427142744826445,0.0,8.1326570889476684e-06,0.0,0.0015073653866005264,1.2645926932991982e-12,0.0003510125677904042,3.3062302124437681e-10,1.7269993429606351e-12,0.0,0.0,9.4907575043599812e-11,3.8259588343548789e-08,0.0078710368011623323,9.5943747777365041e-08,8.0382366489481114e-05,9.5877030760128236e-08,8.5578845394652114e-09,1.2540787096553904e-05,6.0456858140451414e-08,9.6094201217553581e-09,1.0784086743244929e-05,4.2118190062943403e-05,2.213411133955072e-08
1.5624402515705951e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429001859148437,0.10921620800447651,0.022821511070240264,0.0,2.4159886452096138e-11,0.0006377295236138854,0.0,8.2190910952945229e-06,0.0,0.0015130434151683645,1.2872485291320405e-12,0.00035110297109519254,3.341864486806412e-10,1.7565300552831796e-12,0.0,0.0,9.5756730539844706e-11,3.8836177225811054e-08,0.0078706380684701992,9.5943710475868174e-08,8.0507706983827987e-05,9.6249854910146105e-08,8.590122235860558e-09,1.2610173872698076e-05,6.1368358593371116e-08,9.7045127189960308e-09,1.0874157528718016e-05,4.2403832583596745e-05,2.2370997497501425e-08
1.568471462956421e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428984638633878,0.10921037829496782,0.022821511037436043,0.0,2.4485433570630786e-11,0.00064118922729913168,0.0,8.3060536181056912e-06,0.0,0.0015187181326996345,1.3102060162368864e-12,0.00035119143240244495,3.3777194946158438e-10,1.7864278080435703e-12,0.0,0.0,9.66091788386627e-11,3.941895666645526e-08,0.0078702385507243792,9.5943673219246941e-08,8.0632710518227949e-05,9.6622634458327503e-08,8.6223411335434863e-09,1.2679594565891272e-05,6.2289649825570411e-08,9.8001023233788336e-09,1.0964552946387615e-05,4.2690029151165083e-05,2.2609344108239248e-08
1.574502674342247e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428967436298239,0.10920455068656525,0.022821511004647344,0.0,2.4813865502997998e-11,0.00064465051152814068,0.0,8.3935450909002301e-06,0.0,0.0015243895377595649,1.3334676760669839e-12,0.00035127797930680719,3.4137954253274776e-10,1.8166953235721815e-12,0.0,0.0,9.7464909191088999e-11,4.0007964776876198e-08,0.0078698382788678269,9.5943636001946884e-08,8.0757379087387281e-05,9.6995369658421664e-08,8.6545412243594166e-09,1.2749048617800709e-05,6.322079214479935e-08,9.896188307480972e-09,1.1055271643939037e-05,4.2976774453259507e-05,2.284915240665184e-08
1.580533885728073e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428950249682059,0.1091987251563232,0.022821510971874182,0.0,2.5145193250052446e-11,0.00064811334957298229,0.0,8.481565938639128e-06,0.0,0.0015300576290668726,1.3570360361883175e-12,0.00035136263901780756,3.4500924650280305e-10,1.8473353278977157e-12,0.0,0.0,9.8323910830475051e-11,4.0603239699421392e-08,0.0078694372827557476,9.5943598818655477e-08,8.0881714660090574e-05,9.7368060768422527e-08,8.6867225010253346e-09,1.2818535475307785e-05,6.4161845907884386e-08,9.9927700258745471e-09,1.1146312259899303e-05,4.3264063174021154e-05,2.3090423603652343e-08
1.586565097113899e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428933076434113,0.10919290168222316,0.022821510939116541,0.0,2.5479427775858861e-11,0.00065157771495026389,0.0,8.5701165777928607e-06,0.0,0.0015357224054915368,1.3809136302087812e-12,0.0003514454383651122,3.4866107964641851e-10,1.8783505506719218e-12,0.0,0.0,9.9186172973083494e-11,4.120481960680798e-08,0.0078690355911942792,9.5943561664293872e-08,8.1005719179667019e-05,9.7740708050398898e-08,8.7188849571171388e-09,1.288805459043631e-05,6.5112871519804602e-08,1.0089846815176937e-08,1.1237673423709897e-05,4.3551889994286219e-05,2.3333158886367419e-08
1.592596308499725e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428915914307515,0.10918708024313832,0.022821510906374454,0.0,2.5816580007639476e-11,0.00065504358141778589,0.0,8.6591974164086646e-06,0.0,0.0015413838660526056,1.4051029977075617e-12,0.00035152640380371183,3.5233505990710923e-10,1.9097437250946452e-12,0.0,0.0,1.0005168481867443e-10,4.181274270154448e-08,0.0078686332319777442,9.5943524534008807e-08,8.1129394564447157e-05,9.8113311770326798e-08,8.7510285870572316e-09,1.2957605420281805e-05,6.6073929432775848e-08,1.0187417994102349e-08,1.132935375580003e-05,4.3840249591751029e-05,2.3577359418324574e-08
1.5986275198855508e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428898761156155,0.10918126081879928,0.022821510873647907,0.0,2.6156660835723337e-11,0.00065851092297124897,0.0,8.7488088541775992e-06,0.0,0.0015470420099160287,1.4296066841647534e-12,0.00035160556141903768,3.5603120490006883e-10,1.9415175878392246e-12,0.0,0.0,1.0092043555108321e-10,4.2427047215357629e-08,0.0078682302319246049,9.5943487423164525e-08,8.1252742708211366e-05,9.8485872197923977e-08,8.7831533861021556e-09,1.3027187426941874e-05,6.7045080145343113e-08,1.0285482863514596e-08,1.1421351867660158e-05,4.4129136641137062e-05,2.3823026339638992e-08
1.6046587312713768e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428881614931098,0.1091754433897613,0.02282151084093691,0.0,2.6499681113497599e-11,0.00066197971384101,0.0,8.8389512825014279e-06,0.0,0.0015526968363925081,1.4544272408911983e-12,0.00035168293693201084,3.5974953191498588e-10,1.973674878978229e-12,0.0,0.0,1.0179241433878971e-10,4.3047771408624072e-08,0.0078678266169121408,9.5943450327335147e-08,8.1375765480629553e-05,9.8858389606486382e-08,8.8152593503304262e-09,1.3096800077447644e-05,6.8026384201480107e-08,1.0384040706481127e-08,1.1513666361916107e-05,4.4418545814355634e-05,2.407016076719962e-08
1.6106899426572027e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442886447367726,0.10916962793737255,0.022821510808241473,0.0,2.6845651657360643e-11,0.00066544992848888932,0.0,8.9296250845591959e-06,0.0,0.0015583483449353836,1.4795672249585611e-12,0.00035175855570402341,3.6349005791884456e-10,2.006218341909532e-12,0.0,0.0,1.0266761033547934e-10,4.3674953569806992e-08,0.0078674224119098333,9.5943413242297656e-08,8.149846472769266e-05,9.9230864272727212e-08,8.8473464766305307e-09,1.3166442843696242e-05,6.901790218969711e-08,1.0483090788328129e-08,1.160629583240334e-05,4.4708471780672864e-05,2.431876379485477e-08
1.6167211540430287e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442884733553002,0.10916381444374368,0.02282151077556159,0.0,2.7194583246677109e-11,0.00066892154160502521,0.0,9.0208306353735987e-06,0.0,0.0015639965351385346,1.5050291991296412e-12,0.00035183244274185447,3.6725279955870515e-10,2.0391507232827345e-12,0.0,0.0,1.0354601268059594e-10,4.4308632014897482e-08,0.0078670176410116505,9.5943376164024253e-08,8.1620842272135739e-05,9.960329647661739e-08,8.8794147626889757e-09,1.3236115202384279e-05,7.0019694742156176e-08,1.058263235669702e-08,1.169923886424193e-05,4.4998909206874169e-05,2.456883649359691e-08
1.6227523654288546e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442883019871216,0.1091580028917183,0.022821510742897271,0.0,2.7546486623734683e-11,0.00067239452810477778,0.0,9.1125683018771474e-06,0.0,0.001569641406734311,1.5308157317889258e-12,0.00035190462270251899,3.7103777316447139e-10,2.0724747729259346e-12,0.0,0.0,1.0442761049988628e-10,4.494884508686104e-08,0.007866612327467085,9.5943339088676051e-08,8.1742899913853523e-05,9.9975686501228789e-08,8.911464206978579e-09,1.330581663494237e-05,7.1031822533794234e-08,1.068266464160192e-08,1.1792494033911536e-05,4.5289852757428879e-05,2.4820379911746997e-08
1.6287835768146806e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428813061530742,0.10915219326484479,0.022821510710248516,0.0,2.7901372493702773e-11,0.00067586886312567763,0.0,9.2048384429780324e-06,0.0,0.0015752829595914878,1.5569293968733895e-12,0.0003519751198980537,3.7484499475163953e-10,2.1061932437728323e-12,0.0,0.0,1.053123929059372e-10,4.5595631155088508e-08,0.0078662064937111559,9.5943302012596106e-08,8.1864639430307518e-05,1.0034803463257908e-07,8.9434948087468311e-09,1.3375546627470655e-05,7.2054346281453672e-08,1.0783186855488539e-08,1.1886059909327266e-05,4.5581297094654619e-05,2.5073395075137953e-08
1.6348147882005065e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428795922374192,0.10914638554734904,0.022821510677615314,0.0,2.825925152459288e-11,0.00067934452202442512,0.0,9.2976414096257832e-06,0.0,0.00158092119371324,1.5833727738035436e-12,0.00035204395830023806,3.7867448002403135e-10,2.1403088917901884e-12,0.0,0.0,1.0620034899870432e-10,4.6249028614852066e-08,0.0078658001613933128,9.5943264932303283e-08,8.1986062576926087e-05,1.0072034115947891e-07,8.9755065680044028e-09,1.3445304670675293e-05,7.308732674302052e-08,1.0884198193293966e-08,1.1979935049915239e-05,4.5873236878881804e-05,2.5327882987297635e-08
1.6468772109721584e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428761632079405,0.10913477578062797,0.022821510612395617,0.0,2.8984031555174818e-11,0.00068629971396053091,0.0,9.4848471839581882e-06,0.0,0.0015921877064232713,1.6372590078893953e-12,0.00035217675293811333,3.8640030289761231e-10,2.209742757936679e-12,0.0,0.0,1.079857385841539e-10,4.7575811416263924e-08,0.0078649860839054321,9.5943190745996742e-08,8.2227966674535338e-05,1.0146483056823338e-07,9.0394735627785462e-09,1.3584902894596581e-05,7.5184901039540351e-08,1.1087684933231543e-08,1.2168607322325977e-05,4.645858142071244e-05,2.5841280961600138e-08
1.6577333914666452e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428730749459017,0.10912433337536989,0.02282151055375109,0.0,2.9646676452458143e-11,0.00069256367152750438,0.0,9.6551580043112406e-06,0.0,0.0016023162205006348,1.6869102196743645e-12,0.00035229082872059665,3.934298365423209e-10,2.2736192908050528e-12,0.0,0.0,1.0960333363002772e-10,4.8792912588898866e-08,0.0078642519111511624,9.5943123932374664e-08,8.2444615550597959e-05,1.0213473169812974e-07,9.0969794320233134e-09,1.3710632212318891e-05,7.7109090201390449e-08,1.127248737029318e-08,1.2339455431451883e-05,4.6987032334654664e-05,2.6308385556397881e-08
1.668589571961132e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428699838803831,0.10911389693946912,0.022821510495156967,0.0,3.0319183397902043e-11,0.00069883154491557947,0.0,9.8272002805353348e-06,0.0,0.0016124339878586286,1.7376700563798827e-12,0.00035239988775599961,4.0053173479308453e-10,2.3388256695321584e-12,0.0,0.0,1.1123104138035871e-10,5.0032032919785346e-08,0.007863516426686078,9.5943057058367607e-08,8.2660265722476776e-05,1.0280450263309829e-07,9.1544242853954331e-09,1.3836444697706132e-05,7.9068105809345885e-08,1.1458861254861845e-08,1.2511282776057364e-05,4.751700538085654e-05,2.6780276463798208e-08
1.6794457524556187e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428668893304202,0.10910346640218678,0.022821510436613211,0.0,3.1001613259187148e-11,0.00070510319795059353,0.0,1.0000975780155671e-05,0.0,0.0016225410131173945,1.7895537504691048e-12,0.00035250405814426963,4.0770607831904372e-10,2.4053780671520433e-12,0.0,0.0,1.1286879787631677e-10,5.1293397195987773e-08,0.0078627797318153309,9.5942990109265481e-08,8.2874926681162679e-05,1.0347414513904849e-07,9.2118081490872816e-09,1.3962337539081602e-05,8.1062303576611262e-08,1.1646801267067711e-08,1.2684080657924685e-05,4.8048469368113981e-05,2.7256958753715702e-08
1.6903019329501055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428637906802637,0.10909304169804579,0.022821510378119785,0.0,3.1694026511355016e-11,0.00071137849653512717,0.0,1.0176486192299251e-05,0.0,0.0016326373021545717,1.8425765865594117e-12,0.00035260346476886798,4.1495294472977724e-10,2.4732926828717918e-12,0.0,0.0,1.1451653906607384e-10,5.257723043448503e-08,0.0078620419215719006,9.5942923071766745e-08,8.3088607715751055e-05,1.0414366099970328e-07,9.269131056431726e-09,1.4088307968382434e-05,8.309203958107872e-08,1.1836301908432456e-08,1.2857840295909605e-05,4.8581393097425468e-05,2.7738437276266096e-08
1.7011581134445922e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428606873753279,0.10908262276646315,0.022821510319676656,0.0,3.2396483236338734e-11,0.0007176573085991455,0.0,1.0353733128891342e-05,0.0,0.0016427228620708744,1.8967539001649989e-12,0.00035269822937587341,4.2227240862410325e-10,2.5425857407596841e-12,0.0,0.0,1.1617420081356559e-10,5.3883757872674209e-08,0.0078613030851115272,9.5942855933891204e-08,8.3301317919830958e-05,1.0481305201403893e-07,9.3263930477068128e-09,1.4214353260115352e-05,8.5157670250286266e-08,1.2027357503188802e-08,1.303255282743385e-05,4.9115745365075433e-05,2.8224716665102613e-08
1.712014293939079e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428575789184066,0.10907220955140721,0.022821510261283776,0.0,3.3109043122545889e-11,0.00072393950405203649,0.0,1.0532718125842553e-05,0.0,0.0016527977011563922,1.9521010764493274e-12,0.00035278847065116456,4.2966454163837772e-10,2.6132734884454192e-12,0.0,0.0,1.1784171890702122e-10,5.5213204959029336e-08,0.0078605633060823531,9.5942788684897778e-08,8.3513066197653355e-05,1.0548231999379773e-07,9.3835941699446021e-09,1.4340470730341783e-05,8.7259552346621041e-08,1.2219962199662111e-08,1.3208209309998005e-05,4.9651494965702732e-05,2.8715801340726544e-08
1.7228704744335658e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428544648661006,0.10906180200107728,0.022821510202941087,0.0,3.3831765464491362e-11,0.0007302249547359817,0.0,1.0713442644226529e-05,0.0,0.0016628618288575835,2.0086335489874087e-12,0.00035287430429576934,4.3712941249425072e-10,2.6853721958321466e-12,0.0,0.0,1.1951902906727157e-10,5.6565797343909171e-08,0.0078598226629713469,9.5942721315207464e-08,8.3723861270103492e-05,1.0615146676106336e-07,9.4407344767433784e-09,1.446665773569108e-05,8.939804295275965e-08,1.241410997167669e-08,1.3384800722696541e-05,5.0188610695370915e-05,2.9211695513772287e-08
1.7337266549280525e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428513448254958,0.10905140006760515,0.022821510144648529,0.0,3.4564709162480108e-11,0.00073651353438066033,0.0,1.0895908071448004e-05,0.0,0.0016729152557449704,2.0663667985383064e-12,0.0003529558430993731,4.4466708704582281e-10,2.7588981538205833e-12,0.0,0.0,1.2120606695583579e-10,5.7941760870516678e-08,0.0078590812294282563,9.5942653816331867e-08,8.3933711680476037e-05,1.0682049414588978e-07,9.4978140280843356e-09,1.4592911672401846e-05,9.157349945734863e-08,1.2609794619983091e-08,1.356231796774096e-05,5.0727061354634559e-05,2.9712403188265882e-08
