Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
0.0,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996532,0.022821567693054285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.326656734914361e-24,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996532,0.022821567693054285,-9.0701164549563726e-124,9.4126493657029798e-66,8.3315405302636194e-42,4.5144399966001439e-92,8.8692592877295109e-58,2.2459623980549987e-141,7.4501587477856517e-25,-1.9995353783816932e-118,7.4501587477855755e-25,2.9246495346376909e-80,1.7905493067229665e-74,9.9100295809608749e-120,5.988098321797966e-121,6.5576070103611353e-57,1.9198827991122223e-95,2.9546266505694328e-18,1.4206107501034383e-19,5.4758013950205903e-23,5.4758013950324169e-23,5.9155848177711268e-35,9.2297140487723427e-43,7.4661539829162115e-49,6.6436973308746275e-38,2.4701134261876012e-79,5.8518103591780178e-58,8.7721370101531556e-110,-3.3613673093490632e-112,2.4629459173634215e-54,-1.0042433551379156e-111
2.051463885776021e-23,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996532,0.022821567693054285,1.6443624915616396e-121,2.1055725237440017e-64,5.0322509153519249e-41,4.9920712213886654e-90,1.3403224635507303e-56,8.1097086566625914e-139,2.0860444493800071e-24,3.8595021568032051e-117,2.0860444493799612e-24,8.2479796315388069e-79,5.6297735120468687e-73,1.9824433299085143e-117,1.1978839699269326e-118,7.785191018848013e-56,9.9378662943741715e-94,8.2729546215944087e-18,3.9777101002896271e-19,1.5332243906038508e-22,1.5332243906109938e-22,3.5730131761023034e-34,1.0957516361159608e-41,8.8701791086670512e-48,4.0127931744227896e-37,1.5037512182101886e-77,6.9472698084624432e-57,1.7548145908349709e-107,3.4042159458824525e-110,2.9240093841252183e-53,1.0170448306902921e-109
4.6890603103451914e-23,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996531,0.022821567693054285,6.9519862492059278e-119,4.1602569183948722e-63,2.4228126388096869e-40,4.5232882293336991e-88,1.4418577438683337e-55,2.9407565373476432e-136,4.7681015985829885e-24,4.0752591732664211e-115,4.7681015985827681e-24,1.7941157282616279e-77,1.2559714927296622e-71,3.5944275444400098e-115,2.1719194044587675e-116,7.6435466573334842e-55,4.3392613524224515e-92,1.8909610563644344e-17,9.0919088006620048e-19,3.5045128927997758e-22,3.5045128928341637e-22,1.7202519842606602e-33,1.0758154206866019e-40,8.7222684923530442e-47,1.9319871636801138e-36,6.7990007697711085e-76,6.8208718598013716e-56,3.1817070406896382e-105,7.1397179051828905e-108,2.8708097334760344e-52,2.1330647949806984e-107
9.964253159483531e-23,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999998,0.11866996602996528,0.022821567693054285,2.242904585246918e-116,7.4029551830530982e-62,1.0581063217060991e-39,3.4336811418440676e-86,1.3253156768162739e-54,8.9437739240809036e-134,1.0132215896989338e-23,3.2211529788205386e-113,1.0132215896988375e-23,3.3259881935188178e-76,2.3522955724030295e-70,5.4629905614432023e-113,3.3009916209583164e-114,6.7606303681206534e-54,1.6153982032388475e-90,4.0182922447744138e-17,1.9320306201406762e-18,7.4470898971609896e-22,7.4470898973111708e-22,7.5127918841818151e-33,9.5154649701180451e-40,7.7387168684434872e-46,8.4374954021157467e-36,2.5750245465912563e-74,6.032985988699252e-55,4.8357173199017322e-103,1.1508883780291302e-105,2.5391986645791739e-51,3.4383984285985501e-105
2.0514638857760212e-22,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999992,0.11866996602996524,0.022821567693054285,6.4548294244659713e-114,1.2486165937252946e-60,4.4173888584086138e-39,2.3999024067273962e-84,1.1338354641841113e-53,2.502581668861079e-131,2.0860444493803597e-23,2.2830391584023484e-111,2.0860444493799571e-23,5.7165239108959342e-75,4.0630055146084439e-69,7.6408797093186593e-111,4.6169729952265675e-112,5.6827170317422194e-53,5.5652917393337323e-89,8.2729546215943406e-17,3.9777101002896277e-18,1.5332243905760867e-21,1.5332243906387842e-21,3.136442319433574e-32,7.9983206585023296e-39,6.5451805211013598e-45,3.5224881375442023e-35,8.9884646420718474e-73,5.0710917248934113e-54,6.7635361860376724e-101,1.6554409156856648e-103,2.1343494189239056e-50,4.9458014816270291e-103
4.161541025431357e-22,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999981,0.11866996602996516,0.022821567693054282,1.7664620168237435e-111,2.0508564234140729e-59,1.8046501436585286e-38,1.618775253620356e-82,9.3747708797920166e-53,6.7548012899535548e-129,4.231690168743833e-23,1.5363806920095583e-109,4.2316901687421885e-23,9.4747191519282669e-74,6.750744057270387e-68,1.0310519498764387e-108,6.2300928553437098e-110,4.6590345099670387e-52,1.8469174199951451e-87,1.678227937523407e-16,8.069069060587526e-18,3.1102551922470429e-21,3.1102551925031829e-21,1.2813386980654347e-31,6.557504876310975e-38,5.4322601158606579e-44,1.4390512580883629e-34,3.0298440634622091e-71,4.1575930964330151e-53,9.1266417437646754e-99,2.2647749955413909e-101,1.749868512362314e-49,6.7662502664284136e-101
8.381695304742029e-22,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999964,0.11866996602996499,0.022821567693054278,4.7574889884601605e-109,3.3245263167202071e-58,7.2947059176398038e-38,1.0822650871439693e-80,7.6234079866024095e-52,1.806608268365266e-126,8.5229816074732689e-23,1.0080755679070458e-107,8.5229816074666203e-23,1.5427123977118509e-72,1.1005415398151507e-66,1.3787550504955729e-106,8.3310758375167592e-108,3.7730065381846418e-51,6.0179115165034589e-86,3.3800928882513025e-16,1.6251786981183313e-17,6.2643167953928771e-21,6.2643167964282383e-21,5.1793732260394437e-31,5.3104348110507247e-37,4.5062881633431778e-43,5.8168746062997417e-34,1.0126963343183744e-69,3.3669359436087228e-52,1.2204431983513374e-96,3.0495999600127477e-99,1.4170887387090582e-48,9.1109962858076342e-99
1.6822003863363374e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999931,0.11866996602996464,0.022821567693054271,1.2919961799633649e-106,5.3540460552670655e-57,2.9331864550279379e-37,7.321574402113968e-79,6.1485547171638297e-51,4.8880790430471035e-124,1.7105564484942096e-22,6.5321796560344363e-106,1.7105564484915363e-22,2.4899440292821906e-71,1.7773771340410748e-65,1.8653059213330784e-104,1.1271041274578075e-105,3.0368432595710392e-50,1.9431471616472518e-84,6.7838227897068934e-16,3.2617222822374845e-17,1.257244000090024e-20,1.2572440005063381e-20,2.0826010553363117e-30,4.2742956632477564e-36,3.7994651961188308e-42,2.3389391621488466e-33,3.4260792968160381e-68,2.710017872782366e-51,1.6511271687257225e-94,4.1410427305395542e-97,1.1405960577588959e-47,1.2371794839991756e-96
3.370262098060606e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999859,0.11866996602996396,0.022821567693054254,3.6261920629869832e-104,8.5944261285900271e-56,1.1763528256133271e-36,5.1275876073458725e-77,4.9388535200472164e-50,1.3688091000075292e-121,3.427073023991958e-22,4.2065408388577036e-104,3.4270730239812366e-22,4.0012732095076866e-70,2.8570805709529145e-64,2.6120358872256143e-102,1.5783129150181151e-103,2.4368744245293706e-49,6.2460729164647727e-83,1.3591282592617271e-15,6.5348094504757748e-17,2.5188686408777727e-20,2.5188686425473806e-20,8.3521445401568805e-30,3.4298462310987824e-35,3.3255313509238378e-41,9.3801878771688331e-33,1.2003218931941418e-66,2.174642598267586e-50,2.3121158644953431e-92,5.8119423321251299e-95,9.1525611399474738e-47,1.7363780878548548e-94
6.746385521509144e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999714,0.1186699660299626,0.022821567693054223,1.0836356185078603e-101,1.3773479996036137e-54,4.7116582077058235e-36,3.8265312645348992e-75,3.9591024013071944e-49,4.0832704353848471e-119,6.8601061750033842e-22,2.7005188508382227e-102,6.8601061749604429e-22,6.4159591220763551e-69,4.5819755017352622e-63,3.8968140478509088e-100,2.3546353075603441e-101,1.952463294348997e-48,2.0032346377072649e-81,2.7206202198434821e-15,1.3080983786952289e-16,5.042117921198375e-20,5.0421179278855294e-20,3.3452005274315232e-29,2.7480397621727737e-34,3.1078625969835197e-40,3.75696440309805e-32,4.4827743364620438e-65,1.7423987278397327e-49,3.4493728049543855e-90,8.6859669772313126e-93,7.3331803552808304e-46,2.5950228079132594e-92
1.349863236840622e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999431,0.11866996602995988,0.022821567693054157,3.5593134905658397e-99,2.2055477138981957e-53,1.8859800987303277e-35,3.1397968627990803e-73,3.1704928904562423e-48,1.3389611459681853e-116,1.3726172477089959e-21,1.7310033458427137e-100,1.3726172476918081e-21,1.0276684890631531e-67,7.3396795157156607e-62,6.3910353882045993e-98,3.861759201554935e-99,1.5631551545203967e-47,6.4175457130288351e-80,5.4436041410057081e-15,2.6173332459905056e-16,1.0088616476820003e-19,1.0088616503586159e-19,1.3389409930784073e-28,2.2000851523334869e-33,3.1981359276238714e-39,1.5037621104100815e-31,1.8413941053169003e-63,1.3950398254757576e-48,5.6572018231346531e-88,1.4269298823861027e-90,5.8709931618305415e-45,4.2631012617123594e-90
2.700312606220037e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999886,0.11866996602995444,0.022821567693054025,1.3119077058047019e-96,3.5303010492199471e-52,7.547088589721427e-35,2.8915746325576421e-71,2.5376793231180958e-47,4.9274948840857779e-114,2.7458305081517983e-21,1.1086977203208583e-98,2.7458305080830242e-21,1.6451621118343799e-66,1.1750275517183375e-60,1.1763696992386362e-95,7.1081697904498218e-97,1.2509949372166224e-46,2.0547665074908098e-78,1.0889571983325026e-14,5.2358029805809519e-16,2.0181613567984946e-19,2.018161367508532e-19,5.3574199785906253e-28,1.7607086294364759e-32,3.6958157355687322e-38,6.0169852233842655e-31,8.490502778965366e-62,1.1165541008867403e-47,1.0412961790759184e-85,2.6305951232759526e-88,4.6985628221520941e-44,7.8591765859117966e-88
5.401211344978867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997716,0.11866996602994355,0.022821567693053765,5.4084365397547621e-94,5.6495937600584389e-51,3.0198962128299134e-34,2.9789707350742834e-69,2.0306575807990587e-46,2.0288093710904566e-111,5.4922570291393564e-21,7.0984044715643465e-97,5.4922570288642147e-21,2.6329735964144971e-65,1.8805773564766211e-59,2.4224448718594444e-93,1.4637532013306483e-94,1.0009792005560369e-45,6.577096370357465e-77,2.1781507667943119e-14,1.0472742449761421e-15,4.0367607670001577e-19,4.0367608098479856e-19,2.1432464013441885e-27,1.4087893810517798e-31,4.7756110589151382e-37,2.40716832193199e-30,4.3786543670463045e-60,8.935701622509662e-47,2.1442940363167471e-83,5.4239736686858525e-86,3.7595384938955165e-43,1.6204687117544983e-85
1.0803008822496528e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995435,0.11866996602992176,0.022821567693053241,2.433826888074841e-91,9.0401502911905672e-50,1.2085122652360213e-33,3.3504959899057461e-67,1.6247317266026625e-45,9.1217460793329952e-109,1.0985110071522283e-20,4.5438555266666432e-95,1.0985110070421625e-20,4.2133291793472164e-64,3.0093185619953082e-58,5.4468879344289527e-91,3.2912614205450399e-92,8.0084848463732609e-45,2.1049658360629352e-75,4.3565379037097146e-14,2.0946621388120666e-15,8.0739595552781842e-19,8.0739597266890837e-19,8.5731197919572801e-27,1.1270664606009255e-30,6.7302929565602356e-36,9.6293163745850114e-30,2.4643989893835156e-58,7.1517558861481733e-46,4.8214631870457022e-81,1.2206580362052691e-83,3.0078753473047033e-42,3.6468439039665194e-83
2.1606603777531847e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319990866,0.1186699660298782,0.022821567693052193,1.1601585114244795e-88,1.4464594330243596e-48,4.8378889831426418e-33,3.9921709192139029e-65,1.2998676317804771e-44,4.3458730544263618e-106,2.1970816157919375e-20,2.9083480600807985e-93,2.197081615351656e-20,6.7417837626401416e-63,4.8151234892291964e-57,1.2976854804566491e-88,7.8412148120905678e-90,6.4069174482670235e-44,6.7363626121710791e-74,8.713312177507653e-14,4.1894379264832384e-15,1.6148357003333043e-18,1.6148357689049616e-18,3.428936685320089e-26,9.0158069638897787e-30,1.0038953184830473e-34,3.8517708295229492e-29,1.4689243129849826e-56,5.7257011145663728e-45,1.1486820120028124e-78,2.9096826424495175e-81,2.4063488706314883e-41,8.6929853576188163e-81
4.3213793687602486e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319981734,0.11866996602979106,0.022821567693050097,5.7189060022985962e-86,2.3142717636370216e-47,1.9381085240137875e-32,4.9193522027851709e-63,1.0399269757337016e-43,2.1416570550459732e-103,4.3942228337238509e-20,1.8614324779534353e-91,4.3942228319626891e-20,1.0787219383584372e-61,7.7040420267633613e-56,3.1976990813013232e-86,1.9321971301501976e-87,5.1253763027106499e-43,2.1557114876509017e-72,1.742686072497207e-13,8.3789895018228716e-15,3.2297151385437999e-18,3.2297154128720614e-18,1.3712420854310615e-25,7.2109729560269117e-29,1.5475907527044335e-33,1.540649720129206e-28,9.0529412676394616e-55,4.5871071397907659e-44,2.8305308088516575e-76,7.172012573987724e-79,1.9250197674082293e-40,2.1427164157739448e-78
8.642817350774377e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319963471,0.11866996602961678,0.022821567693045906,2.8704379727451299e-83,3.7024909638685622e-46,7.7758045225424324e-32,6.1725440169195584e-61,8.3195467948049867e-43,1.0748027047070561e-100,8.7885052721976602e-20,1.1913454292033356e-89,8.7885052651529395e-20,1.7259842316957566e-60,1.2325297880369964e-54,8.0240227998659172e-84,4.848482845329392e-85,4.0999028621264553e-42,6.8983970951439627e-71,3.4853957819375061e-13,1.6758092652491302e-14,6.4594738093628974e-18,6.4594749069753165e-18,5.4821422775174004e-25,5.7658987900123157e-28,2.4283465034333502e-32,6.1619420152431612e-28,5.6804100872507627e-53,3.6800220894067692e-43,7.1026806263368376e-74,1.799953924581445e-76,1.5398660778996349e-39,5.3775654163536643e-76
1.7285693314802633e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319926939,0.11866996602926823,0.022821567693037528,1.4538498232338195e-80,5.9227725718380985e-45,3.1289435874132903e-31,7.8156783553028949e-59,6.655689040922877e-42,5.4436247892857425e-98,1.7577070159585201e-19,7.6247015397715011e-88,1.7577070131406181e-19,2.7615977575234627e-59,1.9716198624167966e-53,2.0319317375057555e-81,1.2277856709430291e-82,3.2792270263609543e-41,2.2075060742857722e-69,6.9708152006077669e-13,3.351629895378482e-14,1.291899032859363e-17,1.2918994721368148e-17,2.1905659525293075e-24,4.6080362336617062e-27,3.8442917742692064e-31,2.4642138837516096e-27,3.596530395602597e-51,2.9604803348829278e-42,1.7986179538184753e-71,4.5583668878141224e-74,1.2316314349476416e-38,1.361867670133195e-73
3.4571445242859147e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319853876,0.11866996602857113,0.02282156769302077,7.3924316010875651e-78,9.4724666881701642e-44,1.2664217477051202e-30,9.9350841689042953e-57,5.324570609415455e-41,2.7681151002516601e-95,3.5154199976119954e-19,4.8798369295860185e-86,3.5154199863403623e-19,4.4185737850704994e-58,3.1531807448454433e-52,5.1658017535894701e-79,3.1214088481910958e-80,2.6222465621630869e-40,7.0640482447070399e-68,1.3941654037106937e-12,6.7032711556198476e-14,2.5838020077426082e-17,2.5838037666937081e-17,8.7439231859846326e-24,3.6789250646080208e-26,6.1090123482658807e-30,9.8522799276060343e-27,2.2859784768713359e-49,2.3946289669123912e-41,4.5726388394120275e-69,1.158904795331632e-71,9.8487836210231539e-38,3.4623903663077284e-71
6.9142949098972176e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319707748,0.11866996602717694,0.022821567692987255,3.7608159756742074e-75,1.5143188122512614e-42,5.1837284372623338e-30,1.2635955411985486e-54,4.2596622135251645e-40,1.4085159096727046e-92,7.0308459776228128e-19,3.1231031565560922e-84,7.0308459325362343e-19,7.069728701779351e-57,5.0405453432593512e-51,1.3140272676134692e-76,7.939922240323434e-78,2.0959741219041677e-39,2.2604990238865658e-66,2.7883331706739879e-12,1.3406553676033224e-13,5.167606641658159e-17,5.1676136920838724e-17,3.4829692622311608e-23,2.9311887699708512e-25,9.7123103727763173e-29,3.9372412439180034e-26,1.4537191510828553e-47,1.9574488155271772e-40,1.1631407013507247e-66,2.9478657682294101e-69,7.8721719156939647e-37,8.8072687815470921e-69
1.3828595681119822e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319415498,0.11866996602438855,0.022821567692920222,1.9082654685669695e-72,2.4188317258140084e-41,2.1668246184925642e-29,1.6029209740209855e-52,3.4077288217146561e-39,7.1498573834795204e-90,1.4061698004459811e-18,1.9987866088385113e-82,1.406169782411351e-18,1.1311564030470617e-55,8.0503421199427674e-50,3.3338415435121346e-74,2.0144418068029883e-75,1.6738659283715844e-38,7.2335960626625013e-65,5.5766687032544157e-12,2.6813118716582582e-13,1.0335210646090859e-16,1.0335238963413664e-16,1.3816406312395519e-22,2.3260389587170409e-24,1.5399590385120903e-27,1.5719645737030168e-25,9.2203107087135412e-46,1.631998427330991e-39,2.951007071928043e-64,7.4786226643346731e-67,6.2867832472840975e-36,2.2344246757830996e-66
2.7657197223565033e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318830999,0.11866996601881177,0.022821567692786156,9.6153139893759204e-70,3.8571399733050295e-40,9.3968717707403359e-29,2.0192647624988816e-50,2.7261774945361653e-38,3.6056708156458365e-87,2.8123402325394911e-18,1.2792212906296129e-80,2.8123401604010197e-18,1.8098467626400558e-54,1.2834265997605451e-48,8.3998644405567796e-72,5.0754885265559933e-73,1.3344533146497161e-37,2.3147464174049376e-63,1.1153339763030628e-11,5.3626248796571894e-13,2.0670397601405529e-16,2.0670511775288795e-16,5.4362943667217912e-22,1.8312410690255706e-23,2.4245289774935944e-26,6.2645188421762609e-25,5.8072779425878054e-44,1.4089204442191702e-38,7.4351958937531656e-62,1.8840359946856172e-64,5.0119823271455157e-35,5.6293000018655157e-64
5.531440030845545e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317661996,0.11866996600765822,0.022821567692518023,4.7755014143977816e-67,6.130258700740632e-39,4.3164428717294102e-28,2.507393058642443e-48,2.1809314774337554e-37,1.79378726576183e-84,5.6246812036304949e-18,8.1869796246805959e-79,5.6246809150772129e-18,2.8957413757923723e-53,2.0388213063118939e-47,2.0862428498850088e-69,1.260555697054795e-70,1.0602131719543593e-36,7.4071547879760059e-62,2.2306681861044497e-11,1.072525089521147e-12,4.134068729817662e-16,4.1341150922308099e-16,2.1055143184844996e-21,1.4196898009819652e-22,3.761960429191285e-25,2.4873276270813907e-24,3.6051337223448624e-42,1.2853328520899678e-37,1.8466078851833592e-59,4.6779971547015091e-62,3.9819517869665927e-34,1.3978718154163794e-61
1.106288064782363e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315323994,0.11866996598535112,0.022821567691981761,2.3071495276863653e-64,9.6792406914887359e-38,2.1351446813171451e-27,3.0289072179216866e-46,1.74472770595378e-36,8.6952126001171449e-82,1.1249363573424854e-17,5.2396172660299293e-77,1.1249362419217021e-17,4.633141338523404e-52,3.2161337053309977e-46,5.0410863229405557e-67,3.0458221097134483e-68,8.3664320020515055e-36,2.3702669605966995e-60,4.4613365970917977e-11,2.1450502924546255e-12,8.2680929839029989e-16,8.2682835307202727e-16,7.9165314227718796e-21,1.0691887810524994e-21,5.6766233931051857e-24,9.8044834720931191e-24,2.1769899681405691e-40,1.2607371532011657e-36,4.4618333293186681e-57,1.1297470118197075e-59,3.1422185947960917e-33,3.3765219017777905e-59
2.2125761881779797e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310647984,0.11866996594073692,0.022821567690909237,1.0607358458133768e-61,1.508908519250115e-36,1.131125260291074e-26,3.482472739331586e-44,1.3957539449369632e-35,4.0242746110787345e-79,2.249873002343514e-17,3.3532903944400705e-75,2.2498725406646389e-17,7.4128811110186043e-51,5.0044404110526688e-45,1.1595264272575011e-64,7.0053129746139483e-66,6.515805289280103e-35,7.5847082617430275e-59,8.9226733846047949e-11,4.290100697612838e-12,1.6536006753196663e-15,1.6536803811693287e-15,2.8237880334775465e-20,7.6458943056710179e-21,8.1479175033100157e-23,3.8105381288228614e-23,1.2509631031172871e-38,1.3256779934650592e-35,1.026192118110005e-54,2.5958025831672406e-57,2.447094850900339e-32,7.7611361875155999e-57
4.425152434969213e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630129597,0.1186699658515085,0.022821567688764186,4.4974196512032704e-59,2.2961727653659686e-35,6.1747255685295315e-26,3.6934532046209859e-42,1.1165579026331865e-34,1.7285724473988833e-76,4.4997469764918104e-17,2.1460227921498463e-73,4.499745129810456e-17,1.1860144520976878e-49,7.5884320470796343e-44,2.4608294147038774e-62,1.4864885164352499e-63,4.9497007151832767e-34,2.42701295073285e-57,1.7845346821783985e-10,8.5802015050994693e-12,3.3071295353860924e-15,3.307469530274422e-15,9.253206286029741e-20,5.0248489963402911e-20,1.0777859860793877e-21,1.4419513484507346e-22,6.6288611578818248e-37,1.4422771507530379e-34,2.1774456984743634e-52,5.4977848621365714e-55,1.8588090289864435e-31,1.6450215954278598e-54
6.637728681760446e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291943957,0.11866996576228009,0.022821567686619134,3.6877205711196581e-58,8.2534807256590979e-35,1.5038914730804337e-25,2.2924353572665716e-41,3.3147048811572248e-34,1.4148783552510822e-75,6.7496216347638476e-17,1.2184322127898155e-72,6.7496177106162165e-17,4.4868488576670253e-49,2.8244760309874569e-43,1.7663385201188961e-61,1.0669276052590205e-62,1.3745495276718165e-33,1.1321783053138366e-56,2.6768020121116376e-10,1.2870302309758729e-11,4.9606045034183806e-15,4.9613520699104237e-15,1.7290163259131664e-19,1.2915481317549731e-19,3.6385908478417296e-21,2.9508499730561379e-22,3.4843376250658812e-36,4.6321527327107252e-34,1.562847206613139e-51,3.9666606101004834e-54,5.1617911835101219e-31,1.1871556875761119e-53
1.1062881175342914e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675627323993,0.11866996558382328,0.022821567682329034,4.7528210491392426e-56,5.8662956070027332e-34,5.0570617399084736e-25,7.8565363545900712e-40,1.5525553641849766e-33,1.5710608368175131e-73,1.1249373687624489e-16,3.2752250579861342e-71,1.1249362838868232e-16,3.5408021364066031e-48,2.1135129333054834e-42,1.0601144661969449e-59,6.4008640434948617e-61,5.8162051791400003e-33,1.5170815210867605e-55,4.4613366168393997e-10,2.145050390781237e-11,8.2673388854146941e-15,8.2695286428710943e-15,3.6673851813333804e-19,4.5664377327826559e-19,2.1746527130945693e-20,7.4505261501519017e-22,6.909729380622823e-35,2.6085024692753717e-33,9.3754740018910678e-50,2.8849318000564435e-52,2.1838989583778952e-30,8.6451459959518405e-52
1.5024867085094038e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756256493592,0.11866996542404498,0.022821567678487965,2.8625175745286144e-55,1.5494326276102589e-33,9.7585792468353022e-25,3.4083203699544413e-39,3.5661913442088179e-33,8.3828727693884802e-73,1.5278153245623933e-16,1.4079396746325898e-70,1.5278133983701448e-16,9.8715625705532631e-48,5.8420388114272836e-42,5.0669279854544278e-59,3.0587584788459181e-60,1.2464147777982936e-32,4.9911097533113816e-55,6.0590896377017017e-10,2.9132643188627011e-11,1.1227795680774676e-14,1.1231794852872916e-14,5.5467204268766196e-19,8.9251770825466156e-19,5.3332824124096414e-20,1.2478379467779081e-21,2.6617600384632315e-34,6.3030697815830115e-33,4.4801742392909207e-49,1.624470445379044e-51,4.6798106622646109e-30,4.8687810319533205e-51
1.8986852994845162e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756239747254,0.11866996526426668,0.022821567674646895,1.1905181128556076e-54,3.3527697740998402e-33,1.6134336396568278e-24,1.113420093479783e-38,6.8527647250235452e-33,3.6368763494960829e-72,1.9306935125014933e-16,4.253895271477454e-70,1.9306905100230357e-16,2.2556438397274603e-47,1.2826971358616127e-41,1.918177377633319e-58,1.1578404098431947e-59,2.2478463105652671e-32,1.3387728544755531e-54,7.6568426117804906e-10,3.6814782459908312e-11,1.418806960778617e-14,1.419444194319372e-14,7.5041437380078147e-19,1.4811327099450627e-18,1.0741265155072049e-19,1.8380794942843344e-21,7.3860743740026967e-34,1.2604735876426309e-32,1.6958547994519843e-48,5.7716072034225428e-51,8.4392443976572064e-30,1.7308446348416034e-50
2.2948838904596286e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756223000917,0.11866996510448838,0.022821567670805825,3.9143548332541592e-54,6.2188853655614938e-33,2.4112104032794961e-24,2.924492832796981e-38,1.1634715802670656e-32,1.1865431887111131e-71,2.3335719190419473e-16,1.1020047564361039e-69,2.3335676190104868e-16,4.3912822930647886e-47,2.4308136662202509e-41,5.5842395516398408e-58,3.3702748568318191e-59,3.6019005678208952e-32,2.9563062896649391e-54,9.2545955418015473e-10,4.4496921722235835e-11,1.7148171330897299e-14,1.7157455784684294e-14,9.5036827963244119e-19,2.2117967580713949e-18,1.8760061717583692e-19,2.4981847354318998e-21,1.7462187768236531e-33,2.195814080194563e-32,4.9362526665578501e-48,1.7498336938367753e-50,1.3522017003623959e-29,5.2490888019401046e-50
3.0872810724098535e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189508247,0.11866996478493182,0.022821567663123685,2.6056686701628039e-53,1.5224808031984401e-32,4.3756808236356324e-24,1.2275107057218225e-37,2.5673286075055454e-32,7.0533080345946574e-71,3.1393292300318328e-16,4.8510874538106335e-69,3.1393218309140094e-16,1.1627172528706461e-46,6.2821890674161464e-41,2.6571740741838103e-57,1.6029374016428509e-58,7.1986165902379934e-32,9.2695963542464145e-54,1.245010130148597e-09,5.9861200226529145e-11,2.3067982547709585e-14,2.3084337653338375e-14,1.3548922701115459e-18,3.9878197681064898e-18,4.2127039795868461e-19,3.9475634158879996e-21,6.474865354700051e-33,4.9350449827957304e-32,2.3476726154747244e-47,1.0969134554657863e-49,2.7021773945692549e-29,3.2908424758473422e-49
3.879678254360079e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756156015577,0.11866996446537526,0.022821567655441546,1.0593766653305878e-52,3.0742069304018883e-32,6.9417273873525208e-24,3.7306337015056736e-37,4.8044125393553947e-32,2.7375605686751523e-70,3.9450873493467912e-16,1.4570201133876726e-68,3.9450760329604769e-16,2.5186583892788624e-46,1.3200050867381673e-40,8.9417822041613777e-57,5.3922684013272662e-58,1.2330342906877305e-31,2.2893400355996834e-53,1.5645606898236211e-09,7.5225478697785094e-11,2.8987157003666725e-14,2.9012627092675248e-14,1.7636237192079189e-18,6.2604818229020243e-18,7.9146422122913414e-19,5.5742406816508683e-21,1.7433486453922186e-32,9.3125159542461281e-32,7.8973868272051608e-47,3.9690151167836911e-49,4.6280303179561936e-29,1.1913201925920706e-48
