Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58),H2OX(23)
2.149207502017127e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362472658226,0.099999999323817812,0.099999999901384445,1.5543492375478993e-54,3.7831738657876548e-33,3.4894180319838022e-26,1.6463965941250903e-39,8.6452784031493508e-34,1.5273504757673976e-32,1.1131997380401538e-20,2.411665058635974e-76,1.112260237727669e-20,1.8377450828258039e-49,2.5034698760980933e-42,1.3478565390536725e-50,1.9024792748418497e-63,1.6223554651593077e-32,2.8874665359665698e-59,6.7617773200868493e-10,1.9723115538189497e-10,4.4694084025815549e-15,2.9402630079960097e-21,4.4705794607187788e-15,9.3484735741208215e-20,3.0098106295858133e-19,2.101915343299666e-20,7.924080192310107e-34,2.386747782197299e-34,8.7260001960408204e-44,1.675749197122415e-50,1.2599463283072866e-49,1.1211073866087363e-29
2.6865093793006137e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362450822781,0.099999999154772271,0.099999999876730555,6.3052139923264445e-54,7.464430999647726e-33,5.570613133501933e-26,5.0313431389532292e-39,1.6219250339477377e-33,2.3337202192378197e-32,1.3917607253664068e-20,6.5080821531891036e-76,1.3903253994324818e-20,3.4510891527364541e-49,5.1009661759189854e-42,2.4539286599814874e-50,6.4700619899365546e-63,2.4913883717016095e-32,6.3178359718505777e-59,8.4522214968081651e-10,2.4653894418572606e-10,5.5866470264424968e-15,3.962175379731595e-21,5.5884663790685885e-15,1.2070453786523867e-19,4.7432638539136925e-19,3.9728138015115243e-20,2.150325295077403e-33,4.5524302640165235e-34,1.5867600555275787e-43,6.1808587777975701e-50,4.288507032548466e-49,1.8604461135330019e-29
3.761113133867587e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362407151892,0.099999998816681215,0.099999999827422761,1.6459564262050559e-52,2.2581515613709407e-32,1.1329404611137995e-25,4.58234459311406e-38,4.4375579257869597e-33,4.4888827899753286e-32,1.9492158516427881e-20,3.8489609119508968e-75,1.9464558522365466e-20,9.4672466502576484e-49,1.5643548401664817e-41,6.4805900286494087e-50,9.158456038846682e-62,4.8290612246184758e-32,2.4358714222712099e-58,1.1833109647443393e-09,3.4515452153213667e-10,7.8209794518723791e-15,6.0539285945189285e-21,7.8245699346287905e-15,1.7510030203979294e-19,9.3562257611260334e-19,1.0986030568042091e-19,1.2862470938023237e-32,1.2916208117922672e-33,4.1767832635404599e-43,9.7249813062777025e-49,6.0801892298690939e-48,4.0133757103856892e-29
5.910320643001534e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362319810131,0.099999998140499202,0.099999999728807187,1.0412148075428918e-50,1.0164146154869002e-31,2.9191510546844746e-25,9.1901298150563131e-37,1.7620974572596549e-32,1.0957930611017065e-31,3.0654504070697802e-20,4.2682952200880063e-74,3.058717272405604e-20,3.78168320485677e-48,6.9405292459320772e-41,2.5072653453986036e-49,3.4457862942090795e-60,1.1893437386889768e-31,1.6168419439339864e-57,1.8594885142445881e-09,5.4238567518651071e-10,1.2289068624309412e-14,1.0302265157312734e-20,1.2298139969583293e-14,2.8383702262576564e-19,2.2614019967118875e-18,4.3242525662933538e-19,1.4107038514020314e-31,5.3821654226431392e-33,1.6039368860949845e-42,3.1760447094801792e-47,2.288819059361353e-46,1.1033018862237629e-28
8.05952815213548e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362232468375,0.0999999974643173,0.099999999630191613,7.8979307830080633e-50,2.7038566029501999e-31,5.5519052730099835e-25,4.8377940904213394e-36,4.4110909476756958e-32,2.0310874984515577e-31,4.1834520096606064e-20,1.8261843936180874e-73,4.1709793794543264e-20,9.5118422707042791e-48,1.8214412345018466e-40,6.2250394356489237e-49,2.209797601258638e-59,2.2150636703227514e-31,5.3511262180252389e-57,2.5356659561500247e-09,7.3961682745520358e-10,1.6756389657589818e-14,1.4570031705710835e-20,1.6773591866486432e-14,3.9251962028578252e-19,4.0619112451422425e-18,1.0614707422589654e-18,5.9430285680211186e-31,1.3805832119062806e-32,3.9585891371410137e-42,2.0270410725202264e-46,1.4678261900617628e-45,2.169041553296306e-28
1.2357943170403373e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362057784901,0.099999996111953787,0.099999999432960465,3.2363824932315744e-48,1.0608948626537406e-30,1.3355421047290408e-24,6.9245785736319903e-35,1.6119753430299546e-31,4.768927190057762e-31,6.424753198323029e-20,1.713554524357349e-72,6.395505655215207e-20,3.5154870706465917e-47,6.9777986956008225e-40,2.2632532538966076e-48,5.313284516665981e-58,5.2265827740362496e-31,3.1273149875411717e-56,3.8880205172738247e-09,1.1340791278366825e-09,2.5688728690974312e-14,2.3088429430960215e-20,2.5730514567732326e-14,6.0982618992268683e-19,8.7094672443831231e-18,3.6151555082377185e-18,5.1449094367749122e-30,5.1944387328412356e-32,1.4188608129201674e-41,4.8709170161331683e-45,3.5280045536318932e-44,5.3917832008797456e-28
1.6656358188671264e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361883101473,0.099999994759590718,0.099999999235729317,2.2654987997468145e-47,2.6461489863258686e-30,2.4542169599250739e-24,3.3282213486260232e-34,3.8884134137459091e-31,8.6655311098775647e-31,8.6731167464348244e-20,6.9735484201602447e-72,8.6200346816560302e-20,8.5589975715191215e-47,1.7182625537201176e-39,5.453802318549337e-48,3.1133166507450229e-57,9.5205940730280701e-31,9.887997293530484e-56,5.2403746481482855e-09,1.5285414226770498e-09,3.4617997728960926e-14,3.1602363492207577e-20,3.4695745984843062e-14,8.2705774483385454e-19,1.4466729476943048e-17,8.1812571278052264e-18,1.9831323912200149e-29,1.270758481660922e-31,3.379622043563002e-41,2.8571118696609064e-44,2.066812779238839e-43,1.0067123417431826e-27
2.525318822520705e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361533734726,0.099999992054865872,0.099999998841267035,7.602940674333288e-46,9.6772564993238253e-30,5.7059019565439792e-24,4.0701519348027927e-33,1.3702745711128105e-30,1.9953766347415279e-30,1.3191017654441358e-19,6.2220960785025024e-71,1.3069101000838167e-19,3.0829154669361738e-46,6.1890042913178045e-39,1.9239493507956095e-47,6.3141881305530243e-56,2.1974790909372467e-30,5.5484350330759067e-55,7.9450816191931236e-09,2.3174659957349036e-09,5.2467331678279283e-14,4.8627850935118083e-20,5.2652612311573083e-14,1.2612993800411568e-18,2.7815406812874075e-17,2.4839808528303318e-17,1.4858734916551815e-28,4.5507070297066819e-31,1.1600267290423832e-40,5.6789747193080542e-43,4.187843799984656e-42,2.3760398719065543e-27
3.3850018261742836e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361184368168,0.099999989350142746,0.099999998446804766,5.030365812549724e-45,2.3372245998647795e-29,1.0309416146373601e-23,1.8398480494201076e-32,3.2532669814007449e-30,3.5921455489004745e-30,1.7737137377558602e-19,2.4977965855108421e-70,1.7518178357322154e-19,7.4519126418869915e-46,1.4840873939289784e-38,4.5753821313705887e-47,3.4984158778069311e-55,3.9603298682944852e-30,1.7336118402379726e-54,1.0649786869299919e-08,3.1063905466289857e-09,7.0304399176448505e-14,6.565306607828539e-20,7.0645499722110339e-14,1.6952427564418686e-18,4.2776044792313347e-17,5.236135267470609e-17,5.3580509270433526e-28,1.0888032960507808e-30,2.6979850335687468e-40,3.1300992679620087e-42,2.3192199059603325e-41,4.3228572670921796e-27
4.244684829827862e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360835001766,0.09999998664542134,0.099999998052342484,2.1577942806819902e-44,4.5911319380868522e-29,1.6263865257735359e-23,5.7852068592437638e-32,6.3257229622753647e-30,5.6596557125807488e-30,2.2311457205200384e-19,7.3146953660287703e-70,2.1967266773803368e-19,1.4735718864158861e-45,2.9030346215280988e-38,8.9128022925618579e-47,1.2839843896842714e-54,6.2434075369589757e-30,4.1569326410558282e-54,1.3354490398474521e-08,3.8953150753593598e-09,8.8129208494305181e-14,8.2678562720888005e-20,8.8675227458661592e-14,2.1288878892103931e-18,5.8504586988471159e-17,9.1581674728698059e-17,1.4202405038923867e-27,2.1273272307509528e-30,5.1486041071840386e-40,1.1763928895117455e-41,8.508369269940118e-41,6.8449836451018789e-27
5.10436783348144e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360485635541,0.099999983940701656,0.09999999765788023,7.2656591827761191e-44,7.9526046281468264e-29,2.3568333863472748e-23,1.4757005370131737e-31,1.0882817545631923e-29,8.2007782107193175e-30,2.6913957984219923e-19,1.7807334095929067e-69,2.6416366273952243e-19,2.5770128774437322e-45,5.0149444088520335e-38,1.5363009438798906e-46,3.7344156018600053e-54,9.0495833867854447e-30,8.5155081376289878e-54,1.6059192206719605e-08,4.6842395819260592e-09,1.0594176809871685e-13,9.9704183234460315e-20,1.0674222033846542e-13,2.5622350043693245e-18,7.4550815698326741e-17,1.4294252527831885e-16,3.1358467458616544e-27,3.6723294019196023e-30,8.7015979812204842e-40,3.5439674320148435e-41,2.4736013620634521e-40,9.9401899044264919e-27
6.823733840788598e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359786903596,0.099999978531267436,0.099999996868955748,5.3830191186840148e-43,1.8819023560083779e-28,4.2223951282952209e-23,6.506027049477954e-31,2.5539209562254952e-29,1.471446971590831e-29,3.6203431711987451e-19,7.4604841030207344e-69,3.5314598613683723e-19,6.2424058644083254e-45,1.1831660999745714e-37,3.6194088763747864e-46,2.073199851632318e-53,1.6241839935428817e-29,2.653318835360287e-53,2.1468590660426146e-08,6.2620885285684933e-09,1.4153016941465742e-13,1.3375565809603938e-19,1.4298845475433239e-13,3.4280359579185682e-18,1.0704936398674468e-16,2.8260153282354757e-16,1.0812736048377956e-26,8.6574821950026687e-30,1.976394008534906e-39,2.1295297244573446e-40,1.3720280088236797e-39,1.7841643927812294e-26
8.543099848095754e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359088172346,0.099999973121840099,0.099999996080031336,2.3306466199498664e-42,3.6707371869394013e-28,6.6268963986672063e-23,2.0103517963896496e-30,4.9573283752251414e-29,2.3156159688354548e-29,4.560540572715453e-19,2.2436285985081257e-68,4.4212875567959838e-19,1.2486717657813424e-44,2.3045361807547875e-37,7.0527020585008729e-46,7.5197330611708746e-53,2.5560040787693676e-29,6.4376184709747747e-53,2.6877982230430299e-08,7.8399373865564052e-09,1.7706967068744259e-13,1.6780753110730996e-19,1.7938489737706224e-13,4.292647249080059e-18,1.3937459200059866e-16,4.7216790925447953e-16,2.7853561459778626e-26,1.6856620394558933e-29,3.7256227997926387e-39,7.9643349992700442e-40,4.9730466199333946e-39,2.8009530332272407e-26
1.198183186271007e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357690711876,0.09999996230300609,0.099999994502182624,3.3360963067930714e-41,1.0090472055190517e-27,1.3049648853730746e-22,1.2631276861263799e-29,1.3560612259122049e-28,4.5919942160340961e-29,6.474621251094459e-19,1.3515855351276114e-67,6.2009564128298483e-19,3.6409774086278307e-44,6.3328074649077262e-37,1.945948810446763e-45,7.1551434510292887e-52,5.0670689946098778e-29,2.6189273209807283e-52,3.7696744719367434e-08,1.0995634836568967e-08,2.4800225696157182e-13,2.3591211389719759e-19,2.5262712612151091e-13,6.0183078171229621e-18,2.0393463414957385e-16,1.0003093625253865e-15,1.1916403932081666e-25,4.631077190296032e-29,9.7161175810068041e-39,7.0763002962456468e-39,4.7177328735504181e-38,5.5071141257850794e-26
1.4857244873791554e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356522179755,0.099999953256490318,0.099999993182810748,1.3883943515156991e-40,1.9212225063280633e-27,2.0068534306856222e-22,3.7940530938342979e-29,2.5772397100767218e-28,7.1084982538181387e-29,8.1095515956179903e-19,4.0598910563494219e-67,7.6891010772377908e-19,7.2632366330702783e-44,1.2066565407940108e-36,3.7238736866076151e-45,2.5762931626628908e-51,7.8406006195004572e-29,6.3726510758712053e-52,4.6743200681502799e-08,1.3634378574693291e-08,3.0716541417920231e-13,2.9286115074000147e-19,3.1433037081661453e-13,7.4576396162553309e-18,2.5753025497787691e-16,1.5944254528412894e-15,2.927165861482296e-25,8.8241326308970541e-29,1.8011573335350438e-38,2.5014855000092748e-38,1.6962647584397872e-37,8.4499789371528211e-26
1.7732657884873038e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355353649543,0.099999944209993794,0.099999991863438983,4.5847746590757213e-40,3.2614119328521755e-27,2.8584993348418938e-22,9.3637567791294677e-29,4.3717329260920475e-28,1.0194831536688929e-28,9.7757423631051457e-19,1.0151885054455643e-66,9.1772584759686671e-19,1.290362872782931e-43,2.0509507782693583e-36,6.3601349670537733e-45,7.4743862757784152e-51,1.1239325630161756e-28,1.333840281170441e-51,5.5789637391310129e-08,1.627312206486832e-08,3.661927080802016e-13,3.4981117556539298e-19,3.7645065471498442e-13,8.8936661016744612e-18,3.1100332588755289e-16,2.326859964851178e-15,6.0954381162985546e-25,1.4999793233762208e-28,3.0284679568818771e-38,7.0456644743673003e-38,4.9133008243815573e-37,1.2003589054214515e-25
2.0608070895954523e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354185121242,0.099999935163516518,0.099999990544067358,1.2530905093092582e-39,5.1095876178402378e-27,3.8595596229164699e-22,2.0073293484459413e-28,6.8481604019600012e-28,1.3861771695807879e-28,1.1473121777321536e-18,2.224754682491799e-66,1.0665428699340517e-18,2.1126021056507645e-43,3.2181578935327565e-36,1.0030870957539718e-44,1.8340223005122473e-50,1.5274022503350491e-28,2.5085492393257628e-51,6.4836054848830056e-08,1.8911865307094426e-08,4.2508445596684719e-13,4.0676212879718377e-19,4.3898690676103774e-13,1.0326395004540383e-17,3.6447299992630869e-16,3.1971764418258098e-15,1.1321116129570374e-24,2.3539698210930619e-28,4.7855178132621242e-38,1.6943076495543003e-37,1.2037614845284832e-36,1.6159957541608495e-25
2.635889691811749e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435184807035,0.099999917070619712,0.099999987905324494,7.0820663411948551e-39,1.0642720981936219e-26,6.3085571019127307e-22,7.1417525406240768e-28,1.4276158173953248e-27,2.2980412426515307e-28,1.4961160596896212e-18,8.4146681955285229e-66,1.3641807979790166e-18,4.7963988175555944e-43,6.7280667847328118e-36,2.1203481757706562e-44,8.4373208138712549e-50,2.529427504615323e-28,7.20988776566447e-51,8.2928832007170399e-08,2.4189351047701307e-08,5.4246257779619709e-13,5.2066697794150696e-19,5.6530382929841832e-13,1.3181990794165654e-17,4.7109586784059519e-16,5.3504974754805213e-15,3.1229775310998499e-24,4.9232719128127513e-28,1.0802588434217469e-37,7.3426830874118358e-37,5.5168042945177248e-36,2.6249729093036546e-25
3.210972294028046e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349511027097,0.0999998989777999,0.099999985266582103,2.6747625605994975e-38,1.9139923247954883e-26,9.3511179207132044e-22,1.9462885546588723e-27,2.5715349465699481e-27,3.455016335531049e-28,1.8573097083122514e-18,2.4389611026336873e-65,1.6618239637054557e-18,9.3445719879095561e-43,1.214886379540024e-35,3.8720243342177248e-44,2.7793546379713365e-49,3.7987108061825045e-28,1.6908524044648008e-50,1.0102153215684985e-07,2.9466835796516847e-08,6.5930230376787104e-13,6.3457580296019504e-19,6.9327370480004574e-13,1.6024488387188543e-17,5.772602099435288e-16,8.0520030905105477e-15,6.9963829537992834e-24,8.8939281914936462e-28,2.2335866922875718e-37,2.296396431861254e-36,1.811314325055412e-35,3.8657447904414961e-25
3.786054896244343e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934347173991476,0.09999988088505711,0.099999982627840225,7.9453540702950149e-38,3.1204726791333473e-26,1.2984526652716018e-21,4.4630523851526433e-27,4.2008265397241404e-27,4.8656389819228954e-28,2.2308362822539672e-18,5.9499242621976101e-65,1.9594724386462385e-18,1.6415167507814297e-42,1.9890297250810254e-35,6.4116095311202663e-44,7.4317850761832732e-49,5.343789391353132e-28,3.4604917428809803e-50,1.1911415529819513e-07,3.4744319553543968e-08,7.7560614667506964e-13,7.4848867427565494e-19,8.2288904671506788e-13,1.8853948916395625e-17,6.8291421948457398e-16,1.1299232288782515e-14,1.3664215535697252e-23,1.4568202885970104e-27,4.3583437232247732e-37,5.8623960114246324e-36,4.828283445471669e-35,5.3322846944856402e-25
4.936220100676936e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934342499943155,0.099999844699802498,0.099999977350357955,5.0513926448049743e-37,6.8345182581615909e-26,2.2013114602864038e-21,1.7455929706727732e-26,9.2445167082037477e-27,8.4817062717781011e-28,3.0146626479792872e-18,2.6778554570081958e-64,2.5547856000812364e-18,4.1388891589055839e-42,4.3954914009462488e-35,1.4510654595187674e-43,3.9050907032363887e-48,9.2952146434393167e-28,1.1311758057454252e-49,1.5529917055719098e-07,4.529928409224464e-08,1.0066161545729424e-12,9.7632685226376389e-19,1.0870261434474301e-12,2.4474001366730069e-17,8.9276383683100812e-16,1.9420817514228784e-14,4.0281423783576465e-23,3.2227166925814089e-27,1.4858982748368934e-36,2.7195458622344717e-35,2.5161230234187689e-34,8.9196238660046126e-25
6.08638530510953e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934337825925377,0.099999808514855876,0.099999972072877669,1.9926461914817083e-36,1.2659084967206578e-25,3.3372853133067885e-21,5.0130300506588323e-26,1.7209704716833372e-26,1.3213764529357421e-27,3.8471456477937611e-18,8.6669009764847415e-64,3.1501208481266682e-18,8.6812646480095365e-42,8.2144729797107627e-35,2.7772961390622707e-43,1.3751533844210334e-47,1.4451230540506735e-27,2.8903692493501537e-49,1.9148387778677272e-07,5.5854244663826732e-08,1.2355124729944035e-12,1.2041821067153465e-18,1.3576554639319285e-12,3.0042631582928993e-17,1.1006859455996069e-15,2.9695340324664757e-14,9.3865521192223141e-23,6.0290839352616147e-27,4.1848044377086786e-36,8.7384252856009213e-35,8.8010124637869354e-34,1.3341795402042546e-24
8.386715713974717e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934328477981469,0.099999736145886628,0.09999996151792305,1.7962140037090946e-35,3.2300551418850839e-25,6.3001265175909297e-21,2.6141204095496005e-25,4.4388634487364687e-26,2.6291856870826918e-27,5.6563111697687899e-18,5.8087309477070726e-63,4.3408598333940074e-18,2.7713745823125176e-41,2.1349993181648344e-34,7.6059409383673099e-43,1.0424440157574192e-46,2.8643061918282355e-27,1.2766964321195302e-48,2.6385236816815349e-07,7.6964153905728703e-08,1.6870423047934914e-12,1.6599461924647508e-18,1.9181558820540953e-12,4.1027529319224026e-17,1.5108522681960215e-15,5.6624830280003538e-14,3.4445033954062295e-22,1.5704973555280133e-26,2.2880403321658987e-35,5.2872284531120855e-34,6.5512702921409246e-33,2.4524868050278627e-24
1e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321922087081,0.099999685392294979,0.099999954115450998,5.4702297223018816e-35,5.382734171755766e-25,8.920283421141838e-21,6.2901885470778902e-25,7.4522451622163442e-26,3.8569771106893784e-27,7.0382947792675604e-18,1.6077241266426435e-62,5.1760138899311987e-18,5.2744287586677524e-41,3.6026097032433364e-34,1.3325667243307216e-42,2.9599944102837621e-46,4.191354546900616e-27,2.8676090901355107e-48,3.1460562388054982e-07,9.1769097991672506e-08,1.9987986518500318e-12,1.9796305798081518e-18,2.3263520650904906e-12,4.8611992906483373e-17,1.7940512613912231e-15,8.0518541969511174e-14,6.971027110601879e-22,2.6541245790303397e-26,5.8160410463342529e-35,1.3695628768946753e-33,1.8431942497300325e-32,3.4089088349396564e-24
1.0457013081953386e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934320064936486,0.099999671014867592,0.099999952018470672,7.0903938885972228e-35,6.1267430121853598e-25,9.7428320239158795e-21,7.7940457897859606e-25,8.499288759738774e-26,4.2543202375621579e-27,7.4465444253314236e-18,2.0500136197820144e-62,5.4126060245210742e-18,6.2073223816352634e-41,4.1143419797895596e-34,1.5373501208406746e-42,3.7885395296837017e-46,4.6199846313985146e-27,3.503654100287791e-48,3.2898295607703182e-07,9.5963058656129597e-08,2.0863857928407594e-12,2.0701981016298423e-18,2.444223088201385e-12,5.0742828366348175e-17,1.8736146595302381e-15,8.8028754537483109e-14,8.3163987426339784e-22,3.0323751300621026e-26,7.2975745836292972e-35,1.7230771495847197e-33,2.3549945069739648e-32,3.7038391253574909e-24
1.2527310449932055e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934311651990563,0.09999960588484641,0.09999994251902472,2.1707577210811251e-34,1.0310891407229003e-24,1.3908386288647412e-20,1.9001010140220957e-24,1.4436499813731021e-25,6.3432049742060623e-27,9.387626804254269e-18,5.8324469965343131e-62,6.4844323395507242e-18,1.2093506732957924e-40,7.0323979413225507e-34,2.7650891413764973e-42,1.0886281673927308e-45,6.8681295523683389e-27,8.0555501315076277e-48,3.9411254601127385e-07,1.1496195055343011e-07,2.4791814632701362e-12,2.4805142813665309e-18,2.9904231973913716e-12,6.0298830878020408e-17,2.230427564320255e-15,1.2610736302027552e-13,1.7067277671558101e-21,5.1930594124023653e-26,1.8872604245293528e-34,4.4732711022143943e-33,6.6927687079407789e-32,5.1654380458202018e-24
1.4597607817910723e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934303239143722,0.099999540755823069,0.099999933019585194,5.574552452461523e-34,1.5973609849766262e-24,1.8784989172213084e-20,4.0334165286574741e-24,2.2568441997596717e-25,8.9330507429483604e-27,1.1477083605305001e-17,1.4301230983656767e-61,7.5563418978281653e-18,2.1370917038155608e-40,1.1061820472785157e-33,4.5956200468988496e-42,2.6531883898203091e-45,9.6459558895488594e-27,1.6372636014168434e-47,4.5924113798612864e-07,1.3396082959776675e-07,2.8655387153865946e-12,2.8908979472531195e-18,3.5564279111681593e-12,6.9698198341062822e-17,2.5813924288463863e-15,1.7075115432352386e-13,3.1328031657413532e-21,8.1842654098013333e-26,4.2517241675959175e-34,1.0027023683668314e-32,1.6140167869812956e-31,6.8182249452802394e-24
1.6667905185889392e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934294826396006,0.099999475627797554,0.099999923520152093,1.2619129403155377e-33,2.3288309087005207e-24,2.4361047249892364e-20,7.7461318919509546e-24,3.3196197978780444e-25,1.2060447002659941e-26,1.3712482219854183e-17,3.1419699579671378e-61,8.6283377669132042e-18,3.5135461919893468e-40,1.6370935389494008e-33,7.2213651564411659e-42,5.7473368820755081e-45,1.2990057380148764e-26,3.0404441728607354e-47,5.2436873201684503e-07,1.5295969578927591e-07,3.2455650876669688e-12,3.3013522502174365e-18,4.1419145174498159e-12,7.8943546971723909e-17,2.9266067737649947e-15,2.2185249177100043e-13,5.301117342268864e-21,1.2135500636556377e-25,8.6181330036290114e-34,2.0143321376239359e-32,3.4603651590322433e-31,8.6449138925074442e-24
