Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585485259,0.11866996509529512,0.022821567679467712,3.78920523301131e-54,5.9525171689209697e-33,1.4141277606631966e-19,4.4550957081660256e-37,1.7575825427358231e-29,4.3773323078406608e-65,1.680480747043575e-11,1.359628516083812e-57,1.6804806888682672e-11,2.1736359428645048e-39,6.5826393368966825e-40,5.5317331175763997e-53,6.4137597138303422e-54,2.7130932832291034e-29,7.529531178618155e-45,9.1775660877326586e-10,2.7173143590025504e-11,1.0884912486794005e-13,4.090029405560575e-21,1.5818145448324436e-20,1.0873750587896572e-13,2.6575896797975382e-17,1.8164585747796855e-17,9.1565468055517649e-19,2.1704440969144044e-33,1.1338319122401974e-27,8.2564522962014356e-50,9.7408543424466111e-47,2.4666770460877237e-49,1.6865776468841008e-29,3.1053753140770881e-49
2.665678913015273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679361,0.11866996472142707,0.022821567674033084,1.230414060813529e-52,2.1543860342136565e-32,2.7214921902169828e-19,4.848154887400835e-36,4.8090546705521757e-29,1.2156864647966565e-63,2.3526730530611962e-11,1.2031923060012209e-56,2.3526729411946062e-11,8.3607417204793463e-39,2.5124675548461119e-39,9.4863709439316368e-52,1.0998542145105262e-52,7.0689141658680961e-29,4.1310572760989291e-44,1.2848592244179076e-09,3.8042401017532754e-11,1.5243179702462875e-13,7.7405052092737142e-21,3.0416402297651291e-20,1.5220861861239171e-13,4.3690371635376248e-17,4.1179681120921266e-17,2.9153499156606659e-18,1.5348499654325716e-32,2.995932850756445e-27,6.5948381000059755e-49,1.6703287539575941e-45,4.7614673532499612e-48,4.3937416920018182e-29,6.0037682991291135e-48
3.427301461032216e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727509873464,0.11866996434755904,0.022821567668598455,8.1086969196819186e-52,5.5386467260710633e-32,4.465991568316443e-19,2.2061384557045287e-35,1.0138050945546482e-28,7.9944850757862674e-63,3.0248653622662827e-11,4.9727232026153425e-56,3.0248651788092544e-11,2.2208213149254557e-38,6.6024005960326637e-39,5.2328058302667847e-51,6.0668469176608491e-52,1.4481833248910075e-28,1.3652419863272657e-43,1.6519618230939152e-09,4.8911658423165571e-11,1.9604302695830145e-13,1.250021705134108e-20,4.988070018096186e-20,1.9566568022064534e-13,6.2268506702986263e-17,7.490447414908768e-17,6.7793400912158697e-18,5.6656892018682829e-32,6.2148548481749274e-27,2.676937700662481e-48,9.2134241389714131e-45,2.6121612830160166e-47,9.0001745046698315e-29,3.2961852120322512e-47
4.188924009049159e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727472067567,0.11866996397369102,0.022821567663163827,3.5112103548485614e-51,1.1747445433106207e-31,6.6477858660485443e-19,7.1618775183076478e-35,1.8355507406580474e-28,3.4184784613413305e-62,3.6970576746574472e-11,1.5203512936090966e-55,3.6970574017137881e-11,4.8161593852260214e-38,1.4185239344976385e-38,1.9602293761214262e-50,2.2726299629066234e-51,2.5688821740522889e-28,3.5032569045889011e-43,2.0190644048030768e-09,5.9780915806977286e-11,2.3968416468000075e-13,1.8319486311748359e-20,7.4209932809519996e-20,2.3910869653425761e-13,8.1604226160779105e-17,1.1938365956897521e-16,1.3163188344743718e-17,1.5767403153837741e-31,1.1155372861773674e-26,8.0328023396207668e-48,3.4512707154762953e-44,9.9546206195735513e-47,1.5963169784640596e-28,1.256807377017947e-46
4.9505465570661014e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727434261669,0.11866996359982301,0.022821567657729198,1.2098808354776668e-50,2.2007575294134407e-31,9.2669771336795753e-19,1.9103208610561914e-34,3.0090915914721401e-28,1.1483710260032218e-61,4.3692499902334936e-11,3.8944043754427106e-55,4.3692496099087506e-11,9.1792181081987679e-38,2.6801059772725606e-38,5.891211438583024e-50,6.8299752384776409e-51,4.1417463861337489e-28,7.6859033015870865e-43,2.3861669695459893e-09,7.0650173169019016e-11,2.8335627070515405e-13,2.5149357898609204e-20,1.0340331785208693e-19,2.8253767252718561e-13,1.0129320552122326e-16,1.7435051036960965e-16,2.2732984171794738e-17,3.7023895227319176e-31,1.8193546644103541e-26,2.0093081443465229e-47,1.0371989872687461e-43,3.0955836843665604e-46,2.5733955839529595e-28,3.9099290600567976e-46
6.473791653099987e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727358649858,0.11866996285208707,0.022821567646859942,9.8098631283153977e-50,6.0296651292873309e-31,1.5817701336895009e-18,9.4355806014113423e-34,6.6446560534752051e-28,8.5395385312180469e-61,5.7136346309361374e-11,1.8289958725923038e-54,5.7136339821703632e-11,2.5840569524452554e-37,7.41874926135044e-38,3.5876978218073349e-49,4.1592123924980743e-50,8.8960047490888988e-28,2.7279882813140248e-42,3.1203720481334151e-09,9.2388687827970895e-11,3.7079625095729738e-13,4.1671462764999372e-20,1.7638018330839596e-19,3.6935352041777933e-13,1.4117076456866392e-16,3.1395393712685911e-16,5.3767044883083127e-17,1.4672837491759511e-30,3.9955856545102183e-26,8.9029055949334777e-47,6.3159494964589185e-43,2.0840267895045525e-45,5.5260578188390198e-28,2.6342986234715704e-45
7.997036749133873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727283038047,0.11866996210435117,0.022821567635990685,4.5693858748112385e-49,1.3356548249501366e-30,2.4118402870788624e-18,3.2019578298130424e-33,1.2424713196603401e-27,3.793427466128046e-60,7.0580192843653654e-11,5.9984862694108924e-54,7.0580182955950072e-11,5.8477407826257662e-37,1.6525778233289095e-37,1.4032395934800216e-48,1.6267196726601385e-49,1.6239644632941087e-27,7.3609697432320642e-42,3.8545770588569938e-09,1.1412720240037903e-10,4.5836869099691679e-13,6.1711084597741321e-20,2.6880617208675028e-19,4.5611326041550872e-13,1.8098223050398516e-16,4.8972038750405004e-16,1.0475841192234697e-16,4.2432907016778556e-30,7.4515098950132028e-26,2.8200910416504035e-46,2.4701806739676792e-42,8.522441412578081e-45,1.0085455611845225e-27,1.0780011320441315e-44
9.520281845167758e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072720742623,0.11866996135661535,0.022821567625121428,1.6420452633293532e-48,2.5852254850080718e-30,3.4169099616237686e-18,8.8081121347763472e-33,2.0880015979798353e-27,1.3197494724879745e-59,8.4024039505119595e-11,1.6095896091120344e-53,8.4024025501832371e-11,1.1535716672338478e-36,3.2047260185473188e-37,4.3669098845852501e-48,5.062221291735667e-49,2.6682724278452647e-27,1.6828646130998756e-41,4.5887820017170911e-09,1.3586571688658265e-10,5.4607828392784522e-13,8.4925334848433496e-20,3.8067602974550039e-19,5.4281693054382812e-13,2.2059732301341833e-16,6.9710387485399173e-16,1.8034542575088063e-16,1.0171331946346644e-29,1.2504352803129406e-25,7.3766748038013549e-46,7.6868026602900571e-42,2.7340536184750458e-44,1.6567100559383188e-27,3.4604367322077653e-44
1.1043526941201644e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727131814408,0.1186699606088796,0.022821567614252171,5.0690297935530299e-48,4.5519846788352259e-30,4.5969720675101909e-18,2.1171601147596369e-32,3.253676173522621e-27,3.9670278749417951e-59,9.7467886293668719e-11,3.7981003307530214e-53,9.7467867459352113e-11,2.0684469199722733e-36,5.6373963286571367e-37,1.1797372899066564e-47,1.3675307756581385e-48,4.0674502281408035e-27,3.4421394745838399e-41,5.3229868767136075e-09,1.5760423128688252e-10,6.339286887787404e-13,1.1101223334034859e-19,5.1198467913191e-19,6.2946456809421343e-13,2.6022867641486871e-16,9.3190882767685808e-16,2.8447382775901959e-16,2.1490347203564387e-29,1.9468634109186612e-25,1.7054664562994974e-45,2.0764885795619677e-41,7.5786896294055321e-44,2.5248362098805703e-27,9.5983258507983043e-44
1.256677203723553e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727056202569,0.11866995986114393,0.022821567603382914,1.3978261269292024e-47,7.4624789293503564e-30,5.9520238203742651e-18,4.5991668486526171e-32,4.7907452085344127e-27,1.0698442826001959e-58,1.1091173320921323e-10,8.1370426017789751e-53,1.1091170882850984e-10,3.4524014729918882e-36,9.2162999534289641e-37,2.868161560369658e-47,3.3245981388544602e-48,5.8601242445822653e-27,6.4793458949068818e-41,6.0571916838463165e-09,1.7934274560153724e-10,7.2192298449692404e-13,1.3971215801833478e-19,6.6272721486715536e-19,7.1605620924898523e-13,2.9995479482195197e-16,1.1907912850216183e-15,4.2037298547867623e-16,4.1284918770664219e-29,2.8650687204820039e-25,3.5981329272649634e-45,5.0479897755758652e-41,1.8777923215544325e-43,3.6367172415212505e-27,2.3799751633978949e-43
1.4090017133269415e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072698059073,0.11866995911340832,0.022821567592513657,3.579425561985707e-47,1.1565063054416141e-29,7.4820670808828011e-18,9.2483835880864025e-32,6.749512554119788e-27,2.6918375396038693e-58,1.2435558025166679e-10,1.6192761016221723e-52,1.2435554960930722e-10,5.4479603847167533e-36,1.4230345616101586e-36,6.468285015863369e-47,7.4973200990436294e-48,8.0799544470077343e-27,1.1436504225853788e-40,6.7913964231151313e-09,2.0108125983076779e-10,8.1006387757151126e-13,1.7079886277667486e-19,8.3289878537323264e-19,8.0259188960487587e-13,3.396846643434094e-16,1.4711204926805971e-15,5.9072916161439663e-16,7.3610875532780766e-29,4.0351187112378333e-25,7.0886323861048119e-45,1.1383346259150924e-40,4.2794937663344574e-43,5.0130360744889271e-27,5.4293904481895711e-43
1.7136507325337188e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726829367018,0.11866995761793731,0.022821567570775143,1.8589697036916502e-46,2.4400660041840225e-29,1.1067125710101413e-17,3.0514567318498532e-31,1.213706843330674e-26,1.3849561180986992e-57,1.5124327471694843e-10,5.291121175044574e-52,1.5124322940583263e-10,1.1908111825878526e-35,2.9767573039059259e-36,2.6548638354911677e-46,3.0769406194792398e-47,1.3931194006270404e-26,3.0400066232084252e-40,8.2598056980612112e-09,2.4455828803384148e-10,9.8679556538751532e-13,2.3925803983793023e-19,1.2315091237426544e-18,9.7549551328675445e-13,4.1908046403206408e-16,2.0857258273729449e-15,1.0451360989627518e-15,1.9597978942835413e-28,7.2532424412454771e-25,2.2972053174489088e-44,4.6713813274646597e-40,1.7451792753974087e-42,8.6388413460622065e-27,2.2200734405204902e-42
1.9878348498198182e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726693265649,0.11866995627201361,0.022821567551210481,6.2094102768389164e-46,4.2826701550651363e-29,1.4892145225388921e-17,7.4554092955697683e-31,1.8939706200338212e-26,4.6400063774785053e-57,1.7544220016885077e-10,1.2935955074161131e-51,1.7544213921054318e-10,2.1555600594653401e-35,5.1825893426525466e-36,7.607969633683251e-46,8.8168641179971026e-47,2.0955916058019342e-26,6.3876882214849476e-40,9.581373813418633e-09,2.8368761312646595e-10,1.1463778708207503e-12,3.0703281449798741e-19,1.656656003996516e-18,1.1309177514906606e-12,4.9028987613577762e-16,2.6892306493772949e-15,1.5948309539868988e-15,4.0756579445783551e-28,1.1316679002857154e-24,5.6056276274103681e-44,1.3384706233871907e-39,4.943191403073384e-42,1.2988788062468737e-26,6.3023318817075265e-42
2.2620189671059176e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726557164247,0.11866995492609013,0.022821567531645819,1.743615151363832e-45,6.9675708365092756e-29,1.9284122901395268e-17,1.6078583141129196e-30,2.7902284501864335e-26,1.3117850665081719e-56,1.9964112603057452e-10,2.8104161636645546e-51,1.9964104710901252e-10,3.6135995620111406e-35,8.363861655734193e-36,1.8811870928362891e-45,2.1799542922443378e-46,2.9789921665049289e-26,1.2189007954178465e-39,1.0902941708897636e-08,3.2281693794517722e-10,1.3064659884236183e-12,3.7968206882147401e-19,2.1446758804902865e-18,1.2861592390870234e-12,5.6138599096581973e-16,3.3299571316430244e-15,2.2879968697719564e-15,7.6512024487013994e-28,1.6670478878355405e-24,1.2173697107577704e-43,3.3091073887438085e-39,1.208034023179638e-41,1.8455418072568158e-26,1.5434666722632149e-41
2.536203084392017e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726421062822,0.11866995358016688,0.022821567512081156,4.3003444721733239e-45,1.0693007663637081e-28,2.4243049368939977e-17,3.15417335580282e-30,3.9322932888233133e-26,3.2586905155602013e-56,2.2384005230160867e-10,5.5793656288701146e-51,2.2383995310125641e-10,5.7098340458176311e-35,1.2734114098021554e-35,4.1590029058347154e-45,4.8192060412661583e-46,4.0548474413762496e-26,2.1593652229608771e-39,1.2224509384498239e-08,3.6194626249075995e-10,1.4670670225776828e-12,4.5643110508312197e-19,2.69553988326051e-18,1.4412201867211613e-12,6.3247662611261257e-16,3.9999557171844919e-15,3.1322654801515366e-15,1.3287904724815037e-27,2.3492850946205066e-24,2.416624794566398e-43,7.3148965287014594e-39,2.6436298782746224e-41,2.5108422140268645e-26,3.3845240837450222e-41
2.8103872016781165e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072628496137,0.11866995223424386,0.022821567492516494,9.6058627025980853e-45,1.5668175766697346e-28,2.9768919841606472e-17,5.7458803531737622e-30,5.3499967551830423e-26,7.3281756534939586e-56,2.4803897898144268e-10,1.0318586413366764e-50,2.4803885718729066e-10,8.6078864598455417e-35,1.851421298332997e-35,8.4295919094076334e-45,9.7670644636945787e-46,5.3328815929392626e-26,3.6066305636192428e-39,1.3546076840220414e-08,4.0107558676386821e-10,1.6281866348472354e-12,5.3662638331350611e-19,3.3092191478469289e-18,1.5961008048997437e-12,7.0351710640328767e-16,4.693024936011766e-15,4.1336729630666268e-15,2.170750518688332e-27,3.1962118082549611e-24,4.46896787950388e-43,1.4824024129730154e-38,5.310893327397657e-41,3.3006173986774766e-26,6.8126540172429211e-41
3.084571318964216e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072614885989,0.11866995088832105,0.022821567472951831,1.983341436594738e-44,2.2111365749511547e-28,3.5861729795921322e-17,9.8621467364907745e-30,7.0731485792344333e-26,1.5222788151466417e-55,2.7223790606956718e-10,1.8020029956111274e-50,2.7223775936713138e-10,1.2490123467453517e-34,2.5930292271331312e-35,1.593699702412848e-44,1.8464407684539792e-45,6.8212552000295386e-26,5.7425544227729897e-39,1.4867644076064169e-08,4.4020491076505169e-10,1.7898292000204919e-12,6.1971947516592943e-19,3.9856848361091333e-18,1.7508013037554395e-12,7.7445194623729543e-16,5.4042727289079996e-15,5.2969572691215936e-15,3.3755329654567594e-27,4.2256475335906215e-24,7.803351254554837e-43,2.8022494969846587e-38,9.9611686054101751e-41,4.2197232782494908e-26,1.2802572086715699e-40
3.3587554362503154e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726012758371,0.11866994954239847,0.022821567453387169,3.8400215282951017e-44,3.0248418879151874e-28,4.2521472753654469e-17,1.6118590045845101e-29,9.1315441562747236e-26,2.9636004137538543e-55,2.9643683356547306e-10,3.0011997037715927e-50,2.9643665964079519e-10,1.755761661752729e-34,3.5212316486208074e-35,2.8459078856051119e-44,3.2970169338077391e-45,8.5268243689936261e-26,8.7881857862340153e-39,1.6189211092029529e-08,4.7933423449476975e-10,1.951998012542621e-12,7.0524964473048817e-19,4.724908127781409e-18,1.9053218931046205e-12,8.4528997355344473e-16,6.1297596155466669e-15,6.6258397719406827e-15,5.0401455393585431e-27,5.4554035317713527e-24,1.299410287650692e-42,5.0033610980704587e-38,1.7657277011351921e-40,5.2721969953045925e-26,2.2737535686979521e-40
3.907123670822514e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725740555244,0.11866994685055393,0.022821567414257844,1.2353981478538421e-43,5.2538692518150736e-28,5.7541732461740027e-17,3.8304341971300695e-29,1.4373220234753293e-25,9.628547387042585e-55,3.4483468977859781e-10,7.4271718386677419e-50,3.4483445446965882e-10,3.2146178814094307e-34,6.0307252008246402e-35,7.9191869648747083e-44,9.1732599023575802e-45,1.2611565335173809e-25,1.8710396723707972e-38,1.8832344464325217e-08,5.575928811412935e-10,2.2779235531033584e-12,8.8214186338930492e-19,6.3915123204021388e-18,2.2138241811845907e-12,9.8668587760427974e-16,7.6117508265275989e-15,9.7912531701669988e-15,1.0199808044403862e-26,8.5871061779402143e-24,3.2145513079242847e-42,1.3918810381815215e-37,4.846911583098443e-40,7.7900018781935043e-26,6.2654434461939306e-40
4.455491905394713e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725468352007,0.11866994415871028,0.022821567375128519,3.3843901600841155e-43,8.4454199648216663e-28,7.4829643648377905e-17,8.066211309705783e-29,2.1313346412465758e-25,2.6603637472711184e-54,3.9323254761675915e-10,1.6317146970176046e-49,3.9323224167401539e-10,5.4356073125351444e-34,9.567810203414966e-35,1.9130133931211626e-43,2.2156672610366024e-44,1.7623051125648987e-25,3.6067573673995336e-38,2.1475476957107775e-08,6.3585152670586842e-10,2.6059760720074503e-12,1.0648878770284886e-18,8.3088014381488246e-18,2.5216093426531832e-12,1.1278952048602159e-15,9.1207970327889293e-15,1.364625508202472e-14,1.8678121223729301e-26,1.2733790824728209e-23,7.0599248928925048e-42,3.3614032619906597e-37,1.1563216798942201e-39,1.0874465826648538e-25,1.5004391428541603e-39
5.003860139966912e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072519614863,0.11866994146686753,0.022821567335999195,8.1996416808043938e-43,1.2796539045227333e-27,9.4385163816495809e-17,1.5495835072328093e-28,3.0190280051679072e-25,6.4947018017580648e-54,4.4163040707590813e-10,3.2719686932634161e-49,4.4163002125400047e-10,8.646876870865789e-34,1.4320924437865169e-34,4.1495533015741846e-43,4.8054288245608836e-44,2.3587269764518317e-25,6.4427510265695469e-38,2.4118608570377511e-08,7.1411017119022776e-10,2.9361627457960939e-12,1.2517420100023778e-18,1.0476545358851765e-17,2.828679047476767e-12,1.2686761184687295e-15,1.0645209999097057e-14,1.8201109892104016e-14,3.1706579201528601e-26,1.8037954540153867e-23,1.4153215391600186e-41,7.2893032451553268e-37,2.479111402877241e-39,1.453977432629458e-25,3.2290317196834657e-39
5.552228374539111e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724923945131,0.11866993877502564,0.02282156729686987,1.8057521517572728e-42,1.850833359317251e-27,1.1620823968371449e-16,2.7697003831905951e-28,4.1242343244500765e-25,1.4403916194690427e-53,4.9002826815200568e-10,6.1040450698124457e-49,4.900277932097508e-10,1.3106492066851215e-33,2.0478106565535601e-34,8.2725785243809439e-43,9.5789129618441904e-44,3.0522494264231338e-25,1.0835190333246943e-37,2.6761739304134718e-08,7.9236881459557033e-10,3.2684858195237678e-12,1.4414772416514436e-18,1.2894514181438448e-17,3.135034961611349e-12,1.4091546432497989e-15,1.2177508757182192e-14,2.3461510856391382e-14,5.0719121725834727e-26,2.4642078086707653e-23,2.6399313692254884e-41,1.4528051435404947e-36,4.8877987990043596e-39,1.8795274445202022e-25,6.3903822551113951e-39
6.10059660911131e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724651741505,0.11866993608318463,0.022821567257740545,3.6839877522807211e-42,2.5785060378395458e-27,1.4029882440847043e-16,4.6706038654151682e-28,5.4707770348855269e-25,2.9582444381944383e-53,5.384261308410243e-10,1.0739443586908794e-48,5.3842555754140254e-10,1.9102451483732223e-33,2.8227359869564875e-34,1.5407851301328931e-42,1.783864306682136e-43,3.8440671601663645e-25,1.7351214297214317e-37,2.9404869158379745e-08,8.7062745692269061e-10,3.6029439043498256e-12,1.6332918334321734e-18,1.556247828579547e-17,3.4406787466087585e-12,1.5492412363342654e-15,1.3714290111480425e-14,2.9429293418743349e-14,7.734901185653961e-26,3.268859431550215e-23,4.6442440710386958e-41,2.7051369723289582e-36,9.0071558241319476e-39,2.3646347735109003e-25,1.1820896067237469e-38
