Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HO2X(136),C2H6X(39)
0.17967250764217957,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031517102167522975,0.099697985129365715,0.0032658909213534983,0.00013224151939011188,0.00045627798058309638,0.00014664383064620195,0.00016884275814213083,4.2704283589701381e-10,1.3914057689733754e-14,1.3763278843571985e-11,0.0,1.1795333553304644e-14,2.1777041101160391e-18,3.6575778231732394e-13,3.1984142876983593e-16,1.3309527010049441e-15,3.8068955512626907e-18,2.1073155725033249e-22,5.8263411273390623e-08,0.19257767596866518,1.4865911178895609e-11,1.9009923876849686e-06,8.8619337250780956e-14,6.1194543606488024e-09,7.1940347640307379e-08,8.569852041571829e-11,1.0237259190813919e-14,8.6515108584112924e-07,9.8671553342760438e-11,2.6664843420964274e-10,7.7281822872662798e-11,3.9970672084587394e-10,2.4956344231017899e-16
0.1800710975482385,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031489203488921402,0.099697769689413601,0.0032653364601946859,0.00013240987479878753,0.00045672174471849986,0.00014663192147331325,0.00016889042038501601,4.2782426881715837e-10,1.3920003768970166e-14,1.3773019948410711e-11,0.0,1.178918262348976e-14,2.1834970260521012e-18,3.6649222635927026e-13,3.1992342760276684e-16,1.33272036561797e-15,3.8098990210321254e-18,2.1198807541444546e-22,5.8211711191275494e-08,0.19257795727702987,1.4863289297694796e-11,1.8992518745740275e-06,8.8540387879898729e-14,6.1137910108236812e-09,7.1938271348104491e-08,8.5615707243960075e-11,1.0230815907759046e-14,8.6462920881314964e-07,9.8612039213532646e-11,2.6667150501024939e-10,7.7311713296690185e-11,4.000500000857448e-10,2.49798795255459e-16
0.18086827736035635,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031433826524983777,0.099697339402444116,0.00326423075064469,0.00013274628253334117,0.00045760798471203426,0.00014660819048931524,0.00016898544543224661,4.29386310107899e-10,1.3931869622003385e-14,1.3792396682788359e-11,0.0,1.1776968764319201e-14,2.1950826057487203e-18,3.6796066361795682e-13,3.2008628978008172e-16,1.3362514366101342e-15,3.8158955088330717e-18,2.1451378999923126e-22,5.8109089187237638e-08,0.19257851565334227,1.4858074274631816e-11,1.8957977013815444e-06,8.8383706362948541e-14,6.1025500897918226e-09,7.1934162310408742e-08,8.5451311601494826e-11,1.0218015885702466e-14,8.6359417776872669e-07,9.8494005742881789e-11,2.6671908545149327e-10,7.7371829711108447e-11,4.0073325981792883e-10,2.5026994221202424e-16
0.1816654571724742,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031379004226645991,0.099696909899422384,0.0032631292830599466,0.00013308228988147627,0.00045849252099363253,0.00014658457547113909,0.00016908007426313443,4.3094725900567513e-10,1.3943700728687906e-14,1.3811633638552946e-11,0.0,1.1764871158423015e-14,2.2066677825186792e-18,3.6942850395147341e-13,3.2024765169108211e-16,1.3397768731390708e-15,3.8218781072266493e-18,2.1705641842134307e-22,5.8007493882516778e-08,0.19257906843485659,1.4852897319786307e-11,1.8923789561212763e-06,8.822863068231609e-14,6.0914223336475587e-09,7.1930110951271904e-08,8.5288539754172993e-11,1.0205330230012091e-14,8.625706624402892e-07,9.8377285545300107e-11,2.667685701043618e-10,7.7432391032544053e-11,4.0141214429303096e-10,2.5074167791977493e-16
0.18246263698459206,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031324729665759075,0.099696481172477716,0.0032620320080461464,0.00013341790126574079,0.00045937537016794278,0.00014656107580431754,0.00016917431047604861,4.3250712385579508e-10,1.3955497477267199e-14,1.3830731833686728e-11,0.0,1.1752888525510295e-14,2.2182524772950563e-18,3.7089575233424137e-13,3.2040752959336416e-16,1.3432967265258204e-15,3.8278468715776015e-18,2.196159718022186e-22,5.7906912449518647e-08,0.19257961569144974,1.4847758134780054e-11,1.8889951940790775e-06,8.8075140584929613e-14,6.0804063157225463e-09,7.1926116814704759e-08,8.5127371435039535e-11,1.019275772497889e-14,8.6155852678106088e-07,9.8261863106079452e-11,2.6681994208766553e-10,7.7493394278678547e-11,4.0208668101832944e-10,2.5121400315778246e-16
0.1832598167967099,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031270996028960325,0.099696053213838356,0.0032609388769673348,0.0001337531210566021,0.00046025654863170905,0.00014653769088049907,0.00016926815762023596,4.3406591293295339e-10,1.3967260250542516e-14,1.3849692276990795e-11,0.0,1.1741019603862094e-14,2.2298366121022454e-18,3.7236241370027746e-13,3.2056593951451039e-16,1.3468110475304316e-15,3.8338018571092102e-18,2.2219246095417729e-22,5.7807332273198952e-08,0.19258015749184104,1.4842656424303205e-11,1.8856459779577004e-06,8.7923216157120412e-14,6.0695006331826732e-09,7.1922179449767138e-08,8.4967786714195696e-11,1.0180297171918769e-14,8.6055763689078074e-07,9.8147723155294322e-11,2.6687318475523142e-10,7.7554836507109272e-11,4.0275689729692948e-10,2.5168691868645515e-16
0.1842086969579409,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031207732921390555,0.099695544807156311,0.0032596430626030378,0.00013415162744735083,0.00046130325665217167,0.00014651000463158264,0.00016937936120566907,4.3591994281039211e-10,1.3981217670127037e-14,1.3872082640802411e-11,0.0,1.1727038576461458e-14,2.2436243281437623e-18,3.7410741683722671e-13,3.20752602555813e-16,1.350986988554994e-15,3.8408721691640982e-18,2.2528133757666319e-22,5.7690090363705775e-08,0.19258079537600908,1.4836632322278687e-11,1.8817038551847663e-06,8.7744394883818419e-14,6.0566615568508436e-09,7.1917566205770981e-08,8.4779870767498994e-11,1.0165609719710618e-14,8.5938075824823439e-07,9.801351376617038e-11,2.6693897509546336e-10,7.7628539176534971e-11,4.0354905887066268e-10,2.5225059878016816e-16
0.18515757711917188,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031145215611673563,0.099695037465378111,0.0032583529721456703,0.00013454959233442332,0.00046234764746863269,0.00014648247909348981,0.00016949002433114995,4.3777247385780155e-10,1.3995128114727626e-14,1.3894280922460307e-11,0.0,1.1713214830880287e-14,2.2574110142154253e-18,3.7585160339825326e-13,3.2093723436942083e-16,1.3551552460433301e-15,3.8479231299666396e-18,2.2839424091696261e-22,5.7574228924306628e-08,0.192581425737434,1.4830660412936545e-11,1.8778093562190769e-06,8.7567731710862186e-14,6.0439745666253248e-09,7.1913032021527316e-08,8.4594138260283973e-11,1.0151077244860224e-14,8.5821940757902451e-07,9.788107521696032e-11,2.6700736531969759e-10,7.7702854862182263e-11,4.0433518293414385e-10,2.5281511746949966e-16
0.18610645728040287,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031083433217669193,0.099694531175925444,0.0032570685276008047,0.00013494702280932109,0.0004633897476212823,0.00014645511327351761,0.00016960015272029578,4.3962351964780582e-10,1.400899220091737e-14,1.3916288773555353e-11,0.0,1.1699546338294545e-14,2.2711965447249113e-18,3.7759498148550066e-13,3.2111986075784975e-16,1.3593159025847561e-15,3.8549548318369773e-18,2.315311875322574e-22,5.7459727806663882e-08,0.192582048685873,1.482474021470489e-11,1.8739617828764293e-06,8.7393194853567744e-14,6.0314374229517507e-09,7.1908576163751357e-08,8.4410557367893567e-11,1.0136697816670489e-14,8.5707337046228547e-07,9.7750383055180992e-11,2.6707832860832846e-10,7.7777778815000454e-11,4.0511531442509196e-10,2.5338047593723327e-16
0.18705533744163386,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00031022375067559459,0.099694025926404445,0.0032557896523699313,0.0001353439258659552,0.00046442958326209545,0.00014642790619075939,0.00016970975200552354,4.4147309361800832e-10,1.402281053518344e-14,1.3938107828158329e-11,0.0,1.1686031104322999e-14,2.2849807961688532e-18,3.7933755912377638e-13,3.2130050709637747e-16,1.3634690397111485e-15,3.8619673667964863e-18,2.3469219338538608e-22,5.7346567251891281e-08,0.19258266432896198,1.4818871251787977e-11,1.8701604505579224e-06,8.72207531489067e-14,6.019047929917343e-09,7.1904197908719266e-08,8.4229096883290637e-11,1.012246953606468e-14,8.5594243642474692e-07,9.7621413278523037e-11,2.6715183857799084e-10,7.7853306360250783e-11,4.058894978892738e-10,2.5394667533155688e-16
0.18800421760286484,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030962030694763173,0.099693521704601995,0.0032545162712184013,0.00013574030840243157,0.00046546718016229454,0.00014640085687597518,0.00016981882772994,4.4332120907274329e-10,1.4036583714140948e-14,1.3959739703058833e-11,0.0,1.1672667168303078e-14,2.2987636471059987e-18,3.8107934426153523e-13,3.2147919834183646e-16,1.367614737914667e-15,3.8689608265639608e-18,2.378772738518095e-22,5.7234727881136451e-08,0.19258327277226708,1.481305305407343e-11,1.866404687920221e-06,8.7050376040305858e-14,6.0068039341879463e-09,7.1899896542118155e-08,8.4049726202130029e-11,1.0108390534934279e-14,8.5482639884913655e-07,9.7494142324405778e-11,2.6722786927252902e-10,7.7929432896032249e-11,4.0665777748505367e-10,2.5451371676685401e-16
0.18895309776409583,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030902389832990424,0.09969301849848243,0.0032532483102442173,0.00013613617722279815,0.00046650256371964007,0.0001463739643714615,0.00016992738534918591,4.4516787918479918e-10,1.4050312324741502e-14,1.398118599798569e-11,0.0,1.1659452602582238e-14,2.3125449781306867e-18,3.8282034477184783e-13,3.21655959041224e-16,1.3717530766651235e-15,3.8759353025500474e-18,2.4108644372652323e-22,5.7124190686422865e-08,0.19258387411933436,1.4807285157039e-11,1.8626938365549343e-06,8.6882033562908623e-14,5.9947033239745758e-09,7.1895671358898972e-08,8.3872415308241225e-11,1.0094458975501618e-14,8.5372505488497263e-07,9.7368547059804115e-11,2.6730639515415002e-10,7.80061538918325e-11,4.074201969880184e-10,2.5508160132444535e-16
0.18990197792532681,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030843442411437259,0.099692516296183947,0.0032519856968476783,0.00013653153903875169,0.00046753575896555451,0.00014634722773092194,0.0001700354302332351,4.4701311699711267e-10,1.4063996944476515e-14,1.4002448295843375e-11,0.0,1.1646385511827674e-14,2.3263246718466033e-18,3.8456056845335221e-13,3.2183081334012286e-16,1.3758841344270003e-15,3.8828908858549217e-18,2.4431971723091249e-22,5.7014937021751086e-08,0.19258446847173813,1.4801567101661925e-11,1.8590272506770856e-06,8.6715696329243166e-14,5.9827440280294874e-09,7.1891521663130622e-08,8.3697134759522375e-11,1.0080673049697694e-14,8.5263820536175982e-07,9.7244604771350031e-11,2.673873910947708e-10,7.8083464887104187e-11,4.0817679979552214e-10,2.5565033005327618e-16
0.1908508580865578,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030785178550121501,0.099692015086015343,0.0032507283597018885,0.00013692640047130555,0.00046856679057206946,0.00014632064601933841,0.00017014296766814578,4.4885693542443416e-10,1.4077638141575154e-14,1.4023528162950373e-11,0.0,1.1633464032354355e-14,2.3401026128408686e-18,3.8630002303119013e-13,3.22003784990897e-16,1.3800079886760972e-15,3.88982766726659e-18,2.4757710801954934e-22,5.6906948594461643e-08,0.19258505592912842,1.4795898434330623e-11,1.8554042968227415e-06,8.6551335515307799e-14,5.9709240146718505e-09,7.1887446767857155e-08,8.3523855674247101e-11,1.0067030978556001e-14,8.515656547046707e-07,9.7122293155717017e-11,2.6747083236760555e-10,7.8161361489883082e-11,4.089276289311033e-10,2.5621990397061389e-16
0.1917997382477888,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030727588555354876,0.099691514856452862,0.0032494762287240886,0.00013732076805241788,0.00046959568285860734,0.00014629421831284208,0.00017025000285776781,4.5069934725496263e-10,1.409123647519711e-14,1.4044427149259183e-11,0.0,1.1620686331469476e-14,2.3538786876584395e-18,3.8803871615792711e-13,3.2217489736066954e-16,1.3841247159158328e-15,3.896745737257136e-18,2.5085862918693151e-22,5.680020745685018e-08,0.19258563658927613,1.4790278706758047e-11,1.851824353555499e-06,8.6388922847079272e-14,5.9592412908421434e-09,7.188344599495793e-08,8.3352549717770137e-11,1.0053531011622088e-14,8.5050721085262755e-07,9.700159031027868e-11,2.6755669463898195e-10,7.8239839375444908e-11,4.096727270488211e-10,2.5679032406274461e-16
0.19274861840901977,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030670662915343753,0.099691015596136884,0.0032482292350477829,0.00013771464822658335,0.00047062245979860281,0.00014626794369858583,0.00017035654092540688,4.52540365151954e-10,1.4104792495620473e-14,1.4065146788570913e-11,0.0,1.1608050606833015e-14,2.3676527847768191e-18,3.8977665541445763e-13,3.2234417343911476e-16,1.3882343916932066e-15,3.9036451859793581e-18,2.5416429327416201e-22,5.6694695998020909e-08,0.192586210548118,1.4784707475897197e-11,1.8482868111813331e-06,8.6228430587399443e-14,5.9476939011835298e-09,7.1879518675010314e-08,8.3183189089609926e-11,1.0040171426377421e-14,8.4946268517862414e-07,9.6882474724022491e-11,2.676449539603561e-10,7.8318894284992804e-11,4.1041213643751219e-10,2.5736159128564943e-16
0.19369749857025076,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030614392295912995,0.09969051729386888,0.0032469873109956114,0.00013810804735238941,0.00047164714502597073,0.00014624182127461667,0.00017046258691544704,4.5438000165530296e-10,1.4118306744424906e-14,1.4085688598755625e-11,0.0,1.159555508583426e-14,2.381424794581061e-18,3.9151384831089549e-13,3.2251163584606825e-16,1.3923370906144317e-15,3.9105261032648898e-18,2.5749411227557262e-22,5.6590396935967879e-08,0.192586777899799,1.4779184303858213e-11,1.8447910714714363e-06,8.6069831523231614e-14,5.9362799271491191e-09,7.1875664147154624e-08,8.3015746510892158e-11,1.0026950527677026e-14,8.4843189241218282e-07,9.6764925268707002e-11,2.6773558676051319e-10,7.8398522024372924e-11,4.1114589902498268e-10,2.5793370656565328e-16
0.19464637873148175,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030558767536349978,0.099690019938608446,0.0032457503900529599,0.00013850097170403739,0.00047266976184142382,0.00014621585014974893,0.00017056814579493454,4.5621826918309845e-10,1.4131779754670202e-14,1.410605408196794e-11,0.0,1.1583198024983417e-14,2.3951946093390698e-18,3.9325030228745054e-13,3.2267730683895141e-16,1.3964328863602553e-15,3.9173885786219144e-18,2.608480976452909e-22,5.6487293309878996e-08,0.19258733873671491,1.4773708757827143e-11,1.8413365473928574e-06,8.5913098953282471e-14,5.9249974861345299e-09,7.1871881758960912e-08,8.2850195212145687e-11,1.0013866647200794e-14,8.4741465056391612e-07,9.6648921190259452e-11,2.6782856983795654e-10,7.8478718462819489e-11,4.1187405638214396e-10,2.5850667080005597e-16
0.19559525889271273,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0003050377964536581,0.099689523519470316,0.003244518406842286,0.0001388934274728298,0.00047369033321864346,0.00014619002944343839,0.00017067322245512071,4.5805518003315232e-10,1.4145212051070316e-14,1.4126244724852933e-11,0.0,1.1570977709317835e-14,2.4089621231772011e-18,3.9498602471528997e-13,3.228412083200124e-16,1.4005218517009604e-15,3.9242327012322437e-18,2.6422626030374965e-22,5.6385368472656954e-08,0.19258789314955257,1.4768280409986449e-11,1.8379226628467609e-06,8.5758206675971805e-14,5.9138447306350171e-09,7.1868170866298738e-08,8.2686508921441787e-11,1.0000918142918073e-14,8.4641078085214129e-07,9.653444210040677e-11,2.679238803534853e-10,7.8559479531729884e-11,4.125966497270725e-10,2.590804848577472e-16
0.19654413905394372,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030449419797169854,0.099689028025721466,0.0032432912970981414,0.00013928542076862429,0.00047470888181030702,0.00014616435828565709,0.00017077782171296806,4.5989074638450406e-10,1.415860415016308e-14,1.4146261998750678e-11,0.0,1.1558892451822986e-14,2.42272723205614e-18,3.9672102289738679e-13,3.2300336184339533e-16,1.4046040585110618e-15,3.9310585599491402e-18,2.6762861064413981e-22,5.6284606083650106e-08,0.1925884412273299,1.4762898837437328e-11,1.8345488524140459e-06,8.5605128977743331e-14,5.9028198474264298e-09,7.1864530833209294e-08,8.2524661852865526e-11,9.9881033985654053e-15,8.4542010763148294e-07,9.6421467968534123e-11,2.6802149582295549e-10,7.8640801223469476e-11,4.1331371992899422e-10,2.5965514957981117e-16
0.1974930192151747,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030395679327653314,0.099688533446778319,0.0032420689976428601,0.00013967695762125493,0.00047572542995397588,0.00014613883581676896,0.00017088194831261843,4.6172498029889896e-10,1.4171956560475627e-14,1.4166107359900726e-11,0.0,1.1546940592867609e-14,2.4364898337470731e-18,3.9845530406935326e-13,3.2316378862204239e-16,1.4086795777837053e-15,3.9378662432955955e-18,2.7105515853880621e-22,5.6184990101585158e-08,0.19258898305743388,1.475756362212349e-11,1.8312145611080379e-06,8.545384062170419e-14,5.8919210567690658e-09,7.1860961031779103e-08,8.2364628695306901e-11,9.9754208231367442e-15,8.4444245832339112e-07,9.6309979113761073e-11,2.6812139411021439e-10,7.8722679590203438e-11,4.1402530751220536e-10,2.6023066578011384e-16
0.1984418993764057,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030342549730678117,0.099688039772203973,0.0032408514463628984,0.00014006804398192314,0.00047673999967785059,0.00014611346118740618,0.00017098560692682655,4.6355789372224359e-10,1.4185269782685796e-14,1.4185782249640645e-11,0.0,1.153512049965228e-14,2.4502498278081443e-18,4.0018887540026352e-13,3.2332250953442991e-16,1.4127484796447759e-15,3.9446558394621522e-18,2.7450591334558797e-22,5.6086504777694935e-08,0.19258951872565852,1.4752274350756502e-11,1.827919244134029e-06,8.5304316836578413e-14,5.8811466116336049e-09,7.1857460842016653e-08,8.2206384601560534e-11,9.9628688503857738e-15,8.4347766334850559e-07,9.619995619722916e-11,2.6822355342020559e-10,7.8805110742756044e-11,4.1473145265993266e-10,2.6080703424587529e-16
0.19939077953763668,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030290022654468025,0.099687546991705581,0.0032396385821857948,0.00014045868572455737,0.00047775261270639318,0.00014608823355834665,0.00017108880215835787,4.653894984860372e-10,1.4198544309779476e-14,1.4205288094599445e-11,0.0,1.1523430565671134e-14,2.4640071155611814e-18,4.0192174399345981e-13,3.2347954513114489e-16,1.4168108333667261e-15,3.951427436304766e-18,2.7798088391410221e-22,5.5989134649035564e-08,0.19259004831624085,1.474703061474281e-11,1.824662366655452e-06,8.5156533305968045e-14,5.8704947969485666e-09,7.1854029651730776e-08,8.2049905177725591e-11,9.9504459383402033e-15,8.4252555606082029e-07,9.6091380214593653e-11,2.6832795229223702e-10,7.8888090849495575e-11,4.1543219521812777e-10,2.6138425573822742e-16
0.20033965969886766,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030238089898098648,0.099687055095131608,0.0032384303450577428,0.00014084888864714304,0.00047876329046582299,0.00014606315210039235,0.00017119153854135326,4.6721980630877915e-10,1.4211780627204179e-14,1.4224626306890124e-11,0.0,1.1511869210186637e-14,2.4777616000687029e-18,4.0365391688734909e-13,3.2363491564130817e-16,1.4208667073821234e-15,3.9581811213432449e-18,2.8148007859197225e-22,5.5892864531986652e-08,0.19259057191189649,1.4741832010112054e-11,1.8214434035664836e-06,8.5010466157911576e-14,5.8599639288684612e-09,7.1850666856411394e-08,8.1895166472895173e-11,9.9381505688274386e-15,8.4158597268358519e-07,9.5984232488714605e-11,2.6843456959341029e-10,7.897161613524451e-11,4.1612757469920388e-10,2.6196233099275615e-16
0.20128853986009865,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030186743408083474,0.099686564072469466,0.0032372266759217606,0.00014123865847302428,0.00047977205408948848,0.0001460382159942485,0.00017129382054266061,4.6904882879735446e-10,1.4224979213018775e-14,1.4243798284299585e-11,0.0,1.1500434877716892e-14,2.4915131861111929e-18,4.0538540105618506e-13,3.2378864097884541e-16,1.4249161692969289e-15,3.9649169817597014e-18,2.8500350523099922e-22,5.5797679515929417e-08,0.19259108959385413,1.4736678137446939e-11,1.818261839270869e-06,8.4866091954728843e-14,5.8495523540621201e-09,7.1847371859112184e-08,8.1742144969127704e-11,9.9259812470115955e-15,8.4065875224690305e-07,9.5878494662540308e-11,2.6854338451220742e-10,7.9055682880215683e-11,4.168176302857087e-10,2.6254126072003278e-16
0.20223742002132963,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030135975275052479,0.099686073913842765,0.0032360275166964172,0.00014162800085217652,0.00048077892442311641,0.00014601342443040384,0.00017139565256313476,4.7087657744839679e-10,1.4238140538039619e-14,1.4262805410473373e-11,0.0,1.1489126037535082e-14,2.5052617801646473e-18,4.0711620341083837e-13,3.2394074074861101e-16,1.4289592859035151e-15,3.9716351043967471e-18,2.8855117119328025e-22,5.5703564957096137e-08,0.19259160144188878,1.4731568601814574e-11,1.8151171674667758e-06,8.4723387683143731e-14,5.839258449020441e-09,7.1844144070335205e-08,8.1590817571689776e-11,9.9139365009413842e-15,8.3974373652696135e-07,9.577414869217755e-11,2.6865437655222835e-10,7.9140287418971932e-11,4.1750240083393614e-10,2.6312104560613127e-16
0.20318630018256062,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030085777730520541,0.099685584609509048,0.0032348328102551238,0.00014201692136245231,0.00048178392202994681,0.00014598877660901188,0.00017149703893890622,4.7270306364962914e-10,1.4251265065983143e-14,1.4281649055097509e-11,0.0,1.1477941183180684e-14,2.5190072903783856e-18,4.0884633079955545e-13,3.2409123425236988e-16,1.4329961231934238e-15,3.9783355757560039e-18,2.9212308335726964e-22,5.5610506472586061e-08,0.19259210753435466,1.4726503012699027e-11,1.8120088909374677e-06,8.4582330744677792e-14,5.8290806193829838e-09,7.1840982907918075e-08,8.1441161599562167e-11,9.9020148811085271e-15,8.3884076998684537e-07,9.5671176840142259e-11,2.6876752552607744e-10,7.9225426139409547e-11,4.1818192487748823e-10,2.6370168631313211e-16
0.2041351803437916,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00030036143143742845,0.09968509614985735,0.0032336425004059546,0.00014240542551080014,0.00048278706719574965,0.00014596427173977342,0.00017159798394262031,4.7452829868118468e-10,1.4264353253604994e-14,1.4300330574078793e-11,0.0,1.1466878831982301e-14,2.5327496265531175e-18,4.1057579000870445e-13,3.2424014049463999e-16,1.4370267463698753e-15,3.9850184819968909e-18,2.9571924812378544e-22,5.5518489934542192e-08,0.19259260794821681,1.4721480983935378e-11,1.8089365213476263e-06,8.4442898946302068e-14,5.8190172992827711e-09,7.1837887796922622e-08,8.1293154776201455e-11,9.8902149600165394e-15,8.3794969971889298e-07,9.5569561668785811e-11,2.6888281154939057e-10,7.9311095481764401e-11,4.1885624063077629e-10,2.6428318347961541e-16
0.2050840605050226,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00029987064018654455,0.099684608525405755,0.0032324565318719973,0.00014279351873445738,0.00048378837993373456,0.00014593990904181986,0.00017169849178464637,4.7635229371690391e-10,1.427740555083586e-14,1.4318851309721605e-11,0.0,1.1455937524591704e-14,2.5464887001192772e-18,4.1230458776351094e-13,3.2438747818840074e-16,1.4410512198600289e-15,3.9916839089353109e-18,2.9933967142196309e-22,5.5427501464484229e-08,0.19259310275908181,1.4716502133644989e-11,1.8058995790451466e-06,8.4305070491341914e-14,5.8090669507087829e-09,7.1834858169525236e-08,8.1146775220548406e-11,9.8785353317594878e-15,8.3707037538853603e-07,9.5469286033890852e-11,2.6900021503500533e-10,7.9397291937640927e-11,4.1952538599246202e-10,2.6486553772113947e-16
0.20603294066625358,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00029938532990891648,0.09968412172679926,0.0032312748502721974,0.00014318120640211779,0.00048478787998934775,0.00014591568774359738,0.00017179856661425955,4.78175059825614e-10,1.4290422400913988e-14,1.4337212590900746e-11,0.0,1.1445115824528666e-14,2.5602244241156081e-18,4.1403273072878061e-13,3.2453326576066832e-16,1.4450696073270102e-15,3.9983319420423049e-18,3.0298435871515214e-22,5.5337527427792687e-08,0.19259359204122803,1.4711566084172063e-11,1.8028975928682313e-06,8.4168823970628266e-14,5.7992280628855502e-09,7.1831893464910087e-08,8.100200143827599e-11,9.8669746116105339e-15,8.362026491795945e-07,9.5370333078432847e-11,2.691197166872639e-10,7.9484012049062301e-11,4.2018939854885538e-10,2.6544874963071023e-16
0.20698182082748456,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00029890542824892132,0.099683635744807528,0.0032300974021026961,0.0001435684938150741,0.00048578558684496772,0.00014589160708275282,0.00017189821252079388,4.7999660797238727e-10,1.4303404240514642e-14,1.4355415733232247e-11,0.0,1.1434412317736465e-14,2.5739567131680006e-18,4.1576022550961274e-13,3.246775213579447e-16,1.4490819716816997e-15,4.0049626664430216e-18,3.0665331500676089e-22,5.5248554428339252e-08,0.19259407586763472,1.470667246202151e-11,1.7999300999576171e-06,8.4034138353883402e-14,5.7894991516693399e-09,7.18289931291635e-08,8.0858812313269485e-11,9.8555314356199555e-15,8.3534637574096309e-07,9.5272686226500506e-11,2.692412974964506e-10,7.9571252407542183e-11,4.2084831557725708e-10,2.660328197792385e-16
0.20793070098871555,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00029843086411072105,0.099683150570322537,0.0032289241347186462,0.00014395538620833701,0.00048678151972449482,0.00014586766630602022,0.00017199743353476938,4.8181694901977925e-10,1.4316351499876395e-14,1.4373462039242e-11,0.0,1.1423825612147741e-14,2.5876854834685776e-18,4.174870786521006e-13,3.2482026285154129e-16,1.4530883750942937e-15,4.0115761669157866e-18,3.103465448460462e-22,5.5160569303259247e-08,0.19259455431001068,1.4701820897797906e-11,1.7969966455737749e-06,8.3900992981335695e-14,5.7798787589603468e-09,7.1826156615169888e-08,8.0717187099331291e-11,9.8442044602223539e-15,8.345014121346676e-07,9.5176329177372205e-11,2.6936493873335588e-10,7.9659009653176905e-11,4.2150217404923851e-10,2.666177487159853e-16
0.20887958114994654,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00029796156763077449,0.099682666194356589,0.0032277549963164844,0.00014434188875173012,0.00048777569759784285,0.00014584386466910841,0.00017209623362899259,4.8363609372904751e-10,1.4329264602924513e-14,1.43913527985308e-11,0.0,1.1413354337260307e-14,2.6014106527550335e-18,4.1921329664402357e-13,3.2496150784278095e-16,1.4570888790056463e-15,4.0181725278910504e-18,3.1406405233385005e-22,5.5073559117861639e-08,0.19259502743882168,1.4697011026145733e-11,1.7940967829189379e-06,8.3769367555560505e-14,5.7703654521305298e-09,7.1823383382510239e-08,8.0577105412104015e-11,9.8329923618528923e-15,8.3366761778523693e-07,9.508124589974247e-11,2.6949062194396686e-10,7.9747280473758018e-11,4.2215101063388328e-10,2.6720353696899814e-16
0.20982846131117752,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00029749747015106974,0.099682182608040223,0.0032265899359166491,0.00014472800655096244,0.00048876813918533231,0.00014582020143659045,0.00017219461671963209,4.8545405276135343e-10,1.4342143967391416e-14,1.4409089287936486e-11,0.0,1.1402997143722765e-14,2.615132140290212e-18,4.2093888591552638e-13,3.2510127366808307e-16,1.4610835441383894e-15,4.0247518334504863e-18,3.1780584112828277e-22,5.4987511160672299e-08,0.19259549532331771,1.4692242485690743e-11,1.7912300729638008e-06,8.3639242133532109e-14,5.7609578234664432e-09,7.1820672897362447e-08,8.0438547221204733e-11,9.8218938365722535e-15,8.3284485443035453e-07,9.4987420626094747e-11,2.6961832894427823e-10,7.9836061603904041e-11,4.2279486170098498e-10,2.6779018504553618e-16
