Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
3.158370184384652e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29787641382157093,0.11029007925689821,0.0072564360354108338,3.1061968369623613e-10,1.7780078744824171e-08,0.0063986585468548745,5.3570575513277771e-05,3.8961202719712247e-13,5.9532643449869008e-11,1.2373082120052795e-07,3.8567757968515823e-19,3.7628685729862551e-07,2.3824228494840965e-14,2.5496601442621794e-17,2.3167371351196351e-14,1.3842383802087901e-17,6.1121487590511315e-12,2.7183444093246662e-14,0.0050772230010011788,0.031064003686661529,7.2274420872433764e-10,0.00021272144782762844,4.0703399714240037e-11,2.3371804172175733e-05,0.0032129309303592021,4.9894269309800361e-09,1.2665538801020132e-05,8.8227158836484636e-05,3.2502039049058328e-15,1.8571057500117395e-11,3.9320574905508673e-11
3.1790849652822866e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2977470507108646,0.11025983360495142,0.0072069054902820394,3.1840184084600304e-10,1.8130325893738382e-08,0.0064648469828542509,5.4346621279832672e-05,3.9700174085788771e-13,6.0053112059558699e-11,1.2442316159429388e-07,3.9670015019281912e-19,3.7810098701329986e-07,2.4169674690939394e-14,2.5938529869505697e-17,2.3647446474907084e-14,1.4147671358560128e-17,6.1190078121865714e-12,2.7803739906423607e-14,0.0050736217065915244,0.031162114035557572,7.2479688182997971e-10,0.00021363079504441881,4.1503210479348222e-11,2.3719790728577204e-05,0.0032454788509613235,5.0287639336619809e-09,1.2839827823079336e-05,8.9101628572916007e-05,3.3067721392094662e-15,1.8915306814898349e-11,3.987286623037331e-11
3.199799746179921e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29761836965210309,0.11022949735257412,0.0071577554964112689,3.2631460752804244e-10,1.8484787703378811e-08,0.0065311978711599591,5.5127271415884521e-05,4.044737760161833e-13,6.0572789744135354e-11,1.2511348729765715e-07,4.0794400752441575e-19,3.7991021639294807e-07,2.4516900418903514e-14,2.6384262090450701e-17,2.413331018300777e-14,1.4457279087451888e-17,6.1255866974405393e-12,2.8432988234206167e-14,0.0050700291138075799,0.031259457765967474,7.268300167123341e-10,0.00021453705622052452,4.2312526454356751e-11,2.407024717214869e-05,0.0032781006908407652,5.0680611631279568e-09,1.3015024004223856e-05,8.9977752985591938e-05,3.3638165749435599e-15,1.926306363006546e-11,4.0428132117101882e-11
3.2184430489877923e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29750313496063052,0.11020211807093423,0.0071138430485886452,3.3354857821485447e-10,1.8807418927397149e-08,0.0065910510630731219,5.5833768717875581e-05,4.1126916660423028e-13,6.1039806450090033e-11,1.257330632458826e-07,4.1825466880169096e-19,3.8153435574761253e-07,2.4830909897737127e-14,2.6788665354306432e-17,2.4575544385731635e-14,1.4739639090190306e-17,6.1312714919593574e-12,2.9007003961091453e-14,0.0050668031702309161,0.031346417344313912,7.2864328314594976e-10,0.00021535006969652866,4.3049061800356629e-11,2.438776451562915e-05,0.0033075228244776218,5.1033939430256086e-09,1.3173470277585695e-05,9.076766025771228e-05,3.4155621057295179e-15,1.9579043362785731e-11,4.0930395622783142e-11
3.2352220215148763e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29739988846371646,0.11017741523382148,0.0070745809918068949,3.4015087009242219e-10,1.9100724682266915e-08,0.0066450290957227529,5.6472766576900906e-05,4.1744230075329633e-13,6.1459547383049936e-11,1.2628929473229705e-07,4.2769063216311085e-19,3.8299272285798799e-07,2.5114727097811764e-14,2.7155250017546838e-17,2.4977575753681242e-14,1.4996785154860825e-17,6.1361989847371742e-12,2.9529877184228681e-14,0.0050639057693986919,0.031424158899921797,7.3026192606552041e-10,0.00021607967106855361,4.371856380316585e-11,2.4675232458360988e-05,0.0033340528096745268,5.1351647820232797e-09,1.3316690926959957e-05,9.1479692435167035e-05,3.4624603333244316e-15,1.9865853628853106e-11,4.1384463005893301e-11
3.2503230967892517e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29730734039624668,0.11015513331697489,0.0070394535206009913,3.46167665858937e-10,1.9367085864666583e-08,0.0066936977395248487,5.7050402846913675e-05,4.2304461382518946e-13,6.1836840174314383e-11,1.2678878265151663e-07,4.3631075332268068e-19,3.8430254534316665e-07,2.5371133274340227e-14,2.7487295285484908e-17,2.5342664520842809e-14,1.5230674972961634e-17,6.1404825872787683e-12,3.000555342084456e-14,0.0050613028997792955,0.031493706501313598,7.3170801563964015e-10,0.0002167346117813545,4.4326490834117065e-11,2.4935329589311431e-05,0.0033579699573873796,5.1637349379840475e-09,1.3446087659611235e-05,9.2121414548606455e-05,3.5049328993636289e-15,2.0125949616813703e-11,4.1794757675955988e-11
3.265424172063627e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29721514412331612,0.11013280501779089,0.0070045221268815348,3.5225564799981683e-10,1.9635713142111101e-08,0.0067424494320172277,5.7630431807567413e-05,4.2869105354634307e-13,6.2213676045537585e-11,1.2728721170630093e-07,4.4505286930502586e-19,3.856098132055221e-07,2.5628451743416211e-14,2.7821344059810995e-17,2.5710845485812568e-14,1.546690294200599e-17,6.1446245789750358e-12,3.048606998146113e-14,0.0050587045454769707,0.031562859083574688,7.3314404989255923e-10,0.00021738794950028329,4.4939521381938786e-11,2.519672770876131e-05,0.0033819248103524511,5.1922824060624647e-09,1.3575953470840414e-05,9.2763973635443637e-05,3.5476549128643274e-15,2.0387908474645381e-11,4.2206591175634877e-11
3.2805252473380025e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29712329743297894,0.11011043070283023,0.0069697855337012681,3.5841518736778418e-10,1.9906611930172473e-08,0.0067912834914957802,5.8212841975168573e-05,4.3438169736815427e-13,6.2590047571109711e-11,1.2778458438141335e-07,4.5391790945215303e-19,3.8691453675766251e-07,2.5886675470044278e-14,2.8157392408441179e-17,2.6082121680584294e-14,1.5705477855838358e-17,6.1486264654473465e-12,3.0971443990952022e-14,0.005056110683863523,0.031631619214820481,7.3457009691950941e-10,0.00021803969190342483,4.5557666109141175e-11,2.5459424323527769e-05,0.0034059170413541662,5.2208068725359159e-09,1.3706285617633435e-05,9.340736092799712e-05,3.5906255853234548e-15,2.0651729791549301e-11,4.2619954657634439e-11
3.295626322612378e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29703179813068503,0.11008801073596181,0.0069352424741522247,3.6464665290166278e-10,2.0179787593109011e-08,0.0068401992412636982,5.8797621874281535e-05,4.401166218497753e-13,6.2965947437573849e-11,1.2828090315429656e-07,4.6290680228735473e-19,3.8821672624252115e-07,2.6145797437472853e-14,2.8495436359698008e-17,2.6456496021252069e-14,1.5946408453145431e-17,6.1524897393481396e-12,3.1461692441790718e-14,0.005053521292479466,0.031699989443073152,7.3598622431982923e-10,0.00021868984660892787,4.6180935550188385e-11,2.5723416930138317e-05,0.0034299463256956867,5.2493080287663838e-09,1.3837081363391352e-05,9.4051567732708689e-05,3.6338441216549962e-15,2.0917413101049996e-11,4.3034839293277191e-11
3.309217290359316e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29694974397548796,0.1100677940319858,0.0069043181527276044,3.7031677213241837e-10,2.042759681019158e-08,0.0068842927059636749,5.9325940426751045e-05,4.4531597640862423e-13,6.3303848093669043e-11,1.2872669100527763e-07,4.7110346662041792e-19,3.8938653856161096e-07,2.6379769419657162e-14,2.8801378842245159e-17,2.679608416017132e-14,1.6165267278228906e-17,6.1558493954208375e-12,3.1907097632761114e-14,0.005051194643851893,0.031761191371340772,7.3725231317400354e-10,0.00021927363461095745,4.6746268282682516e-11,2.5962116271948002e-05,0.0034516040958584007,5.2749388880713157e-09,1.3955191655159417e-05,9.4632047413758478e-05,3.6729520656457366e-15,2.1158119653411347e-11,4.3409528770165639e-11
3.322808258106254e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29686796786531128,0.11004754090405228,0.0068735486657730297,3.760457150818945e-10,2.0677258438435569e-08,0.006928451309349542,5.9856160821605332e-05,4.5055131416172803e-13,6.3641355695729141e-11,1.2917162899230314e-07,4.794018786970332e-19,3.9055431389772447e-07,2.6614458219517945e-14,2.910893156507758e-17,2.7138186030962964e-14,1.6386047533604402e-17,6.1590990440332414e-12,3.2356476979887137e-14,0.0050488715819148209,0.031822081355554838,7.3851047007798224e-10,0.00021985614817107609,4.7315767965200193e-11,2.6201861491960257e-05,0.0034732913850417718,5.3005504021523864e-09,1.4073673265057072e-05,9.5213177682598572e-05,3.7122595415866558e-15,2.1400333579958897e-11,4.3785436836717553e-11
3.3363992258531917e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29678646823580729,0.11002725161192058,0.0068429331101901381,3.8183374669401616e-10,2.0928776282843498e-08,0.0069726745683435414,6.0388274713500827e-05,4.5582268908766364e-13,6.3978465140286143e-11,1.2961571890664768e-07,4.8780271355066158e-19,3.9172005957629672e-07,2.6849858761034945e-14,2.9418091553932999e-17,2.7482803522797247e-14,1.6608755475482434e-17,6.1622397468074731e-12,3.2809842597005009e-14,0.0050465520906395975,0.031882661212234473,7.3976074329826485e-10,0.00022043739272088758,4.788944201408486e-11,2.644265074447761e-05,0.003495007961685287,5.3261423562872608e-09,1.419252421192254e-05,9.5794952352681292e-05,3.7517659568137716e-15,2.1644054427269179e-11,4.4162557097225874e-11
3.348631096825436e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29671335367616136,0.11000896054192612,0.0068155099801953051,3.8709371389790742e-10,2.1156732525872378e-08,0.0070125303852820436,6.0868789264653194e-05,4.6059778245571895e-13,6.4281519054518609e-11,1.3001467620424633e-07,4.9545159379616923e-19,3.9276750134892371e-07,2.7062323602469597e-14,2.9697707278865106e-17,2.7795111623636423e-14,1.6810845936884705e-17,6.1649741013981906e-12,3.3221289856048786e-14,0.0050444675882461969,0.031936919415312216,7.4087928828555927e-10,0.00022095943227071392,4.8409323806076735e-11,2.6660252189210245e-05,0.0035145777313448129,5.3491582163479919e-09,1.429980421341109e-05,9.6319095443353698e-05,3.7874913306014221e-15,2.1864691204278611e-11,4.4502996482161245e-11
3.36086296779768e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29664046068267441,0.109990640574917,0.0067882101587964875,3.924019478287406e-10,2.1386198086783344e-08,0.0070524378368457593,6.1350824721472742e-05,4.6540214773864193e-13,6.4584242762868552e-11,1.3041294930971364e-07,5.0318447394148069e-19,3.9381331027571091e-07,2.7275357171086315e-14,2.9978620259188581e-17,2.8109460122370775e-14,1.701450737283589e-17,6.1676218254422413e-12,3.3635984446350992e-14,0.0050423859536572503,0.031990929182576816,7.4199152107432997e-10,0.00022148045219809117,4.8932598067867196e-11,2.6878696446156742e-05,0.003534170871009561,5.372157909401686e-09,1.4407380338883421e-05,9.6843751081494262e-05,3.8233769244411654e-15,2.2086547811983953e-11,4.4844407930819527e-11
3.3730948387699242e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29656778813761253,0.1099722918967318,0.0067610330007243013,3.977586389664561e-10,2.1617175671168351e-08,0.0070923965774313024,6.183437501625193e-05,4.7023582310323329e-13,6.4886632690004123e-11,1.3081053951956825e-07,5.1100184472120933e-19,3.9485749160654646e-07,2.7488955793318471e-14,3.026082827793895e-17,2.8425850244751878e-14,1.7219744269430975e-17,6.1701836758474732e-12,3.4053935020676772e-14,0.0050403071754081341,0.032044691812066588,7.4309747620138375e-10,0.00022200045638494595,4.9459270036704144e-11,2.7097982157244919e-05,0.0035537872151646848,5.3951412854259818e-09,1.4515251153565372e-05,9.736891485354266e-05,3.8594222982872026e-15,2.2309623847929017e-11,4.5186786808761479e-11
3.3841035226449442e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29650257041233052,0.10995575369102059,0.0067366779055662521,4.026212486513963e-10,2.182635049614389e-08,0.0071284030120763939,6.2270860457546941e-05,4.746112222978416e-13,6.5158495322704794e-11,1.3116778790194365e-07,5.1811012313810436e-19,3.9579586752621067e-07,2.7681674644966864e-14,3.0515920908415434e-17,2.871234791825406e-14,1.7405808184022177e-17,6.172416540565033e-12,3.4432881510286494e-14,0.0050384387077341622,0.032092867942076032,7.440874967967198e-10,0.00022246759488403804,4.9936184133920973e-11,2.729605761498692e-05,0.0035714616287709161,5.4158122504140287e-09,1.4612585662691676e-05,9.7841993079199346e-05,3.891999381009717e-15,2.2511434540842365e-11,4.5495751127941629e-11
3.3951122065199642e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29643752954567482,0.10993919251283228,0.0067124211836363549,4.0752339994142083e-10,2.2036754176710887e-08,0.0071644504634668415,6.270856359194023e-05,4.7901042057746254e-13,6.5430082189652245e-11,1.3152448512785615e-07,5.2528759318323584e-19,3.9673293311071555e-07,2.7874845555767942e-14,3.0772059075444953e-17,2.900050108912059e-14,1.7593155073675614e-17,6.1745810007831836e-12,3.481447853938425e-14,0.0050365725362029913,0.032140845870143174,7.4507248519061384e-10,0.00022293391655444763,5.041585831614967e-11,2.7494812552092059e-05,0.0035891545855543695,5.4364697721691773e-09,1.4710156668811404e-05,9.8315476167120582e-05,3.9247052029829189e-15,2.2714232301984857e-11,4.5805491952791578e-11
3.4061208903949842e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29637266473735002,0.10992260849537748,0.0066882623729232846,4.1246522993151329e-10,2.2248388641048107e-08,0.0072005386838733991,6.3147480008140126e-05,4.8343344500028396e-13,6.5701390777039384e-11,1.3188063213655365e-07,5.325346116242564e-19,3.9766869212945729e-07,2.8068465865930087e-14,3.10292411326299e-17,2.9290310553794298e-14,1.7781788159954366e-17,6.1766775973463324e-12,3.5198732299728741e-14,0.0050347086525982044,0.032188626525739325,7.4605246614307866e-10,0.00022339942417649793,5.0898296291514079e-11,2.7694245970784528e-05,0.0036068659669682484,5.4571137454612761e-09,1.4807963132435978e-05,9.8789360961562986e-05,3.9575394384934296e-15,2.2918016792153435e-11,4.6116005924032618e-11
3.4171295742700042e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29630797519158358,0.10990600177116071,0.0066642010140269096,4.1744687515619313e-10,2.246125580349241e-08,0.0072366674268808809,6.3587605298957752e-05,4.8788032238497e-13,6.5972418599803273e-11,1.3223622986545385e-07,5.3985153490408059e-19,3.9860314833387013e-07,2.8262532921537546e-14,3.1287465424362584e-17,2.9581777078485501e-14,1.7971710649052652e-17,6.1787068676868096e-12,3.5585648946580117e-14,0.0050328470487473725,0.032236210833107286,7.4702746428405453e-10,0.0002238641205151269,5.1383501733663792e-11,2.7894356870918004e-05,0.0036245956551241216,5.4777440663388013e-09,1.4906004016161465e-05,9.9263644325986217e-05,3.990501760337347e-15,2.3122787657923978e-11,4.6427289688614684e-11
3.4281382581450242e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29624346011709385,0.10988937247198469,0.0066402366501402774,4.2246847158809889e-10,2.2675357564593799e-08,0.0072728364473800657,6.4028935061442613e-05,4.9235107931169957e-13,6.6243163201389249e-11,1.3259127925016094e-07,5.4723871913340045e-19,3.9953630545756093e-07,2.8457044074603795e-14,3.1546730285983192e-17,2.9874901399381461e-14,1.8162925731816496e-17,6.1806693458451956e-12,3.5975234598781154e-14,0.0050309877165217653,0.032283599711297142,7.479975041142077e-10,0.000224328008320001,5.1871478281949447e-11,2.8095144250049064e-05,0.0036423435327876236,5.4983606321184188e-09,1.5004278284688686e-05,9.9738323142912561e-05,4.0235918398494704e-15,2.3328544531806088e-11,4.6739339899789026e-11
3.4391469420200442e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29617911872705993,0.10987272072895464,0.0066163688270317314,4.2753015463660729e-10,2.2890695811170378e-08,0.0073090455015596542,6.4471464897016039e-05,4.9684574212320091e-13,6.6513622153516833e-11,1.3294578122448197e-07,5.5469652008326581e-19,4.0046816721644419e-07,2.8651996683123817e-14,3.1807034043936664e-17,3.0169684222855212e-14,1.835543658376492e-17,6.1825655624905293e-12,3.636749533883915e-14,0.0050291306478360614,0.032330794074201918,7.489626100057453e-10,0.00022479109032557065,5.2362229541861606e-11,2.8296607103522095e-05,0.003660109483374164,5.5189633413749517e-09,1.5102784904842084e-05,0.00010021339431379002,4.0568093469310943e-15,2.3535287032403318e-11,4.7052153217179867e-11
3.4501556258950643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29611495023909029,0.10985604667248261,0.0065925970930271888,4.3263205914648982e-10,2.3107272416363264e-08,0.0073452943468982927,6.4915190411602837e-05,5.0136433692578426e-13,6.6783793055947653e-11,1.332997367204433e-07,5.6222529317772809e-19,4.0139873730887311e-07,2.8847388111125379e-14,3.2068375015928007e-17,3.0466126225673937e-14,1.8549246365111419e-17,6.1843960449403869e-12,3.6762437213008338e-14,0.0050272758346480585,0.032377794830592839,7.499228062032038e-10,0.00022525336925125161,5.2855759084857422e-11,2.8498744424446284e-05,0.0036778933909447759,5.5395520939252631e-09,1.5201522845589903e-05,0.00010068885475885659,4.0901539500805227e-15,2.374301476447624e-11,4.7365726306853171e-11
3.4611643097700843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29605095387519165,0.10983935043229186,0.0065689209989925343,4.3777431939660937e-10,2.3325089239691482e-08,0.0073815827421566255,6.5360107215760654e-05,5.0590688959037006e-13,6.7053673536254908e-11,1.3365314666830588e-07,5.6982539348655335e-19,4.0232801941576664e-07,2.9043215728719049e-14,3.2330751511076432e-17,3.0764228055206937e-14,1.874435822078589e-17,6.1861613171808199e-12,3.716006623137314e-14,0.0050254232689583784,0.032424602884154427,7.5087811682422512e-10,0.0002257148478015338,5.3352070448444118e-11,2.8701555203762591e-05,0.0036956951402019149,5.5601267908177308e-09,1.5300491078063392e-05,0.00010116470141700383,4.123625316421964e-15,2.3951727319093429e-11,4.7680055841384716e-11
3.4721729936451043e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29598712886173961,0.1098226321374209,0.0065453400983161939,4.4295706909865754e-10,2.3544148127106763e-08,0.0074179104473694364,6.5806210924807297e-05,5.1047342575351529e-13,6.7323261249595037e-11,1.3400601199658083e-07,5.7749717571800371e-19,4.0325601720073757e-07,2.923947691214712e-14,3.259416183006798e-17,3.1063990329632853e-14,1.8940775280457048e-17,6.1878618998861449e-12,3.7560388367931958e-14,0.0050235729428101871,0.03247121913351917,7.5182856586036296e-10,0.00022617552866604582,5.3851167136805988e-11,2.8905038430351602e-05,0.003713514616485239,5.5806873343246892e-09,1.5399688575573861e-05,0.00010164093124564221,4.1572231117316392e-15,2.4161424273808746e-11,4.7995138499928097e-11
3.4831816775201243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.295923474429448,0.10980589191622799,0.0065218539468918386,4.4818044139593107e-10,2.3764450911048304e-08,0.0074542772238378394,6.6253497158945784e-05,5.1506397081843469e-13,6.7592553878481258e-11,1.3435833363204392e-07,5.852409942116915e-19,4.041827343102205e-07,2.9436169043831473e-14,3.285860426530667e-17,3.1365413638146456e-14,1.9138500658555089e-17,6.1894983104386207e-12,3.7963409560681861e-14,0.0050217248482889157,0.032517644472302057,7.5277417717785516e-10,0.00022663541451973897,5.4353052620564689e-11,2.9109193090992301e-05,0.0037313517057675802,5.6012336279255282e-09,1.5499114313631801e-05,0.00010211754122056951,4.1909470004677872e-15,2.4372105192706528e-11,4.8310970968279056e-11
3.4941903613951443e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29585998981333911,0.10978912989639494,0.0064984621031012376,4.5344456886214775e-10,2.3985999410497501e-08,0.0074906828341215334,6.6701961543387607e-05,5.1967854995602123e-13,6.7861549132558751e-11,1.3471011249975031e-07,5.9305720293149707e-19,4.0510817437359547e-07,2.9633289512420236e-14,3.3124077101064457e-17,3.1668498541164808e-14,1.9337537454294918e-17,6.1910710629479643e-12,3.8369135711703723e-14,0.0050198789775219776,0.032563879789134595,7.5371497451836376e-10,0.00022709450802297577,5.4857730336682155e-11,2.9314018170416412e-05,0.0037492062946508434,5.6217655762952233e-09,1.5598767269965389e-05,0.00010259452833583851,4.2247966457996259e-15,2.458376962654531e-11,4.8627549938938689e-11
3.5051990452701643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29579667425271444,0.10977234620493176,0.0064751641277972513,4.5874958350029886e-10,2.4208795431032514e-08,0.0075271270420310893,6.7151599708473807e-05,5.2431718810586045e-13,6.8130244748381966e-11,1.3506134952304826e-07,6.0094615545855523e-19,4.0603234100331244e-07,2.9830835712833469e-14,3.3390578613629695e-17,3.1973245570532843e-14,1.953788875169966e-17,6.1925806682707648e-12,3.877757268724815e-14,0.0050180353226784878,0.032609925967698808,7.5465098149978184e-10,0.00022755281182158579,5.5365203689357609e-11,2.9519512651444295e-05,0.0037670782703618589,5.6422830852994605e-09,1.5698646424535615e-05,0.00010307188960362548,4.2587717096314072e-15,2.4796417112955439e-11,4.8944872111178272e-11
3.5162077291451843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29573352699112471,0.1097555409681802,0.0064519595842869688,4.6409561674154005e-10,2.4432840764882907e-08,0.0075636096126203214,6.7602407289794089e-05,5.2897990997724482e-13,6.8398638489193483e-11,1.3541204562359286e-07,6.0890820498430814e-19,4.069552377950136e-07,3.0028805046307706e-14,3.3658107071454293e-17,3.2279655229728313e-14,1.9739557619624542e-17,6.1940276340297437e-12,3.9188726317821858e-14,0.0050161938759689896,0.032655783886760749,7.5558222161699381e-10,0.00022801032854706939,5.5875476049762757e-11,2.9725675514928141e-05,0.0037849675207484602,5.6627860619773995e-09,1.579875075955427e-05,0.00010354962205410105,4.2928718526317579e-15,2.5010047176467204e-11,4.9262934191099091e-11
3.5272164130202043e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29567054727634134,0.10973871431181838,0.0064288480383149684,4.6948279944411868e-10,2.4658137190984091e-08,0.0076001303121787109,6.8054379928304199e-05,5.336667400501821e-13,6.8666728144704681e-11,1.3576220172135939e-07,6.169437043036239e-19,4.0787686832765404e-07,3.0227194920439618e-14,3.3926660735299642e-17,3.2587727994066329e-14,1.9942547111781199e-17,6.1954124646329122e-12,3.9602602398274763e-14,0.0050143546296451793,0.032701454420203876,7.5650871824257082e-10,0.00022846706081667631,5.6388550755603125e-11,2.9932505739783779e-05,0.003802873934275496,5.6832744145285673e-09,1.5899079259502195e-05,0.00010402772273530242,4.3270967342634353e-15,2.5224659328642029e-11,4.9581732891691326e-11
3.5382250968952243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29560773436032745,0.10972186636086446,0.0064058290580467393,4.7491126189233901e-10,2.4884686475031777e-08,0.0076366889082238702,6.8507513270441123e-05,5.3837770257640231e-13,6.8934511530878288e-11,1.3611181873465629e-07,6.250530058079829e-19,4.0879723616362166e-07,3.0426002749228416e-14,3.4196237858380981e-17,3.289746431090302e-14,2.0146860266762322e-17,6.1967356612925861e-12,4.0019206687887701e-14,0.0050125175759996353,0.032746938437062105,7.5743049462757824e-10,0.00022892301123343572,5.6904431112382578e-11,3.0140002303160002e-05,0.0038207974000207421,5.7037480523108706e-09,1.5999630911142368e-05,0.00010450618871300511,4.3614460128049533e-15,2.5440253068293142e-11,4.990126493289561e-11
3.5492337807702443e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29554508749920921,0.10970499723968097,0.0063829022140522206,4.8038113379556427e-10,2.5112490369536322e-08,0.0076732851694940535,6.8961802968236409e-05,5.4311282158036013e-13,6.9201986489712662e-11,1.3646089758013751e-07,6.3323646147873006e-19,4.0971634484885578e-07,3.0625225953117484e-14,3.4466836686510708e-17,3.3208864599838637e-14,2.0352500108066641e-17,6.1979977220442724e-12,4.0438544910460595e-14,0.0050106827073655505,0.032792236801552514,7.5834757390234583e-10,0.0002293781823863793,5.7423120393231936e-11,3.0348164180372525e-05,0.0038387378076710772,5.7242068858235357e-09,1.6100404703536337e-05,0.00010498501707059673,4.3959193453786043e-15,2.5656827881499158e-11,5.0221527041659063e-11
3.5602424646452643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29548260595324721,0.10968810707197853,0.0063600670792894878,4.8589254428725417e-10,2.5341550613877045e-08,0.0077099188659407849,6.9417244679427628e-05,5.4787212086023577e-13,6.9469150889027828e-11,1.3680943917281473e-07,6.4149442288039197e-19,4.1063419791296313e-07,3.0824861959034823e-14,3.4738455458240092e-17,3.3521929252920316e-14,2.0559469644124281e-17,6.1991991417654453e-12,4.0860622754401256e-14,0.0050088500161164619,0.032837350373107962,7.5925997907708888e-10,0.00022983257685062344,5.7944621837881991e-11,3.0556990344901765e-05,0.0038566950475186204,5.7446508266914738e-09,1.6201399628063093e-05,0.00010546420490895227,4.4305163879822846e-15,2.5874383241718926e-11,5.0542515951989073e-11
3.5712511485202843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29542028898680883,0.10967119598082006,0.0063373232290885673,4.9144562192403836e-10,2.5571868934356307e-08,0.0077465897687214501,6.9873834067568131e-05,5.5265562398893083e-13,6.9736002622253003e-11,1.3715744442606955e-07,6.4982724115406037e-19,4.1155079886933526e-07,3.1024908200432551e-14,3.5011092404999985e-17,3.3836658634843752e-14,2.0767771868322508e-17,6.2003404121941912e-12,4.128544587281484e-14,0.0050070194946659919,0.032882280006409248,7.6016773304272235e-10,0.00023028619718736733,5.8468938654380528e-11,3.0766479768599045e-05,0.003874669010456697,5.7650797876665101e-09,1.6302614678429799e-05,0.00010594374934630983,4.4652367955083023e-15,2.6092918610036036e-11,5.0864228405012421e-11
3.5822598323953043e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29535813586833998,0.10965426408862455,0.0063146702411353787,4.9704049468482548e-10,2.5803447044253818e-08,0.007783297650191986,7.0331566802134566e-05,5.5746335431506213e-13,7.000253960821642e-11,1.3750491425166468e-07,6.5823526701084125e-19,4.1246615121526262e-07,3.1225362117325539e-14,3.5284745751239956e-17,3.4153053083154425e-14,2.0977409759031727e-17,6.2014220219477338e-12,4.1713019883593607e-14,0.0050051911354675746,0.032927026551417091,7.6107085857167285e-10,0.00023073904594412799,5.899607401926351e-11,3.0976631421621806e-05,0.0038926595879760998,5.78549368261128e-09,1.6404048850686175e-05,0.00010642364751814718,4.5000802217688158e-15,2.6312433435159939e-11,5.1186661149027643e-11
3.5932685162703243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29529614587033748,0.10963731151717113,0.0062921076954558239,5.0267728996994841e-10,2.6036286643880503e-08,0.0078200422838996652,7.0790438558633045e-05,5.6229533496395186e-13,7.0268759790936138e-11,1.3785184955975526e-07,6.6671885072536637e-19,4.1338025843204683e-07,3.1426221156328948e-14,3.5559413714566315e-17,3.4471112908448412e-14,2.1188386279631865e-17,6.202444456540842e-12,4.2143350369507396e-14,0.0050033649310142073,0.032971590853403926,7.6196937831839365e-10,0.0002311911256548368,5.9526031075578152e-11,3.1187444272383799e-05,0.0039106666721613597,5.8058924264798096e-09,1.6505701143244875e-05,0.00010690389657706012,4.5350463195314948e-15,2.6532927153522942e-11,5.1509810939553705e-11
