Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61)
8.037563786120705e-08,0.09977366400000001,0.80000000000000004,0.0,0.27823252391048142,0.095813746890601084,0.096549796319918668,9.255221146697411e-18,7.3331439980278005e-14,4.2805193204091886e-06,2.7519342606985732e-10,1.6465535174350865e-20,1.1262799229653634e-16,4.8227829644640494e-12,3.7614969490675117e-36,4.5211513278658201e-10,4.825763804077695e-25,1.978972115866577e-23,1.7646762497243575e-22,1.1445474406914374e-26,1.2689176072194169e-16,1.1520965706853206e-27,0.0041779850135682042,0.0069004038376749366,9.1209348504649165e-11,2.4885561675099028e-11,2.4392359209922339e-05,3.3139691384637094e-15,1.2943490152978102e-08,8.2515587764610446e-06,3.2223349415906878e-09,5.2638365508465969e-08,2.5103444915515636e-21,1.4879373484456301e-16
8.044026935095008e-08,0.09977366400000001,0.80000000000000004,0.0,0.27822721367856929,0.095813756151522975,0.096547148817201695,9.2916190031631665e-18,7.3617289850429033e-14,4.2937914126823537e-06,2.760021602564862e-10,1.6503918429001081e-20,1.129897241329043e-16,4.8350189423171012e-12,3.7958353384061237e-36,4.529394300129921e-10,4.8539455844893462e-25,1.9859443652448122e-23,1.7722626941809659e-22,1.1488674408285745e-26,1.273017898169762e-16,1.1596169233947516e-27,0.0041779629422137293,0.0069056988347309745,9.127867834802052e-11,2.4929967113954122e-11,2.441668909035006e-05,3.3195809428698551e-15,1.2976693300121323e-08,8.2643275911004399e-06,3.2298594505282533e-09,5.2805039659512219e-08,2.5181852801736736e-21,1.4929279349839986e-16
8.050490084069312e-08,0.09977366400000001,0.80000000000000004,0.0,0.27822190405366015,0.095813765659002112,0.096544501488130541,9.3281304550435953e-18,7.3903934842929764e-14,4.3070888643333075e-06,2.7681258202122024e-10,1.6542360326835177e-20,1.1335236336098478e-16,4.8472755401362054e-12,3.8304617747711144e-36,4.5376425350816976e-10,4.8822704276695479e-25,1.9929343552429179e-23,1.7798745323676593e-22,1.1532001358782506e-26,1.2771283484667437e-16,1.1671811772190096e-27,0.004177940614813044,0.0069109934844821686,9.1348003848919026e-11,2.4974397261314819e-11,2.444100550493948e-05,3.3252018147758773e-15,1.3009945285161253e-08,8.2771058326656263e-06,3.2373954172394723e-09,5.2972040482917841e-08,2.526044186278938e-21,1.4979301273376608e-16
8.056953233043615e-08,0.09977366400000001,0.80000000000000004,0.0,0.27821659503448903,0.095813775411803956,0.096541854332681448,9.364755764339483e-18,7.4191376099192344e-14,4.320411682073071e-06,2.7762469339315016e-10,1.6580860910234364e-20,1.137159114758952e-16,4.8595527683886469e-12,3.8653784455910576e-36,4.5458960221448364e-10,4.9107389374500522e-25,1.9999421113478366e-23,1.7875118231567089e-22,1.1575455523475466e-26,1.2812489737399947e-16,1.1747895549239664e-27,0.0041779180326017165,0.006916287786976053,9.141732507267952e-11,2.5018852075393077e-11,2.4465308436293416e-05,3.330831958242099e-15,1.3043246110098896e-08,8.2898935001980809e-06,3.244942849231987e-09,5.3139368071866731e-08,2.5339212120973302e-21,1.5029439200423656e-16
8.063416382017919e-08,0.09977366400000001,0.80000000000000004,0.0,0.27821128661979705,0.095813785408699656,0.0965392073508307,9.4014951934401353e-18,7.4479614759833621e-14,4.3337598725442238e-06,2.784384964018102e-10,1.6619420221579042e-20,1.1408036997341303e-16,4.871850637510633e-12,3.9005875530272508e-36,4.5541547507433306e-10,4.939351719615907e-25,2.006967659046355e-23,1.7951746254877823e-22,1.1619037167754702e-26,1.2853797896212347e-16,1.1824422802152698e-27,0.0041778951968094559,0.0069215817422600976,9.1486642019512815e-11,2.5063331502457488e-11,2.4489597867152862e-05,3.3364713418648168e-15,1.3076595777903043e-08,8.3026905927378749e-06,3.2525017545534053e-09,5.3307022518596494e-08,2.5418163893364851e-21,1.5079693291119246e-16
8.069879530992222e-08,0.09977366400000001,0.80000000000000004,0.0,0.27820597880833087,0.095813795648466357,0.096536560542554536,9.4383490051244983e-18,7.4768651964664607e-14,4.3471334423210291e-06,2.7925399307717669e-10,1.665803830324531e-20,1.1444574034997352e-16,4.8841691579072874e-12,3.936091314059099e-36,4.5624187103015427e-10,4.9681093819093982e-25,2.0140110238241901e-23,1.8028629983681991e-22,1.1662746557329664e-26,1.2895208117442328e-16,1.1901395777413813e-27,0.0041778721086601339,0.0069268753503817304,9.1555954612606326e-11,2.5107835481096744e-11,2.4513873780396945e-05,3.3421197768926016e-15,1.3109994292304424e-08,8.3154971093239798e-06,3.2600721417025576e-09,5.3475003914399779e-08,2.5497297697925811e-21,1.5130063876360551e-16
8.076342679966525e-08,0.09977366400000001,0.80000000000000004,0.0,0.27820067159884271,0.095813806129886922,0.096533913907829325,9.4753174625605712e-18,7.505848885269787e-14,4.3605323979095547e-06,2.8007118544966846e-10,1.6696715197606655e-20,1.1481202410266731e-16,4.8965083399526648e-12,3.9718919605698635e-36,4.5706878902442752e-10,4.9970125340339986e-25,2.0210722311666442e-23,1.8105770008731504e-22,1.1706583958229228e-26,1.293672055744779e-16,1.1978816730966233e-27,0.0041778487693718159,0.0069321686113883183,9.162526292625806e-11,2.5152363972240758e-11,2.4538136159044784e-05,3.3477775151465729e-15,1.3143441654989453e-08,8.3283130489983929e-06,3.2676540180823216e-09,5.3643312349626011e-08,2.5576613497321673e-21,1.5180550860038246e-16
8.082805828940829e-08,0.09977366400000001,0.80000000000000004,0.0,0.27819536499009079,0.095813816851749986,0.096531267446631333,9.5124008293051201e-18,7.5349126562150064e-14,4.3739567457478073e-06,2.8089007555014482e-10,1.6735450947037945e-20,1.1517922272923805e-16,4.9088681939897517e-12,4.0079917394328319e-36,4.5789622799968336e-10,5.0260617876583013e-25,2.0281513065593727e-23,1.8183166921450327e-22,1.1750549636801736e-26,1.2978335372606475e-16,1.2056687928242261e-27,0.004177825180156791,0.0069374615253271748,9.1694566981857062e-11,2.5196916924399277e-11,2.4562384986252865e-05,3.3534445651037106e-15,1.3176937868613884e-08,8.3411384108017106e-06,3.275247391616205e-09,5.3811947913682799e-08,2.565611155778343e-21,1.5231154357384911e-16
8.089268977915132e-08,0.09977366400000001,0.80000000000000004,0.0,0.27819005898083904,0.09581382781285,0.09652862115893697,9.5495993693058346e-18,7.5640566230419839e-14,4.3874064922058527e-06,2.8171066540990415e-10,1.6774245593908206e-20,1.1554733772807979e-16,4.9212487303304839e-12,4.0443929125978932e-36,4.5872418689850919e-10,5.0552577564199688e-25,2.0352482754864108e-23,1.8260821313938693e-22,1.1794643859715133e-26,1.3020052719315661e-16,1.213501164419387e-27,0.0041778013422215914,0.0069427540922455634,9.1763866669134907e-11,2.5241494271131896e-11,2.4586620245314556e-05,3.3591206332225377e-15,1.3210482937272211e-08,8.3539731937724318e-06,3.2828522710535581e-09,5.3980910695037553e-08,2.5735792530840368e-21,1.5281874800253589e-16
8.095732126889436e-08,0.09977366400000001,0.80000000000000004,0.0,0.27818475356985656,0.095813839011987062,0.096525975044722614,9.586913346900456e-18,7.5932808994098857e-14,4.400881643585947e-06,2.8253295706068541e-10,1.6813099180582133e-20,1.1591637059823499e-16,4.9336499592557484e-12,4.0810977571785415e-36,4.5955266466355665e-10,5.0846010559296805e-25,2.0423631634309393e-23,1.8338733778976854e-22,1.1838866893957e-26,1.3061872753991823e-16,1.2213790163323302e-27,0.0041777772567670275,0.0069480463121906989,9.183316206766858e-11,2.5286095976249259e-11,2.4610841919662977e-05,3.364806021799207e-15,1.3244076862336907e-08,8.3668173969530722e-06,3.2904686636979832e-09,5.4150200781219039e-08,2.5815656316388523e-21,1.533271205185762e-16
8.102195275863739e-08,0.09977366400000001,0.80000000000000004,0.0,0.2781794487559186,0.095813850447967058,0.096523329103964689,9.6243430268155079e-18,7.6225855988984102e-14,4.4143822061226636e-06,2.8335695253466421e-10,1.6852011749428441e-20,1.1628632283939169e-16,4.9460718910153835e-12,4.1181085655392784e-36,4.6038166023754706e-10,5.1140923037750656e-25,2.0494959958771343e-23,1.8416904910014876e-22,1.1883219006834575e-26,1.3103795633070282e-16,1.2293025779713792e-27,0.0041777529249882109,0.006953338185209732,9.1902453234069871e-11,2.5330721992456802e-11,2.4635049992867953e-05,3.3705008179545682e-15,1.3277719645974169e-08,8.3796710193850193e-06,3.2980965772493474e-09,5.4319818258818938e-08,2.5895703079908847e-21,1.5383666143256086e-16
8.108658424838042e-08,0.09977366400000001,0.80000000000000004,0.0,0.27817414453780576,0.095813862119601426,0.096520683336639643,9.6618886741696792e-18,7.6519708350042929e-14,4.4279081859830223e-06,2.841826538644529e-10,1.689098334280923e-20,1.1665719595188145e-16,4.9585145358282072e-12,4.1554276453834279e-36,4.6121117256327865e-10,5.1437321195246564e-25,2.0566467983071564e-23,1.8495335301178165e-22,1.192770046597493e-26,1.3145821513004936e-16,1.2372720797060291e-27,0.0041777283480745851,0.0069586297113497699,9.1971740018217286e-11,2.5375372246544847e-11,2.4659244448634619e-05,3.3762045892576388e-15,1.3311411292792203e-08,8.3925340601060875e-06,3.3057360207794315e-09,5.4489763213493451e-08,2.5975933650212639e-21,1.5434737637573611e-16
8.115121573812346e-08,0.09977366400000001,0.80000000000000004,0.0,0.27816884091430405,0.09581387402570736,0.096518037742723911,9.699550554472846e-18,7.6814367211426529e-14,4.4414595892666218e-06,2.8501006308310159e-10,1.6930014003079939e-20,1.1702899143667672e-16,4.9709779038820045e-12,4.1930573198413603e-36,4.6204120058363342e-10,5.1735211247318401e-25,2.0638155962017175e-23,1.8574025547273967e-22,1.1972311539324982e-26,1.3187950550267854e-16,1.2452877528700274e-27,0.0041777035272099472,0.0069639208906578653,9.2041022495532054e-11,2.5420046704722654e-11,2.4683425270807763e-05,3.3819176783648309e-15,1.3345151803910012e-08,8.4054065181592297e-06,3.3133870015340579e-09,5.4660035729964837e-08,2.6056347877937516e-21,1.5485926372034664e-16
8.121584722786649e-08,0.09977366400000001,0.80000000000000004,0.0,0.27816353788420534,0.095813886165107623,0.096515392322193999,9.7373289336232384e-18,7.7109833706497703e-14,4.4550364220057631e-06,2.8583918222409442e-10,1.6969103772603963e-20,1.1740171079538864e-16,4.9834620053335469e-12,4.2309999275591343e-36,4.628717432415826e-10,5.2034599429387889e-25,2.0710024150435589e-23,1.865297624377649e-22,1.2017052495151493e-26,1.3230182901349008e-16,1.2533498297644645e-27,0.0041776784635724814,0.0069692117231810197,9.2110300774758478e-11,2.5464745326534995e-11,2.470759244336838e-05,3.3876403033485654e-15,1.3378941180767708e-08,8.4182883925869614e-06,3.3210495268600013e-09,5.4830635892023072e-08,2.6136945760010484e-21,1.5537232241432438e-16
8.128047871760953e-08,0.09977366400000001,0.80000000000000004,0.0,0.2781582354463068,0.095813898536630526,0.096512747075026453,9.7752240779126169e-18,7.7406108967776479e-14,4.4686386901655842e-06,2.8667001332134889e-10,1.7008252693737526e-20,1.1777535553026452e-16,4.995966850308605e-12,4.2692578227875496e-36,4.637027994801944e-10,5.2335491996804165e-25,2.0782072803130095e-23,1.8732187986833949e-22,1.2061923602041273e-26,1.3272518722755934e-16,1.2614585436608629e-27,0.0041776531583347784,0.0069745022089661808,9.2179574660817645e-11,2.5509468029956314e-11,2.4731745950430871e-05,3.3933718529555193e-15,1.341277942865903e-08,8.4311796824261876e-06,3.3287236062292196e-09,5.5001563782527399e-08,2.6217728353708988e-21,1.5588655973967507e-16
8.134511020735256e-08,0.09977366400000001,0.80000000000000004,0.0,0.27815293359941101,0.095813911139110031,0.096510102001197806,9.8132362540256226e-18,7.770319412695187e-14,4.4822663996441957e-06,2.8750255840921807e-10,1.7047460808825554e-20,1.1814992714418557e-16,5.0084924489019488e-12,4.3078333754716243e-36,4.6453436824263972e-10,5.263789522488328e-25,2.0854302174877534e-23,1.8811661373279808e-22,1.2106925128901217e-26,1.3314958171013365e-16,1.2696141288042791e-27,0.0041776276126638647,0.0069797923480602467,9.2248844209225199e-11,2.5554214782333938e-11,2.4755885776249247e-05,3.3991126845584407e-15,1.3446666548583526e-08,8.4440803867200678e-06,3.3364092469137067e-09,5.5172819483408035e-08,2.629869549452229e-21,1.5640197412467188e-16
8.14097416970956e-08,0.09977366400000001,0.80000000000000004,0.0,0.27814763234232626,0.095813923971385606,0.096507457100684632,9.8513657290342473e-18,7.8001090314937509e-14,4.495919556272802e-06,2.8833681952248627e-10,1.7086728160226222e-20,1.1852542714066428e-16,5.0210388111773543e-12,4.3467289713404896e-36,4.6536644847219888e-10,5.2941815408947597e-25,2.0926712520489726e-23,1.889139700061093e-22,1.2152057344958226e-26,1.3357501402662966e-16,1.2778168204164088e-27,0.0041776018277212314,0.0069850821405100664,9.2318109602118221e-11,2.5598985553821799e-11,2.478001190521356e-05,3.4048632215892657e-15,1.3480602540921787e-08,8.4569905045127742e-06,3.3441064557301258e-09,5.5344403075667659e-08,2.6379846913980076e-21,1.5691856242900958e-16
8.147437318683863e-08,0.09977366400000001,0.80000000000000004,0.0,0.27814233167386604,0.095813937032302177,0.096504812373463533,9.8896127704052382e-18,7.8299798661791837e-14,4.5095981658158393e-06,2.891727986963676e-10,1.712605479029144e-20,1.1890185702384238e-16,5.0336059471676319e-12,4.3859470119977026e-36,4.6619903911226787e-10,5.3247258864365339e-25,2.0999304094753518e-23,1.8971395466995593e-22,1.2197320519759462e-26,1.3400148574262958e-16,1.2860668546986988e-27,0.0041775758046628574,0.0069903715863624304,9.2387370598168833e-11,2.5643780251431951e-11,2.4804124321844955e-05,3.410622632387477e-15,1.3514587411825478e-08,8.4699100348400261e-06,3.3518152426203618e-09,5.5516314639383131e-08,2.6461183950883582e-21,1.5743633390610189e-16
8.153900467658166e-08,0.09977366400000001,0.80000000000000004,0.0,0.27813703159284936,0.095813950320710203,0.096502167819511098,9.9279776460007625e-18,7.8599320296719311e-14,4.5233022339711092e-06,2.9001049796650956e-10,1.7165440741354236e-20,1.192792182984881e-16,5.0461938668746135e-12,4.4254899150119774e-36,4.6703213910636505e-10,5.3554231926589978e-25,2.1072077152409322e-23,1.9051657371292849e-22,1.2242714923172434e-26,1.3442899842387803e-16,1.2943644688354632e-27,0.0041775495446392391,0.006995660685664087,9.2456627208521642e-11,2.5688598841128651e-11,2.4828223010804078e-05,3.4163912383792735e-15,1.3548621162424642e-08,8.4828389767448539e-06,3.3595356150311237e-09,5.5688554253707146e-08,2.6542706493052438e-21,1.5795528761996715e-16
8.16036361663247e-08,0.09977366400000001,0.80000000000000004,0.0,0.27813173209810044,0.095813963835465629,0.096499523438804011,9.9664606240702976e-18,7.8899656348151324e-14,4.5370317663699232e-06,2.9084991936898877e-10,1.7204886055763437e-20,1.1965751246999384e-16,5.0588025802691648e-12,4.4653601140170684e-36,4.678657473981389e-10,5.386274095120361e-25,2.1145031948239545e-23,1.9132183313024045e-22,1.2288240825384843e-26,1.3485755363627878e-16,1.3027099009973107e-27,0.0041775230487954137,0.007000949438461729,9.2525879677898754e-11,2.5733441299788055e-11,2.4852307956887359e-05,3.4221695929632138e-15,1.3582703792349563e-08,8.4957773292726161e-06,3.3672675793919553e-09,5.5861121996870007e-08,2.6624414097089032e-21,1.5847541891994095e-16
8.166826765606773e-08,0.09977366400000001,0.80000000000000004,0.0,0.27812643318844915,0.095813977575429754,0.09649687923131893,1.0005061973255507e-17,7.9200807943693847e-14,4.5507867685772106e-06,2.9169106494030764e-10,1.7244390775872568e-20,1.2003674104437408e-16,5.0714320972912213e-12,4.5055600587857566e-36,4.6869986293137045e-10,5.417279231394873e-25,2.1218168737030444e-23,1.9212973892372672e-22,1.2333898496904764e-26,1.3528715294589184e-16,1.3111033903436653e-27,0.004177496318270987,0.0070062378448019986,9.2595127788453884e-11,2.5778307545032972e-11,2.4876379145021795e-05,3.42795706387029e-15,1.3616835306863079e-08,8.5087250914603887e-06,3.3750111452731515e-09,5.6034017946180926e-08,2.6706307859945302e-21,1.5899673553582198e-16
8.173289914581077e-08,0.09977366400000001,0.80000000000000004,0.0,0.27812113486273032,0.095813991539469345,0.096494235197032555,1.004378196259633e-17,7.9502776210071634e-14,4.564567246091656e-06,2.925339367173995e-10,1.7283954944008586e-20,1.2041690552826291e-16,5.0840824278497637e-12,4.546092215325851e-36,4.6953448464998406e-10,5.4484392410769511e-25,2.1291487773500867e-23,1.9294029710216514e-22,1.2379688208560878e-26,1.3571779791893005e-16,1.319545177026044e-27,0.0041774693542001506,0.0070115259047314896,9.2664371576955456e-11,2.5823197535010825e-11,2.4900436560271811e-05,3.4337538212144726e-15,1.3651015707478141e-08,8.521682262350777e-06,3.3827663202734171e-09,5.6207242178029834e-08,2.6788387848474124e-21,1.5951923732316437e-16
8.17975306355538e-08,0.09977366400000001,0.80000000000000004,0.0,0.2781158371197846,0.095814005726456541,0.096491591335921639,1.0082620861521963e-17,7.9805562273216781e-14,4.578373204345851e-06,2.9337853673762348e-10,1.7323578602512584e-20,1.2079800742891158e-16,5.0967535818228447e-12,4.5869590659788965e-36,4.7036961149805058e-10,5.4797547657853983e-25,2.1364989312403187e-23,1.9375351368094981e-22,1.2425610231502289e-26,1.3614949012175562e-16,1.3280355021914133e-27,0.0041774421577117186,0.0070168136182967474,9.2733611083546828e-11,2.5868111223807814e-11,2.4924480187835719e-05,3.4395599543934873e-15,1.3685244996015484e-08,8.5346488409859613e-06,3.3905331121141089e-09,5.6380794767889114e-08,2.6870654223421037e-21,1.6004292465966297e-16
8.186216212529683e-08,0.09977366400000001,0.80000000000000004,0.0,0.27811053995845719,0.095814020135268838,0.096488947647962897,1.0121578939856369e-17,8.0109167258213679e-14,4.5922046487064244e-06,2.9422486703876442e-10,1.7363261793720642e-20,1.2118004825418585e-16,5.1094455690575996e-12,4.628163109514482e-36,4.7120524241979607e-10,5.5112264491674216e-25,2.1438673608472132e-23,1.9456939468222351e-22,1.2471664837198737e-26,1.3658223112087714e-16,1.3365746079853873e-27,0.0041774147299291492,0.0070221009855442624,9.2802846280728098e-11,2.5913048557809698e-11,2.4948510013045264e-05,3.4453753971414955e-15,1.3719523175003417e-08,8.5476248264071206e-06,3.3983115289448757e-09,5.6554675790315341e-08,2.6953107356506397e-21,1.6056779965956268e-16
8.192679361503987e-08,0.09977366400000001,0.80000000000000004,0.0,0.27810524337759918,0.095814034764789002,0.096486304133133097,1.0160656467817799e-17,8.0413592289306676e-14,4.6060615844741752e-06,2.9507292965903245e-10,1.7403004559963167e-20,1.215630295125641e-16,5.1221583993702574e-12,4.6697068612220636e-36,4.7204137635960687e-10,5.5428549369025124e-25,2.1512540916425648e-23,1.9538794613488234e-22,1.2517852297440645e-26,1.3701602248294592e-16,1.3451627375553308e-27,0.0041773870719705704,0.0070273880065204819,9.287207717591309e-11,2.5958009488745899e-11,2.4972526021366223e-05,3.4512001874490949e-15,1.3753850246453789e-08,8.5606102176562116e-06,3.4061015786512626e-09,5.6728885318950936e-08,2.7035747480088251e-21,1.6109386335259341e-16
