Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(46),CHOX(50),CO2X(24)
4.86470116952602e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080583301118444181,0.092026202913989968,0.038297567247433786,1.0748536536282811e-09,0.012535503970207381,5.1549028551783283e-05,1.4043628278871836e-11,1.5088669398511686e-19,3.0522180992037896e-25,1.4204426328190814e-15,5.7290740540784259e-44,2.012404771202705e-14,6.6210876401141221e-32,4.858550203111619e-17,3.8987291539543792e-26,1.7138782229419056e-30,1.456677144110804e-15,2.4568520065496071e-34,0.0014216578468040269,0.10381022930008642,2.7286461725581181e-10,2.1184962076189571e-05,1.7190744974865613e-16,1.260995795974014e-10,1.3603280893884503e-08,1.2130013971494818e-06,0.0065521241386924198,0.00050579292159989148,2.3309928496451577e-07,9.3421032175187558e-12,2.7298774648848411e-14
4.8863901475040925e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080455196112061186,0.092012542844934778,0.03821631871811234,1.0855618338906777e-09,0.012567381387296779,5.1512900998423423e-05,1.4101908359879189e-11,1.5129855439249584e-19,3.0681380416435292e-25,1.424410738101725e-15,5.8165291134493583e-44,2.0120879094751904e-14,6.6743405833005055e-32,4.8824357031507312e-17,3.9152617883095835e-26,1.7240841244349578e-30,1.4600920532979319e-15,2.4875641866839667e-34,0.0014191802773968478,0.10392425790352951,2.7255842126008546e-10,2.1148501648387308e-05,1.717139339125271e-16,1.2567896991212756e-10,1.355404470082892e-08,1.214175032442615e-06,0.0065682618163294022,0.00050624508694127319,2.3256538723751089e-07,9.3638806349716969e-12,2.743969186021049e-14
4.908079125482165e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080327849291057032,0.091998911836927905,0.03813549929990448,1.0963227230957322e-09,0.012599173577045777,5.147717656724613e-05,1.4160143724508809e-11,1.5170949268144126e-19,3.0840675984327741e-25,1.4283717918661698e-15,5.9049316901719764e-44,2.011774349252736e-14,6.727780402162303e-32,4.9063174522033767e-17,3.9317827663988061e-26,1.7343023313773463e-30,1.463493486126038e-15,2.518522825689029e-34,0.0014167172729343978,0.10403755969413858,2.722539310917215e-10,2.111228090784295e-05,1.7152150009005358e-16,1.2526222186067525e-10,1.3505254218910604e-08,1.2153416376890882e-06,0.0065843558674694436,0.00050669470365164674,2.3203601955897418e-07,9.3856038408697611e-12,2.7580570965867278e-14
4.929768103460238e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080201253565979597,0.091985309718449981,0.038055105081429827,1.1071362849355705e-09,0.012630881133544785,5.144184942995799e-05,1.4218334448491211e-11,1.5211951500451032e-19,3.1000067310916177e-25,1.432325809701478e-15,5.9942877269655941e-44,2.0114640582144641e-14,6.7814068596112768e-32,4.9301954103937527e-17,3.9482921305447934e-26,1.7445327956819371e-30,1.4668815440261059e-15,2.5497287863770225e-34,0.0014142686966564205,0.10415014156270874,2.7195113096289153e-10,2.1076297462465622e-05,1.7133013822369921e-16,1.2484928306832392e-10,1.3456903469424546e-08,1.2165012852946298e-06,0.0066004066003982819,0.00050714180124806986,2.3151112196529461e-07,9.4072732673043575e-12,2.7721411355066637e-14
4.95145708143831e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080075401939513305,0.091971736319510097,0.037975132201442933,1.1180024829040007e-09,0.012662504644566676,5.1406913871462732e-05,1.4276480607416899e-11,1.525286274498768e-19,3.1159554017870966e-25,1.4362728072983982e-15,6.0846031744420144e-44,2.0111570045275785e-14,6.8352197197551052e-32,4.954069538766627e-17,3.9647899228792829e-26,1.7547754697767789e-30,1.4702563273466555e-15,2.5811829304676048e-34,0.0014118344135841366,0.10426201030982693,2.7165000528846338e-10,2.1040548953403108e-05,1.7113983838551213e-16,1.2444010210734983e-10,1.3408986579931942e-08,1.2176540466738306e-06,0.0066164143200915376,0.00050758640881468228,2.3099063559200131e-07,9.4288893415349376e-12,2.7862212426334452e-14
4.973146059416383e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079950287504949508,0.091958191471627843,0.037895576848008192,1.1289212803000742e-09,0.012694044691657368,5.1372364287198113e-05,1.4334582276733632e-11,1.5293683604224161e-19,3.131913573322469e-25,1.4402128004441404e-15,6.1758839910514069e-44,2.0108531568374442e-14,6.8892187478889902e-32,4.9779397992690297e-17,3.9812761853427266e-26,1.7650303065976903e-30,1.4736179353682965e-15,2.6128861185933615e-34,0.0014094142904906232,0.10437317264737583,2.7135053868469264e-10,2.1005033054449314e-05,1.7095059077670509e-16,1.2403462846746568e-10,1.3361497781918106e-08,1.2187999922671288e-06,0.0066323793282624345,0.00050802855501055802,2.3047450264849369e-07,9.4504524860661973e-12,2.8002973587114691e-14
4.9948350373944556e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079825903444687374,0.091944675007815391,0.037816435257690892,1.1398926402317086e-09,0.012725501850224783,5.1338195180543266e-05,1.4392639531743799e-11,1.5334414674372499e-19,3.1478812091267039e-25,1.4441458050172593e-15,6.2681361430285799e-44,2.0105524842579026e-14,6.9434037104872675e-32,5.0018061547319113e-17,3.9977509596839944e-26,1.7752972595807301e-30,1.4769664663180675e-15,2.6448392103052756e-34,0.0014070081958717717,0.10448363520000806,2.710527159647725e-10,2.0969747471463474e-05,1.7076238572455168e-16,1.2363281254008094e-10,1.3314431408508801e-08,1.2199391915574469e-06,0.0066483019234086782,0.00050846826807738937,2.2996266639339533e-07,9.471963118714743e-12,2.8143694253734455e-14
5.016524015372528e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079702243028763747,0.09193118676255993,0.037737703714763947,1.1509165256190985e-09,0.012756876689626297,5.1304401160294662e-05,1.4450652447601838e-11,1.5375056545474647e-19,3.1638582732441611e-25,1.4480718369827452e-15,6.3613656043396965e-44,2.0102549563618517e-14,6.99777437519512e-32,5.0256685688527056e-17,4.0142142874602452e-26,1.7855762826551082e-30,1.4803020173835598e-15,2.6770430640781536e-34,0.0014046159999178168,0.10459340450659192,2.7075652213559382e-10,2.0934689941802251e-05,1.7057521368029497e-16,1.2323460559837575e-10,1.3267781892247973e-08,1.2210717130864849e-06,0.006664182400858522,0.00050890557584699274,2.294550711106232e-07,9.4934216526777439e-12,2.8284373851262869e-14
5.038212993350601e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079579299613412716,0.09191772657180626,0.037659378550430472,1.1619928991979336e-09,0.012788169773254601,5.1270976938210486e-05,1.4508621099311788e-11,1.5415609801489218e-19,3.179844730324469e-25,1.4519909123873116e-15,6.4555783566294064e-44,2.0099605431720355e-14,7.0523305108203442e-32,5.0495270061787021e-17,4.0306662100369162e-26,1.7958673302364883e-30,1.483624684726821e-15,2.7094985373160223e-34,0.0014022375744854399,0.10470248702162767,2.7046194239513354e-10,2.0899858233763517e-05,1.7038906521758111e-16,1.228399597755498e-10,1.3221543762932069e-08,1.2221976244706706e-06,0.0066800210528160072,0.00050934050574865167,2.2895166208610221e-07,9.5148284966019179e-12,2.8425011813311353e-14
5.0599019713286734e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079457066639654406,0.091904294272939904,0.037581456142062021,1.1731217235225935e-09,0.012819381658622023,5.1237917326623154e-05,1.456654556172498e-11,1.5456075020376618e-19,3.1958405456126031e-25,1.4559030473548225e-15,6.5507803891684389e-44,2.0096692151520951e-14,7.1070718873251898e-32,5.0733814320906906e-17,4.0471067685877526e-26,1.806170357220363e-30,1.4869345634980391e-15,2.7422064863574723e-34,0.0013998727930704391,0.10481088911663493,2.7016896212887295e-10,2.0865250146043095e-05,1.7020393103005374e-16,1.2244882804788512e-10,1.3175711645501717e-08,1.2233169924168008e-06,0.0066958181684053661,0.00050977308481631243,2.2845238558509752e-07,9.5361840546483683e-12,2.856560758194139e-14
5.081590949306746e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079335537631912104,0.091890889704769968,0.037503932912452208,1.1843029609693588e-09,0.012850512897443305,5.1205217236116467e-05,1.4624425909537783e-11,1.5496452774182481e-19,3.2118456849391554e-25,1.459808258081827e-15,6.6469776988016226e-44,2.0093809431978258e-14,7.1619982758182483e-32,5.0972318127866999e-17,4.0635360040948328e-26,1.8164853189753753e-30,1.4902317478490205e-15,2.7751677664809815e-34,0.0013975215307809477,0.10491861708151244,2.6987756690687906e-10,2.0830863507202742e-05,1.7001980192949916e-16,1.2206116421579644e-10,1.3130280257987236e-08,1.2244298827373577e-06,0.0067115740337146497,0.00051020333969562502,2.2795718883016916e-07,9.5574887265580423e-12,2.8706160607515833e-14
5.103279927284819e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07921470619665659,0.091877512707512904,0.037426805329084753,1.1955365737395909e-09,0.012881564035716941,5.1172871673264931e-05,1.4682262217289453e-11,1.5536743629119601e-19,3.2278601147107922e-25,1.4637065608332297e-15,6.7441762898963056e-44,2.0090956986286651e-14,7.217109448546439e-32,5.1210781152660209e-17,4.0799539573486305e-26,1.8268121713367268e-30,1.493516330946451e-15,2.8083832319101849e-34,0.0013951836643111826,0.10502567712587037,2.6958774248097394e-10,2.079669617514998e-05,1.6983666884405542e-16,1.2167692288526398e-10,1.3085244409507681e-08,1.2255363603655135e-06,0.0067272889318385652,0.00051063129665082987,2.2746601997971827e-07,9.5787429077159703e-12,2.8846670348548382e-14
5.124968905262891e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079094566021077367,0.091864163122775788,0.037350069903415925,1.2068225238628272e-09,0.012912535613805086,5.1140875738433073e-05,1.474005455936003e-11,1.557694814564855e-19,3.243883801900895e-25,1.4675979719381011e-15,6.8423821742912139e-44,2.0088134531793815e-14,7.2724051788870391e-32,5.1449203073136578e-17,4.0963606689481515e-26,1.8371508705997569e-30,1.496788404984963e-15,2.8418537358191233e-34,0.001392859071915709,0.10513207538033699,2.6929947478158009e-10,2.0762746036628425e-05,1.696545228161335e-16,1.2129605945130107e-10,1.304059899832041e-08,1.2266364893698357e-06,0.006742963142920581,0.00051105698157150156,2.2697882810709868e-07,9.5999469892133705e-12,2.8987136271594917e-14
5.146657883240964e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078975110871779622,0.091850840793540556,0.037273723190171089,1.2181607731998001e-09,0.012943428166512064,5.1109224623633599e-05,1.4797803009968329e-11,1.5617066878556896e-19,3.2599167140403758e-25,1.4714825077856258e-15,6.9416013712457115e-44,2.0085341789919764e-14,7.3278852413397762e-32,5.1687583574851868e-17,4.1127561793011048e-26,1.847501373513673e-30,1.5000480611999964e-15,2.8755801303374372e-34,0.0013905476333842121,0.10523781789783909,2.6901274991496189e-10,2.0729011006719493e-05,1.6947335500066391e-16,1.2091853008047467e-10,1.2996339009921057e-08,1.2277303329687002e-06,0.0067585969441942683,0.00051148041997915109,2.2649556318028363e-07,9.6211013579095324e-12,2.912755785111355e-14
5.1683468612190366e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07885633459350741,0.091837545564147791,0.037197761786654904,1.2295512834454139e-09,0.012974242223161491,5.1077913610442567e-05,1.4855507643170054e-11,1.5657100377037052e-19,3.2759588192086662e-25,1.4753601848211733e-15,7.041839907389453e-44,2.0082578486077792e-14,7.3835494115190044e-32,5.1925922350919218e-17,4.1291405286241344e-26,1.857863637275386e-30,1.5032953898804616e-15,2.9095632665555446e-34,0.0013882492300167693,0.10534291065485712,2.6872755416045979e-10,2.0695489028354308e-05,1.6929315666332578e-16,1.2054429169412851e-10,1.2952459515191291e-08,1.2288179535444109e-06,0.0067741906100239257,0.00051190163703368811,2.2601617604207481e-07,9.6422063964925126e-12,2.9267934569332733e-14
5.190035839197109e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078738231107891424,0.091824277280281308,0.037122182332075059,1.2409940161316839e-09,0.01300497830767205,5.1046938067969974e-05,1.4913168532855941e-11,1.5697049184762761e-19,3.2920100860248847e-25,1.4792310195424877e-15,7.1431038166724566e-44,2.0079844349597374e-14,7.4393974661459273e-32,5.2164219101863369e-17,4.1455137569430612e-26,1.8682376195234206e-30,1.5065304803812101e-15,2.9438039945297662e-34,0.001385963744599604,0.10544735955265604,2.6844387396760518e-10,2.0662178071836292e-05,1.691139191786637e-16,1.201733019527557e-10,1.2908955668593948e-08,1.2298994126570425e-06,0.0067897444119445031,0.00051232065753974881,2.2554061839083234e-07,9.6632624835381785e-12,2.9408265916139814e-14
5.211724817175182e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078620794412221223,0.091811035788952514,0.037046981506879073,1.2524889326306265e-09,0.013035636938631938,5.1016293450883656e-05,1.4970785752749995e-11,1.5736913839964228e-19,3.3080704836391624e-25,1.4830950284959928e-15,7.2453991403155733e-44,2.0077139113648968e-14,7.4954291830408955e-32,5.240247353547789e-17,4.1618759040931705e-26,1.8786232783319206e-30,1.5097534211353102e-15,2.9783031632874209e-34,0.0013836910613813152,0.10555117041849156,2.6816169595350059e-10,2.0629076134373367e-05,1.6893563402841841e-16,1.1980551923989665e-10,1.2865822706413198e-08,1.230974771058004e-06,0.0068052586187008074,0.00051273750595289067,2.2506884276170864e-07,9.6842699935688827e-12,2.9548551388950652e-14
5.233413795153254e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078504018578241463,0.091797820938485375,0.036972156032103812,1.2640359941571008e-09,0.013066218629372049,5.0985975297485182e-05,1.5028359376407802e-11,1.5776694875502024e-19,3.3241399817241413e-25,1.4869522282732127e-15,7.3487319267613299e-44,2.0074462515170617e-14,7.5516443411157647e-32,5.2640685366685645e-17,4.1782270097195346e-26,1.8890205722047675e-30,1.5129642996661381e-15,3.0130616208318929e-34,0.0013814310660495645,0.10565434900679339,2.6788100690017882e-10,2.059618123962029e-05,1.6875829279983054e-16,1.1944090264674966e-10,1.2823055945039284e-08,1.232044088703333e-06,0.0068207334962860451,0.00051315220638565836,2.246008025083742e-07,9.7052292971108248e-12,2.9688790492588384e-14
5.255102773131327e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078387897750971297,0.091784632578501182,0.036897702668737646,1.2756351617715933e-09,0.013096723888037882,5.0955979227836122e-05,1.5085889477214908e-11,1.5816392818939681e-19,3.3402185504666202e-25,1.4908026355073088e-15,7.4531082316251734e-44,2.0071814294796274e-14,7.6080427203663124e-32,5.2878854317402158e-17,4.1945671132773697e-26,1.8994294600698149e-30,1.5161632025992789e-15,3.0480802141476485e-34,0.0013791836457082208,0.10575690100032525,2.6760179375192044e-10,2.0563491437230404e-05,1.6858188718389752e-16,1.1907941195755151e-10,1.2780650779295755e-08,1.2331074247667373e-06,0.0068361693079796925,0.00051356478261352693,2.2413645178521975e-07,9.7261407607502654e-12,2.9828982739174329e-14
5.2767917511094e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078272426147546453,0.09177147055990395,0.036823618217094706,1.2872863963829616e-09,0.0131271532176602,5.0926300941933144e-05,1.5143376128385264e-11,1.5856008192615098e-19,3.3563061605593735e-25,1.4946462668697222e-15,7.5585341176470958e-44,2.0069194196785953e-14,7.6646241018647359e-32,5.3116980116401938e-17,4.2108962540324315e-26,1.9098499012732063e-30,1.5193502156742539e-15,3.0833597892052299e-34,0.0013769486888549425,0.10585883201132258,2.6732404361276945e-10,2.0531004802416562e-05,1.6840640897378888e-16,1.1872100763471799e-10,1.2738602680808712e-08,1.2341648376523649e-06,0.0068515663143847161,0.00051397525808071745,2.2367574553001755e-07,9.747004747189014e-12,2.9969127648006007e-14
5.298480729087472e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078157598056083868,0.091758334734865776,0.036749899516201272,1.2989896587511333e-09,0.013157507116224492,5.0896936217930785e-05,1.520081940295975e-11,1.5895541513710711e-19,3.3724027831931029e-25,1.4984831390669184e-15,7.6650156546436302e-44,2.006660196895742e-14,7.7213882677521832e-32,5.3355062499187351e-17,4.2272144710614232e-26,1.9202818555737917e-30,1.522525423756057e-15,3.1189011909662141e-34,0.0013747260853591934,0.10596014758260813,2.670477437440313e-10,2.0498719435521593e-05,1.6823185006323747e-16,1.1836565080463163e-10,1.2696907196416127e-08,1.2352163850073396e-06,0.0068669247734641416,0.00051438365590589664,2.2321863944703368e-07,9.7678216152989284e-12,3.0109224745443836e-14
5.320169707065545e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.078043407834567771,0.09174522495681231,0.036676543443193647,1.3107449094897604e-09,0.013187786076739231,5.0867880910409972e-05,1.5258219373804735e-11,1.5934993294322445e-19,3.3885083900485575e-25,1.5023132688372401e-15,7.7725589194602316e-44,2.0064037362619577e-14,7.778335001231379e-32,5.3593101207860303e-17,4.2435218032524463e-26,1.9307252831376331e-30,1.525688910846525e-15,3.1547052633881283e-34,0.0013725157264406764,0.10606085318868622,2.6677288156175655e-10,2.0466633461596807e-05,1.6805820244490816e-16,1.1801330324403523e-10,1.265555994661684e-08,1.2362621237340342e-06,0.0068822449405770121,0.00051478999888775884,2.2276508999057282e-07,9.7885917201752184e-12,3.0249273564806115e-14
5.3418586850436175e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077929849909757209,0.091732141080408766,0.036603546912727589,1.3225521090688292e-09,0.013217990587303012,5.0839130948691519e-05,1.531557611361076e-11,1.5974364041527586e-19,3.4046229532887895e-25,1.5061366729478504e-15,7.8811699959240151e-44,2.0061500132507408e-14,7.8354640865592799e-32,5.3831095990996551e-17,4.2598182893054752e-26,1.9411801445326073e-30,1.528840760095529e-15,3.190772849429341e-34,0.0013703175046481878,0.10616095423681607,2.66499444634391e-10,2.0434745029990332e-05,1.678854582088983e-16,1.176639273662814e-10,1.2614556624057226e-08,1.2373021100021242e-06,0.0068975270685137282,0.00051519430951049239,2.223150543489448e-07,9.8093154131890946e-12,3.0389273646254526e-14
5.36354766302169e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077816918776114213,0.091719082961545906,0.03653090687639883,1.3344112178172284e-09,0.013248121131170488,5.0810682335192745e-05,1.5372889694891202e-11,1.6013654257451417e-19,3.4207464455515578e-25,1.5099533681917831e-15,7.9908549747968612e-44,2.0058990036718453e-14,7.8927753090398182e-32,5.4069046603522642e-17,4.2761039677328538e-26,1.9516464007230978e-30,1.5319810538119963e-15,3.2271047910539171e-34,0.0013681313138388645,0.10626045606806467,2.662274206804092e-10,2.0403052313942292e-05,1.6771360954121621e-16,1.1731748620816522e-10,1.2573892992055482e-08,1.2383363992603882e-06,0.0069127714075307763,0.00051559660994913666,2.2186849042884081e-07,9.829993042039557e-12,3.0529224536687309e-14
5.385236640999763e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077704608994752566,0.091706050457326063,0.036458620322174624,1.3463221959252701e-09,0.013278178186817239,5.0782531143826467e-05,1.5430160189981053e-11,1.605286443933283e-19,3.4368788399418663e-25,1.513763371385076e-15,8.1016199537288988e-44,2.0056506836650733e-14,7.9502684550166985e-32,5.4306952806595365e-17,4.2923788768598172e-26,1.9621240130647706e-30,1.5351098734747669e-15,3.2637019292364345e-34,0.0013659570491578313,0.10635936395833941,2.659567975659438e-10,2.037155351019029e-05,1.6754264872224565e-16,1.1697394341729669e-10,1.2533564883161286e-08,1.2393650462482982e-06,0.0069279782053848892,0.00051599692207482915,2.2142535684010658e-07,9.8506249508038619e-12,3.0669125789639337e-14
5.406925618977835e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077592915192405992,0.091693043426049795,0.036386684273835797,1.3582850034471771e-09,0.013308162228003547,5.0754673518440627e-05,1.5487387671035758e-11,1.6091995079588768e-19,3.4530201100246493e-25,1.5175666993640023e-15,8.2134710372123109e-44,2.0054050296942176e-14,8.0079433118662412e-32,5.45448143674837e-17,4.3086430548250449e-26,1.9726129432994458e-30,1.5382272997432802e-15,3.3005651039667748e-34,0.001363794607018233,0.10645768311940143,2.6568756330256489e-10,2.0340246838580244e-05,1.6737256812532923e-16,1.1663326323933281e-10,1.2493568197751164e-08,1.2403881050073677e-06,0.0069431477073666047,0.00051639526745994666,2.2098561288090091e-07,9.8712114799877516e-12,3.0808976965174118e-14
5.428614596955908e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077481832060416117,0.09168006172720225,0.036315095790429401,1.3702996003035223e-09,0.013338073723837071,5.0727105671297861e-05,1.5544572210030074e-11,1.6131046665877638e-19,3.46917022981758e-25,1.5213633689823871e-15,8.3264143365355229e-44,2.0051620185411386e-14,8.0657996679903045e-32,5.4782631059453034e-17,4.3248965395812202e-26,1.9831131535500428e-30,1.5413334124681065e-15,3.3376951542548734e-34,0.0013616438850816385,0.10655541869985972,2.6541970604504471e-10,2.0309130541688375e-05,1.6720336021533178e-16,1.1629541050577367e-10,1.2453898902657009e-08,1.2414056288923009e-06,0.0069582801563332847,0.00051679166738314306,2.2054921852322834e-07,9.8917529665742064e-12,3.0948777629782499e-14
5.450303574933981e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07737135435373943,0.091667105221440101,0.036243851965731558,1.3823659462836349e-09,0.013367913138834495,5.0699823881593458e-05,1.560171387875701e-11,1.6170019681161699e-19,3.4853291737840222e-25,1.5251533971090081e-15,8.4404559697377331e-44,2.0049216272999815e-14,8.1238373128092567e-32,5.5020402661651941e-17,4.3411393688956266e-26,1.993624606315617e-30,1.5444282907013088e-15,3.3750929181354455e-34,0.0013595047822388192,0.10665257578614627,2.6515321408911617e-10,2.0278202884446796e-05,1.6703501754718856e-16,1.1596035062223241e-10,1.2414553029828719e-08,1.24241767058191e-06,0.0069733757927415551,0.00051718614283428465,2.201161343988357e-07,9.9122497440720353e-12,3.1088527356288495e-14
5.471992552912053e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077261476889972452,0.091654173770578426,0.036172949927720084,1.39448400104796e-09,0.013397680932982155,5.0672824494010865e-05,1.565881274882684e-11,1.6208914603768349e-19,3.5014969168260992e-25,1.5289368006250837e-15,8.5556020615637693e-44,2.0046838333715254e-14,8.1820560367550117e-32,5.5258128959001185e-17,4.3573715803507534e-26,2.0041472644664721e-30,1.5475120127066609e-15,3.4127592326726739e-34,0.0013573771985908834,0.10674915940347347,2.6488807586937588e-10,2.0247462153781581e-05,1.668675327645689e-16,1.1562804955659086e-10,1.2375526675027623e-08,1.2434242820898416e-06,0.0069884348546792327,0.0005175787145192891,2.1968632178546082e-07,9.9327021425627148e-12,3.1228225723746749e-14
5.493681530890126e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077152194548395642,0.091641267237577775,0.036102386838057152,1.4066537241303886e-09,0.013427377561795635,5.0646103917313498e-05,1.5715868891666066e-11,1.6247731907450452e-19,3.5176734342778961e-25,1.5327135964218371e-15,8.6718587434193191e-44,2.0044486144576582e-14,8.2404556312641171e-32,5.5495809742084871e-17,4.3735932113449189e-26,2.0146810912393579e-30,1.5505846559696978e-15,3.4506949339648653e-34,0.0013552610354307646,0.10684517451677289,2.6462427995717516e-10,2.0216906658251803e-05,1.6670089859852124e-16,1.1529847382761967e-10,1.2336815996552765e-08,1.2444255147750808e-06,0.0070034575778966882,0.00051796940286486599,2.1925974259342452e-07,9.9531104887477984e-12,3.1367872317346361e-14
5.5153705088681985e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.077043502269034489,0.091628385486531724,0.036032159891581435,1.4188750749405409e-09,0.013457003476378404,5.0619658622971988e-05,1.5772882378516602e-11,1.6286472061445701e-19,3.5338587018987862e-25,1.5364838013981425e-15,8.7892321533264564e-44,2.0042159485559849e-14,8.2990358887709009e-32,5.5733444807043961e-17,4.3898042990929226e-26,2.0252260502327396e-30,1.5536462972076249e-15,3.4889008571490763e-34,0.0013531561952250517,0.10694062603161728,2.6436181505849193e-10,2.0186534727703647e-05,1.6653510786609473e-16,1.1497159049415795e-10,1.2298417213995599e-08,1.2454214193522747e-06,0.0070184441958377215,0.00051835822802316167,2.1883635935255509e-07,9.9734751059937265e-12,3.1507466728322582e-14
5.537059486846271e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076935395051738339,0.091615528382654035,0.035962266315809434,1.4311480127660198e-09,0.013486559123479467,5.0593485143825566e-05,1.5829853280434834e-11,1.6325135530534925e-19,3.5500526958668755e-25,1.540247432458245e-15,8.9077284358795419e-44,2.0039858139545426e-14,8.3577966027006903e-32,5.5971033955471838e-17,4.4060048806266993e-26,2.0357821054021515e-30,1.5566970123790702e-15,3.5273778364057071e-34,0.0013510625815961609,0.10703551879512489,2.6410067001195445e-10,2.0156344712921363e-05,1.6637015346907995e-16,1.1464736714402615e-10,1.2260326607026537e-08,1.2464120459018411e-06,0.0070333949396698915,0.0005187452098763158,2.1841613519943544e-07,9.9937963143781035e-12,3.1647008553859146e-14
5.558748464824344e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076827867955276172,0.09160269579226657,0.035892703370446116,1.4434724967746246e-09,0.013516044945550065,5.0567580072777076e-05,1.5886781668290855e-11,1.6363722775099566e-19,3.5662553927725592e-25,1.5440045065095546e-15,9.0273537422014192e-44,2.0037581892266537e-14,8.4167375674630726e-32,5.6208576994311985e-17,4.4221949927960046e-26,2.0463492210556169e-30,1.5597368766936963e-15,3.566126704963069e-34,0.0013489800993048313,0.1071298575968474,2.638408337868524e-10,2.0126334985297917e-05,1.6620602839273445e-16,1.1432577188348763e-10,1.2222540514207416e-08,1.2473974438799057e-06,0.0070483100383143807,0.00051913036804092361,2.179990338649662e-07,1.001407443073241e-11,3.1786497396996632e-14
5.580437442802416e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076720916096448877,0.091589887582786952,0.035823468346904475,1.4558484860165279e-09,0.013545461380799472,5.0541940061520112e-05,1.5943667612767658e-11,1.6402234251178105e-19,3.5824667696122103e-25,1.5477550404605145e-15,9.1481142298999556e-44,2.0035330532258795e-14,8.4758585784452105e-32,5.6446073735757772e-17,4.4383746722690975e-26,2.0569273618491529e-30,1.5627659646216612e-15,3.6051482951019055e-34,0.0013469086542329456,0.10722364716964121,2.6358229548110941e-10,2.0096503936495793e-05,1.6604272570446567e-16,1.1400677332716254e-10,1.2185055331835302e-08,1.2483776621280395e-06,0.0070631897184753349,0.00051951372187241524,2.1758501966223144e-07,1.0034309768687772e-11,3.1925932866550095e-14
5.602126420780489e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076614534649217983,0.091577103622716705,0.035754558567833723,1.4682759394264223e-09,0.013574808863249858,5.0516561819297873e-05,1.6000511184360439e-11,1.6440670410521656e-19,3.5986868037819687e-25,1.5514990512185357e-15,9.270016063024911e-44,2.0033103850810926e-14,8.5351594320052296e-32,5.6683523997154162e-17,4.4545439555334494e-26,2.0675164927823371e-30,1.5657843499029458e-15,3.6444434381599049e-34,0.0013448481533666684,0.107316892190523,2.6332504431942083e-10,2.0066849978135223e-05,1.6588023855264717e-16,1.1369034058779691e-10,1.2147867512809209e-08,1.2493527488828145e-06,0.0070780342046687589,0.00051989529046934219,2.1717405747466297e-07,1.0054502638714775e-11,3.206531457701609e-14
