Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
8.709596447520898e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293484972553643,0.10222473219312334,0.017583441650814814,0.00014495380305252161,0.0022046989913311814,0.011700032160325636,0.0064407314672167981,5.8718102354397977e-05,3.0673949669877145e-12,0.0023215797386663449,5.4405926627060868e-11,0.00041931628849495978,2.6734296184889746e-09,1.0962157952547859e-05,4.9098053519928632e-10,3.2710432148659329e-11,3.7481156237900786e-05,3.4530217095485208e-06,0.0073444284655747229,0.0014743638318986893,0.00027145574922274676,9.526771658255602e-07,1.0155652885620923e-08,3.2080847223439824e-09,1.9698861497665456e-12,6.6112310712399326e-08,3.0196372721212184e-05,1.6998553739188626e-05,9.9361071839212522e-08,0.00023383492011558156,5.4638308195925607e-06,7.623108207419004e-09,1.9959087749120728e-08,2.383917598838694e-10
8.733251736583352e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294185581738593,0.10220261891800519,0.017570975005955041,0.00014561040644209267,0.0022128637428031764,0.011737468193186185,0.0064630367268393892,5.8760712832881277e-05,3.0951317211534843e-12,0.0023218055008692399,5.4501615771127553e-11,0.00041944578407915068,2.6759756594040129e-09,1.0987799004899421e-05,4.9283411757785965e-10,3.2845687519998542e-11,3.7404994650604044e-05,3.4705200273194233e-06,0.0073429548688874044,0.001467511255728377,0.00027182713455404725,9.4953012364997452e-07,1.0149439502294242e-08,3.2080668160040889e-09,1.9735894107110785e-12,6.6511513300440708e-08,3.0338009172778161e-05,1.7054460710659099e-05,9.9727396484902683e-08,0.00023458839227180394,5.4915220144581248e-06,7.6141887564247112e-09,2.0028526494889903e-08,2.3949924743228804e-10
8.756907025645806e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294885480399043,0.10218051341681246,0.017558516797807431,0.00014626599667082302,0.0022210089287474045,0.011774920288722169,0.006485342082141847,5.8802731629214146e-05,3.1230360245006726e-12,0.0023220242391584337,5.4596406818209074e-11,0.00041957526761539148,2.6784956453643645e-09,1.1013181118894801e-05,4.9468874384735335e-10,3.298094347409294e-11,3.7328200053420761e-05,3.4880316298124572e-06,0.0073414816957772669,0.00146066420564882,0.00027219822705777869,9.4637366135999886e-07,1.0143198909234546e-08,3.2080397981531604e-09,1.977320483841741e-12,6.6913923150455258e-08,3.04807609257159e-05,1.7110367021924707e-05,1.0009285147284031e-07,0.00023534220547805369,5.5192342402387161e-06,7.6050702610498403e-09,2.0097967401858584e-08,2.4060858098277659e-10
8.78056231470826e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295584642587493,0.10215841569024518,0.017546067021397549,0.00014692055585817078,0.0022291343930642919,0.011812388500942971,0.0065076474758055556,5.8844163060026386e-05,3.1511083720481512e-12,0.0023222360156369289,5.4690304091989375e-11,0.00041970473886880671,2.6809897655822276e-09,1.1038303943044143e-05,4.9654440920768704e-10,3.3116199185498594e-11,3.7250779610384663e-05,3.5055563348722594e-06,0.0073400089418469436,0.0014538229339193991,0.00027256902777238862,9.4320797595880355e-07,1.013693144135185e-08,3.208003763477559e-09,1.9810797321814889e-12,6.7319570387472044e-08,3.0624637537597188e-05,1.7166272535789226e-05,1.0045742984811314e-07,0.00023609636066700327,5.5469672086133705e-06,7.5957541805747122e-09,2.0167410277264357e-08,2.4171975705667687e-10
8.804217603770714e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296283042593632,0.10213632573885857,0.017533625671767795,0.00014757406626263026,0.002237239981383303,0.011849872883207128,0.0065299528509394035,5.8885011419522516e-05,3.1793492586563677e-12,0.0023224408918732808,5.4783311933688998e-11,0.0004198341976040237,2.6834582084115227e-09,1.1063167144653028e-05,4.9840110888175039e-10,3.3251453837181407e-11,3.7172740469667674e-05,3.5230939616679577e-06,0.0073385366027327393,0.0014469876903283432,0.00027293953771776331,9.4003326355283136e-07,1.0130637430376188e-08,3.2079588058244647e-09,1.9848675218347566e-12,6.7728485448021251e-08,3.0769648663396078e-05,1.7222177115762407e-05,1.0082112473100091e-07,0.00023685085875793053,5.574720633357425e-06,7.5862419799268199e-09,2.0236854929604913e-08,2.4283277217202741e-10
8.827872892833167e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296980654943263,0.10211424356306363,0.017521192743977246,0.00014822651028220297,0.0022453255410607702,0.01188737348821558,0.0065522581510724176,5.8925280979460194e-05,3.2077591790259922e-12,0.002322638928906961,5.487543470123765e-11,0.000419963643585172,2.6859011613443101e-09,1.1087770409701062e-05,5.0025883811488215e-10,3.338670662042853e-11,3.7094089763280834e-05,3.5406443306870794e-06,0.0073370646741044692,0.001440158722202154,0.00027330975789544818,9.3684971934787655e-07,1.0124317204890539e-08,3.207905018209621e-09,1.9886842220319988e-12,6.8140699083698046e-08,3.0915804056536899e-05,1.7278080626045316e-05,1.0118392931689309e-07,0.00023760570065659202,5.6024942303328795e-06,7.5765351295102371e-09,2.0306301168616675e-08,2.4394762284336032e-10
8.851528181895621e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297677454397338,0.10209216916312815,0.017508768233101452,0.00014887787045485162,0.0022533909211776277,0.01192489036800511,0.0065745633201464556,5.896497598913194e-05,3.2363386276965267e-12,0.0023228301872536736,5.4966676768460831e-11,0.00042009307657588378,2.6883188110073835e-09,1.1112113442720048e-05,5.0211759217435119e-10,3.3521956734760152e-11,3.7014834606779224e-05,3.5582072637294384e-06,0.0073355931516653119,0.0014333362744150795,0.00027367968928886587,9.3365753764525273e-07,1.0117971090363426e-08,3.2078424928250154e-09,1.9925302051746891e-12,6.855624236476648e-08,3.106311356995365e-05,1.7333982931515733e-05,1.0154583687620271e-07,0.00023836088725510027,5.6302877174787197e-06,7.5666351050363888e-09,2.0375748805253688e-08,2.4506430558149435e-10
8.875183470958075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298373415950787,0.10207010253917735,0.017496352134232243,0.00014952812945893973,0.0022614359725370548,0.011962423573941902,0.006596868302508955,5.9004100675350868e-05,3.2650880990448543e-12,0.0023230147269105851,5.5057042524280378e-11,0.00042022249633929447,2.690711343159063e-09,1.1136195966671653e-05,5.0397736634884196e-10,3.3657203387842123e-11,3.6934982098970876e-05,3.5757825839010005e-06,0.0073341220311516448,0.0014265205893986567,0.00027404933286353264,9.304569118380598e-07,1.0111599409181024e-08,3.207771321046451e-09,1.9964058468807847e-12,6.8975146683804954e-08,3.1211587157160901e-05,1.7389883897713694e-05,1.0190684075427621e-07,0.00023911641943180433,5.6581008148012109e-06,7.5565433873557183e-09,2.0445197651666607e-08,2.4618281689333908e-10
8.898838760020529e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299068514831591,0.10204804369119501,0.017483944442477532,0.00015017727011365481,0.0022694605476620282,0.011999973156715348,0.0066191730429057561,5.9042659242439685e-05,3.2940080872837437e-12,0.0023231926073615078,5.5146536371928581e-11,0.00042035190263804353,2.6930789426861687e-09,1.1160017722824727e-05,5.0583815594794457e-10,3.3792445795398902e-11,3.6854539321629914e-05,3.5933701156077168e-06,0.0073326513083329025,0.0014197119071513045,0.00027441868956727179,9.2724803440754838e-07,1.0105202480678964e-08,3.2076915934410577e-09,2.0003115260306465e-12,6.939744375939172e-08,3.1361234873336336e-05,1.7445783390827119e-05,1.0226693437129958e-07,0.00023987229805117301,5.6859332443641462e-06,7.546261462291257e-09,2.0514647521181972e-08,2.4730315328168774e-10
8.922494049082983e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299762726499597,0.10202599261902406,0.017471545152961163,0.00015082527537941737,0.002277464500792783,0.012037539166331924,0.006641477486473959,5.9080655872223438e-05,3.3230990864603084e-12,0.0023233638875820107,5.5235162728175947e-11,0.00042048129523427561,2.6954217936011809e-09,1.1183578470632114e-05,5.0769995630164688e-10,3.3927683181127305e-11,3.6773513339213519e-05,3.6109696845493605e-06,0.007331180979011408,0.0014129104652479774,0.00027478776033042473,9.2403109691956787e-07,1.0098780621173687e-08,3.2076033997747031e-09,2.0042476248134307e-12,6.982316563983305e-08,3.1512066876414941e-05,1.7501681277677529e-05,1.0262611122220065e-07,0.00024062852396368169,5.7137847302790835e-06,7.535790820472783e-09,2.0584098228281413e-08,2.4842531124502318e-10
8.946149338145437e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300456026645502,0.10200394932236768,0.017459154260822663,0.00015147212835827297,0.0022854476878841853,0.012075121652109298,0.0066637815787348479,5.9118094724025274e-05,3.3523615904544127e-12,0.0023235286260444698,5.5322926022572329e-11,0.00042061067388964192,2.6977400790395674e-09,1.1206877987607163e-05,5.0956276275983149e-10,3.4062914776610718e-11,3.6691911198582873e-05,3.628581117713327e-06,0.0073297110390222195,0.0014061164988498783,0.00027515654606606035,9.2080629002112075e-07,1.0092334143993443e-08,3.2075068290193265e-09,2.0082145287739689e-12,7.0252344706932669e-08,3.1664093428194984e-05,1.7557577425705827e-05,1.0298436487654777e-07,0.00024138509800570196,5.7416549986955403e-06,7.5251329571728898e-09,2.0653549588581284e-08,2.4954928727731482e-10
8.96980462720789e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44301148391189799,0.10198191380078984,0.017446771761217138,0.00015211781229427108,0.0022934099666030174,0.012112720662670577,0.0066860852655868724,5.9154979934665873e-05,3.3817960929770296e-12,0.0023236868807230606,5.5409830696701289e-11,0.00042074003836530183,2.7000339812572998e-09,1.1229916069199803e-05,5.114265706917764e-10,3.4198139821233857e-11,3.6609739928728085e-05,3.6462042433684201e-06,0.0073282414842329767,0.001399330240714224,0.00027552504767018235,9.1757380343699897e-07,1.0085863359508933e-08,3.2074019693601996e-09,2.0122126268601126e-12,7.0685013679804008e-08,3.1817324895455968e-05,1.7613471702958281e-05,1.0334168897844487e-07,0.00024214202099939486,5.7695437777911629e-06,7.5142893721438722e-09,2.0723001418812278e-08,2.5067507786782504e-10
8.993459916270344e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44301839796281606,0.10195988605371652,0.017434397649315019,0.0001527623105738275,0.0023013511963251767,0.012150336245938692,0.0067083884932986736,5.9191315618465834e-05,3.4114030875685501e-12,0.0023238387090986821,5.5495881203447633e-11,0.00042086938842192471,2.702303681628525e-09,1.1252692528672285e-05,5.132913754856573e-10,3.4333357562098215e-11,3.6527006540497024e-05,3.6638388910586334e-06,0.0073267723105437397,0.0013925519212040693,0.00027589326602193298,9.1433382596652321e-07,1.0079368575163506e-08,3.2072889082030894e-09,2.0162423114705834e-12,7.1121205618725044e-08,3.1971771751088487e-05,1.766936397807242e-05,1.0369807724642247e-07,0.00024289929375260685,5.7974507977618808e-06,7.5032615694562468e-09,2.07924535367992e-08,2.5180267950090977e-10
9.017115205332798e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302530218297648,0.10193786608043634,0.017422031920301905,0.0001534056067260728,0.0023092712381327868,0.012187968449130974,0.0067306912085021769,5.9227105867251184e-05,3.4411830675970427e-12,0.0023239841681638299,5.5581082006277772e-11,0.00042099872381969218,2.7045493606434081e-09,1.1275207196974592e-05,5.1515717254805741e-10,3.4468567253937958e-11,3.644371802632798e-05,3.681484891596906e-06,0.0073253035138868263,0.0013857817682981829,0.00027626120198379663,9.110865454803643e-07,1.0072850095503063e-08,3.2071677321813628e-09,2.0203039785033139e-12,7.156095392903642e-08,3.2127444575236189e-05,1.7725254120263193e-05,1.0405352347332561e-07,0.00024365691705876869,5.8253757908120274e-06,7.4920510573384477e-09,2.0861905761441027e-08,2.5293208865582512e-10
9.040770494395252e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303219633841101,0.10191585388010158,0.017409674569378409,0.00015404768442318543,0.0023171699548112318,0.012225617318753846,0.0067529933581857316,5.9262354750362098e-05,3.4711365262564636e-12,0.0023241233144274055,5.5665437578533044e-11,0.00042112804431830055,2.7067711979061417e-09,1.1297459922619494e-05,5.170239573034762e-10,3.460376815903649e-11,3.6359881359986189e-05,3.69914207705887e-06,0.0073238350902266611,0.0013790200076009838,0.00027662885640179947,9.0783214891746793e-07,1.0066308222205589e-08,3.2070385271630017e-09,2.0243980274042802e-12,7.2004292365083364e-08,3.2284354056449873e-05,1.7781141999309129e-05,1.0440802152619824e-07,0.00024441489169679727,5.8533184911444477e-06,7.4806593480177021e-09,2.0931357912690966e-08,2.5406330180653342e-10
9.064425783457706e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303908019740545,0.10189384945172889,0.017397325591759931,0.00015468852748071085,0.0023250472108460995,0.012263282900597699,0.0067752948896872868,5.9297066314664309e-05,3.501263956564819e-12,0.0023242562039194679,5.5748952402735432e-11,0.00042125734967696308,2.7089693721331035e-09,1.1319450571557339e-05,5.1889172519384397e-10,3.473895954714347e-11,3.6275503496304261e-05,3.7168102807765824e-06,0.0073223670355596132,0.0013722668623525238,0.00027699623010570782,9.0457082228205935e-07,1.0059743254110284e-08,3.2069013782575446e-09,2.028524861216859e-12,7.2451255034201182e-08,3.2442510992854006e-05,1.783702748553855e-05,1.0476156534616367e-07,0.00024517321843100067,5.8812786349505778e-06,7.4690879575626225e-09,2.1000809811536731e-08,2.5519631542150687e-10
9.08808107252016e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430459535304877,0.10187185279420033,0.017384984982676502,0.00015532811985786554,0.0023329028724200472,0.012300965239731908,0.0067975957506876484,5.9331244584563613e-05,3.5315658513622741e-12,0.0023243828921959281,5.5831630969906123e-11,0.00042138663965441309,2.7111440611511758e-09,1.1341179027050531e-05,5.2076047167803978e-10,3.4874140695392521e-11,3.6190591370926225e-05,3.7344893373322573e-06,0.0073208993459138293,0.0013655225534385286,0.0002773633239092244,9.0130275064074588e-07,1.0053155487246383e-08,3.2067563698229482e-09,2.0326848866316843e-12,7.2901876400746084e-08,3.2601926293325377e-05,1.7892910449815962e-05,1.051141489483019e-07,0.00024593189801098617,5.9092559604005219e-06,7.4573384057265603e-09,2.107026127998094e-08,2.5633112596353966e-10
9.111736361582614e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305281611041736,0.10184986390626422,0.017372652737372641,0.00015596644565782716,0.0023407368074095836,0.012338664380499976,0.0068198958892037604,5.936489356202309e-05,3.5620427033092148e-12,0.0023245034343431889,5.5913477778896098e-11,0.0004215159140089071,2.7132954418962182e-09,1.1362645189547725e-05,5.2263019223141152e-10,3.5009310888219426e-11,3.6105151900055564e-05,3.7521790825519673e-06,0.0073194320173490804,0.0013587872994004896,0.00027773013861018259,8.9802811811971493e-07,1.0046545214861638e-08,3.2066035854723882e-09,2.0368785140370361e-12,7.335619129016992e-08,3.2762610978684437e-05,1.7948790763528471e-05,1.0546576642152356e-07,0.00024669093117157061,5.9372502076330947e-06,7.4454122157928388e-09,2.1139712141021685e-08,2.5746772988955274e-10
9.135391650645067e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305966771217381,0.10182788278653594,0.017360328851107106,0.0001566034891280101,0.0023485488853817829,0.01237638036651487,0.0068421952535820509,5.939801722658301e-05,3.5926950048842618e-12,0.0023246178849827275,5.5994497335729136e-11,0.00042164517249822762,2.7154236904116744e-09,1.1383848976557804e-05,5.2450088234530094e-10,3.514446941728082e-11,3.6019191980206819e-05,3.7698793534993556e-06,0.0073179650459566006,0.0013520613164458069,0.00027809667499073787,8.947471079020079e-07,1.0039912727450403e-08,3.2064431080809695e-09,2.0411061575697396e-12,7.3814234893140726e-08,3.2924576182898998e-05,1.8004668298572263e-05,1.0581641192844075e-07,0.00024745031863269404,5.9652611187458651e-06,7.4333109144208783e-09,2.1209162218633236e-08,2.5860612365040562e-10
9.159046939707521e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306650811294501,0.10180590943349889,0.017348013319152793,0.00015723923466032716,0.0023563389775909044,0.012414113240654426,0.0068644937924918223,5.9430619535383388e-05,3.62352324838223e-12,0.0023247262982756213,5.6074694152956812e-11,0.00042177441487968739,2.7175289818473444e-09,1.1404790322523562e-05,5.2637253752657038e-10,3.5279615581373642e-11,3.5932718487960975e-05,3.7875899884693334e-06,0.0073164984278589204,0.0013453448184579824,0.00027846293381755805,8.9145990222489792e-07,1.0033258312781453e-08,3.2062750197923764e-09,2.0453682351666212e-12,7.427604276970902e-08,3.3087833154300633e-05,1.8060542927339205e-05,1.061660797052338e-07,0.00024821006109933567,5.9932884377851751e-06,7.4210360314939959e-09,2.1278611337746811e-08,2.5974630369070548e-10
9.182702228769975e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307333709211671,0.10178394384550538,0.017335706136796528,0.00015787366679143746,0.0023641069569749467,0.012451863045057,0.0068867914549186797,5.9462704423189173e-05,3.6545279259120432e-12,0.002324828727927023,5.6154072749025279e-11,0.00042190364091013221,2.7196114904582772e-09,1.1425469178695205e-05,5.2824515329713201e-10,3.5414748686354863e-11,3.5845738279724606e-05,3.8053108269817653e-06,0.0073150321592097044,0.0013386380170068693,0.00027882891584201096,8.8816668237735294e-07,1.0026582255925413e-08,3.2060994020254441e-09,2.0496651686164684e-12,7.4741650853519667e-08,3.3252393256813872e-05,1.811641452270351e-05,1.0651476406151561e-07,0.00024897015926143319,6.0213319107361616e-06,7.4085890999682107e-09,2.1348059324231582e-08,2.6088826644861953e-10
9.206357517832429e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308015443125981,0.10176198602077753,0.017323407299338872,0.00015850677020297983,0.0023718526981521219,0.012489629821117164,0.0069090881901580281,5.9494275802417888e-05,3.6857095293945939e-12,0.0023249252271905826,5.6232637647654127e-11,0.00042203285034594549,2.7216713896038123e-09,1.1445885513003643e-05,5.3011872519348327e-10,3.5549868045062006e-11,3.5758258191492578e-05,3.8230417097751555e-06,0.0073135662361935938,0.0013319411213589618,0.00027919462180035071,8.8486762869758243e-07,1.0019884839281882e-08,3.2059163354806655e-09,2.0539973836125775e-12,7.5211095456071217e-08,3.3418267971198092e-05,1.8172282958008452e-05,1.0686245938019236e-07,0.00024973061379380488,6.0493912855127578e-06,7.3959716557227727e-09,2.1417506004875748e-08,2.6203200835568611e-10
