Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),CHOX(53),COX(50)
6.746385521509144e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999714,0.1186699660299626,0.022821567693054223,4.1084105296754577e-98,1.3776004542612188e-54,5.8565741127456315e-36,4.8633317986472942e-74,1.326786792362516e-51,5.1975045820344268e-118,6.8601061749632585e-22,9.0500633312599455e-105,6.8601061749604429e-22,2.1501363102458528e-71,4.7152847621405911e-62,4.9576719073379052e-99,2.9956546997094375e-100,3.4712211963852925e-46,6.7133026440067216e-84,2.7206202198434821e-15,1.3080983786952289e-16,5.0421178667517023e-20,5.0421179823407767e-20,5.7784100804673613e-28,8.2008213706763383e-32,1.1715995915576868e-36,3.7569712186495129e-32,1.6969781371855831e-61,7.3331927729546643e-46,9.833589601030906e-89,2.1376146782338865e-49,1.907431686132753e-90,4.3884205002056756e-89
1.349863236840622e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999431,0.11866996602995988,0.022821567693054157,1.0766840234822563e-95,2.2059557227363226e-53,2.8024875367872323e-35,3.1847939860593699e-72,1.0625054825908483e-50,1.3613049484797024e-115,1.3726172476929351e-21,5.8009925012488307e-103,1.3726172476918081e-21,3.4439547510763844e-70,7.5532353735175069e-61,6.4926768473694924e-97,3.9231756726940811e-98,2.7790875815862953e-45,2.1506679729430781e-82,5.4436041410057081e-15,2.6173332459905056e-16,1.0088616258891423e-19,1.0088616721581772e-19,2.3125416710824158e-27,6.5647717075161328e-31,9.590528093945422e-36,1.5037675669860536e-31,5.5572174688674604e-60,5.8710130462547234e-45,1.2885805024802542e-86,2.027819131863841e-48,2.4994733754915251e-88,5.7471725733362711e-87
2.700312606220037e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999886,0.11866996602995444,0.022821567693054025,2.8772417153275425e-93,3.5309658109598365e-52,1.4879990454728772e-34,2.1270644648108833e-70,8.5043498859940172e-50,3.6359497671596121e-113,2.7458305080875347e-21,3.7155022999435964e-101,2.7458305080830242e-21,5.5133184587739905e-69,1.2092204651905673e-59,8.6713795032526547e-95,5.2396485449024527e-96,2.2241146441189465e-44,6.8859974629573702e-81,1.0889571983325026e-14,5.2358029805809519e-16,2.018161269598678e-19,2.0181614547613396e-19,9.2505530318519676e-27,5.252417597483569e-30,8.0123073831622856e-35,6.0170288924261116e-31,1.8563420541636339e-58,4.6985946500748396e-44,1.7218756376187085e-84,2.1291534221260368e-47,3.3399412827699561e-86,7.6757114282973139e-85
5.401211344978867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997716,0.11866996602994355,0.022821567693053765,7.9758916640002176e-91,5.6506947198929865e-51,8.8842246800984385e-34,1.473721282558775e-68,6.8052023026529192e-49,1.0072495015779641e-110,5.4922570288822598e-21,2.3788392105523543e-99,5.4922570288642147e-21,8.8237023532501374e-68,1.9353150598318019e-58,1.2012551504243677e-92,7.2585390595913608e-94,1.7796295678989786e-43,2.2041368338614285e-79,2.1781507667943119e-14,1.0472742449761421e-15,4.036760418144125e-19,4.0367611591252331e-19,3.6987241971223373e-26,4.2005014969164873e-29,6.9499024175251656e-34,2.4072032635609489e-30,6.4342877422063675e-57,3.759589428596144e-43,2.386895336027301e-82,2.5132282832290042e-46,4.6298893100494763e-84,1.0633241999775348e-82
1.0803008822496528e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995435,0.11866996602992176,0.022821567693053241,2.3526581369054778e-88,9.0420306029715853e-50,5.8954562245806806e-33,1.0864597263755528e-66,5.444850184641834e-48,2.9683336552913588e-108,1.0985110070493811e-20,1.5227506495307628e-97,1.0985110070421625e-20,1.411983653866249e-66,3.0969536600973698e-57,1.7704105630585805e-90,1.0697638827743686e-91,1.4238387279777249e-42,7.0542253896563601e-78,4.3565379037097146e-14,2.0946621388120666e-15,8.0739581597405999e-19,8.0739611255828706e-19,1.4779331190757629e-25,3.3571564433560784e-28,6.4213470676283187e-33,9.6295959303284882e-30,2.3738400645080619e-55,3.0079568500346609e-42,3.5210942114989413e-80,3.3042384703002765e-45,6.8299140602696382e-82,1.5671277727519726e-80
2.1606603777531847e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319990866,0.1186699660298782,0.022821567693052193,7.6080201951835276e-86,1.4467982327071964e-48,4.225603198882682e-32,8.7805350495658604e-65,4.3561543828762524e-47,9.5872306327317996e-106,2.1970816153805317e-20,9.7465412349644345e-96,2.197081615351656e-20,2.2593263174769958e-65,4.9554843794966018e-56,2.859903621177297e-88,1.7280858096636942e-89,1.1391248838159118e-41,2.257509588027079e-76,8.713312177507653e-14,4.1894379264832384e-15,1.6148351420956474e-18,1.6148363298179362e-18,5.8985992052047133e-25,2.68016773644011e-27,6.5105898141702286e-32,3.8519944786065134e-29,9.6040147825293882e-54,2.4064792781704249e-41,5.6949543194929955e-78,4.7068146167258356e-44,1.1046598138202025e-79,2.5315223881237201e-78
4.3213793687602486e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319981734,0.11866996602979106,0.022821567693050097,2.7541908303193414e-83,2.3149352273261926e-47,3.1747402124311463e-31,7.943819505666557e-63,3.4850314138537523e-46,3.4660478127389611e-103,4.3942228320781943e-20,6.2380831961532905e-94,4.3942228319626891e-20,3.6150422925714015e-64,7.9290581332243464e-55,5.1713205771032952e-86,3.1247501804705959e-87,9.1132125873548355e-41,7.2242790989808828e-75,1.742686072497207e-13,8.3789895018228716e-15,3.2297129055484871e-18,3.229717667164021e-18,2.348855905585347e-24,2.1351445335547865e-26,7.3924270548152535e-31,1.5408286338379458e-28,4.3502214689839269e-52,1.9252284136992113e-40,1.0311607099168808e-75,7.0467384679496344e-43,2.0001662046918769e-77,4.5775358618031443e-76
8.642817350774377e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319963471,0.11866996602961678,0.022821567693045906,1.113035720237958e-80,3.7039408378177081e-46,2.4426247006614147e-30,8.0232861607477058e-61,2.7880654309765064e-45,1.3991045711135331e-100,8.7885052656149653e-20,3.9924642886723085e-92,8.7885052651529395e-20,5.7841580678307122e-63,1.2686707664520359e-53,1.0440050715831782e-83,6.3083577990186783e-85,7.2906521262807202e-40,2.3118067976480975e-73,3.4853957819375061e-13,1.6758092652491302e-14,6.4594648772967063e-18,6.4594840079291871e-18,9.3115288666335884e-24,1.6938460988114375e-25,9.3657425607732799e-30,6.1633731850427813e-28,2.1994294615744887e-50,1.5401998807665418e-39,2.0841874598710027e-73,1.0823825776967486e-41,4.0427725110590285e-75,9.2412930290652136e-74
1.7285693314802633e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319926939,0.11866996602926823,0.022821567693037528,4.8886909896889536e-78,5.9263346140925711e-45,1.8921053681933963e-29,8.8081655199831925e-59,2.2304638828065921e-44,6.1405063136548099e-98,1.7577070133254289e-19,2.555201239098304e-90,1.7577070131406181e-19,9.2547068299675601e-62,2.0298866052956928e-52,2.2913571189976282e-81,1.3845422977869309e-82,5.8325491614453284e-39,7.3978272566773387e-72,6.9708152006077669e-13,3.351629895378482e-14,1.2918954600194768e-17,1.2919031778408286e-17,3.6590941169535664e-23,1.3327665487033545e-24,1.2883347923344848e-28,2.465358575491705e-27,1.2082602984448429e-48,1.2321654095452812e-38,4.5780058641582175e-71,1.6759372725237099e-40,8.8802327597608065e-73,2.0282551697303923e-71
3.4571445242859147e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319853876,0.11866996602857113,0.02282156769302077,2.2477008599417148e-75,9.4821386226398104e-44,1.453881551092742e-28,1.0123362857924436e-56,1.7843683902226768e-43,2.8223487492538489e-95,3.5154199870796055e-19,1.6353300522666372e-88,3.5154199863403623e-19,1.480751518884352e-60,3.2478171331672395e-51,5.2659074901974282e-79,3.1818972144362715e-80,4.6660417336266195e-38,2.3673027395737449e-70,1.3941654037106937e-12,6.7032711556198464e-14,2.5837877163847406e-17,2.5838190869775832e-17,1.4137190148867227e-22,1.0321595670909848e-23,1.8531637042340818e-27,9.8614334769283869e-27,6.9462221672718357e-47,9.8573236156725361e-38,1.05253507186381e-68,2.5768133322854845e-39,2.0417150462095813e-70,4.6612499328615215e-69
6.9142949098972176e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319707748,0.11866996602717694,0.022821567692987255,1.0412771945197177e-72,1.5171359817404586e-42,1.0888834145831441e-27,1.1724237896820355e-54,1.427481895908996e-42,1.3076478285985557e-92,7.0308459354932031e-19,1.0466033792214243e-86,7.0308459325362343e-19,2.3691823308437924e-59,5.1964674219610336e-50,1.2196895712560992e-76,7.3698929685722121e-78,3.7328206212417017e-37,7.5753063102910195e-69,2.7883331706739879e-12,1.3406553676033216e-13,5.1675494764584092e-17,5.1676785934738391e-17,5.291526854279179e-22,7.7599601183302641e-23,2.6832936455924925e-26,3.9445576834952333e-26,4.0226062563901948e-45,7.8858243398045707e-37,2.4380440723420153e-66,3.8664474875861983e-38,4.7295486239845098e-68,1.0796355701039491e-66
1.3828595681119822e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319415498,0.11866996602438855,0.022821567692920222,4.6795480933491052e-70,2.4273919506587367e-41,7.7567275947824217e-27,1.3173202275592841e-52,1.1419616229161085e-41,5.8804250006061707e-90,1.4061697835941332e-18,6.6981308040141932e-85,1.4061697824113514e-18,3.7906153625632058e-58,8.3141915882426489e-49,2.7412316156850262e-74,1.6563629263179614e-75,2.9862294272455353e-36,2.4240500852875338e-67,5.5766687032544157e-12,2.6813118716582521e-13,1.0334981987580562e-16,1.0335522835117186e-16,1.8730103876722476e-21,5.5370665017166759e-22,3.7655731628899146e-25,1.577807498391335e-25,2.2592689787980526e-43,6.3085901503352763e-36,5.4779762089424633e-64,5.528098016110486e-37,1.0627525118245455e-65,2.4264482051503321e-64
2.7657197223565033e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318830999,0.11866996601881177,0.022821567692786156,1.9621389566537814e-67,3.883740511575917e-40,5.091863292532012e-26,1.3811095439500304e-50,9.1352971465830117e-41,2.4691233933144643e-87,2.8123401651320986e-18,4.2866265754546582e-83,2.8123401604010224e-18,6.0647305770484982e-57,1.3302183790459482e-47,5.7498363058688583e-72,3.4742498751935717e-73,2.3889375735841917e-35,7.7566407682892744e-66,1.1153339763030628e-11,5.362624879657142e-13,2.0669482986549786e-16,2.0671789130991171e-16,6.0672978624092916e-21,3.6359589296574311e-21,4.9252710256332442e-24,6.3110993788848001e-25,1.1835729301629711e-41,5.0467555942936269e-35,1.148276429354816e-61,7.3029700260481453e-36,2.2279694601747327e-63,5.0895058131089814e-62
5.531440030845545e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317661996,0.11866996600765822,0.022821567692518023,7.4204010838121062e-65,6.2137039903879296e-39,2.9897950971197427e-25,1.3061155569645396e-48,7.3075990133325006e-40,9.3616271596127927e-85,5.6246809340002041e-18,2.7432111881787996e-81,5.6246809150772368e-18,9.702748472214558e-56,2.1281803281373691e-46,1.0881102987176963e-69,6.5746115718028136e-71,1.9110754510970834e-34,2.4819185420973668e-64,2.2306681861044497e-11,1.072525089521103e-12,4.1337028993961763e-16,4.1346939604037318e-16,1.7442341349650236e-20,2.1330791416744721e-20,5.8038516663364065e-23,2.5243340628112865e-24,5.5906716272542307e-40,4.0372157996681334e-34,2.1707067959104644e-59,8.6572952722150912e-35,4.2123135286076065e-61,9.6312519401470472e-60
1.106288064782363e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315323994,0.11866996598535112,0.022821567691981761,2.4942930445199004e-62,9.9410249877828366e-38,1.5538188091285902e-24,1.0979709826481874e-46,5.845055321004459e-39,3.1605460017303985e-82,1.1249362494904876e-17,1.7553600588511458e-79,1.124936241921738e-17,1.5521766460142677e-54,3.4044618153736165e-45,1.8306992783953581e-67,1.1061077168760442e-68,1.528740577060028e-33,7.940814707455598e-63,4.4613365970917977e-11,2.1450502924543262e-12,8.2666297867190776e-16,8.2708538381177899e-16,4.412570843996509e-20,1.1057908291573164e-19,6.07402393320492e-22,1.0096488435671089e-23,2.3467281792624661e-38,3.2294698963358342e-33,3.6470963673484964e-57,9.1051696071013041e-34,7.0791216432001708e-59,1.6203402629280188e-57
2.2125761881779797e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310647984,0.11866996594073692,0.022821567690909237,7.540714243184551e-60,1.5902753739372526e-36,7.2739908861881547e-24,8.3013528704426195e-45,4.6744057638673758e-38,9.6254217848810083e-80,2.2498725709356308e-17,1.1230525236182888e-77,2.2498725406649625e-17,2.4826404924056629e-53,5.4452594462058389e-44,2.7703144845865029e-65,1.6736937770629159e-66,1.2228006813875824e-32,2.5402127258979651e-61,8.9226733846047949e-11,4.2901006976105584e-12,1.6530154960951628e-15,1.654784022261544e-15,1.0058262814208483e-19,5.1484911562956999e-19,5.7170486355394733e-21,4.0379168011697747e-23,8.8594251367097883e-37,2.5830912829087731e-32,5.5110868513951482e-55,8.6248797151585976e-33,1.0696268154294552e-56,2.4517552599955694e-55
4.425152434969213e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630129597,0.1186699658515085,0.022821567688764186,2.1059220578969693e-57,2.543517245810701e-35,3.1703499686775922e-23,5.7976175482671507e-43,3.7369046140540659e-37,2.7233179048554285e-77,4.4997452508603693e-17,7.1827013407523105e-76,4.4997451298131751e-17,3.9695315019218117e-52,8.7064169582480865e-43,3.8722700795364966e-63,2.3390833457386799e-64,9.7793376861316782e-32,8.1232567302356164e-60,1.7845346821783985e-10,8.5802015050821971e-12,3.3047896154599078e-15,3.3120757294712273e-15,2.1479141758144164e-19,2.2192615729693511e-18,4.9742530767367308e-20,1.6146240215726688e-22,3.0902619740203237e-35,2.0656978329532807e-31,7.6933965598136487e-53,7.5870572497718281e-32,1.4926633700754494e-54,3.4263477127431192e-53
6.637728681760446e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291943957,0.11866996576228009,0.022821567686619134,1.6147470642827548e-56,9.3602590555921912e-35,6.9131755651465863e-23,3.2925085717099722e-42,1.1089516034777584e-36,2.0805115547215894e-76,6.749617967796363e-17,4.0772013078267788e-75,6.7496177106350567e-17,1.5012643145640974e-51,3.3184461593974508e-42,2.5707042224251335e-62,1.5527855093864506e-63,2.7957756404449187e-31,3.7884457440562775e-59,2.6768020121116376e-10,1.2870302309713012e-11,4.9556333437352609e-15,4.9712794540878172e-15,3.2908451212066759e-19,4.8028022842815172e-18,1.4500459622568108e-19,3.4302792749700137e-22,1.4669604950300603e-34,5.9053318825825662e-31,5.1481205694489643e-52,2.2250462241515038e-31,9.983853704682202e-54,2.2745353207237962e-52
8.85030492855168e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756282591943,0.1186699656730517,0.022821567684474083,8.0102886761677207e-56,2.3736168522785057e-34,1.1955328964245093e-22,1.2129919207606765e-41,2.4153261731271166e-36,9.617922391120576e-76,8.9994907217220803e-17,1.5676262006779405e-74,8.9994902831207924e-17,3.9064834755940794e-51,8.9250744958846606e-42,1.0615538864338989e-61,6.4116562515867373e-63,5.8961370171341036e-31,1.1532694219214978e-58,3.5690693282601974e-10,1.7160403111503073e-11,6.6055472050096674e-15,6.632411369571332e-15,4.4332949081165664e-19,8.2479956866840421e-18,3.0858713768656885e-19,5.8504018119276355e-22,4.778968759818832e-34,1.2453620569696089e-30,2.344828216477745e-51,4.7608681507356017e-31,4.5485816029444736e-53,9.3917719101859537e-52
1.3275457422134147e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263887916,0.11866996549459488,0.022821567680183983,1.0306165743342944e-54,8.2987019350329423e-34,2.5086857947851171e-22,7.9838456722759321e-41,7.0048213661255145e-36,9.0940347419695468e-75,1.3499236316318059e-16,1.1923043777403811e-73,1.3499235408514642e-16,1.432635314952286e-50,3.6066447388902645e-41,8.1952165204889007e-61,4.9483940093969991e-62,1.6099797534335052e-30,5.2513539662889894e-58,5.3536039282055187e-10,2.5740604708416291e-11,9.9031942112323931e-15,9.9592489988988453e-15,6.7167221738902041e-19,1.7107378384947904e-17,8.4775612081474688e-19,1.2108192356218075e-21,2.6563255882658927e-33,3.4003629345736796e-30,2.7469119822084409e-50,1.3196840927011339e-30,5.3360762359502502e-52,7.2482837246768027e-51
1.7700609915716614e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756245183889,0.11866996531613806,0.022821567675893883,5.2925371543322713e-54,2.0732041118836223e-33,4.2990488956611227e-22,2.945736330852864e-40,1.5307440419680953e-35,4.2679551050628103e-74,1.7998982046752939e-16,4.500443676104116e-73,1.7998980503261593e-16,3.7128207827052787e-50,9.7632562968723094e-41,3.3882903453237722e-60,2.0455459783649711e-61,3.3678033131763796e-30,1.5766203600312681e-57,7.1381384774596574e-10,3.432080629488334e-11,1.3197426114259272e-14,1.3293305645617293e-14,8.9977813261826425e-19,2.8994065607297091e-17,1.775174060458034e-18,2.058587371956073e-21,8.5481428391514806e-33,7.1126427128765366e-30,1.2397506168515179e-49,2.7852884738590638e-30,2.4089951439991046e-51,2.9962320099835665e-50
2.212576240929908e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756226479862,0.11866996513768127,0.022821567671603784,2.0792604204575727e-53,4.3976131435084537e-33,6.600220154172303e-22,8.6873242869304453e-40,2.8697112809403308e-35,1.5969005239272811e-73,2.2498727922580351e-16,1.3759983962269046e-72,2.2498725565179665e-16,8.113329271661531e-50,2.1918363907330565e-40,1.1142353085281504e-59,6.7255882108974726e-61,6.1294526857831803e-30,3.9321073018712384e-57,8.9226729724018171e-10,4.2901007870158314e-11,1.6488002474655197e-14,1.6635196664417999e-14,1.1276321202207856e-18,4.4014090045641183e-17,3.2252780657395942e-18,3.143963717080967e-21,2.2342758011834183e-32,1.2944492580508578e-29,4.4228057911664343e-49,5.1011987040074508e-30,8.5989649448053961e-51,9.8512504110104331e-50
3.0976067396464014e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189071796,0.11866996478076768,0.022821567663023581,4.8425706700950818e-52,1.6100023733662899e-32,1.2763770861945914e-21,7.2252312465142788e-39,7.8370370012210513e-35,3.7879248046993375e-72,3.1498220118536896e-16,1.2152323043705393e-71,3.149821558850622e-16,3.1151540112424883e-49,8.4837462786483484e-40,1.4257033344863328e-58,8.5981286010538343e-60,1.617272646167152e-29,2.1535790541980323e-56,1.249174179593865e-09,6.0061410986430597e-11,2.3057982600288482e-14,2.3343604212042485e-14,1.5825650998230349e-18,8.294973530189927e-17,8.4039603949424438e-18,6.0408614961360966e-21,1.2356904149506992e-31,3.4149897874258534e-29,6.2815148780605604e-48,1.3581164450710978e-29,1.2216022667440945e-49,1.2593111227603876e-48
3.982637238362895e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756151663736,0.11866996442385414,0.022821567654443379,2.9031009431869163e-51,4.1781589584729245e-32,2.0994634005440514e-21,2.9275539198288854e-38,1.6493288198709856e-34,2.3561564770886497e-71,4.0497712902764127e-16,5.0168366179537587e-71,4.049770547860173e-16,8.2628998271996151e-49,2.2540071254876512e-39,7.0519885808142462e-58,4.2511654738112636e-59,3.3509825135333126e-29,7.1084879589490666e-56,1.6060810398885771e-09,7.7221814057249486e-11,2.9613168269601668e-14,3.0085188324655203e-14,2.0364737299275964e-18,1.3309658236450693e-16,1.71678505735419e-17,9.8992409712844098e-21,4.0418469922427431e-31,7.075003321657983e-29,3.1132186556742742e-47,2.8282830058626623e-29,6.0563164045977842e-49,6.22614932520805e-48
4.8676677370793885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756114255676,0.11866996406694058,0.022821567645863176,1.1687112889242327e-50,8.9392814138089722e-32,3.1288143508681571e-21,8.738425958305049e-38,2.981295747406712e-34,9.8531925811220831e-71,4.9497206273841059e-16,1.5322293580231801e-70,4.9497195235549111e-16,1.7895668898684264e-48,4.8929237607110784e-39,2.4420563452273915e-57,1.4715865199183229e-58,6.0086300017207179e-29,1.8220534196743882e-55,1.9629878781266437e-09,9.438221708262191e-11,3.6153592895448805e-14,3.6860691712762695e-14,2.4893602503786164e-18,1.9361167996043083e-16,3.0326484697448093e-17,1.4716840052355962e-20,1.0293195408751449e-30,1.2684706102463182e-28,1.0968426763486113e-46,5.0880619777060704e-29,2.1353506673504025e-48,2.1551716715625277e-47
5.752698235795882e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756076847605,0.11866996371002707,0.022821567637282974,3.7789669729050427e-50,1.6888448977543283e-31,4.3639652867627448e-21,2.1761111138906086e-37,4.8793803248793992e-34,3.314955227368065e-70,5.8496700230349807e-16,3.9206547920170532e-70,5.8496684859423645e-16,3.4063823688005887e-48,9.3399881899234475e-39,6.8811300002026334e-57,4.1448974244710827e-58,9.7903024259774946e-29,3.9932132220967717e-55,2.3198946943088421e-09,1.1154262006255169e-10,4.2679289751135308e-14,4.3670823112781817e-14,2.9412269572811441e-18,2.6368647002193363e-16,4.8655145214673831e-17,2.0491403363895194e-20,2.2480431559658337e-30,2.0665801524601853e-28,3.18622421367939e-46,8.3096720906158122e-29,6.2096629868284143e-48,6.0700905669331325e-47
7.522759233228869e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756002031468,0.11866996299620008,0.022821567620122572,2.7185636317288213e-49,4.7042870491302918e-31,7.4499746080179245e-21,9.5917177018250496e-37,1.073961058060211e-33,2.6496024474408054e-69,7.6495689894493303e-16,1.8369464865015434e-69,7.6495663708223447e-16,9.5646321317066923e-48,2.6403202684853695e-38,3.7537565712061097e-56,2.2588166194285973e-57,2.1464269720328525e-28,1.4142741534007445e-54,3.0337082605060815e-09,1.4586342588609237e-10,5.5686621352343237e-14,5.7397287710807968e-14,3.8419093233980461e-18,4.2983375881466735e-16,1.0338270548089811e-16,3.4903203973598411e-20,7.9407386146658341e-30,4.5297712319952277e-28,1.894950592076626e-45,1.8274154961022694e-28,3.7039043933023286e-47,3.3077441067420885e-46
9.292820230661855e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755927215337,0.1186699622823732,0.022821567602962171,1.1834992305991957e-48,1.0581137478576362e-30,1.1353835000635554e-20,3.0237839053132264e-36,2.0017441982658823e-33,1.2344057003149527e-68,9.4494681884027318e-16,6.0132824513009134e-69,9.449464202559297e-16,2.1592397396307394e-47,5.9975490765722624e-38,1.3709022186116693e-55,8.242730852798819e-57,3.9967980655706094e-28,3.8089178601897352e-54,3.747521738481345e-09,1.801842315278914e-10,6.8635424905116677e-14,7.1269315384272826e-14,4.7385389650139943e-18,6.2601967617215967e-16,1.8660745398300107e-16,5.3116889075216902e-20,2.1273463676154807e-29,8.4329319456724072e-28,7.2271259208747681e-45,3.4094939625308293e-28,1.4157912896947188e-46,1.206976101586222e-45
1.183835302853682e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755819621898,0.11866996125581565,0.022821567578283717,7.9201177686032129e-48,2.7356899369083728e-30,1.8394084795153655e-20,1.2251589553360192e-35,4.0993678224445466e-33,9.5948454643118173e-68,1.2037911845363799e-15,2.5519829413824746e-68,1.2037905394967342e-15,5.5928009806234226e-47,1.5621762301885439e-37,6.961505896967571e-55,4.178961547722675e-56,8.1919761809918164e-28,1.2444849006146958e-53,4.7740600038981486e-09,2.2954113842177204e-10,8.7155103141463393e-14,9.1481623946652924e-14,6.0209194062146256e-18,9.5146976722985271e-16,3.6504794074880069e-16,8.5937847541999387e-20,6.7850085547185676e-29,1.7278762685909271e-27,3.8495934031404964e-44,7.0014121773129148e-28,7.5715072343598757e-46,6.118668090207788e-45
1.4383885826411784e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755712028447,0.11866996022925828,0.022821567553605263,4.0220941670734365e-47,5.9117158578819329e-30,2.7106921826697707e-20,3.8396761984130859e-35,7.3034161017330125e-33,5.7062615468613558e-67,1.4626355977491994e-15,8.2364468608169348e-68,1.4626346477790365e-15,1.20840622466132e-46,3.3851930919631177e-37,2.7671175689811178e-54,1.6580331606250821e-55,1.4623589311685638e-27,3.2736323409145701e-53,5.8005980868595438e-09,2.7889804493987676e-10,1.0555508654762664e-13,1.1201208866719184e-13,7.2950116704393195e-18,1.3178844491857741e-15,6.2223464001195155e-16,1.2653016808307191e-19,1.7202012531872928e-28,3.0834235901615424e-27,1.4814853719315397e-43,1.251411209790125e-27,2.9187598609653762e-45,2.427203465303404e-44
1.692941862428675e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755604434974,0.1186699592027011,0.02282156752892681,1.3885088617991434e-46,1.1273267804828242e-29,3.7481439596400639e-20,9.7396175359665503e-35,1.1841668541934403e-32,2.1911650753504227e-66,1.7214800581455634e-15,2.1546692594478743e-67,1.7214787451221959e-15,2.302165429531752e-46,6.4570395774713323e-37,8.2265628375912952e-54,4.9224690877822264e-55,2.3768395161145467e-27,7.3088782267332996e-53,6.8271359873654829e-09,3.282549510822583e-10,1.2383615613845283e-13,1.3286771259257654e-13,8.5608698465480585e-18,1.7159175983977944e-15,9.6673260682126384e-16,1.7484092789863419e-19,3.7123142551054621e-28,5.0099666367249967e-27,4.3837890629318266e-43,2.035833563481936e-27,8.6606849215864783e-45,7.205193655987441e-44
1.9474951422161715e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675549684149,0.11866995817614409,0.022821567504248356,3.9438024950759153e-46,1.9635266337747591e-29,4.9506959759962517e-20,2.147792768974681e-34,1.7933915200565181e-32,6.8586073822661033e-66,1.9803245653992723e-15,4.90277454067259e-67,1.9803228315456922e-15,4.0042736402784656e-46,1.1236366684752323e-36,2.0692895456727141e-53,1.2365793480333344e-54,3.609303592500283e-27,1.4545092912646426e-52,7.8536737054159259e-09,3.7761185684896833e-10,1.419990765906407e-13,1.5405343965458464e-13,9.818546881256864e-18,2.1383312212056626e-15,1.4050151055183991e-15,2.3081832752638399e-19,7.14983885070474e-28,7.6052721170811459e-27,1.1019590375922141e-42,3.0936231401114963e-27,2.1838981721725262e-44,1.8098275739775551e-43
2.202048422003668e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755389247989,0.11866995714958727,0.022821567479569902,9.7610912676079407e-46,3.1945850863861306e-29,6.3172801782740239e-20,4.2747116723179022e-34,2.5797156198384294e-32,1.864173209099372e-65,2.2391691191840609e-15,1.0072081961621794e-66,2.2391669070693851e-15,6.5042495546519987e-46,1.8251900021181701e-36,4.6079189814967509e-53,2.7501138460062478e-54,5.2064110039470561e-27,2.6569116834153262e-52,8.8802112410108623e-09,4.2696876224005833e-10,1.600446127377363e-13,1.7557270787397726e-13,1.1068095728076686e-17,2.5793927643628869e-15,1.9420498031827253e-15,2.9441057204086473e-19,1.2653226822148428e-27,1.096696432423559e-26,2.4631504282385513e-42,4.4650023594367286e-27,4.8985209882555504e-44,4.0245894508960955e-43
