Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24)
1.5223420132310567e-07,0.09977366400000001,0.80000000000000004,0.0,0.27267958432828615,0.095864102530121106,0.093707675942169499,2.786270743024111e-06,3.7151670530999916e-05,1.0066918899301568e-05,3.5860629672429556e-06,1.4818332119311642e-19,7.9517911768988296e-15,1.9836118850657126e-10,8.7875443844920954e-31,8.086340590824643e-10,1.5071896829746699e-21,1.0153238954687773e-14,2.2947030918269994e-19,3.9221494284836935e-22,2.4131661732864154e-09,6.3412031875081012e-24,0.0041077405776807265,0.012516332743047059,1.652799754167973e-10,2.9212170964103205e-07,1.788907653618621e-05,4.0249500552662004e-15,9.3632889974300641e-11,7.6230210486489981e-08,2.170757185923801e-05,2.3926324798021079e-09,2.9912196689547694e-10
1.5269860288314243e-07,0.09977366400000001,0.80000000000000004,0.0,0.27264502021703513,0.095864447824423188,0.093689945593505519,2.8174373260413644e-06,3.7444009168413068e-05,1.0105833893079665e-05,3.6103712849135291e-06,1.5010693814110971e-19,8.0559053100204059e-15,2.0020724011964734e-10,9.1082526932251515e-31,8.102930570805416e-10,1.5415972024120583e-21,1.0245604309877263e-14,2.3250238053436361e-19,3.9626638237994922e-22,2.4273283722976349e-09,6.5113961488176325e-24,0.0041072316204113337,0.012551305519980243,1.6573968193736927e-10,2.9283343622715071e-07,1.7880453643860383e-05,4.036119020931199e-15,9.3601291823846332e-11,7.6220489575260855e-08,2.1815765033490646e-05,2.4091650547212582e-09,3.014608865082156e-10
1.531630044431792e-07,0.09977366400000001,0.80000000000000004,0.0,0.2726104732153326,0.095864792522325562,0.09367222309209812,2.8488467894979448e-06,3.7737344448141994e-05,1.0144633815688725e-05,3.6347481487075421e-06,1.5205458862317705e-19,8.1609664404871149e-15,2.0206252939660715e-10,9.4393134565962436e-31,8.1194018861725088e-10,1.5766460266172232e-21,1.0338451330722495e-14,2.3556087287634552e-19,4.0034524538772413e-22,2.4415076046063375e-09,6.6854664413510758e-24,0.0041067228257666974,0.012586260930519073,1.6619916024719523e-10,2.9354369360301967e-07,1.7871804059227937e-05,4.0472823920993365e-15,9.3569559110833714e-11,7.6210777386471109e-08,2.1924080528811191e-05,2.4257411316831792e-09,3.0380953796982046e-10
1.5362740600321597e-07,0.09977366400000001,0.80000000000000004,0.0,0.2725759433093114,0.095865136622100833,0.093654508431971234,2.8805001370995104e-06,3.8031675328068914e-05,1.0183318752391673e-05,3.6591933240919704e-06,1.540265558420966e-19,8.266979035562623e-15,2.0392705531378515e-10,9.7810163344756611e-31,8.1357551382959907e-10,1.6123453118836164e-21,1.0431780671414181e-14,2.3864587757241756e-19,4.0445160909234425e-22,2.4557037412506138e-09,6.8634861776154016e-24,0.0041062141958040444,0.01262119898697793,1.6665841050471927e-10,2.9425248800961325e-07,1.7863128370579796e-05,4.0584401730487412e-15,9.3537694709495359e-11,7.6201073858908622e-08,2.2032517246239169e-05,2.4423606271480007e-09,3.0616791497672645e-10
1.5409180756325273e-07,0.09977366400000001,0.80000000000000004,0.0,0.27254143048520385,0.095865480122095101,0.093636801607155221,2.9123983718488206e-06,3.8327000768962552e-05,1.0221888792005077e-05,3.683706575961375e-06,1.560231256129893e-19,8.3739475594543046e-15,2.0580081676110551e-10,1.0133657814271432e-30,8.1519909269073201e-10,1.6487043028310061e-21,1.052559298343222e-14,2.417574854353309e-19,4.0858555045030614e-22,2.4699166539606246e-09,7.0455284973570473e-24,0.0041057057325068159,0.012656119701655791,1.6711743286815904e-10,2.9495982561114368e-07,1.7854427154676419e-05,4.0695923680442548e-15,9.3505701437247674e-11,7.6191378932083663e-08,2.2141074088407386e-05,2.4590234577709589e-09,3.0853601106931154e-10
1.545562091232895e-07,0.09977366400000001,0.80000000000000004,0.0,0.27250693472933835,0.095865823020725424,0.093619102611686933,2.9445424960295601e-06,3.8623319734399336e-05,1.0260344026816304e-05,3.7082876686457409e-06,1.5804458637514505e-19,8.4818764732708874e-15,2.0768381254272401e-10,1.0497541340704229e-30,8.1681098500708319e-10,1.6857323327961729e-21,1.0619888915547892e-14,2.4489578672534288e-19,4.1274714615330798e-22,2.4841462151520351e-09,7.2316675774455579e-24,0.0041051974377871734,0.012691023086836393,1.6757622749551012e-10,2.9566571249753266e-07,1.7845700977066827e-05,4.0807389813377333e-15,9.3473582056305462e-11,7.6181692546235833e-08,2.2249749959549858e-05,2.4757295404045051e-09,3.1091381963251609e-10
1.5502061068332626e-07,0.09977366400000001,0.80000000000000004,0.0,0.27247245602813652,0.095866165316477431,0.093601411439609677,2.9769335111902249e-06,3.8920631190688407e-05,1.0298684552502901e-05,3.7329363659182603e-06,1.60091229203809e-19,8.5907702349804904e-15,2.0957604137766257e-10,1.0872977447423975e-30,8.1841125041564818e-10,1.7234388242222069e-21,1.0714669113826406e-14,2.4806087114878514e-19,4.1693647262761204e-22,2.4983922979196209e-09,7.4219786418008387e-24,0.0041046893134883801,0.012725909154788334,1.6803479454454804e-10,2.9637015468678329e-07,1.7836950392395926e-05,4.0918800171683188e-15,9.3441339275168371e-11,7.6172014642299062e-08,2.2358543765509747e-05,2.4924787921005348e-09,3.1330133389646077e-10
1.5548501224336303e-07,0.09977366400000001,0.80000000000000004,0.0,0.27243799436811078,0.095866507007903043,0.093583728084973131,3.0095724181280731e-06,3.9218934106800119e-05,1.0336910468054083e-05,3.757652431003073e-06,1.6216334782192784e-19,8.7006332993690262e-15,2.1147750190043741e-10,1.1260283890484521e-30,8.1999994838137933e-10,1.7618332890463946e-21,1.0809934221629917e-14,2.5125282785667405e-19,4.2115360603341752e-22,2.5126547760310387e-09,7.6165379713637357e-24,0.0041041813613871374,0.012760777917765215,1.684931341728323e-10,2.9707315812725153e-07,1.782817594470052e-05,4.1030154797627227e-15,9.340897575014863e-11,7.6162345161926426e-08,2.2467454413747262e-05,2.5092711301123814e-09,3.1569854693706926e-10
1.559494138033998e-07,0.09977366400000001,0.80000000000000004,0.0,0.27240354973586162,0.095866848093618118,0.093566052541833464,3.0424602168731455e-06,3.9518227454298001e-05,1.0375021875694322e-05,3.7824356265829491e-06,1.6426123861185544e-19,8.8114701179989734e-15,2.1338819266168112e-10,1.1659785783692712e-30,8.215771381946947e-10,1.8009253290866885e-21,1.0905684879620847e-14,2.5447174544336174e-19,4.253986222642403e-22,2.5269335239207629e-09,7.8154229141098893e-24,0.0041036735831958236,0.012795629388005738,1.6895124653770845e-10,2.9777472869982301e-07,1.7819378167694489e-05,4.1141453733354609e-15,9.3376494086705418e-11,7.6152684047430125e-08,2.2576480813347567e-05,2.5261064718966911e-09,3.1810545167668616e-10
1.5641381536343656e-07,0.09977366400000001,0.80000000000000004,0.0,0.27236912211807479,0.095867188572300338,0.093548384804253135,3.0755979066723481e-06,3.981851020727386e-05,1.0413018880808909e-05,3.807285714806934e-06,1.6638520062701726e-19,8.923285139168498e-15,2.1530811212875764e-10,1.2071815735848186e-30,8.2314287896910044e-10,1.8407246364267407e-21,1.1001921725765609e-14,2.5771771194522988e-19,4.2967159694630336e-22,2.5412284166841728e-09,8.01871189510664e-24,0.0041031659805646622,0.012830463577733849,1.6940913179631143e-10,2.9847487222000282e-07,1.7810557585043659e-05,4.1252697020891318e-15,9.3343896840928042e-11,7.6143031241843566e-08,2.2685621875028585e-05,2.542984735115294e-09,3.2052204088470325e-10
1.5687821692347333e-07,0.09977366400000001,0.80000000000000004,0.0,0.27233471150151894,0.095867528442687255,0.09353072486630104,3.1089864859735964e-06,4.0119781342286085e-05,1.0450901591871431e-05,3.8322024572979365e-06,1.685355356035344e-19,9.0360828078709151e-15,2.1723725868637193e-10,1.2496713989890454e-30,8.2469722963891656e-10,1.8812409937995017e-21,1.1098645395338664e-14,2.6099081483942306e-19,4.3397260543793271e-22,2.5555393300717982e-09,8.22648442661284e-24,0.004102658555083823,0.012865280499158827,1.6986679010556818e-10,2.9917359443991414e-07,1.7801714710630662e-05,4.1363884702146305e-15,9.3311186520679291e-11,7.6133386688807108e-08,2.279487651114902e-05,2.5599058376368461e-09,3.2294830717817733e-10
1.573426184835101e-07,0.09977366400000001,0.80000000000000004,0.0,0.27230031787304332,0.095867867703574,0.093513072722052393,3.142626952410034e-06,4.0422039838300824e-05,1.0488670120373138e-05,3.8571856151602732e-06,1.7071254797180545e-19,9.1498675657545772e-15,2.1917563063717326e-10,1.2934828563969496e-30,8.2624024895710931e-10,1.9224842749693656e-21,1.1195856520926887e-14,2.6429114104262306e-19,4.3830172282896596e-22,2.5698661404836886e-09,8.4388211182214377e-24,0.0041021513082854424,0.012900080164475402,1.7032422162219948e-10,2.9987090105021601e-07,1.779285004881027e-05,4.1475016818914007e-15,9.3278365587112978e-11,7.6123750332711213e-08,2.2904243635715961e-05,2.5768696975384279e-09,3.2538424302246175e-10
1.5780702004354686e-07,0.09977366400000001,0.80000000000000004,0.0,0.27226594121957537,0.095868206353811491,0.093495428365588787,3.1765203027843099e-06,4.0725284676636133e-05,1.0526324580754051e-05,3.8822349489871686e-06,1.7291654486804712e-19,9.2646438510830002e-15,2.2112322620235254e-10,1.3386515394456551e-30,8.277719954932199e-10,1.9644644451128598e-21,1.1293555732434277e-14,2.6761877690986425e-19,4.4265902394016491e-22,2.5842087249639396e-09,8.6558036870446365e-24,0.0041016442416455809,0.012934862585863859,1.7078142650272306e-10,3.0056679768194006e-07,1.7783964094655626e-05,4.1586093412876238e-15,9.324543645552794e-11,7.6114122118462251e-08,2.3013722164393038e-05,2.5938762331070605e-09,3.2782984073181988e-10
1.5827142160358363e-07,0.09977366400000001,0.80000000000000004,0.0,0.27223158152811844,0.095868544392304592,0.093477791790998091,3.2106675330529263e-06,4.1029514840908597e-05,1.0563865090335837e-05,3.9073502188682025e-06,1.7514783614579231e-19,9.3804160986954475e-15,2.2308004352223438e-10,1.3852138480911471e-30,8.2929252763138965e-10,2.0071915611978602e-21,1.1391743657086906e-14,2.7097380823338712e-19,4.4704458332264078e-22,2.598566961195334e-09,8.8775149679414698e-24,0.004101137356586116,0.012969627775490138,1.7123840490345572e-10,3.0126128990825056e-07,1.777505733419559e-05,4.1697114525604857e-15,9.3212401497091078e-11,7.610450199180661e-08,2.3123311014507804e-05,2.610925362841072e-09,3.3028509247006796e-10
1.587358231636204e-07,0.09977366400000001,0.80000000000000004,0.0,0.27219723878574975,0.095868881818010107,0.093460162992374488,3.2450696383106466e-06,4.1334729316982777e-05,1.0601291769256342e-05,3.9325311843967228e-06,1.7740673438734666e-19,9.4971887399677753e-15,2.250460806568633e-10,1.4332070033023202e-30,8.3080190356847748e-10,2.0506757723613269e-21,1.1490420919438197e-14,2.7435632024153388e-19,4.5145847525728455e-22,2.6129407274941254e-09,9.1040389237876461e-24,0.0041006306544765711,0.013004375745505939,1.7169515698051512e-10,3.0195438324613045e-07,1.7766130244643798e-05,4.1808080198562969e-15,9.3179263039157789e-11,7.6094889898822714e-08,2.3233009105060099e-05,2.6280170054513887e-09,3.3274999025117522e-10
1.5920022472365716e-07,0.09977366400000001,0.80000000000000004,0.0,0.27216291297961814,0.09586921862993518,0.093442541963818404,3.2797276127749732e-06,4.1640927092922899e-05,1.0638604740405752e-05,3.9577776046771911e-06,1.7969355491520169e-19,9.6149662027736665e-15,2.2702133558658416e-10,1.4826690619539945e-30,8.3230018131226371e-10,2.0949273202855619e-21,1.1589588141374459e-14,2.777663975976813e-19,4.5590077375420666e-22,2.6273299028049234e-09,9.3354606557874945e-24,0.0041001241366358755,0.013039106508048792,1.721516828898223e-10,3.0264608315799775e-07,1.775718329461956e-05,4.1918990473108113e-15,9.3146023367597224e-11,7.6085285786664457e-08,2.3342815356729027e-05,2.6451510798627492e-09,3.3522452593993102e-10
1.5966462628369393e-07,0.09977366400000001,0.80000000000000004,0.0,0.27212860409694245,0.095869554827135536,0.093424928699436652,3.3146424497706925e-06,4.1948107158947086e-05,1.0675804129364282e-05,3.9830892383325021e-06,1.8200861580340552e-19,9.7337529114461788e-15,2.2900580621261829e-10,1.5336389319205585e-30,8.3378741867974184e-10,2.1399565395729554e-21,1.168924594212063e-14,2.81204124399214e-19,4.6037155255218636e-22,2.6417343666957129e-09,9.5718664138278254e-24,0.004099617804334081,0.013073820075242194,1.726079827871033e-10,3.0333639505325255e-07,1.7748216944361076e-05,4.2029845390492415e-15,9.3112684725980842e-11,7.6075689602408465e-08,2.3452728691881885e-05,2.662327505214814e-09,3.377086912525136e-10
1.601290278437307e-07,0.09977366400000001,0.80000000000000004,0.0,0.27209431212500884,0.095869890408713757,0.093407323193342134,3.3498151417144832e-06,4.2256268507383628e-05,1.0712890064341398e-05,4.0084658435112645e-06,1.8435223788889048e-19,9.853553286739628e-15,2.3099949035763307e-10,1.5861563873718947e-30,8.3526367329549033e-10,2.1857738581192333e-21,1.1789394938246322e-14,2.8466958417653546e-19,4.6487088511812628e-22,2.6561539993529762e-09,9.8133436068735528e-24,0.0040991116587940028,0.013108516459195647,1.7306405682789109e-10,3.0402532428976095e-07,1.7739231645931184e-05,4.2140644991866896e-15,9.307924931946345e-11,7.6066101294797876e-08,2.3562748034580129e-05,2.6795462008631505e-09,3.4020247775720835e-10
1.6059342940376746e-07,0.09977366400000001,0.80000000000000004,0.0,0.27206003705116932,0.0958702253738178,0.093389725439654139,3.3852466800995909e-06,4.2565410132629562e-05,1.0749862676116508e-05,4.0339071778950044e-06,1.8672474478275705e-19,9.9743717457918224e-15,2.3300238576630761e-10,1.6402620842732596e-30,8.3672900259012331e-10,2.2323897974851882e-21,1.1890035743672033e-14,2.8816285989211825e-19,4.6939884464651878e-22,2.6705886815769196e-09,1.0059980813404908e-23,0.004098605701192813,0.01314319567200479,1.7351990516752755e-10,3.0471287617527625e-07,1.7730227843416061e-05,4.2251389318279501e-15,9.3045719311352678e-11,7.6056520811527745e-08,2.3672872310589809e-05,2.6968070863802225e-09,3.4270587687490099e-10
1.6105783096380423e-07,0.09977366400000001,0.80000000000000004,0.0,0.2720257788628403,0.095870559721639395,0.093372135432498046,3.4209380554805699e-06,4.2875531031111172e-05,1.078672209798101e-05,4.0594129987053561e-06,1.891264628815143e-19,1.0096212702086589e-14,2.3501449010589276e-10,1.6959975760907657e-30,8.3818346379881849e-10,2.2798149732668872e-21,1.1991168969675613e-14,2.9168403393959213e-19,4.7395550405891649e-22,2.6850382947768089e-09,1.0311867791896088e-23,0.0040980999326635879,0.01317785772575145,1.7397552796116496e-10,3.0539905596879905e-07,1.7721205973117033e-05,4.2362078410682666e-15,9.3012096830924967e-11,7.6046948103446641e-08,2.3783100447385045e-05,2.714110081556185e-09,3.4521887987991917e-10
1.61522232523841e-07,0.09977366400000001,0.80000000000000004,0.0,0.27199153754750011,0.0958708934514126,0.093354553166005591,3.4568902574580903e-06,4.3186630201246469e-05,1.082346846568179e-05,4.0849830627112032e-06,1.9155772137827638e-19,1.0219080565416662e-14,2.3703580096676661e-10,1.753405329704156e-30,8.3962711395991757e-10,2.3280600954643407e-21,1.2092795224898895e-14,2.9523318814286974e-19,4.7854093600341556e-22,2.6995027209664031e-09,1.0569095491335134e-23,0.0040975943542967937,0.013212502632503738,1.7443092536376761e-10,3.0608386888188258e-07,1.7712166463735909e-05,4.2472712309925518e-15,9.2978383963586691e-11,7.6037383117948962e-08,2.3893431374162295e-05,2.7314551063996765e-09,3.4774147790033473e-10
1.6198663408387776e-07,0.09977366400000001,0.80000000000000004,0.0,0.27195731309268795,0.095871226562412273,0.09333697863431456,3.4931042746638177e-06,4.3498706643409493e-05,1.0860101917365936e-05,4.1106171262357603e-06,1.9401885227391466e-19,1.0342979741846859e-14,2.3906631586298446e-10,1.8125287415285208e-30,8.4106000991359802e-10,2.3771359688486374e-21,1.2194915115354557e-14,2.988104037553096e-19,4.8315521285414127e-22,2.7139818427594775e-09,1.0831756061784898e-23,0.004097088967141717,0.013247130404316132,1.7488609753011322e-10,3.0676732007988342e-07,1.7703109736554008e-05,4.258329105677036e-15,9.2944582768740548e-11,7.6027825809388776e-08,2.4003864021837625e-05,2.7488420811385355e-09,3.5027366191911164e-10
1.6245103564391452e-07,0.09977366400000001,0.80000000000000004,0.0,0.27192310548600163,0.095871559053952782,0.093319411831568985,3.529581094745341e-06,4.3811759359896406e-05,1.0896622593526815e-05,4.1363149451636324e-06,1.9651019038816572e-19,1.0467914633677611e-14,2.4110603223282559e-10,1.8734121538466304e-30,8.4248220830061171e-10,2.4270534933275203e-21,1.2297529244433119e-14,3.0241576145891675e-19,4.8779840671074701e-22,2.7284755433654431e-09,1.1099942864984922e-23,0.0040965837722078645,0.01328174105322954,1.7534104461479488e-10,3.0744941468315696e-07,1.7694036205605188e-05,4.2693814691870565e-15,9.2910695253641389e-11,7.6018276122491031e-08,2.4114397323070847e-05,2.7662709262203554e-09,3.5281542277392392e-10
1.6286899704794761e-07,0.09977366400000001,0.80000000000000004,0.0,0.27189233303492716,0.095871857766165774,0.093303608312511388,3.5626357447634143e-06,4.4094340696202663e-05,1.0929394896965993e-05,4.1594972909592604e-06,1.9877850087170433e-19,1.058124520843199e-14,2.4294964204773216e-10,1.9297494495207531e-30,8.4375308708135392e-10,2.4727079627703882e-21,1.239030503122131e-14,3.0568471110276619e-19,4.9200206459051116e-22,2.7415322427450024e-09,1.1346114065160988e-23,0.0040961292619199063,0.013312876007113922,1.7575030467380893e-10,3.0806214413421106e-07,1.7685855997021716e-05,4.2793238876458272e-15,9.2880124332098295e-11,7.6009687883643187e-08,2.4213962472211024e-05,2.7819926203645731e-09,3.5511118804984809e-10
1.632451623115774e-07,0.09977366400000001,0.80000000000000004,0.0,0.27186464948117306,0.095872126177332651,0.093289390490468166,3.5925682111337813e-06,4.4349338729033583e-05,1.0958812053521649e-05,4.1804052390418577e-06,2.0084133915163904e-19,1.0683965704669672e-14,2.4461525990572194e-10,1.9817311124516605e-30,8.4488954236756729e-10,2.5143941630485353e-21,1.2474146300905537e-14,3.0864635902144294e-19,4.9580547602171179e-22,2.7532932185793119e-09,1.157161850576017e-23,0.0040957203370207557,0.01334088562271517,1.7611848304648597e-10,3.0861266768146961e-07,1.7678482695084619e-05,4.288268252744519e-15,9.2852553280444835e-11,7.6001963691951544e-08,2.4303639434977408e-05,2.7961710397810432e-09,3.5718399710523966e-10
1.6362132757520719e-07,0.09977366400000001,0.80000000000000004,0.0,0.27183697695960818,0.095872394180976012,0.093275177728994171,3.6226748552353545e-06,4.4604975527642202e-05,1.0988155475285755e-05,4.2013545815971129e-06,2.0292460100830806e-19,1.0787373548679056e-14,2.4628691004998737e-10,2.0349495405584087e-30,8.4601907902933113e-10,2.5566522648353562e-21,1.2558312904835168e-14,3.116266125437004e-19,4.9962798719325635e-22,2.765063553847068e-09,1.1800918735815352e-23,0.0040953115399091806,0.013368884025347416,1.7648651401735481e-10,3.09162310129298e-07,1.7671099081435995e-05,4.2972090091613269e-15,9.2824929070100666e-11,7.5994244417378804e-08,2.4393380544490249e-05,2.8103767896067289e-09,3.592630727606854e-10
